ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
95;Verspreide huizen Drongelen;Aalburg                       ;Buurt   ;BU07380509;1.0;175;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;11.0;0.0;0.0
96;Wijk 06 Babyloniënbroek;Aalburg                       ;Wijk    ;WK073806  ;1.0;445;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;4.0;0.0;2.0;0.0
97;Babyloniënbroek;Aalburg                       ;Buurt   ;BU07380600;1.0;360;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;6.0;0.0;3.0;0.0
98;Verspreide huizen Babyloniënbroek;Aalburg                       ;Buurt   ;BU07380609;1.0;85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99;Aalsmeer;Aalsmeer                      ;Gemeente;GM0358    ;;31499;852.0;605.0;492.0;75.0;28.0;99.0;9.0;74.0;98.0;109.0;113.0;131.0;109.0;57.0;52.0;22.0;116.0;59.0;41.0;16.0;27.0;19.0;2.0;3.0;4.0
100;Wijk 00 Aalsmeer;Aalsmeer                      ;Wijk    ;WK035800  ;1.0;12380;446.0;323.0;279.0;49.0;17.0;59.0;6.0;35.0;66.0;47.0;44.0;70.0;60.0;33.0;27.0;10.0;53.0;28.0;15.0;10.0;36.0;26.0;3.0;5.0;4.0
101;Centrum;Aalsmeer                      ;Buurt   ;BU03580000;1.0;2535;114.0;90.0;84.0;12.0;9.0;14.0;3.0;9.0;23.0;14.0;6.0;14.0;12.0;3.0;9.0;2.0;10.0;8.0;1.0;1.0;45.0;36.0;4.0;5.0;4.0
102;Stommeer;Aalsmeer                      ;Buurt   ;BU03580001;1.0;6400;179.0;127.0;106.0;22.0;6.0;13.0;1.0;23.0;23.0;18.0;21.0;33.0;30.0;18.0;12.0;3.0;19.0;7.0;9.0;3.0;28.0;20.0;4.0;5.0;3.0
103;Hornmeer;Aalsmeer                      ;Buurt   ;BU03580004;1.0;2540;127.0;84.0;68.0;14.0;2.0;18.0;2.0;2.0;19.0;11.0;16.0;21.0;17.0;12.0;5.0;4.0;22.0;12.0;4.0;6.0;50.0;33.0;1.0;7.0;9.0
104;Uiterweg;Aalsmeer                      ;Buurt   ;BU03580005;1.0;890;26.0;22.0;21.0;1.0;0.0;14.0;0.0;1.0;1.0;4.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;29.0;25.0;1.0;1.0;2.0
105;Wijk 01 Kudelstraat en Kalslagen;Aalsmeer                      ;Wijk    ;WK035801  ;1.0;9220;145.0;98.0;67.0;7.0;4.0;12.0;0.0;14.0;4.0;26.0;31.0;20.0;16.0;10.0;6.0;4.0;27.0;16.0;8.0;3.0;16.0;11.0;2.0;2.0;3.0
106;Kudelstaart;Aalsmeer                      ;Buurt   ;BU03580100;1.0;9220;145.0;98.0;67.0;7.0;4.0;12.0;0.0;14.0;4.0;26.0;31.0;20.0;16.0;10.0;6.0;4.0;27.0;16.0;8.0;3.0;16.0;11.0;2.0;2.0;3.0
107;Wijk 02 Oosteinde;Aalsmeer                      ;Wijk    ;WK035802  ;1.0;9895;261.0;184.0;146.0;19.0;7.0;28.0;3.0;25.0;28.0;36.0;38.0;41.0;33.0;14.0;19.0;8.0;36.0;15.0;18.0;3.0;26.0;19.0;3.0;3.0;4.0
108;Bovenlanden;Aalsmeer                      ;Buurt   ;BU03580200;1.0;980;36.0;29.0;21.0;1.0;3.0;8.0;0.0;2.0;2.0;5.0;8.0;4.0;3.0;1.0;2.0;1.0;3.0;0.0;2.0;1.0;37.0;30.0;2.0;3.0;3.0
109;Greenpark;Aalsmeer                      ;Buurt   ;BU03580201;1.0;760;39.0;22.0;22.0;1.0;1.0;4.0;1.0;5.0;6.0;4.0;0.0;9.0;7.0;5.0;2.0;2.0;8.0;6.0;1.0;1.0;51.0;29.0;7.0;9.0;11.0
110;Oosteinde;Aalsmeer                      ;Buurt   ;BU03580205;1.0;7750;169.0;121.0;91.0;17.0;2.0;15.0;2.0;16.0;19.0;20.0;30.0;26.0;21.0;8.0;13.0;5.0;22.0;7.0;14.0;1.0;22.0;16.0;2.0;3.0;3.0
111;Schinkelpolder;Aalsmeer                      ;Buurt   ;BU03580206;1.0;400;17.0;12.0;12.0;0.0;1.0;1.0;0.0;2.0;1.0;7.0;0.0;2.0;2.0;0.0;2.0;0.0;3.0;2.0;1.0;0.0;43.0;30.0;5.0;5.0;8.0
112;Aalten;Aalten                        ;Gemeente;GM0197    ;;26962;347.0;241.0;140.0;18.0;3.0;10.0;1.0;32.0;27.0;49.0;101.0;58.0;45.0;17.0;28.0;13.0;48.0;27.0;12.0;9.0;13.0;9.0;1.0;2.0;2.0
113;Wijk 01 Buitengebied Aalten;Aalten                        ;Wijk    ;WK019701  ;1.0;4035;61.0;45.0;27.0;1.0;0.0;1.0;0.0;7.0;2.0;16.0;18.0;10.0;9.0;1.0;8.0;1.0;6.0;6.0;0.0;0.0;15.0;11.0;2.0;2.0;1.0
114;Barlo-Kern;Aalten                        ;Buurt   ;BU01970101;1.0;110;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;18.0;0.0
115;Verspreide huizen Barlo;Aalten                        ;Buurt   ;BU01970102;1.0;475;4.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;6.0;0.0;2.0;0.0
116;Verspreide huizen Heurne;Aalten                        ;Buurt   ;BU01970103;1.0;375;12.0;7.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0;2.0;2.0;0.0;2.0;0.0;3.0;3.0;0.0;0.0;32.0;19.0;5.0;5.0;8.0
117;Verspreide huizen IJzerlo;Aalten                        ;Buurt   ;BU01970104;1.0;470;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0
118;IJzerlo-kern;Aalten                        ;Buurt   ;BU01970105;1.0;145;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0
119;Lintelo-kern;Aalten                        ;Buurt   ;BU01970106;1.0;150;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0
120;Verspreide huizen ten westen van Aalten;Aalten                        ;Buurt   ;BU01970107;1.0;250;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0
121;Verspreide huizen Lintelo;Aalten                        ;Buurt   ;BU01970108;1.0;640;4.0;4.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;2.0;0.0;0.0
122;Verspreide huizen Dalese Veld;Aalten                        ;Buurt   ;BU01970109;1.0;105;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;19.0;0.0;0.0
123;Verspreide huizen Dale;Aalten                        ;Buurt   ;BU01970110;1.0;640;21.0;16.0;10.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;6.0;5.0;4.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;33.0;25.0;0.0;6.0;0.0
124;Verspreide huizen Haart;Aalten                        ;Buurt   ;BU01970111;1.0;580;8.0;6.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;14.0;10.0;3.0;0.0;3.0
125;Haart-kern;Aalten                        ;Buurt   ;BU01970112;1.0;75;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;;;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;40.0;27.0;0.0;0.0;13.0
126;Wijk 02 Bredevoort;Aalten                        ;Wijk    ;WK019702  ;1.0;1875;19.0;11.0;4.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;7.0;6.0;3.0;2.0;1.0;3.0;2.0;0.0;0.0;2.0;10.0;6.0;1.0;2.0;1.0
127;Verspreide huizen Bredevoort;Aalten                        ;Buurt   ;BU01970201;1.0;210;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;14.0;5.0;0.0;0.0;0.0
128;Verspreide huizen Hollenberg;Aalten                        ;Buurt   ;BU01970202;1.0;200;;;;;;;;;;;;;;;;;;;;;;;;;
129;Verspreide huizen Het Zwanenbroek;Aalten                        ;Buurt   ;BU01970203;1.0;80;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;13.0;0.0
130;Bredevoort;Aalten                        ;Buurt   ;BU01970204;1.0;1385;15.0;10.0;4.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;6.0;3.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;11.0;7.0;1.0;1.0;1.0
131;Wijk 03 Aalten Kern;Aalten                        ;Wijk    ;WK019703  ;1.0;12805;159.0;111.0;57.0;7.0;1.0;5.0;0.0;11.0;14.0;19.0;54.0;26.0;20.0;8.0;12.0;6.0;22.0;13.0;3.0;6.0;12.0;9.0;1.0;2.0;2.0
132;Aalten-kern West;Aalten                        ;Buurt   ;BU01970301;1.0;2045;29.0;18.0;5.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;13.0;4.0;3.0;2.0;1.0;1.0;7.0;5.0;1.0;1.0;14.0;9.0;1.0;1.0;3.0
133;Aalten-kern Zuid 1;Aalten                        ;Buurt   ;BU01970302;1.0;2410;28.0;23.0;10.0;1.0;0.0;2.0;0.0;1.0;2.0;4.0;13.0;3.0;3.0;1.0;2.0;0.0;2.0;0.0;0.0;2.0;12.0;10.0;0.0;1.0;1.0
134;Aalten-kern Zuid 2;Aalten                        ;Buurt   ;BU01970303;1.0;1550;11.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;2.0;2.0;1.0;1.0;0.0;3.0;1.0;0.0;2.0;7.0;4.0;1.0;1.0;2.0
135;Aalten-kern Noord/Noordoost;Aalten                        ;Buurt   ;BU01970304;1.0;2655;22.0;16.0;9.0;0.0;0.0;1.0;0.0;4.0;0.0;4.0;7.0;3.0;3.0;2.0;1.0;0.0;3.0;0.0;2.0;1.0;8.0;6.0;2.0;1.0;1.0
136;Aalten Kern 't Kobus;Aalten                        ;Buurt   ;BU01970305;1.0;825;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
137;Aalten-kern Oost;Aalten                        ;Buurt   ;BU01970306;1.0;1060;9.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0
138;Aalten-kern Centrum;Aalten                        ;Buurt   ;BU01970307;1.0;2260;59.0;39.0;29.0;5.0;1.0;2.0;0.0;3.0;10.0;8.0;10.0;13.0;9.0;2.0;7.0;4.0;7.0;7.0;0.0;0.0;26.0;17.0;1.0;4.0;3.0
139;Wijk 04 Dinxperlo;Aalten                        ;Wijk    ;WK019704  ;1.0;8240;108.0;74.0;52.0;10.0;2.0;4.0;1.0;13.0;9.0;13.0;22.0;16.0;13.0;6.0;7.0;3.0;18.0;8.0;9.0;1.0;13.0;9.0;2.0;2.0;2.0
140;Dinxperlo Centrum/Oost;Aalten                        ;Buurt   ;BU01970400;1.0;2795;52.0;38.0;28.0;8.0;0.0;3.0;1.0;6.0;6.0;4.0;10.0;7.0;6.0;3.0;3.0;1.0;7.0;2.0;4.0;1.0;19.0;14.0;2.0;2.0;3.0
141;Dinxperlo Noord;Aalten                        ;Buurt   ;BU01970401;1.0;1810;18.0;13.0;10.0;1.0;1.0;0.0;0.0;5.0;0.0;3.0;3.0;2.0;2.0;2.0;0.0;0.0;3.0;3.0;0.0;0.0;10.0;7.0;3.0;1.0;2.0
142;Dinxperlo West;Aalten                        ;Buurt   ;BU01970402;1.0;2425;30.0;16.0;12.0;1.0;1.0;1.0;0.0;2.0;3.0;4.0;4.0;7.0;5.0;1.0;4.0;2.0;7.0;3.0;4.0;0.0;12.0;7.0;1.0;2.0;3.0
143;De Heurne-kern;Aalten                        ;Buurt   ;BU01970403;1.0;330;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0
144;Verspreide huizen Dinxperlo;Aalten                        ;Buurt   ;BU01970408;1.0;240;;;;;;;;;;;;;;;;;;;;;;;;;
145;Verspreide huizen De Heurne;Aalten                        ;Buurt   ;BU01970409;1.0;635;6.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9.0;8.0;0.0;0.0;2.0
146;Achtkarspelen;Achtkarspelen                 ;Gemeente;GM0059    ;;27935;517.0;283.0;187.0;26.0;5.0;12.0;0.0;36.0;37.0;71.0;96.0;135.0;120.0;59.0;61.0;15.0;99.0;48.0;35.0;16.0;19.0;10.0;1.0;4.0;4.0
147;Wijk 00 Noord;Achtkarspelen                 ;Wijk    ;WK005900  ;1.0;11900;245.0;146.0;95.0;19.0;1.0;5.0;0.0;19.0;17.0;34.0;51.0;53.0;48.0;24.0;24.0;5.0;46.0;23.0;16.0;7.0;21.0;12.0;2.0;4.0;4.0
148;Buitenpost;Achtkarspelen                 ;Buurt   ;BU00590000;1.0;5035;101.0;76.0;52.0;13.0;1.0;0.0;0.0;10.0;11.0;17.0;24.0;13.0;12.0;5.0;7.0;1.0;12.0;7.0;5.0;0.0;20.0;15.0;2.0;2.0;2.0
149;Twijzel;Achtkarspelen                 ;Buurt   ;BU00590001;1.0;1005;11.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;2.0;2.0;2.0;0.0;0.0;4.0;2.0;2.0;0.0;11.0;5.0;0.0;2.0;4.0
150;Kootstertille;Achtkarspelen                 ;Buurt   ;BU00590002;1.0;2160;63.0;31.0;20.0;1.0;0.0;3.0;0.0;3.0;4.0;9.0;11.0;17.0;17.0;10.0;7.0;0.0;15.0;6.0;5.0;4.0;29.0;14.0;1.0;8.0;7.0
151;Twijzelerheide;Achtkarspelen                 ;Buurt   ;BU00590003;1.0;1555;34.0;9.0;5.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;4.0;12.0;8.0;3.0;5.0;4.0;13.0;7.0;4.0;2.0;22.0;6.0;1.0;5.0;8.0
152;Gerkesklooster;Achtkarspelen                 ;Buurt   ;BU00590004;1.0;720;13.0;9.0;5.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;4.0;3.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;18.0;13.0;3.0;4.0;1.0
153;Verspreide huizen Buitenpost;Achtkarspelen                 ;Buurt   ;BU00590005;1.0;685;5.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;7.0;4.0;0.0;1.0;1.0
154;Verspreide huizen Twijzel;Achtkarspelen                 ;Buurt   ;BU00590006;1.0;75;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0
155;Verspreide huizen Kootstertille;Achtkarspelen                 ;Buurt   ;BU00590007;1.0;345;7.0;7.0;7.0;3.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;3.0;0.0;0.0
156;Verspreide huizen Twijzelerheide;Achtkarspelen                 ;Buurt   ;BU00590008;1.0;240;5.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;21.0;13.0;4.0;8.0;0.0
157;Verspreide huizen Gerkesklooster;Achtkarspelen                 ;Buurt   ;BU00590009;1.0;80;5.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;63.0;25.0;0.0;38.0;0.0
158;Wijk 01 Centrum;Achtkarspelen                 ;Wijk    ;WK005901  ;1.0;3285;54.0;25.0;14.0;2.0;1.0;0.0;0.0;3.0;1.0;7.0;11.0;21.0;18.0;14.0;4.0;3.0;8.0;5.0;1.0;2.0;16.0;8.0;1.0;5.0;2.0
159;Stroobos;Achtkarspelen                 ;Buurt   ;BU00590100;1.0;260;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0;0.0
160;Drogeham;Achtkarspelen                 ;Buurt   ;BU00590102;1.0;1540;15.0;8.0;6.0;2.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;4.0;3.0;2.0;1.0;1.0;3.0;2.0;1.0;0.0;10.0;5.0;1.0;2.0;2.0
161;Augustinusga;Achtkarspelen                 ;Buurt   ;BU00590103;1.0;1055;27.0;9.0;5.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;4.0;16.0;14.0;12.0;2.0;2.0;2.0;0.0;0.0;2.0;26.0;9.0;2.0;13.0;2.0
162;Verspreide huizen Stroobos;Achtkarspelen                 ;Buurt   ;BU00590107;1.0;60;;;;;;;;;;;;;;;;;;;;;;;;;
163;Verspreide huizen Drogeham;Achtkarspelen                 ;Buurt   ;BU00590108;1.0;185;8.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;43.0;22.0;0.0;5.0;16.0
164;Verspreide huizen Augustinusga;Achtkarspelen                 ;Buurt   ;BU00590109;1.0;175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;Wijk 02 Zuid;Achtkarspelen                 ;Wijk    ;WK005902  ;1.0;12745;218.0;112.0;78.0;5.0;3.0;7.0;0.0;14.0;19.0;30.0;34.0;61.0;54.0;21.0;33.0;7.0;45.0;20.0;18.0;7.0;17.0;9.0;1.0;4.0;4.0
166;Surhuisterveen;Achtkarspelen                 ;Buurt   ;BU00590200;1.0;5600;105.0;53.0;39.0;3.0;2.0;0.0;0.0;9.0;12.0;13.0;14.0;34.0;33.0;14.0;19.0;1.0;18.0;9.0;5.0;4.0;19.0;9.0;2.0;6.0;3.0
167;Harkema;Achtkarspelen                 ;Buurt   ;BU00590201;1.0;3985;58.0;27.0;17.0;1.0;0.0;2.0;0.0;3.0;0.0;11.0;10.0;16.0;12.0;4.0;8.0;4.0;15.0;6.0;6.0;3.0;15.0;7.0;1.0;3.0;4.0
168;Surhuizum;Achtkarspelen                 ;Buurt   ;BU00590202;1.0;905;13.0;7.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;2.0;4.0;4.0;3.0;1.0;0.0;2.0;2.0;0.0;0.0;14.0;8.0;1.0;4.0;2.0
169;Boelenslaan;Achtkarspelen                 ;Buurt   ;BU00590203;1.0;725;16.0;4.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;5.0;4.0;0.0;4.0;1.0;7.0;2.0;5.0;0.0;22.0;6.0;1.0;6.0;10.0
170;Verspreide huizen Surhuisterveen;Achtkarspelen                 ;Buurt   ;BU00590206;1.0;410;15.0;13.0;10.0;0.0;1.0;2.0;0.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;37.0;32.0;0.0;0.0;5.0
171;Verspreide huizen Harkema;Achtkarspelen                 ;Buurt   ;BU00590207;1.0;280;3.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0
172;Verspreide huizen Surhuizum;Achtkarspelen                 ;Buurt   ;BU00590208;1.0;390;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;8.0;0.0;3.0;0.0
173;Verspreide huizen Boelenslaan;Achtkarspelen                 ;Buurt   ;BU00590209;1.0;440;4.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;9.0;5.0;0.0;0.0;2.0
174;Alblasserdam;Alblasserdam                  ;Gemeente;GM0482    ;;20014;429.0;297.0;231.0;31.0;16.0;19.0;5.0;41.0;66.0;53.0;66.0;79.0;63.0;38.0;25.0;16.0;53.0;35.0;13.0;5.0;21.0;15.0;2.0;3.0;3.0
175;Wijk 01 Centrum;Alblasserdam                  ;Wijk    ;WK048201  ;1.0;4760;102.0;57.0;46.0;15.0;2.0;2.0;4.0;8.0;4.0;11.0;11.0;26.0;21.0;14.0;7.0;5.0;19.0;16.0;2.0;1.0;21.0;12.0;2.0;4.0;4.0
176;Cortgene;Alblasserdam                  ;Buurt   ;BU04820101;1.0;870;11.0;8.0;7.0;0.0;0.0;1.0;0.0;2.0;3.0;1.0;1.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;13.0;9.0;2.0;3.0;0.0
177;Redersbuurt;Alblasserdam                  ;Buurt   ;BU04820102;1.0;685;35.0;19.0;18.0;8.0;1.0;0.0;2.0;2.0;0.0;5.0;1.0;13.0;11.0;8.0;3.0;2.0;3.0;1.0;1.0;1.0;51.0;28.0;3.0;16.0;4.0
178;kerkbuurt;Alblasserdam                  ;Buurt   ;BU04820103;1.0;1575;21.0;10.0;8.0;2.0;1.0;0.0;2.0;2.0;0.0;1.0;2.0;6.0;6.0;5.0;1.0;0.0;5.0;5.0;0.0;0.0;13.0;6.0;1.0;4.0;3.0
179;Polderbuurt;Alblasserdam                  ;Buurt   ;BU04820104;1.0;545;10.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;7.0;7.0;0.0;0.0;18.0;4.0;0.0;2.0;13.0
180;De Werven;Alblasserdam                  ;Buurt   ;BU04820105;1.0;1075;25.0;18.0;12.0;5.0;0.0;0.0;0.0;2.0;1.0;4.0;6.0;3.0;0.0;0.0;0.0;3.0;4.0;3.0;1.0;0.0;23.0;17.0;2.0;0.0;4.0
181;Wijk 02 Kinderdijk;Alblasserdam                  ;Wijk    ;WK048202  ;1.0;3850;61.0;39.0;24.0;2.0;1.0;3.0;1.0;7.0;7.0;3.0;15.0;9.0;6.0;3.0;3.0;3.0;13.0;7.0;5.0;1.0;16.0;10.0;2.0;2.0;3.0
182;Dijk;Alblasserdam                  ;Buurt   ;BU04820201;1.0;580;9.0;6.0;4.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;16.0;10.0;2.0;3.0;2.0
183;Vogelbuurt;Alblasserdam                  ;Buurt   ;BU04820202;1.0;1250;13.0;8.0;4.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;3.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;10.0;6.0;2.0;2.0;2.0
184;Waterland;Alblasserdam                  ;Buurt   ;BU04820203;1.0;455;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0
185;Groene Long;Alblasserdam                  ;Buurt   ;BU04820204;1.0;10;;;;;;;;;;;;;;;;;;;;;;;;;
186;Rivierenbuurt;Alblasserdam                  ;Buurt   ;BU04820205;1.0;955;26.0;18.0;13.0;2.0;1.0;0.0;1.0;2.0;4.0;3.0;5.0;4.0;2.0;1.0;1.0;2.0;4.0;1.0;2.0;1.0;27.0;19.0;2.0;2.0;4.0
187;Nieuw Kinderdijk;Alblasserdam                  ;Buurt   ;BU04820206;1.0;590;12.0;6.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;2.0;0.0;20.0;10.0;2.0;0.0;10.0
188;Wijk 03 Blokweer;Alblasserdam                  ;Wijk    ;WK048203  ;1.0;7525;103.0;66.0;41.0;10.0;1.0;7.0;0.0;16.0;3.0;4.0;25.0;27.0;25.0;12.0;13.0;2.0;10.0;5.0;2.0;3.0;14.0;9.0;2.0;3.0;1.0
189;Zeelt;Alblasserdam                  ;Buurt   ;BU04820301;1.0;980;13.0;8.0;4.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;4.0;4.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;13.0;8.0;3.0;4.0;1.0
190;Middelland;Alblasserdam                  ;Buurt   ;BU04820302;1.0;600;3.0;3.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;3.0;0.0;0.0
