ID;Geslacht;Leeftijd;RegioS;Perioden;AO_1;WAO_2;Wajong_3;WAZ_4
1521;Geslacht totaal;Leeftijd totaal;Almelo;2006 2e kwartaal;4810.0;3580.0;1050.0;180.0
1522;Geslacht totaal;Leeftijd totaal;Almelo;2006 3e kwartaal;4720.0;3490.0;1050.0;180.0
1523;Geslacht totaal;Leeftijd totaal;Almelo;2006 4e kwartaal;4650.0;3400.0;1070.0;180.0
1524;Geslacht totaal;Leeftijd totaal;Almelo;2007 1e kwartaal;4580.0;3320.0;1090.0;170.0
1525;Geslacht totaal;Leeftijd totaal;Almelo;2007 2e kwartaal;4540.0;3270.0;1100.0;170.0
1526;Geslacht totaal;Leeftijd totaal;Almelo;2007 3e kwartaal;4530.0;3240.0;1120.0;170.0
1527;Geslacht totaal;Leeftijd totaal;Almelo;2007 4e kwartaal;4530.0;3230.0;1140.0;170.0
1528;Geslacht totaal;Leeftijd totaal;Almelo;2008 1e kwartaal;4530.0;3210.0;1160.0;160.0
1529;Geslacht totaal;Leeftijd totaal;Almelo;2008 2e kwartaal;4500.0;3160.0;1180.0;160.0
1530;Geslacht totaal;Leeftijd totaal;Almelo;2008 3e kwartaal;4480.0;3110.0;1200.0;160.0
1531;Geslacht totaal;Leeftijd totaal;Almelo;2008 4e kwartaal;4450.0;3070.0;1220.0;160.0
1532;Geslacht totaal;Leeftijd totaal;Almelo;2009 1e kwartaal;4430.0;3030.0;1240.0;160.0
1533;Geslacht totaal;Leeftijd totaal;Almelo;2009 2e kwartaal;4390.0;2990.0;1260.0;150.0
1534;Geslacht totaal;Leeftijd totaal;Almelo;2009 3e kwartaal;4350.0;2930.0;1280.0;140.0
1535;Geslacht totaal;Leeftijd totaal;Almelo;2009 4e kwartaal*;4320.0;2900.0;1290.0;140.0
1536;Geslacht totaal;Leeftijd totaal;Almere;1998 1e kwartaal;6690.0;6060.0;410.0;220.0
1537;Geslacht totaal;Leeftijd totaal;Almere;1998 2e kwartaal;6770.0;6130.0;420.0;220.0
1538;Geslacht totaal;Leeftijd totaal;Almere;1998 3e kwartaal;6850.0;6200.0;430.0;220.0
1539;Geslacht totaal;Leeftijd totaal;Almere;1998 4e kwartaal;7000.0;6320.0;450.0;230.0
1540;Geslacht totaal;Leeftijd totaal;Almere;1999 1e kwartaal;7340.0;6660.0;470.0;210.0
1541;Geslacht totaal;Leeftijd totaal;Almere;1999 2e kwartaal;7480.0;6780.0;480.0;220.0
1542;Geslacht totaal;Leeftijd totaal;Almere;1999 3e kwartaal;7570.0;6860.0;500.0;220.0
1543;Geslacht totaal;Leeftijd totaal;Almere;1999 4e kwartaal;7680.0;6960.0;510.0;220.0
1544;Geslacht totaal;Leeftijd totaal;Almere;2000 1e kwartaal;7980.0;7240.0;520.0;220.0
1545;Geslacht totaal;Leeftijd totaal;Almere;2000 2e kwartaal;8140.0;7370.0;550.0;230.0
1546;Geslacht totaal;Leeftijd totaal;Almere;2000 3e kwartaal;8290.0;7500.0;570.0;230.0
1547;Geslacht totaal;Leeftijd totaal;Almere;2000 4e kwartaal;8510.0;7690.0;590.0;240.0
1548;Geslacht totaal;Leeftijd totaal;Almere;2001 1e kwartaal;8700.0;7850.0;610.0;250.0
1549;Geslacht totaal;Leeftijd totaal;Almere;2001 2e kwartaal;8920.0;8050.0;620.0;250.0
1550;Geslacht totaal;Leeftijd totaal;Almere;2001 3e kwartaal;8990.0;8120.0;610.0;250.0
1551;Geslacht totaal;Leeftijd totaal;Almere;2001 4e kwartaal;9200.0;8300.0;630.0;260.0
1552;Geslacht totaal;Leeftijd totaal;Almere;2002 1e kwartaal;9400.0;8510.0;640.0;260.0
1553;Geslacht totaal;Leeftijd totaal;Almere;2002 2e kwartaal;9530.0;8610.0;660.0;260.0
1554;Geslacht totaal;Leeftijd totaal;Almere;2002 3e kwartaal;9580.0;8650.0;670.0;260.0
1555;Geslacht totaal;Leeftijd totaal;Almere;2002 4e kwartaal;9750.0;8810.0;680.0;260.0
1556;Geslacht totaal;Leeftijd totaal;Almere;2003 1e kwartaal;9840.0;8870.0;700.0;270.0
1557;Geslacht totaal;Leeftijd totaal;Almere;2003 2e kwartaal;9830.0;8840.0;720.0;270.0
1558;Geslacht totaal;Leeftijd totaal;Almere;2003 3e kwartaal;9900.0;8870.0;760.0;280.0
1559;Geslacht totaal;Leeftijd totaal;Almere;2003 4e kwartaal;9950.0;8910.0;770.0;280.0
1560;Geslacht totaal;Leeftijd totaal;Almere;2004 1e kwartaal;9950.0;8890.0;790.0;280.0
1561;Geslacht totaal;Leeftijd totaal;Almere;2004 2e kwartaal;9970.0;8880.0;820.0;280.0
1562;Geslacht totaal;Leeftijd totaal;Almere;2004 3e kwartaal;9990.0;8870.0;840.0;280.0
1563;Geslacht totaal;Leeftijd totaal;Almere;2004 4e kwartaal;9920.0;8790.0;840.0;290.0
1564;Geslacht totaal;Leeftijd totaal;Almere;2005 1e kwartaal;9910.0;8760.0;860.0;290.0
1565;Geslacht totaal;Leeftijd totaal;Almere;2005 2e kwartaal;9710.0;8530.0;890.0;290.0
1566;Geslacht totaal;Leeftijd totaal;Almere;2005 3e kwartaal;9600.0;8410.0;900.0;290.0
1567;Geslacht totaal;Leeftijd totaal;Almere;2005 4e kwartaal;9420.0;8220.0;920.0;280.0
1568;Geslacht totaal;Leeftijd totaal;Almere;2006 1e kwartaal;9370.0;8150.0;940.0;280.0
1569;Geslacht totaal;Leeftijd totaal;Almere;2006 2e kwartaal;9120.0;7900.0;950.0;280.0
1570;Geslacht totaal;Leeftijd totaal;Almere;2006 3e kwartaal;8970.0;7720.0;980.0;270.0
1571;Geslacht totaal;Leeftijd totaal;Almere;2006 4e kwartaal;8860.0;7590.0;1010.0;260.0
1572;Geslacht totaal;Leeftijd totaal;Almere;2007 1e kwartaal;8740.0;7410.0;1080.0;260.0
1573;Geslacht totaal;Leeftijd totaal;Almere;2007 2e kwartaal;8670.0;7290.0;1120.0;250.0
1574;Geslacht totaal;Leeftijd totaal;Almere;2007 3e kwartaal;8540.0;7150.0;1140.0;250.0
1575;Geslacht totaal;Leeftijd totaal;Almere;2007 4e kwartaal;8480.0;7080.0;1160.0;240.0
1576;Geslacht totaal;Leeftijd totaal;Almere;2008 1e kwartaal;8400.0;6960.0;1210.0;240.0
1577;Geslacht totaal;Leeftijd totaal;Almere;2008 2e kwartaal;8350.0;6870.0;1240.0;240.0
1578;Geslacht totaal;Leeftijd totaal;Almere;2008 3e kwartaal;8330.0;6800.0;1300.0;230.0
1579;Geslacht totaal;Leeftijd totaal;Almere;2008 4e kwartaal;8270.0;6690.0;1350.0;230.0
1580;Geslacht totaal;Leeftijd totaal;Almere;2009 1e kwartaal;8230.0;6600.0;1410.0;220.0
1581;Geslacht totaal;Leeftijd totaal;Almere;2009 2e kwartaal;8190.0;6520.0;1450.0;220.0
1582;Geslacht totaal;Leeftijd totaal;Almere;2009 3e kwartaal;8170.0;6450.0;1500.0;220.0
1583;Geslacht totaal;Leeftijd totaal;Almere;2009 4e kwartaal*;8140.0;6370.0;1560.0;220.0
1584;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;1998 1e kwartaal;2850.0;2060.0;720.0;80.0
1585;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;1998 2e kwartaal;2890.0;2090.0;720.0;80.0
1586;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;1998 3e kwartaal;2930.0;2120.0;730.0;80.0
1587;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;1998 4e kwartaal;3020.0;2170.0;760.0;90.0
1588;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;1999 1e kwartaal;3050.0;2200.0;770.0;80.0
1589;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;1999 2e kwartaal;3050.0;2210.0;770.0;80.0
1590;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;1999 3e kwartaal;3080.0;2230.0;770.0;80.0
1591;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;1999 4e kwartaal;3100.0;2240.0;780.0;80.0
1592;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2000 1e kwartaal;3140.0;2280.0;780.0;90.0
1593;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2000 2e kwartaal;3180.0;2290.0;800.0;90.0
1594;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2000 3e kwartaal;3210.0;2320.0;800.0;90.0
1595;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2000 4e kwartaal;3210.0;2370.0;750.0;90.0
1596;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2001 1e kwartaal;3250.0;2400.0;760.0;90.0
1597;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2001 2e kwartaal;3310.0;2470.0;750.0;90.0
1598;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2001 3e kwartaal;3350.0;2500.0;760.0;90.0
1599;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2001 4e kwartaal;3400.0;2550.0;760.0;90.0
1600;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2002 1e kwartaal;3440.0;2580.0;760.0;90.0
1601;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2002 2e kwartaal;3460.0;2600.0;770.0;90.0
1602;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2002 3e kwartaal;3470.0;2620.0;760.0;90.0
1603;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2002 4e kwartaal;3500.0;2650.0;760.0;90.0
1604;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2003 1e kwartaal;3480.0;2640.0;760.0;90.0
1605;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2003 2e kwartaal;3450.0;2600.0;760.0;90.0
1606;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2003 3e kwartaal;3430.0;2580.0;760.0;90.0
1607;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2003 4e kwartaal;3420.0;2570.0;760.0;90.0
1608;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2004 1e kwartaal;3410.0;2550.0;770.0;100.0
1609;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2004 2e kwartaal;3440.0;2590.0;760.0;100.0
1610;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2004 3e kwartaal;3440.0;2580.0;760.0;100.0
1611;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2004 4e kwartaal;3470.0;2610.0;760.0;100.0
1612;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2005 1e kwartaal;3420.0;2560.0;760.0;100.0
1613;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2005 2e kwartaal;3390.0;2510.0;780.0;100.0
1614;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2005 3e kwartaal;3320.0;2440.0;790.0;100.0
1615;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2005 4e kwartaal;3260.0;2370.0;790.0;90.0
1616;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2006 1e kwartaal;3230.0;2340.0;800.0;90.0
1617;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2006 2e kwartaal;3140.0;2270.0;790.0;90.0
1618;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2006 3e kwartaal;3100.0;2200.0;810.0;80.0
1619;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2006 4e kwartaal;3040.0;2150.0;810.0;80.0
1620;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2007 1e kwartaal;3000.0;2110.0;820.0;80.0
1621;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2007 2e kwartaal;2980.0;2080.0;830.0;80.0
1622;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2007 3e kwartaal;2960.0;2060.0;830.0;80.0
1623;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2007 4e kwartaal;2930.0;2020.0;840.0;70.0
1624;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2008 1e kwartaal;2900.0;1990.0;840.0;70.0
1625;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2008 2e kwartaal;2890.0;1970.0;850.0;70.0
1626;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2008 3e kwartaal;2880.0;1940.0;880.0;70.0
1627;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2008 4e kwartaal;2840.0;1910.0;870.0;60.0
1628;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2009 1e kwartaal;2860.0;1880.0;920.0;70.0
1629;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2009 2e kwartaal;2840.0;1850.0;930.0;60.0
1630;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2009 3e kwartaal;2840.0;1810.0;960.0;60.0
1631;Geslacht totaal;Leeftijd totaal;Alphen aan den Rijn;2009 4e kwartaal*;2830.0;1790.0;980.0;60.0
1632;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;1998 1e kwartaal;400.0;240.0;30.0;140.0
1633;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;1998 2e kwartaal;410.0;240.0;30.0;130.0
1634;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;1998 3e kwartaal;410.0;240.0;30.0;140.0
1635;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;1998 4e kwartaal;410.0;240.0;30.0;140.0
1636;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;1999 1e kwartaal;420.0;260.0;30.0;140.0
1637;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;1999 2e kwartaal;420.0;260.0;30.0;140.0
1638;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;1999 3e kwartaal;420.0;260.0;30.0;130.0
1639;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;1999 4e kwartaal;420.0;260.0;30.0;130.0
1640;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2000 1e kwartaal;430.0;260.0;30.0;130.0
1641;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2000 2e kwartaal;410.0;260.0;30.0;120.0
1642;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2000 3e kwartaal;410.0;260.0;30.0;120.0
1643;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2000 4e kwartaal;410.0;260.0;30.0;120.0
1644;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2001 1e kwartaal;410.0;260.0;30.0;120.0
1645;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2001 2e kwartaal;410.0;260.0;30.0;120.0
1646;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2001 3e kwartaal;410.0;260.0;30.0;120.0
1647;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2001 4e kwartaal;410.0;260.0;30.0;120.0
1648;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2002 1e kwartaal;400.0;260.0;30.0;110.0
1649;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2002 2e kwartaal;400.0;260.0;30.0;120.0
1650;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2002 3e kwartaal;390.0;250.0;30.0;110.0
1651;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2002 4e kwartaal;390.0;250.0;30.0;110.0
1652;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2003 1e kwartaal;380.0;250.0;30.0;110.0
1653;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2003 2e kwartaal;380.0;250.0;30.0;110.0
1654;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2003 3e kwartaal;380.0;250.0;30.0;100.0
1655;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2003 4e kwartaal;380.0;250.0;30.0;100.0
1656;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2004 1e kwartaal;370.0;250.0;30.0;90.0
1657;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2004 2e kwartaal;370.0;250.0;30.0;90.0
1658;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2004 3e kwartaal;370.0;250.0;30.0;90.0
1659;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2004 4e kwartaal;370.0;250.0;30.0;90.0
1660;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2005 1e kwartaal;370.0;250.0;30.0;90.0
1661;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2005 2e kwartaal;370.0;250.0;30.0;90.0
1662;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2005 3e kwartaal;360.0;240.0;30.0;90.0
1663;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2005 4e kwartaal;350.0;240.0;30.0;80.0
1664;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2006 1e kwartaal;340.0;230.0;30.0;80.0
1665;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2006 2e kwartaal;320.0;220.0;30.0;80.0
1666;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2006 3e kwartaal;310.0;210.0;30.0;70.0
1667;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2006 4e kwartaal;300.0;210.0;20.0;70.0
1668;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2007 1e kwartaal;310.0;210.0;40.0;70.0
1669;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2007 2e kwartaal;310.0;210.0;40.0;70.0
1670;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2007 3e kwartaal;310.0;200.0;40.0;70.0
1671;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2007 4e kwartaal;300.0;200.0;40.0;70.0
1672;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2008 1e kwartaal;300.0;200.0;40.0;70.0
1673;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2008 2e kwartaal;300.0;190.0;40.0;70.0
1674;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2008 3e kwartaal;300.0;190.0;40.0;60.0
1675;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2008 4e kwartaal;290.0;190.0;40.0;60.0
1676;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2009 1e kwartaal;280.0;180.0;40.0;60.0
1677;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2009 2e kwartaal;280.0;180.0;40.0;60.0
1678;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2009 3e kwartaal;270.0;170.0;40.0;60.0
1679;Geslacht totaal;Leeftijd totaal;Alphen-Chaam;2009 4e kwartaal*;270.0;170.0;40.0;50.0
1680;Geslacht totaal;Leeftijd totaal;Ambt Delden;1998 1e kwartaal;260.0;160.0;30.0;80.0
1681;Geslacht totaal;Leeftijd totaal;Ambt Delden;1998 2e kwartaal;260.0;160.0;30.0;80.0
1682;Geslacht totaal;Leeftijd totaal;Ambt Delden;1998 3e kwartaal;260.0;160.0;30.0;70.0
1683;Geslacht totaal;Leeftijd totaal;Ambt Delden;1998 4e kwartaal;270.0;170.0;30.0;70.0
1684;Geslacht totaal;Leeftijd totaal;Ambt Delden;1999 1e kwartaal;290.0;190.0;30.0;80.0
1685;Geslacht totaal;Leeftijd totaal;Ambt Delden;1999 2e kwartaal;300.0;190.0;30.0;90.0
1686;Geslacht totaal;Leeftijd totaal;Ambt Delden;1999 3e kwartaal;300.0;180.0;30.0;90.0
1687;Geslacht totaal;Leeftijd totaal;Ambt Delden;1999 4e kwartaal;300.0;180.0;30.0;90.0
1688;Geslacht totaal;Leeftijd totaal;Ambt Delden;2000 1e kwartaal;300.0;190.0;30.0;90.0
1689;Geslacht totaal;Leeftijd totaal;Ambt Delden;2000 2e kwartaal;300.0;180.0;30.0;80.0
1690;Geslacht totaal;Leeftijd totaal;Ambt Delden;2000 3e kwartaal;300.0;190.0;30.0;80.0
1691;Geslacht totaal;Leeftijd totaal;Ambt Delden;2000 4e kwartaal;300.0;180.0;30.0;90.0
1692;Geslacht totaal;Leeftijd totaal;Ambt Delden;2001 1e kwartaal;;;;
1693;Geslacht totaal;Leeftijd totaal;Ambt Delden;2001 2e kwartaal;;;;
1694;Geslacht totaal;Leeftijd totaal;Ambt Delden;2001 3e kwartaal;;;;
1695;Geslacht totaal;Leeftijd totaal;Ambt Delden;2001 4e kwartaal;;;;
1696;Geslacht totaal;Leeftijd totaal;Ambt Delden;2002 1e kwartaal;;;;
1697;Geslacht totaal;Leeftijd totaal;Ambt Delden;2002 2e kwartaal;;;;
1698;Geslacht totaal;Leeftijd totaal;Ambt Delden;2002 3e kwartaal;;;;
1699;Geslacht totaal;Leeftijd totaal;Ambt Delden;2002 4e kwartaal;;;;
1700;Geslacht totaal;Leeftijd totaal;Ambt Delden;2003 1e kwartaal;;;;
1701;Geslacht totaal;Leeftijd totaal;Ambt Delden;2003 2e kwartaal;;;;
1702;Geslacht totaal;Leeftijd totaal;Ambt Delden;2003 3e kwartaal;;;;
1703;Geslacht totaal;Leeftijd totaal;Ambt Delden;2003 4e kwartaal;;;;
1704;Geslacht totaal;Leeftijd totaal;Ambt Delden;2004 1e kwartaal;;;;
1705;Geslacht totaal;Leeftijd totaal;Ambt Delden;2004 2e kwartaal;;;;
1706;Geslacht totaal;Leeftijd totaal;Ambt Delden;2004 3e kwartaal;;;;
1707;Geslacht totaal;Leeftijd totaal;Ambt Delden;2004 4e kwartaal;;;;
1708;Geslacht totaal;Leeftijd totaal;Ambt Delden;2005 1e kwartaal;;;;
1709;Geslacht totaal;Leeftijd totaal;Ambt Delden;2005 2e kwartaal;;;;
1710;Geslacht totaal;Leeftijd totaal;Ambt Delden;2005 3e kwartaal;;;;
1711;Geslacht totaal;Leeftijd totaal;Ambt Delden;2005 4e kwartaal;;;;
1712;Geslacht totaal;Leeftijd totaal;Ambt Delden;2006 1e kwartaal;;;;
1713;Geslacht totaal;Leeftijd totaal;Ambt Delden;2006 2e kwartaal;;;;
1714;Geslacht totaal;Leeftijd totaal;Ambt Delden;2006 3e kwartaal;;;;
1715;Geslacht totaal;Leeftijd totaal;Ambt Delden;2006 4e kwartaal;;;;
1716;Geslacht totaal;Leeftijd totaal;Ambt Delden;2007 1e kwartaal;;;;
1717;Geslacht totaal;Leeftijd totaal;Ambt Delden;2007 2e kwartaal;;;;
1718;Geslacht totaal;Leeftijd totaal;Ambt Delden;2007 3e kwartaal;;;;
1719;Geslacht totaal;Leeftijd totaal;Ambt Delden;2007 4e kwartaal;;;;
1720;Geslacht totaal;Leeftijd totaal;Ambt Delden;2008 1e kwartaal;;;;
1721;Geslacht totaal;Leeftijd totaal;Ambt Delden;2008 2e kwartaal;;;;
1722;Geslacht totaal;Leeftijd totaal;Ambt Delden;2008 3e kwartaal;;;;
1723;Geslacht totaal;Leeftijd totaal;Ambt Delden;2008 4e kwartaal;;;;
1724;Geslacht totaal;Leeftijd totaal;Ambt Delden;2009 1e kwartaal;;;;
1725;Geslacht totaal;Leeftijd totaal;Ambt Delden;2009 2e kwartaal;;;;
1726;Geslacht totaal;Leeftijd totaal;Ambt Delden;2009 3e kwartaal;;;;
1727;Geslacht totaal;Leeftijd totaal;Ambt Delden;2009 4e kwartaal*;;;;
1728;Geslacht totaal;Leeftijd totaal;Ambt Montfort;1998 1e kwartaal;720.0;570.0;70.0;80.0
1729;Geslacht totaal;Leeftijd totaal;Ambt Montfort;1998 2e kwartaal;720.0;560.0;70.0;90.0
1730;Geslacht totaal;Leeftijd totaal;Ambt Montfort;1998 3e kwartaal;720.0;560.0;70.0;90.0
1731;Geslacht totaal;Leeftijd totaal;Ambt Montfort;1998 4e kwartaal;730.0;570.0;80.0;90.0
1732;Geslacht totaal;Leeftijd totaal;Ambt Montfort;1999 1e kwartaal;740.0;580.0;80.0;90.0
1733;Geslacht totaal;Leeftijd totaal;Ambt Montfort;1999 2e kwartaal;750.0;580.0;80.0;90.0
1734;Geslacht totaal;Leeftijd totaal;Ambt Montfort;1999 3e kwartaal;740.0;580.0;80.0;90.0
1735;Geslacht totaal;Leeftijd totaal;Ambt Montfort;1999 4e kwartaal;730.0;580.0;70.0;90.0
1736;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2000 1e kwartaal;750.0;590.0;80.0;90.0
1737;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2000 2e kwartaal;760.0;590.0;80.0;80.0
1738;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2000 3e kwartaal;740.0;590.0;70.0;80.0
1739;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2000 4e kwartaal;740.0;580.0;70.0;80.0
1740;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2001 1e kwartaal;740.0;580.0;80.0;80.0
1741;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2001 2e kwartaal;740.0;580.0;80.0;80.0
1742;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2001 3e kwartaal;740.0;590.0;80.0;80.0
1743;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2001 4e kwartaal;750.0;590.0;80.0;80.0
1744;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2002 1e kwartaal;760.0;610.0;80.0;80.0
1745;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2002 2e kwartaal;770.0;610.0;80.0;80.0
1746;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2002 3e kwartaal;760.0;600.0;80.0;80.0
1747;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2002 4e kwartaal;760.0;600.0;80.0;80.0
1748;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2003 1e kwartaal;750.0;600.0;80.0;80.0
1749;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2003 2e kwartaal;740.0;590.0;80.0;80.0
1750;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2003 3e kwartaal;750.0;590.0;80.0;80.0
1751;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2003 4e kwartaal;750.0;590.0;80.0;80.0
1752;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2004 1e kwartaal;760.0;590.0;90.0;80.0
1753;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2004 2e kwartaal;740.0;580.0;90.0;80.0
1754;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2004 3e kwartaal;740.0;570.0;80.0;80.0
1755;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2004 4e kwartaal;730.0;570.0;90.0;80.0
1756;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2005 1e kwartaal;730.0;570.0;90.0;80.0
1757;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2005 2e kwartaal;740.0;570.0;90.0;80.0
1758;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2005 3e kwartaal;730.0;560.0;90.0;80.0
1759;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2005 4e kwartaal;710.0;550.0;90.0;80.0
1760;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2006 1e kwartaal;720.0;550.0;110.0;70.0
1761;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2006 2e kwartaal;700.0;530.0;110.0;70.0
1762;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2006 3e kwartaal;690.0;510.0;110.0;60.0
1763;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2006 4e kwartaal;680.0;510.0;110.0;60.0
1764;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2007 1e kwartaal;;;;
1765;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2007 2e kwartaal;;;;
1766;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2007 3e kwartaal;;;;
1767;Geslacht totaal;Leeftijd totaal;Ambt Montfort;2007 4e kwartaal;;;;
