ID;HerkomstBestemming;Perioden;CO2_1;N2O_2;CH4_3;BroeikasgasEquivalent_4;NOx_5;SO2_6;NH3_7;ZuurEquivalent_8;CFK12Equivalent_9;PM10_10;FijnStofEquivalent_11;CO_12;NMVOS_13
219;C Delfstoffenwinning;2009;2016.0;0.0;36.8;2797.0;5.4;0.3;0.0;0.1;0.0;0.1;0.1;2.0;7.2
220;D Industrie;1990;51712.0;23.0;17.7;65926.0;110.3;120.0;4.6;6.4;3449.0;36.5;36.5;286.8;153.4
221;D Industrie;1991;51282.0;23.0;17.7;64505.0;103.6;99.3;4.8;5.6;2642.1;33.7;33.7;273.8;142.9
222;D Industrie;1992;50785.0;23.2;20.7;64763.0;101.3;98.3;4.9;5.6;1936.3;31.0;31.0;263.0;133.0
223;D Industrie;1993;50732.0;24.9;21.0;65779.0;92.8;98.0;4.5;5.3;1331.7;28.2;28.2;249.4;122.5
224;D Industrie;1994;49814.0;24.3;19.0;65852.0;88.2;92.9;4.6;5.1;828.3;25.4;25.4;237.4;112.3
225;D Industrie;1995;48267.0;23.0;17.6;63525.0;84.9;92.9;4.1;5.0;426.0;22.7;22.7;224.4;102.1
226;D Industrie;1996;47970.0;23.0;17.8;64889.0;81.9;83.9;3.7;4.6;383.9;17.9;17.9;213.8;91.1
227;D Industrie;1997;47610.0;22.8;17.8;65225.0;74.0;78.5;3.5;4.3;234.3;15.2;15.2;185.2;82.6
228;D Industrie;1998;47640.0;22.8;17.9;65875.0;62.6;69.4;3.2;3.7;135.1;13.8;13.8;186.2;78.9
229;D Industrie;1999;46565.0;21.7;17.6;59826.0;57.1;62.3;2.9;3.4;93.2;13.3;13.3;170.6;74.8
230;D Industrie;2000;46433.0;22.2;17.6;58302.0;53.6;46.9;2.7;2.8;94.9;13.8;13.8;166.1;71.2
231;D Industrie;2001;46084.0;20.2;17.4;55078.0;54.7;50.0;2.8;2.9;130.8;12.9;12.9;164.3;57.8
232;D Industrie;2002;45539.0;19.3;17.8;55143.0;53.8;45.2;2.5;2.7;111.8;12.5;12.5;153.1;54.4
233;D Industrie;2003;46724.0;19.5;18.1;54591.0;53.4;41.4;2.6;2.6;82.4;12.2;12.2;146.1;50.4
234;D Industrie;2004;46573.0;21.2;18.0;54689.0;53.5;47.5;3.2;2.8;81.0;11.5;11.5;172.1;50.3
235;D Industrie;2005;46483.0;20.7;18.0;54163.0;52.3;47.1;2.4;2.8;80.2;11.0;11.0;158.5;52.1
236;D Industrie;2006;46372.0;20.3;17.2;54124.0;51.5;47.5;2.2;2.7;81.2;11.0;11.0;165.9;48.0
237;D Industrie;2007;46940.0;15.7;17.6;53314.0;49.7;45.1;2.0;2.6;76.9;10.9;10.9;156.6;46.7
238;D Industrie;2008;46115.0;3.5;17.0;48643.0;47.3;40.3;2.1;2.4;74.4;10.1;10.1;159.4;46.4
239;D Industrie;2009;42403.0;3.5;15.0;44890.0;41.0;25.0;2.1;1.8;71.4;9.3;9.3;159.1;41.9
240;DA Voedings- en genotmiddelenindustrie;1990;4408.0;0.0;0.6;4426.0;9.9;2.1;0.2;0.3;221.8;7.4;7.4;8.6;8.3
241;DA Voedings- en genotmiddelenindustrie;1991;4204.0;0.0;0.5;4239.0;8.2;1.3;0.3;0.2;199.0;6.6;6.6;8.8;8.2
242;DA Voedings- en genotmiddelenindustrie;1992;4579.0;0.0;0.9;4624.0;9.4;1.5;0.3;0.3;174.1;5.8;5.8;9.2;8.1
243;DA Voedings- en genotmiddelenindustrie;1993;4558.0;0.0;0.9;4606.0;9.4;1.8;0.3;0.3;147.2;4.9;4.9;9.4;7.9
244;DA Voedings- en genotmiddelenindustrie;1994;4463.0;0.0;0.8;4512.0;8.4;1.1;0.4;0.2;118.1;4.1;4.1;9.4;7.7
245;DA Voedings- en genotmiddelenindustrie;1995;4475.0;0.0;0.8;4523.0;7.8;1.4;0.3;0.2;87.0;3.3;3.3;9.2;7.5
246;DA Voedings- en genotmiddelenindustrie;1996;4787.0;0.0;0.8;4842.0;7.8;1.0;0.3;0.2;49.9;2.9;2.9;9.9;6.5
247;DA Voedings- en genotmiddelenindustrie;1997;4535.0;0.0;0.8;4591.0;5.3;0.4;0.2;0.1;21.8;2.5;2.5;5.6;6.0
248;DA Voedings- en genotmiddelenindustrie;1998;4658.0;0.0;0.9;4718.0;5.3;0.6;0.3;0.2;1.9;2.4;2.4;5.7;6.7
249;DA Voedings- en genotmiddelenindustrie;1999;4956.0;0.0;0.9;5002.0;5.5;0.6;0.3;0.2;0.7;2.6;2.6;6.0;6.1
250;DA Voedings- en genotmiddelenindustrie;2000;4684.0;0.0;0.9;4867.0;5.2;0.6;0.2;0.1;0.7;2.8;2.8;4.9;6.7
251;DA Voedings- en genotmiddelenindustrie;2001;4499.0;0.0;0.9;4736.0;5.0;1.1;0.4;0.2;0.6;2.6;2.6;5.7;6.2
252;DA Voedings- en genotmiddelenindustrie;2002;4606.0;0.0;0.9;4893.0;5.0;0.8;0.4;0.2;0.3;2.7;2.7;5.7;5.4
253;DA Voedings- en genotmiddelenindustrie;2003;4441.0;0.0;0.9;4782.0;4.0;0.4;0.5;0.1;0.0;2.6;2.6;4.1;5.4
254;DA Voedings- en genotmiddelenindustrie;2004;4399.0;0.0;0.9;4792.0;4.6;0.5;0.5;0.1;0.0;2.5;2.5;6.5;5.7
255;DA Voedings- en genotmiddelenindustrie;2005;4293.0;0.0;0.9;4663.0;4.6;0.4;0.4;0.1;0.0;2.7;2.7;6.6;6.0
256;DA Voedings- en genotmiddelenindustrie;2006;4176.0;0.0;0.8;4668.0;4.7;0.7;0.4;0.1;0.0;2.7;2.7;5.7;5.8
257;DA Voedings- en genotmiddelenindustrie;2007;4270.0;0.0;0.8;4809.0;4.8;0.5;0.4;0.1;0.0;2.9;2.9;6.1;6.3
258;DA Voedings- en genotmiddelenindustrie;2008;4008.0;0.0;0.8;4588.0;4.3;0.7;0.4;0.1;0.0;2.7;2.7;5.9;6.1
259;DA Voedings- en genotmiddelenindustrie;2009;3816.0;0.0;0.7;4395.0;4.2;0.6;0.4;0.1;0.0;2.7;2.7;5.9;6.0
260;1700a Textiel,kleding en lederindustrie;1990;306.0;0.0;0.0;307.0;0.9;0.8;0.0;0.0;0.0;0.3;0.3;0.5;2.5
261;1700a Textiel,kleding en lederindustrie;1991;298.0;0.0;0.0;299.0;0.8;0.4;0.0;0.0;0.0;0.3;0.3;0.6;2.2
262;1700a Textiel,kleding en lederindustrie;1992;317.0;0.0;0.0;318.0;0.6;0.2;0.0;0.0;0.0;0.2;0.2;0.6;1.8
263;1700a Textiel,kleding en lederindustrie;1993;316.0;0.0;0.0;318.0;0.6;0.1;0.0;0.0;0.0;0.2;0.2;0.5;1.5
264;1700a Textiel,kleding en lederindustrie;1994;306.0;0.0;0.0;307.0;0.5;0.0;0.0;0.0;0.0;0.2;0.2;0.4;1.1
265;1700a Textiel,kleding en lederindustrie;1995;411.0;0.0;0.0;412.0;0.5;0.0;0.0;0.0;0.0;0.1;0.1;0.5;0.7
266;1700a Textiel,kleding en lederindustrie;1996;420.0;0.0;0.0;422.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.8
267;1700a Textiel,kleding en lederindustrie;1997;416.0;0.0;0.0;418.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6
268;1700a Textiel,kleding en lederindustrie;1998;437.0;0.0;0.0;438.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6
269;1700a Textiel,kleding en lederindustrie;1999;361.0;0.0;0.0;362.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.6
270;1700a Textiel,kleding en lederindustrie;2000;392.0;0.0;0.0;394.0;0.4;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.6
271;1700a Textiel,kleding en lederindustrie;2001;322.0;0.0;0.0;324.0;0.4;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.6
272;1700a Textiel,kleding en lederindustrie;2002;314.0;0.0;0.0;316.0;0.4;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.6
273;1700a Textiel,kleding en lederindustrie;2003;315.0;0.0;0.0;317.0;0.4;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.5
274;1700a Textiel,kleding en lederindustrie;2004;281.0;0.0;0.0;283.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.3;0.5
275;1700a Textiel,kleding en lederindustrie;2005;239.0;0.0;0.0;240.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.5
276;1700a Textiel,kleding en lederindustrie;2006;213.0;0.0;0.0;214.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.6
277;1700a Textiel,kleding en lederindustrie;2007;218.0;0.0;0.0;219.0;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.6
278;1700a Textiel,kleding en lederindustrie;2008;214.0;0.0;0.0;216.0;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.6
279;1700a Textiel,kleding en lederindustrie;2009;208.0;0.0;0.0;209.0;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.5
280;21 Papier(waren)- en karton(waren)ind.;1990;1559.0;0.0;0.2;1564.0;3.1;0.3;0.1;0.1;0.0;0.4;0.4;1.1;3.7
281;21 Papier(waren)- en karton(waren)ind.;1991;1551.0;0.0;0.2;1555.0;3.4;0.2;0.1;0.1;0.0;0.4;0.4;1.2;3.2
282;21 Papier(waren)- en karton(waren)ind.;1992;1534.0;0.0;0.2;1540.0;3.0;0.1;0.1;0.1;0.0;0.4;0.4;1.3;2.7
283;21 Papier(waren)- en karton(waren)ind.;1993;1529.0;0.0;0.2;1533.0;3.0;0.2;0.1;0.1;0.0;0.4;0.4;1.4;2.1
284;21 Papier(waren)- en karton(waren)ind.;1994;1505.0;0.0;0.2;1510.0;2.6;0.1;0.1;0.1;0.0;0.4;0.4;1.5;1.5
285;21 Papier(waren)- en karton(waren)ind.;1995;1254.0;0.0;0.2;1259.0;2.6;0.1;0.1;0.1;0.0;0.4;0.4;1.6;1.0
286;21 Papier(waren)- en karton(waren)ind.;1996;1357.0;0.0;0.2;1362.0;2.0;0.1;0.0;0.0;0.0;0.0;0.0;1.7;0.3
287;21 Papier(waren)- en karton(waren)ind.;1997;1395.0;0.0;0.2;1400.0;2.0;0.1;0.1;0.1;0.0;0.0;0.0;1.5;0.2
288;21 Papier(waren)- en karton(waren)ind.;1998;1365.0;0.0;0.2;1370.0;1.7;0.0;0.1;0.0;0.0;0.0;0.0;1.6;0.1
289;21 Papier(waren)- en karton(waren)ind.;1999;1385.0;0.0;0.2;1389.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.2
290;21 Papier(waren)- en karton(waren)ind.;2000;1398.0;0.0;0.2;1402.0;2.2;0.1;0.1;0.1;0.0;0.4;0.4;1.4;0.4
291;21 Papier(waren)- en karton(waren)ind.;2001;1307.0;0.0;0.2;1311.0;1.9;0.0;0.1;0.0;0.0;0.4;0.4;1.3;0.1
292;21 Papier(waren)- en karton(waren)ind.;2002;1354.0;0.0;0.2;1358.0;2.0;0.1;0.0;0.0;0.1;0.4;0.4;2.2;0.4
293;21 Papier(waren)- en karton(waren)ind.;2003;1317.0;0.0;0.2;1322.0;2.1;0.1;0.0;0.1;0.0;0.4;0.4;2.1;0.2
294;21 Papier(waren)- en karton(waren)ind.;2004;1311.0;0.0;0.1;1315.0;2.0;0.1;0.0;0.0;0.0;0.4;0.4;2.3;0.2
295;21 Papier(waren)- en karton(waren)ind.;2005;1558.0;0.0;0.2;1563.0;1.9;0.0;0.0;0.0;0.0;0.4;0.4;2.3;0.3
296;21 Papier(waren)- en karton(waren)ind.;2006;1520.0;0.0;0.2;1524.0;1.8;0.0;0.0;0.0;0.0;0.4;0.4;1.8;0.5
297;21 Papier(waren)- en karton(waren)ind.;2007;1290.0;0.0;0.2;1295.0;1.7;0.0;0.0;0.0;0.0;0.4;0.4;1.7;0.6
298;21 Papier(waren)- en karton(waren)ind.;2008;1101.0;0.0;0.1;1105.0;1.5;0.0;0.0;0.0;0.0;0.4;0.4;1.7;0.5
299;21 Papier(waren)- en karton(waren)ind.;2009;1063.0;0.0;0.1;1067.0;1.3;0.0;0.0;0.0;0.0;0.4;0.4;1.7;0.5
300;22 Uitgeverijen,drukkerijen,reproductie;1990;310.0;0.0;0.0;312.0;1.1;0.1;0.0;0.0;56.0;0.1;0.1;1.9;14.9
301;22 Uitgeverijen,drukkerijen,reproductie;1991;310.0;0.0;0.8;328.0;1.1;0.1;0.0;0.0;44.8;0.1;0.1;1.7;14.8
302;22 Uitgeverijen,drukkerijen,reproductie;1992;319.0;0.0;1.3;346.0;1.2;0.1;0.0;0.0;33.6;0.1;0.1;1.7;14.8
303;22 Uitgeverijen,drukkerijen,reproductie;1993;284.0;0.0;1.2;311.0;0.9;0.1;0.0;0.0;22.4;0.1;0.1;0.4;14.6
304;22 Uitgeverijen,drukkerijen,reproductie;1994;277.0;0.0;0.8;296.0;0.8;0.1;0.0;0.0;11.2;0.1;0.1;0.4;14.6
305;22 Uitgeverijen,drukkerijen,reproductie;1995;241.0;0.0;0.0;242.0;0.8;0.1;0.0;0.0;0.0;0.1;0.1;0.4;14.6
306;22 Uitgeverijen,drukkerijen,reproductie;1996;264.0;0.0;0.0;266.0;0.7;0.1;0.0;0.0;0.0;0.1;0.1;0.4;13.7
307;22 Uitgeverijen,drukkerijen,reproductie;1997;216.0;0.0;0.0;217.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;13.5
308;22 Uitgeverijen,drukkerijen,reproductie;1998;242.0;0.0;0.0;243.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4;13.7
309;22 Uitgeverijen,drukkerijen,reproductie;1999;256.0;0.0;0.0;257.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;12.4
310;22 Uitgeverijen,drukkerijen,reproductie;2000;244.0;0.0;0.0;245.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3;11.7
311;22 Uitgeverijen,drukkerijen,reproductie;2001;248.0;0.0;0.0;250.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3;8.3
312;22 Uitgeverijen,drukkerijen,reproductie;2002;237.0;0.0;0.0;239.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;7.9
313;22 Uitgeverijen,drukkerijen,reproductie;2003;239.0;0.0;0.0;241.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;5.9
314;22 Uitgeverijen,drukkerijen,reproductie;2004;275.0;0.0;0.0;277.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;5.9
315;22 Uitgeverijen,drukkerijen,reproductie;2005;269.0;0.0;0.0;271.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.2;5.8
316;22 Uitgeverijen,drukkerijen,reproductie;2006;249.0;0.0;0.0;251.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.3;5.1
317;22 Uitgeverijen,drukkerijen,reproductie;2007;256.0;0.0;0.0;257.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.3;5.0
318;22 Uitgeverijen,drukkerijen,reproductie;2008;261.0;0.0;0.0;263.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;4.4
319;22 Uitgeverijen,drukkerijen,reproductie;2009;178.0;0.0;0.0;181.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;4.2
320;23 Aardolie-, steenkoolverwerkende ind.;1990;11348.0;0.0;1.1;11380.0;22.0;67.5;0.0;2.6;0.0;6.8;6.8;6.3;16.3
321;23 Aardolie-, steenkoolverwerkende ind.;1991;11367.0;0.0;1.0;11397.0;22.6;59.5;0.0;2.4;0.0;6.5;6.5;5.7;15.6
322;23 Aardolie-, steenkoolverwerkende ind.;1992;10705.0;0.0;1.0;10735.0;20.2;59.9;0.0;2.3;0.0;6.1;6.1;5.1;14.9
323;23 Aardolie-, steenkoolverwerkende ind.;1993;11754.0;0.1;0.8;11788.0;19.6;63.7;0.0;2.4;0.0;5.7;5.7;4.4;14.1
324;23 Aardolie-, steenkoolverwerkende ind.;1994;11579.0;0.1;0.6;11609.0;19.0;59.2;0.0;2.3;0.0;5.4;5.4;3.8;13.4
325;23 Aardolie-, steenkoolverwerkende ind.;1995;12012.0;0.1;1.0;12051.0;19.7;61.6;0.0;2.4;0.0;5.0;5.0;3.4;12.7
326;23 Aardolie-, steenkoolverwerkende ind.;1996;11927.0;0.1;1.0;11967.0;18.9;55.3;0.0;2.1;0.0;5.6;5.6;3.5;14.1
327;23 Aardolie-, steenkoolverwerkende ind.;1997;12265.0;0.1;1.1;12305.0;17.7;52.7;0.0;2.0;0.0;5.1;5.1;3.4;12.8
328;23 Aardolie-, steenkoolverwerkende ind.;1998;12736.0;0.1;1.0;12773.0;14.3;49.7;0.0;1.9;0.0;3.6;3.6;2.9;9.9
329;23 Aardolie-, steenkoolverwerkende ind.;1999;11908.0;0.0;0.9;11942.0;13.7;46.4;0.0;1.7;0.0;3.6;3.6;3.6;10.8
330;23 Aardolie-, steenkoolverwerkende ind.;2000;12502.0;0.1;0.9;12538.0;13.0;33.2;0.0;1.3;0.0;3.6;3.6;3.7;15.1
331;23 Aardolie-, steenkoolverwerkende ind.;2001;13040.0;0.1;0.9;13075.0;12.9;34.8;0.0;1.4;0.0;3.2;3.2;3.0;9.1
332;23 Aardolie-, steenkoolverwerkende ind.;2002;12120.0;0.0;0.9;12154.0;12.6;30.4;0.0;1.2;0.0;2.6;2.6;5.3;8.3
333;23 Aardolie-, steenkoolverwerkende ind.;2003;12751.0;0.1;0.9;12786.0;12.5;29.5;0.0;1.2;0.0;3.0;3.0;4.8;8.2
334;23 Aardolie-, steenkoolverwerkende ind.;2004;12607.0;0.1;0.9;12644.0;12.1;32.3;0.0;1.3;0.0;2.2;2.2;4.4;8.0
335;23 Aardolie-, steenkoolverwerkende ind.;2005;12733.0;0.1;0.9;12770.0;11.8;32.2;0.0;1.3;0.0;1.8;1.8;5.6;11.8
336;23 Aardolie-, steenkoolverwerkende ind.;2006;12021.0;0.0;0.9;12057.0;12.6;32.4;0.0;1.3;0.0;1.9;1.9;5.9;9.9
337;23 Aardolie-, steenkoolverwerkende ind.;2007;12089.0;0.1;1.1;12130.0;11.7;29.9;0.0;1.2;0.0;1.6;1.6;4.7;8.2
338;23 Aardolie-, steenkoolverwerkende ind.;2008;12207.0;0.1;0.9;12245.0;10.6;25.7;0.0;1.0;0.0;1.5;1.5;6.0;7.7
339;23 Aardolie-, steenkoolverwerkende ind.;2009;11189.0;0.0;0.9;11222.0;8.2;14.7;0.0;0.6;0.0;0.6;0.6;6.0;6.7
340;2410a Basischemie en verv.v. kunstvezels;1990;20538.0;22.9;13.5;32366.0;37.0;19.7;3.3;1.6;1072.3;4.3;4.3;24.1;24.7
341;2410a Basischemie en verv.v. kunstvezels;1991;20368.0;22.9;12.8;31997.0;35.1;13.3;3.5;1.4;820.1;4.1;4.1;26.0;22.5
342;2410a Basischemie en verv.v. kunstvezels;1992;20067.0;23.1;13.8;32244.0;30.8;14.5;3.6;1.3;599.1;3.9;3.9;28.4;20.4
343;2410a Basischemie en verv.v. kunstvezels;1993;19022.0;24.7;16.2;32165.0;28.1;12.3;3.1;1.2;409.4;3.7;3.7;30.7;18.3
344;2410a Basischemie en verv.v. kunstvezels;1994;18189.0;24.2;14.6;32020.0;28.7;12.4;3.4;1.2;251.0;3.5;3.5;32.8;16.2
345;2410a Basischemie en verv.v. kunstvezels;1995;16110.0;22.9;13.2;29251.0;26.7;10.8;3.1;1.1;123.8;3.3;3.3;34.9;14.1
346;2410a Basischemie en verv.v. kunstvezels;1996;15457.0;22.9;13.2;29830.0;26.5;10.7;2.8;1.1;67.4;1.6;1.6;41.0;14.0
347;2410a Basischemie en verv.v. kunstvezels;1997;15266.0;22.7;13.2;30141.0;22.8;10.0;2.5;1.0;30.6;1.7;1.7;39.8;12.3
348;2410a Basischemie en verv.v. kunstvezels;1998;15012.0;22.7;13.2;30351.0;18.7;6.0;2.3;0.7;9.4;2.2;2.2;35.3;11.3
349;2410a Basischemie en verv.v. kunstvezels;1999;15165.0;21.6;13.3;26720.0;16.9;3.8;2.0;0.6;0.1;1.8;1.8;37.7;10.8
350;2410a Basischemie en verv.v. kunstvezels;2000;14861.0;22.1;13.4;24824.0;14.5;2.5;1.7;0.5;0.0;1.4;1.4;26.1;9.8
351;2410a Basischemie en verv.v. kunstvezels;2001;14212.0;20.0;13.4;21347.0;13.8;3.7;1.7;0.5;25.9;1.0;1.0;26.7;9.1
352;2410a Basischemie en verv.v. kunstvezels;2002;14727.0;19.2;13.9;21739.0;14.1;3.6;1.5;0.5;10.6;1.3;1.3;24.1;7.9
353;2410a Basischemie en verv.v. kunstvezels;2003;15294.0;19.4;14.2;22070.0;15.8;3.3;1.6;0.5;0.0;1.0;1.0;20.9;7.5
354;2410a Basischemie en verv.v. kunstvezels;2004;15131.0;21.1;14.0;22429.0;16.0;4.2;2.0;0.6;0.0;1.2;1.2;24.2;8.5
355;2410a Basischemie en verv.v. kunstvezels;2005;15189.0;20.6;14.0;22091.0;15.2;3.6;1.3;0.5;0.0;1.0;1.0;18.8;6.7
356;2410a Basischemie en verv.v. kunstvezels;2006;15855.0;20.2;13.3;22721.0;14.5;4.0;1.3;0.5;0.0;1.0;1.0;19.1;6.6
357;2410a Basischemie en verv.v. kunstvezels;2007;16251.0;15.5;13.6;21616.0;13.7;3.9;1.1;0.5;0.0;0.8;0.8;19.0;5.8
358;2410a Basischemie en verv.v. kunstvezels;2008;15815.0;3.4;13.1;17369.0;13.7;3.3;1.1;0.5;0.0;0.7;0.7;15.9;5.8
359;2410a Basischemie en verv.v. kunstvezels;2009;15193.0;3.4;11.5;16745.0;12.8;2.4;1.1;0.4;0.0;1.1;1.1;15.9;4.8
360;2420a Chemische eindproductenindustrie;1990;493.0;0.0;0.0;495.0;2.5;0.3;0.0;0.1;504.3;0.2;0.2;1.2;9.5
361;2420a Chemische eindproductenindustrie;1991;494.0;0.0;0.1;496.0;2.5;0.4;0.0;0.1;429.0;0.2;0.2;1.1;8.6
362;2420a Chemische eindproductenindustrie;1992;496.0;0.0;0.1;498.0;2.5;0.5;0.0;0.1;353.6;0.2;0.2;1.2;7.7
363;2420a Chemische eindproductenindustrie;1993;488.0;0.0;0.1;490.0;2.6;0.6;0.0;0.1;278.2;0.3;0.3;1.3;6.9
364;2420a Chemische eindproductenindustrie;1994;467.0;0.0;0.1;470.0;2.6;0.7;0.0;0.1;202.8;0.3;0.3;1.2;5.9
365;2420a Chemische eindproductenindustrie;1995;877.0;0.0;0.1;879.0;2.5;0.8;0.0;0.1;127.4;0.3;0.3;0.8;5.0
366;2420a Chemische eindproductenindustrie;1996;878.0;0.0;0.1;881.0;2.4;0.8;0.0;0.1;178.8;0.3;0.3;0.9;4.1
367;2420a Chemische eindproductenindustrie;1997;833.0;0.0;0.1;836.0;2.4;0.8;0.0;0.1;93.2;0.3;0.3;0.8;3.9
368;2420a Chemische eindproductenindustrie;1998;1011.0;0.0;0.1;1014.0;2.3;0.7;0.1;0.1;33.7;0.1;0.1;1.2;3.6
369;2420a Chemische eindproductenindustrie;1999;755.0;0.0;0.1;757.0;2.4;0.7;0.1;0.1;0.3;0.2;0.2;0.5;3.1
370;2420a Chemische eindproductenindustrie;2000;862.0;0.0;0.1;865.0;2.3;0.7;0.1;0.1;0.0;0.3;0.3;1.0;3.4
371;2420a Chemische eindproductenindustrie;2001;899.0;0.0;0.1;902.0;1.9;0.6;0.0;0.1;0.0;0.3;0.3;1.2;2.8
372;2420a Chemische eindproductenindustrie;2002;788.0;0.0;0.1;791.0;1.8;0.5;0.0;0.1;0.1;0.4;0.4;1.2;3.1
373;2420a Chemische eindproductenindustrie;2003;727.0;0.0;0.1;730.0;1.5;0.3;0.0;0.0;0.0;0.4;0.4;1.2;3.0
374;2420a Chemische eindproductenindustrie;2004;704.0;0.0;0.1;707.0;1.3;0.0;0.2;0.0;0.0;0.4;0.4;0.8;2.4
375;2420a Chemische eindproductenindustrie;2005;713.0;0.0;0.1;717.0;1.4;0.3;0.2;0.1;0.0;0.5;0.5;1.6;2.1
376;2420a Chemische eindproductenindustrie;2006;731.0;0.0;0.1;734.0;1.4;0.0;0.0;0.0;0.0;0.4;0.4;0.8;2.1
377;2420a Chemische eindproductenindustrie;2007;666.0;0.0;0.1;669.0;1.3;0.0;0.0;0.0;0.0;0.4;0.4;0.7;2.1
378;2420a Chemische eindproductenindustrie;2008;610.0;0.0;0.1;613.0;1.1;0.0;0.0;0.0;0.0;0.4;0.4;0.6;2.0
379;2420a Chemische eindproductenindustrie;2009;529.0;0.0;0.1;532.0;1.0;0.0;0.0;0.0;0.0;0.4;0.4;0.6;1.8
380;25 Rubber- en kunststofverwerkende ind.;1990;283.0;0.0;0.0;284.0;0.5;0.1;0.0;0.0;854.9;0.1;0.1;0.4;7.8
381;25 Rubber- en kunststofverwerkende ind.;1991;355.0;0.0;0.0;356.0;0.4;0.1;0.0;0.0;547.2;0.1;0.1;0.4;7.2
382;25 Rubber- en kunststofverwerkende ind.;1992;357.0;0.0;0.0;358.0;0.5;0.1;0.0;0.0;307.9;0.1;0.1;0.5;6.6
383;25 Rubber- en kunststofverwerkende ind.;1993;352.0;0.0;0.0;353.0;0.7;0.1;0.0;0.0;136.9;0.1;0.1;0.7;6.0
384;25 Rubber- en kunststofverwerkende ind.;1994;344.0;0.0;0.0;346.0;0.8;0.1;0.0;0.0;34.3;0.1;0.1;0.9;5.4
385;25 Rubber- en kunststofverwerkende ind.;1995;289.0;0.0;0.0;290.0;0.7;0.1;0.0;0.0;0.0;0.1;0.1;1.0;4.8
386;25 Rubber- en kunststofverwerkende ind.;1996;271.0;0.0;0.0;272.0;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.7;4.4
387;25 Rubber- en kunststofverwerkende ind.;1997;235.0;0.0;0.0;236.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;3.9
388;25 Rubber- en kunststofverwerkende ind.;1998;242.0;0.0;0.0;243.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;4.2
389;25 Rubber- en kunststofverwerkende ind.;1999;242.0;0.0;0.0;243.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3;2.7
390;25 Rubber- en kunststofverwerkende ind.;2000;245.0;0.0;0.0;246.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.2;2.4
391;25 Rubber- en kunststofverwerkende ind.;2001;251.0;0.0;0.0;252.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.1;2.0
392;25 Rubber- en kunststofverwerkende ind.;2002;229.0;0.0;0.0;230.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.2;1.9
393;25 Rubber- en kunststofverwerkende ind.;2003;228.0;0.0;0.0;229.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.2;2.1
394;25 Rubber- en kunststofverwerkende ind.;2004;238.0;0.0;0.0;239.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.2;2.2
395;25 Rubber- en kunststofverwerkende ind.;2005;242.0;0.0;0.0;243.0;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;2.5
396;25 Rubber- en kunststofverwerkende ind.;2006;264.0;0.0;0.0;265.0;0.7;0.0;0.0;0.0;0.0;0.1;0.1;0.3;2.2
397;25 Rubber- en kunststofverwerkende ind.;2007;247.0;0.0;0.0;249.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.2;2.2
