ID;RegioS;BedrijfstakkenBranchesSBI93;Perioden;Investeringen_1;GrondEnTerreinen_2;Bedrijfsruimten_3;GrondWaterEnWegenbouwkundigeWerken_4;Vervoermiddelen_5;ComputersEnRandapparatuur_6;MachinesEnInstallaties_7;OverigeMaterieleVasteActiva_8
1198;Oost-Nederland;K Verhuur en zakelijke dienstverlening;2001;;;;;;;;
1199;Oost-Nederland;K Verhuur en zakelijke dienstverlening;2002;;;;;;;;
1200;Oost-Nederland;K Verhuur en zakelijke dienstverlening;2003;;;;;;;;
1201;Oost-Nederland;K Verhuur en zakelijke dienstverlening;2004;;;;;;;;
1202;Oost-Nederland;K Verhuur en zakelijke dienstverlening;2005;2824.8;48.3;129.6;1.1;1444.5;113.8;81.9;1005.3
1203;Oost-Nederland;K Verhuur en zakelijke dienstverlening;2006;2791.7;60.8;129.4;8.2;1336.3;101.9;93.8;1061.3
1204;Oost-Nederland;K Verhuur en zakelijke dienstverlening;2007;;;;;;;;
1205;Oost-Nederland;K Verhuur en zakelijke dienstverlening;2008;2108.2;56.5;354.1;10.7;549.8;132.4;163.2;841.4
1206;Oost-Nederland;71 Verhuur van roerende goederen;2000;;;;;;;;
1207;Oost-Nederland;71 Verhuur van roerende goederen;2001;;;;;;;;
1208;Oost-Nederland;71 Verhuur van roerende goederen;2002;661.9;0.2;10.9;0.4;614.5;3.6;24.0;8.1
1209;Oost-Nederland;71 Verhuur van roerende goederen;2003;1056.5;0.1;4.4;0.2;1010.4;5.3;23.1;13.1
1210;Oost-Nederland;71 Verhuur van roerende goederen;2004;;;;;;;;
1211;Oost-Nederland;71 Verhuur van roerende goederen;2005;1462.0;0.8;3.3;0.2;1403.2;5.9;28.8;19.7
1212;Oost-Nederland;71 Verhuur van roerende goederen;2006;1342.6;0.4;3.0;0.9;1293.8;1.6;28.6;14.4
1213;Oost-Nederland;71 Verhuur van roerende goederen;2007;;;;;;;;
1214;Oost-Nederland;71 Verhuur van roerende goederen;2008;479.6;0.6;8.4;0.9;401.2;4.9;47.5;16.2
1215;Oost-Nederland;74 Overige zakelijke dienstverlening;2000;;;;;;;;
1216;Oost-Nederland;74 Overige zakelijke dienstverlening;2001;;;;;;;;
1217;Oost-Nederland;74 Overige zakelijke dienstverlening;2002;;;;;;;;
1218;Oost-Nederland;74 Overige zakelijke dienstverlening;2003;;;;;;;;
1219;Oost-Nederland;74 Overige zakelijke dienstverlening;2004;;;;;;;;
1220;Oost-Nederland;74 Overige zakelijke dienstverlening;2005;;;;;;;;
1221;Oost-Nederland;74 Overige zakelijke dienstverlening;2006;253.0;3.0;72.6;1.5;28.9;58.9;36.4;51.8
1222;Oost-Nederland;74 Overige zakelijke dienstverlening;2007;;;;;;;;
1223;Oost-Nederland;74 Overige zakelijke dienstverlening;2008;319.1;2.6;60.0;1.2;40.4;72.1;64.5;78.5
1224;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2000;;;;;;;;
1225;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2001;;;;;;;;
1226;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2002;;;;;;;;
1227;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2003;;;;;;;;
1228;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2004;;;;;;;;
1229;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2005;;;;;;;;
1230;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2006;;;;;;;;
1231;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2007;;;;;;;;
1232;Oost-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2008;;;;;;;;
1233;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2000;;;;;;;;
1234;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2001;;;;;;;;
1235;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2002;267.8;2.1;58.6;0.8;25.9;75.4;33.2;71.7
1236;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2003;237.1;3.1;62.1;1.0;22.1;62.6;30.0;56.3
1237;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2004;208.4;1.8;36.6;1.4;26.8;56.8;41.5;43.5
1238;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2005;214.8;0.5;39.7;0.5;28.7;62.8;31.2;51.2
1239;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2006;;;;;;;;
1240;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2007;;;;;;;;
1241;Oost-Nederland;7411c Ov.zak. diensten (geen holdings);2008;;;;;;;;
1242;West-Nederland;CA Energiehoudende delfstoffenwinning;2000;;;;;;;;
1243;West-Nederland;CA Energiehoudende delfstoffenwinning;2001;;;;;;;;
1244;West-Nederland;CA Energiehoudende delfstoffenwinning;2002;;;;;;;;
1245;West-Nederland;CA Energiehoudende delfstoffenwinning;2003;;;;;;;;
1246;West-Nederland;CA Energiehoudende delfstoffenwinning;2004;83.0;0.0;0.7;21.5;0.0;1.9;58.4;0.5
1247;West-Nederland;CA Energiehoudende delfstoffenwinning;2005;47.0;0.0;0.0;15.0;0.1;1.0;30.7;0.2
1248;West-Nederland;CA Energiehoudende delfstoffenwinning;2006;;;;;;;;
1249;West-Nederland;CA Energiehoudende delfstoffenwinning;2007;;;;;;;;
1250;West-Nederland;CA Energiehoudende delfstoffenwinning;2008;103.3;0.0;1.2;11.3;0.2;2.7;80.8;7.2
1251;West-Nederland;11 Aardolie- en aardgaswinning;2000;;;;;;;;
1252;West-Nederland;11 Aardolie- en aardgaswinning;2001;;;;;;;;
1253;West-Nederland;11 Aardolie- en aardgaswinning;2002;;;;;;;;
1254;West-Nederland;11 Aardolie- en aardgaswinning;2003;;;;;;;;
1255;West-Nederland;11 Aardolie- en aardgaswinning;2004;83.0;0.0;0.7;21.5;0.0;1.9;58.4;0.5
1256;West-Nederland;11 Aardolie- en aardgaswinning;2005;47.0;0.0;0.0;15.0;0.1;1.0;30.7;0.2
1257;West-Nederland;11 Aardolie- en aardgaswinning;2006;;;;;;;;
1258;West-Nederland;11 Aardolie- en aardgaswinning;2007;;;;;;;;
1259;West-Nederland;11 Aardolie- en aardgaswinning;2008;103.3;0.0;1.2;11.3;0.2;2.7;80.8;7.2
1260;West-Nederland;D Industrie;2000;2863.2;40.1;491.1;42.6;132.3;195.4;1782.2;179.6
1261;West-Nederland;D Industrie;2001;2585.1;28.2;321.4;116.4;109.3;174.9;1626.5;208.4
1262;West-Nederland;D Industrie;2002;3040.0;39.0;353.8;49.0;91.6;136.0;2204.3;166.3
1263;West-Nederland;D Industrie;2003;3100.8;27.8;368.8;45.6;104.1;127.8;2267.1;159.6
1264;West-Nederland;D Industrie;2004;2272.4;25.0;381.9;63.5;92.8;121.3;1398.1;189.8
1265;West-Nederland;D Industrie;2005;2515.8;24.4;323.8;38.0;90.5;126.4;1697.9;214.7
1266;West-Nederland;D Industrie;2006;2656.8;20.3;360.0;27.4;109.1;113.2;1755.9;271.0
1267;West-Nederland;D Industrie;2007;;;;;;;;
1268;West-Nederland;D Industrie;2008;3131.3;42.2;366.2;46.6;155.1;91.8;2078.5;350.8
1269;West-Nederland;DA Voedings- en genotmiddelenindustrie;2000;;;;;;;;
1270;West-Nederland;DA Voedings- en genotmiddelenindustrie;2001;;;;;;;;
1271;West-Nederland;DA Voedings- en genotmiddelenindustrie;2002;;;;;;;;
1272;West-Nederland;DA Voedings- en genotmiddelenindustrie;2003;510.4;3.5;71.9;8.0;24.2;21.3;348.8;32.8
1273;West-Nederland;DA Voedings- en genotmiddelenindustrie;2004;;;;;;;;
1274;West-Nederland;DA Voedings- en genotmiddelenindustrie;2005;602.9;5.0;98.2;13.0;16.8;19.8;387.4;62.7
1275;West-Nederland;DA Voedings- en genotmiddelenindustrie;2006;;;;;;;;
1276;West-Nederland;DA Voedings- en genotmiddelenindustrie;2007;;;;;;;;
1277;West-Nederland;DA Voedings- en genotmiddelenindustrie;2008;;;;;;;;
1278;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2000;;;;;;;;
1279;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2001;;;;;;;;
1280;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2002;;;;;;;;
1281;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2003;;;;;;;;
1282;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2004;;;;;;;;
1283;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2005;;;;;;;;
1284;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2006;;;;;;;;
1285;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2007;;;;;;;;
1286;West-Nederland;15 Voedingsmiddelen- en drankenindustrie;2008;482.1;12.7;77.0;3.7;18.2;12.0;315.2;43.3
1287;West-Nederland;16 Tabaksverwerkende industrie;2000;;;;;;;;
1288;West-Nederland;16 Tabaksverwerkende industrie;2001;;;;;;;;
1289;West-Nederland;16 Tabaksverwerkende industrie;2002;;;;;;;;
1290;West-Nederland;16 Tabaksverwerkende industrie;2003;;;;;;;;
1291;West-Nederland;16 Tabaksverwerkende industrie;2004;;;;;;;;
1292;West-Nederland;16 Tabaksverwerkende industrie;2005;;;;;;;;
1293;West-Nederland;16 Tabaksverwerkende industrie;2006;;;;;;;;
1294;West-Nederland;16 Tabaksverwerkende industrie;2007;;;;;;;;
1295;West-Nederland;16 Tabaksverwerkende industrie;2008;;;;;;;;
1296;West-Nederland;DE Papier-, karton- en grafische ind.;2000;405.2;1.4;67.1;0.8;20.6;72.0;209.0;34.4
1297;West-Nederland;DE Papier-, karton- en grafische ind.;2001;347.5;2.8;46.0;1.1;10.6;54.1;196.4;36.4
1298;West-Nederland;DE Papier-, karton- en grafische ind.;2002;256.3;3.4;47.7;0.5;7.2;37.4;139.2;21.0
1299;West-Nederland;DE Papier-, karton- en grafische ind.;2003;253.9;1.2;39.8;0.1;15.8;24.8;145.3;26.9
1300;West-Nederland;DE Papier-, karton- en grafische ind.;2004;;;;;;;;
1301;West-Nederland;DE Papier-, karton- en grafische ind.;2005;236.9;0.6;29.1;0.1;8.4;33.5;134.9;30.4
1302;West-Nederland;DE Papier-, karton- en grafische ind.;2006;;;;;;;;
1303;West-Nederland;DE Papier-, karton- en grafische ind.;2007;;;;;;;;
1304;West-Nederland;DE Papier-, karton- en grafische ind.;2008;215.4;4.5;27.1;1.0;8.4;20.8;124.2;29.3
1305;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2000;;;;;;;;
1306;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2001;;;;;;;;
1307;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2002;;;;;;;;
1308;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2003;;;;;;;;
1309;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2004;;;;;;;;
1310;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2005;;;;;;;;
1311;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2006;;;;;;;;
1312;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2007;;;;;;;;
1313;West-Nederland;21 Papier(waren)- en karton(waren)ind.;2008;28.5;0.3;2.1;0.3;0.9;1.1;21.6;2.1
1314;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2000;;;;;;;;
1315;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2001;;;;;;;;
1316;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2002;;;;;;;;
1317;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2003;;;;;;;;
1318;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;
1319;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2005;;;;;;;;
1320;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;
1321;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2007;;;;;;;;
1322;West-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2008;751.4;0.0;6.9;9.9;0.1;2.5;581.7;150.3
1323;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2000;;;;;;;;
1324;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2001;;;;;;;;
1325;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2002;;;;;;;;
1326;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2003;;;;;;;;
1327;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;
1328;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2005;;;;;;;;
1329;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;
1330;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2007;;;;;;;;
1331;West-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2008;751.4;0.0;6.9;9.9;0.1;2.5;581.7;150.3
1332;West-Nederland;DG Chemische industrie;2000;604.9;1.6;58.0;22.0;7.2;26.3;464.3;25.4
1333;West-Nederland;DG Chemische industrie;2001;633.5;2.1;45.1;20.7;3.9;26.3;503.1;32.2
1334;West-Nederland;DG Chemische industrie;2002;1226.6;0.3;102.7;20.9;4.0;20.2;1054.4;24.1
1335;West-Nederland;DG Chemische industrie;2003;1237.7;0.2;43.8;13.1;2.7;28.7;1117.3;31.9
1336;West-Nederland;DG Chemische industrie;2004;718.2;0.5;154.1;33.2;4.0;19.6;478.8;28.0
1337;West-Nederland;DG Chemische industrie;2005;;;;;;;;
1338;West-Nederland;DG Chemische industrie;2006;824.0;1.0;117.5;8.8;5.9;13.4;653.0;24.2
1339;West-Nederland;DG Chemische industrie;2007;;;;;;;;
1340;West-Nederland;DG Chemische industrie;2008;641.5;1.4;42.4;8.5;6.4;11.2;537.4;34.2
1341;West-Nederland;24 Chemische industrie;2000;604.9;1.6;58.0;22.0;7.2;26.3;464.3;25.4
1342;West-Nederland;24 Chemische industrie;2001;633.5;2.1;45.1;20.7;3.9;26.3;503.1;32.2
1343;West-Nederland;24 Chemische industrie;2002;1226.6;0.3;102.7;20.9;4.0;20.2;1054.4;24.1
1344;West-Nederland;24 Chemische industrie;2003;1237.7;0.2;43.8;13.1;2.7;28.7;1117.3;31.9
1345;West-Nederland;24 Chemische industrie;2004;718.2;0.5;154.1;33.2;4.0;19.6;478.8;28.0
1346;West-Nederland;24 Chemische industrie;2005;;;;;;;;
1347;West-Nederland;24 Chemische industrie;2006;824.0;1.0;117.5;8.8;5.9;13.4;653.0;24.2
1348;West-Nederland;24 Chemische industrie;2007;;;;;;;;
1349;West-Nederland;24 Chemische industrie;2008;641.5;1.4;42.4;8.5;6.4;11.2;537.4;34.2
1350;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2000;;;;;;;;
1351;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2001;;;;;;;;
1352;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2002;;;;;;;;
1353;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2003;;;;;;;;
1354;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2004;;;;;;;;
1355;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2005;;;;;;;;
1356;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2006;;;;;;;;
1357;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2007;;;;;;;;
1358;West-Nederland;DH Rubber- en kunststofverwerkende ind.;2008;50.6;0.2;9.2;0.3;2.3;2.8;30.3;5.5
1359;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2000;;;;;;;;
1360;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2001;;;;;;;;
1361;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2002;;;;;;;;
1362;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2003;;;;;;;;
1363;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2004;;;;;;;;
1364;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2005;;;;;;;;
1365;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2006;;;;;;;;
1366;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2007;;;;;;;;
1367;West-Nederland;25 Rubber- en kunststofverwerkende ind.;2008;50.6;0.2;9.2;0.3;2.3;2.8;30.3;5.5
1368;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2000;;;;;;;;
1369;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2001;;;;;;;;
1370;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2002;;;;;;;;
1371;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2003;;;;;;;;
1372;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2004;;;;;;;;
1373;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2005;;;;;;;;
1374;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2006;;;;;;;;
1375;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2007;;;;;;;;
1376;West-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2008;59.6;0.3;6.1;0.8;8.3;1.3;38.9;3.9
1377;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2000;;;;;;;;
1378;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2001;;;;;;;;
1379;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2002;;;;;;;;
1380;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2003;;;;;;;;
1381;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2004;;;;;;;;
1382;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2005;;;;;;;;
1383;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2006;;;;;;;;
1384;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2007;;;;;;;;
1385;West-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2008;59.6;0.3;6.1;0.8;8.3;1.3;38.9;3.9
1386;West-Nederland;DJ Basismetaal- en metaalproductenind.;2000;613.7;3.5;126.4;1.9;24.1;18.7;426.8;12.4
1387;West-Nederland;DJ Basismetaal- en metaalproductenind.;2001;339.0;8.4;41.3;34.5;18.7;15.6;208.7;11.8
1388;West-Nederland;DJ Basismetaal- en metaalproductenind.;2002;236.9;3.9;31.6;19.9;15.5;10.7;142.6;12.6
1389;West-Nederland;DJ Basismetaal- en metaalproductenind.;2003;346.5;13.5;63.3;6.4;13.9;9.4;227.7;12.3
1390;West-Nederland;DJ Basismetaal- en metaalproductenind.;2004;233.4;3.7;34.4;1.2;17.9;9.4;152.1;14.7
1391;West-Nederland;DJ Basismetaal- en metaalproductenind.;2005;265.6;1.0;20.9;4.3;17.8;9.3;191.9;20.4
1392;West-Nederland;DJ Basismetaal- en metaalproductenind.;2006;350.5;1.7;37.0;4.0;18.5;8.9;254.1;26.2
1393;West-Nederland;DJ Basismetaal- en metaalproductenind.;2007;;;;;;;;
1394;West-Nederland;DJ Basismetaal- en metaalproductenind.;2008;342.8;5.0;71.5;10.5;25.2;7.7;198.7;24.1
1395;West-Nederland;27 Basismetaalindustrie;2000;;;;;;;;
1396;West-Nederland;27 Basismetaalindustrie;2001;;;;;;;;
1397;West-Nederland;27 Basismetaalindustrie;2002;80.2;0.0;2.7;18.5;1.7;1.9;53.5;1.8
1398;West-Nederland;27 Basismetaalindustrie;2003;;;;;;;;
1399;West-Nederland;27 Basismetaalindustrie;2004;79.9;0.0;6.8;0.6;0.7;1.0;66.7;4.0
1400;West-Nederland;27 Basismetaalindustrie;2005;;;;;;;;
1401;West-Nederland;27 Basismetaalindustrie;2006;;;;;;;;
1402;West-Nederland;27 Basismetaalindustrie;2007;;;;;;;;
1403;West-Nederland;27 Basismetaalindustrie;2008;115.9;0.4;20.6;7.7;1.1;0.8;75.6;9.6
1404;West-Nederland;28 Metaalproductenindustrie;2000;;;;;;;;
1405;West-Nederland;28 Metaalproductenindustrie;2001;;;;;;;;
1406;West-Nederland;28 Metaalproductenindustrie;2002;156.7;3.9;29.0;1.4;13.7;8.8;89.1;10.8
1407;West-Nederland;28 Metaalproductenindustrie;2003;;;;;;;;
1408;West-Nederland;28 Metaalproductenindustrie;2004;153.4;3.7;27.6;0.6;17.2;8.4;85.3;10.7
1409;West-Nederland;28 Metaalproductenindustrie;2005;;;;;;;;
1410;West-Nederland;28 Metaalproductenindustrie;2006;;;;;;;;
1411;West-Nederland;28 Metaalproductenindustrie;2007;;;;;;;;
1412;West-Nederland;28 Metaalproductenindustrie;2008;226.9;4.6;50.9;2.8;24.1;6.9;123.1;14.5
1413;West-Nederland;DK Machine- en apparatenindustrie;2000;119.3;4.9;19.5;1.8;14.9;14.0;51.9;12.2
1414;West-Nederland;DK Machine- en apparatenindustrie;2001;97.9;1.2;16.2;0.5;9.4;14.1;48.3;8.2
1415;West-Nederland;DK Machine- en apparatenindustrie;2002;97.2;2.6;14.2;0.9;7.7;14.4;46.8;10.7
1416;West-Nederland;DK Machine- en apparatenindustrie;2003;92.4;3.2;17.9;0.3;9.7;12.6;36.4;12.3
1417;West-Nederland;DK Machine- en apparatenindustrie;2004;82.9;2.9;9.3;1.2;11.7;14.5;33.7;9.7
1418;West-Nederland;DK Machine- en apparatenindustrie;2005;100.3;1.2;20.4;0.2;10.0;15.7;40.3;12.5
1419;West-Nederland;DK Machine- en apparatenindustrie;2006;131.7;1.5;32.8;0.7;23.2;13.1;45.7;14.6
1420;West-Nederland;DK Machine- en apparatenindustrie;2007;;;;;;;;
1421;West-Nederland;DK Machine- en apparatenindustrie;2008;179.1;4.0;51.6;2.8;13.3;14.7;72.8;19.9
1422;West-Nederland;29 Machine- en apparatenindustrie;2000;119.3;4.9;19.5;1.8;14.9;14.0;51.9;12.2
1423;West-Nederland;29 Machine- en apparatenindustrie;2001;97.9;1.2;16.2;0.5;9.4;14.1;48.3;8.2
1424;West-Nederland;29 Machine- en apparatenindustrie;2002;97.2;2.6;14.2;0.9;7.7;14.4;46.8;10.7
1425;West-Nederland;29 Machine- en apparatenindustrie;2003;92.4;3.2;17.9;0.3;9.7;12.6;36.4;12.3
1426;West-Nederland;29 Machine- en apparatenindustrie;2004;82.9;2.9;9.3;1.2;11.7;14.5;33.7;9.7
1427;West-Nederland;29 Machine- en apparatenindustrie;2005;100.3;1.2;20.4;0.2;10.0;15.7;40.3;12.5
1428;West-Nederland;29 Machine- en apparatenindustrie;2006;131.7;1.5;32.8;0.7;23.2;13.1;45.7;14.6
1429;West-Nederland;29 Machine- en apparatenindustrie;2007;;;;;;;;
1430;West-Nederland;29 Machine- en apparatenindustrie;2008;179.1;4.0;51.6;2.8;13.3;14.7;72.8;19.9
1431;West-Nederland;DL Elektrische en optische apparatenind.;2000;;;;;;;;
1432;West-Nederland;DL Elektrische en optische apparatenind.;2001;;;;;;;;
1433;West-Nederland;DL Elektrische en optische apparatenind.;2002;;;;;;;;
1434;West-Nederland;DL Elektrische en optische apparatenind.;2003;;;;;;;;
1435;West-Nederland;DL Elektrische en optische apparatenind.;2004;;;;;;;;
1436;West-Nederland;DL Elektrische en optische apparatenind.;2005;;;;;;;;
1437;West-Nederland;DL Elektrische en optische apparatenind.;2006;;;;;;;;
1438;West-Nederland;DL Elektrische en optische apparatenind.;2007;;;;;;;;
1439;West-Nederland;DL Elektrische en optische apparatenind.;2008;105.7;0.3;16.2;0.1;5.9;8.4;62.1;12.8
1440;West-Nederland;30 Kantoormachine- en computerindustrie;2000;;;;;;;;
1441;West-Nederland;30 Kantoormachine- en computerindustrie;2001;;;;;;;;
1442;West-Nederland;30 Kantoormachine- en computerindustrie;2002;;;;;;;;
1443;West-Nederland;30 Kantoormachine- en computerindustrie;2003;;;;;;;;
1444;West-Nederland;30 Kantoormachine- en computerindustrie;2004;;;;;;;;
1445;West-Nederland;30 Kantoormachine- en computerindustrie;2005;;;;;;;;
1446;West-Nederland;30 Kantoormachine- en computerindustrie;2006;;;;;;;;
1447;West-Nederland;30 Kantoormachine- en computerindustrie;2007;;;;;;;;
1448;West-Nederland;30 Kantoormachine- en computerindustrie;2008;3.2;0.0;0.0;0.0;0.1;0.8;1.3;0.9
1449;West-Nederland;32 Audio-, video-, telecomapparatenind.;2000;;;;;;;;
1450;West-Nederland;32 Audio-, video-, telecomapparatenind.;2001;;;;;;;;
1451;West-Nederland;32 Audio-, video-, telecomapparatenind.;2002;;;;;;;;
1452;West-Nederland;32 Audio-, video-, telecomapparatenind.;2003;;;;;;;;
1453;West-Nederland;32 Audio-, video-, telecomapparatenind.;2004;;;;;;;;
1454;West-Nederland;32 Audio-, video-, telecomapparatenind.;2005;;;;;;;;
1455;West-Nederland;32 Audio-, video-, telecomapparatenind.;2006;;;;;;;;
1456;West-Nederland;32 Audio-, video-, telecomapparatenind.;2007;;;;;;;;
1457;West-Nederland;32 Audio-, video-, telecomapparatenind.;2008;3.3;0.0;0.3;0.0;0.5;0.3;1.8;0.4
1458;West-Nederland;DM Transportmiddelenindustrie;2000;57.0;1.0;12.9;4.4;4.1;4.5;27.0;3.1
1459;West-Nederland;DM Transportmiddelenindustrie;2001;67.5;0.2;19.3;2.5;7.1;6.3;26.3;5.8
1460;West-Nederland;DM Transportmiddelenindustrie;2002;52.9;0.0;13.8;0.7;3.8;5.9;21.7;6.8
1461;West-Nederland;DM Transportmiddelenindustrie;2003;64.4;0.0;14.0;0.5;3.5;5.7;33.7;7.0
1462;West-Nederland;DM Transportmiddelenindustrie;2004;47.8;0.0;13.6;0.8;3.6;4.5;21.3;4.0
1463;West-Nederland;DM Transportmiddelenindustrie;2005;52.9;0.5;17.6;2.9;5.3;3.4;18.7;4.5
1464;West-Nederland;DM Transportmiddelenindustrie;2006;60.8;0.2;19.1;0.5;11.9;4.4;17.5;7.2
1465;West-Nederland;DM Transportmiddelenindustrie;2007;;;;;;;;
1466;West-Nederland;DM Transportmiddelenindustrie;2008;;;;;;;;
1467;West-Nederland;35 Overige transportmiddelenindustrie;2000;41.0;0.7;10.8;4.3;2.7;3.3;16.7;2.4
1468;West-Nederland;35 Overige transportmiddelenindustrie;2001;52.1;0.1;16.7;2.3;2.1;5.6;20.7;4.8
1469;West-Nederland;35 Overige transportmiddelenindustrie;2002;41.5;0.0;11.4;0.6;2.6;4.7;16.7;5.5
1470;West-Nederland;35 Overige transportmiddelenindustrie;2003;56.0;0.0;13.6;0.5;2.4;5.0;29.2;5.3
1471;West-Nederland;35 Overige transportmiddelenindustrie;2004;37.7;0.0;12.4;0.7;2.2;3.8;15.4;3.0
1472;West-Nederland;35 Overige transportmiddelenindustrie;2005;38.6;0.0;12.5;2.9;2.8;2.4;14.6;3.3
1473;West-Nederland;35 Overige transportmiddelenindustrie;2006;51.9;0.2;18.2;0.5;10.6;3.6;12.4;6.5
1474;West-Nederland;35 Overige transportmiddelenindustrie;2007;;;;;;;;
1475;West-Nederland;35 Overige transportmiddelenindustrie;2008;;;;;;;;
1476;West-Nederland;DN Meubel- en overige industrie n.e.g.;2000;114.1;13.2;35.8;0.8;13.0;5.8;33.9;11.6
1477;West-Nederland;DN Meubel- en overige industrie n.e.g.;2001;107.7;3.1;23.7;0.6;11.9;7.9;49.5;11.0
1478;West-Nederland;DN Meubel- en overige industrie n.e.g.;2002;143.5;21.6;41.6;1.6;14.2;5.5;46.9;12.1
1479;West-Nederland;DN Meubel- en overige industrie n.e.g.;2003;132.1;5.0;49.5;9.2;15.5;5.8;39.0;8.0
1480;West-Nederland;DN Meubel- en overige industrie n.e.g.;2004;91.6;1.7;23.1;7.1;12.8;5.9;31.8;9.2
