ID;Groentesoort;Regio;Jaar;TotaleProductieOppervlakte_1;Contractteelt_2
1027;Rode herfstsluitkool;Noord-Holland;1996;148.0;28.0
1028;Rode herfstsluitkool;Noord-Holland;1997;155.0;25.0
1029;Rode herfstsluitkool;Noord-Holland;1998;134.0;9.0
1030;Rode herfstsluitkool;Noord-Holland;1999;110.0;9.0
1031;Rode herfstsluitkool;Noord-Holland;2000;113.0;14.0
1032;Rode herfstsluitkool;Zuid-Holland;1995;;
1033;Rode herfstsluitkool;Zuid-Holland;1996;;
1034;Rode herfstsluitkool;Zuid-Holland;1997;;
1035;Rode herfstsluitkool;Zuid-Holland;1998;;
1036;Rode herfstsluitkool;Zuid-Holland;1999;;
1037;Rode herfstsluitkool;Zuid-Holland;2000;;
1038;Rode herfstsluitkool;Noord-Brabant;1995;92.0;51.0
1039;Rode herfstsluitkool;Noord-Brabant;1996;100.0;86.0
1040;Rode herfstsluitkool;Noord-Brabant;1997;170.0;139.0
1041;Rode herfstsluitkool;Noord-Brabant;1998;122.0;70.0
1042;Rode herfstsluitkool;Noord-Brabant;1999;165.0;115.0
1043;Rode herfstsluitkool;Noord-Brabant;2000;100.0;80.0
1044;Rode herfstsluitkool;Limburg;1995;18.0;2.0
1045;Rode herfstsluitkool;Limburg;1996;19.0;0.0
1046;Rode herfstsluitkool;Limburg;1997;34.0;6.0
1047;Rode herfstsluitkool;Limburg;1998;7.0;0.0
1048;Rode herfstsluitkool;Limburg;1999;12.0;0.0
1049;Rode herfstsluitkool;Limburg;2000;39.0;11.0
1050;Rode herfstsluitkool;Overige provincies;1995;;
1051;Rode herfstsluitkool;Overige provincies;1996;;
1052;Rode herfstsluitkool;Overige provincies;1997;;
1053;Rode herfstsluitkool;Overige provincies;1998;;
1054;Rode herfstsluitkool;Overige provincies;1999;;
1055;Rode herfstsluitkool;Overige provincies;2000;;
1056;Witte herfstsluitkool;Nederland;1995;635.0;161.0
1057;Witte herfstsluitkool;Nederland;1996;623.0;142.0
1058;Witte herfstsluitkool;Nederland;1997;747.0;202.0
1059;Witte herfstsluitkool;Nederland;1998;504.0;153.0
1060;Witte herfstsluitkool;Nederland;1999;754.0;314.0
1061;Witte herfstsluitkool;Nederland;2000;520.0;141.0
1062;Witte herfstsluitkool;Flevoland;1995;;
1063;Witte herfstsluitkool;Flevoland;1996;;
1064;Witte herfstsluitkool;Flevoland;1997;;
1065;Witte herfstsluitkool;Flevoland;1998;;
1066;Witte herfstsluitkool;Flevoland;1999;;
1067;Witte herfstsluitkool;Flevoland;2000;;
1068;Witte herfstsluitkool;Gelderland en Zeeland;1995;;
1069;Witte herfstsluitkool;Gelderland en Zeeland;1996;;
1070;Witte herfstsluitkool;Gelderland en Zeeland;1997;;
1071;Witte herfstsluitkool;Gelderland en Zeeland;1998;;
1072;Witte herfstsluitkool;Gelderland en Zeeland;1999;;
1073;Witte herfstsluitkool;Gelderland en Zeeland;2000;;
1074;Witte herfstsluitkool;Noord-Holland;1995;543.0;137.0
1075;Witte herfstsluitkool;Noord-Holland;1996;491.0;97.0
1076;Witte herfstsluitkool;Noord-Holland;1997;564.0;144.0
1077;Witte herfstsluitkool;Noord-Holland;1998;412.0;110.0
1078;Witte herfstsluitkool;Noord-Holland;1999;591.0;218.0
1079;Witte herfstsluitkool;Noord-Holland;2000;411.0;106.0
1080;Witte herfstsluitkool;Zuid-Holland;1995;;
1081;Witte herfstsluitkool;Zuid-Holland;1996;;
1082;Witte herfstsluitkool;Zuid-Holland;1997;;
1083;Witte herfstsluitkool;Zuid-Holland;1998;;
1084;Witte herfstsluitkool;Zuid-Holland;1999;;
1085;Witte herfstsluitkool;Zuid-Holland;2000;;
1086;Witte herfstsluitkool;Noord-Brabant;1995;;
1087;Witte herfstsluitkool;Noord-Brabant;1996;;
1088;Witte herfstsluitkool;Noord-Brabant;1997;;
1089;Witte herfstsluitkool;Noord-Brabant;1998;;
1090;Witte herfstsluitkool;Noord-Brabant;1999;;
1091;Witte herfstsluitkool;Noord-Brabant;2000;;
1092;Witte herfstsluitkool;Limburg;1995;22.0;8.0
1093;Witte herfstsluitkool;Limburg;1996;51.0;19.0
1094;Witte herfstsluitkool;Limburg;1997;66.0;0.0
1095;Witte herfstsluitkool;Limburg;1998;43.0;19.0
1096;Witte herfstsluitkool;Limburg;1999;101.0;87.0
1097;Witte herfstsluitkool;Limburg;2000;53.0;26.0
1098;Witte herfstsluitkool;Overige provincies;1995;;
1099;Witte herfstsluitkool;Overige provincies;1996;;
1100;Witte herfstsluitkool;Overige provincies;1997;;
1101;Witte herfstsluitkool;Overige provincies;1998;;
1102;Witte herfstsluitkool;Overige provincies;1999;;
1103;Witte herfstsluitkool;Overige provincies;2000;;
1104;Gele en groene herfstsluitkool;Nederland;1995;201.0;21.0
1105;Gele en groene herfstsluitkool;Nederland;1996;223.0;44.0
1106;Gele en groene herfstsluitkool;Nederland;1997;110.0;5.0
1107;Gele en groene herfstsluitkool;Nederland;1998;115.0;17.0
1108;Gele en groene herfstsluitkool;Nederland;1999;87.0;8.0
1109;Gele en groene herfstsluitkool;Nederland;2000;154.0;8.0
1110;Gele en groene herfstsluitkool;Flevoland;1995;;
1111;Gele en groene herfstsluitkool;Flevoland;1996;;
1112;Gele en groene herfstsluitkool;Flevoland;1997;;
1113;Gele en groene herfstsluitkool;Flevoland;1998;;
1114;Gele en groene herfstsluitkool;Flevoland;1999;;
1115;Gele en groene herfstsluitkool;Flevoland;2000;;
1116;Gele en groene herfstsluitkool;Gelderland en Zeeland;1995;;
1117;Gele en groene herfstsluitkool;Gelderland en Zeeland;1996;;
1118;Gele en groene herfstsluitkool;Gelderland en Zeeland;1997;;
1119;Gele en groene herfstsluitkool;Gelderland en Zeeland;1998;;
1120;Gele en groene herfstsluitkool;Gelderland en Zeeland;1999;;
1121;Gele en groene herfstsluitkool;Gelderland en Zeeland;2000;;
1122;Gele en groene herfstsluitkool;Noord-Holland;1995;;
1123;Gele en groene herfstsluitkool;Noord-Holland;1996;;
1124;Gele en groene herfstsluitkool;Noord-Holland;1997;;
1125;Gele en groene herfstsluitkool;Noord-Holland;1998;;
1126;Gele en groene herfstsluitkool;Noord-Holland;1999;;
1127;Gele en groene herfstsluitkool;Noord-Holland;2000;;
1128;Gele en groene herfstsluitkool;Zuid-Holland;1995;;
1129;Gele en groene herfstsluitkool;Zuid-Holland;1996;;
1130;Gele en groene herfstsluitkool;Zuid-Holland;1997;;
1131;Gele en groene herfstsluitkool;Zuid-Holland;1998;;
1132;Gele en groene herfstsluitkool;Zuid-Holland;1999;;
1133;Gele en groene herfstsluitkool;Zuid-Holland;2000;;
1134;Gele en groene herfstsluitkool;Noord-Brabant;1995;;
1135;Gele en groene herfstsluitkool;Noord-Brabant;1996;;
1136;Gele en groene herfstsluitkool;Noord-Brabant;1997;;
1137;Gele en groene herfstsluitkool;Noord-Brabant;1998;;
1138;Gele en groene herfstsluitkool;Noord-Brabant;1999;;
1139;Gele en groene herfstsluitkool;Noord-Brabant;2000;;
1140;Gele en groene herfstsluitkool;Limburg;1995;101.0;0.0
1141;Gele en groene herfstsluitkool;Limburg;1996;92.0;0.0
1142;Gele en groene herfstsluitkool;Limburg;1997;43.0;0.0
1143;Gele en groene herfstsluitkool;Limburg;1998;30.0;0.0
1144;Gele en groene herfstsluitkool;Limburg;1999;27.0;0.0
1145;Gele en groene herfstsluitkool;Limburg;2000;58.0;0.0
1146;Gele en groene herfstsluitkool;Overige provincies;1995;;
1147;Gele en groene herfstsluitkool;Overige provincies;1996;;
1148;Gele en groene herfstsluitkool;Overige provincies;1997;;
1149;Gele en groene herfstsluitkool;Overige provincies;1998;;
1150;Gele en groene herfstsluitkool;Overige provincies;1999;;
1151;Gele en groene herfstsluitkool;Overige provincies;2000;;
1152;Spitskool (herfstsluitkool);Nederland;1995;406.0;29.0
1153;Spitskool (herfstsluitkool);Nederland;1996;262.0;17.0
1154;Spitskool (herfstsluitkool);Nederland;1997;236.0;44.0
1155;Spitskool (herfstsluitkool);Nederland;1998;260.0;68.0
1156;Spitskool (herfstsluitkool);Nederland;1999;147.0;24.0
1157;Spitskool (herfstsluitkool);Nederland;2000;207.0;20.0
1158;Spitskool (herfstsluitkool);Flevoland;1995;;
1159;Spitskool (herfstsluitkool);Flevoland;1996;;
1160;Spitskool (herfstsluitkool);Flevoland;1997;;
1161;Spitskool (herfstsluitkool);Flevoland;1998;;
1162;Spitskool (herfstsluitkool);Flevoland;1999;;
1163;Spitskool (herfstsluitkool);Flevoland;2000;;
1164;Spitskool (herfstsluitkool);Gelderland en Zeeland;1995;;
1165;Spitskool (herfstsluitkool);Gelderland en Zeeland;1996;;
1166;Spitskool (herfstsluitkool);Gelderland en Zeeland;1997;;
1167;Spitskool (herfstsluitkool);Gelderland en Zeeland;1998;;
1168;Spitskool (herfstsluitkool);Gelderland en Zeeland;1999;;
1169;Spitskool (herfstsluitkool);Gelderland en Zeeland;2000;;
1170;Spitskool (herfstsluitkool);Noord-Holland;1995;;
1171;Spitskool (herfstsluitkool);Noord-Holland;1996;;
1172;Spitskool (herfstsluitkool);Noord-Holland;1997;;
1173;Spitskool (herfstsluitkool);Noord-Holland;1998;;
1174;Spitskool (herfstsluitkool);Noord-Holland;1999;;
1175;Spitskool (herfstsluitkool);Noord-Holland;2000;;
1176;Spitskool (herfstsluitkool);Zuid-Holland;1995;88.0;0.0
1177;Spitskool (herfstsluitkool);Zuid-Holland;1996;82.0;0.0
1178;Spitskool (herfstsluitkool);Zuid-Holland;1997;63.0;3.0
1179;Spitskool (herfstsluitkool);Zuid-Holland;1998;118.0;10.0
1180;Spitskool (herfstsluitkool);Zuid-Holland;1999;51.0;7.0
1181;Spitskool (herfstsluitkool);Zuid-Holland;2000;98.0;10.0
1182;Spitskool (herfstsluitkool);Noord-Brabant;1995;25.0;0.0
1183;Spitskool (herfstsluitkool);Noord-Brabant;1996;40.0;0.0
1184;Spitskool (herfstsluitkool);Noord-Brabant;1997;27.0;0.0
1185;Spitskool (herfstsluitkool);Noord-Brabant;1998;17.0;0.0
1186;Spitskool (herfstsluitkool);Noord-Brabant;1999;16.0;0.0
1187;Spitskool (herfstsluitkool);Noord-Brabant;2000;27.0;0.0
1188;Spitskool (herfstsluitkool);Limburg;1995;;
1189;Spitskool (herfstsluitkool);Limburg;1996;;
1190;Spitskool (herfstsluitkool);Limburg;1997;;
1191;Spitskool (herfstsluitkool);Limburg;1998;;
1192;Spitskool (herfstsluitkool);Limburg;1999;;
1193;Spitskool (herfstsluitkool);Limburg;2000;;
1194;Spitskool (herfstsluitkool);Overige provincies;1995;;
1195;Spitskool (herfstsluitkool);Overige provincies;1996;;
1196;Spitskool (herfstsluitkool);Overige provincies;1997;;
1197;Spitskool (herfstsluitkool);Overige provincies;1998;;
1198;Spitskool (herfstsluitkool);Overige provincies;1999;;
1199;Spitskool (herfstsluitkool);Overige provincies;2000;;
1200;Bewaarsluitkool (totaal);Nederland;1995;1929.0;71.0
1201;Bewaarsluitkool (totaal);Nederland;1996;2534.0;125.0
1202;Bewaarsluitkool (totaal);Nederland;1997;1955.0;234.0
1203;Bewaarsluitkool (totaal);Nederland;1998;1963.0;177.0
1204;Bewaarsluitkool (totaal);Nederland;1999;2168.0;165.0
1205;Bewaarsluitkool (totaal);Nederland;2000;1820.0;148.0
1206;Bewaarsluitkool (totaal);Flevoland;1995;42.0;0.0
1207;Bewaarsluitkool (totaal);Flevoland;1996;107.0;15.0
1208;Bewaarsluitkool (totaal);Flevoland;1997;51.0;7.0
1209;Bewaarsluitkool (totaal);Flevoland;1998;82.0;23.0
1210;Bewaarsluitkool (totaal);Flevoland;1999;50.0;14.0
1211;Bewaarsluitkool (totaal);Flevoland;2000;51.0;6.0
1212;Bewaarsluitkool (totaal);Gelderland en Zeeland;1995;96.0;0.0
1213;Bewaarsluitkool (totaal);Gelderland en Zeeland;1996;101.0;7.0
1214;Bewaarsluitkool (totaal);Gelderland en Zeeland;1997;26.0;5.0
1215;Bewaarsluitkool (totaal);Gelderland en Zeeland;1998;14.0;0.0
1216;Bewaarsluitkool (totaal);Gelderland en Zeeland;1999;27.0;0.0
1217;Bewaarsluitkool (totaal);Gelderland en Zeeland;2000;48.0;0.0
1218;Bewaarsluitkool (totaal);Noord-Holland;1995;1429.0;22.0
1219;Bewaarsluitkool (totaal);Noord-Holland;1996;1805.0;83.0
1220;Bewaarsluitkool (totaal);Noord-Holland;1997;1644.0;169.0
1221;Bewaarsluitkool (totaal);Noord-Holland;1998;1516.0;112.0
1222;Bewaarsluitkool (totaal);Noord-Holland;1999;1713.0;60.0
1223;Bewaarsluitkool (totaal);Noord-Holland;2000;1414.0;112.0
1224;Bewaarsluitkool (totaal);Zuid-Holland;1995;88.0;0.0
1225;Bewaarsluitkool (totaal);Zuid-Holland;1996;65.0;0.0
1226;Bewaarsluitkool (totaal);Zuid-Holland;1997;42.0;10.0
1227;Bewaarsluitkool (totaal);Zuid-Holland;1998;40.0;1.0
1228;Bewaarsluitkool (totaal);Zuid-Holland;1999;32.0;0.0
1229;Bewaarsluitkool (totaal);Zuid-Holland;2000;44.0;2.0
1230;Bewaarsluitkool (totaal);Noord-Brabant;1995;103.0;35.0
1231;Bewaarsluitkool (totaal);Noord-Brabant;1996;33.0;3.0
1232;Bewaarsluitkool (totaal);Noord-Brabant;1997;51.0;27.0
1233;Bewaarsluitkool (totaal);Noord-Brabant;1998;110.0;36.0
1234;Bewaarsluitkool (totaal);Noord-Brabant;1999;121.0;66.0
1235;Bewaarsluitkool (totaal);Noord-Brabant;2000;69.0;21.0
1236;Bewaarsluitkool (totaal);Limburg;1995;103.0;3.0
1237;Bewaarsluitkool (totaal);Limburg;1996;127.0;17.0
1238;Bewaarsluitkool (totaal);Limburg;1997;75.0;0.0
1239;Bewaarsluitkool (totaal);Limburg;1998;83.0;4.0
1240;Bewaarsluitkool (totaal);Limburg;1999;172.0;25.0
1241;Bewaarsluitkool (totaal);Limburg;2000;107.0;7.0
1242;Bewaarsluitkool (totaal);Overige provincies;1995;66.0;12.0
1243;Bewaarsluitkool (totaal);Overige provincies;1996;296.0;0.0
1244;Bewaarsluitkool (totaal);Overige provincies;1997;65.0;16.0
1245;Bewaarsluitkool (totaal);Overige provincies;1998;118.0;2.0
1246;Bewaarsluitkool (totaal);Overige provincies;1999;53.0;0.0
1247;Bewaarsluitkool (totaal);Overige provincies;2000;86.0;0.0
1248;Rode bewaarsluitkool;Nederland;1995;550.0;20.0
1249;Rode bewaarsluitkool;Nederland;1996;643.0;44.0
1250;Rode bewaarsluitkool;Nederland;1997;455.0;72.0
1251;Rode bewaarsluitkool;Nederland;1998;489.0;52.0
1252;Rode bewaarsluitkool;Nederland;1999;411.0;29.0
1253;Rode bewaarsluitkool;Nederland;2000;402.0;48.0
1254;Rode bewaarsluitkool;Flevoland;1995;;
1255;Rode bewaarsluitkool;Flevoland;1996;;
1256;Rode bewaarsluitkool;Flevoland;1997;;
1257;Rode bewaarsluitkool;Flevoland;1998;;
1258;Rode bewaarsluitkool;Flevoland;1999;;
1259;Rode bewaarsluitkool;Flevoland;2000;;
1260;Rode bewaarsluitkool;Gelderland en Zeeland;1995;;
1261;Rode bewaarsluitkool;Gelderland en Zeeland;1996;;
1262;Rode bewaarsluitkool;Gelderland en Zeeland;1997;;
1263;Rode bewaarsluitkool;Gelderland en Zeeland;1998;;
1264;Rode bewaarsluitkool;Gelderland en Zeeland;1999;;
1265;Rode bewaarsluitkool;Gelderland en Zeeland;2000;;
1266;Rode bewaarsluitkool;Noord-Holland;1995;365.0;4.0
1267;Rode bewaarsluitkool;Noord-Holland;1996;386.0;23.0
1268;Rode bewaarsluitkool;Noord-Holland;1997;312.0;33.0
1269;Rode bewaarsluitkool;Noord-Holland;1998;314.0;13.0
1270;Rode bewaarsluitkool;Noord-Holland;1999;280.0;9.0
1271;Rode bewaarsluitkool;Noord-Holland;2000;306.0;41.0
1272;Rode bewaarsluitkool;Zuid-Holland;1995;;
1273;Rode bewaarsluitkool;Zuid-Holland;1996;;
1274;Rode bewaarsluitkool;Zuid-Holland;1997;;
1275;Rode bewaarsluitkool;Zuid-Holland;1998;;
1276;Rode bewaarsluitkool;Zuid-Holland;1999;;
1277;Rode bewaarsluitkool;Zuid-Holland;2000;;
1278;Rode bewaarsluitkool;Noord-Brabant;1995;41.0;1.0
1279;Rode bewaarsluitkool;Noord-Brabant;1996;17.0;3.0
1280;Rode bewaarsluitkool;Noord-Brabant;1997;39.0;27.0
1281;Rode bewaarsluitkool;Noord-Brabant;1998;43.0;35.0
1282;Rode bewaarsluitkool;Noord-Brabant;1999;38.0;15.0
1283;Rode bewaarsluitkool;Noord-Brabant;2000;17.0;7.0
1284;Rode bewaarsluitkool;Limburg;1995;40.0;3.0
1285;Rode bewaarsluitkool;Limburg;1996;41.0;0.0
1286;Rode bewaarsluitkool;Limburg;1997;28.0;0.0
1287;Rode bewaarsluitkool;Limburg;1998;34.0;0.0
1288;Rode bewaarsluitkool;Limburg;1999;40.0;4.0
1289;Rode bewaarsluitkool;Limburg;2000;28.0;0.0
1290;Rode bewaarsluitkool;Overige provincies;1995;36.0;12.0
1291;Rode bewaarsluitkool;Overige provincies;1996;94.0;0.0
1292;Rode bewaarsluitkool;Overige provincies;1997;30.0;7.0
1293;Rode bewaarsluitkool;Overige provincies;1998;47.0;1.0
1294;Rode bewaarsluitkool;Overige provincies;1999;16.0;0.0
1295;Rode bewaarsluitkool;Overige provincies;2000;26.0;0.0
1296;Witte bewaarsluitkool;Nederland;1995;1110.0;17.0
1297;Witte bewaarsluitkool;Nederland;1996;1475.0;80.0
1298;Witte bewaarsluitkool;Nederland;1997;1376.0;141.0
1299;Witte bewaarsluitkool;Nederland;1998;1226.0;90.0
1300;Witte bewaarsluitkool;Nederland;1999;1470.0;68.0
1301;Witte bewaarsluitkool;Nederland;2000;1211.0;73.0
1302;Witte bewaarsluitkool;Flevoland;1995;;
1303;Witte bewaarsluitkool;Flevoland;1996;;
1304;Witte bewaarsluitkool;Flevoland;1997;;
1305;Witte bewaarsluitkool;Flevoland;1998;;
1306;Witte bewaarsluitkool;Flevoland;1999;;
1307;Witte bewaarsluitkool;Flevoland;2000;;
1308;Witte bewaarsluitkool;Gelderland en Zeeland;1995;;
1309;Witte bewaarsluitkool;Gelderland en Zeeland;1996;;
1310;Witte bewaarsluitkool;Gelderland en Zeeland;1997;;
1311;Witte bewaarsluitkool;Gelderland en Zeeland;1998;;
1312;Witte bewaarsluitkool;Gelderland en Zeeland;1999;;
1313;Witte bewaarsluitkool;Gelderland en Zeeland;2000;;
1314;Witte bewaarsluitkool;Noord-Holland;1995;984.0;17.0
1315;Witte bewaarsluitkool;Noord-Holland;1996;1169.0;60.0
1316;Witte bewaarsluitkool;Noord-Holland;1997;1253.0;115.0
1317;Witte bewaarsluitkool;Noord-Holland;1998;1078.0;70.0
1318;Witte bewaarsluitkool;Noord-Holland;1999;1298.0;34.0
1319;Witte bewaarsluitkool;Noord-Holland;2000;1040.0;47.0
1320;Witte bewaarsluitkool;Zuid-Holland;1995;;
1321;Witte bewaarsluitkool;Zuid-Holland;1996;;
1322;Witte bewaarsluitkool;Zuid-Holland;1997;;
1323;Witte bewaarsluitkool;Zuid-Holland;1998;;
1324;Witte bewaarsluitkool;Zuid-Holland;1999;;
1325;Witte bewaarsluitkool;Zuid-Holland;2000;;
1326;Witte bewaarsluitkool;Noord-Brabant;1995;;
1327;Witte bewaarsluitkool;Noord-Brabant;1996;;
1328;Witte bewaarsluitkool;Noord-Brabant;1997;;
1329;Witte bewaarsluitkool;Noord-Brabant;1998;;
1330;Witte bewaarsluitkool;Noord-Brabant;1999;;
1331;Witte bewaarsluitkool;Noord-Brabant;2000;;
1332;Witte bewaarsluitkool;Limburg;1995;56.0;0.0
1333;Witte bewaarsluitkool;Limburg;1996;48.0;17.0
1334;Witte bewaarsluitkool;Limburg;1997;27.0;0.0
1335;Witte bewaarsluitkool;Limburg;1998;31.0;4.0
1336;Witte bewaarsluitkool;Limburg;1999;75.0;21.0
1337;Witte bewaarsluitkool;Limburg;2000;41.0;4.0
1338;Witte bewaarsluitkool;Overige provincies;1995;;
1339;Witte bewaarsluitkool;Overige provincies;1996;;
1340;Witte bewaarsluitkool;Overige provincies;1997;;
1341;Witte bewaarsluitkool;Overige provincies;1998;;
1342;Witte bewaarsluitkool;Overige provincies;1999;;
1343;Witte bewaarsluitkool;Overige provincies;2000;;
1344;Gele en groene bewaarsluitkool;Nederland;1995;175.0;0.0
1345;Gele en groene bewaarsluitkool;Nederland;1996;370.0;0.0
1346;Gele en groene bewaarsluitkool;Nederland;1997;75.0;0.0
1347;Gele en groene bewaarsluitkool;Nederland;1998;116.0;19.0
1348;Gele en groene bewaarsluitkool;Nederland;1999;87.0;3.0
1349;Gele en groene bewaarsluitkool;Nederland;2000;81.0;9.0
1350;Gele en groene bewaarsluitkool;Flevoland;1995;;
1351;Gele en groene bewaarsluitkool;Flevoland;1996;;
1352;Gele en groene bewaarsluitkool;Flevoland;1997;;
1353;Gele en groene bewaarsluitkool;Flevoland;1998;;
1354;Gele en groene bewaarsluitkool;Flevoland;1999;;
1355;Gele en groene bewaarsluitkool;Flevoland;2000;;
1356;Gele en groene bewaarsluitkool;Gelderland en Zeeland;1995;;
1357;Gele en groene bewaarsluitkool;Gelderland en Zeeland;1996;;
1358;Gele en groene bewaarsluitkool;Gelderland en Zeeland;1997;;
1359;Gele en groene bewaarsluitkool;Gelderland en Zeeland;1998;;
1360;Gele en groene bewaarsluitkool;Gelderland en Zeeland;1999;;
1361;Gele en groene bewaarsluitkool;Gelderland en Zeeland;2000;;
1362;Gele en groene bewaarsluitkool;Noord-Holland;1995;;
1363;Gele en groene bewaarsluitkool;Noord-Holland;1996;;
1364;Gele en groene bewaarsluitkool;Noord-Holland;1997;;
1365;Gele en groene bewaarsluitkool;Noord-Holland;1998;;
1366;Gele en groene bewaarsluitkool;Noord-Holland;1999;;
1367;Gele en groene bewaarsluitkool;Noord-Holland;2000;;
1368;Gele en groene bewaarsluitkool;Zuid-Holland;1995;;
1369;Gele en groene bewaarsluitkool;Zuid-Holland;1996;;
1370;Gele en groene bewaarsluitkool;Zuid-Holland;1997;;
1371;Gele en groene bewaarsluitkool;Zuid-Holland;1998;;
1372;Gele en groene bewaarsluitkool;Zuid-Holland;1999;;
1373;Gele en groene bewaarsluitkool;Zuid-Holland;2000;;
1374;Gele en groene bewaarsluitkool;Noord-Brabant;1995;;
1375;Gele en groene bewaarsluitkool;Noord-Brabant;1996;;
1376;Gele en groene bewaarsluitkool;Noord-Brabant;1997;;
1377;Gele en groene bewaarsluitkool;Noord-Brabant;1998;;
1378;Gele en groene bewaarsluitkool;Noord-Brabant;1999;;
1379;Gele en groene bewaarsluitkool;Noord-Brabant;2000;;
1380;Gele en groene bewaarsluitkool;Limburg;1995;;
1381;Gele en groene bewaarsluitkool;Limburg;1996;;
1382;Gele en groene bewaarsluitkool;Limburg;1997;;
1383;Gele en groene bewaarsluitkool;Limburg;1998;;
1384;Gele en groene bewaarsluitkool;Limburg;1999;;
1385;Gele en groene bewaarsluitkool;Limburg;2000;;
1386;Gele en groene bewaarsluitkool;Overige provincies;1995;;
1387;Gele en groene bewaarsluitkool;Overige provincies;1996;;
1388;Gele en groene bewaarsluitkool;Overige provincies;1997;;
1389;Gele en groene bewaarsluitkool;Overige provincies;1998;;
1390;Gele en groene bewaarsluitkool;Overige provincies;1999;;
1391;Gele en groene bewaarsluitkool;Overige provincies;2000;;
1392;Spitskool (bewaarsluitkool);Nederland;1995;94.0;34.0
1393;Spitskool (bewaarsluitkool);Nederland;1996;46.0;0.0
1394;Spitskool (bewaarsluitkool);Nederland;1997;48.0;22.0
1395;Spitskool (bewaarsluitkool);Nederland;1998;132.0;15.0
1396;Spitskool (bewaarsluitkool);Nederland;1999;199.0;65.0
1397;Spitskool (bewaarsluitkool);Nederland;2000;126.0;18.0
1398;Spitskool (bewaarsluitkool);Flevoland;1995;;
1399;Spitskool (bewaarsluitkool);Flevoland;1996;;
1400;Spitskool (bewaarsluitkool);Flevoland;1997;;
1401;Spitskool (bewaarsluitkool);Flevoland;1998;;
1402;Spitskool (bewaarsluitkool);Flevoland;1999;;
1403;Spitskool (bewaarsluitkool);Flevoland;2000;;
1404;Spitskool (bewaarsluitkool);Gelderland en Zeeland;1995;;
1405;Spitskool (bewaarsluitkool);Gelderland en Zeeland;1996;;
1406;Spitskool (bewaarsluitkool);Gelderland en Zeeland;1997;;
1407;Spitskool (bewaarsluitkool);Gelderland en Zeeland;1998;;
1408;Spitskool (bewaarsluitkool);Gelderland en Zeeland;1999;;
1409;Spitskool (bewaarsluitkool);Gelderland en Zeeland;2000;;
1410;Spitskool (bewaarsluitkool);Noord-Holland;1995;;
1411;Spitskool (bewaarsluitkool);Noord-Holland;1996;;
1412;Spitskool (bewaarsluitkool);Noord-Holland;1997;;
1413;Spitskool (bewaarsluitkool);Noord-Holland;1998;;
1414;Spitskool (bewaarsluitkool);Noord-Holland;1999;;
1415;Spitskool (bewaarsluitkool);Noord-Holland;2000;;
1416;Spitskool (bewaarsluitkool);Zuid-Holland;1995;;
1417;Spitskool (bewaarsluitkool);Zuid-Holland;1996;;
1418;Spitskool (bewaarsluitkool);Zuid-Holland;1997;;
1419;Spitskool (bewaarsluitkool);Zuid-Holland;1998;;
1420;Spitskool (bewaarsluitkool);Zuid-Holland;1999;;
1421;Spitskool (bewaarsluitkool);Zuid-Holland;2000;;
1422;Spitskool (bewaarsluitkool);Noord-Brabant;1995;;
1423;Spitskool (bewaarsluitkool);Noord-Brabant;1996;;
1424;Spitskool (bewaarsluitkool);Noord-Brabant;1997;;
1425;Spitskool (bewaarsluitkool);Noord-Brabant;1998;;
1426;Spitskool (bewaarsluitkool);Noord-Brabant;1999;;
1427;Spitskool (bewaarsluitkool);Noord-Brabant;2000;;
1428;Spitskool (bewaarsluitkool);Limburg;1995;;
1429;Spitskool (bewaarsluitkool);Limburg;1996;;
1430;Spitskool (bewaarsluitkool);Limburg;1997;;
1431;Spitskool (bewaarsluitkool);Limburg;1998;;
1432;Spitskool (bewaarsluitkool);Limburg;1999;;
1433;Spitskool (bewaarsluitkool);Limburg;2000;;
1434;Spitskool (bewaarsluitkool);Overige provincies;1995;;
1435;Spitskool (bewaarsluitkool);Overige provincies;1996;;
1436;Spitskool (bewaarsluitkool);Overige provincies;1997;;
1437;Spitskool (bewaarsluitkool);Overige provincies;1998;;
1438;Spitskool (bewaarsluitkool);Overige provincies;1999;;
1439;Spitskool (bewaarsluitkool);Overige provincies;2000;;
1440;Sluitkool (totaal);Nederland;1995;3479.0;351.0
1441;Sluitkool (totaal);Nederland;1996;3973.0;455.0
1442;Sluitkool (totaal);Nederland;1997;3464.0;678.0
1443;Sluitkool (totaal);Nederland;1998;3179.0;498.0
1444;Sluitkool (totaal);Nederland;1999;3465.0;644.0
1445;Sluitkool (totaal);Nederland;2000;2981.0;431.0
1446;Sluitkool (totaal);Flevoland;1995;54.0;1.0
1447;Sluitkool (totaal);Flevoland;1996;151.0;25.0
1448;Sluitkool (totaal);Flevoland;1997;86.0;42.0
1449;Sluitkool (totaal);Flevoland;1998;92.0;29.0
1450;Sluitkool (totaal);Flevoland;1999;57.0;15.0
1451;Sluitkool (totaal);Flevoland;2000;69.0;20.0
1452;Sluitkool (totaal);Gelderland en Zeeland;1995;131.0;0.0
1453;Sluitkool (totaal);Gelderland en Zeeland;1996;160.0;8.0
1454;Sluitkool (totaal);Gelderland en Zeeland;1997;80.0;23.0
1455;Sluitkool (totaal);Gelderland en Zeeland;1998;99.0;0.0
1456;Sluitkool (totaal);Gelderland en Zeeland;1999;51.0;8.0
