ID;Geslacht;Leeftijd;Geboorteland;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
3683;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2011;64.0;123.0;-59.0;25.0;23.0;2.0
3684;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2012;75.0;103.0;-28.0;28.0;35.0;-7.0
3685;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2013;89.0;67.0;22.0;25.0;16.0;9.0
3686;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2014;98.0;74.0;24.0;25.0;23.0;2.0
3687;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2015;117.0;94.0;23.0;15.0;29.0;-14.0
3688;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2016;110.0;110.0;0.0;20.0;39.0;-19.0
3689;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2017;120.0;94.0;26.0;19.0;28.0;-9.0
3690;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2018;141.0;96.0;45.0;21.0;66.0;-45.0
3691;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2019;129.0;111.0;18.0;17.0;43.0;-26.0
3692;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2020;110.0;67.0;43.0;17.0;20.0;-3.0
3693;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2021;89.0;62.0;27.0;9.0;25.0;-16.0
3694;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2022;;;;;;
3695;Totaal mannen en vrouwen;Totaal;Totaal;Langedijk;2023;;;;;;
3696;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2010;249.0;234.0;15.0;39.0;49.0;-10.0
3697;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2011;233.0;268.0;-35.0;40.0;49.0;-9.0
3698;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2012;234.0;225.0;9.0;45.0;44.0;1.0
3699;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2013;205.0;213.0;-8.0;41.0;60.0;-19.0
3700;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2014;252.0;225.0;27.0;24.0;43.0;-19.0
3701;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2015;264.0;265.0;-1.0;37.0;62.0;-25.0
3702;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2016;269.0;221.0;48.0;23.0;43.0;-20.0
3703;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2017;241.0;226.0;15.0;38.0;59.0;-21.0
3704;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2018;264.0;188.0;76.0;26.0;17.0;9.0
3705;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2019;258.0;225.0;33.0;22.0;65.0;-43.0
3706;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2020;264.0;199.0;65.0;27.0;47.0;-20.0
3707;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2021;244.0;211.0;33.0;10.0;42.0;-32.0
3708;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2022;399.0;305.0;94.0;12.0;73.0;-61.0
3709;Totaal mannen en vrouwen;Totaal;Totaal;Lansingerland;2023;325.0;291.0;34.0;26.0;67.0;-41.0
3710;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2010;605.0;132.0;473.0;29.0;82.0;-53.0
3711;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2011;479.0;187.0;292.0;57.0;122.0;-65.0
3712;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2012;181.0;271.0;-90.0;14.0;190.0;-176.0
3713;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2013;109.0;107.0;2.0;11.0;15.0;-4.0
3714;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2014;116.0;91.0;25.0;11.0;23.0;-12.0
3715;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2015;147.0;115.0;32.0;9.0;17.0;-8.0
3716;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2016;169.0;86.0;83.0;11.0;17.0;-6.0
3717;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2017;167.0;86.0;81.0;11.0;12.0;-1.0
3718;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2018;177.0;143.0;34.0;9.0;8.0;1.0
3719;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2019;184.0;111.0;73.0;5.0;9.0;-4.0
3720;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2020;164.0;95.0;69.0;4.0;7.0;-3.0
3721;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2021;147.0;76.0;71.0;10.0;7.0;3.0
3722;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2022;288.0;155.0;133.0;0.0;3.0;-3.0
3723;Totaal mannen en vrouwen;Totaal;Totaal;Laren (NH.);2023;155.0;125.0;30.0;4.0;8.0;-4.0
3724;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2010;59.0;51.0;8.0;17.0;27.0;-10.0
3725;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2011;169.0;55.0;114.0;26.0;40.0;-14.0
3726;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2012;96.0;86.0;10.0;24.0;53.0;-29.0
3727;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2013;84.0;91.0;-7.0;34.0;84.0;-50.0
3728;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2014;108.0;137.0;-29.0;22.0;106.0;-84.0
3729;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2015;64.0;98.0;-34.0;35.0;67.0;-32.0
3730;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2016;60.0;59.0;1.0;19.0;28.0;-9.0
3731;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2017;47.0;93.0;-46.0;17.0;42.0;-25.0
3732;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2018;62.0;49.0;13.0;17.0;24.0;-7.0
3733;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2019;;;;;;
3734;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2020;;;;;;
3735;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2021;;;;;;
3736;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2022;;;;;;
3737;Totaal mannen en vrouwen;Totaal;Totaal;Leek;2023;;;;;;
3738;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2010;86.0;76.0;10.0;33.0;51.0;-18.0
3739;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2011;99.0;94.0;5.0;45.0;52.0;-7.0
3740;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2012;72.0;135.0;-63.0;32.0;68.0;-36.0
3741;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2013;94.0;117.0;-23.0;34.0;67.0;-33.0
3742;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2014;58.0;140.0;-82.0;41.0;56.0;-15.0
3743;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2015;90.0;89.0;1.0;31.0;58.0;-27.0
3744;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2016;119.0;62.0;57.0;31.0;31.0;0.0
3745;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2017;90.0;89.0;1.0;30.0;37.0;-7.0
3746;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2018;131.0;82.0;49.0;30.0;26.0;4.0
3747;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2019;;;;;;
3748;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2020;;;;;;
3749;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2021;;;;;;
3750;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2022;;;;;;
3751;Totaal mannen en vrouwen;Totaal;Totaal;Leerdam;2023;;;;;;
3752;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2010;1306.0;716.0;590.0;214.0;221.0;-7.0
3753;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2011;1118.0;932.0;186.0;171.0;92.0;79.0
3754;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2012;1107.0;1030.0;77.0;170.0;163.0;7.0
3755;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2013;1068.0;1170.0;-102.0;192.0;248.0;-56.0
3756;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2014;1195.0;1318.0;-123.0;181.0;289.0;-108.0
3757;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2015;1248.0;947.0;301.0;186.0;164.0;22.0
3758;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2016;1398.0;1019.0;379.0;139.0;164.0;-25.0
3759;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2017;1477.0;1318.0;159.0;138.0;385.0;-247.0
3760;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2018;1691.0;1229.0;462.0;111.0;220.0;-109.0
3761;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2019;1936.0;1103.0;833.0;125.0;141.0;-16.0
3762;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2020;1520.0;1265.0;255.0;119.0;256.0;-137.0
3763;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2021;1523.0;1029.0;494.0;119.0;285.0;-166.0
3764;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2022;2763.0;1397.0;1366.0;107.0;325.0;-218.0
3765;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarden;2023;2546.0;1691.0;855.0;155.0;582.0;-427.0
3766;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2010;11.0;27.0;-16.0;4.0;11.0;-7.0
3767;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2011;18.0;20.0;-2.0;0.0;5.0;-5.0
3768;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2012;24.0;20.0;4.0;7.0;9.0;-2.0
3769;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2013;20.0;28.0;-8.0;5.0;7.0;-2.0
3770;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2014;21.0;16.0;5.0;0.0;1.0;-1.0
3771;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2015;12.0;12.0;0.0;1.0;2.0;-1.0
3772;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2016;17.0;30.0;-13.0;2.0;4.0;-2.0
3773;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2017;10.0;24.0;-14.0;2.0;2.0;0.0
3774;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2018;;;;;;
3775;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2019;;;;;;
3776;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2020;;;;;;
3777;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2021;;;;;;
3778;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2022;;;;;;
3779;Totaal mannen en vrouwen;Totaal;Totaal;Leeuwarderadeel;2023;;;;;;
3780;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2010;2042.0;1630.0;412.0;382.0;709.0;-327.0
3781;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2011;2158.0;1866.0;292.0;351.0;701.0;-350.0
3782;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2012;2284.0;2196.0;88.0;342.0;919.0;-577.0
3783;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2013;2461.0;2064.0;397.0;345.0;601.0;-256.0
3784;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2014;2432.0;2342.0;90.0;287.0;791.0;-504.0
3785;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2015;2836.0;2284.0;552.0;325.0;700.0;-375.0
3786;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2016;2869.0;2873.0;-4.0;295.0;1035.0;-740.0
3787;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2017;3409.0;3224.0;185.0;373.0;1377.0;-1004.0
3788;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2018;3411.0;2598.0;813.0;307.0;779.0;-472.0
3789;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2019;3720.0;2516.0;1204.0;181.0;481.0;-300.0
3790;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2020;2595.0;2687.0;-92.0;165.0;806.0;-641.0
3791;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2021;3068.0;1923.0;1145.0;148.0;342.0;-194.0
3792;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2022;4503.0;2280.0;2223.0;108.0;345.0;-237.0
3793;Totaal mannen en vrouwen;Totaal;Totaal;Leiden;2023;3954.0;2466.0;1488.0;124.0;462.0;-338.0
3794;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2010;129.0;116.0;13.0;21.0;37.0;-16.0
3795;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2011;109.0;141.0;-32.0;22.0;37.0;-15.0
3796;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2012;142.0;118.0;24.0;32.0;43.0;-11.0
3797;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2013;150.0;136.0;14.0;23.0;37.0;-14.0
3798;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2014;180.0;148.0;32.0;28.0;41.0;-13.0
3799;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2015;298.0;182.0;116.0;16.0;41.0;-25.0
3800;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2016;217.0;163.0;54.0;19.0;26.0;-7.0
3801;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2017;172.0;184.0;-12.0;13.0;42.0;-29.0
3802;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2018;165.0;193.0;-28.0;31.0;70.0;-39.0
3803;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2019;151.0;147.0;4.0;19.0;34.0;-15.0
3804;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2020;198.0;163.0;35.0;12.0;30.0;-18.0
3805;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2021;158.0;102.0;56.0;9.0;14.0;-5.0
3806;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2022;264.0;126.0;138.0;10.0;12.0;-2.0
3807;Totaal mannen en vrouwen;Totaal;Totaal;Leiderdorp;2023;246.0;133.0;113.0;12.0;10.0;2.0
3808;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2010;712.0;907.0;-195.0;128.0;264.0;-136.0
3809;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2011;787.0;807.0;-20.0;127.0;268.0;-141.0
3810;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2012;732.0;862.0;-130.0;145.0;287.0;-142.0
3811;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2013;797.0;719.0;78.0;169.0;222.0;-53.0
3812;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2014;776.0;773.0;3.0;133.0;177.0;-44.0
3813;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2015;822.0;832.0;-10.0;130.0;255.0;-125.0
3814;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2016;861.0;749.0;112.0;137.0;180.0;-43.0
3815;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2017;970.0;840.0;130.0;101.0;151.0;-50.0
3816;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2018;1031.0;770.0;261.0;97.0;169.0;-72.0
3817;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2019;1091.0;820.0;271.0;99.0;156.0;-57.0
3818;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2020;859.0;714.0;145.0;61.0;100.0;-39.0
3819;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2021;920.0;726.0;194.0;79.0;101.0;-22.0
3820;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2022;1352.0;774.0;578.0;66.0;78.0;-12.0
3821;Totaal mannen en vrouwen;Totaal;Totaal;Leidschendam-Voorburg;2023;1282.0;830.0;452.0;36.0;112.0;-76.0
3822;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2010;555.0;490.0;65.0;254.0;314.0;-60.0
3823;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2011;535.0;594.0;-59.0;240.0;428.0;-188.0
3824;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2012;550.0;583.0;-33.0;321.0;497.0;-176.0
3825;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2013;552.0;488.0;64.0;337.0;426.0;-89.0
3826;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2014;574.0;662.0;-88.0;314.0;446.0;-132.0
3827;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2015;574.0;452.0;122.0;292.0;305.0;-13.0
3828;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2016;790.0;532.0;258.0;298.0;436.0;-138.0
3829;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2017;621.0;432.0;189.0;272.0;287.0;-15.0
3830;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2018;802.0;506.0;296.0;210.0;255.0;-45.0
3831;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2019;1037.0;510.0;527.0;183.0;257.0;-74.0
3832;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2020;990.0;532.0;458.0;158.0;321.0;-163.0
3833;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2021;1047.0;615.0;432.0;196.0;269.0;-73.0
3834;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2022;2016.0;933.0;1083.0;135.0;310.0;-175.0
3835;Totaal mannen en vrouwen;Totaal;Totaal;Lelystad;2023;1565.0;1139.0;426.0;174.0;604.0;-430.0
3836;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2010;44.0;64.0;-20.0;6.0;32.0;-26.0
3837;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2011;46.0;48.0;-2.0;8.0;14.0;-6.0
3838;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2012;49.0;52.0;-3.0;11.0;13.0;-2.0
3839;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2013;52.0;46.0;6.0;6.0;8.0;-2.0
3840;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2014;;;;;;
3841;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2015;;;;;;
3842;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2016;;;;;;
3843;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2017;;;;;;
3844;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2018;;;;;;
3845;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2019;;;;;;
3846;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2020;;;;;;
3847;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2021;;;;;;
3848;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2022;;;;;;
3849;Totaal mannen en vrouwen;Totaal;Totaal;Lemsterland;2023;;;;;;
3850;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2010;323.0;215.0;108.0;22.0;133.0;-111.0
3851;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2011;317.0;217.0;100.0;33.0;117.0;-84.0
3852;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2012;458.0;227.0;231.0;48.0;107.0;-59.0
3853;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2013;422.0;196.0;226.0;31.0;101.0;-70.0
3854;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2014;609.0;146.0;463.0;28.0;60.0;-32.0
3855;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2015;561.0;209.0;352.0;27.0;76.0;-49.0
3856;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2016;466.0;198.0;268.0;24.0;93.0;-69.0
3857;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2017;300.0;206.0;94.0;24.0;88.0;-64.0
3858;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2018;306.0;212.0;94.0;26.0;77.0;-51.0
3859;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2019;436.0;240.0;196.0;28.0;105.0;-77.0
3860;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2020;282.0;234.0;48.0;32.0;95.0;-63.0
3861;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2021;234.0;290.0;-56.0;15.0;124.0;-109.0
3862;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2022;490.0;299.0;191.0;23.0;87.0;-64.0
3863;Totaal mannen en vrouwen;Totaal;Totaal;Leudal;2023;374.0;316.0;58.0;11.0;107.0;-96.0
3864;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2010;80.0;278.0;-198.0;21.0;230.0;-209.0
3865;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2011;107.0;96.0;11.0;25.0;44.0;-19.0
3866;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2012;72.0;78.0;-6.0;17.0;31.0;-14.0
3867;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2013;99.0;67.0;32.0;16.0;20.0;-4.0
3868;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2014;104.0;69.0;35.0;17.0;26.0;-9.0
3869;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2015;94.0;76.0;18.0;19.0;16.0;3.0
3870;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2016;103.0;103.0;0.0;3.0;15.0;-12.0
3871;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2017;84.0;86.0;-2.0;11.0;26.0;-15.0
3872;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2018;93.0;100.0;-7.0;8.0;16.0;-8.0
3873;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2019;124.0;62.0;62.0;13.0;9.0;4.0
3874;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2020;105.0;78.0;27.0;10.0;28.0;-18.0
3875;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2021;108.0;73.0;35.0;4.0;17.0;-13.0
3876;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2022;454.0;159.0;295.0;6.0;52.0;-46.0
3877;Totaal mannen en vrouwen;Totaal;Totaal;Leusden;2023;180.0;150.0;30.0;3.0;49.0;-46.0
3878;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2010;28.0;27.0;1.0;4.0;5.0;-1.0
3879;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2011;26.0;24.0;2.0;5.0;17.0;-12.0
3880;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2012;16.0;27.0;-11.0;2.0;7.0;-5.0
3881;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2013;;;;;;
3882;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2014;;;;;;
3883;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2015;;;;;;
3884;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2016;;;;;;
3885;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2017;;;;;;
3886;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2018;;;;;;
3887;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2019;;;;;;
3888;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2020;;;;;;
3889;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2021;;;;;;
3890;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2022;;;;;;
3891;Totaal mannen en vrouwen;Totaal;Totaal;Liesveld;2023;;;;;;
3892;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2010;18.0;24.0;-6.0;1.0;9.0;-8.0
3893;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2011;32.0;25.0;7.0;0.0;2.0;-2.0
3894;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2012;29.0;21.0;8.0;7.0;4.0;3.0
3895;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2013;37.0;18.0;19.0;9.0;3.0;6.0
3896;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2014;34.0;31.0;3.0;6.0;15.0;-9.0
3897;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2015;58.0;28.0;30.0;3.0;7.0;-4.0
3898;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2016;53.0;38.0;15.0;5.0;4.0;1.0
3899;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2017;36.0;32.0;4.0;7.0;4.0;3.0
3900;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2018;41.0;35.0;6.0;1.0;4.0;-3.0
3901;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2019;;;;;;
3902;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2020;;;;;;
3903;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2021;;;;;;
3904;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2022;;;;;;
3905;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaal;2023;;;;;;
3906;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2010;144.0;244.0;-100.0;42.0;165.0;-123.0
3907;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2011;133.0;102.0;31.0;34.0;42.0;-8.0
3908;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2012;119.0;125.0;-6.0;24.0;46.0;-22.0
3909;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2013;133.0;115.0;18.0;47.0;42.0;5.0
3910;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2014;127.0;109.0;18.0;44.0;37.0;7.0
3911;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2015;149.0;137.0;12.0;16.0;37.0;-21.0
3912;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2016;160.0;131.0;29.0;19.0;25.0;-6.0
3913;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2017;159.0;109.0;50.0;23.0;24.0;-1.0
3914;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2018;146.0;142.0;4.0;11.0;29.0;-18.0
3915;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2019;188.0;122.0;66.0;15.0;39.0;-24.0
3916;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2020;131.0;88.0;43.0;22.0;14.0;8.0
3917;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2021;128.0;103.0;25.0;12.0;16.0;-4.0
