ID;Beroepsklasse;RegioS;Perioden;WerkzameBeroepsbevolking_1
6272;01 Pedagogische beroepen;Leiden;2015;7
6273;01 Pedagogische beroepen;Leiden;2016;7
6274;01 Pedagogische beroepen;Leiden;2017;7
6275;01 Pedagogische beroepen;Leiden;2018;7
6276;01 Pedagogische beroepen;Leiden;2019;8
6277;01 Pedagogische beroepen;Leiden;2020;7
6278;01 Pedagogische beroepen;Leiden;2021;8
6279;01 Pedagogische beroepen;Leiden;2022;8
6280;01 Pedagogische beroepen;Leiden;2023;8
6281;01 Pedagogische beroepen;Leiderdorp;2013;1
6282;01 Pedagogische beroepen;Leiderdorp;2014;1
6283;01 Pedagogische beroepen;Leiderdorp;2015;1
6284;01 Pedagogische beroepen;Leiderdorp;2016;1
6285;01 Pedagogische beroepen;Leiderdorp;2017;1
6286;01 Pedagogische beroepen;Leiderdorp;2018;1
6287;01 Pedagogische beroepen;Leiderdorp;2019;1
6288;01 Pedagogische beroepen;Leiderdorp;2020;1
6289;01 Pedagogische beroepen;Leiderdorp;2021;1
6290;01 Pedagogische beroepen;Leiderdorp;2022;1
6291;01 Pedagogische beroepen;Leiderdorp;2023;1
6292;01 Pedagogische beroepen;Leidschendam-Voorburg;2013;2
6293;01 Pedagogische beroepen;Leidschendam-Voorburg;2014;2
6294;01 Pedagogische beroepen;Leidschendam-Voorburg;2015;2
6295;01 Pedagogische beroepen;Leidschendam-Voorburg;2016;2
6296;01 Pedagogische beroepen;Leidschendam-Voorburg;2017;2
6297;01 Pedagogische beroepen;Leidschendam-Voorburg;2018;3
6298;01 Pedagogische beroepen;Leidschendam-Voorburg;2019;3
6299;01 Pedagogische beroepen;Leidschendam-Voorburg;2020;3
6300;01 Pedagogische beroepen;Leidschendam-Voorburg;2021;3
6301;01 Pedagogische beroepen;Leidschendam-Voorburg;2022;3
6302;01 Pedagogische beroepen;Leidschendam-Voorburg;2023;3
6303;01 Pedagogische beroepen;Lelystad;2013;2
6304;01 Pedagogische beroepen;Lelystad;2014;2
6305;01 Pedagogische beroepen;Lelystad;2015;2
6306;01 Pedagogische beroepen;Lelystad;2016;2
6307;01 Pedagogische beroepen;Lelystad;2017;2
6308;01 Pedagogische beroepen;Lelystad;2018;2
6309;01 Pedagogische beroepen;Lelystad;2019;2
6310;01 Pedagogische beroepen;Lelystad;2020;2
6311;01 Pedagogische beroepen;Lelystad;2021;3
6312;01 Pedagogische beroepen;Lelystad;2022;3
6313;01 Pedagogische beroepen;Lelystad;2023;3
6314;01 Pedagogische beroepen;Leudal;2013;1
6315;01 Pedagogische beroepen;Leudal;2014;1
6316;01 Pedagogische beroepen;Leudal;2015;1
6317;01 Pedagogische beroepen;Leudal;2016;1
6318;01 Pedagogische beroepen;Leudal;2017;1
6319;01 Pedagogische beroepen;Leudal;2018;1
6320;01 Pedagogische beroepen;Leudal;2019;1
6321;01 Pedagogische beroepen;Leudal;2020;1
6322;01 Pedagogische beroepen;Leudal;2021;1
6323;01 Pedagogische beroepen;Leudal;2022;1
6324;01 Pedagogische beroepen;Leudal;2023;1
6325;01 Pedagogische beroepen;Leusden;2013;1
6326;01 Pedagogische beroepen;Leusden;2014;1
6327;01 Pedagogische beroepen;Leusden;2015;1
6328;01 Pedagogische beroepen;Leusden;2016;1
6329;01 Pedagogische beroepen;Leusden;2017;1
6330;01 Pedagogische beroepen;Leusden;2018;1
6331;01 Pedagogische beroepen;Leusden;2019;1
6332;01 Pedagogische beroepen;Leusden;2020;1
6333;01 Pedagogische beroepen;Leusden;2021;1
6334;01 Pedagogische beroepen;Leusden;2022;1
6335;01 Pedagogische beroepen;Leusden;2023;1
6336;01 Pedagogische beroepen;Lingewaard;2013;2
6337;01 Pedagogische beroepen;Lingewaard;2014;2
6338;01 Pedagogische beroepen;Lingewaard;2015;2
6339;01 Pedagogische beroepen;Lingewaard;2016;2
6340;01 Pedagogische beroepen;Lingewaard;2017;2
6341;01 Pedagogische beroepen;Lingewaard;2018;2
6342;01 Pedagogische beroepen;Lingewaard;2019;2
6343;01 Pedagogische beroepen;Lingewaard;2020;2
6344;01 Pedagogische beroepen;Lingewaard;2021;2
6345;01 Pedagogische beroepen;Lingewaard;2022;2
6346;01 Pedagogische beroepen;Lingewaard;2023;2
6347;01 Pedagogische beroepen;Lisse;2013;1
6348;01 Pedagogische beroepen;Lisse;2014;1
6349;01 Pedagogische beroepen;Lisse;2015;1
6350;01 Pedagogische beroepen;Lisse;2016;1
6351;01 Pedagogische beroepen;Lisse;2017;1
6352;01 Pedagogische beroepen;Lisse;2018;1
6353;01 Pedagogische beroepen;Lisse;2019;1
6354;01 Pedagogische beroepen;Lisse;2020;1
6355;01 Pedagogische beroepen;Lisse;2021;1
6356;01 Pedagogische beroepen;Lisse;2022;1
6357;01 Pedagogische beroepen;Lisse;2023;1
6358;01 Pedagogische beroepen;Lochem;2013;1
6359;01 Pedagogische beroepen;Lochem;2014;1
6360;01 Pedagogische beroepen;Lochem;2015;1
6361;01 Pedagogische beroepen;Lochem;2016;1
6362;01 Pedagogische beroepen;Lochem;2017;1
6363;01 Pedagogische beroepen;Lochem;2018;1
6364;01 Pedagogische beroepen;Lochem;2019;1
6365;01 Pedagogische beroepen;Lochem;2020;1
6366;01 Pedagogische beroepen;Lochem;2021;1
6367;01 Pedagogische beroepen;Lochem;2022;1
6368;01 Pedagogische beroepen;Lochem;2023;1
6369;01 Pedagogische beroepen;Loon op Zand;2013;1
6370;01 Pedagogische beroepen;Loon op Zand;2014;1
6371;01 Pedagogische beroepen;Loon op Zand;2015;1
6372;01 Pedagogische beroepen;Loon op Zand;2016;1
6373;01 Pedagogische beroepen;Loon op Zand;2017;1
6374;01 Pedagogische beroepen;Loon op Zand;2018;1
6375;01 Pedagogische beroepen;Loon op Zand;2019;1
6376;01 Pedagogische beroepen;Loon op Zand;2020;1
6377;01 Pedagogische beroepen;Loon op Zand;2021;1
6378;01 Pedagogische beroepen;Loon op Zand;2022;1
6379;01 Pedagogische beroepen;Loon op Zand;2023;1
6380;01 Pedagogische beroepen;Lopik;2013;0
6381;01 Pedagogische beroepen;Lopik;2014;0
6382;01 Pedagogische beroepen;Lopik;2015;0
6383;01 Pedagogische beroepen;Lopik;2016;0
6384;01 Pedagogische beroepen;Lopik;2017;0
6385;01 Pedagogische beroepen;Lopik;2018;0
6386;01 Pedagogische beroepen;Lopik;2019;0
6387;01 Pedagogische beroepen;Lopik;2020;0
6388;01 Pedagogische beroepen;Lopik;2021;0
6389;01 Pedagogische beroepen;Lopik;2022;1
6390;01 Pedagogische beroepen;Lopik;2023;1
6391;01 Pedagogische beroepen;Losser;2013;1
6392;01 Pedagogische beroepen;Losser;2014;1
6393;01 Pedagogische beroepen;Losser;2015;1
6394;01 Pedagogische beroepen;Losser;2016;1
6395;01 Pedagogische beroepen;Losser;2017;1
6396;01 Pedagogische beroepen;Losser;2018;1
6397;01 Pedagogische beroepen;Losser;2019;1
6398;01 Pedagogische beroepen;Losser;2020;1
6399;01 Pedagogische beroepen;Losser;2021;1
6400;01 Pedagogische beroepen;Losser;2022;1
6401;01 Pedagogische beroepen;Losser;2023;1
6402;01 Pedagogische beroepen;Maasdriel;2013;1
6403;01 Pedagogische beroepen;Maasdriel;2014;1
6404;01 Pedagogische beroepen;Maasdriel;2015;1
6405;01 Pedagogische beroepen;Maasdriel;2016;1
6406;01 Pedagogische beroepen;Maasdriel;2017;1
6407;01 Pedagogische beroepen;Maasdriel;2018;1
6408;01 Pedagogische beroepen;Maasdriel;2019;1
6409;01 Pedagogische beroepen;Maasdriel;2020;1
6410;01 Pedagogische beroepen;Maasdriel;2021;1
6411;01 Pedagogische beroepen;Maasdriel;2022;1
6412;01 Pedagogische beroepen;Maasdriel;2023;1
6413;01 Pedagogische beroepen;Maasgouw;2013;1
6414;01 Pedagogische beroepen;Maasgouw;2014;1
6415;01 Pedagogische beroepen;Maasgouw;2015;1
6416;01 Pedagogische beroepen;Maasgouw;2016;1
6417;01 Pedagogische beroepen;Maasgouw;2017;1
6418;01 Pedagogische beroepen;Maasgouw;2018;1
6419;01 Pedagogische beroepen;Maasgouw;2019;1
6420;01 Pedagogische beroepen;Maasgouw;2020;1
6421;01 Pedagogische beroepen;Maasgouw;2021;1
6422;01 Pedagogische beroepen;Maasgouw;2022;1
6423;01 Pedagogische beroepen;Maasgouw;2023;1
6424;01 Pedagogische beroepen;Maashorst;2013;2
6425;01 Pedagogische beroepen;Maashorst;2014;2
6426;01 Pedagogische beroepen;Maashorst;2015;2
6427;01 Pedagogische beroepen;Maashorst;2016;2
6428;01 Pedagogische beroepen;Maashorst;2017;2
6429;01 Pedagogische beroepen;Maashorst;2018;2
6430;01 Pedagogische beroepen;Maashorst;2019;2
6431;01 Pedagogische beroepen;Maashorst;2020;2
6432;01 Pedagogische beroepen;Maashorst;2021;2
6433;01 Pedagogische beroepen;Maashorst;2022;2
6434;01 Pedagogische beroepen;Maashorst;2023;2
6435;01 Pedagogische beroepen;Maassluis;2013;1
6436;01 Pedagogische beroepen;Maassluis;2014;1
6437;01 Pedagogische beroepen;Maassluis;2015;1
6438;01 Pedagogische beroepen;Maassluis;2016;1
6439;01 Pedagogische beroepen;Maassluis;2017;1
6440;01 Pedagogische beroepen;Maassluis;2018;1
6441;01 Pedagogische beroepen;Maassluis;2019;1
6442;01 Pedagogische beroepen;Maassluis;2020;1
6443;01 Pedagogische beroepen;Maassluis;2021;1
6444;01 Pedagogische beroepen;Maassluis;2022;1
6445;01 Pedagogische beroepen;Maassluis;2023;1
6446;01 Pedagogische beroepen;Maastricht;2013;5
6447;01 Pedagogische beroepen;Maastricht;2014;5
6448;01 Pedagogische beroepen;Maastricht;2015;5
6449;01 Pedagogische beroepen;Maastricht;2016;5
6450;01 Pedagogische beroepen;Maastricht;2017;5
6451;01 Pedagogische beroepen;Maastricht;2018;5
6452;01 Pedagogische beroepen;Maastricht;2019;5
6453;01 Pedagogische beroepen;Maastricht;2020;5
6454;01 Pedagogische beroepen;Maastricht;2021;6
6455;01 Pedagogische beroepen;Maastricht;2022;7
6456;01 Pedagogische beroepen;Maastricht;2023;6
6457;01 Pedagogische beroepen;Medemblik;2013;1
6458;01 Pedagogische beroepen;Medemblik;2014;1
6459;01 Pedagogische beroepen;Medemblik;2015;1
6460;01 Pedagogische beroepen;Medemblik;2016;1
6461;01 Pedagogische beroepen;Medemblik;2017;1
6462;01 Pedagogische beroepen;Medemblik;2018;1
6463;01 Pedagogische beroepen;Medemblik;2019;1
6464;01 Pedagogische beroepen;Medemblik;2020;1
6465;01 Pedagogische beroepen;Medemblik;2021;1
6466;01 Pedagogische beroepen;Medemblik;2022;2
6467;01 Pedagogische beroepen;Medemblik;2023;2
6468;01 Pedagogische beroepen;Meerssen;2013;1
6469;01 Pedagogische beroepen;Meerssen;2014;1
6470;01 Pedagogische beroepen;Meerssen;2015;1
6471;01 Pedagogische beroepen;Meerssen;2016;1
6472;01 Pedagogische beroepen;Meerssen;2017;1
6473;01 Pedagogische beroepen;Meerssen;2018;1
6474;01 Pedagogische beroepen;Meerssen;2019;1
6475;01 Pedagogische beroepen;Meerssen;2020;1
6476;01 Pedagogische beroepen;Meerssen;2021;1
6477;01 Pedagogische beroepen;Meerssen;2022;1
6478;01 Pedagogische beroepen;Meerssen;2023;1
6479;01 Pedagogische beroepen;Meierijstad;2013;2
6480;01 Pedagogische beroepen;Meierijstad;2014;2
6481;01 Pedagogische beroepen;Meierijstad;2015;2
6482;01 Pedagogische beroepen;Meierijstad;2016;2
6483;01 Pedagogische beroepen;Meierijstad;2017;2
6484;01 Pedagogische beroepen;Meierijstad;2018;2
6485;01 Pedagogische beroepen;Meierijstad;2019;3
6486;01 Pedagogische beroepen;Meierijstad;2020;2
6487;01 Pedagogische beroepen;Meierijstad;2021;3
6488;01 Pedagogische beroepen;Meierijstad;2022;3
6489;01 Pedagogische beroepen;Meierijstad;2023;3
6490;01 Pedagogische beroepen;Meppel;2013;1
6491;01 Pedagogische beroepen;Meppel;2014;1
6492;01 Pedagogische beroepen;Meppel;2015;1
6493;01 Pedagogische beroepen;Meppel;2016;1
6494;01 Pedagogische beroepen;Meppel;2017;1
6495;01 Pedagogische beroepen;Meppel;2018;1
6496;01 Pedagogische beroepen;Meppel;2019;1
6497;01 Pedagogische beroepen;Meppel;2020;1
6498;01 Pedagogische beroepen;Meppel;2021;1
6499;01 Pedagogische beroepen;Meppel;2022;1
6500;01 Pedagogische beroepen;Meppel;2023;1
6501;01 Pedagogische beroepen;Middelburg (Z.);2013;2
6502;01 Pedagogische beroepen;Middelburg (Z.);2014;2
6503;01 Pedagogische beroepen;Middelburg (Z.);2015;2
6504;01 Pedagogische beroepen;Middelburg (Z.);2016;2
6505;01 Pedagogische beroepen;Middelburg (Z.);2017;2
6506;01 Pedagogische beroepen;Middelburg (Z.);2018;2
6507;01 Pedagogische beroepen;Middelburg (Z.);2019;2
6508;01 Pedagogische beroepen;Middelburg (Z.);2020;2
6509;01 Pedagogische beroepen;Middelburg (Z.);2021;2
6510;01 Pedagogische beroepen;Middelburg (Z.);2022;2
6511;01 Pedagogische beroepen;Middelburg (Z.);2023;2
6512;01 Pedagogische beroepen;Midden-Delfland;2013;1
6513;01 Pedagogische beroepen;Midden-Delfland;2014;1
6514;01 Pedagogische beroepen;Midden-Delfland;2015;1
6515;01 Pedagogische beroepen;Midden-Delfland;2016;1
6516;01 Pedagogische beroepen;Midden-Delfland;2017;1
6517;01 Pedagogische beroepen;Midden-Delfland;2018;1
6518;01 Pedagogische beroepen;Midden-Delfland;2019;1
6519;01 Pedagogische beroepen;Midden-Delfland;2020;1
6520;01 Pedagogische beroepen;Midden-Delfland;2021;1
6521;01 Pedagogische beroepen;Midden-Delfland;2022;1
6522;01 Pedagogische beroepen;Midden-Delfland;2023;1
6523;01 Pedagogische beroepen;Midden-Drenthe;2013;1
6524;01 Pedagogische beroepen;Midden-Drenthe;2014;1
6525;01 Pedagogische beroepen;Midden-Drenthe;2015;1
6526;01 Pedagogische beroepen;Midden-Drenthe;2016;1
6527;01 Pedagogische beroepen;Midden-Drenthe;2017;1
6528;01 Pedagogische beroepen;Midden-Drenthe;2018;1
6529;01 Pedagogische beroepen;Midden-Drenthe;2019;1
6530;01 Pedagogische beroepen;Midden-Drenthe;2020;1
6531;01 Pedagogische beroepen;Midden-Drenthe;2021;1
6532;01 Pedagogische beroepen;Midden-Drenthe;2022;1
6533;01 Pedagogische beroepen;Midden-Drenthe;2023;1
6534;01 Pedagogische beroepen;Midden-Groningen;2013;2
6535;01 Pedagogische beroepen;Midden-Groningen;2014;2
6536;01 Pedagogische beroepen;Midden-Groningen;2015;2
6537;01 Pedagogische beroepen;Midden-Groningen;2016;2
6538;01 Pedagogische beroepen;Midden-Groningen;2017;2
6539;01 Pedagogische beroepen;Midden-Groningen;2018;2
6540;01 Pedagogische beroepen;Midden-Groningen;2019;2
6541;01 Pedagogische beroepen;Midden-Groningen;2020;2
6542;01 Pedagogische beroepen;Midden-Groningen;2021;2
6543;01 Pedagogische beroepen;Midden-Groningen;2022;2
6544;01 Pedagogische beroepen;Midden-Groningen;2023;2
6545;01 Pedagogische beroepen;Moerdijk;2013;1
6546;01 Pedagogische beroepen;Moerdijk;2014;1
6547;01 Pedagogische beroepen;Moerdijk;2015;1
6548;01 Pedagogische beroepen;Moerdijk;2016;1
6549;01 Pedagogische beroepen;Moerdijk;2017;1
6550;01 Pedagogische beroepen;Moerdijk;2018;1
6551;01 Pedagogische beroepen;Moerdijk;2019;1
6552;01 Pedagogische beroepen;Moerdijk;2020;1
6553;01 Pedagogische beroepen;Moerdijk;2021;1
6554;01 Pedagogische beroepen;Moerdijk;2022;1
6555;01 Pedagogische beroepen;Moerdijk;2023;1
6556;01 Pedagogische beroepen;Molenlanden;2013;1
6557;01 Pedagogische beroepen;Molenlanden;2014;1
6558;01 Pedagogische beroepen;Molenlanden;2015;1
6559;01 Pedagogische beroepen;Molenlanden;2016;1
6560;01 Pedagogische beroepen;Molenlanden;2017;1
6561;01 Pedagogische beroepen;Molenlanden;2018;2
6562;01 Pedagogische beroepen;Molenlanden;2019;2
6563;01 Pedagogische beroepen;Molenlanden;2020;1
6564;01 Pedagogische beroepen;Molenlanden;2021;2
6565;01 Pedagogische beroepen;Molenlanden;2022;2
6566;01 Pedagogische beroepen;Molenlanden;2023;2
6567;01 Pedagogische beroepen;Montferland;2013;1
6568;01 Pedagogische beroepen;Montferland;2014;1
6569;01 Pedagogische beroepen;Montferland;2015;1
6570;01 Pedagogische beroepen;Montferland;2016;1
6571;01 Pedagogische beroepen;Montferland;2017;1
6572;01 Pedagogische beroepen;Montferland;2018;1
6573;01 Pedagogische beroepen;Montferland;2019;1
6574;01 Pedagogische beroepen;Montferland;2020;1
6575;01 Pedagogische beroepen;Montferland;2021;1
6576;01 Pedagogische beroepen;Montferland;2022;1
6577;01 Pedagogische beroepen;Montferland;2023;1
6578;01 Pedagogische beroepen;Montfoort;2013;0
6579;01 Pedagogische beroepen;Montfoort;2014;0
6580;01 Pedagogische beroepen;Montfoort;2015;0
6581;01 Pedagogische beroepen;Montfoort;2016;0
6582;01 Pedagogische beroepen;Montfoort;2017;0
6583;01 Pedagogische beroepen;Montfoort;2018;0
6584;01 Pedagogische beroepen;Montfoort;2019;1
6585;01 Pedagogische beroepen;Montfoort;2020;1
6586;01 Pedagogische beroepen;Montfoort;2021;1
6587;01 Pedagogische beroepen;Montfoort;2022;1
6588;01 Pedagogische beroepen;Montfoort;2023;1
6589;01 Pedagogische beroepen;Mook en Middelaar;2013;0
6590;01 Pedagogische beroepen;Mook en Middelaar;2014;0
6591;01 Pedagogische beroepen;Mook en Middelaar;2015;0
6592;01 Pedagogische beroepen;Mook en Middelaar;2016;0
6593;01 Pedagogische beroepen;Mook en Middelaar;2017;0
6594;01 Pedagogische beroepen;Mook en Middelaar;2018;0
6595;01 Pedagogische beroepen;Mook en Middelaar;2019;0
6596;01 Pedagogische beroepen;Mook en Middelaar;2020;0
6597;01 Pedagogische beroepen;Mook en Middelaar;2021;0
6598;01 Pedagogische beroepen;Mook en Middelaar;2022;0
6599;01 Pedagogische beroepen;Mook en Middelaar;2023;0
6600;01 Pedagogische beroepen;Neder-Betuwe;2013;1
6601;01 Pedagogische beroepen;Neder-Betuwe;2014;1
6602;01 Pedagogische beroepen;Neder-Betuwe;2015;1
6603;01 Pedagogische beroepen;Neder-Betuwe;2016;1
6604;01 Pedagogische beroepen;Neder-Betuwe;2017;1
6605;01 Pedagogische beroepen;Neder-Betuwe;2018;1
6606;01 Pedagogische beroepen;Neder-Betuwe;2019;1
6607;01 Pedagogische beroepen;Neder-Betuwe;2020;1
6608;01 Pedagogische beroepen;Neder-Betuwe;2021;1
6609;01 Pedagogische beroepen;Neder-Betuwe;2022;1
6610;01 Pedagogische beroepen;Neder-Betuwe;2023;1
6611;01 Pedagogische beroepen;Nederweert;2013;0
6612;01 Pedagogische beroepen;Nederweert;2014;0
6613;01 Pedagogische beroepen;Nederweert;2015;0
6614;01 Pedagogische beroepen;Nederweert;2016;0
6615;01 Pedagogische beroepen;Nederweert;2017;0
6616;01 Pedagogische beroepen;Nederweert;2018;0
6617;01 Pedagogische beroepen;Nederweert;2019;0
6618;01 Pedagogische beroepen;Nederweert;2020;0
6619;01 Pedagogische beroepen;Nederweert;2021;1
6620;01 Pedagogische beroepen;Nederweert;2022;1
6621;01 Pedagogische beroepen;Nederweert;2023;1
6622;01 Pedagogische beroepen;Nieuwegein;2013;2
6623;01 Pedagogische beroepen;Nieuwegein;2014;2
6624;01 Pedagogische beroepen;Nieuwegein;2015;2
6625;01 Pedagogische beroepen;Nieuwegein;2016;2
6626;01 Pedagogische beroepen;Nieuwegein;2017;2
6627;01 Pedagogische beroepen;Nieuwegein;2018;2
6628;01 Pedagogische beroepen;Nieuwegein;2019;2
6629;01 Pedagogische beroepen;Nieuwegein;2020;2
6630;01 Pedagogische beroepen;Nieuwegein;2021;2
6631;01 Pedagogische beroepen;Nieuwegein;2022;3
6632;01 Pedagogische beroepen;Nieuwegein;2023;3
6633;01 Pedagogische beroepen;Nieuwkoop;2013;1
6634;01 Pedagogische beroepen;Nieuwkoop;2014;1
6635;01 Pedagogische beroepen;Nieuwkoop;2015;1
6636;01 Pedagogische beroepen;Nieuwkoop;2016;1
6637;01 Pedagogische beroepen;Nieuwkoop;2017;1
6638;01 Pedagogische beroepen;Nieuwkoop;2018;1
6639;01 Pedagogische beroepen;Nieuwkoop;2019;1
6640;01 Pedagogische beroepen;Nieuwkoop;2020;1
6641;01 Pedagogische beroepen;Nieuwkoop;2021;1
6642;01 Pedagogische beroepen;Nieuwkoop;2022;1
6643;01 Pedagogische beroepen;Nieuwkoop;2023;1
6644;01 Pedagogische beroepen;Nijkerk;2013;1
6645;01 Pedagogische beroepen;Nijkerk;2014;1
6646;01 Pedagogische beroepen;Nijkerk;2015;1
6647;01 Pedagogische beroepen;Nijkerk;2016;1
6648;01 Pedagogische beroepen;Nijkerk;2017;1
6649;01 Pedagogische beroepen;Nijkerk;2018;1
6650;01 Pedagogische beroepen;Nijkerk;2019;1
6651;01 Pedagogische beroepen;Nijkerk;2020;2
6652;01 Pedagogische beroepen;Nijkerk;2021;2
6653;01 Pedagogische beroepen;Nijkerk;2022;2
6654;01 Pedagogische beroepen;Nijkerk;2023;2
6655;01 Pedagogische beroepen;Nijmegen;2013;9
6656;01 Pedagogische beroepen;Nijmegen;2014;9
6657;01 Pedagogische beroepen;Nijmegen;2015;10
6658;01 Pedagogische beroepen;Nijmegen;2016;10
6659;01 Pedagogische beroepen;Nijmegen;2017;11
6660;01 Pedagogische beroepen;Nijmegen;2018;11
6661;01 Pedagogische beroepen;Nijmegen;2019;11
6662;01 Pedagogische beroepen;Nijmegen;2020;11
6663;01 Pedagogische beroepen;Nijmegen;2021;12
6664;01 Pedagogische beroepen;Nijmegen;2022;11
6665;01 Pedagogische beroepen;Nijmegen;2023;12
6666;01 Pedagogische beroepen;Nissewaard;2013;2
6667;01 Pedagogische beroepen;Nissewaard;2014;2
6668;01 Pedagogische beroepen;Nissewaard;2015;2
6669;01 Pedagogische beroepen;Nissewaard;2016;2
6670;01 Pedagogische beroepen;Nissewaard;2017;2
6671;01 Pedagogische beroepen;Nissewaard;2018;2
6672;01 Pedagogische beroepen;Nissewaard;2019;3
6673;01 Pedagogische beroepen;Nissewaard;2020;3
6674;01 Pedagogische beroepen;Nissewaard;2021;3
6675;01 Pedagogische beroepen;Nissewaard;2022;3
6676;01 Pedagogische beroepen;Nissewaard;2023;3
6677;01 Pedagogische beroepen;Noardeast-Fryslân;2013;1
6678;01 Pedagogische beroepen;Noardeast-Fryslân;2014;1
6679;01 Pedagogische beroepen;Noardeast-Fryslân;2015;1
6680;01 Pedagogische beroepen;Noardeast-Fryslân;2016;1
6681;01 Pedagogische beroepen;Noardeast-Fryslân;2017;1
6682;01 Pedagogische beroepen;Noardeast-Fryslân;2018;1
6683;01 Pedagogische beroepen;Noardeast-Fryslân;2019;2
6684;01 Pedagogische beroepen;Noardeast-Fryslân;2020;2
6685;01 Pedagogische beroepen;Noardeast-Fryslân;2021;2
6686;01 Pedagogische beroepen;Noardeast-Fryslân;2022;2
6687;01 Pedagogische beroepen;Noardeast-Fryslân;2023;2
6688;01 Pedagogische beroepen;Noord-Beveland;2013;0
6689;01 Pedagogische beroepen;Noord-Beveland;2014;0
6690;01 Pedagogische beroepen;Noord-Beveland;2015;0
6691;01 Pedagogische beroepen;Noord-Beveland;2016;0
6692;01 Pedagogische beroepen;Noord-Beveland;2017;0
6693;01 Pedagogische beroepen;Noord-Beveland;2018;0
6694;01 Pedagogische beroepen;Noord-Beveland;2019;0
6695;01 Pedagogische beroepen;Noord-Beveland;2020;0
6696;01 Pedagogische beroepen;Noord-Beveland;2021;0
6697;01 Pedagogische beroepen;Noord-Beveland;2022;0
6698;01 Pedagogische beroepen;Noord-Beveland;2023;0
6699;01 Pedagogische beroepen;Noordenveld;2013;1
6700;01 Pedagogische beroepen;Noordenveld;2014;1
6701;01 Pedagogische beroepen;Noordenveld;2015;1
6702;01 Pedagogische beroepen;Noordenveld;2016;1
6703;01 Pedagogische beroepen;Noordenveld;2017;1
6704;01 Pedagogische beroepen;Noordenveld;2018;1
6705;01 Pedagogische beroepen;Noordenveld;2019;1
6706;01 Pedagogische beroepen;Noordenveld;2020;1
6707;01 Pedagogische beroepen;Noordenveld;2021;1
6708;01 Pedagogische beroepen;Noordenveld;2022;2
6709;01 Pedagogische beroepen;Noordenveld;2023;1
6710;01 Pedagogische beroepen;Noordoostpolder;2013;1
6711;01 Pedagogische beroepen;Noordoostpolder;2014;2
6712;01 Pedagogische beroepen;Noordoostpolder;2015;2
6713;01 Pedagogische beroepen;Noordoostpolder;2016;1
6714;01 Pedagogische beroepen;Noordoostpolder;2017;1
6715;01 Pedagogische beroepen;Noordoostpolder;2018;2
6716;01 Pedagogische beroepen;Noordoostpolder;2019;2
6717;01 Pedagogische beroepen;Noordoostpolder;2020;2
6718;01 Pedagogische beroepen;Noordoostpolder;2021;2
6719;01 Pedagogische beroepen;Noordoostpolder;2022;2
6720;01 Pedagogische beroepen;Noordoostpolder;2023;2
6721;01 Pedagogische beroepen;Noordwijk;2013;1
6722;01 Pedagogische beroepen;Noordwijk;2014;1
6723;01 Pedagogische beroepen;Noordwijk;2015;1
6724;01 Pedagogische beroepen;Noordwijk;2016;1
6725;01 Pedagogische beroepen;Noordwijk;2017;1
6726;01 Pedagogische beroepen;Noordwijk;2018;1
6727;01 Pedagogische beroepen;Noordwijk;2019;1
6728;01 Pedagogische beroepen;Noordwijk;2020;2
6729;01 Pedagogische beroepen;Noordwijk;2021;2
6730;01 Pedagogische beroepen;Noordwijk;2022;2
6731;01 Pedagogische beroepen;Noordwijk;2023;2
6732;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2013;1
6733;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2014;1
6734;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2015;1
6735;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2016;1
6736;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2017;1
6737;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2018;1
6738;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2019;1
6739;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2020;1
6740;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2021;1
6741;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2022;1
6742;01 Pedagogische beroepen;Nuenen, Gerwen en Nederwetten;2023;1
6743;01 Pedagogische beroepen;Nunspeet;2013;1
6744;01 Pedagogische beroepen;Nunspeet;2014;1
6745;01 Pedagogische beroepen;Nunspeet;2015;1
6746;01 Pedagogische beroepen;Nunspeet;2016;1
6747;01 Pedagogische beroepen;Nunspeet;2017;1
6748;01 Pedagogische beroepen;Nunspeet;2018;1
6749;01 Pedagogische beroepen;Nunspeet;2019;1
6750;01 Pedagogische beroepen;Nunspeet;2020;1
6751;01 Pedagogische beroepen;Nunspeet;2021;1
6752;01 Pedagogische beroepen;Nunspeet;2022;1
6753;01 Pedagogische beroepen;Nunspeet;2023;1
6754;01 Pedagogische beroepen;Oegstgeest;2013;1
6755;01 Pedagogische beroepen;Oegstgeest;2014;1
6756;01 Pedagogische beroepen;Oegstgeest;2015;1
6757;01 Pedagogische beroepen;Oegstgeest;2016;1
6758;01 Pedagogische beroepen;Oegstgeest;2017;1
6759;01 Pedagogische beroepen;Oegstgeest;2018;1
6760;01 Pedagogische beroepen;Oegstgeest;2019;1
