ID;SBI1993LeeftijdscatCaoSectoren;Perioden;CaoLonenInclBijzBelPerMaand_1;CaoLonenInclBijzBelPerUur_2
1457;65 Bankwezen;2001 juli;129.8;137.9
1458;65 Bankwezen;2001 augustus;132.5;140.7
1459;65 Bankwezen;2001 september;132.5;140.7
1460;65 Bankwezen;2001 oktober;132.5;140.7
1461;65 Bankwezen;2001 november;132.5;140.7
1462;65 Bankwezen;2001 december;132.5;140.7
1463;65 Bankwezen;2001 jaargemiddelde;130.1;138.2
1464;65 Bankwezen;2002 januari;132.5;140.7
1465;65 Bankwezen;2002 februari;132.5;140.7
1466;65 Bankwezen;2002 maart;132.5;140.7
1467;65 Bankwezen;2002 april;132.5;140.7
1468;65 Bankwezen;2002 mei;134.0;142.3
1469;65 Bankwezen;2002 juni;134.0;142.3
1470;65 Bankwezen;2002 juli;136.0;144.5
1471;65 Bankwezen;2002 augustus;137.8;146.4
1472;65 Bankwezen;2002 september;137.9;146.5
1473;65 Bankwezen;2002 oktober;137.9;146.5
1474;65 Bankwezen;2002 november;137.9;146.5
1475;65 Bankwezen;2002 december;137.9;146.5
1476;65 Bankwezen;2002 jaargemiddelde;135.9;144.3
1477;65 Bankwezen;2003 januari;137.5;146.1
1478;65 Bankwezen;2003 februari;137.5;146.3
1479;65 Bankwezen;2003 maart;136.9;145.5
1480;65 Bankwezen;2003 april;137.5;146.3
1481;65 Bankwezen;2003 mei;137.5;146.3
1482;66 Verzekeringswezen/pensioenfonds;1999 januari;124.5;124.8
1483;66 Verzekeringswezen/pensioenfonds;1999 februari;124.5;124.8
1484;66 Verzekeringswezen/pensioenfonds;1999 maart;124.5;124.8
1485;66 Verzekeringswezen/pensioenfonds;1999 april;124.5;124.8
1486;66 Verzekeringswezen/pensioenfonds;1999 mei;124.5;124.8
1487;66 Verzekeringswezen/pensioenfonds;1999 juni;125.5;126.4
1488;66 Verzekeringswezen/pensioenfonds;1999 juli;125.5;126.4
1489;66 Verzekeringswezen/pensioenfonds;1999 augustus;125.5;126.4
1490;66 Verzekeringswezen/pensioenfonds;1999 september;125.5;126.4
1491;66 Verzekeringswezen/pensioenfonds;1999 oktober;128.9;129.8
1492;66 Verzekeringswezen/pensioenfonds;1999 november;129.2;130.1
1493;66 Verzekeringswezen/pensioenfonds;1999 december;129.2;130.1
1494;66 Verzekeringswezen/pensioenfonds;1999 jaargemiddelde;126.5;127.3
1495;66 Verzekeringswezen/pensioenfonds;2000 januari;129.3;130.2
1496;66 Verzekeringswezen/pensioenfonds;2000 februari;129.3;130.2
1497;66 Verzekeringswezen/pensioenfonds;2000 maart;129.4;130.3
1498;66 Verzekeringswezen/pensioenfonds;2000 april;129.6;130.5
1499;66 Verzekeringswezen/pensioenfonds;2000 mei;129.7;130.6
1500;66 Verzekeringswezen/pensioenfonds;2000 juni;130.2;131.1
1501;66 Verzekeringswezen/pensioenfonds;2000 juli;130.2;131.1
1502;66 Verzekeringswezen/pensioenfonds;2000 augustus;132.3;133.2
1503;66 Verzekeringswezen/pensioenfonds;2000 september;132.3;133.2
1504;66 Verzekeringswezen/pensioenfonds;2000 oktober;132.3;133.2
1505;66 Verzekeringswezen/pensioenfonds;2000 november;132.3;133.2
1506;66 Verzekeringswezen/pensioenfonds;2000 december;134.0;134.9
1507;66 Verzekeringswezen/pensioenfonds;2000 jaargemiddelde;131.3;132.2
1508;66 Verzekeringswezen/pensioenfonds;2001 januari;134.0;134.8
1509;66 Verzekeringswezen/pensioenfonds;2001 februari;134.0;134.9
1510;66 Verzekeringswezen/pensioenfonds;2001 maart;134.0;134.9
1511;66 Verzekeringswezen/pensioenfonds;2001 april;134.6;136.3
1512;66 Verzekeringswezen/pensioenfonds;2001 mei;134.6;136.3
1513;66 Verzekeringswezen/pensioenfonds;2001 juni;136.6;138.3
1514;66 Verzekeringswezen/pensioenfonds;2001 juli;136.6;138.3
1515;66 Verzekeringswezen/pensioenfonds;2001 augustus;136.6;138.3
1516;66 Verzekeringswezen/pensioenfonds;2001 september;137.2;138.9
1517;66 Verzekeringswezen/pensioenfonds;2001 oktober;137.5;139.5
1518;66 Verzekeringswezen/pensioenfonds;2001 november;137.5;139.5
1519;66 Verzekeringswezen/pensioenfonds;2001 december;139.4;141.5
1520;66 Verzekeringswezen/pensioenfonds;2001 jaargemiddelde;136.4;138.4
1521;66 Verzekeringswezen/pensioenfonds;2002 januari;139.4;141.5
1522;66 Verzekeringswezen/pensioenfonds;2002 februari;139.4;141.5
1523;66 Verzekeringswezen/pensioenfonds;2002 maart;139.4;141.5
1524;66 Verzekeringswezen/pensioenfonds;2002 april;139.4;141.5
1525;66 Verzekeringswezen/pensioenfonds;2002 mei;139.6;141.7
1526;66 Verzekeringswezen/pensioenfonds;2002 juni;142.5;144.6
1527;66 Verzekeringswezen/pensioenfonds;2002 juli;142.7;144.8
1528;66 Verzekeringswezen/pensioenfonds;2002 augustus;142.8;144.9
1529;66 Verzekeringswezen/pensioenfonds;2002 september;143.1;145.2
1530;66 Verzekeringswezen/pensioenfonds;2002 oktober;143.2;145.3
1531;66 Verzekeringswezen/pensioenfonds;2002 november;143.2;145.3
1532;66 Verzekeringswezen/pensioenfonds;2002 december;144.6;146.8
1533;66 Verzekeringswezen/pensioenfonds;2002 jaargemiddelde;141.7;143.8
1534;66 Verzekeringswezen/pensioenfonds;2003 januari;144.7;146.8
1535;66 Verzekeringswezen/pensioenfonds;2003 februari;144.7;146.8
1536;66 Verzekeringswezen/pensioenfonds;2003 maart;144.7;146.8
1537;66 Verzekeringswezen/pensioenfonds;2003 april;144.7;146.8
1538;66 Verzekeringswezen/pensioenfonds;2003 mei;144.7;146.8
1539;70-74 Zakelijke dienstverlening;1999 januari;123.5;124.2
1540;70-74 Zakelijke dienstverlening;1999 februari;124.2;124.9
1541;70-74 Zakelijke dienstverlening;1999 maart;124.2;124.9
1542;70-74 Zakelijke dienstverlening;1999 april;124.4;125.1
1543;70-74 Zakelijke dienstverlening;1999 mei;124.7;125.4
1544;70-74 Zakelijke dienstverlening;1999 juni;124.7;125.4
1545;70-74 Zakelijke dienstverlening;1999 juli;125.1;125.8
1546;70-74 Zakelijke dienstverlening;1999 augustus;125.4;126.1
1547;70-74 Zakelijke dienstverlening;1999 september;125.8;126.5
1548;70-74 Zakelijke dienstverlening;1999 oktober;125.8;126.5
1549;70-74 Zakelijke dienstverlening;1999 november;126.2;126.9
1550;70-74 Zakelijke dienstverlening;1999 december;126.2;126.9
1551;70-74 Zakelijke dienstverlening;1999 jaargemiddelde;125.5;126.2
1552;70-74 Zakelijke dienstverlening;2000 januari;127.0;127.8
1553;70-74 Zakelijke dienstverlening;2000 februari;127.2;128.0
1554;70-74 Zakelijke dienstverlening;2000 maart;127.2;128.0
1555;70-74 Zakelijke dienstverlening;2000 april;127.3;128.1
1556;70-74 Zakelijke dienstverlening;2000 mei;127.3;128.1
1557;70-74 Zakelijke dienstverlening;2000 juni;127.3;128.1
1558;70-74 Zakelijke dienstverlening;2000 juli;127.8;128.6
1559;70-74 Zakelijke dienstverlening;2000 augustus;127.8;128.6
1560;70-74 Zakelijke dienstverlening;2000 september;128.8;129.6
1561;70-74 Zakelijke dienstverlening;2000 oktober;129.1;129.9
1562;70-74 Zakelijke dienstverlening;2000 november;129.1;129.9
1563;70-74 Zakelijke dienstverlening;2000 december;129.1;129.9
1564;70-74 Zakelijke dienstverlening;2000 jaargemiddelde;128.2;129.0
1565;70-74 Zakelijke dienstverlening;2001 januari;131.3;132.1
1566;70-74 Zakelijke dienstverlening;2001 februari;131.9;132.7
1567;70-74 Zakelijke dienstverlening;2001 maart;132.1;133.0
1568;70-74 Zakelijke dienstverlening;2001 april;136.0;136.8
1569;70-74 Zakelijke dienstverlening;2001 mei;136.0;136.9
1570;70-74 Zakelijke dienstverlening;2001 juni;136.0;136.9
1571;70-74 Zakelijke dienstverlening;2001 juli;138.1;138.9
1572;70-74 Zakelijke dienstverlening;2001 augustus;138.1;139.0
1573;70-74 Zakelijke dienstverlening;2001 september;138.2;139.1
1574;70-74 Zakelijke dienstverlening;2001 oktober;138.6;139.5
1575;70-74 Zakelijke dienstverlening;2001 november;138.7;139.5
1576;70-74 Zakelijke dienstverlening;2001 december;139.1;140.0
1577;70-74 Zakelijke dienstverlening;2001 jaargemiddelde;137.8;138.6
1578;70-74 Zakelijke dienstverlening;2002 januari;140.5;141.4
1579;70-74 Zakelijke dienstverlening;2002 februari;140.7;141.5
1580;70-74 Zakelijke dienstverlening;2002 maart;140.8;141.7
1581;70-74 Zakelijke dienstverlening;2002 april;140.8;141.7
1582;70-74 Zakelijke dienstverlening;2002 mei;140.8;141.7
1583;70-74 Zakelijke dienstverlening;2002 juni;141.0;141.9
1584;70-74 Zakelijke dienstverlening;2002 juli;141.8;142.7
1585;70-74 Zakelijke dienstverlening;2002 augustus;142.2;143.1
1586;70-74 Zakelijke dienstverlening;2002 september;142.4;143.3
1587;70-74 Zakelijke dienstverlening;2002 oktober;143.3;144.2
1588;70-74 Zakelijke dienstverlening;2002 november;143.5;144.4
1589;70-74 Zakelijke dienstverlening;2002 december;143.5;144.4
1590;70-74 Zakelijke dienstverlening;2002 jaargemiddelde;142.0;142.9
1591;70-74 Zakelijke dienstverlening;2003 januari;144.4;145.3
1592;70-74 Zakelijke dienstverlening;2003 februari;144.6;145.5
1593;70-74 Zakelijke dienstverlening;2003 maart;144.9;145.8
1594;70-74 Zakelijke dienstverlening;2003 april;144.9;145.8
1595;70-74 Zakelijke dienstverlening;2003 mei;144.9;145.8
1596;75-93 Niet-commerciële dienstverlening;1999 januari;118.9;123.9
1597;75-93 Niet-commerciële dienstverlening;1999 februari;119.0;124.0
1598;75-93 Niet-commerciële dienstverlening;1999 maart;119.7;125.0
1599;75-93 Niet-commerciële dienstverlening;1999 april;119.8;125.1
1600;75-93 Niet-commerciële dienstverlening;1999 mei;119.9;125.2
1601;75-93 Niet-commerciële dienstverlening;1999 juni;120.1;125.4
1602;75-93 Niet-commerciële dienstverlening;1999 juli;120.3;125.6
1603;75-93 Niet-commerciële dienstverlening;1999 augustus;121.3;126.7
1604;75-93 Niet-commerciële dienstverlening;1999 september;122.0;127.4
1605;75-93 Niet-commerciële dienstverlening;1999 oktober;122.3;127.7
1606;75-93 Niet-commerciële dienstverlening;1999 november;122.6;128.1
1607;75-93 Niet-commerciële dienstverlening;1999 december;122.6;128.1
1608;75-93 Niet-commerciële dienstverlening;1999 jaargemiddelde;121.4;126.8
1609;75-93 Niet-commerciële dienstverlening;2000 januari;122.6;128.3
1610;75-93 Niet-commerciële dienstverlening;2000 februari;122.7;128.5
1611;75-93 Niet-commerciële dienstverlening;2000 maart;122.9;128.6
1612;75-93 Niet-commerciële dienstverlening;2000 april;122.9;128.7
1613;75-93 Niet-commerciële dienstverlening;2000 mei;122.9;128.7
1614;75-93 Niet-commerciële dienstverlening;2000 juni;123.6;129.4
1615;75-93 Niet-commerciële dienstverlening;2000 juli;124.9;130.7
1616;75-93 Niet-commerciële dienstverlening;2000 augustus;125.1;130.9
1617;75-93 Niet-commerciële dienstverlening;2000 september;125.7;131.5
1618;75-93 Niet-commerciële dienstverlening;2000 oktober;125.8;131.7
1619;75-93 Niet-commerciële dienstverlening;2000 november;126.1;131.9
1620;75-93 Niet-commerciële dienstverlening;2000 december;126.2;132.1
1621;75-93 Niet-commerciële dienstverlening;2000 jaargemiddelde;125.0;130.8
1622;75-93 Niet-commerciële dienstverlening;2001 januari;126.7;132.6
1623;75-93 Niet-commerciële dienstverlening;2001 februari;126.7;132.6
1624;75-93 Niet-commerciële dienstverlening;2001 maart;127.7;133.7
1625;75-93 Niet-commerciële dienstverlening;2001 april;128.1;134.1
1626;75-93 Niet-commerciële dienstverlening;2001 mei;128.8;134.8
1627;75-93 Niet-commerciële dienstverlening;2001 juni;130.2;136.3
1628;75-93 Niet-commerciële dienstverlening;2001 juli;131.1;137.3
1629;75-93 Niet-commerciële dienstverlening;2001 augustus;131.3;137.4
1630;75-93 Niet-commerciële dienstverlening;2001 september;131.3;137.5
1631;75-93 Niet-commerciële dienstverlening;2001 oktober;132.7;138.9
1632;75-93 Niet-commerciële dienstverlening;2001 november;132.8;139.0
1633;75-93 Niet-commerciële dienstverlening;2001 december;132.8;139.0
1634;75-93 Niet-commerciële dienstverlening;2001 jaargemiddelde;131.2;137.4
1635;75-93 Niet-commerciële dienstverlening;2002 januari;133.9;140.2
1636;75-93 Niet-commerciële dienstverlening;2002 februari;134.0;140.2
1637;75-93 Niet-commerciële dienstverlening;2002 maart;134.2;140.5
1638;75-93 Niet-commerciële dienstverlening;2002 april;134.4;140.7
1639;75-93 Niet-commerciële dienstverlening;2002 mei;135.4;141.7
1640;75-93 Niet-commerciële dienstverlening;2002 juni;135.5;141.9
1641;75-93 Niet-commerciële dienstverlening;2002 juli;137.0;143.4
1642;75-93 Niet-commerciële dienstverlening;2002 augustus;136.9;143.3
1643;75-93 Niet-commerciële dienstverlening;2002 september;137.5;143.9
1644;75-93 Niet-commerciële dienstverlening;2002 oktober;137.7;144.1
1645;75-93 Niet-commerciële dienstverlening;2002 november;138.0;144.4
1646;75-93 Niet-commerciële dienstverlening;2002 december;138.3;144.8
1647;75-93 Niet-commerciële dienstverlening;2002 jaargemiddelde;136.6;143.0
1648;75-93 Niet-commerciële dienstverlening;2003 januari;139.1;145.6
1649;75-93 Niet-commerciële dienstverlening;2003 februari;139.2;145.7
1650;75-93 Niet-commerciële dienstverlening;2003 maart;139.4;145.9
1651;75-93 Niet-commerciële dienstverlening;2003 april;139.5;146.0
1652;75-93 Niet-commerciële dienstverlening;2003 mei;141.0;147.6
1653;75 Openbaar bestuur;1999 januari;118.7;123.3
1654;75 Openbaar bestuur;1999 februari;118.7;123.3
1655;75 Openbaar bestuur;1999 maart;118.9;123.4
1656;75 Openbaar bestuur;1999 april;118.9;123.5
1657;75 Openbaar bestuur;1999 mei;119.0;123.5
1658;75 Openbaar bestuur;1999 juni;119.1;123.6
1659;75 Openbaar bestuur;1999 juli;119.3;123.9
1660;75 Openbaar bestuur;1999 augustus;122.4;127.0
1661;75 Openbaar bestuur;1999 september;122.4;127.0
1662;75 Openbaar bestuur;1999 oktober;122.9;127.6
1663;75 Openbaar bestuur;1999 november;122.9;127.6
1664;75 Openbaar bestuur;1999 december;123.0;127.7
1665;75 Openbaar bestuur;1999 jaargemiddelde;121.5;126.1
1666;75 Openbaar bestuur;2000 januari;122.7;127.4
1667;75 Openbaar bestuur;2000 februari;122.9;127.8
1668;75 Openbaar bestuur;2000 maart;123.1;128.0
1669;75 Openbaar bestuur;2000 april;123.3;128.3
1670;75 Openbaar bestuur;2000 mei;123.1;128.0
1671;75 Openbaar bestuur;2000 juni;123.1;128.0
1672;75 Openbaar bestuur;2000 juli;123.1;128.0
1673;75 Openbaar bestuur;2000 augustus;123.8;128.8
1674;75 Openbaar bestuur;2000 september;125.1;130.0
1675;75 Openbaar bestuur;2000 oktober;125.2;130.2
1676;75 Openbaar bestuur;2000 november;125.9;130.9
1677;75 Openbaar bestuur;2000 december;126.2;131.2
1678;75 Openbaar bestuur;2000 jaargemiddelde;124.6;129.5
1679;75 Openbaar bestuur;2001 januari;127.4;132.5
1680;75 Openbaar bestuur;2001 februari;127.4;132.5
1681;75 Openbaar bestuur;2001 maart;127.7;132.8
1682;75 Openbaar bestuur;2001 april;128.0;133.2
1683;75 Openbaar bestuur;2001 mei;129.9;135.2
1684;75 Openbaar bestuur;2001 juni;130.0;135.2
1685;75 Openbaar bestuur;2001 juli;130.0;135.2
1686;75 Openbaar bestuur;2001 augustus;130.1;135.3
1687;75 Openbaar bestuur;2001 september;130.3;135.6
1688;75 Openbaar bestuur;2001 oktober;132.8;138.2
1689;75 Openbaar bestuur;2001 november;132.9;138.3
1690;75 Openbaar bestuur;2001 december;132.9;138.3
1691;75 Openbaar bestuur;2001 jaargemiddelde;130.6;135.9
1692;75 Openbaar bestuur;2002 januari;132.9;138.2
1693;75 Openbaar bestuur;2002 februari;132.9;138.2
1694;75 Openbaar bestuur;2002 maart;132.9;138.2
1695;75 Openbaar bestuur;2002 april;132.9;138.2
1696;75 Openbaar bestuur;2002 mei;135.4;140.9
1697;75 Openbaar bestuur;2002 juni;135.4;140.9
1698;75 Openbaar bestuur;2002 juli;135.7;141.2
1699;75 Openbaar bestuur;2002 augustus;135.7;141.2
1700;75 Openbaar bestuur;2002 september;135.7;141.2
1701;75 Openbaar bestuur;2002 oktober;136.2;141.6
1702;75 Openbaar bestuur;2002 november;137.2;142.7
1703;75 Openbaar bestuur;2002 december;138.0;143.5
1704;75 Openbaar bestuur;2002 jaargemiddelde;135.8;141.3
1705;75 Openbaar bestuur;2003 januari;138.2;143.8
1706;75 Openbaar bestuur;2003 februari;138.3;143.8
1707;75 Openbaar bestuur;2003 maart;138.4;144.0
1708;75 Openbaar bestuur;2003 april;138.4;144.0
1709;75 Openbaar bestuur;2003 mei;140.3;145.9
1710;80 Onderwijs;1999 januari;118.2;123.8
1711;80 Onderwijs;1999 februari;118.2;123.8
1712;80 Onderwijs;1999 maart;121.4;127.2
1713;80 Onderwijs;1999 april;121.4;127.2
1714;80 Onderwijs;1999 mei;121.4;127.2
1715;80 Onderwijs;1999 juni;121.4;127.2
1716;80 Onderwijs;1999 juli;121.4;127.2
1717;80 Onderwijs;1999 augustus;121.4;127.2
1718;80 Onderwijs;1999 september;121.4;127.2
1719;80 Onderwijs;1999 oktober;121.4;127.2
1720;80 Onderwijs;1999 november;121.4;127.2
1721;80 Onderwijs;1999 december;121.4;127.2
1722;80 Onderwijs;1999 jaargemiddelde;121.2;126.9
1723;80 Onderwijs;2000 januari;121.4;127.2
1724;80 Onderwijs;2000 februari;121.4;127.2
1725;80 Onderwijs;2000 maart;121.4;127.2
1726;80 Onderwijs;2000 april;121.4;127.2
1727;80 Onderwijs;2000 mei;121.4;127.2
1728;80 Onderwijs;2000 juni;121.4;127.2
1729;80 Onderwijs;2000 juli;125.6;131.5
1730;80 Onderwijs;2000 augustus;125.6;131.5
1731;80 Onderwijs;2000 september;125.6;131.5
1732;80 Onderwijs;2000 oktober;125.6;131.5
1733;80 Onderwijs;2000 november;125.6;131.5
1734;80 Onderwijs;2000 december;125.6;131.5
1735;80 Onderwijs;2000 jaargemiddelde;124.9;130.9
1736;80 Onderwijs;2001 januari;125.6;131.6
1737;80 Onderwijs;2001 februari;125.6;131.6
1738;80 Onderwijs;2001 maart;129.1;135.3
1739;80 Onderwijs;2001 april;129.1;135.3
1740;80 Onderwijs;2001 mei;129.1;135.3
1741;80 Onderwijs;2001 juni;129.1;135.3
1742;80 Onderwijs;2001 juli;129.1;135.3
1743;80 Onderwijs;2001 augustus;129.1;135.3
1744;80 Onderwijs;2001 september;129.1;135.3
1745;80 Onderwijs;2001 oktober;130.9;137.1
1746;80 Onderwijs;2001 november;130.9;137.1
1747;80 Onderwijs;2001 december;130.9;137.1
1748;80 Onderwijs;2001 jaargemiddelde;130.3;136.5
1749;80 Onderwijs;2002 januari;134.4;140.8
1750;80 Onderwijs;2002 februari;134.4;140.8
1751;80 Onderwijs;2002 maart;134.4;140.8
1752;80 Onderwijs;2002 april;134.4;140.8
1753;80 Onderwijs;2002 mei;134.4;140.8
1754;80 Onderwijs;2002 juni;134.7;141.1
1755;80 Onderwijs;2002 juli;137.5;144.0
1756;80 Onderwijs;2002 augustus;137.5;144.0
1757;80 Onderwijs;2002 september;137.5;144.0
1758;80 Onderwijs;2002 oktober;137.5;144.0
1759;80 Onderwijs;2002 november;137.5;144.0
1760;80 Onderwijs;2002 december;137.5;144.0
1761;80 Onderwijs;2002 jaargemiddelde;136.1;142.6
1762;80 Onderwijs;2003 januari;137.5;144.0
1763;80 Onderwijs;2003 februari;137.5;144.0
1764;80 Onderwijs;2003 maart;137.5;144.0
1765;80 Onderwijs;2003 april;137.5;144.0
1766;80 Onderwijs;2003 mei;141.1;147.8
1767;85 Gezondheids- en welzijnszorg;1999 januari;118.4;124.1
1768;85 Gezondheids- en welzijnszorg;1999 februari;118.4;124.1
1769;85 Gezondheids- en welzijnszorg;1999 maart;118.0;124.5
1770;85 Gezondheids- en welzijnszorg;1999 april;118.3;124.7
1771;85 Gezondheids- en welzijnszorg;1999 mei;118.3;124.7
1772;85 Gezondheids- en welzijnszorg;1999 juni;118.7;125.2
1773;85 Gezondheids- en welzijnszorg;1999 juli;118.9;125.4
1774;85 Gezondheids- en welzijnszorg;1999 augustus;119.0;125.5
1775;85 Gezondheids- en welzijnszorg;1999 september;120.9;127.5
1776;85 Gezondheids- en welzijnszorg;1999 oktober;121.2;127.9
1777;85 Gezondheids- en welzijnszorg;1999 november;121.9;128.6
1778;85 Gezondheids- en welzijnszorg;1999 december;121.9;128.6
1779;85 Gezondheids- en welzijnszorg;1999 jaargemiddelde;120.2;126.8
1780;85 Gezondheids- en welzijnszorg;2000 januari;122.1;129.2
1781;85 Gezondheids- en welzijnszorg;2000 februari;122.1;129.3
1782;85 Gezondheids- en welzijnszorg;2000 maart;122.2;129.3
1783;85 Gezondheids- en welzijnszorg;2000 april;122.2;129.3
1784;85 Gezondheids- en welzijnszorg;2000 mei;122.2;129.4
1785;85 Gezondheids- en welzijnszorg;2000 juni;124.2;131.5
1786;85 Gezondheids- en welzijnszorg;2000 juli;124.6;131.9
1787;85 Gezondheids- en welzijnszorg;2000 augustus;124.6;131.9
1788;85 Gezondheids- en welzijnszorg;2000 september;124.8;132.1
1789;85 Gezondheids- en welzijnszorg;2000 oktober;124.8;132.2
1790;85 Gezondheids- en welzijnszorg;2000 november;124.8;132.2
1791;85 Gezondheids- en welzijnszorg;2000 december;124.9;132.2
1792;85 Gezondheids- en welzijnszorg;2000 jaargemiddelde;123.8;131.1
1793;85 Gezondheids- en welzijnszorg;2001 januari;125.1;132.4
1794;85 Gezondheids- en welzijnszorg;2001 februari;125.2;132.5
1795;85 Gezondheids- en welzijnszorg;2001 maart;125.2;132.5
1796;85 Gezondheids- en welzijnszorg;2001 april;125.8;133.1
1797;85 Gezondheids- en welzijnszorg;2001 mei;125.8;133.2
1798;85 Gezondheids- en welzijnszorg;2001 juni;130.0;137.6
1799;85 Gezondheids- en welzijnszorg;2001 juli;132.5;140.3
1800;85 Gezondheids- en welzijnszorg;2001 augustus;132.6;140.4
1801;85 Gezondheids- en welzijnszorg;2001 september;132.6;140.4
1802;85 Gezondheids- en welzijnszorg;2001 oktober;132.7;140.5
1803;85 Gezondheids- en welzijnszorg;2001 november;132.7;140.5
1804;85 Gezondheids- en welzijnszorg;2001 december;132.9;140.6
1805;85 Gezondheids- en welzijnszorg;2001 jaargemiddelde;131.1;138.8
1806;85 Gezondheids- en welzijnszorg;2002 januari;133.4;141.2
1807;85 Gezondheids- en welzijnszorg;2002 februari;133.4;141.2
1808;85 Gezondheids- en welzijnszorg;2002 maart;134.2;142.0
1809;85 Gezondheids- en welzijnszorg;2002 april;134.2;142.0
1810;85 Gezondheids- en welzijnszorg;2002 mei;134.8;142.7
1811;85 Gezondheids- en welzijnszorg;2002 juni;134.9;142.8
1812;85 Gezondheids- en welzijnszorg;2002 juli;136.9;144.9
1813;85 Gezondheids- en welzijnszorg;2002 augustus;136.6;144.6
1814;85 Gezondheids- en welzijnszorg;2002 september;138.1;146.2
1815;85 Gezondheids- en welzijnszorg;2002 oktober;138.2;146.3
1816;85 Gezondheids- en welzijnszorg;2002 november;138.2;146.3
1817;85 Gezondheids- en welzijnszorg;2002 december;138.4;146.5
1818;85 Gezondheids- en welzijnszorg;2002 jaargemiddelde;136.7;144.7
1819;85 Gezondheids- en welzijnszorg;2003 januari;140.3;148.5
1820;85 Gezondheids- en welzijnszorg;2003 februari;140.3;148.5
1821;85 Gezondheids- en welzijnszorg;2003 maart;140.8;149.1
1822;85 Gezondheids- en welzijnszorg;2003 april;140.8;149.1
1823;85 Gezondheids- en welzijnszorg;2003 mei;140.9;149.1
1824;90-93 Cultuur/overige dienstverl.;1999 januari;122.4;125.0
1825;90-93 Cultuur/overige dienstverl.;1999 februari;122.8;125.5
1826;90-93 Cultuur/overige dienstverl.;1999 maart;123.5;126.2
1827;90-93 Cultuur/overige dienstverl.;1999 april;123.5;126.2
1828;90-93 Cultuur/overige dienstverl.;1999 mei;123.9;126.6
1829;90-93 Cultuur/overige dienstverl.;1999 juni;124.3;127.0
1830;90-93 Cultuur/overige dienstverl.;1999 juli;124.5;127.3
1831;90-93 Cultuur/overige dienstverl.;1999 augustus;124.9;127.7
1832;90-93 Cultuur/overige dienstverl.;1999 september;125.4;128.1
1833;90-93 Cultuur/overige dienstverl.;1999 oktober;125.4;128.8
1834;90-93 Cultuur/overige dienstverl.;1999 november;125.9;129.3
1835;90-93 Cultuur/overige dienstverl.;1999 december;126.0;129.4
1836;90-93 Cultuur/overige dienstverl.;1999 jaargemiddelde;124.8;127.9
1837;90-93 Cultuur/overige dienstverl.;2000 januari;126.4;129.9
1838;90-93 Cultuur/overige dienstverl.;2000 februari;126.8;130.3
1839;90-93 Cultuur/overige dienstverl.;2000 maart;127.3;130.8
1840;90-93 Cultuur/overige dienstverl.;2000 april;127.3;130.8
1841;90-93 Cultuur/overige dienstverl.;2000 mei;127.8;131.3
1842;90-93 Cultuur/overige dienstverl.;2000 juni;127.8;131.3
1843;90-93 Cultuur/overige dienstverl.;2000 juli;129.1;132.7
1844;90-93 Cultuur/overige dienstverl.;2000 augustus;129.2;132.7
1845;90-93 Cultuur/overige dienstverl.;2000 september;130.1;133.6
1846;90-93 Cultuur/overige dienstverl.;2000 oktober;130.8;134.4
1847;90-93 Cultuur/overige dienstverl.;2000 november;131.1;134.7
1848;90-93 Cultuur/overige dienstverl.;2000 december;131.1;134.7
1849;90-93 Cultuur/overige dienstverl.;2000 jaargemiddelde;129.4;133.0
1850;90-93 Cultuur/overige dienstverl.;2001 januari;131.6;135.3
1851;90-93 Cultuur/overige dienstverl.;2001 februari;131.6;135.3
1852;90-93 Cultuur/overige dienstverl.;2001 maart;132.0;135.7
1853;90-93 Cultuur/overige dienstverl.;2001 april;133.4;137.1
1854;90-93 Cultuur/overige dienstverl.;2001 mei;133.5;137.2
1855;90-93 Cultuur/overige dienstverl.;2001 juni;133.9;137.6
1856;90-93 Cultuur/overige dienstverl.;2001 juli;134.6;138.3
1857;90-93 Cultuur/overige dienstverl.;2001 augustus;134.9;138.7
1858;90-93 Cultuur/overige dienstverl.;2001 september;134.9;138.7
1859;90-93 Cultuur/overige dienstverl.;2001 oktober;136.2;140.0
1860;90-93 Cultuur/overige dienstverl.;2001 november;136.3;140.0
1861;90-93 Cultuur/overige dienstverl.;2001 december;136.6;140.3
1862;90-93 Cultuur/overige dienstverl.;2001 jaargemiddelde;135.2;139.0
1863;90-93 Cultuur/overige dienstverl.;2002 januari;137.7;141.5
1864;90-93 Cultuur/overige dienstverl.;2002 februari;137.7;141.5
1865;90-93 Cultuur/overige dienstverl.;2002 maart;138.0;141.8
1866;90-93 Cultuur/overige dienstverl.;2002 april;139.2;143.1
1867;90-93 Cultuur/overige dienstverl.;2002 mei;139.3;143.1
1868;90-93 Cultuur/overige dienstverl.;2002 juni;139.3;143.2
1869;90-93 Cultuur/overige dienstverl.;2002 juli;139.9;143.7
1870;90-93 Cultuur/overige dienstverl.;2002 augustus;139.9;143.7
1871;90-93 Cultuur/overige dienstverl.;2002 september;140.3;144.2
1872;90-93 Cultuur/overige dienstverl.;2002 oktober;140.6;144.5
1873;90-93 Cultuur/overige dienstverl.;2002 november;140.6;144.5
1874;90-93 Cultuur/overige dienstverl.;2002 december;140.6;144.5
1875;90-93 Cultuur/overige dienstverl.;2002 jaargemiddelde;139.6;143.5
1876;90-93 Cultuur/overige dienstverl.;2003 januari;141.1;145.0
