ID;PrognoseInterval;Perioden;Levendgeborenen_1;Overledenen_2;Immigratie_3;EmigratieInclusiefCorrecties_4;MigratiesaldoInclusiefCorrecties_5
66;Ondergrens 95%-prognose-interval;2030;151629;140114;97414;102096;-31523
67;Ondergrens 95%-prognose-interval;2031;150651;141945;98318;101823;-31690
68;Ondergrens 95%-prognose-interval;2032;149231;144097;98271;101724;-32286
69;Ondergrens 95%-prognose-interval;2033;147959;146421;98384;101539;-33262
70;Ondergrens 95%-prognose-interval;2034;146166;148598;98448;101234;-33670
71;Ondergrens 95%-prognose-interval;2035;143912;150453;98885;101009;-33438
72;Ondergrens 95%-prognose-interval;2036;141607;152037;99153;100629;-33957
73;Ondergrens 95%-prognose-interval;2037;139196;153409;98784;100108;-34055
74;Ondergrens 95%-prognose-interval;2038;137451;154751;97693;99887;-34162
75;Ondergrens 95%-prognose-interval;2039;135039;156073;96605;99586;-33942
76;Ondergrens 95%-prognose-interval;2040;132865;156682;95857;99249;-33969
77;Ondergrens 95%-prognose-interval;2041;130792;157596;96029;99369;-33990
78;Ondergrens 95%-prognose-interval;2042;129603;158313;96802;99219;-33637
79;Ondergrens 95%-prognose-interval;2043;128741;159765;97255;98614;-33890
80;Ondergrens 95%-prognose-interval;2044;127407;160048;97449;98130;-33757
81;Ondergrens 95%-prognose-interval;2045;126072;160819;97460;98104;-34372
82;Ondergrens 95%-prognose-interval;2046;124896;160526;97648;98015;-34652
83;Ondergrens 95%-prognose-interval;2047;123546;161325;97127;97647;-35643
84;Ondergrens 95%-prognose-interval;2048;122203;161609;96587;97898;-36296
85;Ondergrens 95%-prognose-interval;2049;121017;161881;96084;98309;-37163
86;Ondergrens 95%-prognose-interval;2050;121086;161029;95605;98101;-38983
87;Ondergrens 95%-prognose-interval;2051;121709;160887;95819;97972;-39616
88;Ondergrens 95%-prognose-interval;2052;121796;161196;95807;98430;-40156
89;Ondergrens 95%-prognose-interval;2053;120610;161545;95888;98142;-40823
90;Ondergrens 95%-prognose-interval;2054;119713;161518;95862;98117;-41035
91;Ondergrens 95%-prognose-interval;2055;118941;161778;96211;97874;-40029
92;Ondergrens 95%-prognose-interval;2056;118647;162507;96707;97162;-40435
93;Ondergrens 95%-prognose-interval;2057;117723;162655;97455;97432;-40617
94;Ondergrens 95%-prognose-interval;2058;116159;162365;97503;98093;-39535
95;Ondergrens 95%-prognose-interval;2059;115106;160973;98002;98784;-42081
96;Bovengrens 95%-prognose-interval;2012;183485;150653;179220;163764;36734
97;Bovengrens 95%-prognose-interval;2013;186954;156610;188203;167150;47607
98;Bovengrens 95%-prognose-interval;2014;190083;161471;196615;169461;56399
99;Bovengrens 95%-prognose-interval;2015;193588;165700;204491;171101;64217
100;Bovengrens 95%-prognose-interval;2016;196763;169466;211692;171852;71397
101;Bovengrens 95%-prognose-interval;2017;200272;173247;217632;171160;77998
102;Bovengrens 95%-prognose-interval;2018;203739;176945;220253;173053;79113
103;Bovengrens 95%-prognose-interval;2019;206743;179852;221425;174588;78404
104;Bovengrens 95%-prognose-interval;2020;209887;183127;221323;176034;78018
105;Bovengrens 95%-prognose-interval;2021;213253;185550;222205;176956;77559
106;Bovengrens 95%-prognose-interval;2022;215887;188417;222818;177729;77333
107;Bovengrens 95%-prognose-interval;2023;218415;190736;223858;178806;77714
108;Bovengrens 95%-prognose-interval;2024;219895;194151;223994;179371;78572
109;Bovengrens 95%-prognose-interval;2025;221946;197799;223890;180349;78619
110;Bovengrens 95%-prognose-interval;2026;223824;202135;225166;181628;78531
111;Bovengrens 95%-prognose-interval;2027;226002;205628;225463;183123;78465
112;Bovengrens 95%-prognose-interval;2028;227979;209876;226288;183971;78298
113;Bovengrens 95%-prognose-interval;2029;229020;212690;227170;183824;78407
114;Bovengrens 95%-prognose-interval;2030;229916;215469;228402;184029;78968
115;Bovengrens 95%-prognose-interval;2031;230243;217180;230331;184525;80047
116;Bovengrens 95%-prognose-interval;2032;230852;220132;231617;184441;80909
117;Bovengrens 95%-prognose-interval;2033;231154;223435;234138;184275;81403
118;Bovengrens 95%-prognose-interval;2034;231112;225467;234648;185774;81499
119;Bovengrens 95%-prognose-interval;2035;231665;227288;236047;185659;81158
120;Bovengrens 95%-prognose-interval;2036;231355;228591;235650;185175;81047
121;Bovengrens 95%-prognose-interval;2037;231840;231619;236854;185804;81116
122;Bovengrens 95%-prognose-interval;2038;231252;233315;235769;185964;80959
123;Bovengrens 95%-prognose-interval;2039;231076;235078;236872;184946;80879
124;Bovengrens 95%-prognose-interval;2040;230429;235372;236432;185433;81503
125;Bovengrens 95%-prognose-interval;2041;230459;236598;237365;186086;81802
126;Bovengrens 95%-prognose-interval;2042;231532;237824;236587;185850;82087
127;Bovengrens 95%-prognose-interval;2043;232131;239498;237152;186439;83230
128;Bovengrens 95%-prognose-interval;2044;232891;240318;235769;187156;82730
129;Bovengrens 95%-prognose-interval;2045;233189;240238;234481;187340;82317
130;Bovengrens 95%-prognose-interval;2046;234455;239731;234434;187515;81618
131;Bovengrens 95%-prognose-interval;2047;235853;240312;235111;187949;81098
132;Bovengrens 95%-prognose-interval;2048;237886;241200;236525;188462;80563
133;Bovengrens 95%-prognose-interval;2049;240324;242364;236781;189298;81313
134;Bovengrens 95%-prognose-interval;2050;243923;243928;236746;189999;81642
135;Bovengrens 95%-prognose-interval;2051;247043;243988;235927;190181;81745
136;Bovengrens 95%-prognose-interval;2052;249828;242919;235855;190983;82393
137;Bovengrens 95%-prognose-interval;2053;251753;241035;236894;191421;82087
138;Bovengrens 95%-prognose-interval;2054;254693;239849;238283;191831;81090
139;Bovengrens 95%-prognose-interval;2055;257974;239890;237493;193187;80040
140;Bovengrens 95%-prognose-interval;2056;260895;239079;236537;194005;79077
141;Bovengrens 95%-prognose-interval;2057;263078;238524;236987;194905;77947
142;Bovengrens 95%-prognose-interval;2058;264494;237272;238054;194569;77573
143;Bovengrens 95%-prognose-interval;2059;266723;236102;238277;194458;76945
144;Ondergrens 67%-prognose-interval;2012;171804;134370;142696;135428;-2518
145;Ondergrens 67%-prognose-interval;2013;170321;134602;137213;131072;-6952
146;Ondergrens 67%-prognose-interval;2014;169499;135069;133084;128078;-9578
147;Ondergrens 67%-prognose-interval;2015;169825;135627;132144;126103;-7792
148;Ondergrens 67%-prognose-interval;2016;169986;136168;132121;123652;-5602
149;Ondergrens 67%-prognose-interval;2017;170339;136885;132493;121056;-1987
150;Ondergrens 67%-prognose-interval;2018;170424;137745;131269;120914;-2835
151;Ondergrens 67%-prognose-interval;2019;170649;139041;129568;120786;-4377
152;Ondergrens 67%-prognose-interval;2020;171137;140130;127892;120294;-5745
153;Ondergrens 67%-prognose-interval;2021;171596;141305;125699;119883;-6946
154;Ondergrens 67%-prognose-interval;2022;171562;142529;123755;119143;-8206
155;Ondergrens 67%-prognose-interval;2023;171544;144110;122944;118651;-8658
156;Ondergrens 67%-prognose-interval;2024;171472;145829;122170;118300;-8633
157;Ondergrens 67%-prognose-interval;2025;171574;147721;121966;118113;-8816
158;Ondergrens 67%-prognose-interval;2026;171497;149444;121244;117894;-8596
159;Ondergrens 67%-prognose-interval;2027;171457;151368;121375;117632;-8313
160;Ondergrens 67%-prognose-interval;2028;171453;152914;121049;117612;-7894
161;Ondergrens 67%-prognose-interval;2029;171245;154861;121104;117408;-7619
162;Ondergrens 67%-prognose-interval;2030;171137;157102;120684;117006;-7195
163;Ondergrens 67%-prognose-interval;2031;170510;159174;120495;116509;-7539
164;Ondergrens 67%-prognose-interval;2032;169549;161032;120596;116496;-7985
165;Ondergrens 67%-prognose-interval;2033;168287;162465;120836;116222;-8467
166;Ondergrens 67%-prognose-interval;2034;166818;164032;120859;115946;-8646
167;Ondergrens 67%-prognose-interval;2035;165509;165833;120590;115994;-9110
168;Ondergrens 67%-prognose-interval;2036;163917;167905;120599;116143;-9097
169;Ondergrens 67%-prognose-interval;2037;162316;169840;120267;116019;-9241
170;Ondergrens 67%-prognose-interval;2038;160615;171821;120055;116012;-9167
171;Ondergrens 67%-prognose-interval;2039;159218;173290;119452;116369;-9376
172;Ondergrens 67%-prognose-interval;2040;158183;174778;119396;116346;-9992
173;Ondergrens 67%-prognose-interval;2041;157312;175708;118772;116525;-10017
174;Ondergrens 67%-prognose-interval;2042;156537;176359;118594;116364;-10131
175;Ondergrens 67%-prognose-interval;2043;155820;176867;118669;116465;-10299
176;Ondergrens 67%-prognose-interval;2044;155525;177244;119115;116197;-10256
177;Ondergrens 67%-prognose-interval;2045;155281;177843;119479;116231;-9629
178;Ondergrens 67%-prognose-interval;2046;154681;178331;119339;115939;-9605
179;Ondergrens 67%-prognose-interval;2047;154082;178919;119495;116126;-9264
180;Ondergrens 67%-prognose-interval;2048;153640;179031;119513;116077;-9259
181;Ondergrens 67%-prognose-interval;2049;153699;179678;119816;115874;-9402
182;Ondergrens 67%-prognose-interval;2050;153579;179801;119258;115832;-9899
183;Ondergrens 67%-prognose-interval;2051;153673;179974;118912;115926;-9985
184;Ondergrens 67%-prognose-interval;2052;153641;179931;118491;115900;-10700
185;Ondergrens 67%-prognose-interval;2053;153615;180214;119036;116057;-10853
186;Ondergrens 67%-prognose-interval;2054;153170;180804;119421;115934;-10979
187;Ondergrens 67%-prognose-interval;2055;152675;180615;119855;116091;-10957
188;Ondergrens 67%-prognose-interval;2056;152004;179874;120434;115835;-10976
189;Ondergrens 67%-prognose-interval;2057;151904;178836;120412;115955;-10827
190;Ondergrens 67%-prognose-interval;2058;151966;177850;120551;116530;-10742
191;Ondergrens 67%-prognose-interval;2059;151924;177375;119829;116294;-9491
192;Bovengrens 67%-prognose-interval;2012;179209;145036;166267;153075;23968
193;Bovengrens 67%-prognose-interval;2013;180999;148716;170560;153568;30600
194;Bovengrens 67%-prognose-interval;2014;182934;152024;174547;153632;35648
195;Bovengrens 67%-prognose-interval;2015;185402;154953;179118;153633;40165
196;Bovengrens 67%-prognose-interval;2016;187752;157635;183835;152645;45228
197;Bovengrens 67%-prognose-interval;2017;190451;160111;188260;151272;50145
198;Bovengrens 67%-prognose-interval;2018;192773;162667;190665;152597;49996
199;Bovengrens 67%-prognose-interval;2019;194888;164991;191432;153154;49620
200;Bovengrens 67%-prognose-interval;2020;197090;167818;190312;153248;48443
201;Bovengrens 67%-prognose-interval;2021;199313;170282;189314;153764;48099
202;Bovengrens 67%-prognose-interval;2022;201050;172779;188895;153960;47931
203;Bovengrens 67%-prognose-interval;2023;202637;175141;190705;154313;48032
204;Bovengrens 67%-prognose-interval;2024;204135;177739;191481;154906;48371
205;Bovengrens 67%-prognose-interval;2025;205495;180461;192290;155742;48694
206;Bovengrens 67%-prognose-interval;2026;206631;183113;192527;156258;48455
207;Bovengrens 67%-prognose-interval;2027;207565;186026;192689;156640;48412
208;Bovengrens 67%-prognose-interval;2028;208137;188883;193890;156623;48854
209;Bovengrens 67%-prognose-interval;2029;208473;191492;194349;156508;49135
210;Bovengrens 67%-prognose-interval;2030;209255;193948;195125;156465;49258
211;Bovengrens 67%-prognose-interval;2031;209785;196315;194460;156653;49523
212;Bovengrens 67%-prognose-interval;2032;210284;198599;194682;156865;49609
213;Bovengrens 67%-prognose-interval;2033;209920;200821;195266;157262;50015
214;Bovengrens 67%-prognose-interval;2034;209593;202798;196284;158100;49971
215;Bovengrens 67%-prognose-interval;2035;208721;204856;196589;158532;49784
216;Bovengrens 67%-prognose-interval;2036;208292;206984;197364;158878;49671
217;Bovengrens 67%-prognose-interval;2037;207512;208872;197291;159041;50154
218;Bovengrens 67%-prognose-interval;2038;206870;210871;197464;159341;49864
219;Bovengrens 67%-prognose-interval;2039;205774;212362;196764;159134;49978
220;Bovengrens 67%-prognose-interval;2040;204829;213588;197156;159304;50577
221;Bovengrens 67%-prognose-interval;2041;204568;214226;198093;159372;50874
222;Bovengrens 67%-prognose-interval;2042;204658;214839;199249;159844;50136
223;Bovengrens 67%-prognose-interval;2043;204962;215989;199407;160225;50080
224;Bovengrens 67%-prognose-interval;2044;205489;216704;199340;160843;49651
225;Bovengrens 67%-prognose-interval;2045;206119;217747;198573;161263;48861
226;Bovengrens 67%-prognose-interval;2046;207268;218613;197861;161871;48363
227;Bovengrens 67%-prognose-interval;2047;208146;219782;197526;162202;48503
228;Bovengrens 67%-prognose-interval;2048;209525;220411;198169;162347;48336
229;Bovengrens 67%-prognose-interval;2049;211277;220627;198962;162533;48482
230;Bovengrens 67%-prognose-interval;2050;213271;220667;199239;163046;48826
231;Bovengrens 67%-prognose-interval;2051;215155;220830;199803;162899;49131
232;Bovengrens 67%-prognose-interval;2052;216737;220793;199449;163144;48983
233;Bovengrens 67%-prognose-interval;2053;218371;220619;199437;163750;49152
234;Bovengrens 67%-prognose-interval;2054;219843;220039;199288;163759;49105
235;Bovengrens 67%-prognose-interval;2055;220865;219294;199533;164651;49022
236;Bovengrens 67%-prognose-interval;2056;221898;218283;199551;165081;49145
237;Bovengrens 67%-prognose-interval;2057;223088;217478;199059;165242;49317
238;Bovengrens 67%-prognose-interval;2058;224589;216119;198781;165622;49052
239;Bovengrens 67%-prognose-interval;2059;225679;214870;199038;166633;49159
