ID;WijzeVanBeeindiging;TypeSchuldenaar;RegioS;Perioden;BeeindigdeSchuldsaneringen_1;GemiddeldeLooptijdSchuldsanering_2
7383;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2012 4e kwartaal;21.0;38.0
7384;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2012;76.0;35.0
7385;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2013 1e kwartaal;26.0;35.0
7386;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2013 2e kwartaal;26.0;35.0
7387;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2013 3e kwartaal;16.0;35.0
7388;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2013 4e kwartaal;25.0;35.0
7389;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2013;93.0;35.0
7390;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2014 1e kwartaal;24.0;36.0
7391;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2014 2e kwartaal;28.0;36.0
7392;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2014 3e kwartaal;30.0;37.0
7393;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2014 4e kwartaal;36.0;36.0
7394;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2014;118.0;36.0
7395;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2015 1e kwartaal;20.0;37.0
7396;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2015 2e kwartaal;30.0;37.0
7397;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2015 3e kwartaal;23.0;36.0
7398;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2015 4e kwartaal;36.0;37.0
7399;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2015;109.0;37.0
7400;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2016 1e kwartaal;26.0;37.0
7401;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2016 2e kwartaal;40.0;33.0
7402;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2016 3e kwartaal;39.0;38.0
7403;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2016 4e kwartaal;43.0;36.0
7404;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2016;148.0;36.0
7405;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2017 1e kwartaal;37.0;35.0
7406;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2017 2e kwartaal;42.0;35.0
7407;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2017 3e kwartaal;34.0;36.0
7408;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2017 4e kwartaal;35.0;34.0
7409;Schone lei;Natuurlijke personen met bedrijf;Groningen (PV);2017;148.0;35.0
7410;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);1999 1e kwartaal;;
7411;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);1999 2e kwartaal;;
7412;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);1999 3e kwartaal;;
7413;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);1999 4e kwartaal;;
7414;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);1999;;
7415;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2000 1e kwartaal;;
7416;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2000 2e kwartaal;;
7417;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2000 3e kwartaal;;
7418;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2000 4e kwartaal;;
7419;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2000;;
7420;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2001 1e kwartaal;;
7421;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2001 2e kwartaal;;
7422;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2001 3e kwartaal;;
7423;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2001 4e kwartaal;1.0;26.0
7424;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2001;1.0;26.0
7425;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2002 1e kwartaal;12.0;29.0
7426;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2002 2e kwartaal;5.0;38.0
7427;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2002 3e kwartaal;6.0;38.0
7428;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2002 4e kwartaal;8.0;40.0
7429;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2002;31.0;35.0
7430;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2003 1e kwartaal;7.0;36.0
7431;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2003 2e kwartaal;9.0;37.0
7432;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2003 3e kwartaal;7.0;41.0
7433;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2003 4e kwartaal;4.0;42.0
7434;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2003;27.0;38.0
7435;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2004 1e kwartaal;15.0;37.0
7436;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2004 2e kwartaal;13.0;38.0
7437;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2004 3e kwartaal;8.0;39.0
7438;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2004 4e kwartaal;5.0;37.0
7439;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2004;41.0;38.0
7440;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2005 1e kwartaal;11.0;41.0
7441;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2005 2e kwartaal;9.0;45.0
7442;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2005 3e kwartaal;15.0;44.0
7443;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2005 4e kwartaal;3.0;29.0
7444;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2005;38.0;42.0
7445;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2006 1e kwartaal;12.0;44.0
7446;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2006 2e kwartaal;6.0;47.0
7447;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2006 3e kwartaal;12.0;42.0
7448;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2006 4e kwartaal;15.0;41.0
7449;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2006;45.0;43.0
7450;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2007 1e kwartaal;12.0;45.0
7451;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2007 2e kwartaal;28.0;51.0
7452;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2007 3e kwartaal;8.0;51.0
7453;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2007 4e kwartaal;14.0;45.0
7454;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2007;62.0;48.0
7455;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2008 1e kwartaal;25.0;43.0
7456;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2008 2e kwartaal;29.0;44.0
7457;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2008 3e kwartaal;11.0;43.0
7458;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2008 4e kwartaal;27.0;41.0
7459;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2008;92.0;43.0
7460;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2009 1e kwartaal;38.0;43.0
7461;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2009 2e kwartaal;16.0;38.0
7462;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2009 3e kwartaal;21.0;39.0
7463;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2009 4e kwartaal;18.0;37.0
7464;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2009;93.0;40.0
7465;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2010 1e kwartaal;16.0;38.0
7466;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2010 2e kwartaal;14.0;37.0
7467;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2010 3e kwartaal;11.0;41.0
7468;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2010 4e kwartaal;19.0;39.0
7469;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2010;60.0;38.0
7470;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2011 1e kwartaal;15.0;40.0
7471;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2011 2e kwartaal;11.0;44.0
7472;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2011 3e kwartaal;15.0;38.0
7473;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2011 4e kwartaal;27.0;35.0
7474;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2011;68.0;38.0
7475;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2012 1e kwartaal;23.0;37.0
7476;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2012 2e kwartaal;24.0;37.0
7477;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2012 3e kwartaal;23.0;41.0
7478;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2012 4e kwartaal;31.0;39.0
7479;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2012;101.0;38.0
7480;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2013 1e kwartaal;38.0;37.0
7481;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2013 2e kwartaal;39.0;38.0
7482;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2013 3e kwartaal;37.0;38.0
7483;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2013 4e kwartaal;23.0;36.0
7484;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2013;137.0;37.0
7485;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2014 1e kwartaal;32.0;39.0
7486;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2014 2e kwartaal;50.0;38.0
7487;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2014 3e kwartaal;44.0;39.0
7488;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2014 4e kwartaal;48.0;38.0
7489;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2014;174.0;38.0
7490;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2015 1e kwartaal;45.0;37.0
7491;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2015 2e kwartaal;43.0;36.0
7492;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2015 3e kwartaal;49.0;36.0
7493;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2015 4e kwartaal;40.0;36.0
7494;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2015;177.0;36.0
7495;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2016 1e kwartaal;47.0;36.0
7496;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2016 2e kwartaal;45.0;36.0
7497;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2016 3e kwartaal;43.0;38.0
7498;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2016 4e kwartaal;41.0;38.0
7499;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2016;176.0;37.0
7500;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2017 1e kwartaal;36.0;36.0
7501;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2017 2e kwartaal;45.0;36.0
7502;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2017 3e kwartaal;51.0;38.0
7503;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2017 4e kwartaal;29.0;37.0
7504;Schone lei;Natuurlijke personen met bedrijf;Friesland (PV);2017;161.0;37.0
7505;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);1999 1e kwartaal;1.0;0.0
7506;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);1999 2e kwartaal;1.0;0.0
7507;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);1999 3e kwartaal;1.0;0.0
7508;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);1999 4e kwartaal;1.0;0.0
7509;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);1999;4.0;0.0
7510;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2000 1e kwartaal;5.0;0.0
7511;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2000 2e kwartaal;2.0;0.0
7512;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2000 3e kwartaal;1.0;18.0
7513;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2000 4e kwartaal;;
7514;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2000;8.0;2.0
7515;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2001 1e kwartaal;;
7516;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2001 2e kwartaal;;
7517;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2001 3e kwartaal;4.0;10.0
7518;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2001 4e kwartaal;2.0;0.0
7519;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2001;6.0;6.0
7520;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2002 1e kwartaal;3.0;0.0
7521;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2002 2e kwartaal;2.0;36.0
7522;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2002 3e kwartaal;4.0;9.0
7523;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2002 4e kwartaal;8.0;26.0
7524;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2002;17.0;18.0
7525;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2003 1e kwartaal;8.0;36.0
7526;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2003 2e kwartaal;9.0;35.0
7527;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2003 3e kwartaal;9.0;36.0
7528;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2003 4e kwartaal;10.0;30.0
7529;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2003;36.0;34.0
7530;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2004 1e kwartaal;9.0;34.0
7531;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2004 2e kwartaal;2.0;36.0
7532;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2004 3e kwartaal;9.0;35.0
7533;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2004 4e kwartaal;15.0;37.0
7534;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2004;35.0;36.0
7535;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2005 1e kwartaal;9.0;31.0
7536;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2005 2e kwartaal;16.0;36.0
7537;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2005 3e kwartaal;9.0;33.0
7538;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2005 4e kwartaal;5.0;32.0
7539;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2005;39.0;34.0
7540;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2006 1e kwartaal;2.0;43.0
7541;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2006 2e kwartaal;14.0;38.0
7542;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2006 3e kwartaal;17.0;41.0
7543;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2006 4e kwartaal;6.0;44.0
7544;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2006;39.0;40.0
7545;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2007 1e kwartaal;21.0;39.0
7546;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2007 2e kwartaal;16.0;38.0
7547;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2007 3e kwartaal;34.0;39.0
7548;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2007 4e kwartaal;17.0;39.0
7549;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2007;88.0;39.0
7550;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2008 1e kwartaal;26.0;38.0
7551;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2008 2e kwartaal;21.0;39.0
7552;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2008 3e kwartaal;26.0;39.0
7553;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2008 4e kwartaal;16.0;38.0
7554;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2008;89.0;38.0
7555;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2009 1e kwartaal;22.0;38.0
7556;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2009 2e kwartaal;16.0;39.0
7557;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2009 3e kwartaal;6.0;39.0
7558;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2009 4e kwartaal;22.0;40.0
7559;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2009;66.0;39.0
7560;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2010 1e kwartaal;14.0;35.0
7561;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2010 2e kwartaal;23.0;40.0
7562;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2010 3e kwartaal;19.0;36.0
7563;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2010 4e kwartaal;8.0;39.0
7564;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2010;64.0;38.0
7565;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2011 1e kwartaal;14.0;42.0
7566;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2011 2e kwartaal;12.0;41.0
7567;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2011 3e kwartaal;14.0;41.0
7568;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2011 4e kwartaal;22.0;37.0
7569;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2011;62.0;40.0
7570;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2012 1e kwartaal;12.0;36.0
7571;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2012 2e kwartaal;18.0;43.0
7572;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2012 3e kwartaal;19.0;37.0
7573;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2012 4e kwartaal;16.0;38.0
7574;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2012;65.0;39.0
7575;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2013 1e kwartaal;10.0;43.0
7576;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2013 2e kwartaal;13.0;40.0
7577;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2013 3e kwartaal;19.0;38.0
7578;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2013 4e kwartaal;22.0;38.0
7579;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2013;64.0;39.0
7580;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2014 1e kwartaal;20.0;41.0
7581;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2014 2e kwartaal;22.0;37.0
7582;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2014 3e kwartaal;28.0;38.0
7583;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2014 4e kwartaal;19.0;38.0
7584;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2014;89.0;38.0
7585;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2015 1e kwartaal;24.0;40.0
7586;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2015 2e kwartaal;29.0;37.0
7587;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2015 3e kwartaal;34.0;36.0
7588;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2015 4e kwartaal;38.0;36.0
7589;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2015;125.0;37.0
7590;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2016 1e kwartaal;36.0;36.0
7591;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2016 2e kwartaal;32.0;37.0
7592;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2016 3e kwartaal;32.0;34.0
7593;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2016 4e kwartaal;39.0;38.0
7594;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2016;139.0;37.0
7595;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2017 1e kwartaal;30.0;38.0
7596;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2017 2e kwartaal;41.0;36.0
7597;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2017 3e kwartaal;29.0;35.0
7598;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2017 4e kwartaal;25.0;37.0
7599;Schone lei;Natuurlijke personen met bedrijf;Drenthe (PV);2017;125.0;36.0
7600;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);1999 1e kwartaal;;
7601;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);1999 2e kwartaal;2.0;1.0
7602;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);1999 3e kwartaal;;
7603;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);1999 4e kwartaal;1.0;0.0
7604;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);1999;3.0;0.0
7605;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2000 1e kwartaal;4.0;13.0
7606;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2000 2e kwartaal;4.0;13.0
7607;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2000 3e kwartaal;4.0;15.0
7608;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2000 4e kwartaal;8.0;15.0
7609;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2000;20.0;14.0
7610;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2001 1e kwartaal;17.0;18.0
7611;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2001 2e kwartaal;7.0;18.0
7612;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2001 3e kwartaal;9.0;19.0
7613;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2001 4e kwartaal;12.0;21.0
7614;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2001;45.0;19.0
7615;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2002 1e kwartaal;17.0;27.0
7616;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2002 2e kwartaal;16.0;32.0
7617;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2002 3e kwartaal;15.0;35.0
7618;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2002 4e kwartaal;29.0;34.0
7619;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2002;77.0;32.0
7620;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2003 1e kwartaal;11.0;32.0
7621;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2003 2e kwartaal;19.0;32.0
7622;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2003 3e kwartaal;14.0;28.0
7623;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2003 4e kwartaal;27.0;31.0
7624;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2003;71.0;31.0
7625;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2004 1e kwartaal;25.0;31.0
7626;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2004 2e kwartaal;37.0;30.0
7627;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2004 3e kwartaal;32.0;27.0
7628;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2004 4e kwartaal;31.0;25.0
7629;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2004;125.0;28.0
7630;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2005 1e kwartaal;36.0;30.0
7631;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2005 2e kwartaal;30.0;28.0
7632;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2005 3e kwartaal;29.0;28.0
7633;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2005 4e kwartaal;19.0;32.0
7634;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2005;114.0;29.0
7635;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2006 1e kwartaal;17.0;26.0
7636;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2006 2e kwartaal;40.0;29.0
7637;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2006 3e kwartaal;17.0;34.0
7638;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2006 4e kwartaal;29.0;33.0
7639;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2006;103.0;31.0
7640;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2007 1e kwartaal;19.0;29.0
7641;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2007 2e kwartaal;23.0;33.0
7642;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2007 3e kwartaal;24.0;33.0
7643;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2007 4e kwartaal;27.0;33.0
7644;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2007;93.0;32.0
7645;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2008 1e kwartaal;26.0;33.0
7646;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2008 2e kwartaal;25.0;33.0
7647;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2008 3e kwartaal;24.0;33.0
7648;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2008 4e kwartaal;39.0;32.0
7649;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2008;114.0;32.0
7650;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2009 1e kwartaal;24.0;36.0
7651;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2009 2e kwartaal;42.0;35.0
7652;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2009 3e kwartaal;42.0;33.0
7653;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2009 4e kwartaal;30.0;35.0
7654;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2009;138.0;34.0
7655;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2010 1e kwartaal;42.0;37.0
7656;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2010 2e kwartaal;28.0;30.0
7657;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2010 3e kwartaal;36.0;34.0
