ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
961;Alle economische activiteit en woningen;Gennep;2013;206.0;774.0
962;Alle economische activiteit en woningen;Gennep;2014;284.0;1146.0
963;Alle economische activiteit en woningen;Gennep;2015;442.0;1800.0
964;Alle economische activiteit en woningen;Gennep;2016;613.0;2457.0
965;Alle economische activiteit en woningen;Gennep;2017;740.0;3152.0
966;Alle economische activiteit en woningen;Gennep;2018;911.0;4777.0
967;Alle economische activiteit en woningen;Gennep;2019;1292.0;11822.0
968;Alle economische activiteit en woningen;Gilze en Rijen;2012;106.0;516.0
969;Alle economische activiteit en woningen;Gilze en Rijen;2013;286.0;1433.0
970;Alle economische activiteit en woningen;Gilze en Rijen;2014;449.0;2130.0
971;Alle economische activiteit en woningen;Gilze en Rijen;2015;614.0;3634.0
972;Alle economische activiteit en woningen;Gilze en Rijen;2016;748.0;4799.0
973;Alle economische activiteit en woningen;Gilze en Rijen;2017;936.0;5845.0
974;Alle economische activiteit en woningen;Gilze en Rijen;2018;1279.0;8927.0
975;Alle economische activiteit en woningen;Gilze en Rijen;2019;1692.0;11851.0
976;Alle economische activiteit en woningen;Goeree-Overflakkee;2012;583.0;2128.0
977;Alle economische activiteit en woningen;Goeree-Overflakkee;2013;969.0;4088.0
978;Alle economische activiteit en woningen;Goeree-Overflakkee;2014;1366.0;5948.0
979;Alle economische activiteit en woningen;Goeree-Overflakkee;2015;1716.0;8450.0
980;Alle economische activiteit en woningen;Goeree-Overflakkee;2016;2136.0;11592.0
981;Alle economische activiteit en woningen;Goeree-Overflakkee;2017;2774.0;15151.0
982;Alle economische activiteit en woningen;Goeree-Overflakkee;2018;3688.0;59628.0
983;Alle economische activiteit en woningen;Goeree-Overflakkee;2019;4908.0;78771.0
984;Alle economische activiteit en woningen;Goes;2012;200.0;599.0
985;Alle economische activiteit en woningen;Goes;2013;537.0;2030.0
986;Alle economische activiteit en woningen;Goes;2014;1057.0;3902.0
987;Alle economische activiteit en woningen;Goes;2015;1392.0;5226.0
988;Alle economische activiteit en woningen;Goes;2016;2012.0;7135.0
989;Alle economische activiteit en woningen;Goes;2017;2497.0;9339.0
990;Alle economische activiteit en woningen;Goes;2018;3230.0;14282.0
991;Alle economische activiteit en woningen;Goes;2019;4234.0;20385.0
992;Alle economische activiteit en woningen;Goirle;2012;83.0;302.0
993;Alle economische activiteit en woningen;Goirle;2013;186.0;740.0
994;Alle economische activiteit en woningen;Goirle;2014;329.0;1415.0
995;Alle economische activiteit en woningen;Goirle;2015;426.0;2297.0
996;Alle economische activiteit en woningen;Goirle;2016;505.0;2911.0
997;Alle economische activiteit en woningen;Goirle;2017;724.0;4122.0
998;Alle economische activiteit en woningen;Goirle;2018;1041.0;6136.0
999;Alle economische activiteit en woningen;Goirle;2019;1472.0;10739.0
1000;Alle economische activiteit en woningen;Gooise Meren;2012;136.0;311.0
1001;Alle economische activiteit en woningen;Gooise Meren;2013;260.0;654.0
1002;Alle economische activiteit en woningen;Gooise Meren;2014;379.0;995.0
1003;Alle economische activiteit en woningen;Gooise Meren;2015;571.0;1723.0
1004;Alle economische activiteit en woningen;Gooise Meren;2016;697.0;2533.0
1005;Alle economische activiteit en woningen;Gooise Meren;2017;918.0;3398.0
1006;Alle economische activiteit en woningen;Gooise Meren;2018;1324.0;4942.0
1007;Alle economische activiteit en woningen;Gooise Meren;2019;1819.0;7965.0
1008;Alle economische activiteit en woningen;Gorinchem;2012;137.0;273.0
1009;Alle economische activiteit en woningen;Gorinchem;2013;234.0;553.0
1010;Alle economische activiteit en woningen;Gorinchem;2014;406.0;1171.0
1011;Alle economische activiteit en woningen;Gorinchem;2015;521.0;1812.0
1012;Alle economische activiteit en woningen;Gorinchem;2016;593.0;2360.0
1013;Alle economische activiteit en woningen;Gorinchem;2017;785.0;3227.0
1014;Alle economische activiteit en woningen;Gorinchem;2018;1024.0;5481.0
1015;Alle economische activiteit en woningen;Gorinchem;2019;1453.0;9528.0
1016;Alle economische activiteit en woningen;Gouda;2012;315.0;485.0
1017;Alle economische activiteit en woningen;Gouda;2013;506.0;1051.0
1018;Alle economische activiteit en woningen;Gouda;2014;686.0;1603.0
1019;Alle economische activiteit en woningen;Gouda;2015;918.0;2560.0
1020;Alle economische activiteit en woningen;Gouda;2016;1094.0;3475.0
1021;Alle economische activiteit en woningen;Gouda;2017;1665.0;4899.0
1022;Alle economische activiteit en woningen;Gouda;2018;2603.0;8428.0
1023;Alle economische activiteit en woningen;Gouda;2019;3407.0;12807.0
1024;Alle economische activiteit en woningen;Grave;2012;39.0;183.0
1025;Alle economische activiteit en woningen;Grave;2013;108.0;550.0
1026;Alle economische activiteit en woningen;Grave;2014;161.0;774.0
1027;Alle economische activiteit en woningen;Grave;2015;202.0;1000.0
1028;Alle economische activiteit en woningen;Grave;2016;251.0;1214.0
1029;Alle economische activiteit en woningen;Grave;2017;380.0;1688.0
1030;Alle economische activiteit en woningen;Grave;2018;514.0;2495.0
1031;Alle economische activiteit en woningen;Grave;2019;816.0;4766.0
1032;Alle economische activiteit en woningen;'s-Gravenhage (gemeente);2012;1991.0;2770.0
1033;Alle economische activiteit en woningen;'s-Gravenhage (gemeente);2013;2666.0;4639.0
1034;Alle economische activiteit en woningen;'s-Gravenhage (gemeente);2014;3421.0;7631.0
1035;Alle economische activiteit en woningen;'s-Gravenhage (gemeente);2015;4158.0;11300.0
1036;Alle economische activiteit en woningen;'s-Gravenhage (gemeente);2016;4927.0;14624.0
1037;Alle economische activiteit en woningen;'s-Gravenhage (gemeente);2017;5963.0;20467.0
1038;Alle economische activiteit en woningen;'s-Gravenhage (gemeente);2018;7856.0;30048.0
1039;Alle economische activiteit en woningen;'s-Gravenhage (gemeente);2019;10755.0;44297.0
1040;Alle economische activiteit en woningen;Groningen (gemeente);2012;1011.0;2777.0
1041;Alle economische activiteit en woningen;Groningen (gemeente);2013;1955.0;5905.0
1042;Alle economische activiteit en woningen;Groningen (gemeente);2014;2797.0;9151.0
1043;Alle economische activiteit en woningen;Groningen (gemeente);2015;4188.0;14158.0
1044;Alle economische activiteit en woningen;Groningen (gemeente);2016;6289.0;21171.0
1045;Alle economische activiteit en woningen;Groningen (gemeente);2017;8873.0;42754.0
1046;Alle economische activiteit en woningen;Groningen (gemeente);2018;11119.0;53551.0
1047;Alle economische activiteit en woningen;Groningen (gemeente);2019;14467.0;81226.0
1048;Alle economische activiteit en woningen;Gulpen-Wittem;2012;225.0;876.0
1049;Alle economische activiteit en woningen;Gulpen-Wittem;2013;376.0;1543.0
1050;Alle economische activiteit en woningen;Gulpen-Wittem;2014;460.0;1915.0
1051;Alle economische activiteit en woningen;Gulpen-Wittem;2015;544.0;2249.0
1052;Alle economische activiteit en woningen;Gulpen-Wittem;2016;621.0;2597.0
1053;Alle economische activiteit en woningen;Gulpen-Wittem;2017;755.0;3270.0
1054;Alle economische activiteit en woningen;Gulpen-Wittem;2018;929.0;4249.0
1055;Alle economische activiteit en woningen;Gulpen-Wittem;2019;1234.0;6374.0
1056;Alle economische activiteit en woningen;Haaksbergen;2012;96.0;672.0
1057;Alle economische activiteit en woningen;Haaksbergen;2013;262.0;1702.0
1058;Alle economische activiteit en woningen;Haaksbergen;2014;585.0;3240.0
1059;Alle economische activiteit en woningen;Haaksbergen;2015;774.0;4057.0
1060;Alle economische activiteit en woningen;Haaksbergen;2016;928.0;5260.0
1061;Alle economische activiteit en woningen;Haaksbergen;2017;1087.0;5937.0
1062;Alle economische activiteit en woningen;Haaksbergen;2018;1332.0;7460.0
1063;Alle economische activiteit en woningen;Haaksbergen;2019;1709.0;9568.0
1064;Alle economische activiteit en woningen;Haaren;2012;139.0;513.0
1065;Alle economische activiteit en woningen;Haaren;2013;280.0;1172.0
1066;Alle economische activiteit en woningen;Haaren;2014;346.0;1522.0
1067;Alle economische activiteit en woningen;Haaren;2015;414.0;1813.0
1068;Alle economische activiteit en woningen;Haaren;2016;486.0;2114.0
1069;Alle economische activiteit en woningen;Haaren;2017;669.0;2844.0
1070;Alle economische activiteit en woningen;Haaren;2018;862.0;4141.0
1071;Alle economische activiteit en woningen;Haaren;2019;1184.0;8558.0
1072;Alle economische activiteit en woningen;Haarlem;2012;386.0;905.0
1073;Alle economische activiteit en woningen;Haarlem;2013;1068.0;2503.0
1074;Alle economische activiteit en woningen;Haarlem;2014;1538.0;3744.0
1075;Alle economische activiteit en woningen;Haarlem;2015;2039.0;5361.0
1076;Alle economische activiteit en woningen;Haarlem;2016;2469.0;8074.0
1077;Alle economische activiteit en woningen;Haarlem;2017;3135.0;10595.0
1078;Alle economische activiteit en woningen;Haarlem;2018;4086.0;14136.0
1079;Alle economische activiteit en woningen;Haarlem;2019;5190.0;20781.0
1080;Alle economische activiteit en woningen;Haarlemmermeer;2012;675.0;4407.0
1081;Alle economische activiteit en woningen;Haarlemmermeer;2013;1267.0;6439.0
1082;Alle economische activiteit en woningen;Haarlemmermeer;2014;2140.0;9436.0
1083;Alle economische activiteit en woningen;Haarlemmermeer;2015;3615.0;14020.0
1084;Alle economische activiteit en woningen;Haarlemmermeer;2016;4549.0;20907.0
1085;Alle economische activiteit en woningen;Haarlemmermeer;2017;6129.0;28415.0
1086;Alle economische activiteit en woningen;Haarlemmermeer;2018;7738.0;53135.0
1087;Alle economische activiteit en woningen;Haarlemmermeer;2019;10334.0;89344.0
1088;Alle economische activiteit en woningen;Halderberge;2012;105.0;487.0
1089;Alle economische activiteit en woningen;Halderberge;2013;257.0;1139.0
1090;Alle economische activiteit en woningen;Halderberge;2014;405.0;2212.0
1091;Alle economische activiteit en woningen;Halderberge;2015;518.0;3411.0
1092;Alle economische activiteit en woningen;Halderberge;2016;647.0;4316.0
1093;Alle economische activiteit en woningen;Halderberge;2017;864.0;5294.0
1094;Alle economische activiteit en woningen;Halderberge;2018;1397.0;8392.0
1095;Alle economische activiteit en woningen;Halderberge;2019;2105.0;13481.0
1096;Alle economische activiteit en woningen;Hardenberg;2012;439.0;3104.0
1097;Alle economische activiteit en woningen;Hardenberg;2013;872.0;6213.0
1098;Alle economische activiteit en woningen;Hardenberg;2014;1242.0;8857.0
1099;Alle economische activiteit en woningen;Hardenberg;2015;1897.0;13918.0
1100;Alle economische activiteit en woningen;Hardenberg;2016;2294.0;19244.0
1101;Alle economische activiteit en woningen;Hardenberg;2017;2796.0;22364.0
1102;Alle economische activiteit en woningen;Hardenberg;2018;3482.0;27986.0
1103;Alle economische activiteit en woningen;Hardenberg;2019;4624.0;41857.0
1104;Alle economische activiteit en woningen;Harderwijk;2012;238.0;422.0
1105;Alle economische activiteit en woningen;Harderwijk;2013;452.0;1090.0
1106;Alle economische activiteit en woningen;Harderwijk;2014;621.0;3178.0
1107;Alle economische activiteit en woningen;Harderwijk;2015;762.0;3705.0
1108;Alle economische activiteit en woningen;Harderwijk;2016;936.0;4582.0
1109;Alle economische activiteit en woningen;Harderwijk;2017;1188.0;7193.0
1110;Alle economische activiteit en woningen;Harderwijk;2018;2004.0;10246.0
1111;Alle economische activiteit en woningen;Harderwijk;2019;2967.0;16460.0
1112;Alle economische activiteit en woningen;Hardinxveld-Giessendam;2012;;
1113;Alle economische activiteit en woningen;Hardinxveld-Giessendam;2013;115.0;361.0
1114;Alle economische activiteit en woningen;Hardinxveld-Giessendam;2014;229.0;824.0
1115;Alle economische activiteit en woningen;Hardinxveld-Giessendam;2015;303.0;1164.0
1116;Alle economische activiteit en woningen;Hardinxveld-Giessendam;2016;379.0;1401.0
1117;Alle economische activiteit en woningen;Hardinxveld-Giessendam;2017;489.0;1878.0
1118;Alle economische activiteit en woningen;Hardinxveld-Giessendam;2018;999.0;3650.0
1119;Alle economische activiteit en woningen;Hardinxveld-Giessendam;2019;1514.0;6936.0
1120;Alle economische activiteit en woningen;Harlingen;2012;94.0;466.0
1121;Alle economische activiteit en woningen;Harlingen;2013;205.0;890.0
1122;Alle economische activiteit en woningen;Harlingen;2014;295.0;1576.0
1123;Alle economische activiteit en woningen;Harlingen;2015;370.0;1935.0
1124;Alle economische activiteit en woningen;Harlingen;2016;424.0;2203.0
1125;Alle economische activiteit en woningen;Harlingen;2017;1540.0;5364.0
1126;Alle economische activiteit en woningen;Harlingen;2018;2234.0;10180.0
1127;Alle economische activiteit en woningen;Harlingen;2019;2569.0;13042.0
1128;Alle economische activiteit en woningen;Hattem;2012;60.0;204.0
1129;Alle economische activiteit en woningen;Hattem;2013;127.0;434.0
1130;Alle economische activiteit en woningen;Hattem;2014;224.0;748.0
1131;Alle economische activiteit en woningen;Hattem;2015;317.0;1062.0
1132;Alle economische activiteit en woningen;Hattem;2016;417.0;1396.0
1133;Alle economische activiteit en woningen;Hattem;2017;474.0;1672.0
1134;Alle economische activiteit en woningen;Hattem;2018;615.0;2339.0
1135;Alle economische activiteit en woningen;Hattem;2019;789.0;3364.0
1136;Alle economische activiteit en woningen;Heemskerk;2012;141.0;266.0
1137;Alle economische activiteit en woningen;Heemskerk;2013;299.0;797.0
1138;Alle economische activiteit en woningen;Heemskerk;2014;457.0;1365.0
1139;Alle economische activiteit en woningen;Heemskerk;2015;656.0;2122.0
1140;Alle economische activiteit en woningen;Heemskerk;2016;801.0;2861.0
1141;Alle economische activiteit en woningen;Heemskerk;2017;1146.0;3880.0
1142;Alle economische activiteit en woningen;Heemskerk;2018;2009.0;6942.0
1143;Alle economische activiteit en woningen;Heemskerk;2019;2668.0;10490.0
1144;Alle economische activiteit en woningen;Heemstede;2012;126.0;202.0
1145;Alle economische activiteit en woningen;Heemstede;2013;243.0;452.0
1146;Alle economische activiteit en woningen;Heemstede;2014;338.0;763.0
1147;Alle economische activiteit en woningen;Heemstede;2015;456.0;1234.0
1148;Alle economische activiteit en woningen;Heemstede;2016;536.0;1526.0
1149;Alle economische activiteit en woningen;Heemstede;2017;681.0;2161.0
1150;Alle economische activiteit en woningen;Heemstede;2018;941.0;3780.0
1151;Alle economische activiteit en woningen;Heemstede;2019;1134.0;5017.0
1152;Alle economische activiteit en woningen;Heerde;2012;75.0;271.0
1153;Alle economische activiteit en woningen;Heerde;2013;180.0;704.0
1154;Alle economische activiteit en woningen;Heerde;2014;424.0;1344.0
1155;Alle economische activiteit en woningen;Heerde;2015;516.0;1790.0
1156;Alle economische activiteit en woningen;Heerde;2016;610.0;2291.0
1157;Alle economische activiteit en woningen;Heerde;2017;749.0;3125.0
1158;Alle economische activiteit en woningen;Heerde;2018;926.0;4172.0
1159;Alle economische activiteit en woningen;Heerde;2019;1269.0;5783.0
1160;Alle economische activiteit en woningen;Heerenveen;2012;328.0;1300.0
1161;Alle economische activiteit en woningen;Heerenveen;2013;705.0;2806.0
1162;Alle economische activiteit en woningen;Heerenveen;2014;1022.0;4828.0
1163;Alle economische activiteit en woningen;Heerenveen;2015;1409.0;8005.0
1164;Alle economische activiteit en woningen;Heerenveen;2016;1693.0;10163.0
1165;Alle economische activiteit en woningen;Heerenveen;2017;2191.0;14039.0
1166;Alle economische activiteit en woningen;Heerenveen;2018;3219.0;21468.0
1167;Alle economische activiteit en woningen;Heerenveen;2019;4425.0;31721.0
1168;Alle economische activiteit en woningen;Heerhugowaard;2012;1503.0;2756.0
1169;Alle economische activiteit en woningen;Heerhugowaard;2013;2140.0;4485.0
1170;Alle economische activiteit en woningen;Heerhugowaard;2014;2582.0;5904.0
1171;Alle economische activiteit en woningen;Heerhugowaard;2015;2854.0;7275.0
1172;Alle economische activiteit en woningen;Heerhugowaard;2016;3314.0;9271.0
1173;Alle economische activiteit en woningen;Heerhugowaard;2017;3935.0;12285.0
1174;Alle economische activiteit en woningen;Heerhugowaard;2018;4707.0;25272.0
1175;Alle economische activiteit en woningen;Heerhugowaard;2019;5789.0;33250.0
1176;Alle economische activiteit en woningen;Heerlen;2012;419.0;1110.0
1177;Alle economische activiteit en woningen;Heerlen;2013;717.0;2124.0
1178;Alle economische activiteit en woningen;Heerlen;2014;946.0;3281.0
1179;Alle economische activiteit en woningen;Heerlen;2015;1406.0;5530.0
1180;Alle economische activiteit en woningen;Heerlen;2016;1828.0;7060.0
1181;Alle economische activiteit en woningen;Heerlen;2017;2978.0;12017.0
1182;Alle economische activiteit en woningen;Heerlen;2018;4108.0;18542.0
1183;Alle economische activiteit en woningen;Heerlen;2019;5246.0;28497.0
1184;Alle economische activiteit en woningen;Heeze-Leende;2012;98.0;472.0
1185;Alle economische activiteit en woningen;Heeze-Leende;2013;216.0;1093.0
1186;Alle economische activiteit en woningen;Heeze-Leende;2014;301.0;1563.0
1187;Alle economische activiteit en woningen;Heeze-Leende;2015;388.0;2277.0
1188;Alle economische activiteit en woningen;Heeze-Leende;2016;495.0;3357.0
1189;Alle economische activiteit en woningen;Heeze-Leende;2017;667.0;4273.0
1190;Alle economische activiteit en woningen;Heeze-Leende;2018;910.0;6076.0
1191;Alle economische activiteit en woningen;Heeze-Leende;2019;1317.0;9016.0
1192;Alle economische activiteit en woningen;Heiloo;2012;136.0;280.0
1193;Alle economische activiteit en woningen;Heiloo;2013;354.0;839.0
1194;Alle economische activiteit en woningen;Heiloo;2014;500.0;1302.0
1195;Alle economische activiteit en woningen;Heiloo;2015;657.0;1779.0
1196;Alle economische activiteit en woningen;Heiloo;2016;836.0;2354.0
1197;Alle economische activiteit en woningen;Heiloo;2017;1085.0;3625.0
1198;Alle economische activiteit en woningen;Heiloo;2018;1592.0;5359.0
1199;Alle economische activiteit en woningen;Heiloo;2019;2255.0;8353.0
1200;Alle economische activiteit en woningen;Den Helder;2012;188.0;490.0
1201;Alle economische activiteit en woningen;Den Helder;2013;565.0;1501.0
1202;Alle economische activiteit en woningen;Den Helder;2014;908.0;2424.0
1203;Alle economische activiteit en woningen;Den Helder;2015;1356.0;3670.0
1204;Alle economische activiteit en woningen;Den Helder;2016;1759.0;4766.0
1205;Alle economische activiteit en woningen;Den Helder;2017;2060.0;6006.0
1206;Alle economische activiteit en woningen;Den Helder;2018;2593.0;9382.0
1207;Alle economische activiteit en woningen;Den Helder;2019;3534.0;15871.0
1208;Alle economische activiteit en woningen;Hellendoorn;2012;180.0;1142.0
1209;Alle economische activiteit en woningen;Hellendoorn;2013;483.0;2475.0
1210;Alle economische activiteit en woningen;Hellendoorn;2014;701.0;3734.0
1211;Alle economische activiteit en woningen;Hellendoorn;2015;1025.0;5770.0
1212;Alle economische activiteit en woningen;Hellendoorn;2016;1180.0;6682.0
1213;Alle economische activiteit en woningen;Hellendoorn;2017;1382.0;8958.0
1214;Alle economische activiteit en woningen;Hellendoorn;2018;1733.0;11037.0
1215;Alle economische activiteit en woningen;Hellendoorn;2019;2446.0;16295.0
1216;Alle economische activiteit en woningen;Hellevoetsluis;2012;176.0;450.0
1217;Alle economische activiteit en woningen;Hellevoetsluis;2013;319.0;850.0
1218;Alle economische activiteit en woningen;Hellevoetsluis;2014;627.0;1728.0
1219;Alle economische activiteit en woningen;Hellevoetsluis;2015;823.0;2486.0
1220;Alle economische activiteit en woningen;Hellevoetsluis;2016;929.0;2906.0
1221;Alle economische activiteit en woningen;Hellevoetsluis;2017;1159.0;3712.0
1222;Alle economische activiteit en woningen;Hellevoetsluis;2018;1395.0;4955.0
1223;Alle economische activiteit en woningen;Hellevoetsluis;2019;1801.0;7171.0
1224;Alle economische activiteit en woningen;Helmond;2012;173.0;519.0
1225;Alle economische activiteit en woningen;Helmond;2013;504.0;1701.0
1226;Alle economische activiteit en woningen;Helmond;2014;737.0;2664.0
1227;Alle economische activiteit en woningen;Helmond;2015;1048.0;4053.0
1228;Alle economische activiteit en woningen;Helmond;2016;1308.0;5297.0
1229;Alle economische activiteit en woningen;Helmond;2017;1799.0;7178.0
1230;Alle economische activiteit en woningen;Helmond;2018;2714.0;11724.0
1231;Alle economische activiteit en woningen;Helmond;2019;5081.0;25929.0
1232;Alle economische activiteit en woningen;Hendrik-Ido-Ambacht;2012;72.0;178.0
1233;Alle economische activiteit en woningen;Hendrik-Ido-Ambacht;2013;204.0;612.0
1234;Alle economische activiteit en woningen;Hendrik-Ido-Ambacht;2014;290.0;935.0
1235;Alle economische activiteit en woningen;Hendrik-Ido-Ambacht;2015;382.0;1234.0
1236;Alle economische activiteit en woningen;Hendrik-Ido-Ambacht;2016;441.0;1445.0
1237;Alle economische activiteit en woningen;Hendrik-Ido-Ambacht;2017;629.0;2115.0
1238;Alle economische activiteit en woningen;Hendrik-Ido-Ambacht;2018;1002.0;3241.0
1239;Alle economische activiteit en woningen;Hendrik-Ido-Ambacht;2019;1492.0;4941.0
1240;Alle economische activiteit en woningen;Hengelo (O.);2012;204.0;750.0
1241;Alle economische activiteit en woningen;Hengelo (O.);2013;539.0;2146.0
1242;Alle economische activiteit en woningen;Hengelo (O.);2014;899.0;3530.0
1243;Alle economische activiteit en woningen;Hengelo (O.);2015;1370.0;6238.0
1244;Alle economische activiteit en woningen;Hengelo (O.);2016;1669.0;8443.0
1245;Alle economische activiteit en woningen;Hengelo (O.);2017;2079.0;12909.0
1246;Alle economische activiteit en woningen;Hengelo (O.);2018;2716.0;16749.0
1247;Alle economische activiteit en woningen;Hengelo (O.);2019;3747.0;23611.0
1248;Alle economische activiteit en woningen;'s-Hertogenbosch;2012;401.0;1295.0
1249;Alle economische activiteit en woningen;'s-Hertogenbosch;2013;979.0;4538.0
1250;Alle economische activiteit en woningen;'s-Hertogenbosch;2014;1386.0;6790.0
1251;Alle economische activiteit en woningen;'s-Hertogenbosch;2015;1836.0;8672.0
1252;Alle economische activiteit en woningen;'s-Hertogenbosch;2016;2377.0;11862.0
1253;Alle economische activiteit en woningen;'s-Hertogenbosch;2017;3174.0;16003.0
1254;Alle economische activiteit en woningen;'s-Hertogenbosch;2018;4456.0;25247.0
1255;Alle economische activiteit en woningen;'s-Hertogenbosch;2019;6885.0;48283.0
1256;Alle economische activiteit en woningen;Heumen;2012;79.0;264.0
1257;Alle economische activiteit en woningen;Heumen;2013;223.0;759.0
1258;Alle economische activiteit en woningen;Heumen;2014;333.0;1221.0
1259;Alle economische activiteit en woningen;Heumen;2015;432.0;1659.0
1260;Alle economische activiteit en woningen;Heumen;2016;517.0;2089.0
1261;Alle economische activiteit en woningen;Heumen;2017;666.0;2772.0
1262;Alle economische activiteit en woningen;Heumen;2018;921.0;4164.0
1263;Alle economische activiteit en woningen;Heumen;2019;1545.0;7429.0
1264;Alle economische activiteit en woningen;Heusden;2012;205.0;750.0
1265;Alle economische activiteit en woningen;Heusden;2013;495.0;1899.0
1266;Alle economische activiteit en woningen;Heusden;2014;655.0;2577.0
1267;Alle economische activiteit en woningen;Heusden;2015;906.0;3812.0
1268;Alle economische activiteit en woningen;Heusden;2016;1106.0;4812.0
1269;Alle economische activiteit en woningen;Heusden;2017;1549.0;6867.0
1270;Alle economische activiteit en woningen;Heusden;2018;2009.0;12151.0
1271;Alle economische activiteit en woningen;Heusden;2019;2917.0;18429.0
1272;Alle economische activiteit en woningen;Hillegom;2012;83.0;292.0
1273;Alle economische activiteit en woningen;Hillegom;2013;220.0;646.0
1274;Alle economische activiteit en woningen;Hillegom;2014;309.0;896.0
1275;Alle economische activiteit en woningen;Hillegom;2015;378.0;1616.0
1276;Alle economische activiteit en woningen;Hillegom;2016;575.0;2128.0
1277;Alle economische activiteit en woningen;Hillegom;2017;912.0;2926.0
1278;Alle economische activiteit en woningen;Hillegom;2018;1204.0;5981.0
1279;Alle economische activiteit en woningen;Hillegom;2019;1500.0;8856.0
1280;Alle economische activiteit en woningen;Hilvarenbeek;2012;99.0;514.0
1281;Alle economische activiteit en woningen;Hilvarenbeek;2013;220.0;1014.0
1282;Alle economische activiteit en woningen;Hilvarenbeek;2014;310.0;1517.0
1283;Alle economische activiteit en woningen;Hilvarenbeek;2015;399.0;2203.0
1284;Alle economische activiteit en woningen;Hilvarenbeek;2016;500.0;3176.0
1285;Alle economische activiteit en woningen;Hilvarenbeek;2017;619.0;4488.0
1286;Alle economische activiteit en woningen;Hilvarenbeek;2018;810.0;6882.0
1287;Alle economische activiteit en woningen;Hilvarenbeek;2019;1111.0;10573.0
1288;Alle economische activiteit en woningen;Hilversum;2012;;
1289;Alle economische activiteit en woningen;Hilversum;2013;329.0;754.0
1290;Alle economische activiteit en woningen;Hilversum;2014;489.0;1274.0
1291;Alle economische activiteit en woningen;Hilversum;2015;734.0;2259.0
1292;Alle economische activiteit en woningen;Hilversum;2016;1004.0;3192.0
1293;Alle economische activiteit en woningen;Hilversum;2017;1646.0;5363.0
1294;Alle economische activiteit en woningen;Hilversum;2018;2596.0;8621.0
1295;Alle economische activiteit en woningen;Hilversum;2019;3410.0;12945.0
1296;Alle economische activiteit en woningen;Hoeksche Waard;2012;456.0;1548.0
1297;Alle economische activiteit en woningen;Hoeksche Waard;2013;918.0;3331.0
1298;Alle economische activiteit en woningen;Hoeksche Waard;2014;1696.0;6009.0
1299;Alle economische activiteit en woningen;Hoeksche Waard;2015;2167.0;7603.0
1300;Alle economische activiteit en woningen;Hoeksche Waard;2016;2508.0;9406.0
1301;Alle economische activiteit en woningen;Hoeksche Waard;2017;2995.0;11553.0
1302;Alle economische activiteit en woningen;Hoeksche Waard;2018;3764.0;16796.0
1303;Alle economische activiteit en woningen;Hoeksche Waard;2019;5747.0;31688.0
1304;Alle economische activiteit en woningen;Hof van Twente;2012;341.0;1494.0
1305;Alle economische activiteit en woningen;Hof van Twente;2013;570.0;3022.0
1306;Alle economische activiteit en woningen;Hof van Twente;2014;830.0;4507.0
1307;Alle economische activiteit en woningen;Hof van Twente;2015;1264.0;8256.0
1308;Alle economische activiteit en woningen;Hof van Twente;2016;1501.0;10712.0
1309;Alle economische activiteit en woningen;Hof van Twente;2017;1870.0;13107.0
1310;Alle economische activiteit en woningen;Hof van Twente;2018;2493.0;17469.0
1311;Alle economische activiteit en woningen;Hof van Twente;2019;2992.0;23296.0
1312;Alle economische activiteit en woningen;Het Hogeland;2012;369.0;1315.0
1313;Alle economische activiteit en woningen;Het Hogeland;2013;799.0;3396.0
1314;Alle economische activiteit en woningen;Het Hogeland;2014;1179.0;5685.0
1315;Alle economische activiteit en woningen;Het Hogeland;2015;3933.0;15309.0
1316;Alle economische activiteit en woningen;Het Hogeland;2016;4848.0;19127.0
1317;Alle economische activiteit en woningen;Het Hogeland;2017;5409.0;22318.0
1318;Alle economische activiteit en woningen;Het Hogeland;2018;5894.0;27878.0
1319;Alle economische activiteit en woningen;Het Hogeland;2019;6590.0;42472.0
1320;Alle economische activiteit en woningen;Hollands Kroon;2012;430.0;3008.0
1321;Alle economische activiteit en woningen;Hollands Kroon;2013;975.0;6143.0
1322;Alle economische activiteit en woningen;Hollands Kroon;2014;1315.0;8575.0
1323;Alle economische activiteit en woningen;Hollands Kroon;2015;1702.0;14634.0
1324;Alle economische activiteit en woningen;Hollands Kroon;2016;2016.0;19839.0
1325;Alle economische activiteit en woningen;Hollands Kroon;2017;2460.0;25451.0
1326;Alle economische activiteit en woningen;Hollands Kroon;2018;3338.0;39465.0
1327;Alle economische activiteit en woningen;Hollands Kroon;2019;4331.0;65142.0
1328;Alle economische activiteit en woningen;Hoogeveen;2012;248.0;957.0
1329;Alle economische activiteit en woningen;Hoogeveen;2013;566.0;2507.0
1330;Alle economische activiteit en woningen;Hoogeveen;2014;835.0;3642.0
1331;Alle economische activiteit en woningen;Hoogeveen;2015;1341.0;5679.0
1332;Alle economische activiteit en woningen;Hoogeveen;2016;2205.0;9177.0
1333;Alle economische activiteit en woningen;Hoogeveen;2017;3885.0;14854.0
1334;Alle economische activiteit en woningen;Hoogeveen;2018;4995.0;20451.0
1335;Alle economische activiteit en woningen;Hoogeveen;2019;6011.0;25696.0
1336;Alle economische activiteit en woningen;Hoorn;2012;360.0;1009.0
1337;Alle economische activiteit en woningen;Hoorn;2013;875.0;2311.0
