ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
952;Voertuigen met bromfietskenteken;Hillegom;2023;1928.0;86.0
953;Voertuigen met bromfietskenteken;Hillegom;2024;1837.0;80.0
954;Voertuigen met bromfietskenteken;Hilvarenbeek;2019;1048.0;68.0
955;Voertuigen met bromfietskenteken;Hilvarenbeek;2020;1116.0;72.0
956;Voertuigen met bromfietskenteken;Hilvarenbeek;2021;1276.0;81.0
957;Voertuigen met bromfietskenteken;Hilvarenbeek;2022;1336.0;85.0
958;Voertuigen met bromfietskenteken;Hilvarenbeek;2023;1344.0;84.0
959;Voertuigen met bromfietskenteken;Hilvarenbeek;2024;1349.0;85.0
960;Voertuigen met bromfietskenteken;Hilversum;2019;5569.0;62.0
961;Voertuigen met bromfietskenteken;Hilversum;2020;5661.0;62.0
962;Voertuigen met bromfietskenteken;Hilversum;2021;5754.0;63.0
963;Voertuigen met bromfietskenteken;Hilversum;2022;5747.0;63.0
964;Voertuigen met bromfietskenteken;Hilversum;2023;5734.0;61.0
965;Voertuigen met bromfietskenteken;Hilversum;2024;5449.0;58.0
966;Voertuigen met bromfietskenteken;Hoeksche Waard;2019;5486.0;63.0
967;Voertuigen met bromfietskenteken;Hoeksche Waard;2020;5579.0;64.0
968;Voertuigen met bromfietskenteken;Hoeksche Waard;2021;5822.0;66.0
969;Voertuigen met bromfietskenteken;Hoeksche Waard;2022;6074.0;68.0
970;Voertuigen met bromfietskenteken;Hoeksche Waard;2023;6297.0;70.0
971;Voertuigen met bromfietskenteken;Hoeksche Waard;2024;6750.0;75.0
972;Voertuigen met bromfietskenteken;Hof van Twente;2019;2031.0;58.0
973;Voertuigen met bromfietskenteken;Hof van Twente;2020;2157.0;62.0
974;Voertuigen met bromfietskenteken;Hof van Twente;2021;2287.0;65.0
975;Voertuigen met bromfietskenteken;Hof van Twente;2022;2469.0;70.0
976;Voertuigen met bromfietskenteken;Hof van Twente;2023;2567.0;72.0
977;Voertuigen met bromfietskenteken;Hof van Twente;2024;2558.0;72.0
978;Voertuigen met bromfietskenteken;Het Hogeland;2019;2542.0;53.0
979;Voertuigen met bromfietskenteken;Het Hogeland;2020;2579.0;54.0
980;Voertuigen met bromfietskenteken;Het Hogeland;2021;2712.0;57.0
981;Voertuigen met bromfietskenteken;Het Hogeland;2022;2831.0;59.0
982;Voertuigen met bromfietskenteken;Het Hogeland;2023;2943.0;61.0
983;Voertuigen met bromfietskenteken;Het Hogeland;2024;2937.0;61.0
984;Voertuigen met bromfietskenteken;Hollands Kroon;2019;2989.0;63.0
985;Voertuigen met bromfietskenteken;Hollands Kroon;2020;3018.0;62.0
986;Voertuigen met bromfietskenteken;Hollands Kroon;2021;3159.0;65.0
987;Voertuigen met bromfietskenteken;Hollands Kroon;2022;3320.0;68.0
988;Voertuigen met bromfietskenteken;Hollands Kroon;2023;3464.0;70.0
989;Voertuigen met bromfietskenteken;Hollands Kroon;2024;3524.0;71.0
990;Voertuigen met bromfietskenteken;Hoogeveen;2019;4005.0;72.0
991;Voertuigen met bromfietskenteken;Hoogeveen;2020;4122.0;74.0
992;Voertuigen met bromfietskenteken;Hoogeveen;2021;4462.0;80.0
993;Voertuigen met bromfietskenteken;Hoogeveen;2022;4657.0;83.0
994;Voertuigen met bromfietskenteken;Hoogeveen;2023;4637.0;82.0
995;Voertuigen met bromfietskenteken;Hoogeveen;2024;4300.0;76.0
996;Voertuigen met bromfietskenteken;Hoorn;2019;4201.0;58.0
997;Voertuigen met bromfietskenteken;Hoorn;2020;4138.0;56.0
998;Voertuigen met bromfietskenteken;Hoorn;2021;4255.0;58.0
999;Voertuigen met bromfietskenteken;Hoorn;2022;4283.0;58.0
1000;Voertuigen met bromfietskenteken;Hoorn;2023;4246.0;56.0
1001;Voertuigen met bromfietskenteken;Hoorn;2024;4017.0;53.0
1002;Voertuigen met bromfietskenteken;Horst aan de Maas;2019;3189.0;75.0
1003;Voertuigen met bromfietskenteken;Horst aan de Maas;2020;3183.0;75.0
1004;Voertuigen met bromfietskenteken;Horst aan de Maas;2021;3351.0;79.0
1005;Voertuigen met bromfietskenteken;Horst aan de Maas;2022;3506.0;81.0
1006;Voertuigen met bromfietskenteken;Horst aan de Maas;2023;3593.0;82.0
1007;Voertuigen met bromfietskenteken;Horst aan de Maas;2024;3499.0;80.0
1008;Voertuigen met bromfietskenteken;Houten;2019;2634.0;53.0
1009;Voertuigen met bromfietskenteken;Houten;2020;2688.0;54.0
1010;Voertuigen met bromfietskenteken;Houten;2021;2793.0;56.0
1011;Voertuigen met bromfietskenteken;Houten;2022;4745.0;94.0
1012;Voertuigen met bromfietskenteken;Houten;2023;3991.0;79.0
1013;Voertuigen met bromfietskenteken;Houten;2024;4023.0;79.0
1014;Voertuigen met bromfietskenteken;Huizen;2019;2257.0;55.0
1015;Voertuigen met bromfietskenteken;Huizen;2020;2287.0;55.0
1016;Voertuigen met bromfietskenteken;Huizen;2021;2294.0;56.0
1017;Voertuigen met bromfietskenteken;Huizen;2022;2326.0;57.0
1018;Voertuigen met bromfietskenteken;Huizen;2023;2307.0;56.0
1019;Voertuigen met bromfietskenteken;Huizen;2024;2178.0;53.0
1020;Voertuigen met bromfietskenteken;Hulst;2019;1257.0;46.0
1021;Voertuigen met bromfietskenteken;Hulst;2020;1298.0;47.0
1022;Voertuigen met bromfietskenteken;Hulst;2021;1487.0;54.0
1023;Voertuigen met bromfietskenteken;Hulst;2022;1624.0;59.0
1024;Voertuigen met bromfietskenteken;Hulst;2023;1739.0;63.0
1025;Voertuigen met bromfietskenteken;Hulst;2024;1760.0;64.0
1026;Voertuigen met bromfietskenteken;IJsselstein;2019;1610.0;47.0
1027;Voertuigen met bromfietskenteken;IJsselstein;2020;1650.0;48.0
1028;Voertuigen met bromfietskenteken;IJsselstein;2021;1720.0;51.0
1029;Voertuigen met bromfietskenteken;IJsselstein;2022;1688.0;50.0
1030;Voertuigen met bromfietskenteken;IJsselstein;2023;1697.0;51.0
1031;Voertuigen met bromfietskenteken;IJsselstein;2024;1647.0;49.0
1032;Voertuigen met bromfietskenteken;Kaag en Braassem;2019;1934.0;72.0
1033;Voertuigen met bromfietskenteken;Kaag en Braassem;2020;2005.0;73.0
1034;Voertuigen met bromfietskenteken;Kaag en Braassem;2021;2125.0;77.0
1035;Voertuigen met bromfietskenteken;Kaag en Braassem;2022;2114.0;76.0
1036;Voertuigen met bromfietskenteken;Kaag en Braassem;2023;2292.0;80.0
1037;Voertuigen met bromfietskenteken;Kaag en Braassem;2024;2344.0;80.0
1038;Voertuigen met bromfietskenteken;Kampen;2019;3600.0;67.0
1039;Voertuigen met bromfietskenteken;Kampen;2020;3737.0;69.0
1040;Voertuigen met bromfietskenteken;Kampen;2021;3715.0;68.0
1041;Voertuigen met bromfietskenteken;Kampen;2022;3735.0;68.0
1042;Voertuigen met bromfietskenteken;Kampen;2023;3749.0;67.0
1043;Voertuigen met bromfietskenteken;Kampen;2024;3544.0;63.0
1044;Voertuigen met bromfietskenteken;Kapelle;2019;828.0;65.0
1045;Voertuigen met bromfietskenteken;Kapelle;2020;842.0;66.0
1046;Voertuigen met bromfietskenteken;Kapelle;2021;915.0;71.0
1047;Voertuigen met bromfietskenteken;Kapelle;2022;995.0;76.0
1048;Voertuigen met bromfietskenteken;Kapelle;2023;1091.0;84.0
1049;Voertuigen met bromfietskenteken;Kapelle;2024;1137.0;87.0
1050;Voertuigen met bromfietskenteken;Katwijk;2019;7124.0;109.0
1051;Voertuigen met bromfietskenteken;Katwijk;2020;6911.0;105.0
1052;Voertuigen met bromfietskenteken;Katwijk;2021;6721.0;102.0
1053;Voertuigen met bromfietskenteken;Katwijk;2022;6481.0;98.0
1054;Voertuigen met bromfietskenteken;Katwijk;2023;6214.0;93.0
1055;Voertuigen met bromfietskenteken;Katwijk;2024;5727.0;86.0
1056;Voertuigen met bromfietskenteken;Kerkrade;2019;2956.0;65.0
1057;Voertuigen met bromfietskenteken;Kerkrade;2020;2984.0;65.0
1058;Voertuigen met bromfietskenteken;Kerkrade;2021;3007.0;66.0
1059;Voertuigen met bromfietskenteken;Kerkrade;2022;2995.0;66.0
1060;Voertuigen met bromfietskenteken;Kerkrade;2023;2978.0;65.0
1061;Voertuigen met bromfietskenteken;Kerkrade;2024;2792.0;62.0
1062;Voertuigen met bromfietskenteken;Koggenland;2019;1645.0;72.0
1063;Voertuigen met bromfietskenteken;Koggenland;2020;1636.0;72.0
1064;Voertuigen met bromfietskenteken;Koggenland;2021;1639.0;71.0
1065;Voertuigen met bromfietskenteken;Koggenland;2022;1646.0;71.0
1066;Voertuigen met bromfietskenteken;Koggenland;2023;1664.0;71.0
1067;Voertuigen met bromfietskenteken;Koggenland;2024;1664.0;71.0
1068;Voertuigen met bromfietskenteken;Krimpen aan den IJssel;2019;2114.0;72.0
1069;Voertuigen met bromfietskenteken;Krimpen aan den IJssel;2020;2212.0;75.0
1070;Voertuigen met bromfietskenteken;Krimpen aan den IJssel;2021;2327.0;79.0
1071;Voertuigen met bromfietskenteken;Krimpen aan den IJssel;2022;2442.0;83.0
1072;Voertuigen met bromfietskenteken;Krimpen aan den IJssel;2023;2512.0;85.0
1073;Voertuigen met bromfietskenteken;Krimpen aan den IJssel;2024;2447.0;83.0
1074;Voertuigen met bromfietskenteken;Krimpenerwaard;2019;3699.0;66.0
1075;Voertuigen met bromfietskenteken;Krimpenerwaard;2020;3873.0;69.0
1076;Voertuigen met bromfietskenteken;Krimpenerwaard;2021;4140.0;73.0
1077;Voertuigen met bromfietskenteken;Krimpenerwaard;2022;4401.0;77.0
1078;Voertuigen met bromfietskenteken;Krimpenerwaard;2023;4607.0;80.0
1079;Voertuigen met bromfietskenteken;Krimpenerwaard;2024;4623.0;80.0
1080;Voertuigen met bromfietskenteken;Laarbeek;2019;2087.0;93.0
1081;Voertuigen met bromfietskenteken;Laarbeek;2020;2118.0;94.0
1082;Voertuigen met bromfietskenteken;Laarbeek;2021;2172.0;95.0
1083;Voertuigen met bromfietskenteken;Laarbeek;2022;2208.0;96.0
1084;Voertuigen met bromfietskenteken;Laarbeek;2023;2207.0;95.0
1085;Voertuigen met bromfietskenteken;Laarbeek;2024;2065.0;89.0
1086;Voertuigen met bromfietskenteken;Landerd;2019;947.0;61.0
1087;Voertuigen met bromfietskenteken;Landerd;2020;985.0;63.0
1088;Voertuigen met bromfietskenteken;Landerd;2021;1092.0;69.0
1089;Voertuigen met bromfietskenteken;Landerd;2022;;
1090;Voertuigen met bromfietskenteken;Landerd;2023;;
1091;Voertuigen met bromfietskenteken;Landerd;2024;;
1092;Voertuigen met bromfietskenteken;Landgraaf;2019;2537.0;67.0
1093;Voertuigen met bromfietskenteken;Landgraaf;2020;2506.0;67.0
1094;Voertuigen met bromfietskenteken;Landgraaf;2021;2501.0;67.0
1095;Voertuigen met bromfietskenteken;Landgraaf;2022;2475.0;67.0
1096;Voertuigen met bromfietskenteken;Landgraaf;2023;2402.0;65.0
1097;Voertuigen met bromfietskenteken;Landgraaf;2024;2264.0;61.0
1098;Voertuigen met bromfietskenteken;Landsmeer;2019;1073.0;93.0
1099;Voertuigen met bromfietskenteken;Landsmeer;2020;987.0;86.0
1100;Voertuigen met bromfietskenteken;Landsmeer;2021;939.0;81.0
1101;Voertuigen met bromfietskenteken;Landsmeer;2022;902.0;78.0
1102;Voertuigen met bromfietskenteken;Landsmeer;2023;873.0;75.0
1103;Voertuigen met bromfietskenteken;Landsmeer;2024;825.0;71.0
1104;Voertuigen met bromfietskenteken;Land van Cuijk;2019;;
1105;Voertuigen met bromfietskenteken;Land van Cuijk;2020;;
1106;Voertuigen met bromfietskenteken;Land van Cuijk;2021;;
1107;Voertuigen met bromfietskenteken;Land van Cuijk;2022;6567.0;72.0
1108;Voertuigen met bromfietskenteken;Land van Cuijk;2023;6724.0;74.0
1109;Voertuigen met bromfietskenteken;Land van Cuijk;2024;6607.0;72.0
1110;Voertuigen met bromfietskenteken;Langedijk;2019;2207.0;79.0
1111;Voertuigen met bromfietskenteken;Langedijk;2020;2172.0;77.0
1112;Voertuigen met bromfietskenteken;Langedijk;2021;2221.0;78.0
1113;Voertuigen met bromfietskenteken;Langedijk;2022;;
1114;Voertuigen met bromfietskenteken;Langedijk;2023;;
1115;Voertuigen met bromfietskenteken;Langedijk;2024;;
1116;Voertuigen met bromfietskenteken;Lansingerland;2019;4912.0;80.0
1117;Voertuigen met bromfietskenteken;Lansingerland;2020;5127.0;82.0
1118;Voertuigen met bromfietskenteken;Lansingerland;2021;5394.0;85.0
1119;Voertuigen met bromfietskenteken;Lansingerland;2022;5394.0;84.0
1120;Voertuigen met bromfietskenteken;Lansingerland;2023;5495.0;85.0
1121;Voertuigen met bromfietskenteken;Lansingerland;2024;5379.0;82.0
1122;Voertuigen met bromfietskenteken;Laren (NH.);2019;755.0;67.0
1123;Voertuigen met bromfietskenteken;Laren (NH.);2020;762.0;68.0
1124;Voertuigen met bromfietskenteken;Laren (NH.);2021;798.0;70.0
1125;Voertuigen met bromfietskenteken;Laren (NH.);2022;797.0;69.0
1126;Voertuigen met bromfietskenteken;Laren (NH.);2023;809.0;69.0
1127;Voertuigen met bromfietskenteken;Laren (NH.);2024;761.0;67.0
1128;Voertuigen met bromfietskenteken;Leeuwarden;2019;6633.0;54.0
1129;Voertuigen met bromfietskenteken;Leeuwarden;2020;6578.0;53.0
1130;Voertuigen met bromfietskenteken;Leeuwarden;2021;6679.0;54.0
1131;Voertuigen met bromfietskenteken;Leeuwarden;2022;6716.0;54.0
1132;Voertuigen met bromfietskenteken;Leeuwarden;2023;6824.0;54.0
1133;Voertuigen met bromfietskenteken;Leeuwarden;2024;6624.0;51.0
1134;Voertuigen met bromfietskenteken;Leiden;2019;9505.0;76.0
1135;Voertuigen met bromfietskenteken;Leiden;2020;9470.0;76.0
1136;Voertuigen met bromfietskenteken;Leiden;2021;9411.0;76.0
1137;Voertuigen met bromfietskenteken;Leiden;2022;9351.0;75.0
1138;Voertuigen met bromfietskenteken;Leiden;2023;9263.0;73.0
1139;Voertuigen met bromfietskenteken;Leiden;2024;8704.0;67.0
1140;Voertuigen met bromfietskenteken;Leiderdorp;2019;2198.0;81.0
1141;Voertuigen met bromfietskenteken;Leiderdorp;2020;2192.0;81.0
1142;Voertuigen met bromfietskenteken;Leiderdorp;2021;2203.0;80.0
1143;Voertuigen met bromfietskenteken;Leiderdorp;2022;2180.0;79.0
1144;Voertuigen met bromfietskenteken;Leiderdorp;2023;2110.0;76.0
1145;Voertuigen met bromfietskenteken;Leiderdorp;2024;2065.0;74.0
1146;Voertuigen met bromfietskenteken;Leidschendam-Voorburg;2019;4848.0;64.0
1147;Voertuigen met bromfietskenteken;Leidschendam-Voorburg;2020;4981.0;65.0
1148;Voertuigen met bromfietskenteken;Leidschendam-Voorburg;2021;4922.0;64.0
1149;Voertuigen met bromfietskenteken;Leidschendam-Voorburg;2022;4806.0;63.0
1150;Voertuigen met bromfietskenteken;Leidschendam-Voorburg;2023;4857.0;62.0
1151;Voertuigen met bromfietskenteken;Leidschendam-Voorburg;2024;4816.0;62.0
1152;Voertuigen met bromfietskenteken;Lelystad;2019;5096.0;65.0
1153;Voertuigen met bromfietskenteken;Lelystad;2020;5283.0;67.0
1154;Voertuigen met bromfietskenteken;Lelystad;2021;5593.0;70.0
1155;Voertuigen met bromfietskenteken;Lelystad;2022;5868.0;72.0
1156;Voertuigen met bromfietskenteken;Lelystad;2023;6004.0;72.0
1157;Voertuigen met bromfietskenteken;Lelystad;2024;5727.0;68.0
1158;Voertuigen met bromfietskenteken;Leudal;2019;2701.0;76.0
1159;Voertuigen met bromfietskenteken;Leudal;2020;2839.0;79.0
1160;Voertuigen met bromfietskenteken;Leudal;2021;3096.0;86.0
1161;Voertuigen met bromfietskenteken;Leudal;2022;3209.0;89.0
1162;Voertuigen met bromfietskenteken;Leudal;2023;3208.0;89.0
1163;Voertuigen met bromfietskenteken;Leudal;2024;3116.0;87.0
1164;Voertuigen met bromfietskenteken;Leusden;2019;1599.0;53.0
1165;Voertuigen met bromfietskenteken;Leusden;2020;1644.0;54.0
1166;Voertuigen met bromfietskenteken;Leusden;2021;1719.0;56.0
1167;Voertuigen met bromfietskenteken;Leusden;2022;1675.0;55.0
1168;Voertuigen met bromfietskenteken;Leusden;2023;1748.0;56.0
1169;Voertuigen met bromfietskenteken;Leusden;2024;1661.0;52.0
1170;Voertuigen met bromfietskenteken;Lingewaard;2019;3919.0;84.0
1171;Voertuigen met bromfietskenteken;Lingewaard;2020;3994.0;86.0
1172;Voertuigen met bromfietskenteken;Lingewaard;2021;4040.0;86.0
1173;Voertuigen met bromfietskenteken;Lingewaard;2022;4015.0;85.0
1174;Voertuigen met bromfietskenteken;Lingewaard;2023;3969.0;84.0
1175;Voertuigen met bromfietskenteken;Lingewaard;2024;3811.0;81.0
1176;Voertuigen met bromfietskenteken;Lisse;2019;1820.0;80.0
1177;Voertuigen met bromfietskenteken;Lisse;2020;1857.0;81.0
1178;Voertuigen met bromfietskenteken;Lisse;2021;1908.0;83.0
1179;Voertuigen met bromfietskenteken;Lisse;2022;1934.0;84.0
1180;Voertuigen met bromfietskenteken;Lisse;2023;1939.0;83.0
1181;Voertuigen met bromfietskenteken;Lisse;2024;1773.0;76.0
1182;Voertuigen met bromfietskenteken;Lochem;2019;1389.0;41.0
1183;Voertuigen met bromfietskenteken;Lochem;2020;1459.0;43.0
1184;Voertuigen met bromfietskenteken;Lochem;2021;1603.0;47.0
1185;Voertuigen met bromfietskenteken;Lochem;2022;1731.0;51.0
1186;Voertuigen met bromfietskenteken;Lochem;2023;1887.0;55.0
1187;Voertuigen met bromfietskenteken;Lochem;2024;1894.0;55.0
1188;Voertuigen met bromfietskenteken;Loon op Zand;2019;1673.0;72.0
1189;Voertuigen met bromfietskenteken;Loon op Zand;2020;1650.0;70.0
1190;Voertuigen met bromfietskenteken;Loon op Zand;2021;1770.0;75.0
1191;Voertuigen met bromfietskenteken;Loon op Zand;2022;1788.0;75.0
1192;Voertuigen met bromfietskenteken;Loon op Zand;2023;1776.0;75.0
1193;Voertuigen met bromfietskenteken;Loon op Zand;2024;1710.0;72.0
1194;Voertuigen met bromfietskenteken;Lopik;2019;1043.0;72.0
1195;Voertuigen met bromfietskenteken;Lopik;2020;1099.0;76.0
1196;Voertuigen met bromfietskenteken;Lopik;2021;1210.0;84.0
1197;Voertuigen met bromfietskenteken;Lopik;2022;1334.0;92.0
1198;Voertuigen met bromfietskenteken;Lopik;2023;1408.0;96.0
1199;Voertuigen met bromfietskenteken;Lopik;2024;1404.0;95.0
1200;Voertuigen met bromfietskenteken;Loppersum;2019;546.0;57.0
1201;Voertuigen met bromfietskenteken;Loppersum;2020;551.0;58.0
1202;Voertuigen met bromfietskenteken;Loppersum;2021;;
1203;Voertuigen met bromfietskenteken;Loppersum;2022;;
1204;Voertuigen met bromfietskenteken;Loppersum;2023;;
1205;Voertuigen met bromfietskenteken;Loppersum;2024;;
1206;Voertuigen met bromfietskenteken;Losser;2019;1742.0;77.0
1207;Voertuigen met bromfietskenteken;Losser;2020;1800.0;79.0
1208;Voertuigen met bromfietskenteken;Losser;2021;1842.0;80.0
1209;Voertuigen met bromfietskenteken;Losser;2022;1975.0;86.0
1210;Voertuigen met bromfietskenteken;Losser;2023;2056.0;88.0
1211;Voertuigen met bromfietskenteken;Losser;2024;2076.0;89.0
1212;Voertuigen met bromfietskenteken;Maasdriel;2019;1993.0;81.0
1213;Voertuigen met bromfietskenteken;Maasdriel;2020;2038.0;81.0
1214;Voertuigen met bromfietskenteken;Maasdriel;2021;2118.0;83.0
1215;Voertuigen met bromfietskenteken;Maasdriel;2022;2180.0;85.0
1216;Voertuigen met bromfietskenteken;Maasdriel;2023;2174.0;84.0
1217;Voertuigen met bromfietskenteken;Maasdriel;2024;2149.0;82.0
1218;Voertuigen met bromfietskenteken;Maasgouw;2019;1659.0;70.0
1219;Voertuigen met bromfietskenteken;Maasgouw;2020;1719.0;72.0
1220;Voertuigen met bromfietskenteken;Maasgouw;2021;1843.0;77.0
1221;Voertuigen met bromfietskenteken;Maasgouw;2022;1964.0;82.0
1222;Voertuigen met bromfietskenteken;Maasgouw;2023;1988.0;82.0
1223;Voertuigen met bromfietskenteken;Maasgouw;2024;1947.0;80.0
1224;Voertuigen met bromfietskenteken;Maashorst;2019;;
1225;Voertuigen met bromfietskenteken;Maashorst;2020;;
1226;Voertuigen met bromfietskenteken;Maashorst;2021;;
1227;Voertuigen met bromfietskenteken;Maashorst;2022;4414.0;76.0
1228;Voertuigen met bromfietskenteken;Maashorst;2023;4392.0;75.0
1229;Voertuigen met bromfietskenteken;Maashorst;2024;4194.0;71.0
1230;Voertuigen met bromfietskenteken;Maassluis;2019;2317.0;71.0
1231;Voertuigen met bromfietskenteken;Maassluis;2020;2366.0;71.0
1232;Voertuigen met bromfietskenteken;Maassluis;2021;2438.0;73.0
1233;Voertuigen met bromfietskenteken;Maassluis;2022;2433.0;71.0
1234;Voertuigen met bromfietskenteken;Maassluis;2023;2487.0;70.0
1235;Voertuigen met bromfietskenteken;Maassluis;2024;2423.0;68.0
1236;Voertuigen met bromfietskenteken;Maastricht;2019;12211.0;100.0
1237;Voertuigen met bromfietskenteken;Maastricht;2020;11940.0;98.0
1238;Voertuigen met bromfietskenteken;Maastricht;2021;11735.0;98.0
1239;Voertuigen met bromfietskenteken;Maastricht;2022;11539.0;95.0
1240;Voertuigen met bromfietskenteken;Maastricht;2023;11173.0;91.0
1241;Voertuigen met bromfietskenteken;Maastricht;2024;10478.0;84.0
1242;Voertuigen met bromfietskenteken;Medemblik;2019;3130.0;70.0
1243;Voertuigen met bromfietskenteken;Medemblik;2020;3139.0;70.0
1244;Voertuigen met bromfietskenteken;Medemblik;2021;3130.0;69.0
1245;Voertuigen met bromfietskenteken;Medemblik;2022;3214.0;71.0
1246;Voertuigen met bromfietskenteken;Medemblik;2023;3279.0;71.0
1247;Voertuigen met bromfietskenteken;Medemblik;2024;3207.0;70.0
1248;Voertuigen met bromfietskenteken;Meerssen;2019;1743.0;92.0
1249;Voertuigen met bromfietskenteken;Meerssen;2020;1738.0;92.0
1250;Voertuigen met bromfietskenteken;Meerssen;2021;1743.0;93.0
1251;Voertuigen met bromfietskenteken;Meerssen;2022;1723.0;93.0
1252;Voertuigen met bromfietskenteken;Meerssen;2023;1686.0;91.0
1253;Voertuigen met bromfietskenteken;Meerssen;2024;1599.0;86.0
1254;Voertuigen met bromfietskenteken;Meierijstad;2019;5239.0;65.0
1255;Voertuigen met bromfietskenteken;Meierijstad;2020;5342.0;66.0
1256;Voertuigen met bromfietskenteken;Meierijstad;2021;5583.0;68.0
1257;Voertuigen met bromfietskenteken;Meierijstad;2022;5730.0;69.0
1258;Voertuigen met bromfietskenteken;Meierijstad;2023;5827.0;70.0
1259;Voertuigen met bromfietskenteken;Meierijstad;2024;5670.0;67.0
1260;Voertuigen met bromfietskenteken;Meppel;2019;1535.0;46.0
1261;Voertuigen met bromfietskenteken;Meppel;2020;1603.0;47.0
1262;Voertuigen met bromfietskenteken;Meppel;2021;1636.0;48.0
1263;Voertuigen met bromfietskenteken;Meppel;2022;1747.0;50.0
1264;Voertuigen met bromfietskenteken;Meppel;2023;1781.0;50.0
1265;Voertuigen met bromfietskenteken;Meppel;2024;1726.0;48.0
1266;Voertuigen met bromfietskenteken;Middelburg (Z.);2019;2983.0;61.0
1267;Voertuigen met bromfietskenteken;Middelburg (Z.);2020;3181.0;65.0
1268;Voertuigen met bromfietskenteken;Middelburg (Z.);2021;3444.0;70.0
1269;Voertuigen met bromfietskenteken;Middelburg (Z.);2022;3636.0;74.0
1270;Voertuigen met bromfietskenteken;Middelburg (Z.);2023;3769.0;75.0
1271;Voertuigen met bromfietskenteken;Middelburg (Z.);2024;3683.0;74.0
1272;Voertuigen met bromfietskenteken;Midden-Delfland;2019;1746.0;90.0
1273;Voertuigen met bromfietskenteken;Midden-Delfland;2020;1773.0;92.0
1274;Voertuigen met bromfietskenteken;Midden-Delfland;2021;1773.0;91.0
1275;Voertuigen met bromfietskenteken;Midden-Delfland;2022;1748.0;90.0
1276;Voertuigen met bromfietskenteken;Midden-Delfland;2023;1736.0;89.0
1277;Voertuigen met bromfietskenteken;Midden-Delfland;2024;1690.0;87.0
1278;Voertuigen met bromfietskenteken;Midden-Drenthe;2019;1886.0;57.0
1279;Voertuigen met bromfietskenteken;Midden-Drenthe;2020;1975.0;60.0
1280;Voertuigen met bromfietskenteken;Midden-Drenthe;2021;2108.0;63.0
1281;Voertuigen met bromfietskenteken;Midden-Drenthe;2022;2248.0;67.0
1282;Voertuigen met bromfietskenteken;Midden-Drenthe;2023;2312.0;68.0
1283;Voertuigen met bromfietskenteken;Midden-Drenthe;2024;2312.0;68.0
1284;Voertuigen met bromfietskenteken;Midden-Groningen;2019;3615.0;59.0
1285;Voertuigen met bromfietskenteken;Midden-Groningen;2020;3721.0;61.0
1286;Voertuigen met bromfietskenteken;Midden-Groningen;2021;3887.0;64.0
1287;Voertuigen met bromfietskenteken;Midden-Groningen;2022;3989.0;66.0
1288;Voertuigen met bromfietskenteken;Midden-Groningen;2023;3979.0;65.0
1289;Voertuigen met bromfietskenteken;Midden-Groningen;2024;3974.0;65.0
1290;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2019;959.0;88.0
1291;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2020;941.0;86.0
1292;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2021;1022.0;93.0
1293;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2022;;
1294;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2023;;
1295;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2024;;
1296;Voertuigen met bromfietskenteken;Moerdijk;2019;1875.0;51.0
1297;Voertuigen met bromfietskenteken;Moerdijk;2020;1950.0;53.0
1298;Voertuigen met bromfietskenteken;Moerdijk;2021;2191.0;59.0
1299;Voertuigen met bromfietskenteken;Moerdijk;2022;2349.0;63.0
1300;Voertuigen met bromfietskenteken;Moerdijk;2023;2398.0;64.0
1301;Voertuigen met bromfietskenteken;Moerdijk;2024;2409.0;63.0
1302;Voertuigen met bromfietskenteken;Molenlanden;2019;3361.0;77.0
1303;Voertuigen met bromfietskenteken;Molenlanden;2020;3478.0;79.0
1304;Voertuigen met bromfietskenteken;Molenlanden;2021;3679.0;83.0
1305;Voertuigen met bromfietskenteken;Molenlanden;2022;3932.0;88.0
1306;Voertuigen met bromfietskenteken;Molenlanden;2023;4172.0;92.0
1307;Voertuigen met bromfietskenteken;Molenlanden;2024;4102.0;91.0
1308;Voertuigen met bromfietskenteken;Montferland;2019;2434.0;68.0
1309;Voertuigen met bromfietskenteken;Montferland;2020;2434.0;68.0
1310;Voertuigen met bromfietskenteken;Montferland;2021;2537.0;70.0
1311;Voertuigen met bromfietskenteken;Montferland;2022;2599.0;71.0
1312;Voertuigen met bromfietskenteken;Montferland;2023;2674.0;73.0
1313;Voertuigen met bromfietskenteken;Montferland;2024;2567.0;70.0
1314;Voertuigen met bromfietskenteken;Montfoort;2019;752.0;54.0
1315;Voertuigen met bromfietskenteken;Montfoort;2020;776.0;56.0
1316;Voertuigen met bromfietskenteken;Montfoort;2021;795.0;57.0
1317;Voertuigen met bromfietskenteken;Montfoort;2022;839.0;61.0
1318;Voertuigen met bromfietskenteken;Montfoort;2023;882.0;63.0
1319;Voertuigen met bromfietskenteken;Montfoort;2024;866.0;62.0
1320;Voertuigen met bromfietskenteken;Mook en Middelaar;2019;464.0;59.0
1321;Voertuigen met bromfietskenteken;Mook en Middelaar;2020;476.0;61.0
