ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
1692;34;2015;210999;105676;105323
1693;34;2016;209040;104363;104677
1694;34;2017;204615;102578;102037
1695;34;2018;203524;102003;101521
1696;34;2019;208333;104716;103617
1697;34;2020;211964;106178;105786
1698;34;2021;217499;108720;108779
1699;34;2022;219430;110342;109088
1700;34;2023;219274;109904;109370
1701;34;2024;221633;110820;110813
1702;34;2025;229417;115246;114171
1703;34;2026;229744;115101;114643
1704;34;2027;227905;114400;113505
1705;34;2028;226785;113570;113215
1706;34;2029;227924;114288;113636
1707;34;2030;223748;112108;111640
1708;34;2031;223672;112605;111067
1709;34;2032;225674;112820;112854
1710;34;2033;231850;116263;115587
1711;34;2034;233674;117376;116298
1712;34;2035;238149;119305;118844
1713;34;2036;234925;117920;117005
1714;34;2037;233189;117056;116133
1715;34;2038;232120;116528;115592
1716;34;2039;229280;115098;114182
1717;34;2040;226387;113645;112742
1718;34;2041;223620;112255;111365
1719;34;2042;221088;110982;110106
1720;34;2043;219102;109987;109115
1721;34;2044;217498;109186;108312
1722;34;2045;216494;108684;107810
1723;34;2046;215989;108438;107551
1724;34;2047;215923;108411;107512
1725;34;2048;216272;108595;107677
1726;34;2049;216845;108893;107952
1727;34;2050;217663;109315;108348
1728;35;2003;259721;132380;127341
1729;35;2004;261611;132932;128679
1730;35;2005;272585;138482;134103
1731;35;2006;265602;134442;131160
1732;35;2007;254082;128369;125713
1733;35;2008;242017;121439;120578
1734;35;2009;223643;112178;111465
1735;35;2010;215756;108402;107354
1736;35;2011;207069;103937;103132
1737;35;2012;205579;103602;101977
1738;35;2013;203485;101966;101519
1739;35;2014;205875;103103;102772
1740;35;2015;205271;102644;102627
1741;35;2016;211452;105850;105602
1742;35;2017;209482;104532;104950
1743;35;2018;205049;102740;102309
1744;35;2019;203957;102164;101793
1745;35;2020;208729;104857;103872
1746;35;2021;212346;106316;106030
1747;35;2022;217857;108846;109011
1748;35;2023;219779;110463;109316
1749;35;2024;219621;110029;109592
1750;35;2025;221969;110943;111026
1751;35;2026;229721;115350;114371
1752;35;2027;230052;115212;114840
1753;35;2028;228223;114516;113707
1754;35;2029;227115;113697;113418
1755;35;2030;228253;114414;113839
1756;35;2031;224099;112248;111851
1757;35;2032;224021;112743;111278
1758;35;2033;226017;112959;113058
1759;35;2034;232170;116387;115783
1760;35;2035;233985;117496;116489
1761;35;2036;238440;119416;119024
1762;35;2037;235238;118041;117197
1763;35;2038;233513;117185;116328
1764;35;2039;232448;116659;115789
1765;35;2040;229622;115238;114384
1766;35;2041;226741;113793;112948
1767;35;2042;223985;112410;111575
1768;35;2043;221464;111144;110320
1769;35;2044;219486;110155;109331
1770;35;2045;217889;109358;108531
1771;35;2046;216889;108858;108031
1772;35;2047;216388;108615;107773
1773;35;2048;216321;108588;107733
1774;35;2049;216669;108771;107898
1775;35;2050;217239;109067;108172
1776;36;2003;261358;133384;127974
1777;36;2004;259477;132127;127350
1778;36;2005;261267;132622;128645
1779;36;2006;272191;138142;134049
1780;36;2007;265259;134138;131121
1781;36;2008;253921;128181;125740
1782;36;2009;241996;121337;120659
1783;36;2010;223816;112189;111627
1784;36;2011;216031;108473;107558
1785;36;2012;207426;104053;103373
1786;36;2013;205962;103731;102231
1787;36;2014;203874;102104;101770
1788;36;2015;206237;103227;103010
1789;36;2016;205630;102772;102858
1790;36;2017;211772;105956;105816
1791;36;2018;209794;104635;105159
1792;36;2019;205349;102835;102514
1793;36;2020;204257;102259;101998
1794;36;2021;208993;104933;104060
1795;36;2022;212596;106388;106208
1796;36;2023;218087;108909;109178
1797;36;2024;220000;110521;109479
1798;36;2025;219840;110090;109750
1799;36;2026;222178;111002;111176
1800;36;2027;229899;115391;114508
1801;36;2028;230233;115258;114975
1802;36;2029;228413;114568;113845
1803;36;2030;227316;113757;113559
1804;36;2031;228451;114473;113978
1805;36;2032;224319;112322;111997
1806;36;2033;224239;112813;111426
1807;36;2034;226231;113032;113199
1808;36;2035;232359;116444;115915
1809;36;2036;234165;117549;116616
1810;36;2037;238602;119460;119142
1811;36;2038;235418;118094;117324
1812;36;2039;233703;117244;116459
1813;36;2040;232644;116722;115922
1814;36;2041;229830;115309;114521
1815;36;2042;226960;113872;113088
1816;36;2043;224215;112496;111719
1817;36;2044;221706;111237;110469
1818;36;2045;219735;110252;109483
1819;36;2046;218144;109459;108685
1820;36;2047;217148;108962;108186
1821;36;2048;216648;108720;107928
1822;36;2049;216580;108692;107888
1823;36;2050;216928;108876;108052
1824;37;2003;266378;136192;130186
1825;37;2004;261049;133074;127975
1826;37;2005;259086;131793;127293
1827;37;2006;260842;132265;128577
1828;37;2007;271767;137786;133981
1829;37;2008;264920;133839;131081
1830;37;2009;253760;127996;125764
1831;37;2010;241960;121228;120732
1832;37;2011;223943;112176;111767
1833;37;2012;216229;108504;107725
1834;37;2013;207679;104114;103565
1835;37;2014;206226;103798;102428
1836;37;2015;204136;102176;101960
1837;37;2016;206478;103288;103190
1838;37;2017;205867;102837;103030
1839;37;2018;211973;106001;105972
1840;37;2019;209985;104676;105309
1841;37;2020;205534;102872;102662
1842;37;2021;204440;102295;102145
1843;37;2022;209143;104951;104192
1844;37;2023;212732;106402;106330
1845;37;2024;218203;108912;109291
1846;37;2025;220109;110521;109588
1847;37;2026;219945;110092;109853
1848;37;2027;222273;111001;111272
1849;37;2028;229963;115372;114591
1850;37;2029;230303;115246;115057
1851;37;2030;228490;114561;113929
1852;37;2031;227403;113757;113646
1853;37;2032;228536;114472;114064
1854;37;2033;224425;112335;112090
1855;37;2034;224341;112823;111518
1856;37;2035;226328;113042;113286
1857;37;2036;232435;116441;115994
1858;37;2037;234231;117541;116690
1859;37;2038;238650;119442;119208
1860;37;2039;235485;118086;117399
1861;37;2040;233778;117242;116536
1862;37;2041;232724;116723;116001
1863;37;2042;229919;115316;114603
1864;37;2043;227062;113887;113175
1865;37;2044;224328;112518;111810
1866;37;2045;221828;111265;110563
1867;37;2046;219863;110284;109579
1868;37;2047;218280;109496;108784
1869;37;2048;217286;109001;108285
1870;37;2049;216788;108760;108028
1871;37;2050;216720;108731;107989
1872;38;2003;271006;138191;132815
1873;38;2004;265928;135807;130121
1874;38;2005;260604;132692;127912
1875;38;2006;258625;131422;127203
1876;38;2007;260388;131895;128493
1877;38;2008;271348;137436;133912
1878;38;2009;264589;133548;131041
1879;38;2010;253590;127808;125782
1880;38;2011;241890;121103;120787
1881;38;2012;224006;112131;111875
1882;38;2013;216332;108486;107846
1883;38;2014;207823;104121;103702
1884;38;2015;206379;103810;102569
1885;38;2016;204284;102191;102093
1886;38;2017;206605;103292;103313
1887;38;2018;205997;102848;103149
1888;38;2019;212067;105991;106076
1889;38;2020;210070;104663;105407
1890;38;2021;205611;102852;102759
1891;38;2022;204516;102276;102240
1892;38;2023;209185;104913;104272
1893;38;2024;212763;106361;106402
1894;38;2025;218213;108861;109352
1895;38;2026;220111;110465;109646
1896;38;2027;219948;110040;109908
1897;38;2028;222264;110946;111318
1898;38;2029;229925;115298;114627
1899;38;2030;230269;115179;115090
1900;38;2031;228464;114498;113966
1901;38;2032;227387;113703;113684
1902;38;2033;228517;114416;114101
1903;38;2034;224423;112291;112132
1904;38;2035;224338;112776;111562
1905;38;2036;226320;112996;113324
1906;38;2037;232404;116380;116024
1907;38;2038;234192;117476;116716
1908;38;2039;238593;119368;119225
1909;38;2040;235446;118022;117424
1910;38;2041;233747;117182;116565
1911;38;2042;232697;116666;116031
1912;38;2043;229904;115266;114638
1913;38;2044;227056;113843;113213
1914;38;2045;224331;112480;111851
1915;38;2046;221840;111233;110607
1916;38;2047;219883;110257;109626
1917;38;2048;218304;109471;108833
1918;38;2049;217313;108978;108335
1919;38;2050;216817;108738;108079
1920;39;2003;267241;136295;130946
1921;39;2004;270465;137764;132701
1922;39;2005;265360;135363;129997
1923;39;2006;260093;132277;127816
1924;39;2007;258136;131038;127098
1925;39;2008;259940;131533;128407
1926;39;2009;270936;137096;133840
1927;39;2010;264258;133263;130995
1928;39;2011;253392;127610;125782
1929;39;2012;241769;120955;120814
1930;39;2013;223987;112046;111941
1931;39;2014;216343;108422;107921
1932;39;2015;207866;104076;103790
1933;39;2016;206429;103768;102661
1934;39;2017;204334;102155;102179
1935;39;2018;206636;103247;103389
1936;39;2019;206024;102805;103219
1937;39;2020;212061;105930;106131
1938;39;2021;210057;104600;105457
1939;39;2022;205593;102785;102808
1940;39;2023;204494;102207;102287
1941;39;2024;209134;104828;104306
1942;39;2025;212700;106273;106427
1943;39;2026;218133;108764;109369
1944;39;2027;220023;110363;109660
1945;39;2028;219857;109940;109917
1946;39;2029;222165;110844;111321
1947;39;2030;229796;115178;114618
1948;39;2031;230145;115065;115080
1949;39;2032;228345;114387;113958
1950;39;2033;227278;113600;113678
1951;39;2034;228405;114311;114094
1952;39;2035;224329;112198;112131
1953;39;2036;224241;112680;111561
1954;39;2037;226219;112901;113318
1955;39;2038;232281;116271;116010
1956;39;2039;234062;117363;116699
1957;39;2040;238445;119246;119199
1958;39;2041;235314;117909;117405
1959;39;2042;233623;117073;116550
1960;39;2043;232576;116559;116017
1961;39;2044;229792;115165;114627
1962;39;2045;226955;113748;113207
1963;39;2046;224239;112391;111848
1964;39;2047;221755;111149;110606
1965;39;2048;219805;110177;109628
1966;39;2049;218232;109395;108837
1967;39;2050;217244;108904;108340
1968;40;2003;262405;133169;129236
1969;40;2004;266693;135872;130821
1970;40;2005;269821;137286;132535
1971;40;2006;264736;134894;129842
1972;40;2007;259552;131853;127699
1973;40;2008;257645;130661;126984
1974;40;2009;259497;131184;128313
1975;40;2010;270522;136764;133758
1976;40;2011;263903;132973;130930
1977;40;2012;253148;127393;125755
1978;40;2013;241577;120775;120802
1979;40;2014;223880;111919;111961
1980;40;2015;216263;108314;107949
1981;40;2016;207820;103989;103831
1982;40;2017;206390;103685;102705
1983;40;2018;204292;102076;102216
1984;40;2019;206577;103159;103418
1985;40;2020;205964;102721;103243
1986;40;2021;211968;105829;106139
1987;40;2022;209959;104498;105461
1988;40;2023;205490;102679;102811
1989;40;2024;204388;102100;102288
1990;40;2025;209001;104706;104295
1991;40;2026;212555;106146;106409
1992;40;2027;217972;108630;109342
1993;40;2028;219854;110224;109630
1994;40;2029;219686;109803;109883
1995;40;2030;221985;110704;111281
1996;40;2031;229590;115022;114568
1997;40;2032;229939;114912;115027
1998;40;2033;228146;114238;113908
1999;40;2034;227087;113458;113629
2000;40;2035;228212;114168;114044
2001;40;2036;224153;112065;112088
2002;40;2037;224063;112545;111518
2003;40;2038;226034;112765;113269
2004;40;2039;232077;116123;115954
2005;40;2040;233849;117210;116639
2006;40;2041;238216;119084;119132
2007;40;2042;235100;117755;117345
2008;40;2043;233415;116923;116492
2009;40;2044;232371;116410;115961
2010;40;2045;229598;115023;114575
2011;40;2046;226770;113612;113158
2012;40;2047;224063;112261;111802
2013;40;2048;221588;111024;110564
2014;40;2049;219643;110055;109588
2015;40;2050;218074;109276;108798
2016;41;2003;260454;131951;128503
2017;41;2004;261834;132745;129089
2018;41;2005;266045;135400;130645
2019;41;2006;269124;136788;132336
2020;41;2007;264093;134424;129669
2021;41;2008;259012;131441;127571
2022;41;2009;257169;130303;126866
2023;41;2010;259056;130846;128210
2024;41;2011;270090;136433;133657
2025;41;2012;263514;132675;130839
2026;41;2013;252843;127152;125691
2027;41;2014;241312;120563;120749
2028;41;2015;223694;111757;111937
2029;41;2016;216103;108171;107932
2030;41;2017;207692;103865;103827
2031;41;2018;206268;103565;102703
2032;41;2019;204170;101960;102210
2033;41;2020;206437;103035;103402
2034;41;2021;205821;102599;103222
2035;41;2022;211794;105690;106104
2036;41;2023;209781;104359;105422
2037;41;2024;205309;102537;102772
2038;41;2025;204207;101958;102249
2039;41;2026;208792;104548;104244
2040;41;2027;212335;105985;106350
2041;41;2028;217734;108460;109274
2042;41;2029;219609;110048;109561
2043;41;2030;219440;109631;109809
2044;41;2031;221731;110530;111201
2045;41;2032;229308;114830;114478
2046;41;2033;229661;114725;114936
2047;41;2034;227873;114054;113819
2048;41;2035;226822;113280;113542
2049;41;2036;227942;113987;113955
2050;41;2037;223900;111895;112005
2051;41;2038;223807;112372;111435
2052;41;2039;225773;112592;113181
2053;41;2040;231796;115938;115858
2054;41;2041;233561;117021;116540
2055;41;2042;237910;118886;119024
2056;41;2043;234810;117565;117245
2057;41;2044;233132;116737;116395
2058;41;2045;232092;116226;115866
2059;41;2046;229327;114844;114483
2060;41;2047;226509;113439;113070
2061;41;2048;223811;112093;111718
2062;41;2049;221343;110860;110483
2063;41;2050;219404;109895;109509
2064;42;2003;254249;128995;125254
2065;42;2004;259862;131531;128331
2066;42;2005;261166;132276;128890
2067;42;2006;265344;134910;130434
2068;42;2007;268410;136290;132120
2069;42;2008;263447;133965;129482
2070;42;2009;258468;131042;127426
2071;42;2010;256681;129950;126731
2072;42;2011;258594;130509;128085
2073;42;2012;269618;136092;133526
2074;42;2013;263071;132357;130714
2075;42;2014;252466;126880;125586
2076;42;2015;240973;120320;120653
2077;42;2016;223432;111563;111869
2078;42;2017;215864;107993;107871
2079;42;2018;207488;103708;103780
2080;42;2019;206071;103412;102659
2081;42;2020;203971;101810;102161
2082;42;2021;206223;102878;103345
2083;42;2022;205604;102444;103160
2084;42;2023;211548;105520;106028
2085;42;2024;209531;104188;105343
2086;42;2025;205059;102364;102695
2087;42;2026;203956;101785;102171
2088;42;2027;208514;104360;104154
2089;42;2028;212047;105794;106253
2090;42;2029;217429;108260;109169
2091;42;2030;219297;109844;109453
2092;42;2031;219126;109428;109698
2093;42;2032;221409;110325;111084
2094;42;2033;228960;114609;114351
2095;42;2034;229313;114507;114806
2096;42;2035;227532;113839;113693
2097;42;2036;226488;113072;113416
2098;42;2037;227606;113777;113829
2099;42;2038;223578;111694;111884
2100;42;2039;223483;112168;111315
2101;42;2040;225443;112388;113055
2102;42;2041;231448;115722;115726
2103;42;2042;233205;116800;116405
2104;42;2043;237538;118657;118881
2105;42;2044;234451;117342;117109
2106;42;2045;232781;116519;116262
2107;42;2046;231743;116009;115734
2108;42;2047;228989;114634;114355
2109;42;2048;226179;113234;112945
2110;42;2049;223491;111894;111597
2111;42;2050;221030;110665;110365
2112;43;2003;252491;127651;124840
2113;43;2004;253563;128530;125033
2114;43;2005;259178;131070;128108
2115;43;2006;260446;131789;128657
2116;43;2007;264620;134419;130201
2117;43;2008;267689;135802;131887
2118;43;2009;262804;133522;129282
2119;43;2010;257916;130654;127262
2120;43;2011;256174;129601;126573
2121;43;2012;258094;130164;127930
2122;43;2013;269090;135733;133357
2123;43;2014;262561;132015;130546
2124;43;2015;252018;126582;125436
2125;43;2016;240563;120049;120514
2126;43;2017;223097;111339;111758
2127;43;2018;215558;107788;107770
2128;43;2019;207213;103522;103691
2129;43;2020;205802;103230;102572
2130;43;2021;203700;101631;102069
2131;43;2022;205936;102692;103244
2132;43;2023;205316;102261;103055
2133;43;2024;211233;105322;105911
2134;43;2025;209213;103990;105223
2135;43;2026;204742;102165;102577
2136;43;2027;203638;101586;102052
2137;43;2028;208171;104146;104025
2138;43;2029;211693;105577;106116
2139;43;2030;217059;108035;109024
2140;43;2031;218919;109613;109306
2141;43;2032;218748;109200;109548
2142;43;2033;221022;110094;110928
2143;43;2034;228547;114362;114185
2144;43;2035;228903;114265;114638
2145;43;2036;227126;113599;113527
2146;43;2037;226091;112838;113253
2147;43;2038;227206;113541;113665
2148;43;2039;223194;111468;111726
2149;43;2040;223095;111939;111156
2150;43;2041;225050;112158;112892
2151;43;2042;231035;115480;115555
2152;43;2043;232785;116554;116231
2153;43;2044;237102;118402;118700
2154;43;2045;234028;117094;116934
2155;43;2046;232363;116273;116090
2156;43;2047;231330;115766;115564
2157;43;2048;228585;114396;114189
2158;43;2049;225785;113002;112783
2159;43;2050;223105;111667;111438
2160;44;2003;245885;124295;121590
2161;44;2004;251822;127216;124606
2162;44;2005;252795;128031;124764
2163;44;2006;258440;130592;127848
2164;44;2007;259695;131299;128396
2165;44;2008;263883;133936;129947
2166;44;2009;266964;135329;131635
2167;44;2010;262147;133088;129059
2168;44;2011;257340;130268;127072
2169;44;2012;255626;129245;126381
2170;44;2013;257536;129802;127734
2171;44;2014;268496;135354;133142
2172;44;2015;261982;131651;130331
2173;44;2016;251499;126260;125239
2174;44;2017;240085;119755;120330
2175;44;2018;222694;111090;111604
2176;44;2019;215180;107556;107624
2177;44;2020;206868;103310;103558
2178;44;2021;205463;103021;102442
2179;44;2022;203360;101426;101934
2180;44;2023;205582;102480;103102
2181;44;2024;204962;102053;102909
2182;44;2025;210850;105098;105752
2183;44;2026;208830;103768;105062
2184;44;2027;204361;101942;102419
2185;44;2028;203259;101365;101894
2186;44;2029;207769;103912;103857
2187;44;2030;211279;105338;105941
2188;44;2031;216627;107787;108840
2189;44;2032;218480;109360;109120
2190;44;2033;218307;108949;109358
2191;44;2034;220573;109840;110733
2192;44;2035;228072;114092;113980
2193;44;2036;228429;113998;114431
2194;44;2037;226660;113336;113324
2195;44;2038;225630;112580;113050
2196;44;2039;226742;113281;113461
2197;44;2040;222746;111218;111528
2198;44;2041;222645;111686;110959
2199;44;2042;224594;111905;112689
2200;44;2043;230559;115213;115346
2201;44;2044;232302;116284;116018
2202;44;2045;236603;118123;118480
2203;44;2046;233543;116821;116722
2204;44;2047;231886;116005;115881
2205;44;2048;230856;115500;115356
2206;44;2049;228120;114135;113985
2207;44;2050;225330;112747;112583
2208;45;2003;241545;122001;119544
2209;45;2004;245187;123860;121327
2210;45;2005;251071;126749;124322
2211;45;2006;251981;127522;124459
2212;45;2007;257676;130114;127562
2213;45;2008;258936;130822;128114
2214;45;2009;263141;133470;129671
2215;45;2010;266231;134871;131360
2216;45;2011;261469;132663;128806
2217;45;2012;256724;129880;126844
2218;45;2013;255023;128876;126147
2219;45;2014;256918;129425;127493
2220;45;2015;267838;134956;132882
2221;45;2016;261339;131268;130071
2222;45;2017;250915;125917;124998
2223;45;2018;239542;119441;120101
2224;45;2019;222225;110819;111406
2225;45;2020;214738;107302;107436
2226;45;2021;206460;103077;103383
2227;45;2022;205062;102792;102270
2228;45;2023;202961;101202;101759
2229;45;2024;205170;102250;102920
2230;45;2025;204549;101826;102723
2231;45;2026;210411;104857;105554
2232;45;2027;208390;103528;104862
2233;45;2028;203927;101703;102224
2234;45;2029;202824;101126;101698
2235;45;2030;207310;103660;103650
2236;45;2031;210809;105082;105727
2237;45;2032;216140;107522;108618
2238;45;2033;217985;109090;108895
2239;45;2034;217814;108683;109131
2240;45;2035;220070;109570;110500
2241;45;2036;227543;113806;113737
2242;45;2037;227903;113716;114187
2243;45;2038;226138;113056;113082
2244;45;2039;225115;112305;112810
2245;45;2040;226224;113004;113220
2246;45;2041;222243;110950;111293
2247;45;2042;222139;111414;110725
2248;45;2043;224083;111633;112450
2249;45;2044;230027;114929;115098
2250;45;2045;231764;115996;115768
2251;45;2046;236048;117826;118222
2252;45;2047;233003;116531;116472
2253;45;2048;231353;115719;115634
2254;45;2049;230327;115216;115111
2255;45;2050;227600;113856;113744
2256;46;2003;237852;120408;117444
2257;46;2004;240816;121564;119252
2258;46;2005;244409;123389;121020
2259;46;2006;250265;126262;124003
2260;46;2007;251140;127009;124131
2261;46;2008;256889;129637;127252
2262;46;2009;258160;130352;127808
2263;46;2010;262379;133007;129372
2264;46;2011;265468;134412;131056
2265;46;2012;260750;132229;128521
2266;46;2013;256052;129476;126576
2267;46;2014;254360;128489;125871
2268;46;2015;256236;129027;127209
2269;46;2016;267113;134537;132576
2270;46;2017;260633;130865;129768
2271;46;2018;250267;125553;124714
2272;46;2019;238936;119105;119831
2273;46;2020;221697;110529;111168
2274;46;2021;214237;107030;107207
2275;46;2022;205993;102824;103169
2276;46;2023;204602;102543;102059
2277;46;2024;202505;100959;101546
2278;46;2025;204698;102000;102698
2279;46;2026;204078;101579;102499
2280;46;2027;209915;104597;105318
2281;46;2028;207896;103270;104626
2282;46;2029;203438;101446;101992
2283;46;2030;202338;100872;101466
2284;46;2031;206799;103391;103408
2285;46;2032;210288;104810;105478
2286;46;2033;215599;107240;108359
2287;46;2034;217438;108804;108634
2288;46;2035;217267;108399;108868
2289;46;2036;219515;109283;110232
2290;46;2037;226961;113503;113458
2291;46;2038;227322;113416;113906
2292;46;2039;225563;112759;112804
2293;46;2040;224546;112012;112534
2294;46;2041;225653;112710;112943
2295;46;2042;221689;110666;111023
2296;46;2043;221584;111128;110456
2297;46;2044;223521;111345;112176
2298;46;2045;229445;114629;114816
2299;46;2046;231174;115691;115483
2300;46;2047;235443;117514;117929
2301;46;2048;232411;116225;116186
2302;46;2049;230768;115416;115352
2303;46;2050;229746;114915;114831
2304;47;2003;232551;117006;115545
2305;47;2004;237089;119953;117136
2306;47;2005;240012;121087;118925
2307;47;2006;243580;122896;120684
2308;47;2007;249427;125766;123661
2309;47;2008;250278;126495;123783
2310;47;2009;256081;129161;126920
2311;47;2010;257361;129880;127481
2312;47;2011;261586;132540;129046
2313;47;2012;264663;133941;130722
2314;47;2013;259975;131775;128200
2315;47;2014;255316;129046;126270
2316;47;2015;253630;128073;125557
2317;47;2016;255490;128604;126886
2318;47;2017;266327;134093;132234
2319;47;2018;259866;130437;129429
2320;47;2019;249557;125163;124394
2321;47;2020;238271;118746;119525
2322;47;2021;221107;110214;110893
2323;47;2022;213676;106732;106944
2324;47;2023;205470;102550;102920
2325;47;2024;204087;102272;101815
2326;47;2025;201992;100694;101298
2327;47;2026;204174;101730;102444
2328;47;2027;203554;101311;102243
2329;47;2028;209366;104316;105050
2330;47;2029;207348;102991;104357
2331;47;2030;202897;101169;101728
2332;47;2031;201799;100596;101203
2333;47;2032;206238;103102;103136
2334;47;2033;209713;104516;105197
2335;47;2034;215007;106938;108069
2336;47;2035;216839;108497;108342
2337;47;2036;216668;108094;108574
2338;47;2037;218908;108975;109933
2339;47;2038;226327;113180;113147
2340;47;2039;226689;113095;113594
2341;47;2040;224937;112442;112495
2342;47;2041;223927;111700;112227
2343;47;2042;225032;112396;112636
2344;47;2043;221082;110360;110722
2345;47;2044;220976;110819;110157
2346;47;2045;222907;111036;111871
2347;47;2046;228811;114307;114504
2348;47;2047;230532;115365;115167
2349;47;2048;234786;117181;117605
2350;47;2049;231768;115898;115870
2351;47;2050;230133;115094;115039
2352;48;2003;229674;116123;113551
2353;48;2004;231767;116546;115221
2354;48;2005;236248;119455;116793
2355;48;2006;239156;120586;118570
2356;48;2007;242716;122387;120329
2357;48;2008;248565;125262;123303
2358;48;2009;249403;125981;123422
2359;48;2010;255251;128678;126573
2360;48;2011;256532;129398;127134
2361;48;2012;260749;132053;128696
2362;48;2013;263807;133447;130360
2363;48;2014;259144;131295;127849
2364;48;2015;254520;128588;125932
2365;48;2016;252846;127630;125216
2366;48;2017;254689;128153;126536
2367;48;2018;265482;133620;131862
2368;48;2019;259044;129982;129062
2369;48;2020;248793;124746;124047
2370;48;2021;237552;118359;119193
2371;48;2022;220468;109874;110594
2372;48;2023;213067;106410;106657
2373;48;2024;204898;102249;102649
2374;48;2025;203524;101977;101547
2375;48;2026;201433;100404;101029
2376;48;2027;203605;101436;102169
2377;48;2028;202987;101020;101967
2378;48;2029;208771;104011;104760
2379;48;2030;206757;102690;104067
2380;48;2031;202316;100871;101445
2381;48;2032;201219;100299;100920
2382;48;2033;205636;102792;102844
2383;48;2034;209099;104202;104897
2384;48;2035;214374;106615;107759
2385;48;2036;216200;108169;108031
2386;48;2037;216029;107768;108261
2387;48;2038;218260;108646;109614
2388;48;2039;225651;112834;112817
2389;48;2040;226014;112752;113262
2390;48;2041;224270;112102;112168
2391;48;2042;223267;111365;111902
2392;48;2043;224367;112058;112309
2393;48;2044;220434;110032;110402
2394;48;2045;220329;110489;109840
2395;48;2046;222254;110706;111548
2396;48;2047;228137;113965;114172
2397;48;2048;229850;115018;114832
2398;48;2049;234089;116826;117263
2399;48;2050;231086;115550;115536
2400;49;2003;226685;114629;112056
2401;49;2004;228845;115631;113214
2402;49;2005;230908;116040;114868
2403;49;2006;235359;118929;116430
2404;49;2007;238266;120064;118202
2405;49;2008;241829;121868;119961
2406;49;2009;247681;124747;122934
2407;49;2010;248505;125457;123048
2408;49;2011;254387;128179;126208
2409;49;2012;255663;128897;126766
2410;49;2013;259863;131541;128322
2411;49;2014;262894;132923;129971
2412;49;2015;258255;130785;127470
2413;49;2016;253666;128099;125567
2414;49;2017;252005;127158;124847
2415;49;2018;253831;127672;126159
2416;49;2019;264578;133116;131462
2417;49;2020;258163;129495;128668
2418;49;2021;247973;124299;123674
2419;49;2022;236781;117945;118836
2420;49;2023;219778;109506;110272
2421;49;2024;212408;106060;106348
2422;49;2025;204280;101924;102356
2423;49;2026;202915;101656;101259
2424;49;2027;200830;100090;100740
2425;49;2028;202992;101118;101874
2426;49;2029;202376;100706;101670
2427;49;2030;208134;103683;104451
2428;49;2031;206123;102365;103758
2429;49;2032;201692;100549;101143
2430;49;2033;200599;99979;100620
2431;49;2034;204992;102459;102533
2432;49;2035;208443;103865;104578
2433;49;2036;213698;106268;107430
2434;49;2037;215517;107816;107701
2435;49;2038;215347;107418;107929
2436;49;2039;217570;108293;109277
2437;49;2040;224932;112464;112468
2438;49;2041;225298;112386;112912
2439;49;2042;223561;111739;111822
2440;49;2043;222566;111008;111558
2441;49;2044;223662;111698;111964
2442;49;2045;219747;109682;110065
2443;49;2046;219640;110136;109504
2444;49;2047;221559;110352;111207
2445;49;2048;227421;113598;113823
2446;49;2049;229127;114648;114479
2447;49;2050;233349;116447;116902
2448;50;2003;227433;115102;112331
2449;50;2004;225835;114124;111711
2450;50;2005;227955;115104;112851
2451;50;2006;230009;115513;114496
2452;50;2007;234443;118390;116053
2453;50;2008;237363;119538;117825
2454;50;2009;240928;121346;119582
2455;50;2010;246782;124229;122553
2456;50;2011;247589;124926;122663
2457;50;2012;253490;127664;125826
2458;50;2013;254750;128371;126379
2459;50;2014;258928;131002;127926
2460;50;2015;261932;132370;129562
2461;50;2016;257319;130247;127072
2462;50;2017;252766;127584;125182
2463;50;2018;251116;126658;124458
2464;50;2019;252925;127163;125762
2465;50;2020;263626;132583;131043
2466;50;2021;257236;128982;128254
2467;50;2022;247105;123824;123281
2468;50;2023;235964;117503;118461
2469;50;2024;219046;109113;109933
2470;50;2025;211710;105686;106024
2471;50;2026;203622;101573;102049
2472;50;2027;202266;101310;100956
2473;50;2028;200187;99751;100436
2474;50;2029;202337;100773;101564
2475;50;2030;201725;100365;101360
2476;50;2031;207456;103329;104127
2477;50;2032;205451;102015;103436
2478;50;2033;201032;100203;100829
2479;50;2034;199942;99635;100307
2480;50;2035;204313;102102;102211
2481;50;2036;207750;103503;104247
2482;50;2037;212986;105897;107089
2483;50;2038;214798;107440;107358
2484;50;2039;214630;107045;107585
2485;50;2040;216844;107916;108928
2486;50;2041;224176;112069;112107
2487;50;2042;224543;111994;112549
2488;50;2043;222814;111350;111464
2489;50;2044;221826;110625;111201
2490;50;2045;222919;111312;111607
2491;50;2046;219022;109306;109716
2492;50;2047;218914;109757;109157
2493;50;2048;220827;109973;110854
2494;50;2049;226667;113206;113461
2495;50;2050;228368;114252;114116
2496;51;2003;219905;111509;108396
2497;51;2004;226525;114562;111963
2498;51;2005;224919;113580;111339
2499;51;2006;227023;114553;112470
2500;51;2007;229080;114970;114110
2501;51;2008;233508;117842;115666
2502;51;2009;236440;119004;117436
2503;51;2010;240009;120815;119194
2504;51;2011;245853;123695;122158
2505;51;2012;246639;124378;122261
2506;51;2013;252547;127123;125424
2507;51;2014;253788;127819;125969
2508;51;2015;257943;130436;127507
2509;51;2016;260920;131790;129130
2510;51;2017;256334;129682;126652
2511;51;2018;251818;127043;124775
2512;51;2019;250180;126130;124050
