ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;MaandinkomstenUitWerk;KenmerkenVanHetWerk;Perioden;TotaalMboGediplomeerdeSchoolverlaters_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
460;Mannen en vrouwen;Totaal leeftijd;4;6;2;2007/'08;;;;;;;;;;;;;;;
461;Mannen en vrouwen;Totaal leeftijd;4;6;2;2008/'09;;;;;;;;;;;;;;;
462;Mannen en vrouwen;Totaal leeftijd;4;7;0;2007/'08;1000.0;260.0;750.0;430.0;200.0;200.0;170.0;0.0;40.0;80.0;130.0;430.0;160.0;120.0;30.0
463;Mannen en vrouwen;Totaal leeftijd;4;7;0;2008/'09;920.0;190.0;730.0;360.0;250.0;190.0;130.0;0.0;20.0;80.0;90.0;350.0;230.0;110.0;40.0
464;Mannen en vrouwen;Totaal leeftijd;4;7;1;2007/'08;1000.0;260.0;750.0;430.0;200.0;200.0;170.0;0.0;40.0;80.0;130.0;430.0;160.0;120.0;30.0
465;Mannen en vrouwen;Totaal leeftijd;4;7;1;2008/'09;920.0;190.0;730.0;360.0;250.0;190.0;130.0;0.0;20.0;80.0;90.0;350.0;230.0;110.0;40.0
466;Mannen en vrouwen;Totaal leeftijd;4;7;8;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467;Mannen en vrouwen;Totaal leeftijd;4;7;8;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468;Mannen en vrouwen;Totaal leeftijd;4;7;9;2007/'08;1000.0;250.0;750.0;430.0;200.0;200.0;170.0;0.0;40.0;80.0;130.0;430.0;160.0;120.0;30.0
469;Mannen en vrouwen;Totaal leeftijd;4;7;9;2008/'09;920.0;180.0;730.0;360.0;250.0;190.0;120.0;0.0;20.0;80.0;80.0;350.0;230.0;110.0;40.0
470;Mannen en vrouwen;Totaal leeftijd;4;7;Eén baan;2007/'08;960.0;230.0;730.0;430.0;200.0;190.0;150.0;0.0;40.0;70.0;120.0;430.0;160.0;110.0;30.0
471;Mannen en vrouwen;Totaal leeftijd;4;7;Eén baan;2008/'09;870.0;160.0;720.0;360.0;240.0;180.0;110.0;0.0;20.0;70.0;70.0;350.0;220.0;110.0;40.0
472;Mannen en vrouwen;Totaal leeftijd;4;7;Twee of meer banen;2007/'08;40.0;30.0;20.0;0.0;10.0;20.0;20.0;0.0;0.0;10.0;20.0;0.0;10.0;10.0;0.0
473;Mannen en vrouwen;Totaal leeftijd;4;7;Twee of meer banen;2008/'09;50.0;30.0;20.0;0.0;10.0;20.0;20.0;0.0;0.0;10.0;10.0;0.0;10.0;0.0;0.0
474;Mannen en vrouwen;Totaal leeftijd;4;7;4;2007/'08;990.0;250.0;750.0;430.0;200.0;200.0;160.0;0.0;40.0;80.0;130.0;430.0;160.0;120.0;30.0
475;Mannen en vrouwen;Totaal leeftijd;4;7;4;2008/'09;900.0;180.0;730.0;360.0;250.0;190.0;120.0;0.0;20.0;80.0;80.0;350.0;230.0;110.0;40.0
476;Mannen en vrouwen;Totaal leeftijd;4;7;5;2007/'08;610.0;50.0;570.0;390.0;120.0;60.0;40.0;0.0;10.0;10.0;20.0;390.0;110.0;50.0;20.0
477;Mannen en vrouwen;Totaal leeftijd;4;7;5;2008/'09;610.0;40.0;570.0;330.0;160.0;90.0;30.0;0.0;0.0;20.0;10.0;320.0;150.0;70.0;20.0
478;Mannen en vrouwen;Totaal leeftijd;4;7;6;2007/'08;380.0;200.0;180.0;40.0;80.0;140.0;120.0;0.0;30.0;70.0;100.0;40.0;60.0;60.0;20.0
479;Mannen en vrouwen;Totaal leeftijd;4;7;6;2008/'09;300.0;140.0;160.0;30.0;90.0;100.0;90.0;0.0;20.0;60.0;70.0;30.0;70.0;40.0;20.0
480;Mannen en vrouwen;Totaal leeftijd;4;7;7;2007/'08;20.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
481;Mannen en vrouwen;Totaal leeftijd;4;7;7;2008/'09;20.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0
482;Mannen en vrouwen;Totaal leeftijd;4;7;2;2007/'08;;;;;;;;;;;;;;;
483;Mannen en vrouwen;Totaal leeftijd;4;7;2;2008/'09;;;;;;;;;;;;;;;
484;Mannen en vrouwen;Totaal leeftijd;4;8;0;2007/'08;1300.0;330.0;960.0;130.0;410.0;490.0;270.0;0.0;50.0;120.0;170.0;130.0;360.0;370.0;110.0
485;Mannen en vrouwen;Totaal leeftijd;4;8;0;2008/'09;1430.0;230.0;1200.0;40.0;540.0;600.0;250.0;0.0;30.0;100.0;100.0;40.0;500.0;510.0;160.0
486;Mannen en vrouwen;Totaal leeftijd;4;8;1;2007/'08;1300.0;330.0;960.0;130.0;410.0;490.0;270.0;0.0;50.0;120.0;170.0;130.0;360.0;370.0;110.0
487;Mannen en vrouwen;Totaal leeftijd;4;8;1;2008/'09;1430.0;230.0;1200.0;40.0;540.0;600.0;250.0;0.0;30.0;100.0;100.0;40.0;500.0;510.0;160.0
488;Mannen en vrouwen;Totaal leeftijd;4;8;8;2007/'08;;;;;;;;;;;;;;;
489;Mannen en vrouwen;Totaal leeftijd;4;8;8;2008/'09;;;;;;;;;;;;;;;
490;Mannen en vrouwen;Totaal leeftijd;4;8;9;2007/'08;1300.0;330.0;960.0;130.0;410.0;490.0;270.0;0.0;50.0;120.0;170.0;130.0;360.0;370.0;110.0
491;Mannen en vrouwen;Totaal leeftijd;4;8;9;2008/'09;1430.0;230.0;1200.0;40.0;540.0;600.0;250.0;0.0;30.0;100.0;100.0;40.0;500.0;510.0;160.0
492;Mannen en vrouwen;Totaal leeftijd;4;8;Eén baan;2007/'08;1180.0;290.0;890.0;110.0;390.0;450.0;240.0;0.0;50.0;100.0;140.0;110.0;340.0;350.0;100.0
493;Mannen en vrouwen;Totaal leeftijd;4;8;Eén baan;2008/'09;1330.0;200.0;1140.0;40.0;500.0;560.0;230.0;0.0;30.0;80.0;80.0;40.0;470.0;480.0;150.0
494;Mannen en vrouwen;Totaal leeftijd;4;8;Twee of meer banen;2007/'08;110.0;40.0;70.0;10.0;30.0;40.0;30.0;0.0;0.0;20.0;20.0;10.0;20.0;30.0;10.0
495;Mannen en vrouwen;Totaal leeftijd;4;8;Twee of meer banen;2008/'09;100.0;30.0;70.0;0.0;40.0;40.0;20.0;0.0;10.0;10.0;10.0;0.0;30.0;30.0;10.0
496;Mannen en vrouwen;Totaal leeftijd;4;8;4;2007/'08;1270.0;320.0;950.0;130.0;400.0;480.0;260.0;0.0;50.0;110.0;160.0;130.0;360.0;370.0;100.0
497;Mannen en vrouwen;Totaal leeftijd;4;8;4;2008/'09;1390.0;200.0;1190.0;40.0;530.0;580.0;230.0;0.0;30.0;90.0;80.0;40.0;500.0;500.0;150.0
498;Mannen en vrouwen;Totaal leeftijd;4;8;5;2007/'08;770.0;130.0;650.0;90.0;240.0;310.0;130.0;0.0;20.0;50.0;60.0;90.0;220.0;260.0;70.0
499;Mannen en vrouwen;Totaal leeftijd;4;8;5;2008/'09;920.0;70.0;850.0;40.0;360.0;370.0;150.0;0.0;20.0;20.0;30.0;40.0;350.0;350.0;120.0
500;Mannen en vrouwen;Totaal leeftijd;4;8;6;2007/'08;500.0;190.0;310.0;40.0;170.0;170.0;130.0;0.0;30.0;60.0;100.0;30.0;140.0;110.0;30.0
501;Mannen en vrouwen;Totaal leeftijd;4;8;6;2008/'09;470.0;130.0;330.0;10.0;170.0;210.0;90.0;0.0;20.0;60.0;50.0;0.0;150.0;150.0;40.0
502;Mannen en vrouwen;Totaal leeftijd;4;8;7;2007/'08;50.0;30.0;30.0;0.0;10.0;20.0;20.0;0.0;0.0;10.0;10.0;0.0;10.0;10.0;10.0
503;Mannen en vrouwen;Totaal leeftijd;4;8;7;2008/'09;80.0;40.0;50.0;0.0;10.0;40.0;30.0;0.0;0.0;10.0;30.0;0.0;10.0;30.0;10.0
504;Mannen en vrouwen;Totaal leeftijd;4;8;2;2007/'08;;;;;;;;;;;;;;;
505;Mannen en vrouwen;Totaal leeftijd;4;8;2;2008/'09;;;;;;;;;;;;;;;
506;Mannen en vrouwen;Totaal leeftijd;4;9;0;2007/'08;430.0;350.0;80.0;50.0;120.0;140.0;130.0;10.0;100.0;120.0;120.0;40.0;20.0;10.0;0.0
507;Mannen en vrouwen;Totaal leeftijd;4;9;0;2008/'09;450.0;390.0;60.0;30.0;130.0;160.0;140.0;10.0;110.0;150.0;130.0;20.0;20.0;20.0;10.0
508;Mannen en vrouwen;Totaal leeftijd;4;9;1;2007/'08;430.0;350.0;80.0;50.0;120.0;140.0;130.0;10.0;100.0;120.0;120.0;40.0;20.0;10.0;0.0
509;Mannen en vrouwen;Totaal leeftijd;4;9;1;2008/'09;450.0;390.0;60.0;30.0;130.0;160.0;140.0;10.0;110.0;150.0;130.0;20.0;20.0;20.0;10.0
510;Mannen en vrouwen;Totaal leeftijd;4;9;8;2007/'08;150.0;120.0;30.0;30.0;40.0;40.0;40.0;0.0;30.0;40.0;40.0;30.0;0.0;0.0;0.0
511;Mannen en vrouwen;Totaal leeftijd;4;9;8;2008/'09;170.0;150.0;20.0;10.0;50.0;60.0;50.0;0.0;40.0;60.0;50.0;10.0;10.0;0.0;0.0
512;Mannen en vrouwen;Totaal leeftijd;4;9;9;2007/'08;280.0;240.0;40.0;20.0;80.0;90.0;90.0;0.0;70.0;80.0;90.0;10.0;20.0;10.0;0.0
513;Mannen en vrouwen;Totaal leeftijd;4;9;9;2008/'09;280.0;240.0;50.0;20.0;80.0;100.0;80.0;10.0;60.0;90.0;80.0;10.0;20.0;10.0;10.0
514;Mannen en vrouwen;Totaal leeftijd;4;9;Eén baan;2007/'08;380.0;310.0;70.0;50.0;110.0;110.0;110.0;10.0;100.0;100.0;110.0;40.0;20.0;10.0;0.0
515;Mannen en vrouwen;Totaal leeftijd;4;9;Eén baan;2008/'09;400.0;340.0;60.0;20.0;110.0;140.0;120.0;10.0;90.0;130.0;110.0;10.0;20.0;20.0;10.0
516;Mannen en vrouwen;Totaal leeftijd;4;9;Twee of meer banen;2007/'08;50.0;40.0;10.0;0.0;10.0;20.0;20.0;0.0;10.0;20.0;10.0;0.0;0.0;0.0;0.0
517;Mannen en vrouwen;Totaal leeftijd;4;9;Twee of meer banen;2008/'09;60.0;50.0;0.0;0.0;20.0;20.0;20.0;0.0;10.0;20.0;20.0;0.0;0.0;0.0;0.0
518;Mannen en vrouwen;Totaal leeftijd;4;9;4;2007/'08;400.0;330.0;70.0;50.0;110.0;120.0;120.0;10.0;100.0;110.0;120.0;40.0;10.0;10.0;0.0
519;Mannen en vrouwen;Totaal leeftijd;4;9;4;2008/'09;420.0;370.0;50.0;30.0;130.0;150.0;120.0;10.0;100.0;140.0;120.0;20.0;20.0;10.0;0.0
520;Mannen en vrouwen;Totaal leeftijd;4;9;5;2007/'08;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
521;Mannen en vrouwen;Totaal leeftijd;4;9;5;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
522;Mannen en vrouwen;Totaal leeftijd;4;9;6;2007/'08;390.0;330.0;60.0;50.0;110.0;120.0;120.0;10.0;100.0;110.0;110.0;40.0;10.0;10.0;0.0
523;Mannen en vrouwen;Totaal leeftijd;4;9;6;2008/'09;410.0;370.0;50.0;30.0;120.0;150.0;120.0;10.0;100.0;140.0;120.0;20.0;20.0;10.0;0.0
524;Mannen en vrouwen;Totaal leeftijd;4;9;7;2007/'08;40.0;30.0;10.0;0.0;10.0;20.0;10.0;0.0;0.0;20.0;10.0;0.0;10.0;10.0;0.0
525;Mannen en vrouwen;Totaal leeftijd;4;9;7;2008/'09;40.0;20.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0
526;Mannen en vrouwen;Totaal leeftijd;4;9;2;2007/'08;;;;;;;;;;;;;;;
527;Mannen en vrouwen;Totaal leeftijd;4;9;2;2008/'09;;;;;;;;;;;;;;;
528;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;0;2007/'08;570.0;480.0;90.0;30.0;130.0;200.0;210.0;0.0;90.0;180.0;210.0;20.0;40.0;20.0;0.0
529;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;0;2008/'09;530.0;420.0;110.0;40.0;120.0;180.0;190.0;0.0;70.0;150.0;190.0;30.0;50.0;30.0;0.0
530;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;1;2007/'08;570.0;480.0;90.0;30.0;130.0;200.0;210.0;0.0;90.0;180.0;210.0;20.0;40.0;20.0;0.0
531;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;1;2008/'09;530.0;420.0;110.0;40.0;120.0;180.0;190.0;0.0;70.0;150.0;190.0;30.0;50.0;30.0;0.0
532;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;8;2007/'08;20.0;20.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0
533;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;8;2008/'09;30.0;20.0;10.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0
534;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;9;2007/'08;550.0;470.0;90.0;30.0;130.0;190.0;200.0;0.0;90.0;170.0;200.0;20.0;40.0;20.0;0.0
535;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;9;2008/'09;500.0;400.0;100.0;40.0;110.0;180.0;180.0;0.0;70.0;150.0;180.0;30.0;40.0;30.0;0.0
536;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;Eén baan;2007/'08;480.0;400.0;80.0;20.0;120.0;170.0;170.0;0.0;80.0;150.0;170.0;20.0;40.0;20.0;0.0
537;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;Eén baan;2008/'09;440.0;340.0;110.0;40.0;110.0;150.0;150.0;0.0;60.0;130.0;150.0;30.0;50.0;20.0;0.0
538;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;Twee of meer banen;2007/'08;90.0;80.0;10.0;0.0;20.0;30.0;40.0;0.0;20.0;30.0;40.0;0.0;0.0;0.0;0.0
539;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;Twee of meer banen;2008/'09;80.0;80.0;10.0;0.0;10.0;30.0;40.0;0.0;10.0;20.0;40.0;0.0;0.0;0.0;0.0
540;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;4;2007/'08;560.0;470.0;90.0;30.0;130.0;190.0;210.0;0.0;90.0;170.0;210.0;20.0;40.0;20.0;0.0
541;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;4;2008/'09;510.0;400.0;110.0;40.0;110.0;170.0;190.0;0.0;70.0;150.0;190.0;30.0;50.0;20.0;0.0
542;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;5;2007/'08;30.0;20.0;10.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0
543;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;5;2008/'09;20.0;10.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
544;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;6;2007/'08;540.0;460.0;80.0;30.0;120.0;190.0;200.0;0.0;90.0;170.0;200.0;20.0;40.0;20.0;0.0
545;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;6;2008/'09;480.0;390.0;90.0;30.0;100.0;170.0;180.0;0.0;70.0;140.0;180.0;30.0;40.0;20.0;0.0
546;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;7;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
547;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;7;2008/'09;20.0;20.0;10.0;0.0;10.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0
548;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;2;2007/'08;;;;;;;;;;;;;;;
549;Mannen en vrouwen;Totaal leeftijd;4;500 euro tot 750 euro;2;2008/'09;;;;;;;;;;;;;;;
550;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;0;2007/'08;670.0;430.0;240.0;90.0;130.0;210.0;250.0;0.0;60.0;140.0;230.0;90.0;70.0;60.0;20.0
551;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;0;2008/'09;620.0;390.0;230.0;90.0;120.0;160.0;250.0;10.0;40.0;110.0;230.0;80.0;80.0;50.0;10.0
552;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;1;2007/'08;670.0;430.0;240.0;90.0;130.0;210.0;250.0;0.0;60.0;140.0;230.0;90.0;70.0;60.0;20.0
553;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;1;2008/'09;620.0;390.0;230.0;90.0;120.0;160.0;250.0;10.0;40.0;110.0;230.0;80.0;80.0;50.0;10.0
554;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;8;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
555;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;8;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
556;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;9;2007/'08;660.0;430.0;240.0;90.0;130.0;200.0;250.0;0.0;60.0;140.0;230.0;90.0;70.0;60.0;20.0
557;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;9;2008/'09;620.0;390.0;220.0;90.0;120.0;160.0;250.0;10.0;40.0;110.0;230.0;80.0;80.0;50.0;10.0
558;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;Eén baan;2007/'08;600.0;370.0;230.0;80.0;130.0;190.0;200.0;0.0;60.0;130.0;190.0;80.0;70.0;60.0;20.0
559;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;Eén baan;2008/'09;530.0;320.0;210.0;80.0;110.0;150.0;190.0;10.0;30.0;100.0;180.0;80.0;80.0;50.0;10.0
560;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;Twee of meer banen;2007/'08;70.0;60.0;10.0;0.0;0.0;20.0;40.0;0.0;0.0;20.0;40.0;0.0;0.0;0.0;0.0
561;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;Twee of meer banen;2008/'09;90.0;70.0;10.0;0.0;10.0;20.0;50.0;0.0;10.0;10.0;50.0;0.0;10.0;0.0;0.0
562;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;4;2007/'08;660.0;430.0;230.0;90.0;130.0;200.0;240.0;0.0;60.0;140.0;230.0;90.0;70.0;60.0;20.0
563;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;4;2008/'09;610.0;380.0;220.0;90.0;120.0;160.0;240.0;10.0;40.0;110.0;230.0;80.0;80.0;50.0;10.0
564;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;5;2007/'08;100.0;30.0;60.0;10.0;40.0;30.0;10.0;0.0;20.0;10.0;10.0;10.0;20.0;30.0;0.0
565;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;5;2008/'09;80.0;30.0;50.0;10.0;30.0;30.0;10.0;0.0;10.0;10.0;10.0;10.0;20.0;10.0;0.0
566;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;6;2007/'08;560.0;400.0;170.0;70.0;90.0;170.0;230.0;0.0;50.0;130.0;220.0;70.0;50.0;30.0;10.0
567;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;6;2008/'09;530.0;360.0;170.0;70.0;90.0;130.0;230.0;0.0;40.0;100.0;220.0;70.0;60.0;30.0;10.0
568;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;7;2007/'08;20.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
569;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;7;2008/'09;20.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
570;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;2;2007/'08;;;;;;;;;;;;;;;
571;Mannen en vrouwen;Totaal leeftijd;4;750 euro tot 1 000 euro;2;2008/'09;;;;;;;;;;;;;;;
572;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;0;2007/'08;490.0;270.0;220.0;70.0;100.0;130.0;190.0;0.0;30.0;70.0;170.0;70.0;70.0;60.0;30.0
573;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;0;2008/'09;490.0;250.0;240.0;50.0;140.0;130.0;160.0;0.0;30.0;80.0;140.0;50.0;110.0;50.0;30.0
574;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;1;2007/'08;490.0;270.0;220.0;70.0;100.0;130.0;190.0;0.0;30.0;70.0;170.0;70.0;70.0;60.0;30.0
575;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;1;2008/'09;490.0;250.0;240.0;50.0;140.0;130.0;160.0;0.0;30.0;80.0;140.0;50.0;110.0;50.0;30.0
576;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;8;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
577;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;8;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
578;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;9;2007/'08;490.0;270.0;220.0;70.0;100.0;130.0;190.0;0.0;30.0;70.0;170.0;70.0;70.0;60.0;20.0
579;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;9;2008/'09;490.0;250.0;230.0;50.0;140.0;130.0;160.0;0.0;30.0;80.0;140.0;50.0;110.0;50.0;20.0
580;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;Eén baan;2007/'08;450.0;240.0;210.0;60.0;100.0;120.0;170.0;0.0;30.0;70.0;150.0;60.0;70.0;50.0;20.0
581;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;Eén baan;2008/'09;440.0;220.0;230.0;50.0;130.0;120.0;140.0;0.0;30.0;70.0;120.0;50.0;100.0;50.0;30.0
582;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;Twee of meer banen;2007/'08;40.0;30.0;10.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0
583;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;Twee of meer banen;2008/'09;50.0;40.0;10.0;0.0;10.0;10.0;20.0;0.0;10.0;10.0;20.0;0.0;10.0;0.0;0.0
584;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;4;2007/'08;480.0;270.0;220.0;70.0;100.0;130.0;190.0;0.0;30.0;70.0;160.0;70.0;70.0;60.0;20.0
585;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;4;2008/'09;480.0;250.0;230.0;50.0;140.0;130.0;160.0;0.0;30.0;80.0;130.0;50.0;110.0;50.0;20.0
586;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;5;2007/'08;100.0;40.0;60.0;10.0;40.0;30.0;20.0;0.0;10.0;10.0;20.0;10.0;30.0;20.0;0.0
587;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;5;2008/'09;120.0;30.0;80.0;10.0;50.0;40.0;20.0;0.0;10.0;20.0;10.0;10.0;50.0;20.0;10.0
588;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;6;2007/'08;380.0;230.0;160.0;50.0;70.0;100.0;160.0;0.0;20.0;60.0;140.0;50.0;50.0;40.0;20.0
589;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;6;2008/'09;370.0;220.0;150.0;50.0;90.0;90.0;140.0;0.0;30.0;60.0;120.0;50.0;60.0;30.0;10.0
590;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;7;2007/'08;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
591;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;7;2008/'09;10.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
592;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;2;2007/'08;;;;;;;;;;;;;;;
593;Mannen en vrouwen;Totaal leeftijd;4;1 000 euro tot 1 250 euro;2;2008/'09;;;;;;;;;;;;;;;
594;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;0;2007/'08;550.0;190.0;360.0;170.0;110.0;120.0;150.0;0.0;20.0;50.0;120.0;170.0;100.0;70.0;30.0
595;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;0;2008/'09;530.0;150.0;380.0;180.0;120.0;110.0;120.0;0.0;10.0;50.0;90.0;180.0;110.0;60.0;30.0
596;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;1;2007/'08;550.0;190.0;360.0;170.0;110.0;120.0;150.0;0.0;20.0;50.0;120.0;170.0;100.0;70.0;30.0
597;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;1;2008/'09;530.0;150.0;380.0;180.0;120.0;110.0;120.0;0.0;10.0;50.0;90.0;180.0;110.0;60.0;30.0
598;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;8;2007/'08;;;;;;;;;;;;;;;
599;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;8;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600;Mannen en vrouwen;Totaal leeftijd;4;1 250 euro tot 1 500 euro;9;2007/'08;550.0;190.0;360.0;170.0;110.0;120.0;150.0;0.0;20.0;50.0;120.0;170.0;100.0;70.0;30.0
