ID;Interval;Leeftijd;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
1078;2;Totaal over alle leeftijden;2029;14881783;7317025;7560688
1079;2;Totaal over alle leeftijden;2030;14803807;7276368;7527505
1080;2;Totaal over alle leeftijden;2031;14728446;7237101;7490017
1081;2;Totaal over alle leeftijden;2032;14621849;7181682;7440121
1082;2;Totaal over alle leeftijden;2033;14521756;7127752;7391950
1083;2;Totaal over alle leeftijden;2034;14428710;7081588;7347716
1084;2;Totaal over alle leeftijden;2035;14338106;7035576;7302955
1085;2;Totaal over alle leeftijden;2036;14229965;6975619;7246722
1086;2;Totaal over alle leeftijden;2037;14117953;6920249;7194611
1087;2;Totaal over alle leeftijden;2038;14014635;6868468;7143731
1088;2;Totaal over alle leeftijden;2039;13927004;6821591;7103816
1089;2;Totaal over alle leeftijden;2040;13816038;6769341;7051455
1090;2;Totaal over alle leeftijden;2041;13727730;6723358;7009274
1091;2;Totaal over alle leeftijden;2042;13630794;6679225;6957645
1092;2;Totaal over alle leeftijden;2043;13516870;6618180;6902598
1093;2;Totaal over alle leeftijden;2044;13418347;6570738;6851342
1094;2;Totaal over alle leeftijden;2045;13311066;6515931;6794697
1095;2;Totaal over alle leeftijden;2046;13209967;6465252;6745054
1096;2;Totaal over alle leeftijden;2047;13110600;6418016;6697377
1097;2;Totaal over alle leeftijden;2048;13018084;6375787;6644230
1098;2;Totaal over alle leeftijden;2049;12940920;6338855;6605028
1099;2;Totaal over alle leeftijden;2050;12860056;6299172;6554938
1100;2;0 tot 5 jaar;2007;957167;489656;467478
1101;2;0 tot 5 jaar;2008;924724;472879;451847
1102;2;0 tot 5 jaar;2009;890368;455243;435125
1103;2;0 tot 5 jaar;2010;859994;439691;420303
1104;2;0 tot 5 jaar;2011;833811;426246;407673
1105;2;0 tot 5 jaar;2012;812269;415233;396888
1106;2;0 tot 5 jaar;2013;791057;404584;386498
1107;2;0 tot 5 jaar;2014;780027;398829;381198
1108;2;0 tot 5 jaar;2015;770912;394192;376540
1109;2;0 tot 5 jaar;2016;758395;387586;370626
1110;2;0 tot 5 jaar;2017;751213;384261;367523
1111;2;0 tot 5 jaar;2018;744546;380887;363662
1112;2;0 tot 5 jaar;2019;741862;379575;362287
1113;2;0 tot 5 jaar;2020;737435;377104;360331
1114;2;0 tot 5 jaar;2021;735102;375978;359124
1115;2;0 tot 5 jaar;2022;735286;375989;359297
1116;2;0 tot 5 jaar;2023;733995;375552;358443
1117;2;0 tot 5 jaar;2024;733086;375014;358035
1118;2;0 tot 5 jaar;2025;732107;374590;357517
1119;2;0 tot 5 jaar;2026;727305;372122;355093
1120;2;0 tot 5 jaar;2027;721799;369239;352509
1121;2;0 tot 5 jaar;2028;717257;366831;350418
1122;2;0 tot 5 jaar;2029;714311;365405;348906
1123;2;0 tot 5 jaar;2030;709292;362838;346454
1124;2;0 tot 5 jaar;2031;703454;359884;343570
1125;2;0 tot 5 jaar;2032;697127;356700;340426
1126;2;0 tot 5 jaar;2033;696296;356251;340045
1127;2;0 tot 5 jaar;2034;685471;350429;335043
1128;2;0 tot 5 jaar;2035;681319;348527;332791
1129;2;0 tot 5 jaar;2036;672199;343693;328506
1130;2;0 tot 5 jaar;2037;664348;339879;324469
1131;2;0 tot 5 jaar;2038;652848;334009;318839
1132;2;0 tot 5 jaar;2039;644680;329711;314968
1133;2;0 tot 5 jaar;2040;634874;324847;310026
1134;2;0 tot 5 jaar;2041;621996;318233;303767
1135;2;0 tot 5 jaar;2042;614705;314500;300205
1136;2;0 tot 5 jaar;2043;601902;308006;293896
1137;2;0 tot 5 jaar;2044;591955;302716;289239
1138;2;0 tot 5 jaar;2045;582909;298232;284677
1139;2;0 tot 5 jaar;2046;576459;294860;281599
1140;2;0 tot 5 jaar;2047;563513;288249;275267
1141;2;0 tot 5 jaar;2048;555857;284236;271546
1142;2;0 tot 5 jaar;2049;548826;280872;267955
1143;2;0 tot 5 jaar;2050;543294;278040;265254
1144;2;5 tot 10 jaar;2007;1002708;512449;490258
1145;2;5 tot 10 jaar;2008;1002892;513103;489800
1146;2;5 tot 10 jaar;2009;996310;509858;486452
1147;2;5 tot 10 jaar;2010;981824;502051;479786
1148;2;5 tot 10 jaar;2011;956521;489442;467037
1149;2;5 tot 10 jaar;2012;929788;475821;453968
1150;2;5 tot 10 jaar;2013;901099;461255;439839
1151;2;5 tot 10 jaar;2014;870719;445454;425265
1152;2;5 tot 10 jaar;2015;845088;432435;412724
1153;2;5 tot 10 jaar;2016;823006;421059;401945
1154;2;5 tot 10 jaar;2017;802563;410528;391965
1155;2;5 tot 10 jaar;2018;784835;401489;383349
1156;2;5 tot 10 jaar;2019;769988;393887;376102
1157;2;5 tot 10 jaar;2020;762116;389838;372278
1158;2;5 tot 10 jaar;2021;749594;383415;366179
1159;2;5 tot 10 jaar;2022;743216;380204;362925
1160;2;5 tot 10 jaar;2023;739356;378381;360975
1161;2;5 tot 10 jaar;2024;734747;375966;358824
1162;2;5 tot 10 jaar;2025;733067;375138;357968
1163;2;5 tot 10 jaar;2026;732722;374990;357731
1164;2;5 tot 10 jaar;2027;729164;373036;356127
1165;2;5 tot 10 jaar;2028;729639;373425;356214
1166;2;5 tot 10 jaar;2029;731613;374391;357222
1167;2;5 tot 10 jaar;2030;730620;373918;356702
1168;2;5 tot 10 jaar;2031;727516;372276;355240
1169;2;5 tot 10 jaar;2032;720966;368865;352130
1170;2;5 tot 10 jaar;2033;716354;366514;349840
1171;2;5 tot 10 jaar;2034;715018;365834;349184
1172;2;5 tot 10 jaar;2035;706983;361732;345251
1173;2;5 tot 10 jaar;2036;703150;359839;343310
1174;2;5 tot 10 jaar;2037;697749;357069;340681
1175;2;5 tot 10 jaar;2038;693455;354678;338776
1176;2;5 tot 10 jaar;2039;687348;351661;335687
1177;2;5 tot 10 jaar;2040;679197;347592;331605
1178;2;5 tot 10 jaar;2041;678709;347323;331387
1179;2;5 tot 10 jaar;2042;668395;342107;326275
1180;2;5 tot 10 jaar;2043;656068;335635;320257
1181;2;5 tot 10 jaar;2044;646023;330414;315609
1182;2;5 tot 10 jaar;2045;638102;326358;311744
1183;2;5 tot 10 jaar;2046;629759;322085;307673
1184;2;5 tot 10 jaar;2047;615036;314729;300307
1185;2;5 tot 10 jaar;2048;602541;308168;294348
1186;2;5 tot 10 jaar;2049;595043;304539;290505
1187;2;5 tot 10 jaar;2050;585775;299590;286233
1188;2;10 tot 15 jaar;2007;983528;503556;479971
1189;2;10 tot 15 jaar;2008;973029;497704;475325
1190;2;10 tot 15 jaar;2009;971032;496888;474134
1191;2;10 tot 15 jaar;2010;969743;496554;473202
1192;2;10 tot 15 jaar;2011;978325;500794;477518
1193;2;10 tot 15 jaar;2012;983822;503092;480730
1194;2;10 tot 15 jaar;2013;985341;504420;480905
1195;2;10 tot 15 jaar;2014;979726;501771;478060
1196;2;10 tot 15 jaar;2015;965844;494274;471577
1197;2;10 tot 15 jaar;2016;941272;482165;459164
1198;2;10 tot 15 jaar;2017;919878;471384;448391
1199;2;10 tot 15 jaar;2018;893077;457350;435678
1200;2;10 tot 15 jaar;2019;863578;442123;421455
1201;2;10 tot 15 jaar;2020;841429;431042;410362
1202;2;10 tot 15 jaar;2021;818362;419175;399187
1203;2;10 tot 15 jaar;2022;798226;408790;389436
1204;2;10 tot 15 jaar;2023;783784;401390;382394
1205;2;10 tot 15 jaar;2024;770729;394576;376153
1206;2;10 tot 15 jaar;2025;759565;388925;370640
1207;2;10 tot 15 jaar;2026;753779;386017;367762
1208;2;10 tot 15 jaar;2027;744693;381449;363244
1209;2;10 tot 15 jaar;2028;737695;377879;359816
1210;2;10 tot 15 jaar;2029;736059;377009;359050
1211;2;10 tot 15 jaar;2030;733610;375808;357802
1212;2;10 tot 15 jaar;2031;734954;376404;358550
1213;2;10 tot 15 jaar;2032;731789;374790;356999
1214;2;10 tot 15 jaar;2033;730772;374306;356468
1215;2;10 tot 15 jaar;2034;730968;374448;356520
1216;2;10 tot 15 jaar;2035;731702;374752;356950
1217;2;10 tot 15 jaar;2036;727953;372947;355006
1218;2;10 tot 15 jaar;2037;724306;371040;353266
1219;2;10 tot 15 jaar;2038;715769;366665;349103
1220;2;10 tot 15 jaar;2039;720574;369047;351527
1221;2;10 tot 15 jaar;2040;709417;363339;346078
1222;2;10 tot 15 jaar;2041;706727;362033;344694
1223;2;10 tot 15 jaar;2042;701174;359132;341893
1224;2;10 tot 15 jaar;2043;697220;357066;340154
1225;2;10 tot 15 jaar;2044;691377;354089;337288
1226;2;10 tot 15 jaar;2045;683030;350023;333007
1227;2;10 tot 15 jaar;2046;678067;347434;330633
1228;2;10 tot 15 jaar;2047;669966;343174;326792
1229;2;10 tot 15 jaar;2048;659258;337740;321518
1230;2;10 tot 15 jaar;2049;653878;334983;318919
1231;2;10 tot 15 jaar;2050;643955;329800;314121
1232;2;15 tot 20 jaar;2007;996148;509142;487020
1233;2;15 tot 20 jaar;2008;998643;510119;488547
1234;2;15 tot 20 jaar;2009;1000727;510999;489695
1235;2;15 tot 20 jaar;2010;1001096;511458;489639
1236;2;15 tot 20 jaar;2011;988566;504757;483770
1237;2;15 tot 20 jaar;2012;975505;498814;476718
1238;2;15 tot 20 jaar;2013;966809;493906;472903
1239;2;15 tot 20 jaar;2014;965340;493350;471989
1240;2;15 tot 20 jaar;2015;965102;493604;471497
1241;2;15 tot 20 jaar;2016;974046;498028;476052
1242;2;15 tot 20 jaar;2017;980680;500930;479725
1243;2;15 tot 20 jaar;2018;984083;503296;480815
1244;2;15 tot 20 jaar;2019;979544;501070;478474
1245;2;15 tot 20 jaar;2020;966930;494369;472592
1246;2;15 tot 20 jaar;2021;943389;482658;460731
1247;2;15 tot 20 jaar;2022;921612;471638;449879
1248;2;15 tot 20 jaar;2023;896243;458566;437724
1249;2;15 tot 20 jaar;2024;866182;443170;423079
1250;2;15 tot 20 jaar;2025;845033;432353;412659
1251;2;15 tot 20 jaar;2026;823525;421297;402227
1252;2;15 tot 20 jaar;2027;801984;410316;391668
1253;2;15 tot 20 jaar;2028;788651;403554;385097
1254;2;15 tot 20 jaar;2029;777815;397780;379985
1255;2;15 tot 20 jaar;2030;767088;392407;374681
1256;2;15 tot 20 jaar;2031;759623;388771;370852
1257;2;15 tot 20 jaar;2032;753820;385714;368107
1258;2;15 tot 20 jaar;2033;744486;380889;363597
1259;2;15 tot 20 jaar;2034;742664;379986;362678
1260;2;15 tot 20 jaar;2035;742279;379866;362413
1261;2;15 tot 20 jaar;2036;740271;378739;361531
1262;2;15 tot 20 jaar;2037;738266;377658;360608
1263;2;15 tot 20 jaar;2038;738797;378024;360859
1264;2;15 tot 20 jaar;2039;737146;377197;359949
1265;2;15 tot 20 jaar;2040;738036;377606;360343
1266;2;15 tot 20 jaar;2041;733669;375297;358310
1267;2;15 tot 20 jaar;2042;733291;375092;358200
1268;2;15 tot 20 jaar;2043;727676;372262;355414
1269;2;15 tot 20 jaar;2044;727456;372197;355259
1270;2;15 tot 20 jaar;2045;719173;367898;351275
1271;2;15 tot 20 jaar;2046;713190;365013;348177
1272;2;15 tot 20 jaar;2047;710186;363233;346921
1273;2;15 tot 20 jaar;2048;706730;361537;345268
1274;2;15 tot 20 jaar;2049;701957;359036;342921
1275;2;15 tot 20 jaar;2050;695483;355977;339506
1276;2;20 tot 25 jaar;2007;960022;485311;474774
1277;2;20 tot 25 jaar;2008;962713;487095;475771
1278;2;20 tot 25 jaar;2009;968306;489991;478153
1279;2;20 tot 25 jaar;2010;973496;492729;481038
1280;2;20 tot 25 jaar;2011;985230;499074;486077
1281;2;20 tot 25 jaar;2012;991813;502608;488759
1282;2;20 tot 25 jaar;2013;995777;504369;491088
1283;2;20 tot 25 jaar;2014;999481;506323;492801
1284;2;20 tot 25 jaar;2015;1001252;507566;493568
1285;2;20 tot 25 jaar;2016;991035;502135;488433
1286;2;20 tot 25 jaar;2017;980327;497371;482974
1287;2;20 tot 25 jaar;2018;974249;494153;480074
1288;2;20 tot 25 jaar;2019;975552;494991;480260
1289;2;20 tot 25 jaar;2020;976248;495954;480323
1290;2;20 tot 25 jaar;2021;985888;500750;485350
1291;2;20 tot 25 jaar;2022;993844;504006;489353
1292;2;20 tot 25 jaar;2023;998474;506543;491724
1293;2;20 tot 25 jaar;2024;994980;505010;489605
1294;2;20 tot 25 jaar;2025;982464;498526;484113
1295;2;20 tot 25 jaar;2026;961421;487732;473332
1296;2;20 tot 25 jaar;2027;939192;476647;462688
1297;2;20 tot 25 jaar;2028;915316;464348;450975
1298;2;20 tot 25 jaar;2029;887563;450173;437308
1299;2;20 tot 25 jaar;2030;861799;437472;425099
1300;2;20 tot 25 jaar;2031;845143;427840;417414
1301;2;20 tot 25 jaar;2032;830451;420608;409463
1302;2;20 tot 25 jaar;2033;812641;411591;401030
1303;2;20 tot 25 jaar;2034;801217;406289;395463
1304;2;20 tot 25 jaar;2035;794204;402307;391710
1305;2;20 tot 25 jaar;2036;786898;397829;388242
1306;2;20 tot 25 jaar;2037;777412;393591;383867
1307;2;20 tot 25 jaar;2038;773665;391317;382317
1308;2;20 tot 25 jaar;2039;773147;391198;381954
1309;2;20 tot 25 jaar;2040;772635;391157;381489
1310;2;20 tot 25 jaar;2041;770713;389415;380809
1311;2;20 tot 25 jaar;2042;768646;389201;379204
1312;2;20 tot 25 jaar;2043;767201;388733;378508
1313;2;20 tot 25 jaar;2044;764342;387376;377419
1314;2;20 tot 25 jaar;2045;761738;385674;376769
1315;2;20 tot 25 jaar;2046;758401;383066;375882
1316;2;20 tot 25 jaar;2047;757341;383342;375401
1317;2;20 tot 25 jaar;2048;758435;384092;374598
1318;2;20 tot 25 jaar;2049;760869;385008;375898
1319;2;20 tot 25 jaar;2050;755636;382744;372823
1320;2;25 tot 30 jaar;2007;982225;491014;491132
1321;2;25 tot 30 jaar;2008;969998;484645;485262
1322;2;25 tot 30 jaar;2009;955005;477422;477799
1323;2;25 tot 30 jaar;2010;947745;474285;473651
1324;2;25 tot 30 jaar;2011;938252;470015;468677
1325;2;25 tot 30 jaar;2012;934923;468426;466646
1326;2;25 tot 30 jaar;2013;940999;472616;468685
1327;2;25 tot 30 jaar;2014;949363;477154;472243
1328;2;25 tot 30 jaar;2015;956843;481028;475617
1329;2;25 tot 30 jaar;2016;969637;487647;481399
1330;2;25 tot 30 jaar;2017;978174;493166;484987
1331;2;25 tot 30 jaar;2018;985348;496115;488640
1332;2;25 tot 30 jaar;2019;991677;499602;491645
1333;2;25 tot 30 jaar;2020;994120;501825;492412
1334;2;25 tot 30 jaar;2021;985034;496799;488233
1335;2;25 tot 30 jaar;2022;972684;490857;481994
1336;2;25 tot 30 jaar;2023;967490;487901;479917
1337;2;25 tot 30 jaar;2024;969280;489419;480448
1338;2;25 tot 30 jaar;2025;973438;491099;481003
1339;2;25 tot 30 jaar;2026;981666;495487;486679
1340;2;25 tot 30 jaar;2027;990093;499839;490336
1341;2;25 tot 30 jaar;2028;991286;500581;491286
1342;2;25 tot 30 jaar;2029;989858;499820;489762
1343;2;25 tot 30 jaar;2030;981791;495840;485959
1344;2;25 tot 30 jaar;2031;964606;486931;477112
1345;2;25 tot 30 jaar;2032;944294;477004;467308
1346;2;25 tot 30 jaar;2033;920570;464392;455370
1347;2;25 tot 30 jaar;2034;896740;452727;444322
1348;2;25 tot 30 jaar;2035;877269;442608;434985
1349;2;25 tot 30 jaar;2036;859565;433596;426487
1350;2;25 tot 30 jaar;2037;850889;428758;422132
1351;2;25 tot 30 jaar;2038;835626;420801;414899
1352;2;25 tot 30 jaar;2039;827682;417371;410438
1353;2;25 tot 30 jaar;2040;818362;412458;406310
1354;2;25 tot 30 jaar;2041;812728;408632;403989
1355;2;25 tot 30 jaar;2042;805541;406238;399802
1356;2;25 tot 30 jaar;2043;799533;403377;397430
1357;2;25 tot 30 jaar;2044;800293;402698;397689
1358;2;25 tot 30 jaar;2045;799685;402972;397838
1359;2;25 tot 30 jaar;2046;802825;403488;398917
1360;2;25 tot 30 jaar;2047;801275;403575;398663
1361;2;25 tot 30 jaar;2048;798409;399924;398015
1362;2;25 tot 30 jaar;2049;797964;401304;396805
1363;2;25 tot 30 jaar;2050;799384;402380;397510
1364;2;30 tot 35 jaar;2007;1062005;530280;531724
1365;2;30 tot 35 jaar;2008;1009470;503292;506234
1366;2;30 tot 35 jaar;2009;979164;487767;491611
1367;2;30 tot 35 jaar;2010;957414;476379;481340
1368;2;30 tot 35 jaar;2011;951713;473597;478144
1369;2;30 tot 35 jaar;2012;943267;468325;474749
1370;2;30 tot 35 jaar;2013;932522;463120;469791
1371;2;30 tot 35 jaar;2014;921351;457439;463705
1372;2;30 tot 35 jaar;2015;914606;454384;460050
1373;2;30 tot 35 jaar;2016;906412;451050;455351
1374;2;30 tot 35 jaar;2017;907336;451586;455586
1375;2;30 tot 35 jaar;2018;915563;456799;458677
1376;2;30 tot 35 jaar;2019;928771;463340;463634
1377;2;30 tot 35 jaar;2020;938167;469812;468456
1378;2;30 tot 35 jaar;2021;952055;477682;474442
1379;2;30 tot 35 jaar;2022;959976;481550;478136
1380;2;30 tot 35 jaar;2023;965745;483451;481865
1381;2;30 tot 35 jaar;2024;967479;484533;483493
1382;2;30 tot 35 jaar;2025;971305;488386;483971
1383;2;30 tot 35 jaar;2026;962074;483900;479408
1384;2;30 tot 35 jaar;2027;954528;479799;474535
1385;2;30 tot 35 jaar;2028;949866;476956;472992
1386;2;30 tot 35 jaar;2029;951371;477109;472991
1387;2;30 tot 35 jaar;2030;952115;478882;474529
1388;2;30 tot 35 jaar;2031;965296;486069;479469
1389;2;30 tot 35 jaar;2032;973188;489557;484767
1390;2;30 tot 35 jaar;2033;979501;492372;486992
1391;2;30 tot 35 jaar;2034;976847;489928;486600
1392;2;30 tot 35 jaar;2035;965092;484907;481153
1393;2;30 tot 35 jaar;2036;946638;475851;471350
1394;2;30 tot 35 jaar;2037;928636;466341;461833
1395;2;30 tot 35 jaar;2038;907201;456293;451374
1396;2;30 tot 35 jaar;2039;892034;446522;443556
1397;2;30 tot 35 jaar;2040;873439;439220;434233
1398;2;30 tot 35 jaar;2041;859037;431671;426684
1399;2;30 tot 35 jaar;2042;846149;425650;420472
1400;2;30 tot 35 jaar;2043;834837;419296;416148
1401;2;30 tot 35 jaar;2044;829118;416354;412672
1402;2;30 tot 35 jaar;2045;817588;410522;407014
1403;2;30 tot 35 jaar;2046;810793;406357;404063
1404;2;30 tot 35 jaar;2047;808130;404838;404847
1405;2;30 tot 35 jaar;2048;809209;406057;402669
1406;2;30 tot 35 jaar;2049;808240;404791;403119
1407;2;30 tot 35 jaar;2050;809667;407198;402839
1408;2;35 tot 40 jaar;2007;1289451;650172;639291
1409;2;35 tot 40 jaar;2008;1259547;631750;627905
1410;2;35 tot 40 jaar;2009;1211499;605221;606294
1411;2;35 tot 40 jaar;2010;1145874;570188;575534
1412;2;35 tot 40 jaar;2011;1078160;534902;543257
1413;2;35 tot 40 jaar;2012;1020788;505271;515005
1414;2;35 tot 40 jaar;2013;972678;481507;490914
1415;2;35 tot 40 jaar;2014;946454;468748;477981
1416;2;35 tot 40 jaar;2015;925685;458213;467876
1417;2;35 tot 40 jaar;2016;922633;456591;466047
1418;2;35 tot 40 jaar;2017;917388;452574;463679
1419;2;35 tot 40 jaar;2018;910607;449811;460408
1420;2;35 tot 40 jaar;2019;900979;445468;455706
1421;2;35 tot 40 jaar;2020;897806;444777;453079
1422;2;35 tot 40 jaar;2021;891725;441896;449304
1423;2;35 tot 40 jaar;2022;894579;444306;450249
1424;2;35 tot 40 jaar;2023;904926;449151;455078
1425;2;35 tot 40 jaar;2024;914507;455019;459602
1426;2;35 tot 40 jaar;2025;924139;459168;464270
1427;2;35 tot 40 jaar;2026;934155;464398;469675
1428;2;35 tot 40 jaar;2027;943234;471299;472590
1429;2;35 tot 40 jaar;2028;947213;472599;475076
1430;2;35 tot 40 jaar;2029;951597;475856;476435
1431;2;35 tot 40 jaar;2030;954631;476182;477550
1432;2;35 tot 40 jaar;2031;947234;473038;474565
1433;2;35 tot 40 jaar;2032;939191;470239;470123
1434;2;35 tot 40 jaar;2033;935267;467307;467631
1435;2;35 tot 40 jaar;2034;937566;468413;468509
1436;2;35 tot 40 jaar;2035;941157;471345;469868
1437;2;35 tot 40 jaar;2036;953675;477293;476002
1438;2;35 tot 40 jaar;2037;960995;480277;481099
1439;2;35 tot 40 jaar;2038;965020;483374;481946
1440;2;35 tot 40 jaar;2039;963069;480718;481522
1441;2;35 tot 40 jaar;2040;952014;475553;477009
1442;2;35 tot 40 jaar;2041;931988;466663;466866
1443;2;35 tot 40 jaar;2042;917751;459281;457628
1444;2;35 tot 40 jaar;2043;901087;451065;450107
1445;2;35 tot 40 jaar;2044;882966;441820;441423
1446;2;35 tot 40 jaar;2045;866944;433080;433046
1447;2;35 tot 40 jaar;2046;853013;427797;425704
1448;2;35 tot 40 jaar;2047;844057;422390;421286
1449;2;35 tot 40 jaar;2048;835152;419562;415983
1450;2;35 tot 40 jaar;2049;826217;414419;411888
1451;2;35 tot 40 jaar;2050;819455;410147;407858
1452;2;40 tot 45 jaar;2007;1305544;660916;644624
1453;2;40 tot 45 jaar;2008;1291700;652936;638833
1454;2;40 tot 45 jaar;2009;1276221;643402;632969
1455;2;40 tot 45 jaar;2010;1268475;637911;630608
1456;2;40 tot 45 jaar;2011;1258777;630803;627813
1457;2;40 tot 45 jaar;2012;1241940;620484;621236
1458;2;40 tot 45 jaar;2013;1215797;605171;610621
1459;2;40 tot 45 jaar;2014;1172172;581719;590620
1460;2;40 tot 45 jaar;2015;1109148;548630;560782
1461;2;40 tot 45 jaar;2016;1046238;516451;530015
1462;2;40 tot 45 jaar;2017;992711;489311;503402
1463;2;40 tot 45 jaar;2018;951592;468570;481717
1464;2;40 tot 45 jaar;2019;926759;457047;469710
1465;2;40 tot 45 jaar;2020;910864;449298;461518
1466;2;40 tot 45 jaar;2021;907731;447941;459786
1467;2;40 tot 45 jaar;2022;903840;445350;458396
1468;2;40 tot 45 jaar;2023;899490;443242;455670
1469;2;40 tot 45 jaar;2024;891013;439725;450976
1470;2;40 tot 45 jaar;2025;888315;438836;449329
1471;2;40 tot 45 jaar;2026;884047;436603;446606
1472;2;40 tot 45 jaar;2027;884529;437109;447444
1473;2;40 tot 45 jaar;2028;892795;441542;450919
1474;2;40 tot 45 jaar;2029;903183;447400;454991
1475;2;40 tot 45 jaar;2030;909964;451312;458633
1476;2;40 tot 45 jaar;2031;922728;457443;464315
1477;2;40 tot 45 jaar;2032;930786;461964;468541
1478;2;40 tot 45 jaar;2033;934576;463664;470290
1479;2;40 tot 45 jaar;2034;937640;467216;471988
1480;2;40 tot 45 jaar;2035;943682;469385;473200
1481;2;40 tot 45 jaar;2036;937199;465889;469851
1482;2;40 tot 45 jaar;2037;928680;462957;465719
1483;2;40 tot 45 jaar;2038;926281;461341;464350
1484;2;40 tot 45 jaar;2039;928141;462894;465352
1485;2;40 tot 45 jaar;2040;931781;463855;467142
1486;2;40 tot 45 jaar;2041;942721;468502;472318
1487;2;40 tot 45 jaar;2042;949533;472000;476398
1488;2;40 tot 45 jaar;2043;952501;474487;478518
1489;2;40 tot 45 jaar;2044;951332;474297;477449
1490;2;40 tot 45 jaar;2045;942855;470893;473151
1491;2;40 tot 45 jaar;2046;926543;462191;463752
1492;2;40 tot 45 jaar;2047;911437;455343;456452
1493;2;40 tot 45 jaar;2048;897776;447843;449091
1494;2;40 tot 45 jaar;2049;878648;438672;440665
1495;2;40 tot 45 jaar;2050;866776;432331;432826
1496;2;45 tot 50 jaar;2007;1232512;620450;612050
1497;2;45 tot 50 jaar;2008;1244313;625672;618647
1498;2;45 tot 50 jaar;2009;1256369;631614;624891
1499;2;45 tot 50 jaar;2010;1266340;636394;629911
1500;2;45 tot 50 jaar;2011;1268979;637388;631784
1501;2;45 tot 50 jaar;2012;1260577;632609;627796
1502;2;45 tot 50 jaar;2013;1249783;626755;622704
1503;2;45 tot 50 jaar;2014;1235712;618525;617373
1504;2;45 tot 50 jaar;2015;1228633;613686;614990
1505;2;45 tot 50 jaar;2016;1220275;607742;612594
1506;2;45 tot 50 jaar;2017;1204687;598543;606679
1507;2;45 tot 50 jaar;2018;1182561;584513;596781
1508;2;45 tot 50 jaar;2019;1141462;563300;577994
1509;2;45 tot 50 jaar;2020;1083661;533851;549720
1510;2;45 tot 50 jaar;2021;1024365;503445;520182
1511;2;45 tot 50 jaar;2022;974321;478667;495087
1512;2;45 tot 50 jaar;2023;934966;459473;474586
1513;2;45 tot 50 jaar;2024;912403;448811;463258
1514;2;45 tot 50 jaar;2025;896660;441042;455441
1515;2;45 tot 50 jaar;2026;895526;439966;454159
1516;2;45 tot 50 jaar;2027;891683;437678;452986
1517;2;45 tot 50 jaar;2028;885451;435272;449752
1518;2;45 tot 50 jaar;2029;877764;431337;445449
1519;2;45 tot 50 jaar;2030;874025;429934;443625
1520;2;45 tot 50 jaar;2031;867844;427218;440673
1521;2;45 tot 50 jaar;2032;869761;428603;440292
1522;2;45 tot 50 jaar;2033;878280;433069;443955
1523;2;45 tot 50 jaar;2034;888247;438982;448306
1524;2;45 tot 50 jaar;2035;896275;443215;452926
1525;2;45 tot 50 jaar;2036;907739;448586;458813
1526;2;45 tot 50 jaar;2037;915062;453610;461809
1527;2;45 tot 50 jaar;2038;919532;456202;464414
1528;2;45 tot 50 jaar;2039;925658;458836;467057
1529;2;45 tot 50 jaar;2040;928374;460416;468465
1530;2;45 tot 50 jaar;2041;922642;458082;464427
1531;2;45 tot 50 jaar;2042;916000;455964;461691
1532;2;45 tot 50 jaar;2043;912283;452934;460319
1533;2;45 tot 50 jaar;2044;916298;454585;461109
1534;2;45 tot 50 jaar;2045;920113;456635;462090
1535;2;45 tot 50 jaar;2046;930681;461916;467712
1536;2;45 tot 50 jaar;2047;938286;466253;472789
1537;2;45 tot 50 jaar;2048;945504;469154;475024
1538;2;45 tot 50 jaar;2049;943555;468771;474496
1539;2;45 tot 50 jaar;2050;936589;465119;470450
1540;2;50 tot 55 jaar;2007;1129848;568355;561505
1541;2;50 tot 55 jaar;2008;1135747;570053;565694
1542;2;50 tot 55 jaar;2009;1147116;574931;572163
1543;2;50 tot 55 jaar;2010;1161985;581592;580372
1544;2;50 tot 55 jaar;2011;1175176;588339;586726
1545;2;50 tot 55 jaar;2012;1188998;594317;594525
1546;2;50 tot 55 jaar;2013;1200726;600068;600938
1547;2;50 tot 55 jaar;2014;1213360;606186;607179
1548;2;50 tot 55 jaar;2015;1222249;610379;612024
1549;2;50 tot 55 jaar;2016;1225861;611897;613782
1550;2;50 tot 55 jaar;2017;1217912;607861;609984
1551;2;50 tot 55 jaar;2018;1207297;602136;605317
1552;2;50 tot 55 jaar;2019;1195618;595479;600313
1553;2;50 tot 55 jaar;2020;1191328;591826;598761
1554;2;50 tot 55 jaar;2021;1184509;587703;596972
1555;2;50 tot 55 jaar;2022;1172332;580559;591867
1556;2;50 tot 55 jaar;2023;1150880;567954;582450
1557;2;50 tot 55 jaar;2024;1112948;547122;564380
1558;2;50 tot 55 jaar;2025;1056458;518755;537368
1559;2;50 tot 55 jaar;2026;999707;490699;508985
1560;2;50 tot 55 jaar;2027;952665;466915;484801
1561;2;50 tot 55 jaar;2028;912946;447807;464902
1562;2;50 tot 55 jaar;2029;891639;437611;453525
1563;2;50 tot 55 jaar;2030;876390;430220;446274
1564;2;50 tot 55 jaar;2031;874478;429704;444950
1565;2;50 tot 55 jaar;2032;872026;427689;444019
1566;2;50 tot 55 jaar;2033;866895;424800;441167
1567;2;50 tot 55 jaar;2034;857291;421074;436580
1568;2;50 tot 55 jaar;2035;853575;419738;434144
1569;2;50 tot 55 jaar;2036;848592;416742;430527
