ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
2556;Totaal;Gilze en Rijen;2e halfjaar 2018;1585.0;60.0
2557;Totaal;Gilze en Rijen;2018;1650.0;63.0
2558;Totaal;Gilze en Rijen;1e halfjaar 2019;1650.0;62.0
2559;Totaal;Gilze en Rijen;2e halfjaar 2019;1725.0;65.0
2560;Totaal;Gilze en Rijen;2019;1845.0;70.0
2561;Totaal;Gilze en Rijen;1e halfjaar 2020;1790.0;68.0
2562;Totaal;Gilze en Rijen;2e halfjaar 2020;1830.0;69.0
2563;Totaal;Gilze en Rijen;2020;1955.0;74.0
2564;Totaal;Gilze en Rijen;1e halfjaar 2021;1865.0;70.0
2565;Totaal;Gilze en Rijen;2e halfjaar 2021;1915.0;72.0
2566;Totaal;Gilze en Rijen;2021;2045.0;76.0
2567;Totaal;Gilze en Rijen;1e halfjaar 2022;1940.0;73.0
2568;Totaal;Gilze en Rijen;2e halfjaar 2022;1990.0;75.0
2569;Totaal;Gilze en Rijen;2022;2125.0;80.0
2570;Totaal;Gilze en Rijen;1e halfjaar 2023;1985.0;74.0
2571;Totaal;Gilze en Rijen;2e halfjaar 2023;2005.0;75.0
2572;Totaal;Gilze en Rijen;2023;2160.0;81.0
2573;Totaal;Gilze en Rijen;1e halfjaar 2024;2035.0;74.0
2574;Totaal;Goeree-Overflakkee;1e halfjaar 2017;2620.0;54.0
2575;Totaal;Goeree-Overflakkee;2e halfjaar 2017;2585.0;53.0
2576;Totaal;Goeree-Overflakkee;2017;2800.0;58.0
2577;Totaal;Goeree-Overflakkee;1e halfjaar 2018;2505.0;51.0
2578;Totaal;Goeree-Overflakkee;2e halfjaar 2018;2590.0;53.0
2579;Totaal;Goeree-Overflakkee;2018;2700.0;55.0
2580;Totaal;Goeree-Overflakkee;1e halfjaar 2019;2615.0;53.0
2581;Totaal;Goeree-Overflakkee;2e halfjaar 2019;2640.0;53.0
2582;Totaal;Goeree-Overflakkee;2019;2805.0;57.0
2583;Totaal;Goeree-Overflakkee;1e halfjaar 2020;2645.0;53.0
2584;Totaal;Goeree-Overflakkee;2e halfjaar 2020;2630.0;53.0
2585;Totaal;Goeree-Overflakkee;2020;2830.0;57.0
2586;Totaal;Goeree-Overflakkee;1e halfjaar 2021;2655.0;53.0
2587;Totaal;Goeree-Overflakkee;2e halfjaar 2021;2760.0;55.0
2588;Totaal;Goeree-Overflakkee;2021;2930.0;58.0
2589;Totaal;Goeree-Overflakkee;1e halfjaar 2022;2760.0;54.0
2590;Totaal;Goeree-Overflakkee;2e halfjaar 2022;;
2591;Totaal;Goeree-Overflakkee;2022;;
2592;Totaal;Goeree-Overflakkee;1e halfjaar 2023;2940.0;57.0
2593;Totaal;Goeree-Overflakkee;2e halfjaar 2023;2970.0;58.0
2594;Totaal;Goeree-Overflakkee;2023;3160.0;61.0
2595;Totaal;Goeree-Overflakkee;1e halfjaar 2024;3045.0;59.0
2596;Totaal;Goes;1e halfjaar 2017;3440.0;92.0
2597;Totaal;Goes;2e halfjaar 2017;3515.0;94.0
2598;Totaal;Goes;2017;3695.0;99.0
2599;Totaal;Goes;1e halfjaar 2018;3545.0;94.0
2600;Totaal;Goes;2e halfjaar 2018;3695.0;98.0
2601;Totaal;Goes;2018;3835.0;102.0
2602;Totaal;Goes;1e halfjaar 2019;3725.0;99.0
2603;Totaal;Goes;2e halfjaar 2019;3795.0;101.0
2604;Totaal;Goes;2019;3960.0;105.0
2605;Totaal;Goes;1e halfjaar 2020;3900.0;102.0
2606;Totaal;Goes;2e halfjaar 2020;3905.0;103.0
2607;Totaal;Goes;2020;4155.0;109.0
2608;Totaal;Goes;1e halfjaar 2021;3905.0;101.0
2609;Totaal;Goes;2e halfjaar 2021;3880.0;101.0
2610;Totaal;Goes;2021;4110.0;107.0
2611;Totaal;Goes;1e halfjaar 2022;3845.0;99.0
2612;Totaal;Goes;2e halfjaar 2022;3900.0;100.0
2613;Totaal;Goes;2022;4145.0;106.0
2614;Totaal;Goes;1e halfjaar 2023;3955.0;100.0
2615;Totaal;Goes;2e halfjaar 2023;4020.0;102.0
2616;Totaal;Goes;2023;4260.0;108.0
2617;Totaal;Goes;1e halfjaar 2024;4040.0;102.0
2618;Totaal;Goirle;1e halfjaar 2017;1270.0;55.0
2619;Totaal;Goirle;2e halfjaar 2017;1255.0;54.0
2620;Totaal;Goirle;2017;1365.0;58.0
2621;Totaal;Goirle;1e halfjaar 2018;;
2622;Totaal;Goirle;2e halfjaar 2018;1330.0;56.0
2623;Totaal;Goirle;2018;;
2624;Totaal;Goirle;1e halfjaar 2019;1415.0;60.0
2625;Totaal;Goirle;2e halfjaar 2019;1485.0;62.0
2626;Totaal;Goirle;2019;1565.0;66.0
2627;Totaal;Goirle;1e halfjaar 2020;1520.0;64.0
2628;Totaal;Goirle;2e halfjaar 2020;1565.0;66.0
2629;Totaal;Goirle;2020;1695.0;71.0
2630;Totaal;Goirle;1e halfjaar 2021;1590.0;66.0
2631;Totaal;Goirle;2e halfjaar 2021;1610.0;67.0
2632;Totaal;Goirle;2021;1735.0;72.0
2633;Totaal;Goirle;1e halfjaar 2022;1575.0;66.0
2634;Totaal;Goirle;2e halfjaar 2022;1600.0;67.0
2635;Totaal;Goirle;2022;1720.0;72.0
2636;Totaal;Goirle;1e halfjaar 2023;1610.0;67.0
2637;Totaal;Goirle;2e halfjaar 2023;1625.0;67.0
2638;Totaal;Goirle;2023;1765.0;73.0
2639;Totaal;Goirle;1e halfjaar 2024;1615.0;66.0
2640;Totaal;Gooise Meren;1e halfjaar 2017;3355.0;59.0
2641;Totaal;Gooise Meren;2e halfjaar 2017;3375.0;59.0
2642;Totaal;Gooise Meren;2017;3550.0;62.0
2643;Totaal;Gooise Meren;1e halfjaar 2018;;
2644;Totaal;Gooise Meren;2e halfjaar 2018;;
2645;Totaal;Gooise Meren;2018;;
2646;Totaal;Gooise Meren;1e halfjaar 2019;;
2647;Totaal;Gooise Meren;2e halfjaar 2019;;
2648;Totaal;Gooise Meren;2019;;
2649;Totaal;Gooise Meren;1e halfjaar 2020;;
2650;Totaal;Gooise Meren;2e halfjaar 2020;3120.0;54.0
2651;Totaal;Gooise Meren;2020;;
2652;Totaal;Gooise Meren;1e halfjaar 2021;3325.0;57.0
2653;Totaal;Gooise Meren;2e halfjaar 2021;3300.0;56.0
2654;Totaal;Gooise Meren;2021;3595.0;61.0
2655;Totaal;Gooise Meren;1e halfjaar 2022;3530.0;60.0
2656;Totaal;Gooise Meren;2e halfjaar 2022;;
2657;Totaal;Gooise Meren;2022;;
2658;Totaal;Gooise Meren;1e halfjaar 2023;3430.0;57.0
2659;Totaal;Gooise Meren;2e halfjaar 2023;3390.0;56.0
2660;Totaal;Gooise Meren;2023;3700.0;61.0
2661;Totaal;Gooise Meren;1e halfjaar 2024;3395.0;56.0
2662;Totaal;Gorinchem;1e halfjaar 2017;2255.0;63.0
2663;Totaal;Gorinchem;2e halfjaar 2017;2275.0;64.0
2664;Totaal;Gorinchem;2017;2430.0;68.0
2665;Totaal;Gorinchem;1e halfjaar 2018;2290.0;63.0
2666;Totaal;Gorinchem;2e halfjaar 2018;2310.0;64.0
2667;Totaal;Gorinchem;2018;2480.0;68.0
2668;Totaal;Gorinchem;1e halfjaar 2019;2380.0;65.0
2669;Totaal;Gorinchem;2e halfjaar 2019;2465.0;67.0
2670;Totaal;Gorinchem;2019;2615.0;71.0
2671;Totaal;Gorinchem;1e halfjaar 2020;2450.0;66.0
2672;Totaal;Gorinchem;2e halfjaar 2020;2490.0;67.0
2673;Totaal;Gorinchem;2020;2665.0;72.0
2674;Totaal;Gorinchem;1e halfjaar 2021;2520.0;67.0
2675;Totaal;Gorinchem;2e halfjaar 2021;2555.0;68.0
2676;Totaal;Gorinchem;2021;2740.0;73.0
2677;Totaal;Gorinchem;1e halfjaar 2022;2580.0;69.0
2678;Totaal;Gorinchem;2e halfjaar 2022;2630.0;70.0
2679;Totaal;Gorinchem;2022;2815.0;75.0
2680;Totaal;Gorinchem;1e halfjaar 2023;2755.0;72.0
2681;Totaal;Gorinchem;2e halfjaar 2023;2790.0;72.0
2682;Totaal;Gorinchem;2023;2965.0;77.0
2683;Totaal;Gorinchem;1e halfjaar 2024;2860.0;74.0
2684;Totaal;Gouda;1e halfjaar 2017;;
2685;Totaal;Gouda;2e halfjaar 2017;;
2686;Totaal;Gouda;2017;;
2687;Totaal;Gouda;1e halfjaar 2018;4670.0;64.0
2688;Totaal;Gouda;2e halfjaar 2018;4660.0;64.0
2689;Totaal;Gouda;2018;5020.0;69.0
2690;Totaal;Gouda;1e halfjaar 2019;4710.0;64.0
2691;Totaal;Gouda;2e halfjaar 2019;4915.0;67.0
2692;Totaal;Gouda;2019;5225.0;71.0
2693;Totaal;Gouda;1e halfjaar 2020;4960.0;68.0
2694;Totaal;Gouda;2e halfjaar 2020;5025.0;68.0
2695;Totaal;Gouda;2020;5400.0;74.0
2696;Totaal;Gouda;1e halfjaar 2021;4885.0;66.0
2697;Totaal;Gouda;2e halfjaar 2021;4910.0;67.0
2698;Totaal;Gouda;2021;5310.0;72.0
2699;Totaal;Gouda;1e halfjaar 2022;4940.0;67.0
2700;Totaal;Gouda;2e halfjaar 2022;4985.0;67.0
2701;Totaal;Gouda;2022;5375.0;73.0
2702;Totaal;Gouda;1e halfjaar 2023;5020.0;67.0
2703;Totaal;Gouda;2e halfjaar 2023;5035.0;67.0
2704;Totaal;Gouda;2023;5435.0;72.0
2705;Totaal;Gouda;1e halfjaar 2024;4975.0;66.0
2706;Totaal;Grave;1e halfjaar 2017;;
2707;Totaal;Grave;2e halfjaar 2017;470.0;38.0
2708;Totaal;Grave;2017;;
2709;Totaal;Grave;1e halfjaar 2018;665.0;53.0
2710;Totaal;Grave;2e halfjaar 2018;755.0;61.0
2711;Totaal;Grave;2018;755.0;61.0
2712;Totaal;Grave;1e halfjaar 2019;815.0;65.0
2713;Totaal;Grave;2e halfjaar 2019;830.0;66.0
2714;Totaal;Grave;2019;890.0;71.0
2715;Totaal;Grave;1e halfjaar 2020;850.0;69.0
2716;Totaal;Grave;2e halfjaar 2020;845.0;68.0
2717;Totaal;Grave;2020;915.0;73.0
2718;Totaal;Grave;1e halfjaar 2021;835.0;67.0
2719;Totaal;Grave;2e halfjaar 2021;835.0;67.0
2720;Totaal;Grave;2021;905.0;73.0
2721;Totaal;Grave;1e halfjaar 2022;;
2722;Totaal;Grave;2e halfjaar 2022;;
2723;Totaal;Grave;2022;;
2724;Totaal;Grave;1e halfjaar 2023;;
2725;Totaal;Grave;2e halfjaar 2023;;
2726;Totaal;Grave;2023;;
2727;Totaal;Grave;1e halfjaar 2024;;
2728;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2017;33510.0;64.0
2729;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2017;33515.0;64.0
2730;Totaal;'s-Gravenhage (gemeente);2017;35905.0;68.0
2731;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2018;32770.0;62.0
2732;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2018;34530.0;65.0
2733;Totaal;'s-Gravenhage (gemeente);2018;35930.0;67.0
2734;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2019;35700.0;66.0
2735;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2019;35590.0;66.0
2736;Totaal;'s-Gravenhage (gemeente);2019;37925.0;71.0
2737;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2020;35780.0;66.0
2738;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2020;35830.0;66.0
2739;Totaal;'s-Gravenhage (gemeente);2020;38265.0;70.0
2740;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2021;34635.0;63.0
2741;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2021;34710.0;63.0
2742;Totaal;'s-Gravenhage (gemeente);2021;36840.0;67.0
2743;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2022;33355.0;60.0
2744;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2022;33145.0;60.0
2745;Totaal;'s-Gravenhage (gemeente);2022;35605.0;64.0
2746;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2023;32470.0;58.0
2747;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2023;33010.0;59.0
2748;Totaal;'s-Gravenhage (gemeente);2023;35045.0;62.0
2749;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2024;33510.0;59.0
2750;Totaal;Groningen (gemeente);1e halfjaar 2017;14055.0;69.0
2751;Totaal;Groningen (gemeente);2e halfjaar 2017;14230.0;70.0
2752;Totaal;Groningen (gemeente);2017;15160.0;75.0
2753;Totaal;Groningen (gemeente);1e halfjaar 2018;13520.0;67.0
2754;Totaal;Groningen (gemeente);2e halfjaar 2018;14085.0;69.0
2755;Totaal;Groningen (gemeente);2018;14730.0;73.0
2756;Totaal;Groningen (gemeente);1e halfjaar 2019;15690.0;68.0
2757;Totaal;Groningen (gemeente);2e halfjaar 2019;15805.0;68.0
2758;Totaal;Groningen (gemeente);2019;16955.0;73.0
2759;Totaal;Groningen (gemeente);1e halfjaar 2020;15795.0;68.0
2760;Totaal;Groningen (gemeente);2e halfjaar 2020;15835.0;68.0
2761;Totaal;Groningen (gemeente);2020;17045.0;73.0
2762;Totaal;Groningen (gemeente);1e halfjaar 2021;15420.0;66.0
2763;Totaal;Groningen (gemeente);2e halfjaar 2021;15195.0;65.0
2764;Totaal;Groningen (gemeente);2021;16630.0;71.0
2765;Totaal;Groningen (gemeente);1e halfjaar 2022;14920.0;63.0
2766;Totaal;Groningen (gemeente);2e halfjaar 2022;14340.0;61.0
2767;Totaal;Groningen (gemeente);2022;15640.0;67.0
2768;Totaal;Groningen (gemeente);1e halfjaar 2023;14655.0;62.0
2769;Totaal;Groningen (gemeente);2e halfjaar 2023;14630.0;61.0
2770;Totaal;Groningen (gemeente);2023;15790.0;66.0
2771;Totaal;Groningen (gemeente);1e halfjaar 2024;14700.0;60.0
2772;Totaal;Grootegast;1e halfjaar 2017;465.0;38.0
2773;Totaal;Grootegast;2e halfjaar 2017;400.0;33.0
2774;Totaal;Grootegast;2017;495.0;41.0
2775;Totaal;Grootegast;1e halfjaar 2018;445.0;37.0
2776;Totaal;Grootegast;2e halfjaar 2018;510.0;42.0
2777;Totaal;Grootegast;2018;525.0;43.0
2778;Totaal;Grootegast;1e halfjaar 2019;;
2779;Totaal;Grootegast;2e halfjaar 2019;;
2780;Totaal;Grootegast;2019;;
2781;Totaal;Grootegast;1e halfjaar 2020;;
2782;Totaal;Grootegast;2e halfjaar 2020;;
2783;Totaal;Grootegast;2020;;
2784;Totaal;Grootegast;1e halfjaar 2021;;
2785;Totaal;Grootegast;2e halfjaar 2021;;
2786;Totaal;Grootegast;2021;;
2787;Totaal;Grootegast;1e halfjaar 2022;;
2788;Totaal;Grootegast;2e halfjaar 2022;;
2789;Totaal;Grootegast;2022;;
2790;Totaal;Grootegast;1e halfjaar 2023;;
2791;Totaal;Grootegast;2e halfjaar 2023;;
2792;Totaal;Grootegast;2023;;
2793;Totaal;Grootegast;1e halfjaar 2024;;
2794;Totaal;Gulpen-Wittem;1e halfjaar 2017;460.0;32.0
2795;Totaal;Gulpen-Wittem;2e halfjaar 2017;470.0;33.0
2796;Totaal;Gulpen-Wittem;2017;505.0;35.0
2797;Totaal;Gulpen-Wittem;1e halfjaar 2018;470.0;33.0
2798;Totaal;Gulpen-Wittem;2e halfjaar 2018;515.0;36.0
2799;Totaal;Gulpen-Wittem;2018;540.0;38.0
2800;Totaal;Gulpen-Wittem;1e halfjaar 2019;950.0;67.0
2801;Totaal;Gulpen-Wittem;2e halfjaar 2019;950.0;67.0
2802;Totaal;Gulpen-Wittem;2019;1055.0;74.0
2803;Totaal;Gulpen-Wittem;1e halfjaar 2020;970.0;68.0
2804;Totaal;Gulpen-Wittem;2e halfjaar 2020;955.0;67.0
2805;Totaal;Gulpen-Wittem;2020;1065.0;75.0
2806;Totaal;Gulpen-Wittem;1e halfjaar 2021;1025.0;72.0
2807;Totaal;Gulpen-Wittem;2e halfjaar 2021;1020.0;72.0
2808;Totaal;Gulpen-Wittem;2021;1105.0;78.0
2809;Totaal;Gulpen-Wittem;1e halfjaar 2022;1035.0;73.0
2810;Totaal;Gulpen-Wittem;2e halfjaar 2022;1030.0;73.0
2811;Totaal;Gulpen-Wittem;2022;1120.0;79.0
2812;Totaal;Gulpen-Wittem;1e halfjaar 2023;1010.0;71.0
2813;Totaal;Gulpen-Wittem;2e halfjaar 2023;1035.0;73.0
2814;Totaal;Gulpen-Wittem;2023;1110.0;78.0
2815;Totaal;Gulpen-Wittem;1e halfjaar 2024;1035.0;74.0
2816;Totaal;Haaksbergen;1e halfjaar 2017;1360.0;56.0
2817;Totaal;Haaksbergen;2e halfjaar 2017;1340.0;55.0
2818;Totaal;Haaksbergen;2017;1430.0;59.0
2819;Totaal;Haaksbergen;1e halfjaar 2018;1320.0;54.0
2820;Totaal;Haaksbergen;2e halfjaar 2018;1360.0;56.0
2821;Totaal;Haaksbergen;2018;1415.0;58.0
2822;Totaal;Haaksbergen;1e halfjaar 2019;1390.0;57.0
2823;Totaal;Haaksbergen;2e halfjaar 2019;1405.0;58.0
2824;Totaal;Haaksbergen;2019;1490.0;61.0
2825;Totaal;Haaksbergen;1e halfjaar 2020;1375.0;57.0
2826;Totaal;Haaksbergen;2e halfjaar 2020;1370.0;56.0
2827;Totaal;Haaksbergen;2020;1470.0;60.0
2828;Totaal;Haaksbergen;1e halfjaar 2021;1360.0;56.0
2829;Totaal;Haaksbergen;2e halfjaar 2021;1395.0;57.0
2830;Totaal;Haaksbergen;2021;1500.0;62.0
2831;Totaal;Haaksbergen;1e halfjaar 2022;1405.0;58.0
2832;Totaal;Haaksbergen;2e halfjaar 2022;1430.0;59.0
2833;Totaal;Haaksbergen;2022;1545.0;64.0
2834;Totaal;Haaksbergen;1e halfjaar 2023;1475.0;60.0
2835;Totaal;Haaksbergen;2e halfjaar 2023;1490.0;61.0
2836;Totaal;Haaksbergen;2023;1610.0;66.0
2837;Totaal;Haaksbergen;1e halfjaar 2024;1515.0;62.0
2838;Totaal;Haaren;1e halfjaar 2017;575.0;41.0
2839;Totaal;Haaren;2e halfjaar 2017;565.0;41.0
2840;Totaal;Haaren;2017;625.0;45.0
2841;Totaal;Haaren;1e halfjaar 2018;610.0;43.0
2842;Totaal;Haaren;2e halfjaar 2018;640.0;46.0
2843;Totaal;Haaren;2018;685.0;49.0
2844;Totaal;Haaren;1e halfjaar 2019;675.0;48.0
2845;Totaal;Haaren;2e halfjaar 2019;715.0;50.0
2846;Totaal;Haaren;2019;760.0;54.0
2847;Totaal;Haaren;1e halfjaar 2020;880.0;61.0
2848;Totaal;Haaren;2e halfjaar 2020;885.0;62.0
2849;Totaal;Haaren;2020;950.0;66.0
2850;Totaal;Haaren;1e halfjaar 2021;;
2851;Totaal;Haaren;2e halfjaar 2021;;
2852;Totaal;Haaren;2021;;
2853;Totaal;Haaren;1e halfjaar 2022;;
2854;Totaal;Haaren;2e halfjaar 2022;;
2855;Totaal;Haaren;2022;;
2856;Totaal;Haaren;1e halfjaar 2023;;
2857;Totaal;Haaren;2e halfjaar 2023;;
2858;Totaal;Haaren;2023;;
2859;Totaal;Haaren;1e halfjaar 2024;;
2860;Totaal;Haarlem;1e halfjaar 2017;9640.0;61.0
2861;Totaal;Haarlem;2e halfjaar 2017;9790.0;61.0
2862;Totaal;Haarlem;2017;10450.0;66.0
2863;Totaal;Haarlem;1e halfjaar 2018;9305.0;58.0
2864;Totaal;Haarlem;2e halfjaar 2018;10035.0;63.0
2865;Totaal;Haarlem;2018;10445.0;65.0
2866;Totaal;Haarlem;1e halfjaar 2019;10715.0;66.0
2867;Totaal;Haarlem;2e halfjaar 2019;11100.0;69.0
2868;Totaal;Haarlem;2019;11840.0;73.0
2869;Totaal;Haarlem;1e halfjaar 2020;10845.0;67.0
2870;Totaal;Haarlem;2e halfjaar 2020;11035.0;68.0
2871;Totaal;Haarlem;2020;11735.0;72.0
2872;Totaal;Haarlem;1e halfjaar 2021;10620.0;65.0
2873;Totaal;Haarlem;2e halfjaar 2021;10610.0;65.0
2874;Totaal;Haarlem;2021;11465.0;71.0
2875;Totaal;Haarlem;1e halfjaar 2022;10325.0;63.0
2876;Totaal;Haarlem;2e halfjaar 2022;10525.0;65.0
2877;Totaal;Haarlem;2022;11210.0;69.0
2878;Totaal;Haarlem;1e halfjaar 2023;10135.0;61.0
2879;Totaal;Haarlem;2e halfjaar 2023;10055.0;61.0
2880;Totaal;Haarlem;2023;10870.0;66.0
2881;Totaal;Haarlem;1e halfjaar 2024;9840.0;59.0
2882;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2017;;
2883;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2017;;
2884;Totaal;Haarlemmerliede en Spaarnwoude;2017;;
2885;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2018;;
2886;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2018;;
2887;Totaal;Haarlemmerliede en Spaarnwoude;2018;;
2888;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2019;;
2889;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2019;;
2890;Totaal;Haarlemmerliede en Spaarnwoude;2019;;
2891;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2020;;
2892;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2020;;
2893;Totaal;Haarlemmerliede en Spaarnwoude;2020;;
2894;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2021;;
2895;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2021;;
2896;Totaal;Haarlemmerliede en Spaarnwoude;2021;;
2897;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2022;;
2898;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2022;;
2899;Totaal;Haarlemmerliede en Spaarnwoude;2022;;
2900;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2023;;
2901;Totaal;Haarlemmerliede en Spaarnwoude;2e halfjaar 2023;;
2902;Totaal;Haarlemmerliede en Spaarnwoude;2023;;
2903;Totaal;Haarlemmerliede en Spaarnwoude;1e halfjaar 2024;;
2904;Totaal;Haarlemmermeer;1e halfjaar 2017;7730.0;53.0
2905;Totaal;Haarlemmermeer;2e halfjaar 2017;;
2906;Totaal;Haarlemmermeer;2017;;
2907;Totaal;Haarlemmermeer;1e halfjaar 2018;4275.0;29.0
2908;Totaal;Haarlemmermeer;2e halfjaar 2018;4750.0;32.0
2909;Totaal;Haarlemmermeer;2018;4930.0;33.0
2910;Totaal;Haarlemmermeer;1e halfjaar 2019;4900.0;32.0
2911;Totaal;Haarlemmermeer;2e halfjaar 2019;5245.0;34.0
2912;Totaal;Haarlemmermeer;2019;5425.0;35.0
2913;Totaal;Haarlemmermeer;1e halfjaar 2020;6105.0;39.0
2914;Totaal;Haarlemmermeer;2e halfjaar 2020;6455.0;41.0
2915;Totaal;Haarlemmermeer;2020;6760.0;43.0
2916;Totaal;Haarlemmermeer;1e halfjaar 2021;8100.0;51.0
2917;Totaal;Haarlemmermeer;2e halfjaar 2021;8130.0;52.0
2918;Totaal;Haarlemmermeer;2021;8665.0;55.0
2919;Totaal;Haarlemmermeer;1e halfjaar 2022;8230.0;52.0
2920;Totaal;Haarlemmermeer;2e halfjaar 2022;8380.0;53.0
2921;Totaal;Haarlemmermeer;2022;8990.0;56.0
2922;Totaal;Haarlemmermeer;1e halfjaar 2023;8465.0;52.0
2923;Totaal;Haarlemmermeer;2e halfjaar 2023;8310.0;51.0
2924;Totaal;Haarlemmermeer;2023;8960.0;55.0
2925;Totaal;Haarlemmermeer;1e halfjaar 2024;8675.0;53.0
2926;Totaal;Halderberge;1e halfjaar 2017;1720.0;58.0
2927;Totaal;Halderberge;2e halfjaar 2017;1790.0;61.0
2928;Totaal;Halderberge;2017;1900.0;64.0
2929;Totaal;Halderberge;1e halfjaar 2018;1820.0;61.0
2930;Totaal;Halderberge;2e halfjaar 2018;1925.0;64.0
2931;Totaal;Halderberge;2018;2020.0;68.0
2932;Totaal;Halderberge;1e halfjaar 2019;2020.0;67.0
2933;Totaal;Halderberge;2e halfjaar 2019;2055.0;68.0
2934;Totaal;Halderberge;2019;2190.0;73.0
2935;Totaal;Halderberge;1e halfjaar 2020;2070.0;68.0
2936;Totaal;Halderberge;2e halfjaar 2020;2125.0;70.0
2937;Totaal;Halderberge;2020;2245.0;74.0
2938;Totaal;Halderberge;1e halfjaar 2021;2135.0;70.0
2939;Totaal;Halderberge;2e halfjaar 2021;2170.0;71.0
2940;Totaal;Halderberge;2021;2330.0;77.0
2941;Totaal;Halderberge;1e halfjaar 2022;2205.0;72.0
2942;Totaal;Halderberge;2e halfjaar 2022;2245.0;73.0
2943;Totaal;Halderberge;2022;2400.0;78.0
2944;Totaal;Halderberge;1e halfjaar 2023;2210.0;71.0
2945;Totaal;Halderberge;2e halfjaar 2023;2240.0;72.0
2946;Totaal;Halderberge;2023;2390.0;77.0
2947;Totaal;Halderberge;1e halfjaar 2024;2285.0;73.0
2948;Totaal;Hardenberg;1e halfjaar 2017;;
2949;Totaal;Hardenberg;2e halfjaar 2017;;
2950;Totaal;Hardenberg;2017;;
2951;Totaal;Hardenberg;1e halfjaar 2018;;
2952;Totaal;Hardenberg;2e halfjaar 2018;;
2953;Totaal;Hardenberg;2018;;
2954;Totaal;Hardenberg;1e halfjaar 2019;;
2955;Totaal;Hardenberg;2e halfjaar 2019;;
2956;Totaal;Hardenberg;2019;;
2957;Totaal;Hardenberg;1e halfjaar 2020;;
2958;Totaal;Hardenberg;2e halfjaar 2020;;
2959;Totaal;Hardenberg;2020;;
2960;Totaal;Hardenberg;1e halfjaar 2021;;
2961;Totaal;Hardenberg;2e halfjaar 2021;;
2962;Totaal;Hardenberg;2021;;
2963;Totaal;Hardenberg;1e halfjaar 2022;;
2964;Totaal;Hardenberg;2e halfjaar 2022;4240.0;69.0
2965;Totaal;Hardenberg;2022;;
2966;Totaal;Hardenberg;1e halfjaar 2023;4300.0;69.0
2967;Totaal;Hardenberg;2e halfjaar 2023;4265.0;68.0
2968;Totaal;Hardenberg;2023;4595.0;74.0
2969;Totaal;Hardenberg;1e halfjaar 2024;4305.0;68.0
2970;Totaal;Harderwijk;1e halfjaar 2017;2410.0;52.0
2971;Totaal;Harderwijk;2e halfjaar 2017;2430.0;52.0
2972;Totaal;Harderwijk;2017;2620.0;56.0
2973;Totaal;Harderwijk;1e halfjaar 2018;2470.0;53.0
2974;Totaal;Harderwijk;2e halfjaar 2018;2625.0;56.0
2975;Totaal;Harderwijk;2018;2725.0;58.0
2976;Totaal;Harderwijk;1e halfjaar 2019;3125.0;66.0
2977;Totaal;Harderwijk;2e halfjaar 2019;3300.0;69.0
2978;Totaal;Harderwijk;2019;3475.0;73.0
2979;Totaal;Harderwijk;1e halfjaar 2020;3335.0;69.0
2980;Totaal;Harderwijk;2e halfjaar 2020;3410.0;70.0
2981;Totaal;Harderwijk;2020;3630.0;75.0
2982;Totaal;Harderwijk;1e halfjaar 2021;3400.0;70.0
2983;Totaal;Harderwijk;2e halfjaar 2021;3405.0;70.0
2984;Totaal;Harderwijk;2021;3685.0;76.0
2985;Totaal;Harderwijk;1e halfjaar 2022;3405.0;70.0
2986;Totaal;Harderwijk;2e halfjaar 2022;3370.0;69.0
2987;Totaal;Harderwijk;2022;3665.0;75.0
2988;Totaal;Harderwijk;1e halfjaar 2023;3275.0;67.0
2989;Totaal;Harderwijk;2e halfjaar 2023;3295.0;67.0
