ID;Leeftijd;Migratieachtergrond;VerblijfsduurInNederland;Perioden;k_1eGeneratieMigratieachtergrondTotaal_1;k_1eGeneratieMigratieachtergrondMan_2;k_1eGeneratieMigratieachtergrondVrouw_3
8827;Totaal;Europese Unie (excl. Nederlandse acht...;46 jaar;2014;2500;1089;1411
8828;Totaal;Europese Unie (excl. Nederlandse acht...;46 jaar;2015;3170;1344;1826
8829;Totaal;Europese Unie (excl. Nederlandse acht...;46 jaar;2016;3541;1678;1863
8830;Totaal;Europese Unie (excl. Nederlandse acht...;46 jaar;2017;3392;1537;1855
8831;Totaal;Europese Unie (excl. Nederlandse acht...;46 jaar;2018;3610;1675;1935
8832;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2003;1277;415;862
8833;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2004;1334;431;903
8834;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2005;1627;605;1022
8835;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2006;1275;332;943
8836;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2007;1316;333;983
8837;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2008;1540;594;946
8838;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2009;1930;921;1009
8839;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2010;1936;917;1019
8840;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2011;2064;981;1083
8841;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2012;2539;1257;1282
8842;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2013;2580;1276;1304
8843;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2014;2775;1317;1458
8844;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2015;2452;1062;1390
8845;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2016;3095;1307;1788
8846;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2017;3465;1632;1833
8847;Totaal;Europese Unie (excl. Nederlandse acht...;47 jaar;2018;3314;1504;1810
8848;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2003;996;271;725
8849;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2004;1250;410;840
8850;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2005;2110;977;1133
8851;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2006;1581;585;996
8852;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2007;1238;322;916
8853;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2008;1285;325;960
8854;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2009;1499;575;924
8855;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2010;1896;903;993
8856;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2011;1889;893;996
8857;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2012;2005;958;1047
8858;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2013;2459;1206;1253
8859;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2014;2494;1223;1271
8860;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2015;2713;1280;1433
8861;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2016;2392;1028;1364
8862;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2017;3022;1275;1747
8863;Totaal;Europese Unie (excl. Nederlandse acht...;48 jaar;2018;3365;1574;1791
8864;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2003;811;230;581
8865;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2004;968;266;702
8866;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2005;1258;414;844
8867;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2006;2043;945;1098
8868;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2007;1541;568;973
8869;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2008;1216;319;897
8870;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2009;1256;318;938
8871;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2010;1481;566;915
8872;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2011;1841;875;966
8873;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2012;1847;870;977
8874;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2013;1947;926;1021
8875;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2014;2390;1169;1221
8876;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2015;2448;1192;1256
8877;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2016;2618;1229;1389
8878;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2017;2324;1000;1324
8879;Totaal;Europese Unie (excl. Nederlandse acht...;49 jaar;2018;2946;1235;1711
8880;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2003;796;189;607
8881;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2004;788;225;563
8882;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2005;964;268;696
8883;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2006;1220;406;814
8884;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2007;2001;928;1073
8885;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2008;1500;554;946
8886;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2009;1182;308;874
8887;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2010;1232;311;921
8888;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2011;1439;551;888
8889;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2012;1789;846;943
8890;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2013;1797;851;946
8891;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2014;1886;897;989
8892;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2015;2316;1127;1189
8893;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2016;2369;1144;1225
8894;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2017;2534;1192;1342
8895;Totaal;Europese Unie (excl. Nederlandse acht...;50 jaar;2018;2261;974;1287
8896;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2003;887;221;666
8897;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2004;777;188;589
8898;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2005;783;228;555
8899;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2006;934;262;672
8900;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2007;1190;399;791
8901;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2008;1951;900;1051
8902;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2009;1457;537;920
8903;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2010;1179;313;866
8904;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2011;1203;304;899
8905;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2012;1385;522;863
8906;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2013;1739;817;922
8907;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2014;1729;808;921
8908;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2015;1823;856;967
8909;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2016;2259;1107;1152
8910;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2017;2295;1094;1201
8911;Totaal;Europese Unie (excl. Nederlandse acht...;51 jaar;2018;2456;1143;1313
8912;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2003;1013;285;728
8913;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2004;853;215;638
8914;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2005;773;194;579
8915;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2006;772;227;545
8916;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2007;907;256;651
8917;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2008;1155;386;769
8918;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2009;1884;867;1017
8919;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2010;1418;521;897
8920;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2011;1143;300;843
8921;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2012;1165;294;871
8922;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2013;1343;505;838
8923;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2014;1671;786;885
8924;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2015;1667;778;889
8925;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2016;1771;827;944
8926;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2017;2178;1071;1107
8927;Totaal;Europese Unie (excl. Nederlandse acht...;52 jaar;2018;2219;1052;1167
8928;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2003;1498;441;1057
8929;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2004;979;278;701
8930;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2005;848;215;633
8931;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2006;750;192;558
8932;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2007;744;220;524
8933;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2008;877;249;628
8934;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2009;1117;374;743
8935;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2010;1801;830;971
8936;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2011;1372;499;873
8937;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2012;1109;295;814
8938;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2013;1118;280;838
8939;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2014;1299;477;822
8940;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2015;1612;760;852
8941;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2016;1606;748;858
8942;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2017;1707;794;913
8943;Totaal;Europese Unie (excl. Nederlandse acht...;53 jaar;2018;2109;1028;1081
8944;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2003;2023;623;1400
8945;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2004;1449;431;1018
8946;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2005;974;285;689
8947;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2006;817;210;607
8948;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2007;721;187;534
8949;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2008;717;213;504
8950;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2009;843;242;601
8951;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2010;1091;366;725
8952;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2011;1736;802;934
8953;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2012;1328;480;848
8954;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2013;1077;289;788
8955;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2014;1071;270;801
8956;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2015;1262;460;802
8957;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2016;1553;725;828
8958;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2017;1545;710;835
8959;Totaal;Europese Unie (excl. Nederlandse acht...;54 jaar;2018;1651;764;887
8960;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2003;1937;588;1349
8961;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2004;1951;607;1344
8962;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2005;1464;441;1023
8963;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2006;933;276;657
8964;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2007;795;204;591
8965;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2008;706;181;525
8966;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2009;688;206;482
8967;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2010;824;239;585
8968;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2011;1051;350;701
8969;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2012;1669;766;903
8970;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2013;1281;464;817
8971;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2014;1035;278;757
8972;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2015;1032;258;774
8973;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2016;1216;438;778
8974;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2017;1494;692;802
8975;Totaal;Europese Unie (excl. Nederlandse acht...;55 jaar;2018;1488;681;807
8976;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2003;2599;815;1784
8977;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2004;1873;571;1302
8978;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2005;2102;733;1369
8979;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2006;1418;429;989
8980;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2007;893;263;630
8981;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2008;774;199;575
8982;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2009;686;180;506
8983;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2010;672;202;470
8984;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2011;787;230;557
8985;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2012;1001;336;665
8986;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2013;1606;736;870
8987;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2014;1229;440;789
8988;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2015;990;266;724
8989;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2016;995;248;747
8990;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2017;1179;418;761
8991;Totaal;Europese Unie (excl. Nederlandse acht...;56 jaar;2018;1448;670;778
8992;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2003;2521;730;1791
8993;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2004;2505;793;1712
8994;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2005;2183;844;1339
8995;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2006;2014;711;1303
8996;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2007;1371;417;954
8997;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2008;854;259;595
8998;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2009;740;191;549
8999;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2010;665;180;485
9000;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2011;651;198;453
9001;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2012;753;222;531
9002;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2013;963;324;639
9003;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2014;1538;700;838
9004;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2015;1179;419;760
9005;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2016;944;256;688
9006;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2017;951;239;712
9007;Totaal;Europese Unie (excl. Nederlandse acht...;57 jaar;2018;1122;400;722
9008;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2003;230;52;178
9009;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2004;2428;719;1709
9010;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2005;2608;844;1764
9011;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2006;2092;806;1286
9012;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2007;1932;693;1239
9013;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2008;1321;408;913
9014;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2009;832;255;577
9015;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2010;719;189;530
9016;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2011;635;172;463
9017;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2012;626;193;433
9018;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2013;717;211;506
9019;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2014;931;317;614
9020;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2015;1464;666;798
9021;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2016;1126;403;723
9022;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2017;903;245;658
9023;Totaal;Europese Unie (excl. Nederlandse acht...;58 jaar;2018;911;227;684
9024;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2003;296;86;210
9025;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2004;225;52;173
9026;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2005;2635;730;1905
9027;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2006;2492;810;1682
9028;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2007;1995;764;1231
9029;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2008;1851;675;1176
9030;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2009;1285;397;888
9031;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2010;801;251;550
9032;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2011;694;185;509
9033;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2012;601;163;438
9034;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2013;606;188;418
9035;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2014;679;204;475
9036;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2015;903;308;595
9037;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2016;1395;641;754
9038;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2017;1074;389;685
9039;Totaal;Europese Unie (excl. Nederlandse acht...;59 jaar;2018;861;233;628
9040;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2003;6359;1693;4666
9041;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2004;6106;1690;4416
9042;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2005;6016;1676;4340
9043;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2006;8012;2272;5740
9044;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2007;9832;2932;6900
9045;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2008;11063;3477;7586
9046;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2009;12098;3953;8145
9047;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2010;12710;4200;8510
9048;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2011;12652;4239;8413
9049;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2012;12493;4213;8280
9050;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2013;12232;4140;8092
9051;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2014;12003;4127;7876
9052;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2015;11870;4110;7760
9053;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2016;11869;4204;7665
9054;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2017;12351;4576;7775
9055;Totaal;Europese Unie (excl. Nederlandse acht...;60 jaar of meer;2018;12522;4725;7797
9056;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2003;7249;2344;4905
9057;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2004;6227;2086;4141
9058;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2005;5748;1951;3797
9059;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2006;5139;1765;3374
9060;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2007;4718;1685;3033
9061;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2008;4211;1537;2674
9062;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2009;3814;1422;2392
9063;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2010;2041;740;1301
9064;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2011;1862;684;1178
9065;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2012;1716;636;1080
9066;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2013;1599;609;990
9067;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2014;1501;582;919
9068;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2015;1420;560;860
9069;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2016;1462;629;833
9070;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2017;1257;517;740
9071;Totaal;Europese Unie (excl. Nederlandse acht...;Onbekend;2018;1185;496;689
9072;Totaal;Afghanistan;Totaal;2003;30936;17753;13183
9073;Totaal;Afghanistan;Totaal;2004;32123;18231;13892
9074;Totaal;Afghanistan;Totaal;2005;32394;18170;14224
9075;Totaal;Afghanistan;Totaal;2006;31987;17629;14358
9076;Totaal;Afghanistan;Totaal;2007;31330;17097;14233
9077;Totaal;Afghanistan;Totaal;2008;30939;16781;14158
9078;Totaal;Afghanistan;Totaal;2009;30707;16601;14106
9079;Totaal;Afghanistan;Totaal;2010;31060;16770;14290
9080;Totaal;Afghanistan;Totaal;2011;31823;17238;14585
9081;Totaal;Afghanistan;Totaal;2012;32579;17614;14965
9082;Totaal;Afghanistan;Totaal;2013;32820;17645;15175
9083;Totaal;Afghanistan;Totaal;2014;33085;17708;15377
9084;Totaal;Afghanistan;Totaal;2015;33058;17686;15372
9085;Totaal;Afghanistan;Totaal;2016;33030;17620;15410
9086;Totaal;Afghanistan;Totaal;2017;34694;18714;15980
9087;Totaal;Afghanistan;Totaal;2018;34993;18889;16104
9088;Totaal;Afghanistan;Minder dan 1 jaar;2003;2877;1601;1276
9089;Totaal;Afghanistan;Minder dan 1 jaar;2004;1888;944;944
9090;Totaal;Afghanistan;Minder dan 1 jaar;2005;970;435;535
9091;Totaal;Afghanistan;Minder dan 1 jaar;2006;869;357;512
9092;Totaal;Afghanistan;Minder dan 1 jaar;2007;789;390;399
9093;Totaal;Afghanistan;Minder dan 1 jaar;2008;772;432;340
9094;Totaal;Afghanistan;Minder dan 1 jaar;2009;792;461;331
9095;Totaal;Afghanistan;Minder dan 1 jaar;2010;1212;722;490
9096;Totaal;Afghanistan;Minder dan 1 jaar;2011;1763;1110;653
9097;Totaal;Afghanistan;Minder dan 1 jaar;2012;1870;1127;743
9098;Totaal;Afghanistan;Minder dan 1 jaar;2013;1437;852;585
9099;Totaal;Afghanistan;Minder dan 1 jaar;2014;1433;859;574
9100;Totaal;Afghanistan;Minder dan 1 jaar;2015;1051;640;411
9101;Totaal;Afghanistan;Minder dan 1 jaar;2016;1062;608;454
9102;Totaal;Afghanistan;Minder dan 1 jaar;2017;2548;1662;886
9103;Totaal;Afghanistan;Minder dan 1 jaar;2018;1274;793;481
9104;Totaal;Afghanistan;1 jaar;2003;4428;2614;1814
9105;Totaal;Afghanistan;1 jaar;2004;2728;1492;1236
9106;Totaal;Afghanistan;1 jaar;2005;1860;902;958
9107;Totaal;Afghanistan;1 jaar;2006;920;399;521
9108;Totaal;Afghanistan;1 jaar;2007;834;334;500
9109;Totaal;Afghanistan;1 jaar;2008;732;346;386
9110;Totaal;Afghanistan;1 jaar;2009;718;388;330
9111;Totaal;Afghanistan;1 jaar;2010;734;417;317
9112;Totaal;Afghanistan;1 jaar;2011;1120;652;468
9113;Totaal;Afghanistan;1 jaar;2012;1609;978;631
9114;Totaal;Afghanistan;1 jaar;2013;1680;970;710
9115;Totaal;Afghanistan;1 jaar;2014;1299;743;556
9116;Totaal;Afghanistan;1 jaar;2015;1304;767;537
9117;Totaal;Afghanistan;1 jaar;2016;939;554;385
9118;Totaal;Afghanistan;1 jaar;2017;957;530;427
9119;Totaal;Afghanistan;1 jaar;2018;2302;1480;822
9120;Totaal;Afghanistan;2 jaar;2003;4518;2663;1855
9121;Totaal;Afghanistan;2 jaar;2004;4274;2507;1767
9122;Totaal;Afghanistan;2 jaar;2005;2603;1394;1209
9123;Totaal;Afghanistan;2 jaar;2006;1709;785;924
9124;Totaal;Afghanistan;2 jaar;2007;872;360;512
9125;Totaal;Afghanistan;2 jaar;2008;809;319;490
9126;Totaal;Afghanistan;2 jaar;2009;701;324;377
9127;Totaal;Afghanistan;2 jaar;2010;680;358;322
9128;Totaal;Afghanistan;2 jaar;2011;689;381;308
9129;Totaal;Afghanistan;2 jaar;2012;1013;562;451
9130;Totaal;Afghanistan;2 jaar;2013;1467;860;607
9131;Totaal;Afghanistan;2 jaar;2014;1564;872;692
9132;Totaal;Afghanistan;2 jaar;2015;1224;695;529
9133;Totaal;Afghanistan;2 jaar;2016;1206;701;505
9134;Totaal;Afghanistan;2 jaar;2017;885;513;372
9135;Totaal;Afghanistan;2 jaar;2018;886;485;401
9136;Totaal;Afghanistan;3 jaar;2003;5304;3072;2232
9137;Totaal;Afghanistan;3 jaar;2004;4445;2620;1825
9138;Totaal;Afghanistan;3 jaar;2005;4149;2416;1733
9139;Totaal;Afghanistan;3 jaar;2006;2392;1236;1156
9140;Totaal;Afghanistan;3 jaar;2007;1610;731;879
9141;Totaal;Afghanistan;3 jaar;2008;844;343;501
9142;Totaal;Afghanistan;3 jaar;2009;790;307;483
9143;Totaal;Afghanistan;3 jaar;2010;674;306;368
9144;Totaal;Afghanistan;3 jaar;2011;645;331;314
9145;Totaal;Afghanistan;3 jaar;2012;651;350;301
9146;Totaal;Afghanistan;3 jaar;2013;951;514;437
9147;Totaal;Afghanistan;3 jaar;2014;1371;784;587
9148;Totaal;Afghanistan;3 jaar;2015;1505;838;667
9149;Totaal;Afghanistan;3 jaar;2016;1175;660;515
9150;Totaal;Afghanistan;3 jaar;2017;1157;664;493
9151;Totaal;Afghanistan;3 jaar;2018;847;483;364
9152;Totaal;Afghanistan;4 jaar;2003;3680;2125;1555
9153;Totaal;Afghanistan;4 jaar;2004;5243;3034;2209
9154;Totaal;Afghanistan;4 jaar;2005;4383;2575;1808
9155;Totaal;Afghanistan;4 jaar;2006;3988;2297;1691
9156;Totaal;Afghanistan;4 jaar;2007;2247;1133;1114
9157;Totaal;Afghanistan;4 jaar;2008;1536;682;854
9158;Totaal;Afghanistan;4 jaar;2009;817;331;486
9159;Totaal;Afghanistan;4 jaar;2010;757;295;462
9160;Totaal;Afghanistan;4 jaar;2011;649;288;361
9161;Totaal;Afghanistan;4 jaar;2012;616;311;305
9162;Totaal;Afghanistan;4 jaar;2013;608;318;290
9163;Totaal;Afghanistan;4 jaar;2014;905;481;424
