ID;EnergyCommodities;Periods;EnergyConsumptionInSectorIndustry_1
901;Electricity;2002 3rd quarter;32.0
902;Electricity;2002 4th quarter;32.0
903;Electricity;2002;127.0
904;Electricity;2003 1st quarter;31.0
905;Electricity;2003 2nd quarter;32.0
906;Electricity;2003 3rd quarter;31.0
907;Electricity;2003 4th quarter;32.0
908;Electricity;2003;126.0
909;Electricity;2004 1st quarter;32.0
910;Electricity;2004 2nd quarter;32.0
911;Electricity;2004 3rd quarter;33.0
912;Electricity;2004 4th quarter;32.0
913;Electricity;2004;129.0
914;Electricity;2005 1st quarter;32.0
915;Electricity;2005 2nd quarter;32.0
916;Electricity;2005 3rd quarter;32.0
917;Electricity;2005 4th quarter;33.0
918;Electricity;2005;129.0
919;Electricity;2006 1st quarter;33.0
920;Electricity;2006 2nd quarter;33.0
921;Electricity;2006 3rd quarter;33.0
922;Electricity;2006 4th quarter;33.0
923;Electricity;2006;130.0
924;Electricity;2007 1st quarter;33.0
925;Electricity;2007 2nd quarter;34.0
926;Electricity;2007 3rd quarter;34.0
927;Electricity;2007 4th quarter;34.0
928;Electricity;2007;134.0
929;Electricity;2008 1st quarter;34.0
930;Electricity;2008 2nd quarter;34.0
931;Electricity;2008 3rd quarter;34.0
932;Electricity;2008 4th quarter;32.0
933;Electricity;2008;133.0
934;Electricity;2009 1st quarter;28.0
935;Electricity;2009 2nd quarter;27.0
936;Electricity;2009 3rd quarter;30.0
937;Electricity;2009 4th quarter;30.0
938;Electricity;2009;115.0
939;Electricity;2010 1st quarter;30.0
940;Electricity;2010 2nd quarter;30.0
941;Electricity;2010 3rd quarter;32.0
942;Electricity;2010 4th quarter;32.0
943;Electricity;2010;124.0
944;Electricity;2011;123.0
945;Electricity;2012;109.0
946;Heat;1975;31.0
947;Heat;1976;29.0
948;Heat;1977;29.0
949;Heat;1978;31.0
950;Heat;1979;24.0
951;Heat;1980;14.0
952;Heat;1981;14.0
953;Heat;1982;23.0
954;Heat;1983;23.0
955;Heat;1984;23.0
956;Heat;1985;25.0
957;Heat;1986;18.0
958;Heat;1987;18.0
959;Heat;1988;20.0
960;Heat;1989;13.0
961;Heat;1990;15.0
962;Heat;1991;18.0
963;Heat;1992;20.0
964;Heat;1993;49.0
965;Heat;1994;65.0
966;Heat;1995;75.0
967;Heat;1996;80.0
968;Heat;1997;82.0
969;Heat;1998;87.0
970;Heat;1999 1st quarter;25.0
971;Heat;1999 2nd quarter;25.0
972;Heat;1999 3rd quarter;24.0
973;Heat;1999 4th quarter;26.0
974;Heat;1999;100.0
975;Heat;2000 1st quarter;25.0
976;Heat;2000 2nd quarter;22.0
977;Heat;2000 3rd quarter;23.0
978;Heat;2000 4th quarter;25.0
979;Heat;2000;95.0
980;Heat;2001 1st quarter;26.0
981;Heat;2001 2nd quarter;24.0
982;Heat;2001 3rd quarter;24.0
983;Heat;2001 4th quarter;24.0
984;Heat;2001;98.0
985;Heat;2002 1st quarter;26.0
986;Heat;2002 2nd quarter;24.0
987;Heat;2002 3rd quarter;24.0
988;Heat;2002 4th quarter;27.0
989;Heat;2002;101.0
990;Heat;2003 1st quarter;28.0
991;Heat;2003 2nd quarter;27.0
992;Heat;2003 3rd quarter;25.0
993;Heat;2003 4th quarter;27.0
994;Heat;2003;107.0
995;Heat;2004 1st quarter;28.0
996;Heat;2004 2nd quarter;29.0
997;Heat;2004 3rd quarter;29.0
998;Heat;2004 4th quarter;29.0
999;Heat;2004;114.0
1000;Heat;2005 1st quarter;29.0
1001;Heat;2005 2nd quarter;26.0
1002;Heat;2005 3rd quarter;27.0
1003;Heat;2005 4th quarter;29.0
1004;Heat;2005;111.0
1005;Heat;2006 1st quarter;23.0
1006;Heat;2006 2nd quarter;20.0
1007;Heat;2006 3rd quarter;21.0
1008;Heat;2006 4th quarter;22.0
1009;Heat;2006;86.0
1010;Heat;2007 1st quarter;22.0
1011;Heat;2007 2nd quarter;20.0
1012;Heat;2007 3rd quarter;21.0
1013;Heat;2007 4th quarter;22.0
1014;Heat;2007;85.0
1015;Heat;2008 1st quarter;20.0
1016;Heat;2008 2nd quarter;19.0
1017;Heat;2008 3rd quarter;19.0
1018;Heat;2008 4th quarter;26.0
1019;Heat;2008;85.0
1020;Heat;2009 1st quarter;18.0
1021;Heat;2009 2nd quarter;16.0
1022;Heat;2009 3rd quarter;17.0
1023;Heat;2009 4th quarter;18.0
1024;Heat;2009;69.0
1025;Heat;2010 1st quarter;20.0
1026;Heat;2010 2nd quarter;17.0
1027;Heat;2010 3rd quarter;18.0
1028;Heat;2010 4th quarter;18.0
1029;Heat;2010;72.0
1030;Heat;2011;71.0
1031;Heat;2012;68.0
