ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
8570;Vivaldi;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632304;;;;1.0
8571;Vivaldi;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632304;;;;1.0
8572;Vivaldi;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632304;;;;1.0
8573;Vivaldi;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632304;;;;1.0
8574;Vivaldi;Eigen woning;Amsterdam                               ;Buurt     ;BU03632304;;2590.0;;1.0
8575;Vivaldi;Huurwoning;Amsterdam                               ;Buurt     ;BU03632304;;1400.0;;1.0
8576;Oude Pijp;Totaal woningen;Amsterdam                               ;Wijk      ;WK036324  ;750.0;1830.0;;1.0
8577;Oude Pijp;Appartement;Amsterdam                               ;Wijk      ;WK036324  ;740.0;1810.0;;1.0
8578;Oude Pijp;Tussenwoning;Amsterdam                               ;Wijk      ;WK036324  ;1640.0;3690.0;;1.0
8579;Oude Pijp;Hoekwoning;Amsterdam                               ;Wijk      ;WK036324  ;;;;1.0
8580;Oude Pijp;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036324  ;;;;1.0
8581;Oude Pijp;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036324  ;;;;1.0
8582;Oude Pijp;Eigen woning;Amsterdam                               ;Wijk      ;WK036324  ;850.0;2290.0;;1.0
8583;Oude Pijp;Huurwoning;Amsterdam                               ;Wijk      ;WK036324  ;720.0;1680.0;;1.0
8584;Hemonybuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632400;860.0;2090.0;;1.0
8585;Hemonybuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632400;850.0;2060.0;;1.0
8586;Hemonybuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632400;1910.0;4000.0;;1.0
8587;Hemonybuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632400;;;;1.0
8588;Hemonybuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632400;;;;1.0
8589;Hemonybuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632400;;;;1.0
8590;Hemonybuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632400;1020.0;2660.0;;1.0
8591;Hemonybuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632400;790.0;1820.0;;1.0
8592;Gerard Doubuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632401;730.0;1780.0;;1.0
8593;Gerard Doubuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632401;730.0;1770.0;;1.0
8594;Gerard Doubuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632401;;;;1.0
8595;Gerard Doubuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632401;;;;1.0
8596;Gerard Doubuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632401;;;;1.0
8597;Gerard Doubuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632401;;;;1.0
8598;Gerard Doubuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632401;730.0;2020.0;;1.0
8599;Gerard Doubuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632401;740.0;1700.0;;1.0
8600;Frans Halsbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632402;750.0;1830.0;;1.0
8601;Frans Halsbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632402;740.0;1820.0;;1.0
8602;Frans Halsbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632402;1670.0;3630.0;;1.0
8603;Frans Halsbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632402;;;;1.0
8604;Frans Halsbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632402;;;;1.0
8605;Frans Halsbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632402;;;;1.0
8606;Frans Halsbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632402;830.0;2210.0;;1.0
8607;Frans Halsbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632402;730.0;1690.0;;1.0
8608;Hercules Seghersbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632403;680.0;1720.0;;1.0
8609;Hercules Seghersbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632403;670.0;1710.0;;1.0
8610;Hercules Seghersbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632403;1240.0;4180.0;;1.0
8611;Hercules Seghersbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632403;;;;1.0
8612;Hercules Seghersbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632403;;;;1.0
8613;Hercules Seghersbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632403;;;;1.0
8614;Hercules Seghersbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632403;690.0;2170.0;;1.0
8615;Hercules Seghersbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632403;680.0;1630.0;;1.0
8616;Sarphatiparkbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632404;740.0;1770.0;;1.0
8617;Sarphatiparkbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632404;740.0;1760.0;;1.0
8618;Sarphatiparkbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632404;1490.0;3430.0;;1.0
8619;Sarphatiparkbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632404;;;;1.0
8620;Sarphatiparkbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632404;;;;1.0
8621;Sarphatiparkbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632404;;;;1.0
8622;Sarphatiparkbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632404;870.0;2250.0;;1.0
8623;Sarphatiparkbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632404;710.0;1630.0;;1.0
8624;Nieuwe Pijp;Totaal woningen;Amsterdam                               ;Wijk      ;WK036325  ;780.0;1780.0;;1.0
8625;Nieuwe Pijp;Appartement;Amsterdam                               ;Wijk      ;WK036325  ;770.0;1770.0;;1.0
8626;Nieuwe Pijp;Tussenwoning;Amsterdam                               ;Wijk      ;WK036325  ;1110.0;2510.0;;1.0
8627;Nieuwe Pijp;Hoekwoning;Amsterdam                               ;Wijk      ;WK036325  ;;;;1.0
8628;Nieuwe Pijp;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036325  ;;;;1.0
8629;Nieuwe Pijp;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036325  ;;;;1.0
8630;Nieuwe Pijp;Eigen woning;Amsterdam                               ;Wijk      ;WK036325  ;820.0;2120.0;;1.0
8631;Nieuwe Pijp;Huurwoning;Amsterdam                               ;Wijk      ;WK036325  ;760.0;1650.0;;1.0
8632;Willibrordusbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632500;750.0;1710.0;;1.0
8633;Willibrordusbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632500;750.0;1690.0;;1.0
8634;Willibrordusbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632500;1160.0;2900.0;;1.0
8635;Willibrordusbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632500;;;;1.0
8636;Willibrordusbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632500;;;;1.0
8637;Willibrordusbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632500;;;;1.0
8638;Willibrordusbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632500;860.0;2170.0;;1.0
8639;Willibrordusbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632500;720.0;1570.0;;1.0
8640;Van der Helstpleinbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632501;770.0;1820.0;;1.0
8641;Van der Helstpleinbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632501;770.0;1820.0;;1.0
8642;Van der Helstpleinbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632501;1260.0;2550.0;;1.0
8643;Van der Helstpleinbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632501;;;;1.0
8644;Van der Helstpleinbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632501;;;;1.0
8645;Van der Helstpleinbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632501;;;;1.0
8646;Van der Helstpleinbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632501;820.0;2180.0;;1.0
8647;Van der Helstpleinbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632501;750.0;1680.0;;1.0
8648;Lizzy Ansinghbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632502;820.0;1820.0;;1.0
8649;Lizzy Ansinghbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632502;820.0;1820.0;;1.0
8650;Lizzy Ansinghbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632502;830.0;1770.0;;1.0
8651;Lizzy Ansinghbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632502;;;;1.0
8652;Lizzy Ansinghbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632502;;;;1.0
8653;Lizzy Ansinghbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632502;;;;1.0
8654;Lizzy Ansinghbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632502;820.0;2110.0;;1.0
8655;Lizzy Ansinghbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632502;810.0;1740.0;;1.0
8656;Cornelis Troostbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632503;780.0;1750.0;;1.0
8657;Cornelis Troostbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632503;780.0;1750.0;;1.0
8658;Cornelis Troostbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632503;;;;1.0
8659;Cornelis Troostbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632503;;;;1.0
8660;Cornelis Troostbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632503;;;;1.0
8661;Cornelis Troostbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632503;;;;1.0
8662;Cornelis Troostbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632503;780.0;2040.0;;1.0
8663;Cornelis Troostbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632503;780.0;1630.0;;1.0
8664;Zuid Pijp;Totaal woningen;Amsterdam                               ;Wijk      ;WK036326  ;890.0;1700.0;;1.0
8665;Zuid Pijp;Appartement;Amsterdam                               ;Wijk      ;WK036326  ;890.0;1690.0;;1.0
8666;Zuid Pijp;Tussenwoning;Amsterdam                               ;Wijk      ;WK036326  ;1200.0;2440.0;;1.0
8667;Zuid Pijp;Hoekwoning;Amsterdam                               ;Wijk      ;WK036326  ;1280.0;2300.0;;1.0
8668;Zuid Pijp;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036326  ;;;;1.0
8669;Zuid Pijp;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036326  ;;;;1.0
8670;Zuid Pijp;Eigen woning;Amsterdam                               ;Wijk      ;WK036326  ;890.0;2010.0;;1.0
8671;Zuid Pijp;Huurwoning;Amsterdam                               ;Wijk      ;WK036326  ;890.0;1650.0;;1.0
8672;Diamantbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632600;920.0;1700.0;;1.0
8673;Diamantbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632600;900.0;1670.0;;1.0
8674;Diamantbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632600;1200.0;2430.0;;1.0
8675;Diamantbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632600;1280.0;2300.0;;1.0
8676;Diamantbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632600;;;;1.0
8677;Diamantbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632600;;;;1.0
8678;Diamantbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632600;950.0;2050.0;;1.0
8679;Diamantbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632600;910.0;1640.0;;1.0
8680;Burgemeester Tellegenbuurt Oost;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632601;860.0;1720.0;;1.0
8681;Burgemeester Tellegenbuurt Oost;Appartement;Amsterdam                               ;Buurt     ;BU03632601;860.0;1710.0;;1.0
8682;Burgemeester Tellegenbuurt Oost;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632601;;;;1.0
8683;Burgemeester Tellegenbuurt Oost;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632601;;;;1.0
8684;Burgemeester Tellegenbuurt Oost;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632601;;;;1.0
8685;Burgemeester Tellegenbuurt Oost;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632601;;;;1.0
8686;Burgemeester Tellegenbuurt Oost;Eigen woning;Amsterdam                               ;Buurt     ;BU03632601;830.0;1970.0;;1.0
8687;Burgemeester Tellegenbuurt Oost;Huurwoning;Amsterdam                               ;Buurt     ;BU03632601;870.0;1670.0;;1.0
8688;Burgemeester Tellegenbuurt West;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632602;890.0;1680.0;;1.0
8689;Burgemeester Tellegenbuurt West;Appartement;Amsterdam                               ;Buurt     ;BU03632602;890.0;1680.0;;1.0
8690;Burgemeester Tellegenbuurt West;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632602;;;;1.0
8691;Burgemeester Tellegenbuurt West;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632602;;;;1.0
8692;Burgemeester Tellegenbuurt West;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632602;;;;1.0
8693;Burgemeester Tellegenbuurt West;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632602;;;;1.0
8694;Burgemeester Tellegenbuurt West;Eigen woning;Amsterdam                               ;Buurt     ;BU03632602;900.0;2010.0;;1.0
8695;Burgemeester Tellegenbuurt West;Huurwoning;Amsterdam                               ;Buurt     ;BU03632602;890.0;1630.0;;1.0
8696;Weesperzijde;Totaal woningen;Amsterdam                               ;Wijk      ;WK036327  ;810.0;1980.0;;1.0
8697;Weesperzijde;Appartement;Amsterdam                               ;Wijk      ;WK036327  ;800.0;1960.0;;1.0
8698;Weesperzijde;Tussenwoning;Amsterdam                               ;Wijk      ;WK036327  ;1470.0;3300.0;;1.0
8699;Weesperzijde;Hoekwoning;Amsterdam                               ;Wijk      ;WK036327  ;1800.0;5320.0;;1.0
8700;Weesperzijde;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036327  ;;;;1.0
8701;Weesperzijde;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036327  ;;;;1.0
8702;Weesperzijde;Eigen woning;Amsterdam                               ;Wijk      ;WK036327  ;950.0;2370.0;;1.0
8703;Weesperzijde;Huurwoning;Amsterdam                               ;Wijk      ;WK036327  ;720.0;1750.0;;1.0
8704;Swammerdambuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632700;840.0;2020.0;;1.0
8705;Swammerdambuurt;Appartement;Amsterdam                               ;Buurt     ;BU03632700;830.0;2010.0;;1.0
8706;Swammerdambuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632700;1600.0;3690.0;;1.0
8707;Swammerdambuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632700;;;;1.0
8708;Swammerdambuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632700;;;;1.0
8709;Swammerdambuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632700;;;;1.0
8710;Swammerdambuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03632700;970.0;2400.0;;1.0
8711;Swammerdambuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03632700;720.0;1730.0;;1.0
8712;Weesperzijde Midden/Zuid;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632701;810.0;2020.0;;1.0
8713;Weesperzijde Midden/Zuid;Appartement;Amsterdam                               ;Buurt     ;BU03632701;800.0;1990.0;;1.0
8714;Weesperzijde Midden/Zuid;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632701;1410.0;3130.0;;1.0
8715;Weesperzijde Midden/Zuid;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632701;1800.0;5320.0;;1.0
8716;Weesperzijde Midden/Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632701;;;;1.0
8717;Weesperzijde Midden/Zuid;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632701;;;;1.0
8718;Weesperzijde Midden/Zuid;Eigen woning;Amsterdam                               ;Buurt     ;BU03632701;940.0;2350.0;;1.0
8719;Weesperzijde Midden/Zuid;Huurwoning;Amsterdam                               ;Buurt     ;BU03632701;740.0;1830.0;;1.0
8720;Parooldriehoek;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632702;590.0;1070.0;;1.0
8721;Parooldriehoek;Appartement;Amsterdam                               ;Buurt     ;BU03632702;590.0;1070.0;;1.0
8722;Parooldriehoek;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632702;;;;1.0
8723;Parooldriehoek;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632702;;;;1.0
8724;Parooldriehoek;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632702;;;;1.0
8725;Parooldriehoek;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632702;;;;1.0
8726;Parooldriehoek;Eigen woning;Amsterdam                               ;Buurt     ;BU03632702;;;;1.0
8727;Parooldriehoek;Huurwoning;Amsterdam                               ;Buurt     ;BU03632702;590.0;1070.0;;1.0
8728;Oosterparkbuurt;Totaal woningen;Amsterdam                               ;Wijk      ;WK036328  ;750.0;1760.0;;1.0
8729;Oosterparkbuurt;Appartement;Amsterdam                               ;Wijk      ;WK036328  ;740.0;1750.0;;1.0
8730;Oosterparkbuurt;Tussenwoning;Amsterdam                               ;Wijk      ;WK036328  ;1720.0;3710.0;;1.0
8731;Oosterparkbuurt;Hoekwoning;Amsterdam                               ;Wijk      ;WK036328  ;;;;1.0
8732;Oosterparkbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036328  ;560.0;1820.0;;1.0
8733;Oosterparkbuurt;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036328  ;;;;1.0
8734;Oosterparkbuurt;Eigen woning;Amsterdam                               ;Wijk      ;WK036328  ;770.0;2000.0;;1.0
8735;Oosterparkbuurt;Huurwoning;Amsterdam                               ;Wijk      ;WK036328  ;740.0;1680.0;;1.0
8736;Oosterparkbuurt Noordwest;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632800;710.0;1680.0;;1.0
8737;Oosterparkbuurt Noordwest;Appartement;Amsterdam                               ;Buurt     ;BU03632800;710.0;1680.0;;1.0
8738;Oosterparkbuurt Noordwest;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632800;;;;1.0
8739;Oosterparkbuurt Noordwest;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632800;;;;1.0
8740;Oosterparkbuurt Noordwest;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632800;;;;1.0
8741;Oosterparkbuurt Noordwest;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632800;;;;1.0
8742;Oosterparkbuurt Noordwest;Eigen woning;Amsterdam                               ;Buurt     ;BU03632800;690.0;1900.0;;1.0
8743;Oosterparkbuurt Noordwest;Huurwoning;Amsterdam                               ;Buurt     ;BU03632800;710.0;1610.0;;1.0
8744;Oosterpark;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632801;660.0;1270.0;;1.0
8745;Oosterpark;Appartement;Amsterdam                               ;Buurt     ;BU03632801;660.0;1270.0;;1.0
8746;Oosterpark;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632801;;;;1.0
8747;Oosterpark;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632801;;;;1.0
8748;Oosterpark;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632801;;;;1.0
8749;Oosterpark;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632801;;;;1.0
8750;Oosterpark;Eigen woning;Amsterdam                               ;Buurt     ;BU03632801;;;;1.0
8751;Oosterpark;Huurwoning;Amsterdam                               ;Buurt     ;BU03632801;660.0;1270.0;;1.0
8752;Oosterparkbuurt Zuidoost;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632802;800.0;1900.0;;1.0
8753;Oosterparkbuurt Zuidoost;Appartement;Amsterdam                               ;Buurt     ;BU03632802;780.0;1860.0;;1.0
8754;Oosterparkbuurt Zuidoost;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632802;1720.0;3710.0;;1.0
8755;Oosterparkbuurt Zuidoost;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632802;;;;1.0
8756;Oosterparkbuurt Zuidoost;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632802;590.0;1580.0;;1.0
8757;Oosterparkbuurt Zuidoost;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632802;;;;1.0
8758;Oosterparkbuurt Zuidoost;Eigen woning;Amsterdam                               ;Buurt     ;BU03632802;870.0;2180.0;;1.0
8759;Oosterparkbuurt Zuidoost;Huurwoning;Amsterdam                               ;Buurt     ;BU03632802;770.0;1750.0;;1.0
8760;Oosterparkbuurt Zuidwest;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632803;740.0;1750.0;;1.0
8761;Oosterparkbuurt Zuidwest;Appartement;Amsterdam                               ;Buurt     ;BU03632803;740.0;1750.0;;1.0
8762;Oosterparkbuurt Zuidwest;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632803;;;;1.0
8763;Oosterparkbuurt Zuidwest;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632803;;;;1.0
8764;Oosterparkbuurt Zuidwest;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632803;510.0;2230.0;;1.0
8765;Oosterparkbuurt Zuidwest;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632803;;;;1.0
8766;Oosterparkbuurt Zuidwest;Eigen woning;Amsterdam                               ;Buurt     ;BU03632803;680.0;1820.0;;1.0
8767;Oosterparkbuurt Zuidwest;Huurwoning;Amsterdam                               ;Buurt     ;BU03632803;750.0;1730.0;;1.0
8768;Dapperbuurt;Totaal woningen;Amsterdam                               ;Wijk      ;WK036329  ;740.0;1790.0;;1.0
8769;Dapperbuurt;Appartement;Amsterdam                               ;Wijk      ;WK036329  ;730.0;1750.0;;1.0
8770;Dapperbuurt;Tussenwoning;Amsterdam                               ;Wijk      ;WK036329  ;1000.0;3260.0;;1.0
8771;Dapperbuurt;Hoekwoning;Amsterdam                               ;Wijk      ;WK036329  ;1150.0;3400.0;;1.0
8772;Dapperbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036329  ;;;;1.0
8773;Dapperbuurt;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036329  ;;;;1.0
8774;Dapperbuurt;Eigen woning;Amsterdam                               ;Wijk      ;WK036329  ;720.0;2090.0;;1.0
8775;Dapperbuurt;Huurwoning;Amsterdam                               ;Wijk      ;WK036329  ;750.0;1690.0;;1.0
8776;Dapperbuurt Noord;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632900;740.0;1760.0;;1.0
8777;Dapperbuurt Noord;Appartement;Amsterdam                               ;Buurt     ;BU03632900;740.0;1750.0;;1.0
8778;Dapperbuurt Noord;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632900;1350.0;2500.0;;1.0
8779;Dapperbuurt Noord;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632900;;;;1.0
8780;Dapperbuurt Noord;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632900;;;;1.0
8781;Dapperbuurt Noord;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632900;;;;1.0
8782;Dapperbuurt Noord;Eigen woning;Amsterdam                               ;Buurt     ;BU03632900;710.0;1890.0;;1.0
8783;Dapperbuurt Noord;Huurwoning;Amsterdam                               ;Buurt     ;BU03632900;750.0;1710.0;;1.0
8784;Dapperbuurt Zuid;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632901;760.0;1710.0;;1.0
8785;Dapperbuurt Zuid;Appartement;Amsterdam                               ;Buurt     ;BU03632901;750.0;1700.0;;1.0
8786;Dapperbuurt Zuid;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632901;1360.0;3050.0;;1.0
8787;Dapperbuurt Zuid;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632901;;;;1.0
8788;Dapperbuurt Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632901;;;;1.0
8789;Dapperbuurt Zuid;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632901;;;;1.0
8790;Dapperbuurt Zuid;Eigen woning;Amsterdam                               ;Buurt     ;BU03632901;750.0;2020.0;;1.0
8791;Dapperbuurt Zuid;Huurwoning;Amsterdam                               ;Buurt     ;BU03632901;760.0;1630.0;;1.0
8792;Oostpoort;Totaal woningen;Amsterdam                               ;Buurt     ;BU03632902;710.0;2050.0;4.7;1.0
8793;Oostpoort;Appartement;Amsterdam                               ;Buurt     ;BU03632902;660.0;1840.0;;1.0
8794;Oostpoort;Tussenwoning;Amsterdam                               ;Buurt     ;BU03632902;940.0;3320.0;;1.0
8795;Oostpoort;Hoekwoning;Amsterdam                               ;Buurt     ;BU03632902;1170.0;3470.0;;1.0
8796;Oostpoort;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03632902;;;;1.0
8797;Oostpoort;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03632902;;;;1.0
8798;Oostpoort;Eigen woning;Amsterdam                               ;Buurt     ;BU03632902;720.0;2500.0;;1.0
8799;Oostpoort;Huurwoning;Amsterdam                               ;Buurt     ;BU03632902;710.0;1790.0;;1.0
8800;Transvaalbuurt;Totaal woningen;Amsterdam                               ;Wijk      ;WK036330  ;840.0;1840.0;;1.0
8801;Transvaalbuurt;Appartement;Amsterdam                               ;Wijk      ;WK036330  ;820.0;1810.0;;1.0
8802;Transvaalbuurt;Tussenwoning;Amsterdam                               ;Wijk      ;WK036330  ;1410.0;3060.0;;1.0
8803;Transvaalbuurt;Hoekwoning;Amsterdam                               ;Wijk      ;WK036330  ;1940.0;3300.0;;1.0
8804;Transvaalbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036330  ;;;;1.0
8805;Transvaalbuurt;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036330  ;;;;1.0
8806;Transvaalbuurt;Eigen woning;Amsterdam                               ;Wijk      ;WK036330  ;780.0;1950.0;;1.0
8807;Transvaalbuurt;Huurwoning;Amsterdam                               ;Wijk      ;WK036330  ;850.0;1800.0;;1.0
8808;Transvaalbuurt West;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633000;820.0;1800.0;;1.0
8809;Transvaalbuurt West;Appartement;Amsterdam                               ;Buurt     ;BU03633000;810.0;1780.0;;1.0
