ID;SectorBranchesSIC2008;Periods;TurnoverIndices_1;TurnoverYearOnYearChange_2
1453;522 Services activities for transport;2010 4th quarter;90.8;9.6
1454;522 Services activities for transport;2010;86.9;6.3
1455;522 Services activities for transport;2011 1st quarter;86.6;7.7
1456;522 Services activities for transport;2011 2nd quarter;92.2;6.7
1457;522 Services activities for transport;2011 3rd quarter;92.6;3.1
1458;522 Services activities for transport;2011 4th quarter;95.1;4.7
1459;522 Services activities for transport;2011;91.6;5.4
1460;522 Services activities for transport;2012 1st quarter;89.9;3.8
1461;522 Services activities for transport;2012 2nd quarter;96.0;4.1
1462;522 Services activities for transport;2012 3rd quarter;96.6;4.2
1463;522 Services activities for transport;2012 4th quarter;96.1;1.0
1464;522 Services activities for transport;2012;94.6;3.3
1465;522 Services activities for transport;2013 1st quarter;91.4;1.8
1466;522 Services activities for transport;2013 2nd quarter;95.4;-0.7
1467;522 Services activities for transport;2013 3rd quarter;96.9;0.4
1468;522 Services activities for transport;2013 4th quarter;96.8;0.7
1469;522 Services activities for transport;2013;95.1;0.5
1470;522 Services activities for transport;2014 1st quarter;90.7;-0.8
1471;522 Services activities for transport;2014 2nd quarter;96.8;1.5
1472;522 Services activities for transport;2014 3rd quarter;99.4;2.6
1473;522 Services activities for transport;2014 4th quarter;100.8;4.2
1474;522 Services activities for transport;2014;96.9;1.9
1475;522 Services activities for transport;2015 1st quarter;95.0;4.8
1476;522 Services activities for transport;2015 2nd quarter;99.0;2.2
1477;522 Services activities for transport;2015 3rd quarter;101.1;1.7
1478;522 Services activities for transport;2015 4th quarter;104.9;4.0
1479;522 Services activities for transport;2015;100.0;3.2
1480;522 Services activities for transport;2016 1st quarter;94.4;-0.6
1481;522 Services activities for transport;2016 2nd quarter;98.2;-0.8
1482;522 Services activities for transport;2016 3rd quarter;99.2;-1.8
1483;522 Services activities for transport;2016 4th quarter;105.4;0.6
1484;522 Services activities for transport;2016;99.3;-0.7
1485;522 Services activities for transport;2017 1st quarter;98.3;4.1
1486;522 Services activities for transport;2017 2nd quarter;102.8;4.7
1487;522 Services activities for transport;2017 3rd quarter;104.5;5.3
1488;522 Services activities for transport;2017 4th quarter;110.2;4.5
1489;522 Services activities for transport;2017;104.0;4.7
1490;522 Services activities for transport;2018 1st quarter;102.0;3.7
1491;522 Services activities for transport;2018 2nd quarter;106.8;3.9
1492;522 Services activities for transport;2018 3rd quarter;110.0;5.3
1493;522 Services activities for transport;2018 4th quarter;115.1;4.5
1494;522 Services activities for transport;2018;108.5;4.4
1495;522 Services activities for transport;2019 1st quarter;106.1;4.0
1496;522 Services activities for transport;2019 2nd quarter;109.5;2.5
1497;522 Services activities for transport;2019 3rd quarter;110.5;0.5
1498;522 Services activities for transport;2019 4th quarter;114.8;-0.3
1499;522 Services activities for transport;2019;110.2;1.6
1500;522 Services activities for transport;2020 1st quarter;104.4;-1.6
1501;522 Services activities for transport;2020 2nd quarter;98.0;-10.5
1502;522 Services activities for transport;2020 3rd quarter;104.2;-5.7
1503;522 Services activities for transport;2020 4th quarter;114.2;-0.5
1504;522 Services activities for transport;2020;105.2;-4.6
1505;522 Services activities for transport;2021 1st quarter;109.2;4.7
1506;522 Services activities for transport;2021 2nd quarter;120.6;23.1
1507;522 Services activities for transport;2021 3rd quarter;132.5;27.1
1508;522 Services activities for transport;2021 4rd quarter;153.4;34.4
1509;522 Services activities for transport;2021;128.9;22.6
1510;522 Services activities for transport;2022 1st quarter;148.2;35.7
1511;522 Services activities for transport;2022 2nd quarter;161.6;33.9
1512;522 Services activities for transport;2022 3rd quarter;167.7;26.6
1513;522 Services activities for transport;2022 4th quarter;163.8;6.8
1514;522 Services activities for transport;2022;160.3;24.4
1515;522 Services activities for transport;2023 1st quarter;136.7;-7.8
1516;522 Services activities for transport;2023 2nd quarter;135.2;-16.3
1517;522 Services activities for transport;2023 3rd quarter;130.5;-22.2
1518;522 Services activities for transport;2023 4th quarter;137.4;-16.1
1519;522 Services activities for transport;2023;135.0;-15.8
1520;5221 Services for land transport;2005 1st quarter;58.1;
1521;5221 Services for land transport;2005 2nd quarter;69.5;
1522;5221 Services for land transport;2005 3rd quarter;67.8;
1523;5221 Services for land transport;2005 4th quarter;70.3;
1524;5221 Services for land transport;2005;66.4;
1525;5221 Services for land transport;2006 1st quarter;72.7;25.2
1526;5221 Services for land transport;2006 2nd quarter;81.6;17.4
1527;5221 Services for land transport;2006 3rd quarter;80.7;19.0
1528;5221 Services for land transport;2006 4th quarter;87.6;24.6
1529;5221 Services for land transport;2006;80.7;21.4
1530;5221 Services for land transport;2007 1st quarter;78.6;8.2
1531;5221 Services for land transport;2007 2nd quarter;78.9;-3.4
1532;5221 Services for land transport;2007 3rd quarter;78.5;-2.7
1533;5221 Services for land transport;2007 4th quarter;84.4;-3.6
1534;5221 Services for land transport;2007;80.1;-0.7
1535;5221 Services for land transport;2008 1st quarter;77.1;-1.9
1536;5221 Services for land transport;2008 2nd quarter;79.1;0.3
1537;5221 Services for land transport;2008 3rd quarter;75.4;-3.9
1538;5221 Services for land transport;2008 4th quarter;83.3;-1.4
1539;5221 Services for land transport;2008;78.7;-1.7
1540;5221 Services for land transport;2009 1st quarter;77.9;1.0
1541;5221 Services for land transport;2009 2nd quarter;80.6;1.9
1542;5221 Services for land transport;2009 3rd quarter;81.1;7.6
1543;5221 Services for land transport;2009 4th quarter;90.0;8.0
1544;5221 Services for land transport;2009;82.4;4.7
1545;5221 Services for land transport;2010 1st quarter;79.5;2.1
1546;5221 Services for land transport;2010 2nd quarter;82.3;2.1
1547;5221 Services for land transport;2010 3rd quarter;80.7;-0.6
1548;5221 Services for land transport;2010 4th quarter;92.2;2.4
1549;5221 Services for land transport;2010;83.6;1.5
1550;5221 Services for land transport;2011 1st quarter;83.5;5.0
1551;5221 Services for land transport;2011 2nd quarter;88.6;7.6
1552;5221 Services for land transport;2011 3rd quarter;87.2;8.1
1553;5221 Services for land transport;2011 4th quarter;96.1;4.3
1554;5221 Services for land transport;2011;88.8;6.2
1555;5221 Services for land transport;2012 1st quarter;87.0;4.2
1556;5221 Services for land transport;2012 2nd quarter;94.5;6.7
1557;5221 Services for land transport;2012 3rd quarter;91.1;4.5
1558;5221 Services for land transport;2012 4th quarter;95.8;-0.3
1559;5221 Services for land transport;2012;92.1;3.7
1560;5221 Services for land transport;2013 1st quarter;87.6;0.7
1561;5221 Services for land transport;2013 2nd quarter;89.8;-5.0
1562;5221 Services for land transport;2013 3rd quarter;93.9;3.0
1563;5221 Services for land transport;2013 4th quarter;103.0;7.5
1564;5221 Services for land transport;2013;93.6;1.6
1565;5221 Services for land transport;2014 1st quarter;88.4;0.9
1566;5221 Services for land transport;2014 2nd quarter;92.8;3.4
1567;5221 Services for land transport;2014 3rd quarter;93.7;-0.2
1568;5221 Services for land transport;2014 4th quarter;105.9;2.8
1569;5221 Services for land transport;2014;95.2;1.8
1570;5221 Services for land transport;2015 1st quarter;94.2;6.5
1571;5221 Services for land transport;2015 2nd quarter;97.1;4.6
1572;5221 Services for land transport;2015 3rd quarter;98.5;5.2
1573;5221 Services for land transport;2015 4th quarter;110.2;4.0
1574;5221 Services for land transport;2015;100.0;5.0
1575;5221 Services for land transport;2016 1st quarter;101.0;7.3
1576;5221 Services for land transport;2016 2nd quarter;110.5;13.8
1577;5221 Services for land transport;2016 3rd quarter;109.7;11.3
1578;5221 Services for land transport;2016 4th quarter;118.7;7.8
1579;5221 Services for land transport;2016;110.0;10.0
1580;5221 Services for land transport;2017 1st quarter;100.4;-0.6
1581;5221 Services for land transport;2017 2nd quarter;112.8;2.1
1582;5221 Services for land transport;2017 3rd quarter;114.6;4.5
1583;5221 Services for land transport;2017 4th quarter;126.5;6.6
1584;5221 Services for land transport;2017;113.6;3.3
1585;5221 Services for land transport;2018 1st quarter;106.1;5.6
1586;5221 Services for land transport;2018 2nd quarter;118.0;4.6
1587;5221 Services for land transport;2018 3rd quarter;118.9;3.8
1588;5221 Services for land transport;2018 4th quarter;130.6;3.2
1589;5221 Services for land transport;2018;118.4;4.2
1590;5221 Services for land transport;2019 1st quarter;114.9;8.3
1591;5221 Services for land transport;2019 2nd quarter;125.5;6.4
1592;5221 Services for land transport;2019 3rd quarter;128.0;7.7
1593;5221 Services for land transport;2019 4th quarter;138.6;6.2
1594;5221 Services for land transport;2019;126.8;7.1
1595;5221 Services for land transport;2020 1st quarter;119.4;3.9
1596;5221 Services for land transport;2020 2nd quarter;100.6;-19.9
1597;5221 Services for land transport;2020 3rd quarter;126.1;-1.5
1598;5221 Services for land transport;2020 4th quarter;127.2;-8.3
1599;5221 Services for land transport;2020;118.3;-6.7
1600;5221 Services for land transport;2021 1st quarter;105.6;-11.5
1601;5221 Services for land transport;2021 2nd quarter;122.1;21.4
1602;5221 Services for land transport;2021 3rd quarter;131.9;4.6
1603;5221 Services for land transport;2021 4rd quarter;145.3;14.3
1604;5221 Services for land transport;2021;126.2;6.7
1605;5221 Services for land transport;2022 1st quarter;127.8;21.0
1606;5221 Services for land transport;2022 2nd quarter;146.8;20.2
1607;5221 Services for land transport;2022 3rd quarter;153.3;16.2
1608;5221 Services for land transport;2022 4th quarter;165.6;14.0
1609;5221 Services for land transport;2022;148.4;17.5
1610;5221 Services for land transport;2023 1st quarter;146.1;14.3
1611;5221 Services for land transport;2023 2nd quarter;160.7;9.5
1612;5221 Services for land transport;2023 3rd quarter;158.4;3.4
1613;5221 Services for land transport;2023 4th quarter;175.5;6.0
1614;5221 Services for land transport;2023;160.2;8.0
1615;5222 Services for water transport;2005 1st quarter;67.4;
1616;5222 Services for water transport;2005 2nd quarter;66.9;
1617;5222 Services for water transport;2005 3rd quarter;71.3;
1618;5222 Services for water transport;2005 4th quarter;72.8;
1619;5222 Services for water transport;2005;69.6;
1620;5222 Services for water transport;2006 1st quarter;68.4;1.5
1621;5222 Services for water transport;2006 2nd quarter;74.9;12.0
1622;5222 Services for water transport;2006 3rd quarter;77.5;8.8
1623;5222 Services for water transport;2006 4th quarter;79.8;9.7
1624;5222 Services for water transport;2006;75.2;8.0
1625;5222 Services for water transport;2007 1st quarter;76.6;12.0
1626;5222 Services for water transport;2007 2nd quarter;84.9;13.2
1627;5222 Services for water transport;2007 3rd quarter;83.5;7.7
1628;5222 Services for water transport;2007 4th quarter;93.2;16.8
1629;5222 Services for water transport;2007;84.5;12.5
1630;5222 Services for water transport;2008 1st quarter;75.9;-1.0
1631;5222 Services for water transport;2008 2nd quarter;90.5;6.6
1632;5222 Services for water transport;2008 3rd quarter;96.3;15.3
1633;5222 Services for water transport;2008 4th quarter;91.5;-1.8
1634;5222 Services for water transport;2008;88.5;4.7
1635;5222 Services for water transport;2009 1st quarter;77.7;2.3
1636;5222 Services for water transport;2009 2nd quarter;81.6;-9.8
1637;5222 Services for water transport;2009 3rd quarter;79.7;-17.2
1638;5222 Services for water transport;2009 4th quarter;79.3;-13.3
1639;5222 Services for water transport;2009;79.6;-10.1
1640;5222 Services for water transport;2010 1st quarter;78.2;0.6
1641;5222 Services for water transport;2010 2nd quarter;83.0;1.7
1642;5222 Services for water transport;2010 3rd quarter;86.0;7.9
1643;5222 Services for water transport;2010 4th quarter;87.0;9.6
1644;5222 Services for water transport;2010;83.5;5.0
1645;5222 Services for water transport;2011 1st quarter;83.7;7.1
1646;5222 Services for water transport;2011 2nd quarter;83.9;1.1
1647;5222 Services for water transport;2011 3rd quarter;89.9;4.6
1648;5222 Services for water transport;2011 4th quarter;90.7;4.3
1649;5222 Services for water transport;2011;87.0;4.2
1650;5222 Services for water transport;2012 1st quarter;92.2;10.2
1651;5222 Services for water transport;2012 2nd quarter;85.3;1.7
1652;5222 Services for water transport;2012 3rd quarter;85.7;-4.6
1653;5222 Services for water transport;2012 4th quarter;92.6;2.1
1654;5222 Services for water transport;2012;89.0;2.2
1655;5222 Services for water transport;2013 1st quarter;86.9;-5.8
1656;5222 Services for water transport;2013 2nd quarter;92.0;7.9
1657;5222 Services for water transport;2013 3rd quarter;105.0;22.5
1658;5222 Services for water transport;2013 4th quarter;106.0;14.5
1659;5222 Services for water transport;2013;97.5;9.6
1660;5222 Services for water transport;2014 1st quarter;92.9;6.9
1661;5222 Services for water transport;2014 2nd quarter;97.8;6.3
1662;5222 Services for water transport;2014 3rd quarter;100.1;-4.6
1663;5222 Services for water transport;2014 4th quarter;98.4;-7.2
1664;5222 Services for water transport;2014;97.3;-0.2
1665;5222 Services for water transport;2015 1st quarter;94.4;1.7
1666;5222 Services for water transport;2015 2nd quarter;98.6;0.9
1667;5222 Services for water transport;2015 3rd quarter;102.1;2.0
1668;5222 Services for water transport;2015 4th quarter;104.8;6.5
1669;5222 Services for water transport;2015;100.0;2.8
1670;5222 Services for water transport;2016 1st quarter;92.7;-1.8
1671;5222 Services for water transport;2016 2nd quarter;97.2;-1.5
1672;5222 Services for water transport;2016 3rd quarter;100.3;-1.7
1673;5222 Services for water transport;2016 4th quarter;98.5;-6.0
1674;5222 Services for water transport;2016;97.2;-2.8
1675;5222 Services for water transport;2017 1st quarter;92.7;0.0
1676;5222 Services for water transport;2017 2nd quarter;92.5;-4.9
1677;5222 Services for water transport;2017 3rd quarter;99.4;-0.9
1678;5222 Services for water transport;2017 4th quarter;100.5;2.0
1679;5222 Services for water transport;2017;96.3;-1.0
1680;5222 Services for water transport;2018 1st quarter;93.4;0.8
1681;5222 Services for water transport;2018 2nd quarter;100.2;8.3
1682;5222 Services for water transport;2018 3rd quarter;100.5;1.1
1683;5222 Services for water transport;2018 4th quarter;105.0;4.5
1684;5222 Services for water transport;2018;99.8;3.6
1685;5222 Services for water transport;2019 1st quarter;98.9;5.9
1686;5222 Services for water transport;2019 2nd quarter;105.7;5.5
1687;5222 Services for water transport;2019 3rd quarter;104.0;3.5
1688;5222 Services for water transport;2019 4th quarter;98.2;-6.4
1689;5222 Services for water transport;2019;101.7;1.9
1690;5222 Services for water transport;2020 1st quarter;100.3;1.4
1691;5222 Services for water transport;2020 2nd quarter;99.9;-5.5
1692;5222 Services for water transport;2020 3rd quarter;98.5;-5.3
1693;5222 Services for water transport;2020 4th quarter;106.7;8.7
1694;5222 Services for water transport;2020;101.3;-0.3
1695;5222 Services for water transport;2021 1st quarter;96.6;-3.7
1696;5222 Services for water transport;2021 2nd quarter;105.1;5.3
1697;5222 Services for water transport;2021 3rd quarter;109.7;11.4
1698;5222 Services for water transport;2021 4rd quarter;115.5;8.2
1699;5222 Services for water transport;2021;106.7;5.3
1700;5222 Services for water transport;2022 1st quarter;112.3;16.3
1701;5222 Services for water transport;2022 2nd quarter;122.6;16.6
1702;5222 Services for water transport;2022 3rd quarter;133.3;21.5
1703;5222 Services for water transport;2022 4th quarter;134.2;16.2
1704;5222 Services for water transport;2022;125.6;17.7
1705;5222 Services for water transport;2023 1st quarter;118.4;5.4
1706;5222 Services for water transport;2023 2nd quarter;108.9;-11.1
1707;5222 Services for water transport;2023 3rd quarter;114.0;-14.5
1708;5222 Services for water transport;2023 4th quarter;116.7;-13.0
1709;5222 Services for water transport;2023;114.5;-8.8
1710;5223 Services for air transport;2005 1st quarter;64.2;
1711;5223 Services for air transport;2005 2nd quarter;80.6;
1712;5223 Services for air transport;2005 3rd quarter;86.1;
1713;5223 Services for air transport;2005 4th quarter;76.9;
1714;5223 Services for air transport;2005;77.0;
1715;5223 Services for air transport;2006 1st quarter;64.5;0.4
1716;5223 Services for air transport;2006 2nd quarter;84.6;5.0
1717;5223 Services for air transport;2006 3rd quarter;89.6;4.1
1718;5223 Services for air transport;2006 4th quarter;77.2;0.4
1719;5223 Services for air transport;2006;79.0;2.7
1720;5223 Services for air transport;2007 1st quarter;68.6;6.3
1721;5223 Services for air transport;2007 2nd quarter;85.1;0.5
1722;5223 Services for air transport;2007 3rd quarter;95.8;6.9
1723;5223 Services for air transport;2007 4th quarter;81.2;5.2
1724;5223 Services for air transport;2007;82.7;4.7
1725;5223 Services for air transport;2008 1st quarter;71.5;4.3
1726;5223 Services for air transport;2008 2nd quarter;84.5;-0.7
1727;5223 Services for air transport;2008 3rd quarter;90.1;-6.0
1728;5223 Services for air transport;2008 4th quarter;80.0;-1.4
1729;5223 Services for air transport;2008;81.5;-1.4
1730;5223 Services for air transport;2009 1st quarter;71.5;0.1
1731;5223 Services for air transport;2009 2nd quarter;83.2;-1.5
1732;5223 Services for air transport;2009 3rd quarter;88.1;-2.2
1733;5223 Services for air transport;2009 4th quarter;75.4;-5.8
1734;5223 Services for air transport;2009;79.6;-2.4
1735;5223 Services for air transport;2010 1st quarter;66.6;-6.9
1736;5223 Services for air transport;2010 2nd quarter;78.3;-5.9
1737;5223 Services for air transport;2010 3rd quarter;91.6;3.9
1738;5223 Services for air transport;2010 4th quarter;81.1;7.7
1739;5223 Services for air transport;2010;79.4;-0.2
1740;5223 Services for air transport;2011 1st quarter;72.4;8.8
1741;5223 Services for air transport;2011 2nd quarter;91.0;16.2
1742;5223 Services for air transport;2011 3rd quarter;97.8;6.8
1743;5223 Services for air transport;2011 4th quarter;85.2;4.9
1744;5223 Services for air transport;2011;86.6;9.1
1745;5223 Services for air transport;2012 1st quarter;73.8;1.9
1746;5223 Services for air transport;2012 2nd quarter;93.0;2.3
1747;5223 Services for air transport;2012 3rd quarter;101.9;4.2
1748;5223 Services for air transport;2012 4th quarter;87.0;2.1
1749;5223 Services for air transport;2012;88.9;2.7
1750;5223 Services for air transport;2013 1st quarter;78.8;6.8
1751;5223 Services for air transport;2013 2nd quarter;96.9;4.2
1752;5223 Services for air transport;2013 3rd quarter;102.9;1.0
1753;5223 Services for air transport;2013 4th quarter;90.1;3.7
1754;5223 Services for air transport;2013;92.2;3.7
1755;5223 Services for air transport;2014 1st quarter;79.6;1.0
1756;5223 Services for air transport;2014 2nd quarter;100.8;4.0
1757;5223 Services for air transport;2014 3rd quarter;108.0;5.0
1758;5223 Services for air transport;2014 4th quarter;93.4;3.6
1759;5223 Services for air transport;2014;95.5;3.5
1760;5223 Services for air transport;2015 1st quarter;84.0;5.5
1761;5223 Services for air transport;2015 2nd quarter;103.6;2.8
1762;5223 Services for air transport;2015 3rd quarter;111.7;3.4
1763;5223 Services for air transport;2015 4th quarter;100.7;7.8
1764;5223 Services for air transport;2015;100.0;4.8
1765;5223 Services for air transport;2016 1st quarter;89.0;5.9
1766;5223 Services for air transport;2016 2nd quarter;102.8;-0.7
1767;5223 Services for air transport;2016 3rd quarter;110.6;-1.0
1768;5223 Services for air transport;2016 4th quarter;100.4;-0.3
1769;5223 Services for air transport;2016;100.7;0.7
1770;5223 Services for air transport;2017 1st quarter;90.8;2.0
1771;5223 Services for air transport;2017 2nd quarter;105.2;2.3
1772;5223 Services for air transport;2017 3rd quarter;113.0;2.1
1773;5223 Services for air transport;2017 4th quarter;99.1;-1.3
1774;5223 Services for air transport;2017;102.0;1.3
1775;5223 Services for air transport;2018 1st quarter;89.3;-1.6
1776;5223 Services for air transport;2018 2nd quarter;112.0;6.4
1777;5223 Services for air transport;2018 3rd quarter;119.7;5.9
1778;5223 Services for air transport;2018 4th quarter;107.0;8.0
1779;5223 Services for air transport;2018;107.0;4.9
1780;5223 Services for air transport;2019 1st quarter;94.1;5.4
1781;5223 Services for air transport;2019 2nd quarter;122.1;9.0
1782;5223 Services for air transport;2019 3rd quarter;127.2;6.3
1783;5223 Services for air transport;2019 4th quarter;113.9;6.4
1784;5223 Services for air transport;2019;114.3;6.9
1785;5223 Services for air transport;2020 1st quarter;84.0;-10.8
1786;5223 Services for air transport;2020 2nd quarter;25.2;-79.4
1787;5223 Services for air transport;2020 3rd quarter;49.1;-61.4
1788;5223 Services for air transport;2020 4th quarter;43.5;-61.8
1789;5223 Services for air transport;2020;50.4;-55.9
1790;5223 Services for air transport;2021 1st quarter;28.6;-65.9
1791;5223 Services for air transport;2021 2nd quarter;40.5;60.6
1792;5223 Services for air transport;2021 3rd quarter;78.4;59.7
1793;5223 Services for air transport;2021 4rd quarter;75.8;74.2
1794;5223 Services for air transport;2021;55.8;10.7
1795;5223 Services for air transport;2022 1st quarter;81.2;183.7
1796;5223 Services for air transport;2022 2nd quarter;107.8;166.2
1797;5223 Services for air transport;2022 3rd quarter;116.5;48.5
1798;5223 Services for air transport;2022 4th quarter;107.8;42.2
1799;5223 Services for air transport;2022;103.3;85.0
1800;5223 Services for air transport;2023 1st quarter;95.9;18.1
1801;5223 Services for air transport;2023 2nd quarter;133.1;23.5
1802;5223 Services for air transport;2023 3rd quarter;145.6;25.0
1803;5223 Services for air transport;2023 4th quarter;132.5;22.9
1804;5223 Services for air transport;2023;126.8;22.7
1805;5224 Cargo handling;2005 1st quarter;58.1;
1806;5224 Cargo handling;2005 2nd quarter;65.4;
1807;5224 Cargo handling;2005 3rd quarter;60.9;
1808;5224 Cargo handling;2005 4th quarter;64.8;
1809;5224 Cargo handling;2005;62.3;
1810;5224 Cargo handling;2006 1st quarter;63.2;8.6
1811;5224 Cargo handling;2006 2nd quarter;66.1;1.0
1812;5224 Cargo handling;2006 3rd quarter;66.9;9.8
1813;5224 Cargo handling;2006 4th quarter;69.6;7.5
1814;5224 Cargo handling;2006;66.4;6.6
1815;5224 Cargo handling;2007 1st quarter;70.5;11.6
1816;5224 Cargo handling;2007 2nd quarter;73.8;11.7
1817;5224 Cargo handling;2007 3rd quarter;77.9;16.4
1818;5224 Cargo handling;2007 4th quarter;85.7;23.1
1819;5224 Cargo handling;2007;77.0;15.9
1820;5224 Cargo handling;2008 1st quarter;83.4;18.3
1821;5224 Cargo handling;2008 2nd quarter;88.5;19.9
1822;5224 Cargo handling;2008 3rd quarter;89.1;14.4
1823;5224 Cargo handling;2008 4th quarter;87.0;1.5
1824;5224 Cargo handling;2008;87.0;13.0
1825;5224 Cargo handling;2009 1st quarter;80.3;-3.8
1826;5224 Cargo handling;2009 2nd quarter;79.3;-10.4
1827;5224 Cargo handling;2009 3rd quarter;80.1;-10.1
1828;5224 Cargo handling;2009 4th quarter;79.4;-8.7
1829;5224 Cargo handling;2009;79.8;-8.3
1830;5224 Cargo handling;2010 1st quarter;78.6;-2.1
1831;5224 Cargo handling;2010 2nd quarter;85.5;7.8
1832;5224 Cargo handling;2010 3rd quarter;87.6;9.4
1833;5224 Cargo handling;2010 4th quarter;85.6;7.8
1834;5224 Cargo handling;2010;84.3;5.7
1835;5224 Cargo handling;2011 1st quarter;83.0;5.6
1836;5224 Cargo handling;2011 2nd quarter;86.8;1.5
1837;5224 Cargo handling;2011 3rd quarter;87.6;0.0
1838;5224 Cargo handling;2011 4th quarter;86.6;1.2
1839;5224 Cargo handling;2011;86.0;2.0
1840;5224 Cargo handling;2012 1st quarter;85.4;2.8
1841;5224 Cargo handling;2012 2nd quarter;89.9;3.7
1842;5224 Cargo handling;2012 3rd quarter;90.2;2.9
1843;5224 Cargo handling;2012 4th quarter;91.7;5.9
1844;5224 Cargo handling;2012;89.3;3.8
1845;5224 Cargo handling;2013 1st quarter;84.2;-1.3
1846;5224 Cargo handling;2013 2nd quarter;87.5;-2.8
1847;5224 Cargo handling;2013 3rd quarter;90.3;0.1
1848;5224 Cargo handling;2013 4th quarter;95.8;4.4
1849;5224 Cargo handling;2013;89.4;0.2
1850;5224 Cargo handling;2014 1st quarter;93.0;10.4
1851;5224 Cargo handling;2014 2nd quarter;98.5;12.6
1852;5224 Cargo handling;2014 3rd quarter;97.9;8.4
1853;5224 Cargo handling;2014 4th quarter;101.0;5.4
1854;5224 Cargo handling;2014;97.6;9.1
1855;5224 Cargo handling;2015 1st quarter;97.4;4.7
1856;5224 Cargo handling;2015 2nd quarter;100.6;2.1
1857;5224 Cargo handling;2015 3rd quarter;100.7;2.9
1858;5224 Cargo handling;2015 4th quarter;101.4;0.4
1859;5224 Cargo handling;2015;100.0;2.5
1860;5224 Cargo handling;2016 1st quarter;95.5;-1.9
1861;5224 Cargo handling;2016 2nd quarter;92.8;-7.7
1862;5224 Cargo handling;2016 3rd quarter;92.9;-7.7
1863;5224 Cargo handling;2016 4th quarter;95.6;-5.7
1864;5224 Cargo handling;2016;94.2;-5.8
1865;5224 Cargo handling;2017 1st quarter;91.9;-3.8
1866;5224 Cargo handling;2017 2nd quarter;95.3;2.7
1867;5224 Cargo handling;2017 3rd quarter;95.4;2.7
1868;5224 Cargo handling;2017 4th quarter;99.8;4.4
1869;5224 Cargo handling;2017;95.6;1.5
1870;5224 Cargo handling;2018 1st quarter;95.7;4.1
1871;5224 Cargo handling;2018 2nd quarter;98.7;3.6
1872;5224 Cargo handling;2018 3rd quarter;98.5;3.2
1873;5224 Cargo handling;2018 4th quarter;104.0;4.2
1874;5224 Cargo handling;2018;99.2;3.8
1875;5224 Cargo handling;2019 1st quarter;99.4;3.9
1876;5224 Cargo handling;2019 2nd quarter;104.0;5.4
1877;5224 Cargo handling;2019 3rd quarter;98.5;0.0
1878;5224 Cargo handling;2019 4th quarter;101.1;-2.8
1879;5224 Cargo handling;2019;100.7;1.5
1880;5224 Cargo handling;2020 1st quarter;100.1;0.7
1881;5224 Cargo handling;2020 2nd quarter;97.1;-6.7
1882;5224 Cargo handling;2020 3rd quarter;99.1;0.7
1883;5224 Cargo handling;2020 4th quarter;103.6;2.5
1884;5224 Cargo handling;2020;100.0;-0.8
1885;5224 Cargo handling;2021 1st quarter;104.9;4.8
1886;5224 Cargo handling;2021 2nd quarter;112.7;16.1
1887;5224 Cargo handling;2021 3rd quarter;114.2;15.2
1888;5224 Cargo handling;2021 4rd quarter;125.0;20.6
1889;5224 Cargo handling;2021;114.2;14.2
1890;5224 Cargo handling;2022 1st quarter;123.7;17.9
1891;5224 Cargo handling;2022 2nd quarter;133.3;18.3
1892;5224 Cargo handling;2022 3rd quarter;136.9;19.8
1893;5224 Cargo handling;2022 4th quarter;133.1;6.5
1894;5224 Cargo handling;2022;131.8;15.4
1895;5224 Cargo handling;2023 1st quarter;121.2;-2.0
1896;5224 Cargo handling;2023 2nd quarter;126.9;-4.8
1897;5224 Cargo handling;2023 3rd quarter;124.0;-9.4
1898;5224 Cargo handling;2023 4th quarter;126.3;-5.1
1899;5224 Cargo handling;2023;124.6;-5.4
1900;5229 Agents for transport and weighing;2005 1st quarter;77.0;
1901;5229 Agents for transport and weighing;2005 2nd quarter;82.4;
1902;5229 Agents for transport and weighing;2005 3rd quarter;82.0;
1903;5229 Agents for transport and weighing;2005 4th quarter;86.5;
1904;5229 Agents for transport and weighing;2005;82.0;
1905;5229 Agents for transport and weighing;2006 1st quarter;85.2;10.7
1906;5229 Agents for transport and weighing;2006 2nd quarter;90.1;9.4
1907;5229 Agents for transport and weighing;2006 3rd quarter;82.2;0.2
1908;5229 Agents for transport and weighing;2006 4th quarter;93.1;7.6
1909;5229 Agents for transport and weighing;2006;87.6;6.9
1910;5229 Agents for transport and weighing;2007 1st quarter;92.7;8.9
1911;5229 Agents for transport and weighing;2007 2nd quarter;98.6;9.4
1912;5229 Agents for transport and weighing;2007 3rd quarter;102.3;24.4
1913;5229 Agents for transport and weighing;2007 4th quarter;111.1;19.4
1914;5229 Agents for transport and weighing;2007;101.2;15.4
1915;5229 Agents for transport and weighing;2008 1st quarter;98.3;6.0
1916;5229 Agents for transport and weighing;2008 2nd quarter;103.0;4.5
1917;5229 Agents for transport and weighing;2008 3rd quarter;103.7;1.4
1918;5229 Agents for transport and weighing;2008 4th quarter;101.9;-8.3
1919;5229 Agents for transport and weighing;2008;101.7;0.5
1920;5229 Agents for transport and weighing;2009 1st quarter;83.5;-15.0
1921;5229 Agents for transport and weighing;2009 2nd quarter;81.3;-21.1
1922;5229 Agents for transport and weighing;2009 3rd quarter;80.6;-22.2
1923;5229 Agents for transport and weighing;2009 4th quarter;84.2;-17.4
1924;5229 Agents for transport and weighing;2009;82.4;-19.0
