ID;Kapitaal;SBI93;Jaren;Totaal_1;GrondEnTerreinen_2;Bedrijfsruimten_3;GrondWaterEnWegenbouwkWerken_4;ExterneVervoermiddelen_5;InterneTransportmiddelen_6;Computers_7;OverigeMachinesEnInstallaties_8;OverigeKapitaalgoederen_9;GrondEnTerreinen_10;Bedrijfs_11;GrondWaterEnWegenbouwkWerken_12;ExterneVervoermiddelen_13;InterneTransportmiddelen_14;Computers_15;OverigeMachinesEnInstallaties_16;OverigeKapitaalgoederen_17
174;1235;18 Kleding- en bontindustrie;1998;20;0;4;0;4;0;4;6;3;2.2;17.8;0.0;20.0;0.0;17.8;31.1;13.3
175;1235;19 Leer-, lederw.- en schoenindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;1235;19 Leer-, lederw.- en schoenindustrie;1993;9;0;1;0;1;0;0;6;0;0.0;10.0;0.0;10.0;5.0;5.0;65.0;5.0
177;1235;19 Leer-, lederw.- en schoenindustrie;1994;11;0;4;0;1;0;1;5;0;0.0;33.3;0.0;8.3;4.2;8.3;45.8;4.2
178;1235;19 Leer-, lederw.- en schoenindustrie;1995;10;0;0;0;1;0;0;8;0;0.0;4.3;0.0;13.0;0.0;4.3;73.9;4.3
179;1235;19 Leer-, lederw.- en schoenindustrie;1996;8;0;1;0;1;0;0;5;1;0.0;11.8;0.0;11.8;0.0;5.9;58.8;11.8
180;1235;19 Leer-, lederw.- en schoenindustrie;1997;11;0;1;0;2;0;0;6;1;4.2;8.3;0.0;16.7;4.2;4.2;58.3;8.3
181;1235;19 Leer-, lederw.- en schoenindustrie;1998;14;0;3;0;1;0;0;7;1;3.3;23.3;0.0;10.0;0.0;3.3;50.0;6.7
182;1235;20 Hout-, kurk-, riet ind. (excl. meub;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
183;1235;20 Hout-, kurk-, riet ind. (excl. meub;1993;71;4;15;0;8;2;3;33;5;5.8;21.8;0.6;11.5;2.6;4.5;46.2;6.4
184;1235;20 Hout-, kurk-, riet ind. (excl. meub;1994;48;1;7;1;5;3;2;26;3;2.8;15.1;1.9;11.3;5.7;3.8;53.8;6.6
185;1235;20 Hout-, kurk-, riet ind. (excl. meub;1995;90;4;19;0;9;3;3;48;5;4.0;20.7;0.5;9.6;3.5;3.5;53.0;5.1
186;1235;20 Hout-, kurk-, riet ind. (excl. meub;1996;97;2;20;1;10;2;3;50;7;2.3;20.7;1.4;10.3;2.3;3.3;52.1;7.5
187;1235;20 Hout-, kurk-, riet ind. (excl. meub;1997;118;10;30;1;12;3;8;46;8;8.1;25.5;0.8;10.0;2.7;6.9;39.4;6.6
188;1235;20 Hout-, kurk-, riet ind. (excl. meub;1998;116;5;30;1;13;3;6;54;4;3.9;26.3;0.8;11.4;2.7;5.1;46.3;3.5
189;1235;21 Papier- en karton(waren)ind.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
190;1235;21 Papier- en karton(waren)ind.;1993;233;2;21;0;4;3;9;191;4;0.8;9.1;0.2;1.6;1.4;3.9;81.7;1.6
191;1235;21 Papier- en karton(waren)ind.;1994;232;4;32;0;4;6;9;167;10;1.8;13.7;0.2;1.8;2.5;3.7;72.0;4.5
192;1235;21 Papier- en karton(waren)ind.;1995;265;2;39;0;9;10;11;187;5;0.7;14.9;0.2;3.3;3.8;4.3;70.8;1.9
193;1235;21 Papier- en karton(waren)ind.;1996;332;6;35;2;6;6;10;259;8;1.8;10.5;0.5;1.9;1.8;3.0;77.9;2.5
194;1235;21 Papier- en karton(waren)ind.;1997;288;2;30;1;10;7;11;218;9;0.6;10.6;0.3;3.6;2.4;3.9;75.6;3.1
195;1235;21 Papier- en karton(waren)ind.;1998;371;2;44;1;7;5;24;277;12;0.5;11.8;0.2;2.0;1.2;6.5;74.7;3.2
196;1235;22 Uitgeverijen, drukkerijen, repro.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;1235;22 Uitgeverijen, drukkerijen, repro.;1993;547;7;87;1;32;3;63;321;33;1.2;15.8;0.2;5.9;0.6;11.5;58.7;6.0
198;1235;22 Uitgeverijen, drukkerijen, repro.;1994;597;15;93;0;36;3;73;343;34;2.4;15.6;0.1;6.1;0.5;12.2;57.4;5.7
199;1235;22 Uitgeverijen, drukkerijen, repro.;1995;677;12;72;0;44;4;77;435;33;1.8;10.6;0.1;6.5;0.5;11.4;64.2;4.9
200;1235;22 Uitgeverijen, drukkerijen, repro.;1996;649;6;80;0;40;3;91;400;29;1.0;12.3;0.1;6.1;0.4;14.0;61.6;4.5
201;1235;22 Uitgeverijen, drukkerijen, repro.;1997;673;6;75;0;53;5;117;374;43;0.9;11.1;0.1;7.9;0.7;17.3;55.6;6.3
202;1235;22 Uitgeverijen, drukkerijen, repro.;1998;854;11;178;1;40;4;111;459;49;1.3;20.8;0.2;4.7;0.5;13.0;53.7;5.8
203;1235;23 Aardolie-, steenkoolverw. ind.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
204;1235;23 Aardolie-, steenkoolverw. ind.;1993;349;4;20;17;5;1;3;289;10;1.0;5.6;4.9;1.4;0.3;0.9;82.9;3.0
205;1235;23 Aardolie-, steenkoolverw. ind.;1994;450;0;5;33;6;7;4;387;9;0.0;1.2;7.4;1.3;1.5;0.9;86.0;1.9
206;1235;23 Aardolie-, steenkoolverw. ind.;1995;204;0;16;1;4;0;3;174;6;0.2;8.0;0.7;1.8;0.0;1.6;85.1;2.9
207;1235;23 Aardolie-, steenkoolverw. ind.;1996;223;0;12;3;2;0;5;196;5;0.0;5.3;1.2;0.8;0.2;2.4;87.8;2.0
208;1235;23 Aardolie-, steenkoolverw. ind.;1997;1622;0;64;21;3;6;7;1515;6;0.0;4.0;1.3;0.2;0.4;0.4;93.4;0.4
209;1235;23 Aardolie-, steenkoolverw. ind.;1998;366;0;11;6;3;0;7;332;6;0.1;3.0;1.7;0.9;0.0;2.0;90.6;1.6
210;1235;24 Chemische industrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
211;1235;24 Chemische industrie;1993;1137;10;154;8;20;15;51;832;46;0.9;13.6;0.7;1.8;1.3;4.5;73.2;4.1
212;1235;24 Chemische industrie;1994;1203;14;146;7;24;9;48;911;45;1.1;12.1;0.6;2.0;0.8;4.0;75.7;3.7
213;1235;24 Chemische industrie;1995;1168;10;167;11;28;12;59;802;79;0.9;14.3;0.9;2.4;1.0;5.1;68.6;6.7
214;1235;24 Chemische industrie;1996;1484;2;138;18;22;15;54;1176;59;0.2;9.3;1.2;1.5;1.0;3.7;79.2;3.9
215;1235;24 Chemische industrie;1997;1467;23;139;26;36;15;47;1132;47;1.5;9.5;1.8;2.5;1.1;3.2;77.2;3.2
216;1235;24 Chemische industrie;1998;1708;19;130;27;29;10;50;1400;43;1.1;7.6;1.6;1.7;0.6;2.9;82.0;2.5
217;1235;25 Rubber- en kunststofverw. ind.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;1235;25 Rubber- en kunststofverw. ind.;1993;359;13;44;2;10;9;12;250;20;3.5;12.1;0.5;2.8;2.5;3.3;69.7;5.6
219;1235;25 Rubber- en kunststofverw. ind.;1994;276;3;27;0;9;4;11;198;25;1.2;9.7;0.2;3.3;1.3;3.9;71.7;9.0
220;1235;25 Rubber- en kunststofverw. ind.;1995;271;3;35;1;11;5;10;184;22;1.2;13.1;0.3;4.0;1.8;3.7;67.8;8.2
221;1235;25 Rubber- en kunststofverw. ind.;1996;359;4;58;3;14;9;17;236;19;1.0;16.2;0.8;3.8;2.4;4.8;65.7;5.3
222;1235;25 Rubber- en kunststofverw. ind.;1997;295;5;36;2;13;5;15;199;20;1.7;12.2;0.6;4.3;1.8;4.9;67.6;6.8
223;1235;25 Rubber- en kunststofverw. ind.;1998;351;5;39;1;15;5;17;246;23;1.3;11.1;0.3;4.4;1.4;4.9;70.0;6.5
224;1235;26 Glas-, aardew.-, cement-, kalkind.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;1235;26 Glas-, aardew.-, cement-, kalkind.;1993;275;9;32;2;17;9;7;190;9;3.1;11.7;0.8;6.1;3.3;2.6;69.1;3.3
226;1235;26 Glas-, aardew.-, cement-, kalkind.;1994;323;10;50;3;16;15;10;205;14;3.1;15.4;1.0;5.1;4.5;3.2;63.3;4.4
227;1235;26 Glas-, aardew.-, cement-, kalkind.;1995;373;10;65;7;20;12;10;230;22;2.6;17.4;1.8;5.2;3.3;2.6;61.5;6.0
228;1235;26 Glas-, aardew.-, cement-, kalkind.;1996;355;10;54;7;26;23;11;211;14;2.8;15.2;2.0;7.3;6.4;3.2;59.4;3.8
229;1235;26 Glas-, aardew.-, cement-, kalkind.;1997;377;14;61;7;25;11;13;234;11;3.7;16.1;1.8;6.7;3.0;3.5;62.1;3.0
230;1235;26 Glas-, aardew.-, cement-, kalkind.;1998;361;14;44;7;34;15;15;214;18;3.9;12.2;1.9;9.3;4.0;4.3;59.3;5.0
231;1235;27 Basismetaalindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;1235;27 Basismetaalindustrie;1993;131;4;15;1;3;8;13;83;4;2.8;11.5;1.0;2.4;5.9;10.1;63.2;3.1
233;1235;27 Basismetaalindustrie;1994;171;1;15;0;8;5;21;118;3;0.5;8.5;0.3;4.8;3.2;12.2;69.1;1.6
234;1235;27 Basismetaalindustrie;1995;166;0;14;2;5;6;10;124;5;0.3;8.2;1.1;3.0;3.8;6.3;74.6;3.0
235;1235;27 Basismetaalindustrie;1996;227;2;22;25;4;3;11;155;5;0.8;9.6;11.0;1.6;1.4;4.8;68.2;2.4
236;1235;27 Basismetaalindustrie;1997;231;1;20;10;5;4;11;174;7;0.4;8.7;4.1;2.2;1.6;4.9;75.4;3.0
237;1235;27 Basismetaalindustrie;1998;300;1;32;15;4;7;10;226;4;0.3;10.7;5.0;1.4;2.4;3.5;75.4;1.4
238;1235;28 Metaalproductenindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
239;1235;28 Metaalproductenindustrie;1993;374;7;84;3;28;5;20;207;20;1.8;22.4;0.8;7.5;1.5;5.3;55.4;5.2
240;1235;28 Metaalproductenindustrie;1994;307;8;47;1;29;7;20;173;23;2.5;15.4;0.3;9.3;2.2;6.6;56.3;7.4
241;1235;28 Metaalproductenindustrie;1995;453;14;74;3;46;13;29;252;22;3.1;16.4;0.7;10.1;2.9;6.4;55.6;4.9
242;1235;28 Metaalproductenindustrie;1996;496;11;102;1;42;11;28;272;29;2.2;20.6;0.3;8.4;2.3;5.6;54.8;5.9
243;1235;28 Metaalproductenindustrie;1997;567;22;102;1;51;11;27;311;42;3.8;18.0;0.2;9.0;2.0;4.7;54.8;7.4
244;1235;28 Metaalproductenindustrie;1998;628;18;117;1;52;10;46;342;41;2.8;18.6;0.2;8.3;1.5;7.4;54.5;6.6
245;1235;29 Machine- en apparatenindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
246;1235;29 Machine- en apparatenindustrie;1993;282;6;62;3;35;7;34;106;30;2.1;21.9;1.1;12.5;2.6;11.9;37.5;10.6
247;1235;29 Machine- en apparatenindustrie;1994;283;3;56;1;32;2;35;129;24;1.1;19.7;0.3;11.4;0.8;12.5;45.7;8.3
248;1235;29 Machine- en apparatenindustrie;1995;341;10;70;0;37;6;39;155;24;2.8;20.5;0.1;10.8;1.7;11.6;45.5;6.9
249;1235;29 Machine- en apparatenindustrie;1996;461;8;107;2;51;7;48;213;24;1.8;23.2;0.4;11.1;1.5;10.4;46.3;5.2
250;1235;29 Machine- en apparatenindustrie;1997;452;28;103;4;53;5;52;176;33;6.1;22.7;0.9;11.6;1.2;11.4;38.8;7.2
251;1235;29 Machine- en apparatenindustrie;1998;553;15;111;2;53;5;88;236;43;2.8;20.0;0.4;9.6;0.9;15.8;42.7;7.7
252;1235;30 Kantoormach.- en computerindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
253;1235;30 Kantoormach.- en computerindustrie;1993;79;0;16;0;2;0;5;51;5;0.6;20.0;0.0;2.3;0.0;6.9;64.0;5.7
254;1235;30 Kantoormach.- en computerindustrie;1994;44;0;11;0;3;0;3;25;1;0.0;24.5;0.0;6.1;1.0;7.1;57.1;3.1
255;1235;30 Kantoormach.- en computerindustrie;1995;51;0;8;0;3;1;5;28;4;0.9;16.1;0.0;5.4;2.7;10.7;55.4;8.0
256;1235;30 Kantoormach.- en computerindustrie;1996;58;0;12;0;1;1;6;34;2;0.8;20.3;0.8;1.6;2.3;10.9;59.4;3.9
257;1235;30 Kantoormach.- en computerindustrie;1997;55;0;8;0;2;1;9;31;4;0.0;14.8;0.0;3.3;2.5;15.6;56.6;7.4
258;1235;30 Kantoormach.- en computerindustrie;1998;79;0;19;0;3;1;11;43;2;0.6;23.6;0.0;4.0;1.1;14.4;54.6;2.3
259;1235;31-33 Elektr. medische en optische app;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
260;1235;31-33 Elektr. medische en optische app;1993;542;3;89;1;23;3;48;345;32;0.5;16.4;0.3;4.2;0.5;8.8;63.6;5.9
261;1235;31-33 Elektr. medische en optische app;1994;401;6;35;1;25;5;58;240;31;1.5;8.7;0.2;6.3;1.2;14.5;59.8;7.7
262;1235;31-33 Elektr. medische en optische app;1995;522;3;61;5;24;4;55;340;32;0.5;11.6;0.9;4.6;0.7;10.5;65.1;6.1
263;1235;31-33 Elektr. medische en optische app;1996;910;8;128;1;30;5;77;625;36;0.8;14.0;0.1;3.3;0.5;8.5;68.7;3.9
264;1235;31-33 Elektr. medische en optische app;1997;626;3;104;1;35;4;54;385;39;0.5;16.7;0.1;5.7;0.7;8.7;61.6;6.2
265;1235;31-33 Elektr. medische en optische app;1998;686;5;117;1;33;4;66;428;33;0.7;17.0;0.2;4.8;0.5;9.6;62.4;4.8
266;1235;34-35 Transportmiddelenindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
267;1235;34-35 Transportmiddelenindustrie;1993;163;8;30;5;17;5;13;70;18;4.7;18.3;2.8;10.3;2.8;7.8;42.8;10.8
268;1235;34-35 Transportmiddelenindustrie;1994;158;1;30;6;18;6;13;64;19;0.9;19.3;3.7;11.5;4.0;8.0;40.8;12.1
269;1235;34-35 Transportmiddelenindustrie;1995;751;2;76;32;20;13;29;556;25;0.2;10.1;4.2;2.6;1.7;3.8;74.0;3.3
270;1235;34-35 Transportmiddelenindustrie;1996;288;5;49;6;14;13;15;172;15;1.7;17.0;2.2;4.9;4.4;5.0;59.7;5.0
271;1235;34-35 Transportmiddelenindustrie;1997;260;11;64;9;17;6;16;117;19;4.4;24.6;3.5;6.6;2.4;6.3;44.8;7.3
272;1235;34-35 Transportmiddelenindustrie;1998;347;12;77;4;20;12;30;170;23;3.4;22.1;1.2;5.6;3.4;8.8;49.0;6.5
273;1235;36 Meubel- en ov. industrie n.e.g.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
274;1235;36 Meubel- en ov. industrie n.e.g.;1993;171;5;23;1;13;2;8;106;14;2.7;13.3;0.8;7.7;1.3;4.5;62.0;8.0
275;1235;36 Meubel- en ov. industrie n.e.g.;1994;93;2;17;0;11;2;7;47;6;2.4;18.4;0.0;11.7;2.4;7.8;50.5;6.3
276;1235;36 Meubel- en ov. industrie n.e.g.;1995;133;3;24;0;13;5;9;68;11;2.0;18.1;0.0;9.6;4.1;6.8;50.9;8.5
277;1235;36 Meubel- en ov. industrie n.e.g.;1996;169;5;29;2;15;4;15;86;14;2.9;16.9;1.1;8.8;2.1;9.1;50.9;8.0
278;1235;36 Meubel- en ov. industrie n.e.g.;1997;178;7;48;0;20;2;12;79;10;4.1;27.0;0.0;10.9;1.0;6.6;44.5;5.6
279;1235;36 Meubel- en ov. industrie n.e.g.;1998;195;5;44;0;24;2;12;90;18;2.3;22.4;0.0;12.4;1.2;6.1;46.2;9.3
280;1236;10-14 Delfstoffenwinning;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
281;1236;10-14 Delfstoffenwinning;1993;278;0;2;62;2;0;2;207;3;0.0;0.8;22.3;0.7;0.0;0.7;74.6;1.1
282;1236;10-14 Delfstoffenwinning;1994;484;0;29;178;40;23;1;207;5;0.0;5.9;36.8;8.3;4.8;0.3;42.9;1.1
283;1236;10-14 Delfstoffenwinning;1995;285;0;2;41;2;1;4;229;6;0.0;0.8;14.3;0.8;0.5;1.3;80.3;2.1
284;1236;10-14 Delfstoffenwinning;1996;175;0;6;148;3;0;4;13;1;0.0;3.4;84.9;1.6;0.0;2.1;7.5;0.8
285;1236;10-14 Delfstoffenwinning;1997;210;0;5;45;2;0;12;143;1;0.2;2.6;21.6;1.1;0.0;5.6;68.4;0.4
286;1236;10-14 Delfstoffenwinning;1998;270;0;21;50;1;1;6;188;6;0.2;7.9;18.6;0.5;0.3;2.3;69.6;2.2
287;1236;15-16 Voedingsmid., dranken en tabak;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
288;1236;15-16 Voedingsmid., dranken en tabak;1993;826;5;173;7;76;24;14;482;45;0.7;21.0;0.9;9.2;2.9;1.7;58.4;5.5
289;1236;15-16 Voedingsmid., dranken en tabak;1994;908;10;227;2;83;15;10;461;100;1.0;25.0;0.2;9.2;1.7;1.1;50.7;11.0
290;1236;15-16 Voedingsmid., dranken en tabak;1995;758;29;211;0;74;15;9;364;57;3.9;27.8;0.1;9.8;1.9;1.1;48.0;7.5
291;1236;15-16 Voedingsmid., dranken en tabak;1996;900;13;202;1;73;15;9;508;78;1.5;22.5;0.1;8.1;1.7;1.0;56.5;8.7
292;1236;15-16 Voedingsmid., dranken en tabak;1997;844;7;196;2;67;12;11;498;50;0.9;23.2;0.2;7.9;1.5;1.3;59.0;6.0
293;1236;15-16 Voedingsmid., dranken en tabak;1998;886;9;167;5;114;39;12;476;63;1.0;18.9;0.5;12.9;4.5;1.4;53.7;7.1
294;1236;15-36 Industrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
295;1236;15-36 Industrie;1993;4194;64;793;31;291;101;97;2565;251;1.5;18.9;0.7;6.9;2.4;2.3;61.2;6.0
296;1236;15-36 Industrie;1994;4407;102;795;85;335;121;166;2573;230;2.3;18.1;1.9;7.6;2.7;3.8;58.4;5.2
297;1236;15-36 Industrie;1995;4218;93;1067;23;313;89;89;2361;184;2.2;25.3;0.5;7.4;2.1;2.1;56.0;4.4
298;1236;15-36 Industrie;1996;4049;68;732;15;293;92;97;2561;191;1.7;18.1;0.4;7.2;2.3;2.4;63.3;4.7
299;1236;15-36 Industrie;1997;4306;53;644;141;304;114;109;2780;161;1.2;15.0;3.3;7.1;2.7;2.5;64.6;3.7
300;1236;15-36 Industrie;1998;3962;64;691;34;343;107;95;2465;163;1.6;17.4;0.9;8.6;2.7;2.4;62.2;4.1
301;1236;17 Textielindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
302;1236;17 Textielindustrie;1993;62;1;10;1;4;2;1;41;2;2.2;16.1;1.5;6.6;2.9;2.2;66.4;2.9
303;1236;17 Textielindustrie;1994;65;0;5;0;6;1;2;48;3;0.7;7.0;0.0;9.1;2.1;3.5;74.1;4.2
304;1236;17 Textielindustrie;1995;41;0;5;0;5;0;0;29;0;1.1;13.3;0.0;12.2;1.1;1.1;70.0;1.1
305;1236;17 Textielindustrie;1996;65;0;1;0;2;1;0;61;0;0.0;1.4;0.0;3.5;1.4;0.7;93.1;0.7
306;1236;17 Textielindustrie;1997;38;0;1;0;3;1;1;29;2;1.2;3.6;0.0;8.3;3.6;2.4;75.0;6.0
307;1236;17 Textielindustrie;1998;30;0;0;0;4;0;2;23;1;1.5;0.0;0.0;13.4;1.5;6.0;76.1;3.0
308;1236;18 Kleding- en bontindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;1236;18 Kleding- en bontindustrie;1993;24;0;5;0;2;0;0;7;10;0.0;19.2;0.0;7.7;0.0;1.9;30.8;40.4
310;1236;18 Kleding- en bontindustrie;1994;26;4;11;0;4;0;0;5;0;14.0;43.9;0.0;15.8;1.8;1.8;21.1;1.8
311;1236;18 Kleding- en bontindustrie;1995;10;0;0;0;4;0;1;5;0;0.0;0.0;0.0;39.1;0.0;13.0;43.5;4.3
312;1236;18 Kleding- en bontindustrie;1996;24;1;15;0;1;0;3;3;0;3.8;63.5;0.0;5.8;0.0;11.5;11.5;1.9
313;1236;18 Kleding- en bontindustrie;1997;12;9;0;0;1;0;2;0;0;70.4;0.0;0.0;11.1;0.0;14.8;0.0;3.7
314;1236;18 Kleding- en bontindustrie;1998;1;0;0;0;1;0;0;0;0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0
315;1236;19 Leer-, lederw.- en schoenindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
316;1236;19 Leer-, lederw.- en schoenindustrie;1993;4;0;0;0;0;0;1;3;0;0.0;0.0;0.0;11.1;0.0;22.2;66.7;0.0
317;1236;19 Leer-, lederw.- en schoenindustrie;1994;2;0;0;0;0;0;0;2;0;0.0;0.0;0.0;20.0;0.0;0.0;80.0;0.0
318;1236;19 Leer-, lederw.- en schoenindustrie;1995;5;0;0;0;0;0;0;4;0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;0.0
319;1236;19 Leer-, lederw.- en schoenindustrie;1996;6;0;0;0;0;0;0;6;0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
320;1236;19 Leer-, lederw.- en schoenindustrie;1997;8;0;0;0;1;0;0;7;0;0.0;0.0;0.0;11.8;0.0;0.0;94.1;0.0
321;1236;19 Leer-, lederw.- en schoenindustrie;1998;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
322;1236;20 Hout-, kurk-, riet ind. (excl. meub;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
323;1236;20 Hout-, kurk-, riet ind. (excl. meub;1993;56;4;7;0;22;5;1;16;3;6.5;12.2;0.0;39.0;8.1;1.6;28.5;4.9
324;1236;20 Hout-, kurk-, riet ind. (excl. meub;1994;47;5;5;0;8;1;0;25;0;10.7;11.7;0.0;17.5;2.9;1.0;54.4;1.0
325;1236;20 Hout-, kurk-, riet ind. (excl. meub;1995;31;2;0;0;7;3;0;17;1;7.4;1.5;0.0;23.5;10.3;1.5;54.4;2.9
326;1236;20 Hout-, kurk-, riet ind. (excl. meub;1996;15;0;2;0;5;0;0;7;0;0.0;15.6;0.0;34.4;3.1;3.1;46.9;0.0
327;1236;20 Hout-, kurk-, riet ind. (excl. meub;1997;46;9;0;0;9;3;0;25;1;18.8;0.0;0.0;18.8;5.9;0.0;54.5;2.0
328;1236;20 Hout-, kurk-, riet ind. (excl. meub;1998;24;0;0;0;6;4;1;6;8;0.0;0.0;0.0;24.5;15.1;5.7;24.5;32.1
329;1236;21 Papier- en karton(waren)ind.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
330;1236;21 Papier- en karton(waren)ind.;1993;111;0;8;0;3;3;2;93;1;0.4;6.9;0.4;2.4;2.9;1.6;84.1;0.8
331;1236;21 Papier- en karton(waren)ind.;1994;174;0;6;25;4;4;0;131;4;0.0;3.4;14.3;2.3;2.3;0.3;75.3;2.3
332;1236;21 Papier- en karton(waren)ind.;1995;182;5;22;0;7;4;4;136;4;3.0;12.2;0.2;3.7;2.2;2.2;74.4;2.2
333;1236;21 Papier- en karton(waren)ind.;1996;191;2;12;0;9;6;3;155;3;1.2;6.2;0.2;4.8;3.3;1.7;81.2;1.4
334;1236;21 Papier- en karton(waren)ind.;1997;167;2;9;0;6;3;1;143;2;1.4;5.1;0.0;3.5;1.9;0.8;85.6;1.4
335;1236;21 Papier- en karton(waren)ind.;1998;359;14;95;15;9;21;3;187;15;3.8;26.5;4.0;2.5;5.9;0.9;52.0;4.2
336;1236;22 Uitgeverijen, drukkerijen, repro.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
337;1236;22 Uitgeverijen, drukkerijen, repro.;1993;385;3;58;0;28;1;8;270;18;0.7;15.0;0.0;7.2;0.4;2.1;70.0;4.7
338;1236;22 Uitgeverijen, drukkerijen, repro.;1994;269;2;20;0;34;2;11;191;10;0.8;7.3;0.0;12.8;0.7;4.0;70.8;3.7
339;1236;22 Uitgeverijen, drukkerijen, repro.;1995;300;3;69;0;34;1;13;165;16;0.9;23.0;0.0;11.2;0.3;4.4;54.9;5.4
340;1236;22 Uitgeverijen, drukkerijen, repro.;1996;473;5;35;2;31;2;21;359;18;1.1;7.5;0.4;6.6;0.5;4.4;75.8;3.7
341;1236;22 Uitgeverijen, drukkerijen, repro.;1997;373;3;22;0;49;12;18;265;5;0.7;5.8;0.0;13.0;3.2;4.8;71.0;1.5
342;1236;22 Uitgeverijen, drukkerijen, repro.;1998;438;1;54;0;33;0;23;310;15;0.3;12.4;0.0;7.5;0.1;5.3;70.8;3.5
343;1236;23 Aardolie-, steenkoolverw. ind.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
344;1236;23 Aardolie-, steenkoolverw. ind.;1993;102;1;12;1;8;3;1;65;10;0.9;11.6;0.9;7.6;3.1;1.3;64.3;9.4
345;1236;23 Aardolie-, steenkoolverw. ind.;1994;118;0;10;4;8;6;7;74;10;0.0;8.1;3.5;6.9;5.0;5.8;62.3;8.1
346;1236;23 Aardolie-, steenkoolverw. ind.;1995;56;0;10;1;12;1;1;29;2;0.8;16.9;2.4;21.0;1.6;2.4;52.4;3.2
347;1236;23 Aardolie-, steenkoolverw. ind.;1996;149;0;5;1;2;0;4;131;5;0.0;3.7;0.9;1.5;0.0;2.7;87.8;3.7
348;1236;23 Aardolie-, steenkoolverw. ind.;1997;152;0;21;2;2;6;1;113;5;0.0;14.1;1.5;1.5;3.9;0.9;74.3;3.6
349;1236;23 Aardolie-, steenkoolverw. ind.;1998;52;0;7;0;5;0;3;30;5;0.0;13.2;0.9;10.5;0.9;6.1;58.8;9.6
350;1236;24 Chemische industrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
351;1236;24 Chemische industrie;1993;949;1;157;3;16;6;23;716;27;0.1;16.5;0.3;1.7;0.7;2.4;75.4;2.8
352;1236;24 Chemische industrie;1994;1005;6;145;12;19;7;22;761;33;0.6;14.4;1.2;1.9;0.7;2.2;75.7;3.3
353;1236;24 Chemische industrie;1995;971;4;142;1;22;10;12;756;23;0.4;14.6;0.1;2.3;1.0;1.3;77.9;2.4
354;1236;24 Chemische industrie;1996;889;4;261;6;21;6;16;547;27;0.5;29.4;0.7;2.3;0.7;1.8;61.6;3.0
