ID;KenmerkVanExporteur;Perioden;GroeiUitvoer_1;BijdrageAanTotaleGroeiUitvoer_2
1012;88 Welzijnszorg zonder overnachting;2012;432.0;0.0
1013;88 Welzijnszorg zonder overnachting;2013;1257.0;0.0
1014;88 Welzijnszorg zonder overnachting;2014;-1572.0;0.0
1015;88 Welzijnszorg zonder overnachting;2015;;
1016;88 Welzijnszorg zonder overnachting;2016;37118.0;0.0
1017;88 Welzijnszorg zonder overnachting;2017;2734.0;0.0
1018;88 Welzijnszorg zonder overnachting;2018;-52106.0;0.0
1019;88 Welzijnszorg zonder overnachting;2019;-4859.0;0.0
1020;88 Welzijnszorg zonder overnachting;2020;-2137.0;0.0
1021;88 Welzijnszorg zonder overnachting;2021;2422.0;0.0
1022;88 Welzijnszorg zonder overnachting;2022;;
1023;R Cultuur, sport en recreatie;2012;-14587.0;0.0
1024;R Cultuur, sport en recreatie;2013;18530.0;0.0
1025;R Cultuur, sport en recreatie;2014;10058.0;0.0
1026;R Cultuur, sport en recreatie;2015;;
1027;R Cultuur, sport en recreatie;2016;10211.0;0.0
1028;R Cultuur, sport en recreatie;2017;-6107.0;0.0
1029;R Cultuur, sport en recreatie;2018;27750.0;0.0
1030;R Cultuur, sport en recreatie;2019;26731.0;0.0
1031;R Cultuur, sport en recreatie;2020;-57180.0;0.0
1032;R Cultuur, sport en recreatie;2021;107259.0;0.0
1033;R Cultuur, sport en recreatie;2022;;
1034;90 Kunst;2012;2879.0;0.0
1035;90 Kunst;2013;8069.0;0.0
1036;90 Kunst;2014;7666.0;0.0
1037;90 Kunst;2015;;
1038;90 Kunst;2016;8538.0;0.0
1039;90 Kunst;2017;9131.0;0.0
1040;90 Kunst;2018;5811.0;0.0
1041;90 Kunst;2019;10520.0;0.0
1042;90 Kunst;2020;-19831.0;0.0
1043;90 Kunst;2021;10715.0;0.0
1044;90 Kunst;2022;;
1045;91 Bibliotheken, musea en natuurbehoud;2012;-3645.0;0.0
1046;91 Bibliotheken, musea en natuurbehoud;2013;1693.0;0.0
1047;91 Bibliotheken, musea en natuurbehoud;2014;2056.0;0.0
1048;91 Bibliotheken, musea en natuurbehoud;2015;;
1049;91 Bibliotheken, musea en natuurbehoud;2016;-8391.0;0.0
1050;91 Bibliotheken, musea en natuurbehoud;2017;268.0;0.0
1051;91 Bibliotheken, musea en natuurbehoud;2018;569.0;0.0
1052;91 Bibliotheken, musea en natuurbehoud;2019;6643.0;0.0
1053;91 Bibliotheken, musea en natuurbehoud;2020;-6472.0;0.0
1054;91 Bibliotheken, musea en natuurbehoud;2021;19820.0;0.0
1055;91 Bibliotheken, musea en natuurbehoud;2022;;
1056;92 Loterijen en kansspelen;2012;6283.0;0.0
1057;92 Loterijen en kansspelen;2013;3972.0;0.0
1058;92 Loterijen en kansspelen;2014;-3580.0;0.0
1059;92 Loterijen en kansspelen;2015;;
1060;92 Loterijen en kansspelen;2016;-9929.0;0.0
1061;92 Loterijen en kansspelen;2017;-1060.0;0.0
1062;92 Loterijen en kansspelen;2018;161.0;0.0
1063;92 Loterijen en kansspelen;2019;-436.0;0.0
1064;92 Loterijen en kansspelen;2020;-188.0;0.0
1065;92 Loterijen en kansspelen;2021;-525.0;0.0
1066;92 Loterijen en kansspelen;2022;;
1067;93 Sport en recreatie;2012;-20105.0;0.0
1068;93 Sport en recreatie;2013;4797.0;0.0
1069;93 Sport en recreatie;2014;3916.0;0.0
1070;93 Sport en recreatie;2015;;
1071;93 Sport en recreatie;2016;19993.0;0.0
1072;93 Sport en recreatie;2017;-14445.0;0.0
1073;93 Sport en recreatie;2018;21209.0;0.0
1074;93 Sport en recreatie;2019;10004.0;0.0
1075;93 Sport en recreatie;2020;-30689.0;0.0
1076;93 Sport en recreatie;2021;77249.0;0.0
1077;93 Sport en recreatie;2022;;
1078;S Overige dienstverlening;2012;-24763.0;0.0
1079;S Overige dienstverlening;2013;-11543.0;0.0
1080;S Overige dienstverlening;2014;11316.0;0.0
1081;S Overige dienstverlening;2015;;
1082;S Overige dienstverlening;2016;18856.0;0.0
1083;S Overige dienstverlening;2017;-19986.0;0.0
1084;S Overige dienstverlening;2018;6525.0;0.0
1085;S Overige dienstverlening;2019;46454.0;0.0
1086;S Overige dienstverlening;2020;20964.0;0.0
1087;S Overige dienstverlening;2021;29211.0;0.0
1088;S Overige dienstverlening;2022;;
1089;94 Ideële, belangen-, hobbyverenigingen;2012;8023.0;0.0
1090;94 Ideële, belangen-, hobbyverenigingen;2013;17825.0;0.0
1091;94 Ideële, belangen-, hobbyverenigingen;2014;13273.0;0.0
1092;94 Ideële, belangen-, hobbyverenigingen;2015;;
1093;94 Ideële, belangen-, hobbyverenigingen;2016;-1675.0;0.0
1094;94 Ideële, belangen-, hobbyverenigingen;2017;-11526.0;0.0
1095;94 Ideële, belangen-, hobbyverenigingen;2018;6262.0;0.0
1096;94 Ideële, belangen-, hobbyverenigingen;2019;50344.0;0.0
1097;94 Ideële, belangen-, hobbyverenigingen;2020;-24081.0;0.0
1098;94 Ideële, belangen-, hobbyverenigingen;2021;-5181.0;0.0
1099;94 Ideële, belangen-, hobbyverenigingen;2022;;
1100;95 Reparatie van consumentenartikelen;2012;-40903.0;0.0
1101;95 Reparatie van consumentenartikelen;2013;-34881.0;0.0
1102;95 Reparatie van consumentenartikelen;2014;3292.0;0.0
1103;95 Reparatie van consumentenartikelen;2015;;
1104;95 Reparatie van consumentenartikelen;2016;467.0;0.0
1105;95 Reparatie van consumentenartikelen;2017;2171.0;0.0
1106;95 Reparatie van consumentenartikelen;2018;2533.0;0.0
1107;95 Reparatie van consumentenartikelen;2019;-16705.0;0.0
1108;95 Reparatie van consumentenartikelen;2020;5840.0;0.0
1109;95 Reparatie van consumentenartikelen;2021;47367.0;0.0
1110;95 Reparatie van consumentenartikelen;2022;;
1111;96 Overige persoonlijke dienstverlening;2012;8118.0;0.0
1112;96 Overige persoonlijke dienstverlening;2013;5513.0;0.0
1113;96 Overige persoonlijke dienstverlening;2014;-5249.0;0.0
1114;96 Overige persoonlijke dienstverlening;2015;;
1115;96 Overige persoonlijke dienstverlening;2016;20064.0;0.0
1116;96 Overige persoonlijke dienstverlening;2017;-10631.0;0.0
1117;96 Overige persoonlijke dienstverlening;2018;-2270.0;0.0
1118;96 Overige persoonlijke dienstverlening;2019;12815.0;0.0
1119;96 Overige persoonlijke dienstverlening;2020;39205.0;0.0
1120;96 Overige persoonlijke dienstverlening;2021;-12975.0;0.0
1121;96 Overige persoonlijke dienstverlening;2022;;
1122;T Huishoudens;2012;;
1123;T Huishoudens;2013;-377.0;0.0
1124;T Huishoudens;2014;;
1125;T Huishoudens;2015;;
1126;T Huishoudens;2016;;
1127;T Huishoudens;2017;;
1128;T Huishoudens;2018;4.0;0.0
1129;T Huishoudens;2019;;
1130;T Huishoudens;2020;;
1131;T Huishoudens;2021;137.0;0.0
1132;T Huishoudens;2022;;
1133;97 Huishoudens met personeel;2012;;
1134;97 Huishoudens met personeel;2013;;
1135;97 Huishoudens met personeel;2014;;
1136;97 Huishoudens met personeel;2015;;
1137;97 Huishoudens met personeel;2016;;
1138;97 Huishoudens met personeel;2017;;
1139;97 Huishoudens met personeel;2018;;
1140;97 Huishoudens met personeel;2019;;
1141;97 Huishoudens met personeel;2020;;
1142;97 Huishoudens met personeel;2021;;
1143;97 Huishoudens met personeel;2022;;
1144;98 Huishoudproductie voor eigen gebruik;2012;;
1145;98 Huishoudproductie voor eigen gebruik;2013;-377.0;0.0
1146;98 Huishoudproductie voor eigen gebruik;2014;;
1147;98 Huishoudproductie voor eigen gebruik;2015;;
1148;98 Huishoudproductie voor eigen gebruik;2016;;
1149;98 Huishoudproductie voor eigen gebruik;2017;;
1150;98 Huishoudproductie voor eigen gebruik;2018;3.0;0.0
1151;98 Huishoudproductie voor eigen gebruik;2019;;
1152;98 Huishoudproductie voor eigen gebruik;2020;;
1153;98 Huishoudproductie voor eigen gebruik;2021;137.0;0.0
1154;98 Huishoudproductie voor eigen gebruik;2022;;
1155;U Extraterritoriale organisaties;2012;;
1156;U Extraterritoriale organisaties;2013;;
1157;U Extraterritoriale organisaties;2014;;
1158;U Extraterritoriale organisaties;2015;;
1159;U Extraterritoriale organisaties;2016;-7.0;0.0
1160;U Extraterritoriale organisaties;2017;-1.0;0.0
1161;U Extraterritoriale organisaties;2018;2.0;0.0
1162;U Extraterritoriale organisaties;2019;;
1163;U Extraterritoriale organisaties;2020;;
1164;U Extraterritoriale organisaties;2021;;
1165;U Extraterritoriale organisaties;2022;;
1166;99 Extraterritoriale organisaties;2012;;
1167;99 Extraterritoriale organisaties;2013;;
1168;99 Extraterritoriale organisaties;2014;;
1169;99 Extraterritoriale organisaties;2015;;
1170;99 Extraterritoriale organisaties;2016;-7.0;0.0
1171;99 Extraterritoriale organisaties;2017;-1.0;0.0
1172;99 Extraterritoriale organisaties;2018;2.0;0.0
1173;99 Extraterritoriale organisaties;2019;;
1174;99 Extraterritoriale organisaties;2020;;
1175;99 Extraterritoriale organisaties;2021;;
1176;99 Extraterritoriale organisaties;2022;;
1177;SBI-code onbekend;2012;7245153.0;1.8
1178;SBI-code onbekend;2013;2525564.0;0.6
1179;SBI-code onbekend;2014;-158283.0;0.0
1180;SBI-code onbekend;2015;;
1181;SBI-code onbekend;2016;-1483625.0;-0.4
1182;SBI-code onbekend;2017;19962367.0;4.7
1183;SBI-code onbekend;2018;14319340.0;3.1
1184;SBI-code onbekend;2019;13276803.0;2.7
1185;SBI-code onbekend;2020;-16679388.0;-3.2
1186;SBI-code onbekend;2021;17641366.0;3.7
1187;SBI-code onbekend;2022;;
1188;Beginnende exporteurs;2012;;
1189;Beginnende exporteurs;2013;;
1190;Beginnende exporteurs;2014;5067618.0;1.2
1191;Beginnende exporteurs;2015;;
1192;Beginnende exporteurs;2016;9101472.0;2.2
1193;Beginnende exporteurs;2017;3661851.0;0.9
1194;Beginnende exporteurs;2018;3244714.0;0.7
1195;Beginnende exporteurs;2019;6851027.0;1.4
1196;Beginnende exporteurs;2020;4042901.0;0.8
1197;Beginnende exporteurs;2021;29572000.0;6.1
1198;Beginnende exporteurs;2022;;
1199;Herbeginnende exporteurs;2012;;
1200;Herbeginnende exporteurs;2013;;
1201;Herbeginnende exporteurs;2014;86408.0;0.0
1202;Herbeginnende exporteurs;2015;;
1203;Herbeginnende exporteurs;2016;319181.0;0.1
1204;Herbeginnende exporteurs;2017;359500.0;0.1
1205;Herbeginnende exporteurs;2018;194524.0;0.0
1206;Herbeginnende exporteurs;2019;274733.0;0.1
1207;Herbeginnende exporteurs;2020;348062.0;0.1
1208;Herbeginnende exporteurs;2021;600840.0;0.1
1209;Herbeginnende exporteurs;2022;;
1210;Jongvolwassen exporteurs;2012;;
1211;Jongvolwassen exporteurs;2013;;
1212;Jongvolwassen exporteurs;2014;5527909.0;1.3
1213;Jongvolwassen exporteurs;2015;;
1214;Jongvolwassen exporteurs;2016;2110715.0;0.5
1215;Jongvolwassen exporteurs;2017;5684494.0;1.3
1216;Jongvolwassen exporteurs;2018;1701925.0;0.4
1217;Jongvolwassen exporteurs;2019;2544169.0;0.5
1218;Jongvolwassen exporteurs;2020;1951844.0;0.4
1219;Jongvolwassen exporteurs;2021;4753112.0;1.0
1220;Jongvolwassen exporteurs;2022;;
1221;Volwassen exporteurs;2012;;
1222;Volwassen exporteurs;2013;;
1223;Volwassen exporteurs;2014;-3702117.0;-0.9
1224;Volwassen exporteurs;2015;;
1225;Volwassen exporteurs;2016;-2810923.0;-0.7
1226;Volwassen exporteurs;2017;19422230.0;4.6
1227;Volwassen exporteurs;2018;14508425.0;3.1
1228;Volwassen exporteurs;2019;-2164310.0;-0.4
1229;Volwassen exporteurs;2020;-18375939.0;-3.6
1230;Volwassen exporteurs;2021;73237062.0;15.2
1231;Volwassen exporteurs;2022;;
1232;Uittredende exporteurs;2012;;
1233;Uittredende exporteurs;2013;;
1234;Uittredende exporteurs;2014;-1270322.0;-0.3
1235;Uittredende exporteurs;2015;;
1236;Uittredende exporteurs;2016;-1255678.0;-0.3
1237;Uittredende exporteurs;2017;-1670981.0;-0.4
1238;Uittredende exporteurs;2018;-1799478.0;-0.4
1239;Uittredende exporteurs;2019;-1516725.0;-0.3
1240;Uittredende exporteurs;2020;-1869131.0;-0.4
1241;Uittredende exporteurs;2021;-1515040.0;-0.3
1242;Uittredende exporteurs;2022;;
1243;Voormalig exporteurs;2012;;
1244;Voormalig exporteurs;2013;;
1245;Voormalig exporteurs;2014;;
1246;Voormalig exporteurs;2015;;
1247;Voormalig exporteurs;2016;;
1248;Voormalig exporteurs;2017;;
1249;Voormalig exporteurs;2018;;
1250;Voormalig exporteurs;2019;;
1251;Voormalig exporteurs;2020;;
1252;Voormalig exporteurs;2021;;
1253;Voormalig exporteurs;2022;;
1254;Niet-exporteurs;2012;;
1255;Niet-exporteurs;2013;;
1256;Niet-exporteurs;2014;;
1257;Niet-exporteurs;2015;;
1258;Niet-exporteurs;2016;;
1259;Niet-exporteurs;2017;;
1260;Niet-exporteurs;2018;;
1261;Niet-exporteurs;2019;;
1262;Niet-exporteurs;2020;;
1263;Niet-exporteurs;2021;;
1264;Niet-exporteurs;2022;;
1265;Onbekend;2012;;
1266;Onbekend;2013;;
1267;Onbekend;2014;-5410053.0;-1.2
1268;Onbekend;2015;;
1269;Onbekend;2016;-3219142.0;-0.8
1270;Onbekend;2017;16749098.0;4.0
1271;Onbekend;2018;12590172.0;2.7
1272;Onbekend;2019;11401131.0;2.3
1273;Onbekend;2020;-18649135.0;-3.6
1274;Onbekend;2021;-2719148.0;-0.6
1275;Onbekend;2022;;
1276;Totaal;2012;20358508.0;5.0
1277;Totaal;2013;3389471.0;0.8
1278;Totaal;2014;299443.0;0.1
1279;Totaal;2015;;
1280;Totaal;2016;4245625.0;1.0
1281;Totaal;2017;44206192.0;10.4
1282;Totaal;2018;30440281.0;6.5
1283;Totaal;2019;17390024.0;3.5
1284;Totaal;2020;-32551398.0;-6.3
1285;Totaal;2021;103928826.0;21.5
1286;Totaal;2022;;
1287;Zelfstandig mkb (0 tot 10 wp);2012;1697393.0;0.4
1288;Zelfstandig mkb (0 tot 10 wp);2013;-6260947.0;-1.5
1289;Zelfstandig mkb (0 tot 10 wp);2014;-450292.0;-0.1
1290;Zelfstandig mkb (0 tot 10 wp);2015;;
1291;Zelfstandig mkb (0 tot 10 wp);2016;1257631.0;0.3
1292;Zelfstandig mkb (0 tot 10 wp);2017;344741.0;0.1
1293;Zelfstandig mkb (0 tot 10 wp);2018;220922.0;0.0
1294;Zelfstandig mkb (0 tot 10 wp);2019;2543713.0;0.5
1295;Zelfstandig mkb (0 tot 10 wp);2020;839344.0;0.2
1296;Zelfstandig mkb (0 tot 10 wp);2021;4079261.0;0.8
1297;Zelfstandig mkb (0 tot 10 wp);2022;;
1298;Zelfstandig mkb (10 tot 50 wp);2012;20724.0;0.0
1299;Zelfstandig mkb (10 tot 50 wp);2013;1181763.0;0.3
1300;Zelfstandig mkb (10 tot 50 wp);2014;84611.0;0.0
1301;Zelfstandig mkb (10 tot 50 wp);2015;;
1302;Zelfstandig mkb (10 tot 50 wp);2016;628712.0;0.2
1303;Zelfstandig mkb (10 tot 50 wp);2017;387569.0;0.1
1304;Zelfstandig mkb (10 tot 50 wp);2018;963814.0;0.2
1305;Zelfstandig mkb (10 tot 50 wp);2019;-1445994.0;-0.3
1306;Zelfstandig mkb (10 tot 50 wp);2020;360022.0;0.1
1307;Zelfstandig mkb (10 tot 50 wp);2021;4237858.0;0.9
1308;Zelfstandig mkb (10 tot 50 wp);2022;;
1309;Zelfstandig mkb (50 tot 250 wp);2012;1004485.0;0.2
1310;Zelfstandig mkb (50 tot 250 wp);2013;967576.0;0.2
1311;Zelfstandig mkb (50 tot 250 wp);2014;-112339.0;0.0
1312;Zelfstandig mkb (50 tot 250 wp);2015;;
1313;Zelfstandig mkb (50 tot 250 wp);2016;1308664.0;0.3
1314;Zelfstandig mkb (50 tot 250 wp);2017;-73762.0;0.0
1315;Zelfstandig mkb (50 tot 250 wp);2018;-470530.0;-0.1
1316;Zelfstandig mkb (50 tot 250 wp);2019;-38496.0;0.0
1317;Zelfstandig mkb (50 tot 250 wp);2020;-1514389.0;-0.3
1318;Zelfstandig mkb (50 tot 250 wp);2021;2235802.0;0.5
1319;Zelfstandig mkb (50 tot 250 wp);2022;;
1320;Grootbedrijf;2012;1059604.0;0.3
1321;Grootbedrijf;2013;-316100.0;-0.1
1322;Grootbedrijf;2014;-145133.0;0.0
1323;Grootbedrijf;2015;;
1324;Grootbedrijf;2016;-521282.0;-0.1
1325;Grootbedrijf;2017;133534.0;0.0
1326;Grootbedrijf;2018;785457.0;0.2
1327;Grootbedrijf;2019;-145171.0;0.0
1328;Grootbedrijf;2020;378098.0;0.1
1329;Grootbedrijf;2021;1261398.0;0.3
1330;Grootbedrijf;2022;;
1331;Nederlandse multinational;2012;7068562.0;1.7
1332;Nederlandse multinational;2013;4927244.0;1.1
1333;Nederlandse multinational;2014;-5640574.0;-1.3
1334;Nederlandse multinational;2015;;
1335;Nederlandse multinational;2016;-2033834.0;-0.5
1336;Nederlandse multinational;2017;7820070.0;1.8
1337;Nederlandse multinational;2018;7587809.0;1.6
1338;Nederlandse multinational;2019;2921426.0;0.6
1339;Nederlandse multinational;2020;-11125423.0;-2.2
1340;Nederlandse multinational;2021;30343808.0;6.3
1341;Nederlandse multinational;2022;;
1342;Buitenlandse multinational;2012;2262586.0;0.6
1343;Buitenlandse multinational;2013;364371.0;0.1
1344;Buitenlandse multinational;2014;6721453.0;1.6
1345;Buitenlandse multinational;2015;;
1346;Buitenlandse multinational;2016;5089360.0;1.2
1347;Buitenlandse multinational;2017;15631674.0;3.7
1348;Buitenlandse multinational;2018;7033470.0;1.5
1349;Buitenlandse multinational;2019;277743.0;0.1
1350;Buitenlandse multinational;2020;-4809661.0;-0.9
1351;Buitenlandse multinational;2021;44129332.0;9.1
1352;Buitenlandse multinational;2022;;
1353;Onbekend;2012;7245153.0;1.8
1354;Onbekend;2013;2525564.0;0.6
1355;Onbekend;2014;-158283.0;0.0
1356;Onbekend;2015;;
1357;Onbekend;2016;-1483625.0;-0.4
1358;Onbekend;2017;19962367.0;4.7
1359;Onbekend;2018;14319340.0;3.1
1360;Onbekend;2019;13276803.0;2.7
1361;Onbekend;2020;-16679388.0;-3.2
1362;Onbekend;2021;17641366.0;3.7
1363;Onbekend;2022;;
