ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Omschrijving_47;Code_48;Omschrijving_49;Inwonertal_50;Omgevingsadressendichtheid_51
248;576;576;Noordwijkerhout                                   ;Noordwijkerhout                                   ;9;'s-Gravenhage                                     ;25;Agglomeratie Leiden en Bollenstreek               ;250;Agglomeratie Leiden en Bollenstreek               ;2500;Agglomeratie Leiden en Bollenstreek               ;4506;GGD Hollands-Midden                               ;       27 ;Den Haag                                          ;2808;Bollenstreek                                      ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL331    ;Agglomeratie Leiden en Bollenstreek               ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;    02    ;Noordzeebadplaatsen                               ;16;Hollands-Midden                                   ;26;Zuid-Holland-Noord                                ;0;                                                  ;12;Leiden                                            ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;15601;951
249;820;820;Nuenen, Gerwen en Nederwetten                     ;Nuenen, Gerwen en Nederwetten                     ;1;'s-Hertogenbosch                                  ;36;Zuidoost-Noord-Brabant                            ;360;Zuidoost-Noord-Brabant                            ;3600;Zuidoost-Noord-Brabant                            ;5608;GGD Brabant-Zuidoost                              ;       17 ;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL414    ;Zuidoost-Noord-Brabant                            ;22;Brabant-Zuidoost                                  ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;28;Zuidoost-Brabant                                  ;    13    ;West- en Midden-Brabant                           ;22;Brabant-Zuidoost                                  ;37;Zuidoost-Brabant                                  ;0;                                                  ;19;Eindhoven                                         ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;22242;1002
250;302;302;Nunspeet                                          ;Nunspeet                                          ;6;Zutphen                                           ;13;Veluwe                                            ;130;Veluwe                                            ;1300;Veluwe                                            ;1406;GGD Gelre-IJssel                                  ;       08 ;Oost-Nederland                                    ;2507;Westelijke Veluwe                                 ;5;Centraal Veehouderijgebied                        ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL221    ;Veluwe                                            ;6;Noord- en Oost-Gelderland                         ;25;Gelderland                                        ;2;Arnhem                                            ;8;Noordwest-Veluwe                                  ;    08    ;Veluwe en Veluwerand                              ;6;Noord- en Oost-Gelderland                         ;17;Noordwest-Veluwe                                  ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;26685;753
251;951;951;Nuth                                              ;Nuth                                              ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;33;Parkstad Limburg                                  ;    15    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;41;Oostelijk Zuid-Limburg                            ;0;                                                  ;21;Heerlen                                           ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;15595;490
252;579;579;Oegstgeest                                        ;Oegstgeest                                        ;9;'s-Gravenhage                                     ;25;Agglomeratie Leiden en Bollenstreek               ;250;Agglomeratie Leiden en Bollenstreek               ;2500;Agglomeratie Leiden en Bollenstreek               ;4506;GGD Hollands-Midden                               ;       27 ;Den Haag                                          ;2808;Bollenstreek                                      ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL331    ;Agglomeratie Leiden en Bollenstreek               ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;    17    ;Overig Nederland                                  ;16;Hollands-Midden                                   ;26;Zuid-Holland-Noord                                ;12;Leiden                                            ;12;Leiden                                            ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;22767;1662
253;823;823;Oirschot                                          ;Oirschot                                          ;1;'s-Hertogenbosch                                  ;36;Zuidoost-Noord-Brabant                            ;360;Zuidoost-Noord-Brabant                            ;3600;Zuidoost-Noord-Brabant                            ;5608;GGD Brabant-Zuidoost                              ;       17 ;Brabant                                           ;3008;Midden-Noord-Brabant                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL414    ;Zuidoost-Noord-Brabant                            ;22;Brabant-Zuidoost                                  ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;28;Zuidoost-Brabant                                  ;    13    ;West- en Midden-Brabant                           ;22;Brabant-Zuidoost                                  ;37;Zuidoost-Brabant                                  ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;17845;598
254;824;824;Oisterwijk                                        ;Oisterwijk                                        ;2;Breda                                             ;34;Midden-Noord-Brabant                              ;340;Midden-Noord-Brabant                              ;3400;Midden-Noord-Brabant                              ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3008;Midden-Noord-Brabant                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL412    ;Midden-Noord-Brabant                              ;20;Midden- en West-Brabant                           ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;26;Midden-Brabant                                    ;    13    ;West- en Midden-Brabant                           ;20;Midden- en West-Brabant                           ;35;Midden-Brabant                                    ;0;                                                  ;17;Tilburg                                           ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;25721;942
255;Oldambt;1895;Oldambt                                           ;Oldambt                                           ;18;Groningen                                         ;1;Oost-Groningen                                    ;10;Oost-Groningen                                    ;100;Oost-Groningen                                    ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2003;Oostelijke Bouwstreek in Groningen                ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL111    ;Oost-Groningen                                    ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;2;Oost-Groningen                                    ;    17    ;Overig Nederland                                  ;1;Groningen                                         ;1;Oost-Groningen                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;39396;820
256;269;269;Oldebroek                                         ;Oldebroek                                         ;6;Zutphen                                           ;13;Veluwe                                            ;130;Veluwe                                            ;1300;Veluwe                                            ;1406;GGD Gelre-IJssel                                  ;       08 ;Oost-Nederland                                    ;2501;Oostelijke Veluwe                                 ;5;Centraal Veehouderijgebied                        ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL221    ;Veluwe                                            ;6;Noord- en Oost-Gelderland                         ;25;Gelderland                                        ;2;Arnhem                                            ;8;Noordwest-Veluwe                                  ;    08    ;Veluwe en Veluwerand                              ;6;Noord- en Oost-Gelderland                         ;17;Noordwest-Veluwe                                  ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;22659;585
257;173;173;Oldenzaal                                         ;Oldenzaal                                         ;8;Almelo                                            ;12;Twente                                            ;120;Twente                                            ;1200;Twente                                            ;1106;GGD Regio Twente                                  ;       08 ;Oost-Nederland                                    ;2303;Twente                                            ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL213    ;Twente                                            ;5;Twente                                            ;23;Overijssel                                        ;2;Arnhem                                            ;7;Twente                                            ;    11    ;Twente, Salland en Vechtstreek                    ;5;Twente                                            ;12;Twente                                            ;0;                                                  ;4;Enschede                                          ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;32176;1334
258;Olst-Wijhe;1773;Olst-Wijhe                                        ;Olst+Wijhe                                        ;7;Zwolle/Lelystad                                   ;11;Zuidwest-Overijssel                               ;110;Zuidwest-Overijssel                               ;1100;Zuidwest-Overijssel                               ;1009;GGD IJsselland                                    ;       08 ;Oost-Nederland                                    ;2304;Salland                                           ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL212    ;Zuidwest-Overijssel                               ;4;IJsselland                                        ;23;Overijssel                                        ;2;Arnhem                                            ;9;Stedendriehoek                                    ;    11    ;Twente, Salland en Vechtstreek                    ;4;IJsselland                                        ;10;IJssel-Vecht                                      ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;17502;407
259;175;175;Ommen                                             ;Ommen                                             ;7;Zwolle/Lelystad                                   ;10;Noord-Overijssel                                  ;100;Noord-Overijssel                                  ;1000;Noord-Overijssel                                  ;1009;GGD IJsselland                                    ;       08 ;Oost-Nederland                                    ;2302;Noordoost-Overijssel                              ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL211    ;Noord-Overijssel                                  ;4;IJsselland                                        ;23;Overijssel                                        ;2;Arnhem                                            ;6;IJssel en Vecht                                   ;    11    ;Twente, Salland en Vechtstreek                    ;4;IJsselland                                        ;10;IJssel-Vecht                                      ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;17329;435
260;881;881;Onderbanken                                       ;Onderbanken                                       ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;33;Parkstad Limburg                                  ;    15    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;41;Oostelijk Zuid-Limburg                            ;0;                                                  ;21;Heerlen                                           ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;8016;450
261;Oost Gelre;1586;Oost Gelre                                        ;Oost Gelre                                        ;6;Zutphen                                           ;14;Achterhoek                                        ;140;Achterhoek                                        ;1400;Achterhoek                                        ;1406;GGD Gelre-IJssel                                  ;       09 ;Centraal-Gelderland                               ;2508;Achterhoek                                        ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL225    ;Achterhoek                                        ;6;Noord- en Oost-Gelderland                         ;25;Gelderland                                        ;2;Arnhem                                            ;12;Achterhoek                                        ;    10    ;Achterhoek                                        ;6;Noord- en Oost-Gelderland                         ;13;Oost-Gelderland                                   ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;30113;714
262;826;826;Oosterhout                                        ;Oosterhout                                        ;2;Breda                                             ;33;West-Noord-Brabant                                ;330;West-Noord-Brabant                                ;3300;West-Noord-Brabant                                ;5206;GGD West-Brabant                                  ;       20 ;Zuidwest-Nederland                                ;3002;Westelijke Langstraat                             ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL411    ;West-Noord-Brabant                                ;20;Midden- en West-Brabant                           ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;25;West-Brabant                                      ;    13    ;West- en Midden-Brabant                           ;20;Midden- en West-Brabant                           ;34;West-Brabant                                      ;0;                                                  ;16;Breda                                             ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;54072;1361
263;580;580;Oostflakkee                                       ;Oostflakkee                                       ;10;Rotterdam                                         ;29;Groot-Rijnmond                                    ;292;Overig Groot-Rijnmond                             ;2920;Overig Groot-Rijnmond                             ;4607;GGD Rotterdam-Rijnmond                            ;       24 ;Rotterdam                                         ;2803;Goeree-Overflakkee                                ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;17;Rotterdam-Rijnmond                                ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;    04    ;Deltagebied                                       ;17;Rotterdam-Rijnmond                                ;29;Rijnmond                                          ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10406;424
264;85;85;Ooststellingwerf                                  ;Ooststellingwerf                                  ;17;Leeuwarden                                        ;6;Zuidoost-Friesland                                ;60;Zuidoost-Friesland                                ;600;Zuidoost-Friesland                                ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2103;De Wouden                                         ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL123    ;Zuidoost-Friesland                                ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;    12    ;Groningse, Friese en Drentse Zandgronden          ;2;Fryslân                                           ;6;Friesland-Oost                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;26004;430
265;431;431;Oostzaan                                          ;Oostzaan                                          ;15;Haarlem                                           ;23;Groot-Amsterdam                                   ;232;Overig Groot-Amsterdam                            ;2321;Overig Agglomeratie Amsterdam                     ;7306;GGD Zaanstreek/Waterland                          ;       34 ;Amsterdam                                         ;2706;Waterland en N.-Hollandse Droogmakerijen          ;8;Waterland en Droogmakerijen                       ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL326    ;Groot-Amsterdam                                   ;11;Zaanstreek-Waterland                              ;27;Noord-Holland                                     ;4;Amsterdam                                         ;20;Zuidelijk Noord-Holland                           ;    06    ;Hollands-Utrechtse meren                          ;11;Zaanstreek-Waterland                              ;21;Agglomeratie Amsterdam                            ;10;Amsterdam                                         ;10;Amsterdam                                         ;2;5 000 tot 10 000 inwoners                         ;4;Weinig stedelijk         ;9114;960
266;432;432;Opmeer                                            ;Opmeer                                            ;14;Alkmaar                                           ;18;Kop van Noord-Holland                             ;180;Kop van Noord-Holland                             ;1800;Kop van Noord-Holland                             ;2707;GGD Hollands-Noorden                              ;       37 ;Noordwest-Holland                                 ;2705;West-Friesland en omgeving                        ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL321    ;Kop van Noord-Holland                             ;10;Noord-Holland-Noord                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;19;Noord-Holland-Noord                               ;    17    ;Overig Nederland                                  ;10;Noord-Holland-Noord                               ;22;Westfriesland                                     ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;11420;470
267;86;86;Opsterland                                        ;Opsterland                                        ;17;Leeuwarden                                        ;6;Zuidoost-Friesland                                ;60;Zuidoost-Friesland                                ;600;Zuidoost-Friesland                                ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2103;De Wouden                                         ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL123    ;Zuidoost-Friesland                                ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;    12    ;Groningse, Friese en Drentse Zandgronden          ;2;Fryslân                                           ;6;Friesland-Oost                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;29991;362
268;828;828;Oss                                               ;Oss                                               ;1;'s-Hertogenbosch                                  ;35;Noordoost-Noord-Brabant                           ;352;Overig Noordoost-Noord-Brabant                    ;3520;Overig Noordoost-Noord-Brabant                    ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3009;Maaskant en Land van Cuijk                        ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;    14    ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;21;Brabant-Noord                                     ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;84201;1306
269;584;584;Oud-Beijerland                                    ;Oud+Beijerland                                    ;11;Dordrecht                                         ;29;Groot-Rijnmond                                    ;292;Overig Groot-Rijnmond                             ;2920;Overig Groot-Rijnmond                             ;4810;GGD Zuid-Holland-Zuid                             ;       24 ;Rotterdam                                         ;2801;Voorne-Putten en Hoeksche Waard                   ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;18;Zuid-Holland-Zuid                                 ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;    04    ;Deltagebied                                       ;18;Zuid-Holland-Zuid                                 ;30;Zuid-Holland-Zuid                                 ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;23536;1275
270;Oude IJsselstreek;1509;Oude IJsselstreek                                 ;Oude IJsselstreek                                 ;6;Zutphen                                           ;14;Achterhoek                                        ;140;Achterhoek                                        ;1400;Achterhoek                                        ;1406;GGD Gelre-IJssel                                  ;       09 ;Centraal-Gelderland                               ;2508;Achterhoek                                        ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL225    ;Achterhoek                                        ;6;Noord- en Oost-Gelderland                         ;25;Gelderland                                        ;2;Arnhem                                            ;12;Achterhoek                                        ;    10    ;Achterhoek                                        ;6;Noord- en Oost-Gelderland                         ;13;Oost-Gelderland                                   ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;39922;607
271;437;437;Ouder-Amstel                                      ;Ouder+Amstel                                      ;13;Amsterdam                                         ;23;Groot-Amsterdam                                   ;232;Overig Groot-Amsterdam                            ;2321;Overig Agglomeratie Amsterdam                     ;3406;GGD Amsterdam                                     ;       34 ;Amsterdam                                         ;2707;'t Gein en Gooiland                               ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL326    ;Groot-Amsterdam                                   ;13;Amsterdam-Amstelland                              ;27;Noord-Holland                                     ;4;Amsterdam                                         ;20;Zuidelijk Noord-Holland                           ;    17    ;Overig Nederland                                  ;13;Amsterdam-Amstelland                              ;21;Agglomeratie Amsterdam                            ;0;                                                  ;10;Amsterdam                                         ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;13146;1280
272;644;644;Ouderkerk                                         ;Ouderkerk                                         ;9;'s-Gravenhage                                     ;29;Groot-Rijnmond                                    ;292;Overig Groot-Rijnmond                             ;2920;Overig Groot-Rijnmond                             ;4506;GGD Hollands-Midden                               ;       24 ;Rotterdam                                         ;2806;Krimpenerwaard en Oostelijk Rijnland              ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;    17    ;Overig Nederland                                  ;16;Hollands-Midden                                   ;27;Zuid-Holland-Oost                                 ;0;                                                  ;0;                                                  ;2;5 000 tot 10 000 inwoners                         ;4;Weinig stedelijk         ;8141;589
273;589;589;Oudewater                                         ;Oudewater                                         ;16;Utrecht                                           ;17;Utrecht                                           ;170;Utrecht                                           ;1701;Utrecht-West                                      ;2506;GGD Midden-Nederland                              ;       30 ;Midden-Nederland                                  ;2602;Westelijk Weidegebied in Utrecht                  ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;21;Rijn-Gouwe                                        ;    17    ;Overig Nederland                                  ;9;Utrecht                                           ;19;Utrecht                                           ;0;                                                  ;0;                                                  ;2;5 000 tot 10 000 inwoners                         ;4;Weinig stedelijk         ;9815;769
274;Overbetuwe;1734;Overbetuwe                                        ;Overbetuwe                                        ;5;Arnhem                                            ;15;Arnhem/Nijmegen                                   ;150;Arnhem/Nijmegen                                   ;1500;Arnhem/Nijmegen                                   ;1911;Veiligh. en Gez. Gelderland-Midden                ;       09 ;Centraal-Gelderland                               ;2505;Veluwezoom en Betuwe                              ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL226    ;Arnhem/Nijmegen                                   ;7;Gelderland-Midden                                 ;25;Gelderland                                        ;2;Arnhem                                            ;11;IJssel en Rijn                                    ;    09    ;Gelders Rivierengebied                            ;7;Gelderland-Midden                                 ;14;Arnhem/Nijmegen                                   ;0;                                                  ;6;Arnhem                                            ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;45953;729
275;590;590;Papendrecht                                       ;Papendrecht                                       ;11;Dordrecht                                         ;30;Zuidoost-Zuid-Holland                             ;300;Zuidoost-Zuid-Holland                             ;3001;Drechtsteden                                      ;4810;GGD Zuid-Holland-Zuid                             ;       24 ;Rotterdam                                         ;2807;Alblasserwaard en Vijfherenlanden                 ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL336    ;Zuidoost-Zuid-Holland                             ;18;Zuid-Holland-Zuid                                 ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;    04    ;Deltagebied                                       ;18;Zuid-Holland-Zuid                                 ;30;Zuid-Holland-Zuid                                 ;15;Dordrecht                                         ;15;Dordrecht                                         ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;31883;1788
276;Peel en Maas;1894;Peel en Maas                                      ;Peel en Maas                                      ;4;Roermond                                          ;37;Noord-Limburg                                     ;370;Noord-Limburg                                     ;3700;Noord-Limburg                                     ;6011;GGD Limburg-Noord                                 ;       14 ;Limburg                                           ;3101;Noord-Limburg                                     ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL421    ;Noord-Limburg                                     ;23;Limburg-Noord                                     ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;29;Noord-Limburg                                     ;    14    ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;23;Limburg-Noord                                     ;38;Noord-Limburg                                     ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;43188;540
277;765;765;Pekela                                            ;Pekela                                            ;18;Groningen                                         ;1;Oost-Groningen                                    ;10;Oost-Groningen                                    ;100;Oost-Groningen                                    ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2004;Westerwolde en Groninger Veenkoloniën             ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL111    ;Oost-Groningen                                    ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;2;Oost-Groningen                                    ;    17    ;Overig Nederland                                  ;1;Groningen                                         ;1;Oost-Groningen                                    ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;12954;523
278;Pijnacker-Nootdorp;1926;Pijnacker-Nootdorp                                ;Pijnacker+Nootdorp                                ;9;'s-Gravenhage                                     ;26;Agglomeratie 's-Gravenhage                        ;260;Agglomeratie 's-Gravenhage                        ;2601;Aggl. 's-Gravenhage excl. Zoetermeer              ;4106;GGD Zuid-Holland-West                             ;       27 ;Den Haag                                          ;2809;Westland en Zuidhollandse Droogmakerijen          ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL332    ;Agglomeratie 's-Gravenhage                        ;15;Haaglanden                                        ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;22;Haaglanden                                        ;    17    ;Overig Nederland                                  ;15;Haaglanden                                        ;28;Haaglanden                                        ;0;                                                  ;13;'s-Gravenhage                                     ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;49286;1304
279;439;439;Purmerend                                         ;Purmerend                                         ;15;Haarlem                                           ;23;Groot-Amsterdam                                   ;232;Overig Groot-Amsterdam                            ;2322;Edam-Volendam en omgeving                         ;7306;GGD Zaanstreek/Waterland                          ;       37 ;Noordwest-Holland                                 ;2706;Waterland en N.-Hollandse Droogmakerijen          ;8;Waterland en Droogmakerijen                       ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL326    ;Groot-Amsterdam                                   ;11;Zaanstreek-Waterland                              ;27;Noord-Holland                                     ;4;Amsterdam                                         ;20;Zuidelijk Noord-Holland                           ;    17    ;Overig Nederland                                  ;11;Zaanstreek-Waterland                              ;21;Agglomeratie Amsterdam                            ;0;                                                  ;10;Amsterdam                                         ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;79193;2190
