ID;Destination;Periods;ValueAtCurrentPrices_1;ValueAtPricesOf2015_2;VolumeChangesOnPreviousYear_3;PriceIndices_4
1169;33 Repair and installation of machinery;2016;495.0;494.0;19.3;100.2
1170;33 Repair and installation of machinery;2017;630.0;625.0;26.5;100.8
1171;33 Repair and installation of machinery;2018;748.0;731.0;17.0;102.3
1172;33 Repair and installation of machinery;2019;676.0;645.0;-11.8;104.8
1173;33 Repair and installation of machinery;2020;528.0;498.0;-22.8;106.0
1174;33 Repair and installation of machinery;2021;536.0;499.0;0.2;107.4
1175;33 Repair and installation of machinery;2022;;;;
1176;D Electricity and gas supply;1995;2024.0;2659.0;;76.1
1177;D Electricity and gas supply;1996;2160.0;2794.0;5.0;77.3
1178;D Electricity and gas supply;1997;1819.0;2349.0;-15.9;77.4
1179;D Electricity and gas supply;1998;1648.0;2127.0;-9.5;77.5
1180;D Electricity and gas supply;1999;1630.0;2083.0;-2.1;78.3
1181;D Electricity and gas supply;2000;1819.0;2279.0;9.4;79.8
1182;D Electricity and gas supply;2001;1500.0;1820.0;-20.2;82.4
1183;D Electricity and gas supply;2002;1540.0;1827.0;0.4;84.3
1184;D Electricity and gas supply;2003;1773.0;2089.0;14.4;84.9
1185;D Electricity and gas supply;2004;2098.0;2460.0;17.8;85.3
1186;D Electricity and gas supply;2005;2192.0;2564.0;4.2;85.5
1187;D Electricity and gas supply;2006;2633.0;3030.0;18.2;86.9
1188;D Electricity and gas supply;2007;3404.0;3829.0;26.4;88.9
1189;D Electricity and gas supply;2008;3239.0;3524.0;-8.0;91.9
1190;D Electricity and gas supply;2009;3452.0;3758.0;6.6;91.9
1191;D Electricity and gas supply;2010;4089.0;4397.0;17.0;93.0
1192;D Electricity and gas supply;2011;4729.0;5035.0;14.5;93.9
1193;D Electricity and gas supply;2012;5442.0;5711.0;13.4;95.3
1194;D Electricity and gas supply;2013;5585.0;5831.0;2.1;95.8
1195;D Electricity and gas supply;2014;6294.0;6547.0;12.3;96.1
1196;D Electricity and gas supply;2015;5605.0;5605.0;-14.4;100.0
1197;D Electricity and gas supply;2016;5428.0;5442.0;-2.9;99.7
1198;D Electricity and gas supply;2017;4554.0;4472.0;-17.8;101.8
1199;D Electricity and gas supply;2018;5950.0;5703.0;27.5;104.3
1200;D Electricity and gas supply;2019;6317.0;5914.0;3.7;106.8
1201;D Electricity and gas supply;2020;7283.0;6775.0;14.6;107.5
1202;D Electricity and gas supply;2021;7866.0;7042.0;3.9;111.7
1203;D Electricity and gas supply;2022;8999.0;7412.0;5.3;121.4
1204;35 Electricity and gas supply;1995;2024.0;2659.0;;76.1
1205;35 Electricity and gas supply;1996;2160.0;2794.0;5.0;77.3
1206;35 Electricity and gas supply;1997;1819.0;2349.0;-15.9;77.4
1207;35 Electricity and gas supply;1998;1648.0;2127.0;-9.5;77.5
1208;35 Electricity and gas supply;1999;1630.0;2083.0;-2.1;78.3
1209;35 Electricity and gas supply;2000;1819.0;2279.0;9.4;79.8
1210;35 Electricity and gas supply;2001;1500.0;1820.0;-20.2;82.4
1211;35 Electricity and gas supply;2002;1540.0;1827.0;0.4;84.3
1212;35 Electricity and gas supply;2003;1773.0;2089.0;14.4;84.9
1213;35 Electricity and gas supply;2004;2098.0;2460.0;17.8;85.3
1214;35 Electricity and gas supply;2005;2192.0;2564.0;4.2;85.5
1215;35 Electricity and gas supply;2006;2633.0;3030.0;18.2;86.9
1216;35 Electricity and gas supply;2007;3404.0;3829.0;26.4;88.9
1217;35 Electricity and gas supply;2008;3239.0;3524.0;-8.0;91.9
1218;35 Electricity and gas supply;2009;3452.0;3758.0;6.6;91.9
1219;35 Electricity and gas supply;2010;4089.0;4397.0;17.0;93.0
1220;35 Electricity and gas supply;2011;4729.0;5035.0;14.5;93.9
1221;35 Electricity and gas supply;2012;5442.0;5711.0;13.4;95.3
1222;35 Electricity and gas supply;2013;5585.0;5831.0;2.1;95.8
1223;35 Electricity and gas supply;2014;6294.0;6547.0;12.3;96.1
1224;35 Electricity and gas supply;2015;5605.0;5605.0;-14.4;100.0
1225;35 Electricity and gas supply;2016;5428.0;5442.0;-2.9;99.7
1226;35 Electricity and gas supply;2017;4554.0;4472.0;-17.8;101.8
1227;35 Electricity and gas supply;2018;5950.0;5703.0;27.5;104.3
1228;35 Electricity and gas supply;2019;6317.0;5914.0;3.7;106.8
1229;35 Electricity and gas supply;2020;7283.0;6775.0;14.6;107.5
1230;35 Electricity and gas supply;2021;7866.0;7042.0;3.9;111.7
1231;35 Electricity and gas supply;2022;;;;
1232;E Water supply and waste management;1995;1380.0;1640.0;;84.1
1233;E Water supply and waste management;1996;1365.0;1606.0;-2.1;85.0
1234;E Water supply and waste management;1997;1562.0;1828.0;13.8;85.5
1235;E Water supply and waste management;1998;973.0;1143.0;-37.5;85.1
1236;E Water supply and waste management;1999;998.0;1170.0;2.4;85.3
1237;E Water supply and waste management;2000;1032.0;1190.0;1.7;86.7
1238;E Water supply and waste management;2001;1067.0;1209.0;1.6;88.3
1239;E Water supply and waste management;2002;1201.0;1340.0;10.9;89.6
1240;E Water supply and waste management;2003;1160.0;1284.0;-4.2;90.3
1241;E Water supply and waste management;2004;1136.0;1253.0;-2.4;90.6
1242;E Water supply and waste management;2005;1055.0;1162.0;-7.3;90.8
1243;E Water supply and waste management;2006;1051.0;1151.0;-0.9;91.3
1244;E Water supply and waste management;2007;954.0;1028.0;-10.7;92.8
1245;E Water supply and waste management;2008;1457.0;1529.0;48.7;95.3
1246;E Water supply and waste management;2009;1438.0;1500.0;-1.9;95.9
1247;E Water supply and waste management;2010;1769.0;1821.0;21.4;97.1
1248;E Water supply and waste management;2011;1978.0;2015.0;10.6;98.2
1249;E Water supply and waste management;2012;1246.0;1255.0;-37.7;99.3
1250;E Water supply and waste management;2013;1067.0;1075.0;-14.4;99.3
1251;E Water supply and waste management;2014;1243.0;1251.0;16.4;99.4
1252;E Water supply and waste management;2015;1283.0;1283.0;2.6;100.0
1253;E Water supply and waste management;2016;1437.0;1433.0;11.7;100.3
1254;E Water supply and waste management;2017;1396.0;1379.0;-3.8;101.2
1255;E Water supply and waste management;2018;1648.0;1599.0;16.0;103.0
1256;E Water supply and waste management;2019;1661.0;1577.0;-1.4;105.3
1257;E Water supply and waste management;2020;1622.0;1523.0;-3.4;106.5
1258;E Water supply and waste management;2021;1804.0;1639.0;7.6;110.1
1259;E Water supply and waste management;2022;1987.0;1669.0;1.9;119.0
1260;36 Water collection and distribution;1995;455.0;555.0;;82.0
1261;36 Water collection and distribution;1996;500.0;599.0;7.9;83.5
1262;36 Water collection and distribution;1997;399.0;478.0;-20.2;83.5
1263;36 Water collection and distribution;1998;418.0;504.0;5.5;82.9
1264;36 Water collection and distribution;1999;443.0;531.0;5.3;83.4
1265;36 Water collection and distribution;2000;389.0;461.0;-13.1;84.3
1266;36 Water collection and distribution;2001;412.0;478.0;3.6;86.2
1267;36 Water collection and distribution;2002;447.0;509.0;6.6;87.8
1268;36 Water collection and distribution;2003;513.0;575.0;13.0;89.2
1269;36 Water collection and distribution;2004;421.0;470.0;-18.3;89.6
1270;36 Water collection and distribution;2005;451.0;503.0;7.1;89.6
1271;36 Water collection and distribution;2006;350.0;387.0;-23.1;90.4
1272;36 Water collection and distribution;2007;244.0;263.0;-32.0;92.6
1273;36 Water collection and distribution;2008;298.0;313.0;18.9;95.2
1274;36 Water collection and distribution;2009;344.0;362.0;15.8;94.9
1275;36 Water collection and distribution;2010;452.0;461.0;27.3;98.0
1276;36 Water collection and distribution;2011;466.0;470.0;1.8;99.2
1277;36 Water collection and distribution;2012;430.0;426.0;-9.2;100.9
1278;36 Water collection and distribution;2013;370.0;368.0;-13.7;100.6
1279;36 Water collection and distribution;2014;497.0;495.0;34.6;100.4
1280;36 Water collection and distribution;2015;502.0;502.0;1.4;100.0
1281;36 Water collection and distribution;2016;505.0;504.0;0.4;100.2
1282;36 Water collection and distribution;2017;536.0;527.0;4.6;101.7
1283;36 Water collection and distribution;2018;522.0;500.0;-5.0;104.3
1284;36 Water collection and distribution;2019;559.0;522.0;4.2;107.2
1285;36 Water collection and distribution;2020;645.0;592.0;13.6;108.9
1286;36 Water collection and distribution;2021;677.0;596.0;0.6;113.6
1287;36 Water collection and distribution;2022;;;;
1288;37-39 Sewerage and waste treatment;1995;925.0;1086.0;;85.1
1289;37-39 Sewerage and waste treatment;1996;865.0;1010.0;-7.0;85.6
1290;37-39 Sewerage and waste treatment;1997;1163.0;1349.0;33.5;86.2
1291;37-39 Sewerage and waste treatment;1998;555.0;645.0;-52.2;86.1
1292;37-39 Sewerage and waste treatment;1999;555.0;646.0;0.2;85.9
1293;37-39 Sewerage and waste treatment;2000;643.0;733.0;13.5;87.7
1294;37-39 Sewerage and waste treatment;2001;655.0;736.0;0.3;89.1
1295;37-39 Sewerage and waste treatment;2002;754.0;835.0;13.6;90.3
1296;37-39 Sewerage and waste treatment;2003;647.0;716.0;-14.3;90.4
1297;37-39 Sewerage and waste treatment;2004;715.0;789.0;10.2;90.6
1298;37-39 Sewerage and waste treatment;2005;604.0;664.0;-15.8;90.9
1299;37-39 Sewerage and waste treatment;2006;701.0;767.0;15.6;91.3
1300;37-39 Sewerage and waste treatment;2007;710.0;767.0;0.0;92.5
1301;37-39 Sewerage and waste treatment;2008;1159.0;1220.0;59.0;95.0
1302;37-39 Sewerage and waste treatment;2009;1094.0;1141.0;-6.5;95.8
1303;37-39 Sewerage and waste treatment;2010;1317.0;1365.0;19.6;96.5
1304;37-39 Sewerage and waste treatment;2011;1512.0;1551.0;13.7;97.5
1305;37-39 Sewerage and waste treatment;2012;816.0;830.0;-46.5;98.3
1306;37-39 Sewerage and waste treatment;2013;697.0;708.0;-14.7;98.5
1307;37-39 Sewerage and waste treatment;2014;746.0;756.0;6.7;98.7
1308;37-39 Sewerage and waste treatment;2015;781.0;781.0;3.4;100.0
1309;37-39 Sewerage and waste treatment;2016;932.0;929.0;19.0;100.3
1310;37-39 Sewerage and waste treatment;2017;860.0;852.0;-8.3;100.9
1311;37-39 Sewerage and waste treatment;2018;1126.0;1100.0;29.1;102.4
1312;37-39 Sewerage and waste treatment;2019;1102.0;1056.0;-4.0;104.4
1313;37-39 Sewerage and waste treatment;2020;977.0;929.0;-12.1;105.2
1314;37-39 Sewerage and waste treatment;2021;1127.0;1042.0;12.2;108.2
1315;37-39 Sewerage and waste treatment;2022;;;;
1316;F Construction;1995;1244.0;1390.0;;89.5
1317;F Construction;1996;1595.0;1806.0;29.9;88.3
1318;F Construction;1997;1771.0;1994.0;10.4;88.8
1319;F Construction;1998;2019.0;2299.0;15.3;87.8
1320;F Construction;1999;2848.0;3224.0;40.2;88.3
1321;F Construction;2000;2266.0;2521.0;-21.8;89.9
1322;F Construction;2001;2699.0;2961.0;17.5;91.1
1323;F Construction;2002;2024.0;2190.0;-26.0;92.4
1324;F Construction;2003;1710.0;1857.0;-15.2;92.1
1325;F Construction;2004;1832.0;1967.0;6.0;93.1
1326;F Construction;2005;1954.0;2086.0;6.0;93.7
1327;F Construction;2006;2113.0;2218.0;6.3;95.3
1328;F Construction;2007;2538.0;2624.0;18.3;96.7
1329;F Construction;2008;2840.0;2904.0;10.7;97.8
1330;F Construction;2009;2349.0;2386.0;-17.9;98.5
1331;F Construction;2010;2297.0;2324.0;-2.6;98.8
1332;F Construction;2011;2767.0;2816.0;21.2;98.3
1333;F Construction;2012;2324.0;2353.0;-16.4;98.8
1334;F Construction;2013;2459.0;2477.0;5.3;99.3
1335;F Construction;2014;2441.0;2451.0;-1.1;99.6
1336;F Construction;2015;2713.0;2713.0;10.7;100.0
1337;F Construction;2016;3007.0;3011.0;11.0;99.9
1338;F Construction;2017;3432.0;3447.0;14.5;99.6
1339;F Construction;2018;4001.0;3964.0;15.0;100.9
1340;F Construction;2019;4269.0;4120.0;3.9;103.6
1341;F Construction;2020;4191.0;3956.0;-4.0;105.9
1342;F Construction;2021;4839.0;4442.0;12.3;108.9
1343;F Construction;2022;5375.0;4678.0;5.3;114.9
1344;41 Construction buildings, development;1995;533.0;617.0;;86.4
1345;41 Construction buildings, development;1996;619.0;719.0;16.5;86.1
1346;41 Construction buildings, development;1997;664.0;755.0;5.0;88.0
1347;41 Construction buildings, development;1998;809.0;913.0;20.9;88.6
1348;41 Construction buildings, development;1999;951.0;1050.0;15.1;90.6
1349;41 Construction buildings, development;2000;870.0;938.0;-10.7;92.8
1350;41 Construction buildings, development;2001;1119.0;1175.0;25.3;95.3
1351;41 Construction buildings, development;2002;698.0;718.0;-38.9;97.2
1352;41 Construction buildings, development;2003;527.0;541.0;-24.6;97.4
1353;41 Construction buildings, development;2004;593.0;598.0;10.4;99.2
1354;41 Construction buildings, development;2005;626.0;620.0;3.7;101.0
1355;41 Construction buildings, development;2006;614.0;599.0;-3.4;102.5
1356;41 Construction buildings, development;2007;746.0;723.0;20.7;103.2
1357;41 Construction buildings, development;2008;857.0;819.0;13.3;104.7
1358;41 Construction buildings, development;2009;632.0;600.0;-26.7;105.3
1359;41 Construction buildings, development;2010;553.0;527.0;-12.2;105.0
1360;41 Construction buildings, development;2011;622.0;601.0;14.1;103.5
1361;41 Construction buildings, development;2012;602.0;586.0;-2.6;102.8
1362;41 Construction buildings, development;2013;594.0;582.0;-0.7;102.1
1363;41 Construction buildings, development;2014;642.0;635.0;9.1;101.1
1364;41 Construction buildings, development;2015;787.0;787.0;24.0;100.0
1365;41 Construction buildings, development;2016;1081.0;1088.0;38.2;99.4
1366;41 Construction buildings, development;2017;1227.0;1238.0;13.8;99.1
1367;41 Construction buildings, development;2018;1338.0;1316.0;6.3;101.7
1368;41 Construction buildings, development;2019;1505.0;1422.0;8.1;105.8
1369;41 Construction buildings, development;2020;1518.0;1380.0;-2.9;110.0
1370;41 Construction buildings, development;2021;1931.0;1696.0;22.9;113.9
1371;41 Construction buildings, development;2022;;;;
1372;42 Civil engineering;1995;218.0;241.0;;90.6
1373;42 Civil engineering;1996;321.0;360.0;49.5;89.2
1374;42 Civil engineering;1997;334.0;373.0;3.7;89.5
1375;42 Civil engineering;1998;348.0;398.0;6.6;87.5
1376;42 Civil engineering;1999;708.0;801.0;101.4;88.4
1377;42 Civil engineering;2000;397.0;444.0;-44.6;89.5
1378;42 Civil engineering;2001;460.0;510.0;14.9;90.3
1379;42 Civil engineering;2002;379.0;409.0;-19.8;92.7
1380;42 Civil engineering;2003;357.0;388.0;-5.0;91.9
1381;42 Civil engineering;2004;385.0;417.0;7.3;92.4
1382;42 Civil engineering;2005;426.0;460.0;10.4;92.6
1383;42 Civil engineering;2006;484.0;514.0;11.7;94.2
1384;42 Civil engineering;2007;566.0;602.0;17.1;94.0
1385;42 Civil engineering;2008;605.0;634.0;5.3;95.5
1386;42 Civil engineering;2009;600.0;624.0;-1.5;96.1
1387;42 Civil engineering;2010;886.0;915.0;46.5;96.9
1388;42 Civil engineering;2011;894.0;933.0;2.0;95.8
1389;42 Civil engineering;2012;666.0;689.0;-26.2;96.7
1390;42 Civil engineering;2013;779.0;799.0;15.9;97.5
1391;42 Civil engineering;2014;739.0;749.0;-6.2;98.6
1392;42 Civil engineering;2015;644.0;644.0;-14.1;100.0
1393;42 Civil engineering;2016;715.0;720.0;11.8;99.3
1394;42 Civil engineering;2017;547.0;553.0;-23.2;98.9
1395;42 Civil engineering;2018;925.0;934.0;68.9;99.1
1396;42 Civil engineering;2019;976.0;965.0;3.4;101.1
1397;42 Civil engineering;2020;852.0;833.0;-13.7;102.3
1398;42 Civil engineering;2021;799.0;764.0;-8.2;104.5
1399;42 Civil engineering;2022;;;;
1400;43 Specialised construction activities;1995;493.0;526.0;;93.8
1401;43 Specialised construction activities;1996;655.0;713.0;35.7;91.8
1402;43 Specialised construction activities;1997;773.0;847.0;18.8;91.3
1403;43 Specialised construction activities;1998;862.0;968.0;14.2;89.1
1404;43 Specialised construction activities;1999;1189.0;1346.0;39.1;88.3
1405;43 Specialised construction activities;2000;999.0;1116.0;-17.1;89.5
1406;43 Specialised construction activities;2001;1120.0;1247.0;11.7;89.8
1407;43 Specialised construction activities;2002;947.0;1050.0;-15.8;90.2
1408;43 Specialised construction activities;2003;826.0;920.0;-12.4;89.8
1409;43 Specialised construction activities;2004;854.0;944.0;2.5;90.5
1410;43 Specialised construction activities;2005;902.0;997.0;5.6;90.5
1411;43 Specialised construction activities;2006;1015.0;1102.0;10.5;92.1
1412;43 Specialised construction activities;2007;1226.0;1294.0;17.4;94.8
1413;43 Specialised construction activities;2008;1378.0;1443.0;11.6;95.5
1414;43 Specialised construction activities;2009;1117.0;1162.0;-19.5;96.2
1415;43 Specialised construction activities;2010;858.0;888.0;-23.5;96.6
1416;43 Specialised construction activities;2011;1251.0;1292.0;45.5;96.8
1417;43 Specialised construction activities;2012;1056.0;1080.0;-16.4;97.8
1418;43 Specialised construction activities;2013;1086.0;1102.0;2.0;98.6
1419;43 Specialised construction activities;2014;1060.0;1069.0;-2.9;99.1
1420;43 Specialised construction activities;2015;1282.0;1282.0;19.9;100.0
1421;43 Specialised construction activities;2016;1211.0;1203.0;-6.2;100.7
1422;43 Specialised construction activities;2017;1658.0;1652.0;37.3;100.4
1423;43 Specialised construction activities;2018;1738.0;1713.0;3.7;101.5
1424;43 Specialised construction activities;2019;1788.0;1732.0;1.1;103.3
1425;43 Specialised construction activities;2020;1821.0;1739.0;0.4;104.7
1426;43 Specialised construction activities;2021;2109.0;1967.0;13.1;107.2
1427;43 Specialised construction activities;2022;;;;
1428;G-I Trade, transport, hotels, catering;1995;9635.0;11770.0;;81.9
1429;G-I Trade, transport, hotels, catering;1996;10021.0;12336.0;4.8;81.2
1430;G-I Trade, transport, hotels, catering;1997;9893.0;11966.0;-3.0;82.7
1431;G-I Trade, transport, hotels, catering;1998;11911.0;14401.0;20.3;82.7
1432;G-I Trade, transport, hotels, catering;1999;13319.0;16080.0;11.7;82.8
1433;G-I Trade, transport, hotels, catering;2000;13632.0;16194.0;0.7;84.2
1434;G-I Trade, transport, hotels, catering;2001;13391.0;15761.0;-2.7;85.0
1435;G-I Trade, transport, hotels, catering;2002;13251.0;15280.0;-3.0;86.7
1436;G-I Trade, transport, hotels, catering;2003;14038.0;16155.0;5.7;86.9
1437;G-I Trade, transport, hotels, catering;2004;12611.0;14370.0;-11.0;87.8
1438;G-I Trade, transport, hotels, catering;2005;13203.0;14879.0;3.5;88.7
1439;G-I Trade, transport, hotels, catering;2006;14142.0;15736.0;5.8;89.9
1440;G-I Trade, transport, hotels, catering;2007;15037.0;16388.0;4.1;91.8
1441;G-I Trade, transport, hotels, catering;2008;16823.0;18031.0;10.0;93.3
1442;G-I Trade, transport, hotels, catering;2009;14523.0;15356.0;-14.8;94.6
1443;G-I Trade, transport, hotels, catering;2010;14542.0;15196.0;-1.0;95.7
1444;G-I Trade, transport, hotels, catering;2011;17014.0;17730.0;16.7;96.0
1445;G-I Trade, transport, hotels, catering;2012;15751.0;16241.0;-8.4;97.0
1446;G-I Trade, transport, hotels, catering;2013;16526.0;16939.0;4.3;97.6
1447;G-I Trade, transport, hotels, catering;2014;16011.0;16348.0;-3.5;97.9
1448;G-I Trade, transport, hotels, catering;2015;18549.0;18549.0;13.5;100.0
1449;G-I Trade, transport, hotels, catering;2016;19399.0;19359.0;4.4;100.2
1450;G-I Trade, transport, hotels, catering;2017;21485.0;21288.0;10.0;100.9
1451;G-I Trade, transport, hotels, catering;2018;19740.0;19293.0;-9.4;102.3
1452;G-I Trade, transport, hotels, catering;2019;22450.0;21398.0;10.9;104.9
1453;G-I Trade, transport, hotels, catering;2020;20234.0;18961.0;-11.4;106.7
1454;G-I Trade, transport, hotels, catering;2021;22300.0;20404.0;7.6;109.3
1455;G-I Trade, transport, hotels, catering;2022;24399.0;20890.0;2.4;116.8
1456;G Wholesale and retail trade;1995;4552.0;5328.0;;85.4
