ID;Energiedragers;Perioden;TotaalAanbodTPES_1;Winning_2;Invoer_3;Uitvoer_4;NettoInvoer_5;Bunkering_6;Voorraadmutatie_7;StatistischeVerschillen_8;TotaalEnergieverbruik_9;TotaalInzet_10;InzetElektriciteitWKKOmzetting_11;InzetAndereOmzetting_12;TotaalProductie_13;ProductieElektriciteitWKKOmzetting_14;ProductieAndereOmzetting_15;TotaalSaldoEnergieomzetting_16;SaldoElektriciteitWKKOmzetting_17;SaldoAndereOmzetting_18;Totaal_19;ElektriciteitsEnWarmteproductie_20;WinningVanOlieEnGas_21;Cokesfabrieken_22;Hoogovens_23;OlieraffinageInstallaties_24;OverigeInstallaties_25;VerliezenBijDistributie_26;TotaalFinaalVerbruik_27;Totaal_28;Totaal_29;IJzerEnStaalindustrie_30;ChemieEnFarmaceutischeIndustrie_31;NonFerrometalen_32;Bouwmaterialenindustrie_33;Transportmiddelenindustrie_34;MetaalproductenEnMachineIndustrie_35;DelfstoffenwinningGeenOlieEnGas_36;VoedingsEnGenotmiddelenindustrie_37;PapierEnGrafischeIndustrie_38;Houtindustrie_39;Bouwnijverheid_40;TextielKledingEnLederindustrie_41;OverigeIndustrieEnOnbekend_42;Totaal_43;BinnenlandseLuchtvaart_44;Wegverkeer_45;Railverkeer_46;Pijpleidingen_47;BinnenlandseScheepvaart_48;Onbekend_49;Totaal_50;DienstenAfvalWaterEnReparatie_51;Woningen_52;Landbouw_53;Visserij_54;Onbekend_55;Totaal_56;NijverheidExclusiefDeEnergiesector_57;WaarvanChemieEnPetrochemie_58;Vervoer_59;OverigeAfnemers_60
2477;Overige kerosine (petroleum);1974;-9.1;;4.6;14.6;-10.0;;0.9;;-9.1;;;;33.0;;33.0;-33.0;;-33.0;;;;;;;;;23.9;23.9;;;;;;;;;;;;;;;0.1;;;;;0.1;;23.8;;23.6;0.1;;0.1;;;;;
2478;Overige kerosine (petroleum);1975;-5.1;;6.6;13.1;-6.5;;1.4;0.0;-5.1;;;;25.6;;25.6;-25.6;;-25.6;;;;;;;;;20.5;20.5;;;;;;;;;;;;;;;0.1;;;;;0.1;;20.4;;20.3;;;0.1;;;;;
2479;Overige kerosine (petroleum);1976;-9.2;;9.1;18.4;-9.3;;0.1;0.1;-9.3;;;;28.9;;28.9;-28.9;;-28.9;;;;;;;;;19.6;19.6;;;;;;;;;;;;;;;0.1;;;;;0.1;;19.5;;19.4;;;0.1;;;;;
2480;Overige kerosine (petroleum);1977;-9.1;;4.2;14.4;-10.2;;1.2;0.2;-9.3;;;;25.0;;25.0;-25.0;;-25.0;;;;;;;;;15.7;15.7;;;;;;;;;;;;;;;0.1;;;;;0.1;;15.6;;15.5;;;0.1;;;;;
2481;Overige kerosine (petroleum);1978;-5.3;;4.8;12.1;-7.3;;2.1;0.2;-5.5;0.3;;0.3;21.5;;21.5;-21.2;;-21.2;;;;;;;;;15.7;15.7;;;;;;;;;;;;;;;0.1;;;;;0.1;;15.6;;15.6;;;;;;;;
2482;Overige kerosine (petroleum);1979;-7.3;;8.4;13.9;-5.5;;-1.8;0.3;-7.6;0.4;;0.4;23.7;;23.7;-23.3;;-23.3;;;;;;;;;15.7;15.7;;;;;;;;;;;;;;;;;;;;;;15.7;;15.7;;;;;;;;
2483;Overige kerosine (petroleum);1980;-5.3;;6.6;12.9;-6.3;;0.9;;-5.4;4.4;;4.4;20.3;;20.3;-15.9;;-15.9;;;;;;;;;10.5;10.4;0.1;0.1;;;;;;;;;;;;0.0;;;;;;;;10.3;;6.8;;;3.5;0.0;0.0;0.0;;
2484;Overige kerosine (petroleum);1981;-8.3;;3.0;10.1;-7.1;;-1.2;-2.3;-6.0;3.3;;3.3;17.1;;17.1;-13.8;;-13.8;;;;;;;;;7.8;7.9;0.1;0.0;;;;;;;;;;;;0.0;;;;;;;;7.8;;5.1;;;2.6;;;;;
2485;Overige kerosine (petroleum);1982;-3.4;;9.7;14.0;-4.3;;1.0;0.1;-3.5;9.1;;9.1;19.0;;19.0;-9.9;;-9.9;;;;;;;;;6.4;6.4;0.1;0.0;;;;;;;;;;;;0.0;;;;;;;;6.3;;4.2;;;2.1;0.0;0.0;0.0;;
2486;Overige kerosine (petroleum);1983;-14.0;;4.7;17.9;-13.2;;-0.7;0.0;-14.0;4.6;;4.6;25.0;;25.0;-20.4;;-20.4;;;;;;;;;6.4;6.2;0.0;0.0;;;;;;;;;;;;;;;;;;;;6.2;;4.1;;;2.1;0.1;0.1;0.1;;
2487;Overige kerosine (petroleum);1984;-12.8;;4.9;16.7;-11.8;;-0.9;0.2;-13.0;6.0;;6.0;25.0;;25.0;-19.0;;-19.0;;;;;;;;;6.0;6.0;0.1;;;;;0.0;;;;;;;;0.0;;;;;;;;5.9;;1.3;;;4.6;0.0;0.0;0.0;;
2488;Overige kerosine (petroleum);1985;-3.1;;6.5;12.7;-6.2;;3.0;0.2;-3.3;9.3;;9.3;19.7;;19.7;-10.4;;-10.4;;;;;;;;;7.1;7.1;0.1;;;;;;0.1;;;;;;;;;;;;;;;7.0;;1.4;;;5.6;;;;;
2489;Overige kerosine (petroleum);1986;-1.5;;18.1;20.6;-2.5;;1.0;0.1;-1.6;17.7;;17.7;25.9;;25.9;-8.2;;-8.2;;;;;;;;;6.6;6.5;0.2;;;;0.0;;0.1;;;;;;;0.0;;;;;;;;6.3;;1.4;;;4.9;0.1;0.1;0.1;;
2490;Overige kerosine (petroleum);1987;-3.8;;13.5;16.9;-3.4;;-0.6;;-3.9;10.9;;10.9;21.6;;21.6;-10.7;;-10.7;;;;;;;;;6.8;6.2;0.2;;;;0.1;;0.0;;0.0;;;;;0.0;;;;;;;;6.0;;1.3;;;4.7;0.6;0.6;0.6;;
2491;Overige kerosine (petroleum);1988;-12.7;;4.8;20.0;-15.2;;2.5;0.2;-12.9;-5.6;;-5.6;12.6;;12.6;-18.2;;-18.2;;;;;;;;;5.3;5.2;0.1;;;;0.0;;;;;;;;;0.0;;;;;;;;5.1;;1.2;;;4.0;0.1;0.1;0.1;;
2492;Overige kerosine (petroleum);1989;-11.0;;4.9;15.3;-10.4;;-0.6;0.1;-11.1;-3.3;;-3.3;12.1;;12.1;-15.4;;-15.4;;;;;;;;;4.3;4.3;0.1;;;;0.0;;;;;;;;;0.0;;;;;;;;4.2;;1.1;;;3.1;0.0;0.0;0.0;;
2493;Overige kerosine (petroleum);1990;-8.4;;5.9;15.4;-9.5;;1.1;0.7;-9.0;6.7;;6.7;18.8;;18.8;-12.1;;-12.1;0.0;;;;;0.0;;;3.1;1.1;0.1;;0.0;;0.1;;0.0;;0.0;0.0;;;0.0;;;;;;;;;1.0;;1.0;;;;2.0;1.5;1.5;;0.5
2494;Overige kerosine (petroleum);1991;-1.9;;10.9;11.6;-0.7;;-1.3;;-1.9;8.5;;8.5;15.1;;15.1;-6.5;;-6.5;0.0;;;;;0.0;;;4.6;1.0;0.1;;0.0;;0.0;;0.0;;;0.0;;;;0.0;;;;;;;;1.0;;1.0;;;;3.6;2.7;2.7;;0.9
2495;Overige kerosine (petroleum);1992;-0.7;;26.1;23.9;2.2;;-2.9;0.0;-0.7;10.8;;10.8;15.1;;15.1;-4.3;;-4.3;0.0;;;;;0.0;;;3.6;1.0;0.1;;0.0;;0.0;;0.0;;0.0;0.0;;;;0.0;;;;;;;;0.9;;0.9;;;;2.6;2.0;2.0;;0.6
2496;Overige kerosine (petroleum);1993;5.3;;24.1;21.1;3.0;;2.3;0.0;5.3;12.9;;12.9;11.9;;11.9;1.1;;1.1;0.0;;;;;0.0;0.0;;4.2;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;0.9;;0.9;;;;3.2;2.5;2.5;;0.8
2497;Overige kerosine (petroleum);1994;0.7;;10.1;11.6;-1.5;;2.1;0.0;0.7;9.6;;9.6;12.6;;12.6;-3.1;;-3.1;0.0;;;;;0.0;;;3.8;0.7;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;;;;;;;;;;0.7;0.0;0.7;;;;3.1;2.4;2.4;;0.7
2498;Overige kerosine (petroleum);1995;5.7;;12.1;6.6;5.5;;0.2;0.0;5.7;12.4;;12.4;10.3;;10.3;2.1;;2.1;0.0;;;;;0.0;;;3.6;0.7;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.7;0.0;0.7;;;;2.9;2.2;2.2;;0.7
2499;Overige kerosine (petroleum);1996;17.5;;30.6;12.5;18.0;;-0.5;0.0;17.5;25.2;;25.2;12.0;;12.0;13.2;;13.2;0.0;;;;;0.0;;;4.4;0.8;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;;;;;;;;;;;0.8;;0.8;;;;3.5;2.7;2.7;;0.8
2500;Overige kerosine (petroleum);1997;7.1;;21.6;12.3;9.2;;-2.1;0.0;7.1;14.3;;14.3;12.0;;12.0;2.3;;2.3;;;;;;;;;4.8;0.6;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;;;;;;;;;0.6;0.0;0.6;;;;4.1;3.2;3.2;;1.0
2501;Overige kerosine (petroleum);1998;12.0;;21.9;11.8;10.0;;1.9;0.0;12.0;18.1;;18.1;11.2;;11.2;6.9;;6.9;;;;;;;;;5.1;0.6;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;;;;;0.6;0.0;0.6;;;;4.5;3.4;3.4;;1.1
2502;Overige kerosine (petroleum);1999;15.2;;27.6;13.5;14.1;;1.1;0.0;15.2;23.2;;23.2;12.4;;12.4;10.9;;10.9;;;;;;;;;4.4;0.6;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;;;;;0.5;0.0;0.5;;;;3.8;3.1;3.1;;0.7
2503;Overige kerosine (petroleum);2000;16.2;;31.8;12.8;19.1;;-2.9;0.0;16.2;24.6;;24.6;12.8;;12.8;11.8;;11.8;;;;;;;;;4.4;0.6;0.1;0.0;0.0;;0.0;;0.0;0.0;0.0;;;;0.1;;;;;;;;;0.5;;0.5;;;;3.8;3.4;3.4;;0.4
2504;Overige kerosine (petroleum);2001;17.7;;27.0;10.7;16.2;;1.5;0.0;17.7;28.2;;28.2;15.8;;15.8;12.4;;12.4;;;;;;;;;5.4;0.5;0.0;;0.0;;0.0;;0.0;0.0;0.0;;;;0.0;;;;;;;;;0.5;;0.5;;;;4.8;4.1;4.1;;0.7
2505;Overige kerosine (petroleum);2002;12.6;;21.6;9.1;12.5;;0.2;0.0;12.6;22.5;;22.5;14.7;;14.7;7.8;;7.8;;;;;;;;;4.8;0.5;0.1;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;0.0;;;;;;;;;0.4;;0.4;;;;4.3;3.7;3.7;;0.6
2506;Overige kerosine (petroleum);2003;12.1;;21.3;7.4;13.8;;-1.8;0.0;12.1;21.2;;21.2;14.2;;14.2;6.9;;6.9;;;;;;;;;5.2;0.5;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;;0.0;;0.0;;;;;;;;;0.4;;0.4;;;;4.6;4.0;4.0;;0.6
2507;Overige kerosine (petroleum);2004;12.7;;21.2;9.4;11.8;;0.8;0.0;12.7;22.0;;22.0;13.8;;13.8;8.1;;8.1;;;;;;;;;4.5;0.4;0.0;;0.0;;0.0;;;0.0;0.0;;0.0;;;;;;;;;;;0.4;;0.4;;;;4.1;3.6;3.6;;0.5
2508;Overige kerosine (petroleum);2005;11.4;;21.9;11.3;10.7;;0.7;0.0;11.4;20.4;;20.4;14.6;;14.6;5.9;;5.9;;;;;;;;;5.5;0.4;0.0;0.0;0.0;;0.0;;;;0.0;;0.0;;;;;;;;;;;0.3;;0.3;;;;5.2;4.6;4.6;;0.6
2509;Overige kerosine (petroleum);2006;20.5;;31.6;10.0;21.7;;-1.2;0.0;20.5;28.1;;28.1;12.1;;12.1;16.1;;16.1;;;;;;;;;4.4;0.3;0.0;;0.0;;0.0;0.0;;0.0;0.0;;0.0;;;;;;;;;;;0.3;;0.3;;;;4.1;3.7;3.7;;0.4
2510;Overige kerosine (petroleum);2007;11.3;;21.7;11.3;10.4;;0.8;0.0;11.3;27.2;;27.2;19.7;;19.7;7.5;;7.5;;;;;;;;;3.8;0.3;0.0;0.0;0.0;;;0.0;;0.0;0.0;;0.0;;;;;;;;;;;0.3;;0.3;;;;3.5;3.3;3.3;;0.2
2511;Overige kerosine (petroleum);2008;2.9;;14.8;10.8;3.9;;-1.0;0.0;2.9;14.8;;14.8;15.8;;15.8;-1.0;;-1.0;;;;;;;;;3.9;0.3;0.0;;0.0;;0.0;;0.0;0.0;0.0;;0.0;;;;;;;;;;;0.3;;0.3;;;;3.6;3.5;3.5;;0.1
2512;Overige kerosine (petroleum);2009;3.3;;22.9;15.3;7.6;;-4.3;0.0;3.3;15.9;;15.9;18.4;;18.4;-2.4;;-2.4;;;;;;;;;5.8;0.4;0.1;;0.0;;;0.1;0.0;0.0;0.0;;0.0;;;;;;;;;;;0.3;;0.3;;;;5.4;4.9;4.9;;0.5
2513;Overige kerosine (petroleum);2010;18.6;;30.4;16.2;14.2;;4.4;0.0;18.6;28.2;;28.2;13.6;;13.6;14.6;;14.6;;;;;;;;;4.0;0.3;0.0;;;;;0.0;;0.0;;;0.0;;;;;;;;;;;0.3;;0.3;;;;3.7;3.5;3.5;;0.2
2514;Overige kerosine (petroleum);2011;-3.3;;16.5;20.4;-3.9;;0.7;0.0;-3.3;12.9;;12.9;18.7;;18.7;-5.8;;-5.8;;;;;;;;;2.5;0.3;0.0;;0.0;;;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;;;0.3;;0.3;;;;2.2;2.1;2.1;;0.1
2515;Overige kerosine (petroleum);2012;-7.8;;9.4;18.8;-9.4;;1.6;0.0;-7.8;15.1;;15.1;26.6;;26.6;-11.4;;-11.4;;;;;;;;;3.6;0.3;0.0;;;;;0.0;0.0;0.0;;;0.0;;;;;;;;;;;0.3;;0.3;;;;3.4;3.2;3.2;;0.1
2516;Overige kerosine (petroleum);2013;-3.8;;9.9;12.8;-2.9;;-0.8;0.0;-3.8;12.9;;12.9;20.2;;20.2;-7.3;;-7.3;;;;;;;;;3.6;0.3;0.0;;;;;0.0;0.0;0.0;;;0.0;;;0.0;;;;;;;;0.3;;0.3;;;;3.3;3.2;3.2;;0.1
2517;Overige kerosine (petroleum);2014;-7.3;;8.2;16.1;-7.9;;0.6;0.0;-7.3;5.8;;5.8;16.8;;16.8;-11.0;;-11.0;;;;;;;;;3.7;0.3;0.0;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;0.3;;0.3;;;;3.4;3.3;3.3;;0.2
2518;Overige kerosine (petroleum);2015;-14.2;;9.3;23.9;-14.6;;0.5;;-14.2;10.6;;10.6;28.1;;28.1;-17.5;;-17.5;;;;;;;;;3.3;0.3;0.0;;;;;;0.0;;;;;;;0.0;;;;;;;;0.3;;0.3;;;;3.1;2.9;2.9;;0.2
2519;Overige kerosine (petroleum);2016;-20.7;;9.9;29.8;-19.9;;-0.8;;-20.7;9.8;;9.8;32.8;;32.8;-23.0;;-23.0;;;;;;;;;2.3;0.3;0.0;;;;0.0;;0.0;;;;;;;0.0;;;;;;;;0.3;;0.3;;;;2.0;2.0;2.0;;0.1
2520;Overige kerosine (petroleum);2017;-6.7;;16.9;22.4;-5.5;;-1.2;;-6.7;9.0;;9.0;18.3;;18.3;-9.3;;-9.3;;;;;;;;;2.5;0.3;0.0;;0.0;;;;0.0;;;;;;;0.0;;;;;;;;0.2;;0.2;;;;2.3;2.2;2.2;;0.1
2521;Overige kerosine (petroleum);2018;8.3;;22.3;13.8;8.5;;-0.2;;8.3;19.1;;19.1;13.1;;13.1;6.0;;6.0;;;;;;;;;2.3;0.3;0.0;;;;;;0.0;0.0;0.0;;;;;0.0;;;;;;;;0.3;0.0;0.2;;;;2.1;2.0;2.0;;0.1
2522;Overige kerosine (petroleum);2019;0.1;;17.3;17.7;-0.4;;0.5;;0.1;11.5;;11.5;13.9;;13.9;-2.4;;-2.4;0.0;;0.0;;;;;;2.5;0.3;0.0;;0.0;;0.0;;0.0;0.0;0.0;;;;;0.0;;;;;;;;0.2;0.0;0.2;;;;2.2;2.1;2.1;;0.1
2523;Overige kerosine (petroleum);2020;0.3;;13.5;10.5;3.0;;-2.7;;0.3;13.0;;13.0;14.8;;14.8;-1.9;;-1.9;;;;;;;;;2.1;0.2;0.0;;0.0;;0.0;;0.0;;;;;;;;;;;;;;;0.2;0.0;0.2;;;;1.9;1.8;1.8;;0.1
2524;Overige kerosine (petroleum);2021;-1.8;;13.3;17.6;-4.3;;2.5;;-1.8;21.8;;21.8;25.1;;25.1;-3.3;;-3.3;;;;;;;;;1.5;0.2;0.0;;0.0;;0.0;;0.0;;;;;;;;;;;;;;;0.2;0.0;0.2;;;;1.3;1.2;1.2;;0.0
2525;Overige kerosine (petroleum);2022;-17.4;;11.4;27.8;-16.4;;-1.0;;-17.4;7.0;;7.0;25.7;;25.7;-18.7;;-18.7;;;;;;;;;1.3;0.2;0.0;;0.0;;0.0;;0.0;;;;;;;;;;;;;;;0.2;0.0;0.2;;;;1.1;1.0;1.0;;0.0
2526;Overige kerosine (petroleum);2023;-11.2;;26.2;36.9;-10.6;;-0.5;;-11.2;9.4;;9.4;22.1;;22.1;-12.8;;-12.8;;;;;;;;;1.6;0.2;0.0;;;;0.0;;0.0;;;;;;;;;;;;;;;0.2;;0.2;;;;1.4;1.3;1.3;;0.0
2527;Overige kerosine (petroleum);2024 ;-19.9;;17.8;37.7;-19.9;;0.1;;-19.9;11.5;;11.5;32.6;;32.6;-21.2;;-21.2;;;;;;;;;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2528;Totaal gas- en dieselolie, fossiel deel;1946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2529;Totaal gas- en dieselolie, fossiel deel;1947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2530;Totaal gas- en dieselolie, fossiel deel;1948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2531;Totaal gas- en dieselolie, fossiel deel;1949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2532;Totaal gas- en dieselolie, fossiel deel;1950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2533;Totaal gas- en dieselolie, fossiel deel;1951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2534;Totaal gas- en dieselolie, fossiel deel;1952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2535;Totaal gas- en dieselolie, fossiel deel;1953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2536;Totaal gas- en dieselolie, fossiel deel;1954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537;Totaal gas- en dieselolie, fossiel deel;1955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2538;Totaal gas- en dieselolie, fossiel deel;1956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2539;Totaal gas- en dieselolie, fossiel deel;1957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2540;Totaal gas- en dieselolie, fossiel deel;1958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2541;Totaal gas- en dieselolie, fossiel deel;1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2542;Totaal gas- en dieselolie, fossiel deel;1960;-93.6;;102.2;174.0;-71.8;20.5;-1.3;-0.1;-93.5;2.0;1.5;0.5;190.3;;190.3;-188.3;1.5;-189.8;;;;;;;;;94.8;94.7;11.1;3.0;0.8;;0.9;;;;;;;;;6.4;42.4;;18.1;1.9;;22.4;;41.2;7.7;28.8;4.7;;;;;;;
2543;Totaal gas- en dieselolie, fossiel deel;1961;-92.5;;121.6;176.4;-54.8;29.8;-7.9;;-92.5;1.6;1.4;0.2;202.5;;202.5;-200.9;1.4;-202.3;;;;;;;;;108.4;108.4;11.7;3.4;0.8;;1.5;;;;;;;;;6.0;46.3;;21.2;1.9;;23.3;;50.4;10.7;34.4;5.3;;;;;;;
2544;Totaal gas- en dieselolie, fossiel deel;1962;-101.5;;166.6;237.0;-70.4;30.3;-0.8;;-101.6;1.7;1.5;0.2;233.4;;233.4;-231.7;1.5;-233.2;;;;;;;;;130.1;130.2;12.0;3.1;0.9;;1.0;;;;;;;;;7.0;52.9;;25.2;2.1;;25.6;;65.3;12.2;47.6;5.5;;;;;;;
2545;Totaal gas- en dieselolie, fossiel deel;1963;-66.8;;202.5;233.2;-30.7;29.5;-6.5;;-66.8;1.5;1.5;0.0;220.5;;220.5;-219.0;1.5;-220.5;;;;;;;;;152.2;152.2;12.5;3.5;0.9;;1.1;;;;;;;;;7.0;58.8;;28.4;2.6;;27.8;;80.9;12.4;60.4;8.1;;;;;;;
2546;Totaal gas- en dieselolie, fossiel deel;1964;-92.8;;130.7;186.0;-55.3;30.8;-6.7;;-92.9;0.9;0.9;0.0;257.3;;257.3;-256.4;0.9;-257.3;;;;;;;;;163.5;163.5;12.1;3.4;0.9;;1.4;;;;;;;;;6.4;62.3;;30.7;2.6;;29.0;;89.1;15.6;65.3;8.1;;;;;;;
2547;Totaal gas- en dieselolie, fossiel deel;1965;-89.7;;150.8;214.1;-63.3;33.0;6.6;;-89.8;0.8;0.8;0.0;280.4;;280.4;-279.6;0.8;-280.4;;;;;;;;;189.8;189.8;12.0;3.2;0.7;;1.5;;;;;;;;;6.6;64.9;;32.2;2.3;;30.3;;112.9;20.5;83.9;8.5;;;;;;;
2548;Totaal gas- en dieselolie, fossiel deel;1966;-132.3;;190.1;260.4;-70.3;37.0;-25.0;;-132.3;1.1;0.9;0.2;334.6;;334.6;-333.5;0.9;-334.4;;;;;;;;;201.2;201.2;11.8;3.2;0.7;;1.4;;;;;;;;;6.5;65.5;;33.9;2.6;;29.0;;123.9;21.8;93.9;8.1;;;;;;;
2549;Totaal gas- en dieselolie, fossiel deel;1967;-129.9;;133.3;239.8;-106.5;37.3;14.0;;-129.9;1.1;1.0;0.1;344.8;;344.8;-343.7;1.0;-344.7;;;;;;;;;213.8;213.7;12.5;2.8;0.9;;1.1;;;;;;;;;7.8;72.2;;34.2;2.2;;35.9;;129.0;24.4;96.9;7.7;;;;;;;
2550;Totaal gas- en dieselolie, fossiel deel;1968;-170.2;;106.4;222.0;-115.6;46.6;-8.0;;-170.3;1.6;1.5;0.1;408.4;;408.4;-406.8;1.5;-408.3;;;;;;;;;236.5;236.5;12.9;2.6;0.6;;1.0;;;;;;;;;8.7;71.8;;36.1;2.0;;33.7;;151.8;28.2;114.6;9.0;;;;;;;
2551;Totaal gas- en dieselolie, fossiel deel;1969;-324.3;;97.3;349.9;-252.6;55.6;-16.0;;-324.3;1.5;1.5;0.0;580.2;;580.2;-578.7;1.5;-580.2;;;;;;;;;254.4;254.4;11.5;2.3;0.7;;0.9;;;;;;;;;7.6;78.4;;37.6;2.1;;38.6;;164.5;22.8;131.3;10.5;;;;;;;
2552;Totaal gas- en dieselolie, fossiel deel;1970;-447.0;;174.5;535.0;-360.5;55.8;-30.6;0.0;-447.0;1.8;1.8;;731.7;;731.7;-729.9;1.8;-731.7;;;;;;;;;282.9;282.9;10.4;2.1;0.6;;0.6;;;;;;;;;7.0;86.5;;41.4;2.6;;42.5;;186.0;34.9;140.9;10.2;;;;;;;
2553;Totaal gas- en dieselolie, fossiel deel;1971;-441.7;;155.3;555.5;-400.2;54.7;13.2;0.1;-441.8;2.1;2.1;;722.6;;722.6;-720.5;2.1;-722.6;;;;;;;;;278.7;278.8;10.2;2.0;0.6;;0.6;;;;0.2;0.1;;;;6.6;89.0;;47.2;2.3;;39.5;;179.6;50.8;119.6;9.2;;;;;;;
2554;Totaal gas- en dieselolie, fossiel deel;1972;-521.0;;110.5;544.1;-433.6;70.9;-16.4;;-521.0;1.5;1.5;;833.8;;833.8;-832.3;1.5;-833.8;;;;;;;;;311.3;311.4;16.4;2.2;0.6;;0.5;;;;0.2;0.0;;;;12.7;98.5;;51.4;2.3;;44.8;;196.5;58.5;128.7;9.3;;;;;;;
2555;Totaal gas- en dieselolie, fossiel deel;1973;-565.2;;99.7;600.1;-500.4;70.6;5.9;-0.2;-565.0;1.1;1.1;;877.9;;877.9;-876.8;1.1;-877.9;;;;;;;;;311.8;311.8;17.8;1.9;0.9;;0.6;;;;0.3;0.0;;;;14.1;104.9;;53.5;2.3;;49.1;;189.1;44.1;134.6;10.4;;;;;;;
2556;Totaal gas- en dieselolie, fossiel deel;1974;-487.5;;114.4;531.0;-416.6;58.6;-12.3;-0.4;-487.1;0.4;0.4;;741.8;;741.8;-741.4;0.4;-741.8;;;;;;;;;254.3;254.3;12.3;1.8;0.5;;0.3;;;;0.3;0.1;;;;9.3;98.5;;57.6;2.0;;38.9;;143.5;37.1;97.0;9.4;;;;;;;
2557;Totaal gas- en dieselolie, fossiel deel;1975;-424.6;;115.5;484.9;-369.4;64.6;9.4;0.3;-424.9;0.6;0.6;;689.0;;689.0;-688.4;0.6;-689.0;;;;;;;;;263.5;263.4;21.9;1.7;0.5;;0.3;;;;0.4;0.1;;;;18.9;104.3;;62.1;1.9;;40.4;;137.2;53.2;74.8;9.2;;;;;;;
2558;Totaal gas- en dieselolie, fossiel deel;1976;-464.0;;104.6;529.1;-424.5;68.8;29.2;-0.3;-463.7;0.4;0.4;;769.8;;769.8;-769.4;0.4;-769.8;;;;;;;;;305.7;305.8;22.5;1.8;3.0;;0.4;;;;0.6;0.1;;;;16.5;125.9;;74.7;1.8;;49.4;;157.4;73.3;74.6;9.5;;;;;;;
2559;Totaal gas- en dieselolie, fossiel deel;1977;-476.0;;56.7;456.3;-399.6;66.8;-9.6;1.1;-477.1;0.3;0.3;;768.6;;768.6;-768.3;0.3;-768.6;;;;;;;;;291.2;291.2;21.4;2.7;1.2;;0.4;;;;0.9;0.1;;;;16.1;132.6;;77.0;1.8;;53.8;;137.2;54.5;72.8;9.9;;;;;;;
2560;Totaal gas- en dieselolie, fossiel deel;1978;-482.4;;126.8;511.9;-385.1;85.6;-11.7;-0.5;-481.9;24.5;0.4;24.1;804.9;;804.9;-780.4;0.4;-780.8;0.1;;;;;0.1;;;298.4;246.5;8.2;2.4;;;0.4;;;;0.8;0.2;;;;4.4;122.2;;90.7;1.7;;29.7;;116.1;48.3;55.1;12.6;;;52.0;52.0;52.0;;
2561;Totaal gas- en dieselolie, fossiel deel;1979;-527.4;;176.3;618.9;-442.6;77.2;-7.6;3.0;-530.4;34.3;0.4;33.9;849.9;;849.9;-815.6;0.4;-816.0;0.1;;;;;0.1;;;285.1;237.0;10.1;2.4;;;0.5;;;;1.0;0.4;;;;5.8;110.6;;81.4;1.7;;27.4;;116.3;42.3;61.2;12.8;;;48.2;48.2;48.2;;
