ID;Bestemming;Perioden;InvesteringenWerkelijkePrijzen_1;InvesteringenPrijsniveau2015_2;InvesteringenVolumemutatie_3;InvesteringenPrijsindexcijfers_4
2595;N Verhuur en overige zakelijke diensten;2014;6386.0;6408.0;-41.0;99.7
2596;N Verhuur en overige zakelijke diensten;2015;37885.0;37885.0;491.2;100.0
2597;N Verhuur en overige zakelijke diensten;2016;7634.0;7499.0;-80.2;101.8
2598;N Verhuur en overige zakelijke diensten;2017;8581.0;8333.0;11.1;103.0
2599;N Verhuur en overige zakelijke diensten;2018;10407.0;9833.0;18.0;105.8
2600;N Verhuur en overige zakelijke diensten;2019;12062.0;11136.0;13.3;108.3
2601;N Verhuur en overige zakelijke diensten;2020;10036.0;9028.0;-18.9;111.2
2602;N Verhuur en overige zakelijke diensten;2021;10032.0;8763.0;-2.9;114.5
2603;N Verhuur en overige zakelijke diensten;2022;;;;
2604;77 Verhuur van roerende goederen;1995;2069.0;2422.0;;85.4
2605;77 Verhuur van roerende goederen;1996;2388.0;2751.0;13.6;86.8
2606;77 Verhuur van roerende goederen;1997;2502.0;2925.0;6.3;85.5
2607;77 Verhuur van roerende goederen;1998;2888.0;3370.0;15.2;85.7
2608;77 Verhuur van roerende goederen;1999;3580.0;4184.0;24.2;85.6
2609;77 Verhuur van roerende goederen;2000;3812.0;4308.0;3.0;88.5
2610;77 Verhuur van roerende goederen;2001;4290.0;4800.0;11.4;89.4
2611;77 Verhuur van roerende goederen;2002;4054.0;4501.0;-6.2;90.1
2612;77 Verhuur van roerende goederen;2003;4222.0;4664.0;3.6;90.5
2613;77 Verhuur van roerende goederen;2004;4742.0;5156.0;10.6;92.0
2614;77 Verhuur van roerende goederen;2005;5091.0;5404.0;4.8;94.2
2615;77 Verhuur van roerende goederen;2006;5755.0;6008.0;11.2;95.8
2616;77 Verhuur van roerende goederen;2007;16013.0;16165.0;169.0;99.1
2617;77 Verhuur van roerende goederen;2008;6031.0;6119.0;-62.1;98.6
2618;77 Verhuur van roerende goederen;2009;4782.0;4910.0;-19.8;97.4
2619;77 Verhuur van roerende goederen;2010;4225.0;4330.0;-11.8;97.6
2620;77 Verhuur van roerende goederen;2011;5132.0;5365.0;23.9;95.7
2621;77 Verhuur van roerende goederen;2012;5460.0;5665.0;5.6;96.4
2622;77 Verhuur van roerende goederen;2013;9546.0;9622.0;69.9;99.2
2623;77 Verhuur van roerende goederen;2014;5199.0;5216.0;-45.8;99.7
2624;77 Verhuur van roerende goederen;2015;36611.0;36611.0;601.9;100.0
2625;77 Verhuur van roerende goederen;2016;6091.0;5954.0;-83.7;102.3
2626;77 Verhuur van roerende goederen;2017;6872.0;6628.0;11.3;103.7
2627;77 Verhuur van roerende goederen;2018;8546.0;8013.0;20.9;106.6
2628;77 Verhuur van roerende goederen;2019;10100.0;9255.0;15.5;109.1
2629;77 Verhuur van roerende goederen;2020;8001.0;7128.0;-23.0;112.2
2630;77 Verhuur van roerende goederen;2021;7899.0;6815.0;-4.4;115.9
2631;77 Verhuur van roerende goederen;2022;;;;
2632;78 Uitzendbureaus en arbeidsbemiddeling;1995;173.0;150.0;;115.1
2633;78 Uitzendbureaus en arbeidsbemiddeling;1996;175.0;155.0;2.9;113.2
2634;78 Uitzendbureaus en arbeidsbemiddeling;1997;231.0;210.0;36.0;109.8
2635;78 Uitzendbureaus en arbeidsbemiddeling;1998;262.0;243.0;15.6;107.8
2636;78 Uitzendbureaus en arbeidsbemiddeling;1999;236.0;219.0;-9.9;107.8
2637;78 Uitzendbureaus en arbeidsbemiddeling;2000;228.0;212.0;-3.0;107.3
2638;78 Uitzendbureaus en arbeidsbemiddeling;2001;247.0;230.0;8.3;107.3
2639;78 Uitzendbureaus en arbeidsbemiddeling;2002;271.0;253.0;9.7;107.3
2640;78 Uitzendbureaus en arbeidsbemiddeling;2003;264.0;251.0;-0.7;105.3
2641;78 Uitzendbureaus en arbeidsbemiddeling;2004;269.0;262.0;4.5;102.7
2642;78 Uitzendbureaus en arbeidsbemiddeling;2005;305.0;304.0;16.0;100.3
2643;78 Uitzendbureaus en arbeidsbemiddeling;2006;354.0;354.0;16.4;100.1
2644;78 Uitzendbureaus en arbeidsbemiddeling;2007;430.0;430.0;21.5;100.1
2645;78 Uitzendbureaus en arbeidsbemiddeling;2008;483.0;482.0;12.1;100.3
2646;78 Uitzendbureaus en arbeidsbemiddeling;2009;409.0;409.0;-15.1;100.0
2647;78 Uitzendbureaus en arbeidsbemiddeling;2010;248.0;246.0;-39.9;100.8
2648;78 Uitzendbureaus en arbeidsbemiddeling;2011;418.0;421.0;71.4;99.2
2649;78 Uitzendbureaus en arbeidsbemiddeling;2012;362.0;364.0;-13.6;99.5
2650;78 Uitzendbureaus en arbeidsbemiddeling;2013;341.0;344.0;-5.5;99.2
2651;78 Uitzendbureaus en arbeidsbemiddeling;2014;345.0;349.0;1.5;98.9
2652;78 Uitzendbureaus en arbeidsbemiddeling;2015;357.0;357.0;2.3;100.0
2653;78 Uitzendbureaus en arbeidsbemiddeling;2016;441.0;445.0;24.6;99.1
2654;78 Uitzendbureaus en arbeidsbemiddeling;2017;477.0;479.0;7.7;99.5
2655;78 Uitzendbureaus en arbeidsbemiddeling;2018;507.0;498.0;4.0;101.7
2656;78 Uitzendbureaus en arbeidsbemiddeling;2019;546.0;521.0;4.5;104.8
2657;78 Uitzendbureaus en arbeidsbemiddeling;2020;545.0;507.0;-2.7;107.6
2658;78 Uitzendbureaus en arbeidsbemiddeling;2021;588.0;536.0;5.9;109.6
2659;78 Uitzendbureaus en arbeidsbemiddeling;2022;;;;
2660;79 Reisbureaus, reisorganisatie en -info;1995;52.0;34.0;;154.4
2661;79 Reisbureaus, reisorganisatie en -info;1996;56.0;40.0;17.3;141.8
2662;79 Reisbureaus, reisorganisatie en -info;1997;72.0;53.0;33.9;136.1
2663;79 Reisbureaus, reisorganisatie en -info;1998;74.0;59.0;11.1;125.9
2664;79 Reisbureaus, reisorganisatie en -info;1999;85.0;70.0;18.9;121.6
2665;79 Reisbureaus, reisorganisatie en -info;2000;84.0;72.0;3.5;116.1
2666;79 Reisbureaus, reisorganisatie en -info;2001;93.0;83.0;14.3;112.4
2667;79 Reisbureaus, reisorganisatie en -info;2002;93.0;84.0;2.2;110.1
2668;79 Reisbureaus, reisorganisatie en -info;2003;90.0;84.0;-1.1;107.7
2669;79 Reisbureaus, reisorganisatie en -info;2004;104.0;98.0;17.8;105.6
2670;79 Reisbureaus, reisorganisatie en -info;2005;120.0;115.0;16.3;104.8
2671;79 Reisbureaus, reisorganisatie en -info;2006;144.0;139.0;21.7;103.3
2672;79 Reisbureaus, reisorganisatie en -info;2007;170.0;161.0;15.3;105.8
2673;79 Reisbureaus, reisorganisatie en -info;2008;128.0;124.0;-22.9;103.4
2674;79 Reisbureaus, reisorganisatie en -info;2009;131.0;127.0;2.3;103.4
2675;79 Reisbureaus, reisorganisatie en -info;2010;126.0;124.0;-2.3;101.8
2676;79 Reisbureaus, reisorganisatie en -info;2011;150.0;148.0;19.8;101.1
2677;79 Reisbureaus, reisorganisatie en -info;2012;156.0;156.0;5.3;99.8
2678;79 Reisbureaus, reisorganisatie en -info;2013;166.0;166.0;6.4;99.8
2679;79 Reisbureaus, reisorganisatie en -info;2014;187.0;188.0;13.3;99.3
2680;79 Reisbureaus, reisorganisatie en -info;2015;285.0;285.0;51.3;100.0
2681;79 Reisbureaus, reisorganisatie en -info;2016;330.0;334.0;17.2;98.8
2682;79 Reisbureaus, reisorganisatie en -info;2017;363.0;365.0;9.4;99.3
2683;79 Reisbureaus, reisorganisatie en -info;2018;460.0;452.0;23.7;101.8
2684;79 Reisbureaus, reisorganisatie en -info;2019;487.0;471.0;4.1;103.5
2685;79 Reisbureaus, reisorganisatie en -info;2020;459.0;435.0;-7.6;105.6
2686;79 Reisbureaus, reisorganisatie en -info;2021;427.0;398.0;-8.5;107.3
2687;79 Reisbureaus, reisorganisatie en -info;2022;;;;
2688;80-82 Beveiliging en ov. zak. diensten;1995;269.0;270.0;;99.8
2689;80-82 Beveiliging en ov. zak. diensten;1996;297.0;302.0;11.9;98.5
2690;80-82 Beveiliging en ov. zak. diensten;1997;348.0;358.0;18.5;97.3
2691;80-82 Beveiliging en ov. zak. diensten;1998;419.0;436.0;21.8;96.2
2692;80-82 Beveiliging en ov. zak. diensten;1999;421.0;448.0;2.9;94.0
2693;80-82 Beveiliging en ov. zak. diensten;2000;447.0;468.0;4.5;95.5
2694;80-82 Beveiliging en ov. zak. diensten;2001;500.0;519.0;10.7;96.4
2695;80-82 Beveiliging en ov. zak. diensten;2002;468.0;488.0;-5.8;95.8
2696;80-82 Beveiliging en ov. zak. diensten;2003;459.0;482.0;-1.3;95.2
2697;80-82 Beveiliging en ov. zak. diensten;2004;470.0;489.0;1.3;96.2
2698;80-82 Beveiliging en ov. zak. diensten;2005;492.0;511.0;4.7;96.2
2699;80-82 Beveiliging en ov. zak. diensten;2006;506.0;520.0;1.6;97.4
2700;80-82 Beveiliging en ov. zak. diensten;2007;568.0;582.0;12.1;97.5
2701;80-82 Beveiliging en ov. zak. diensten;2008;625.0;637.0;9.3;98.2
2702;80-82 Beveiliging en ov. zak. diensten;2009;729.0;742.0;16.5;98.3
2703;80-82 Beveiliging en ov. zak. diensten;2010;571.0;579.0;-21.9;98.6
2704;80-82 Beveiliging en ov. zak. diensten;2011;658.0;672.0;16.1;97.9
2705;80-82 Beveiliging en ov. zak. diensten;2012;661.0;670.0;-0.3;98.6
2706;80-82 Beveiliging en ov. zak. diensten;2013;718.0;726.0;8.3;98.9
2707;80-82 Beveiliging en ov. zak. diensten;2014;655.0;658.0;-9.3;99.5
2708;80-82 Beveiliging en ov. zak. diensten;2015;632.0;632.0;-4.0;100.0
2709;80-82 Beveiliging en ov. zak. diensten;2016;772.0;766.0;21.2;100.8
2710;80-82 Beveiliging en ov. zak. diensten;2017;869.0;860.0;12.3;101.0
2711;80-82 Beveiliging en ov. zak. diensten;2018;894.0;863.0;0.3;103.6
2712;80-82 Beveiliging en ov. zak. diensten;2019;929.0;876.0;1.5;106.1
2713;80-82 Beveiliging en ov. zak. diensten;2020;1031.0;960.0;9.6;107.4
2714;80-82 Beveiliging en ov. zak. diensten;2021;1118.0;1019.0;6.2;109.7
2715;80-82 Beveiliging en ov. zak. diensten;2022;;;;
2716;80 Beveiligings- en opsporingsdiensten;1995;;;;
2717;80 Beveiligings- en opsporingsdiensten;1996;;;;
2718;80 Beveiligings- en opsporingsdiensten;1997;;;;
2719;80 Beveiligings- en opsporingsdiensten;1998;;;;
2720;80 Beveiligings- en opsporingsdiensten;1999;;;;
2721;80 Beveiligings- en opsporingsdiensten;2000;;;;
2722;80 Beveiligings- en opsporingsdiensten;2001;;;;
2723;80 Beveiligings- en opsporingsdiensten;2002;;;;
2724;80 Beveiligings- en opsporingsdiensten;2003;;;;
2725;80 Beveiligings- en opsporingsdiensten;2004;;;;
2726;80 Beveiligings- en opsporingsdiensten;2005;;;;
2727;80 Beveiligings- en opsporingsdiensten;2006;;;;
2728;80 Beveiligings- en opsporingsdiensten;2007;;;;
2729;80 Beveiligings- en opsporingsdiensten;2008;;;;
2730;80 Beveiligings- en opsporingsdiensten;2009;;;;
2731;80 Beveiligings- en opsporingsdiensten;2010;;;;
2732;80 Beveiligings- en opsporingsdiensten;2011;;;;
2733;80 Beveiligings- en opsporingsdiensten;2012;;;;
2734;80 Beveiligings- en opsporingsdiensten;2013;;;;
2735;80 Beveiligings- en opsporingsdiensten;2014;;;;
2736;80 Beveiligings- en opsporingsdiensten;2015;50.0;50.0;;100.0
2737;80 Beveiligings- en opsporingsdiensten;2016;70.0;70.0;40.0;100.0
2738;80 Beveiligings- en opsporingsdiensten;2017;71.0;71.0;1.4;100.0
2739;80 Beveiligings- en opsporingsdiensten;2018;67.0;64.0;-9.9;104.7
2740;80 Beveiligings- en opsporingsdiensten;2019;93.0;86.0;34.3;108.2
2741;80 Beveiligings- en opsporingsdiensten;2020;72.0;67.0;-22.6;108.2
2742;80 Beveiligings- en opsporingsdiensten;2021;80.0;73.0;9.7;109.5
2743;80 Beveiligings- en opsporingsdiensten;2022;;;;
2744;81 Schoonmaakbedrijven, hoveniers e.d.;1995;;;;
2745;81 Schoonmaakbedrijven, hoveniers e.d.;1996;;;;
2746;81 Schoonmaakbedrijven, hoveniers e.d.;1997;;;;
2747;81 Schoonmaakbedrijven, hoveniers e.d.;1998;;;;
2748;81 Schoonmaakbedrijven, hoveniers e.d.;1999;;;;
2749;81 Schoonmaakbedrijven, hoveniers e.d.;2000;;;;
2750;81 Schoonmaakbedrijven, hoveniers e.d.;2001;;;;
2751;81 Schoonmaakbedrijven, hoveniers e.d.;2002;;;;
2752;81 Schoonmaakbedrijven, hoveniers e.d.;2003;;;;
2753;81 Schoonmaakbedrijven, hoveniers e.d.;2004;;;;
2754;81 Schoonmaakbedrijven, hoveniers e.d.;2005;;;;
2755;81 Schoonmaakbedrijven, hoveniers e.d.;2006;;;;
2756;81 Schoonmaakbedrijven, hoveniers e.d.;2007;;;;
2757;81 Schoonmaakbedrijven, hoveniers e.d.;2008;;;;
2758;81 Schoonmaakbedrijven, hoveniers e.d.;2009;;;;
2759;81 Schoonmaakbedrijven, hoveniers e.d.;2010;;;;
2760;81 Schoonmaakbedrijven, hoveniers e.d.;2011;;;;
2761;81 Schoonmaakbedrijven, hoveniers e.d.;2012;;;;
2762;81 Schoonmaakbedrijven, hoveniers e.d.;2013;;;;
2763;81 Schoonmaakbedrijven, hoveniers e.d.;2014;;;;
2764;81 Schoonmaakbedrijven, hoveniers e.d.;2015;302.0;302.0;;100.0
2765;81 Schoonmaakbedrijven, hoveniers e.d.;2016;341.0;338.0;11.9;100.9
2766;81 Schoonmaakbedrijven, hoveniers e.d.;2017;358.0;356.0;5.3;100.6
2767;81 Schoonmaakbedrijven, hoveniers e.d.;2018;410.0;400.0;12.3;102.6
2768;81 Schoonmaakbedrijven, hoveniers e.d.;2019;396.0;375.0;-6.1;105.5
2769;81 Schoonmaakbedrijven, hoveniers e.d.;2020;488.0;457.0;21.7;106.9
2770;81 Schoonmaakbedrijven, hoveniers e.d.;2021;557.0;508.0;11.3;109.6
2771;81 Schoonmaakbedrijven, hoveniers e.d.;2022;;;;
2772;82 Overige zakelijke dienstverlening;1995;;;;
2773;82 Overige zakelijke dienstverlening;1996;;;;
2774;82 Overige zakelijke dienstverlening;1997;;;;
2775;82 Overige zakelijke dienstverlening;1998;;;;
2776;82 Overige zakelijke dienstverlening;1999;;;;
2777;82 Overige zakelijke dienstverlening;2000;;;;
2778;82 Overige zakelijke dienstverlening;2001;;;;
2779;82 Overige zakelijke dienstverlening;2002;;;;
2780;82 Overige zakelijke dienstverlening;2003;;;;
2781;82 Overige zakelijke dienstverlening;2004;;;;
2782;82 Overige zakelijke dienstverlening;2005;;;;
2783;82 Overige zakelijke dienstverlening;2006;;;;
2784;82 Overige zakelijke dienstverlening;2007;;;;
2785;82 Overige zakelijke dienstverlening;2008;;;;
2786;82 Overige zakelijke dienstverlening;2009;;;;
2787;82 Overige zakelijke dienstverlening;2010;;;;
2788;82 Overige zakelijke dienstverlening;2011;;;;
2789;82 Overige zakelijke dienstverlening;2012;;;;
2790;82 Overige zakelijke dienstverlening;2013;;;;
2791;82 Overige zakelijke dienstverlening;2014;;;;
2792;82 Overige zakelijke dienstverlening;2015;280.0;280.0;;100.0
2793;82 Overige zakelijke dienstverlening;2016;361.0;358.0;27.9;100.8
2794;82 Overige zakelijke dienstverlening;2017;440.0;433.0;21.1;101.5
2795;82 Overige zakelijke dienstverlening;2018;417.0;400.0;-7.7;104.3
2796;82 Overige zakelijke dienstverlening;2019;440.0;414.0;3.6;106.2
2797;82 Overige zakelijke dienstverlening;2020;471.0;437.0;5.5;107.8
2798;82 Overige zakelijke dienstverlening;2021;481.0;439.0;0.4;109.6
2799;82 Overige zakelijke dienstverlening;2022;;;;
2800;O-Q Overheid en zorg;1995;13450.0;17762.0;;75.7
2801;O-Q Overheid en zorg;1996;14353.0;18815.0;5.9;76.3
2802;O-Q Overheid en zorg;1997;14414.0;18848.0;0.2;76.5
2803;O-Q Overheid en zorg;1998;15211.0;19787.0;5.0;76.9
2804;O-Q Overheid en zorg;1999;17028.0;21913.0;10.7;77.7
2805;O-Q Overheid en zorg;2000;18346.0;22914.0;4.6;80.1
2806;O-Q Overheid en zorg;2001;19989.0;24107.0;5.2;82.9
2807;O-Q Overheid en zorg;2002;21975.0;25846.0;7.2;85.0
2808;O-Q Overheid en zorg;2003;24324.0;28123.0;8.8;86.5
2809;O-Q Overheid en zorg;2004;24122.0;27667.0;-1.6;87.2
2810;O-Q Overheid en zorg;2005;24799.0;28158.0;1.8;88.1
2811;O-Q Overheid en zorg;2006;27065.0;30130.0;7.0;89.8
2812;O-Q Overheid en zorg;2007;28529.0;31061.0;3.1;91.8
2813;O-Q Overheid en zorg;2008;30717.0;32599.0;5.0;94.2
2814;O-Q Overheid en zorg;2009;32073.0;33717.0;3.4;95.1
2815;O-Q Overheid en zorg;2010;32207.0;33016.0;-2.1;97.6
2816;O-Q Overheid en zorg;2011;31592.0;32218.0;-2.4;98.1
2817;O-Q Overheid en zorg;2012;29994.0;30450.0;-5.5;98.5
2818;O-Q Overheid en zorg;2013;29412.0;29411.0;-3.4;100.0
2819;O-Q Overheid en zorg;2014;27550.0;27490.0;-6.5;100.2
2820;O-Q Overheid en zorg;2015;29426.0;29426.0;7.0;100.0
2821;O-Q Overheid en zorg;2016;29408.0;29494.0;0.2;99.7
2822;O-Q Overheid en zorg;2017;30169.0;29951.0;1.6;100.7
2823;O-Q Overheid en zorg;2018;31442.0;30599.0;2.2;102.8
2824;O-Q Overheid en zorg;2019;32625.0;31067.0;1.5;105.0
2825;O-Q Overheid en zorg;2020;34369.0;32229.0;3.7;106.6
2826;O-Q Overheid en zorg;2021;35657.0;32473.0;0.8;109.8
2827;O-Q Overheid en zorg;2022;36942.0;31622.0;-2.6;116.8
2828;O Openbaar bestuur en overheidsdiensten;1995;8429.0;11542.0;;73.0
2829;O Openbaar bestuur en overheidsdiensten;1996;9357.0;12704.0;10.1;73.7
2830;O Openbaar bestuur en overheidsdiensten;1997;9272.0;12560.0;-1.1;73.8
2831;O Openbaar bestuur en overheidsdiensten;1998;9880.0;13272.0;5.7;74.4
2832;O Openbaar bestuur en overheidsdiensten;1999;11137.0;14720.0;10.9;75.7
2833;O Openbaar bestuur en overheidsdiensten;2000;11926.0;15244.0;3.6;78.2
2834;O Openbaar bestuur en overheidsdiensten;2001;13130.0;16195.0;6.2;81.1
2835;O Openbaar bestuur en overheidsdiensten;2002;14594.0;17518.0;8.2;83.3
2836;O Openbaar bestuur en overheidsdiensten;2003;15636.0;18354.0;4.8;85.2
2837;O Openbaar bestuur en overheidsdiensten;2004;14863.0;17318.0;-5.6;85.8
2838;O Openbaar bestuur en overheidsdiensten;2005;15468.0;17829.0;2.9;86.8
2839;O Openbaar bestuur en overheidsdiensten;2006;16937.0;19089.0;7.1;88.7
2840;O Openbaar bestuur en overheidsdiensten;2007;17690.0;19406.0;1.7;91.2
2841;O Openbaar bestuur en overheidsdiensten;2008;19430.0;20631.0;6.3;94.2
2842;O Openbaar bestuur en overheidsdiensten;2009;20298.0;21426.0;3.9;94.7
2843;O Openbaar bestuur en overheidsdiensten;2010;20206.0;20742.0;-3.2;97.4
2844;O Openbaar bestuur en overheidsdiensten;2011;19666.0;19998.0;-3.6;98.3
2845;O Openbaar bestuur en overheidsdiensten;2012;18121.0;18309.0;-8.4;99.0
2846;O Openbaar bestuur en overheidsdiensten;2013;17463.0;17387.0;-5.0;100.4
2847;O Openbaar bestuur en overheidsdiensten;2014;16066.0;15987.0;-8.1;100.5
2848;O Openbaar bestuur en overheidsdiensten;2015;16866.0;16866.0;5.5;100.0
2849;O Openbaar bestuur en overheidsdiensten;2016;16939.0;17004.0;0.8;99.6
2850;O Openbaar bestuur en overheidsdiensten;2017;17809.0;17615.0;3.6;101.1
2851;O Openbaar bestuur en overheidsdiensten;2018;18726.0;18118.0;2.9;103.4
2852;O Openbaar bestuur en overheidsdiensten;2019;18989.0;17947.0;-0.9;105.8
2853;O Openbaar bestuur en overheidsdiensten;2020;20270.0;18929.0;5.5;107.1
2854;O Openbaar bestuur en overheidsdiensten;2021;20686.0;18745.0;-1.0;110.4
2855;O Openbaar bestuur en overheidsdiensten;2022;;;;
2856;84 Openbaar bestuur en overheidsdiensten;1995;8429.0;11542.0;;73.0
2857;84 Openbaar bestuur en overheidsdiensten;1996;9357.0;12704.0;10.1;73.7
2858;84 Openbaar bestuur en overheidsdiensten;1997;9272.0;12560.0;-1.1;73.8
2859;84 Openbaar bestuur en overheidsdiensten;1998;9880.0;13272.0;5.7;74.4
2860;84 Openbaar bestuur en overheidsdiensten;1999;11137.0;14720.0;10.9;75.7
2861;84 Openbaar bestuur en overheidsdiensten;2000;11926.0;15244.0;3.6;78.2
2862;84 Openbaar bestuur en overheidsdiensten;2001;13130.0;16195.0;6.2;81.1
2863;84 Openbaar bestuur en overheidsdiensten;2002;14594.0;17518.0;8.2;83.3
2864;84 Openbaar bestuur en overheidsdiensten;2003;15636.0;18354.0;4.8;85.2
2865;84 Openbaar bestuur en overheidsdiensten;2004;14863.0;17318.0;-5.6;85.8
2866;84 Openbaar bestuur en overheidsdiensten;2005;15468.0;17829.0;2.9;86.8
2867;84 Openbaar bestuur en overheidsdiensten;2006;16937.0;19089.0;7.1;88.7
2868;84 Openbaar bestuur en overheidsdiensten;2007;17690.0;19406.0;1.7;91.2
2869;84 Openbaar bestuur en overheidsdiensten;2008;19430.0;20631.0;6.3;94.2
2870;84 Openbaar bestuur en overheidsdiensten;2009;20298.0;21426.0;3.9;94.7
2871;84 Openbaar bestuur en overheidsdiensten;2010;20206.0;20742.0;-3.2;97.4
2872;84 Openbaar bestuur en overheidsdiensten;2011;19666.0;19998.0;-3.6;98.3
2873;84 Openbaar bestuur en overheidsdiensten;2012;18121.0;18309.0;-8.4;99.0
2874;84 Openbaar bestuur en overheidsdiensten;2013;17463.0;17387.0;-5.0;100.4
2875;84 Openbaar bestuur en overheidsdiensten;2014;16066.0;15987.0;-8.1;100.5
2876;84 Openbaar bestuur en overheidsdiensten;2015;16866.0;16866.0;5.5;100.0
2877;84 Openbaar bestuur en overheidsdiensten;2016;16939.0;17004.0;0.8;99.6
2878;84 Openbaar bestuur en overheidsdiensten;2017;17809.0;17615.0;3.6;101.1
2879;84 Openbaar bestuur en overheidsdiensten;2018;18726.0;18118.0;2.9;103.4
2880;84 Openbaar bestuur en overheidsdiensten;2019;18989.0;17947.0;-0.9;105.8
2881;84 Openbaar bestuur en overheidsdiensten;2020;20270.0;18929.0;5.5;107.1
2882;84 Openbaar bestuur en overheidsdiensten;2021;20686.0;18745.0;-1.0;110.4
2883;84 Openbaar bestuur en overheidsdiensten;2022;;;;
2884;P Onderwijs;1995;2870.0;3677.0;;78.0
2885;P Onderwijs;1996;2861.0;3630.0;-1.3;78.8
2886;P Onderwijs;1997;3041.0;3872.0;6.7;78.5
2887;P Onderwijs;1998;3047.0;3884.0;0.3;78.5
2888;P Onderwijs;1999;3303.0;4194.0;8.0;78.7
2889;P Onderwijs;2000;3544.0;4393.0;4.7;80.7
2890;P Onderwijs;2001;3865.0;4606.0;4.9;83.9
2891;P Onderwijs;2002;4334.0;5056.0;9.8;85.7
2892;P Onderwijs;2003;4562.0;5253.0;3.9;86.8
2893;P Onderwijs;2004;4530.0;5173.0;-1.5;87.6
2894;P Onderwijs;2005;4688.0;5316.0;2.8;88.2
2895;P Onderwijs;2006;5272.0;5896.0;10.9;89.4
2896;P Onderwijs;2007;5574.0;6135.0;4.1;90.8
2897;P Onderwijs;2008;5849.0;6321.0;3.0;92.5
2898;P Onderwijs;2009;5787.0;6138.0;-2.9;94.3
2899;P Onderwijs;2010;5527.0;5719.0;-6.8;96.6
2900;P Onderwijs;2011;5670.0;5846.0;2.2;97.0
2901;P Onderwijs;2012;5549.0;5686.0;-2.7;97.6
2902;P Onderwijs;2013;5575.0;5637.0;-0.9;98.9
2903;P Onderwijs;2014;5957.0;5985.0;6.2;99.5
2904;P Onderwijs;2015;6234.0;6234.0;4.2;100.0
2905;P Onderwijs;2016;6013.0;5992.0;-3.9;100.4
2906;P Onderwijs;2017;6155.0;6089.0;1.6;101.1
2907;P Onderwijs;2018;6346.0;6170.0;1.3;102.9
2908;P Onderwijs;2019;6645.0;6343.0;2.8;104.8
2909;P Onderwijs;2020;7055.0;6577.0;3.7;107.3
2910;P Onderwijs;2021;7535.0;6778.0;3.1;111.2
2911;P Onderwijs;2022;;;;
2912;85 Onderwijs;1995;2870.0;3677.0;;78.0
2913;85 Onderwijs;1996;2861.0;3630.0;-1.3;78.8
2914;85 Onderwijs;1997;3041.0;3872.0;6.7;78.5
2915;85 Onderwijs;1998;3047.0;3884.0;0.3;78.5
2916;85 Onderwijs;1999;3303.0;4194.0;8.0;78.7
2917;85 Onderwijs;2000;3544.0;4393.0;4.7;80.7
2918;85 Onderwijs;2001;3865.0;4606.0;4.9;83.9
2919;85 Onderwijs;2002;4334.0;5056.0;9.8;85.7
2920;85 Onderwijs;2003;4562.0;5253.0;3.9;86.8
2921;85 Onderwijs;2004;4530.0;5173.0;-1.5;87.6
2922;85 Onderwijs;2005;4688.0;5316.0;2.8;88.2
2923;85 Onderwijs;2006;5272.0;5896.0;10.9;89.4
2924;85 Onderwijs;2007;5574.0;6135.0;4.1;90.8
2925;85 Onderwijs;2008;5849.0;6321.0;3.0;92.5
2926;85 Onderwijs;2009;5787.0;6138.0;-2.9;94.3
2927;85 Onderwijs;2010;5527.0;5719.0;-6.8;96.6
2928;85 Onderwijs;2011;5670.0;5846.0;2.2;97.0
2929;85 Onderwijs;2012;5549.0;5686.0;-2.7;97.6
2930;85 Onderwijs;2013;5575.0;5637.0;-0.9;98.9
2931;85 Onderwijs;2014;5957.0;5985.0;6.2;99.5
2932;85 Onderwijs;2015;6234.0;6234.0;4.2;100.0
2933;85 Onderwijs;2016;6013.0;5992.0;-3.9;100.4
2934;85 Onderwijs;2017;6155.0;6089.0;1.6;101.1
2935;85 Onderwijs;2018;6346.0;6170.0;1.3;102.9
2936;85 Onderwijs;2019;6645.0;6343.0;2.8;104.8
2937;85 Onderwijs;2020;7055.0;6577.0;3.7;107.3
2938;85 Onderwijs;2021;7535.0;6778.0;3.1;111.2
2939;85 Onderwijs;2022;;;;
2940;Q Gezondheids- en welzijnszorg;1995;2151.0;2567.0;;83.8
2941;Q Gezondheids- en welzijnszorg;1996;2135.0;2552.0;-0.6;83.7
2942;Q Gezondheids- en welzijnszorg;1997;2101.0;2480.0;-2.8;84.7
2943;Q Gezondheids- en welzijnszorg;1998;2284.0;2696.0;8.7;84.7
2944;Q Gezondheids- en welzijnszorg;1999;2588.0;3065.0;13.7;84.4
2945;Q Gezondheids- en welzijnszorg;2000;2876.0;3332.0;8.7;86.3
2946;Q Gezondheids- en welzijnszorg;2001;2994.0;3377.0;1.4;88.6
2947;Q Gezondheids- en welzijnszorg;2002;3047.0;3367.0;-0.3;90.5
2948;Q Gezondheids- en welzijnszorg;2003;4126.0;4551.0;35.1;90.7
2949;Q Gezondheids- en welzijnszorg;2004;4729.0;5166.0;13.5;91.5
2950;Q Gezondheids- en welzijnszorg;2005;4643.0;5019.0;-2.9;92.5
2951;Q Gezondheids- en welzijnszorg;2006;4856.0;5161.0;2.8;94.1
2952;Q Gezondheids- en welzijnszorg;2007;5265.0;5523.0;7.0;95.3
2953;Q Gezondheids- en welzijnszorg;2008;5438.0;5657.0;2.4;96.1
2954;Q Gezondheids- en welzijnszorg;2009;5988.0;6150.0;8.7;97.4
