ID;BatenLastenSaldo;RegioS;Perioden;TotaalProvincialeFuncties_1;TotaalAlgemeenBestuur_2;ProvincialeStaten_3;GedeputeerdeStaten_4;Kabinetszaken_5;BestuurlijkeOrganisatie_6;FinancieelToezicht_7;UitvoeringOvWettelijkeRegelingen_8;OverigeZakenBetrAlgemeenBestuur_9;OverigeBatenEnLasten_10;TotaalOpenbareOrdeEnVeiligheid_11;OpenbareOrdeEnVeiligheidAlgemeen_12;OpenbareOrdeEnVeiligheid_13;OverigeBeschermendeMaatregelen_14;TotaalVerkeerEnVervoer_15;VerkeerEnVervoerAlgemeen_16;Landwegen_17;BootEnVeerdiensten_18;Waterwegen_19;Vervoer_20;TotaalWaterhuishouding_21;WaterhuishoudingAlgemeen_22;Waterschapsaangelegenheden_23;Waterkeringen_24;KwantitatiefBeheerOppervlaktewater_25;KwantitatiefBeheerGrondwater_26;Landaanwinning_27;TotaalMilieubeheer_28;MilieubeheerAlgemeen_29;KwalitatiefBeheerOppervlaktewater_30;KwalitatiefBeheerGrondwaterEnBodem_31;BestrijdingLuchtverontreiniging_32;BestrijdingGeluidhinder_33;VergunningverleningEnHandhaving_34;Ontgrondingen_35;TotaalRecreatieEnNatuur_36;RecreatieEnNatuurAlgemeen_37;Recreatie_38;Natuur_39;TotaalEconomischeEnAgrarischeZaken_40;AlgemeneEconomischeAangelegenheden_41;BevorderingEconomischeActiviteiten_42;Nutsvoorzieningen_43;AgrarischeAangelegenheden_44;TotaalWelzijn_45;WelzijnAlgemeen_46;Educatie_47;LichamelijkeVormingEnSport_48;KunstEnOudheidkunde_49;SociaalCultureelWerkEnOntwikkeling_50;MaatschappelijkeVoorzieningen_51;Volksgezondheid_52;Ouderenzorg_53;Jeugdhulpverlening_54;TotaalRuimtelijkeOrdEnVolkshuisv_55;RuimtOrdEnVolkshuisvAlgemeen_56;RuimtelijkeOrdening_57;Volkshuisvesting_58;StedelijkeVernieuwing_59;TotaalFinancieringEnAlgDekkingsmid_60;GeldleningenEnUitzettingen1Jaar_61;GeldleningenEnUitzettingen1Jaar_62;VennootschapsbelastingVpb_63;AlgemeneUitkeringProvinciefonds_64;EigenMiddelen_65;OverigeFinancieleMiddelen_66;AlgemeneBatenEnLastenOnvoorzien_67;SaldoKostenplaatsen_68;SaldoVanDeRekeningBatenEnLasten_69;MutatiesResDieVhmDeHoofdfuncties_70;ResultaatVdRekeningBatenEnLasten_71;TotaalProvincialeFuncties_72;TotaalAlgemeenBestuur_73;ProvincialeStaten_74;GedeputeerdeStaten_75;Kabinetszaken_76;BestuurlijkeOrganisatie_77;FinancieelToezicht_78;UitvoeringOvWettelijkeRegelingen_79;OverigeZakenBetrAlgemeenBestuur_80;OverigeBatenEnLasten_81;TotaalOpenbareOrdeEnVeiligheid_82;OpenbareOrdeEnVeiligheidAlgemeen_83;OpenbareOrdeEnVeiligheid_84;OverigeBeschermendeMaatregelen_85;TotaalVerkeerEnVervoer_86;VerkeerEnVervoerAlgemeen_87;Landwegen_88;BootEnVeerdiensten_89;Waterwegen_90;Vervoer_91;TotaalWaterhuishouding_92;WaterhuishoudingAlgemeen_93;Waterschapsaangelegenheden_94;Waterkeringen_95;KwantitatiefBeheerOppervlaktewater_96;KwantitatiefBeheerGrondwater_97;Landaanwinning_98;TotaalMilieubeheer_99;MilieubeheerAlgemeen_100;KwalitatiefBeheerOppervlaktewater_101;KwalitatiefBeheerGrondwaterEnBodem_102;BestrijdingLuchtverontreiniging_103;BestrijdingGeluidhinder_104;VergunningverleningEnHandhaving_105;Ontgrondingen_106;TotaalRecreatieEnNatuur_107;RecreatieEnNatuurAlgemeen_108;Recreatie_109;Natuur_110;TotaalEconomischeEnAgrarischeZaken_111;AlgemeneEconomischeAangelegenheden_112;BevorderingEconomischeActiviteiten_113;Nutsvoorzieningen_114;AgrarischeAangelegenheden_115;TotaalWelzijn_116;WelzijnAlgemeen_117;Educatie_118;LichamelijkeVormingEnSport_119;KunstEnOudheidkunde_120;SociaalCultureelWerkEnOntwikkeling_121;MaatschappelijkeVoorzieningen_122;Volksgezondheid_123;Ouderenzorg_124;Jeugdhulpverlening_125;TotaalRuimtelijkeOrdEnVolkshuisv_126;RuimtOrdEnVolkshuisvAlgemeen_127;RuimtelijkeOrdening_128;Volkshuisvesting_129;StedelijkeVernieuwing_130;TotaalFinancieringEnAlgDekkingsmid_131;GeldleningenEnUitzettingen1Jaar_132;GeldleningenEnUitzettingen1Jaar_133;VennootschapsbelastingVpb_134;AlgemeneUitkeringProvinciefonds_135;EigenMiddelen_136;OverigeFinancieleMiddelen_137;AlgemeneBatenEnLastenOnvoorzien_138;SaldoKostenplaatsen_139;SaldoVanDeRekeningBatenEnLasten_140;MutatiesResDieVhmDeHoofdfuncties_141;ResultaatVdRekeningBatenEnLasten_142
10;Baten;Nederland;2015;7701.8;33.0;0.1;0.2;0.1;0.2;0.0;0.1;2.3;30.0;0.2;0.2;0.0;0;1154.7;135.6;224.0;5.1;8.9;781.2;14.3;0.8;0.0;0.3;0.2;12.9;0;43.8;6.9;0.4;20.2;0.3;1.3;12.9;1.8;123.7;7.2;35.0;81.5;284.2;4.0;41.9;236.1;2.1;9.7;1.0;0.0;0.6;7.7;0.3;0.0;0.1;0.0;0.0;27.6;2.0;23.7;1.4;0.5;6010.5;11.5;472.6;;983.3;1537.3;11.9;15.2;0.5;1441.1;2974.1;4.1;456;2;0;0;0;0;0;0;0;2;0;0;0;0;68;8;13;0;1;46;1;0;0;0;0;1;0;3;0;0;1;0;0;1;0;7;0;2;5;17;0;2;14;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;356;1;28;;58;91;1;1;0;85;176;0
11;Baten;Nederland;2016;8697.5;27.6;0.1;0.2;0.1;0.3;0.0;0.1;1.2;25.5;0.2;0.2;0.0;0;507.4;63.9;185.6;3.7;11.7;242.5;14.6;0.8;0.0;0.3;1.2;12.2;0;30.6;10.4;0.0;5.3;0.1;1.5;12.2;1.1;145.1;13.4;30.2;101.4;235.9;13.6;60.2;160.1;2.0;6.8;0.0;0.0;0.0;6.5;0.2;0.0;0.1;0.0;0.0;38.2;7.2;28.8;0.8;1.5;7691.1;7.1;404.2;0.0;2163.1;1533.2;11.2;19.6;1.6;1007.2;3551.0;0.1;512;2;0;0;0;0;0;0;0;2;0;0;0;0;30;4;11;0;1;14;1;0;0;0;0;1;0;2;1;0;0;0;0;1;0;9;1;2;6;14;1;4;9;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;453;0;24;0.0;127;90;1;1;0;59;209;0
12;Baten;Noord-Nederland (LD);2005;656.6;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0;124.8;11.1;1.0;0.0;22.8;89.9;4.5;0.5;0.0;2.5;0.1;1.4;0;16.3;1.0;0.0;13.6;0.0;0.8;0.2;0.7;1.6;0.0;0.0;1.6;16.0;0.0;0.3;15.7;0.0;93.0;3.7;1.0;0.2;2.7;8.5;0.0;0.0;0.0;77.0;14.0;0.0;0.1;13.9;0.0;384.5;2.9;22.4;;203.5;105.5;5.0;3.0;0.5;0.0;41.6;0.0;386;1;0;0;0;0;0;0;0;1;0;0;0;0;73;7;1;0;13;53;3;0;0;1;0;1;0;10;1;0;8;0;0;0;0;1;0;0;1;9;0;0;9;0;55;2;1;0;2;5;0;0;0;45;8;0;0;8;0;226;2;13;;120;62;3;2;0;0;24;0
13;Baten;Noord-Nederland (LD);2006;727.0;2.3;0.0;0.1;0.0;0.0;0.0;0.0;0.9;1.3;0.1;0.1;0.0;0;135.1;15.8;1.9;0.0;26.8;90.6;3.4;0.7;0.0;0.7;0.3;1.8;0;16.7;0.1;1.6;13.7;0.0;0.8;0.3;0.2;2.6;0.1;0.3;2.2;24.5;6.7;1.2;15.7;0.8;86.8;0.0;1.0;0.1;2.9;0.6;0.0;0.0;0.0;82.2;8.0;0.0;0.5;0.4;7.1;447.4;3.0;23.1;;221.6;115.0;7.6;3.5;3.3;0.0;70.2;0.0;427;1;0;0;0;0;0;0;1;1;0;0;0;0;79;9;1;0;16;53;2;0;0;0;0;1;0;10;0;1;8;0;0;0;0;2;0;0;1;14;4;1;9;0;51;0;1;0;2;0;0;0;0;48;5;0;0;0;4;263;2;14;;130;68;4;2;2;0;41;0
14;Baten;Noord-Nederland (LD);2007;833.0;2.1;0.0;0.1;0.0;0.0;0.0;0.0;0.9;1.1;1.2;1.2;0.0;0;150.7;23.8;4.9;0.0;28.8;93.2;3.4;0.7;0.0;0.7;0.3;1.8;0;23.1;0.1;1.4;20.8;0.3;0.0;0.3;0.2;2.5;0.1;0.3;2.1;32.8;13.5;1.4;16.8;1.0;99.3;0.0;0.1;0.2;3.0;2.0;0.0;0.0;0.0;93.9;18.1;0.0;6.6;7.9;3.6;499.8;4.7;26.8;;237.3;122.4;15.6;2.5;3.5;0.0;87.0;0.0;489;1;0;0;0;0;0;0;1;1;1;1;0;0;89;14;3;0;17;55;2;0;0;0;0;1;0;14;0;1;12;0;0;0;0;1;0;0;1;19;8;1;10;1;58;0;0;0;2;1;0;0;0;55;11;0;4;5;2;294;3;16;;139;72;9;1;2;0;51;0
15;Baten;Noord-Nederland (LD);2008;1031.6;2.4;0.0;0.0;0.0;0.0;0.0;0.0;1.2;1.1;1.2;1.2;0.0;0;219.2;41.1;45.7;0.0;28.1;104.3;3.4;0.8;0.0;0.7;0.3;1.6;0;18.7;0.0;1.4;15.9;0.3;0.0;0.9;0.2;79.8;0.0;1.5;78.3;41.6;2.0;12.4;19.6;7.6;105.0;0.0;0.0;0.2;3.0;0.1;0.0;0.0;0.0;101.7;22.1;0.0;8.5;8.9;4.7;538.3;8.7;31.4;;239.6;135.1;15.5;2.7;0.8;0.0;104.6;0.0;605;1;0;0;0;0;0;0;1;1;1;1;0;0;129;24;27;0;16;61;2;0;0;0;0;1;0;11;0;1;9;0;0;1;0;47;0;1;46;24;1;7;11;4;62;0;0;0;2;0;0;0;0;60;13;0;5;5;3;316;5;18;;141;79;9;2;0;0;61;0
16;Baten;Noord-Nederland (LD);2009;1100.6;2.5;0.0;0.0;0.0;0.0;0.0;0.1;0.9;1.5;1.4;1.4;0.0;0;169.1;30.1;0.8;0.0;26.9;111.3;3.4;1.0;0.0;0.7;0.0;1.6;0;21.2;0.0;0.0;19.9;0.4;0.0;0.8;0.1;77.5;0.0;1.5;76.0;46.5;0.4;17.0;17.8;11.4;107.5;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;106.0;21.2;0.0;5.5;10.1;5.6;650.3;19.9;34.3;;260.4;142.7;15.8;3.7;1.1;0.0;172.4;0.0;644;1;0;0;0;0;0;0;1;1;1;1;0;0;99;18;0;0;16;65;2;1;0;0;0;1;0;12;0;0;12;0;0;0;0;45;0;1;44;27;0;10;10;7;63;0;0;0;1;0;0;0;0;62;12;0;3;6;3;381;12;20;;152;84;9;2;1;0;101;0
17;Baten;Noord-Nederland (LD);2010;1148.0;2.7;0.0;0.0;0.0;0.0;0.0;0.1;1.1;1.5;1.5;1.5;0.0;0;172.3;30.6;0.7;0.0;29.1;111.8;22.5;20.0;0.0;0.8;0.0;1.8;0;13.9;2.7;0.3;9.7;0.3;0.0;0.8;0.1;82.6;0.0;1.6;81.0;37.4;1.2;10.2;14.2;11.8;108.1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;107.1;9.3;0.0;0.8;8.5;0.1;697.6;11.2;43.0;;272.0;144.9;47.5;7.3;-5.7;0.0;177.4;0.0;670;2;0;0;0;0;0;0;1;1;1;1;0;0;100;18;0;0;17;65;13;12;0;0;0;1;0;8;2;0;6;0;0;0;0;48;0;1;47;22;1;6;8;7;63;0;0;0;1;0;0;0;0;62;5;0;0;5;0;407;7;25;;159;85;28;4;-3;0;103;0
18;Baten;Noord-Nederland (LD);2011;1128.6;2.7;0.0;0.0;0.0;0.0;0.0;0.1;1.1;1.5;0.0;0.0;0.0;0;178.6;40.5;0.7;0.0;28.8;108.6;3.3;1.7;0.0;0.0;0.0;1.6;0;10.2;2.8;0.8;6.2;0.0;0.0;0.2;0.1;83.9;0.0;1.5;82.4;51.1;0.5;10.2;28.2;12.1;120.7;0.1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;119.6;1.0;0.0;1.0;0.0;0.0;677.1;11.7;78.3;;241.4;152.1;32.3;10.8;-0.3;0.0;146.2;4.6;657;2;0;0;0;0;0;0;1;1;0;0;0;0;104;24;0;0;17;63;2;1;0;0;0;1;0;6;2;0;4;0;0;0;0;49;0;1;48;30;0;6;16;7;70;0;0;0;1;0;0;0;0;70;1;0;1;0;0;394;7;46;;141;89;19;6;0;0;85;3
19;Baten;Noord-Nederland (LD);2012;1136.1;2.9;0.0;0.0;0.0;0.0;0.0;0.1;1.1;1.7;0.0;0.0;0.0;0;181.8;37.3;1.1;0.0;27.4;116.0;8.9;7.5;0.0;0.0;0.0;1.3;0;5.8;0.1;0.8;4.1;0.0;0.0;0.7;0.1;101.5;0.2;2.7;98.6;44.5;1.9;12.7;18.3;11.6;124.8;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;123.5;0.8;0.0;0.8;0.0;0.0;665.2;9.2;64.7;;250.6;158.8;41.3;2.9;0.3;86.3;133.3;4.2;661;2;0;0;0;0;0;0;1;1;0;0;0;0;106;22;1;0;16;68;5;4;0;0;0;1;0;3;0;0;2;0;0;0;0;59;0;2;57;26;1;7;11;7;73;0;0;0;1;0;0;0;0;72;0;0;0;0;0;387;5;38;;146;92;24;2;0;50;78;2
