ID;VrachtautoSTrekkersLaadvermogenLV;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
423;Trekker voor oplegger;Voertuig 1 jaar oud;2010;420.2;366.1;54.1;619.1;366.1;252.9;105623.0;62469.0;43154.0;5861.0
424;Trekker voor oplegger;Voertuig 1 jaar oud;2011;383.6;335.3;48.3;573.2;335.3;237.9;110293.0;64515.0;45778.0;5197.0
425;Trekker voor oplegger;Voertuig 1 jaar oud;2012;526.2;451.2;75.0;802.5;451.2;351.4;110556.0;62151.0;48404.0;7259.0
426;Trekker voor oplegger;Voertuig 1 jaar oud;2013;512.7;431.3;81.4;826.3;431.3;394.9;112722.0;58841.0;53881.0;7330.0
427;Trekker voor oplegger;Voertuig 1 jaar oud;2014;588.5;498.5;90.0;914.6;498.5;416.1;112982.0;61575.0;51407.0;8095.0
428;Trekker voor oplegger;Voertuig 1 jaar oud;2015;502.1;436.5;65.6;700.7;436.5;264.1;109342.0;68120.0;41222.0;6408.0
429;Trekker voor oplegger;Voertuig 1 jaar oud;2016;676.7;570.0;106.7;937.5;570.0;367.5;110554.0;67217.0;43337.0;8480.0
430;Trekker voor oplegger;Voertuig 1 jaar oud;2017;734.6;610.2;124.4;1015.4;610.2;405.1;109758.0;65965.0;43793.0;9251.0
431;Trekker voor oplegger;Voertuig 1 jaar oud;2018;668.4;559.5;108.9;920.2;559.5;360.7;106009.0;64453.0;41555.0;8680.0
432;Trekker voor oplegger;Voertuig 1 jaar oud;2019;700.6;583.6;117.0;944.3;583.6;360.7;101879.0;62961.0;38918.0;9269.0
433;Trekker voor oplegger;Voertuig 1 jaar oud;2020;711.7;597.0;114.7;918.5;597.0;321.5;103492.0;67270.0;36222.0;8875.0
434;Trekker voor oplegger;Voertuig 2 jaar oud;1990;334.0;285.0;49.0;577.0;285.0;292.0;;;;
435;Trekker voor oplegger;Voertuig 2 jaar oud;1991;295.0;249.0;46.0;526.0;249.0;277.0;;;;
436;Trekker voor oplegger;Voertuig 2 jaar oud;1992;320.0;272.0;47.0;565.0;272.0;292.0;;;;
437;Trekker voor oplegger;Voertuig 2 jaar oud;1993;331.0;283.0;48.0;588.0;283.0;305.0;;;;
438;Trekker voor oplegger;Voertuig 2 jaar oud;1994;363.0;304.0;59.0;686.0;304.0;381.0;;;;
439;Trekker voor oplegger;Voertuig 2 jaar oud;1995;384.0;324.0;60.0;731.0;324.0;406.0;;;;
440;Trekker voor oplegger;Voertuig 2 jaar oud;1996;394.0;333.0;61.0;751.0;333.0;418.0;;;;
441;Trekker voor oplegger;Voertuig 2 jaar oud;1997;404.0;343.0;61.0;773.0;343.0;430.0;;;;
442;Trekker voor oplegger;Voertuig 2 jaar oud;1998;423.0;361.0;62.0;813.0;361.0;452.0;;;;
443;Trekker voor oplegger;Voertuig 2 jaar oud;1999;463.0;400.0;63.0;902.0;400.0;501.0;;;;
444;Trekker voor oplegger;Voertuig 2 jaar oud;2000;474.0;406.0;69.0;914.0;406.0;508.0;;;;
445;Trekker voor oplegger;Voertuig 2 jaar oud;2001;532.0;447.0;85.0;1015.0;447.0;569.0;;;;
446;Trekker voor oplegger;Voertuig 2 jaar oud;2002;555.7;466.0;89.7;1059.1;466.0;593.1;120297.0;52931.0;67367.0;8804.0
447;Trekker voor oplegger;Voertuig 2 jaar oud;2003;595.3;502.0;93.3;1140.8;502.0;638.9;124365.0;54721.0;69645.0;9173.0
448;Trekker voor oplegger;Voertuig 2 jaar oud;2004;465.0;388.1;76.9;882.0;388.1;493.9;124074.0;54593.0;69482.0;7109.0
449;Trekker voor oplegger;Voertuig 2 jaar oud;2005;459.0;379.3;79.6;862.1;379.3;482.8;121446.0;53436.0;68010.0;7099.0
450;Trekker voor oplegger;Voertuig 2 jaar oud;2006;541.8;440.3;101.5;1000.7;440.3;560.4;123145.0;54184.0;68961.0;8126.0
451;Trekker voor oplegger;Voertuig 2 jaar oud;2007;523.6;420.0;103.6;954.6;420.0;534.6;117244.0;51587.0;65657.0;8142.0
452;Trekker voor oplegger;Voertuig 2 jaar oud;2008;776.7;633.7;143.0;1348.3;633.7;714.6;113400.0;53298.0;60102.0;11890.0
453;Trekker voor oplegger;Voertuig 2 jaar oud;2009;567.5;473.3;94.3;928.1;473.3;454.8;99573.0;50774.0;48798.0;9321.0
454;Trekker voor oplegger;Voertuig 2 jaar oud;2010;772.4;663.6;108.8;1172.5;663.6;508.9;106474.0;60262.0;46211.0;11012.0
455;Trekker voor oplegger;Voertuig 2 jaar oud;2011;418.7;368.9;49.8;614.2;368.9;245.3;105481.0;63351.0;42130.0;5823.0
456;Trekker voor oplegger;Voertuig 2 jaar oud;2012;372.5;323.7;48.8;552.1;323.7;228.3;107093.0;62797.0;44296.0;5155.0
457;Trekker voor oplegger;Voertuig 2 jaar oud;2013;517.4;445.2;72.1;795.1;445.2;349.8;109436.0;61284.0;48152.0;7265.0
458;Trekker voor oplegger;Voertuig 2 jaar oud;2014;526.8;446.5;80.3;817.7;446.5;371.2;112552.0;61453.0;51099.0;7265.0
459;Trekker voor oplegger;Voertuig 2 jaar oud;2015;623.9;527.5;96.4;915.7;527.5;388.3;112511.0;64806.0;47705.0;8139.0
460;Trekker voor oplegger;Voertuig 2 jaar oud;2016;533.4;466.4;67.0;697.1;466.4;230.7;109350.0;73155.0;36195.0;6375.0
461;Trekker voor oplegger;Voertuig 2 jaar oud;2017;672.4;561.7;110.7;922.4;561.7;360.6;106582.0;64909.0;41674.0;8654.0
462;Trekker voor oplegger;Voertuig 2 jaar oud;2018;728.7;608.7;120.0;1006.1;608.7;397.4;105602.0;63889.0;41713.0;9527.0
463;Trekker voor oplegger;Voertuig 2 jaar oud;2019;670.5;565.5;105.0;889.1;565.5;323.6;99422.0;63232.0;36189.0;8943.0
464;Trekker voor oplegger;Voertuig 2 jaar oud;2020;715.7;594.3;121.4;934.5;594.3;340.1;99127.0;63045.0;36082.0;9427.0
465;Trekker voor oplegger;Voertuig 3 jaar oud;1990;285.0;249.0;37.0;466.0;249.0;217.0;;;;
466;Trekker voor oplegger;Voertuig 3 jaar oud;1991;332.0;287.0;45.0;558.0;287.0;271.0;;;;
467;Trekker voor oplegger;Voertuig 3 jaar oud;1992;349.0;304.0;45.0;582.0;304.0;278.0;;;;
468;Trekker voor oplegger;Voertuig 3 jaar oud;1993;361.0;316.0;46.0;606.0;316.0;290.0;;;;
469;Trekker voor oplegger;Voertuig 3 jaar oud;1994;386.0;331.0;54.0;684.0;331.0;353.0;;;;
470;Trekker voor oplegger;Voertuig 3 jaar oud;1995;408.0;353.0;55.0;729.0;353.0;376.0;;;;
471;Trekker voor oplegger;Voertuig 3 jaar oud;1996;419.0;363.0;56.0;750.0;363.0;387.0;;;;
472;Trekker voor oplegger;Voertuig 3 jaar oud;1997;430.0;373.0;56.0;771.0;373.0;398.0;;;;
473;Trekker voor oplegger;Voertuig 3 jaar oud;1998;451.0;393.0;58.0;812.0;393.0;419.0;;;;
474;Trekker voor oplegger;Voertuig 3 jaar oud;1999;494.0;436.0;58.0;900.0;436.0;464.0;;;;
475;Trekker voor oplegger;Voertuig 3 jaar oud;2000;505.0;442.0;64.0;912.0;442.0;471.0;;;;
476;Trekker voor oplegger;Voertuig 3 jaar oud;2001;557.0;479.0;78.0;998.0;479.0;519.0;;;;
477;Trekker voor oplegger;Voertuig 3 jaar oud;2002;516.3;443.6;72.7;924.3;443.6;480.6;110347.0;52967.0;57380.0;8376.0
478;Trekker voor oplegger;Voertuig 3 jaar oud;2003;546.0;471.4;74.6;982.0;471.4;510.7;112659.0;54076.0;58583.0;8717.0
479;Trekker voor oplegger;Voertuig 3 jaar oud;2004;600.3;513.7;86.7;1070.1;513.7;556.5;116994.0;56157.0;60837.0;9147.0
480;Trekker voor oplegger;Voertuig 3 jaar oud;2005;469.5;398.3;71.2;829.8;398.3;431.5;117925.0;56604.0;61321.0;7037.0
481;Trekker voor oplegger;Voertuig 3 jaar oud;2006;467.8;391.1;76.7;814.8;391.1;423.7;115350.0;55368.0;59982.0;7064.0
482;Trekker voor oplegger;Voertuig 3 jaar oud;2007;538.9;445.4;93.5;928.0;445.4;482.5;115404.0;55394.0;60010.0;8041.0
483;Trekker voor oplegger;Voertuig 3 jaar oud;2008;520.3;433.5;86.8;867.0;433.5;433.5;108687.0;54343.0;54343.0;7977.0
484;Trekker voor oplegger;Voertuig 3 jaar oud;2009;767.4;646.4;121.0;1230.4;646.4;584.1;104195.0;54734.0;49461.0;11809.0
485;Trekker voor oplegger;Voertuig 3 jaar oud;2010;597.1;501.1;96.1;950.4;501.1;449.3;100456.0;52962.0;47494.0;9461.0
486;Trekker voor oplegger;Voertuig 3 jaar oud;2011;733.1;628.2;104.8;1144.8;628.2;516.6;104839.0;57529.0;47310.0;10920.0
487;Trekker voor oplegger;Voertuig 3 jaar oud;2012;387.4;336.7;50.7;574.1;336.7;237.4;100410.0;58892.0;41518.0;5718.0
488;Trekker voor oplegger;Voertuig 3 jaar oud;2013;356.4;311.0;45.5;531.5;311.0;220.6;103635.0;60627.0;43009.0;5129.0
489;Trekker voor oplegger;Voertuig 3 jaar oud;2014;514.6;446.7;68.0;760.9;446.7;314.3;105172.0;61736.0;43436.0;7235.0
490;Trekker voor oplegger;Voertuig 3 jaar oud;2015;544.0;464.5;79.5;784.6;464.5;320.1;106153.0;62843.0;43311.0;7391.0
491;Trekker voor oplegger;Voertuig 3 jaar oud;2016;621.4;522.7;98.7;862.5;522.7;339.8;106682.0;64650.0;42033.0;8085.0
492;Trekker voor oplegger;Voertuig 3 jaar oud;2017;502.1;424.3;77.8;677.8;424.3;253.5;101744.0;63692.0;38052.0;6662.0
493;Trekker voor oplegger;Voertuig 3 jaar oud;2018;652.8;552.3;100.5;885.1;552.3;332.8;99991.0;62395.0;37597.0;8852.0
494;Trekker voor oplegger;Voertuig 3 jaar oud;2019;730.2;617.5;112.7;964.9;617.5;347.4;97121.0;62158.0;34964.0;9935.0
495;Trekker voor oplegger;Voertuig 3 jaar oud;2020;686.4;577.0;109.4;883.6;577.0;306.6;95295.0;62227.0;33067.0;9272.0
496;Trekker voor oplegger;Voertuig 4 jaar oud;1990;257.0;229.0;29.0;399.0;229.0;170.0;;;;
497;Trekker voor oplegger;Voertuig 4 jaar oud;1991;252.0;222.0;30.0;401.0;222.0;179.0;;;;
498;Trekker voor oplegger;Voertuig 4 jaar oud;1992;282.0;250.0;31.0;445.0;250.0;195.0;;;;
499;Trekker voor oplegger;Voertuig 4 jaar oud;1993;292.0;260.0;32.0;463.0;260.0;203.0;;;;
500;Trekker voor oplegger;Voertuig 4 jaar oud;1994;285.0;250.0;35.0;478.0;250.0;227.0;;;;
501;Trekker voor oplegger;Voertuig 4 jaar oud;1995;302.0;267.0;36.0;509.0;267.0;242.0;;;;
502;Trekker voor oplegger;Voertuig 4 jaar oud;1996;310.0;274.0;36.0;523.0;274.0;249.0;;;;
503;Trekker voor oplegger;Voertuig 4 jaar oud;1997;318.0;282.0;36.0;538.0;282.0;256.0;;;;
504;Trekker voor oplegger;Voertuig 4 jaar oud;1998;334.0;297.0;37.0;566.0;297.0;270.0;;;;
505;Trekker voor oplegger;Voertuig 4 jaar oud;1999;367.0;329.0;37.0;628.0;329.0;299.0;;;;
506;Trekker voor oplegger;Voertuig 4 jaar oud;2000;375.0;334.0;41.0;636.0;334.0;303.0;;;;
507;Trekker voor oplegger;Voertuig 4 jaar oud;2001;381.0;335.0;46.0;644.0;335.0;309.0;;;;
508;Trekker voor oplegger;Voertuig 4 jaar oud;2002;520.1;456.4;63.7;877.6;456.4;421.3;98267.0;51099.0;47168.0;8931.0
509;Trekker voor oplegger;Voertuig 4 jaar oud;2003;494.1;435.4;58.7;837.3;435.4;401.9;102759.0;53435.0;49324.0;8148.0
510;Trekker voor oplegger;Voertuig 4 jaar oud;2004;525.4;459.4;66.0;883.4;459.4;424.0;104829.0;54511.0;50318.0;8427.0
511;Trekker voor oplegger;Voertuig 4 jaar oud;2005;574.8;498.8;76.0;959.3;498.8;460.5;108975.0;56667.0;52308.0;8803.0
512;Trekker voor oplegger;Voertuig 4 jaar oud;2006;456.3;391.0;65.4;751.9;391.0;360.9;109364.0;56869.0;52495.0;6875.0
513;Trekker voor oplegger;Voertuig 4 jaar oud;2007;447.3;379.5;67.9;729.7;379.5;350.3;106517.0;55389.0;51128.0;6851.0
514;Trekker voor oplegger;Voertuig 4 jaar oud;2008;506.2;429.9;76.3;811.1;429.9;381.2;104030.0;55136.0;48894.0;7797.0
515;Trekker voor oplegger;Voertuig 4 jaar oud;2009;488.0;414.4;73.6;769.7;414.4;355.3;97983.0;52752.0;45231.0;7855.0
516;Trekker voor oplegger;Voertuig 4 jaar oud;2010;787.0;673.9;113.1;1203.0;673.9;529.2;102491.0;57410.0;45081.0;11738.0
517;Trekker voor oplegger;Voertuig 4 jaar oud;2011;598.3;510.3;88.0;943.9;510.3;433.6;99471.0;53777.0;45694.0;9489.0
518;Trekker voor oplegger;Voertuig 4 jaar oud;2012;719.0;624.2;94.7;1068.0;624.2;443.7;99476.0;58144.0;41332.0;10736.0
519;Trekker voor oplegger;Voertuig 4 jaar oud;2013;370.4;324.5;45.9;547.2;324.5;222.7;96082.0;56976.0;39105.0;5695.0
520;Trekker voor oplegger;Voertuig 4 jaar oud;2014;342.4;297.5;44.9;505.1;297.5;207.6;98582.0;58065.0;40517.0;5124.0
521;Trekker voor oplegger;Voertuig 4 jaar oud;2015;506.0;437.2;68.8;714.4;437.2;277.2;96369.0;58978.0;37391.0;7413.0
522;Trekker voor oplegger;Voertuig 4 jaar oud;2016;545.7;467.6;78.1;736.4;467.6;268.8;98685.0;62665.0;36020.0;7462.0
523;Trekker voor oplegger;Voertuig 4 jaar oud;2017;584.0;489.6;94.5;797.3;489.6;307.8;98448.0;60447.0;38001.0;8099.0
524;Trekker voor oplegger;Voertuig 4 jaar oud;2018;501.5;433.5;68.0;658.7;433.5;225.3;95360.0;62747.0;32613.0;6908.0
525;Trekker voor oplegger;Voertuig 4 jaar oud;2019;615.8;515.1;100.7;825.5;515.1;310.4;88760.0;55387.0;33374.0;9300.0
526;Trekker voor oplegger;Voertuig 4 jaar oud;2020;710.2;594.4;115.7;918.8;594.4;324.3;89801.0;58101.0;31700.0;10231.0
527;Trekker voor oplegger;Voertuig 5 jaar oud;1990;202.0;182.0;19.0;297.0;182.0;115.0;;;;
528;Trekker voor oplegger;Voertuig 5 jaar oud;1991;203.0;182.0;21.0;307.0;182.0;125.0;;;;
529;Trekker voor oplegger;Voertuig 5 jaar oud;1992;206.0;186.0;20.0;310.0;186.0;123.0;;;;
530;Trekker voor oplegger;Voertuig 5 jaar oud;1993;214.0;193.0;20.0;322.0;193.0;129.0;;;;
531;Trekker voor oplegger;Voertuig 5 jaar oud;1994;229.0;205.0;24.0;364.0;205.0;158.0;;;;
532;Trekker voor oplegger;Voertuig 5 jaar oud;1995;243.0;219.0;25.0;387.0;219.0;169.0;;;;
533;Trekker voor oplegger;Voertuig 5 jaar oud;1996;250.0;225.0;25.0;398.0;225.0;174.0;;;;
534;Trekker voor oplegger;Voertuig 5 jaar oud;1997;257.0;231.0;25.0;410.0;231.0;179.0;;;;
535;Trekker voor oplegger;Voertuig 5 jaar oud;1998;269.0;243.0;26.0;431.0;243.0;188.0;;;;
536;Trekker voor oplegger;Voertuig 5 jaar oud;1999;296.0;270.0;26.0;478.0;270.0;208.0;;;;
537;Trekker voor oplegger;Voertuig 5 jaar oud;2000;302.0;273.0;29.0;485.0;273.0;211.0;;;;
538;Trekker voor oplegger;Voertuig 5 jaar oud;2001;339.0;303.0;36.0;541.0;303.0;238.0;;;;
539;Trekker voor oplegger;Voertuig 5 jaar oud;2002;327.9;293.1;34.8;523.4;293.1;230.3;83589.0;46810.0;36779.0;6261.0
540;Trekker voor oplegger;Voertuig 5 jaar oud;2003;479.5;430.2;49.4;768.1;430.2;338.0;91718.0;51362.0;40356.0;8375.0
541;Trekker voor oplegger;Voertuig 5 jaar oud;2004;451.3;402.1;49.2;718.1;402.1;316.0;94638.0;52997.0;41641.0;7588.0
542;Trekker voor oplegger;Voertuig 5 jaar oud;2005;487.9;431.9;56.0;771.2;431.9;339.3;97477.0;54587.0;42890.0;7912.0
543;Trekker voor oplegger;Voertuig 5 jaar oud;2006;522.6;457.5;65.1;817.0;457.5;359.5;99060.0;55474.0;43586.0;8248.0
544;Trekker voor oplegger;Voertuig 5 jaar oud;2007;398.1;345.5;52.6;616.9;345.5;271.4;97440.0;54566.0;42873.0;6331.0
545;Trekker voor oplegger;Voertuig 5 jaar oud;2008;386.1;333.6;52.5;595.8;333.6;262.1;93398.0;52303.0;41095.0;6379.0
546;Trekker voor oplegger;Voertuig 5 jaar oud;2009;450.6;386.9;63.8;694.6;386.9;307.8;92055.0;51269.0;40786.0;7546.0
547;Trekker voor oplegger;Voertuig 5 jaar oud;2010;464.5;399.4;65.2;704.2;399.4;304.8;93356.0;52946.0;40409.0;7543.0
548;Trekker voor oplegger;Voertuig 5 jaar oud;2011;737.9;639.6;98.3;1124.0;639.6;484.4;99361.0;56538.0;42822.0;11312.0
549;Trekker voor oplegger;Voertuig 5 jaar oud;2012;576.6;498.4;78.1;864.5;498.4;366.0;92043.0;53070.0;38973.0;9392.0
550;Trekker voor oplegger;Voertuig 5 jaar oud;2013;637.2;547.1;90.1;984.0;547.1;436.9;94311.0;52437.0;41874.0;10434.0
551;Trekker voor oplegger;Voertuig 5 jaar oud;2014;341.0;296.9;44.1;500.8;296.9;203.8;92017.0;54566.0;37451.0;5442.0
552;Trekker voor oplegger;Voertuig 5 jaar oud;2015;330.8;290.1;40.7;453.9;290.1;163.9;91851.0;58693.0;33158.0;4942.0
553;Trekker voor oplegger;Voertuig 5 jaar oud;2016;480.7;414.4;66.3;642.5;414.4;228.1;91063.0;58736.0;32327.0;7056.0
554;Trekker voor oplegger;Voertuig 5 jaar oud;2017;505.0;435.5;69.5;661.9;435.5;226.4;93551.0;61556.0;31994.0;7075.0
555;Trekker voor oplegger;Voertuig 5 jaar oud;2018;524.0;441.2;82.7;715.1;441.2;273.9;91861.0;56679.0;35183.0;7785.0
556;Trekker voor oplegger;Voertuig 5 jaar oud;2019;477.8;413.8;64.0;611.2;413.8;197.4;86741.0;58724.0;28017.0;7046.0
557;Trekker voor oplegger;Voertuig 5 jaar oud;2020;605.5;514.3;91.2;769.9;514.3;255.6;84266.0;56290.0;27976.0;9136.0
558;Trekker voor oplegger;Voertuig 6 jaar oud;1990;126.0;115.0;10.0;177.0;115.0;62.0;;;;
559;Trekker voor oplegger;Voertuig 6 jaar oud;1991;186.0;170.0;16.0;269.0;170.0;99.0;;;;
560;Trekker voor oplegger;Voertuig 6 jaar oud;1992;224.0;205.0;19.0;320.0;205.0;115.0;;;;
561;Trekker voor oplegger;Voertuig 6 jaar oud;1993;232.0;213.0;19.0;333.0;213.0;120.0;;;;
562;Trekker voor oplegger;Voertuig 6 jaar oud;1994;218.0;198.0;20.0;328.0;198.0;130.0;;;;
563;Trekker voor oplegger;Voertuig 6 jaar oud;1995;231.0;211.0;20.0;349.0;211.0;138.0;;;;
564;Trekker voor oplegger;Voertuig 6 jaar oud;1996;238.0;217.0;21.0;359.0;217.0;142.0;;;;
565;Trekker voor oplegger;Voertuig 6 jaar oud;1997;244.0;223.0;21.0;370.0;223.0;146.0;;;;
566;Trekker voor oplegger;Voertuig 6 jaar oud;1998;256.0;235.0;21.0;389.0;235.0;154.0;;;;
567;Trekker voor oplegger;Voertuig 6 jaar oud;1999;282.0;261.0;21.0;431.0;261.0;171.0;;;;
568;Trekker voor oplegger;Voertuig 6 jaar oud;2000;288.0;264.0;23.0;437.0;264.0;173.0;;;;
569;Trekker voor oplegger;Voertuig 6 jaar oud;2001;285.0;259.0;26.0;431.0;259.0;172.0;;;;
570;Trekker voor oplegger;Voertuig 6 jaar oud;2002;278.0;252.6;25.5;420.9;252.6;168.4;71610.0;42966.0;28644.0;5878.0
571;Trekker voor oplegger;Voertuig 6 jaar oud;2003;278.6;253.9;24.7;423.1;253.9;169.2;76237.0;45742.0;30495.0;5550.0
572;Trekker voor oplegger;Voertuig 6 jaar oud;2004;401.0;363.3;37.7;605.5;363.3;242.2;80516.0;48310.0;32206.0;7520.0
573;Trekker voor oplegger;Voertuig 6 jaar oud;2005;392.9;354.0;38.9;590.0;354.0;236.0;86907.0;52144.0;34763.0;6789.0
574;Trekker voor oplegger;Voertuig 6 jaar oud;2006;413.8;369.2;44.6;615.3;369.2;246.1;87292.0;52375.0;34917.0;7049.0
575;Trekker voor oplegger;Voertuig 6 jaar oud;2007;434.0;384.3;49.7;640.5;384.3;256.2;89509.0;53706.0;35804.0;7156.0
576;Trekker voor oplegger;Voertuig 6 jaar oud;2008;329.5;290.7;38.8;484.6;290.7;193.8;86205.0;51723.0;34482.0;5621.0
577;Trekker voor oplegger;Voertuig 6 jaar oud;2009;333.8;293.4;40.4;488.6;293.4;195.2;81445.0;48905.0;32540.0;5999.0
578;Trekker voor oplegger;Voertuig 6 jaar oud;2010;398.8;348.0;50.8;585.6;348.0;237.6;85190.0;50628.0;34563.0;6874.0
579;Trekker voor oplegger;Voertuig 6 jaar oud;2011;411.9;363.1;48.8;603.7;363.1;240.6;88189.0;53040.0;35149.0;6846.0
580;Trekker voor oplegger;Voertuig 6 jaar oud;2012;662.1;584.1;78.0;949.6;584.1;365.5;90322.0;55559.0;34762.0;10513.0
581;Trekker voor oplegger;Voertuig 6 jaar oud;2013;516.8;456.8;60.0;747.7;456.8;290.8;86564.0;52891.0;33673.0;8637.0
582;Trekker voor oplegger;Voertuig 6 jaar oud;2014;579.7;504.8;74.9;851.2;504.8;346.5;88048.0;52212.0;35835.0;9668.0
583;Trekker voor oplegger;Voertuig 6 jaar oud;2015;321.8;283.6;38.3;437.6;283.6;154.0;86096.0;55790.0;30306.0;5083.0
584;Trekker voor oplegger;Voertuig 6 jaar oud;2016;305.7;270.4;35.3;391.8;270.4;121.5;84015.0;57970.0;26045.0;4664.0
585;Trekker voor oplegger;Voertuig 6 jaar oud;2017;428.8;374.8;53.9;550.4;374.8;175.6;83298.0;56726.0;26572.0;6608.0
586;Trekker voor oplegger;Voertuig 6 jaar oud;2018;421.3;364.3;56.9;552.8;364.3;188.5;83928.0;55309.0;28620.0;6587.0
587;Trekker voor oplegger;Voertuig 6 jaar oud;2019;464.6;402.1;62.5;594.7;402.1;192.7;81933.0;55387.0;26546.0;7259.0
588;Trekker voor oplegger;Voertuig 6 jaar oud;2020;411.7;355.3;56.4;513.4;355.3;158.1;78045.0;54007.0;24038.0;6578.0
589;Trekker voor oplegger;Voertuig 7 jaar oud;1990;68.0;63.0;5.0;92.0;63.0;29.0;;;;
590;Trekker voor oplegger;Voertuig 7 jaar oud;1991;122.0;113.0;9.0;169.0;113.0;55.0;;;;
591;Trekker voor oplegger;Voertuig 7 jaar oud;1992;150.0;140.0;11.0;206.0;140.0;66.0;;;;
592;Trekker voor oplegger;Voertuig 7 jaar oud;1993;156.0;145.0;11.0;214.0;145.0;69.0;;;;
593;Trekker voor oplegger;Voertuig 7 jaar oud;1994;131.0;121.0;10.0;187.0;121.0;67.0;;;;
594;Trekker voor oplegger;Voertuig 7 jaar oud;1995;139.0;129.0;10.0;199.0;129.0;71.0;;;;
595;Trekker voor oplegger;Voertuig 7 jaar oud;1996;143.0;132.0;11.0;205.0;132.0;73.0;;;;
596;Trekker voor oplegger;Voertuig 7 jaar oud;1997;147.0;136.0;11.0;211.0;136.0;75.0;;;;
597;Trekker voor oplegger;Voertuig 7 jaar oud;1998;154.0;143.0;11.0;222.0;143.0;79.0;;;;
598;Trekker voor oplegger;Voertuig 7 jaar oud;1999;170.0;159.0;11.0;246.0;159.0;88.0;;;;
599;Trekker voor oplegger;Voertuig 7 jaar oud;2000;173.0;161.0;12.0;249.0;161.0;89.0;;;;
600;Trekker voor oplegger;Voertuig 7 jaar oud;2001;149.0;137.0;12.0;214.0;137.0;77.0;;;;
601;Trekker voor oplegger;Voertuig 7 jaar oud;2002;207.5;191.2;16.3;298.7;191.2;107.5;60732.0;38869.0;21864.0;4919.0
602;Trekker voor oplegger;Voertuig 7 jaar oud;2003;215.3;198.9;16.3;310.8;198.9;111.9;63467.0;40619.0;22848.0;4897.0
603;Trekker voor oplegger;Voertuig 7 jaar oud;2004;219.6;201.9;17.7;315.5;201.9;113.6;67550.0;43232.0;24318.0;4671.0
604;Trekker voor oplegger;Voertuig 7 jaar oud;2005;320.7;293.5;27.2;458.6;293.5;165.1;72745.0;46557.0;26188.0;6304.0
605;Trekker voor oplegger;Voertuig 7 jaar oud;2006;319.1;289.6;29.5;452.5;289.6;162.9;79315.0;50762.0;28553.0;5705.0
606;Trekker voor oplegger;Voertuig 7 jaar oud;2007;332.5;299.9;32.7;468.5;299.9;168.7;79008.0;50565.0;28443.0;5930.0
607;Trekker voor oplegger;Voertuig 7 jaar oud;2008;350.5;316.4;34.1;486.8;316.4;170.4;76789.0;49913.0;26876.0;6340.0
608;Trekker voor oplegger;Voertuig 7 jaar oud;2009;268.2;241.7;26.5;369.5;241.7;127.7;73366.0;48004.0;25363.0;5036.0
609;Trekker voor oplegger;Voertuig 7 jaar oud;2010;266.9;240.5;26.5;364.2;240.5;123.7;72203.0;47672.0;24532.0;5044.0
610;Trekker voor oplegger;Voertuig 7 jaar oud;2011;333.5;296.7;36.8;478.1;296.7;181.4;80374.0;49885.0;30490.0;5948.0
611;Trekker voor oplegger;Voertuig 7 jaar oud;2012;347.2;312.8;34.4;473.9;312.8;161.1;78430.0;51771.0;26659.0;6042.0
612;Trekker voor oplegger;Voertuig 7 jaar oud;2013;527.1;465.5;61.6;764.3;465.5;298.9;83233.0;50689.0;32544.0;9183.0
613;Trekker voor oplegger;Voertuig 7 jaar oud;2014;442.1;391.7;50.4;624.8;391.7;233.0;81444.0;51065.0;30379.0;7671.0
614;Trekker voor oplegger;Voertuig 7 jaar oud;2015;512.6;450.5;62.1;700.6;450.5;250.1;79536.0;51142.0;28394.0;8808.0
615;Trekker voor oplegger;Voertuig 7 jaar oud;2016;278.3;244.4;33.9;361.0;244.4;116.6;76867.0;52039.0;24828.0;4697.0
616;Trekker voor oplegger;Voertuig 7 jaar oud;2017;259.2;230.0;29.3;325.3;230.0;95.3;75737.0;53546.0;22191.0;4295.0
617;Trekker voor oplegger;Voertuig 7 jaar oud;2018;340.2;297.2;43.0;439.6;297.2;142.4;73119.0;49429.0;23691.0;6012.0
618;Trekker voor oplegger;Voertuig 7 jaar oud;2019;344.4;305.6;38.7;425.1;305.6;119.4;71996.0;51765.0;20231.0;5904.0
619;Trekker voor oplegger;Voertuig 7 jaar oud;2020;381.1;329.5;51.6;474.1;329.5;144.6;73036.0;50760.0;22276.0;6492.0
620;Trekker voor oplegger;Voertuig 8 jaar oud;1990;53.0;50.0;3.0;68.0;50.0;19.0;;;;
621;Trekker voor oplegger;Voertuig 8 jaar oud;1991;70.0;65.0;4.0;92.0;65.0;27.0;;;;
622;Trekker voor oplegger;Voertuig 8 jaar oud;1992;97.0;92.0;6.0;128.0;92.0;36.0;;;;
623;Trekker voor oplegger;Voertuig 8 jaar oud;1993;101.0;95.0;6.0;133.0;95.0;38.0;;;;
624;Trekker voor oplegger;Voertuig 8 jaar oud;1994;74.0;69.0;5.0;100.0;69.0;32.0;;;;
