ID;Goederengroepen;LandenGroepen;Perioden;Invoerwaarde_1;Invoerhoeveelheid_2;Uitvoerwaarde_3;Uitvoerhoeveelheid_4;Eenheid_5
1886;Totaal goederengroepen.;Totaal West-Afrika;2006 februari;129861.0;;141811.0;;                    
1887;Totaal goederengroepen.;Totaal West-Afrika;2006 maart;149778.0;;164232.0;;                    
1888;Totaal goederengroepen.;Totaal West-Afrika;2006 april;46118.0;;195392.0;;                    
1889;Totaal goederengroepen.;Totaal West-Afrika;2006 mei;86254.0;;218077.0;;                    
1890;Totaal goederengroepen.;Totaal West-Afrika;2006 juni;150006.0;;214209.0;;                    
1891;Totaal goederengroepen.;Totaal West-Afrika;2006 juli;103826.0;;197969.0;;                    
1892;Totaal goederengroepen.;Totaal West-Afrika;2006 augustus;227670.0;;205080.0;;                    
1893;Totaal goederengroepen.;Totaal West-Afrika;2006 september;98206.0;;187723.0;;                    
1894;Totaal goederengroepen.;Totaal West-Afrika;2006 oktober;119125.0;;198286.0;;                    
1895;Totaal goederengroepen.;Totaal West-Afrika;2006 november;186474.0;;176897.0;;                    
1896;Totaal goederengroepen.;Totaal West-Afrika;2006 december;206249.0;;175878.0;;                    
1897;Totaal goederengroepen.;Totaal West-Afrika;2006;1642363.0;;2201695.0;;                    
1898;Totaal goederengroepen.;Totaal West-Afrika;2007 januari;155530.0;;186478.0;;                    
1899;Totaal goederengroepen.;Totaal West-Afrika;2007 februari;150692.0;;279919.0;;                    
1900;Totaal goederengroepen.;Totaal West-Afrika;2007 maart;85202.0;;275614.0;;                    
1901;Totaal goederengroepen.;Totaal West-Afrika;2007 april;140308.0;;314020.0;;                    
1902;Totaal goederengroepen.;Totaal West-Afrika;2007 mei;146064.0;;347042.0;;                    
1903;Totaal goederengroepen.;Totaal West-Afrika;2007 juni;102498.0;;300401.0;;                    
1904;Totaal goederengroepen.;Totaal West-Afrika;2007 juli;223440.0;;237123.0;;                    
1905;Totaal goederengroepen.;Totaal West-Afrika;2007 augustus;111150.0;;273765.0;;                    
1906;Totaal goederengroepen.;Totaal West-Afrika;2007 september;135432.0;;266158.0;;                    
1907;Totaal goederengroepen.;Totaal West-Afrika;2007 oktober;133306.0;;225366.0;;                    
1908;Totaal goederengroepen.;Totaal West-Afrika;2007 november;175425.0;;319453.0;;                    
1909;Totaal goederengroepen.;Totaal West-Afrika;2007 december;166365.0;;313290.0;;                    
1910;Totaal goederengroepen.;Totaal West-Afrika;2007;1725412.0;;3338629.0;;                    
1911;Totaal goederengroepen.;Totaal West-Afrika;2008 januari;123179.0;;289731.0;;                    
1912;Totaal goederengroepen.;Totaal West-Afrika;2008 februari;117829.0;;436343.0;;                    
1913;Totaal goederengroepen.;Totaal West-Afrika;2008 maart;216031.0;;365731.0;;                    
1914;Totaal goederengroepen.;Totaal West-Afrika;2008 april;180172.0;;348295.0;;                    
1915;Totaal goederengroepen.;Totaal West-Afrika;2008 mei;228529.0;;294361.0;;                    
1916;Totaal goederengroepen.;Totaal West-Afrika;2008 juni;188159.0;;440034.0;;                    
1917;Totaal goederengroepen.;Totaal West-Afrika;2008 juli;114910.0;;385647.0;;                    
1918;Totaal goederengroepen.;Totaal West-Afrika;2008 augustus;163673.0;;561456.0;;                    
1919;Totaal goederengroepen.;Totaal West-Afrika;2008 september;198340.0;;351484.0;;                    
1920;Totaal goederengroepen.;Totaal West-Afrika;2008 oktober;150374.0;;316988.0;;                    
1921;Totaal goederengroepen.;Totaal West-Afrika;2008 november;229414.0;;271471.0;;                    
1922;Totaal goederengroepen.;Totaal West-Afrika;2008 december;288137.0;;325029.0;;                    
1923;Totaal goederengroepen.;Totaal West-Afrika;2008;2198747.0;;4386570.0;;                    
1924;Totaal goederengroepen.;Totaal West-Afrika;2009 januari;211680.0;;285992.0;;                    
1925;Totaal goederengroepen.;Totaal West-Afrika;2009 februari;152101.0;;219322.0;;                    
1926;Totaal goederengroepen.;Totaal West-Afrika;2009 maart;118261.0;;262467.0;;                    
1927;Totaal goederengroepen.;Totaal West-Afrika;2009 april;161989.0;;338689.0;;                    
1928;Totaal goederengroepen.;Totaal West-Afrika;2009 mei;186846.0;;305200.0;;                    
1929;Totaal goederengroepen.;Totaal West-Afrika;2009 juni;215200.0;;341839.0;;                    
1930;Totaal goederengroepen.;Totaal West-Afrika;2009 juli;240882.0;;347731.0;;                    
1931;Totaal goederengroepen.;Totaal West-Afrika;2009 augustus;181021.0;;397980.0;;                    
1932;Totaal goederengroepen.;Totaal West-Afrika;2009 september;143884.0;;373593.0;;                    
1933;Totaal goederengroepen.;Totaal West-Afrika;2009 oktober;173626.0;;268029.0;;                    
1934;Totaal goederengroepen.;Totaal West-Afrika;2009 november;219029.0;;380317.0;;                    
1935;Totaal goederengroepen.;Totaal West-Afrika;2009 december;391606.0;;338167.0;;                    
1936;Totaal goederengroepen.;Totaal West-Afrika;2009;2396125.0;;3859326.0;;                    
1937;Totaal goederengroepen.;Totaal West-Afrika;2010 januari;199306.0;;283245.0;;                    
1938;Totaal goederengroepen.;Totaal West-Afrika;2010 februari;203220.0;;519706.0;;                    
1939;Totaal goederengroepen.;Totaal West-Afrika;2010 maart;134020.0;;387668.0;;                    
1940;Totaal goederengroepen.;Totaal West-Afrika;2010 april;344217.0;;377209.0;;                    
1941;Totaal goederengroepen.;Totaal West-Afrika;2010 mei;353316.0;;302717.0;;                    
1942;Totaal goederengroepen.;Totaal West-Afrika;2010 juni;257847.0;;396026.0;;                    
1943;Totaal goederengroepen.;Totaal West-Afrika;2010 juli;258916.0;;348647.0;;                    
1944;Totaal goederengroepen.;Totaal West-Afrika;2010 augustus;322024.0;;376300.0;;                    
1945;Totaal goederengroepen.;Totaal West-Afrika;2010 september;320828.0;;567071.0;;                    
1946;Totaal goederengroepen.;Totaal West-Afrika;2010 oktober;308428.0;;495527.0;;                    
1947;Totaal goederengroepen.;Totaal West-Afrika;2010 november;230659.0;;521613.0;;                    
1948;Totaal goederengroepen.;Totaal West-Afrika;2010 december;368350.0;;658062.0;;                    
1949;Totaal goederengroepen.;Totaal West-Afrika;2010;3301131.0;;5233791.0;;                    
1950;Totaal goederengroepen.;Totaal Amerika;1996 januari;1253729.0;;588463.0;;                    
1951;Totaal goederengroepen.;Totaal Amerika;1996 februari;1150045.0;;602373.0;;                    
1952;Totaal goederengroepen.;Totaal Amerika;1996 maart;1285952.0;;648364.0;;                    
1953;Totaal goederengroepen.;Totaal Amerika;1996 april;1257834.0;;577597.0;;                    
1954;Totaal goederengroepen.;Totaal Amerika;1996 mei;1340941.0;;651531.0;;                    
1955;Totaal goederengroepen.;Totaal Amerika;1996 juni;1280774.0;;687733.0;;                    
1956;Totaal goederengroepen.;Totaal Amerika;1996 juli;1242488.0;;744963.0;;                    
1957;Totaal goederengroepen.;Totaal Amerika;1996 augustus;1113137.0;;636935.0;;                    
1958;Totaal goederengroepen.;Totaal Amerika;1996 september;1283825.0;;666300.0;;                    
1959;Totaal goederengroepen.;Totaal Amerika;1996 oktober;1696963.0;;714525.0;;                    
1960;Totaal goederengroepen.;Totaal Amerika;1996 november;1462172.0;;700724.0;;                    
1961;Totaal goederengroepen.;Totaal Amerika;1996 december;1291816.0;;640996.0;;                    
1962;Totaal goederengroepen.;Totaal Amerika;1996;15659676.0;;7860504.0;;                    
1963;Totaal goederengroepen.;Totaal Amerika;1997 januari;1411213.0;;689261.0;;                    
1964;Totaal goederengroepen.;Totaal Amerika;1997 februari;1395635.0;;694393.0;;                    
1965;Totaal goederengroepen.;Totaal Amerika;1997 maart;1512558.0;;742843.0;;                    
1966;Totaal goederengroepen.;Totaal Amerika;1997 april;1730227.0;;728132.0;;                    
1967;Totaal goederengroepen.;Totaal Amerika;1997 mei;1635285.0;;744999.0;;                    
1968;Totaal goederengroepen.;Totaal Amerika;1997 juni;1585949.0;;871121.0;;                    
1969;Totaal goederengroepen.;Totaal Amerika;1997 juli;1517684.0;;870948.0;;                    
1970;Totaal goederengroepen.;Totaal Amerika;1997 augustus;1399994.0;;778173.0;;                    
1971;Totaal goederengroepen.;Totaal Amerika;1997 september;1789325.0;;938864.0;;                    
1972;Totaal goederengroepen.;Totaal Amerika;1997 oktober;1812931.0;;865924.0;;                    
1973;Totaal goederengroepen.;Totaal Amerika;1997 november;1688425.0;;853056.0;;                    
1974;Totaal goederengroepen.;Totaal Amerika;1997 december;1590023.0;;828015.0;;                    
1975;Totaal goederengroepen.;Totaal Amerika;1997;19069250.0;;9605729.0;;                    
1976;Totaal goederengroepen.;Totaal Amerika;1998 januari;1731093.0;;704300.0;;                    
1977;Totaal goederengroepen.;Totaal Amerika;1998 februari;1741938.0;;777850.0;;                    
1978;Totaal goederengroepen.;Totaal Amerika;1998 maart;1937548.0;;881011.0;;                    
1979;Totaal goederengroepen.;Totaal Amerika;1998 april;1678484.0;;835097.0;;                    
1980;Totaal goederengroepen.;Totaal Amerika;1998 mei;1587075.0;;808340.0;;                    
1981;Totaal goederengroepen.;Totaal Amerika;1998 juni;1986343.0;;968335.0;;                    
1982;Totaal goederengroepen.;Totaal Amerika;1998 juli;1659998.0;;1044429.0;;                    
1983;Totaal goederengroepen.;Totaal Amerika;1998 augustus;1710018.0;;814479.0;;                    
1984;Totaal goederengroepen.;Totaal Amerika;1998 september;1740300.0;;949143.0;;                    
1985;Totaal goederengroepen.;Totaal Amerika;1998 oktober;1677145.0;;929426.0;;                    
1986;Totaal goederengroepen.;Totaal Amerika;1998 november;1774199.0;;860756.0;;                    
1987;Totaal goederengroepen.;Totaal Amerika;1998 december;1657083.0;;879831.0;;                    
1988;Totaal goederengroepen.;Totaal Amerika;1998;20881224.0;;10452995.0;;                    
1989;Totaal goederengroepen.;Totaal Amerika;1999 januari;1570361.0;;745766.0;;                    
1990;Totaal goederengroepen.;Totaal Amerika;1999 februari;1540898.0;;734368.0;;                    
1991;Totaal goederengroepen.;Totaal Amerika;1999 maart;2044192.0;;963081.0;;                    
1992;Totaal goederengroepen.;Totaal Amerika;1999 april;1886064.0;;847496.0;;                    
1993;Totaal goederengroepen.;Totaal Amerika;1999 mei;1864161.0;;810755.0;;                    
1994;Totaal goederengroepen.;Totaal Amerika;1999 juni;1918394.0;;955655.0;;                    
1995;Totaal goederengroepen.;Totaal Amerika;1999 juli;1773843.0;;1020792.0;;                    
1996;Totaal goederengroepen.;Totaal Amerika;1999 augustus;1912062.0;;856695.0;;                    
1997;Totaal goederengroepen.;Totaal Amerika;1999 september;2036404.0;;1051273.0;;                    
1998;Totaal goederengroepen.;Totaal Amerika;1999 oktober;1871973.0;;1098514.0;;                    
1999;Totaal goederengroepen.;Totaal Amerika;1999 november;2039848.0;;1063480.0;;                    
2000;Totaal goederengroepen.;Totaal Amerika;1999 december;2010567.0;;1096759.0;;                    
2001;Totaal goederengroepen.;Totaal Amerika;1999;22468766.0;;11244634.0;;                    
2002;Totaal goederengroepen.;Totaal Amerika;2000 januari;1963374.0;;944188.0;;                    
2003;Totaal goederengroepen.;Totaal Amerika;2000 februari;2108815.0;;1106703.0;;                    
2004;Totaal goederengroepen.;Totaal Amerika;2000 maart;2371653.0;;1207323.0;;                    
2005;Totaal goederengroepen.;Totaal Amerika;2000 april;2234402.0;;1086616.0;;                    
2006;Totaal goederengroepen.;Totaal Amerika;2000 mei;2597524.0;;1328542.0;;                    
2007;Totaal goederengroepen.;Totaal Amerika;2000 juni;2427989.0;;1226326.0;;                    
2008;Totaal goederengroepen.;Totaal Amerika;2000 juli;2219268.0;;1177117.0;;                    
2009;Totaal goederengroepen.;Totaal Amerika;2000 augustus;2354463.0;;1266084.0;;                    
2010;Totaal goederengroepen.;Totaal Amerika;2000 september;2485913.0;;1313773.0;;                    
2011;Totaal goederengroepen.;Totaal Amerika;2000 oktober;2824040.0;;1400821.0;;                    
2012;Totaal goederengroepen.;Totaal Amerika;2000 november;2617582.0;;1427621.0;;                    
2013;Totaal goederengroepen.;Totaal Amerika;2000 december;2436297.0;;1287794.0;;                    
2014;Totaal goederengroepen.;Totaal Amerika;2000;28641319.0;;14772908.0;;                    
2015;Totaal goederengroepen.;Totaal Amerika;2001 januari;2553542.0;;1227481.0;;                    
2016;Totaal goederengroepen.;Totaal Amerika;2001 februari;2193644.0;;1166240.0;;                    
2017;Totaal goederengroepen.;Totaal Amerika;2001 maart;2555477.0;;1287737.0;;                    
2018;Totaal goederengroepen.;Totaal Amerika;2001 april;2572765.0;;1246481.0;;                    
2019;Totaal goederengroepen.;Totaal Amerika;2001 mei;2615459.0;;1279096.0;;                    
2020;Totaal goederengroepen.;Totaal Amerika;2001 juni;2634677.0;;1217685.0;;                    
2021;Totaal goederengroepen.;Totaal Amerika;2001 juli;2393048.0;;1203070.0;;                    
2022;Totaal goederengroepen.;Totaal Amerika;2001 augustus;2320974.0;;1180588.0;;                    
2023;Totaal goederengroepen.;Totaal Amerika;2001 september;2112656.0;;1095535.0;;                    
2024;Totaal goederengroepen.;Totaal Amerika;2001 oktober;2567665.0;;1332151.0;;                    
2025;Totaal goederengroepen.;Totaal Amerika;2001 november;2321435.0;;1292111.0;;                    
2026;Totaal goederengroepen.;Totaal Amerika;2001 december;1998031.0;;1154622.0;;                    
2027;Totaal goederengroepen.;Totaal Amerika;2001;28839373.0;;14682797.0;;                    
2028;Totaal goederengroepen.;Totaal Amerika;2002 januari;2128128.0;;1099911.0;;                    
2029;Totaal goederengroepen.;Totaal Amerika;2002 februari;1948471.0;;1223826.0;;                    
2030;Totaal goederengroepen.;Totaal Amerika;2002 maart;2388152.0;;1319247.0;;                    
2031;Totaal goederengroepen.;Totaal Amerika;2002 april;2863638.0;;1325464.0;;                    
2032;Totaal goederengroepen.;Totaal Amerika;2002 mei;2249987.0;;1351236.0;;                    
2033;Totaal goederengroepen.;Totaal Amerika;2002 juni;2098917.0;;1370939.0;;                    
2034;Totaal goederengroepen.;Totaal Amerika;2002 juli;1974099.0;;1332384.0;;                    
2035;Totaal goederengroepen.;Totaal Amerika;2002 augustus;1960586.0;;1242572.0;;                    
2036;Totaal goederengroepen.;Totaal Amerika;2002 september;1910465.0;;1193453.0;;                    
2037;Totaal goederengroepen.;Totaal Amerika;2002 oktober;2123965.0;;1410846.0;;                    
2038;Totaal goederengroepen.;Totaal Amerika;2002 november;2007682.0;;1389626.0;;                    
2039;Totaal goederengroepen.;Totaal Amerika;2002 december;1813808.0;;1192726.0;;                    
2040;Totaal goederengroepen.;Totaal Amerika;2002;25467898.0;;15452230.0;;                    
2041;Totaal goederengroepen.;Totaal Amerika;2003 januari;1959387.0;;1345884.0;;                    
2042;Totaal goederengroepen.;Totaal Amerika;2003 februari;1740692.0;;1202120.0;;                    
2043;Totaal goederengroepen.;Totaal Amerika;2003 maart;2027635.0;;1266450.0;;                    
2044;Totaal goederengroepen.;Totaal Amerika;2003 april;2068203.0;;1303386.0;;                    
2045;Totaal goederengroepen.;Totaal Amerika;2003 mei;2083907.0;;1350203.0;;                    
2046;Totaal goederengroepen.;Totaal Amerika;2003 juni;1729862.0;;1173889.0;;                    
2047;Totaal goederengroepen.;Totaal Amerika;2003 juli;1775768.0;;1254024.0;;                    
2048;Totaal goederengroepen.;Totaal Amerika;2003 augustus;1627083.0;;1216719.0;;                    
2049;Totaal goederengroepen.;Totaal Amerika;2003 september;1868919.0;;1321762.0;;                    
2050;Totaal goederengroepen.;Totaal Amerika;2003 oktober;2235946.0;;1445662.0;;                    
2051;Totaal goederengroepen.;Totaal Amerika;2003 november;2095227.0;;1219227.0;;                    
2052;Totaal goederengroepen.;Totaal Amerika;2003 december;2074439.0;;1177082.0;;                    
2053;Totaal goederengroepen.;Totaal Amerika;2003;23287068.0;;15276408.0;;                    
2054;Totaal goederengroepen.;Totaal Amerika;2004 januari;1811266.0;;1144685.0;;                    
2055;Totaal goederengroepen.;Totaal Amerika;2004 februari;1977901.0;;1210972.0;;                    
2056;Totaal goederengroepen.;Totaal Amerika;2004 maart;2220424.0;;1352631.0;;                    
2057;Totaal goederengroepen.;Totaal Amerika;2004 april;2369851.0;;1257521.0;;                    
2058;Totaal goederengroepen.;Totaal Amerika;2004 mei;2164642.0;;1304945.0;;                    
2059;Totaal goederengroepen.;Totaal Amerika;2004 juni;2354653.0;;1409164.0;;                    
2060;Totaal goederengroepen.;Totaal Amerika;2004 juli;2069803.0;;1462316.0;;                    
2061;Totaal goederengroepen.;Totaal Amerika;2004 augustus;2278499.0;;1308403.0;;                    
2062;Totaal goederengroepen.;Totaal Amerika;2004 september;2223118.0;;1411320.0;;                    
2063;Totaal goederengroepen.;Totaal Amerika;2004 oktober;2282578.0;;1470966.0;;                    
2064;Totaal goederengroepen.;Totaal Amerika;2004 november;2312303.0;;1398443.0;;                    
2065;Totaal goederengroepen.;Totaal Amerika;2004 december;2376506.0;;1355465.0;;                    
2066;Totaal goederengroepen.;Totaal Amerika;2004;26441544.0;;16086831.0;;                    
2067;Totaal goederengroepen.;Totaal Amerika;2005 januari;2100233.0;;1325163.0;;                    
2068;Totaal goederengroepen.;Totaal Amerika;2005 februari;1983164.0;;1239492.0;;                    
2069;Totaal goederengroepen.;Totaal Amerika;2005 maart;2420846.0;;1417248.0;;                    
2070;Totaal goederengroepen.;Totaal Amerika;2005 april;2398325.0;;1547509.0;;                    
2071;Totaal goederengroepen.;Totaal Amerika;2005 mei;2347749.0;;1507766.0;;                    
2072;Totaal goederengroepen.;Totaal Amerika;2005 juni;2554370.0;;1616583.0;;                    
2073;Totaal goederengroepen.;Totaal Amerika;2005 juli;2686711.0;;1638161.0;;                    
2074;Totaal goederengroepen.;Totaal Amerika;2005 augustus;2687711.0;;1575178.0;;                    
2075;Totaal goederengroepen.;Totaal Amerika;2005 september;2556263.0;;1721056.0;;                    
2076;Totaal goederengroepen.;Totaal Amerika;2005 oktober;2636445.0;;1724370.0;;                    
2077;Totaal goederengroepen.;Totaal Amerika;2005 november;2728443.0;;1679659.0;;                    
2078;Totaal goederengroepen.;Totaal Amerika;2005 december;2807966.0;;1546781.0;;                    
2079;Totaal goederengroepen.;Totaal Amerika;2005;29908226.0;;18538966.0;;                    
2080;Totaal goederengroepen.;Totaal Amerika;2006 januari;2699130.0;;1665152.0;;                    
2081;Totaal goederengroepen.;Totaal Amerika;2006 februari;2420456.0;;1567202.0;;                    
2082;Totaal goederengroepen.;Totaal Amerika;2006 maart;3258897.0;;1817134.0;;                    
2083;Totaal goederengroepen.;Totaal Amerika;2006 april;3070812.0;;1861125.0;;                    
2084;Totaal goederengroepen.;Totaal Amerika;2006 mei;2953402.0;;1957650.0;;                    
2085;Totaal goederengroepen.;Totaal Amerika;2006 juni;3088513.0;;2120427.0;;                    
2086;Totaal goederengroepen.;Totaal Amerika;2006 juli;2864310.0;;1801870.0;;                    
2087;Totaal goederengroepen.;Totaal Amerika;2006 augustus;2770542.0;;1905902.0;;                    
2088;Totaal goederengroepen.;Totaal Amerika;2006 september;2786213.0;;1773943.0;;                    
2089;Totaal goederengroepen.;Totaal Amerika;2006 oktober;3196590.0;;1892766.0;;                    
2090;Totaal goederengroepen.;Totaal Amerika;2006 november;2977330.0;;2005630.0;;                    
2091;Totaal goederengroepen.;Totaal Amerika;2006 december;2964201.0;;1980475.0;;                    
2092;Totaal goederengroepen.;Totaal Amerika;2006;35050396.0;;22349276.0;;                    
2093;Totaal goederengroepen.;Totaal Amerika;2007 januari;3018255.0;;1673858.0;;                    
2094;Totaal goederengroepen.;Totaal Amerika;2007 februari;2771217.0;;1594690.0;;                    
2095;Totaal goederengroepen.;Totaal Amerika;2007 maart;3402368.0;;2357468.0;;                    
2096;Totaal goederengroepen.;Totaal Amerika;2007 april;3225555.0;;1925379.0;;                    
2097;Totaal goederengroepen.;Totaal Amerika;2007 mei;3181253.0;;2036637.0;;                    
2098;Totaal goederengroepen.;Totaal Amerika;2007 juni;3056353.0;;2334005.0;;                    
2099;Totaal goederengroepen.;Totaal Amerika;2007 juli;3032857.0;;2101549.0;;                    
2100;Totaal goederengroepen.;Totaal Amerika;2007 augustus;2988564.0;;2090998.0;;                    
2101;Totaal goederengroepen.;Totaal Amerika;2007 september;2930533.0;;2233130.0;;                    
2102;Totaal goederengroepen.;Totaal Amerika;2007 oktober;3197074.0;;2279416.0;;                    
2103;Totaal goederengroepen.;Totaal Amerika;2007 november;3130456.0;;2176292.0;;                    
2104;Totaal goederengroepen.;Totaal Amerika;2007 december;3071580.0;;1709490.0;;                    
2105;Totaal goederengroepen.;Totaal Amerika;2007;37006065.0;;24512912.0;;                    
2106;Totaal goederengroepen.;Totaal Amerika;2008 januari;3557296.0;;1669409.0;;                    
2107;Totaal goederengroepen.;Totaal Amerika;2008 februari;3577106.0;;1933431.0;;                    
2108;Totaal goederengroepen.;Totaal Amerika;2008 maart;3905203.0;;1786704.0;;                    
2109;Totaal goederengroepen.;Totaal Amerika;2008 april;3787252.0;;2100300.0;;                    
2110;Totaal goederengroepen.;Totaal Amerika;2008 mei;3731799.0;;2190683.0;;                    
2111;Totaal goederengroepen.;Totaal Amerika;2008 juni;3709805.0;;2451422.0;;                    
2112;Totaal goederengroepen.;Totaal Amerika;2008 juli;3368777.0;;2110389.0;;                    
2113;Totaal goederengroepen.;Totaal Amerika;2008 augustus;3491461.0;;1915720.0;;                    
2114;Totaal goederengroepen.;Totaal Amerika;2008 september;3708523.0;;2473165.0;;                    
2115;Totaal goederengroepen.;Totaal Amerika;2008 oktober;3418251.0;;2383651.0;;                    
2116;Totaal goederengroepen.;Totaal Amerika;2008 november;3617578.0;;1899502.0;;                    
2117;Totaal goederengroepen.;Totaal Amerika;2008 december;3100458.0;;1636248.0;;                    
2118;Totaal goederengroepen.;Totaal Amerika;2008;42973509.0;;24550624.0;;                    
2119;Totaal goederengroepen.;Totaal Amerika;2009 januari;2842714.0;;1434388.0;;                    
2120;Totaal goederengroepen.;Totaal Amerika;2009 februari;2779580.0;;1756637.0;;                    
2121;Totaal goederengroepen.;Totaal Amerika;2009 maart;3375211.0;;1773649.0;;                    
2122;Totaal goederengroepen.;Totaal Amerika;2009 april;2861862.0;;1551711.0;;                    
2123;Totaal goederengroepen.;Totaal Amerika;2009 mei;2987565.0;;1657440.0;;                    
2124;Totaal goederengroepen.;Totaal Amerika;2009 juni;2894302.0;;1855621.0;;                    
2125;Totaal goederengroepen.;Totaal Amerika;2009 juli;2873459.0;;1919468.0;;                    
2126;Totaal goederengroepen.;Totaal Amerika;2009 augustus;2928574.0;;1666581.0;;                    
2127;Totaal goederengroepen.;Totaal Amerika;2009 september;2875434.0;;1865041.0;;                    
2128;Totaal goederengroepen.;Totaal Amerika;2009 oktober;2870795.0;;1750785.0;;                    
2129;Totaal goederengroepen.;Totaal Amerika;2009 november;2937294.0;;1714374.0;;                    
2130;Totaal goederengroepen.;Totaal Amerika;2009 december;2980325.0;;1638632.0;;                    
2131;Totaal goederengroepen.;Totaal Amerika;2009;35207115.0;;20584327.0;;                    
2132;Totaal goederengroepen.;Totaal Amerika;2010 januari;2844147.0;;1481337.0;;                    
2133;Totaal goederengroepen.;Totaal Amerika;2010 februari;2682896.0;;1695642.0;;                    
2134;Totaal goederengroepen.;Totaal Amerika;2010 maart;3306378.0;;2334535.0;;                    
2135;Totaal goederengroepen.;Totaal Amerika;2010 april;3273696.0;;1975700.0;;                    
2136;Totaal goederengroepen.;Totaal Amerika;2010 mei;3383871.0;;2205584.0;;                    
2137;Totaal goederengroepen.;Totaal Amerika;2010 juni;3730781.0;;2382899.0;;                    
2138;Totaal goederengroepen.;Totaal Amerika;2010 juli;3625374.0;;2684204.0;;                    
2139;Totaal goederengroepen.;Totaal Amerika;2010 augustus;3178868.0;;2447579.0;;                    
2140;Totaal goederengroepen.;Totaal Amerika;2010 september;3266436.0;;2397971.0;;                    
2141;Totaal goederengroepen.;Totaal Amerika;2010 oktober;3611217.0;;2137703.0;;                    
2142;Totaal goederengroepen.;Totaal Amerika;2010 november;3567308.0;;1870541.0;;                    
2143;Totaal goederengroepen.;Totaal Amerika;2010 december;3371762.0;;2274404.0;;                    
2144;Totaal goederengroepen.;Totaal Amerika;2010;39842734.0;;25888099.0;;                    
2145;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 januari;286114.0;;170580.0;;                    
2146;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 februari;253924.0;;149750.0;;                    
2147;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 maart;259375.0;;197509.0;;                    
2148;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 april;346350.0;;151782.0;;                    
2149;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 mei;376309.0;;174272.0;;                    
2150;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 juni;356271.0;;196043.0;;                    
2151;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 juli;327304.0;;204722.0;;                    
2152;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 augustus;321888.0;;139817.0;;                    
2153;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 september;280427.0;;164762.0;;                    
2154;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 oktober;366597.0;;173687.0;;                    
2155;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 november;273036.0;;190300.0;;                    
2156;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996 december;217637.0;;161636.0;;                    
2157;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1996;3665231.0;;2074858.0;;                    
2158;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 januari;272693.0;;186712.0;;                    
2159;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 februari;274464.0;;208596.0;;                    
2160;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 maart;320761.0;;188758.0;;                    
2161;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 april;393241.0;;209574.0;;                    
2162;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 mei;380103.0;;189836.0;;                    
2163;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 juni;381591.0;;240429.0;;                    
2164;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 juli;361447.0;;226032.0;;                    
2165;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 augustus;360694.0;;191345.0;;                    
2166;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 september;347546.0;;246772.0;;                    
2167;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 oktober;333458.0;;245393.0;;                    
2168;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 november;298245.0;;201219.0;;                    
2169;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997 december;259623.0;;214603.0;;                    
2170;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1997;3983866.0;;2549267.0;;                    
2171;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1998 januari;304713.0;;187137.0;;                    
2172;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1998 februari;300585.0;;198645.0;;                    
2173;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1998 maart;330760.0;;230556.0;;                    
2174;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1998 april;444570.0;;214406.0;;                    
2175;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1998 mei;367140.0;;205851.0;;                    
2176;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1998 juni;399269.0;;262571.0;;                    
2177;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1998 juli;393848.0;;276604.0;;                    
2178;Totaal goederengroepen.;Totaal Midden- en Zuid-Amerika;1998 augustus;455795.0;;221392.0;;                    
