ID;RegioS;Perioden;TotaalAlleDoodsoorzaken_1;Nieuwvormingen_2;ZiektenVanHartEnVaatstelsel_3;UitwendigeDoodsoorzaken_4;OverigeDoodsoorzaken_5;Gemeente_6;Landsdeel_7;Provincie_8;COROPGebied_9;GrootstedelijkeAgglomeratie_10;Stadsgewest_11
7226;Mook en Middelaar;1991;37.0;11.0;16.0;2.0;8.0;0944;4;31;37;  ;  
7227;Mook en Middelaar;1992;32.0;10.0;15.0;2.0;5.0;0944;4;31;37;  ;  
7228;Mook en Middelaar;1993;29.0;11.0;9.0;0.0;9.0;0944;4;31;37;  ;  
7229;Mook en Middelaar;1994;31.0;15.0;14.0;0.0;2.0;0944;4;31;37;  ;  
7230;Mook en Middelaar;1995;49.0;18.0;20.0;2.0;9.0;0944;4;31;37;  ;  
7231;Mook en Middelaar;1996;53.0;25.0;19.0;1.0;8.0;0944;4;31;37;  ;  
7232;Mook en Middelaar;1997;36.0;13.0;13.0;1.0;9.0;0944;4;31;37;  ;  
7233;Mook en Middelaar;1998;38.0;12.0;15.0;0.0;11.0;0944;4;31;37;  ;  
7234;Mook en Middelaar;1999;46.0;21.0;17.0;0.0;8.0;0944;4;31;37;  ;  
7235;Mook en Middelaar;2000;38.0;10.0;18.0;1.0;9.0;0944;4;31;37;00;07
7236;Mook en Middelaar;2001;59.0;22.0;11.0;5.0;21.0;0944;4;31;37;00;07
7237;Mook en Middelaar;2002;37.0;12.0;12.0;1.0;12.0;0944;4;31;37;00;07
7238;Mook en Middelaar;2003;48.0;22.0;11.0;3.0;12.0;0944;4;31;37;00;07
7239;Mook en Middelaar;2004;46.0;20.0;17.0;1.0;8.0;0944;4;31;37;00;07
7240;Mook en Middelaar;2005;54.0;19.0;20.0;1.0;14.0;0944;4;31;37;00;07
7241;Mook en Middelaar;2006;50.0;24.0;11.0;0.0;15.0;0944;4;31;37;00;07
7242;Moordrecht;1990;53.0;19.0;19.0;1.0;14.0;0563;3;28;28;  ;  
7243;Moordrecht;1991;46.0;10.0;20.0;2.0;14.0;0563;3;28;28;  ;  
7244;Moordrecht;1992;44.0;19.0;21.0;2.0;2.0;0563;3;28;28;  ;  
7245;Moordrecht;1993;67.0;19.0;28.0;2.0;18.0;0563;3;28;28;  ;  
7246;Moordrecht;1994;57.0;17.0;24.0;1.0;15.0;0563;3;28;28;  ;  
7247;Moordrecht;1995;43.0;12.0;23.0;0.0;8.0;0563;3;28;28;  ;  
7248;Moordrecht;1996;54.0;16.0;19.0;1.0;18.0;0563;3;28;28;  ;  
7249;Moordrecht;1997;43.0;13.0;20.0;2.0;8.0;0563;3;28;28;  ;  
7250;Moordrecht;1998;54.0;20.0;19.0;0.0;15.0;0563;3;28;28;  ;  
7251;Moordrecht;1999;56.0;15.0;24.0;2.0;15.0;0563;3;28;28;  ;  
7252;Moordrecht;2000;50.0;14.0;22.0;2.0;12.0;0563;3;28;28;00;00
7253;Moordrecht;2001;52.0;13.0;18.0;6.0;15.0;0563;3;28;28;00;00
7254;Moordrecht;2002;60.0;12.0;25.0;3.0;20.0;0563;3;28;28;00;00
7255;Moordrecht;2003;50.0;19.0;15.0;6.0;10.0;0563;3;28;28;00;00
7256;Moordrecht;2004;46.0;9.0;11.0;2.0;24.0;0563;3;28;28;00;00
7257;Moordrecht;2005;52.0;13.0;14.0;4.0;21.0;0563;3;28;28;00;00
7258;Moordrecht;2006;46.0;24.0;12.0;1.0;9.0;0563;3;28;28;00;00
7259;Muiden;1990;47.0;16.0;18.0;3.0;10.0;0424;3;27;24;  ;  
7260;Muiden;1991;56.0;21.0;19.0;2.0;14.0;0424;3;27;24;  ;  
7261;Muiden;1992;52.0;15.0;24.0;1.0;12.0;0424;3;27;24;  ;  
7262;Muiden;1993;52.0;15.0;26.0;0.0;11.0;0424;3;27;24;  ;  
7263;Muiden;1994;62.0;16.0;30.0;3.0;13.0;0424;3;27;24;  ;  
7264;Muiden;1995;47.0;15.0;20.0;2.0;10.0;0424;3;27;24;  ;  
7265;Muiden;1996;57.0;18.0;28.0;2.0;9.0;0424;3;27;24;  ;  
7266;Muiden;1997;56.0;9.0;24.0;3.0;20.0;0424;3;27;24;  ;  
7267;Muiden;1998;54.0;12.0;27.0;2.0;13.0;0424;3;27;24;  ;  
7268;Muiden;1999;55.0;17.0;24.0;1.0;13.0;0424;3;27;24;  ;  
7269;Muiden;2000;48.0;14.0;22.0;0.0;12.0;0424;3;27;24;00;10
7270;Muiden;2001;53.0;13.0;24.0;0.0;16.0;0424;3;27;24;00;10
7271;Muiden;2002;46.0;12.0;19.0;3.0;12.0;0424;3;27;24;00;10
7272;Muiden;2003;46.0;17.0;14.0;0.0;15.0;0424;3;27;24;00;10
7273;Muiden;2004;50.0;14.0;19.0;1.0;16.0;0424;3;27;24;00;10
7274;Muiden;2005;44.0;16.0;11.0;1.0;16.0;0424;3;27;24;00;10
7275;Muiden;2006;50.0;14.0;21.0;2.0;13.0;0424;3;27;24;00;10
7276;Naaldwijk;1990;208.0;64.0;80.0;5.0;59.0;0565;3;28;27;  ;  
7277;Naaldwijk;1991;192.0;56.0;81.0;5.0;50.0;0565;3;28;27;  ;  
7278;Naaldwijk;1992;199.0;55.0;81.0;6.0;57.0;0565;3;28;27;  ;  
7279;Naaldwijk;1993;219.0;64.0;86.0;9.0;60.0;0565;3;28;27;  ;  
7280;Naaldwijk;1994;216.0;66.0;75.0;8.0;67.0;0565;3;28;27;  ;  
7281;Naaldwijk;1995;200.0;54.0;67.0;12.0;67.0;0565;3;28;27;  ;  
7282;Naaldwijk;1996;199.0;59.0;75.0;7.0;58.0;0565;3;28;27;  ;  
7283;Naaldwijk;1997;205.0;58.0;79.0;4.0;64.0;0565;3;28;27;  ;  
7284;Naaldwijk;1998;236.0;69.0;75.0;10.0;82.0;0565;3;28;27;  ;  
7285;Naaldwijk;1999;231.0;68.0;93.0;11.0;59.0;0565;3;28;27;  ;  
7286;Naaldwijk;2000;222.0;65.0;71.0;13.0;73.0;0565;3;28;27;00;00
7287;Naaldwijk;2001;202.0;48.0;87.0;6.0;61.0;0565;3;28;27;00;00
7288;Naaldwijk;2002;199.0;55.0;65.0;9.0;70.0;0565;3;28;27;00;00
7289;Naaldwijk;2003;215.0;63.0;66.0;7.0;79.0;0565;3;28;27;00;00
7290;Naaldwijk;2004;;;;;;;;;;;
7291;Naaldwijk;2005;;;;;;;;;;;
7292;Naaldwijk;2006;;;;;;;;;;;
7293;Naarden;1990;190.0;54.0;87.0;8.0;41.0;0425;3;27;24;  ;  
7294;Naarden;1991;187.0;38.0;88.0;7.0;54.0;0425;3;27;24;  ;  
7295;Naarden;1992;158.0;42.0;66.0;3.0;47.0;0425;3;27;24;  ;  
7296;Naarden;1993;218.0;37.0;99.0;3.0;79.0;0425;3;27;24;  ;  
7297;Naarden;1994;192.0;43.0;84.0;6.0;59.0;0425;3;27;24;  ;  
7298;Naarden;1995;185.0;62.0;63.0;7.0;53.0;0425;3;27;24;  ;  
7299;Naarden;1996;193.0;47.0;77.0;8.0;61.0;0425;3;27;24;  ;  
7300;Naarden;1997;165.0;46.0;63.0;10.0;46.0;0425;3;27;24;  ;  
7301;Naarden;1998;159.0;41.0;66.0;4.0;48.0;0425;3;27;24;  ;  
7302;Naarden;1999;167.0;43.0;70.0;6.0;48.0;0425;3;27;24;  ;  
7303;Naarden;2000;171.0;47.0;66.0;5.0;53.0;0425;3;27;24;00;00
7304;Naarden;2001;156.0;49.0;54.0;8.0;45.0;0425;3;27;24;00;00
7305;Naarden;2002;141.0;43.0;49.0;3.0;46.0;0425;3;27;24;00;00
7306;Naarden;2003;156.0;43.0;57.0;7.0;49.0;0425;3;27;24;00;00
7307;Naarden;2004;172.0;42.0;58.0;3.0;69.0;0425;3;27;24;00;00
7308;Naarden;2005;180.0;53.0;56.0;8.0;63.0;0425;3;27;24;00;00
7309;Naarden;2006;159.0;44.0;50.0;10.0;55.0;0425;3;27;24;00;00
7310;Neder-Betuwe;1990;;;;;;;;;;;
7311;Neder-Betuwe;1991;;;;;;;;;;;
7312;Neder-Betuwe;1992;;;;;;;;;;;
7313;Neder-Betuwe;1993;;;;;;;;;;;
7314;Neder-Betuwe;1994;;;;;;;;;;;
7315;Neder-Betuwe;1995;;;;;;;;;;;
7316;Neder-Betuwe;1996;;;;;;;;;;;
7317;Neder-Betuwe;1997;;;;;;;;;;;
7318;Neder-Betuwe;1998;;;;;;;;;;;
7319;Neder-Betuwe;1999;;;;;;;;;;;
7320;Neder-Betuwe;2000;;;;;;;;;;;
7321;Neder-Betuwe;2001;;;;;;;;;;;
7322;Neder-Betuwe;2002;;;;;;;;;;;
7323;Neder-Betuwe;2003;;;;;;;;;;;
7324;Neder-Betuwe;2004;165.0;47.0;55.0;8.0;55.0;1740;2;25;16;00;00
7325;Neder-Betuwe;2005;151.0;50.0;65.0;4.0;32.0;1740;2;25;16;00;00
7326;Neder-Betuwe;2006;134.0;49.0;39.0;5.0;41.0;1740;2;25;16;00;00
7327;Nederhorst den Berg;1990;25.0;10.0;9.0;2.0;4.0;0426;3;27;24;  ;  
7328;Nederhorst den Berg;1991;43.0;17.0;15.0;1.0;10.0;0426;3;27;24;  ;  
7329;Nederhorst den Berg;1992;25.0;7.0;12.0;0.0;6.0;0426;3;27;24;  ;  
7330;Nederhorst den Berg;1993;35.0;10.0;13.0;0.0;12.0;0426;3;27;24;  ;  
7331;Nederhorst den Berg;1994;39.0;10.0;18.0;1.0;10.0;0426;3;27;24;  ;  
7332;Nederhorst den Berg;1995;40.0;6.0;20.0;3.0;11.0;0426;3;27;24;  ;  
7333;Nederhorst den Berg;1996;33.0;13.0;14.0;2.0;4.0;0426;3;27;24;  ;  
7334;Nederhorst den Berg;1997;43.0;12.0;20.0;1.0;10.0;0426;3;27;24;  ;  
7335;Nederhorst den Berg;1998;39.0;10.0;21.0;0.0;8.0;0426;3;27;24;  ;  
7336;Nederhorst den Berg;1999;40.0;9.0;18.0;0.0;13.0;0426;3;27;24;  ;  
7337;Nederhorst den Berg;2000;44.0;17.0;18.0;0.0;9.0;0426;3;27;24;00;00
7338;Nederhorst den Berg;2001;46.0;9.0;17.0;1.0;19.0;0426;3;27;24;00;00
7339;Nederhorst den Berg;2002;;;;;;;;;;;
7340;Nederhorst den Berg;2003;;;;;;;;;;;
7341;Nederhorst den Berg;2004;;;;;;;;;;;
7342;Nederhorst den Berg;2005;;;;;;;;;;;
7343;Nederhorst den Berg;2006;;;;;;;;;;;
7344;Nederlek;1990;111.0;33.0;46.0;2.0;30.0;0643;3;28;29;  ;  
7345;Nederlek;1991;112.0;30.0;57.0;5.0;20.0;0643;3;28;29;  ;  
7346;Nederlek;1992;87.0;25.0;42.0;2.0;18.0;0643;3;28;29;  ;  
7347;Nederlek;1993;122.0;44.0;45.0;6.0;27.0;0643;3;28;29;  ;  
7348;Nederlek;1994;114.0;41.0;41.0;5.0;27.0;0643;3;28;29;  ;  
7349;Nederlek;1995;112.0;40.0;42.0;5.0;25.0;0643;3;28;29;  ;  
7350;Nederlek;1996;123.0;34.0;49.0;1.0;39.0;0643;3;28;29;  ;  
7351;Nederlek;1997;139.0;31.0;64.0;6.0;38.0;0643;3;28;29;  ;  
7352;Nederlek;1998;127.0;38.0;54.0;2.0;33.0;0643;3;28;29;  ;  
7353;Nederlek;1999;128.0;42.0;48.0;6.0;32.0;0643;3;28;29;  ;  
7354;Nederlek;2000;108.0;33.0;48.0;2.0;25.0;0643;3;28;29;00;14
7355;Nederlek;2001;131.0;40.0;54.0;4.0;33.0;0643;3;28;29;00;14
7356;Nederlek;2002;128.0;36.0;40.0;4.0;48.0;0643;3;28;29;00;14
7357;Nederlek;2003;125.0;37.0;32.0;3.0;53.0;0643;3;28;29;00;14
7358;Nederlek;2004;119.0;31.0;46.0;2.0;40.0;0643;3;28;29;00;14
7359;Nederlek;2005;110.0;28.0;35.0;5.0;42.0;0643;3;28;29;00;14
7360;Nederlek;2006;135.0;48.0;50.0;2.0;35.0;0643;3;28;29;00;14
7361;Nederweert;1990;85.0;26.0;42.0;2.0;15.0;0946;4;31;38;  ;  
7362;Nederweert;1991;81.0;29.0;33.0;3.0;16.0;0946;4;31;38;  ;  
7363;Nederweert;1992;89.0;23.0;44.0;2.0;20.0;0946;4;31;38;  ;  
7364;Nederweert;1993;105.0;29.0;47.0;8.0;21.0;0946;4;31;38;  ;  
7365;Nederweert;1994;97.0;29.0;38.0;4.0;26.0;0946;4;31;38;  ;  
7366;Nederweert;1995;96.0;33.0;41.0;3.0;19.0;0946;4;31;38;  ;  
7367;Nederweert;1996;77.0;30.0;30.0;6.0;11.0;0946;4;31;38;  ;  
7368;Nederweert;1997;83.0;27.0;29.0;3.0;24.0;0946;4;31;38;  ;  
7369;Nederweert;1998;106.0;41.0;38.0;6.0;21.0;0946;4;31;38;  ;  
7370;Nederweert;1999;92.0;32.0;45.0;3.0;12.0;0946;4;31;38;  ;  
7371;Nederweert;2000;88.0;37.0;25.0;7.0;19.0;0946;4;31;38;00;00
7372;Nederweert;2001;105.0;31.0;43.0;5.0;26.0;0946;4;31;38;00;00
7373;Nederweert;2002;103.0;30.0;44.0;1.0;28.0;0946;4;31;38;00;00
7374;Nederweert;2003;108.0;40.0;33.0;9.0;26.0;0946;4;31;38;00;00
7375;Nederweert;2004;103.0;30.0;44.0;7.0;22.0;0946;4;31;38;00;00
7376;Nederweert;2005;99.0;32.0;30.0;5.0;32.0;0946;4;31;38;00;00
7377;Nederweert;2006;103.0;38.0;29.0;7.0;29.0;0946;4;31;38;00;00
7378;Neede;1990;85.0;33.0;34.0;0.0;18.0;0266;2;25;14;  ;  
7379;Neede;1991;89.0;20.0;36.0;5.0;28.0;0266;2;25;14;  ;  
7380;Neede;1992;101.0;28.0;40.0;4.0;29.0;0266;2;25;14;  ;  
7381;Neede;1993;107.0;23.0;50.0;5.0;29.0;0266;2;25;14;  ;  
7382;Neede;1994;113.0;34.0;44.0;7.0;28.0;0266;2;25;14;  ;  
7383;Neede;1995;93.0;22.0;39.0;1.0;31.0;0266;2;25;14;  ;  
7384;Neede;1996;89.0;26.0;34.0;3.0;26.0;0266;2;25;14;  ;  
7385;Neede;1997;100.0;24.0;33.0;2.0;41.0;0266;2;25;14;  ;  
7386;Neede;1998;97.0;31.0;36.0;4.0;26.0;0266;2;25;14;  ;  
7387;Neede;1999;105.0;23.0;52.0;5.0;25.0;0266;2;25;14;  ;  
7388;Neede;2000;90.0;26.0;30.0;4.0;30.0;0266;2;25;14;00;00
7389;Neede;2001;92.0;24.0;36.0;2.0;30.0;0266;2;25;14;00;00
7390;Neede;2002;101.0;26.0;40.0;3.0;32.0;0266;2;25;14;00;00
7391;Neede;2003;91.0;24.0;30.0;5.0;32.0;0266;2;25;14;00;00
7392;Neede;2004;96.0;31.0;33.0;3.0;29.0;0266;2;25;14;00;00
7393;Neede;2005;;;;;;;;;;;
7394;Neede;2006;;;;;;;;;;;
7395;Neer;1990;26.0;7.0;9.0;3.0;7.0;0947;4;31;38;  ;  
7396;Neer;1991;;;;;;;;;;;
7397;Neer;1992;;;;;;;;;;;
7398;Neer;1993;;;;;;;;;;;
7399;Neer;1994;;;;;;;;;;;
7400;Neer;1995;;;;;;;;;;;
7401;Neer;1996;;;;;;;;;;;
7402;Neer;1997;;;;;;;;;;;
7403;Neer;1998;;;;;;;;;;;
7404;Neer;1999;;;;;;;;;;;
7405;Neer;2000;;;;;;;;;;;
7406;Neer;2001;;;;;;;;;;;
7407;Neer;2002;;;;;;;;;;;
7408;Neer;2003;;;;;;;;;;;
7409;Neer;2004;;;;;;;;;;;
7410;Neer;2005;;;;;;;;;;;
7411;Neer;2006;;;;;;;;;;;
7412;Neerijnen;1990;97.0;31.0;47.0;1.0;18.0;0304;2;25;16;  ;  
7413;Neerijnen;1991;91.0;34.0;35.0;6.0;16.0;0304;2;25;16;  ;  
7414;Neerijnen;1992;89.0;22.0;42.0;4.0;21.0;0304;2;25;16;  ;  
7415;Neerijnen;1993;86.0;33.0;29.0;1.0;23.0;0304;2;25;16;  ;  
7416;Neerijnen;1994;96.0;16.0;40.0;6.0;34.0;0304;2;25;16;  ;  
7417;Neerijnen;1995;103.0;34.0;42.0;2.0;25.0;0304;2;25;16;  ;  
7418;Neerijnen;1996;87.0;27.0;36.0;5.0;19.0;0304;2;25;16;  ;  
7419;Neerijnen;1997;98.0;32.0;36.0;3.0;27.0;0304;2;25;16;  ;  
7420;Neerijnen;1998;92.0;29.0;30.0;3.0;30.0;0304;2;25;16;  ;  
7421;Neerijnen;1999;92.0;27.0;41.0;1.0;23.0;0304;2;25;16;  ;  
7422;Neerijnen;2000;64.0;10.0;30.0;4.0;20.0;0304;2;25;16;00;00
7423;Neerijnen;2001;67.0;21.0;25.0;1.0;20.0;0304;2;25;16;00;00
7424;Neerijnen;2002;90.0;29.0;30.0;5.0;26.0;0304;2;25;16;00;00
7425;Neerijnen;2003;87.0;18.0;36.0;6.0;27.0;0304;2;25;16;00;00
7426;Neerijnen;2004;93.0;21.0;32.0;7.0;33.0;0304;2;25;16;00;00
7427;Neerijnen;2005;81.0;31.0;24.0;0.0;26.0;0304;2;25;16;00;00
7428;Neerijnen;2006;90.0;32.0;22.0;6.0;30.0;0304;2;25;16;00;00
7429;Niedorp;1990;64.0;15.0;26.0;7.0;16.0;0412;3;27;18;  ;  
7430;Niedorp;1991;68.0;18.0;30.0;7.0;13.0;0412;3;27;18;  ;  
7431;Niedorp;1992;82.0;27.0;40.0;4.0;11.0;0412;3;27;18;  ;  
7432;Niedorp;1993;78.0;29.0;24.0;1.0;24.0;0412;3;27;18;  ;  
7433;Niedorp;1994;62.0;22.0;28.0;1.0;11.0;0412;3;27;18;  ;  
7434;Niedorp;1995;78.0;26.0;33.0;3.0;16.0;0412;3;27;18;  ;  
7435;Niedorp;1996;71.0;19.0;30.0;2.0;20.0;0412;3;27;18;  ;  
7436;Niedorp;1997;58.0;17.0;22.0;2.0;17.0;0412;3;27;18;  ;  
7437;Niedorp;1998;61.0;19.0;20.0;2.0;20.0;0412;3;27;18;  ;  
7438;Niedorp;1999;60.0;18.0;29.0;4.0;9.0;0412;3;27;18;  ;  
7439;Niedorp;2000;58.0;15.0;29.0;4.0;10.0;0412;3;27;18;00;00
7440;Niedorp;2001;55.0;18.0;25.0;1.0;11.0;0412;3;27;18;00;00
7441;Niedorp;2002;68.0;19.0;27.0;5.0;17.0;0412;3;27;18;00;00
7442;Niedorp;2003;82.0;21.0;30.0;3.0;28.0;0412;3;27;18;00;00
7443;Niedorp;2004;85.0;20.0;36.0;2.0;27.0;0412;3;27;18;00;00
7444;Niedorp;2005;72.0;25.0;21.0;6.0;20.0;0412;3;27;18;00;00
7445;Niedorp;2006;62.0;26.0;17.0;3.0;16.0;0412;3;27;18;00;00
7446;Nieuw-Ginneken;1990;90.0;30.0;38.0;3.0;19.0;0817;4;30;33;  ;  
7447;Nieuw-Ginneken;1991;83.0;26.0;34.0;2.0;21.0;0817;4;30;33;  ;  
7448;Nieuw-Ginneken;1992;81.0;25.0;39.0;3.0;14.0;0817;4;30;33;  ;  
7449;Nieuw-Ginneken;1993;78.0;27.0;31.0;3.0;17.0;0817;4;30;33;  ;  
7450;Nieuw-Ginneken;1994;81.0;22.0;35.0;2.0;22.0;0817;4;30;33;  ;  
7451;Nieuw-Ginneken;1995;109.0;34.0;39.0;3.0;33.0;0817;4;30;33;  ;  
7452;Nieuw-Ginneken;1996;87.0;30.0;26.0;8.0;23.0;0817;4;30;33;  ;  
7453;Nieuw-Ginneken;1997;;;;;;;;;;;
7454;Nieuw-Ginneken;1998;;;;;;;;;;;
7455;Nieuw-Ginneken;1999;;;;;;;;;;;
7456;Nieuw-Ginneken;2000;;;;;;;;;;;
7457;Nieuw-Ginneken;2001;;;;;;;;;;;
7458;Nieuw-Ginneken;2002;;;;;;;;;;;
7459;Nieuw-Ginneken;2003;;;;;;;;;;;
7460;Nieuw-Ginneken;2004;;;;;;;;;;;
7461;Nieuw-Ginneken;2005;;;;;;;;;;;
7462;Nieuw-Ginneken;2006;;;;;;;;;;;
7463;Nieuw-Lekkerland;1990;38.0;12.0;15.0;1.0;10.0;0571;3;28;30;  ;  
7464;Nieuw-Lekkerland;1991;46.0;14.0;14.0;6.0;12.0;0571;3;28;30;  ;  
7465;Nieuw-Lekkerland;1992;33.0;12.0;12.0;1.0;8.0;0571;3;28;30;  ;  
7466;Nieuw-Lekkerland;1993;36.0;11.0;16.0;1.0;8.0;0571;3;28;30;  ;  
7467;Nieuw-Lekkerland;1994;18.0;1.0;9.0;1.0;7.0;0571;3;28;30;  ;  
7468;Nieuw-Lekkerland;1995;46.0;20.0;18.0;1.0;7.0;0571;3;28;30;  ;  
7469;Nieuw-Lekkerland;1996;34.0;6.0;14.0;1.0;13.0;0571;3;28;30;  ;  
7470;Nieuw-Lekkerland;1997;44.0;18.0;12.0;1.0;13.0;0571;3;28;30;  ;  
7471;Nieuw-Lekkerland;1998;46.0;22.0;12.0;2.0;10.0;0571;3;28;30;  ;  
7472;Nieuw-Lekkerland;1999;53.0;17.0;18.0;1.0;17.0;0571;3;28;30;  ;  
7473;Nieuw-Lekkerland;2000;56.0;16.0;13.0;6.0;21.0;0571;3;28;30;00;00
7474;Nieuw-Lekkerland;2001;44.0;12.0;20.0;4.0;8.0;0571;3;28;30;00;00
7475;Nieuw-Lekkerland;2002;45.0;16.0;19.0;2.0;8.0;0571;3;28;30;00;00
7476;Nieuw-Lekkerland;2003;41.0;14.0;18.0;2.0;7.0;0571;3;28;30;00;00
7477;Nieuw-Lekkerland;2004;50.0;19.0;18.0;2.0;11.0;0571;3;28;30;00;00
7478;Nieuw-Lekkerland;2005;45.0;15.0;18.0;1.0;11.0;0571;3;28;30;00;00
7479;Nieuw-Lekkerland;2006;43.0;12.0;14.0;1.0;16.0;0571;3;28;30;00;00
7480;Nieuw-Vossemeer;1990;24.0;3.0;10.0;1.0;10.0;0818;4;30;33;  ;  
7481;Nieuw-Vossemeer;1991;28.0;7.0;13.0;0.0;8.0;0818;4;30;33;  ;  
7482;Nieuw-Vossemeer;1992;25.0;8.0;11.0;0.0;6.0;0818;4;30;33;  ;  
7483;Nieuw-Vossemeer;1993;20.0;5.0;9.0;1.0;5.0;0818;4;30;33;  ;  
7484;Nieuw-Vossemeer;1994;21.0;5.0;6.0;2.0;8.0;0818;4;30;33;  ;  
7485;Nieuw-Vossemeer;1995;21.0;6.0;8.0;;7.0;0818;4;30;33;  ;  
7486;Nieuw-Vossemeer;1996;26.0;5.0;13.0;1.0;7.0;0818;4;30;33;  ;  
7487;Nieuw-Vossemeer;1997;;;;;;;;;;;
7488;Nieuw-Vossemeer;1998;;;;;;;;;;;
7489;Nieuw-Vossemeer;1999;;;;;;;;;;;
7490;Nieuw-Vossemeer;2000;;;;;;;;;;;
7491;Nieuw-Vossemeer;2001;;;;;;;;;;;
7492;Nieuw-Vossemeer;2002;;;;;;;;;;;
7493;Nieuw-Vossemeer;2003;;;;;;;;;;;
7494;Nieuw-Vossemeer;2004;;;;;;;;;;;
7495;Nieuw-Vossemeer;2005;;;;;;;;;;;
7496;Nieuw-Vossemeer;2006;;;;;;;;;;;
7497;Nieuwegein;1990;268.0;98.0;94.0;14.0;62.0;0356;3;26;17;  ;  
7498;Nieuwegein;1991;273.0;85.0;96.0;18.0;74.0;0356;3;26;17;  ;  
7499;Nieuwegein;1992;266.0;84.0;84.0;19.0;79.0;0356;3;26;17;  ;  
7500;Nieuwegein;1993;294.0;90.0;99.0;17.0;88.0;0356;3;26;17;  ;  
7501;Nieuwegein;1994;317.0;106.0;125.0;9.0;77.0;0356;3;26;17;  ;  
7502;Nieuwegein;1995;329.0;105.0;112.0;15.0;97.0;0356;3;26;17;  ;  
7503;Nieuwegein;1996;309.0;108.0;88.0;23.0;90.0;0356;3;26;17;  ;  
7504;Nieuwegein;1997;344.0;109.0;124.0;14.0;97.0;0356;3;26;17;  ;  
7505;Nieuwegein;1998;376.0;113.0;131.0;14.0;118.0;0356;3;26;17;  ;  
7506;Nieuwegein;1999;369.0;105.0;124.0;15.0;125.0;0356;3;26;17;  ;  
7507;Nieuwegein;2000;364.0;106.0;122.0;12.0;124.0;0356;3;26;17;09;09
7508;Nieuwegein;2001;406.0;137.0;116.0;21.0;132.0;0356;3;26;17;09;09
7509;Nieuwegein;2002;331.0;87.0;110.0;19.0;115.0;0356;3;26;17;09;09
7510;Nieuwegein;2003;370.0;131.0;95.0;15.0;129.0;0356;3;26;17;09;09
7511;Nieuwegein;2004;370.0;124.0;93.0;24.0;129.0;0356;3;26;17;09;09
7512;Nieuwegein;2005;328.0;114.0;95.0;7.0;112.0;0356;3;26;17;09;09
7513;Nieuwegein;2006;343.0;115.0;92.0;14.0;122.0;0356;3;26;17;09;09
7514;Nieuwerkerk aan den IJssel;1990;84.0;23.0;36.0;6.0;19.0;0567;3;28;29;  ;  
7515;Nieuwerkerk aan den IJssel;1991;79.0;28.0;32.0;5.0;14.0;0567;3;28;29;  ;  
7516;Nieuwerkerk aan den IJssel;1992;102.0;42.0;35.0;0.0;25.0;0567;3;28;29;  ;  
7517;Nieuwerkerk aan den IJssel;1993;102.0;40.0;32.0;5.0;25.0;0567;3;28;29;  ;  
7518;Nieuwerkerk aan den IJssel;1994;96.0;42.0;34.0;1.0;19.0;0567;3;28;29;  ;  
7519;Nieuwerkerk aan den IJssel;1995;92.0;28.0;37.0;7.0;20.0;0567;3;28;29;  ;  
7520;Nieuwerkerk aan den IJssel;1996;104.0;37.0;37.0;9.0;21.0;0567;3;28;29;  ;  
7521;Nieuwerkerk aan den IJssel;1997;114.0;42.0;41.0;2.0;29.0;0567;3;28;29;  ;  
7522;Nieuwerkerk aan den IJssel;1998;101.0;27.0;38.0;3.0;33.0;0567;3;28;29;  ;  
7523;Nieuwerkerk aan den IJssel;1999;109.0;34.0;43.0;2.0;30.0;0567;3;28;29;  ;  
7524;Nieuwerkerk aan den IJssel;2000;134.0;44.0;42.0;9.0;39.0;0567;3;28;29;00;14
7525;Nieuwerkerk aan den IJssel;2001;115.0;33.0;41.0;6.0;35.0;0567;3;28;29;00;14
7526;Nieuwerkerk aan den IJssel;2002;116.0;36.0;38.0;8.0;34.0;0567;3;28;29;00;14
7527;Nieuwerkerk aan den IJssel;2003;119.0;46.0;30.0;4.0;39.0;0567;3;28;29;00;14
7528;Nieuwerkerk aan den IJssel;2004;97.0;27.0;33.0;2.0;35.0;0567;3;28;29;00;14
7529;Nieuwerkerk aan den IJssel;2005;120.0;42.0;36.0;2.0;40.0;0567;3;28;29;00;14
7530;Nieuwerkerk aan den IJssel;2006;137.0;48.0;43.0;10.0;36.0;0567;3;28;29;00;14
7531;Nieuwkoop;1990;73.0;17.0;38.0;1.0;17.0;0569;3;28;28;  ;  
7532;Nieuwkoop;1991;51.0;13.0;26.0;2.0;10.0;0569;3;28;28;  ;  
7533;Nieuwkoop;1992;72.0;22.0;20.0;3.0;27.0;0569;3;28;28;  ;  
7534;Nieuwkoop;1993;66.0;19.0;29.0;4.0;14.0;0569;3;28;28;  ;  
7535;Nieuwkoop;1994;70.0;20.0;29.0;1.0;20.0;0569;3;28;28;  ;  
7536;Nieuwkoop;1995;61.0;18.0;20.0;2.0;21.0;0569;3;28;28;  ;  
7537;Nieuwkoop;1996;65.0;19.0;30.0;0.0;16.0;0569;3;28;28;  ;  
7538;Nieuwkoop;1997;75.0;18.0;35.0;3.0;19.0;0569;3;28;28;  ;  
7539;Nieuwkoop;1998;79.0;29.0;29.0;2.0;19.0;0569;3;28;28;  ;  
7540;Nieuwkoop;1999;82.0;28.0;29.0;4.0;21.0;0569;3;28;28;  ;  
7541;Nieuwkoop;2000;75.0;22.0;25.0;2.0;26.0;0569;3;28;28;00;00
