ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;TotaalUitgavenEigenRD_1;Totaal_2;BrutoLoonkosten_3;OverigeExploitatiekosten_4;Totaal_5;Gebouwen_6;OverigeInvesteringen_7;Totaal_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;TotaalVrouwen_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;ArbeidsjarenTotaal_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;BedrijvenMetEigenRD_20
408;28 Machine-industrie;Totaal (10 en meer) werkzame personen;2008;632.0;;;;;;;7236.0;3861.0;2003.0;1371.0;;;;;5730.0;3285.0;1483.0;963.0;329.0
409;28 Machine-industrie;Totaal (10 en meer) werkzame personen;2009;515.0;;354.0;;;;;5782.0;1633.0;3199.0;951.0;329.0;;;119.0;4750.0;1417.0;2703.0;630.0;282.0
410;28 Machine-industrie;Totaal (10 en meer) werkzame personen;2010;729.0;;;;;;;8941.0;4580.0;2623.0;1738.0;;;;;6233.0;3523.0;1871.0;839.0;370.0
411;28 Machine-industrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
412;28 Machine-industrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
413;28 Machine-industrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
414;28 Machine-industrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
415;28 Machine-industrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
416;28 Machine-industrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
417;28 Machine-industrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
418;28 Machine-industrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
419;28 Machine-industrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
420;29 Auto- en aanhangwagenindustrie;Totaal (10 en meer) werkzame personen;2008;73.0;;;;;;;1077.0;319.0;553.0;204.0;;;;;878.0;271.0;427.0;180.0;31.0
421;29 Auto- en aanhangwagenindustrie;Totaal (10 en meer) werkzame personen;2009;62.0;;44.0;;;;;783.0;232.0;360.0;191.0;27.0;;;14.0;705.0;217.0;342.0;145.0;32.0
422;29 Auto- en aanhangwagenindustrie;Totaal (10 en meer) werkzame personen;2010;71.0;;;;;;;1153.0;478.0;385.0;290.0;;;;;960.0;410.0;334.0;216.0;69.0
423;29 Auto- en aanhangwagenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
424;29 Auto- en aanhangwagenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
425;29 Auto- en aanhangwagenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
426;29 Auto- en aanhangwagenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
427;29 Auto- en aanhangwagenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
428;29 Auto- en aanhangwagenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
429;29 Auto- en aanhangwagenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
430;29 Auto- en aanhangwagenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
431;29 Auto- en aanhangwagenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
432;30 Overige transportmiddelenindustrie;Totaal (10 en meer) werkzame personen;2008;35.0;;;;;;;1108.0;336.0;694.0;78.0;;;;;980.0;294.0;626.0;61.0;31.0
433;30 Overige transportmiddelenindustrie;Totaal (10 en meer) werkzame personen;2009;34.0;33.0;20.0;12.0;1.0;0.0;1.0;524.0;202.0;182.0;140.0;51.0;17.0;7.0;28.0;415.0;188.0;155.0;71.0;31.0
434;30 Overige transportmiddelenindustrie;Totaal (10 en meer) werkzame personen;2010;62.0;;;;;;;1116.0;529.0;346.0;241.0;;;;;920.0;400.0;317.0;203.0;50.0
435;30 Overige transportmiddelenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
436;30 Overige transportmiddelenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
437;30 Overige transportmiddelenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
438;30 Overige transportmiddelenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
439;30 Overige transportmiddelenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
440;30 Overige transportmiddelenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
441;30 Overige transportmiddelenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
442;30 Overige transportmiddelenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
443;30 Overige transportmiddelenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
444;30.1 Scheepsbouw;Totaal (10 en meer) werkzame personen;2008;13.0;;;;;;;237.0;81.0;105.0;51.0;;;;;194.0;59.0;91.0;43.0;12.0
445;30.1 Scheepsbouw;Totaal (10 en meer) werkzame personen;2009;10.0;10.0;10.0;0.0;0.0;0.0;0.0;289.0;66.0;107.0;115.0;31.0;2.0;3.0;26.0;188.0;57.0;84.0;47.0;12.0
446;30.1 Scheepsbouw;Totaal (10 en meer) werkzame personen;2010;21.0;;;;;;;454.0;199.0;176.0;79.0;;;;;366.0;125.0;179.0;62.0;23.0
447;30.1 Scheepsbouw;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
448;30.1 Scheepsbouw;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
449;30.1 Scheepsbouw;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
450;30.1 Scheepsbouw;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
451;30.1 Scheepsbouw;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
452;30.1 Scheepsbouw;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
453;30.1 Scheepsbouw;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
454;30.1 Scheepsbouw;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
455;30.1 Scheepsbouw;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
456;30.2 Rollend spoor- en tramwegindustrie;Totaal (10 en meer) werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
457;30.2 Rollend spoor- en tramwegindustrie;Totaal (10 en meer) werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
458;30.2 Rollend spoor- en tramwegindustrie;Totaal (10 en meer) werkzame personen;2010;;;;;;;;;0.0;0.0;;;;;;;0.0;0.0;;1.0
459;30.2 Rollend spoor- en tramwegindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
460;30.2 Rollend spoor- en tramwegindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
461;30.2 Rollend spoor- en tramwegindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
462;30.2 Rollend spoor- en tramwegindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
463;30.2 Rollend spoor- en tramwegindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
464;30.2 Rollend spoor- en tramwegindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
465;30.2 Rollend spoor- en tramwegindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
466;30.2 Rollend spoor- en tramwegindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
467;30.2 Rollend spoor- en tramwegindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
468;30.3 Vliegtuigindustrie;Totaal (10 en meer) werkzame personen;2008;14.0;;;;;;;724.0;199.0;525.0;0.0;;;;;687.0;194.0;493.0;0.0;8.0
469;30.3 Vliegtuigindustrie;Totaal (10 en meer) werkzame personen;2009;13.0;13.0;5.0;8.0;0.0;0.0;0.0;126.0;102.0;24.0;0.0;15.0;15.0;0.0;0.0;120.0;98.0;22.0;0.0;8.0
470;30.3 Vliegtuigindustrie;Totaal (10 en meer) werkzame personen;2010;38.0;;;;;;;601.0;308.0;158.0;135.0;;;;;509.0;256.0;126.0;127.0;15.0
471;30.3 Vliegtuigindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
472;30.3 Vliegtuigindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
473;30.3 Vliegtuigindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
474;30.3 Vliegtuigindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
475;30.3 Vliegtuigindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
476;30.3 Vliegtuigindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
477;30.3 Vliegtuigindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
478;30.3 Vliegtuigindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
479;30.3 Vliegtuigindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
480;30.9 Overige transportmiddelenindustrie;Totaal (10 en meer) werkzame personen;2008;9.0;;;;;;;147.0;56.0;64.0;27.0;;;;;100.0;41.0;42.0;18.0;11.0
481;30.9 Overige transportmiddelenindustrie;Totaal (10 en meer) werkzame personen;2009;10.0;9.0;5.0;4.0;1.0;0.0;0.0;110.0;34.0;52.0;25.0;6.0;0.0;4.0;2.0;107.0;33.0;49.0;25.0;11.0
482;30.9 Overige transportmiddelenindustrie;Totaal (10 en meer) werkzame personen;2010;;;;;;;;;23.0;12.0;;;;;;;19.0;12.0;;10.0
483;30.9 Overige transportmiddelenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
484;30.9 Overige transportmiddelenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
485;30.9 Overige transportmiddelenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
486;30.9 Overige transportmiddelenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
487;30.9 Overige transportmiddelenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
488;30.9 Overige transportmiddelenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
489;30.9 Overige transportmiddelenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
490;30.9 Overige transportmiddelenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
491;30.9 Overige transportmiddelenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
492;31 Meubelindustrie;Totaal (10 en meer) werkzame personen;2008;11.0;;;;;;;373.0;187.0;133.0;54.0;;;;;185.0;65.0;103.0;16.0;42.0
493;31 Meubelindustrie;Totaal (10 en meer) werkzame personen;2009;10.0;9.0;7.0;2.0;1.0;0.0;0.0;168.0;57.0;65.0;46.0;35.0;6.0;6.0;22.0;131.0;42.0;61.0;28.0;32.0
494;31 Meubelindustrie;Totaal (10 en meer) werkzame personen;2010;10.0;;;;;;;328.0;92.0;134.0;102.0;;;;;238.0;79.0;106.0;52.0;55.0
495;31 Meubelindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
496;31 Meubelindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
497;31 Meubelindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
498;31 Meubelindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
499;31 Meubelindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
500;31 Meubelindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
501;31 Meubelindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
502;31 Meubelindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
503;31 Meubelindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
504;Overige industrie, geen medische instr.;Totaal (10 en meer) werkzame personen;2008;2.0;;;;;;;61.0;27.0;22.0;13.0;;;;;31.0;19.0;7.0;5.0;11.0
505;Overige industrie, geen medische instr.;Totaal (10 en meer) werkzame personen;2009;2.0;;2.0;;;;;37.0;13.0;10.0;15.0;0.0;0.0;0.0;0.0;36.0;13.0;9.0;14.0;7.0
506;Overige industrie, geen medische instr.;Totaal (10 en meer) werkzame personen;2010;;;;;;;;174.0;47.0;73.0;55.0;;;;;92.0;26.0;35.0;31.0;35.0
507;Overige industrie, geen medische instr.;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
508;Overige industrie, geen medische instr.;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
509;Overige industrie, geen medische instr.;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
510;Overige industrie, geen medische instr.;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
511;Overige industrie, geen medische instr.;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
512;Overige industrie, geen medische instr.;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
513;Overige industrie, geen medische instr.;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
514;Overige industrie, geen medische instr.;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
515;Overige industrie, geen medische instr.;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
516;32.5 Medische instrumentenindustrie;Totaal (10 en meer) werkzame personen;2008;200.0;;;;;;;1696.0;665.0;889.0;143.0;;;;;1463.0;572.0;;;49.0
517;32.5 Medische instrumentenindustrie;Totaal (10 en meer) werkzame personen;2009;215.0;212.0;134.0;78.0;3.0;0.0;3.0;1826.0;635.0;1074.0;117.0;476.0;295.0;126.0;55.0;1631.0;559.0;990.0;83.0;41.0
518;32.5 Medische instrumentenindustrie;Totaal (10 en meer) werkzame personen;2010;17.0;;;;;;;291.0;98.0;161.0;32.0;;;;;234.0;79.0;133.0;22.0;16.0
519;32.5 Medische instrumentenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
520;32.5 Medische instrumentenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
521;32.5 Medische instrumentenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
522;32.5 Medische instrumentenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
523;32.5 Medische instrumentenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
524;32.5 Medische instrumentenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
525;32.5 Medische instrumentenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
526;32.5 Medische instrumentenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
527;32.5 Medische instrumentenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
528;33 Reparatie en installatie van machines;Totaal (10 en meer) werkzame personen;2008;;;;;;;;393.0;155.0;128.0;111.0;;;;;211.0;80.0;53.0;78.0;42.0
529;33 Reparatie en installatie van machines;Totaal (10 en meer) werkzame personen;2009;;;;;;;;270.0;121.0;;;;;;;;;;;32.0
530;33 Reparatie en installatie van machines;Totaal (10 en meer) werkzame personen;2010;19.0;;;;;;;614.0;174.0;196.0;243.0;;;;;316.0;136.0;112.0;67.0;80.0
531;33 Reparatie en installatie van machines;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
532;33 Reparatie en installatie van machines;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
533;33 Reparatie en installatie van machines;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
534;33 Reparatie en installatie van machines;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
535;33 Reparatie en installatie van machines;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
536;33 Reparatie en installatie van machines;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
537;33 Reparatie en installatie van machines;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
538;33 Reparatie en installatie van machines;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
539;33 Reparatie en installatie van machines;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
540;35-36 Energie- en waterleidingbedrijven;Totaal (10 en meer) werkzame personen;2008;;;;;;;;;;;;;;;;;;;;11.0
541;35-36 Energie- en waterleidingbedrijven;Totaal (10 en meer) werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
542;35-36 Energie- en waterleidingbedrijven;Totaal (10 en meer) werkzame personen;2010;43.0;;;;;;;464.0;321.0;19.0;125.0;;;;;347.0;244.0;16.0;86.0;19.0
543;35-36 Energie- en waterleidingbedrijven;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
544;35-36 Energie- en waterleidingbedrijven;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
545;35-36 Energie- en waterleidingbedrijven;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
546;35-36 Energie- en waterleidingbedrijven;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
547;35-36 Energie- en waterleidingbedrijven;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
548;35-36 Energie- en waterleidingbedrijven;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
549;35-36 Energie- en waterleidingbedrijven;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
550;35-36 Energie- en waterleidingbedrijven;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
551;35-36 Energie- en waterleidingbedrijven;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
552;37-39 Afvalbeheer;Totaal (10 en meer) werkzame personen;2008;13.0;;;;;;;191.0;134.0;29.0;27.0;;;;;111.0;71.0;20.0;20.0;25.0
553;37-39 Afvalbeheer;Totaal (10 en meer) werkzame personen;2009;12.0;9.0;6.0;3.0;3.0;3.0;0.0;123.0;69.0;27.0;27.0;4.0;;;;75.0;47.0;15.0;13.0;16.0
554;37-39 Afvalbeheer;Totaal (10 en meer) werkzame personen;2010;;;;;;;;119.0;;46.0;;;;;;63.0;;20.0;;21.0
555;37-39 Afvalbeheer;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
556;37-39 Afvalbeheer;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
557;37-39 Afvalbeheer;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
558;37-39 Afvalbeheer;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
559;37-39 Afvalbeheer;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
560;37-39 Afvalbeheer;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
561;37-39 Afvalbeheer;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
562;37-39 Afvalbeheer;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
563;37-39 Afvalbeheer;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
564;F Bouwnijverheid;Totaal (10 en meer) werkzame personen;2008;23.0;;;;;;;578.0;355.0;131.0;92.0;;;;;438.0;276.0;92.0;71.0;85.0
565;F Bouwnijverheid;Totaal (10 en meer) werkzame personen;2009;33.0;32.0;21.0;11.0;1.0;0.0;1.0;411.0;283.0;71.0;58.0;21.0;8.0;0.0;13.0;308.0;220.0;55.0;32.0;71.0
566;F Bouwnijverheid;Totaal (10 en meer) werkzame personen;2010;54.0;;;;;;;1203.0;254.0;192.0;757.0;;;;;492.0;134.0;71.0;287.0;190.0
567;F Bouwnijverheid;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
568;F Bouwnijverheid;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
569;F Bouwnijverheid;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
570;F Bouwnijverheid;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
571;F Bouwnijverheid;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
572;F Bouwnijverheid;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
573;F Bouwnijverheid;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
574;F Bouwnijverheid;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
575;F Bouwnijverheid;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
576;G Handel;Totaal (10 en meer) werkzame personen;2008;189.0;;;;;;;3808.0;1920.0;893.0;995.0;;;;;2935.0;1490.0;718.0;727.0;404.0
577;G Handel;Totaal (10 en meer) werkzame personen;2009;185.0;165.0;110.0;55.0;20.0;11.0;10.0;2692.0;1106.0;881.0;705.0;525.0;108.0;164.0;254.0;2180.0;949.0;684.0;547.0;285.0
578;G Handel;Totaal (10 en meer) werkzame personen;2010;335.0;;;;;;;5042.0;2271.0;1288.0;1483.0;;;;;4041.0;2102.0;1073.0;866.0;622.0
579;G Handel;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
580;G Handel;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
581;G Handel;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
582;G Handel;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
583;G Handel;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
584;G Handel;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
585;G Handel;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
586;G Handel;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
587;G Handel;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
588;H Vervoer en opslag;Totaal (10 en meer) werkzame personen;2008;20.0;;;;;;;163.0;145.0;5.0;13.0;;;;;143.0;130.0;5.0;9.0;16.0
589;H Vervoer en opslag;Totaal (10 en meer) werkzame personen;2009;39.0;39.0;38.0;0.0;0.0;0.0;0.0;458.0;76.0;0.0;382.0;0.0;0.0;0.0;0.0;446.0;67.0;0.0;379.0;12.0
590;H Vervoer en opslag;Totaal (10 en meer) werkzame personen;2010;17.0;;;;;;;641.0;213.0;310.0;118.0;;;;;481.0;168.0;274.0;39.0;52.0
591;H Vervoer en opslag;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
592;H Vervoer en opslag;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
593;H Vervoer en opslag;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
594;H Vervoer en opslag;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
595;H Vervoer en opslag;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
596;H Vervoer en opslag;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
597;H Vervoer en opslag;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
598;H Vervoer en opslag;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
599;H Vervoer en opslag;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
600;J Informatie en communicatie;Totaal (10 en meer) werkzame personen;2008;314.0;;;;;;;6123.0;4518.0;907.0;698.0;;;;;4621.0;3623.0;620.0;378.0;459.0
601;J Informatie en communicatie;Totaal (10 en meer) werkzame personen;2009;350.0;343.0;305.0;38.0;7.0;0.0;6.0;5522.0;3865.0;1099.0;560.0;527.0;241.0;63.0;223.0;3993.0;3038.0;641.0;314.0;339.0
602;J Informatie en communicatie;Totaal (10 en meer) werkzame personen;2010;575.0;;;;;;;12972.0;7718.0;3631.0;1622.0;;;;;9527.0;5722.0;2829.0;976.0;899.0
603;J Informatie en communicatie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
604;J Informatie en communicatie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
605;J Informatie en communicatie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
606;J Informatie en communicatie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
607;J Informatie en communicatie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
608;J Informatie en communicatie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
609;J Informatie en communicatie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
610;J Informatie en communicatie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
611;J Informatie en communicatie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
612;58-60 Uitgeverijen, film, radio en t.v.;Totaal (10 en meer) werkzame personen;2008;25.0;;;;;;;130.0;72.0;44.0;14.0;;;;;125.0;70.0;42.0;13.0;12.0
613;58-60 Uitgeverijen, film, radio en t.v.;Totaal (10 en meer) werkzame personen;2009;22.0;22.0;20.0;2.0;0.0;0.0;0.0;105.0;69.0;30.0;6.0;51.0;39.0;7.0;5.0;97.0;64.0;30.0;4.0;8.0
614;58-60 Uitgeverijen, film, radio en t.v.;Totaal (10 en meer) werkzame personen;2010;6.0;;;;;;;105.0;27.0;68.0;10.0;;;;;63.0;;39.0;;17.0
615;58-60 Uitgeverijen, film, radio en t.v.;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
616;58-60 Uitgeverijen, film, radio en t.v.;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
617;58-60 Uitgeverijen, film, radio en t.v.;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
618;58-60 Uitgeverijen, film, radio en t.v.;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
619;58-60 Uitgeverijen, film, radio en t.v.;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
620;58-60 Uitgeverijen, film, radio en t.v.;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
621;58-60 Uitgeverijen, film, radio en t.v.;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
622;58-60 Uitgeverijen, film, radio en t.v.;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
623;58-60 Uitgeverijen, film, radio en t.v.;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
624;61 Telecommunicatie;Totaal (10 en meer) werkzame personen;2008;16.0;;;;;;;279.0;140.0;119.0;21.0;;;;;157.0;89.0;60.0;8.0;33.0
