ID;NederlandseEconomie;Energiedragers;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
9126;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2012;;0.0;;0.0;;
9127;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2013;;0.0;;0.0;;
9128;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2014;;0.0;;0.0;;
9129;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2015;;0.0;;0.0;;
9130;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2016;;0.0;;0.0;;
9131;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2017;;0.0;;0.0;;
9132;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2018;;0.0;;0.0;;
9133;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2019;;0.0;;0.0;;
9134;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel motorbenzine;2020;;0.0;;0.0;;
9135;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2000;;0.1;;0.0;;
9136;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2001;;0.0;;0.0;;
9137;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2002;;0.0;;0.0;;
9138;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2003;;0.0;;0.0;;
9139;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2004;;0.0;;0.0;;
9140;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2005;;0.0;;0.0;;
9141;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2006;;0.0;;0.0;;
9142;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2007;;0.0;;0.0;;
9143;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2008;;0.0;;0.0;;
9144;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2009;;0.0;;0.0;;
9145;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2010;;0.0;;0.0;;
9146;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2011;;0.0;;0.0;;
9147;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2012;;0.0;;0.0;;
9148;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2013;;0.0;;0.0;;
9149;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2014;;0.0;;0.0;;
9150;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2015;;0.0;;0.0;;
9151;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2016;;0.0;;0.0;;
9152;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2017;;0.0;;0.0;;
9153;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2018;;0.0;;0.0;;
9154;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2019;;0.0;;0.0;;
9155;13-15 Textiel-, kleding-, lederindustrie;Kerosines en motorbrandstof (m.u.v. bio);2020;;0.0;;0.0;;
9156;13-15 Textiel-, kleding-, lederindustrie;Nafta;2000;;0.0;;0.0;;
9157;13-15 Textiel-, kleding-, lederindustrie;Nafta;2001;;0.0;;0.0;;
9158;13-15 Textiel-, kleding-, lederindustrie;Nafta;2002;;0.0;;0.0;;
9159;13-15 Textiel-, kleding-, lederindustrie;Nafta;2003;;0.0;;0.0;;
9160;13-15 Textiel-, kleding-, lederindustrie;Nafta;2004;;0.0;;0.0;;
9161;13-15 Textiel-, kleding-, lederindustrie;Nafta;2005;;0.0;;0.0;;
9162;13-15 Textiel-, kleding-, lederindustrie;Nafta;2006;;0.0;;0.0;;
9163;13-15 Textiel-, kleding-, lederindustrie;Nafta;2007;;0.0;;0.0;;
9164;13-15 Textiel-, kleding-, lederindustrie;Nafta;2008;;0.0;;0.0;;
9165;13-15 Textiel-, kleding-, lederindustrie;Nafta;2009;;0.0;;0.0;;
9166;13-15 Textiel-, kleding-, lederindustrie;Nafta;2010;;0.0;;0.0;;
9167;13-15 Textiel-, kleding-, lederindustrie;Nafta;2011;;0.0;;0.0;;
9168;13-15 Textiel-, kleding-, lederindustrie;Nafta;2012;;0.0;;0.0;;
9169;13-15 Textiel-, kleding-, lederindustrie;Nafta;2013;;0.0;;0.0;;
9170;13-15 Textiel-, kleding-, lederindustrie;Nafta;2014;;0.0;;0.0;;
9171;13-15 Textiel-, kleding-, lederindustrie;Nafta;2015;;0.0;;0.0;;
9172;13-15 Textiel-, kleding-, lederindustrie;Nafta;2016;;0.0;;0.0;;
9173;13-15 Textiel-, kleding-, lederindustrie;Nafta;2017;;0.0;;0.0;;
9174;13-15 Textiel-, kleding-, lederindustrie;Nafta;2018;;0.0;;0.0;;
9175;13-15 Textiel-, kleding-, lederindustrie;Nafta;2019;;0.0;;0.0;;
9176;13-15 Textiel-, kleding-, lederindustrie;Nafta;2020;;0.0;;0.0;;
9177;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2000;;0.2;;0.0;;
9178;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2001;;0.2;;0.0;;
9179;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2002;;0.2;;0.0;;
9180;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2003;;0.2;;0.0;;
9181;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2004;;0.2;;0.0;;
9182;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2005;;0.2;;0.0;;
9183;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2006;;0.2;;0.0;;
9184;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2007;;0.2;;0.0;;
9185;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2008;;0.2;;0.0;;
9186;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2009;;0.2;;0.0;;
9187;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2010;;0.2;;0.0;;
9188;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2011;;0.1;;0.0;;
9189;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2012;;0.1;;0.0;;
9190;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2013;;0.1;;0.0;;
9191;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2014;;0.1;;0.0;;
9192;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2015;;0.1;;0.0;;
9193;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2016;;0.1;;0.0;;
9194;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2017;;0.1;;0.0;;
9195;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2018;;0.1;;0.0;;
9196;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2019;;0.1;;0.0;;
9197;13-15 Textiel-, kleding-, lederindustrie;Fossiel deel autodiesel;2020;;0.1;;0.0;;
9198;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2000;;0.1;;0.0;;
9199;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2001;;0.0;;0.0;;
9200;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2002;;0.0;;0.0;;
9201;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2003;;0.0;;0.0;;
9202;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2004;;0.0;;0.0;;
9203;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2005;;0.0;;0.0;;
9204;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2006;;0.0;;0.0;;
9205;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2007;;0.0;;0.0;;
9206;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2008;;0.0;;0.0;;
9207;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2009;;0.0;;0.0;;
9208;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2010;;0.0;;0.0;;
9209;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2011;;0.0;;0.0;;
9210;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2012;;0.0;;0.0;;
9211;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2013;;0.0;;0.0;;
9212;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2014;;0.0;;0.0;;
9213;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2015;;0.0;;0.0;;
9214;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2016;;0.0;;0.0;;
9215;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2017;;0.0;;0.0;;
9216;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2018;;0.0;;0.0;;
9217;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2019;;0.0;;0.0;;
9218;13-15 Textiel-, kleding-, lederindustrie;Gasolie en lichte stookolie;2020;;0.0;;0.0;;
9219;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2000;;0.0;;0.0;;
9220;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2001;;0.0;;0.0;;
9221;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2002;;0.0;;0.0;;
9222;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2003;;0.0;;0.0;;
9223;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2004;;0.0;;0.0;;
9224;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2005;;0.0;;0.0;;
9225;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2006;;0.0;;0.0;;
9226;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2007;;0.0;;0.0;;
9227;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2008;;0.0;;0.0;;
9228;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2009;;0.0;;0.0;;
9229;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2010;;0.0;;0.0;;
9230;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2011;;0.0;;0.0;;
9231;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2012;;0.0;;0.0;;
9232;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2013;;0.0;;0.0;;
9233;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2014;;0.0;;0.0;;
9234;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2015;;0.0;;0.0;;
9235;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2016;;0.0;;0.0;;
9236;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2017;;0.0;;0.0;;
9237;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2018;;0.0;;0.0;;
9238;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2019;;0.0;;0.0;;
9239;13-15 Textiel-, kleding-, lederindustrie;Stookolie;2020;;0.0;;0.0;;
9240;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2000;;;;;;
9241;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2001;;;;;;
9242;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2002;;;;;;
9243;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2003;;;;;;
9244;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2004;;;;;;
9245;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2005;;;;;;
9246;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2006;;;;;;
9247;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2007;;;;;;
9248;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2008;;;;;;
9249;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2009;;;;;;
9250;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2010;;;;;;
9251;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2011;;;;;;
9252;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2012;;;;;;
9253;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2013;;;;;;
9254;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2014;;;;;;
9255;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2015;;;;;;
9256;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2016;;;;;;
9257;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2017;;;;;;
9258;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2018;;;;;;
9259;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2019;;;;;;
9260;13-15 Textiel-, kleding-, lederindustrie;Petroleum;2020;;;;;;
9261;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2000;;0.0;;0.0;;
9262;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2001;;0.0;;0.0;;
9263;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2002;;0.0;;0.0;;
9264;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2003;;0.0;;0.0;;
9265;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2004;;0.0;;0.0;;
9266;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2005;;0.0;;0.0;;
9267;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2006;;0.0;;0.0;;
9268;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2007;;0.0;;0.0;;
9269;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2008;;0.0;;0.0;;
9270;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2009;;0.0;;0.0;;
9271;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2010;;0.0;;0.0;;
9272;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2011;;0.0;;0.0;;
9273;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2012;;0.0;;0.0;;
9274;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2013;;0.0;;0.0;;
9275;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2014;;0.0;;0.0;;
9276;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2015;;0.0;;0.0;;
9277;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2016;;0.0;;0.0;;
9278;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2017;;0.0;;0.0;;
9279;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2018;;0.0;;0.0;;
9280;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2019;;0.0;;0.0;;
9281;13-15 Textiel-, kleding-, lederindustrie;Raffinaderijgas, ethaan en LPG;2020;;0.0;;0.0;;
9282;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2000;;0.0;;0.0;;
9283;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2001;;0.0;;0.0;;
9284;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2002;;0.0;;0.0;;
9285;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2003;;0.0;;0.0;;
9286;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2004;;0.0;;0.0;;
9287;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2005;;0.0;;0.0;;
9288;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2006;;0.0;;0.0;;
9289;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2007;;0.0;;0.0;;
9290;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2008;;0.0;;0.0;;
9291;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2009;;0.0;;0.0;;
9292;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2010;;0.0;;0.0;;
9293;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2011;;0.0;;0.0;;
9294;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2012;;0.0;;0.0;;
9295;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2013;;0.0;;0.0;;
9296;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2014;;0.0;;0.0;;
9297;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2015;;0.0;;0.0;;
9298;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2016;;0.0;;0.0;;
9299;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2017;;0.0;;0.0;;
9300;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2018;;0.0;;0.0;;
9301;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2019;;0.0;;0.0;;
9302;13-15 Textiel-, kleding-, lederindustrie;Overige aardolieproducten;2020;;0.0;;0.0;;
9303;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2000;;0.0;;0.0;;
9304;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2001;;0.0;;0.0;;
9305;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2002;;0.0;;0.0;;
9306;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2003;;0.0;;0.0;;
9307;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2004;;0.0;;0.0;;
9308;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2005;;0.0;;0.0;;
9309;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2006;;0.0;;0.0;;
9310;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2007;;0.0;;0.0;;
9311;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2008;;0.0;;0.0;;
9312;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2009;;0.0;;0.0;;
9313;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2010;;0.0;;0.0;;
9314;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2011;;0.0;;0.0;;
9315;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2012;;0.0;;0.0;;
9316;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2013;;0.0;;0.0;;
9317;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2014;;0.0;;0.0;;
9318;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2015;;0.0;;0.0;;
9319;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2016;;0.0;;0.0;;
9320;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2017;;0.0;;0.0;;
9321;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2018;;0.0;;0.0;;
9322;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2019;;0.0;;0.0;;
9323;13-15 Textiel-, kleding-, lederindustrie;Hout, houtafval, houtskool, e.d.;2020;;0.0;;0.0;;
9324;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2000;;0.0;;0.0;;
9325;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2001;;0.0;;0.0;;
9326;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2002;;0.0;;0.0;;
9327;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2003;;0.0;;0.0;;
9328;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2004;;0.0;;0.0;;
9329;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2005;;0.0;;0.0;;
9330;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2006;;0.0;;0.0;;
9331;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2007;;0.0;;0.0;;
9332;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2008;;0.0;;0.0;;
9333;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2009;;0.0;;0.0;;
9334;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2010;;0.0;;0.0;;
9335;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2011;;0.0;;0.0;;
9336;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2012;;0.0;;0.0;;
9337;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2013;;0.0;;0.0;;
9338;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2014;;0.0;;0.0;;
9339;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2015;;0.0;;0.0;;
9340;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2016;;0.0;;0.0;;
9341;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2017;;0.0;;0.0;;
9342;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2018;;0.0;;0.0;;
9343;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2019;;0.0;;0.0;;
9344;13-15 Textiel-, kleding-, lederindustrie;Vloeibare biobrandstoffen;2020;;0.0;;0.0;;
9345;13-15 Textiel-, kleding-, lederindustrie;Biogas;2000;;0.0;;0.0;;
9346;13-15 Textiel-, kleding-, lederindustrie;Biogas;2001;;0.0;;0.0;;
9347;13-15 Textiel-, kleding-, lederindustrie;Biogas;2002;;0.0;;0.0;;
9348;13-15 Textiel-, kleding-, lederindustrie;Biogas;2003;;0.0;;0.0;;
9349;13-15 Textiel-, kleding-, lederindustrie;Biogas;2004;;0.0;;0.0;;
9350;13-15 Textiel-, kleding-, lederindustrie;Biogas;2005;;0.0;;0.0;;
9351;13-15 Textiel-, kleding-, lederindustrie;Biogas;2006;;0.0;;0.0;;
9352;13-15 Textiel-, kleding-, lederindustrie;Biogas;2007;;0.0;;0.0;;
9353;13-15 Textiel-, kleding-, lederindustrie;Biogas;2008;;0.0;;0.0;;
9354;13-15 Textiel-, kleding-, lederindustrie;Biogas;2009;;0.0;;0.0;;
9355;13-15 Textiel-, kleding-, lederindustrie;Biogas;2010;;0.0;;0.0;;
9356;13-15 Textiel-, kleding-, lederindustrie;Biogas;2011;;0.0;;0.0;;
9357;13-15 Textiel-, kleding-, lederindustrie;Biogas;2012;;0.0;;0.0;;
9358;13-15 Textiel-, kleding-, lederindustrie;Biogas;2013;;0.0;;0.0;;
9359;13-15 Textiel-, kleding-, lederindustrie;Biogas;2014;;0.0;;0.0;;
9360;13-15 Textiel-, kleding-, lederindustrie;Biogas;2015;;0.0;;0.0;;
9361;13-15 Textiel-, kleding-, lederindustrie;Biogas;2016;;0.0;;0.0;;
9362;13-15 Textiel-, kleding-, lederindustrie;Biogas;2017;;0.0;;0.0;;
9363;13-15 Textiel-, kleding-, lederindustrie;Biogas;2018;;0.0;;0.0;;
9364;13-15 Textiel-, kleding-, lederindustrie;Biogas;2019;;0.0;;0.0;;
9365;13-15 Textiel-, kleding-, lederindustrie;Biogas;2020;;0.0;;0.0;;
9366;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2000;;2.0;;0.0;;
9367;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2001;;1.9;;0.0;;
9368;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2002;;2.1;;0.0;;
9369;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2003;;2.0;;0.0;;
9370;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2004;;1.8;;0.0;;
9371;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2005;;1.5;;0.0;;
9372;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2006;;1.4;;0.0;;
9373;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2007;;1.4;;0.0;;
9374;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2008;;1.3;;0.0;;
9375;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2009;;1.2;;0.0;;
9376;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2010;;1.4;;0.0;;
9377;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2011;;1.3;;0.0;;
9378;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2012;;1.3;;0.0;;
9379;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2013;;1.4;;0.0;;
9380;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2014;;1.2;;0.0;;
9381;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2015;;1.2;;0.0;;
9382;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2016;;1.2;;0.0;;
9383;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2017;;1.2;;0.0;;
9384;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2018;;1.2;;0.0;;
9385;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2019;;1.2;;0.0;;
9386;13-15 Textiel-, kleding-, lederindustrie;Elektriciteit;2020;;1.6;;0.0;;
9387;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2000;;0.0;;0.0;;
9388;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2001;;0.8;;0.0;;
9389;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2002;;0.5;;0.0;;
9390;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2003;;0.1;;0.0;;
9391;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2004;;0.1;;0.0;;
9392;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2005;;0.1;;0.0;;
9393;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2006;;0.2;;0.0;;
9394;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2007;;0.1;;0.0;;
