ID;Regions;Periods;NumberOfOrganisations_1;TheatreHalls_2;StadiumsAndMultiPurposeHalls_3;InTheatreHalls_4;InStadiumsAndMultiPurposeHalls_5;TotalPerformances_6;TheatrePerformances_7;MusicalPerformances_8;DancePerformances_9;MusicTheatrePerformances_10;CabaretPerformances_11;OtherPerformances_12;TotalAttendance_13;TheatrePerformances_14;MusicalPerformances_15;DancePerformances_16;MusicTheatrePerformances_17;CabaretPerformances_18;AttendanceOtherPerformances_19
289;Utrecht (PV);2013;27.0;38.0;7.0;16928.0;1820.0;4619.0;1289.0;1624.0;220.0;609.0;533.0;344.0;1452.0;189.0;528.0;48.0;424.0;161.0;101.0
290;Utrecht (PV);2014;28.0;42.0;8.0;19711.0;2820.0;4065.0;1151.0;1317.0;236.0;591.0;509.0;262.0;1397.0;160.0;526.0;58.0;416.0;155.0;82.0
291;Utrecht (PV);2015;26.0;40.0;12.0;16311.0;7988.0;3885.0;885.0;1482.0;280.0;566.0;366.0;306.0;1578.0;133.0;709.0;189.0;385.0;101.0;60.0
292;Utrecht (PV);2016;26.0;41.0;13.0;19277.0;8487.0;4713.0;1115.0;1953.0;251.0;566.0;530.0;299.0;1649.0;173.0;812.0;78.0;;138.0;55.0
293;Utrecht (PV);2017;25.0;38.0;12.0;18400.0;8462.0;4807.0;1124.0;2082.0;204.0;609.0;474.0;313.0;1551.0;149.0;694.0;42.0;;132.0;67.0
294;Utrecht (PV);2018;25.0;38.0;13.0;18609.0;8762.0;4833.0;1008.0;2104.0;277.0;704.0;522.0;219.0;1571.0;150.0;772.0;48.0;420.0;137.0;43.0
295;Utrecht (PV);2019;25.0;38.0;13.0;18659.0;8762.0;4893.0;1029.0;2153.0;240.0;679.0;536.0;256.0;1626.0;146.0;756.0;49.0;;166.0;50.0
296;Utrecht (PV);2020;24.0;37.0;8.0;18125.0;2930.0;2077.0;526.0;681.0;140.0;251.0;354.0;124.0;435.0;63.0;205.0;17.0;52.0;78.0;19.0
297;Utrecht (PV);2021;27.0;41.0;9.0;21361.0;7772.0;2208.0;469.0;769.0;107.0;336.0;252.0;275.0;490.0;43.0;206.0;;;43.0;42.0
298;Utrecht (PV);2022;27.0;42.0;9.0;20038.0;4020.0;4355.0;728.0;2066.0;175.0;645.0;470.0;271.0;1583.0;117.0;852.0;40.0;350.0;156.0;68.0
299;Utrecht (PV);2023;26.0;42.0;6.0;19727.0;;4695.0;;2103.0;;;470.0;324.0;1612.0;;806.0;;;;55.0
300;Noord-Holland (PV);1999;82.0;89.0;18.0;35363.0;17650.0;9556.0;3683.0;2419.0;906.0;905.0;1192.0;451.0;3394.0;492.0;1425.0;333.0;523.0;406.0;214.0
301;Noord-Holland (PV);2000;81.0;89.0;18.0;35363.0;17650.0;11285.0;4471.0;3189.0;912.0;810.0;1172.0;731.0;3811.0;600.0;1652.0;364.0;574.0;338.0;282.0
302;Noord-Holland (PV);2001;77.0;92.0;18.0;35779.0;17650.0;12120.0;4162.0;3867.0;615.0;793.0;1350.0;1334.0;3856.0;658.0;1709.0;256.0;457.0;524.0;252.0
303;Noord-Holland (PV);2002;75.0;93.0;18.0;36079.0;17650.0;11997.0;4330.0;4042.0;779.0;808.0;1299.0;738.0;4018.0;627.0;1831.0;286.0;550.0;536.0;188.0
304;Noord-Holland (PV);2003;75.0;105.0;;40560.0;;14313.0;5177.0;3786.0;1024.0;1192.0;1637.0;1497.0;4301.0;702.0;1740.0;286.0;742.0;560.0;271.0
305;Noord-Holland (PV);2004;73.0;103.0;;41870.0;;14765.0;4756.0;4511.0;1020.0;976.0;2049.0;1453.0;4377.0;589.0;2066.0;242.0;599.0;680.0;201.0
306;Noord-Holland (PV);2005;81.0;122.0;39.0;56644.0;148057.0;16008.0;4834.0;4620.0;1177.0;1309.0;2364.0;1703.0;4584.0;661.0;1869.0;252.0;712.0;781.0;309.0
307;Noord-Holland (PV);2006;83.0;124.0;40.0;57283.0;116607.0;15831.0;4476.0;5743.0;945.0;1412.0;2043.0;1212.0;5648.0;544.0;3117.0;370.0;856.0;549.0;212.0
308;Noord-Holland (PV);2007;84.0;133.0;48.0;58704.0;117935.0;16791.0;4564.0;5901.0;1185.0;1205.0;2095.0;1841.0;5053.0;512.0;2691.0;275.0;698.0;573.0;305.0
309;Noord-Holland (PV);2008;82.0;125.0;50.0;62136.0;102035.0;16764.0;4763.0;6550.0;702.0;1737.0;2062.0;950.0;5492.0;569.0;3003.0;233.0;769.0;600.0;317.0
310;Noord-Holland (PV);2009;82.0;130.0;40.0;55931.0;63978.0;16960.0;4786.0;7063.0;1417.0;970.0;1631.0;1092.0;5735.0;810.0;3420.0;198.0;462.0;540.0;303.0
311;Noord-Holland (PV);2010;83.0;131.0;39.0;60702.0;64095.0;15682.0;5111.0;5933.0;705.0;1196.0;1661.0;1075.0;5344.0;739.0;2938.0;226.0;606.0;506.0;330.0
312;Noord-Holland (PV);2011;87.0;138.0;39.0;55854.0;63043.0;16825.0;6060.0;5968.0;640.0;1187.0;1926.0;1044.0;5309.0;756.0;2851.0;150.0;638.0;572.0;343.0
313;Noord-Holland (PV);2012;87.0;140.0;39.0;65772.0;57940.0;16735.0;5509.0;6358.0;552.0;1044.0;1885.0;1387.0;5199.0;707.0;3018.0;123.0;486.0;544.0;320.0
314;Noord-Holland (PV);2013;84.0;135.0;40.0;64655.0;58190.0;15367.0;4280.0;6571.0;540.0;848.0;1857.0;1271.0;6187.0;684.0;3927.0;210.0;398.0;582.0;385.0
315;Noord-Holland (PV);2014;81.0;136.0;35.0;66271.0;58227.0;15972.0;4326.0;6219.0;550.0;860.0;2029.0;1989.0;6361.0;866.0;3827.0;243.0;374.0;526.0;525.0
316;Noord-Holland (PV);2015;81.0;131.0;32.0;66857.0;59200.0;16129.0;4998.0;5830.0;654.0;868.0;1979.0;1800.0;6777.0;943.0;3922.0;270.0;461.0;593.0;588.0
317;Noord-Holland (PV);2016;78.0;126.0;32.0;66379.0;89750.0;15275.0;4289.0;5869.0;668.0;832.0;1840.0;1777.0;6458.0;767.0;3853.0;279.0;450.0;623.0;485.0
318;Noord-Holland (PV);2017;77.0;127.0;33.0;68347.0;98750.0;15201.0;3876.0;6098.0;714.0;881.0;2059.0;1572.0;6608.0;710.0;4384.0;222.0;370.0;565.0;357.0
319;Noord-Holland (PV);2018;76.0;131.0;34.0;69573.0;92275.0;15503.0;3655.0;5812.0;619.0;1113.0;2377.0;1927.0;6760.0;550.0;4285.0;226.0;633.0;725.0;340.0
320;Noord-Holland (PV);2019;75.0;148.0;35.0;66422.0;94200.0;15351.0;3448.0;5638.0;755.0;1142.0;2202.0;2166.0;6814.0;539.0;4106.0;270.0;780.0;750.0;370.0
321;Noord-Holland (PV);2020;73.0;128.0;26.0;66031.0;87350.0;7811.0;2310.0;2224.0;434.0;883.0;1053.0;907.0;1669.0;258.0;827.0;79.0;154.0;239.0;111.0
322;Noord-Holland (PV);2021;73.0;133.0;25.0;69214.0;;7104.0;1375.0;1735.0;582.0;564.0;959.0;1889.0;1378.0;194.0;614.0;80.0;155.0;197.0;138.0
323;Noord-Holland (PV);2022;76.0;132.0;40.0;68129.0;102350.0;13129.0;2837.0;5334.0;874.0;1014.0;1483.0;1587.0;6446.0;433.0;4384.0;333.0;517.0;491.0;288.0
324;Noord-Holland (PV);2023;75.0;136.0;48.0;67095.0;107948.0;13628.0;2897.0;5740.0;724.0;1368.0;1790.0;1109.0;7198.0;543.0;4526.0;399.0;844.0;644.0;241.0
325;Zuid-Holland (PV);1999;63.0;90.0;59.0;30250.0;42750.0;8698.0;3059.0;1967.0;743.0;961.0;1330.0;639.0;3778.0;488.0;1469.0;370.0;824.0;491.0;135.0
326;Zuid-Holland (PV);2000;63.0;89.0;59.0;30250.0;42750.0;7897.0;2718.0;1679.0;632.0;889.0;1371.0;609.0;3594.0;420.0;1598.0;218.0;784.0;447.0;127.0
327;Zuid-Holland (PV);2001;62.0;91.0;59.0;31700.0;42750.0;8516.0;2905.0;1841.0;500.0;1112.0;1272.0;886.0;4307.0;498.0;1635.0;155.0;995.0;526.0;498.0
328;Zuid-Holland (PV);2002;62.0;95.0;59.0;35636.0;42750.0;8777.0;3012.0;1730.0;630.0;940.0;1511.0;954.0;4159.0;508.0;1564.0;205.0;972.0;470.0;440.0
329;Zuid-Holland (PV);2003;62.0;93.0;;36107.0;;9690.0;3178.0;2084.0;622.0;1293.0;1552.0;961.0;4602.0;523.0;1791.0;185.0;1366.0;506.0;231.0
330;Zuid-Holland (PV);2004;61.0;92.0;;37879.0;;9640.0;3063.0;2501.0;539.0;1080.0;1523.0;934.0;4378.0;520.0;1908.0;155.0;1016.0;511.0;267.0
331;Zuid-Holland (PV);2005;66.0;103.0;38.0;52801.0;52870.0;10358.0;2732.0;3338.0;668.0;1242.0;1703.0;675.0;4572.0;608.0;1929.0;157.0;1107.0;525.0;246.0
332;Zuid-Holland (PV);2006;66.0;100.0;38.0;51723.0;35370.0;10875.0;3319.0;2969.0;716.0;1426.0;1831.0;615.0;4641.0;541.0;1523.0;221.0;1443.0;636.0;277.0
333;Zuid-Holland (PV);2007;66.0;106.0;43.0;60417.0;28940.0;11875.0;3862.0;2806.0;786.0;1497.0;2202.0;722.0;5124.0;600.0;1995.0;172.0;1198.0;622.0;536.0
334;Zuid-Holland (PV);2008;65.0;98.0;11.0;62552.0;71000.0;11654.0;3644.0;2665.0;518.0;1863.0;1990.0;974.0;5081.0;581.0;1431.0;179.0;1803.0;695.0;392.0
335;Zuid-Holland (PV);2009;61.0;98.0;8.0;50570.0;8000.0;11170.0;3336.0;3247.0;569.0;1507.0;1608.0;903.0;4466.0;522.0;1366.0;160.0;1464.0;597.0;358.0
336;Zuid-Holland (PV);2010;63.0;103.0;9.0;50972.0;8250.0;10425.0;3511.0;2810.0;417.0;1239.0;1552.0;896.0;4275.0;598.0;1303.0;155.0;1179.0;597.0;443.0
337;Zuid-Holland (PV);2011;65.0;103.0;10.0;50539.0;1350.0;11507.0;3555.0;3030.0;656.0;1374.0;1885.0;1007.0;4331.0;539.0;1406.0;199.0;1004.0;618.0;565.0
338;Zuid-Holland (PV);2012;63.0;93.0;15.0;58639.0;8000.0;10561.0;3219.0;2708.0;465.0;1498.0;1620.0;1049.0;3946.0;563.0;1363.0;125.0;1177.0;409.0;309.0
339;Zuid-Holland (PV);2013;59.0;93.0;15.0;51074.0;14500.0;9086.0;2732.0;2418.0;501.0;1113.0;1646.0;675.0;3620.0;742.0;1203.0;162.0;814.0;415.0;284.0
340;Zuid-Holland (PV);2014;61.0;98.0;15.0;56750.0;26500.0;10403.0;2444.0;2695.0;507.0;1514.0;1556.0;1687.0;3526.0;392.0;1256.0;151.0;1073.0;369.0;286.0
341;Zuid-Holland (PV);2015;61.0;101.0;14.0;51883.0;15800.0;10065.0;2514.0;3100.0;527.0;1321.0;1569.0;1034.0;3507.0;366.0;1203.0;137.0;1063.0;399.0;339.0
342;Zuid-Holland (PV);2016;63.0;105.0;12.0;57536.0;26320.0;10871.0;2272.0;3561.0;639.0;1505.0;1614.0;1281.0;3855.0;345.0;1188.0;181.0;1279.0;442.0;420.0
343;Zuid-Holland (PV);2017;63.0;107.0;12.0;58197.0;26350.0;10677.0;2185.0;3265.0;699.0;1656.0;1643.0;1228.0;3919.0;324.0;949.0;201.0;1398.0;519.0;528.0
344;Zuid-Holland (PV);2018;63.0;112.0;11.0;58418.0;26500.0;10678.0;2255.0;3356.0;571.0;1695.0;1777.0;1025.0;3768.0;353.0;1189.0;154.0;1259.0;488.0;325.0
345;Zuid-Holland (PV);2019;67.0;117.0;12.0;59563.0;26500.0;11182.0;2346.0;3445.0;596.0;1927.0;1918.0;950.0;4368.0;332.0;1490.0;144.0;1424.0;590.0;388.0
346;Zuid-Holland (PV);2020;64.0;110.0;13.0;58630.0;27400.0;5126.0;1089.0;1484.0;316.0;615.0;1052.0;571.0;1102.0;116.0;495.0;63.0;196.0;191.0;41.0
347;Zuid-Holland (PV);2021;67.0;111.0;13.0;62064.0;27400.0;5486.0;1085.0;1216.0;494.0;617.0;849.0;1226.0;853.0;82.0;261.0;42.0;247.0;105.0;116.0
348;Zuid-Holland (PV);2022;68.0;113.0;14.0;58448.0;28066.0;12002.0;2476.0;3271.0;897.0;1844.0;2104.0;1410.0;3427.0;240.0;1280.0;135.0;899.0;478.0;395.0
349;Zuid-Holland (PV);2023;67.0;111.0;14.0;55756.0;;14379.0;3095.0;3680.0;764.0;1988.0;2347.0;2505.0;4258.0;343.0;1779.0;230.0;955.0;536.0;414.0
350;Zeeland (PV);1999;9.0;6.0;2.0;1966.0;3500.0;540.0;145.0;166.0;40.0;48.0;101.0;40.0;155.0;21.0;48.0;35.0;18.0;29.0;4.0
351;Zeeland (PV);2000;9.0;6.0;2.0;1966.0;3500.0;508.0;131.0;164.0;17.0;49.0;93.0;54.0;122.0;17.0;49.0;4.0;18.0;27.0;7.0
352;Zeeland (PV);2001;7.0;7.0;2.0;2326.0;3500.0;595.0;126.0;277.0;16.0;46.0;84.0;47.0;127.0;15.0;56.0;4.0;17.0;28.0;6.0
353;Zeeland (PV);2002;7.0;7.0;2.0;2326.0;3500.0;471.0;114.0;156.0;36.0;37.0;73.0;55.0;167.0;14.0;55.0;32.0;15.0;27.0;23.0
354;Zeeland (PV);2003;8.0;8.0;;3594.0;;623.0;165.0;247.0;28.0;49.0;95.0;39.0;165.0;22.0;67.0;10.0;23.0;34.0;9.0
355;Zeeland (PV);2004;8.0;8.0;;3596.0;;655.0;172.0;273.0;25.0;47.0;100.0;37.0;160.0;22.0;63.0;10.0;20.0;35.0;9.0
356;Zeeland (PV);2005;7.0;9.0;0.0;3917.0;0.0;952.0;217.0;400.0;66.0;62.0;149.0;58.0;189.0;36.0;60.0;15.0;21.0;49.0;9.0
357;Zeeland (PV);2006;7.0;9.0;0.0;4337.0;0.0;780.0;206.0;252.0;49.0;76.0;148.0;49.0;204.0;34.0;52.0;12.0;31.0;48.0;27.0
358;Zeeland (PV);2007;7.0;9.0;0.0;3267.0;0.0;1149.0;235.0;516.0;59.0;85.0;159.0;95.0;191.0;36.0;60.0;10.0;30.0;44.0;11.0
359;Zeeland (PV);2008;8.0;9.0;0.0;2802.0;0.0;935.0;194.0;477.0;35.0;36.0;126.0;66.0;130.0;24.0;51.0;6.0;10.0;30.0;8.0
360;Zeeland (PV);2009;8.0;10.0;0.0;3739.0;0.0;719.0;226.0;257.0;46.0;50.0;108.0;33.0;248.0;33.0;135.0;11.0;24.0;37.0;8.0
361;Zeeland (PV);2010;9.0;11.0;0.0;3961.0;0.0;1034.0;370.0;295.0;40.0;87.0;176.0;66.0;217.0;50.0;55.0;9.0;37.0;52.0;15.0
362;Zeeland (PV);2011;9.0;11.0;0.0;3961.0;0.0;1452.0;427.0;524.0;73.0;90.0;196.0;143.0;256.0;54.0;71.0;12.0;33.0;58.0;27.0
363;Zeeland (PV);2012;8.0;9.0;0.0;3565.0;0.0;931.0;286.0;258.0;55.0;69.0;157.0;106.0;189.0;37.0;59.0;8.0;27.0;41.0;17.0
364;Zeeland (PV);2013;9.0;12.0;1.0;3702.0;200.0;944.0;302.0;268.0;67.0;57.0;180.0;70.0;148.0;37.0;47.0;11.0;13.0;33.0;8.0
365;Zeeland (PV);2014;9.0;12.0;1.0;3522.0;200.0;844.0;217.0;254.0;58.0;45.0;158.0;110.0;117.0;22.0;38.0;7.0;6.0;35.0;9.0
366;Zeeland (PV);2015;9.0;12.0;1.0;3702.0;200.0;803.0;226.0;251.0;37.0;22.0;162.0;106.0;134.0;26.0;42.0;7.0;4.0;39.0;17.0
367;Zeeland (PV);2016;9.0;10.0;1.0;3894.0;;415.0;27.0;168.0;;11.0;44.0;162.0;103.0;8.0;26.0;;;19.0;46.0
368;Zeeland (PV);2017;12.0;16.0;1.0;5677.0;;770.0;79.0;398.0;29.0;48.0;142.0;74.0;214.0;16.0;95.0;9.0;18.0;54.0;21.0
369;Zeeland (PV);2018;12.0;13.0;4.0;4762.0;1460.0;710.0;55.0;430.0;23.0;26.0;87.0;88.0;141.0;10.0;69.0;6.0;7.0;30.0;18.0
370;Zeeland (PV);2019;12.0;14.0;4.0;5206.0;890.0;670.0;69.0;406.0;22.0;51.0;87.0;35.0;147.0;11.0;70.0;5.0;20.0;32.0;9.0
371;Zeeland (PV);2020;10.0;11.0;2.0;4878.0;680.0;199.0;23.0;109.0;6.0;12.0;35.0;14.0;28.0;3.0;13.0;1.0;3.0;6.0;3.0
372;Zeeland (PV);2021;11.0;12.0;1.0;5247.0;;342.0;61.0;118.0;27.0;32.0;64.0;39.0;47.0;6.0;14.0;3.0;9.0;10.0;4.0
373;Zeeland (PV);2022;11.0;13.0;3.0;4306.0;760.0;734.0;85.0;334.0;29.0;74.0;140.0;72.0;126.0;10.0;55.0;3.0;18.0;32.0;8.0
374;Zeeland (PV);2023;9.0;11.0;3.0;3396.0;750.0;512.0;;316.0;;;57.0;42.0;109.0;;64.0;;;;6.0
375;Noord-Brabant (PV);1999;49.0;56.0;24.0;27713.0;24790.0;5192.0;1491.0;1462.0;366.0;591.0;851.0;431.0;2354.0;274.0;590.0;104.0;302.0;314.0;770.0
376;Noord-Brabant (PV);2000;48.0;58.0;24.0;29514.0;24790.0;5127.0;1401.0;1502.0;308.0;634.0;873.0;409.0;2355.0;313.0;609.0;94.0;351.0;476.0;512.0
377;Noord-Brabant (PV);2001;46.0;58.0;24.0;29514.0;24790.0;5426.0;1504.0;1606.0;302.0;625.0;892.0;498.0;2458.0;411.0;749.0;87.0;274.0;332.0;605.0
378;Noord-Brabant (PV);2002;46.0;59.0;24.0;30314.0;24790.0;5729.0;1275.0;1898.0;425.0;730.0;900.0;501.0;2444.0;283.0;752.0;97.0;387.0;325.0;601.0
379;Noord-Brabant (PV);2003;44.0;58.0;;29902.0;;5945.0;1344.0;2072.0;487.0;726.0;952.0;364.0;2005.0;256.0;743.0;146.0;399.0;346.0;116.0
380;Noord-Brabant (PV);2004;45.0;59.0;;30781.0;;5881.0;1398.0;2275.0;362.0;592.0;1002.0;252.0;2000.0;216.0;913.0;89.0;299.0;383.0;99.0
381;Noord-Brabant (PV);2005;44.0;64.0;18.0;33255.0;17165.0;5858.0;1155.0;2360.0;285.0;647.0;1089.0;322.0;2286.0;193.0;1079.0;62.0;532.0;345.0;75.0
382;Noord-Brabant (PV);2006;45.0;65.0;18.0;34571.0;47085.0;6690.0;1360.0;2595.0;329.0;830.0;1172.0;404.0;2622.0;220.0;1164.0;96.0;692.0;365.0;85.0
383;Noord-Brabant (PV);2007;46.0;69.0;20.0;35370.0;57890.0;7265.0;1549.0;2353.0;356.0;1027.0;1443.0;537.0;2805.0;250.0;1364.0;88.0;502.0;475.0;125.0
384;Noord-Brabant (PV);2008;47.0;69.0;19.0;35212.0;51135.0;7239.0;1917.0;2340.0;394.0;877.0;1183.0;528.0;2730.0;247.0;980.0;90.0;460.0;390.0;563.0
385;Noord-Brabant (PV);2009;49.0;71.0;26.0;35325.0;52960.0;8203.0;1970.0;3082.0;331.0;838.0;1400.0;581.0;2790.0;284.0;1115.0;67.0;427.0;411.0;486.0
386;Noord-Brabant (PV);2010;47.0;67.0;21.0;33978.0;50885.0;7533.0;1818.0;2406.0;361.0;813.0;1208.0;926.0;3007.0;304.0;1136.0;106.0;452.0;385.0;626.0
387;Noord-Brabant (PV);2011;49.0;70.0;23.0;32242.0;52558.0;7292.0;1768.0;2545.0;351.0;724.0;1346.0;557.0;2687.0;271.0;1078.0;75.0;347.0;360.0;557.0
388;Noord-Brabant (PV);2012;46.0;69.0;17.0;31435.0;44070.0;6279.0;1674.0;2162.0;300.0;636.0;1138.0;369.0;2412.0;280.0;1016.0;74.0;266.0;337.0;440.0
389;Noord-Brabant (PV);2013;43.0;63.0;19.0;30253.0;53595.0;6084.0;1293.0;2313.0;318.0;585.0;1100.0;475.0;2143.0;209.0;836.0;85.0;234.0;349.0;429.0
390;Noord-Brabant (PV);2014;42.0;65.0;15.0;31181.0;43695.0;6107.0;1414.0;2150.0;331.0;506.0;1074.0;632.0;2176.0;274.0;838.0;85.0;208.0;325.0;448.0
391;Noord-Brabant (PV);2015;42.0;65.0;15.0;32945.0;43695.0;5894.0;1194.0;2119.0;260.0;595.0;1004.0;722.0;2159.0;217.0;828.0;70.0;259.0;327.0;459.0
392;Noord-Brabant (PV);2016;44.0;73.0;14.0;34376.0;46545.0;5944.0;1028.0;2610.0;253.0;535.0;1077.0;440.0;1966.0;184.0;976.0;63.0;242.0;295.0;207.0
393;Noord-Brabant (PV);2017;42.0;70.0;16.0;32212.0;46020.0;6089.0;1058.0;2419.0;263.0;689.0;1064.0;596.0;2080.0;187.0;1029.0;67.0;291.0;334.0;173.0
394;Noord-Brabant (PV);2018;46.0;78.0;10.0;33385.0;46466.0;6601.0;1024.0;2703.0;291.0;733.0;1036.0;813.0;2211.0;191.0;1087.0;67.0;319.0;344.0;202.0
395;Noord-Brabant (PV);2019;47.0;75.0;10.0;33514.0;46396.0;6578.0;1143.0;2582.0;262.0;762.0;1146.0;684.0;2093.0;187.0;948.0;69.0;345.0;374.0;170.0
396;Noord-Brabant (PV);2020;43.0;72.0;9.0;33742.0;;3262.0;711.0;1127.0;188.0;368.0;651.0;217.0;590.0;74.0;225.0;31.0;98.0;140.0;22.0
397;Noord-Brabant (PV);2021;42.0;76.0;10.0;34033.0;4303.0;3043.0;527.0;1112.0;122.0;204.0;503.0;575.0;414.0;47.0;188.0;10.0;42.0;94.0;33.0
398;Noord-Brabant (PV);2022;42.0;72.0;;32883.0;;5563.0;781.0;2730.0;205.0;498.0;953.0;396.0;1595.0;112.0;940.0;40.0;142.0;305.0;56.0
399;Noord-Brabant (PV);2023;40.0;71.0;;30616.0;;7137.0;983.0;3039.0;249.0;740.0;1092.0;1034.0;2283.0;151.0;1222.0;61.0;309.0;354.0;186.0
400;Limburg (PV);1999;22.0;25.0;8.0;10101.0;23675.0;2199.0;616.0;584.0;176.0;240.0;266.0;317.0;647.0;86.0;216.0;66.0;112.0;106.0;60.0
401;Limburg (PV);2000;22.0;25.0;8.0;10101.0;23675.0;2466.0;833.0;568.0;127.0;229.0;345.0;364.0;693.0;96.0;228.0;47.0;107.0;116.0;99.0
402;Limburg (PV);2001;21.0;25.0;8.0;10101.0;23675.0;2158.0;724.0;535.0;142.0;253.0;291.0;213.0;696.0;96.0;229.0;76.0;126.0;105.0;64.0
403;Limburg (PV);2002;21.0;25.0;8.0;10101.0;23675.0;2449.0;1015.0;488.0;158.0;274.0;276.0;237.0;724.0;116.0;215.0;67.0;139.0;96.0;92.0
404;Limburg (PV);2003;19.0;25.0;;10887.0;;1918.0;615.0;384.0;135.0;262.0;275.0;247.0;649.0;120.0;155.0;46.0;145.0;109.0;75.0
405;Limburg (PV);2004;18.0;24.0;;9767.0;;1896.0;625.0;391.0;100.0;254.0;289.0;236.0;543.0;79.0;144.0;30.0;128.0;101.0;60.0
406;Limburg (PV);2005;17.0;24.0;6.0;12458.0;24155.0;2393.0;716.0;772.0;111.0;294.0;338.0;162.0;1430.0;145.0;555.0;59.0;447.0;165.0;59.0
407;Limburg (PV);2006;17.0;24.0;5.0;12610.0;23390.0;2571.0;615.0;778.0;157.0;294.0;363.0;365.0;653.0;92.0;224.0;45.0;136.0;100.0;56.0
408;Limburg (PV);2007;17.0;29.0;6.0;14556.0;20800.0;2372.0;632.0;816.0;139.0;284.0;288.0;213.0;664.0;101.0;232.0;36.0;147.0;95.0;53.0
409;Limburg (PV);2008;18.0;28.0;6.0;15674.0;23389.0;2515.0;733.0;913.0;133.0;352.0;268.0;116.0;754.0;95.0;278.0;49.0;198.0;101.0;32.0
410;Limburg (PV);2009;18.0;30.0;6.0;15684.0;24080.0;2746.0;812.0;954.0;133.0;350.0;300.0;198.0;768.0;112.0;263.0;39.0;187.0;107.0;60.0
411;Limburg (PV);2010;18.0;28.0;6.0;15521.0;24080.0;2588.0;871.0;814.0;117.0;306.0;256.0;224.0;650.0;104.0;197.0;33.0;153.0;84.0;78.0
412;Limburg (PV);2011;17.0;27.0;2.0;11620.0;20.0;3318.0;1176.0;864.0;171.0;385.0;371.0;352.0;796.0;128.0;252.0;39.0;172.0;113.0;92.0
413;Limburg (PV);2012;18.0;28.0;6.0;13080.0;5800.0;3292.0;1333.0;855.0;158.0;295.0;318.0;334.0;665.0;126.0;233.0;35.0;126.0;84.0;60.0
414;Limburg (PV);2013;17.0;28.0;4.0;13870.0;5800.0;2533.0;652.0;766.0;170.0;320.0;386.0;239.0;662.0;106.0;246.0;34.0;130.0;110.0;35.0
415;Limburg (PV);2014;17.0;27.0;2.0;14257.0;5785.0;2254.0;473.0;865.0;145.0;205.0;363.0;203.0;635.0;72.0;278.0;35.0;72.0;110.0;68.0
416;Limburg (PV);2015;17.0;28.0;1.0;13992.0;785.0;2688.0;606.0;1056.0;139.0;291.0;403.0;192.0;759.0;107.0;322.0;35.0;126.0;130.0;40.0
417;Limburg (PV);2016;17.0;29.0;1.0;13254.0;;2485.0;492.0;1059.0;118.0;311.0;346.0;160.0;690.0;85.0;298.0;32.0;129.0;103.0;43.0
418;Limburg (PV);2017;16.0;28.0;1.0;12884.0;;2668.0;477.0;1029.0;163.0;323.0;410.0;266.0;688.0;86.0;266.0;40.0;127.0;124.0;44.0
419;Limburg (PV);2018;16.0;30.0;3.0;12231.0;1185.0;2661.0;491.0;1094.0;165.0;317.0;377.0;216.0;693.0;77.0;310.0;36.0;124.0;114.0;33.0
420;Limburg (PV);2019;16.0;31.0;3.0;13219.0;1185.0;2453.0;529.0;885.0;156.0;330.0;402.0;151.0;675.0;82.0;273.0;37.0;117.0;136.0;31.0
421;Limburg (PV);2020;16.0;31.0;3.0;13219.0;1185.0;1082.0;246.0;375.0;64.0;141.0;169.0;87.0;231.0;37.0;84.0;12.0;44.0;39.0;15.0
422;Limburg (PV);2021;17.0;28.0;3.0;13210.0;;975.0;165.0;278.0;73.0;155.0;139.0;165.0;145.0;18.0;50.0;6.0;28.0;26.0;16.0
423;Limburg (PV);2022;18.0;29.0;;12750.0;;3013.0;352.0;1507.0;226.0;408.0;360.0;160.0;723.0;63.0;365.0;35.0;130.0;103.0;27.0
424;Limburg (PV);2023;17.0;30.0;;13748.0;;2657.0;235.0;1469.0;93.0;379.0;235.0;246.0;858.0;54.0;423.0;25.0;217.0;80.0;59.0
425;Total 4 large cities;1999;85.0;108.0;82.0;43864.0;67050.0;13713.0;4817.0;4114.0;1279.0;1376.0;1173.0;954.0;6065.0;650.0;2918.0;511.0;1211.0;485.0;292.0
426;Total 4 large cities;2000;85.0;107.0;82.0;43864.0;67050.0;13980.0;5111.0;3902.0;1189.0;1496.0;1076.0;1205.0;6490.0;679.0;3097.0;493.0;1395.0;406.0;422.0
427;Total 4 large cities;2001;83.0;114.0;82.0;45967.0;67050.0;15144.0;5073.0;4853.0;838.0;1702.0;1129.0;1551.0;7306.0;818.0;3340.0;341.0;1607.0;573.0;630.0
428;Total 4 large cities;2002;84.0;119.0;82.0;50203.0;67050.0;15712.0;5348.0;5226.0;998.0;1557.0;1351.0;1233.0;7392.0;760.0;3492.0;395.0;1677.0;545.0;523.0
429;Total 4 large cities;2003;84.0;126.0;;54058.0;;18635.0;6529.0;5373.0;1290.0;1914.0;1664.0;1865.0;7653.0;846.0;3517.0;372.0;2028.0;523.0;364.0
430;Total 4 large cities;2004;82.0;124.0;;57260.0;;19431.0;6235.0;6262.0;1351.0;1691.0;2068.0;1826.0;7820.0;780.0;3899.0;324.0;1758.0;698.0;361.0
431;Total 4 large cities;2005;89.0;141.0;57.0;76886.0;185180.0;19625.0;5430.0;6266.0;1488.0;2080.0;2405.0;1957.0;7905.0;869.0;3442.0;345.0;1987.0;756.0;506.0
