ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclusiefCorrecties_15;MigratiesaldoInclusiefCorrecties_16
183;5;2019;17199164.0;3869882.0;10058518.0;3360788.0;22.6;58.8;19.8;72.5;196971;1.89;169495;81.43;84.57;159041;132129;39254
184;5;2020;17277284.0;3867229.0;10060430.0;3442106.0;22.5;58.7;20.3;73.31;198909;1.9;172095;81.62;84.7;159597;132161;39106
185;5;2021;17358040.0;3861702.0;10061138.0;3522931.0;22.4;58.5;20.7;74.06;200862;1.9;174754;81.8;84.82;159982;132106;38924
186;5;2022;17415856.0;3860512.0;10067920.0;3603891.0;22.3;58.4;21.1;74.92;202634;1.91;177684;81.98;84.95;160495;131985;38943
187;5;2023;17473984.0;3862929.0;10065214.0;3685707.0;22.3;58.2;21.5;75.83;204482;1.91;180833;82.15;85.07;160915;132005;38851
188;5;2024;17532230.0;3871425.0;10055331.0;3769951.0;22.2;58.0;22.0;76.84;206083;1.92;183728;82.32;85.19;161308;132082;38826
189;5;2025;17598090.0;3881568.0;10034628.0;3855958.0;22.2;57.7;22.5;78.08;207235;1.92;186556;82.48;85.31;161613;132307;39008
190;5;2026;17670876.0;3900580.0;10012018.0;3940236.0;22.3;57.4;22.9;79.37;208180;1.93;189290;82.63;85.43;161910;132462;38677
191;5;2027;17734570.0;3928104.0;9974426.0;4026771.0;22.3;57.1;23.4;80.82;208809;1.93;192485;82.78;85.55;162168;132809;38547
192;5;2028;17799670.0;3956837.0;9935091.0;4114080.0;22.4;56.8;23.8;82.34;209834;1.94;195874;82.93;85.67;162411;133105;38631
193;5;2029;17859784.0;3973886.0;9898747.0;4200709.0;22.5;56.4;24.3;83.74;210279;1.94;199067;83.07;85.78;162607;133598;38444
194;5;2030;17921690.0;4001500.0;9857012.0;4282903.0;22.6;56.1;24.7;85.28;210792;1.95;202188;83.21;85.89;162789;133702;38376
195;5;2031;17974440.0;4031411.0;9820938.0;4358888.0;22.6;55.7;25.1;86.67;210378;1.95;205189;83.35;86.01;162965;133971;38919
196;5;2032;18020596.0;4056965.0;9791528.0;4427636.0;22.7;55.4;25.5;88.09;210663;1.95;208294;83.48;86.12;163155;133954;38892
197;5;2033;18068544.0;4081653.0;9758584.0;4488253.0;22.8;55.1;25.9;89.27;210496;1.96;211661;83.61;86.23;163280;133843;38762
198;5;2034;18109710.0;4109384.0;9732758.0;4548935.0;22.9;54.9;26.2;90.61;210536;1.96;214686;83.74;86.34;163391;133539;38522
199;5;2035;18158624.0;4130582.0;9700336.0;4618694.0;23.0;54.6;26.6;91.98;210084;1.97;217525;83.87;86.45;163534;133479;38321
200;5;2036;18207356.0;4152557.0;9656509.0;4678314.0;23.0;54.3;26.9;93.23;209563;1.97;219975;84.0;86.56;163649;133471;37913
201;5;2037;18242750.0;4167058.0;9636196.0;4724305.0;23.1;54.1;27.2;94.16;209022;1.97;222419;84.13;86.66;163745;133557;38017
202;5;2038;18273060.0;4176433.0;9636565.0;4755118.0;23.2;54.0;27.4;94.92;208556;1.98;224638;84.25;86.77;163819;133507;37865
203;5;2039;18296480.0;4186317.0;9651768.0;4764567.0;23.2;54.0;27.4;95.36;208314;1.98;226314;84.38;86.88;163897;133613;37939
204;5;2040;18316344.0;4202621.0;9666273.0;4763509.0;23.3;54.0;27.4;95.37;208683;1.98;227991;84.5;86.98;163958;133736;38209
205;5;2041;18359916.0;4216072.0;9697906.0;4758946.0;23.3;54.2;27.4;95.09;209048;1.99;229617;84.62;87.09;164025;133965;38346
206;5;2042;18395356.0;4225097.0;9735850.0;4743725.0;23.4;54.3;27.4;94.83;209115;1.99;231338;84.73;87.2;164094;133889;38321
207;5;2043;18421930.0;4238264.0;9764844.0;4733006.0;23.3;54.5;27.3;94.42;208972;1.99;232231;84.85;87.3;164142;134338;38071
208;5;2044;18448750.0;4237066.0;9807916.0;4720124.0;23.4;54.6;27.3;94.06;209271;2.0;232720;84.97;87.4;164208;134648;37695
209;5;2045;18473936.0;4238168.0;9852868.0;4720421.0;23.4;54.8;27.2;93.75;210237;2.0;233179;85.08;87.51;164256;135403;36948
210;5;2046;18489300.0;4236479.0;9876168.0;4717441.0;23.4;55.0;27.2;93.38;211391;2.0;233933;85.19;87.61;164250;136154;35913
211;5;2047;18513780.0;4232412.0;9906606.0;4697756.0;23.4;55.1;27.2;93.05;212293;2.01;234736;85.3;87.71;164271;137327;34854
212;5;2048;18536124.0;4241786.0;9942986.0;4681491.0;23.5;55.3;27.1;92.55;213493;2.01;234835;85.41;87.81;164292;138000;34013
213;5;2049;18549704.0;4243175.0;9982964.0;4661905.0;23.5;55.5;27.0;92.05;214730;2.01;234520;85.52;87.91;164299;138889;32943
214;5;2050;18581136.0;4255137.0;10010324.0;4644855.0;23.5;55.6;26.9;91.59;215343;2.02;234072;85.63;88.01;164309;138988;32705
