ID;Onderwijssectoren;Perioden;TotaalBaten_1;TotaalRijksbijdragen_2;NormatieveRijksbijdragen_3;OverigeSubsidiesOCW_4;TotaalAfInkomensoverdrachten_5;RijksbijdrageAcademischeZiekenhuizen_6;Affiliaties_7;TotaalOverigeOverheidsbijdragen_8;TotaalGemeentelijkeBijdragen_9;Educatie_10;Inburgering_11;Overige_12;OverigeOverheidsbijdragen_13;TotaalCollegeCursusEnExamengeld_14;LesgeldenSectorVO_15;CursusgeldenSectorBE_16;CollegegeldenSectorHBO_17;CollegegeldenSectorWO_18;Examengelden_19;VerplichtingenInclusiefVrijval_20;TotaalBatenWerkInOpdrachtVanDerden_21;TotaalOpbrengstWerkIOVDerden_22;Contractonderwijs_23;Contractonderzoek_24;Overige_25;MutatiesOnderhandenWerkIOVDerden_26;TotaalOverigeBaten_27;Verhuur_28;DetacheringPersoneel_29;Schenking_30;Sponsoring_31;Ouderbijdragen_32;Overige_33;TotaalLasten_34;TotaalPersoneelslasten_35;TotaalLonenEnSalarissen_36;BrutoLonenEnSalarissen_37;SocialeLasten_38;Pensioenpremies_39;TotaalOverigePersoneleLasten_40;DotatiePersoneleVoorzieningen_41;PersoneelNietInLoondienst_42;Overige_43;Uitkeringen_44;TotaalAfschrijvingen_45;ImmaterieleVasteActiva_46;TotaalMaterieleVasteActiva_47;Gebouwen_48;InventarisEnApparatuur_49;OverigeMaterieleVasteActiva_50;TotaalHuisvestingslasten_51;Huur_52;Verzekeringen_53;Onderhoud_54;Energie_55;Schoonmaakkosten_56;Heffingen_57;OverigeHuisvestingslasten_58;TotaalOverigeLasten_59;AdministratieEnBeheerslasten_60;InventarisApparatuurEnLeermiddelen_61;DotatieOverigeVoorzieningen_62;SubsidiesEnBijdragen_63;OverigeInkomensoverdrachten_64;Overige_65;SaldoBatenEnLasten1_66;TotaalSaldoFinancieleBatenEnLasten_67;Rentebaten_68;WaardeveranderingenFinVasteActiva_69;OverigeOpbrengstenFinVasteActiva_70;Rentelasten_71;TotaalBijzonderePosten_72;Belastingen_73;ResultaatDeelnemingen_74;AandeelDerdenInResultaat_75;BuitengewoneBatenEnLasten_76;TotaalResultaat123_77;TotaalActiva_78;TotaalVasteActiva_79;ImmaterieleVasteActiva_80;TotaalMaterieleVasteActiva_81;GebouwenEnTerreinen_82;InventarisEnApparatuur_83;AndereVasteBedrijfsmiddelen_84;InUitvoeringEnVooruitbetalingen_85;NietAanProcesDienstbareVasteActiva_86;TotaalFinancieleVasteActiva_87;Groepsmaatschappijen_88;AndereDeelnemingen_89;VorderingenOpGroepsmaatschappijen_90;VorderingenOpAndereDeelnemingen_91;VorderingenOpOCW_92;Effecten_93;OverigeVorderingen_94;TotaalVlottendeActiva_95;TotaalVoorraden_96;Gebruiksgoederen_97;VooruitbetaaldOpVoorraden_98;MutatiesOnderhandenWerk_99;TotaalVorderingen_100;Debiteuren_101;OCWELI_102;Groepsmaatschappijen_103;AndereDeelnemingen_104;StudentenDeelnemersCursisten_105;OverigeOverheden_106;OverigeVorderingen_107;OverlopendeActiva_108;AfVoorzieningenWegensOninbaarheid_109;TotaalEffecten_110;Aandelen_111;Obligaties_112;OverigeEffecten_113;TotaalLiquideMiddelen_114;Kasmiddelen_115;TegoedenOpBankEnGirorekeningen_116;DepositoS_117;OverigeLiquideMiddelen_118;TotaalPassiva_119;TotaalEigenVermogen_120;AlgemeneReserve_121;BestemmingsreservePubliek_122;BestemmingsreservePrivaat_123;BestemmingsfondsPubliek_124;BestemmingsfondsPrivaat_125;Herwaarderingsreserve_126;AndereWettelijkeReserves_127;StatutaireReserves_128;MinderheidsbelangDerden_129;TotaalVoorzieningen_130;Personeelsvoorzieningen_131;VoorzieningVerlieslatendeContracten_132;TotaalOverigeVoorzieningen_133;Onderhoudsvoorziening_134;OverigeVoorzieningen_135;TotaalLanglopendeSchulden_136;SchuldenAanGroepsmaatschappijen_137;SchuldenAanOverigeDeelnemingen_138;Kredietinstellingen_139;OCWELI_140;OverigeLanglopendeSchulden_141;TotaalKortlopendeSchulden_142;Kredietinstellingen_143;VooruitgefactEnOntvangenTermijnenOHW_144;Crediteuren_145;OCWELI_146;SchuldenAanGroepsmaatschappijen_147;SchuldenAanAndereDeelnemingen_148;BelastingenEnPremiesSocVerzekeringen_149;SchuldenTerzakeVanPensioenen_150;OverigeKortlopendeSchulden_151;OverlopendePassiva_152;TotaalInvesteringen_153;InvesteringenGebouwenEnTerreinen_154;InvesteringenInventarisEnApparatuur_155;TotaalDesinvesteringen_156;DesinvGebouwenEnTerreinen_157;DesinvInventarisEnApparatuur_158;TotaalSaldoInvesteringen_159;SaldoInvGebouwenEnTerreinen_160;SaldoInvInventarisEnApparatuur_161
26;802;2000;7083.1;6051.4;5966.4;85.0;;;;402.0;345.0;187.0;85.0;73.0;57.0;44.0;;25.8;;;18.2;;114.7;114.7;80.2;1.2;33.3;0.0;471.0;21.2;32.3;;0.4;112.6;304.5;6987.5;5404.9;4924.7;;;;557.3;47.4;125.1;384.8;-77.1;279.3;0.4;278.8;91.3;170.5;16.9;521.4;69.8;3.8;169.9;87.1;110.6;17.8;62.4;782.0;272.3;215.6;45.9;;;248.2;95.6;34.8;66.7;;1.9;-33.8;9.0;;-1.0;0.0;10.0;139.4;5202.0;3126.8;1.1;2699.1;1772.8;760.1;42.7;123.6;;426.5;;14.9;24.7;30.0;5.2;290.1;61.5;2075.2;20.6;17.4;;3.2;785.6;115.1;334.9;15.4;2.6;34.7;;197.0;85.8;;23.2;0.9;17.3;5.0;1245.7;22.0;634.5;589.2;;5202.0;2546.1;1617.3;877.0;;;;;;51.8;;799.6;272.5;;527.2;381.5;145.7;590.7;28.9;;467.5;2.1;92.3;1265.7;65.7;3.4;191.4;34.9;5.8;2.3;128.3;31.3;296.1;506.6;508.0;293.0;215.0;60.7;;;447.3;;
27;802;2001;7705.4;6588.4;6234.8;353.6;;;;463.1;428.1;230.0;110.0;88.1;35.0;36.2;;28.7;;;7.5;;115.2;115.2;76.5;0.3;38.4;0.0;502.5;20.7;39.9;;1.8;119.5;320.6;7543.0;5828.1;5294.7;;;;616.3;50.6;131.4;434.3;-82.9;303.0;0.8;302.1;99.8;189.9;12.4;554.9;72.2;6.4;173.9;96.0;123.1;15.8;67.5;857.0;298.1;252.2;50.3;;;256.4;162.4;39.9;75.7;;2.5;-38.2;13.8;;-2.4;-0.1;16.3;216.1;5710.9;3404.3;3.3;2925.3;1934.3;806.2;52.4;132.4;;475.7;;9.9;33.2;34.8;8.5;343.1;46.2;2306.6;21.6;19.8;;1.8;837.5;122.5;364.9;7.2;1.0;35.8;;204.2;101.9;;24.8;2.4;16.6;5.8;1422.7;17.3;728.1;677.3;;5710.9;2799.4;1716.2;1058.5;;;;;;24.2;0.5;889.1;335.9;;553.2;373.8;179.4;606.8;28.0;;444.0;6.5;128.3;1415.6;57.9;10.1;184.1;48.5;4.1;0.6;151.6;34.9;220.9;702.9;644.5;384.7;259.8;73.4;;;571.3;;
28;802;2002;8429.0;7166.2;6799.9;366.3;;;;513.4;470.2;246.0;116.0;108.2;43.2;49.7;;40.7;;;9.0;;142.6;143.2;115.7;0.8;26.7;-0.6;557.1;27.9;50.7;;1.4;140.3;336.8;8372.3;6466.7;5945.2;;;;612.6;60.5;165.7;386.4;-91.1;333.7;1.9;331.7;105.3;206.6;19.8;599.2;85.3;5.8;169.5;103.2;144.1;18.4;72.9;972.7;333.3;317.6;31.9;;;289.9;56.7;32.3;74.0;;-2.8;-38.8;34.4;;-1.2;-0.1;35.7;123.4;6048.7;3703.6;2.5;3195.2;2092.0;859.2;17.7;226.3;;505.9;;12.9;21.7;29.8;9.0;384.9;47.6;2345.1;17.7;16.7;;1.0;942.0;145.3;409.6;10.5;1.0;35.3;;220.2;120.1;;28.9;2.2;21.4;5.3;1356.5;2.5;753.2;600.8;;6048.7;2941.1;1939.8;983.1;;;;;;18.5;-0.3;951.8;399.1;;552.7;348.2;204.5;630.2;26.8;;464.9;5.3;133.2;1525.6;72.8;11.9;226.1;44.8;3.4;1.1;185.4;49.4;180.3;750.4;681.5;400.3;281.2;113.8;103.7;10.1;567.8;296.6;271.2
29;802;2003;9000.3;7588.1;7216.7;371.4;;;;608.4;532.0;268.5;132.2;131.3;76.4;45.1;;43.6;;;1.5;;161.9;161.6;126.3;7.4;27.9;0.3;596.8;28.8;49.3;;2.1;158.1;358.5;8981.6;6952.8;6438.1;;;;612.4;55.3;176.2;380.9;-97.7;351.8;1.8;350.0;114.3;222.1;13.6;658.0;94.7;4.4;201.9;114.4;154.6;21.9;66.1;1019.0;353.0;344.9;31.5;;;289.6;18.7;30.7;68.0;;2.4;-39.7;13.0;;0.4;-0.1;12.7;62.5;6326.2;4007.0;2.5;3477.6;2313.3;904.3;52.9;207.1;;526.9;;7.2;20.4;40.2;6.4;407.3;45.4;2319.2;14.7;14.5;;0.2;949.4;133.6;434.7;9.8;1.4;37.5;;197.0;135.4;;16.9;2.7;7.7;6.5;1338.2;2.6;729.3;606.3;;6326.2;3045.2;1999.7;1029.1;;;;;;16.4;0.0;983.4;443.2;;540.2;356.2;184.0;704.2;25.2;;477.4;4.6;197.0;1593.4;68.6;29.6;232.0;30.6;4.3;0.8;211.1;62.4;187.1;766.9;802.4;525.5;276.9;137.1;128.9;8.1;665.3;396.5;268.8
30;802;2004;9245.0;7831.4;7410.6;420.8;;;;632.7;545.2;286.2;132.0;127.0;87.5;44.2;;42.9;;;1.3;;157.3;156.7;124.6;5.5;26.6;0.6;579.4;30.0;43.9;;2.0;163.5;340.0;9100.7;7077.8;6606.3;;;;566.1;60.8;177.1;328.2;-94.6;371.3;1.2;370.1;122.7;230.5;16.9;641.3;103.6;3.8;178.0;122.0;158.7;23.5;51.7;1010.3;328.9;343.8;20.0;;;317.6;144.3;23.1;65.4;;2.0;-44.3;-2.9;;-1.2;-0.1;-1.6;164.5;6698.9;4132.9;1.4;3623.9;2396.5;930.9;37.0;259.5;;507.6;;5.2;18.5;31.4;6.0;380.2;66.3;2566.0;15.4;15.6;;-0.2;993.3;136.9;464.9;13.6;1.8;32.8;;211.2;132.1;;27.9;2.7;22.0;3.2;1529.4;5.3;888.8;635.3;;6698.9;3197.8;2155.9;1024.3;;;;;;17.6;0.0;1061.5;528.9;;532.6;350.5;182.1;787.8;7.7;;550.0;6.3;223.8;1651.8;63.9;20.7;212.8;24.2;3.3;2.1;209.8;73.9;208.0;833.1;675.8;415.5;260.3;165.7;149.2;16.4;510.1;266.3;243.8
31;802;2005;9612.0;8249.0;7854.0;395.0;;;;582.1;482.9;264.4;113.1;105.4;99.2;45.4;;43.7;;;1.7;;144.6;144.5;110.8;1.8;31.9;0.1;591.0;30.1;40.8;;1.5;170.3;348.3;9430.1;7314.6;6729.4;;;;671.7;76.0;208.0;387.7;-86.5;381.5;0.8;380.7;131.6;230.4;18.7;694.0;107.8;3.7;212.0;135.8;160.4;22.5;51.8;1040.0;342.5;340.5;20.3;;;336.7;181.9;24.2;69.9;;2.0;-47.7;36.6;;1.2;0.0;35.4;242.6;7007.8;4359.9;1.0;3809.0;2448.3;960.7;51.6;348.4;;549.9;;9.6;16.8;31.2;35.7;390.7;65.9;2647.9;16.8;16.9;;-0.1;884.6;127.8;366.7;15.4;1.5;30.7;;213.6;128.9;;42.3;3.8;24.6;13.9;1704.2;13.7;949.5;731.7;9.3;7007.8;3424.7;2367.2;1042.8;;;;;;11.1;3.6;1131.0;579.6;;551.4;385.3;166.1;875.4;21.9;;603.3;10.7;239.5;1576.7;46.7;11.0;235.4;16.1;3.1;1.9;296.4;81.2;228.1;656.8;705.6;431.8;273.7;122.9;101.2;21.7;582.6;330.6;252.0
32;802;2006;9942.2;8607.5;8138.1;469.4;;;;520.8;477.0;268.4;88.2;120.4;43.8;44.4;;42.6;;;1.8;;155.1;155.1;120.5;2.9;31.7;0.1;614.4;30.9;44.8;;1.9;177.1;359.8;9756.3;7434.9;6815.7;;;;663.1;62.3;270.5;330.3;-43.9;409.1;0.5;408.5;150.1;232.6;25.8;750.3;113.8;5.3;213.8;161.9;167.5;23.6;64.4;1161.9;397.1;406.5;27.2;;;331.0;185.8;25.9;77.6;;0.2;-51.9;-18.9;;0.1;0.0;-19.0;192.8;7663.6;4832.7;0.9;4295.6;2690.5;1004.1;61.3;539.6;;536.2;;7.7;2.6;34.6;36.5;421.1;33.8;2831.0;17.7;16.1;;1.5;861.0;145.8;315.4;5.7;0.6;32.6;;207.5;153.4;;41.0;4.8;12.8;23.3;1911.3;3.6;1091.9;808.5;7.3;7663.6;3628.3;2441.6;1171.8;;;;;;14.3;0.6;1186.8;598.4;;588.4;418.4;170.0;978.3;32.7;;716.3;2.8;226.5;1870.1;85.9;12.9;289.8;30.0;2.6;3.4;272.9;78.4;225.3;868.9;1010.1;702.9;307.3;142.0;127.8;14.1;868.2;575.0;293.1
33;802;2007;10643.9;9282.4;8731.3;551.2;;;;408.8;380.6;230.9;48.0;101.7;28.1;53.0;;49.6;;;3.4;;223.3;223.1;171.6;11.2;40.3;0.2;676.5;32.1;52.5;;3.0;193.2;395.7;10571.6;8015.6;7271.2;;;;792.8;81.7;342.1;369.1;-48.5;432.9;0.7;432.3;159.2;248.1;25.0;803.9;127.7;5.8;223.9;169.2;176.5;26.0;74.9;1319.3;443.8;437.7;24.8;;;413.0;72.2;36.1;95.6;;-4.8;-54.6;12.1;;0.3;0.0;11.8;120.3;8181.2;5365.7;1.2;4839.6;3208.5;1124.7;59.0;447.5;;524.9;;15.0;1.9;23.0;37.3;416.8;30.8;2815.6;21.7;19.7;;1.9;876.8;174.6;262.1;34.7;0.9;36.1;;193.7;174.6;;54.7;4.9;23.6;26.2;1862.3;3.2;996.3;857.7;5.0;8181.2;3757.3;2628.4;1117.0;;;;;;10.9;1.0;1240.2;629.4;;610.8;417.8;193.0;1063.3;20.3;;845.1;16.9;181.0;2120.3;114.8;17.0;336.0;24.0;6.3;15.8;340.5;82.0;248.4;935.4;1249.5;878.2;371.3;344.4;333.7;10.7;905.1;544.4;360.6
34;802;2008;11054.3;9601.2;9010.0;595.2;-3.9;;-3.9;427.5;393.0;244.7;43.4;104.9;34.5;65.1;16.1;40.6;2.6;;4.0;1.8;214.9;214.9;164.1;0.5;50.3;;745.6;38.1;58.8;1.0;6.3;209.0;432.4;11038.6;8403.0;7684.1;6274.3;701.5;708.3;778.6;128.6;374.7;275.3;-59.6;485.4;0.8;484.6;193.6;261.8;29.1;767.0;141.9;7.3;155.8;180.9;180.0;27.5;73.7;1383.1;429.5;442.5;72.7;;;438.5;15.7;21.9;101.6;-13.0;3.3;-70.1;1.6;-0.2;1.0;0.0;0.7;39.2;8508.9;5707.3;5.3;5226.4;3600.5;1150.6;67.6;406.0;1.8;475.6;3.5;19.1;0.4;6.5;54.7;327.7;63.7;2801.6;18.6;17.7;0.9;;784.0;184.5;190.2;10.5;2.8;50.8;93.0;109.7;162.3;-19.9;91.1;5.3;49.4;36.4;1907.8;3.3;844.0;1035.9;24.6;8508.9;3538.5;2368.1;813.9;196.9;28.4;4.7;117.9;5.3;3.2;0.0;1254.9;795.6;0.2;459.1;;459.1;1344.0;32.1;0.0;1081.7;4.6;225.5;2371.6;144.7;36.2;326.0;48.0;5.0;4.5;351.7;88.9;234.1;1132.4;1162.2;830.6;331.6;306.2;285.6;20.7;856.0;545.0;310.9
35;802;2009*;11561.4;10121.5;9281.7;841.9;-2.1;;-2.1;468.0;425.9;270.5;51.3;104.1;42.2;65.1;10.1;47.9;3.3;;3.9;0.0;233.3;233.3;172.5;2.1;58.8;;673.5;39.6;56.6;0.6;2.6;196.8;377.3;11525.4;8695.9;8022.2;6531.0;713.6;777.6;727.1;127.4;351.2;248.6;-53.4;503.9;1.4;502.6;199.2;270.6;32.7;844.7;151.8;7.2;223.7;189.0;182.3;28.5;62.1;1481.0;431.6;566.4;17.9;;;465.0;36.0;12.5;75.1;6.5;4.7;-73.7;15.2;-1.7;1.1;0.0;15.7;63.7;8600.7;5956.5;5.9;5497.3;3906.5;1182.9;75.0;342.0;-9.2;453.3;3.8;20.7;0.8;5.9;64.3;297.6;60.3;2644.2;21.1;18.6;2.5;;751.0;181.8;141.0;11.8;2.9;50.5;89.9;111.1;182.7;-20.8;78.8;3.5;56.4;19.0;1793.4;3.3;969.8;774.8;45.4;8600.7;3531.3;2309.8;851.4;209.1;34.4;8.4;114.4;2.8;0.9;0.0;1253.9;769.7;1.6;482.5;;482.5;1444.7;72.8;0.0;1090.1;5.9;275.9;2370.8;105.4;45.7;334.7;32.6;5.1;5.8;389.7;98.4;188.6;1164.9;903.3;582.2;321.1;117.8;97.7;20.1;785.5;484.5;301.0
36;8021;1998;3584.2;3346.5;3346.5;0.0;;;;;;;;;;;;;;;;;5.4;5.4;5.4;0.0;0.0;0.0;232.3;9.8;10.1;;;71.1;141.3;3585.6;2947.1;2700.1;;;;302.4;4.7;20.5;277.2;-55.4;75.9;0.0;75.8;10.3;55.0;10.4;246.2;13.3;;94.6;42.8;53.0;5.0;37.5;316.3;83.0;75.9;26.8;;;130.6;-1.5;33.3;;;;;8.1;;0.0;0.0;8.1;39.9;1979.4;856.1;0.2;576.1;254.6;295.4;26.1;0.0;;279.8;;6.1;5.3;24.2;3.4;183.9;56.9;1123.3;8.6;8.6;;0.0;399.0;22.8;238.5;5.3;;6.7;;87.0;38.7;;62.2;7.7;22.1;32.4;653.5;6.4;346.4;300.7;;1979.4;991.1;560.1;395.4;;;;;;35.6;;340.4;109.2;;231.2;231.2;0.0;137.2;30.0;;79.3;1.2;26.7;510.8;8.5;1.7;63.4;14.5;;1.5;57.9;14.2;130.4;218.7;119.0;43.0;76.0;;;;;;
37;8021;1999;3914.9;3624.3;3624.3;0.0;;;;;;;;;;;;;;;;;4.3;4.3;4.3;0.0;0.0;0.0;286.2;12.2;12.4;;;88.1;173.5;3912.6;3201.8;2934.7;;;;326.8;5.2;22.6;299.0;-59.7;86.3;0.0;86.2;12.9;61.3;12.0;275.8;14.9;;106.1;47.8;59.3;5.6;42.1;348.8;92.2;84.3;29.0;;;143.3;2.3;32.7;;;;;6.0;;0.0;0.0;6.0;40.9;2133.5;1007.6;0.2;679.9;295.8;350.7;30.7;2.7;;327.5;;6.4;7.7;27.9;3.0;223.4;59.2;1125.9;12.6;12.6;;0.0;443.6;25.6;264.4;6.2;;7.1;;96.5;43.7;;29.0;3.6;10.9;14.5;640.7;6.4;339.6;294.7;;2133.4;1079.2;606.7;435.5;;;;;;37.0;;349.6;128.0;;221.6;221.6;0.0;131.6;29.5;;75.6;1.0;25.5;573.1;9.3;1.9;71.2;16.3;;1.8;64.8;15.7;145.5;246.6;205.0;94.0;111.0;14.9;;;190.1;;
38;8021;2000;4296.5;3917.7;3917.7;0.0;;;;100.0;73.0;;;73.0;27.0;0.0;;;;;0.0;;3.6;3.6;2.9;0.0;0.7;0.0;275.1;11.7;12.0;;0.0;85.2;166.2;4271.6;3445.9;3157.6;;;;352.6;5.5;24.2;322.9;-64.3;108.0;0.0;107.9;16.2;76.7;14.9;309.4;16.7;;119.3;53.5;66.4;6.3;47.2;408.3;108.4;99.2;33.6;;;167.1;24.9;38.7;41.6;;1.9;-4.8;11.6;;0.0;0.0;11.6;75.2;2410.1;1116.3;0.5;769.2;321.8;417.8;29.7;0.0;;346.5;;6.9;1.1;21.3;0.0;259.2;57.9;1293.9;13.9;13.9;;0.0;492.9;28.9;292.7;7.4;;7.5;;106.7;49.6;;20.0;0.9;15.2;3.9;767.1;7.7;406.5;352.9;;2410.2;1114.9;624.6;453.1;;;;;;37.2;;494.1;129.4;;364.8;272.1;92.7;119.5;25.4;;69.6;1.2;23.4;681.7;10.9;0.3;86.4;19.7;;2.3;78.9;18.5;174.4;290.3;223.0;109.0;114.0;25.4;;;197.6;;
39;8021;2001;4719.4;4299.0;4052.6;246.4;;;;107.2;88.1;;;88.1;19.1;0.1;;;;;0.1;;6.0;6.0;5.8;0.2;0.0;0.0;307.1;10.0;18.6;;0.6;88.9;189.0;4639.9;3732.0;3414.4;;;;382.7;5.8;26.2;350.7;-65.1;124.8;0.0;124.7;20.6;92.3;11.8;334.4;19.7;;125.6;61.7;78.6;6.7;42.1;448.7;125.6;128.1;39.0;;;156.0;79.5;44.9;48.8;;2.5;-6.3;3.3;;0.0;0.0;3.3;127.7;2750.1;1281.8;0.3;889.7;352.3;452.4;40.7;44.3;;391.8;;7.2;8.1;30.6;3.7;299.5;42.7;1468.3;16.7;16.7;;0.0;548.5;30.7;332.4;4.3;;5.9;;119.3;55.9;;16.1;2.0;10.1;4.0;887.0;1.5;473.0;412.5;;2750.1;1240.3;604.5;614.0;;;;;;21.3;0.5;601.0;198.8;;402.2;262.3;139.9;126.4;1.9;;65.5;5.9;53.1;782.4;7.2;0.9;81.0;36.0;;0.6;93.7;22.2;103.9;436.9;313.5;174.7;138.8;65.9;62.4;3.6;247.6;112.3;135.3
40;8021;2002;5083.0;4613.7;4378.6;235.1;;;;129.7;108.2;;;108.2;21.5;0.0;;;;;0.0;;7.0;6.8;6.8;0.0;0.0;0.2;332.6;11.8;20.5;;1.0;98.4;200.9;5044.7;4067.0;3807.3;;;;330.4;4.4;31.0;295.0;-70.7;136.9;0.0;136.8;22.9;99.9;14.0;351.6;22.4;;114.3;65.6;92.1;7.3;49.9;489.2;141.1;154.1;19.7;;;174.3;38.3;43.5;51.4;;-0.5;-7.3;8.4;;0.0;0.0;8.4;90.2;2922.8;1419.0;0.3;979.9;405.1;479.6;12.0;83.2;;438.8;;5.6;4.4;24.7;2.6;355.8;45.7;1503.8;13.9;13.9;;0.0;600.1;41.8;364.3;7.5;;8.4;;114.6;63.5;;16.4;2.2;9.9;4.3;873.4;1.5;483.0;388.9;;2922.8;1308.0;727.0;566.6;;;;;;14.7;-0.3;645.0;239.7;;405.3;239.3;166.0;116.6;2.7;;63.8;4.1;46.0;853.2;5.4;3.8;104.4;30.6;;1.1;117.0;30.4;110.6;449.9;301.5;146.1;155.3;56.5;48.3;8.2;245.0;97.8;147.1
41;8021;2003;5440.5;4922.0;4693.7;228.3;;;;150.8;131.3;;;131.3;19.5;0.0;;;;;0.0;;4.2;4.0;1.4;2.6;0.0;0.2;363.5;11.8;19.2;;1.7;112.8;218.0;5460.3;4392.7;4130.2;;;;335.7;2.2;40.0;293.5;-73.2;153.2;0.2;153.0;29.0;111.3;12.7;391.3;24.5;;139.7;72.4;97.3;8.8;48.6;523.1;156.1;176.0;18.8;;;172.2;-19.8;45.3;48.8;;3.0;-6.5;0.0;;0.1;0.0;-0.1;25.5;2987.4;1505.2;0.7;1042.9;448.8;506.8;36.9;50.4;;461.6;;4.7;2.9;34.7;1.4;380.6;37.3;1482.2;11.5;11.4;;0.1;620.6;42.6;380.4;5.6;;8.1;;112.6;71.3;;7.9;2.7;4.2;1.0;842.2;1.6;433.8;406.8;;2987.4;1335.3;743.6;579.2;;;;;;12.5;0.0;665.0;281.8;;383.2;236.5;146.7;107.7;2.7;;64.8;4.3;35.9;879.4;15.4;19.3;108.2;14.7;;0.8;126.5;38.0;110.4;446.1;299.2;154.2;145.0;62.0;55.5;6.4;237.3;98.7;138.6
42;8021;2004;5553.5;5042.9;4828.7;214.2;;;;143.3;127.0;;;127.0;16.3;0.0;;;;;0.0;;3.4;3.2;1.6;1.6;0.0;0.2;363.9;13.0;18.3;;1.7;116.6;214.3;5522.2;4463.5;4259.7;;;;276.6;2.5;53.1;221.0;-72.8;161.8;0.2;161.6;29.7;115.6;16.3;377.5;27.4;;126.4;77.3;101.1;8.9;36.4;519.4;154.4;184.2;11.5;;;169.3;31.3;41.4;46.8;;2.4;-7.8;2.0;;0.0;0.0;2.0;74.6;3162.8;1558.6;0.5;1111.0;473.5;529.4;31.9;76.2;;447.1;;4.6;2.8;26.7;1.2;355.6;56.2;1604.2;12.4;12.3;;0.1;658.9;47.8;399.7;8.2;;9.4;;125.2;68.6;;20.6;2.7;16.0;1.9;912.3;4.2;515.7;392.4;;3162.8;1417.0;814.6;588.7;;;;;;13.7;0.0;696.1;308.5;;387.6;239.4;148.2;109.8;1.4;;66.4;6.2;35.8;939.9;15.3;11.8;90.8;16.2;;2.1;132.4;46.2;122.3;502.8;264.1;126.9;137.2;23.5;20.1;3.3;240.7;106.7;133.9
43;8021;2005;5865.5;5350.0;5122.3;227.7;;;;127.2;105.4;;;105.4;21.8;0.0;;;;;0.0;;3.4;3.1;1.5;1.6;0.0;0.3;384.9;13.7;16.9;;1.4;122.2;230.7;5785.7;4645.3;4404.6;;;;310.4;0.4;57.0;253.0;-69.7;169.0;0.2;168.8;33.8;118.3;16.7;428.1;29.8;;161.8;87.3;103.6;8.8;36.8;543.3;164.2;191.0;11.1;;;177.0;79.8;45.1;48.7;;4.6;-8.2;-5.4;;0.0;0.0;-5.4;119.4;3317.5;1679.9;0.5;1192.6;506.5;560.0;45.4;80.7;;486.8;;0.2;2.0;27.9;30.0;372.8;53.9;1637.6;14.0;13.9;;0.1;575.8;44.3;307.9;11.0;;7.1;;136.1;69.4;;26.0;2.7;15.4;7.9;1021.8;7.0;556.6;458.2;;3317.5;1545.5;893.7;641.0;;;;;;7.2;3.6;732.7;321.2;;411.5;279.6;131.9;126.8;3.2;;72.4;10.7;40.5;912.5;8.2;3.7;111.3;9.1;;1.9;187.8;50.8;144.3;395.4;302.8;143.3;159.4;45.8;29.3;16.5;257.0;114.0;142.9
44;8021;2006;6115.9;5580.0;5344.4;235.6;;;;133.4;120.4;;;120.4;13.0;0.0;;;;;0.0;;3.5;3.2;1.8;1.4;0.0;0.3;399.0;15.7;21.8;;1.7;130.4;229.5;6026.4;4758.5;4517.7;;;;273.7;0.7;64.3;208.7;-32.9;182.8;0.2;182.6;42.0;119.4;21.2;461.6;32.6;;161.3;103.9;110.7;9.7;43.4;623.4;178.8;222.8;22.6;;;199.1;89.5;43.5;51.5;;0.5;-8.5;-17.8;;-0.1;0.0;-17.7;115.2;3601.9;1852.9;0.5;1374.5;579.7;606.3;54.3;134.1;;477.9;;0.5;1.7;23.2;30.4;400.9;21.3;1749.0;14.8;13.2;;1.5;562.4;54.5;273.3;3.7;;6.3;;132.3;92.3;;29.0;3.3;8.9;16.7;1142.9;2.5;633.3;507.1;;3601.9;1665.3;946.9;708.0;;;;;;10.4;0.0;773.6;328.0;;445.6;308.5;137.1;152.2;3.5;;106.4;2.8;39.5;1010.7;13.8;4.8;127.7;8.5;;3.4;171.9;49.2;122.5;508.9;433.4;253.7;179.8;70.6;65.4;5.1;362.9;188.2;174.6
45;8021;2007;6396.7;5849.2;5586.5;262.8;;;;118.2;101.7;;;101.7;16.4;1.7;;;;;1.7;;2.9;2.7;0.6;2.1;0.0;0.2;424.8;15.7;25.2;;2.5;138.9;242.5;6345.8;4985.1;4700.8;;;;323.5;6.3;89.3;228.0;-39.3;195.7;0.2;195.5;42.2;129.6;23.7;491.1;39.4;;172.7;104.5;113.1;9.8;51.6;673.9;185.5;231.2;21.0;;;236.2;50.9;50.6;65.4;;-2.7;-12.0;-1.6;;-0.2;0.0;-1.4;99.9;3842.8;2010.1;0.5;1544.8;706.6;663.5;46.2;128.5;;464.7;;0.3;0.7;19.9;31.4;395.3;17.1;1832.8;17.0;15.7;;1.2;525.6;60.7;224.3;31.8;;6.1;;100.7;101.9;;47.3;3.3;23.1;20.9;1242.9;1.9;650.6;590.3;;3842.8;1760.4;1053.3;699.5;;;;;;7.1;0.5;801.0;326.8;;474.2;324.4;149.8;174.2;8.7;;117.3;2.7;45.6;1107.1;13.6;8.9;139.5;7.3;;15.8;217.6;50.3;125.8;528.3;461.8;264.3;197.5;91.4;85.6;5.8;370.4;178.6;191.7
