ID;GeslachtWerknemer;Dienstverband;CaoSector;OverigeKenmerkenWerknemer;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
1131;Mannen;Totaal;Overheid;Leeftijd: 65 tot 75 jaar;2009;3.0;2.0;21.4;1760.0;1753.0;24530.0;21110.0;3410.0;10.0;21.6;21.6;983.0;1676.0
1132;Mannen;Totaal;Overheid;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
1133;Mannen;Totaal;Overheid;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
1134;Mannen;Totaal;Overheid;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
1135;Mannen;Totaal;Overheid;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1136;Mannen;Totaal;Overheid;5000;2006;473.0;436.0;23.3;3023.0;3002.0;41530.0;36270.0;5260.0;20.0;34.1;33.9;1546.0;1676.0
1137;Mannen;Totaal;Overheid;5000;2007;482.0;444.0;24.15;3110.0;3085.0;42830.0;37310.0;5520.0;30.0;34.1;33.9;1533.0;1663.0
1138;Mannen;Totaal;Overheid;5000;2008;500.0;462.0;24.53;3175.0;3152.0;44440.0;38100.0;6350.0;30.0;34.1;33.9;1542.0;1669.0
1139;Mannen;Totaal;Overheid;5000;2009;498.0;460.0;25.07;3259.0;3236.0;45880.0;39110.0;6770.0;30.0;34.2;34.0;1549.0;1678.0
1140;Mannen;Totaal;Overheid;502;2006;4.0;3.0;24.8;3062.0;3057.0;41330.0;36740.0;4580.0;10.0;33.0;33.0;1479.0;1683.0
1141;Mannen;Totaal;Overheid;502;2007;4.0;4.0;25.06;3056.0;3050.0;42020.0;36680.0;5340.0;10.0;32.9;32.8;1460.0;1668.0
1142;Mannen;Totaal;Overheid;502;2008;4.0;4.0;25.86;3152.0;3144.0;43710.0;37820.0;5890.0;20.0;32.7;32.7;1459.0;1676.0
1143;Mannen;Totaal;Overheid;502;2009;5.0;4.0;25.83;3158.0;3152.0;44310.0;37890.0;6410.0;20.0;32.8;32.7;1464.0;1692.0
1144;Mannen;Totaal;Overheid;503;2006;;;;;;;;;;;;;
1145;Mannen;Totaal;Overheid;503;2007;;;;;;;;;;;;;
1146;Mannen;Totaal;Overheid;503;2008;;;;;;;;;;;;;
1147;Mannen;Totaal;Overheid;503;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1148;Mannen;Totaal;Overheid;504;2006;33.0;32.0;20.11;2751.0;2731.0;38350.0;33010.0;5340.0;20.0;35.5;35.3;1629.0;1705.0
1149;Mannen;Totaal;Overheid;504;2007;25.0;24.0;20.59;2790.0;2766.0;39180.0;33480.0;5700.0;20.0;35.4;35.2;1612.0;1694.0
1150;Mannen;Totaal;Overheid;504;2008;4.0;4.0;19.32;2524.0;2504.0;35120.0;30290.0;4840.0;0.0;34.8;34.6;1555.0;1681.0
1151;Mannen;Totaal;Overheid;504;2009;4.0;4.0;19.43;2550.0;2532.0;36090.0;30600.0;5490.0;0.0;34.9;34.7;1563.0;1687.0
1152;Mannen;Voltijd;Totaal;Totaal;2006;2955.0;2955.0;20.61;3102.0;3052.0;42840.0;37230.0;5610.0;900.0;39.3;38.7;1777.0;1777.0
1153;Mannen;Voltijd;Totaal;Totaal;2007;3017.0;3017.0;21.14;3165.0;3112.0;43980.0;37980.0;6000.0;940.0;39.5;38.8;1767.0;1767.0
1154;Mannen;Voltijd;Totaal;Totaal;2008;3039.0;3039.0;21.76;3265.0;3208.0;45400.0;39180.0;6210.0;1090.0;39.5;38.8;1769.0;1769.0
1155;Mannen;Voltijd;Totaal;Totaal;2009;2961.0;2961.0;22.37;3378.0;3323.0;46700.0;40530.0;6170.0;1110.0;39.6;38.9;1782.0;1782.0
1156;Mannen;Voltijd;Totaal;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
1157;Mannen;Voltijd;Totaal;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
1158;Mannen;Voltijd;Totaal;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
1159;Mannen;Voltijd;Totaal;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1160;Mannen;Voltijd;Totaal;Leeftijd: 15 tot 20 jaar;2006;48.0;48.0;6.27;956.0;936.0;12430.0;11480.0;950.0;20.0;39.7;39.2;1792.0;1792.0
1161;Mannen;Voltijd;Totaal;Leeftijd: 15 tot 20 jaar;2007;52.0;52.0;6.39;967.0;947.0;12560.0;11600.0;960.0;20.0;39.8;39.3;1777.0;1777.0
1162;Mannen;Voltijd;Totaal;Leeftijd: 15 tot 20 jaar;2008;54.0;54.0;6.48;991.0;970.0;12910.0;11890.0;1020.0;30.0;39.8;39.3;1798.0;1798.0
1163;Mannen;Voltijd;Totaal;Leeftijd: 15 tot 20 jaar;2009;46.0;46.0;6.61;1012.0;992.0;13210.0;12140.0;1070.0;40.0;39.8;39.3;1802.0;1802.0
1164;Mannen;Voltijd;Totaal;Leeftijd: 20 tot 25 jaar;2006;196.0;196.0;10.97;1692.0;1648.0;22330.0;20300.0;2030.0;180.0;39.8;39.2;1802.0;1802.0
1165;Mannen;Voltijd;Totaal;Leeftijd: 20 tot 25 jaar;2007;207.0;207.0;11.25;1724.0;1678.0;22780.0;20680.0;2090.0;210.0;40.0;39.3;1790.0;1790.0
1166;Mannen;Voltijd;Totaal;Leeftijd: 20 tot 25 jaar;2008;212.0;212.0;11.66;1796.0;1746.0;23820.0;21560.0;2260.0;270.0;40.1;39.2;1796.0;1796.0
1167;Mannen;Voltijd;Totaal;Leeftijd: 20 tot 25 jaar;2009;194.0;194.0;11.96;1850.0;1802.0;24560.0;22200.0;2370.0;270.0;40.1;39.3;1808.0;1808.0
1168;Mannen;Voltijd;Totaal;Leeftijd: 25 tot 30 jaar;2006;320.0;320.0;14.77;2259.0;2212.0;30440.0;27100.0;3330.0;530.0;39.6;39.0;1797.0;1797.0
1169;Mannen;Voltijd;Totaal;Leeftijd: 25 tot 30 jaar;2007;330.0;330.0;15.22;2314.0;2266.0;31270.0;27770.0;3490.0;570.0;39.8;39.1;1786.0;1786.0
1170;Mannen;Voltijd;Totaal;Leeftijd: 25 tot 30 jaar;2008;331.0;331.0;15.84;2415.0;2363.0;32720.0;28980.0;3740.0;700.0;39.8;39.1;1790.0;1790.0
1171;Mannen;Voltijd;Totaal;Leeftijd: 25 tot 30 jaar;2009;319.0;319.0;16.16;2476.0;2427.0;33580.0;29710.0;3870.0;700.0;39.9;39.2;1802.0;1802.0
1172;Mannen;Voltijd;Totaal;Leeftijd: 30 tot 35 jaar;2006;373.0;373.0;18.31;2786.0;2734.0;38240.0;33430.0;4800.0;900.0;39.6;38.9;1792.0;1792.0
1173;Mannen;Voltijd;Totaal;Leeftijd: 30 tot 35 jaar;2007;363.0;363.0;18.79;2845.0;2791.0;39070.0;34140.0;4930.0;910.0;39.7;39.0;1782.0;1782.0
1174;Mannen;Voltijd;Totaal;Leeftijd: 30 tot 35 jaar;2008;355.0;355.0;19.42;2944.0;2887.0;40570.0;35330.0;5240.0;1060.0;39.7;39.0;1784.0;1784.0
1175;Mannen;Voltijd;Totaal;Leeftijd: 30 tot 35 jaar;2009;341.0;341.0;19.75;3009.0;2956.0;41290.0;36110.0;5180.0;1050.0;39.7;39.1;1796.0;1796.0
1176;Mannen;Voltijd;Totaal;Leeftijd: 35 tot 40 jaar;2006;438.0;438.0;21.01;3188.0;3132.0;44160.0;38250.0;5910.0;1120.0;39.5;38.8;1789.0;1789.0
1177;Mannen;Voltijd;Totaal;Leeftijd: 35 tot 40 jaar;2007;439.0;439.0;21.58;3259.0;3199.0;45390.0;39110.0;6280.0;1160.0;39.7;39.0;1779.0;1779.0
1178;Mannen;Voltijd;Totaal;Leeftijd: 35 tot 40 jaar;2008;428.0;428.0;22.32;3376.0;3311.0;47040.0;40510.0;6530.0;1340.0;39.7;38.9;1780.0;1780.0
1179;Mannen;Voltijd;Totaal;Leeftijd: 35 tot 40 jaar;2009;400.0;400.0;22.78;3468.0;3407.0;48000.0;41620.0;6390.0;1350.0;39.8;39.1;1795.0;1795.0
1180;Mannen;Voltijd;Totaal;Leeftijd: 40 tot 45 jaar;2006;438.0;438.0;22.81;3443.0;3386.0;47960.0;41320.0;6650.0;1120.0;39.3;38.7;1781.0;1781.0
1181;Mannen;Voltijd;Totaal;Leeftijd: 40 tot 45 jaar;2007;441.0;441.0;23.41;3518.0;3458.0;49290.0;42220.0;7070.0;1190.0;39.5;38.8;1773.0;1773.0
1182;Mannen;Voltijd;Totaal;Leeftijd: 40 tot 45 jaar;2008;439.0;439.0;24.12;3634.0;3567.0;50990.0;43610.0;7380.0;1400.0;39.6;38.8;1775.0;1775.0
1183;Mannen;Voltijd;Totaal;Leeftijd: 40 tot 45 jaar;2009;428.0;428.0;24.68;3745.0;3682.0;52110.0;44940.0;7170.0;1440.0;39.7;39.0;1791.0;1791.0
1184;Mannen;Voltijd;Totaal;Leeftijd: 45 tot 50 jaar;2006;405.0;405.0;24.02;3592.0;3538.0;50010.0;43100.0;6910.0;1000.0;39.1;38.5;1768.0;1768.0
1185;Mannen;Voltijd;Totaal;Leeftijd: 45 tot 50 jaar;2007;416.0;416.0;24.6;3665.0;3607.0;51520.0;43970.0;7550.0;1070.0;39.3;38.6;1760.0;1760.0
1186;Mannen;Voltijd;Totaal;Leeftijd: 45 tot 50 jaar;2008;423.0;423.0;25.23;3771.0;3708.0;52990.0;45260.0;7740.0;1250.0;39.3;38.6;1764.0;1764.0
1187;Mannen;Voltijd;Totaal;Leeftijd: 45 tot 50 jaar;2009;420.0;420.0;25.79;3885.0;3824.0;54050.0;46620.0;7420.0;1310.0;39.5;38.8;1779.0;1779.0
1188;Mannen;Voltijd;Totaal;Leeftijd: 50 tot 55 jaar;2006;359.0;359.0;24.57;3636.0;3588.0;50380.0;43640.0;6750.0;910.0;38.8;38.3;1752.0;1752.0
1189;Mannen;Voltijd;Totaal;Leeftijd: 50 tot 55 jaar;2007;367.0;367.0;25.18;3710.0;3657.0;51950.0;44520.0;7430.0;960.0;39.0;38.4;1743.0;1743.0
1190;Mannen;Voltijd;Totaal;Leeftijd: 50 tot 55 jaar;2008;372.0;372.0;25.7;3798.0;3740.0;53090.0;45580.0;7510.0;1090.0;39.1;38.4;1747.0;1747.0
1191;Mannen;Voltijd;Totaal;Leeftijd: 50 tot 55 jaar;2009;373.0;373.0;26.26;3912.0;3857.0;54360.0;46940.0;7420.0;1120.0;39.2;38.6;1763.0;1763.0
1192;Mannen;Voltijd;Totaal;Leeftijd: 55 tot 60 jaar;2006;291.0;291.0;24.69;3630.0;3586.0;50270.0;43560.0;6720.0;980.0;38.8;38.4;1743.0;1743.0
1193;Mannen;Voltijd;Totaal;Leeftijd: 55 tot 60 jaar;2007;296.0;296.0;25.32;3700.0;3652.0;51540.0;44390.0;7150.0;980.0;39.0;38.4;1731.0;1731.0
1194;Mannen;Voltijd;Totaal;Leeftijd: 55 tot 60 jaar;2008;303.0;303.0;25.82;3776.0;3725.0;52620.0;45310.0;7310.0;1080.0;38.9;38.4;1731.0;1731.0
1195;Mannen;Voltijd;Totaal;Leeftijd: 55 tot 60 jaar;2009;305.0;305.0;26.37;3884.0;3835.0;53860.0;46600.0;7260.0;1070.0;39.0;38.5;1745.0;1745.0
1196;Mannen;Voltijd;Totaal;Leeftijd: 60 tot 65 jaar;2006;75.0;75.0;24.82;3645.0;3615.0;50960.0;43740.0;7220.0;1370.0;38.8;38.5;1747.0;1747.0
1197;Mannen;Voltijd;Totaal;Leeftijd: 60 tot 65 jaar;2007;95.0;95.0;25.48;3713.0;3680.0;52590.0;44550.0;8040.0;1360.0;38.9;38.5;1733.0;1733.0
1198;Mannen;Voltijd;Totaal;Leeftijd: 60 tot 65 jaar;2008;112.0;112.0;25.93;3776.0;3741.0;53290.0;45320.0;7980.0;1430.0;38.8;38.4;1732.0;1732.0
1199;Mannen;Voltijd;Totaal;Leeftijd: 60 tot 65 jaar;2009;124.0;124.0;26.37;3860.0;3825.0;54280.0;46320.0;7960.0;1360.0;38.9;38.5;1741.0;1741.0
1200;Mannen;Voltijd;Totaal;Leeftijd: 65 tot 75 jaar;2006;9.0;9.0;17.76;2770.0;2755.0;37840.0;33240.0;4600.0;2210.0;40.6;40.5;1861.0;1861.0
1201;Mannen;Voltijd;Totaal;Leeftijd: 65 tot 75 jaar;2007;9.0;9.0;18.52;2833.0;2815.0;38620.0;34000.0;4620.0;2430.0;40.2;40.1;1824.0;1824.0
1202;Mannen;Voltijd;Totaal;Leeftijd: 65 tot 75 jaar;2008;9.0;9.0;20.13;3023.0;3006.0;41100.0;36280.0;4820.0;2540.0;39.6;39.4;1791.0;1791.0
1203;Mannen;Voltijd;Totaal;Leeftijd: 65 tot 75 jaar;2009;10.0;10.0;21.89;3310.0;3287.0;44830.0;39720.0;5110.0;2720.0;39.7;39.4;1802.0;1802.0
1204;Mannen;Voltijd;Totaal;Leeftijd: 75 jaar of ouder;2006;1.0;1.0;13.26;2071.0;2063.0;27350.0;24850.0;2500.0;1750.0;40.6;40.6;1867.0;1867.0
1205;Mannen;Voltijd;Totaal;Leeftijd: 75 jaar of ouder;2007;1.0;1.0;13.61;2062.0;2058.0;27530.0;24740.0;2790.0;2090.0;39.9;39.9;1814.0;1814.0
1206;Mannen;Voltijd;Totaal;Leeftijd: 75 jaar of ouder;2008;1.0;1.0;14.05;2093.0;2090.0;27510.0;25110.0;2400.0;2150.0;39.4;39.3;1785.0;1785.0
1207;Mannen;Voltijd;Totaal;Leeftijd: 75 jaar of ouder;2009;1.0;1.0;15.5;2326.0;2323.0;30020.0;27910.0;2110.0;2530.0;39.4;39.4;1798.0;1798.0
1208;Mannen;Voltijd;Totaal;5000;2006;2741.0;2741.0;20.64;3103.0;3053.0;42760.0;37230.0;5520.0;920.0;39.3;38.7;1776.0;1776.0
1209;Mannen;Voltijd;Totaal;5000;2007;2796.0;2796.0;21.23;3175.0;3123.0;44010.0;38100.0;5900.0;970.0;39.4;38.8;1765.0;1765.0
1210;Mannen;Voltijd;Totaal;5000;2008;2899.0;2899.0;21.88;3278.0;3221.0;45530.0;39330.0;6200.0;1110.0;39.4;38.7;1767.0;1767.0
1211;Mannen;Voltijd;Totaal;5000;2009;2825.0;2825.0;22.5;3391.0;3337.0;46860.0;40700.0;6160.0;1140.0;39.5;38.9;1780.0;1780.0
1212;Mannen;Voltijd;Totaal;502;2006;54.0;54.0;21.79;3378.0;3317.0;48580.0;40540.0;8040.0;550.0;40.5;39.8;1827.0;1827.0
1213;Mannen;Voltijd;Totaal;502;2007;58.0;58.0;22.12;3392.0;3330.0;49870.0;40710.0;9160.0;550.0;40.5;39.7;1807.0;1807.0
1214;Mannen;Voltijd;Totaal;502;2008;61.0;61.0;22.93;3534.0;3461.0;50800.0;42410.0;8390.0;650.0;40.7;39.7;1811.0;1811.0
1215;Mannen;Voltijd;Totaal;502;2009;58.0;58.0;24.03;3721.0;3653.0;52980.0;44660.0;8320.0;710.0;40.7;39.8;1824.0;1824.0
1216;Mannen;Voltijd;Totaal;503;2006;8.0;8.0;12.04;1917.0;1875.0;25250.0;23010.0;2240.0;100.0;41.3;40.8;1868.0;1868.0
1217;Mannen;Voltijd;Totaal;503;2007;20.0;20.0;11.43;1836.0;1778.0;24030.0;22040.0;1990.0;60.0;41.8;41.0;1866.0;1866.0
1218;Mannen;Voltijd;Totaal;503;2008;31.0;31.0;11.33;1863.0;1776.0;24480.0;22350.0;2130.0;70.0;42.5;40.9;1881.0;1881.0
1219;Mannen;Voltijd;Totaal;503;2009;31.0;31.0;11.65;1923.0;1844.0;25250.0;23070.0;2170.0;70.0;42.5;41.1;1900.0;1900.0
1220;Mannen;Voltijd;Totaal;504;2006;152.0;152.0;20.22;3059.0;3005.0;43210.0;36710.0;6500.0;700.0;39.4;38.8;1784.0;1784.0
1221;Mannen;Voltijd;Totaal;504;2007;143.0;143.0;20.24;3057.0;2992.0;43740.0;36680.0;7060.0;700.0;39.7;38.9;1774.0;1774.0
1222;Mannen;Voltijd;Totaal;504;2008;48.0;48.0;20.12;3062.0;3003.0;43480.0;36740.0;6740.0;510.0;40.0;39.2;1791.0;1791.0
1223;Mannen;Voltijd;Totaal;504;2009;49.0;49.0;20.29;3092.0;3042.0;43690.0;37100.0;6590.0;490.0;39.9;39.2;1799.0;1799.0
1224;Mannen;Voltijd;Particuliere bedrijven;Totaal;2006;2357.0;2357.0;20.35;3110.0;3052.0;43040.0;37320.0;5720.0;1120.0;39.9;39.2;1800.0;1800.0
1225;Mannen;Voltijd;Particuliere bedrijven;Totaal;2007;2424.0;2424.0;20.84;3168.0;3107.0;44150.0;38010.0;6140.0;1150.0;40.0;39.3;1789.0;1789.0
1226;Mannen;Voltijd;Particuliere bedrijven;Totaal;2008;2438.0;2438.0;21.48;3274.0;3208.0;45520.0;39290.0;6240.0;1330.0;40.1;39.3;1792.0;1792.0
1227;Mannen;Voltijd;Particuliere bedrijven;Totaal;2009;2363.0;2363.0;22.12;3393.0;3331.0;46820.0;40720.0;6100.0;1370.0;40.2;39.4;1807.0;1807.0
1228;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
1229;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
1230;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
1231;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1232;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2006;43.0;43.0;6.1;936.0;914.0;12000.0;11230.0;770.0;20.0;39.8;39.3;1796.0;1796.0
1233;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2007;47.0;47.0;6.24;947.0;925.0;12150.0;11360.0;790.0;30.0;39.9;39.4;1780.0;1780.0
1234;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2008;49.0;49.0;6.34;975.0;953.0;12540.0;11700.0;840.0;40.0;40.0;39.4;1802.0;1802.0
1235;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2009;41.0;41.0;6.51;1002.0;981.0;12900.0;12030.0;880.0;40.0;40.0;39.4;1808.0;1808.0
1236;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2006;172.0;172.0;10.79;1680.0;1631.0;21960.0;20160.0;1800.0;210.0;40.2;39.4;1814.0;1814.0
1237;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2007;182.0;182.0;11.09;1714.0;1663.0;22450.0;20560.0;1890.0;230.0;40.3;39.5;1800.0;1800.0
1238;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2008;187.0;187.0;11.53;1793.0;1737.0;23530.0;21510.0;2010.0;300.0;40.4;39.5;1807.0;1807.0
1239;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2009;169.0;169.0;11.83;1848.0;1795.0;24300.0;22180.0;2120.0;300.0;40.4;39.6;1820.0;1820.0
1240;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2006;275.0;275.0;14.59;2255.0;2203.0;30300.0;27060.0;3230.0;610.0;40.0;39.3;1812.0;1812.0
1241;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2007;285.0;285.0;15.05;2311.0;2258.0;31120.0;27730.0;3390.0;650.0;40.2;39.4;1801.0;1801.0
1242;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2008;286.0;286.0;15.71;2420.0;2362.0;32620.0;29040.0;3580.0;800.0;40.2;39.4;1805.0;1805.0
1243;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2009;272.0;272.0;16.02;2482.0;2428.0;33470.0;29790.0;3680.0;810.0;40.3;39.6;1818.0;1818.0
1244;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2006;319.0;319.0;18.26;2808.0;2751.0;38560.0;33700.0;4860.0;1040.0;40.0;39.3;1808.0;1808.0
1245;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2007;311.0;311.0;18.72;2864.0;2805.0;39330.0;34360.0;4970.0;1050.0;40.1;39.4;1798.0;1798.0
1246;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2008;302.0;302.0;19.36;2968.0;2905.0;40830.0;35610.0;5220.0;1230.0;40.1;39.3;1800.0;1800.0
1247;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2009;289.0;289.0;19.66;3031.0;2972.0;41460.0;36370.0;5080.0;1230.0;40.2;39.5;1814.0;1814.0
1248;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2006;373.0;373.0;21.09;3234.0;3172.0;44890.0;38810.0;6080.0;1300.0;40.0;39.2;1805.0;1805.0
1249;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2007;375.0;375.0;21.63;3301.0;3235.0;46080.0;39610.0;6470.0;1340.0;40.1;39.3;1795.0;1795.0
1250;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2008;365.0;365.0;22.4;3425.0;3353.0;47740.0;41100.0;6640.0;1550.0;40.2;39.3;1797.0;1797.0
1251;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2009;340.0;340.0;22.86;3518.0;3452.0;48640.0;42220.0;6420.0;1570.0;40.2;39.5;1812.0;1812.0
1252;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2006;354.0;354.0;23.0;3519.0;3455.0;49210.0;42230.0;6980.0;1370.0;39.9;39.2;1803.0;1803.0
1253;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2007;362.0;362.0;23.55;3586.0;3518.0;50450.0;43030.0;7420.0;1430.0;40.1;39.3;1793.0;1793.0
1254;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2008;363.0;363.0;24.3;3709.0;3634.0;52150.0;44500.0;7650.0;1670.0;40.1;39.3;1794.0;1794.0
1255;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2009;356.0;356.0;24.86;3821.0;3751.0;53160.0;45860.0;7310.0;1720.0;40.2;39.4;1811.0;1811.0
1256;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2006;300.0;300.0;24.18;3683.0;3619.0;51570.0;44200.0;7370.0;1330.0;39.8;39.1;1796.0;1796.0
1257;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2007;314.0;314.0;24.69;3744.0;3677.0;53050.0;44930.0;8120.0;1380.0;40.0;39.2;1787.0;1787.0
1258;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2008;323.0;323.0;25.38;3862.0;3787.0;54470.0;46350.0;8120.0;1610.0;40.1;39.2;1791.0;1791.0
1259;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2009;324.0;324.0;25.99;3984.0;3913.0;55430.0;47810.0;7620.0;1670.0;40.2;39.4;1807.0;1807.0
1260;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2006;248.0;248.0;24.57;3719.0;3658.0;51840.0;44630.0;7210.0;1290.0;39.7;39.0;1786.0;1786.0
1261;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2007;257.0;257.0;25.09;3781.0;3716.0;53430.0;45380.0;8050.0;1330.0;39.9;39.1;1777.0;1777.0
1262;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2008;262.0;262.0;25.62;3872.0;3800.0;54300.0;46470.0;7830.0;1500.0;40.0;39.1;1780.0;1780.0
1263;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2009;265.0;265.0;26.2;3991.0;3924.0;55410.0;47900.0;7520.0;1540.0;40.1;39.3;1797.0;1797.0
1264;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2006;208.0;208.0;24.75;3713.0;3658.0;51730.0;44560.0;7180.0;1340.0;39.7;39.1;1774.0;1774.0
1265;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2007;211.0;211.0;25.29;3773.0;3714.0;52940.0;45280.0;7670.0;1340.0;39.8;39.1;1762.0;1762.0
1266;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2008;212.0;212.0;25.74;3849.0;3783.0;53750.0;46190.0;7570.0;1500.0;39.9;39.1;1764.0;1764.0
1267;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2009;211.0;211.0;26.25;3957.0;3895.0;54790.0;47480.0;7300.0;1490.0;40.0;39.3;1780.0;1780.0
1268;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2006;54.0;54.0;25.04;3754.0;3717.0;52780.0;45040.0;7740.0;1870.0;39.6;39.2;1781.0;1781.0
1269;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2007;69.0;69.0;25.62;3810.0;3770.0;54460.0;45720.0;8740.0;1840.0;39.7;39.3;1766.0;1766.0
1270;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2008;79.0;79.0;26.0;3872.0;3827.0;54880.0;46460.0;8420.0;1980.0;39.8;39.2;1766.0;1766.0
1271;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2009;85.0;85.0;26.36;3952.0;3907.0;55580.0;47430.0;8160.0;1930.0;39.8;39.3;1779.0;1779.0
1272;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2006;8.0;8.0;17.92;2802.0;2786.0;38120.0;33630.0;4490.0;2410.0;40.7;40.6;1866.0;1866.0
1273;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2007;9.0;9.0;18.72;2885.0;2865.0;39250.0;34620.0;4620.0;2660.0;40.5;40.3;1836.0;1836.0
1274;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2008;8.0;8.0;20.42;3086.0;3067.0;41930.0;37030.0;4900.0;2790.0;39.9;39.6;1802.0;1802.0
1275;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2009;8.0;8.0;22.48;3427.0;3402.0;46340.0;41120.0;5220.0;3070.0;40.0;39.8;1816.0;1816.0
1276;Mannen;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2006;1.0;1.0;13.53;2122.0;2115.0;28040.0;25460.0;2570.0;1860.0;40.8;40.8;1876.0;1876.0
