ID;Leeftijd31DecemberBijVerweduwen;HuwelijksduurOp31December;Perioden;VerweduwendeMannenEnVrouwen_1;VerweduwendeMannen_2;VerweduwendeVrouwen_3
4694;20 tot 25 jaar;40 jaar;2014;;;
4695;20 tot 25 jaar;40 jaar;2015;;;
4696;20 tot 25 jaar;40 jaar;2016;;;
4697;20 tot 25 jaar;40 jaar;2017;;;
4698;20 tot 25 jaar;40 jaar;2018;;;
4699;20 tot 25 jaar;40 jaar;2019;;;
4700;20 tot 25 jaar;40 jaar;2020;;;
4701;20 tot 25 jaar;40 jaar;2021;;;
4702;20 tot 25 jaar;40 jaar;2022;;;
4703;20 tot 25 jaar;40 jaar;2023;;;
4704;20 tot 25 jaar;41 jaar;1996;;;
4705;20 tot 25 jaar;41 jaar;1997;;;
4706;20 tot 25 jaar;41 jaar;1998;;;
4707;20 tot 25 jaar;41 jaar;1999;;;
4708;20 tot 25 jaar;41 jaar;2000;;;
4709;20 tot 25 jaar;41 jaar;2001;;;
4710;20 tot 25 jaar;41 jaar;2002;;;
4711;20 tot 25 jaar;41 jaar;2003;;;
4712;20 tot 25 jaar;41 jaar;2004;;;
4713;20 tot 25 jaar;41 jaar;2005;;;
4714;20 tot 25 jaar;41 jaar;2006;;;
4715;20 tot 25 jaar;41 jaar;2007;;;
4716;20 tot 25 jaar;41 jaar;2008;;;
4717;20 tot 25 jaar;41 jaar;2009;;;
4718;20 tot 25 jaar;41 jaar;2010;;;
4719;20 tot 25 jaar;41 jaar;2011;;;
4720;20 tot 25 jaar;41 jaar;2012;;;
4721;20 tot 25 jaar;41 jaar;2013;;;
4722;20 tot 25 jaar;41 jaar;2014;;;
4723;20 tot 25 jaar;41 jaar;2015;;;
4724;20 tot 25 jaar;41 jaar;2016;;;
4725;20 tot 25 jaar;41 jaar;2017;;;
4726;20 tot 25 jaar;41 jaar;2018;;;
4727;20 tot 25 jaar;41 jaar;2019;;;
4728;20 tot 25 jaar;41 jaar;2020;;;
4729;20 tot 25 jaar;41 jaar;2021;;;
4730;20 tot 25 jaar;41 jaar;2022;;;
4731;20 tot 25 jaar;41 jaar;2023;;;
4732;20 tot 25 jaar;42 jaar;1996;;;
4733;20 tot 25 jaar;42 jaar;1997;;;
4734;20 tot 25 jaar;42 jaar;1998;;;
4735;20 tot 25 jaar;42 jaar;1999;;;
4736;20 tot 25 jaar;42 jaar;2000;;;
4737;20 tot 25 jaar;42 jaar;2001;;;
4738;20 tot 25 jaar;42 jaar;2002;;;
4739;20 tot 25 jaar;42 jaar;2003;;;
4740;20 tot 25 jaar;42 jaar;2004;;;
4741;20 tot 25 jaar;42 jaar;2005;;;
4742;20 tot 25 jaar;42 jaar;2006;;;
4743;20 tot 25 jaar;42 jaar;2007;;;
4744;20 tot 25 jaar;42 jaar;2008;;;
4745;20 tot 25 jaar;42 jaar;2009;;;
4746;20 tot 25 jaar;42 jaar;2010;;;
4747;20 tot 25 jaar;42 jaar;2011;;;
4748;20 tot 25 jaar;42 jaar;2012;;;
4749;20 tot 25 jaar;42 jaar;2013;;;
4750;20 tot 25 jaar;42 jaar;2014;;;
4751;20 tot 25 jaar;42 jaar;2015;;;
4752;20 tot 25 jaar;42 jaar;2016;;;
4753;20 tot 25 jaar;42 jaar;2017;;;
4754;20 tot 25 jaar;42 jaar;2018;;;
4755;20 tot 25 jaar;42 jaar;2019;;;
4756;20 tot 25 jaar;42 jaar;2020;;;
4757;20 tot 25 jaar;42 jaar;2021;;;
4758;20 tot 25 jaar;42 jaar;2022;;;
4759;20 tot 25 jaar;42 jaar;2023;;;
4760;20 tot 25 jaar;43 jaar;1996;;;
4761;20 tot 25 jaar;43 jaar;1997;;;
4762;20 tot 25 jaar;43 jaar;1998;;;
4763;20 tot 25 jaar;43 jaar;1999;;;
4764;20 tot 25 jaar;43 jaar;2000;;;
4765;20 tot 25 jaar;43 jaar;2001;;;
4766;20 tot 25 jaar;43 jaar;2002;;;
4767;20 tot 25 jaar;43 jaar;2003;;;
4768;20 tot 25 jaar;43 jaar;2004;;;
4769;20 tot 25 jaar;43 jaar;2005;;;
4770;20 tot 25 jaar;43 jaar;2006;;;
4771;20 tot 25 jaar;43 jaar;2007;;;
4772;20 tot 25 jaar;43 jaar;2008;;;
4773;20 tot 25 jaar;43 jaar;2009;;;
4774;20 tot 25 jaar;43 jaar;2010;;;
4775;20 tot 25 jaar;43 jaar;2011;;;
4776;20 tot 25 jaar;43 jaar;2012;;;
4777;20 tot 25 jaar;43 jaar;2013;;;
4778;20 tot 25 jaar;43 jaar;2014;;;
4779;20 tot 25 jaar;43 jaar;2015;;;
4780;20 tot 25 jaar;43 jaar;2016;;;
4781;20 tot 25 jaar;43 jaar;2017;;;
4782;20 tot 25 jaar;43 jaar;2018;;;
4783;20 tot 25 jaar;43 jaar;2019;;;
4784;20 tot 25 jaar;43 jaar;2020;;;
4785;20 tot 25 jaar;43 jaar;2021;;;
4786;20 tot 25 jaar;43 jaar;2022;;;
4787;20 tot 25 jaar;43 jaar;2023;;;
4788;20 tot 25 jaar;44 jaar;1996;;;
4789;20 tot 25 jaar;44 jaar;1997;;;
4790;20 tot 25 jaar;44 jaar;1998;;;
4791;20 tot 25 jaar;44 jaar;1999;;;
4792;20 tot 25 jaar;44 jaar;2000;;;
4793;20 tot 25 jaar;44 jaar;2001;;;
4794;20 tot 25 jaar;44 jaar;2002;;;
4795;20 tot 25 jaar;44 jaar;2003;;;
4796;20 tot 25 jaar;44 jaar;2004;;;
4797;20 tot 25 jaar;44 jaar;2005;;;
4798;20 tot 25 jaar;44 jaar;2006;;;
4799;20 tot 25 jaar;44 jaar;2007;;;
4800;20 tot 25 jaar;44 jaar;2008;;;
4801;20 tot 25 jaar;44 jaar;2009;;;
4802;20 tot 25 jaar;44 jaar;2010;;;
4803;20 tot 25 jaar;44 jaar;2011;;;
4804;20 tot 25 jaar;44 jaar;2012;;;
4805;20 tot 25 jaar;44 jaar;2013;;;
4806;20 tot 25 jaar;44 jaar;2014;;;
4807;20 tot 25 jaar;44 jaar;2015;;;
4808;20 tot 25 jaar;44 jaar;2016;;;
4809;20 tot 25 jaar;44 jaar;2017;;;
4810;20 tot 25 jaar;44 jaar;2018;;;
4811;20 tot 25 jaar;44 jaar;2019;;;
4812;20 tot 25 jaar;44 jaar;2020;;;
4813;20 tot 25 jaar;44 jaar;2021;;;
4814;20 tot 25 jaar;44 jaar;2022;;;
4815;20 tot 25 jaar;44 jaar;2023;;;
4816;20 tot 25 jaar;45 jaar;1996;;;
4817;20 tot 25 jaar;45 jaar;1997;;;
4818;20 tot 25 jaar;45 jaar;1998;;;
4819;20 tot 25 jaar;45 jaar;1999;;;
4820;20 tot 25 jaar;45 jaar;2000;;;
4821;20 tot 25 jaar;45 jaar;2001;;;
4822;20 tot 25 jaar;45 jaar;2002;;;
4823;20 tot 25 jaar;45 jaar;2003;;;
4824;20 tot 25 jaar;45 jaar;2004;;;
4825;20 tot 25 jaar;45 jaar;2005;;;
4826;20 tot 25 jaar;45 jaar;2006;;;
4827;20 tot 25 jaar;45 jaar;2007;;;
4828;20 tot 25 jaar;45 jaar;2008;;;
4829;20 tot 25 jaar;45 jaar;2009;;;
4830;20 tot 25 jaar;45 jaar;2010;;;
4831;20 tot 25 jaar;45 jaar;2011;;;
4832;20 tot 25 jaar;45 jaar;2012;;;
4833;20 tot 25 jaar;45 jaar;2013;;;
4834;20 tot 25 jaar;45 jaar;2014;;;
4835;20 tot 25 jaar;45 jaar;2015;;;
4836;20 tot 25 jaar;45 jaar;2016;;;
4837;20 tot 25 jaar;45 jaar;2017;;;
4838;20 tot 25 jaar;45 jaar;2018;;;
4839;20 tot 25 jaar;45 jaar;2019;;;
4840;20 tot 25 jaar;45 jaar;2020;;;
4841;20 tot 25 jaar;45 jaar;2021;;;
4842;20 tot 25 jaar;45 jaar;2022;;;
4843;20 tot 25 jaar;45 jaar;2023;;;
4844;20 tot 25 jaar;46 jaar;1996;;;
4845;20 tot 25 jaar;46 jaar;1997;;;
4846;20 tot 25 jaar;46 jaar;1998;;;
4847;20 tot 25 jaar;46 jaar;1999;;;
4848;20 tot 25 jaar;46 jaar;2000;;;
4849;20 tot 25 jaar;46 jaar;2001;;;
4850;20 tot 25 jaar;46 jaar;2002;;;
4851;20 tot 25 jaar;46 jaar;2003;;;
4852;20 tot 25 jaar;46 jaar;2004;;;
4853;20 tot 25 jaar;46 jaar;2005;;;
4854;20 tot 25 jaar;46 jaar;2006;;;
4855;20 tot 25 jaar;46 jaar;2007;;;
4856;20 tot 25 jaar;46 jaar;2008;;;
4857;20 tot 25 jaar;46 jaar;2009;;;
4858;20 tot 25 jaar;46 jaar;2010;;;
4859;20 tot 25 jaar;46 jaar;2011;;;
4860;20 tot 25 jaar;46 jaar;2012;;;
4861;20 tot 25 jaar;46 jaar;2013;;;
4862;20 tot 25 jaar;46 jaar;2014;;;
4863;20 tot 25 jaar;46 jaar;2015;;;
4864;20 tot 25 jaar;46 jaar;2016;;;
4865;20 tot 25 jaar;46 jaar;2017;;;
4866;20 tot 25 jaar;46 jaar;2018;;;
4867;20 tot 25 jaar;46 jaar;2019;;;
4868;20 tot 25 jaar;46 jaar;2020;;;
4869;20 tot 25 jaar;46 jaar;2021;;;
4870;20 tot 25 jaar;46 jaar;2022;;;
4871;20 tot 25 jaar;46 jaar;2023;;;
4872;20 tot 25 jaar;47 jaar;1996;;;
4873;20 tot 25 jaar;47 jaar;1997;;;
4874;20 tot 25 jaar;47 jaar;1998;;;
4875;20 tot 25 jaar;47 jaar;1999;;;
4876;20 tot 25 jaar;47 jaar;2000;;;
4877;20 tot 25 jaar;47 jaar;2001;;;
4878;20 tot 25 jaar;47 jaar;2002;;;
4879;20 tot 25 jaar;47 jaar;2003;;;
4880;20 tot 25 jaar;47 jaar;2004;;;
4881;20 tot 25 jaar;47 jaar;2005;;;
4882;20 tot 25 jaar;47 jaar;2006;;;
4883;20 tot 25 jaar;47 jaar;2007;;;
4884;20 tot 25 jaar;47 jaar;2008;;;
4885;20 tot 25 jaar;47 jaar;2009;;;
4886;20 tot 25 jaar;47 jaar;2010;;;
4887;20 tot 25 jaar;47 jaar;2011;;;
4888;20 tot 25 jaar;47 jaar;2012;;;
4889;20 tot 25 jaar;47 jaar;2013;;;
4890;20 tot 25 jaar;47 jaar;2014;;;
4891;20 tot 25 jaar;47 jaar;2015;;;
4892;20 tot 25 jaar;47 jaar;2016;;;
4893;20 tot 25 jaar;47 jaar;2017;;;
4894;20 tot 25 jaar;47 jaar;2018;;;
4895;20 tot 25 jaar;47 jaar;2019;;;
4896;20 tot 25 jaar;47 jaar;2020;;;
4897;20 tot 25 jaar;47 jaar;2021;;;
4898;20 tot 25 jaar;47 jaar;2022;;;
4899;20 tot 25 jaar;47 jaar;2023;;;
4900;20 tot 25 jaar;48 jaar;1996;;;
4901;20 tot 25 jaar;48 jaar;1997;;;
4902;20 tot 25 jaar;48 jaar;1998;;;
4903;20 tot 25 jaar;48 jaar;1999;;;
4904;20 tot 25 jaar;48 jaar;2000;;;
4905;20 tot 25 jaar;48 jaar;2001;;;
4906;20 tot 25 jaar;48 jaar;2002;;;
4907;20 tot 25 jaar;48 jaar;2003;;;
4908;20 tot 25 jaar;48 jaar;2004;;;
4909;20 tot 25 jaar;48 jaar;2005;;;
4910;20 tot 25 jaar;48 jaar;2006;;;
4911;20 tot 25 jaar;48 jaar;2007;;;
4912;20 tot 25 jaar;48 jaar;2008;;;
4913;20 tot 25 jaar;48 jaar;2009;;;
4914;20 tot 25 jaar;48 jaar;2010;;;
4915;20 tot 25 jaar;48 jaar;2011;;;
4916;20 tot 25 jaar;48 jaar;2012;;;
4917;20 tot 25 jaar;48 jaar;2013;;;
4918;20 tot 25 jaar;48 jaar;2014;;;
4919;20 tot 25 jaar;48 jaar;2015;;;
4920;20 tot 25 jaar;48 jaar;2016;;;
4921;20 tot 25 jaar;48 jaar;2017;;;
4922;20 tot 25 jaar;48 jaar;2018;;;
4923;20 tot 25 jaar;48 jaar;2019;;;
4924;20 tot 25 jaar;48 jaar;2020;;;
4925;20 tot 25 jaar;48 jaar;2021;;;
4926;20 tot 25 jaar;48 jaar;2022;;;
4927;20 tot 25 jaar;48 jaar;2023;;;
4928;20 tot 25 jaar;49 jaar;1996;;;
4929;20 tot 25 jaar;49 jaar;1997;;;
4930;20 tot 25 jaar;49 jaar;1998;;;
4931;20 tot 25 jaar;49 jaar;1999;;;
4932;20 tot 25 jaar;49 jaar;2000;;;
4933;20 tot 25 jaar;49 jaar;2001;;;
4934;20 tot 25 jaar;49 jaar;2002;;;
4935;20 tot 25 jaar;49 jaar;2003;;;
4936;20 tot 25 jaar;49 jaar;2004;;;
4937;20 tot 25 jaar;49 jaar;2005;;;
4938;20 tot 25 jaar;49 jaar;2006;;;
4939;20 tot 25 jaar;49 jaar;2007;;;
4940;20 tot 25 jaar;49 jaar;2008;;;
4941;20 tot 25 jaar;49 jaar;2009;;;
4942;20 tot 25 jaar;49 jaar;2010;;;
4943;20 tot 25 jaar;49 jaar;2011;;;
4944;20 tot 25 jaar;49 jaar;2012;;;
4945;20 tot 25 jaar;49 jaar;2013;;;
4946;20 tot 25 jaar;49 jaar;2014;;;
4947;20 tot 25 jaar;49 jaar;2015;;;
4948;20 tot 25 jaar;49 jaar;2016;;;
4949;20 tot 25 jaar;49 jaar;2017;;;
4950;20 tot 25 jaar;49 jaar;2018;;;
4951;20 tot 25 jaar;49 jaar;2019;;;
4952;20 tot 25 jaar;49 jaar;2020;;;
4953;20 tot 25 jaar;49 jaar;2021;;;
4954;20 tot 25 jaar;49 jaar;2022;;;
4955;20 tot 25 jaar;49 jaar;2023;;;
4956;20 tot 25 jaar;50 jaar;1996;;;
4957;20 tot 25 jaar;50 jaar;1997;;;
4958;20 tot 25 jaar;50 jaar;1998;;;
4959;20 tot 25 jaar;50 jaar;1999;;;
4960;20 tot 25 jaar;50 jaar;2000;;;
4961;20 tot 25 jaar;50 jaar;2001;;;
4962;20 tot 25 jaar;50 jaar;2002;;;
4963;20 tot 25 jaar;50 jaar;2003;;;
4964;20 tot 25 jaar;50 jaar;2004;;;
4965;20 tot 25 jaar;50 jaar;2005;;;
4966;20 tot 25 jaar;50 jaar;2006;;;
4967;20 tot 25 jaar;50 jaar;2007;;;
4968;20 tot 25 jaar;50 jaar;2008;;;
4969;20 tot 25 jaar;50 jaar;2009;;;
4970;20 tot 25 jaar;50 jaar;2010;;;
4971;20 tot 25 jaar;50 jaar;2011;;;
4972;20 tot 25 jaar;50 jaar;2012;;;
4973;20 tot 25 jaar;50 jaar;2013;;;
4974;20 tot 25 jaar;50 jaar;2014;;;
4975;20 tot 25 jaar;50 jaar;2015;;;
4976;20 tot 25 jaar;50 jaar;2016;;;
4977;20 tot 25 jaar;50 jaar;2017;;;
4978;20 tot 25 jaar;50 jaar;2018;;;
4979;20 tot 25 jaar;50 jaar;2019;;;
4980;20 tot 25 jaar;50 jaar;2020;;;
4981;20 tot 25 jaar;50 jaar;2021;;;
4982;20 tot 25 jaar;50 jaar;2022;;;
4983;20 tot 25 jaar;50 jaar;2023;;;
4984;20 tot 25 jaar;51 jaar;1996;;;
4985;20 tot 25 jaar;51 jaar;1997;;;
4986;20 tot 25 jaar;51 jaar;1998;;;
4987;20 tot 25 jaar;51 jaar;1999;;;
4988;20 tot 25 jaar;51 jaar;2000;;;
4989;20 tot 25 jaar;51 jaar;2001;;;
4990;20 tot 25 jaar;51 jaar;2002;;;
4991;20 tot 25 jaar;51 jaar;2003;;;
4992;20 tot 25 jaar;51 jaar;2004;;;
4993;20 tot 25 jaar;51 jaar;2005;;;
4994;20 tot 25 jaar;51 jaar;2006;;;
4995;20 tot 25 jaar;51 jaar;2007;;;
4996;20 tot 25 jaar;51 jaar;2008;;;
4997;20 tot 25 jaar;51 jaar;2009;;;
4998;20 tot 25 jaar;51 jaar;2010;;;
4999;20 tot 25 jaar;51 jaar;2011;;;
5000;20 tot 25 jaar;51 jaar;2012;;;
5001;20 tot 25 jaar;51 jaar;2013;;;
5002;20 tot 25 jaar;51 jaar;2014;;;
5003;20 tot 25 jaar;51 jaar;2015;;;
5004;20 tot 25 jaar;51 jaar;2016;;;
5005;20 tot 25 jaar;51 jaar;2017;;;
5006;20 tot 25 jaar;51 jaar;2018;;;
5007;20 tot 25 jaar;51 jaar;2019;;;
5008;20 tot 25 jaar;51 jaar;2020;;;
5009;20 tot 25 jaar;51 jaar;2021;;;
5010;20 tot 25 jaar;51 jaar;2022;;;
5011;20 tot 25 jaar;51 jaar;2023;;;
5012;20 tot 25 jaar;52 jaar;1996;;;
5013;20 tot 25 jaar;52 jaar;1997;;;
5014;20 tot 25 jaar;52 jaar;1998;;;
5015;20 tot 25 jaar;52 jaar;1999;;;
5016;20 tot 25 jaar;52 jaar;2000;;;
5017;20 tot 25 jaar;52 jaar;2001;;;
5018;20 tot 25 jaar;52 jaar;2002;;;
5019;20 tot 25 jaar;52 jaar;2003;;;
5020;20 tot 25 jaar;52 jaar;2004;;;
5021;20 tot 25 jaar;52 jaar;2005;;;
5022;20 tot 25 jaar;52 jaar;2006;;;
5023;20 tot 25 jaar;52 jaar;2007;;;
5024;20 tot 25 jaar;52 jaar;2008;;;
5025;20 tot 25 jaar;52 jaar;2009;;;
5026;20 tot 25 jaar;52 jaar;2010;;;
5027;20 tot 25 jaar;52 jaar;2011;;;
5028;20 tot 25 jaar;52 jaar;2012;;;
5029;20 tot 25 jaar;52 jaar;2013;;;
5030;20 tot 25 jaar;52 jaar;2014;;;
5031;20 tot 25 jaar;52 jaar;2015;;;
5032;20 tot 25 jaar;52 jaar;2016;;;
5033;20 tot 25 jaar;52 jaar;2017;;;
5034;20 tot 25 jaar;52 jaar;2018;;;
5035;20 tot 25 jaar;52 jaar;2019;;;
5036;20 tot 25 jaar;52 jaar;2020;;;
5037;20 tot 25 jaar;52 jaar;2021;;;
5038;20 tot 25 jaar;52 jaar;2022;;;
5039;20 tot 25 jaar;52 jaar;2023;;;
5040;20 tot 25 jaar;53 jaar;1996;;;
5041;20 tot 25 jaar;53 jaar;1997;;;
5042;20 tot 25 jaar;53 jaar;1998;;;
5043;20 tot 25 jaar;53 jaar;1999;;;
5044;20 tot 25 jaar;53 jaar;2000;;;
5045;20 tot 25 jaar;53 jaar;2001;;;
5046;20 tot 25 jaar;53 jaar;2002;;;
5047;20 tot 25 jaar;53 jaar;2003;;;
5048;20 tot 25 jaar;53 jaar;2004;;;
5049;20 tot 25 jaar;53 jaar;2005;;;
5050;20 tot 25 jaar;53 jaar;2006;;;
5051;20 tot 25 jaar;53 jaar;2007;;;
5052;20 tot 25 jaar;53 jaar;2008;;;
5053;20 tot 25 jaar;53 jaar;2009;;;
5054;20 tot 25 jaar;53 jaar;2010;;;
5055;20 tot 25 jaar;53 jaar;2011;;;
5056;20 tot 25 jaar;53 jaar;2012;;;
5057;20 tot 25 jaar;53 jaar;2013;;;
5058;20 tot 25 jaar;53 jaar;2014;;;
5059;20 tot 25 jaar;53 jaar;2015;;;
5060;20 tot 25 jaar;53 jaar;2016;;;
5061;20 tot 25 jaar;53 jaar;2017;;;
5062;20 tot 25 jaar;53 jaar;2018;;;
5063;20 tot 25 jaar;53 jaar;2019;;;
5064;20 tot 25 jaar;53 jaar;2020;;;
5065;20 tot 25 jaar;53 jaar;2021;;;
5066;20 tot 25 jaar;53 jaar;2022;;;
5067;20 tot 25 jaar;53 jaar;2023;;;
5068;20 tot 25 jaar;54 jaar;1996;;;
5069;20 tot 25 jaar;54 jaar;1997;;;
5070;20 tot 25 jaar;54 jaar;1998;;;
5071;20 tot 25 jaar;54 jaar;1999;;;
5072;20 tot 25 jaar;54 jaar;2000;;;
5073;20 tot 25 jaar;54 jaar;2001;;;
5074;20 tot 25 jaar;54 jaar;2002;;;
5075;20 tot 25 jaar;54 jaar;2003;;;
5076;20 tot 25 jaar;54 jaar;2004;;;
5077;20 tot 25 jaar;54 jaar;2005;;;
5078;20 tot 25 jaar;54 jaar;2006;;;
5079;20 tot 25 jaar;54 jaar;2007;;;
5080;20 tot 25 jaar;54 jaar;2008;;;
5081;20 tot 25 jaar;54 jaar;2009;;;
5082;20 tot 25 jaar;54 jaar;2010;;;
5083;20 tot 25 jaar;54 jaar;2011;;;
5084;20 tot 25 jaar;54 jaar;2012;;;
5085;20 tot 25 jaar;54 jaar;2013;;;
5086;20 tot 25 jaar;54 jaar;2014;;;
5087;20 tot 25 jaar;54 jaar;2015;;;
5088;20 tot 25 jaar;54 jaar;2016;;;
5089;20 tot 25 jaar;54 jaar;2017;;;
5090;20 tot 25 jaar;54 jaar;2018;;;
5091;20 tot 25 jaar;54 jaar;2019;;;
5092;20 tot 25 jaar;54 jaar;2020;;;
5093;20 tot 25 jaar;54 jaar;2021;;;
5094;20 tot 25 jaar;54 jaar;2022;;;
5095;20 tot 25 jaar;54 jaar;2023;;;
5096;20 tot 25 jaar;55 jaar;1996;;;
5097;20 tot 25 jaar;55 jaar;1997;;;
5098;20 tot 25 jaar;55 jaar;1998;;;
5099;20 tot 25 jaar;55 jaar;1999;;;
5100;20 tot 25 jaar;55 jaar;2000;;;
5101;20 tot 25 jaar;55 jaar;2001;;;
5102;20 tot 25 jaar;55 jaar;2002;;;
5103;20 tot 25 jaar;55 jaar;2003;;;
5104;20 tot 25 jaar;55 jaar;2004;;;
5105;20 tot 25 jaar;55 jaar;2005;;;
5106;20 tot 25 jaar;55 jaar;2006;;;
5107;20 tot 25 jaar;55 jaar;2007;;;
5108;20 tot 25 jaar;55 jaar;2008;;;
5109;20 tot 25 jaar;55 jaar;2009;;;
5110;20 tot 25 jaar;55 jaar;2010;;;
5111;20 tot 25 jaar;55 jaar;2011;;;
5112;20 tot 25 jaar;55 jaar;2012;;;
5113;20 tot 25 jaar;55 jaar;2013;;;
5114;20 tot 25 jaar;55 jaar;2014;;;
5115;20 tot 25 jaar;55 jaar;2015;;;
5116;20 tot 25 jaar;55 jaar;2016;;;
5117;20 tot 25 jaar;55 jaar;2017;;;
5118;20 tot 25 jaar;55 jaar;2018;;;
5119;20 tot 25 jaar;55 jaar;2019;;;
5120;20 tot 25 jaar;55 jaar;2020;;;
5121;20 tot 25 jaar;55 jaar;2021;;;
5122;20 tot 25 jaar;55 jaar;2022;;;
5123;20 tot 25 jaar;55 jaar;2023;;;
5124;20 tot 25 jaar;56 jaar;1996;;;
5125;20 tot 25 jaar;56 jaar;1997;;;
5126;20 tot 25 jaar;56 jaar;1998;;;
5127;20 tot 25 jaar;56 jaar;1999;;;
5128;20 tot 25 jaar;56 jaar;2000;;;
5129;20 tot 25 jaar;56 jaar;2001;;;
5130;20 tot 25 jaar;56 jaar;2002;;;
5131;20 tot 25 jaar;56 jaar;2003;;;
5132;20 tot 25 jaar;56 jaar;2004;;;
5133;20 tot 25 jaar;56 jaar;2005;;;
5134;20 tot 25 jaar;56 jaar;2006;;;
5135;20 tot 25 jaar;56 jaar;2007;;;
5136;20 tot 25 jaar;56 jaar;2008;;;
5137;20 tot 25 jaar;56 jaar;2009;;;
5138;20 tot 25 jaar;56 jaar;2010;;;
5139;20 tot 25 jaar;56 jaar;2011;;;
5140;20 tot 25 jaar;56 jaar;2012;;;
5141;20 tot 25 jaar;56 jaar;2013;;;
5142;20 tot 25 jaar;56 jaar;2014;;;
5143;20 tot 25 jaar;56 jaar;2015;;;
5144;20 tot 25 jaar;56 jaar;2016;;;
5145;20 tot 25 jaar;56 jaar;2017;;;
5146;20 tot 25 jaar;56 jaar;2018;;;
5147;20 tot 25 jaar;56 jaar;2019;;;
5148;20 tot 25 jaar;56 jaar;2020;;;
5149;20 tot 25 jaar;56 jaar;2021;;;
5150;20 tot 25 jaar;56 jaar;2022;;;
5151;20 tot 25 jaar;56 jaar;2023;;;
5152;20 tot 25 jaar;57 jaar;1996;;;
5153;20 tot 25 jaar;57 jaar;1997;;;
5154;20 tot 25 jaar;57 jaar;1998;;;
5155;20 tot 25 jaar;57 jaar;1999;;;
5156;20 tot 25 jaar;57 jaar;2000;;;
5157;20 tot 25 jaar;57 jaar;2001;;;
5158;20 tot 25 jaar;57 jaar;2002;;;
5159;20 tot 25 jaar;57 jaar;2003;;;
5160;20 tot 25 jaar;57 jaar;2004;;;
5161;20 tot 25 jaar;57 jaar;2005;;;
5162;20 tot 25 jaar;57 jaar;2006;;;
5163;20 tot 25 jaar;57 jaar;2007;;;
5164;20 tot 25 jaar;57 jaar;2008;;;
5165;20 tot 25 jaar;57 jaar;2009;;;
5166;20 tot 25 jaar;57 jaar;2010;;;
5167;20 tot 25 jaar;57 jaar;2011;;;
5168;20 tot 25 jaar;57 jaar;2012;;;
5169;20 tot 25 jaar;57 jaar;2013;;;
5170;20 tot 25 jaar;57 jaar;2014;;;
5171;20 tot 25 jaar;57 jaar;2015;;;
5172;20 tot 25 jaar;57 jaar;2016;;;
5173;20 tot 25 jaar;57 jaar;2017;;;
5174;20 tot 25 jaar;57 jaar;2018;;;
5175;20 tot 25 jaar;57 jaar;2019;;;
5176;20 tot 25 jaar;57 jaar;2020;;;
5177;20 tot 25 jaar;57 jaar;2021;;;
5178;20 tot 25 jaar;57 jaar;2022;;;
5179;20 tot 25 jaar;57 jaar;2023;;;
5180;20 tot 25 jaar;58 jaar;1996;;;
5181;20 tot 25 jaar;58 jaar;1997;;;
5182;20 tot 25 jaar;58 jaar;1998;;;
5183;20 tot 25 jaar;58 jaar;1999;;;
5184;20 tot 25 jaar;58 jaar;2000;;;
5185;20 tot 25 jaar;58 jaar;2001;;;
5186;20 tot 25 jaar;58 jaar;2002;;;
5187;20 tot 25 jaar;58 jaar;2003;;;
5188;20 tot 25 jaar;58 jaar;2004;;;
5189;20 tot 25 jaar;58 jaar;2005;;;
5190;20 tot 25 jaar;58 jaar;2006;;;
5191;20 tot 25 jaar;58 jaar;2007;;;
5192;20 tot 25 jaar;58 jaar;2008;;;
5193;20 tot 25 jaar;58 jaar;2009;;;
5194;20 tot 25 jaar;58 jaar;2010;;;
5195;20 tot 25 jaar;58 jaar;2011;;;
5196;20 tot 25 jaar;58 jaar;2012;;;
5197;20 tot 25 jaar;58 jaar;2013;;;
5198;20 tot 25 jaar;58 jaar;2014;;;
5199;20 tot 25 jaar;58 jaar;2015;;;
5200;20 tot 25 jaar;58 jaar;2016;;;
5201;20 tot 25 jaar;58 jaar;2017;;;
5202;20 tot 25 jaar;58 jaar;2018;;;
5203;20 tot 25 jaar;58 jaar;2019;;;
5204;20 tot 25 jaar;58 jaar;2020;;;
5205;20 tot 25 jaar;58 jaar;2021;;;
5206;20 tot 25 jaar;58 jaar;2022;;;
5207;20 tot 25 jaar;58 jaar;2023;;;
5208;20 tot 25 jaar;59 jaar;1996;;;
5209;20 tot 25 jaar;59 jaar;1997;;;
5210;20 tot 25 jaar;59 jaar;1998;;;
5211;20 tot 25 jaar;59 jaar;1999;;;
5212;20 tot 25 jaar;59 jaar;2000;;;
5213;20 tot 25 jaar;59 jaar;2001;;;
5214;20 tot 25 jaar;59 jaar;2002;;;
5215;20 tot 25 jaar;59 jaar;2003;;;
5216;20 tot 25 jaar;59 jaar;2004;;;
5217;20 tot 25 jaar;59 jaar;2005;;;
5218;20 tot 25 jaar;59 jaar;2006;;;
5219;20 tot 25 jaar;59 jaar;2007;;;
5220;20 tot 25 jaar;59 jaar;2008;;;
5221;20 tot 25 jaar;59 jaar;2009;;;
5222;20 tot 25 jaar;59 jaar;2010;;;
5223;20 tot 25 jaar;59 jaar;2011;;;
5224;20 tot 25 jaar;59 jaar;2012;;;
5225;20 tot 25 jaar;59 jaar;2013;;;
5226;20 tot 25 jaar;59 jaar;2014;;;
5227;20 tot 25 jaar;59 jaar;2015;;;
5228;20 tot 25 jaar;59 jaar;2016;;;
