ID;Opdrachtgever;Eigendom;RegioS;Perioden;BouwkostenGebouwbestemmingWoonsector_1;Woningen_2;Wooneenheden_3;Recreatiewoningen_4
3878;Totaal opdrachtgevers;Totaal;Cuijk;2019 3e kwartaal;;1.0;0.0;25.0
3879;Totaal opdrachtgevers;Totaal;Cuijk;2019 4e kwartaal;2930.0;34.0;0.0;0.0
3880;Totaal opdrachtgevers;Totaal;Cuijk;2020 1e kwartaal;7063.0;53.0;0.0;0.0
3881;Totaal opdrachtgevers;Totaal;Cuijk;2020 2e kwartaal;7934.0;83.0;0.0;0.0
3882;Totaal opdrachtgevers;Totaal;Cuijk;2020 3e kwartaal;2418.0;23.0;0.0;0.0
3883;Totaal opdrachtgevers;Totaal;Cuijk;2020 4e kwartaal;2573.0;19.0;0.0;0.0
3884;Totaal opdrachtgevers;Totaal;Cuijk;2021 1e kwartaal;3397.0;28.0;0.0;0.0
3885;Totaal opdrachtgevers;Totaal;Cuijk;2021 2e kwartaal;802.0;4.0;0.0;0.0
3886;Totaal opdrachtgevers;Totaal;Cuijk;2021 3e kwartaal;613.0;3.0;0.0;0.0
3887;Totaal opdrachtgevers;Totaal;Cuijk;2021 4e kwartaal;1980.0;13.0;0.0;0.0
3888;Totaal opdrachtgevers;Totaal;Cuijk;2022 1e kwartaal;;;;
3889;Totaal opdrachtgevers;Totaal;Cuijk;2022 2e kwartaal;;;;
3890;Totaal opdrachtgevers;Totaal;Cuijk;2022 3e kwartaal;;;;
3891;Totaal opdrachtgevers;Totaal;Cuijk;2022 4e kwartaal;;;;
3892;Totaal opdrachtgevers;Totaal;Cuijk;2023 1e kwartaal;;;;
3893;Totaal opdrachtgevers;Totaal;Cuijk;2023 2e kwartaal;;;;
3894;Totaal opdrachtgevers;Totaal;Cuijk;2023 3e kwartaal;;;;
3895;Totaal opdrachtgevers;Totaal;Cuijk;2023 4e kwartaal;;;;
3896;Totaal opdrachtgevers;Totaal;Cuijk;2024 1e kwartaal;;;;
3897;Totaal opdrachtgevers;Totaal;Cuijk;2024 2e kwartaal;;;;
3898;Totaal opdrachtgevers;Totaal;Cuijk;2024 3e kwartaal;;;;
3899;Totaal opdrachtgevers;Totaal;Cuijk;2024 4e kwartaal;;;;
3900;Totaal opdrachtgevers;Totaal;Culemborg;2012 1e kwartaal;;5.0;0.0;0.0
3901;Totaal opdrachtgevers;Totaal;Culemborg;2012 2e kwartaal;;19.0;0.0;0.0
3902;Totaal opdrachtgevers;Totaal;Culemborg;2012 3e kwartaal;7621.0;62.0;0.0;0.0
3903;Totaal opdrachtgevers;Totaal;Culemborg;2012 4e kwartaal;5873.0;50.0;0.0;0.0
3904;Totaal opdrachtgevers;Totaal;Culemborg;2013 1e kwartaal;2189.0;21.0;0.0;0.0
3905;Totaal opdrachtgevers;Totaal;Culemborg;2013 2e kwartaal;;2.0;0.0;0.0
3906;Totaal opdrachtgevers;Totaal;Culemborg;2013 3e kwartaal;;14.0;0.0;0.0
3907;Totaal opdrachtgevers;Totaal;Culemborg;2013 4e kwartaal;0.0;0.0;0.0;0.0
3908;Totaal opdrachtgevers;Totaal;Culemborg;2014 1e kwartaal;6264.0;62.0;0.0;0.0
3909;Totaal opdrachtgevers;Totaal;Culemborg;2014 2e kwartaal;6730.0;76.0;0.0;0.0
3910;Totaal opdrachtgevers;Totaal;Culemborg;2014 3e kwartaal;;79.0;0.0;0.0
3911;Totaal opdrachtgevers;Totaal;Culemborg;2014 4e kwartaal;2927.0;24.0;0.0;0.0
3912;Totaal opdrachtgevers;Totaal;Culemborg;2015 1e kwartaal;;146.0;0.0;0.0
3913;Totaal opdrachtgevers;Totaal;Culemborg;2015 2e kwartaal;4949.0;63.0;0.0;0.0
3914;Totaal opdrachtgevers;Totaal;Culemborg;2015 3e kwartaal;;4.0;0.0;0.0
3915;Totaal opdrachtgevers;Totaal;Culemborg;2015 4e kwartaal;1417.0;7.0;0.0;0.0
3916;Totaal opdrachtgevers;Totaal;Culemborg;2016 1e kwartaal;5501.0;45.0;0.0;0.0
3917;Totaal opdrachtgevers;Totaal;Culemborg;2016 2e kwartaal;8036.0;87.0;0.0;0.0
3918;Totaal opdrachtgevers;Totaal;Culemborg;2016 3e kwartaal;2477.0;16.0;0.0;0.0
3919;Totaal opdrachtgevers;Totaal;Culemborg;2016 4e kwartaal;6469.0;60.0;0.0;0.0
3920;Totaal opdrachtgevers;Totaal;Culemborg;2017 1e kwartaal;624.0;3.0;0.0;0.0
3921;Totaal opdrachtgevers;Totaal;Culemborg;2017 2e kwartaal;2037.0;8.0;0.0;0.0
3922;Totaal opdrachtgevers;Totaal;Culemborg;2017 3e kwartaal;26587.0;198.0;0.0;0.0
3923;Totaal opdrachtgevers;Totaal;Culemborg;2017 4e kwartaal;8919.0;80.0;0.0;0.0
3924;Totaal opdrachtgevers;Totaal;Culemborg;2018 1e kwartaal;715.0;3.0;0.0;0.0
3925;Totaal opdrachtgevers;Totaal;Culemborg;2018 2e kwartaal;875.0;3.0;0.0;0.0
3926;Totaal opdrachtgevers;Totaal;Culemborg;2018 3e kwartaal;1186.0;4.0;0.0;0.0
3927;Totaal opdrachtgevers;Totaal;Culemborg;2018 4e kwartaal;2673.0;13.0;0.0;0.0
3928;Totaal opdrachtgevers;Totaal;Culemborg;2019 1e kwartaal;6913.0;47.0;0.0;0.0
3929;Totaal opdrachtgevers;Totaal;Culemborg;2019 2e kwartaal;9403.0;84.0;0.0;0.0
3930;Totaal opdrachtgevers;Totaal;Culemborg;2019 3e kwartaal;;1.0;0.0;0.0
3931;Totaal opdrachtgevers;Totaal;Culemborg;2019 4e kwartaal;0.0;0.0;0.0;0.0
3932;Totaal opdrachtgevers;Totaal;Culemborg;2020 1e kwartaal;9637.0;60.0;0.0;0.0
3933;Totaal opdrachtgevers;Totaal;Culemborg;2020 2e kwartaal;3616.0;33.0;0.0;0.0
3934;Totaal opdrachtgevers;Totaal;Culemborg;2020 3e kwartaal;;9.0;0.0;0.0
3935;Totaal opdrachtgevers;Totaal;Culemborg;2020 4e kwartaal;;6.0;0.0;0.0
3936;Totaal opdrachtgevers;Totaal;Culemborg;2021 1e kwartaal;;23.0;0.0;0.0
3937;Totaal opdrachtgevers;Totaal;Culemborg;2021 2e kwartaal;3461.0;37.0;0.0;0.0
3938;Totaal opdrachtgevers;Totaal;Culemborg;2021 3e kwartaal;;2.0;0.0;0.0
3939;Totaal opdrachtgevers;Totaal;Culemborg;2021 4e kwartaal;;1.0;0.0;0.0
3940;Totaal opdrachtgevers;Totaal;Culemborg;2022 1e kwartaal;;1.0;0.0;0.0
3941;Totaal opdrachtgevers;Totaal;Culemborg;2022 2e kwartaal;;1.0;0.0;0.0
3942;Totaal opdrachtgevers;Totaal;Culemborg;2022 3e kwartaal;0.0;0.0;0.0;0.0
3943;Totaal opdrachtgevers;Totaal;Culemborg;2022 4e kwartaal;0.0;0.0;0.0;0.0
3944;Totaal opdrachtgevers;Totaal;Culemborg;2023 1e kwartaal;0.0;0.0;0.0;0.0
3945;Totaal opdrachtgevers;Totaal;Culemborg;2023 2e kwartaal;0.0;0.0;0.0;0.0
3946;Totaal opdrachtgevers;Totaal;Culemborg;2023 3e kwartaal;;1.0;0.0;0.0
3947;Totaal opdrachtgevers;Totaal;Culemborg;2023 4e kwartaal;;1.0;0.0;0.0
3948;Totaal opdrachtgevers;Totaal;Culemborg;2024 1e kwartaal;0.0;0.0;0.0;0.0
3949;Totaal opdrachtgevers;Totaal;Culemborg;2024 2e kwartaal;;33.0;0.0;0.0
3950;Totaal opdrachtgevers;Totaal;Culemborg;2024 3e kwartaal;;3.0;0.0;0.0
3951;Totaal opdrachtgevers;Totaal;Culemborg;2024 4e kwartaal;0.0;0.0;0.0;0.0
3952;Totaal opdrachtgevers;Totaal;Dalfsen;2012 1e kwartaal;;2.0;0.0;0.0
3953;Totaal opdrachtgevers;Totaal;Dalfsen;2012 2e kwartaal;1494.0;10.0;0.0;0.0
3954;Totaal opdrachtgevers;Totaal;Dalfsen;2012 3e kwartaal;4670.0;49.0;0.0;0.0
3955;Totaal opdrachtgevers;Totaal;Dalfsen;2012 4e kwartaal;;35.0;0.0;0.0
3956;Totaal opdrachtgevers;Totaal;Dalfsen;2013 1e kwartaal;;15.0;0.0;0.0
3957;Totaal opdrachtgevers;Totaal;Dalfsen;2013 2e kwartaal;1296.0;7.0;0.0;0.0
3958;Totaal opdrachtgevers;Totaal;Dalfsen;2013 3e kwartaal;1669.0;6.0;0.0;0.0
3959;Totaal opdrachtgevers;Totaal;Dalfsen;2013 4e kwartaal;1909.0;12.0;0.0;0.0
3960;Totaal opdrachtgevers;Totaal;Dalfsen;2014 1e kwartaal;1813.0;12.0;0.0;0.0
3961;Totaal opdrachtgevers;Totaal;Dalfsen;2014 2e kwartaal;784.0;3.0;0.0;0.0
3962;Totaal opdrachtgevers;Totaal;Dalfsen;2014 3e kwartaal;2595.0;16.0;0.0;0.0
3963;Totaal opdrachtgevers;Totaal;Dalfsen;2014 4e kwartaal;5800.0;36.0;0.0;0.0
3964;Totaal opdrachtgevers;Totaal;Dalfsen;2015 1e kwartaal;2826.0;18.0;0.0;0.0
3965;Totaal opdrachtgevers;Totaal;Dalfsen;2015 2e kwartaal;;7.0;0.0;0.0
3966;Totaal opdrachtgevers;Totaal;Dalfsen;2015 3e kwartaal;1480.0;10.0;0.0;0.0
3967;Totaal opdrachtgevers;Totaal;Dalfsen;2015 4e kwartaal;4001.0;31.0;0.0;0.0
3968;Totaal opdrachtgevers;Totaal;Dalfsen;2016 1e kwartaal;2197.0;10.0;0.0;0.0
3969;Totaal opdrachtgevers;Totaal;Dalfsen;2016 2e kwartaal;1961.0;9.0;0.0;0.0
3970;Totaal opdrachtgevers;Totaal;Dalfsen;2016 3e kwartaal;4926.0;41.0;0.0;0.0
3971;Totaal opdrachtgevers;Totaal;Dalfsen;2016 4e kwartaal;4636.0;29.0;0.0;0.0
3972;Totaal opdrachtgevers;Totaal;Dalfsen;2017 1e kwartaal;3971.0;20.0;0.0;0.0
3973;Totaal opdrachtgevers;Totaal;Dalfsen;2017 2e kwartaal;4869.0;38.0;0.0;1.0
3974;Totaal opdrachtgevers;Totaal;Dalfsen;2017 3e kwartaal;8131.0;85.0;0.0;0.0
3975;Totaal opdrachtgevers;Totaal;Dalfsen;2017 4e kwartaal;3740.0;21.0;0.0;0.0
3976;Totaal opdrachtgevers;Totaal;Dalfsen;2018 1e kwartaal;5673.0;39.0;0.0;0.0
3977;Totaal opdrachtgevers;Totaal;Dalfsen;2018 2e kwartaal;1783.0;9.0;0.0;0.0
3978;Totaal opdrachtgevers;Totaal;Dalfsen;2018 3e kwartaal;5720.0;69.0;0.0;0.0
3979;Totaal opdrachtgevers;Totaal;Dalfsen;2018 4e kwartaal;10176.0;76.0;0.0;0.0
3980;Totaal opdrachtgevers;Totaal;Dalfsen;2019 1e kwartaal;8150.0;53.0;0.0;1.0
3981;Totaal opdrachtgevers;Totaal;Dalfsen;2019 2e kwartaal;4050.0;20.0;0.0;0.0
3982;Totaal opdrachtgevers;Totaal;Dalfsen;2019 3e kwartaal;5349.0;39.0;0.0;0.0
3983;Totaal opdrachtgevers;Totaal;Dalfsen;2019 4e kwartaal;7883.0;49.0;0.0;0.0
3984;Totaal opdrachtgevers;Totaal;Dalfsen;2020 1e kwartaal;6665.0;36.0;0.0;0.0
3985;Totaal opdrachtgevers;Totaal;Dalfsen;2020 2e kwartaal;2205.0;13.0;0.0;0.0
3986;Totaal opdrachtgevers;Totaal;Dalfsen;2020 3e kwartaal;2302.0;10.0;0.0;0.0
3987;Totaal opdrachtgevers;Totaal;Dalfsen;2020 4e kwartaal;4731.0;21.0;0.0;0.0
3988;Totaal opdrachtgevers;Totaal;Dalfsen;2021 1e kwartaal;12379.0;72.0;0.0;1.0
3989;Totaal opdrachtgevers;Totaal;Dalfsen;2021 2e kwartaal;2349.0;11.0;0.0;0.0
3990;Totaal opdrachtgevers;Totaal;Dalfsen;2021 3e kwartaal;2243.0;9.0;0.0;0.0
3991;Totaal opdrachtgevers;Totaal;Dalfsen;2021 4e kwartaal;3438.0;16.0;0.0;0.0
3992;Totaal opdrachtgevers;Totaal;Dalfsen;2022 1e kwartaal;;57.0;0.0;0.0
3993;Totaal opdrachtgevers;Totaal;Dalfsen;2022 2e kwartaal;6893.0;52.0;0.0;1.0
3994;Totaal opdrachtgevers;Totaal;Dalfsen;2022 3e kwartaal;12849.0;67.0;0.0;0.0
3995;Totaal opdrachtgevers;Totaal;Dalfsen;2022 4e kwartaal;2778.0;22.0;0.0;0.0
3996;Totaal opdrachtgevers;Totaal;Dalfsen;2023 1e kwartaal;1242.0;5.0;0.0;0.0
3997;Totaal opdrachtgevers;Totaal;Dalfsen;2023 2e kwartaal;3210.0;17.0;0.0;1.0
3998;Totaal opdrachtgevers;Totaal;Dalfsen;2023 3e kwartaal;721.0;3.0;0.0;0.0
3999;Totaal opdrachtgevers;Totaal;Dalfsen;2023 4e kwartaal;1365.0;7.0;0.0;0.0
4000;Totaal opdrachtgevers;Totaal;Dalfsen;2024 1e kwartaal;8156.0;39.0;0.0;2.0
4001;Totaal opdrachtgevers;Totaal;Dalfsen;2024 2e kwartaal;2045.0;9.0;0.0;0.0
4002;Totaal opdrachtgevers;Totaal;Dalfsen;2024 3e kwartaal;1778.0;7.0;0.0;0.0
4003;Totaal opdrachtgevers;Totaal;Dalfsen;2024 4e kwartaal;654.0;3.0;0.0;0.0
4004;Totaal opdrachtgevers;Totaal;Dantumadiel;2012 1e kwartaal;;2.0;0.0;0.0
4005;Totaal opdrachtgevers;Totaal;Dantumadiel;2012 2e kwartaal;871.0;4.0;0.0;0.0
4006;Totaal opdrachtgevers;Totaal;Dantumadiel;2012 3e kwartaal;807.0;5.0;0.0;0.0
4007;Totaal opdrachtgevers;Totaal;Dantumadiel;2012 4e kwartaal;;6.0;0.0;0.0
4008;Totaal opdrachtgevers;Totaal;Dantumadiel;2013 1e kwartaal;0.0;0.0;0.0;0.0
4009;Totaal opdrachtgevers;Totaal;Dantumadiel;2013 2e kwartaal;;1.0;0.0;0.0
4010;Totaal opdrachtgevers;Totaal;Dantumadiel;2013 3e kwartaal;;1.0;0.0;0.0
4011;Totaal opdrachtgevers;Totaal;Dantumadiel;2013 4e kwartaal;0.0;0.0;0.0;0.0
4012;Totaal opdrachtgevers;Totaal;Dantumadiel;2014 1e kwartaal;;1.0;0.0;0.0
4013;Totaal opdrachtgevers;Totaal;Dantumadiel;2014 2e kwartaal;;2.0;0.0;0.0
4014;Totaal opdrachtgevers;Totaal;Dantumadiel;2014 3e kwartaal;0.0;0.0;0.0;0.0
4015;Totaal opdrachtgevers;Totaal;Dantumadiel;2014 4e kwartaal;705.0;4.0;0.0;0.0
4016;Totaal opdrachtgevers;Totaal;Dantumadiel;2015 1e kwartaal;;2.0;0.0;0.0
4017;Totaal opdrachtgevers;Totaal;Dantumadiel;2015 2e kwartaal;897.0;9.0;0.0;0.0
4018;Totaal opdrachtgevers;Totaal;Dantumadiel;2015 3e kwartaal;;2.0;0.0;0.0
4019;Totaal opdrachtgevers;Totaal;Dantumadiel;2015 4e kwartaal;;2.0;0.0;0.0
4020;Totaal opdrachtgevers;Totaal;Dantumadiel;2016 1e kwartaal;1090.0;6.0;0.0;0.0
4021;Totaal opdrachtgevers;Totaal;Dantumadiel;2016 2e kwartaal;2642.0;17.0;0.0;0.0
4022;Totaal opdrachtgevers;Totaal;Dantumadiel;2016 3e kwartaal;1593.0;8.0;0.0;0.0
4023;Totaal opdrachtgevers;Totaal;Dantumadiel;2016 4e kwartaal;;;;
4024;Totaal opdrachtgevers;Totaal;Dantumadiel;2017 1e kwartaal;1835.0;12.0;0.0;0.0
4025;Totaal opdrachtgevers;Totaal;Dantumadiel;2017 2e kwartaal;998.0;6.0;0.0;0.0
4026;Totaal opdrachtgevers;Totaal;Dantumadiel;2017 3e kwartaal;499.0;3.0;0.0;0.0
4027;Totaal opdrachtgevers;Totaal;Dantumadiel;2017 4e kwartaal;1040.0;5.0;0.0;0.0
4028;Totaal opdrachtgevers;Totaal;Dantumadiel;2018 1e kwartaal;2097.0;10.0;0.0;0.0
4029;Totaal opdrachtgevers;Totaal;Dantumadiel;2018 2e kwartaal;1661.0;7.0;0.0;0.0
4030;Totaal opdrachtgevers;Totaal;Dantumadiel;2018 3e kwartaal;;66.0;0.0;0.0
4031;Totaal opdrachtgevers;Totaal;Dantumadiel;2018 4e kwartaal;;19.0;0.0;0.0
4032;Totaal opdrachtgevers;Totaal;Dantumadiel;2019 1e kwartaal;776.0;3.0;0.0;0.0
4033;Totaal opdrachtgevers;Totaal;Dantumadiel;2019 2e kwartaal;;1.0;0.0;0.0
4034;Totaal opdrachtgevers;Totaal;Dantumadiel;2019 3e kwartaal;0.0;0.0;0.0;0.0
4035;Totaal opdrachtgevers;Totaal;Dantumadiel;2019 4e kwartaal;1460.0;10.0;0.0;0.0
4036;Totaal opdrachtgevers;Totaal;Dantumadiel;2020 1e kwartaal;;11.0;0.0;0.0
4037;Totaal opdrachtgevers;Totaal;Dantumadiel;2020 2e kwartaal;1101.0;5.0;0.0;0.0
4038;Totaal opdrachtgevers;Totaal;Dantumadiel;2020 3e kwartaal;3598.0;25.0;0.0;0.0
4039;Totaal opdrachtgevers;Totaal;Dantumadiel;2020 4e kwartaal;1293.0;8.0;0.0;0.0
4040;Totaal opdrachtgevers;Totaal;Dantumadiel;2021 1e kwartaal;;2.0;0.0;0.0
4041;Totaal opdrachtgevers;Totaal;Dantumadiel;2021 2e kwartaal;;1.0;0.0;0.0
4042;Totaal opdrachtgevers;Totaal;Dantumadiel;2021 3e kwartaal;;2.0;0.0;0.0
4043;Totaal opdrachtgevers;Totaal;Dantumadiel;2021 4e kwartaal;1191.0;4.0;0.0;0.0
4044;Totaal opdrachtgevers;Totaal;Dantumadiel;2022 1e kwartaal;1708.0;5.0;0.0;0.0
4045;Totaal opdrachtgevers;Totaal;Dantumadiel;2022 2e kwartaal;1317.0;5.0;0.0;0.0
4046;Totaal opdrachtgevers;Totaal;Dantumadiel;2022 3e kwartaal;;1.0;0.0;0.0
4047;Totaal opdrachtgevers;Totaal;Dantumadiel;2022 4e kwartaal;0.0;0.0;0.0;0.0
4048;Totaal opdrachtgevers;Totaal;Dantumadiel;2023 1e kwartaal;2685.0;16.0;0.0;0.0
4049;Totaal opdrachtgevers;Totaal;Dantumadiel;2023 2e kwartaal;;1.0;0.0;0.0
4050;Totaal opdrachtgevers;Totaal;Dantumadiel;2023 3e kwartaal;;15.0;0.0;0.0
4051;Totaal opdrachtgevers;Totaal;Dantumadiel;2023 4e kwartaal;1715.0;8.0;0.0;0.0
4052;Totaal opdrachtgevers;Totaal;Dantumadiel;2024 1e kwartaal;4931.0;28.0;0.0;0.0
4053;Totaal opdrachtgevers;Totaal;Dantumadiel;2024 2e kwartaal;;2.0;0.0;0.0
4054;Totaal opdrachtgevers;Totaal;Dantumadiel;2024 3e kwartaal;;2.0;0.0;0.0
4055;Totaal opdrachtgevers;Totaal;Dantumadiel;2024 4e kwartaal;;1.0;0.0;0.0
4056;Totaal opdrachtgevers;Totaal;Delft;2012 1e kwartaal;2535.0;18.0;0.0;0.0
4057;Totaal opdrachtgevers;Totaal;Delft;2012 2e kwartaal;;2.0;0.0;0.0
4058;Totaal opdrachtgevers;Totaal;Delft;2012 3e kwartaal;925.0;3.0;0.0;0.0
4059;Totaal opdrachtgevers;Totaal;Delft;2012 4e kwartaal;10808.0;107.0;0.0;0.0
4060;Totaal opdrachtgevers;Totaal;Delft;2013 1e kwartaal;;285.0;0.0;0.0
4061;Totaal opdrachtgevers;Totaal;Delft;2013 2e kwartaal;;530.0;0.0;0.0
4062;Totaal opdrachtgevers;Totaal;Delft;2013 3e kwartaal;0.0;0.0;0.0;0.0
4063;Totaal opdrachtgevers;Totaal;Delft;2013 4e kwartaal;10588.0;122.0;0.0;0.0
4064;Totaal opdrachtgevers;Totaal;Delft;2014 1e kwartaal;;27.0;0.0;0.0
4065;Totaal opdrachtgevers;Totaal;Delft;2014 2e kwartaal;25255.0;94.0;655.0;0.0
4066;Totaal opdrachtgevers;Totaal;Delft;2014 3e kwartaal;7902.0;53.0;0.0;0.0
4067;Totaal opdrachtgevers;Totaal;Delft;2014 4e kwartaal;;13.0;0.0;0.0
4068;Totaal opdrachtgevers;Totaal;Delft;2015 1e kwartaal;;27.0;0.0;0.0
4069;Totaal opdrachtgevers;Totaal;Delft;2015 2e kwartaal;;206.0;0.0;0.0
4070;Totaal opdrachtgevers;Totaal;Delft;2015 3e kwartaal;20068.0;17.0;332.0;0.0
4071;Totaal opdrachtgevers;Totaal;Delft;2015 4e kwartaal;4627.0;28.0;0.0;0.0
4072;Totaal opdrachtgevers;Totaal;Delft;2016 1e kwartaal;5342.0;39.0;0.0;0.0
4073;Totaal opdrachtgevers;Totaal;Delft;2016 2e kwartaal;3204.0;24.0;0.0;0.0
4074;Totaal opdrachtgevers;Totaal;Delft;2016 3e kwartaal;19830.0;120.0;0.0;0.0
4075;Totaal opdrachtgevers;Totaal;Delft;2016 4e kwartaal;19539.0;168.0;0.0;0.0
4076;Totaal opdrachtgevers;Totaal;Delft;2017 1e kwartaal;27611.0;226.0;0.0;0.0
4077;Totaal opdrachtgevers;Totaal;Delft;2017 2e kwartaal;9070.0;52.0;0.0;0.0
4078;Totaal opdrachtgevers;Totaal;Delft;2017 3e kwartaal;2307.0;22.0;0.0;0.0
4079;Totaal opdrachtgevers;Totaal;Delft;2017 4e kwartaal;11644.0;71.0;0.0;0.0
4080;Totaal opdrachtgevers;Totaal;Delft;2018 1e kwartaal;14107.0;71.0;0.0;0.0
4081;Totaal opdrachtgevers;Totaal;Delft;2018 2e kwartaal;41052.0;102.0;0.0;0.0
4082;Totaal opdrachtgevers;Totaal;Delft;2018 3e kwartaal;5301.0;48.0;0.0;0.0
4083;Totaal opdrachtgevers;Totaal;Delft;2018 4e kwartaal;15672.0;117.0;0.0;0.0
4084;Totaal opdrachtgevers;Totaal;Delft;2019 1e kwartaal;;281.0;0.0;0.0
4085;Totaal opdrachtgevers;Totaal;Delft;2019 2e kwartaal;12765.0;105.0;0.0;0.0
4086;Totaal opdrachtgevers;Totaal;Delft;2019 3e kwartaal;20886.0;60.0;0.0;0.0
4087;Totaal opdrachtgevers;Totaal;Delft;2019 4e kwartaal;3008.0;13.0;0.0;0.0
4088;Totaal opdrachtgevers;Totaal;Delft;2020 1e kwartaal;;2.0;0.0;0.0
4089;Totaal opdrachtgevers;Totaal;Delft;2020 2e kwartaal;;155.0;0.0;0.0
4090;Totaal opdrachtgevers;Totaal;Delft;2020 3e kwartaal;52104.0;376.0;0.0;0.0
4091;Totaal opdrachtgevers;Totaal;Delft;2020 4e kwartaal;;177.0;0.0;0.0
4092;Totaal opdrachtgevers;Totaal;Delft;2021 1e kwartaal;43930.0;375.0;0.0;0.0
4093;Totaal opdrachtgevers;Totaal;Delft;2021 2e kwartaal;;156.0;0.0;0.0
4094;Totaal opdrachtgevers;Totaal;Delft;2021 3e kwartaal;2045.0;5.0;0.0;0.0
4095;Totaal opdrachtgevers;Totaal;Delft;2021 4e kwartaal;35904.0;230.0;0.0;0.0
4096;Totaal opdrachtgevers;Totaal;Delft;2022 1e kwartaal;;28.0;0.0;0.0
4097;Totaal opdrachtgevers;Totaal;Delft;2022 2e kwartaal;;69.0;0.0;0.0
4098;Totaal opdrachtgevers;Totaal;Delft;2022 3e kwartaal;0.0;0.0;0.0;0.0
4099;Totaal opdrachtgevers;Totaal;Delft;2022 4e kwartaal;;77.0;0.0;0.0
4100;Totaal opdrachtgevers;Totaal;Delft;2023 1e kwartaal;65742.0;321.0;0.0;0.0
4101;Totaal opdrachtgevers;Totaal;Delft;2023 2e kwartaal;;287.0;0.0;0.0
4102;Totaal opdrachtgevers;Totaal;Delft;2023 3e kwartaal;0.0;0.0;0.0;0.0
4103;Totaal opdrachtgevers;Totaal;Delft;2023 4e kwartaal;6847.0;35.0;0.0;0.0
4104;Totaal opdrachtgevers;Totaal;Delft;2024 1e kwartaal;;1.0;0.0;0.0
4105;Totaal opdrachtgevers;Totaal;Delft;2024 2e kwartaal;;30.0;0.0;0.0
4106;Totaal opdrachtgevers;Totaal;Delft;2024 3e kwartaal;;31.0;0.0;0.0
4107;Totaal opdrachtgevers;Totaal;Delft;2024 4e kwartaal;21111.0;127.0;0.0;0.0
4108;Totaal opdrachtgevers;Totaal;Delfzijl;2012 1e kwartaal;0.0;0.0;0.0;0.0
4109;Totaal opdrachtgevers;Totaal;Delfzijl;2012 2e kwartaal;;2.0;0.0;0.0
4110;Totaal opdrachtgevers;Totaal;Delfzijl;2012 3e kwartaal;;1.0;0.0;0.0
4111;Totaal opdrachtgevers;Totaal;Delfzijl;2012 4e kwartaal;0.0;0.0;0.0;0.0
4112;Totaal opdrachtgevers;Totaal;Delfzijl;2013 1e kwartaal;;2.0;0.0;0.0
4113;Totaal opdrachtgevers;Totaal;Delfzijl;2013 2e kwartaal;0.0;0.0;0.0;0.0
4114;Totaal opdrachtgevers;Totaal;Delfzijl;2013 3e kwartaal;0.0;0.0;0.0;0.0
4115;Totaal opdrachtgevers;Totaal;Delfzijl;2013 4e kwartaal;880.0;8.0;0.0;0.0
4116;Totaal opdrachtgevers;Totaal;Delfzijl;2014 1e kwartaal;544.0;3.0;0.0;0.0
4117;Totaal opdrachtgevers;Totaal;Delfzijl;2014 2e kwartaal;;16.0;0.0;0.0
4118;Totaal opdrachtgevers;Totaal;Delfzijl;2014 3e kwartaal;0.0;0.0;0.0;0.0
4119;Totaal opdrachtgevers;Totaal;Delfzijl;2014 4e kwartaal;;2.0;0.0;0.0
4120;Totaal opdrachtgevers;Totaal;Delfzijl;2015 1e kwartaal;;1.0;0.0;0.0
4121;Totaal opdrachtgevers;Totaal;Delfzijl;2015 2e kwartaal;920.0;6.0;0.0;0.0
4122;Totaal opdrachtgevers;Totaal;Delfzijl;2015 3e kwartaal;;2.0;0.0;0.0
4123;Totaal opdrachtgevers;Totaal;Delfzijl;2015 4e kwartaal;;13.0;0.0;0.0
4124;Totaal opdrachtgevers;Totaal;Delfzijl;2016 1e kwartaal;0.0;0.0;0.0;0.0
4125;Totaal opdrachtgevers;Totaal;Delfzijl;2016 2e kwartaal;;1.0;0.0;0.0
4126;Totaal opdrachtgevers;Totaal;Delfzijl;2016 3e kwartaal;0.0;0.0;0.0;0.0
4127;Totaal opdrachtgevers;Totaal;Delfzijl;2016 4e kwartaal;;1.0;0.0;0.0
4128;Totaal opdrachtgevers;Totaal;Delfzijl;2017 1e kwartaal;;29.0;0.0;0.0
4129;Totaal opdrachtgevers;Totaal;Delfzijl;2017 2e kwartaal;;2.0;0.0;0.0
4130;Totaal opdrachtgevers;Totaal;Delfzijl;2017 3e kwartaal;0.0;0.0;0.0;0.0
4131;Totaal opdrachtgevers;Totaal;Delfzijl;2017 4e kwartaal;;5.0;0.0;0.0
4132;Totaal opdrachtgevers;Totaal;Delfzijl;2018 1e kwartaal;;2.0;0.0;0.0
4133;Totaal opdrachtgevers;Totaal;Delfzijl;2018 2e kwartaal;0.0;0.0;0.0;0.0
4134;Totaal opdrachtgevers;Totaal;Delfzijl;2018 3e kwartaal;2300.0;17.0;0.0;0.0
4135;Totaal opdrachtgevers;Totaal;Delfzijl;2018 4e kwartaal;1022.0;6.0;0.0;0.0
4136;Totaal opdrachtgevers;Totaal;Delfzijl;2019 1e kwartaal;899.0;4.0;0.0;0.0
4137;Totaal opdrachtgevers;Totaal;Delfzijl;2019 2e kwartaal;626.0;3.0;0.0;0.0
4138;Totaal opdrachtgevers;Totaal;Delfzijl;2019 3e kwartaal;;2.0;0.0;0.0
