ID;LeeftijdReferentiepersoon;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
333;45 tot 50 jaar;2034;374607;49031;74114;175831;75631;94585;50963;33850;9772
334;45 tot 50 jaar;2035;379144;48792;75444;178440;76468;96440;52011;34512;9917
335;45 tot 50 jaar;2036;385533;50325;76851;181066;77291;98586;53251;35260;10075
336;45 tot 50 jaar;2037;390191;51049;78138;183118;77886;100180;54234;35776;10170
337;45 tot 50 jaar;2038;393394;51128;79389;184598;78279;101402;55102;36085;10215
338;45 tot 50 jaar;2039;396320;51268;80404;185972;78676;102467;55828;36372;10267
339;45 tot 50 jaar;2040;398910;51630;81092;187124;79064;103229;56322;36595;10312
340;45 tot 50 jaar;2041;397185;48976;81472;187572;79165;102888;56197;36436;10255
341;45 tot 50 jaar;2042;395645;46641;81841;187938;79225;102291;55889;36214;10188
342;45 tot 50 jaar;2043;394549;44661;82213;188356;79319;102105;55773;36156;10176
343;45 tot 50 jaar;2044;396063;44773;82607;189115;79568;102431;55913;36298;10220
344;45 tot 50 jaar;2045;397656;45208;83015;189715;79718;102776;56071;36443;10262
345;45 tot 50 jaar;2046;401891;48068;83475;190440;79908;103977;56725;36880;10372
346;45 tot 50 jaar;2047;405008;50663;83728;190709;79908;105040;57313;37263;10464
347;45 tot 50 jaar;2048;407552;53500;83753;190539;79760;105671;57658;37496;10517
348;45 tot 50 jaar;2049;407590;55048;83466;189714;79362;105692;57680;37506;10506
349;45 tot 50 jaar;2050;404687;54771;82832;188317;78767;105065;57332;37293;10440
350;45 tot 50 jaar;2051;398900;52459;82090;186411;77940;103413;56427;36713;10273
351;45 tot 50 jaar;2052;393531;50385;81362;184612;77172;101867;55573;36172;10122
352;45 tot 50 jaar;2053;387312;47462;80601;182822;76427;100247;54657;35614;9976
353;45 tot 50 jaar;2054;382768;45589;80016;181344;75819;98920;53906;35156;9858
354;45 tot 50 jaar;2055;380353;45101;79555;180300;75397;98174;53488;34897;9789
355;45 tot 50 jaar;2056;379145;45387;79157;179511;75090;97961;53377;34821;9763
356;45 tot 50 jaar;2057;377314;45090;78733;178707;74784;97503;53145;34652;9706
357;45 tot 50 jaar;2058;375588;44664;78263;178077;74584;96949;52851;34454;9644
358;45 tot 50 jaar;2059;371423;42109;77752;177251;74311;95796;52207;34052;9537
359;45 tot 50 jaar;2060;368460;40009;77373;176851;74227;94943;51701;33772;9470
360;50 tot 55 jaar;2016;478217;134062;126804;158182;59169;92822;59694;27104;6024
361;50 tot 55 jaar;2017;476551;133185;126031;158378;58957;95140;60867;28075;6198
362;50 tot 55 jaar;2018;473424;131315;125160;158365;58584;97368;62008;29018;6342
363;50 tot 55 jaar;2019;468924;128270;124476;158029;58149;99680;63211;29981;6488
364;50 tot 55 jaar;2020;466949;125528;124743;158589;58089;102469;64810;30993;6666
365;50 tot 55 jaar;2021;464360;123515;124669;158413;57763;104545;66114;31668;6763
366;50 tot 55 jaar;2022;459624;121665;123903;156999;57057;105870;67107;31951;6812
367;50 tot 55 jaar;2023;450808;119077;121525;154226;55980;105875;67262;31858;6755
368;50 tot 55 jaar;2024;435508;114861;117000;149380;54267;103611;65862;31146;6603
369;50 tot 55 jaar;2025;414006;107907;111179;142920;52000;99641;63308;29999;6334
370;50 tot 55 jaar;2026;392147;100638;105416;136451;49642;95220;60411;28786;6023
371;50 tot 55 jaar;2027;374214;94397;100644;131404;47769;91190;57752;27706;5732
372;50 tot 55 jaar;2028;360206;89259;97138;127511;46298;87841;55562;26775;5504
373;50 tot 55 jaar;2029;353367;86634;95263;125762;45708;86098;54454;26268;5376
374;50 tot 55 jaar;2030;349228;84776;94264;124763;45425;84856;53699;25836;5321
375;50 tot 55 jaar;2031;350475;84845;94376;125459;45795;84815;53715;25765;5335
376;50 tot 55 jaar;2032;350811;84331;94223;126122;46135;84791;53696;25748;5347
377;50 tot 55 jaar;2033;351047;83434;94299;126890;46424;84421;53459;25647;5315
378;50 tot 55 jaar;2034;350180;81703;94323;127538;46616;83939;53101;25521;5317
379;50 tot 55 jaar;2035;351472;80787;94627;129008;47050;84188;53020;25796;5372
380;50 tot 55 jaar;2036;351735;78944;95051;130369;47371;84527;52954;26128;5445
381;50 tot 55 jaar;2037;354913;78385;96316;132338;47874;85846;53606;26687;5553
382;50 tot 55 jaar;2038;360395;79107;98088;134703;48497;87810;54679;27446;5685
383;50 tot 55 jaar;2039;365905;79794;100028;137030;49053;89881;55906;28194;5781
384;50 tot 55 jaar;2040;370356;79948;102019;138901;49488;91827;57180;28781;5866
385;50 tot 55 jaar;2041;376663;81839;104089;140783;49952;94033;58657;29417;5959
386;50 tot 55 jaar;2042;381272;82922;105909;142154;50287;95662;59836;29814;6012
387;50 tot 55 jaar;2043;384456;83413;107416;143103;50524;96841;60763;30041;6037
388;50 tot 55 jaar;2044;387401;84077;108565;143995;50764;97803;61478;30257;6068
389;50 tot 55 jaar;2045;390022;84915;109255;144810;51042;98503;61974;30434;6095
390;50 tot 55 jaar;2046;388351;82693;109498;145056;51104;98141;61778;30299;6064
391;50 tot 55 jaar;2047;386849;80724;109812;145215;51098;97569;61412;30126;6031
392;50 tot 55 jaar;2048;385798;79107;110173;145419;51099;97399;61259;30106;6034
393;50 tot 55 jaar;2049;387327;79502;110680;145938;51207;97784;61441;30270;6073
394;50 tot 55 jaar;2050;388930;80148;111312;146268;51202;98180;61648;30424;6108
395;50 tot 55 jaar;2051;393161;83150;112062;146707;51242;99370;62416;30782;6172
396;50 tot 55 jaar;2052;396310;85848;112498;146784;51180;100333;63055;31060;6218
397;50 tot 55 jaar;2053;398893;88710;112557;146562;51064;100861;63406;31212;6243
398;50 tot 55 jaar;2054;398977;90119;112124;145896;50838;100838;63430;31181;6227
399;50 tot 55 jaar;2055;396150;89655;111133;144835;50527;100152;63012;30962;6178
400;50 tot 55 jaar;2056;390441;87085;109949;143361;50046;98532;62000;30457;6075
401;50 tot 55 jaar;2057;385133;84725;108792;142004;49612;97022;61040;29997;5985
402;50 tot 55 jaar;2058;378970;81528;107604;140658;49180;95474;60013;29555;5906
403;50 tot 55 jaar;2059;374447;79301;106686;139605;48855;94280;59218;29217;5845
404;50 tot 55 jaar;2060;372041;78532;106010;138868;48631;93626;58790;29026;5810
405;55 tot 60 jaar;2016;442672;225440;122020;73898;21314;54947;41074;11815;2058
406;55 tot 60 jaar;2017;447173;224455;124668;76203;21847;57882;43087;12589;2206
407;55 tot 60 jaar;2018;451902;224179;127109;78316;22298;60982;45193;13409;2380
408;55 tot 60 jaar;2019;456944;223785;129740;80643;22776;64178;47307;14319;2552
409;55 tot 60 jaar;2020;461521;223114;132339;82830;23238;67562;49612;15246;2704
410;55 tot 60 jaar;2021;463469;222037;133881;84106;23445;70419;51525;16058;2836
411;55 tot 60 jaar;2022;461782;219448;134522;84407;23405;72300;52714;16668;2918
412;55 tot 60 jaar;2023;458633;216295;134832;84279;23227;73841;53703;17169;2969
413;55 tot 60 jaar;2024;454265;212271;135040;83932;23022;75192;54566;17614;3012
414;55 tot 60 jaar;2025;452426;209382;135899;84151;22994;76873;55747;18063;3063
415;55 tot 60 jaar;2026;449956;207054;135949;84069;22884;78124;56728;18314;3082
416;55 tot 60 jaar;2027;445371;204489;134785;83434;22663;78750;57296;18365;3089
417;55 tot 60 jaar;2028;436801;200493;131815;82187;22306;78451;57206;18218;3027
418;55 tot 60 jaar;2029;421986;193477;126859;79915;21735;76561;55850;17781;2930
419;55 tot 60 jaar;2030;401202;182322;120928;76939;21013;73555;53670;17108;2777
420;55 tot 60 jaar;2031;380067;170755;115168;73890;20254;70236;51241;16379;2616
421;55 tot 60 jaar;2032;362740;160944;110575;71531;19690;67239;49078;15679;2482
422;55 tot 60 jaar;2033;349205;153076;107188;69709;19232;64811;47277;15127;2407
423;55 tot 60 jaar;2034;342653;149173;105369;68987;19124;63535;46349;14807;2379
424;55 tot 60 jaar;2035;338676;146518;104227;68799;19132;62611;45666;14555;2390
425;55 tot 60 jaar;2036;339927;146785;104213;69546;19383;62604;45653;14526;2425
426;55 tot 60 jaar;2037;340262;146371;104108;70228;19555;62593;45600;14557;2436
427;55 tot 60 jaar;2038;340457;145606;104180;70961;19710;62324;45390;14513;2421
428;55 tot 60 jaar;2039;339544;143693;104486;71564;19801;62082;45138;14500;2444
429;55 tot 60 jaar;2040;340746;142802;105453;72528;19963;62514;45256;14774;2484
430;55 tot 60 jaar;2041;340965;140922;106646;73333;20064;63088;45464;15090;2534
431;55 tot 60 jaar;2042;344067;140952;108556;74337;20222;64380;46284;15510;2586
432;55 tot 60 jaar;2043;349454;142817;110769;75446;20422;66013;47396;15977;2640
433;55 tot 60 jaar;2044;354852;144914;112888;76452;20598;67562;48510;16377;2675
434;55 tot 60 jaar;2045;359218;146423;114789;77255;20751;68961;49545;16703;2713
435;55 tot 60 jaar;2046;365455;149744;116663;78117;20931;70571;50744;17069;2758
436;55 tot 60 jaar;2047;370028;152090;118149;78736;21053;71719;51651;17286;2782
437;55 tot 60 jaar;2048;373181;153692;119205;79150;21134;72487;52291;17402;2794
438;55 tot 60 jaar;2049;376121;155475;119962;79487;21197;73078;52763;17507;2808
439;55 tot 60 jaar;2050;378732;157251;120413;79807;21261;73500;53093;17588;2819
440;55 tot 60 jaar;2051;377079;155543;120485;79817;21234;73158;52855;17499;2804
441;55 tot 60 jaar;2052;375589;153974;120680;79756;21179;72681;52492;17399;2790
442;55 tot 60 jaar;2053;374564;152730;120977;79723;21134;72537;52340;17402;2795
443;55 tot 60 jaar;2054;376121;153542;121526;79897;21156;72862;52530;17516;2816
444;55 tot 60 jaar;2055;377760;154495;122157;79961;21147;73207;52748;17624;2835
445;55 tot 60 jaar;2056;382028;157912;122848;80102;21166;74136;53445;17828;2863
446;55 tot 60 jaar;2057;385237;160877;123145;80064;21151;74804;53964;17960;2880
447;55 tot 60 jaar;2058;387891;163848;123022;79902;21119;75131;54219;18023;2889
448;55 tot 60 jaar;2059;388061;165031;122397;79574;21059;75064;54209;17977;2878
449;55 tot 60 jaar;2060;385328;164087;121226;79055;20960;74461;53792;17818;2851
450;60 tot 65 jaar;2016;409132;309399;71166;22985;5582;25788;21414;3842;532
451;60 tot 65 jaar;2017;411202;305316;75417;24546;5923;27602;22810;4211;581
452;60 tot 65 jaar;2018;412013;301069;78909;25837;6198;29210;24053;4536;621
453;60 tot 65 jaar;2019;415138;299665;82003;27032;6438;30830;25330;4839;661
454;60 tot 65 jaar;2020;419425;299243;85209;28266;6707;32575;26664;5173;738
455;60 tot 65 jaar;2021;423986;299665;88051;29347;6923;34327;27990;5534;803
456;60 tot 65 jaar;2022;428643;300488;90731;30320;7104;36031;29250;5910;871
457;60 tot 65 jaar;2023;433337;301797;93211;31095;7234;37800;30564;6285;951
458;60 tot 65 jaar;2024;438288;303598;95570;31794;7326;39492;31819;6666;1007
459;60 tot 65 jaar;2025;442707;305590;97415;32303;7399;41034;33009;6970;1055
460;60 tot 65 jaar;2026;444602;306185;98466;32532;7419;42188;33886;7211;1091
461;60 tot 65 jaar;2027;442939;304117;98899;32531;7392;42793;34341;7359;1093
462;60 tot 65 jaar;2028;439926;301075;99002;32489;7360;43247;34660;7486;1101
463;60 tot 65 jaar;2029;435695;296606;99202;32526;7361;43797;35040;7641;1116
464;60 tot 65 jaar;2030;433958;293867;99863;32807;7421;44692;35745;7821;1126
465;60 tot 65 jaar;2031;431595;291413;99807;32921;7454;45374;36326;7915;1133
466;60 tot 65 jaar;2032;427217;288370;98721;32692;7434;45557;36519;7903;1135
467;60 tot 65 jaar;2033;418977;282877;96480;32254;7366;45200;36308;7788;1104
468;60 tot 65 jaar;2034;404759;273087;92989;31443;7240;43877;35264;7546;1067
469;60 tot 65 jaar;2035;384828;258220;89047;30485;7076;41995;33770;7214;1011
470;60 tot 65 jaar;2036;364568;242839;85260;29561;6908;39971;32137;6876;958
471;60 tot 65 jaar;2037;347978;229845;82411;28940;6782;38215;30779;6529;907
472;60 tot 65 jaar;2038;335034;219329;80436;28563;6706;36937;29670;6362;905
473;60 tot 65 jaar;2039;328845;213856;79669;28588;6732;36408;29212;6280;916
474;60 tot 65 jaar;2040;325121;210040;79511;28793;6777;36114;28961;6217;936
475;60 tot 65 jaar;2041;326446;210244;80090;29246;6866;36330;29136;6237;957
476;60 tot 65 jaar;2042;326863;209815;80550;29586;6912;36489;29254;6270;965
477;60 tot 65 jaar;2043;327106;209320;80980;29866;6940;36426;29199;6264;963
478;60 tot 65 jaar;2044;326245;207789;81474;30038;6944;36354;29096;6282;976
479;60 tot 65 jaar;2045;327434;207835;82327;30304;6968;36647;29228;6424;995
480;60 tot 65 jaar;2046;327666;206926;83245;30517;6978;37019;29415;6591;1013
481;60 tot 65 jaar;2047;330712;208407;84487;30809;7009;37767;29950;6788;1029
482;60 tot 65 jaar;2048;335995;211967;85825;31144;7059;38635;30611;6979;1045
483;60 tot 65 jaar;2049;341270;215702;87035;31432;7101;39414;31231;7128;1055
484;60 tot 65 jaar;2050;345555;218719;88041;31657;7138;40109;31786;7256;1067
485;60 tot 65 jaar;2051;351715;223563;89058;31910;7184;40946;32456;7402;1088
486;60 tot 65 jaar;2052;356248;227156;89812;32071;7209;41532;32950;7484;1098
487;60 tot 65 jaar;2053;359395;229726;90301;32154;7214;41880;33257;7522;1101
488;60 tot 65 jaar;2054;362338;232298;90632;32196;7212;42130;33472;7554;1104
489;60 tot 65 jaar;2055;364968;234656;90872;32230;7210;42308;33620;7576;1112
490;60 tot 65 jaar;2056;363379;233161;90875;32157;7186;42058;33423;7529;1106
491;60 tot 65 jaar;2057;361959;231751;90973;32077;7158;41745;33164;7483;1098
492;60 tot 65 jaar;2058;361007;230681;91152;32031;7143;41639;33054;7487;1098
493;60 tot 65 jaar;2059;362626;231849;91516;32097;7164;41839;33190;7540;1109
494;60 tot 65 jaar;2060;364336;233132;91883;32141;7180;42051;33345;7592;1114
495;65 tot 70 jaar;2016;413841;370889;33951;7156;1845;14552;12740;1615;197
496;65 tot 70 jaar;2017;398480;354125;34997;7455;1903;14570;12680;1682;208
497;65 tot 70 jaar;2018;389032;342499;36684;7864;1985;14853;12889;1752;212
498;65 tot 70 jaar;2019;383109;334129;38597;8307;2076;15268;13200;1843;225
499;65 tot 70 jaar;2020;380937;329284;40672;8788;2193;15920;13730;1957;233
500;65 tot 70 jaar;2021;381045;326820;42673;9261;2291;16534;14211;2082;241
501;65 tot 70 jaar;2022;383633;326772;44734;9735;2392;17313;14827;2228;258
502;65 tot 70 jaar;2023;385011;325931;46509;10101;2470;17889;15286;2332;271
503;65 tot 70 jaar;2024;388539;327428;48140;10441;2530;18556;15816;2449;291
504;65 tot 70 jaar;2025;393111;329997;49735;10771;2608;19383;16439;2608;336
505;65 tot 70 jaar;2026;397836;333198;50976;11004;2658;20022;16912;2738;372
506;65 tot 70 jaar;2027;402612;336542;52164;11215;2691;20680;17404;2876;400
507;65 tot 70 jaar;2028;407312;340088;53137;11364;2723;21290;17856;2991;443
508;65 tot 70 jaar;2029;412209;343732;54174;11549;2754;21930;18347;3131;452
509;65 tot 70 jaar;2030;416561;347019;55025;11723;2794;22540;18801;3255;484
510;65 tot 70 jaar;2031;418494;348315;55499;11846;2834;22960;19068;3372;520
511;65 tot 70 jaar;2032;417000;346710;55583;11864;2843;23073;19146;3416;511
512;65 tot 70 jaar;2033;414272;343993;55529;11898;2852;23143;19197;3450;496
513;65 tot 70 jaar;2034;410385;340158;55434;11925;2868;23218;19268;3465;485
514;65 tot 70 jaar;2035;408940;338480;55533;12020;2907;23479;19542;3462;475
515;65 tot 70 jaar;2036;406857;336612;55223;12085;2937;23636;19668;3492;476
516;65 tot 70 jaar;2037;402827;333317;54508;12057;2945;23588;19583;3512;493
517;65 tot 70 jaar;2038;395069;326861;53298;11970;2940;23172;19232;3453;487
518;65 tot 70 jaar;2039;381657;315207;51729;11810;2911;22399;18551;3385;463
519;65 tot 70 jaar;2040;362932;298236;50211;11611;2874;21445;17779;3233;433
520;65 tot 70 jaar;2041;343924;280863;48811;11421;2829;20469;16990;3079;400
521;65 tot 70 jaar;2042;328411;266345;47914;11340;2812;19767;16455;2928;384
522;65 tot 70 jaar;2043;316355;255060;47246;11266;2783;19112;15917;2825;370
523;65 tot 70 jaar;2044;310708;249599;47047;11277;2785;18834;15698;2762;374
524;65 tot 70 jaar;2045;307387;246250;47038;11314;2785;18650;15551;2720;379
525;65 tot 70 jaar;2046;308848;247271;47369;11411;2797;18743;15647;2711;385
526;65 tot 70 jaar;2047;309417;247534;47606;11479;2798;18810;15680;2735;395
527;65 tot 70 jaar;2048;309752;247619;47808;11531;2794;18765;15615;2753;397
528;65 tot 70 jaar;2049;309003;246521;48114;11579;2789;18835;15645;2791;399
529;65 tot 70 jaar;2050;310239;247361;48491;11604;2783;18885;15680;2807;398
530;65 tot 70 jaar;2051;310594;247325;48879;11616;2774;18959;15745;2821;393
531;65 tot 70 jaar;2052;313656;249816;49401;11661;2778;19219;15974;2848;397
532;65 tot 70 jaar;2053;318867;254376;49967;11736;2788;19549;16243;2905;401
533;65 tot 70 jaar;2054;324023;258955;50476;11798;2794;19845;16485;2957;403
534;65 tot 70 jaar;2055;328245;262689;50908;11846;2802;20114;16719;2991;404
535;65 tot 70 jaar;2056;334336;268265;51361;11898;2812;20474;17035;3030;409
536;65 tot 70 jaar;2057;338866;272436;51688;11926;2816;20721;17244;3061;416
537;65 tot 70 jaar;2058;342049;275406;51898;11932;2813;20854;17352;3084;418
538;65 tot 70 jaar;2059;345025;278246;52037;11929;2813;20945;17424;3101;420
539;65 tot 70 jaar;2060;347704;280795;52168;11928;2813;21015;17474;3116;425
540;70 tot 75 jaar;2016;282058;264862;14276;2177;743;9324;8455;767;102
541;70 tot 75 jaar;2017;311800;292820;15760;2409;811;9957;9029;819;109
542;70 tot 75 jaar;2018;335028;314614;16929;2612;873;10417;9446;857;114
543;70 tot 75 jaar;2019;349250;327701;17845;2785;919;10791;9785;888;118
544;70 tot 75 jaar;2020;357619;334986;18734;2935;964;11034;10005;908;121
545;70 tot 75 jaar;2021;366446;342696;19569;3158;1023;11461;10392;943;126
546;70 tot 75 jaar;2022;353953;329618;20027;3258;1050;11306;10252;930;124
547;70 tot 75 jaar;2023;346691;321569;20675;3371;1076;11283;10231;928;124
548;70 tot 75 jaar;2024;342479;316453;21417;3499;1110;11380;10319;936;125
549;70 tot 75 jaar;2025;341519;314430;22272;3651;1166;11664;10577;959;128
550;70 tot 75 jaar;2026;342438;314434;23029;3776;1199;11891;10782;978;131
551;70 tot 75 jaar;2027;345522;316565;23819;3903;1235;12216;11077;1005;134
552;70 tot 75 jaar;2028;347530;317761;24501;3997;1271;12488;11324;1027;137
553;70 tot 75 jaar;2029;351421;320860;25130;4096;1335;12796;11603;1053;140
554;70 tot 75 jaar;2030;356225;324897;25737;4201;1390;13136;11911;1081;144
555;70 tot 75 jaar;2031;361107;329117;26258;4300;1432;13457;12202;1107;148
556;70 tot 75 jaar;2032;366072;333516;26713;4381;1462;13780;12495;1134;151
557;70 tot 75 jaar;2033;370878;337868;27071;4442;1497;14086;12772;1159;155
558;70 tot 75 jaar;2034;375858;342427;27424;4496;1511;14368;13028;1182;158
559;70 tot 75 jaar;2035;380298;346526;27677;4548;1547;14622;13259;1203;160
560;70 tot 75 jaar;2036;382466;348506;27778;4607;1575;14775;13398;1215;162
561;70 tot 75 jaar;2037;381426;347409;27806;4641;1570;14772;13395;1215;162
562;70 tot 75 jaar;2038;379279;345375;27680;4650;1574;14648;13282;1205;161
563;70 tot 75 jaar;2039;376052;342241;27576;4662;1573;14525;13171;1195;159
564;70 tot 75 jaar;2040;375169;341287;27598;4696;1588;14500;13148;1193;159
565;70 tot 75 jaar;2041;373629;339835;27478;4721;1595;14445;13098;1188;159
566;70 tot 75 jaar;2042;370236;336577;27312;4743;1604;14396;13054;1184;158
567;70 tot 75 jaar;2043;363303;330131;26862;4729;1581;14165;12845;1165;155
568;70 tot 75 jaar;2044;351124;318670;26228;4673;1553;13715;12436;1128;151
569;70 tot 75 jaar;2045;334114;302446;25560;4588;1520;13080;11860;1076;144
570;70 tot 75 jaar;2046;316849;285902;24955;4498;1494;12432;11273;1023;136
571;70 tot 75 jaar;2047;302831;272381;24532;4448;1470;11867;10761;976;130
572;70 tot 75 jaar;2048;292001;261898;24255;4404;1444;11430;10365;940;125
573;70 tot 75 jaar;2049;287119;256997;24253;4426;1443;11295;10242;929;124
574;70 tot 75 jaar;2050;284372;254267;24268;4404;1433;11156;10116;918;122
575;70 tot 75 jaar;2051;286057;255838;24389;4405;1425;11185;10142;920;123
576;70 tot 75 jaar;2052;286876;256595;24463;4399;1419;11188;10145;920;123
577;70 tot 75 jaar;2053;287424;257092;24527;4393;1412;11127;10090;915;122
578;70 tot 75 jaar;2054;286943;256557;24611;4375;1400;11030;10002;907;121
579;70 tot 75 jaar;2055;288347;257821;24765;4368;1393;11021;9993;907;121
580;70 tot 75 jaar;2056;288952;258267;24950;4352;1383;11002;9976;905;121
581;70 tot 75 jaar;2057;292114;261190;25181;4357;1386;11096;10061;913;122
582;70 tot 75 jaar;2058;297290;266081;25441;4376;1392;11239;10191;925;123
583;70 tot 75 jaar;2059;302380;270902;25692;4392;1394;11382;10321;936;125
584;70 tot 75 jaar;2060;306607;274894;25912;4401;1400;11510;10437;947;126
585;75 tot 80 jaar;2016;196565;187538;7844;871;312;8408;7720;632;56
586;75 tot 80 jaar;2017;201490;192205;8088;883;314;8255;7580;620;55
587;75 tot 80 jaar;2018;207873;198132;8477;929;335;8362;7678;628;56
588;75 tot 80 jaar;2019;215703;205528;8858;973;344;8354;7670;628;56
589;75 tot 80 jaar;2020;224989;214406;9205;1022;356;8487;7792;638;57
590;75 tot 80 jaar;2021;229880;219004;9468;1044;364;8462;7769;636;57
591;75 tot 80 jaar;2022;255658;243972;10162;1125;399;9093;8349;683;61
592;75 tot 80 jaar;2023;275776;263456;10702;1197;421;9565;8782;719;64
593;75 tot 80 jaar;2024;288365;275544;11121;1262;438;9903;9093;744;66
594;75 tot 80 jaar;2025;295975;282671;11523;1320;461;10140;9310;762;68
595;75 tot 80 jaar;2026;303627;289867;11875;1403;482;10474;9617;787;70
596;75 tot 80 jaar;2027;294533;280533;12077;1433;490;10240;9402;770;68
597;75 tot 80 jaar;2028;289823;275470;12380;1469;504;10144;9314;762;68
598;75 tot 80 jaar;2029;287514;272736;12716;1514;548;10175;9342;765;68
599;75 tot 80 jaar;2030;287816;272582;13088;1566;580;10295;9452;774;69
600;75 tot 80 jaar;2031;289581;273890;13476;1615;600;10445;9590;785;70
601;75 tot 80 jaar;2032;293164;277019;13857;1665;623;10661;9789;801;71
602;75 tot 80 jaar;2033;295886;279336;14196;1702;652;10833;9947;814;72
603;75 tot 80 jaar;2034;300154;283235;14513;1736;670;11037;10134;829;74
604;75 tot 80 jaar;2035;305187;287919;14788;1777;703;11257;10336;846;75
605;75 tot 80 jaar;2036;310207;292637;15033;1815;722;11457;10519;861;77
606;75 tot 80 jaar;2037;315353;297496;15287;1846;724;11681;10725;878;78
607;75 tot 80 jaar;2038;320287;302244;15455;1859;729;11846;10877;890;79
608;75 tot 80 jaar;2039;325367;307151;15622;1866;728;11993;11012;901;80
609;75 tot 80 jaar;2040;329964;311601;15747;1881;735;12120;11128;911;81
610;75 tot 80 jaar;2041;332494;314049;15806;1898;741;12173;11177;915;81
611;75 tot 80 jaar;2042;332167;313657;15851;1915;744;12127;11135;911;81
612;75 tot 80 jaar;2043;330883;312382;15841;1928;732;12022;11038;904;80
613;75 tot 80 jaar;2044;328679;310221;15812;1925;721;11899;10925;894;80
614;75 tot 80 jaar;2045;328663;310219;15803;1925;716;11834;10866;889;79
615;75 tot 80 jaar;2046;327943;309595;15716;1915;717;11746;10785;883;78
616;75 tot 80 jaar;2047;325457;307301;15551;1900;705;11599;10649;872;78
617;75 tot 80 jaar;2048;319713;301837;15308;1882;686;11378;10447;855;76
618;75 tot 80 jaar;2049;309275;291718;15009;1871;677;11014;10112;828;74
619;75 tot 80 jaar;2050;294700;277529;14675;1830;666;10474;9617;787;70
620;75 tot 80 jaar;2051;279912;263096;14371;1791;654;9916;9105;745;66
621;75 tot 80 jaar;2052;268035;251466;14164;1768;637;9433;8661;709;63
622;75 tot 80 jaar;2053;258972;242576;14023;1742;631;9043;8303;680;60
623;75 tot 80 jaar;2054;255174;238842;13984;1726;622;8835;8112;664;59
624;75 tot 80 jaar;2055;253258;236946;13986;1708;618;8691;7980;653;58
625;75 tot 80 jaar;2056;255285;238913;14067;1697;608;8680;7970;652;58
626;75 tot 80 jaar;2057;256488;240070;14121;1690;607;8671;7961;652;58
627;75 tot 80 jaar;2058;257362;240891;14177;1685;609;8618;7912;648;58
628;75 tot 80 jaar;2059;257313;240784;14250;1675;604;8531;7833;641;57
629;75 tot 80 jaar;2060;259004;242379;14357;1667;601;8502;7806;639;57
630;80 tot 85 jaar;2016;113275;108981;3828;354;112;7964;7306;605;53
631;80 tot 85 jaar;2017;117074;112553;4037;366;118;7836;7189;595;52
632;80 tot 85 jaar;2018;120619;115971;4154;369;125;7621;6992;579;50
633;80 tot 85 jaar;2019;126095;121226;4359;384;126;7657;7025;581;51
634;80 tot 85 jaar;2020;131182;126116;4536;403;127;7609;6981;578;50
635;80 tot 85 jaar;2021;137030;131698;4793;407;132;7643;7013;580;50
636;80 tot 85 jaar;2022;141172;135644;4967;421;140;7615;6987;578;50
637;80 tot 85 jaar;2023;146387;140578;5216;444;149;7747;7108;588;51
638;80 tot 85 jaar;2024;152953;146868;5464;466;155;7833;7186;595;52
639;80 tot 85 jaar;2025;160595;154244;5690;495;166;8028;7366;609;53
640;80 tot 85 jaar;2026;164884;158326;5889;502;167;8075;7409;613;53
641;80 tot 85 jaar;2027;185137;178171;6259;531;176;8744;8022;664;58
642;80 tot 85 jaar;2028;200807;193507;6555;559;186;9294;8527;706;61
643;80 tot 85 jaar;2029;210777;203202;6781;593;201;9666;8868;734;64
644;80 tot 85 jaar;2030;216934;209110;6987;625;212;9913;9095;753;65
645;80 tot 85 jaar;2031;222692;214620;7196;655;221;10240;9395;777;68
646;80 tot 85 jaar;2032;217469;209242;7340;665;222;10014;9188;760;66
647;80 tot 85 jaar;2033;215544;207111;7525;681;227;9916;9098;753;65
648;80 tot 85 jaar;2034;215232;206565;7739;696;232;9933;9113;754;66
649;80 tot 85 jaar;2035;216743;207827;7935;718;263;10033;9205;762;66
650;80 tot 85 jaar;2036;219226;210059;8165;735;267;10170;9331;772;67
651;80 tot 85 jaar;2037;223078;213655;8392;754;277;10365;9510;787;68
652;80 tot 85 jaar;2038;226353;216701;8603;768;281;10522;9654;799;69
653;80 tot 85 jaar;2039;230755;220888;8807;778;282;10705;9821;813;71
654;80 tot 85 jaar;2040;235764;225689;8988;795;292;10902;10002;828;72
655;80 tot 85 jaar;2041;240680;230429;9150;808;293;11082;10168;841;73
656;80 tot 85 jaar;2042;245800;235372;9306;821;301;11289;10357;857;75
657;80 tot 85 jaar;2043;250669;240111;9434;827;297;11457;10511;870;76
658;80 tot 85 jaar;2044;255692;245022;9549;828;293;11608;10650;881;77
659;80 tot 85 jaar;2045;260335;249582;9636;830;287;11725;10758;890;77
660;80 tot 85 jaar;2046;263223;252423;9680;832;288;11784;10811;895;78
661;80 tot 85 jaar;2047;263795;252988;9695;829;283;11719;10752;890;77
662;80 tot 85 jaar;2048;263618;252818;9695;828;277;11619;10660;882;77
663;80 tot 85 jaar;2049;262781;252001;9686;823;271;11500;10551;873;76
664;80 tot 85 jaar;2050;263910;253157;9666;813;274;11424;10482;867;75
