ID;Uitvoerkenmerken;Perioden;GroeiUitvoer_1;BijdrageAanTotaleGroeiUitvoer_2
726;00 Levende dieren, m.u.v. dieren bedo...;2021;-20460.0;0.0
727;00 Levende dieren, m.u.v. dieren bedo...;2022;;
728;01 Vlees en vleesproducten;2010;;
729;01 Vlees en vleesproducten;2011;;
730;01 Vlees en vleesproducten;2012;512043.0;0.1
731;01 Vlees en vleesproducten;2013;227272.0;0.1
732;01 Vlees en vleesproducten;2014;275715.0;0.1
733;01 Vlees en vleesproducten;2015;;
734;01 Vlees en vleesproducten;2016;135544.0;0.0
735;01 Vlees en vleesproducten;2017;426400.0;0.1
736;01 Vlees en vleesproducten;2018;-89200.0;0.0
737;01 Vlees en vleesproducten;2019;873248.0;0.2
738;01 Vlees en vleesproducten;2020;-465249.0;-0.1
739;01 Vlees en vleesproducten;2021;976447.0;0.2
740;01 Vlees en vleesproducten;2022;;
741;02 Zuivelproducten en eieren;2010;;
742;02 Zuivelproducten en eieren;2011;;
743;02 Zuivelproducten en eieren;2012;46328.0;0.0
744;02 Zuivelproducten en eieren;2013;1029553.0;0.2
745;02 Zuivelproducten en eieren;2014;45803.0;0.0
746;02 Zuivelproducten en eieren;2015;;
747;02 Zuivelproducten en eieren;2016;155019.0;0.0
748;02 Zuivelproducten en eieren;2017;1459660.0;0.3
749;02 Zuivelproducten en eieren;2018;-271534.0;-0.1
750;02 Zuivelproducten en eieren;2019;126767.0;0.0
751;02 Zuivelproducten en eieren;2020;-253130.0;0.0
752;02 Zuivelproducten en eieren;2021;665162.0;0.1
753;02 Zuivelproducten en eieren;2022;;
754;03 Vis, schaal- en weekdieren en bere...;2010;;
755;03 Vis, schaal- en weekdieren en bere...;2011;;
756;03 Vis, schaal- en weekdieren en bere...;2012;77597.0;0.0
757;03 Vis, schaal- en weekdieren en bere...;2013;-5844.0;0.0
758;03 Vis, schaal- en weekdieren en bere...;2014;277162.0;0.1
759;03 Vis, schaal- en weekdieren en bere...;2015;;
760;03 Vis, schaal- en weekdieren en bere...;2016;354225.0;0.1
761;03 Vis, schaal- en weekdieren en bere...;2017;272427.0;0.1
762;03 Vis, schaal- en weekdieren en bere...;2018;150376.0;0.0
763;03 Vis, schaal- en weekdieren en bere...;2019;186698.0;0.0
764;03 Vis, schaal- en weekdieren en bere...;2020;-85425.0;0.0
765;03 Vis, schaal- en weekdieren en bere...;2021;507006.0;0.1
766;03 Vis, schaal- en weekdieren en bere...;2022;;
767;04 Granen en graanproducten;2010;;
768;04 Granen en graanproducten;2011;;
769;04 Granen en graanproducten;2012;132387.0;0.0
770;04 Granen en graanproducten;2013;192948.0;0.0
771;04 Granen en graanproducten;2014;145149.0;0.0
772;04 Granen en graanproducten;2015;;
773;04 Granen en graanproducten;2016;99951.0;0.0
774;04 Granen en graanproducten;2017;154190.0;0.0
775;04 Granen en graanproducten;2018;227121.0;0.0
776;04 Granen en graanproducten;2019;272250.0;0.1
777;04 Granen en graanproducten;2020;-99745.0;0.0
778;04 Granen en graanproducten;2021;333761.0;0.1
779;04 Granen en graanproducten;2022;;
780;05 Groenten en fruit;2010;;
781;05 Groenten en fruit;2011;;
782;05 Groenten en fruit;2012;438212.0;0.1
783;05 Groenten en fruit;2013;1141726.0;0.3
784;05 Groenten en fruit;2014;133114.0;0.0
785;05 Groenten en fruit;2015;;
786;05 Groenten en fruit;2016;1336012.0;0.3
787;05 Groenten en fruit;2017;869552.0;0.2
788;05 Groenten en fruit;2018;633303.0;0.1
789;05 Groenten en fruit;2019;1155498.0;0.2
790;05 Groenten en fruit;2020;131115.0;0.0
791;05 Groenten en fruit;2021;949637.0;0.2
792;05 Groenten en fruit;2022;;
793;06 Suiker en suikerwerken, honing;2010;;
794;06 Suiker en suikerwerken, honing;2011;;
795;06 Suiker en suikerwerken, honing;2012;123479.0;0.0
796;06 Suiker en suikerwerken, honing;2013;135025.0;0.0
797;06 Suiker en suikerwerken, honing;2014;65650.0;0.0
798;06 Suiker en suikerwerken, honing;2015;;
799;06 Suiker en suikerwerken, honing;2016;97087.0;0.0
800;06 Suiker en suikerwerken, honing;2017;110688.0;0.0
801;06 Suiker en suikerwerken, honing;2018;31142.0;0.0
802;06 Suiker en suikerwerken, honing;2019;-91858.0;0.0
803;06 Suiker en suikerwerken, honing;2020;-5433.0;0.0
804;06 Suiker en suikerwerken, honing;2021;205864.0;0.0
805;06 Suiker en suikerwerken, honing;2022;;
806;07 Koffie, thee, cacao, specerijen en...;2010;;
807;07 Koffie, thee, cacao, specerijen en...;2011;;
808;07 Koffie, thee, cacao, specerijen en...;2012;-83461.0;0.0
809;07 Koffie, thee, cacao, specerijen en...;2013;51403.0;0.0
810;07 Koffie, thee, cacao, specerijen en...;2014;799735.0;0.2
811;07 Koffie, thee, cacao, specerijen en...;2015;;
812;07 Koffie, thee, cacao, specerijen en...;2016;202921.0;0.0
813;07 Koffie, thee, cacao, specerijen en...;2017;219725.0;0.1
814;07 Koffie, thee, cacao, specerijen en...;2018;-333564.0;-0.1
815;07 Koffie, thee, cacao, specerijen en...;2019;161609.0;0.0
816;07 Koffie, thee, cacao, specerijen en...;2020;-225817.0;0.0
817;07 Koffie, thee, cacao, specerijen en...;2021;670769.0;0.1
818;07 Koffie, thee, cacao, specerijen en...;2022;;
819;08 Veevoeder (m.u.v. niet gemalen gra...;2010;;
820;08 Veevoeder (m.u.v. niet gemalen gra...;2011;;
821;08 Veevoeder (m.u.v. niet gemalen gra...;2012;222134.0;0.1
822;08 Veevoeder (m.u.v. niet gemalen gra...;2013;419639.0;0.1
823;08 Veevoeder (m.u.v. niet gemalen gra...;2014;-76067.0;0.0
824;08 Veevoeder (m.u.v. niet gemalen gra...;2015;;
825;08 Veevoeder (m.u.v. niet gemalen gra...;2016;-473148.0;-0.1
826;08 Veevoeder (m.u.v. niet gemalen gra...;2017;124129.0;0.0
827;08 Veevoeder (m.u.v. niet gemalen gra...;2018;245669.0;0.1
828;08 Veevoeder (m.u.v. niet gemalen gra...;2019;202493.0;0.0
829;08 Veevoeder (m.u.v. niet gemalen gra...;2020;273334.0;0.1
830;08 Veevoeder (m.u.v. niet gemalen gra...;2021;479478.0;0.1
831;08 Veevoeder (m.u.v. niet gemalen gra...;2022;;
832;09 Bereide voedingsmiddelen n.a.g.;2010;;
833;09 Bereide voedingsmiddelen n.a.g.;2011;;
834;09 Bereide voedingsmiddelen n.a.g.;2012;364583.0;0.1
835;09 Bereide voedingsmiddelen n.a.g.;2013;442242.0;0.1
836;09 Bereide voedingsmiddelen n.a.g.;2014;681218.0;0.2
837;09 Bereide voedingsmiddelen n.a.g.;2015;;
838;09 Bereide voedingsmiddelen n.a.g.;2016;268292.0;0.1
839;09 Bereide voedingsmiddelen n.a.g.;2017;-204596.0;0.0
840;09 Bereide voedingsmiddelen n.a.g.;2018;670492.0;0.1
841;09 Bereide voedingsmiddelen n.a.g.;2019;320504.0;0.1
842;09 Bereide voedingsmiddelen n.a.g.;2020;504659.0;0.1
843;09 Bereide voedingsmiddelen n.a.g.;2021;70199.0;0.0
844;09 Bereide voedingsmiddelen n.a.g.;2022;;
845;1 Dranken en tabak;2010;;
846;1 Dranken en tabak;2011;;
847;1 Dranken en tabak;2012;110328.0;0.0
848;1 Dranken en tabak;2013;137709.0;0.0
849;1 Dranken en tabak;2014;-792823.0;-0.2
850;1 Dranken en tabak;2015;;
851;1 Dranken en tabak;2016;343842.0;0.1
852;1 Dranken en tabak;2017;72365.0;0.0
853;1 Dranken en tabak;2018;-298344.0;-0.1
854;1 Dranken en tabak;2019;135278.0;0.0
855;1 Dranken en tabak;2020;-97910.0;0.0
856;1 Dranken en tabak;2021;608214.0;0.1
857;1 Dranken en tabak;2022;;
858;11 Dranken;2010;;
859;11 Dranken;2011;;
860;11 Dranken;2012;382691.0;0.1
861;11 Dranken;2013;79556.0;0.0
862;11 Dranken;2014;72586.0;0.0
863;11 Dranken;2015;;
864;11 Dranken;2016;101862.0;0.0
865;11 Dranken;2017;194931.0;0.0
866;11 Dranken;2018;193969.0;0.0
867;11 Dranken;2019;262045.0;0.1
868;11 Dranken;2020;47561.0;0.0
869;11 Dranken;2021;647666.0;0.1
870;11 Dranken;2022;;
871;12 Tabak en tabaksfabricaten;2010;;
872;12 Tabak en tabaksfabricaten;2011;;
873;12 Tabak en tabaksfabricaten;2012;-272364.0;-0.1
874;12 Tabak en tabaksfabricaten;2013;58153.0;0.0
875;12 Tabak en tabaksfabricaten;2014;-865408.0;-0.2
876;12 Tabak en tabaksfabricaten;2015;;
877;12 Tabak en tabaksfabricaten;2016;241980.0;0.1
878;12 Tabak en tabaksfabricaten;2017;-122565.0;0.0
879;12 Tabak en tabaksfabricaten;2018;-492313.0;-0.1
880;12 Tabak en tabaksfabricaten;2019;-126767.0;0.0
881;12 Tabak en tabaksfabricaten;2020;-145472.0;0.0
882;12 Tabak en tabaksfabricaten;2021;-39452.0;0.0
883;12 Tabak en tabaksfabricaten;2022;;
884;2 Grondstoffen, niet eetbaar, behalve...;2010;;
885;2 Grondstoffen, niet eetbaar, behalve...;2011;;
886;2 Grondstoffen, niet eetbaar, behalve...;2012;541974.0;0.1
887;2 Grondstoffen, niet eetbaar, behalve...;2013;-1564905.0;-0.4
888;2 Grondstoffen, niet eetbaar, behalve...;2014;261265.0;0.1
889;2 Grondstoffen, niet eetbaar, behalve...;2015;;
890;2 Grondstoffen, niet eetbaar, behalve...;2016;-134378.0;0.0
891;2 Grondstoffen, niet eetbaar, behalve...;2017;1871928.0;0.4
892;2 Grondstoffen, niet eetbaar, behalve...;2018;1003328.0;0.2
893;2 Grondstoffen, niet eetbaar, behalve...;2019;279158.0;0.1
894;2 Grondstoffen, niet eetbaar, behalve...;2020;39389.0;0.0
895;2 Grondstoffen, niet eetbaar, behalve...;2021;6369237.0;1.3
896;2 Grondstoffen, niet eetbaar, behalve...;2022;;
897;21 Ongelooide huiden en vellen;2010;;
898;21 Ongelooide huiden en vellen;2011;;
899;21 Ongelooide huiden en vellen;2012;83827.0;0.0
900;21 Ongelooide huiden en vellen;2013;-5602.0;0.0
901;21 Ongelooide huiden en vellen;2014;41891.0;0.0
902;21 Ongelooide huiden en vellen;2015;;
903;21 Ongelooide huiden en vellen;2016;-98124.0;0.0
904;21 Ongelooide huiden en vellen;2017;2225.0;0.0
905;21 Ongelooide huiden en vellen;2018;-55428.0;0.0
906;21 Ongelooide huiden en vellen;2019;-49891.0;0.0
907;21 Ongelooide huiden en vellen;2020;-51852.0;0.0
908;21 Ongelooide huiden en vellen;2021;44524.0;0.0
909;21 Ongelooide huiden en vellen;2022;;
910;22 Oliehoudende zaden en vruchten;2010;;
911;22 Oliehoudende zaden en vruchten;2011;;
912;22 Oliehoudende zaden en vruchten;2012;783407.0;0.2
913;22 Oliehoudende zaden en vruchten;2013;-194473.0;0.0
914;22 Oliehoudende zaden en vruchten;2014;-226950.0;-0.1
915;22 Oliehoudende zaden en vruchten;2015;;
916;22 Oliehoudende zaden en vruchten;2016;66387.0;0.0
917;22 Oliehoudende zaden en vruchten;2017;124101.0;0.0
918;22 Oliehoudende zaden en vruchten;2018;-191126.0;0.0
919;22 Oliehoudende zaden en vruchten;2019;38435.0;0.0
920;22 Oliehoudende zaden en vruchten;2020;439975.0;0.1
921;22 Oliehoudende zaden en vruchten;2021;179907.0;0.0
922;22 Oliehoudende zaden en vruchten;2022;;
923;23 Ruwe, synthetische en geregenereer...;2010;;
924;23 Ruwe, synthetische en geregenereer...;2011;;
925;23 Ruwe, synthetische en geregenereer...;2012;-204279.0;0.0
926;23 Ruwe, synthetische en geregenereer...;2013;-215085.0;-0.1
927;23 Ruwe, synthetische en geregenereer...;2014;-6682.0;0.0
928;23 Ruwe, synthetische en geregenereer...;2015;;
929;23 Ruwe, synthetische en geregenereer...;2016;-61038.0;0.0
930;23 Ruwe, synthetische en geregenereer...;2017;76998.0;0.0
931;23 Ruwe, synthetische en geregenereer...;2018;4628.0;0.0
932;23 Ruwe, synthetische en geregenereer...;2019;-38391.0;0.0
933;23 Ruwe, synthetische en geregenereer...;2020;-109274.0;0.0
934;23 Ruwe, synthetische en geregenereer...;2021;287703.0;0.1
935;23 Ruwe, synthetische en geregenereer...;2022;;
936;24 Kurk en hout;2010;;
937;24 Kurk en hout;2011;;
938;24 Kurk en hout;2012;11026.0;0.0
939;24 Kurk en hout;2013;43825.0;0.0
940;24 Kurk en hout;2014;74566.0;0.0
941;24 Kurk en hout;2015;;
942;24 Kurk en hout;2016;-49835.0;0.0
943;24 Kurk en hout;2017;15404.0;0.0
944;24 Kurk en hout;2018;38265.0;0.0
945;24 Kurk en hout;2019;23188.0;0.0
946;24 Kurk en hout;2020;159218.0;0.0
947;24 Kurk en hout;2021;377906.0;0.1
948;24 Kurk en hout;2022;;
949;25 Papierstof en papierafval;2010;;
950;25 Papierstof en papierafval;2011;;
951;25 Papierstof en papierafval;2012;-132101.0;0.0
952;25 Papierstof en papierafval;2013;-274893.0;-0.1
953;25 Papierstof en papierafval;2014;-34839.0;0.0
954;25 Papierstof en papierafval;2015;;
955;25 Papierstof en papierafval;2016;130121.0;0.0
956;25 Papierstof en papierafval;2017;179192.0;0.0
957;25 Papierstof en papierafval;2018;36359.0;0.0
958;25 Papierstof en papierafval;2019;4978.0;0.0
959;25 Papierstof en papierafval;2020;-162284.0;0.0
960;25 Papierstof en papierafval;2021;248440.0;0.1
961;25 Papierstof en papierafval;2022;;
962;26 Textielvezels, textielafval en lompen;2010;;
963;26 Textielvezels, textielafval en lompen;2011;;
964;26 Textielvezels, textielafval en lompen;2012;12102.0;0.0
965;26 Textielvezels, textielafval en lompen;2013;996.0;0.0
966;26 Textielvezels, textielafval en lompen;2014;2717.0;0.0
967;26 Textielvezels, textielafval en lompen;2015;;
968;26 Textielvezels, textielafval en lompen;2016;5028.0;0.0
969;26 Textielvezels, textielafval en lompen;2017;11263.0;0.0
970;26 Textielvezels, textielafval en lompen;2018;-13864.0;0.0
971;26 Textielvezels, textielafval en lompen;2019;13770.0;0.0
972;26 Textielvezels, textielafval en lompen;2020;-30914.0;0.0
973;26 Textielvezels, textielafval en lompen;2021;56823.0;0.0
974;26 Textielvezels, textielafval en lompen;2022;;
975;27 Natuurlijke meststoffen en ruwe mi...;2010;;
976;27 Natuurlijke meststoffen en ruwe mi...;2011;;
977;27 Natuurlijke meststoffen en ruwe mi...;2012;2685.0;0.0
978;27 Natuurlijke meststoffen en ruwe mi...;2013;-16031.0;0.0
979;27 Natuurlijke meststoffen en ruwe mi...;2014;-10962.0;0.0
980;27 Natuurlijke meststoffen en ruwe mi...;2015;;
981;27 Natuurlijke meststoffen en ruwe mi...;2016;-78395.0;0.0
982;27 Natuurlijke meststoffen en ruwe mi...;2017;50780.0;0.0
983;27 Natuurlijke meststoffen en ruwe mi...;2018;83475.0;0.0
984;27 Natuurlijke meststoffen en ruwe mi...;2019;27545.0;0.0
985;27 Natuurlijke meststoffen en ruwe mi...;2020;-61276.0;0.0
986;27 Natuurlijke meststoffen en ruwe mi...;2021;357640.0;0.1
987;27 Natuurlijke meststoffen en ruwe mi...;2022;;
988;28 Metaalertsen en metaalafvallen;2010;;
989;28 Metaalertsen en metaalafvallen;2011;;
990;28 Metaalertsen en metaalafvallen;2012;-286373.0;-0.1
991;28 Metaalertsen en metaalafvallen;2013;-840001.0;-0.2
992;28 Metaalertsen en metaalafvallen;2014;107064.0;0.0
993;28 Metaalertsen en metaalafvallen;2015;;
994;28 Metaalertsen en metaalafvallen;2016;-648198.0;-0.2
995;28 Metaalertsen en metaalafvallen;2017;992377.0;0.2
996;28 Metaalertsen en metaalafvallen;2018;622503.0;0.1
997;28 Metaalertsen en metaalafvallen;2019;-192060.0;0.0
998;28 Metaalertsen en metaalafvallen;2020;-396549.0;-0.1
999;28 Metaalertsen en metaalafvallen;2021;2380577.0;0.5
1000;28 Metaalertsen en metaalafvallen;2022;;
1001;29 Andere ruwe dierlijke en plantaard...;2010;;
1002;29 Andere ruwe dierlijke en plantaard...;2011;;
1003;29 Andere ruwe dierlijke en plantaard...;2012;271679.0;0.1
1004;29 Andere ruwe dierlijke en plantaard...;2013;-63640.0;0.0
1005;29 Andere ruwe dierlijke en plantaard...;2014;314459.0;0.1
1006;29 Andere ruwe dierlijke en plantaard...;2015;;
1007;29 Andere ruwe dierlijke en plantaard...;2016;599676.0;0.1
1008;29 Andere ruwe dierlijke en plantaard...;2017;419587.0;0.1
1009;29 Andere ruwe dierlijke en plantaard...;2018;478515.0;0.1
1010;29 Andere ruwe dierlijke en plantaard...;2019;451585.0;0.1
1011;29 Andere ruwe dierlijke en plantaard...;2020;252344.0;0.0
1012;29 Andere ruwe dierlijke en plantaard...;2021;2435718.0;0.5
1013;29 Andere ruwe dierlijke en plantaard...;2022;;
1014;3 Minerale brandstoffen, smeermiddele...;2010;;
1015;3 Minerale brandstoffen, smeermiddele...;2011;;
1016;3 Minerale brandstoffen, smeermiddele...;2012;15015371.0;3.7
1017;3 Minerale brandstoffen, smeermiddele...;2013;2883848.0;0.7
1018;3 Minerale brandstoffen, smeermiddele...;2014;-12409032.0;-2.9
1019;3 Minerale brandstoffen, smeermiddele...;2015;;
1020;3 Minerale brandstoffen, smeermiddele...;2016;-5989147.0;-1.4
1021;3 Minerale brandstoffen, smeermiddele...;2017;10291466.0;2.4
1022;3 Minerale brandstoffen, smeermiddele...;2018;7645684.0;1.6
1023;3 Minerale brandstoffen, smeermiddele...;2019;-1237632.0;-0.2
1024;3 Minerale brandstoffen, smeermiddele...;2020;-23245062.0;-4.5
1025;3 Minerale brandstoffen, smeermiddele...;2021;27490074.0;5.7
1026;3 Minerale brandstoffen, smeermiddele...;2022;;
1027;32 Steenkool, cokes en briketten;2010;;
1028;32 Steenkool, cokes en briketten;2011;;
1029;32 Steenkool, cokes en briketten;2012;93543.0;0.0
1030;32 Steenkool, cokes en briketten;2013;-343130.0;-0.1
1031;32 Steenkool, cokes en briketten;2014;-184194.0;0.0
1032;32 Steenkool, cokes en briketten;2015;;
1033;32 Steenkool, cokes en briketten;2016;-18717.0;0.0
1034;32 Steenkool, cokes en briketten;2017;216139.0;0.1
1035;32 Steenkool, cokes en briketten;2018;-205207.0;0.0
1036;32 Steenkool, cokes en briketten;2019;-25538.0;0.0
1037;32 Steenkool, cokes en briketten;2020;-82533.0;0.0
1038;32 Steenkool, cokes en briketten;2021;349419.0;0.1
1039;32 Steenkool, cokes en briketten;2022;;
1040;33 Ruwe aardolie en aardolieproducten;2010;;
1041;33 Ruwe aardolie en aardolieproducten;2011;;
1042;33 Ruwe aardolie en aardolieproducten;2012;;
1043;33 Ruwe aardolie en aardolieproducten;2013;;
1044;33 Ruwe aardolie en aardolieproducten;2014;;
1045;33 Ruwe aardolie en aardolieproducten;2015;;
1046;33 Ruwe aardolie en aardolieproducten;2016;;
1047;33 Ruwe aardolie en aardolieproducten;2017;;
1048;33 Ruwe aardolie en aardolieproducten;2018;;
1049;33 Ruwe aardolie en aardolieproducten;2019;;
1050;33 Ruwe aardolie en aardolieproducten;2020;;
1051;33 Ruwe aardolie en aardolieproducten;2021;;
1052;33 Ruwe aardolie en aardolieproducten;2022;;
1053;34 Aardgas en industriegas;2010;;
1054;34 Aardgas en industriegas;2011;;
1055;34 Aardgas en industriegas;2012;;
1056;34 Aardgas en industriegas;2013;;
1057;34 Aardgas en industriegas;2014;;
1058;34 Aardgas en industriegas;2015;;
1059;34 Aardgas en industriegas;2016;;
1060;34 Aardgas en industriegas;2017;586085.0;0.1
1061;34 Aardgas en industriegas;2018;1345547.0;0.3
1062;34 Aardgas en industriegas;2019;-2423494.0;-0.5
1063;34 Aardgas en industriegas;2020;-3030718.0;-0.6
1064;34 Aardgas en industriegas;2021;8746484.0;1.8
1065;34 Aardgas en industriegas;2022;;
1066;35 Elektrische energie;2010;;
1067;35 Elektrische energie;2011;;
1068;35 Elektrische energie;2012;292708.0;0.1
1069;35 Elektrische energie;2013;-9343.0;0.0
1070;35 Elektrische energie;2014;44655.0;0.0
1071;35 Elektrische energie;2015;;
1072;35 Elektrische energie;2016;-271599.0;-0.1
1073;35 Elektrische energie;2017;197499.0;0.0
1074;35 Elektrische energie;2018;1368.0;0.0
1075;35 Elektrische energie;2019;-13652.0;0.0
1076;35 Elektrische energie;2020;-32208.0;0.0
1077;35 Elektrische energie;2021;;
1078;35 Elektrische energie;2022;;
1079;4 Dierlijke en plantaardige oliën en ...;2010;;
1080;4 Dierlijke en plantaardige oliën en ...;2011;;
1081;4 Dierlijke en plantaardige oliën en ...;2012;222422.0;0.1
1082;4 Dierlijke en plantaardige oliën en ...;2013;69855.0;0.0
1083;4 Dierlijke en plantaardige oliën en ...;2014;-675662.0;-0.2
1084;4 Dierlijke en plantaardige oliën en ...;2015;;
1085;4 Dierlijke en plantaardige oliën en ...;2016;354738.0;0.1
1086;4 Dierlijke en plantaardige oliën en ...;2017;452653.0;0.1
1087;4 Dierlijke en plantaardige oliën en ...;2018;-593824.0;-0.1
1088;4 Dierlijke en plantaardige oliën en ...;2019;63645.0;0.0
1089;4 Dierlijke en plantaardige oliën en ...;2020;421886.0;0.1
1090;4 Dierlijke en plantaardige oliën en ...;2021;1082932.0;0.2
1091;4 Dierlijke en plantaardige oliën en ...;2022;;
1092;41 Dierlijke oliën en vetten;2010;;
1093;41 Dierlijke oliën en vetten;2011;;
1094;41 Dierlijke oliën en vetten;2012;26926.0;0.0
1095;41 Dierlijke oliën en vetten;2013;18394.0;0.0
1096;41 Dierlijke oliën en vetten;2014;-82397.0;0.0
1097;41 Dierlijke oliën en vetten;2015;;
1098;41 Dierlijke oliën en vetten;2016;24863.0;0.0
1099;41 Dierlijke oliën en vetten;2017;48629.0;0.0
1100;41 Dierlijke oliën en vetten;2018;-22380.0;0.0
1101;41 Dierlijke oliën en vetten;2019;77736.0;0.0
1102;41 Dierlijke oliën en vetten;2020;104034.0;0.0
1103;41 Dierlijke oliën en vetten;2021;-12467.0;0.0
1104;41 Dierlijke oliën en vetten;2022;;
1105;42 Plantaardige oliën en vetten;2010;;
1106;42 Plantaardige oliën en vetten;2011;;
1107;42 Plantaardige oliën en vetten;2012;-136934.0;0.0
1108;42 Plantaardige oliën en vetten;2013;221120.0;0.1
1109;42 Plantaardige oliën en vetten;2014;-615977.0;-0.1
1110;42 Plantaardige oliën en vetten;2015;;
1111;42 Plantaardige oliën en vetten;2016;154379.0;0.0
1112;42 Plantaardige oliën en vetten;2017;244193.0;0.1
1113;42 Plantaardige oliën en vetten;2018;-479971.0;-0.1
1114;42 Plantaardige oliën en vetten;2019;-48568.0;0.0
1115;42 Plantaardige oliën en vetten;2020;279060.0;0.1
1116;42 Plantaardige oliën en vetten;2021;833405.0;0.2
1117;42 Plantaardige oliën en vetten;2022;;
1118;"43 Bereide oliën en vetten; was; meng...";2010;;
1119;"43 Bereide oliën en vetten; was; meng...";2011;;
1120;"43 Bereide oliën en vetten; was; meng...";2012;332431.0;0.1
1121;"43 Bereide oliën en vetten; was; meng...";2013;-169659.0;0.0
1122;"43 Bereide oliën en vetten; was; meng...";2014;22712.0;0.0
1123;"43 Bereide oliën en vetten; was; meng...";2015;;
1124;"43 Bereide oliën en vetten; was; meng...";2016;175495.0;0.0
1125;"43 Bereide oliën en vetten; was; meng...";2017;159831.0;0.0
1126;"43 Bereide oliën en vetten; was; meng...";2018;-91473.0;0.0
1127;"43 Bereide oliën en vetten; was; meng...";2019;34476.0;0.0
1128;"43 Bereide oliën en vetten; was; meng...";2020;38792.0;0.0
1129;"43 Bereide oliën en vetten; was; meng...";2021;261994.0;0.1
1130;"43 Bereide oliën en vetten; was; meng...";2022;;
1131;5 Chemische producten;2010;;
1132;5 Chemische producten;2011;;
1133;5 Chemische producten;2012;3773858.0;0.9
1134;5 Chemische producten;2013;-2391491.0;-0.6
1135;5 Chemische producten;2014;1183927.0;0.3
1136;5 Chemische producten;2015;;
1137;5 Chemische producten;2016;-891070.0;-0.2
1138;5 Chemische producten;2017;7712442.0;1.8
1139;5 Chemische producten;2018;5412084.0;1.2
1140;5 Chemische producten;2019;784224.0;0.2
1141;5 Chemische producten;2020;1399006.0;0.3
1142;5 Chemische producten;2021;21640604.0;4.5
1143;5 Chemische producten;2022;;
1144;51 Organische chemische producten;2010;;
1145;51 Organische chemische producten;2011;;
1146;51 Organische chemische producten;2012;1804472.0;0.4
1147;51 Organische chemische producten;2013;-1493008.0;-0.3
1148;51 Organische chemische producten;2014;-1831180.0;-0.4
1149;51 Organische chemische producten;2015;;
1150;51 Organische chemische producten;2016;-838076.0;-0.2
1151;51 Organische chemische producten;2017;2628175.0;0.6
1152;51 Organische chemische producten;2018;1915845.0;0.4
1153;51 Organische chemische producten;2019;-2597831.0;-0.5
1154;51 Organische chemische producten;2020;-1777126.0;-0.3
1155;51 Organische chemische producten;2021;6946044.0;1.4
1156;51 Organische chemische producten;2022;;
1157;52 Anorganische chemische producten;2010;;
1158;52 Anorganische chemische producten;2011;;
1159;52 Anorganische chemische producten;2012;13376.0;0.0
1160;52 Anorganische chemische producten;2013;-768600.0;-0.2
1161;52 Anorganische chemische producten;2014;-94762.0;0.0
1162;52 Anorganische chemische producten;2015;;
1163;52 Anorganische chemische producten;2016;-423372.0;-0.1
1164;52 Anorganische chemische producten;2017;268437.0;0.1
1165;52 Anorganische chemische producten;2018;369055.0;0.1
1166;52 Anorganische chemische producten;2019;392721.0;0.1
1167;52 Anorganische chemische producten;2020;-533116.0;-0.1
1168;52 Anorganische chemische producten;2021;903876.0;0.2
1169;52 Anorganische chemische producten;2022;;
1170;53 Kleur-, looi- en verfstoffen;2010;;
1171;53 Kleur-, looi- en verfstoffen;2011;;
1172;53 Kleur-, looi- en verfstoffen;2012;189001.0;0.0
1173;53 Kleur-, looi- en verfstoffen;2013;50282.0;0.0
1174;53 Kleur-, looi- en verfstoffen;2014;94026.0;0.0
1175;53 Kleur-, looi- en verfstoffen;2015;;
1176;53 Kleur-, looi- en verfstoffen;2016;123900.0;0.0
1177;53 Kleur-, looi- en verfstoffen;2017;441223.0;0.1
1178;53 Kleur-, looi- en verfstoffen;2018;-146368.0;0.0
1179;53 Kleur-, looi- en verfstoffen;2019;80961.0;0.0
1180;53 Kleur-, looi- en verfstoffen;2020;-339773.0;-0.1
1181;53 Kleur-, looi- en verfstoffen;2021;633281.0;0.1
1182;53 Kleur-, looi- en verfstoffen;2022;;
1183;54 Medicinale en farmaceutische produ...;2010;;
1184;54 Medicinale en farmaceutische produ...;2011;;
1185;54 Medicinale en farmaceutische produ...;2012;939377.0;0.2
1186;54 Medicinale en farmaceutische produ...;2013;-855390.0;-0.2
1187;54 Medicinale en farmaceutische produ...;2014;2202432.0;0.5
1188;54 Medicinale en farmaceutische produ...;2015;;
1189;54 Medicinale en farmaceutische produ...;2016;646103.0;0.2
1190;54 Medicinale en farmaceutische produ...;2017;1459900.0;0.3
1191;54 Medicinale en farmaceutische produ...;2018;1374490.0;0.3
1192;54 Medicinale en farmaceutische produ...;2019;2781104.0;0.6
1193;54 Medicinale en farmaceutische produ...;2020;3077756.0;0.6
1194;54 Medicinale en farmaceutische produ...;2021;1445114.0;0.3
1195;54 Medicinale en farmaceutische produ...;2022;;
1196;55 Etherische oliën, parfumerieën, ze...;2010;;
1197;55 Etherische oliën, parfumerieën, ze...;2011;;
1198;55 Etherische oliën, parfumerieën, ze...;2012;282854.0;0.1
1199;55 Etherische oliën, parfumerieën, ze...;2013;302992.0;0.1
1200;55 Etherische oliën, parfumerieën, ze...;2014;72481.0;0.0
1201;55 Etherische oliën, parfumerieën, ze...;2015;;
1202;55 Etherische oliën, parfumerieën, ze...;2016;382663.0;0.1
1203;55 Etherische oliën, parfumerieën, ze...;2017;430389.0;0.1
