ID;RegioS;Perioden;GemengdInkomenNetto_1;BeloningVanWerknemers_2;InkomenUitVermogenOntvangsten_3;InkomenUitVermogenBetaald_4;PrimairInkomenNetto_5;PrimairInkomenNetto_6;SocialeUitkeringenInGeld_7;OverigeInkomensoverdrachtenOntvangen_8;BelastingenOpInkomenEnVermogen_9;SocialePremies_10;OverigeInkomensoverdrachtenBetaald_11;BeschikbaarInkomenNetto_12;GemengdInkomenNetto_13;BeloningVanWerknemers_14;InkomenUitVermogenOntvangen_15;InkomenUitVermogenBetaald_16;PrimairInkomenNetto_17;PrimairInkomenNetto_18;SocialeUitkeringenInGeld_19;OverigeInkomensoverdrachtenOntvangen_20;BelastingenOpInkomenEnVermogen_21;SocialePremies_22;OverigeInkomensoverdrachtenBetaald_23;BeschikbaarInkomenNetto_24
133;Friesland;2009;1469;9286;1855;682;11928;11928;3283;727;1621;4461;995;8861;2273.0;14368.0;2870.0;1055.0;18456.0;18456.0;5080.0;1125.0;2508.0;6902.0;1540.0;13711.0
134;Friesland;2010;1241;9292;1679;577;11635;11635;3433;746;1581;4426;961;8846;1918.0;14355.0;2593.0;891.0;17975.0;17975.0;5304.0;1152.0;2442.0;6838.0;1485.0;13666.0
135;Friesland;2011;1378;9447;1905;667;12064;12064;3528;709;1543;4721;935;9102;2130.0;14595.0;2943.0;1031.0;18638.0;18638.0;5451.0;1095.0;2383.0;7294.0;1445.0;14062.0
136;Drenthe;1995;844;4078;1061;358;5624;5624;1921;294;672;2370;335;4463;1850.0;8941.0;2326.0;786.0;12331.0;12331.0;4212.0;644.0;1473.0;5196.0;733.0;9785.0
137;Drenthe;1996;828;4364;1120;342;5970;5970;1966;310;729;2462;362;4694;1805.0;9507.0;2440.0;746.0;13006.0;13006.0;4284.0;676.0;1589.0;5363.0;788.0;10226.0
138;Drenthe;1997;937;4584;1208;384;6345;6345;1954;338;636;2589;391;5020;2025.0;9905.0;2610.0;829.0;13710.0;13710.0;4221.0;730.0;1375.0;5595.0;844.0;10847.0
139;Drenthe;1998;992;4876;1341;444;6765;6765;2005;382;652;2725;436;5340;2130.0;10466.0;2878.0;952.0;14522.0;14522.0;4304.0;821.0;1400.0;5849.0;936.0;11462.0
140;Drenthe;1999;1022;5169;1410;494;7106;7106;2156;417;554;2987;476;5663;2182.0;11034.0;3009.0;1055.0;15170.0;15170.0;4602.0;889.0;1182.0;6375.0;1016.0;12088.0
141;Drenthe;2000;1084;5465;1443;605;7387;7387;2155;445;603;3076;510;5798;2296.0;11575.0;3056.0;1281.0;15646.0;15646.0;4564.0;942.0;1276.0;6515.0;1080.0;12280.0
142;Drenthe;2001;1110;5845;1374;589;7740;7740;2394;497;752;3065;560;6254;2329.0;12263.0;2883.0;1236.0;16239.0;16239.0;5022.0;1043.0;1577.0;6431.0;1176.0;13121.0
143;Drenthe;2002;1053;6165;1322;555;7985;7985;2451;550;888;3089;638;6370;2193.0;12842.0;2754.0;1156.0;16633.0;16633.0;5106.0;1147.0;1850.0;6436.0;1330.0;13270.0
144;Drenthe;2003;1008;6329;1305;494;8148;8148;2595;564;852;3306;671;6477;2091.0;13134.0;2709.0;1025.0;16909.0;16909.0;5385.0;1171.0;1769.0;6862.0;1393.0;13441.0
145;Drenthe;2004;883;6405;1323;477;8134;8134;2619;582;763;3410;695;6466;1831.0;13289.0;2744.0;990.0;16875.0;16875.0;5434.0;1207.0;1584.0;7074.0;1442.0;13415.0
146;Drenthe;2005;1023;6459;1518;497;8504;8504;2641;615;854;3456;706;6619;2116.0;13358.0;3140.0;1028.0;17587.0;17587.0;5462.0;1272.0;1765.0;7148.0;1461.0;13689.0
147;Drenthe;2006;1078;6655;2119;649;9203;9203;2874;459;877;3586;609;7463;2221.0;13705.0;4363.0;1337.0;18951.0;18951.0;5918.0;945.0;1806.0;7385.0;1255.0;15369.0
148;Drenthe;2007;1232;6951;1822;814;9190;9190;2753;451;1042;3627;643;7083;2532.0;14288.0;3746.0;1674.0;18892.0;18892.0;5660.0;927.0;2141.0;7457.0;1322.0;14560.0
149;Drenthe;2008;1259;7288;1790;873;9476;9476;2881;458;1065;3904;638;7198;2771.0;15008.0;3742.0;1838.0;19683.0;19683.0;5169.0;930.0;2337.0;7890.0;1365.0;14189.0
150;Drenthe;2009;991;7486;1159;531;9105;9105;2672;477;1314;3618;742;6580;2018.0;15246.0;2361.0;1081.0;18544.0;18544.0;5442.0;971.0;2676.0;7368.0;1511.0;13401.0
151;Drenthe;2010;1035;7516;1033;469;9115;9115;2766;474;1364;3579;719;6694;2106.0;15294.0;2103.0;953.0;18549.0;18549.0;5629.0;964.0;2775.0;7282.0;1463.0;13622.0
152;Drenthe;2011;1149;7641;1173;542;9421;9421;2843;450;1331;3817;700;6867;2339.0;15550.0;2387.0;1103.0;19172.0;19172.0;5785.0;916.0;2708.0;7768.0;1423.0;13975.0
153;Overijssel;1995;1677;9343;2375;747;12648;12648;4078;663;1547;5235;770;9836;1594.0;8879.0;2257.0;710.0;12020.0;12020.0;3875.0;630.0;1470.0;4975.0;732.0;9348.0
154;Overijssel;1996;1800;9680;2446;732;13194;13194;4207;691;1549;5416;837;10290;1705.0;9167.0;2316.0;693.0;12495.0;12495.0;3984.0;655.0;1467.0;5129.0;793.0;9745.0
155;Overijssel;1997;2122;10171;2627;838;14082;14082;4268;757;1452;5735;912;11009;2000.0;9589.0;2476.0;790.0;13276.0;13276.0;4023.0;714.0;1369.0;5406.0;860.0;10379.0
156;Overijssel;1998;2060;10950;2884;942;14952;14952;4310;851;1494;6065;976;11578;1931.0;10263.0;2703.0;883.0;14014.0;14014.0;4039.0;798.0;1400.0;5685.0;914.0;10851.0
157;Overijssel;1999;2282;11693;3043;1113;15905;15905;4395;923;1384;6533;1058;12247;2125.0;10887.0;2833.0;1036.0;14808.0;14808.0;4092.0;859.0;1289.0;6083.0;986.0;11402.0
158;Overijssel;2000;2443;12513;3131;1335;16752;16752;4626;1000;1464;6867;1149;12899;2258.0;11565.0;2894.0;1234.0;15483.0;15483.0;4276.0;924.0;1353.0;6347.0;1062.0;11922.0
159;Overijssel;2001;2300;13439;3215;1270;17684;17684;4882;1100;1733;6777;1250;13906;2110.0;12328.0;2949.0;1165.0;16222.0;16222.0;4479.0;1009.0;1590.0;6217.0;1147.0;12756.0
160;Overijssel;2002;2223;14342;2895;1198;18261;18261;5067;1200;1982;6955;1357;14234;2025.0;13069.0;2638.0;1092.0;16641.0;16641.0;4618.0;1094.0;1806.0;6338.0;1236.0;12971.0
161;Overijssel;2003;2157;14672;2859;1087;18601;18601;5271;1308;1888;7361;1466;14464;1955.0;13301.0;2592.0;986.0;16862.0;16862.0;4778.0;1186.0;1711.0;6673.0;1329.0;13112.0
162;Overijssel;2004;2138;15034;2896;1132;18937;18937;5474;1326;1777;7756;1545;14659;1936.0;13614.0;2622.0;1025.0;17148.0;17148.0;4957.0;1201.0;1609.0;7024.0;1399.0;13274.0
163;Overijssel;2005;2325;15176;3343;1186;19658;19658;5608;1328;2024;7848;1582;15021;2094.0;13670.0;3011.0;1068.0;17707.0;17707.0;5052.0;1196.0;1823.0;7070.0;1425.0;13531.0
164;Overijssel;2006;2690;16014;3101;1589;20216;20216;5978;1035;2119;8272;1332;15505;2423.0;14424.0;2794.0;1432.0;18209.0;18209.0;5384.0;932.0;1909.0;7451.0;1200.0;13966.0
165;Overijssel;2007;2990;16463;3742;1978;21217;21217;5707;1083;2411;8379;1387;15831;2678.0;14745.0;3352.0;1772.0;19003.0;19003.0;5112.0;970.0;2160.0;7505.0;1242.0;14179.0
166;Overijssel;2008;3054;17253;3673;2121;21865;21865;5969;1100;2465;9013;1375;16080;2657.0;15369.0;3317.0;1862.0;19482.0;19482.0;5093.0;995.0;2246.0;7894.0;1291.0;14138.0
167;Overijssel;2009;2191;17701;2678;1218;21352;21352;6141;1250;2908;8453;1664;15719;1938.0;15662.0;2370.0;1078.0;18892.0;18892.0;5434.0;1106.0;2573.0;7479.0;1472.0;13908.0
168;Overijssel;2010;2121;17846;2236;1064;21139;21139;6453;1293;2927;8478;1603;15877;1869.0;15731.0;1971.0;938.0;18633.0;18633.0;5689.0;1139.0;2580.0;7473.0;1413.0;13995.0
169;Overijssel;2011;2355;18144;2538;1231;21807;21807;6632;1229;2856;9043;1559;16209;2076.0;15994.0;2237.0;1085.0;19222.0;19222.0;5846.0;1083.0;2518.0;7971.0;1374.0;14288.0
170;Flevoland;1995;642;2720;552;275;3639;3639;921;158;387;1442;188;2701;2398.0;10165.0;2065.0;1028.0;13600.0;13600.0;3442.0;589.0;1446.0;5388.0;702.0;10095.0
171;Flevoland;1996;587;2915;581;261;3822;3822;990;173;390;1515;212;2869;2119.0;10520.0;2097.0;943.0;13793.0;13793.0;3572.0;624.0;1406.0;5466.0;764.0;10353.0
172;Flevoland;1997;547;3187;662;300;4096;4096;1023;192;357;1652;232;3071;1904.0;11091.0;2304.0;1044.0;14254.0;14254.0;3560.0;668.0;1241.0;5748.0;808.0;10685.0
173;Flevoland;1998;714;3562;729;375;4630;4630;1029;227;387;1795;257;3446;2380.0;11879.0;2431.0;1251.0;15439.0;15439.0;3430.0;756.0;1289.0;5987.0;859.0;11490.0
174;Flevoland;1999;874;3915;836;477;5147;5147;1058;254;456;1997;294;3713;2802.0;12553.0;2680.0;1529.0;16506.0;16506.0;3391.0;815.0;1462.0;6403.0;942.0;11906.0
175;Flevoland;2000;755;4357;913;552;5473;5473;1101;275;504;2158;319;3867;2337.0;13485.0;2825.0;1708.0;16939.0;16939.0;3408.0;850.0;1560.0;6681.0;986.0;11971.0
176;Flevoland;2001;846;4944;925;586;6129;6129;1245;301;607;2288;372;4408;2523.0;14744.0;2758.0;1747.0;18278.0;18278.0;3712.0;899.0;1811.0;6822.0;1110.0;13146.0
177;Flevoland;2002;812;5340;883;554;6481;6481;1339;373;703;2481;449;4559;2342.0;15404.0;2546.0;1598.0;18693.0;18693.0;3861.0;1075.0;2028.0;7155.0;1296.0;13150.0
178;Flevoland;2003;691;5768;1012;515;6957;6957;1448;402;725;2767;493;4823;1943.0;16212.0;2845.0;1446.0;19554.0;19554.0;4070.0;1130.0;2037.0;7778.0;1384.0;13554.0
179;Flevoland;2004;558;6002;867;492;6936;6936;1574;387;605;2987;520;4784;1533.0;16477.0;2379.0;1350.0;19039.0;19039.0;4320.0;1062.0;1661.0;8200.0;1427.0;13133.0
180;Flevoland;2005;637;6040;861;503;7036;7036;1675;390;743;2998;539;4943;1726.0;16372.0;2335.0;1363.0;19070.0;19070.0;4539.0;1056.0;2015.0;8128.0;1461.0;13399.0
181;Flevoland;2006;752;6297;869;677;7241;7241;1687;352;759;3112;482;4927;2016.0;16875.0;2328.0;1815.0;19404.0;19404.0;4522.0;942.0;2034.0;8340.0;1291.0;13203.0
182;Flevoland;2007;907;6738;948;836;7758;7758;2008;359;912;3318;498;5397;2408.0;17882.0;2515.0;2218.0;20588.0;20588.0;5330.0;954.0;2419.0;8807.0;1321.0;14324.0
183;Flevoland;2008;936;7131;940;905;8074;8074;2121;369;941;3605;498;5537;2672.0;18492.0;2566.0;2361.0;21370.0;21370.0;6371.0;958.0;2555.0;10212.0;1277.0;14653.0
184;Flevoland;2009;700;7113;808;532;8090;8090;2533;420;1073;3591;568;5811;1805.0;18339.0;2082.0;1371.0;20856.0;20856.0;6532.0;1083.0;2767.0;9258.0;1466.0;14981.0
185;Flevoland;2010;768;7224;602;453;8141;8141;2674;407;1153;3621;562;5885;1960.0;18431.0;1535.0;1156.0;20770.0;20770.0;6821.0;1038.0;2942.0;9238.0;1435.0;15015.0
186;Flevoland;2011;853;7345;683;524;8357;8357;2748;387;1125;3862;547;5957;2176.0;18740.0;1742.0;1337.0;21321.0;21321.0;7010.0;987.0;2871.0;9854.0;1396.0;15197.0
187;Gelderland;1995;3196;18415;4662;1466;24808;24808;7482;1201;3102;10152;1387;18850;1709.0;9845.0;2492.0;784.0;13263.0;13263.0;4000.0;642.0;1658.0;5427.0;742.0;10078.0
188;Gelderland;1996;3202;19133;4774;1397;25712;25712;7697;1260;3101;10438;1500;19630;1702.0;10171.0;2538.0;742.0;13669.0;13669.0;4092.0;670.0;1649.0;5549.0;798.0;10435.0
189;Gelderland;1997;3780;20194;5326;1629;27671;27671;7779;1387;2916;11043;1645;21232;1999.0;10678.0;2816.0;861.0;14632.0;14632.0;4113.0;734.0;1542.0;5839.0;870.0;11227.0
190;Gelderland;1998;3588;21586;5540;1794;28920;28920;7839;1563;3023;11577;1785;21937;1887.0;11354.0;2914.0;944.0;15211.0;15211.0;4123.0;822.0;1590.0;6089.0;939.0;11538.0
191;Gelderland;1999;3814;23049;5938;2060;30741;30741;8118;1703;2995;12487;1945;23134;1994.0;12049.0;3104.0;1077.0;16070.0;16070.0;4244.0;890.0;1566.0;6528.0;1017.0;12093.0
192;Gelderland;2000;4179;24601;6155;2527;32408;32408;8368;1820;3259;13067;2086;24184;2169.0;12768.0;3195.0;1312.0;16820.0;16820.0;4343.0;945.0;1691.0;6782.0;1083.0;12552.0
193;Gelderland;2001;4465;26321;6268;2537;34517;34517;8861;1992;3601;12919;2271;26579;2300.0;13555.0;3228.0;1307.0;17776.0;17776.0;4564.0;1026.0;1855.0;6653.0;1169.0;13688.0
194;Gelderland;2002;4057;27706;6017;2430;35349;35349;9235;2256;4138;13296;2627;26780;2075.0;14173.0;3078.0;1243.0;18083.0;18083.0;4724.0;1154.0;2117.0;6801.0;1344.0;13699.0
195;Gelderland;2003;3854;28716;5710;2155;36124;36124;9670;2457;4083;14259;2806;27104;1963.0;14624.0;2908.0;1097.0;18396.0;18396.0;4925.0;1251.0;2079.0;7262.0;1429.0;13802.0
196;Gelderland;2004;3992;29447;5969;2176;37232;37232;9793;2501;3832;14914;2902;27879;2032.0;14990.0;3039.0;1108.0;18953.0;18953.0;4985.0;1273.0;1950.0;7592.0;1477.0;14192.0
197;Gelderland;2005;4210;29449;6867;2267;38260;38260;10122;2480;4292;14986;2919;27999;2139.0;14963.0;3489.0;1152.0;19439.0;19439.0;5143.0;1260.0;2181.0;7614.0;1483.0;14226.0
198;Gelderland;2006;4753;30554;6479;3010;38775;38775;10738;1991;4377;15476;2532;29119;2412.0;15507.0;3288.0;1528.0;19680.0;19680.0;5450.0;1010.0;2222.0;7855.0;1285.0;14779.0
199;Gelderland;2007;5456;32377;7980;3785;42028;42028;10670;2090;5340;16244;2676;30528;2763.0;16395.0;4041.0;1917.0;21282.0;21282.0;5403.0;1059.0;2704.0;8226.0;1355.0;15459.0
200;Gelderland;2008;5571;33912;7829;4056;43291;43291;11153;2122;5457;17464;2651;30993;2784.0;16944.0;3889.0;2037.0;21580.0;21580.0;5602.0;1086.0;2720.0;8751.0;1348.0;15448.0
201;Gelderland;2009;4184;33882;5415;2358;41124;41124;11611;2262;6088;16065;3058;29785;2093.0;16951.0;2709.0;1180.0;20574.0;20574.0;5809.0;1131.0;3046.0;8037.0;1530.0;14902.0
202;Gelderland;2010;4029;34010;4807;2053;40793;40793;12171;2260;6120;16049;2946;30109;2010.0;16965.0;2398.0;1024.0;20349.0;20349.0;6071.0;1127.0;3053.0;8006.0;1469.0;15019.0
203;Gelderland;2011;4474;34579;5457;2375;42134;42134;12508;2148;5972;17119;2866;30834;2232.0;17249.0;2722.0;1185.0;21018.0;21018.0;6239.0;1072.0;2979.0;8540.0;1430.0;15381.0
204;Utrecht;1995;1773;12345;3239;978;16379;16379;4353;714;2270;6607;832;11736;1661.0;11570.0;3035.0;917.0;15350.0;15350.0;4080.0;669.0;2128.0;6192.0;780.0;10999.0
205;Utrecht;1996;1778;12868;3448;909;17185;17185;4554;751;2382;6718;900;12492;1654.0;11971.0;3207.0;845.0;15986.0;15986.0;4237.0;699.0;2215.0;6249.0;837.0;11620.0
206;Utrecht;1997;2157;13877;3706;1089;18651;18651;4521;824;2430;7156;973;13437;1991.0;12804.0;3419.0;1005.0;17209.0;17209.0;4171.0;760.0;2242.0;6603.0;898.0;12398.0
207;Utrecht;1998;2247;15105;4063;1188;20228;20228;4631;934;2402;7680;1064;14647;2055.0;13812.0;3715.0;1086.0;18495.0;18495.0;4235.0;854.0;2196.0;7022.0;973.0;13393.0
208;Utrecht;1999;2263;16156;4187;1391;21215;21215;4810;1014;2869;8236;1154;14781;2051.0;14644.0;3795.0;1260.0;19229.0;19229.0;4360.0;919.0;2600.0;7465.0;1046.0;13397.0
209;Utrecht;2000;2386;17235;4252;1650;22224;22224;5045;1088;2994;8651;1243;15469;2144.0;15487.0;3821.0;1483.0;19969.0;19969.0;4533.0;978.0;2690.0;7773.0;1116.0;13900.0
210;Utrecht;2001;2414;18646;4743;1622;24181;24181;5313;1088;3034;8682;1348;17518;2175.0;16803.0;4274.0;1461.0;21791.0;21791.0;4788.0;980.0;2734.0;7824.0;1215.0;15786.0
211;Utrecht;2002;2665;19920;5053;1731;25906;25906;5813;1389;3467;9355;1645;18641;2325.0;17381.0;4409.0;1510.0;22604.0;22604.0;5072.0;1212.0;3025.0;8163.0;1435.0;16265.0
212;Utrecht;2003;2412;20444;4132;1489;25498;25498;5907;1572;3423;9852;1735;17966;2084.0;17666.0;3570.0;1287.0;22034.0;22034.0;5104.0;1358.0;2958.0;8514.0;1500.0;15525.0
213;Utrecht;2004;2601;20992;3646;1538;25701;25701;6224;1629;3208;10284;1858;18204;2227.0;17975.0;3122.0;1317.0;22007.0;22007.0;5330.0;1395.0;2747.0;8806.0;1591.0;15588.0
214;Utrecht;2005;2692;21756;4326;1571;27203;27203;6355;1643;3897;10510;1903;18895;2286.0;18476.0;3674.0;1334.0;23102.0;23102.0;5397.0;1396.0;3309.0;8925.0;1616.0;16047.0
215;Utrecht;2006;3233;22827;4797;2132;28726;28726;6475;1309;3944;10938;1647;19982;2728.0;19264.0;4048.0;1799.0;24241.0;24241.0;5464.0;1105.0;3328.0;9231.0;1390.0;16862.0
216;Utrecht;2007;3437;23758;5446;2682;29960;29960;6889;1355;4601;11435;1696;20471;2871.0;19847.0;4550.0;2240.0;25028.0;25028.0;5755.0;1132.0;3844.0;9553.0;1417.0;17101.0
217;Utrecht;2008;3519;24948;5356;2881;30938;30938;7219;1379;4713;12324;1685;20835;3122.0;20452.0;4270.0;2404.0;25440.0;25440.0;6578.0;976.0;3791.0;10457.0;1421.0;17325.0
218;Utrecht;2009;2817;25107;3811;1708;30026;30026;8359;1198;5128;11789;1941;20725;2307.0;20564.0;3121.0;1399.0;24593.0;24593.0;6846.0;981.0;4201.0;9656.0;1590.0;16975.0
219;Utrecht;2010;2696;25301;3726;1487;30236;30236;8735;1234;5316;11731;1890;21267;2194.0;20590.0;3032.0;1210.0;24606.0;24606.0;7108.0;1004.0;4326.0;9547.0;1538.0;17307.0
220;Utrecht;2011;2994;25724;4229;1720;31227;31227;8977;1173;5187;12513;1838;21837;2437.0;20934.0;3441.0;1400.0;25413.0;25413.0;7305.0;954.0;4221.0;10184.0;1496.0;17771.0
221;Noord-Holland;1995;4149;26474;7429;2039;36013;36013;10822;1725;5095;14515;1985;26965;1683.0;10736.0;3013.0;827.0;14604.0;14604.0;4388.0;700.0;2066.0;5886.0;805.0;10935.0
222;Noord-Holland;1996;4090;27813;7064;1806;37161;37161;11161;1817;5203;14911;2148;27877;1655.0;11253.0;2858.0;731.0;15036.0;15036.0;4516.0;735.0;2105.0;6033.0;869.0;11280.0
223;Noord-Holland;1997;4578;29422;7636;2073;39564;39564;11268;1980;4844;15816;2327;29824;1846.0;11862.0;3079.0;836.0;15950.0;15950.0;4543.0;798.0;1953.0;6376.0;938.0;12024.0
224;Noord-Holland;1998;4942;31721;7996;2349;42310;42310;11288;2222;4996;16808;2505;31512;1981.0;12716.0;3205.0;941.0;16960.0;16960.0;4525.0;891.0;2003.0;6737.0;1004.0;12632.0
225;Noord-Holland;1999;5283;34343;8397;2798;45225;45225;11801;2419;5867;18156;2737;32684;2104.0;13678.0;3345.0;1114.0;18012.0;18012.0;4700.0;964.0;2337.0;7231.0;1090.0;13018.0
226;Noord-Holland;2000;5755;37200;8852;3475;48332;48332;12133;2595;6423;19206;2949;34483;2278.0;14724.0;3504.0;1375.0;19130.0;19130.0;4802.0;1027.0;2542.0;7602.0;1167.0;13649.0
227;Noord-Holland;2001;5864;39758;9589;3339;51872;51872;12698;2661;6316;19046;3230;38639;2302.0;15609.0;3765.0;1311.0;20366.0;20366.0;4985.0;1045.0;2480.0;7478.0;1268.0;15170.0
228;Noord-Holland;2002;5895;41620;10088;3324;54280;54280;13690;3188;7048;20075;3708;40327;2297.0;16218.0;3931.0;1295.0;21151.0;21151.0;5335.0;1242.0;2746.0;7823.0;1445.0;15714.0
229;Noord-Holland;2003;5738;42530;8618;2956;53931;53931;13909;3428;7116;21002;4032;39118;2224.0;16483.0;3340.0;1146.0;20902.0;20902.0;5391.0;1329.0;2758.0;8140.0;1563.0;15161.0
230;Noord-Holland;2004;6016;43066;8400;3055;54427;54427;14392;3592;6897;21642;4367;39503;2333.0;16701.0;3258.0;1185.0;21107.0;21107.0;5581.0;1393.0;2675.0;8393.0;1694.0;15320.0
231;Noord-Holland;2005;6443;44242;9193;3197;56680;56680;14755;3559;8147;21962;4491;40931;2485.0;17062.0;3545.0;1233.0;21859.0;21859.0;5690.0;1372.0;3142.0;8470.0;1732.0;15785.0
232;Noord-Holland;2006;7464;46060;9126;4234;58415;58415;15150;3003;8292;22865;3891;41520;2875.0;17744.0;3516.0;1631.0;22504.0;22504.0;5836.0;1157.0;3194.0;8809.0;1499.0;15995.0
233;Noord-Holland;2007;8478;48854;10774;5406;62700;62700;15382;3208;9818;24044;4158;43270;3245.0;18697.0;4123.0;2069.0;23995.0;23995.0;5887.0;1228.0;3757.0;9202.0;1591.0;16560.0
234;Noord-Holland;2008;8659;51186;10573;5794;64603;64603;16083;3258;10035;25856;4122;43942;3232.0;19286.0;4113.0;2212.0;24419.0;24419.0;6317.0;1211.0;3786.0;9903.0;1525.0;16734.0
235;Noord-Holland;2009;6198;51698;7869;3458;62308;62308;17486;3388;11022;24341;4561;43258;2322.0;19369.0;2948.0;1295.0;23344.0;23344.0;6551.0;1269.0;4130.0;9120.0;1709.0;16207.0
236;Noord-Holland;2010;5858;52360;7393;2982;62629;62629;18362;3401;11303;24390;4390;44309;2177.0;19456.0;2747.0;1108.0;23272.0;23272.0;6823.0;1264.0;4200.0;9063.0;1631.0;16465.0
237;Noord-Holland;2011;6505;53236;8392;3450;64683;64683;18870;3233;11029;26016;4272;45470;2417.0;19782.0;3118.0;1282.0;24035.0;24035.0;7012.0;1201.0;4098.0;9667.0;1587.0;16896.0
238;Zuid-Holland;1995;5089;35389;9026;2577;46928;46928;13953;2246;6507;19336;2579;34704;1529.0;10631.0;2711.0;774.0;14097.0;14097.0;4191.0;675.0;1955.0;5808.0;775.0;10425.0
239;Zuid-Holland;1996;5291;36540;9190;2420;48602;48602;14186;2360;6395;19580;2797;36375;1585.0;10945.0;2753.0;725.0;14557.0;14557.0;4249.0;707.0;1915.0;5865.0;838.0;10895.0
240;Zuid-Holland;1997;6067;38282;9626;2742;51234;51234;14321;2564;6039;20559;3012;38509;1810.0;11421.0;2872.0;818.0;15285.0;15285.0;4273.0;765.0;1802.0;6134.0;899.0;11489.0
241;Zuid-Holland;1998;6507;40997;10369;3020;54852;54852;14501;2893;6329;21675;3295;40947;1931.0;12169.0;3078.0;897.0;16282.0;16282.0;4304.0;859.0;1879.0;6434.0;978.0;12155.0
242;Zuid-Holland;1999;6670;43644;10486;3513;57287;57287;15130;3141;6918;23327;3570;41743;1968.0;12881.0;3095.0;1037.0;16907.0;16907.0;4465.0;927.0;2042.0;6885.0;1054.0;12320.0
243;Zuid-Holland;2000;6655;46923;11052;4136;60493;60493;15670;3362;7199;24493;3837;43997;1952.0;13763.0;3242.0;1213.0;17744.0;17744.0;4596.0;986.0;2112.0;7184.0;1125.0;12905.0
244;Zuid-Holland;2001;6926;50975;12121;4175;65847;65847;16503;3566;7528;24644;4208;49536;2012.0;14812.0;3522.0;1213.0;19133.0;19133.0;4795.0;1036.0;2188.0;7161.0;1223.0;14394.0
245;Zuid-Holland;2002;7066;53190;11403;4096;67563;67563;17287;4265;8393;25474;4884;50364;2059.0;15499.0;3323.0;1194.0;19687.0;19687.0;5037.0;1243.0;2446.0;7423.0;1423.0;14675.0
246;Zuid-Holland;2003;6939;54790;10662;3720;68672;68672;17931;4509;8453;27162;5357;50140;2014.0;15900.0;3094.0;1079.0;19928.0;19928.0;5204.0;1308.0;2453.0;7882.0;1554.0;14550.0
247;Zuid-Holland;2004;6865;55885;10639;3768;69621;69621;18483;4233;8339;28141;5512;50345;1999.0;16274.0;3098.0;1097.0;20274.0;20274.0;5382.0;1233.0;2428.0;8195.0;1605.0;14661.0
248;Zuid-Holland;2005;6747;56779;11196;3812;70909;70909;18856;4231;9268;28277;5636;51591;1962.0;16509.0;3255.0;1108.0;20617.0;20617.0;5482.0;1230.0;2695.0;8222.0;1639.0;15000.0
249;Zuid-Holland;2006;7917;58657;11614;5129;73059;73059;20143;3411;9697;29201;4852;52864;2307.0;17092.0;3384.0;1494.0;21288.0;21288.0;5869.0;994.0;2825.0;8509.0;1414.0;15404.0
250;Zuid-Holland;2007;8986;62047;13462;6478;78017;78017;20891;3895;11117;30678;5119;55888;2609.0;18017.0;3909.0;1881.0;22654.0;22654.0;6066.0;1131.0;3228.0;8908.0;1487.0;16228.0
251;Zuid-Holland;2008;9169;64949;13198;6936;80311;80311;21823;3952;11352;32959;5069;56704;2579.0;18877.0;3770.0;1998.0;23228.0;23228.0;6475.0;1120.0;3247.0;10152.0;1435.0;15990.0
252;Zuid-Holland;2009;6800;67173;9711;4095;79589;79589;23860;4425;13001;33240;5729;55903;1940.0;19163.0;2770.0;1168.0;22705.0;22705.0;6807.0;1262.0;3709.0;9483.0;1634.0;15948.0
253;Zuid-Holland;2010;6554;67826;8142;3552;78970;78970;25178;4676;13332;33456;5542;56494;1858.0;19225.0;2308.0;1007.0;22383.0;22383.0;7137.0;1325.0;3779.0;9483.0;1571.0;16013.0
254;Zuid-Holland;2011;7278;68961;9241;4109;81371;81371;25876;4445;13010;35686;5392;57605;2063.0;19546.0;2619.0;1165.0;23064.0;23064.0;7334.0;1260.0;3687.0;10115.0;1528.0;16327.0
255;Zeeland;1995;645;3390;949;263;4721;4721;1481;235;593;1915;273;3656;1759.0;9246.0;2589.0;717.0;12878.0;12878.0;4039.0;642.0;1617.0;5223.0;745.0;9974.0
256;Zeeland;1996;772;3468;964;259;4945;4945;1534;250;596;1955;300;3877;2098.0;9427.0;2621.0;705.0;13441.0;13441.0;4168.0;680.0;1620.0;5315.0;816.0;10538.0
257;Zeeland;1997;816;3679;1005;299;5202;5202;1556;274;554;2080;327;4071;2210.0;9966.0;2723.0;809.0;14090.0;14090.0;4215.0;743.0;1500.0;5634.0;886.0;11028.0
258;Zeeland;1998;951;3861;1100;349;5562;5562;1571;306;619;2176;353;4291;2567.0;10427.0;2971.0;943.0;15022.0;15022.0;4242.0;827.0;1671.0;5876.0;953.0;11590.0
259;Zeeland;1999;793;4011;1085;364;5526;5526;1634;329;515;2307;376;4290;2136.0;10806.0;2924.0;981.0;14885.0;14885.0;4403.0;887.0;1387.0;6216.0;1014.0;11558.0
260;Zeeland;2000;935;4441;1262;492;6146;6146;1676;356;587;2435;408;4749;2504.0;11893.0;3381.0;1319.0;16459.0;16459.0;4488.0;953.0;1571.0;6520.0;1092.0;12718.0
261;Zeeland;2001;911;4653;1104;464;6205;6205;1785;416;639;2398;446;4923;2423.0;12374.0;2935.0;1234.0;16499.0;16499.0;4747.0;1107.0;1700.0;6377.0;1185.0;13091.0
