ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
2075;Rijksmonumenten totaal;Weststellingwerf;2013;39
2076;Rijksmonumenten totaal;Weststellingwerf;2014;39
2077;Rijksmonumenten totaal;Weststellingwerf;2015;39
2078;Rijksmonumenten totaal;Weststellingwerf;2016;39
2079;Rijksmonumenten totaal;Weststellingwerf;2017;39
2080;Rijksmonumenten totaal;Westvoorne;2013;33
2081;Rijksmonumenten totaal;Westvoorne;2014;33
2082;Rijksmonumenten totaal;Westvoorne;2015;33
2083;Rijksmonumenten totaal;Westvoorne;2016;33
2084;Rijksmonumenten totaal;Westvoorne;2017;33
2085;Rijksmonumenten totaal;Wierden;2013;30
2086;Rijksmonumenten totaal;Wierden;2014;30
2087;Rijksmonumenten totaal;Wierden;2015;29
2088;Rijksmonumenten totaal;Wierden;2016;29
2089;Rijksmonumenten totaal;Wierden;2017;29
2090;Rijksmonumenten totaal;Wijchen;2013;96
2091;Rijksmonumenten totaal;Wijchen;2014;96
2092;Rijksmonumenten totaal;Wijchen;2015;96
2093;Rijksmonumenten totaal;Wijchen;2016;96
2094;Rijksmonumenten totaal;Wijchen;2017;96
2095;Rijksmonumenten totaal;Wijdemeren;2013;292
2096;Rijksmonumenten totaal;Wijdemeren;2014;289
2097;Rijksmonumenten totaal;Wijdemeren;2015;291
2098;Rijksmonumenten totaal;Wijdemeren;2016;291
2099;Rijksmonumenten totaal;Wijdemeren;2017;292
2100;Rijksmonumenten totaal;Wijk bij Duurstede;2013;162
2101;Rijksmonumenten totaal;Wijk bij Duurstede;2014;162
2102;Rijksmonumenten totaal;Wijk bij Duurstede;2015;162
2103;Rijksmonumenten totaal;Wijk bij Duurstede;2016;169
2104;Rijksmonumenten totaal;Wijk bij Duurstede;2017;169
2105;Rijksmonumenten totaal;Winsum;2013;154
2106;Rijksmonumenten totaal;Winsum;2014;154
2107;Rijksmonumenten totaal;Winsum;2015;154
2108;Rijksmonumenten totaal;Winsum;2016;154
2109;Rijksmonumenten totaal;Winsum;2017;154
2110;Rijksmonumenten totaal;Winterswijk;2013;80
2111;Rijksmonumenten totaal;Winterswijk;2014;80
2112;Rijksmonumenten totaal;Winterswijk;2015;80
2113;Rijksmonumenten totaal;Winterswijk;2016;80
2114;Rijksmonumenten totaal;Winterswijk;2017;80
2115;Rijksmonumenten totaal;Woensdrecht;2013;47
2116;Rijksmonumenten totaal;Woensdrecht;2014;47
2117;Rijksmonumenten totaal;Woensdrecht;2015;47
2118;Rijksmonumenten totaal;Woensdrecht;2016;48
2119;Rijksmonumenten totaal;Woensdrecht;2017;48
2120;Rijksmonumenten totaal;Woerden;2013;109
2121;Rijksmonumenten totaal;Woerden;2014;109
2122;Rijksmonumenten totaal;Woerden;2015;109
2123;Rijksmonumenten totaal;Woerden;2016;109
2124;Rijksmonumenten totaal;Woerden;2017;109
2125;Rijksmonumenten totaal;De Wolden;2013;127
2126;Rijksmonumenten totaal;De Wolden;2014;127
2127;Rijksmonumenten totaal;De Wolden;2015;122
2128;Rijksmonumenten totaal;De Wolden;2016;122
2129;Rijksmonumenten totaal;De Wolden;2017;122
2130;Rijksmonumenten totaal;Wormerland;2013;33
2131;Rijksmonumenten totaal;Wormerland;2014;33
2132;Rijksmonumenten totaal;Wormerland;2015;33
2133;Rijksmonumenten totaal;Wormerland;2016;33
2134;Rijksmonumenten totaal;Wormerland;2017;33
2135;Rijksmonumenten totaal;Woudenberg;2013;55
2136;Rijksmonumenten totaal;Woudenberg;2014;55
2137;Rijksmonumenten totaal;Woudenberg;2015;55
2138;Rijksmonumenten totaal;Woudenberg;2016;55
2139;Rijksmonumenten totaal;Woudenberg;2017;55
2140;Rijksmonumenten totaal;Woudrichem;2013;107
2141;Rijksmonumenten totaal;Woudrichem;2014;107
2142;Rijksmonumenten totaal;Woudrichem;2015;116
2143;Rijksmonumenten totaal;Woudrichem;2016;114
2144;Rijksmonumenten totaal;Woudrichem;2017;114
2145;Rijksmonumenten totaal;Zaanstad;2013;276
2146;Rijksmonumenten totaal;Zaanstad;2014;276
2147;Rijksmonumenten totaal;Zaanstad;2015;276
2148;Rijksmonumenten totaal;Zaanstad;2016;276
2149;Rijksmonumenten totaal;Zaanstad;2017;276
2150;Rijksmonumenten totaal;Zaltbommel;2013;236
2151;Rijksmonumenten totaal;Zaltbommel;2014;236
2152;Rijksmonumenten totaal;Zaltbommel;2015;246
2153;Rijksmonumenten totaal;Zaltbommel;2016;244
2154;Rijksmonumenten totaal;Zaltbommel;2017;244
2155;Rijksmonumenten totaal;Zandvoort;2013;12
2156;Rijksmonumenten totaal;Zandvoort;2014;12
2157;Rijksmonumenten totaal;Zandvoort;2015;12
2158;Rijksmonumenten totaal;Zandvoort;2016;12
2159;Rijksmonumenten totaal;Zandvoort;2017;12
2160;Rijksmonumenten totaal;Zederik;2013;104
2161;Rijksmonumenten totaal;Zederik;2014;104
2162;Rijksmonumenten totaal;Zederik;2015;102
2163;Rijksmonumenten totaal;Zederik;2016;102
2164;Rijksmonumenten totaal;Zederik;2017;102
2165;Rijksmonumenten totaal;Zeewolde;2013;0
2166;Rijksmonumenten totaal;Zeewolde;2014;0
2167;Rijksmonumenten totaal;Zeewolde;2015;0
2168;Rijksmonumenten totaal;Zeewolde;2016;0
2169;Rijksmonumenten totaal;Zeewolde;2017;0
2170;Rijksmonumenten totaal;Zeist;2013;178
2171;Rijksmonumenten totaal;Zeist;2014;178
2172;Rijksmonumenten totaal;Zeist;2015;182
2173;Rijksmonumenten totaal;Zeist;2016;182
2174;Rijksmonumenten totaal;Zeist;2017;182
2175;Rijksmonumenten totaal;Zevenaar;2013;73
2176;Rijksmonumenten totaal;Zevenaar;2014;73
2177;Rijksmonumenten totaal;Zevenaar;2015;73
2178;Rijksmonumenten totaal;Zevenaar;2016;73
2179;Rijksmonumenten totaal;Zevenaar;2017;73
2180;Rijksmonumenten totaal;Zoetermeer;2013;16
2181;Rijksmonumenten totaal;Zoetermeer;2014;16
2182;Rijksmonumenten totaal;Zoetermeer;2015;16
2183;Rijksmonumenten totaal;Zoetermeer;2016;16
2184;Rijksmonumenten totaal;Zoetermeer;2017;16
2185;Rijksmonumenten totaal;Zoeterwoude;2013;47
2186;Rijksmonumenten totaal;Zoeterwoude;2014;47
2187;Rijksmonumenten totaal;Zoeterwoude;2015;47
2188;Rijksmonumenten totaal;Zoeterwoude;2016;47
2189;Rijksmonumenten totaal;Zoeterwoude;2017;47
2190;Rijksmonumenten totaal;Zuidhorn;2013;106
2191;Rijksmonumenten totaal;Zuidhorn;2014;106
2192;Rijksmonumenten totaal;Zuidhorn;2015;106
2193;Rijksmonumenten totaal;Zuidhorn;2016;106
2194;Rijksmonumenten totaal;Zuidhorn;2017;106
2195;Rijksmonumenten totaal;Zuidplas;2013;59
2196;Rijksmonumenten totaal;Zuidplas;2014;59
2197;Rijksmonumenten totaal;Zuidplas;2015;59
2198;Rijksmonumenten totaal;Zuidplas;2016;59
2199;Rijksmonumenten totaal;Zuidplas;2017;59
2200;Rijksmonumenten totaal;Zundert;2013;50
2201;Rijksmonumenten totaal;Zundert;2014;50
2202;Rijksmonumenten totaal;Zundert;2015;50
2203;Rijksmonumenten totaal;Zundert;2016;50
2204;Rijksmonumenten totaal;Zundert;2017;50
2205;Rijksmonumenten totaal;Zutphen;2013;439
2206;Rijksmonumenten totaal;Zutphen;2014;437
2207;Rijksmonumenten totaal;Zutphen;2015;436
2208;Rijksmonumenten totaal;Zutphen;2016;436
2209;Rijksmonumenten totaal;Zutphen;2017;436
2210;Rijksmonumenten totaal;Zwartewaterland;2013;92
2211;Rijksmonumenten totaal;Zwartewaterland;2014;92
2212;Rijksmonumenten totaal;Zwartewaterland;2015;92
2213;Rijksmonumenten totaal;Zwartewaterland;2016;92
2214;Rijksmonumenten totaal;Zwartewaterland;2017;92
2215;Rijksmonumenten totaal;Zwijndrecht;2013;13
2216;Rijksmonumenten totaal;Zwijndrecht;2014;13
2217;Rijksmonumenten totaal;Zwijndrecht;2015;13
2218;Rijksmonumenten totaal;Zwijndrecht;2016;13
2219;Rijksmonumenten totaal;Zwijndrecht;2017;13
2220;Rijksmonumenten totaal;Zwolle;2013;482
2221;Rijksmonumenten totaal;Zwolle;2014;482
2222;Rijksmonumenten totaal;Zwolle;2015;481
2223;Rijksmonumenten totaal;Zwolle;2016;481
2224;Rijksmonumenten totaal;Zwolle;2017;481
2225;Openbare gebouwen;Nederland;2013;2051
2226;Openbare gebouwen;Nederland;2014;2053
2227;Openbare gebouwen;Nederland;2015;2071
2228;Openbare gebouwen;Nederland;2016;2078
2229;Openbare gebouwen;Nederland;2017;2085
2230;Openbare gebouwen;Noord-Nederland (LD);2013;284
2231;Openbare gebouwen;Noord-Nederland (LD);2014;289
2232;Openbare gebouwen;Noord-Nederland (LD);2015;289
2233;Openbare gebouwen;Noord-Nederland (LD);2016;288
2234;Openbare gebouwen;Noord-Nederland (LD);2017;288
2235;Openbare gebouwen;Oost-Nederland (LD);2013;387
2236;Openbare gebouwen;Oost-Nederland (LD);2014;395
2237;Openbare gebouwen;Oost-Nederland (LD);2015;404
2238;Openbare gebouwen;Oost-Nederland (LD);2016;405
2239;Openbare gebouwen;Oost-Nederland (LD);2017;409
2240;Openbare gebouwen;West-Nederland (LD);2013;857
2241;Openbare gebouwen;West-Nederland (LD);2014;846
2242;Openbare gebouwen;West-Nederland (LD);2015;846
2243;Openbare gebouwen;West-Nederland (LD);2016;857
2244;Openbare gebouwen;West-Nederland (LD);2017;859
2245;Openbare gebouwen;Zuid-Nederland (LD);2013;523
2246;Openbare gebouwen;Zuid-Nederland (LD);2014;523
2247;Openbare gebouwen;Zuid-Nederland (LD);2015;532
2248;Openbare gebouwen;Zuid-Nederland (LD);2016;528
2249;Openbare gebouwen;Zuid-Nederland (LD);2017;529
2250;Openbare gebouwen;Groningen (PV);2013;86
2251;Openbare gebouwen;Groningen (PV);2014;85
2252;Openbare gebouwen;Groningen (PV);2015;85
2253;Openbare gebouwen;Groningen (PV);2016;84
2254;Openbare gebouwen;Groningen (PV);2017;84
2255;Openbare gebouwen;Friesland (PV);2013;109
2256;Openbare gebouwen;Friesland (PV);2014;107
2257;Openbare gebouwen;Friesland (PV);2015;107
2258;Openbare gebouwen;Friesland (PV);2016;107
2259;Openbare gebouwen;Friesland (PV);2017;107
2260;Openbare gebouwen;Drenthe (PV);2013;89
2261;Openbare gebouwen;Drenthe (PV);2014;97
2262;Openbare gebouwen;Drenthe (PV);2015;97
2263;Openbare gebouwen;Drenthe (PV);2016;97
2264;Openbare gebouwen;Drenthe (PV);2017;97
2265;Openbare gebouwen;Overijssel (PV);2013;88
2266;Openbare gebouwen;Overijssel (PV);2014;88
2267;Openbare gebouwen;Overijssel (PV);2015;89
2268;Openbare gebouwen;Overijssel (PV);2016;89
2269;Openbare gebouwen;Overijssel (PV);2017;89
2270;Openbare gebouwen;Flevoland (PV);2013;4
2271;Openbare gebouwen;Flevoland (PV);2014;4
2272;Openbare gebouwen;Flevoland (PV);2015;4
2273;Openbare gebouwen;Flevoland (PV);2016;5
2274;Openbare gebouwen;Flevoland (PV);2017;5
2275;Openbare gebouwen;Gelderland (PV);2013;299
2276;Openbare gebouwen;Gelderland (PV);2014;307
2277;Openbare gebouwen;Gelderland (PV);2015;315
2278;Openbare gebouwen;Gelderland (PV);2016;316
2279;Openbare gebouwen;Gelderland (PV);2017;320
2280;Openbare gebouwen;Utrecht (PV);2013;190
2281;Openbare gebouwen;Utrecht (PV);2014;179
2282;Openbare gebouwen;Utrecht (PV);2015;176
2283;Openbare gebouwen;Utrecht (PV);2016;184
2284;Openbare gebouwen;Utrecht (PV);2017;184
2285;Openbare gebouwen;Noord-Holland (PV);2013;363
2286;Openbare gebouwen;Noord-Holland (PV);2014;361
2287;Openbare gebouwen;Noord-Holland (PV);2015;363
2288;Openbare gebouwen;Noord-Holland (PV);2016;364
2289;Openbare gebouwen;Noord-Holland (PV);2017;364
2290;Openbare gebouwen;Zuid-Holland (PV);2013;300
2291;Openbare gebouwen;Zuid-Holland (PV);2014;302
2292;Openbare gebouwen;Zuid-Holland (PV);2015;303
2293;Openbare gebouwen;Zuid-Holland (PV);2016;304
2294;Openbare gebouwen;Zuid-Holland (PV);2017;306
2295;Openbare gebouwen;Zeeland (PV);2013;78
2296;Openbare gebouwen;Zeeland (PV);2014;78
2297;Openbare gebouwen;Zeeland (PV);2015;78
2298;Openbare gebouwen;Zeeland (PV);2016;78
2299;Openbare gebouwen;Zeeland (PV);2017;78
2300;Openbare gebouwen;Noord-Brabant (PV);2013;307
2301;Openbare gebouwen;Noord-Brabant (PV);2014;307
2302;Openbare gebouwen;Noord-Brabant (PV);2015;316
2303;Openbare gebouwen;Noord-Brabant (PV);2016;312
2304;Openbare gebouwen;Noord-Brabant (PV);2017;312
2305;Openbare gebouwen;Limburg (PV);2013;138
2306;Openbare gebouwen;Limburg (PV);2014;138
2307;Openbare gebouwen;Limburg (PV);2015;138
2308;Openbare gebouwen;Limburg (PV);2016;138
2309;Openbare gebouwen;Limburg (PV);2017;139
2310;Openbare gebouwen;Oost-Groningen (CR);2013;21
2311;Openbare gebouwen;Oost-Groningen (CR);2014;21
2312;Openbare gebouwen;Oost-Groningen (CR);2015;21
2313;Openbare gebouwen;Oost-Groningen (CR);2016;21
2314;Openbare gebouwen;Oost-Groningen (CR);2017;21
2315;Openbare gebouwen;Delfzijl en omgeving (CR);2013;13
2316;Openbare gebouwen;Delfzijl en omgeving (CR);2014;13
2317;Openbare gebouwen;Delfzijl en omgeving (CR);2015;13
2318;Openbare gebouwen;Delfzijl en omgeving (CR);2016;13
2319;Openbare gebouwen;Delfzijl en omgeving (CR);2017;13
2320;Openbare gebouwen;Overig Groningen (CR);2013;52
2321;Openbare gebouwen;Overig Groningen (CR);2014;51
2322;Openbare gebouwen;Overig Groningen (CR);2015;51
2323;Openbare gebouwen;Overig Groningen (CR);2016;50
2324;Openbare gebouwen;Overig Groningen (CR);2017;50
2325;Openbare gebouwen;Noord-Friesland (CR);2013;66
2326;Openbare gebouwen;Noord-Friesland (CR);2014;64
2327;Openbare gebouwen;Noord-Friesland (CR);2015;64
2328;Openbare gebouwen;Noord-Friesland (CR);2016;64
2329;Openbare gebouwen;Noord-Friesland (CR);2017;64
2330;Openbare gebouwen;Zuidwest-Friesland (CR);2013;29
2331;Openbare gebouwen;Zuidwest-Friesland (CR);2014;29
2332;Openbare gebouwen;Zuidwest-Friesland (CR);2015;29
2333;Openbare gebouwen;Zuidwest-Friesland (CR);2016;29
2334;Openbare gebouwen;Zuidwest-Friesland (CR);2017;29
2335;Openbare gebouwen;Zuidoost-Friesland (CR);2013;14
2336;Openbare gebouwen;Zuidoost-Friesland (CR);2014;14
2337;Openbare gebouwen;Zuidoost-Friesland (CR);2015;14
2338;Openbare gebouwen;Zuidoost-Friesland (CR);2016;14
2339;Openbare gebouwen;Zuidoost-Friesland (CR);2017;14
2340;Openbare gebouwen;Noord-Drenthe (CR);2013;48
2341;Openbare gebouwen;Noord-Drenthe (CR);2014;56
2342;Openbare gebouwen;Noord-Drenthe (CR);2015;56
2343;Openbare gebouwen;Noord-Drenthe (CR);2016;56
2344;Openbare gebouwen;Noord-Drenthe (CR);2017;56
2345;Openbare gebouwen;Zuidoost-Drenthe (CR);2013;25
2346;Openbare gebouwen;Zuidoost-Drenthe (CR);2014;25
2347;Openbare gebouwen;Zuidoost-Drenthe (CR);2015;25
2348;Openbare gebouwen;Zuidoost-Drenthe (CR);2016;25
2349;Openbare gebouwen;Zuidoost-Drenthe (CR);2017;25
2350;Openbare gebouwen;Zuidwest-Drenthe (CR);2013;16
2351;Openbare gebouwen;Zuidwest-Drenthe (CR);2014;16
2352;Openbare gebouwen;Zuidwest-Drenthe (CR);2015;16
2353;Openbare gebouwen;Zuidwest-Drenthe (CR);2016;16
2354;Openbare gebouwen;Zuidwest-Drenthe (CR);2017;16
2355;Openbare gebouwen;Noord-Overijssel (CR);2013;42
2356;Openbare gebouwen;Noord-Overijssel (CR);2014;42
2357;Openbare gebouwen;Noord-Overijssel (CR);2015;42
2358;Openbare gebouwen;Noord-Overijssel (CR);2016;42
2359;Openbare gebouwen;Noord-Overijssel (CR);2017;42
2360;Openbare gebouwen;Zuidwest-Overijssel (CR);2013;14
2361;Openbare gebouwen;Zuidwest-Overijssel (CR);2014;14
2362;Openbare gebouwen;Zuidwest-Overijssel (CR);2015;14
2363;Openbare gebouwen;Zuidwest-Overijssel (CR);2016;14
2364;Openbare gebouwen;Zuidwest-Overijssel (CR);2017;14
2365;Openbare gebouwen;Twente (CR);2013;32
2366;Openbare gebouwen;Twente (CR);2014;32
2367;Openbare gebouwen;Twente (CR);2015;33
2368;Openbare gebouwen;Twente (CR);2016;33
2369;Openbare gebouwen;Twente (CR);2017;33
2370;Openbare gebouwen;Veluwe (CR);2013;100
2371;Openbare gebouwen;Veluwe (CR);2014;100
2372;Openbare gebouwen;Veluwe (CR);2015;101
2373;Openbare gebouwen;Veluwe (CR);2016;101
2374;Openbare gebouwen;Veluwe (CR);2017;102
2375;Openbare gebouwen;Achterhoek (CR);2013;24
2376;Openbare gebouwen;Achterhoek (CR);2014;24
2377;Openbare gebouwen;Achterhoek (CR);2015;24
2378;Openbare gebouwen;Achterhoek (CR);2016;24
2379;Openbare gebouwen;Achterhoek (CR);2017;24
2380;Openbare gebouwen;Arnhem/Nijmegen (CR);2013;155
2381;Openbare gebouwen;Arnhem/Nijmegen (CR);2014;156
2382;Openbare gebouwen;Arnhem/Nijmegen (CR);2015;161
2383;Openbare gebouwen;Arnhem/Nijmegen (CR);2016;162
2384;Openbare gebouwen;Arnhem/Nijmegen (CR);2017;162
2385;Openbare gebouwen;Zuidwest-Gelderland (CR);2013;20
2386;Openbare gebouwen;Zuidwest-Gelderland (CR);2014;27
2387;Openbare gebouwen;Zuidwest-Gelderland (CR);2015;29
2388;Openbare gebouwen;Zuidwest-Gelderland (CR);2016;29
2389;Openbare gebouwen;Zuidwest-Gelderland (CR);2017;32
2390;Openbare gebouwen;Utrecht (CR);2013;190
2391;Openbare gebouwen;Utrecht (CR);2014;179
2392;Openbare gebouwen;Utrecht (CR);2015;176
2393;Openbare gebouwen;Utrecht (CR);2016;184
2394;Openbare gebouwen;Utrecht (CR);2017;184
2395;Openbare gebouwen;Kop van Noord-Holland (CR);2013;44
2396;Openbare gebouwen;Kop van Noord-Holland (CR);2014;44
2397;Openbare gebouwen;Kop van Noord-Holland (CR);2015;44
2398;Openbare gebouwen;Kop van Noord-Holland (CR);2016;44
2399;Openbare gebouwen;Kop van Noord-Holland (CR);2017;44
2400;Openbare gebouwen;Alkmaar en omgeving (CR);2013;37
2401;Openbare gebouwen;Alkmaar en omgeving (CR);2014;37
2402;Openbare gebouwen;Alkmaar en omgeving (CR);2015;37
2403;Openbare gebouwen;Alkmaar en omgeving (CR);2016;37
2404;Openbare gebouwen;Alkmaar en omgeving (CR);2017;37
2405;Openbare gebouwen;IJmond (CR);2013;14
2406;Openbare gebouwen;IJmond (CR);2014;15
2407;Openbare gebouwen;IJmond (CR);2015;15
2408;Openbare gebouwen;IJmond (CR);2016;15
2409;Openbare gebouwen;IJmond (CR);2017;15
2410;Openbare gebouwen;Agglomeratie Haarlem (CR);2013;34
2411;Openbare gebouwen;Agglomeratie Haarlem (CR);2014;34
2412;Openbare gebouwen;Agglomeratie Haarlem (CR);2015;35
2413;Openbare gebouwen;Agglomeratie Haarlem (CR);2016;35
2414;Openbare gebouwen;Agglomeratie Haarlem (CR);2017;35
2415;Openbare gebouwen;Zaanstreek (CR);2013;19
2416;Openbare gebouwen;Zaanstreek (CR);2014;19
2417;Openbare gebouwen;Zaanstreek (CR);2015;19
2418;Openbare gebouwen;Zaanstreek (CR);2016;20
2419;Openbare gebouwen;Zaanstreek (CR);2017;20
2420;Openbare gebouwen;Groot-Amsterdam (CR);2013;148
2421;Openbare gebouwen;Groot-Amsterdam (CR);2014;148
2422;Openbare gebouwen;Groot-Amsterdam (CR);2015;149
2423;Openbare gebouwen;Groot-Amsterdam (CR);2016;148
2424;Openbare gebouwen;Groot-Amsterdam (CR);2017;148
2425;Openbare gebouwen;Het Gooi en Vechtstreek (CR);2013;67
2426;Openbare gebouwen;Het Gooi en Vechtstreek (CR);2014;64
2427;Openbare gebouwen;Het Gooi en Vechtstreek (CR);2015;64
2428;Openbare gebouwen;Het Gooi en Vechtstreek (CR);2016;65
2429;Openbare gebouwen;Het Gooi en Vechtstreek (CR);2017;65
2430;Openbare gebouwen;Agglomeratie Leiden en Bollenstreek (CR);2013;64
2431;Openbare gebouwen;Agglomeratie Leiden en Bollenstreek (CR);2014;64
2432;Openbare gebouwen;Agglomeratie Leiden en Bollenstreek (CR);2015;64
2433;Openbare gebouwen;Agglomeratie Leiden en Bollenstreek (CR);2016;64
2434;Openbare gebouwen;Agglomeratie Leiden en Bollenstreek (CR);2017;64
2435;Openbare gebouwen;Agglomeratie 's-Gravenhage (CR);2013;59
2436;Openbare gebouwen;Agglomeratie 's-Gravenhage (CR);2014;61
2437;Openbare gebouwen;Agglomeratie 's-Gravenhage (CR);2015;61
2438;Openbare gebouwen;Agglomeratie 's-Gravenhage (CR);2016;61
2439;Openbare gebouwen;Agglomeratie 's-Gravenhage (CR);2017;62
2440;Openbare gebouwen;Delft en Westland (CR);2013;33
2441;Openbare gebouwen;Delft en Westland (CR);2014;33
2442;Openbare gebouwen;Delft en Westland (CR);2015;34
2443;Openbare gebouwen;Delft en Westland (CR);2016;34
2444;Openbare gebouwen;Delft en Westland (CR);2017;35
2445;Openbare gebouwen;Oost-Zuid-Holland (CR);2013;24
2446;Openbare gebouwen;Oost-Zuid-Holland (CR);2014;24
2447;Openbare gebouwen;Oost-Zuid-Holland (CR);2015;24
2448;Openbare gebouwen;Oost-Zuid-Holland (CR);2016;24
2449;Openbare gebouwen;Oost-Zuid-Holland (CR);2017;24
2450;Openbare gebouwen;Groot-Rijnmond (CR);2013;91
2451;Openbare gebouwen;Groot-Rijnmond (CR);2014;91
2452;Openbare gebouwen;Groot-Rijnmond (CR);2015;91
2453;Openbare gebouwen;Groot-Rijnmond (CR);2016;92
2454;Openbare gebouwen;Groot-Rijnmond (CR);2017;92
2455;Openbare gebouwen;Zuidoost-Zuid-Holland (CR);2013;29
2456;Openbare gebouwen;Zuidoost-Zuid-Holland (CR);2014;29
2457;Openbare gebouwen;Zuidoost-Zuid-Holland (CR);2015;29
2458;Openbare gebouwen;Zuidoost-Zuid-Holland (CR);2016;29
2459;Openbare gebouwen;Zuidoost-Zuid-Holland (CR);2017;29
2460;Openbare gebouwen;Zeeuwsch-Vlaanderen (CR);2013;15
2461;Openbare gebouwen;Zeeuwsch-Vlaanderen (CR);2014;15
2462;Openbare gebouwen;Zeeuwsch-Vlaanderen (CR);2015;15
2463;Openbare gebouwen;Zeeuwsch-Vlaanderen (CR);2016;15
2464;Openbare gebouwen;Zeeuwsch-Vlaanderen (CR);2017;15
2465;Openbare gebouwen;Overig Zeeland (CR);2013;63
2466;Openbare gebouwen;Overig Zeeland (CR);2014;63
2467;Openbare gebouwen;Overig Zeeland (CR);2015;63
2468;Openbare gebouwen;Overig Zeeland (CR);2016;63
2469;Openbare gebouwen;Overig Zeeland (CR);2017;63
2470;Openbare gebouwen;West-Noord-Brabant (CR);2013;69
2471;Openbare gebouwen;West-Noord-Brabant (CR);2014;69
2472;Openbare gebouwen;West-Noord-Brabant (CR);2015;69
2473;Openbare gebouwen;West-Noord-Brabant (CR);2016;65
2474;Openbare gebouwen;West-Noord-Brabant (CR);2017;65
2475;Openbare gebouwen;Midden-Noord-Brabant (CR);2013;106
2476;Openbare gebouwen;Midden-Noord-Brabant (CR);2014;106
2477;Openbare gebouwen;Midden-Noord-Brabant (CR);2015;116
2478;Openbare gebouwen;Midden-Noord-Brabant (CR);2016;116
2479;Openbare gebouwen;Midden-Noord-Brabant (CR);2017;116
2480;Openbare gebouwen;Noordoost-Noord-Brabant (CR);2013;80
2481;Openbare gebouwen;Noordoost-Noord-Brabant (CR);2014;80
2482;Openbare gebouwen;Noordoost-Noord-Brabant (CR);2015;79
2483;Openbare gebouwen;Noordoost-Noord-Brabant (CR);2016;79
2484;Openbare gebouwen;Noordoost-Noord-Brabant (CR);2017;79
2485;Openbare gebouwen;Zuidoost-Noord-Brabant (CR);2013;52
2486;Openbare gebouwen;Zuidoost-Noord-Brabant (CR);2014;52
2487;Openbare gebouwen;Zuidoost-Noord-Brabant (CR);2015;52
2488;Openbare gebouwen;Zuidoost-Noord-Brabant (CR);2016;52
2489;Openbare gebouwen;Zuidoost-Noord-Brabant (CR);2017;52
2490;Openbare gebouwen;Noord-Limburg (CR);2013;23
2491;Openbare gebouwen;Noord-Limburg (CR);2014;23
2492;Openbare gebouwen;Noord-Limburg (CR);2015;23
2493;Openbare gebouwen;Noord-Limburg (CR);2016;23
2494;Openbare gebouwen;Noord-Limburg (CR);2017;23
2495;Openbare gebouwen;Midden-Limburg (CR);2013;35
2496;Openbare gebouwen;Midden-Limburg (CR);2014;35
2497;Openbare gebouwen;Midden-Limburg (CR);2015;35
2498;Openbare gebouwen;Midden-Limburg (CR);2016;35
2499;Openbare gebouwen;Midden-Limburg (CR);2017;35
2500;Openbare gebouwen;Zuid-Limburg (CR);2013;80
2501;Openbare gebouwen;Zuid-Limburg (CR);2014;80
2502;Openbare gebouwen;Zuid-Limburg (CR);2015;80
2503;Openbare gebouwen;Zuid-Limburg (CR);2016;80
2504;Openbare gebouwen;Zuid-Limburg (CR);2017;81
2505;Openbare gebouwen;Flevoland (CR);2013;4
2506;Openbare gebouwen;Flevoland (CR);2014;4
2507;Openbare gebouwen;Flevoland (CR);2015;4
2508;Openbare gebouwen;Flevoland (CR);2016;5
2509;Openbare gebouwen;Flevoland (CR);2017;5
2510;Openbare gebouwen;Aa en Hunze;2013;5
2511;Openbare gebouwen;Aa en Hunze;2014;5
2512;Openbare gebouwen;Aa en Hunze;2015;5
2513;Openbare gebouwen;Aa en Hunze;2016;5
2514;Openbare gebouwen;Aa en Hunze;2017;5
2515;Openbare gebouwen;Aalburg;2013;1
2516;Openbare gebouwen;Aalburg;2014;1
2517;Openbare gebouwen;Aalburg;2015;1
2518;Openbare gebouwen;Aalburg;2016;1
2519;Openbare gebouwen;Aalburg;2017;1
2520;Openbare gebouwen;Aalsmeer;2013;1
2521;Openbare gebouwen;Aalsmeer;2014;1
2522;Openbare gebouwen;Aalsmeer;2015;1
2523;Openbare gebouwen;Aalsmeer;2016;1
2524;Openbare gebouwen;Aalsmeer;2017;1
2525;Openbare gebouwen;Aalten;2013;3
2526;Openbare gebouwen;Aalten;2014;3
2527;Openbare gebouwen;Aalten;2015;3
2528;Openbare gebouwen;Aalten;2016;3
2529;Openbare gebouwen;Aalten;2017;3
2530;Openbare gebouwen;Achtkarspelen;2013;1
2531;Openbare gebouwen;Achtkarspelen;2014;1
2532;Openbare gebouwen;Achtkarspelen;2015;1
2533;Openbare gebouwen;Achtkarspelen;2016;1
2534;Openbare gebouwen;Achtkarspelen;2017;1
2535;Openbare gebouwen;Alblasserdam;2013;0
2536;Openbare gebouwen;Alblasserdam;2014;0
2537;Openbare gebouwen;Alblasserdam;2015;0
2538;Openbare gebouwen;Alblasserdam;2016;0
2539;Openbare gebouwen;Alblasserdam;2017;0
2540;Openbare gebouwen;Albrandswaard;2013;2
2541;Openbare gebouwen;Albrandswaard;2014;2
2542;Openbare gebouwen;Albrandswaard;2015;2
2543;Openbare gebouwen;Albrandswaard;2016;2
2544;Openbare gebouwen;Albrandswaard;2017;2
2545;Openbare gebouwen;Alkmaar;2013;19
2546;Openbare gebouwen;Alkmaar;2014;19
2547;Openbare gebouwen;Alkmaar;2015;19
