ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
1417;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2008/'09;2407;63.0
1418;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2009/'10;2403;65.0
1419;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2010/'11;2500;63.0
1420;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2011/'12;2772;65.0
1421;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Totaal opleidingsvorm;2012/'13;2378;65.0
1422;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;1995/'96;461;60.0
1423;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;1996/'97;479;61.0
1424;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;1997/'98;566;58.0
1425;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;1998/'99;706;57.0
1426;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;1999/'00;884;57.0
1427;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2000/'01;1056;56.0
1428;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2001/'02;1204;57.0
1429;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2002/'03;1449;57.0
1430;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2003/'04;1690;58.0
1431;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2004/'05;1834;59.0
1432;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2005/'06;2038;59.0
1433;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2006/'07;2093;59.0
1434;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2007/'08;2114;61.0
1435;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2008/'09;2230;62.0
1436;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2009/'10;2256;64.0
1437;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2010/'11;2364;62.0
1438;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2011/'12;2605;63.0
1439;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Voltijd;2012/'13;2259;64.0
1440;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;1995/'96;54;68.0
1441;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;1996/'97;42;
1442;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;1997/'98;44;
1443;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;1998/'99;58;68.0
1444;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;1999/'00;61;71.0
1445;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2000/'01;74;75.0
1446;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2001/'02;96;74.0
1447;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2002/'03;116;68.0
1448;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2003/'04;128;72.0
1449;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2004/'05;181;73.0
1450;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2005/'06;163;82.0
1451;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2006/'07;168;80.0
1452;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2007/'08;161;87.0
1453;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2008/'09;177;81.0
1454;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2009/'10;147;90.0
1455;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2010/'11;136;85.0
1456;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2011/'12;167;91.0
1457;Totaal mannen en vrouwen;Bachelor;0;HAVO;Niet-westerse allochtoon;Deeltijd;2012/'13;119;95.0
1458;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;1995/'96;43;
1459;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;1996/'97;46;
1460;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;1997/'98;54;54.0
1461;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;1998/'99;116;54.0
1462;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;1999/'00;164;53.0
1463;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2000/'01;185;55.0
1464;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2001/'02;193;55.0
1465;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2002/'03;256;56.0
1466;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2003/'04;296;58.0
1467;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2004/'05;315;60.0
1468;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2005/'06;321;59.0
1469;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2006/'07;344;59.0
1470;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2007/'08;330;64.0
1471;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2008/'09;353;63.0
1472;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2009/'10;376;66.0
1473;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2010/'11;399;62.0
1474;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2011/'12;473;64.0
1475;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Totaal opleidingsvorm;2012/'13;383;64.0
1476;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;1995/'96;39;
1477;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;1996/'97;43;
1478;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;1997/'98;51;53.0
1479;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;1998/'99;110;54.0
1480;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;1999/'00;157;53.0
1481;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2000/'01;181;55.0
1482;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2001/'02;184;55.0
1483;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2002/'03;243;56.0
1484;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2003/'04;273;56.0
1485;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2004/'05;282;58.0
1486;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2005/'06;304;58.0
1487;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2006/'07;325;58.0
1488;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2007/'08;296;61.0
1489;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2008/'09;324;61.0
1490;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2009/'10;354;64.0
1491;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2010/'11;374;60.0
1492;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2011/'12;445;63.0
1493;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Voltijd;2012/'13;362;63.0
1494;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;1995/'96;4;
1495;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;1996/'97;3;
1496;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;1997/'98;3;
1497;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;1998/'99;6;
1498;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;1999/'00;7;
1499;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2000/'01;4;
1500;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2001/'02;9;
1501;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2002/'03;13;
1502;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2003/'04;23;
1503;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2004/'05;33;
1504;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2005/'06;17;
1505;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2006/'07;19;
1506;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2007/'08;34;
1507;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2008/'09;29;
1508;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2009/'10;22;
1509;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2010/'11;25;
1510;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2011/'12;28;
1511;Totaal mannen en vrouwen;Bachelor;0;HAVO;Marokko;Deeltijd;2012/'13;21;
1512;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;1995/'96;58;58.0
1513;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;1996/'97;53;60.0
1514;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;1997/'98;78;59.0
1515;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;1998/'99;105;57.0
1516;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;1999/'00;105;57.0
1517;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2000/'01;150;56.0
1518;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2001/'02;187;57.0
1519;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2002/'03;240;56.0
1520;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2003/'04;294;56.0
1521;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2004/'05;280;60.0
1522;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2005/'06;325;59.0
1523;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2006/'07;386;60.0
1524;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2007/'08;346;62.0
1525;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2008/'09;350;63.0
1526;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2009/'10;362;62.0
1527;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2010/'11;435;61.0
1528;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2011/'12;522;62.0
1529;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Totaal opleidingsvorm;2012/'13;401;64.0
1530;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;1995/'96;49;
1531;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;1996/'97;50;60.0
1532;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;1997/'98;74;58.0
1533;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;1998/'99;99;56.0
1534;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;1999/'00;101;56.0
1535;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2000/'01;138;55.0
1536;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2001/'02;177;57.0
1537;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2002/'03;224;55.0
1538;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2003/'04;274;55.0
1539;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2004/'05;265;58.0
1540;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2005/'06;302;57.0
1541;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2006/'07;356;59.0
1542;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2007/'08;325;61.0
1543;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2008/'09;325;61.0
1544;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2009/'10;344;61.0
1545;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2010/'11;414;60.0
1546;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2011/'12;494;60.0
1547;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Voltijd;2012/'13;381;61.0
1548;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;1995/'96;9;
1549;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;1996/'97;3;
1550;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;1997/'98;4;
1551;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;1998/'99;6;
1552;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;1999/'00;4;
1553;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2000/'01;12;
1554;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2001/'02;10;
1555;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2002/'03;16;
1556;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2003/'04;20;
1557;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2004/'05;15;
1558;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2005/'06;23;
1559;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2006/'07;30;
1560;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2007/'08;21;
1561;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2008/'09;25;
1562;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2009/'10;18;
1563;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2010/'11;21;
1564;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2011/'12;28;
1565;Totaal mannen en vrouwen;Bachelor;0;HAVO;Turkije;Deeltijd;2012/'13;20;
1566;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;1995/'96;164;62.0
1567;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;1996/'97;167;63.0
1568;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;1997/'98;201;59.0
1569;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;1998/'99;217;58.0
1570;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;1999/'00;265;61.0
1571;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2000/'01;276;59.0
1572;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2001/'02;336;59.0
1573;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2002/'03;385;59.0
1574;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2003/'04;399;60.0
1575;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2004/'05;492;61.0
1576;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2005/'06;524;62.0
1577;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2006/'07;501;62.0
1578;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2007/'08;535;63.0
1579;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2008/'09;535;64.0
1580;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2009/'10;518;68.0
1581;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2010/'11;513;64.0
1582;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2011/'12;523;68.0
1583;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Totaal opleidingsvorm;2012/'13;465;68.0
1584;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;1995/'96;141;61.0
1585;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;1996/'97;144;61.0
1586;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;1997/'98;181;59.0
1587;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;1998/'99;194;57.0
1588;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;1999/'00;230;59.0
1589;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2000/'01;245;57.0
1590;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2001/'02;290;57.0
1591;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2002/'03;342;59.0
1592;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2003/'04;362;60.0
1593;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2004/'05;429;59.0
1594;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2005/'06;454;59.0
1595;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2006/'07;437;60.0
1596;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2007/'08;469;60.0
1597;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2008/'09;476;62.0
1598;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2009/'10;464;65.0
1599;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2010/'11;480;62.0
1600;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2011/'12;480;67.0
1601;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Voltijd;2012/'13;432;66.0
1602;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;1995/'96;23;
1603;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;1996/'97;23;
1604;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;1997/'98;20;
1605;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;1998/'99;23;
1606;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;1999/'00;35;
1607;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2000/'01;31;
1608;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2001/'02;46;
1609;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2002/'03;43;
1610;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2003/'04;37;
1611;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2004/'05;63;71.0
1612;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2005/'06;70;79.0
1613;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2006/'07;64;78.0
1614;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2007/'08;66;88.0
1615;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2008/'09;59;78.0
1616;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2009/'10;54;93.0
1617;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2010/'11;33;
1618;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2011/'12;43;
1619;Totaal mannen en vrouwen;Bachelor;0;HAVO;Suriname;Deeltijd;2012/'13;33;
1620;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1995/'96;144;62.0
1621;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1996/'97;125;67.0
1622;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1997/'98;147;60.0
1623;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1998/'99;156;61.0
1624;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1999/'00;160;59.0
1625;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2000/'01;196;59.0
1626;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2001/'02;224;59.0
1627;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2002/'03;269;61.0
1628;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2003/'04;302;62.0
1629;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2004/'05;324;61.0
1630;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2005/'06;353;65.0
1631;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2006/'07;368;64.0
1632;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2007/'08;326;67.0
1633;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2008/'09;368;68.0
1634;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2009/'10;310;72.0
1635;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2010/'11;285;67.0
1636;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2011/'12;309;71.0
1637;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2012/'13;245;71.0
1638;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1995/'96;131;60.0
1639;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1996/'97;118;66.0
1640;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1997/'98;138;58.0
1641;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1998/'99;146;60.0
1642;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1999/'00;154;59.0
1643;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2000/'01;181;57.0
1644;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2001/'02;213;59.0
1645;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2002/'03;251;59.0
1646;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2003/'04;277;61.0
1647;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2004/'05;293;60.0
1648;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2005/'06;331;63.0
1649;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2006/'07;345;62.0
1650;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2007/'08;311;66.0
1651;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2008/'09;340;67.0
1652;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2009/'10;282;71.0
