ID;LeeftijdReferentiepersoon;AantalThuiswonendeKinderen;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishouden_3;Eenouderhuishoudens_4;NietGehuwdPaar_5;GehuwdPaar_6;OverigeHuishoudens_7;TotaalMetKinderen_8;Eenouderhuishoudens_9;NietGehuwdPaar_10;GehuwdPaar_11;TotaalZonderKinderen_12;NietGehuwdPaar_13;GehuwdPaar_14
252;53500;Twee kinderen;1983;9;;9;3.0;0;7;;10.0;3.0;0.0;7.0;;;
253;53500;Twee kinderen;1984;9;;9;3.0;0;6;;9.0;3.0;0.0;6.0;;;
254;53500;Twee kinderen;1985;8;;8;3.0;0;5;;8.0;3.0;0.0;5.0;;;
255;53500;Twee kinderen;1986;8;;8;3.0;0;5;;8.0;3.0;0.0;5.0;;;
256;53500;Twee kinderen;1987;7;;7;2.0;0;4;;6.0;2.0;0.0;4.0;;;
257;53500;Twee kinderen;1988;7;;7;2.0;0;4;;6.0;2.0;0.0;4.0;;;
258;53500;Twee kinderen;1989;6;;6;2.0;0;4;;6.0;2.0;0.0;4.0;;;
259;53500;Twee kinderen;1990;6;;6;2.0;1;3;;6.0;2.0;1.0;3.0;;;
260;53500;Twee kinderen;1991;6;;6;2.0;1;3;;6.0;2.0;1.0;3.0;;;
261;53500;Twee kinderen;1992;5;;5;2.0;1;3;;6.0;2.0;1.0;3.0;;;
262;53500;Twee kinderen;1993;5;;5;2.0;1;2;;5.0;2.0;1.0;2.0;;;
263;53500;Twee kinderen;1994;5;;5;2.0;1;3;;6.0;2.0;1.0;3.0;;;
264;53500;Drie kinderen;1971;2;;2;0.0;0;2;;2.0;0.0;0.0;2.0;;;
265;53500;Drie kinderen;1972;2;;2;0.0;0;2;;2.0;0.0;0.0;2.0;;;
266;53500;Drie kinderen;1973;2;;2;0.0;0;1;;1.0;0.0;0.0;1.0;;;
267;53500;Drie kinderen;1974;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
268;53500;Drie kinderen;1975;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
269;53500;Drie kinderen;1976;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
270;53500;Drie kinderen;1977;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
271;53500;Drie kinderen;1978;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
272;53500;Drie kinderen;1979;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
273;53500;Drie kinderen;1980;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
274;53500;Drie kinderen;1981;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
275;53500;Drie kinderen;1982;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
276;53500;Drie kinderen;1983;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
277;53500;Drie kinderen;1984;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
278;53500;Drie kinderen;1985;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
279;53500;Drie kinderen;1986;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
280;53500;Drie kinderen;1987;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
281;53500;Drie kinderen;1988;1;;1;0.0;0;1;;1.0;0.0;0.0;1.0;;;
282;53500;Drie kinderen;1989;1;;1;0.0;0;0;;0.0;0.0;0.0;0.0;;;
283;53500;Drie kinderen;1990;1;;1;0.0;0;0;;0.0;0.0;0.0;0.0;;;
284;53500;Drie kinderen;1991;1;;1;0.0;0;0;;0.0;0.0;0.0;0.0;;;
285;53500;Drie kinderen;1992;1;;1;0.0;0;0;;0.0;0.0;0.0;0.0;;;
286;53500;Drie kinderen;1993;1;;1;0.0;0;0;;0.0;0.0;0.0;0.0;;;
287;53500;Drie kinderen;1994;1;;1;0.0;0;0;;0.0;0.0;0.0;0.0;;;
288;53500;Vier kinderen;1971;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
289;53500;Vier kinderen;1972;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
290;53500;Vier kinderen;1973;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
291;53500;Vier kinderen;1974;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
292;53500;Vier kinderen;1975;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
293;53500;Vier kinderen;1976;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
294;53500;Vier kinderen;1977;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
295;53500;Vier kinderen;1978;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
296;53500;Vier kinderen;1979;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
297;53500;Vier kinderen;1980;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
298;53500;Vier kinderen;1981;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
299;53500;Vier kinderen;1982;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
300;53500;Vier kinderen;1983;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
301;53500;Vier kinderen;1984;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
302;53500;Vier kinderen;1985;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
303;53500;Vier kinderen;1986;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
304;53500;Vier kinderen;1987;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
305;53500;Vier kinderen;1988;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
306;53500;Vier kinderen;1989;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
307;53500;Vier kinderen;1990;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
308;53500;Vier kinderen;1991;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
309;53500;Vier kinderen;1992;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
310;53500;Vier kinderen;1993;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
311;53500;Vier kinderen;1994;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
312;53500;Vijf of meer kinderen;1971;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
313;53500;Vijf of meer kinderen;1972;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
314;53500;Vijf of meer kinderen;1973;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
315;53500;Vijf of meer kinderen;1974;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
316;53500;Vijf of meer kinderen;1975;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
317;53500;Vijf of meer kinderen;1976;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
318;53500;Vijf of meer kinderen;1977;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
319;53500;Vijf of meer kinderen;1978;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
320;53500;Vijf of meer kinderen;1979;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
321;53500;Vijf of meer kinderen;1980;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
322;53500;Vijf of meer kinderen;1981;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
323;53500;Vijf of meer kinderen;1982;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
324;53500;Vijf of meer kinderen;1983;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
325;53500;Vijf of meer kinderen;1984;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
326;53500;Vijf of meer kinderen;1985;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
327;53500;Vijf of meer kinderen;1986;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
328;53500;Vijf of meer kinderen;1987;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
329;53500;Vijf of meer kinderen;1988;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
330;53500;Vijf of meer kinderen;1989;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
331;53500;Vijf of meer kinderen;1990;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
332;53500;Vijf of meer kinderen;1991;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
333;53500;Vijf of meer kinderen;1992;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
334;53500;Vijf of meer kinderen;1993;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
335;53500;Vijf of meer kinderen;1994;0;;0;0.0;0;0;;0.0;0.0;0.0;0.0;;;
336;53700;Totaal;1971;794;92.0;701;14.0;6;678;4.0;555.0;14.0;2.0;539.0;143.0;4.0;139.0
337;53700;Totaal;1972;840;102.0;737;15.0;9;709;4.0;569.0;15.0;4.0;550.0;165.0;6.0;159.0
338;53700;Totaal;1973;881;112.0;770;16.0;13;737;3.0;582.0;16.0;5.0;561.0;184.0;8.0;176.0
339;53700;Totaal;1974;921;121.0;800;17.0;17;762;3.0;595.0;17.0;6.0;572.0;201.0;11.0;190.0
340;53700;Totaal;1975;960;131.0;830;19.0;21;786;3.0;611.0;19.0;8.0;584.0;216.0;14.0;202.0
341;53700;Totaal;1976;1000;141.0;858;20.0;26;809;4.0;627.0;20.0;8.0;599.0;228.0;18.0;210.0
342;53700;Totaal;1977;1035;153.0;881;22.0;31;824;4.0;640.0;22.0;9.0;609.0;237.0;22.0;215.0
343;53700;Totaal;1978;1068;168.0;900;25.0;36;834;4.0;645.0;25.0;9.0;611.0;250.0;27.0;223.0
344;53700;Totaal;1979;1099;185.0;913;28.0;42;838;4.0;645.0;28.0;10.0;607.0;264.0;32.0;232.0
345;53700;Totaal;1980;1128;206.0;922;32.0;49;836;5.0;639.0;32.0;11.0;596.0;278.0;38.0;240.0
346;53700;Totaal;1981;1155;230.0;925;36.0;57;827;5.0;626.0;36.0;11.0;579.0;293.0;45.0;248.0
347;53700;Totaal;1982;1168;253.0;915;41.0;65;804;5.0;607.0;41.0;11.0;555.0;302.0;53.0;249.0
348;53700;Totaal;1983;1177;278.0;898;45.0;73;774;6.0;586.0;45.0;11.0;530.0;306.0;62.0;244.0
349;53700;Totaal;1984;1187;305.0;883;49.0;83;744;7.0;568.0;49.0;12.0;507.0;308.0;71.0;237.0
350;53700;Totaal;1985;1201;331.0;870;52.0;93;716;8.0;552.0;52.0;12.0;488.0;310.0;81.0;229.0
351;53700;Totaal;1986;1218;354.0;863;54.0;105;695;9.0;536.0;54.0;13.0;469.0;317.0;92.0;225.0
352;53700;Totaal;1987;1237;375.0;862;55.0;119;679;10.0;524.0;55.0;15.0;454.0;329.0;104.0;225.0
353;53700;Totaal;1988;1259;393.0;866;55.0;134;667;10.0;512.0;55.0;17.0;440.0;344.0;117.0;227.0
354;53700;Totaal;1989;1280;408.0;872;54.0;150;657;11.0;502.0;54.0;19.0;429.0;358.0;130.0;228.0
355;53700;Totaal;1990;1303;422.0;882;55.0;165;651;11.0;498.0;55.0;22.0;421.0;373.0;143.0;230.0
356;53700;Totaal;1991;1326;433.0;893;56.0;183;642;11.0;497.0;56.0;24.0;417.0;384.0;159.0;225.0
357;53700;Totaal;1992;1346;445.0;901;56.0;198;635;12.0;494.0;56.0;27.0;411.0;393.0;170.0;223.0
358;53700;Totaal;1993;1359;458.0;901;56.0;213;620;12.0;484.0;56.0;31.0;397.0;404.0;182.0;222.0
359;53700;Totaal;1994;1368;471.0;897;58.0;231;595;13.0;475.0;58.0;34.0;383.0;408.0;197.0;211.0
360;53700;Geen kinderen;1971;238;92.0;146;;4;139;4.0;;;;;143.0;4.0;139.0
361;53700;Geen kinderen;1972;270;102.0;168;;6;159;4.0;;;;;165.0;6.0;159.0
362;53700;Geen kinderen;1973;299;112.0;187;;8;176;3.0;;;;;184.0;8.0;176.0
363;53700;Geen kinderen;1974;325;121.0;204;;11;190;3.0;;;;;201.0;11.0;190.0
364;53700;Geen kinderen;1975;350;131.0;219;;14;202;3.0;;;;;216.0;14.0;202.0
365;53700;Geen kinderen;1976;372;141.0;231;;18;210;4.0;;;;;228.0;18.0;210.0
366;53700;Geen kinderen;1977;395;153.0;241;;22;215;4.0;;;;;237.0;22.0;215.0
367;53700;Geen kinderen;1978;422;168.0;254;;27;223;4.0;;;;;250.0;27.0;223.0
368;53700;Geen kinderen;1979;454;185.0;268;;32;232;4.0;;;;;264.0;32.0;232.0
369;53700;Geen kinderen;1980;489;206.0;283;;38;240;5.0;;;;;278.0;38.0;240.0
370;53700;Geen kinderen;1981;529;230.0;298;;45;248;5.0;;;;;293.0;45.0;248.0
371;53700;Geen kinderen;1982;561;253.0;307;;53;249;5.0;;;;;302.0;53.0;249.0
372;53700;Geen kinderen;1983;590;278.0;312;;62;244;6.0;;;;;306.0;62.0;244.0
373;53700;Geen kinderen;1984;619;305.0;315;;71;237;7.0;;;;;308.0;71.0;237.0
374;53700;Geen kinderen;1985;649;331.0;319;;81;229;8.0;;;;;310.0;81.0;229.0
375;53700;Geen kinderen;1986;681;354.0;327;;92;225;9.0;;;;;317.0;92.0;225.0
376;53700;Geen kinderen;1987;714;375.0;339;;104;225;10.0;;;;;329.0;104.0;225.0
377;53700;Geen kinderen;1988;747;393.0;354;;117;227;10.0;;;;;344.0;117.0;227.0
378;53700;Geen kinderen;1989;777;408.0;369;;130;228;11.0;;;;;358.0;130.0;228.0
379;53700;Geen kinderen;1990;806;422.0;384;;143;230;11.0;;;;;373.0;143.0;230.0
380;53700;Geen kinderen;1991;828;433.0;395;;159;225;11.0;;;;;384.0;159.0;225.0
381;53700;Geen kinderen;1992;851;445.0;406;;170;223;12.0;;;;;393.0;170.0;223.0
382;53700;Geen kinderen;1993;875;458.0;417;;182;222;12.0;;;;;404.0;182.0;222.0
383;53700;Geen kinderen;1994;892;471.0;421;;197;211;13.0;;;;;408.0;197.0;211.0
384;53700;Één kind;1971;205;;205;5.0;1;199;;205.0;5.0;1.0;199.0;;;
385;53700;Één kind;1972;210;;210;6.0;2;201;;209.0;6.0;2.0;201.0;;;
386;53700;Één kind;1973;214;;214;6.0;4;204;;214.0;6.0;4.0;204.0;;;
387;53700;Één kind;1974;218;;218;7.0;5;206;;218.0;7.0;5.0;206.0;;;
388;53700;Één kind;1975;221;;221;7.0;5;209;;221.0;7.0;5.0;209.0;;;
389;53700;Één kind;1976;226;;226;8.0;6;212;;226.0;8.0;6.0;212.0;;;
390;53700;Één kind;1977;229;;229;9.0;6;214;;229.0;9.0;6.0;214.0;;;
391;53700;Één kind;1978;230;;230;10.0;6;214;;230.0;10.0;6.0;214.0;;;
392;53700;Één kind;1979;231;;231;11.0;7;213;;231.0;11.0;7.0;213.0;;;
393;53700;Één kind;1980;230;;230;13.0;7;210;;230.0;13.0;7.0;210.0;;;
394;53700;Één kind;1981;229;;229;16.0;7;206;;229.0;16.0;7.0;206.0;;;
395;53700;Één kind;1982;225;;225;18.0;7;200;;225.0;18.0;7.0;200.0;;;
396;53700;Één kind;1983;221;;221;21.0;7;193;;221.0;21.0;7.0;193.0;;;
397;53700;Één kind;1984;217;;217;24.0;7;187;;218.0;24.0;7.0;187.0;;;
398;53700;Één kind;1985;213;;213;26.0;7;180;;213.0;26.0;7.0;180.0;;;
399;53700;Één kind;1986;210;;210;27.0;7;175;;209.0;27.0;7.0;175.0;;;
400;53700;Één kind;1987;207;;207;28.0;9;170;;207.0;28.0;9.0;170.0;;;
401;53700;Één kind;1988;207;;207;29.0;11;168;;208.0;29.0;11.0;168.0;;;
402;53700;Één kind;1989;207;;207;29.0;13;166;;208.0;29.0;13.0;166.0;;;
403;53700;Één kind;1990;209;;209;29.0;14;166;;209.0;29.0;14.0;166.0;;;
404;53700;Één kind;1991;212;;212;29.0;16;167;;212.0;29.0;16.0;167.0;;;
405;53700;Één kind;1992;216;;216;29.0;17;170;;216.0;29.0;17.0;170.0;;;
406;53700;Één kind;1993;215;;215;29.0;19;166;;214.0;29.0;19.0;166.0;;;
407;53700;Één kind;1994;214;;214;30.0;22;162;;214.0;30.0;22.0;162.0;;;
408;53700;Twee kinderen;1971;245;;245;5.0;1;239;;245.0;5.0;1.0;239.0;;;
409;53700;Twee kinderen;1972;254;;254;6.0;1;247;;254.0;6.0;1.0;247.0;;;
410;53700;Twee kinderen;1973;263;;263;6.0;1;256;;263.0;6.0;1.0;256.0;;;
411;53700;Twee kinderen;1974;274;;274;7.0;1;266;;274.0;7.0;1.0;266.0;;;
412;53700;Twee kinderen;1975;287;;287;8.0;1;278;;287.0;8.0;1.0;278.0;;;
413;53700;Twee kinderen;1976;302;;302;9.0;2;292;;303.0;9.0;2.0;292.0;;;
414;53700;Twee kinderen;1977;314;;314;10.0;2;303;;315.0;10.0;2.0;303.0;;;
415;53700;Twee kinderen;1978;321;;321;11.0;2;308;;321.0;11.0;2.0;308.0;;;
416;53700;Twee kinderen;1979;323;;323;12.0;2;309;;323.0;12.0;2.0;309.0;;;
417;53700;Twee kinderen;1980;320;;320;13.0;2;305;;320.0;13.0;2.0;305.0;;;
418;53700;Twee kinderen;1981;314;;314;15.0;2;297;;314.0;15.0;2.0;297.0;;;
419;53700;Twee kinderen;1982;304;;304;16.0;3;285;;304.0;16.0;3.0;285.0;;;
420;53700;Twee kinderen;1983;292;;292;18.0;3;272;;293.0;18.0;3.0;272.0;;;
421;53700;Twee kinderen;1984;281;;281;19.0;3;259;;281.0;19.0;3.0;259.0;;;
422;53700;Twee kinderen;1985;269;;269;20.0;3;246;;269.0;20.0;3.0;246.0;;;
423;53700;Twee kinderen;1986;256;;256;20.0;3;233;;256.0;20.0;3.0;233.0;;;
424;53700;Twee kinderen;1987;244;;244;20.0;4;220;;244.0;20.0;4.0;220.0;;;
425;53700;Twee kinderen;1988;232;;232;20.0;4;208;;232.0;20.0;4.0;208.0;;;
426;53700;Twee kinderen;1989;221;;221;19.0;4;198;;221.0;19.0;4.0;198.0;;;
427;53700;Twee kinderen;1990;213;;213;19.0;5;188;;212.0;19.0;5.0;188.0;;;
428;53700;Twee kinderen;1991;209;;209;20.0;6;183;;209.0;20.0;6.0;183.0;;;
429;53700;Twee kinderen;1992;205;;205;20.0;7;178;;205.0;20.0;7.0;178.0;;;
430;53700;Twee kinderen;1993;199;;199;19.0;8;171;;198.0;19.0;8.0;171.0;;;
431;53700;Twee kinderen;1994;197;;197;20.0;10;167;;197.0;20.0;10.0;167.0;;;
432;53700;Drie kinderen;1971;80;;80;2.0;0;78;;80.0;2.0;0.0;78.0;;;
433;53700;Drie kinderen;1972;81;;81;2.0;0;79;;81.0;2.0;0.0;79.0;;;
434;53700;Drie kinderen;1973;82;;82;2.0;0;79;;81.0;2.0;0.0;79.0;;;
435;53700;Drie kinderen;1974;82;;82;2.0;0;79;;81.0;2.0;0.0;79.0;;;
436;53700;Drie kinderen;1975;81;;81;2.0;1;78;;81.0;2.0;1.0;78.0;;;
437;53700;Drie kinderen;1976;79;;79;3.0;1;76;;80.0;3.0;1.0;76.0;;;
438;53700;Drie kinderen;1977;77;;77;3.0;1;73;;77.0;3.0;1.0;73.0;;;
439;53700;Drie kinderen;1978;74;;74;3.0;1;70;;74.0;3.0;1.0;70.0;;;
440;53700;Drie kinderen;1979;72;;72;3.0;1;68;;72.0;3.0;1.0;68.0;;;
441;53700;Drie kinderen;1980;69;;69;4.0;1;64;;69.0;4.0;1.0;64.0;;;
442;53700;Drie kinderen;1981;65;;65;4.0;1;60;;65.0;4.0;1.0;60.0;;;
443;53700;Drie kinderen;1982;60;;60;4.0;1;54;;59.0;4.0;1.0;54.0;;;
444;53700;Drie kinderen;1983;55;;55;5.0;1;49;;55.0;5.0;1.0;49.0;;;
445;53700;Drie kinderen;1984;53;;53;5.0;2;46;;53.0;5.0;2.0;46.0;;;
446;53700;Drie kinderen;1985;53;;53;5.0;2;46;;53.0;5.0;2.0;46.0;;;
447;53700;Drie kinderen;1986;54;;54;5.0;2;47;;54.0;5.0;2.0;47.0;;;
448;53700;Drie kinderen;1987;56;;56;5.0;2;49;;56.0;5.0;2.0;49.0;;;
449;53700;Drie kinderen;1988;58;;58;5.0;2;51;;58.0;5.0;2.0;51.0;;;
450;53700;Drie kinderen;1989;59;;59;5.0;2;52;;59.0;5.0;2.0;52.0;;;
451;53700;Drie kinderen;1990;61;;61;5.0;2;54;;61.0;5.0;2.0;54.0;;;
452;53700;Drie kinderen;1991;63;;63;5.0;2;56;;63.0;5.0;2.0;56.0;;;
453;53700;Drie kinderen;1992;60;;60;6.0;2;52;;60.0;6.0;2.0;52.0;;;
454;53700;Drie kinderen;1993;57;;57;6.0;2;48;;56.0;6.0;2.0;48.0;;;
455;53700;Drie kinderen;1994;53;;53;6.0;2;44;;52.0;6.0;2.0;44.0;;;
456;53700;Vier kinderen;1971;20;;20;1.0;0;18;;19.0;1.0;0.0;18.0;;;
457;53700;Vier kinderen;1972;19;;19;1.0;0;17;;18.0;1.0;0.0;17.0;;;
458;53700;Vier kinderen;1973;18;;18;1.0;0;16;;17.0;1.0;0.0;16.0;;;
459;53700;Vier kinderen;1974;17;;17;1.0;0;16;;17.0;1.0;0.0;16.0;;;
460;53700;Vier kinderen;1975;16;;16;1.0;0;15;;16.0;1.0;0.0;15.0;;;
461;53700;Vier kinderen;1976;16;;16;1.0;0;15;;16.0;1.0;0.0;15.0;;;
462;53700;Vier kinderen;1977;15;;15;1.0;0;14;;15.0;1.0;0.0;14.0;;;
463;53700;Vier kinderen;1978;15;;15;1.0;0;14;;15.0;1.0;0.0;14.0;;;
464;53700;Vier kinderen;1979;15;;15;1.0;0;13;;14.0;1.0;0.0;13.0;;;
465;53700;Vier kinderen;1980;14;;14;1.0;0;13;;14.0;1.0;0.0;13.0;;;
466;53700;Vier kinderen;1981;14;;14;1.0;0;13;;14.0;1.0;0.0;13.0;;;
467;53700;Vier kinderen;1982;14;;14;1.0;0;13;;14.0;1.0;0.0;13.0;;;
468;53700;Vier kinderen;1983;14;;14;1.0;0;13;;14.0;1.0;0.0;13.0;;;
469;53700;Vier kinderen;1984;14;;14;1.0;0;12;;13.0;1.0;0.0;12.0;;;
470;53700;Vier kinderen;1985;14;;14;1.0;0;12;;13.0;1.0;0.0;12.0;;;
471;53700;Vier kinderen;1986;13;;13;1.0;0;11;;12.0;1.0;0.0;11.0;;;
472;53700;Vier kinderen;1987;13;;13;1.0;0;11;;12.0;1.0;0.0;11.0;;;
473;53700;Vier kinderen;1988;13;;13;1.0;0;11;;12.0;1.0;0.0;11.0;;;
474;53700;Vier kinderen;1989;12;;12;1.0;0;10;;11.0;1.0;0.0;10.0;;;
475;53700;Vier kinderen;1990;12;;12;1.0;0;10;;11.0;1.0;0.0;10.0;;;
476;53700;Vier kinderen;1991;12;;12;1.0;0;10;;11.0;1.0;0.0;10.0;;;
477;53700;Vier kinderen;1992;11;;11;1.0;0;9;;10.0;1.0;0.0;9.0;;;
478;53700;Vier kinderen;1993;11;;11;1.0;0;9;;10.0;1.0;0.0;9.0;;;
479;53700;Vier kinderen;1994;11;;11;1.0;1;9;;11.0;1.0;1.0;9.0;;;
480;53700;Vijf of meer kinderen;1971;7;;7;0.0;0;6;;6.0;0.0;0.0;6.0;;;
481;53700;Vijf of meer kinderen;1972;6;;6;0.0;0;6;;6.0;0.0;0.0;6.0;;;
482;53700;Vijf of meer kinderen;1973;6;;6;0.0;0;6;;6.0;0.0;0.0;6.0;;;
483;53700;Vijf of meer kinderen;1974;5;;5;0.0;0;5;;5.0;0.0;0.0;5.0;;;
484;53700;Vijf of meer kinderen;1975;5;;5;0.0;0;5;;5.0;0.0;0.0;5.0;;;
485;53700;Vijf of meer kinderen;1976;5;;5;0.0;0;5;;5.0;0.0;0.0;5.0;;;
486;53700;Vijf of meer kinderen;1977;5;;5;0.0;0;5;;5.0;0.0;0.0;5.0;;;
487;53700;Vijf of meer kinderen;1978;5;;5;0.0;0;4;;4.0;0.0;0.0;4.0;;;
488;53700;Vijf of meer kinderen;1979;4;;4;0.0;0;4;;4.0;0.0;0.0;4.0;;;
489;53700;Vijf of meer kinderen;1980;4;;4;0.0;0;4;;4.0;0.0;0.0;4.0;;;
490;53700;Vijf of meer kinderen;1981;4;;4;0.0;0;4;;4.0;0.0;0.0;4.0;;;
491;53700;Vijf of meer kinderen;1982;4;;4;0.0;0;4;;4.0;0.0;0.0;4.0;;;
492;53700;Vijf of meer kinderen;1983;4;;4;0.0;0;3;;3.0;0.0;0.0;3.0;;;
493;53700;Vijf of meer kinderen;1984;4;;4;0.0;0;3;;3.0;0.0;0.0;3.0;;;
494;53700;Vijf of meer kinderen;1985;3;;3;0.0;0;3;;3.0;0.0;0.0;3.0;;;
495;53700;Vijf of meer kinderen;1986;3;;3;0.0;0;3;;3.0;0.0;0.0;3.0;;;
496;53700;Vijf of meer kinderen;1987;3;;3;0.0;0;3;;3.0;0.0;0.0;3.0;;;
497;53700;Vijf of meer kinderen;1988;3;;3;0.0;0;3;;3.0;0.0;0.0;3.0;;;
498;53700;Vijf of meer kinderen;1989;3;;3;0.0;0;2;;2.0;0.0;0.0;2.0;;;
499;53700;Vijf of meer kinderen;1990;3;;3;0.0;0;2;;2.0;0.0;0.0;2.0;;;
500;53700;Vijf of meer kinderen;1991;3;;3;0.0;0;2;;2.0;0.0;0.0;2.0;;;
501;53700;Vijf of meer kinderen;1992;3;;3;0.0;0;2;;2.0;0.0;0.0;2.0;;;
502;53700;Vijf of meer kinderen;1993;3;;3;0.0;0;2;;2.0;0.0;0.0;2.0;;;
503;53700;Vijf of meer kinderen;1994;3;;3;0.0;0;2;;2.0;0.0;0.0;2.0;;;
504;53800;Totaal;1971;762;56.0;706;25.0;7;669;6.0;641.0;25.0;3.0;613.0;60.0;4.0;56.0
505;53800;Totaal;1972;783;60.0;723;25.0;7;685;6.0;657.0;25.0;4.0;628.0;60.0;3.0;57.0
506;53800;Totaal;1973;803;64.0;739;25.0;7;701;6.0;670.0;25.0;4.0;641.0;63.0;3.0;60.0
507;53800;Totaal;1974;821;68.0;753;25.0;7;715;6.0;682.0;25.0;4.0;653.0;64.0;2.0;62.0
508;53800;Totaal;1975;837;72.0;765;27.0;7;726;6.0;695.0;27.0;5.0;663.0;65.0;2.0;63.0
509;53800;Totaal;1976;853;76.0;778;30.0;7;735;5.0;707.0;30.0;5.0;672.0;65.0;2.0;63.0
510;53800;Totaal;1977;869;80.0;789;33.0;8;743;5.0;718.0;33.0;6.0;679.0;66.0;2.0;64.0
511;53800;Totaal;1978;890;85.0;805;37.0;8;756;5.0;733.0;37.0;6.0;690.0;67.0;2.0;65.0
512;53800;Totaal;1979;919;93.0;827;40.0;9;773;5.0;752.0;40.0;6.0;706.0;70.0;3.0;67.0
513;53800;Totaal;1980;955;102.0;854;44.0;10;795;5.0;776.0;44.0;6.0;726.0;73.0;4.0;69.0
514;53800;Totaal;1981;996;112.0;884;49.0;11;820;5.0;804.0;49.0;6.0;749.0;76.0;5.0;71.0
515;53800;Totaal;1982;1045;127.0;918;56.0;13;844;5.0;833.0;56.0;6.0;771.0;79.0;6.0;73.0
516;53800;Totaal;1983;1089;143.0;947;64.0;15;863;5.0;860.0;64.0;7.0;789.0;83.0;8.0;75.0
517;53800;Totaal;1984;1126;158.0;968;71.0;18;874;5.0;874.0;71.0;7.0;796.0;89.0;11.0;78.0
518;53800;Totaal;1985;1159;173.0;987;78.0;22;881;5.0;886.0;78.0;9.0;799.0;96.0;14.0;82.0
519;53800;Totaal;1986;1192;186.0;1007;84.0;28;890;5.0;899.0;84.0;11.0;804.0;102.0;17.0;85.0
