ID;Bouwjaar;TenaamstellingEnLeeftijdParticulier;Provincie;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
4398;Bouwjaar 2021;Totaal;Overijssel (PV);2021;;;;;
4399;Bouwjaar 2021;Totaal;Overijssel (PV);2022;3799.0;2696.0;1021.0;69.0;13.0
4400;Bouwjaar 2021;Totaal;Overijssel (PV);2023;3825.0;2587.0;1158.0;65.0;15.0
4401;Bouwjaar 2021;Totaal;Overijssel (PV);2024;3747.0;2318.0;1341.0;71.0;17.0
4402;Bouwjaar 2021;Totaal;Overijssel (PV);2025;3700.0;2207.0;1406.0;73.0;14.0
4403;Bouwjaar 2021;Totaal;Flevoland (PV);2019;;;;;
4404;Bouwjaar 2021;Totaal;Flevoland (PV);2020;;;;;
4405;Bouwjaar 2021;Totaal;Flevoland (PV);2021;;;;;
4406;Bouwjaar 2021;Totaal;Flevoland (PV);2022;1616.0;1221.0;371.0;20.0;4.0
4407;Bouwjaar 2021;Totaal;Flevoland (PV);2023;1622.0;1221.0;376.0;18.0;7.0
4408;Bouwjaar 2021;Totaal;Flevoland (PV);2024;1596.0;1149.0;422.0;17.0;8.0
4409;Bouwjaar 2021;Totaal;Flevoland (PV);2025;1579.0;1120.0;427.0;21.0;11.0
4410;Bouwjaar 2021;Totaal;Gelderland (PV);2019;;;;;
4411;Bouwjaar 2021;Totaal;Gelderland (PV);2020;;;;;
4412;Bouwjaar 2021;Totaal;Gelderland (PV);2021;;;;;
4413;Bouwjaar 2021;Totaal;Gelderland (PV);2022;11916.0;7884.0;3847.0;157.0;28.0
4414;Bouwjaar 2021;Totaal;Gelderland (PV);2023;11632.0;7302.0;4145.0;156.0;29.0
4415;Bouwjaar 2021;Totaal;Gelderland (PV);2024;8023.0;4619.0;3227.0;149.0;28.0
4416;Bouwjaar 2021;Totaal;Gelderland (PV);2025;7675.0;4148.0;3349.0;147.0;31.0
4417;Bouwjaar 2021;Totaal;Utrecht (PV);2019;;;;;
4418;Bouwjaar 2021;Totaal;Utrecht (PV);2020;;;;;
4419;Bouwjaar 2021;Totaal;Utrecht (PV);2021;;;;;
4420;Bouwjaar 2021;Totaal;Utrecht (PV);2022;5708.0;3495.0;2027.0;158.0;28.0
4421;Bouwjaar 2021;Totaal;Utrecht (PV);2023;5157.0;2729.0;2264.0;141.0;23.0
4422;Bouwjaar 2021;Totaal;Utrecht (PV);2024;5131.0;2500.0;2494.0;113.0;24.0
4423;Bouwjaar 2021;Totaal;Utrecht (PV);2025;4736.0;2217.0;2396.0;101.0;22.0
4424;Bouwjaar 2021;Totaal;Noord-Holland (PV);2019;;;;;
4425;Bouwjaar 2021;Totaal;Noord-Holland (PV);2020;;;;;
4426;Bouwjaar 2021;Totaal;Noord-Holland (PV);2021;;;;;
4427;Bouwjaar 2021;Totaal;Noord-Holland (PV);2022;13239.0;6404.0;6378.0;377.0;80.0
4428;Bouwjaar 2021;Totaal;Noord-Holland (PV);2023;13043.0;6036.0;6541.0;389.0;77.0
4429;Bouwjaar 2021;Totaal;Noord-Holland (PV);2024;13634.0;5029.0;8141.0;389.0;75.0
4430;Bouwjaar 2021;Totaal;Noord-Holland (PV);2025;14810.0;5346.0;8986.0;410.0;68.0
4431;Bouwjaar 2021;Totaal;Zuid-Holland (PV);2019;;;;;
4432;Bouwjaar 2021;Totaal;Zuid-Holland (PV);2020;;;;;
4433;Bouwjaar 2021;Totaal;Zuid-Holland (PV);2021;;;;;
4434;Bouwjaar 2021;Totaal;Zuid-Holland (PV);2022;18519.0;12875.0;5361.0;208.0;75.0
4435;Bouwjaar 2021;Totaal;Zuid-Holland (PV);2023;18417.0;12388.0;5747.0;219.0;63.0
4436;Bouwjaar 2021;Totaal;Zuid-Holland (PV);2024;18097.0;11137.0;6668.0;231.0;61.0
4437;Bouwjaar 2021;Totaal;Zuid-Holland (PV);2025;17796.0;10517.0;6982.0;230.0;67.0
4438;Bouwjaar 2021;Totaal;Zeeland (PV);2019;;;;;
4439;Bouwjaar 2021;Totaal;Zeeland (PV);2020;;;;;
4440;Bouwjaar 2021;Totaal;Zeeland (PV);2021;;;;;
4441;Bouwjaar 2021;Totaal;Zeeland (PV);2022;2080.0;1476.0;558.0;36.0;10.0
4442;Bouwjaar 2021;Totaal;Zeeland (PV);2023;2059.0;1396.0;621.0;33.0;9.0
4443;Bouwjaar 2021;Totaal;Zeeland (PV);2024;1956.0;1213.0;699.0;35.0;9.0
4444;Bouwjaar 2021;Totaal;Zeeland (PV);2025;1923.0;1104.0;774.0;35.0;10.0
4445;Bouwjaar 2021;Totaal;Noord-Brabant (PV);2019;;;;;
4446;Bouwjaar 2021;Totaal;Noord-Brabant (PV);2020;;;;;
4447;Bouwjaar 2021;Totaal;Noord-Brabant (PV);2021;;;;;
4448;Bouwjaar 2021;Totaal;Noord-Brabant (PV);2022;10080.0;6999.0;2679.0;233.0;169.0
4449;Bouwjaar 2021;Totaal;Noord-Brabant (PV);2023;10061.0;6643.0;3015.0;228.0;175.0
4450;Bouwjaar 2021;Totaal;Noord-Brabant (PV);2024;12928.0;7741.0;4795.0;221.0;171.0
4451;Bouwjaar 2021;Totaal;Noord-Brabant (PV);2025;9601.0;5291.0;3922.0;221.0;167.0
4452;Bouwjaar 2021;Totaal;Limburg (PV);2019;;;;;
4453;Bouwjaar 2021;Totaal;Limburg (PV);2020;;;;;
4454;Bouwjaar 2021;Totaal;Limburg (PV);2021;;;;;
4455;Bouwjaar 2021;Totaal;Limburg (PV);2022;4163.0;2847.0;1179.0;126.0;11.0
4456;Bouwjaar 2021;Totaal;Limburg (PV);2023;4085.0;2720.0;1243.0;113.0;9.0
4457;Bouwjaar 2021;Totaal;Limburg (PV);2024;3967.0;2325.0;1527.0;108.0;7.0
4458;Bouwjaar 2021;Totaal;Limburg (PV);2025;3809.0;2127.0;1565.0;110.0;7.0
4459;Bouwjaar 2021;Particulier;Nederland;2019;;;;;
4460;Bouwjaar 2021;Particulier;Nederland;2020;;;;;
4461;Bouwjaar 2021;Particulier;Nederland;2021;;;;;
4462;Bouwjaar 2021;Particulier;Nederland;2022;61583.0;39963.0;20207.0;1230.0;183.0
4463;Bouwjaar 2021;Particulier;Nederland;2023;61908.0;38271.0;22225.0;1231.0;181.0
4464;Bouwjaar 2021;Particulier;Nederland;2024;61361.0;33739.0;26185.0;1248.0;189.0
4465;Bouwjaar 2021;Particulier;Nederland;2025;60399.0;31252.0;27653.0;1289.0;205.0
4466;Bouwjaar 2021;Particulier;Groningen (PV);2019;;;;;
4467;Bouwjaar 2021;Particulier;Groningen (PV);2020;;;;;
4468;Bouwjaar 2021;Particulier;Groningen (PV);2021;;;;;
4469;Bouwjaar 2021;Particulier;Groningen (PV);2022;1662.0;1030.0;569.0;56.0;7.0
4470;Bouwjaar 2021;Particulier;Groningen (PV);2023;1665.0;945.0;658.0;55.0;7.0
4471;Bouwjaar 2021;Particulier;Groningen (PV);2024;1672.0;826.0;788.0;51.0;7.0
4472;Bouwjaar 2021;Particulier;Groningen (PV);2025;1707.0;788.0;856.0;55.0;8.0
4473;Bouwjaar 2021;Particulier;Fryslân (PV);2019;;;;;
4474;Bouwjaar 2021;Particulier;Fryslân (PV);2020;;;;;
4475;Bouwjaar 2021;Particulier;Fryslân (PV);2021;;;;;
4476;Bouwjaar 2021;Particulier;Fryslân (PV);2022;1396.0;856.0;484.0;51.0;5.0
4477;Bouwjaar 2021;Particulier;Fryslân (PV);2023;1503.0;898.0;552.0;47.0;6.0
4478;Bouwjaar 2021;Particulier;Fryslân (PV);2024;1533.0;807.0;673.0;48.0;5.0
4479;Bouwjaar 2021;Particulier;Fryslân (PV);2025;1506.0;735.0;719.0;47.0;5.0
4480;Bouwjaar 2021;Particulier;Drenthe (PV);2019;;;;;
4481;Bouwjaar 2021;Particulier;Drenthe (PV);2020;;;;;
4482;Bouwjaar 2021;Particulier;Drenthe (PV);2021;;;;;
4483;Bouwjaar 2021;Particulier;Drenthe (PV);2022;1682.0;1194.0;433.0;39.0;16.0
4484;Bouwjaar 2021;Particulier;Drenthe (PV);2023;1671.0;1121.0;499.0;36.0;15.0
4485;Bouwjaar 2021;Particulier;Drenthe (PV);2024;1647.0;963.0;627.0;40.0;17.0
4486;Bouwjaar 2021;Particulier;Drenthe (PV);2025;1600.0;872.0;672.0;38.0;18.0
4487;Bouwjaar 2021;Particulier;Overijssel (PV);2019;;;;;
4488;Bouwjaar 2021;Particulier;Overijssel (PV);2020;;;;;
4489;Bouwjaar 2021;Particulier;Overijssel (PV);2021;;;;;
4490;Bouwjaar 2021;Particulier;Overijssel (PV);2022;3247.0;2249.0;927.0;64.0;7.0
4491;Bouwjaar 2021;Particulier;Overijssel (PV);2023;3325.0;2195.0;1058.0;63.0;9.0
4492;Bouwjaar 2021;Particulier;Overijssel (PV);2024;3313.0;1979.0;1254.0;69.0;11.0
4493;Bouwjaar 2021;Particulier;Overijssel (PV);2025;3247.0;1843.0;1324.0;71.0;9.0
4494;Bouwjaar 2021;Particulier;Flevoland (PV);2019;;;;;
4495;Bouwjaar 2021;Particulier;Flevoland (PV);2020;;;;;
4496;Bouwjaar 2021;Particulier;Flevoland (PV);2021;;;;;
4497;Bouwjaar 2021;Particulier;Flevoland (PV);2022;1506.0;1162.0;324.0;17.0;3.0
4498;Bouwjaar 2021;Particulier;Flevoland (PV);2023;1504.0;1159.0;323.0;17.0;5.0
4499;Bouwjaar 2021;Particulier;Flevoland (PV);2024;1491.0;1093.0;375.0;16.0;7.0
4500;Bouwjaar 2021;Particulier;Flevoland (PV);2025;1480.0;1061.0;389.0;20.0;10.0
4501;Bouwjaar 2021;Particulier;Gelderland (PV);2019;;;;;
4502;Bouwjaar 2021;Particulier;Gelderland (PV);2020;;;;;
4503;Bouwjaar 2021;Particulier;Gelderland (PV);2021;;;;;
4504;Bouwjaar 2021;Particulier;Gelderland (PV);2022;7050.0;4893.0;2000.0;142.0;15.0
4505;Bouwjaar 2021;Particulier;Gelderland (PV);2023;7059.0;4557.0;2350.0;140.0;12.0
4506;Bouwjaar 2021;Particulier;Gelderland (PV);2024;6942.0;3891.0;2902.0;137.0;12.0
4507;Bouwjaar 2021;Particulier;Gelderland (PV);2025;6788.0;3566.0;3074.0;133.0;15.0
4508;Bouwjaar 2021;Particulier;Utrecht (PV);2019;;;;;
4509;Bouwjaar 2021;Particulier;Utrecht (PV);2020;;;;;
4510;Bouwjaar 2021;Particulier;Utrecht (PV);2021;;;;;
4511;Bouwjaar 2021;Particulier;Utrecht (PV);2022;3640.0;1885.0;1673.0;68.0;14.0
4512;Bouwjaar 2021;Particulier;Utrecht (PV);2023;3618.0;1694.0;1852.0;59.0;13.0
4513;Bouwjaar 2021;Particulier;Utrecht (PV);2024;3705.0;1499.0;2125.0;65.0;16.0
4514;Bouwjaar 2021;Particulier;Utrecht (PV);2025;3575.0;1320.0;2169.0;69.0;17.0
4515;Bouwjaar 2021;Particulier;Noord-Holland (PV);2019;;;;;
4516;Bouwjaar 2021;Particulier;Noord-Holland (PV);2020;;;;;
4517;Bouwjaar 2021;Particulier;Noord-Holland (PV);2021;;;;;
4518;Bouwjaar 2021;Particulier;Noord-Holland (PV);2022;9787.0;4451.0;5039.0;250.0;47.0
4519;Bouwjaar 2021;Particulier;Noord-Holland (PV);2023;9813.0;4207.0;5285.0;277.0;44.0
4520;Bouwjaar 2021;Particulier;Noord-Holland (PV);2024;9744.0;3564.0;5852.0;282.0;46.0
4521;Bouwjaar 2021;Particulier;Noord-Holland (PV);2025;9720.0;3230.0;6128.0;313.0;49.0
4522;Bouwjaar 2021;Particulier;Zuid-Holland (PV);2019;;;;;
4523;Bouwjaar 2021;Particulier;Zuid-Holland (PV);2020;;;;;
4524;Bouwjaar 2021;Particulier;Zuid-Holland (PV);2021;;;;;
4525;Bouwjaar 2021;Particulier;Zuid-Holland (PV);2022;16965.0;12116.0;4635.0;174.0;40.0
4526;Bouwjaar 2021;Particulier;Zuid-Holland (PV);2023;17057.0;11780.0;5054.0;185.0;38.0
4527;Bouwjaar 2021;Particulier;Zuid-Holland (PV);2024;16875.0;10660.0;5984.0;196.0;35.0
4528;Bouwjaar 2021;Particulier;Zuid-Holland (PV);2025;16712.0;10132.0;6339.0;200.0;41.0
4529;Bouwjaar 2021;Particulier;Zeeland (PV);2019;;;;;
4530;Bouwjaar 2021;Particulier;Zeeland (PV);2020;;;;;
4531;Bouwjaar 2021;Particulier;Zeeland (PV);2021;;;;;
4532;Bouwjaar 2021;Particulier;Zeeland (PV);2022;1672.0;1095.0;535.0;34.0;8.0
4533;Bouwjaar 2021;Particulier;Zeeland (PV);2023;1721.0;1079.0;601.0;33.0;8.0
4534;Bouwjaar 2021;Particulier;Zeeland (PV);2024;1671.0;954.0;674.0;35.0;8.0
4535;Bouwjaar 2021;Particulier;Zeeland (PV);2025;1685.0;892.0;750.0;34.0;9.0
4536;Bouwjaar 2021;Particulier;Noord-Brabant (PV);2019;;;;;
4537;Bouwjaar 2021;Particulier;Noord-Brabant (PV);2020;;;;;
4538;Bouwjaar 2021;Particulier;Noord-Brabant (PV);2021;;;;;
4539;Bouwjaar 2021;Particulier;Noord-Brabant (PV);2022;9200.0;6517.0;2451.0;217.0;15.0
4540;Bouwjaar 2021;Particulier;Noord-Brabant (PV);2023;9258.0;6235.0;2789.0;214.0;20.0
4541;Bouwjaar 2021;Particulier;Noord-Brabant (PV);2024;9159.0;5489.0;3443.0;206.0;21.0
4542;Bouwjaar 2021;Particulier;Noord-Brabant (PV);2025;8913.0;4984.0;3705.0;204.0;20.0
4543;Bouwjaar 2021;Particulier;Limburg (PV);2019;;;;;
4544;Bouwjaar 2021;Particulier;Limburg (PV);2020;;;;;
4545;Bouwjaar 2021;Particulier;Limburg (PV);2021;;;;;
4546;Bouwjaar 2021;Particulier;Limburg (PV);2022;3776.0;2515.0;1137.0;118.0;6.0
4547;Bouwjaar 2021;Particulier;Limburg (PV);2023;3714.0;2401.0;1204.0;105.0;4.0
4548;Bouwjaar 2021;Particulier;Limburg (PV);2024;3609.0;2014.0;1488.0;103.0;4.0
4549;Bouwjaar 2021;Particulier;Limburg (PV);2025;3466.0;1829.0;1528.0;105.0;4.0
4550;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Nederland;2019;;;;;
4551;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Nederland;2020;;;;;
4552;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Nederland;2021;;;;;
4553;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Nederland;2022;2451.0;1126.0;1321.0;4.0;0.0
4554;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Nederland;2023;1818.0;738.0;1074.0;6.0;0.0
4555;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Nederland;2024;861.0;213.0;641.0;6.0;1.0
4556;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Nederland;2025;895.0;141.0;748.0;6.0;0.0
4557;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Groningen (PV);2019;;;;;
4558;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Groningen (PV);2020;;;;;
4559;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Groningen (PV);2021;;;;;
4560;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Groningen (PV);2022;45.0;16.0;29.0;0.0;0.0
4561;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Groningen (PV);2023;36.0;18.0;18.0;0.0;0.0
4562;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Groningen (PV);2024;29.0;7.0;22.0;0.0;0.0
4563;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Groningen (PV);2025;15.0;4.0;11.0;0.0;0.0
4564;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2019;;;;;
4565;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2020;;;;;
4566;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2021;;;;;
4567;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2022;41.0;12.0;29.0;0.0;0.0
4568;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2023;34.0;10.0;24.0;0.0;0.0
4569;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2024;19.0;4.0;15.0;0.0;0.0
4570;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2025;19.0;4.0;15.0;0.0;0.0
4571;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2019;;;;;
4572;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2020;;;;;
4573;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2021;;;;;
4574;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2022;52.0;25.0;26.0;1.0;0.0
4575;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2023;48.0;23.0;24.0;1.0;0.0
4576;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2024;25.0;5.0;20.0;0.0;0.0
4577;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2025;24.0;0.0;24.0;0.0;0.0
4578;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2019;;;;;
4579;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2020;;;;;
4580;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2021;;;;;
4581;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2022;116.0;58.0;58.0;0.0;0.0
4582;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2023;71.0;27.0;44.0;0.0;0.0
4583;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2024;41.0;7.0;34.0;0.0;0.0
4584;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2025;51.0;6.0;45.0;0.0;0.0
4585;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2019;;;;;
4586;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2020;;;;;
4587;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2021;;;;;
4588;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2022;56.0;39.0;17.0;0.0;0.0
4589;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2023;33.0;22.0;11.0;0.0;0.0
4590;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2024;13.0;5.0;8.0;0.0;0.0
4591;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2025;24.0;12.0;12.0;0.0;0.0
4592;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2019;;;;;
4593;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2020;;;;;
4594;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2021;;;;;
4595;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2022;327.0;149.0;176.0;2.0;0.0
4596;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2023;245.0;80.0;163.0;2.0;0.0
4597;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2024;124.0;25.0;97.0;2.0;0.0
4598;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2025;116.0;17.0;98.0;1.0;0.0
4599;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2019;;;;;
4600;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2020;;;;;
4601;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2021;;;;;
4602;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2022;180.0;41.0;139.0;0.0;0.0
4603;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2023;150.0;31.0;119.0;0.0;0.0
4604;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2024;81.0;14.0;67.0;0.0;0.0
4605;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2025;73.0;8.0;65.0;0.0;0.0
4606;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2019;;;;;
4607;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2020;;;;;
4608;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2021;;;;;
4609;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2022;375.0;113.0;261.0;1.0;0.0
4610;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2023;291.0;74.0;215.0;2.0;0.0
4611;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2024;161.0;43.0;117.0;1.0;0.0
4612;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2025;146.0;16.0;130.0;0.0;0.0
4613;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2019;;;;;
4614;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2020;;;;;
4615;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2021;;;;;
4616;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2022;580.0;326.0;254.0;0.0;0.0
4617;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2023;410.0;216.0;194.0;0.0;0.0
4618;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2024;158.0;57.0;101.0;0.0;0.0
4619;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2025;178.0;48.0;129.0;1.0;0.0
4620;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2019;;;;;
4621;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2020;;;;;
4622;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2021;;;;;
4623;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2022;142.0;53.0;89.0;0.0;0.0
4624;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2023;108.0;40.0;68.0;0.0;0.0
4625;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2024;36.0;8.0;28.0;0.0;0.0
4626;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2025;55.0;6.0;49.0;0.0;0.0
4627;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2019;;;;;
4628;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2020;;;;;
4629;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2021;;;;;
4630;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2022;419.0;238.0;181.0;0.0;0.0
4631;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2023;316.0;162.0;153.0;1.0;0.0
4632;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2024;140.0;32.0;104.0;3.0;1.0
4633;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2025;169.0;14.0;151.0;4.0;0.0
4634;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Limburg (PV);2019;;;;;
4635;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Limburg (PV);2020;;;;;
4636;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Limburg (PV);2021;;;;;
4637;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Limburg (PV);2022;118.0;56.0;62.0;0.0;0.0
4638;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Limburg (PV);2023;76.0;35.0;41.0;0.0;0.0
4639;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Limburg (PV);2024;34.0;6.0;28.0;0.0;0.0
4640;Bouwjaar 2021;Leeftijd: 16 tot 18 jaar;Limburg (PV);2025;25.0;6.0;19.0;0.0;0.0
4641;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Nederland;2019;;;;;
4642;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Nederland;2020;;;;;
4643;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Nederland;2021;;;;;
4644;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Nederland;2022;2202.0;1328.0;871.0;1.0;2.0
4645;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Nederland;2023;2210.0;1208.0;1000.0;1.0;1.0
4646;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Nederland;2024;2659.0;1015.0;1643.0;1.0;0.0
4647;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Nederland;2025;2066.0;667.0;1395.0;4.0;0.0
4648;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Groningen (PV);2019;;;;;
4649;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Groningen (PV);2020;;;;;
4650;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Groningen (PV);2021;;;;;
4651;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Groningen (PV);2022;73.0;46.0;27.0;0.0;0.0
4652;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Groningen (PV);2023;77.0;41.0;36.0;0.0;0.0
4653;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Groningen (PV);2024;71.0;29.0;42.0;0.0;0.0
4654;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Groningen (PV);2025;62.0;26.0;36.0;0.0;0.0
4655;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2019;;;;;
4656;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2020;;;;;
4657;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2021;;;;;
4658;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2022;39.0;19.0;20.0;0.0;0.0
4659;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2023;38.0;16.0;22.0;0.0;0.0
4660;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2024;46.0;15.0;31.0;0.0;0.0
4661;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2025;37.0;8.0;29.0;0.0;0.0
4662;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2019;;;;;
4663;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2020;;;;;
4664;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2021;;;;;
4665;Bouwjaar 2021;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2022;44.0;30.0;14.0;0.0;0.0
