ID;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
667;49 Vervoer over land;2018;5935.0;35118.6;738.6;13548.3;10160.2;1384.2;8776.0;1422.3;503.4;3032.2;3807.8;1905.8;18820.9;23.0;273.2;930.3;6260.8;6256.0;2554.3;31518.2;9508.3;1575.7;19063.6;1370.6;34.3;227.8;5.0;633.9;174.3;459.5;-11.9;12.6;24.5;1804.2;308.2;-0.5;1495.4;1012.5
668;49 Vervoer over land;2019;6341.0;36890.3;1084.7;14009.8;11069.2;2159.1;8910.1;1786.8;511.2;2808.4;3699.8;1920.4;20255.6;22.0;271.6;906.5;6903.6;6025.9;2505.1;32536.4;9766.9;1703.5;19567.8;1498.2;31.0;242.5;26.1;823.8;152.6;671.2;9.9;33.0;23.1;2146.6;305.1;-4.5;1837.0;426.4
669;49 Vervoer over land;2020;6632.0;25630.4;928.5;12293.7;1824.5;1281.4;543.0;1377.3;499.4;2827.3;3242.6;2637.0;9298.4;31.0;233.9;866.0;6674.3;6381.1;2145.6;27575.7;9129.9;847.1;18075.2;-476.5;23.9;208.8;23.1;-214.6;271.1;-485.7;2.4;24.3;21.9;-850.6;384.7;-4.8;-1240.2;349.1
670;49 Vervoer over land;2021;7658.0;31328.6;1201.5;13267.1;2963.5;2035.1;928.3;2306.5;551.3;4113.6;3993.7;2931.4;12135.9;15.6;196.1;1066.4;8033.4;7406.4;2474.9;32165.4;9621.3;828.2;19909.4;1806.5;20.9;207.2;-98.1;645.2;482.7;162.5;51.3;77.6;26.3;2218.5;4.5;-7.4;2206.5;431.9
671;49 Vervoer over land;2022;8226.0;35755.9;1268.0;14507.4;3888.7;2656.8;1232.0;2036.5;705.7;5390.2;4601.2;3358.2;14057.5;23.3;162.0;966.6;9203.9;8747.2;2595.4;39117.1;10883.1;1701.3;24106.9;2425.8;34.7;237.3;95.2;1146.8;856.4;290.4;-9.4;31.1;40.5;3455.9;410.1;-7.5;3038.3;602.6
672;50 Vervoer over water;2011;1174.0;16264.2;488.5;8475.6;1926.5;515.1;1411.4;1093.7;125.4;2156.8;778.3;1219.5;5244.8;120.8;5.7;242.1;7369.2;2790.8;490.9;7569.6;958.6;702.9;5651.1;256.9;60.3;345.5;-66.1;123.6;68.8;54.8;-21.7;13.7;35.4;7.5;39.8;-14.2;-46.5;87.7
673;50 Vervoer over water;2012;1203.0;14962.6;504.2;8222.6;1749.1;423.0;1326.0;1076.1;110.8;1846.2;650.8;802.9;4370.7;152.7;4.8;335.0;6861.1;2772.5;465.7;6911.4;861.3;717.1;5068.3;264.7;87.6;388.8;28.7;-36.5;-26.1;-10.4;10.1;25.3;15.1;-34.2;25.5;-8.0;-67.7;73.5
674;50 Vervoer over water;2013;1248.0;14187.2;77.3;8154.0;1571.4;883.8;687.6;954.7;103.9;1796.2;726.7;803.1;4079.9;140.2;4.2;263.3;6978.2;2222.8;498.6;7874.9;923.7;661.9;5960.2;329.1;44.2;353.5;56.7;14.1;31.6;-17.5;5.3;16.1;10.7;96.0;27.3;-2.1;66.6;254.5
675;50 Vervoer over water;2014;1287.0;12549.7;60.7;7652.6;1185.8;283.9;901.9;688.2;55.1;1469.5;663.1;774.8;3401.1;87.6;3.8;237.0;6594.7;1765.7;459.8;6611.6;840.9;602.9;4754.8;413.0;36.0;288.9;25.0;47.5;35.1;12.3;-21.0;7.7;28.7;211.5;30.6;11.6;192.6;140.9
676;50 Vervoer over water;2015;1306.0;13654.0;76.1;8359.0;1353.5;449.8;903.6;848.8;67.2;1402.5;597.9;949.0;4205.3;78.1;5.7;253.4;7168.6;1465.4;477.5;6758.2;935.9;660.8;4518.7;642.7;39.6;302.4;22.6;53.9;49.6;4.3;-13.6;12.3;25.9;442.8;46.9;15.1;411.0;137.7
677;50 Vervoer over water;2016;1415.0;16265.3;119.5;8913.3;2164.1;485.0;1679.1;921.1;89.5;2257.0;764.3;1036.4;5525.5;87.3;6.0;306.8;7375.8;2444.9;518.9;7350.9;1095.6;787.9;4921.6;545.8;39.0;311.1;-47.0;36.3;-6.3;42.6;-9.7;5.3;15.1;253.2;96.7;4.7;161.2;129.7
678;50 Vervoer over water;2017;1442.0;13569.6;253.3;7474.5;1764.9;485.6;1279.3;908.7;94.8;1388.0;681.8;1003.6;5597.9;85.5;0.9;333.3;4880.8;2242.3;428.8;7719.6;1123.0;737.6;5500.2;358.9;55.2;313.3;71.5;-12.0;70.9;-82.9;-5.5;11.2;16.7;154.8;63.6;2.4;93.6;133.5
679;50 Vervoer over water;2018;1596.0;17607.8;172.4;9526.7;1955.9;652.8;1303.1;1938.9;116.6;2033.1;792.4;1071.7;6381.0;530.9;1.0;351.1;7999.0;1844.7;500.2;9294.2;1224.1;902.9;6536.7;630.6;64.7;380.3;-30.8;67.6;71.4;-3.9;5.5;12.5;7.0;357.2;92.2;5.5;270.5;421.0
680;50 Vervoer over water;2019;1670.0;18233.0;173.8;9400.2;2685.2;1411.4;1273.7;1730.4;125.2;2103.0;780.7;1234.5;6719.7;558.3;0.6;288.0;8115.8;2035.1;515.5;9148.6;1259.7;860.7;6449.8;578.4;71.0;334.4;68.5;309.5;321.4;-11.8;-6.2;12.0;18.3;686.8;110.8;-1.4;574.6;219.7
681;50 Vervoer over water;2020;1749.0;17926.5;160.5;9683.6;2668.7;1196.2;1472.5;1587.5;73.2;1897.9;735.6;1119.4;6739.5;603.3;0.2;316.8;7781.7;1944.5;540.4;8971.9;1235.6;788.0;6427.8;520.5;56.0;311.1;-14.4;-34.0;90.6;-124.6;2.9;20.6;17.7;219.8;92.7;-35.1;92.0;194.5
682;50 Vervoer over water;2021;2091.0;19130.2;180.7;9655.3;2664.7;1458.3;1206.4;1718.9;143.6;2369.8;864.2;1532.9;9538.4;504.4;0.0;233.2;5967.9;2247.6;638.7;10006.3;1172.0;770.0;7022.8;1041.4;59.0;316.2;88.7;403.3;370.5;32.8;36.1;64.8;28.7;1312.4;49.4;-1.8;1261.3;239.3
683;50 Vervoer over water;2022;2200.0;20806.2;175.3;10490.0;2892.9;1499.7;1393.1;1764.9;183.6;2188.6;1028.4;2082.6;11380.8;516.3;0.0;295.8;5674.4;2261.2;677.6;13971.3;1296.7;846.0;10006.6;1822.0;80.0;266.2;1.4;849.8;799.6;50.1;8.8;48.5;39.7;2495.8;144.1;-8.2;2343.5;886.8
684;51 Vervoer door de lucht;2011;128.0;11365.5;183.1;4769.3;242.2;19.5;222.7;3640.1;237.1;643.0;504.5;1146.1;3064.9;0.3;0.0;1041.8;3930.0;2606.5;722.0;8994.2;2193.0;575.0;6043.5;182.7;39.3;178.1;-82.3;47.6;1.9;45.7;0.7;0.7;0.0;9.7;9.7;-0.6;18.8;32.5
685;51 Vervoer door de lucht;2012;126.0;10997.0;218.4;4234.1;141.7;24.5;117.2;3887.6;205.5;466.1;546.8;1296.8;2583.2;0.8;0.0;1082.0;3927.3;2729.5;674.2;9546.7;2282.3;520.0;6588.1;156.3;29.7;159.4;-72.6;-8.2;0.7;-8.9;-0.3;0.8;1.1;-54.3;9.1;-1.3;-46.6;0.5
686;51 Vervoer door de lucht;2013;130.0;9823.7;254.8;4056.8;102.2;53.1;49.1;2908.3;201.9;535.5;527.5;1236.8;1764.8;0.6;0.0;977.9;3470.1;2614.5;995.8;10439.1;2380.2;511.7;7235.9;311.3;30.9;161.0;20.2;-4.8;0.7;-5.5;-1.5;0.2;1.8;195.0;54.7;-0.7;139.6;2.9
687;51 Vervoer door de lucht;2014;120.0;8639.3;315.2;3724.8;62.2;48.2;14.0;2163.0;214.4;612.9;501.9;1044.9;202.6;0.7;0.0;989.5;3469.7;2957.3;1019.4;10158.9;1686.0;547.9;6992.8;932.1;29.0;147.4;-156.3;-53.0;-5.7;-47.3;1.1;1.2;0.0;605.6;257.1;-1.0;347.5;1.3
688;51 Vervoer door de lucht;2015;132.0;8934.0;328.8;3592.6;-11.9;51.8;-63.7;2644.8;182.2;647.5;494.5;1055.7;577.3;1.5;0.0;1131.3;3365.1;2873.5;985.4;10565.6;2628.1;522.2;6984.3;431.0;21.7;139.3;-168.5;-34.6;18.2;-52.8;-0.4;0.0;0.4;110.0;41.5;-0.9;67.6;5.7
689;51 Vervoer door de lucht;2016;143.0;9288.1;366.4;3873.8;-74.5;59.2;-133.7;2353.5;218.0;742.1;558.2;1250.6;1224.5;1.3;0.0;1107.7;3079.9;2864.8;1009.9;10357.5;2717.3;528.9;6415.3;696.0;16.6;120.1;9.5;11.6;27.6;-16.0;-1.4;0.5;1.9;612.2;71.3;-2.1;538.8;6.6
690;51 Vervoer door de lucht;2017;137.0;9169.9;416.5;4400.9;-35.7;39.0;-74.7;1374.5;201.2;984.8;656.2;1171.6;1125.8;1.4;0.1;1164.4;2751.4;3098.2;1028.7;10946.2;2812.0;545.4;6666.8;921.9;11.2;105.1;-1767.5;15.2;21.0;-5.8;0.1;0.1;0.1;-924.2;233.4;-0.9;-691.7;5.6
691;51 Vervoer door de lucht;2018;137.0;11705.1;450.1;6888.4;229.2;30.6;198.6;1346.3;261.7;903.2;628.3;997.9;1408.6;-2.2;0.0;1523.5;4456.6;3260.2;1058.4;11638.8;3102.8;1015.8;6435.6;1084.6;18.5;198.6;-124.3;36.8;34.7;2.0;0.0;0.0;0.0;817.0;209.5;1.0;608.4;18.1
692;51 Vervoer door de lucht;2019;146.0;12994.6;421.9;6941.6;289.6;90.7;198.9;2135.5;261.6;967.7;759.6;1217.1;2278.3;1.1;0.0;1736.1;4956.6;1501.6;2520.8;12808.9;3235.8;1074.6;7093.6;1404.9;40.1;312.7;-114.1;246.6;188.5;58.1;0.8;0.9;0.1;1265.7;419.6;-1.8;844.2;45.6
693;51 Vervoer door de lucht;2020;140.0;14626.0;769.2;7788.4;1934.4;126.3;1808.1;1025.7;210.8;1556.0;411.3;930.2;2007.9;3.7;0.0;1728.0;6280.6;3600.5;1005.1;6624.7;3231.3;71.5;4514.7;-1192.8;27.5;198.1;-385.4;30.1;-27.4;57.5;-6.2;0.3;6.5;-1724.9;139.9;1.0;-1584.0;108.1
694;51 Vervoer door de lucht;2021;158.0;11690.8;509.6;6829.2;310.7;49.9;260.7;1047.7;227.8;1202.5;452.8;1110.7;-132.6;3.0;0.0;1683.3;6043.4;2949.8;1143.9;7193.5;2532.8;142.7;4723.2;-205.1;15.2;223.6;-1061.8;-2.3;-9.1;6.8;0.9;0.9;0.0;-1476.8;248.0;1.5;-1227.3;24.7
695;51 Vervoer door de lucht;2022;161.0;17931.9;1011.5;7292.6;2202.3;203.1;1999.2;1539.1;364.4;2451.3;948.0;2122.8;3117.0;6.2;0.0;1869.9;6137.9;5162.9;1637.9;14687.2;3506.6;968.4;9356.2;855.9;51.0;227.8;-34.8;189.4;45.1;144.3;3.2;6.6;3.3;836.9;244.5;0.6;1082.0;23.0
696;52 Opslag, dienstverlening voor vervoer;2011;2893.0;41264.2;607.9;16596.2;10056.1;702.2;9353.9;3187.7;775.9;5121.1;2837.8;2081.4;19491.3;26.5;2.5;951.0;12219.5;6752.8;1820.6;20674.7;3630.1;953.5;14430.5;1660.5;169.8;539.8;-74.9;1131.0;135.4;995.5;-25.5;11.9;37.4;2321.1;324.4;-4.6;1992.1;875.6
697;52 Opslag, dienstverlening voor vervoer;2012;3043.0;46199.6;724.0;18602.8;11073.5;1089.1;10000.8;3414.0;673.2;6172.4;2732.4;2807.4;20714.5;48.6;2.1;1048.3;14500.4;8044.8;1840.9;22770.9;4045.9;1120.4;15685.1;1919.6;255.3;702.4;3.0;1120.5;178.2;942.3;-24.7;6.1;30.8;2571.3;296.9;-7.8;2266.6;998.7
698;52 Opslag, dienstverlening voor vervoer;2013;3248.0;47757.1;807.6;19303.3;10617.9;821.0;9797.0;4052.0;685.0;6568.6;2744.4;2978.3;21833.0;48.7;1.8;1012.5;14536.6;8482.1;1842.4;22976.9;3957.0;1174.0;16024.9;1821.0;255.2;716.3;29.7;886.8;156.1;730.7;-15.3;8.0;23.3;2261.1;297.1;-3.5;1960.6;1264.1
699;52 Opslag, dienstverlening voor vervoer;2014;3380.0;48586.2;742.3;19319.5;11462.2;697.3;10764.9;4952.1;939.3;5554.1;3229.1;2387.6;21583.4;154.4;1.4;1246.9;15791.4;7734.6;2073.9;25035.1;4353.6;1135.3;17322.1;2224.1;304.7;815.0;-38.1;1806.7;215.7;1591.0;-9.5;14.2;23.7;3473.0;333.1;-8.7;3131.2;1409.3
700;52 Opslag, dienstverlening voor vervoer;2015;3501.0;52069.3;1265.1;20657.8;13293.4;774.9;12518.5;4796.8;740.7;5613.1;3125.7;2576.6;24568.5;178.7;3.8;1194.5;15689.6;8319.1;2115.0;25942.9;4819.2;1259.7;18014.3;1849.8;285.9;818.2;-6.2;1034.9;205.7;829.2;76.6;100.8;24.2;2422.8;380.1;2.7;2045.4;1368.6
701;52 Opslag, dienstverlening voor vervoer;2016;3734.0;59605.2;1368.1;21902.8;16302.0;1046.8;15255.2;5742.1;723.2;6702.9;3800.3;3064.0;28339.1;115.0;1.8;1203.6;16924.2;10573.1;2448.4;28879.2;4674.2;1465.3;20788.7;1951.0;210.5;802.1;40.2;2296.3;273.1;2023.1;-3.7;76.3;80.0;3692.3;313.3;-9.4;3369.6;1677.5
702;52 Opslag, dienstverlening voor vervoer;2017;3922.0;65649.9;1675.8;23963.9;19143.0;2275.9;16867.1;7300.4;839.5;5868.3;3816.9;3041.9;31220.8;123.5;7.4;1185.2;18600.6;12023.8;2488.5;29180.7;4805.6;1526.5;20776.4;2072.1;259.1;837.7;-174.1;1014.6;-827.2;1841.8;-17.2;7.2;24.4;2316.9;355.6;-12.9;1948.4;2036.9
703;52 Opslag, dienstverlening voor vervoer;2018;4037.0;70365.3;2751.0;23586.4;22145.7;1497.1;20648.6;8697.9;788.0;5274.0;4019.0;3103.2;33425.5;150.5;44.6;2351.5;20475.1;11429.2;2488.9;30847.4;5641.2;1673.4;21291.1;2241.7;283.7;833.0;-60.8;789.0;244.9;544.1;83.2;106.3;23.1;2503.9;367.4;-24.3;2112.2;1337.5
704;52 Opslag, dienstverlening voor vervoer;2019;4199.0;116732.9;6134.9;27695.4;49425.1;1536.2;47888.8;12943.2;832.2;5261.8;4208.3;10232.1;64089.6;160.9;39.2;1466.7;25524.1;22800.2;2652.2;32266.1;5707.5;2638.0;21588.0;2332.6;387.2;956.5;64.1;1314.0;323.0;991.0;140.1;178.8;38.7;3281.4;533.8;-17.1;2730.4;3428.8
705;52 Opslag, dienstverlening voor vervoer;2020;4365.0;108362.0;5807.6;28801.4;39119.1;2711.3;36407.8;11937.5;953.4;6635.1;4207.9;10900.1;50157.3;136.1;41.5;1492.1;28892.1;24915.0;2727.9;32326.5;5551.2;2628.2;22944.8;1202.4;334.1;895.6;74.6;895.9;471.9;423.9;-60.2;32.6;92.8;1551.0;317.0;2.4;1236.4;3758.2
706;52 Opslag, dienstverlening voor vervoer;2021;5134.0;97305.3;3324.1;30644.1;30582.8;4021.4;26561.4;11044.2;1120.0;8814.7;5867.7;5907.7;47626.9;137.1;51.4;1713.2;27458.9;16759.1;3558.7;39367.4;6188.7;2036.7;28731.3;2410.7;184.6;803.3;52.6;2195.1;655.6;1539.5;335.7;365.1;29.3;4375.4;435.4;-10.7;3929.3;4769.5
707;52 Opslag, dienstverlening voor vervoer;2022;5473.0;125316.4;5545.2;34187.2;37219.8;4586.8;32633.0;14446.0;3171.2;11664.5;10550.5;8532.1;61272.9;241.5;49.5;1967.1;34072.7;21624.5;6088.2;81410.2;9246.6;2741.1;65289.4;4133.0;433.3;1175.3;193.3;3486.4;1132.7;2353.7;-184.1;61.9;246.0;6886.5;951.0;-44.5;5891.0;3665.1
708;53 Post en koeriers;2011;438.0;19676.3;773.7;1126.2;10196.5;1028.9;9167.6;1541.3;6.9;4489.0;643.3;899.5;10138.6;1.9;0.0;841.0;3587.5;4741.3;365.9;6561.8;2064.3;211.1;3693.2;593.2;175.6;253.5;-30.7;1744.8;1490.9;253.9;25.8;26.8;1.0;2255.2;131.7;-0.1;2123.4;385.6
709;53 Post en koeriers;2012;422.0;17173.8;792.5;1143.6;10303.7;1506.1;8797.7;2090.7;7.5;1407.8;650.0;777.9;10893.1;1.6;0.0;797.1;2543.5;2511.7;426.7;6106.1;1865.7;201.2;3478.5;560.6;107.6;199.0;-4.6;516.1;435.4;80.8;-0.3;0.2;0.5;980.5;140.7;0.3;840.2;11.5
710;53 Post en koeriers;2013;454.0;15229.8;793.1;1153.5;8589.7;128.4;8461.3;1158.8;6.7;1695.5;660.9;1171.7;8992.7;1.9;0.0;993.3;2293.2;2585.2;363.5;6640.7;1937.7;208.6;3727.1;767.3;60.5;231.1;-13.3;-317.0;-311.7;-5.4;0.1;0.7;0.6;266.5;164.7;-0.5;101.3;185.9
711;53 Post en koeriers;2014;478.0;15085.4;787.1;1016.1;9080.5;114.8;8965.7;1073.1;13.7;1215.7;663.1;1236.0;8936.4;1.3;0.0;1114.0;1788.3;2847.8;397.6;6486.2;1879.9;182.9;3932.4;490.9;43.2;151.4;-88.8;147.0;1.7;145.3;-0.7;0.5;1.2;440.2;110.9;-0.1;329.2;290.0
712;53 Post en koeriers;2015;525.0;15385.3;814.9;1143.1;9646.4;441.0;9205.4;1016.4;8.9;1297.7;668.1;789.8;9847.2;1.7;0.3;887.9;1251.6;3022.5;374.0;6465.9;1889.7;167.9;3867.2;541.0;35.1;134.6;-9.5;293.3;49.6;243.7;-0.3;0.4;0.7;725.0;117.8;-0.1;607.1;26.2
713;53 Post en koeriers;2016;585.0;6107.8;763.0;793.2;2011.4;46.2;1965.3;154.4;8.0;789.5;508.2;1080.1;2389.0;3.0;0.3;750.9;399.0;2279.8;285.8;4731.8;1486.2;123.2;2641.1;481.3;29.1;97.0;91.8;-135.9;-3.5;-132.4;-1.7;0.3;2.0;367.6;79.0;-0.2;288.4;17.8
714;53 Post en koeriers;2017;629.0;16930.2;6768.0;855.1;6765.0;47.7;6717.3;177.1;9.2;900.3;539.1;916.6;5076.2;3.1;0.2;635.9;8816.8;2023.8;374.3;6567.5;1592.3;153.7;4462.3;359.2;15.1;119.4;69.8;-100.7;2.3;-103.1;-0.6;0.6;1.2;223.3;33.6;-0.2;256.7;60.0
715;53 Post en koeriers;2018;652.0;16462.0;2505.1;886.3;8642.6;50.9;8591.8;1069.7;10.2;987.9;599.9;1760.1;1539.1;7.9;0.2;579.2;6824.0;7170.9;340.7;8903.9;1544.8;161.9;6826.6;370.5;15.3;97.5;-1.0;-502.1;15.8;-517.9;3.9;4.5;0.6;-210.8;203.3;1.4;-6.2;91.3
716;53 Post en koeriers;2019;665.0;16641.4;1825.2;1119.4;9856.9;72.6;9784.3;645.4;11.7;772.7;496.8;1913.4;4751.1;3.3;0.0;526.8;7656.0;3254.2;450.1;11191.5;1607.8;247.4;9084.7;251.7;27.5;41.8;34.1;-55.6;22.1;-77.6;-1.2;0.5;1.7;214.9;134.8;-0.6;79.4;98.0
717;53 Post en koeriers;2020;670.0;26342.5;1860.9;1630.0;18283.1;1023.2;17259.9;705.5;26.5;1756.5;932.3;1147.7;19863.3;2.3;0.0;289.0;1910.9;3553.1;723.9;14032.0;2108.3;316.1;11285.2;322.4;16.3;51.0;135.7;657.2;19.2;638.0;0.0;0.8;0.8;1080.6;180.9;0.1;899.8;291.1
718;53 Post en koeriers;2021;743.0;32287.3;1860.8;2021.5;18133.1;147.8;17985.3;4816.5;35.8;2765.4;1130.2;1523.9;21812.3;2.9;0.0;348.1;5334.2;3947.1;842.7;16953.7;2586.8;314.2;13178.9;873.8;31.9;79.6;51.8;1096.4;114.3;982.2;-0.8;1.4;2.2;1973.5;223.1;-0.7;1749.7;317.5
719;53 Post en koeriers;2022;810.0;31757.9;1905.6;2260.0;18395.1;237.6;18157.5;4834.4;108.5;2214.0;1205.5;834.8;21677.4;1.9;0.0;349.3;4986.1;3955.4;787.8;17453.3;2439.5;343.7;13922.3;747.8;71.0;122.0;-22.5;1023.6;34.3;989.3;8.1;9.6;1.4;1706.0;147.7;-0.2;1558.1;1203.0
720;I Horeca;2011;8085.0;16975.1;629.6;8713.7;1164.4;564.1;600.3;1106.4;274.3;2867.2;555.8;1663.7;5956.5;3.1;4.7;940.6;5995.7;3361.1;713.4;12537.2;3982.6;795.8;6678.7;1080.0;52.9;346.8;-13.8;127.4;99.6;27.8;-12.0;49.8;61.9;887.8;170.4;-1.6;715.8;642.1
721;I Horeca;2012;8605.0;18545.1;1080.7;9133.6;1329.1;636.9;692.2;1210.9;322.1;3210.0;554.9;1703.7;6222.5;10.1;6.5;987.9;6157.3;4393.3;767.4;13505.5;4195.0;765.2;7561.3;983.9;51.3;414.0;-1.1;70.6;70.8;-0.2;8.3;47.1;38.8;699.0;169.0;-4.0;526.0;371.7
722;I Horeca;2013;9162.0;21361.5;1132.4;10891.7;1729.4;709.4;1020.1;1507.0;326.0;3027.8;600.3;2146.8;7663.9;3.4;6.3;1008.6;6643.8;5157.5;878.1;14599.6;4588.4;862.0;8021.4;1127.8;61.9;441.3;21.3;182.8;145.3;37.5;-6.2;49.4;55.5;946.3;182.5;0.4;764.1;454.5
723;I Horeca;2014;9897.0;23236.9;1209.4;11776.7;1885.5;903.2;982.4;1607.3;368.6;3537.8;722.7;2128.9;8427.8;6.4;9.0;1173.5;7688.0;4893.2;1038.9;15711.5;4808.5;901.0;8620.0;1382.0;77.8;437.0;32.1;208.9;159.0;49.9;-8.5;50.9;59.4;1255.3;259.3;-1.5;994.5;471.4
724;I Horeca;2015;10523.0;22384.1;743.7;11480.6;1882.7;913.9;968.8;1692.9;451.5;3212.6;692.9;2227.2;8427.9;8.5;3.2;1036.1;7501.8;4390.8;1015.9;16268.8;4825.7;876.4;9047.6;1519.0;56.8;396.9;28.4;287.0;268.3;18.7;11.0;57.2;46.2;1505.4;264.7;-1.5;1239.1;1043.0
725;I Horeca;2016;11639.0;24660.1;814.0;12343.3;1945.6;1199.1;746.5;1946.6;487.8;3635.9;922.3;2564.7;9143.6;8.4;2.6;1085.6;8538.2;4744.8;1137.1;18030.3;5188.2;936.0;10019.4;1886.8;45.0;416.8;16.0;291.3;277.6;13.7;6.9;63.4;56.5;1829.1;335.3;-1.3;1492.6;574.9
726;I Horeca;2017;12240.0;25678.8;1393.5;11861.5;2057.3;1349.5;707.8;2287.4;661.6;3539.3;914.7;2963.6;10583.7;19.0;3.3;912.8;7834.9;5058.7;1266.3;20804.9;5623.7;1027.3;12157.9;1996.1;48.5;381.7;20.6;499.5;480.4;19.1;-13.8;43.4;57.2;2169.2;388.8;-2.2;1778.2;973.8
727;I Horeca;2018;13337.0;32280.5;1733.8;16298.6;2512.1;1615.4;896.8;2789.6;692.2;4024.8;953.4;3276.0;13292.7;14.3;1.4;1367.5;10972.3;5240.5;1391.8;21749.5;6120.3;1154.4;12272.4;2202.4;49.3;424.0;-16.2;460.6;429.6;31.1;-4.3;48.4;52.7;2267.8;404.5;14.4;1877.7;756.5
728;I Horeca;2019;14225.0;35498.7;1767.8;18006.4;2948.0;2001.3;946.6;3364.0;814.5;4168.5;991.9;3437.5;14575.5;15.7;0.9;1376.4;12499.8;5589.5;1440.7;24162.6;6684.3;1293.3;14270.4;1914.6;71.2;450.2;16.1;605.6;600.3;5.3;1.6;82.3;80.8;2158.8;381.0;2.9;1780.8;935.0
729;I Horeca;2020;14683.0;38303.8;3015.6;19306.2;2934.0;2146.1;787.9;3400.3;507.9;4823.4;634.6;3681.8;14380.9;9.2;0.9;1267.9;14825.0;6652.9;1167.1;15119.7;4957.1;1305.1;9519.3;-661.8;39.7;530.5;-72.3;84.7;236.8;-152.1;213.7;286.8;73.1;-926.5;75.0;4.1;-997.3;190.8
730;I Horeca;2021;17992.0;54719.4;2887.1;20205.9;10625.6;3541.2;7084.4;6700.5;583.4;8145.6;681.9;4889.5;24854.6;18.3;1.4;1253.2;17810.5;9455.1;1326.3;16277.8;5020.8;1221.4;9334.2;701.3;74.4;520.4;99.7;815.6;732.1;83.5;681.1;739.1;58.0;1851.7;185.7;1.4;1667.3;356.0
731;I Horeca;2022;19451.0;67125.1;3131.9;23473.3;12372.2;4413.1;7959.1;8668.2;1516.3;9645.2;1683.6;6634.5;29160.1;54.9;3.2;1411.4;21795.3;12687.4;2012.7;30786.7;7751.9;1590.6;18762.1;2682.1;142.1;718.2;59.0;1513.0;1105.8;407.2;298.0;425.2;127.2;3975.9;510.4;0.4;3465.9;980.7
732;55 Logiesverstrekking;2011;1894.0;10091.0;248.6;6357.0;486.7;264.1;222.6;555.2;146.3;1376.4;215.9;704.8;3378.4;0.7;4.7;487.9;3967.1;1973.9;278.3;5011.5;1438.1;445.7;2651.4;476.3;32.2;219.2;-20.6;32.2;30.2;2.0;-15.2;16.8;32.0;285.7;73.1;-0.8;211.8;84.5
733;55 Logiesverstrekking;2012;1969.0;10238.5;212.5;6409.7;598.5;289.1;309.5;586.8;138.7;1429.5;203.7;658.9;3029.3;8.2;6.5;499.7;4285.8;2113.6;295.3;4759.1;1373.8;404.9;2630.2;350.1;30.0;289.4;-9.1;17.0;17.2;-0.1;-4.2;8.4;12.6;94.4;57.5;-2.8;34.1;194.9
734;55 Logiesverstrekking;2013;2089.0;12391.4;279.5;7898.2;984.9;332.6;652.3;762.6;145.2;1239.9;248.7;832.3;3998.8;1.8;6.3;514.0;4608.7;2876.5;385.2;5625.8;1599.4;499.1;2960.5;566.8;42.7;322.1;17.8;93.6;100.3;-6.7;-5.3;19.6;24.9;393.6;75.9;1.3;319.0;105.0
735;55 Logiesverstrekking;2014;2129.0;13161.2;330.4;8499.5;867.2;359.9;507.3;772.5;147.9;1264.4;328.1;951.2;4200.5;4.8;9.0;501.8;5491.8;2478.9;474.2;5908.6;1660.1;510.6;3159.0;578.9;42.3;308.7;17.3;44.5;50.7;-6.2;-3.5;14.3;17.7;370.9;115.1;-0.3;255.4;195.8
736;55 Logiesverstrekking;2015;2213.0;13442.7;327.4;8563.4;841.2;418.7;422.5;774.2;217.9;1407.4;307.8;1003.5;4439.4;7.6;3.2;509.1;5492.7;2531.0;459.8;6672.9;1673.7;508.0;3806.5;684.7;32.4;282.5;6.1;121.7;106.4;15.3;4.6;24.8;20.2;567.0;121.0;-0.6;445.4;200.2
737;55 Logiesverstrekking;2016;2408.0;14898.8;377.9;9178.1;959.2;565.5;393.7;946.4;242.7;1526.5;468.3;1199.8;5130.8;7.7;2.6;557.8;5961.3;2743.7;495.0;7174.7;1764.5;534.6;4018.5;857.1;23.1;296.4;-2.9;165.5;146.2;19.2;1.3;24.8;23.5;747.7;152.3;-1.2;594.3;215.1
