ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
1194;Mannen;Totaal;Gesubsidieerde instellingen;951;2008;6.0;6.0;38.56;5530.0;5509.0;77180.0;66360.0;10820.0;6900.0;37.7;37.6;1715.0;1755.0
1195;Mannen;Totaal;Gesubsidieerde instellingen;951;2009;6.0;6.0;39.3;5641.0;5623.0;78520.0;67690.0;10830.0;6860.0;37.5;37.4;1717.0;1765.0
1196;Mannen;Totaal;Gesubsidieerde instellingen;952;2006;285.0;248.0;18.39;2254.0;2239.0;30440.0;27050.0;3380.0;0.0;31.9;31.8;1461.0;1676.0
1197;Mannen;Totaal;Gesubsidieerde instellingen;952;2007;287.0;249.0;18.87;2286.0;2269.0;30910.0;27430.0;3480.0;0.0;31.9;31.7;1443.0;1659.0
1198;Mannen;Totaal;Gesubsidieerde instellingen;952;2008;292.0;254.0;19.37;2352.0;2334.0;32110.0;28230.0;3880.0;0.0;31.9;31.7;1446.0;1658.0
1199;Mannen;Totaal;Gesubsidieerde instellingen;952;2009;300.0;260.0;19.79;2404.0;2387.0;32900.0;28850.0;4050.0;0.0;31.8;31.7;1448.0;1670.0
1200;Mannen;Totaal;Overheid;Totaal;2006;511.0;472.0;23.09;3005.0;2984.0;41320.0;36060.0;5260.0;20.0;34.2;34.0;1551.0;1678.0
1201;Mannen;Totaal;Overheid;Totaal;2007;511.0;472.0;23.97;3093.0;3069.0;42640.0;37120.0;5520.0;30.0;34.2;34.0;1537.0;1665.0
1202;Mannen;Totaal;Overheid;Totaal;2008;509.0;470.0;24.5;3169.0;3147.0;44360.0;38030.0;6330.0;30.0;34.1;33.9;1541.0;1669.0
1203;Mannen;Totaal;Overheid;Totaal;2009;507.0;468.0;25.03;3252.0;3229.0;45780.0;39020.0;6760.0;30.0;34.1;33.9;1548.0;1678.0
1204;Mannen;Totaal;Overheid;601;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1205;Mannen;Totaal;Overheid;601;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1206;Mannen;Totaal;Overheid;601;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1207;Mannen;Totaal;Overheid;601;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1208;Mannen;Totaal;Overheid;602;2006;2.0;1.0;12.87;620.0;617.0;8830.0;7440.0;1380.0;20.0;12.7;12.6;575.0;1688.0
1209;Mannen;Totaal;Overheid;602;2007;2.0;1.0;13.07;625.0;620.0;8600.0;7500.0;1110.0;0.0;12.6;12.6;569.0;1672.0
1210;Mannen;Totaal;Overheid;602;2008;2.0;1.0;11.24;599.0;596.0;8840.0;7180.0;1660.0;0.0;14.2;14.1;637.0;1729.0
1211;Mannen;Totaal;Overheid;602;2009;2.0;1.0;11.74;619.0;617.0;8400.0;7430.0;970.0;0.0;13.9;13.9;630.0;1798.0
1212;Mannen;Totaal;Overheid;603;2006;;;;;;;;;;;;;
1213;Mannen;Totaal;Overheid;603;2007;;;;;;;;;;;;;
1214;Mannen;Totaal;Overheid;603;2008;;;;;;;;;;;;;
1215;Mannen;Totaal;Overheid;603;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1216;Mannen;Totaal;Overheid;604;2006;2.0;2.0;2.45;284.0;284.0;3620.0;3410.0;200.0;0.0;31.2;31.2;1391.0;1736.0
1217;Mannen;Totaal;Overheid;604;2007;2.0;2.0;2.43;296.0;295.0;3730.0;3550.0;180.0;0.0;32.7;32.7;1460.0;1746.0
1218;Mannen;Totaal;Overheid;604;2008;2.0;2.0;2.22;262.0;262.0;3310.0;3150.0;170.0;0.0;31.7;31.7;1416.0;1668.0
1219;Mannen;Totaal;Overheid;604;2009;3.0;2.0;2.35;270.0;270.0;3340.0;3250.0;100.0;0.0;30.6;30.6;1381.0;1694.0
1220;Mannen;Totaal;Overheid;605;2006;1.0;1.0;12.14;1570.0;1562.0;20610.0;18840.0;1770.0;10.0;33.3;33.1;1544.0;1681.0
1221;Mannen;Totaal;Overheid;605;2007;1.0;1.0;12.6;1620.0;1611.0;21190.0;19440.0;1750.0;10.0;33.3;33.2;1534.0;1665.0
1222;Mannen;Totaal;Overheid;605;2008;1.0;1.0;13.09;1677.0;1668.0;21790.0;20120.0;1670.0;10.0;33.2;33.1;1530.0;1666.0
1223;Mannen;Totaal;Overheid;605;2009;1.0;1.0;13.31;1706.0;1696.0;22310.0;20470.0;1840.0;20.0;33.1;32.9;1529.0;1673.0
1224;Mannen;Totaal;Overheid;606;2006;506.0;469.0;23.21;3027.0;3006.0;41620.0;36320.0;5300.0;20.0;34.2;34.1;1554.0;1678.0
1225;Mannen;Totaal;Overheid;606;2007;505.0;468.0;24.11;3119.0;3095.0;43000.0;37430.0;5570.0;30.0;34.3;34.1;1540.0;1664.0
1226;Mannen;Totaal;Overheid;606;2008;503.0;466.0;24.64;3197.0;3174.0;44750.0;38360.0;6390.0;30.0;34.2;34.0;1546.0;1669.0
1227;Mannen;Totaal;Overheid;606;2009;501.0;464.0;25.2;3285.0;3263.0;46260.0;39420.0;6830.0;30.0;34.3;34.1;1554.0;1678.0
1228;Mannen;Totaal;Overheid;701;2006;79.0;65.0;16.81;1996.0;1987.0;27430.0;23950.0;3480.0;0.0;31.3;31.2;1418.0;1707.0
1229;Mannen;Totaal;Overheid;701;2007;87.0;73.0;17.48;2082.0;2073.0;28620.0;24990.0;3640.0;10.0;31.6;31.6;1423.0;1694.0
1230;Mannen;Totaal;Overheid;701;2008;89.0;75.0;17.99;2135.0;2125.0;29750.0;25620.0;4130.0;10.0;31.3;31.2;1418.0;1696.0
1231;Mannen;Totaal;Overheid;701;2009;92.0;77.0;18.34;2189.0;2179.0;30650.0;26270.0;4390.0;10.0;31.4;31.3;1426.0;1707.0
1232;Mannen;Totaal;Overheid;702;2006;432.0;407.0;24.12;3189.0;3165.0;43840.0;38260.0;5580.0;30.0;34.7;34.5;1575.0;1674.0
1233;Mannen;Totaal;Overheid;702;2007;424.0;398.0;25.18;3301.0;3274.0;45520.0;39610.0;5910.0;30.0;34.7;34.5;1560.0;1659.0
1234;Mannen;Totaal;Overheid;702;2008;420.0;395.0;25.75;3389.0;3364.0;47460.0;40660.0;6800.0;40.0;34.7;34.4;1567.0;1664.0
1235;Mannen;Totaal;Overheid;702;2009;416.0;391.0;26.36;3486.0;3461.0;49110.0;41830.0;7280.0;40.0;34.8;34.5;1575.0;1673.0
1236;Mannen;Totaal;Overheid;703;2006;;;;;;;;;;;;;
1237;Mannen;Totaal;Overheid;703;2007;;;;;;;;;;;;;
1238;Mannen;Totaal;Overheid;703;2008;;;;;;;;;;;;;
1239;Mannen;Totaal;Overheid;703;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1240;Mannen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2006;20.0;3.0;21.23;494.0;482.0;7270.0;5930.0;1340.0;0.0;6.3;6.1;272.0;1613.0
1241;Mannen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2007;20.0;3.0;22.07;514.0;502.0;7530.0;6170.0;1360.0;0.0;6.5;6.2;273.0;1594.0
1242;Mannen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2008;20.0;3.0;24.26;569.0;556.0;8470.0;6830.0;1640.0;0.0;6.4;6.2;275.0;1597.0
1243;Mannen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2009;20.0;3.0;25.1;592.0;584.0;8810.0;7110.0;1700.0;0.0;6.4;6.3;279.0;1610.0
1244;Mannen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2006;17.0;8.0;23.0;1435.0;1421.0;19740.0;17220.0;2530.0;0.0;16.8;16.7;741.0;1618.0
1245;Mannen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2007;17.0;8.0;23.79;1469.0;1449.0;20420.0;17630.0;2780.0;0.0;16.7;16.6;731.0;1596.0
1246;Mannen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2008;17.0;8.0;24.6;1526.0;1508.0;21610.0;18310.0;3300.0;0.0;16.7;16.5;735.0;1598.0
1247;Mannen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2009;17.0;8.0;25.4;1567.0;1555.0;22450.0;18800.0;3650.0;0.0;16.6;16.5;734.0;1603.0
1248;Mannen;Totaal;Overheid;803;2006;12.0;8.0;23.39;1986.0;1962.0;27220.0;23840.0;3380.0;10.0;22.7;22.5;1007.0;1621.0
1249;Mannen;Totaal;Overheid;803;2007;13.0;8.0;24.26;2051.0;2017.0;28360.0;24610.0;3750.0;10.0;22.7;22.5;997.0;1602.0
1250;Mannen;Totaal;Overheid;803;2008;13.0;8.0;24.53;2110.0;2065.0;29670.0;25330.0;4340.0;10.0;22.8;22.5;1010.0;1613.0
1251;Mannen;Totaal;Overheid;803;2009;13.0;8.0;25.11;2139.0;2117.0;30380.0;25670.0;4710.0;10.0;22.7;22.5;1012.0;1619.0
1252;Mannen;Totaal;Overheid;804;2006;19.0;15.0;25.03;2624.0;2593.0;35670.0;31480.0;4190.0;10.0;28.2;28.0;1243.0;1603.0
1253;Mannen;Totaal;Overheid;804;2007;21.0;16.0;26.53;2735.0;2705.0;37610.0;32820.0;4790.0;10.0;28.1;27.9;1224.0;1571.0
1254;Mannen;Totaal;Overheid;804;2008;23.0;18.0;27.15;2848.0;2803.0;39650.0;34180.0;5470.0;10.0;28.1;27.8;1239.0;1569.0
1255;Mannen;Totaal;Overheid;804;2009;24.0;19.0;28.0;2911.0;2886.0;41130.0;34930.0;6200.0;10.0;27.9;27.8;1237.0;1570.0
1256;Mannen;Totaal;Overheid;805;2006;43.0;39.0;24.69;3049.0;3019.0;41680.0;36580.0;5100.0;10.0;32.9;32.6;1467.0;1616.0
1257;Mannen;Totaal;Overheid;805;2007;46.0;42.0;26.0;3156.0;3128.0;43510.0;37880.0;5630.0;10.0;32.8;32.6;1444.0;1587.0
1258;Mannen;Totaal;Overheid;805;2008;51.0;47.0;26.67;3275.0;3231.0;45620.0;39300.0;6320.0;10.0;32.9;32.6;1454.0;1567.0
1259;Mannen;Totaal;Overheid;805;2009;52.0;48.0;27.3;3346.0;3305.0;47200.0;40150.0;7050.0;10.0;32.9;32.5;1453.0;1571.0
1260;Mannen;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2006;399.0;399.0;22.89;3243.0;3223.0;44620.0;38920.0;5700.0;30.0;37.1;36.9;1690.0;1690.0
1261;Mannen;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2007;395.0;395.0;23.68;3339.0;3315.0;46000.0;40070.0;5940.0;30.0;37.2;37.0;1680.0;1680.0
1262;Mannen;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2008;385.0;385.0;24.14;3417.0;3399.0;47830.0;41000.0;6830.0;40.0;37.2;37.0;1690.0;1690.0
1263;Mannen;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2009;383.0;383.0;24.62;3508.0;3487.0;49310.0;42100.0;7210.0;40.0;37.3;37.1;1700.0;1700.0
1264;Mannen;Totaal;Overheid;901;2006;45.0;44.0;19.57;2960.0;2724.0;41950.0;35520.0;6430.0;20.0;38.0;36.1;1671.0;1711.0
1265;Mannen;Totaal;Overheid;901;2007;47.0;45.0;20.51;3102.0;2839.0;43710.0;37230.0;6480.0;20.0;38.4;36.1;1661.0;1702.0
1266;Mannen;Totaal;Overheid;901;2008;44.0;43.0;21.18;3182.0;2925.0;45990.0;38190.0;7800.0;20.0;38.4;36.0;1657.0;1700.0
1267;Mannen;Totaal;Overheid;901;2009;47.0;46.0;21.37;3244.0;3000.0;46750.0;38920.0;7820.0;10.0;38.7;36.5;1685.0;1721.0
1268;Mannen;Totaal;Overheid;902;2006;466.0;428.0;23.47;3009.0;3009.0;41260.0;36110.0;5140.0;20.0;33.8;33.8;1539.0;1675.0
1269;Mannen;Totaal;Overheid;902;2007;464.0;426.0;24.35;3092.0;3092.0;42540.0;37110.0;5430.0;30.0;33.8;33.8;1524.0;1661.0
1270;Mannen;Totaal;Overheid;902;2008;465.0;427.0;24.84;3168.0;3168.0;44210.0;38010.0;6190.0;30.0;33.7;33.7;1530.0;1666.0
1271;Mannen;Totaal;Overheid;902;2009;461.0;422.0;25.43;3252.0;3252.0;45680.0;39030.0;6650.0;30.0;33.7;33.7;1535.0;1674.0
1272;Mannen;Totaal;Overheid;951;2006;3.0;2.0;34.44;4894.0;4853.0;68170.0;58730.0;9440.0;4820.0;36.9;36.6;1691.0;1709.0
1273;Mannen;Totaal;Overheid;951;2007;3.0;3.0;36.3;5093.0;5057.0;70650.0;61120.0;9530.0;5080.0;36.8;36.6;1672.0;1690.0
1274;Mannen;Totaal;Overheid;951;2008;3.0;3.0;38.19;5353.0;5325.0;74730.0;64230.0;10500.0;6100.0;36.8;36.6;1673.0;1691.0
1275;Mannen;Totaal;Overheid;951;2009;3.0;3.0;39.28;5563.0;5535.0;77600.0;66750.0;10840.0;5910.0;37.1;36.9;1691.0;1707.0
1276;Mannen;Totaal;Overheid;952;2006;508.0;469.0;23.03;2996.0;2975.0;41180.0;35950.0;5240.0;0.0;34.1;34.0;1550.0;1678.0
1277;Mannen;Totaal;Overheid;952;2007;508.0;469.0;23.9;3082.0;3058.0;42490.0;36990.0;5500.0;0.0;34.2;34.0;1536.0;1665.0
1278;Mannen;Totaal;Overheid;952;2008;506.0;467.0;24.42;3157.0;3135.0;44200.0;37890.0;6310.0;0.0;34.1;33.9;1540.0;1669.0
1279;Mannen;Totaal;Overheid;952;2009;505.0;465.0;24.94;3239.0;3217.0;45600.0;38870.0;6730.0;0.0;34.1;33.9;1548.0;1678.0
1280;Mannen;Voltijd;Totaal;Totaal;2006;2955.0;2955.0;20.61;3102.0;3052.0;42840.0;37230.0;5610.0;900.0;39.3;38.7;1777.0;1777.0
1281;Mannen;Voltijd;Totaal;Totaal;2007;3017.0;3017.0;21.14;3165.0;3112.0;43980.0;37980.0;6000.0;940.0;39.5;38.8;1767.0;1767.0
1282;Mannen;Voltijd;Totaal;Totaal;2008;3039.0;3039.0;21.76;3265.0;3208.0;45400.0;39180.0;6210.0;1090.0;39.5;38.8;1769.0;1769.0
1283;Mannen;Voltijd;Totaal;Totaal;2009;2961.0;2961.0;22.37;3378.0;3323.0;46700.0;40530.0;6170.0;1110.0;39.6;38.9;1782.0;1782.0
1284;Mannen;Voltijd;Totaal;601;2006;69.0;69.0;11.9;1921.0;1844.0;24780.0;23050.0;1730.0;30.0;41.1;40.3;1859.0;1859.0
1285;Mannen;Voltijd;Totaal;601;2007;81.0;81.0;11.94;1897.0;1815.0;24510.0;22770.0;1750.0;40.0;40.9;39.9;1825.0;1825.0
1286;Mannen;Voltijd;Totaal;601;2008;86.0;86.0;12.32;1959.0;1880.0;25340.0;23510.0;1830.0;120.0;41.2;39.9;1832.0;1832.0
1287;Mannen;Voltijd;Totaal;601;2009;68.0;68.0;12.55;2010.0;1944.0;25900.0;24120.0;1780.0;160.0;41.4;40.3;1859.0;1859.0
1288;Mannen;Voltijd;Totaal;602;2006;19.0;19.0;14.08;2226.0;2156.0;30120.0;26710.0;3400.0;180.0;40.9;40.0;1838.0;1838.0
1289;Mannen;Voltijd;Totaal;602;2007;21.0;21.0;14.0;2207.0;2130.0;29940.0;26480.0;3460.0;150.0;41.1;40.1;1826.0;1826.0
1290;Mannen;Voltijd;Totaal;602;2008;21.0;21.0;14.26;2231.0;2181.0;30370.0;26770.0;3600.0;180.0;40.8;40.0;1835.0;1835.0
1291;Mannen;Voltijd;Totaal;602;2009;20.0;20.0;15.23;2399.0;2357.0;32480.0;28790.0;3690.0;200.0;41.0;40.3;1857.0;1857.0
1292;Mannen;Voltijd;Totaal;603;2006;135.0;135.0;33.46;5108.0;5104.0;65370.0;61300.0;4070.0;4470.0;39.7;39.7;1830.0;1830.0
1293;Mannen;Voltijd;Totaal;603;2007;141.0;141.0;33.6;5098.0;5095.0;65200.0;61180.0;4020.0;4500.0;39.8;39.7;1819.0;1819.0
1294;Mannen;Voltijd;Totaal;603;2008;138.0;138.0;34.41;5234.0;5232.0;66920.0;62810.0;4100.0;4920.0;39.8;39.8;1825.0;1825.0
1295;Mannen;Voltijd;Totaal;603;2009;143.0;143.0;35.29;5389.0;5386.0;68410.0;64670.0;3740.0;4730.0;39.8;39.8;1832.0;1832.0
1296;Mannen;Voltijd;Totaal;604;2006;12.0;12.0;2.91;445.0;444.0;5570.0;5340.0;230.0;20.0;40.1;40.0;1828.0;1828.0
1297;Mannen;Voltijd;Totaal;604;2007;16.0;16.0;2.91;441.0;440.0;5500.0;5290.0;200.0;20.0;40.1;40.1;1814.0;1814.0
1298;Mannen;Voltijd;Totaal;604;2008;18.0;18.0;2.96;452.0;451.0;5650.0;5420.0;230.0;30.0;39.9;39.9;1826.0;1826.0
1299;Mannen;Voltijd;Totaal;604;2009;17.0;17.0;3.13;469.0;468.0;5810.0;5630.0;170.0;10.0;39.2;39.1;1796.0;1796.0
1300;Mannen;Voltijd;Totaal;605;2006;53.0;53.0;11.76;1657.0;1651.0;22130.0;19880.0;2250.0;0.0;36.6;36.5;1684.0;1684.0
1301;Mannen;Voltijd;Totaal;605;2007;52.0;52.0;12.03;1678.0;1673.0;22430.0;20140.0;2290.0;10.0;36.5;36.5;1669.0;1669.0
1302;Mannen;Voltijd;Totaal;605;2008;51.0;51.0;12.33;1718.0;1714.0;23020.0;20620.0;2400.0;10.0;36.5;36.4;1668.0;1668.0
1303;Mannen;Voltijd;Totaal;605;2009;49.0;49.0;12.52;1762.0;1757.0;23650.0;21140.0;2510.0;10.0;36.7;36.6;1684.0;1684.0
1304;Mannen;Voltijd;Totaal;606;2006;2666.0;2666.0;20.48;3079.0;3026.0;42840.0;36940.0;5900.0;770.0;39.3;38.7;1774.0;1774.0
1305;Mannen;Voltijd;Totaal;606;2007;2706.0;2706.0;21.09;3155.0;3099.0;44210.0;37860.0;6350.0;810.0;39.4;38.8;1764.0;1764.0
1306;Mannen;Voltijd;Totaal;606;2008;2725.0;2725.0;21.75;3262.0;3201.0;45730.0;39140.0;6590.0;950.0;39.5;38.7;1766.0;1766.0
1307;Mannen;Voltijd;Totaal;606;2009;2664.0;2664.0;22.28;3361.0;3302.0;46860.0;40330.0;6540.0;970.0;39.5;38.9;1779.0;1779.0
1308;Mannen;Voltijd;Totaal;701;2006;423.0;423.0;14.99;2303.0;2256.0;30760.0;27640.0;3120.0;410.0;39.9;39.3;1806.0;1806.0
1309;Mannen;Voltijd;Totaal;701;2007;524.0;524.0;15.06;2294.0;2244.0;30530.0;27530.0;3010.0;400.0;39.9;39.3;1788.0;1788.0
1310;Mannen;Voltijd;Totaal;701;2008;573.0;573.0;15.65;2393.0;2336.0;32010.0;28720.0;3290.0;480.0;40.0;39.2;1791.0;1791.0
1311;Mannen;Voltijd;Totaal;701;2009;547.0;547.0;16.16;2479.0;2425.0;33330.0;29750.0;3580.0;490.0;40.0;39.2;1800.0;1800.0
1312;Mannen;Voltijd;Totaal;702;2006;2397.0;2397.0;20.87;3130.0;3077.0;43700.0;37560.0;6140.0;790.0;39.2;38.6;1769.0;1769.0
1313;Mannen;Voltijd;Totaal;702;2007;2352.0;2352.0;21.74;3244.0;3187.0;45700.0;38920.0;6780.0;850.0;39.3;38.7;1759.0;1759.0
1314;Mannen;Voltijd;Totaal;702;2008;2328.0;2328.0;22.51;3363.0;3302.0;47420.0;40360.0;7060.0;1010.0;39.3;38.6;1761.0;1761.0
1315;Mannen;Voltijd;Totaal;702;2009;2271.0;2271.0;23.05;3467.0;3410.0;48550.0;41610.0;6950.0;1030.0;39.4;38.8;1775.0;1775.0
1316;Mannen;Voltijd;Totaal;703;2006;135.0;135.0;33.46;5108.0;5104.0;65370.0;61300.0;4070.0;4470.0;39.7;39.7;1830.0;1830.0
1317;Mannen;Voltijd;Totaal;703;2007;141.0;141.0;33.6;5098.0;5095.0;65200.0;61180.0;4020.0;4500.0;39.8;39.7;1819.0;1819.0
1318;Mannen;Voltijd;Totaal;703;2008;138.0;138.0;34.41;5234.0;5232.0;66920.0;62810.0;4100.0;4920.0;39.8;39.8;1825.0;1825.0
1319;Mannen;Voltijd;Totaal;703;2009;143.0;143.0;35.29;5389.0;5386.0;68410.0;64670.0;3740.0;4730.0;39.8;39.8;1832.0;1832.0
1320;Mannen;Voltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1321;Mannen;Voltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1322;Mannen;Voltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1323;Mannen;Voltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1324;Mannen;Voltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1325;Mannen;Voltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1326;Mannen;Voltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1327;Mannen;Voltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1328;Mannen;Voltijd;Totaal;803;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1329;Mannen;Voltijd;Totaal;803;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1330;Mannen;Voltijd;Totaal;803;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1331;Mannen;Voltijd;Totaal;803;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1332;Mannen;Voltijd;Totaal;804;2006;9.0;9.0;19.93;2362.0;2030.0;30720.0;28340.0;2380.0;330.0;31.2;28.0;1222.0;1222.0
1333;Mannen;Voltijd;Totaal;804;2007;9.0;9.0;20.12;2358.0;2026.0;30970.0;28290.0;2680.0;310.0;31.2;28.1;1209.0;1209.0
1334;Mannen;Voltijd;Totaal;804;2008;14.0;14.0;21.46;3121.0;2172.0;40960.0;37460.0;3510.0;300.0;37.0;28.1;1214.0;1214.0
1335;Mannen;Voltijd;Totaal;804;2009;11.0;11.0;21.74;2905.0;2259.0;38570.0;34860.0;3710.0;300.0;34.7;28.6;1247.0;1247.0
1336;Mannen;Voltijd;Totaal;805;2006;90.0;90.0;20.41;2634.0;2565.0;35860.0;31610.0;4250.0;350.0;34.3;33.5;1508.0;1508.0
1337;Mannen;Voltijd;Totaal;805;2007;90.0;90.0;20.47;2616.0;2543.0;35560.0;31400.0;4170.0;350.0;34.2;33.4;1491.0;1491.0
1338;Mannen;Voltijd;Totaal;805;2008;112.0;112.0;21.51;2808.0;2648.0;37920.0;33700.0;4220.0;330.0;34.9;33.2;1477.0;1477.0
1339;Mannen;Voltijd;Totaal;805;2009;108.0;108.0;21.76;2817.0;2699.0;39030.0;33810.0;5220.0;370.0;34.5;33.3;1488.0;1488.0
1340;Mannen;Voltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2006;2856.0;2856.0;20.62;3119.0;3071.0;43090.0;37430.0;5660.0;920.0;39.5;38.9;1787.0;1787.0
1341;Mannen;Voltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2007;2917.0;2917.0;21.15;3184.0;3133.0;44280.0;38210.0;6060.0;960.0;39.6;39.0;1777.0;1777.0
1342;Mannen;Voltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2008;2913.0;2913.0;21.76;3283.0;3234.0;45700.0;39400.0;6300.0;1120.0;39.7;39.1;1783.0;1783.0
1343;Mannen;Voltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2009;2842.0;2842.0;22.39;3401.0;3351.0;47020.0;40810.0;6220.0;1140.0;39.8;39.2;1796.0;1796.0
1344;Mannen;Voltijd;Totaal;901;2006;450.0;450.0;15.96;2721.0;2394.0;36510.0;32660.0;3850.0;220.0;43.0;39.1;1800.0;1800.0
1345;Mannen;Voltijd;Totaal;901;2007;472.0;472.0;16.38;2777.0;2438.0;37270.0;33330.0;3940.0;230.0;43.2;39.2;1787.0;1787.0
1346;Mannen;Voltijd;Totaal;901;2008;460.0;460.0;17.09;2896.0;2517.0;38930.0;34750.0;4180.0;260.0;43.4;38.8;1768.0;1768.0
1347;Mannen;Voltijd;Totaal;901;2009;423.0;423.0;17.21;2990.0;2609.0;40290.0;35880.0;4410.0;290.0;44.1;39.6;1820.0;1820.0
1348;Mannen;Voltijd;Totaal;902;2006;2504.0;2504.0;21.46;3171.0;3171.0;43970.0;38050.0;5930.0;1030.0;38.6;38.6;1773.0;1773.0
1349;Mannen;Voltijd;Totaal;902;2007;2545.0;2545.0;22.03;3237.0;3237.0;45220.0;38840.0;6380.0;1070.0;38.8;38.8;1763.0;1763.0
1350;Mannen;Voltijd;Totaal;902;2008;2579.0;2579.0;22.59;3331.0;3331.0;46550.0;39970.0;6580.0;1230.0;38.8;38.8;1770.0;1770.0
1351;Mannen;Voltijd;Totaal;902;2009;2539.0;2539.0;23.25;3442.0;3442.0;47770.0;41310.0;6460.0;1250.0;38.8;38.8;1776.0;1776.0
1352;Mannen;Voltijd;Totaal;951;2006;426.0;426.0;29.75;4516.0;4493.0;65050.0;54190.0;10860.0;6260.0;39.6;39.4;1812.0;1812.0
1353;Mannen;Voltijd;Totaal;951;2007;437.0;437.0;30.59;4619.0;4596.0;67540.0;55430.0;12110.0;6480.0;39.7;39.5;1803.0;1803.0
1354;Mannen;Voltijd;Totaal;951;2008;440.0;440.0;31.24;4732.0;4708.0;68650.0;56780.0;11870.0;7500.0;39.8;39.6;1808.0;1808.0
1355;Mannen;Voltijd;Totaal;951;2009;435.0;435.0;31.77;4834.0;4810.0;68850.0;58010.0;10840.0;7540.0;39.8;39.6;1817.0;1817.0
1356;Mannen;Voltijd;Totaal;952;2006;2528.0;2528.0;19.03;2864.0;2809.0;39090.0;34370.0;4720.0;0.0;39.3;38.6;1771.0;1771.0
1357;Mannen;Voltijd;Totaal;952;2007;2579.0;2579.0;19.49;2918.0;2860.0;39980.0;35020.0;4960.0;0.0;39.4;38.7;1761.0;1761.0
