ID;RegioS;Perioden;TotaalIncidenten_1;TotaalBrandincidenten_2;TotaalAutomatischGemeld_3;AfgehandeldDoorDeMeldkamer_4;AlarmeringenVanDeBrandweer_5;TotaalTelefonischGemeld_6;AfgehandeldDoorDeMeldkamer_7;AlarmeringenVanDeBrandweer_8;TotaalHulpverleningsincidenten_9;AfgehandeldDoorDeMeldkamer_10;AlarmeringenVanDeBrandweer_11
1103;Haaglanden (VR);2016 4e kwartaal;3900;2300;1160;60;1100;1140;160;980;1600;240;1340
1104;Haaglanden (VR);2016;13540;7700;4460;100;4340;3240;300;2920;5840;560;5280
1105;Haaglanden (VR);2017 1e kwartaal;3520;1980;940;40;920;1040;200;840;1540;160;1380
1106;Haaglanden (VR);2017 2e kwartaal;3300;1620;900;40;860;720;20;700;1680;180;1500
1107;Haaglanden (VR);2017 3e kwartaal;3680;1680;1060;40;1020;620;20;620;2000;220;1800
1108;Haaglanden (VR);2017 4e kwartaal;3840;2080;1040;40;1000;1040;120;940;1740;200;1540
1109;Haaglanden (VR);2017;14320;7380;3940;160;3780;3420;340;3080;6960;740;6200
1110;Haaglanden (VR);2018 1e kwartaal;4080;1920;880;40;840;1040;260;780;2180;300;1880
1111;Haaglanden (VR);2018 2e kwartaal;3460;1680;940;20;920;740;20;720;1780;220;1540
1112;Haaglanden (VR);2018 3e kwartaal;3660;1860;1020;40;980;840;20;820;1820;260;1540
1113;Haaglanden (VR);2018 4e kwartaal;3800;2180;1040;40;1000;1140;200;940;1620;260;1360
1114;Haaglanden (VR);2018;14980;7620;3880;140;3740;3740;500;3240;7360;1060;6320
1115;Haaglanden (VR);2019 1e kwartaal;3920;2060;900;20;880;1160;320;840;1860;280;1580
1116;Haaglanden (VR);2019 2e kwartaal;3620;1680;960;40;920;740;20;720;1940;80;1860
1117;Haaglanden (VR);2019 3e kwartaal;3500;1740;1040;40;1000;700;20;680;1760;40;1720
1118;Haaglanden (VR);2019 4e kwartaal;4740;3140;1000;40;940;2140;320;1840;1580;40;1560
1119;Haaglanden (VR);2019;15780;8640;3900;160;3740;4740;660;4100;7140;420;6720
1120;Hollands-Midden (VR);2013 1e kwartaal;1660;1140;660;0;660;460;20;440;520;40;500
1121;Hollands-Midden (VR);2013 2e kwartaal;1660;980;640;0;640;360;0;340;660;60;600
1122;Hollands-Midden (VR);2013 3e kwartaal;1940;1180;780;0;760;400;0;400;760;100;660
1123;Hollands-Midden (VR);2013 4e kwartaal;2800;1140;680;20;680;460;40;440;1640;580;1060
1124;Hollands-Midden (VR);2013;8060;4440;2760;20;2740;1680;60;1620;3600;780;2820
1125;Hollands-Midden (VR);2014 1e kwartaal;1660;1100;620;0;620;460;60;420;580;40;540
1126;Hollands-Midden (VR);2014 2e kwartaal;1840;1040;640;60;580;380;0;380;820;120;680
1127;Hollands-Midden (VR);2014 3e kwartaal;2460;1080;720;40;660;360;0;340;1400;580;800
1128;Hollands-Midden (VR);2014 4e kwartaal;1960;1120;640;20;620;480;40;440;840;200;640
1129;Hollands-Midden (VR);2014;7940;4320;2620;120;2500;1700;120;1580;3620;960;2680
1130;Hollands-Midden (VR);2015 1e kwartaal;1880;1020;520;0;520;480;40;440;860;160;700
1131;Hollands-Midden (VR);2015 2e kwartaal;1660;880;540;0;540;360;0;340;760;80;700
1132;Hollands-Midden (VR);2015 3e kwartaal;2760;940;600;0;580;360;0;340;1820;740;1060
1133;Hollands-Midden (VR);2015 4e kwartaal;1780;1060;640;0;640;420;40;380;720;40;680
1134;Hollands-Midden (VR);2015;8060;3900;2300;20;2280;1620;80;1520;4160;1040;3120
1135;Hollands-Midden (VR);2016 1e kwartaal;1700;980;520;20;520;440;40;400;720;60;660
1136;Hollands-Midden (VR);2016 2e kwartaal;1680;840;520;20;500;320;0;320;840;80;760
1137;Hollands-Midden (VR);2016 3e kwartaal;1800;960;560;40;540;400;0;380;840;120;720
1138;Hollands-Midden (VR);2016 4e kwartaal;1900;1020;500;20;480;500;40;460;900;80;800
1139;Hollands-Midden (VR);2016;7080;3800;2120;80;2040;1680;100;1560;3280;320;2960
1140;Hollands-Midden (VR);2017 1e kwartaal;1780;900;460;20;440;460;40;420;880;100;780
1141;Hollands-Midden (VR);2017 2e kwartaal;1920;920;460;20;440;460;0;460;1000;120;900
1142;Hollands-Midden (VR);2017 3e kwartaal;1840;800;440;20;420;360;0;360;1060;120;940
1143;Hollands-Midden (VR);2017 4e kwartaal;1800;880;440;20;420;440;20;420;940;140;800
1144;Hollands-Midden (VR);2017;7360;3500;1780;80;1700;1700;80;1640;3860;460;3400
1145;Hollands-Midden (VR);2018 1e kwartaal;2480;840;340;20;320;500;60;420;1640;540;1100
1146;Hollands-Midden (VR);2018 2e kwartaal;1760;760;360;20;360;400;20;400;980;180;800
1147;Hollands-Midden (VR);2018 3e kwartaal;2080;900;420;20;380;480;20;480;1180;160;1020
1148;Hollands-Midden (VR);2018 4e kwartaal;1720;820;360;20;320;460;40;440;900;140;760
1149;Hollands-Midden (VR);2018;8020;3320;1480;80;1400;1860;120;1720;4700;1040;3660
1150;Hollands-Midden (VR);2019 1e kwartaal;1740;780;340;20;320;440;40;400;960;160;800
1151;Hollands-Midden (VR);2019 2e kwartaal;1940;820;400;20;380;440;20;420;1100;80;1040
1152;Hollands-Midden (VR);2019 3e kwartaal;1800;760;360;0;360;380;20;380;1040;40;1000
1153;Hollands-Midden (VR);2019 4e kwartaal;1700;860;380;20;360;480;20;460;840;40;800
1154;Hollands-Midden (VR);2019;7160;3220;1480;80;1400;1740;80;1660;3940;300;3640
1155;Rotterdam-Rijnmond (VR);2013 1e kwartaal;4320;2700;1480;60;1420;1220;220;1000;1620;60;1560
1156;Rotterdam-Rijnmond (VR);2013 2e kwartaal;4300;2480;1440;60;1400;1040;60;980;1820;280;1540
1157;Rotterdam-Rijnmond (VR);2013 3e kwartaal;4960;2820;1680;60;1620;1140;60;1060;2140;480;1660
1158;Rotterdam-Rijnmond (VR);2013 4e kwartaal;6660;3300;1700;60;1640;1600;240;1360;3360;780;2600
1159;Rotterdam-Rijnmond (VR);2013;20260;11320;6320;240;6080;5000;580;4420;8940;1580;7360
1160;Rotterdam-Rijnmond (VR);2014 1e kwartaal;4540;2760;1360;100;1260;1420;300;1120;1780;300;1480
1161;Rotterdam-Rijnmond (VR);2014 2e kwartaal;4640;2620;1540;180;1360;1080;60;1020;2020;340;1680
1162;Rotterdam-Rijnmond (VR);2014 3e kwartaal;5000;2640;1660;200;1460;980;60;920;2360;500;1860
1163;Rotterdam-Rijnmond (VR);2014 4e kwartaal;5500;3200;1720;200;1520;1480;340;1120;2300;460;1840
1164;Rotterdam-Rijnmond (VR);2014;19680;11220;6280;680;5600;4940;760;4200;8460;1600;6860
1165;Rotterdam-Rijnmond (VR);2015 1e kwartaal;5120;2560;1340;180;1160;1220;300;920;2560;560;2000
1166;Rotterdam-Rijnmond (VR);2015 2e kwartaal;4520;2420;1380;160;1220;1040;60;960;2100;400;1700
1167;Rotterdam-Rijnmond (VR);2015 3e kwartaal;5420;2740;1640;260;1380;1100;60;1040;2680;520;2180
1168;Rotterdam-Rijnmond (VR);2015 4e kwartaal;5160;3060;1600;220;1380;1460;280;1180;2100;380;1720
1169;Rotterdam-Rijnmond (VR);2015;20220;10780;5980;820;5140;4800;680;4120;9440;1860;7580
1170;Rotterdam-Rijnmond (VR);2016 1e kwartaal;4580;2580;1320;220;1120;1260;280;980;2000;340;1660
1171;Rotterdam-Rijnmond (VR);2016 2e kwartaal;4900;2400;1460;260;1200;920;60;880;2500;600;1920
1172;Rotterdam-Rijnmond (VR);2016 3e kwartaal;4700;2500;1460;640;840;1040;80;960;2200;560;1640
1173;Rotterdam-Rijnmond (VR);2016 4e kwartaal;5340;3000;1520;860;660;1480;280;1220;2340;580;1760
1174;Rotterdam-Rijnmond (VR);2016;19520;10480;5780;1960;3820;4720;700;4020;9040;2060;6980
1175;Rotterdam-Rijnmond (VR);2017 1e kwartaal;4720;2520;1320;720;600;1200;240;960;2200;520;1680
1176;Rotterdam-Rijnmond (VR);2017 2e kwartaal;4640;2500;1280;700;580;1220;100;1120;2140;480;1660
1177;Rotterdam-Rijnmond (VR);2017 3e kwartaal;4460;2240;1400;740;660;840;60;780;2220;460;1760
1178;Rotterdam-Rijnmond (VR);2017 4e kwartaal;4900;2760;1580;880;720;1160;160;1020;2160;400;1740
1179;Rotterdam-Rijnmond (VR);2017;18720;10000;5580;3020;2560;4420;540;3880;8720;1860;6860
1180;Rotterdam-Rijnmond (VR);2018 1e kwartaal;5700;2640;1480;740;720;1160;280;880;3080;880;2200
1181;Rotterdam-Rijnmond (VR);2018 2e kwartaal;5200;2580;1520;840;680;1060;100;960;2620;760;1860
1182;Rotterdam-Rijnmond (VR);2018 3e kwartaal;5380;2760;1460;760;700;1300;100;1200;2620;660;1960
1183;Rotterdam-Rijnmond (VR);2018 4e kwartaal;5120;2740;1460;700;760;1280;200;1080;2360;480;1900
1184;Rotterdam-Rijnmond (VR);2018;21400;10720;5900;3060;2860;4820;680;4140;10680;2760;7920
1185;Rotterdam-Rijnmond (VR);2019 1e kwartaal;5160;2700;1340;720;620;1360;380;1000;2460;580;1860
1186;Rotterdam-Rijnmond (VR);2019 2e kwartaal;5280;2480;1360;640;720;1120;80;1020;2800;740;2060
1187;Rotterdam-Rijnmond (VR);2019 3e kwartaal;5080;2360;1440;680;760;940;80;860;2720;660;2060
1188;Rotterdam-Rijnmond (VR);2019 4e kwartaal;5260;2980;1560;820;760;1420;300;1100;2280;460;1820
1189;Rotterdam-Rijnmond (VR);2019;20760;10520;5680;2840;2840;4820;840;3980;10260;2440;7800
1190;Zuid-Holland-Zuid (VR);2013 1e kwartaal;1040;740;440;20;420;300;20;280;280;60;220
1191;Zuid-Holland-Zuid (VR);2013 2e kwartaal;1040;700;400;40;360;300;20;300;340;120;240
1192;Zuid-Holland-Zuid (VR);2013 3e kwartaal;1200;700;400;20;380;320;20;280;500;200;300
1193;Zuid-Holland-Zuid (VR);2013 4e kwartaal;1380;680;360;20;340;320;20;320;700;200;500
1194;Zuid-Holland-Zuid (VR);2013;4660;2840;1580;100;1480;1260;80;1180;1820;580;1240
1195;Zuid-Holland-Zuid (VR);2014 1e kwartaal;860;580;260;20;240;320;20;300;280;80;200
1196;Zuid-Holland-Zuid (VR);2014 2e kwartaal;960;520;240;20;220;280;20;260;440;160;280
1197;Zuid-Holland-Zuid (VR);2014 3e kwartaal;1100;480;240;20;220;240;20;220;620;260;360
1198;Zuid-Holland-Zuid (VR);2014 4e kwartaal;960;540;240;20;220;320;20;300;400;120;280
1199;Zuid-Holland-Zuid (VR);2014;3880;2140;980;60;900;1160;80;1080;1740;620;1120
1200;Zuid-Holland-Zuid (VR);2015 1e kwartaal;1020;480;200;20;180;300;20;280;520;120;400
1201;Zuid-Holland-Zuid (VR);2015 2e kwartaal;980;480;200;20;200;280;20;260;480;160;320
1202;Zuid-Holland-Zuid (VR);2015 3e kwartaal;1520;500;200;20;180;300;40;260;1020;500;520
1203;Zuid-Holland-Zuid (VR);2015 4e kwartaal;1000;520;200;20;180;320;20;300;460;140;320
1204;Zuid-Holland-Zuid (VR);2015;4480;1980;800;80;720;1180;80;1100;2500;940;1560
1205;Zuid-Holland-Zuid (VR);2016 1e kwartaal;880;480;180;20;160;320;20;300;400;120;280
1206;Zuid-Holland-Zuid (VR);2016 2e kwartaal;860;400;180;20;160;240;20;220;460;140;320
1207;Zuid-Holland-Zuid (VR);2016 3e kwartaal;1000;420;180;20;160;240;20;220;580;260;340
1208;Zuid-Holland-Zuid (VR);2016 4e kwartaal;1240;620;180;40;140;460;40;420;600;220;380
1209;Zuid-Holland-Zuid (VR);2016;3980;1940;700;100;600;1240;100;1140;2040;740;1300
1210;Zuid-Holland-Zuid (VR);2017 1e kwartaal;1040;480;160;20;140;320;20;300;560;200;360
1211;Zuid-Holland-Zuid (VR);2017 2e kwartaal;1060;480;140;20;120;320;40;300;600;200;400
1212;Zuid-Holland-Zuid (VR);2017 3e kwartaal;1000;400;160;100;60;240;20;220;580;200;400
1213;Zuid-Holland-Zuid (VR);2017 4e kwartaal;1040;520;180;100;80;340;40;300;540;200;340
1214;Zuid-Holland-Zuid (VR);2017;4140;1880;640;240;400;1220;120;1100;2280;780;1500
1215;Zuid-Holland-Zuid (VR);2018 1e kwartaal;1380;440;140;80;60;300;20;280;940;340;600
1216;Zuid-Holland-Zuid (VR);2018 2e kwartaal;940;400;120;80;60;280;20;240;540;120;420
1217;Zuid-Holland-Zuid (VR);2018 3e kwartaal;1120;500;180;80;100;340;20;320;620;100;520
1218;Zuid-Holland-Zuid (VR);2018 4e kwartaal;980;540;180;100;100;340;20;320;440;80;360
1219;Zuid-Holland-Zuid (VR);2018;4420;1880;640;320;320;1260;100;1160;2540;640;1900
1220;Zuid-Holland-Zuid (VR);2019 1e kwartaal;1060;480;160;80;80;320;20;300;600;200;400
1221;Zuid-Holland-Zuid (VR);2019 2e kwartaal;1060;440;160;80;80;280;20;260;620;200;420
1222;Zuid-Holland-Zuid (VR);2019 3e kwartaal;1060;440;160;80;80;280;20;260;620;200;420
1223;Zuid-Holland-Zuid (VR);2019 4e kwartaal;980;520;160;80;80;360;20;360;460;120;340
1224;Zuid-Holland-Zuid (VR);2019;4160;1860;640;300;340;1240;60;1180;2300;720;1600
1225;Zeeland (VR);2013 1e kwartaal;2600;1860;1560;1320;220;300;80;220;740;520;220
1226;Zeeland (VR);2013 2e kwartaal;2560;1800;1480;1240;260;300;60;240;780;500;280
1227;Zeeland (VR);2013 3e kwartaal;3080;2080;1760;1480;280;320;60;260;1000;580;420
1228;Zeeland (VR);2013 4e kwartaal;2660;1800;1520;1260;260;280;40;240;860;520;340
1229;Zeeland (VR);2013;10920;7560;6320;5300;1020;1220;260;960;3360;2120;1240
1230;Zeeland (VR);2014 1e kwartaal;2260;1600;1340;1080;260;260;40;220;660;460;220
1231;Zeeland (VR);2014 2e kwartaal;2500;1720;1420;1160;240;300;60;240;800;500;280
1232;Zeeland (VR);2014 3e kwartaal;2700;1900;1600;1360;240;300;60;260;780;420;360
1233;Zeeland (VR);2014 4e kwartaal;2380;1780;1500;1260;240;280;60;240;600;360;240
1234;Zeeland (VR);2014;9820;6980;5840;4860;980;1160;220;920;2840;1740;1100
1235;Zeeland (VR);2015 1e kwartaal;2300;1640;1380;1180;200;260;60;220;660;340;320
1236;Zeeland (VR);2015 2e kwartaal;2200;1460;1180;1000;180;280;60;220;740;460;280
1237;Zeeland (VR);2015 3e kwartaal;2960;1900;1580;1320;260;300;80;240;1080;620;440
1238;Zeeland (VR);2015 4e kwartaal;2380;1700;1420;1200;220;280;40;240;680;400;280
1239;Zeeland (VR);2015;9840;6700;5580;4700;880;1120;220;920;3140;1800;1340
1240;Zeeland (VR);2016 1e kwartaal;2460;1820;1560;1360;180;260;60;200;640;360;280
1241;Zeeland (VR);2016 2e kwartaal;2680;1940;1700;1440;260;240;60;200;740;400;340
1242;Zeeland (VR);2016 3e kwartaal;2800;1960;1500;1240;280;460;100;360;840;400;440
1243;Zeeland (VR);2016 4e kwartaal;2620;1920;1580;1320;260;320;60;260;720;380;320
1244;Zeeland (VR);2016;10560;7640;6340;5360;980;1300;280;1020;2920;1540;1380
1245;Zeeland (VR);2017 1e kwartaal;2480;1760;1480;1240;240;280;60;220;720;380;340
1246;Zeeland (VR);2017 2e kwartaal;2500;1660;1320;1100;220;340;60;280;840;440;400
1247;Zeeland (VR);2017 3e kwartaal;2760;1900;1620;1380;240;280;60;220;860;360;520
1248;Zeeland (VR);2017 4e kwartaal;2660;1540;1280;1000;260;280;60;220;1100;680;440
1249;Zeeland (VR);2017;10400;6880;5700;4760;940;1180;220;960;3520;1840;1680
1250;Zeeland (VR);2018 1e kwartaal;2860;860;580;340;220;300;60;240;2000;1480;520
1251;Zeeland (VR);2018 2e kwartaal;2960;880;600;400;200;280;40;240;2100;1520;580
1252;Zeeland (VR);2018 3e kwartaal;2920;1040;560;380;180;480;80;400;1880;1320;560
1253;Zeeland (VR);2018 4e kwartaal;2680;980;600;400;200;360;80;280;1700;1240;460
1254;Zeeland (VR);2018;11420;3760;2340;1520;820;1420;260;1160;7660;5560;2100
1255;Zeeland (VR);2019 1e kwartaal;3060;840;560;400;140;300;60;240;2220;1660;560
1256;Zeeland (VR);2019 2e kwartaal;2600;820;480;340;140;340;80;280;1780;1200;580
1257;Zeeland (VR);2019 3e kwartaal;2620;920;520;340;160;420;100;320;1700;1160;540
1258;Zeeland (VR);2019 4e kwartaal;2300;1060;740;540;180;320;60;260;1240;780;460
1259;Zeeland (VR);2019;10580;3640;2280;1640;640;1380;280;1080;6940;4800;2140
1260;Midden- en West-Brabant (VR);2013 1e kwartaal;2920;2160;1480;800;700;680;60;620;760;240;520
1261;Midden- en West-Brabant (VR);2013 2e kwartaal;3120;2340;1580;820;760;760;60;700;800;200;600
1262;Midden- en West-Brabant (VR);2013 3e kwartaal;3140;2180;1480;840;640;700;60;640;980;300;680
1263;Midden- en West-Brabant (VR);2013 4e kwartaal;3580;2240;1520;900;620;720;60;680;1340;420;920
1264;Midden- en West-Brabant (VR);2013;12780;8920;6060;3340;2700;2860;240;2620;3860;1160;2720
1265;Midden- en West-Brabant (VR);2014 1e kwartaal;2660;1880;1180;620;560;700;60;660;780;200;580
1266;Midden- en West-Brabant (VR);2014 2e kwartaal;2820;1960;1220;660;560;740;60;680;860;200;660
1267;Midden- en West-Brabant (VR);2014 3e kwartaal;3420;1980;1320;740;580;660;60;600;1440;620;820
1268;Midden- en West-Brabant (VR);2014 4e kwartaal;3020;1940;1320;660;640;620;40;580;1100;220;880
1269;Midden- en West-Brabant (VR);2014;11940;7760;5040;2680;2360;2720;220;2500;4180;1240;2940
1270;Midden- en West-Brabant (VR);2015 1e kwartaal;3020;1800;1160;620;540;660;40;600;1220;380;840
1271;Midden- en West-Brabant (VR);2015 2e kwartaal;2580;1700;1040;540;500;660;60;600;860;220;660
1272;Midden- en West-Brabant (VR);2015 3e kwartaal;3640;1940;1300;680;620;640;60;580;1700;640;1060
1273;Midden- en West-Brabant (VR);2015 4e kwartaal;2860;1900;1220;640;580;680;80;600;980;240;740
1274;Midden- en West-Brabant (VR);2015;12100;7340;4720;2480;2240;2620;240;2380;4760;1480;3280
1275;Midden- en West-Brabant (VR);2016 1e kwartaal;2520;1660;1000;560;440;660;60;600;860;260;600
1276;Midden- en West-Brabant (VR);2016 2e kwartaal;2880;1680;1100;580;500;600;60;540;1200;480;720
1277;Midden- en West-Brabant (VR);2016 3e kwartaal;2900;1720;1080;560;520;640;60;560;1180;500;680
1278;Midden- en West-Brabant (VR);2016 4e kwartaal;3160;1840;1160;640;520;680;80;580;1320;600;720
1279;Midden- en West-Brabant (VR);2016;11460;6880;4320;2340;1980;2560;260;2300;4560;1840;2720
1280;Midden- en West-Brabant (VR);2017 1e kwartaal;3160;1720;1080;620;460;640;60;580;1420;620;820
1281;Midden- en West-Brabant (VR);2017 2e kwartaal;2980;1820;1000;520;480;820;100;720;1180;460;720
1282;Midden- en West-Brabant (VR);2017 3e kwartaal;2740;1620;1040;580;460;580;80;500;1120;360;760
1283;Midden- en West-Brabant (VR);2017 4e kwartaal;2860;1760;1060;660;420;680;100;580;1120;460;660
1284;Midden- en West-Brabant (VR);2017;11720;6900;4160;2360;1800;2720;360;2380;4840;1900;2920
1285;Midden- en West-Brabant (VR);2018 1e kwartaal;3760;1620;940;540;400;680;100;560;2140;1300;860
1286;Midden- en West-Brabant (VR);2018 2e kwartaal;2720;1680;980;580;400;680;100;580;1040;400;640
1287;Midden- en West-Brabant (VR);2018 3e kwartaal;3280;1940;960;600;360;980;160;820;1340;620;720
1288;Midden- en West-Brabant (VR);2018 4e kwartaal;3120;1800;1060;700;360;740;120;620;1300;680;640
1289;Midden- en West-Brabant (VR);2018;12880;7040;3960;2440;1520;3080;480;2600;5840;2980;2860
1290;Midden- en West-Brabant (VR);2019 1e kwartaal;3600;1540;920;620;320;620;80;520;2060;1260;800
1291;Midden- en West-Brabant (VR);2019 2e kwartaal;3000;1580;860;540;320;720;100;620;1420;460;960
1292;Midden- en West-Brabant (VR);2019 3e kwartaal;3320;1780;1020;600;420;760;120;640;1540;620;920
1293;Midden- en West-Brabant (VR);2019 4e kwartaal;3320;1740;1020;620;400;720;100;620;1580;720;860
1294;Midden- en West-Brabant (VR);2019;13220;6620;3820;2380;1460;2800;420;2400;6600;3060;3540
1295;Brabant-Noord (VR);2013 1e kwartaal;1700;1200;780;380;400;420;40;380;500;240;260
1296;Brabant-Noord (VR);2013 2e kwartaal;1780;1120;740;340;400;400;40;360;660;420;240
1297;Brabant-Noord (VR);2013 3e kwartaal;1740;980;680;440;220;300;140;160;760;620;140
1298;Brabant-Noord (VR);2013 4e kwartaal;1920;1140;740;300;440;400;40;360;780;360;420
1299;Brabant-Noord (VR);2013;7140;4440;2920;1460;1480;1520;260;1260;2700;1620;1080
1300;Brabant-Noord (VR);2014 1e kwartaal;1540;1040;640;320;320;400;40;360;500;240;260
1301;Brabant-Noord (VR);2014 2e kwartaal;1800;1100;680;320;360;420;40;360;700;360;340
1302;Brabant-Noord (VR);2014 3e kwartaal;1720;1080;760;340;420;320;40;260;640;320;340
1303;Brabant-Noord (VR);2014 4e kwartaal;1880;1180;840;480;360;360;40;300;680;360;320
1304;Brabant-Noord (VR);2014;6920;4400;2920;1460;1460;1480;200;1280;2520;1260;1260
1305;Brabant-Noord (VR);2015 1e kwartaal;1800;1120;760;600;180;360;40;320;680;340;340
1306;Brabant-Noord (VR);2015 2e kwartaal;1860;1180;740;580;160;440;40;380;680;380;300
1307;Brabant-Noord (VR);2015 3e kwartaal;2040;1200;820;600;220;360;40;320;860;440;400
1308;Brabant-Noord (VR);2015 4e kwartaal;1880;1260;900;700;220;360;40;320;600;320;300
1309;Brabant-Noord (VR);2015;7600;4760;3240;2460;780;1520;180;1340;2820;1480;1340
1310;Brabant-Noord (VR);2016 1e kwartaal;1760;1220;860;700;160;380;40;340;540;300;240
1311;Brabant-Noord (VR);2016 2e kwartaal;2080;1160;760;560;200;400;60;340;920;600;320
1312;Brabant-Noord (VR);2016 3e kwartaal;1820;1140;760;560;200;380;60;320;680;400;280
1313;Brabant-Noord (VR);2016 4e kwartaal;1840;1200;800;600;200;400;40;360;620;300;320
1314;Brabant-Noord (VR);2016;7500;4740;3180;2420;760;1540;200;1340;2760;1600;1160
1315;Brabant-Noord (VR);2017 1e kwartaal;1800;1060;700;520;160;360;40;320;740;360;380
1316;Brabant-Noord (VR);2017 2e kwartaal;1760;1160;700;540;160;480;60;420;600;300;300
1317;Brabant-Noord (VR);2017 3e kwartaal;1840;1180;840;640;180;340;60;280;680;360;320
1318;Brabant-Noord (VR);2017 4e kwartaal;1740;1160;820;620;180;360;60;300;580;260;320
1319;Brabant-Noord (VR);2017;7140;4560;3020;2340;700;1540;220;1320;2580;1280;1300
1320;Brabant-Noord (VR);2018 1e kwartaal;2080;1060;680;540;160;380;40;340;1020;640;380
1321;Brabant-Noord (VR);2018 2e kwartaal;1880;1180;720;560;160;460;60;420;720;340;360
1322;Brabant-Noord (VR);2018 3e kwartaal;2060;1400;720;540;180;680;60;620;660;280;380
1323;Brabant-Noord (VR);2018 4e kwartaal;1760;1220;780;580;220;440;40;380;540;220;320
1324;Brabant-Noord (VR);2018;7780;4840;2900;2180;720;1940;200;1740;2940;1480;1460
1325;Brabant-Noord (VR);2019 1e kwartaal;1860;1080;680;520;160;400;40;360;800;340;440
1326;Brabant-Noord (VR);2019 2e kwartaal;1980;1120;640;480;160;480;40;440;860;440;420
1327;Brabant-Noord (VR);2019 3e kwartaal;1840;1180;680;500;180;500;40;460;660;260;400
1328;Brabant-Noord (VR);2019 4e kwartaal;1720;1160;700;540;160;460;40;420;560;200;360
1329;Brabant-Noord (VR);2019;7400;4540;2700;2060;640;1840;160;1680;2880;1240;1640
1330;Brabant-Zuidoost (VR);2013 1e kwartaal;2040;1220;740;40;700;480;60;420;840;300;540
1331;Brabant-Zuidoost (VR);2013 2e kwartaal;2220;1300;760;40;740;540;60;480;900;320;600
1332;Brabant-Zuidoost (VR);2013 3e kwartaal;2200;1220;760;40;740;460;60;420;960;380;580
1333;Brabant-Zuidoost (VR);2013 4e kwartaal;2400;1320;800;40;760;520;60;460;1100;280;820
1334;Brabant-Zuidoost (VR);2013;8860;5060;3080;160;2920;1980;220;1780;3800;1260;2520
1335;Brabant-Zuidoost (VR);2014 1e kwartaal;1980;1120;640;40;600;500;60;440;860;300;560
1336;Brabant-Zuidoost (VR);2014 2e kwartaal;2160;1120;660;40;620;440;60;400;1040;420;620
1337;Brabant-Zuidoost (VR);2014 3e kwartaal;2120;1100;700;40;660;400;40;340;1020;380;660
1338;Brabant-Zuidoost (VR);2014 4e kwartaal;2060;1120;660;40;620;440;60;380;940;340;600
1339;Brabant-Zuidoost (VR);2014;8320;4440;2660;160;2520;1780;200;1580;3880;1440;2440
1340;Brabant-Zuidoost (VR);2015 1e kwartaal;1960;1020;600;40;560;400;40;380;960;300;660
1341;Brabant-Zuidoost (VR);2015 2e kwartaal;2080;1100;620;40;600;480;60;420;980;320;660
1342;Brabant-Zuidoost (VR);2015 3e kwartaal;2160;1180;680;40;640;500;40;460;980;320;680
1343;Brabant-Zuidoost (VR);2015 4e kwartaal;2040;1100;660;60;600;440;40;400;920;300;620
1344;Brabant-Zuidoost (VR);2015;8240;4400;2560;160;2400;1820;180;1640;3840;1220;2620
1345;Brabant-Zuidoost (VR);2016 1e kwartaal;1920;1020;580;220;360;440;60;380;900;300;600
1346;Brabant-Zuidoost (VR);2016 2e kwartaal;2880;1020;620;200;420;400;60;340;1860;1040;820
1347;Brabant-Zuidoost (VR);2016 3e kwartaal;2260;1180;620;220;400;540;60;480;1080;400;680
1348;Brabant-Zuidoost (VR);2016 4e kwartaal;2160;1160;680;260;400;500;60;440;1000;380;620
1349;Brabant-Zuidoost (VR);2016;9220;4380;2480;900;1580;1900;240;1660;4840;2140;2720
1350;Brabant-Zuidoost (VR);2017 1e kwartaal;2200;1080;620;240;380;460;40;420;1120;440;680
1351;Brabant-Zuidoost (VR);2017 2e kwartaal;2180;1180;560;220;320;620;60;560;1000;380;620
1352;Brabant-Zuidoost (VR);2017 3e kwartaal;2080;1100;600;260;360;480;60;420;980;360;620
1353;Brabant-Zuidoost (VR);2017 4e kwartaal;1980;1060;620;280;340;420;60;360;920;340;600
1354;Brabant-Zuidoost (VR);2017;8420;4380;2400;980;1400;2000;240;1760;4040;1500;2540
1355;Brabant-Zuidoost (VR);2018 1e kwartaal;2660;1040;580;260;340;460;60;400;1620;880;740
1356;Brabant-Zuidoost (VR);2018 2e kwartaal;2200;1140;620;280;360;520;80;440;1040;400;660
1357;Brabant-Zuidoost (VR);2018 3e kwartaal;2620;1600;520;220;300;1080;120;960;1020;380;620
1358;Brabant-Zuidoost (VR);2018 4e kwartaal;2080;1140;560;280;300;580;60;520;940;320;620
1359;Brabant-Zuidoost (VR);2018;9540;4940;2300;1020;1280;2640;320;2300;4600;1980;2640
1360;Brabant-Zuidoost (VR);2019 1e kwartaal;2260;940;500;220;280;420;60;360;1320;640;680
1361;Brabant-Zuidoost (VR);2019 2e kwartaal;2920;1080;520;260;240;580;60;520;1840;960;880
1362;Brabant-Zuidoost (VR);2019 3e kwartaal;2140;1220;600;260;340;600;60;560;920;260;660
1363;Brabant-Zuidoost (VR);2019 4e kwartaal;1860;1080;620;260;340;460;60;420;780;220;560
1364;Brabant-Zuidoost (VR);2019;9180;4300;2240;1000;1220;2060;220;1860;4880;2080;2800
1365;Limburg-Noord (VR);2013 1e kwartaal;940;660;420;40;380;240;20;240;280;80;220
