ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
4178;4 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2047;49726;32489;4872;13699;2879;3626;2592;1772;3049;17237;7973;7004;576;1684
4179;4 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2048;49755;32525;4860;13731;2889;3625;2591;1775;3054;17230;7976;6995;575;1684
4180;4 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2049;49793;32566;4853;13762;2899;3625;2591;1777;3059;17227;7980;6988;573;1686
4181;4 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2050;49830;32608;4848;13792;2908;3625;2592;1779;3064;17222;7983;6982;571;1686
4182;4 jaar;Totaal 2e generatie;Mannen;2000;18596;13393;1787;1647;433;2950;847;2342;3387;5203;2720;1071;784;628
4183;4 jaar;Totaal 2e generatie;Mannen;2001;19123;13825;1919;1781;542;3092;811;2215;3465;5298;2788;1120;744;646
4184;4 jaar;Totaal 2e generatie;Mannen;2002;19962;14665;2082;2029;548;3163;818;2410;3615;5297;2909;1086;674;628
4185;4 jaar;Totaal 2e generatie;Mannen;2003;21114;15519;2255;2382;595;3338;880;2381;3688;5595;3032;1247;619;697
4186;4 jaar;Totaal 2e generatie;Mannen;2004;21923;15916;2420;2490;664;3487;960;2428;3467;6007;3271;1410;568;758
4187;4 jaar;Totaal 2e generatie;Mannen;2005;21733;15721;2349;2505;659;3542;1047;2309;3310;6012;3217;1591;559;645
4188;4 jaar;Totaal 2e generatie;Mannen;2006;22309;16024;2491;2703;700;3559;1149;2218;3204;6285;3262;1805;564;654
4189;4 jaar;Totaal 2e generatie;Mannen;2007;22840;16276;2613;2908;740;3562;1247;2121;3085;6564;3305;2023;572;664
4190;4 jaar;Totaal 2e generatie;Mannen;2008;23311;16469;2721;3118;779;3522;1337;2024;2968;6842;3349;2235;582;676
4191;4 jaar;Totaal 2e generatie;Mannen;2009;23743;16629;2819;3326;817;3470;1414;1926;2857;7114;3394;2440;591;689
4192;4 jaar;Totaal 2e generatie;Mannen;2010;24164;16792;2906;3538;853;3443;1477;1829;2746;7372;3439;2634;598;701
4193;4 jaar;Totaal 2e generatie;Mannen;2011;24534;16914;2984;3743;889;3397;1526;1734;2641;7620;3483;2818;605;714
4194;4 jaar;Totaal 2e generatie;Mannen;2012;24849;16996;3050;3948;922;3339;1559;1644;2534;7853;3528;2989;608;728
4195;4 jaar;Totaal 2e generatie;Mannen;2013;25119;17050;3105;4148;954;3270;1581;1558;2434;8069;3571;3150;608;740
4196;4 jaar;Totaal 2e generatie;Mannen;2014;25344;17078;3152;4344;986;3191;1592;1479;2334;8266;3612;3300;602;752
4197;4 jaar;Totaal 2e generatie;Mannen;2015;25529;17087;3190;4533;1016;3106;1597;1405;2240;8442;3652;3432;594;764
4198;4 jaar;Totaal 2e generatie;Mannen;2016;25673;17079;3216;4717;1044;3015;1599;1337;2151;8594;3691;3547;582;774
4199;4 jaar;Totaal 2e generatie;Mannen;2017;25789;17068;3235;4895;1072;2921;1597;1277;2071;8721;3727;3644;566;784
4200;4 jaar;Totaal 2e generatie;Mannen;2018;25871;17048;3244;5063;1098;2826;1593;1225;1999;8823;3761;3723;547;792
4201;4 jaar;Totaal 2e generatie;Mannen;2019;25928;17024;3244;5223;1124;2735;1586;1177;1935;8904;3793;3784;527;800
4202;4 jaar;Totaal 2e generatie;Mannen;2020;25960;16994;3234;5374;1149;2645;1576;1136;1880;8966;3824;3830;505;807
4203;4 jaar;Totaal 2e generatie;Mannen;2021;25975;16969;3221;5522;1169;2560;1561;1102;1834;9006;3851;3860;482;813
4204;4 jaar;Totaal 2e generatie;Mannen;2022;25971;16940;3198;5664;1189;2479;1544;1073;1793;9031;3876;3876;460;819
4205;4 jaar;Totaal 2e generatie;Mannen;2023;25953;16910;3170;5794;1209;2404;1527;1048;1758;9043;3899;3880;440;824
4206;4 jaar;Totaal 2e generatie;Mannen;2024;25922;16877;3138;5917;1227;2334;1510;1025;1726;9045;3921;3875;421;828
4207;4 jaar;Totaal 2e generatie;Mannen;2025;25880;16840;3100;6028;1244;2272;1494;1004;1698;9040;3940;3863;404;833
4208;4 jaar;Totaal 2e generatie;Mannen;2026;25840;16809;3060;6133;1262;2215;1480;986;1673;9031;3957;3847;390;837
4209;4 jaar;Totaal 2e generatie;Mannen;2027;25793;16775;3018;6226;1278;2164;1468;969;1652;9018;3972;3828;377;841
4210;4 jaar;Totaal 2e generatie;Mannen;2028;25754;16750;2976;6313;1294;2121;1457;955;1634;9004;3986;3809;365;844
4211;4 jaar;Totaal 2e generatie;Mannen;2029;25719;16727;2935;6391;1309;2082;1449;943;1618;8992;3998;3790;357;847
4212;4 jaar;Totaal 2e generatie;Mannen;2030;25683;16704;2893;6461;1323;2048;1442;932;1605;8979;4009;3772;349;849
4213;4 jaar;Totaal 2e generatie;Mannen;2031;25651;16685;2853;6524;1337;2019;1435;923;1594;8966;4019;3753;343;851
4214;4 jaar;Totaal 2e generatie;Mannen;2032;25624;16670;2815;6582;1351;1994;1429;915;1584;8954;4027;3737;337;853
4215;4 jaar;Totaal 2e generatie;Mannen;2033;25598;16656;2779;6632;1363;1973;1422;910;1577;8942;4035;3721;332;854
4216;4 jaar;Totaal 2e generatie;Mannen;2034;25573;16642;2744;6678;1374;1954;1416;906;1570;8931;4041;3707;327;856
4217;4 jaar;Totaal 2e generatie;Mannen;2035;25553;16632;2712;6719;1386;1939;1408;903;1565;8921;4047;3694;323;857
4218;4 jaar;Totaal 2e generatie;Mannen;2036;25532;16623;2683;6757;1396;1925;1400;901;1561;8909;4052;3681;319;857
4219;4 jaar;Totaal 2e generatie;Mannen;2037;25513;16614;2655;6791;1406;1913;1390;900;1559;8899;4056;3670;315;858
4220;4 jaar;Totaal 2e generatie;Mannen;2038;25497;16606;2631;6821;1414;1903;1381;900;1556;8891;4060;3659;313;859
4221;4 jaar;Totaal 2e generatie;Mannen;2039;25482;16601;2608;6849;1423;1894;1372;900;1555;8881;4064;3648;309;860
4222;4 jaar;Totaal 2e generatie;Mannen;2040;25467;16595;2587;6875;1430;1886;1363;900;1554;8872;4067;3638;307;860
4223;4 jaar;Totaal 2e generatie;Mannen;2041;25458;16594;2568;6899;1438;1879;1355;901;1554;8864;4070;3629;305;860
4224;4 jaar;Totaal 2e generatie;Mannen;2042;25451;16596;2551;6922;1445;1874;1347;902;1555;8855;4072;3620;302;861
4225;4 jaar;Totaal 2e generatie;Mannen;2043;25444;16597;2536;6943;1451;1868;1341;903;1555;8847;4074;3612;300;861
4226;4 jaar;Totaal 2e generatie;Mannen;2044;25449;16604;2523;6963;1457;1865;1336;904;1556;8845;4078;3605;300;862
4227;4 jaar;Totaal 2e generatie;Mannen;2045;25449;16612;2512;6981;1463;1861;1332;905;1558;8837;4079;3598;298;862
4228;4 jaar;Totaal 2e generatie;Mannen;2046;25458;16625;2503;6999;1469;1859;1329;906;1560;8833;4081;3592;297;863
4229;4 jaar;Totaal 2e generatie;Mannen;2047;25471;16642;2495;7017;1475;1857;1328;908;1562;8829;4084;3587;295;863
4230;4 jaar;Totaal 2e generatie;Mannen;2048;25485;16660;2490;7033;1480;1857;1327;909;1564;8825;4085;3583;294;863
4231;4 jaar;Totaal 2e generatie;Mannen;2049;25504;16681;2486;7049;1485;1857;1327;910;1567;8823;4087;3579;294;863
4232;4 jaar;Totaal 2e generatie;Mannen;2050;25523;16702;2483;7065;1489;1857;1328;911;1569;8821;4089;3576;293;863
4233;4 jaar;Totaal 2e generatie;Vrouwen;2000;17738;12797;1730;1624;474;2846;798;2202;3123;4941;2558;946;799;638
4234;4 jaar;Totaal 2e generatie;Vrouwen;2001;17987;13141;1831;1631;503;2902;724;2264;3286;4846;2589;959;709;589
4235;4 jaar;Totaal 2e generatie;Vrouwen;2002;19012;14012;2061;1921;504;3112;792;2206;3416;5000;2731;1039;590;640
4236;4 jaar;Totaal 2e generatie;Vrouwen;2003;20088;14846;2228;2171;581;3318;899;2224;3425;5242;2836;1158;617;631
4237;4 jaar;Totaal 2e generatie;Vrouwen;2004;20783;15241;2308;2341;571;3315;967;2369;3370;5542;3031;1315;535;661
4238;4 jaar;Totaal 2e generatie;Vrouwen;2005;20716;14985;2239;2388;628;3376;998;2201;3155;5731;3066;1517;533;615
4239;4 jaar;Totaal 2e generatie;Vrouwen;2006;21265;15275;2374;2577;667;3392;1096;2115;3054;5990;3110;1720;537;623
4240;4 jaar;Totaal 2e generatie;Vrouwen;2007;21768;15512;2490;2772;706;3395;1188;2021;2940;6256;3150;1928;545;633
4241;4 jaar;Totaal 2e generatie;Vrouwen;2008;22217;15696;2594;2972;742;3356;1274;1929;2829;6521;3192;2130;554;645
4242;4 jaar;Totaal 2e generatie;Vrouwen;2009;22626;15847;2687;3169;778;3307;1347;1836;2723;6779;3235;2325;563;656
4243;4 jaar;Totaal 2e generatie;Vrouwen;2010;23026;16001;2770;3371;813;3281;1407;1743;2616;7025;3277;2510;570;668
4244;4 jaar;Totaal 2e generatie;Vrouwen;2011;23378;16116;2843;3566;847;3237;1454;1653;2516;7262;3319;2685;577;681
4245;4 jaar;Totaal 2e generatie;Vrouwen;2012;23679;16197;2906;3762;879;3182;1486;1567;2415;7482;3361;2848;579;694
4246;4 jaar;Totaal 2e generatie;Vrouwen;2013;23933;16246;2959;3952;909;3116;1506;1485;2319;7687;3402;3001;579;705
4247;4 jaar;Totaal 2e generatie;Vrouwen;2014;24146;16270;3003;4138;939;3040;1517;1409;2224;7876;3442;3143;574;717
4248;4 jaar;Totaal 2e generatie;Vrouwen;2015;24319;16277;3039;4318;968;2959;1521;1338;2134;8042;3480;3270;565;727
4249;4 jaar;Totaal 2e generatie;Vrouwen;2016;24457;16270;3064;4494;994;2872;1523;1274;2049;8187;3516;3379;555;737
4250;4 jaar;Totaal 2e generatie;Vrouwen;2017;24564;16258;3082;4663;1021;2782;1521;1216;1973;8306;3550;3471;539;746
4251;4 jaar;Totaal 2e generatie;Vrouwen;2018;24643;16239;3091;4823;1046;2692;1517;1166;1904;8404;3583;3546;521;754
4252;4 jaar;Totaal 2e generatie;Vrouwen;2019;24700;16218;3090;4975;1071;2605;1511;1122;1844;8482;3613;3605;502;762
4253;4 jaar;Totaal 2e generatie;Vrouwen;2020;24731;16189;3081;5120;1094;2520;1501;1082;1791;8542;3643;3649;481;769
4254;4 jaar;Totaal 2e generatie;Vrouwen;2021;24745;16166;3068;5261;1114;2439;1487;1050;1747;8579;3669;3677;459;774
4255;4 jaar;Totaal 2e generatie;Vrouwen;2022;24740;16136;3046;5395;1133;2361;1470;1023;1708;8604;3693;3692;439;780
4256;4 jaar;Totaal 2e generatie;Vrouwen;2023;24720;16106;3020;5519;1151;2290;1454;998;1674;8614;3714;3696;419;785
4257;4 jaar;Totaal 2e generatie;Vrouwen;2024;24691;16075;2989;5636;1168;2224;1438;976;1644;8616;3735;3691;401;789
4258;4 jaar;Totaal 2e generatie;Vrouwen;2025;24648;16039;2952;5742;1185;2164;1423;956;1617;8609;3752;3679;385;793
4259;4 jaar;Totaal 2e generatie;Vrouwen;2026;24609;16008;2914;5841;1202;2109;1410;939;1593;8601;3769;3664;371;797
4260;4 jaar;Totaal 2e generatie;Vrouwen;2027;24566;15977;2875;5930;1217;2061;1398;923;1573;8589;3783;3646;359;801
4261;4 jaar;Totaal 2e generatie;Vrouwen;2028;24530;15954;2835;6013;1232;2020;1388;910;1556;8576;3796;3628;348;804
4262;4 jaar;Totaal 2e generatie;Vrouwen;2029;24496;15931;2795;6087;1247;1983;1380;898;1541;8565;3808;3610;340;807
4263;4 jaar;Totaal 2e generatie;Vrouwen;2030;24462;15911;2756;6154;1260;1951;1373;888;1529;8551;3818;3592;332;809
4264;4 jaar;Totaal 2e generatie;Vrouwen;2031;24432;15891;2717;6214;1273;1923;1367;879;1518;8541;3828;3575;327;811
4265;4 jaar;Totaal 2e generatie;Vrouwen;2032;24405;15877;2681;6269;1286;1899;1361;872;1509;8528;3836;3559;321;812
4266;4 jaar;Totaal 2e generatie;Vrouwen;2033;24381;15864;2646;6317;1298;1879;1355;867;1502;8517;3843;3544;316;814
4267;4 jaar;Totaal 2e generatie;Vrouwen;2034;24359;15852;2614;6361;1309;1862;1348;863;1495;8507;3849;3531;312;815
4268;4 jaar;Totaal 2e generatie;Vrouwen;2035;24337;15840;2583;6399;1320;1847;1341;860;1490;8497;3855;3518;308;816
4269;4 jaar;Totaal 2e generatie;Vrouwen;2036;24316;15831;2555;6435;1329;1834;1333;858;1487;8485;3859;3506;303;817
4270;4 jaar;Totaal 2e generatie;Vrouwen;2037;24297;15822;2529;6467;1339;1822;1324;857;1484;8475;3863;3495;300;817
4271;4 jaar;Totaal 2e generatie;Vrouwen;2038;24283;15816;2505;6496;1347;1813;1316;857;1482;8467;3867;3484;298;818
4272;4 jaar;Totaal 2e generatie;Vrouwen;2039;24266;15809;2483;6523;1355;1804;1306;857;1481;8457;3870;3474;294;819
4273;4 jaar;Totaal 2e generatie;Vrouwen;2040;24253;15804;2463;6547;1362;1797;1298;857;1480;8449;3873;3465;292;819
4274;4 jaar;Totaal 2e generatie;Vrouwen;2041;24245;15804;2446;6570;1370;1790;1290;858;1480;8441;3876;3456;290;819
4275;4 jaar;Totaal 2e generatie;Vrouwen;2042;24238;15804;2430;6592;1376;1784;1283;859;1480;8434;3878;3448;288;820
4276;4 jaar;Totaal 2e generatie;Vrouwen;2043;24235;15808;2416;6612;1382;1780;1277;860;1481;8427;3881;3440;286;820
4277;4 jaar;Totaal 2e generatie;Vrouwen;2044;24235;15813;2403;6631;1388;1776;1272;861;1482;8422;3883;3433;285;821
4278;4 jaar;Totaal 2e generatie;Vrouwen;2045;24240;15823;2393;6649;1394;1773;1268;862;1484;8417;3885;3427;284;821
4279;4 jaar;Totaal 2e generatie;Vrouwen;2046;24247;15834;2384;6666;1399;1770;1266;863;1486;8413;3887;3421;283;822
4280;4 jaar;Totaal 2e generatie;Vrouwen;2047;24255;15847;2376;6682;1404;1769;1265;864;1487;8408;3889;3416;281;822
4281;4 jaar;Totaal 2e generatie;Vrouwen;2048;24270;15866;2371;6698;1409;1768;1264;866;1490;8404;3890;3412;280;822
4282;4 jaar;Totaal 2e generatie;Vrouwen;2049;24289;15885;2367;6713;1414;1768;1264;867;1492;8404;3893;3409;280;822
4283;4 jaar;Totaal 2e generatie;Vrouwen;2050;24308;15907;2365;6728;1418;1768;1265;868;1495;8401;3894;3406;279;822
4284;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2000;14630;6606;1310;944;637;525;822;1492;876;8024;4480;1042;1333;1169
4285;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2001;14657;6790;1277;954;748;576;766;1530;939;7867;4517;1041;1204;1105
4286;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2002;15296;7284;1355;1052;734;601;810;1643;1089;8012;4712;1139;1032;1129
4287;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2003;16259;8003;1423;1206;847;726;802;1735;1264;8256;4853;1232;1020;1151
4288;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2004;16752;8235;1454;1217;828;781;815;1757;1383;8517;5158;1287;893;1179
4289;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2005;16604;7974;1456;1267;841;762;802;1552;1294;8630;4582;2266;863;919
4290;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2006;17317;8277;1558;1372;900;799;889;1500;1259;9040;4659;2577;870;934
4291;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2007;18019;8555;1648;1481;960;833;972;1442;1219;9464;4732;2897;884;951
4292;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2008;18703;8816;1732;1593;1018;857;1052;1384;1180;9887;4808;3209;899;971
4293;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2009;19358;9056;1810;1705;1076;876;1122;1325;1142;10302;4886;3512;913;991
4294;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2010;19992;9288;1882;1820;1132;902;1183;1266;1103;10704;4963;3802;926;1013
4295;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2011;20587;9499;1949;1932;1189;922;1232;1207;1068;11088;5040;4078;936;1034
4296;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2012;21136;9685;2009;2045;1243;937;1270;1151;1030;11451;5118;4337;940;1056
4297;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2013;21644;9852;2062;2156;1296;948;1299;1097;994;11792;5194;4582;940;1076
4298;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2014;22116;10006;2111;2266;1349;955;1318;1048;959;12110;5269;4812;932;1097
4299;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2015;22538;10142;2154;2372;1399;959;1333;1000;925;12396;5341;5019;919;1117
4300;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2016;22920;10272;2189;2478;1449;959;1345;958;894;12648;5411;5200;902;1135
4301;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2017;23255;10392;2220;2580;1498;956;1354;919;865;12863;5478;5356;877;1152
4302;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2018;23552;10507;2244;2678;1546;951;1361;887;840;13045;5543;5486;848;1168
4303;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2019;23807;10611;2262;2772;1593;945;1365;857;817;13196;5605;5591;818;1182
4304;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2020;24028;10711;2274;2862;1639;939;1367;832;798;13317;5664;5674;784;1195
4305;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2021;24096;10722;2264;2941;1669;908;1355;807;778;13374;5705;5718;747;1204
4306;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2022;24138;10728;2248;3016;1697;880;1339;786;762;13410;5742;5741;714;1213
4307;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2023;24157;10731;2229;3086;1725;853;1325;767;746;13426;5776;5747;682;1221
4308;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2024;24158;10730;2206;3151;1750;829;1311;751;732;13428;5808;5741;652;1227
4309;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2025;24141;10724;2179;3210;1776;807;1297;735;720;13417;5835;5721;627;1234
4310;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2026;24121;10719;2151;3266;1800;786;1285;721;710;13402;5860;5698;604;1240
4311;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2027;24095;10712;2121;3316;1822;769;1274;709;701;13383;5882;5671;584;1246
4312;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2028;24073;10711;2092;3362;1846;753;1265;700;693;13362;5904;5642;566;1250
4313;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2029;24050;10705;2062;3403;1867;739;1257;690;687;13345;5923;5614;553;1255
4314;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2030;24028;10705;2034;3441;1888;728;1251;682;681;13323;5938;5586;541;1258
4315;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2031;24005;10701;2005;3474;1907;717;1246;676;676;13304;5953;5559;531;1261
4316;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2032;23988;10701;1979;3504;1927;708;1241;670;672;13287;5965;5536;523;1263
4317;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2033;23966;10699;1953;3532;1944;700;1234;667;669;13267;5977;5511;514;1265
4318;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2034;23951;10699;1929;3556;1961;694;1229;663;667;13252;5986;5491;507;1268
4319;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2035;23931;10697;1907;3578;1977;688;1222;661;664;13234;5995;5471;500;1268
4320;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2036;23912;10695;1886;3598;1991;683;1215;660;662;13217;6001;5452;494;1270
4321;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2037;23894;10692;1866;3616;2005;679;1206;658;662;13202;6008;5435;488;1271
4322;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2038;23881;10692;1849;3632;2018;676;1199;658;660;13189;6014;5419;484;1272
4323;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2039;23865;10690;1833;3647;2030;672;1190;658;660;13175;6019;5404;479;1273
4324;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2040;23852;10690;1818;3660;2040;670;1183;659;660;13162;6023;5389;475;1275
4325;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2041;23844;10694;1805;3674;2052;667;1176;660;660;13150;6028;5375;472;1275
4326;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2042;23832;10694;1793;3685;2062;665;1169;660;660;13138;6032;5362;469;1275
4327;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2043;23825;10699;1783;3697;2071;663;1164;661;660;13126;6035;5350;466;1275
4328;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2044;23823;10703;1773;3708;2079;661;1159;662;661;13120;6039;5339;465;1277
4329;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2045;23821;10711;1766;3718;2088;661;1155;662;661;13110;6042;5329;462;1277
4330;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2046;23826;10722;1759;3727;2097;660;1153;664;662;13104;6045;5321;461;1277
4331;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2047;23828;10732;1754;3736;2104;659;1152;664;663;13096;6049;5313;457;1277
4332;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2048;23838;10746;1749;3745;2111;659;1152;666;664;13092;6051;5307;457;1277
4333;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2049;23850;10761;1747;3754;2119;659;1151;666;665;13089;6054;5301;455;1279
4334;4 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2050;23860;10775;1745;3761;2125;659;1152;667;666;13085;6056;5297;453;1279
4335;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2000;7473;3384;685;482;283;291;427;754;462;4089;2305;552;660;572
4336;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2001;7552;3485;674;489;381;288;410;776;467;4067;2327;559;598;583
4337;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2002;7855;3729;683;552;391;332;404;846;521;4126;2428;569;562;567
4338;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2003;8338;4105;729;624;426;376;407;907;636;4233;2517;621;499;596
4339;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2004;8611;4198;740;619;446;399;417;869;708;4413;2672;660;454;627
4340;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2005;8500;4082;746;648;430;390;411;795;662;4418;2346;1160;442;470
4341;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2006;8866;4237;798;702;461;409;455;768;644;4629;2385;1320;446;478
4342;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2007;9225;4380;844;758;491;426;498;739;624;4845;2423;1483;452;487
4343;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2008;9578;4515;887;816;521;439;539;709;604;5063;2462;1643;461;497
4344;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2009;9911;4635;926;873;551;448;575;678;584;5276;2502;1798;468;508
4345;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2010;10235;4756;963;932;580;462;606;648;565;5479;2542;1946;473;518
4346;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2011;10542;4865;998;990;609;472;631;618;547;5677;2581;2088;479;529
4347;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2012;10823;4958;1029;1047;636;480;650;589;527;5865;2621;2221;482;541
4348;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2013;11085;5045;1056;1105;663;485;665;561;510;6040;2660;2347;482;551
4349;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2014;11326;5124;1081;1161;691;489;675;536;491;6202;2698;2465;477;562
4350;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2015;11544;5196;1103;1215;717;491;683;513;474;6348;2735;2570;471;572
4351;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2016;11737;5260;1121;1269;742;491;689;490;458;6477;2771;2663;462;581
4352;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2017;11912;5324;1137;1322;767;490;694;471;443;6588;2806;2743;449;590
4353;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2018;12060;5380;1149;1371;791;487;697;455;430;6680;2838;2810;434;598
4354;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2019;12192;5436;1159;1420;816;484;700;439;418;6756;2870;2863;418;605
4355;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2020;12304;5485;1164;1465;840;481;701;426;408;6819;2901;2905;401;612
4356;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2021;12341;5492;1160;1506;854;466;694;413;399;6849;2921;2928;383;617
4357;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2022;12359;5493;1151;1545;869;451;686;402;389;6866;2940;2940;365;621
4358;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2023;12371;5496;1141;1580;884;437;679;393;382;6875;2958;2943;349;625
4359;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2024;12374;5497;1130;1614;897;424;671;385;376;6877;2975;2940;334;628
4360;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2025;12365;5492;1116;1644;909;413;664;377;369;6873;2989;2931;321;632
4361;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2026;12357;5492;1102;1673;922;403;658;370;364;6865;3002;2918;310;635
4362;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2027;12340;5486;1086;1698;934;393;653;363;359;6854;3013;2904;299;638
4363;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2028;12329;5485;1071;1722;946;386;647;358;355;6844;3024;2890;290;640
4364;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2029;12320;5485;1057;1743;957;378;644;354;352;6835;3033;2875;284;643
4365;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2030;12306;5482;1041;1762;967;372;641;350;349;6824;3041;2862;277;644
4366;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2031;12294;5481;1027;1779;977;367;638;346;347;6813;3049;2847;272;645
