ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
5563;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2019 4e kwartaal;0.0;0.0;2.0;6267.0;7465.0;0.0;0.0;915814.0
5564;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2019;0.0;0.0;2.0;7634.0;6211.0;0.0;0.0;812981.0
5565;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2020 1e kwartaal;0.0;0.0;3.0;5744.0;7266.0;0.0;0.0;919264.0
5566;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2020 2e kwartaal;0.0;0.0;3.0;8982.0;7450.0;0.0;0.0;795405.0
5567;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2020 3e kwartaal;0.0;0.0;3.0;5608.0;7046.0;0.0;0.0;861581.0
5568;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2020 4e kwartaal;0.0;0.0;3.0;5214.0;6855.0;0.0;0.0;890433.0
5569;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2020;0.0;0.0;3.0;5744.0;7266.0;0.0;0.0;919264.0
5570;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2021 1e kwartaal;0.0;0.0;3.0;5458.0;6290.0;0.0;0.0;958584.0
5571;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2021 2e kwartaal;0.0;0.0;4.0;6322.0;6418.0;0.0;0.0;985914.0
5572;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2021 3e kwartaal;0.0;0.0;4.0;6535.0;7282.0;0.0;0.0;1017611.0
5573;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2021 4e kwartaal;0.0;0.0;3.0;4936.0;7155.0;0.0;0.0;1002261.0
5574;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2021;0.0;0.0;3.0;5458.0;6290.0;0.0;0.0;958584.0
5575;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2022 1e kwartaal;0.0;0.0;1.0;6808.0;7454.0;0.0;0.0;971230.0
5576;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2022 2e kwartaal;0.0;0.0;1.0;4804.0;7481.0;0.0;0.0;912925.0
5577;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2022 3e kwartaal;0.0;0.0;1.0;6313.0;7498.0;0.0;0.0;826266.0
5578;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2022 4e kwartaal;0.0;0.0;1.0;5793.0;8058.0;0.0;0.0;787882.0
5579;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2022;0.0;0.0;1.0;6808.0;7454.0;0.0;0.0;971230.0
5580;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2023 1e kwartaal;0.0;0.0;1.0;4831.0;7994.0;0.0;0.0;699022.0
5581;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2023 2e kwartaal;0.0;0.0;41.0;4765.0;8009.0;0.0;0.0;705409.0
5582;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2023 3e kwartaal;0.0;0.0;39.0;4776.0;8149.0;0.0;0.0;712064.0
5583;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2023 4e kwartaal;0.0;0.0;37.0;4302.0;7980.0;0.0;0.0;707703.0
5584;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2023;0.0;0.0;1.0;4831.0;7994.0;0.0;0.0;699022.0
5585;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2024 1e kwartaal;0.0;0.0;34.0;4285.0;7988.0;0.0;0.0;721925.0
5586;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2024 2e kwartaal;0.0;0.0;41.0;4028.0;8068.0;0.0;0.0;747472.0
5587;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2024 3e kwartaal;0.0;0.0;43.0;4281.0;8516.0;0.0;0.0;742998.0
5588;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2024 4e kwartaal;0.0;0.0;5.0;4066.0;8439.0;0.0;0.0;756057.0
5589;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Beginbalans;2024;0.0;0.0;34.0;4285.0;7988.0;0.0;0.0;721925.0
5590;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;1999 1e kwartaal;0.0;;;1619.0;946.0;;;
5591;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;1999 2e kwartaal;0.0;;;-685.0;698.0;;;
5592;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;1999 3e kwartaal;0.0;;;-782.0;179.0;;;
5593;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;1999 4e kwartaal;0.0;;;378.0;-746.0;;;
5594;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;1999;0.0;;;530.0;1077.0;;;
5595;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2000 1e kwartaal;0.0;;;2292.0;271.0;;;
5596;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2000 2e kwartaal;0.0;;;-574.0;1899.0;;;
5597;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2000 3e kwartaal;0.0;;;165.0;92.0;;;
5598;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2000 4e kwartaal;0.0;;;-1908.0;3870.0;;;
5599;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2000;0.0;;;-25.0;6132.0;;;
5600;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2001 1e kwartaal;0.0;;;2006.0;-255.0;;;
5601;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2001 2e kwartaal;0.0;;;-670.0;695.0;;;
5602;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2001 3e kwartaal;0.0;;;-47.0;315.0;;;
5603;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2001 4e kwartaal;0.0;;;-750.0;381.0;;;
5604;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2001;0.0;;;539.0;1136.0;;;
5605;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2002 1e kwartaal;0.0;;;721.0;51.0;;;
5606;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2002 2e kwartaal;0.0;;;-138.0;42.0;;;
5607;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2002 3e kwartaal;0.0;;;-771.0;-2655.0;;;
5608;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2002 4e kwartaal;0.0;;;-1065.0;-1017.0;;;
5609;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2002;0.0;;;-1253.0;-3579.0;;;
5610;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2003 1e kwartaal;0.0;;;-75.0;-110.0;;;
5611;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2003 2e kwartaal;0.0;;;-96.0;956.0;;;
5612;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2003 3e kwartaal;0.0;;;-77.0;-1922.0;;;
5613;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2003 4e kwartaal;0.0;;;-70.0;906.0;;;
5614;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2003;0.0;;;-318.0;-170.0;;;
5615;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2004 1e kwartaal;0.0;;;37.0;1878.0;;;
5616;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2004 2e kwartaal;0.0;;;36.0;704.0;;;
5617;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2004 3e kwartaal;0.0;;;-14.0;302.0;;;
5618;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2004 4e kwartaal;0.0;;;-69.0;-4278.0;;;
5619;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2004;0.0;;;-10.0;-1394.0;;;
5620;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2005 1e kwartaal;0.0;;;8.0;-262.0;;;
5621;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2005 2e kwartaal;0.0;;;62.0;-307.0;;;
5622;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2005 3e kwartaal;0.0;;;172.0;-452.0;;;
5623;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2005 4e kwartaal;0.0;;;-70.0;184.0;;;
5624;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2005;0.0;;;172.0;-837.0;;;
5625;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2006 1e kwartaal;0.0;;;175.0;234.0;;;
5626;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2006 2e kwartaal;0.0;;;629.0;-89.0;;;
5627;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2006 3e kwartaal;0.0;;;-118.0;209.0;;;
5628;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2006 4e kwartaal;0.0;;;-24.0;419.0;;;
5629;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2006;0.0;;;662.0;773.0;;;
5630;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2007 1e kwartaal;0.0;;;-524.0;375.0;;;
5631;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2007 2e kwartaal;0.0;;;403.0;529.0;;;
5632;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2007 3e kwartaal;0.0;;;-61.0;152.0;;;
5633;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2007 4e kwartaal;0.0;;;-228.0;227.0;;;
5634;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2007;0.0;;;-410.0;1283.0;;;
5635;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2008 1e kwartaal;0.0;;;-14.0;516.0;;;
5636;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2008 2e kwartaal;0.0;;;28.0;393.0;;;
5637;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2008 3e kwartaal;0.0;;;1.0;-212.0;;;
5638;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2008 4e kwartaal;0.0;;;8.0;-598.0;;;
5639;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2008;0.0;;;23.0;99.0;;;
5640;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2009 1e kwartaal;0.0;;;266.0;1281.0;;;
5641;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2009 2e kwartaal;0.0;;;4384.0;-204.0;;;
5642;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2009 3e kwartaal;0.0;;;35.0;446.0;;;
5643;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2009 4e kwartaal;0.0;;;5823.0;-521.0;;;
5644;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2009;0.0;;;10508.0;1002.0;;;
5645;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2010 1e kwartaal;0.0;0.0;0.0;-7561.0;-194.0;0.0;0.0;18464.0
5646;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2010 2e kwartaal;0.0;0.0;0.0;3104.0;132.0;0.0;0.0;-9624.0
5647;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2010 3e kwartaal;0.0;0.0;0.0;2918.0;-6.0;0.0;0.0;-2238.0
5648;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2010 4e kwartaal;0.0;0.0;0.0;-2580.0;222.0;0.0;0.0;-2013.0
5649;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2010;0.0;0.0;0.0;-4119.0;154.0;0.0;0.0;4589.0
5650;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2011 1e kwartaal;0.0;0.0;8.0;1565.0;1887.0;0.0;0.0;11776.0
5651;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2011 2e kwartaal;0.0;0.0;7.0;-554.0;454.0;0.0;0.0;12136.0
5652;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2011 3e kwartaal;0.0;0.0;8.0;1656.0;-10.0;0.0;0.0;20996.0
5653;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2011 4e kwartaal;0.0;0.0;10.0;-3711.0;-691.0;0.0;0.0;-13481.0
5654;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2011;0.0;0.0;33.0;-1044.0;1640.0;0.0;0.0;31427.0
5655;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2012 1e kwartaal;0.0;0.0;2.0;-101.0;201.0;0.0;0.0;9050.0
5656;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2012 2e kwartaal;0.0;0.0;2.0;-1298.0;-291.0;0.0;0.0;3736.0
5657;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2012 3e kwartaal;0.0;0.0;2.0;1951.0;45.0;0.0;0.0;4733.0
5658;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2012 4e kwartaal;0.0;0.0;4.0;1323.0;-833.0;0.0;0.0;9029.0
5659;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2012;0.0;0.0;10.0;1875.0;-878.0;0.0;0.0;26548.0
5660;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2013 1e kwartaal;0.0;0.0;6.0;-1005.0;726.0;0.0;0.0;6700.0
5661;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2013 2e kwartaal;0.0;0.0;-1.0;-1929.0;-51.0;0.0;0.0;3326.0
5662;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2013 3e kwartaal;0.0;0.0;0.0;335.0;724.0;0.0;0.0;16491.0
5663;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2013 4e kwartaal;0.0;0.0;1.0;-2025.0;-590.0;0.0;0.0;9347.0
5664;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2013;0.0;0.0;6.0;-4624.0;809.0;0.0;0.0;35864.0
5665;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2014 1e kwartaal;0.0;0.0;8.0;137.0;286.0;0.0;0.0;-3261.0
5666;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2014 2e kwartaal;0.0;0.0;2.0;-825.0;-692.0;0.0;0.0;6771.0
5667;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2014 3e kwartaal;0.0;0.0;2.0;1683.0;122.0;0.0;0.0;13244.0
5668;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2014 4e kwartaal;0.0;0.0;4.0;4409.0;-576.0;0.0;0.0;2645.0
5669;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2014;0.0;0.0;16.0;5404.0;-860.0;0.0;0.0;19399.0
5670;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2015 1e kwartaal;0.0;0.0;1.0;-3880.0;150.0;0.0;0.0;-6137.0
5671;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2015 2e kwartaal;0.0;0.0;-1.0;406.0;198.0;0.0;0.0;-537.0
5672;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2015 3e kwartaal;0.0;0.0;-43.0;386.0;46.0;0.0;0.0;5960.0
5673;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2015 4e kwartaal;0.0;0.0;-1.0;1239.0;-83.0;0.0;0.0;951.0
5674;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2015;0.0;0.0;-44.0;-1849.0;311.0;0.0;0.0;237.0
5675;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2016 1e kwartaal;0.0;0.0;-23.0;-3383.0;37.0;0.0;0.0;11949.0
5676;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2016 2e kwartaal;0.0;0.0;-2.0;1629.0;70.0;0.0;0.0;10454.0
5677;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2016 3e kwartaal;0.0;0.0;-2.0;-597.0;107.0;0.0;0.0;7866.0
5678;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2016 4e kwartaal;0.0;0.0;-3.0;335.0;-765.0;0.0;0.0;-4408.0
5679;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2016;0.0;0.0;-30.0;-2016.0;-551.0;0.0;0.0;25861.0
5680;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2017 1e kwartaal;0.0;0.0;0.0;774.0;18.0;0.0;0.0;-3700.0
5681;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2017 2e kwartaal;0.0;0.0;1.0;1392.0;-235.0;0.0;0.0;21390.0
5682;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2017 3e kwartaal;0.0;0.0;0.0;198.0;286.0;0.0;0.0;19080.0
5683;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2017 4e kwartaal;0.0;0.0;1.0;-2983.0;282.0;0.0;0.0;-12877.0
5684;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2017;0.0;0.0;2.0;-619.0;351.0;0.0;0.0;23893.0
5685;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2018 1e kwartaal;0.0;0.0;0.0;742.0;-221.0;0.0;0.0;-12510.0
5686;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2018 2e kwartaal;0.0;0.0;0.0;-534.0;333.0;0.0;0.0;-2092.0
5687;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2018 3e kwartaal;0.0;0.0;1.0;-1526.0;108.0;0.0;0.0;7274.0
5688;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2018 4e kwartaal;0.0;0.0;0.0;3876.0;76.0;0.0;0.0;-1783.0
5689;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2018;0.0;0.0;1.0;2558.0;296.0;0.0;0.0;-9111.0
5690;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2019 1e kwartaal;0.0;0.0;0.0;-2394.0;14.0;0.0;0.0;-20707.0
5691;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2019 2e kwartaal;0.0;0.0;0.0;-692.0;412.0;0.0;0.0;5609.0
5692;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2019 3e kwartaal;0.0;0.0;0.0;1649.0;826.0;0.0;0.0;11186.0
5693;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2019 4e kwartaal;0.0;0.0;1.0;-492.0;-202.0;0.0;0.0;-19693.0
5694;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2019;0.0;0.0;1.0;-1929.0;1050.0;0.0;0.0;-23605.0
5695;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2020 1e kwartaal;0.0;0.0;0.0;3229.0;188.0;0.0;0.0;-9146.0
5696;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2020 2e kwartaal;0.0;0.0;0.0;-3367.0;-401.0;0.0;0.0;8744.0
5697;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2020 3e kwartaal;0.0;0.0;0.0;-307.0;-190.0;0.0;0.0;12430.0
5698;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2020 4e kwartaal;0.0;0.0;0.0;276.0;-566.0;0.0;0.0;9524.0
5699;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2020;0.0;0.0;0.0;-169.0;-969.0;0.0;0.0;21552.0
5700;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2021 1e kwartaal;0.0;0.0;1.0;787.0;126.0;0.0;0.0;-17831.0
5701;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2021 2e kwartaal;0.0;0.0;0.0;246.0;865.0;0.0;0.0;-10783.0
5702;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2021 3e kwartaal;0.0;0.0;-1.0;-1596.0;-127.0;0.0;0.0;-31534.0
5703;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2021 4e kwartaal;0.0;0.0;-2.0;1838.0;298.0;0.0;0.0;-82694.0
5704;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2021;0.0;0.0;-2.0;1275.0;1162.0;0.0;0.0;-142842.0
5705;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2022 1e kwartaal;0.0;0.0;0.0;-2023.0;25.0;0.0;0.0;-27667.0
5706;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2022 2e kwartaal;0.0;0.0;0.0;1490.0;13.0;0.0;0.0;-34447.0
5707;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2022 3e kwartaal;0.0;0.0;0.0;-517.0;554.0;0.0;0.0;-29907.0
5708;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2022 4e kwartaal;0.0;0.0;0.0;-916.0;-57.0;0.0;0.0;-77087.0
5709;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2022;0.0;0.0;0.0;-1966.0;535.0;0.0;0.0;-169108.0
5710;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2023 1e kwartaal;0.0;0.0;4.0;-54.0;16.0;0.0;0.0;275.0
5711;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2023 2e kwartaal;0.0;0.0;-2.0;24.0;140.0;0.0;0.0;149.0
5712;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2023 3e kwartaal;0.0;0.0;-3.0;-481.0;-171.0;0.0;0.0;-1426.0
5713;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2023 4e kwartaal;0.0;0.0;-2.0;-5.0;11.0;0.0;0.0;-8212.0
5714;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2023;0.0;0.0;-3.0;-516.0;-4.0;0.0;0.0;-9214.0
5715;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2024 1e kwartaal;0.0;0.0;8.0;-254.0;78.0;0.0;0.0;2711.0
5716;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2024 2e kwartaal;0.0;0.0;2.0;253.0;448.0;0.0;0.0;-11130.0
5717;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2024 3e kwartaal;0.0;0.0;-38.0;-208.0;-77.0;0.0;0.0;2122.0
5718;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2024 4e kwartaal;0.0;0.0;0.0;288.0;-83.0;0.0;0.0;-3181.0
