ID;Regio;Periode;VerleendeBouwvergunningen_1;BegonnenWoningen_2;WoningenInUitvoering_3;TotaalGereedgekomen_4;WoningenMetMinderDan3Kamers_5;WoningenMet3Kamers_6;WoningenMet4Kamers_7;WoningenMetMeerDan4Kamers_8;Huurwoningen_9;Koopwoningen_10;Eengezinswoningen_11;Meergezinswoningen_12
620;Overijssel;1998 augustus;193;407.0;6982.0;460;0;130;287;43;154;306;269;191
621;Overijssel;1998 september;434;433.0;7177.0;237;0;31;167;39;73;164;237;0
622;Overijssel;1998 oktober;524;382.0;7343.0;215;8;39;130;38;21;194;194;21
623;Overijssel;1998 november;696;999.0;7181.0;1197;52;229;691;225;313;884;976;221
624;Overijssel;1998 december;946;713.0;5946.0;1917;32;461;1058;366;505;1412;1322;595
625;Overijssel;1998 1e kwartaal;1302;1301.0;6651.0;799;50;171;383;195;160;639;626;173
626;Overijssel;1998 2e kwartaal;1556;1613.0;7129.0;1121;28;250;677;166;176;945;944;177
627;Overijssel;1998 3e kwartaal;867;1299.0;7177.0;1253;147;208;740;158;412;841;932;321
628;Overijssel;1998 4e kwartaal;2166;2094.0;5946.0;3329;92;729;1879;629;839;2490;2492;837
629;Overijssel;1999;5343;4599.0;4422.0;5959;334;1240;3441;944;1415;4544;4507;1452
630;Overijssel;1999 januari;270;204.0;6031.0;119;1;4;97;17;0;119;118;1
631;Overijssel;1999 februari;743;626.0;6259.0;399;60;162;130;47;185;214;186;213
632;Overijssel;1999 maart;344;462.0;6302.0;352;17;20;243;72;45;307;322;30
633;Overijssel;1999 april;348;203.0;6184.0;322;14;59;205;44;14;308;231;91
634;Overijssel;1999 mei;386;388.0;6194.0;371;48;56;178;89;97;274;289;82
635;Overijssel;1999 juni;292;230.0;6055.0;368;0;77;200;91;55;313;294;74
636;Overijssel;1999 juli;549;505.0;6279.0;244;0;58;126;60;51;193;206;38
637;Overijssel;1999 augustus;253;112.0;5954.0;437;1;7;368;61;58;379;299;138
638;Overijssel;1999 september;529;310.0;6024.0;242;17;8;160;57;49;193;241;1
639;Overijssel;1999 oktober;284;429.0;6028.0;425;67;55;248;55;175;250;320;105
640;Overijssel;1999 november;440;427.0;5122.0;1340;15;365;799;161;279;1061;1094;246
641;Overijssel;1999 december;905;703.0;4422.0;1340;94;369;687;190;407;933;907;433
642;Overijssel;1999 1e kwartaal;1357;1292.0;6302.0;870;78;186;470;136;230;640;626;244
643;Overijssel;1999 2e kwartaal;1026;821.0;6055.0;1061;62;192;583;224;166;895;814;247
644;Overijssel;1999 3e kwartaal;1331;927.0;6024.0;923;18;73;654;178;158;765;746;177
645;Overijssel;1999 4e kwartaal;1629;1559.0;4422.0;3105;176;789;1734;406;861;2244;2321;784
646;Overijssel;2000;5451;;;4307;269;932;2358;748;830;3477;3527;780
647;Overijssel;2000 januari;315;;;290;42;23;204;21;87;203;269;21
648;Overijssel;2000 februari;383;;;98;0;4;73;21;0;98;88;10
649;Overijssel;2000 maart;451;;;122;16;3;86;17;16;106;106;16
650;Overijssel;2000 april;429;;;248;37;20;144;47;37;211;201;47
651;Overijssel;2000 mei;323;;;122;0;26;67;29;12;110;100;22
652;Overijssel;2000 juni;573;;;267;6;28;104;129;52;215;261;6
653;Overijssel;2000 juli;295;;;386;18;161;170;37;149;237;272;114
654;Overijssel;2000 augustus;609;;;384;7;106;209;62;14;370;338;46
655;Overijssel;2000 september;586;;;462;44;56;293;69;69;393;369;93
656;Overijssel;2000 oktober;374;;;506;55;161;205;85;165;341;338;168
657;Overijssel;2000 november;597;;;641;0;47;482;112;28;613;602;39
658;Overijssel;2000 december;516;;;781;44;297;321;119;201;580;583;198
659;Overijssel;2000 1e kwartaal;1149;;;510;58;30;363;59;103;407;463;47
660;Overijssel;2000 2e kwartaal;1325;;;637;43;74;315;205;101;536;562;75
661;Overijssel;2000 3e kwartaal;1490;;;1232;69;323;672;168;232;1000;979;253
662;Overijssel;2000 4e kwartaal;1487;;;1928;99;505;1008;316;394;1534;1523;405
663;Overijssel;2001 januari;474;;;335;2;44;253;36;46;289;287;48
664;Overijssel;2001 februari;322;;;60;14;2;28;16;10;50;46;14
665;Overijssel;2001 maart;336;;;435;64;13;319;39;74;361;371;64
666;Overijssel;2001 1e kwartaal;1132;;;830;80;59;600;91;130;700;704;126
667;Overijssel;2001 april;257;;;265;0;6;210;49;1;264;265;0
668;Overijssel;2001 mei;408;;;64;0;0;39;25;0;64;64;0
669;Overijssel;2001 juni;473;;;329;73;49;125;82;111;218;194;135
670;Overijssel;2001 2e kwartaal;1138;;;658;73;55;374;156;112;546;523;135
671;Overijssel;2001 juli;269;;;122;0;20;33;69;0;122;120;2
672;Overijssel;2001 augustus;138;;;129;0;3;98;28;20;109;128;1
673;Overijssel;2001 september;633;;;835;14;202;532;87;127;708;675;160
674;Overijssel;2001 3e kwartaal;1040;;;1086;14;225;663;184;147;939;923;163
675;Overijssel;2001 oktober;603;;;583;0;55;435;93;36;547;572;11
676;Overijssel;2001 november;319;;;315;15;32;187;81;0;315;305;10
677;Overijssel;2001 december;584;;;1530;123;78;813;516;298;1232;1375;155
678;Overijssel;2001 4e kwartaal;1506;;;2428;138;165;1435;690;334;2094;2252;176
679;Overijssel;2001;4816;;;5002;305;504;3072;1121;723;4279;4402;600
680;Flevoland;1994;5307;4995.0;3772.0;3892;70;926;2428;468;1391;2501;3136;756
681;Flevoland;1994 januari;270;283.0;2978.0;46;0;3;38;5;0;46;45;1
682;Flevoland;1994 februari;551;117.0;3013.0;81;5;25;50;1;23;58;81;0
683;Flevoland;1994 maart;214;91.0;3031.0;67;2;9;36;20;0;67;67;0
684;Flevoland;1994 april;546;600.0;3557.0;74;2;0;58;14;0;74;74;0
685;Flevoland;1994 mei;469;190.0;3146.0;560;7;229;282;42;255;305;329;231
686;Flevoland;1994 juni;770;646.0;3639.0;153;0;18;96;39;15;138;138;15
687;Flevoland;1994 juli;580;509.0;4010.0;136;0;14;113;9;23;113;124;12
688;Flevoland;1994 augustus;148;86.0;3952.0;142;1;20;89;32;0;142;142;0
689;Flevoland;1994 september;343;1126.0;4950.0;131;44;7;74;6;42;89;89;42
690;Flevoland;1994 oktober;490;252.0;3733.0;1469;7;424;866;172;788;681;1080;389
691;Flevoland;1994 november;682;383.0;3642.0;451;2;90;326;33;110;341;432;19
692;Flevoland;1994 december;244;712.0;3772.0;582;0;87;400;95;135;447;535;47
693;Flevoland;1994 1e kwartaal;1035;491.0;3031.0;194;7;37;124;26;23;171;193;1
694;Flevoland;1994 2e kwartaal;1785;1436.0;3639.0;787;9;247;436;95;270;517;541;246
695;Flevoland;1994 3e kwartaal;1071;1721.0;4950.0;409;45;41;276;47;65;344;355;54
696;Flevoland;1994 4e kwartaal;1416;1347.0;3772.0;2502;9;601;1592;300;1033;1469;2047;455
697;Flevoland;1995;4046;4133.0;2888.0;5027;120;551;3664;692;1283;3744;4493;534
698;Flevoland;1995 januari;306;103.0;3829.0;46;0;1;42;3;0;46;46;0
699;Flevoland;1995 februari;137;550.0;4314.0;59;0;0;51;8;0;59;59;0
700;Flevoland;1995 maart;235;119.0;3920.0;513;13;19;451;30;78;435;500;13
701;Flevoland;1995 april;78;320.0;4031.0;209;1;13;192;3;0;209;209;0
702;Flevoland;1995 mei;653;238.0;3395.0;874;4;33;738;99;125;749;862;12
703;Flevoland;1995 juni;372;376.0;3646.0;125;7;11;101;6;33;92;119;6
704;Flevoland;1995 juli;385;555.0;3384.0;818;33;127;504;154;334;484;651;167
705;Flevoland;1995 augustus;98;90.0;3302.0;172;3;16;139;14;0;172;172;0
706;Flevoland;1995 september;112;208.0;3371.0;139;2;14;100;23;1;138;139;0
707;Flevoland;1995 oktober;204;421.0;3261.0;531;13;103;386;29;239;292;451;80
708;Flevoland;1995 november;891;681.0;3592.0;358;12;36;269;41;125;233;309;49
709;Flevoland;1995 december;575;472.0;2888.0;1183;32;178;691;282;348;835;976;207
710;Flevoland;1995 1e kwartaal;678;772.0;3920.0;618;13;20;544;41;78;540;605;13
711;Flevoland;1995 2e kwartaal;1103;934.0;3646.0;1208;12;57;1031;108;158;1050;1190;18
712;Flevoland;1995 3e kwartaal;595;853.0;3371.0;1129;38;157;743;191;335;794;962;167
713;Flevoland;1995 4e kwartaal;1670;1574.0;2888.0;2072;57;317;1346;352;712;1360;1736;336
714;Flevoland;1996;6969;5098.0;4026.0;4066;97;1013;2433;523;1313;2753;3305;761
715;Flevoland;1996 januari;248;31.0;2887.0;32;0;1;21;10;0;32;32;0
716;Flevoland;1996 februari;841;400.0;3240.0;47;0;1;41;5;0;47;47;0
717;Flevoland;1996 maart;217;345.0;3194.0;388;42;75;244;27;264;124;277;111
718;Flevoland;1996 april;228;205.0;3361.0;49;1;10;36;2;0;49;49;0
719;Flevoland;1996 mei;50;100.0;3350.0;111;8;25;71;7;66;45;111;0
720;Flevoland;1996 juni;1826;297.0;3265.0;418;3;104;269;42;117;301;350;68
721;Flevoland;1996 juli;506;117.0;3084.0;298;6;44;212;36;106;192;250;48
722;Flevoland;1996 augustus;283;286.0;3250.0;120;3;10;86;21;41;79;119;1
723;Flevoland;1996 september;816;761.0;3546.0;468;8;142;265;53;165;303;373;95
724;Flevoland;1996 oktober;637;1862.0;5293.0;115;1;35;62;17;0;115;115;0
725;Flevoland;1996 november;821;209.0;5201.0;302;0;42;241;19;73;229;226;76
726;Flevoland;1996 december;496;485.0;4026.0;1718;25;524;885;284;481;1237;1356;362
727;Flevoland;1996 1e kwartaal;1306;776.0;3194.0;467;42;77;306;42;264;203;356;111
728;Flevoland;1996 2e kwartaal;2104;602.0;3265.0;578;12;139;376;51;183;395;510;68
729;Flevoland;1996 3e kwartaal;1605;1164.0;3546.0;886;17;196;563;110;312;574;742;144
730;Flevoland;1996 4e kwartaal;1954;2556.0;4026.0;2135;26;601;1188;320;554;1581;1697;438
731;Flevoland;1997;6513;6040.0;4451.0;5619;122;995;3893;609;1199;4420;5024;595
732;Flevoland;1997 januari;371;30.0;4011.0;45;2;0;40;3;0;45;45;0
733;Flevoland;1997 februari;374;316.0;4310.0;17;0;2;11;4;0;17;17;0
734;Flevoland;1997 maart;221;84.0;4091.0;303;0;17;220;66;9;294;303;0
735;Flevoland;1997 april;770;2128.0;5690.0;529;4;64;407;54;210;319;476;53
736;Flevoland;1997 mei;970;27.0;5547.0;151;0;0;132;19;0;151;151;0
737;Flevoland;1997 juni;274;130.0;5519.0;158;0;40;109;9;0;158;124;34
738;Flevoland;1997 juli;179;583.0;5946.0;136;0;7;122;7;0;136;136;0
739;Flevoland;1997 augustus;930;144.0;5134.0;962;11;123;725;103;223;739;873;89
740;Flevoland;1997 september;634;226.0;4908.0;459;5;100;340;14;106;353;409;50
741;Flevoland;1997 oktober;805;1086.0;5794.0;200;1;3;168;28;0;200;200;0
742;Flevoland;1997 november;423;97.0;4763.0;1127;31;279;717;100;215;912;985;142
743;Flevoland;1997 december;562;1189.0;4451.0;1532;68;360;902;202;436;1096;1305;227
744;Flevoland;1997 1e kwartaal;966;430.0;4091.0;365;2;19;271;73;9;356;365;0
745;Flevoland;1997 2e kwartaal;2014;2285.0;5519.0;838;4;104;648;82;210;628;751;87
746;Flevoland;1997 3e kwartaal;1743;953.0;4908.0;1557;16;230;1187;124;329;1228;1418;139
747;Flevoland;1997 4e kwartaal;1790;2372.0;4451.0;2859;100;642;1787;330;651;2208;2490;369
748;Flevoland;1998;3802;4775.0;3185.0;5369;91;1038;3446;794;1095;4274;4633;736
749;Flevoland;1998 januari;133;71.0;4450.0;72;0;3;66;3;1;71;72;0
750;Flevoland;1998 februari;388;1759.0;6103.0;42;0;1;32;9;0;42;42;0
751;Flevoland;1998 maart;713;102.0;4854.0;1347;22;289;912;124;394;953;1085;262
752;Flevoland;1998 april;123;102.0;4718.0;238;0;20;198;20;0;238;238;0
753;Flevoland;1998 mei;214;523.0;5262.0;4;0;0;3;4;2;2;4;0
754;Flevoland;1998 juni;186;390.0;5505.0;148;1;4;128;15;1;147;148;0
755;Flevoland;1998 juli;253;256.0;5247.0;519;6;102;335;76;75;444;416;103
756;Flevoland;1998 augustus;199;35.0;5167.0;114;0;2;77;35;0;114;114;0
757;Flevoland;1998 september;91;350.0;5131.0;386;7;187;95;97;108;278;379;7
758;Flevoland;1998 oktober;184;180.0;4991.0;319;16;100;155;48;112;207;207;112
759;Flevoland;1998 november;557;191.0;4761.0;422;10;25;371;16;40;382;379;43
760;Flevoland;1998 december;761;816.0;3185.0;1758;29;305;1075;349;362;1396;1549;209
761;Flevoland;1998 1e kwartaal;1234;1932.0;4854.0;1461;22;293;1010;136;395;1066;1199;262
762;Flevoland;1998 2e kwartaal;523;1015.0;5505.0;390;1;24;329;36;3;387;390;0
763;Flevoland;1998 3e kwartaal;543;641.0;5131.0;1019;13;291;507;208;183;836;909;110
764;Flevoland;1998 4e kwartaal;1502;1187.0;3185.0;2499;55;430;1601;413;514;1985;2135;364
765;Flevoland;1999;5791;5813.0;5043.0;3933;200;738;2334;661;875;3058;3396;537
766;Flevoland;1999 januari;134;407.0;3581.0;11;0;2;6;3;0;11;11;0
767;Flevoland;1999 februari;218;182.0;3560.0;207;18;44;126;19;106;101;165;42
768;Flevoland;1999 maart;218;424.0;3740.0;244;16;36;182;10;181;63;194;50
769;Flevoland;1999 april;1141;678.0;4154.0;273;0;112;148;13;0;273;273;0
770;Flevoland;1999 mei;1120;1218.0;4964.0;420;16;73;268;63;148;272;334;86
771;Flevoland;1999 juni;61;369.0;4978.0;348;1;122;178;47;56;292;292;56
772;Flevoland;1999 juli;336;161.0;5090.0;49;1;2;34;12;0;49;49;0
773;Flevoland;1999 augustus;614;351.0;5435.0;6;0;1;5;0;0;6;6;0
774;Flevoland;1999 september;349;430.0;5573.0;292;28;9;50;205;28;264;264;28
775;Flevoland;1999 oktober;526;337.0;5661.0;249;0;9;211;29;0;249;249;0
776;Flevoland;1999 november;993;572.0;6009.0;223;18;40;119;46;0;223;192;31
777;Flevoland;1999 december;81;684.0;5043.0;1611;102;288;1007;214;356;1255;1367;244
778;Flevoland;1999 1e kwartaal;570;1013.0;3740.0;462;34;82;314;32;287;175;370;92
779;Flevoland;1999 2e kwartaal;2322;2265.0;4978.0;1041;17;307;594;123;204;837;899;142
780;Flevoland;1999 3e kwartaal;1299;942.0;5573.0;347;29;12;89;217;28;319;319;28
781;Flevoland;1999 4e kwartaal;1600;1593.0;5043.0;2083;120;337;1337;289;356;1727;1808;275
782;Flevoland;2000;4985;;;4565;168;729;2913;755;769;3796;4128;437
783;Flevoland;2000 januari;202;;;5;0;0;4;1;0;5;5;0
784;Flevoland;2000 februari;705;;;63;0;2;48;13;0;63;63;0
785;Flevoland;2000 maart;441;;;260;11;70;170;9;18;242;231;29
786;Flevoland;2000 april;382;;;88;0;21;18;49;0;88;88;0
787;Flevoland;2000 mei;664;;;157;5;15;107;30;0;157;157;0
788;Flevoland;2000 juni;544;;;356;43;20;263;30;225;131;297;59
789;Flevoland;2000 juli;398;;;625;2;130;372;121;22;603;554;71
790;Flevoland;2000 augustus;368;;;40;0;5;27;8;1;39;40;0
791;Flevoland;2000 september;1019;;;308;20;82;174;32;2;306;308;0
792;Flevoland;2000 oktober;153;;;544;0;0;306;238;0;544;543;1
793;Flevoland;2000 november;90;;;1828;86;357;1235;150;488;1340;1564;264
794;Flevoland;2000 december;19;;;291;1;27;189;74;13;278;278;13
795;Flevoland;2000 1e kwartaal;1348;;;328;11;72;222;23;18;310;299;29
796;Flevoland;2000 2e kwartaal;1590;;;601;48;56;388;109;225;376;542;59
797;Flevoland;2000 3e kwartaal;1785;;;973;22;217;573;161;25;948;902;71
798;Flevoland;2000 4e kwartaal;262;;;2663;87;384;1730;462;501;2162;2385;278
799;Flevoland;2001 januari;213;;;108;0;0;105;3;14;94;108;0
800;Flevoland;2001 februari;256;;;201;2;19;147;33;18;183;183;18
801;Flevoland;2001 maart;195;;;88;0;3;47;38;0;88;88;0
802;Flevoland;2001 1e kwartaal;664;;;397;2;22;299;74;32;365;379;18
803;Flevoland;2001 april;217;;;209;0;0;184;25;0;209;209;0
804;Flevoland;2001 mei;150;;;244;0;2;186;56;17;227;244;0
805;Flevoland;2001 juni;47;;;141;0;29;78;34;0;141;92;49
806;Flevoland;2001 2e kwartaal;414;;;594;0;31;448;115;17;577;545;49
807;Flevoland;2001 juli;336;;;179;24;77;71;7;142;37;35;144
808;Flevoland;2001 augustus;146;;;393;0;57;261;75;38;355;393;0
809;Flevoland;2001 september;125;;;691;6;300;285;100;109;582;494;197
810;Flevoland;2001 3e kwartaal;607;;;1263;30;434;617;182;289;974;922;341
811;Flevoland;2001 oktober;394;;;950;10;138;722;80;75;875;894;56
812;Flevoland;2001 november;162;;;689;8;65;559;57;0;689;524;165
813;Flevoland;2001 december;44;;;758;11;185;537;25;206;552;638;120
814;Flevoland;2001 4e kwartaal;600;;;2397;29;388;1818;162;281;2116;2056;341
815;Flevoland;2001;2285;;;4651;61;875;3182;533;619;4032;3902;749
816;Gelderland;1994;12296;12545.0;9669.0;10906;521;2963;6300;1122;3137;7769;9165;1741
817;Gelderland;1994 januari;1691;1165.0;9178.0;259;9;104;112;34;109;150;203;56
818;Gelderland;1994 februari;927;818.0;9468.0;531;20;209;260;42;140;391;439;92
819;Gelderland;1994 maart;744;846.0;9804.0;510;59;93;311;47;155;355;410;100
820;Gelderland;1994 april;948;858.0;9780.0;869;26;332;430;81;233;636;615;254
821;Gelderland;1994 mei;984;1078.0;10175.0;659;38;128;448;45;165;494;592;67
822;Gelderland;1994 juni;1295;1001.0;10175.0;999;58;339;521;81;344;655;804;195
823;Gelderland;1994 juli;1040;611.0;9534.0;1182;40;338;679;125;279;903;1046;136
824;Gelderland;1994 augustus;1045;784.0;9383.0;937;3;260;546;128;195;742;793;144
825;Gelderland;1994 september;1148;1452.0;9830.0;907;18;188;573;128;164;743;885;22
826;Gelderland;1994 oktober;991;1721.0;10530.0;1021;109;208;598;106;339;682;935;86
827;Gelderland;1994 november;750;1354.0;10618.0;1266;47;340;738;141;530;736;888;378
828;Gelderland;1994 december;733;857.0;9669.0;1766;94;424;1084;164;484;1282;1555;211
829;Gelderland;1994 1e kwartaal;3362;2829.0;9804.0;1300;88;406;683;123;404;896;1052;248
830;Gelderland;1994 2e kwartaal;3227;2937.0;10175.0;2527;122;799;1399;207;742;1785;2011;516
831;Gelderland;1994 3e kwartaal;3233;2847.0;9830.0;3026;61;786;1798;381;638;2388;2724;302
832;Gelderland;1994 4e kwartaal;2474;3932.0;9669.0;4053;250;972;2420;411;1353;2700;3378;675
833;Gelderland;1995;11477;9937.0;8542.0;10959;824;3088;5694;1353;3163;7796;8361;2598
834;Gelderland;1995 januari;1065;555.0;9703.0;504;0;108;313;83;105;399;480;24
835;Gelderland;1995 februari;706;733.0;9964.0;434;6;94;286;48;38;396;400;34
836;Gelderland;1995 maart;1035;799.0;9951.0;812;138;274;300;100;322;490;547;265
837;Gelderland;1995 april;732;885.0;10232.0;595;22;142;336;95;183;412;454;141
838;Gelderland;1995 mei;739;1333.0;10924.0;626;149;173;231;73;255;371;370;256
839;Gelderland;1995 juni;1408;716.0;10626.0;1014;18;392;468;136;345;669;613;401
840;Gelderland;1995 juli;520;604.0;10302.0;917;195;246;320;156;389;528;537;380
841;Gelderland;1995 augustus;888;661.0;10338.0;627;17;127;409;74;136;491;568;59
842;Gelderland;1995 september;1247;941.0;10505.0;764;10;115;556;83;120;644;672;92
843;Gelderland;1995 oktober;1306;1011.0;10839.0;672;27;201;368;76;209;463;555;117
844;Gelderland;1995 november;813;760.0;9537.0;2071;58;715;1067;231;525;1546;1664;407
845;Gelderland;1995 december;1018;939.0;8542.0;1923;184;501;1040;198;536;1387;1501;422
846;Gelderland;1995 1e kwartaal;2806;2087.0;9951.0;1750;144;476;899;231;465;1285;1427;323
847;Gelderland;1995 2e kwartaal;2879;2934.0;10626.0;2235;189;707;1035;304;783;1452;1437;798
848;Gelderland;1995 3e kwartaal;2655;2206.0;10505.0;2308;222;488;1285;313;645;1663;1777;531
849;Gelderland;1995 4e kwartaal;3137;2710.0;8542.0;4666;269;1417;2475;505;1270;3396;3720;946
850;Gelderland;1996;11150;11827.0;9869.0;10346;772;2362;5954;1258;3491;6855;7943;2403
851;Gelderland;1996 januari;567;301.0;8435.0;355;61;59;205;30;154;201;266;89
852;Gelderland;1996 februari;894;843.0;8985.0;311;53;69;138;51;92;219;224;87
853;Gelderland;1996 maart;1619;626.0;9361.0;253;8;22;177;46;12;241;219;34
854;Gelderland;1996 april;951;792.0;9531.0;612;55;131;362;64;121;491;476;136
855;Gelderland;1996 mei;1111;1044.0;9870.0;728;4;193;449;82;206;522;570;158
856;Gelderland;1996 juni;871;2133.0;10980.0;998;4;193;619;182;382;616;867;131
857;Gelderland;1996 juli;568;967.0;10975.0;968;143;250;427;148;357;611;700;268
858;Gelderland;1996 augustus;723;862.0;11157.0;686;31;180;378;97;235;451;542;144
859;Gelderland;1996 september;779;1066.0;11192.0;1031;95;163;668;105;316;715;908;123
860;Gelderland;1996 oktober;942;1089.0;11457.0;778;10;221;460;87;197;581;609;169
861;Gelderland;1996 november;936;891.0;11316.0;1059;46;330;547;136;320;739;772;287
862;Gelderland;1996 december;1189;1213.0;9869.0;2567;262;551;1524;230;1099;1468;1790;777
863;Gelderland;1996 1e kwartaal;3080;1770.0;9361.0;919;122;150;520;127;258;661;709;210
864;Gelderland;1996 2e kwartaal;2933;3969.0;10980.0;2338;63;517;1430;328;709;1629;1913;425
865;Gelderland;1996 3e kwartaal;2070;2895.0;11192.0;2685;269;593;1473;350;908;1777;2150;535
866;Gelderland;1996 4e kwartaal;3067;3193.0;9869.0;4404;318;1102;2531;453;1616;2788;3171;1233
867;Gelderland;1997;10036;9668.0;8601.0;10921;463;2952;6025;1481;3048;7873;7883;3038
868;Gelderland;1997 januari;661;726.0;10174.0;414;2;142;181;89;136;278;325;89
869;Gelderland;1997 februari;460;726.0;10588.0;289;33;34;176;46;58;231;242;47
870;Gelderland;1997 maart;671;568.0;10419.0;742;10;253;370;109;209;533;525;217
871;Gelderland;1997 april;866;652.0;10520.0;552;11;114;286;141;103;449;458;94
872;Gelderland;1997 mei;869;1017.0;10454.0;1089;27;165;799;98;173;916;914;175
873;Gelderland;1997 juni;1020;759.0;10302.0;907;0;409;402;96;356;551;653;254
874;Gelderland;1997 juli;949;611.0;10301.0;592;12;248;279;53;146;446;391;201
875;Gelderland;1997 augustus;902;772.0;10339.0;694;36;108;471;79;128;566;563;131
876;Gelderland;1997 september;1012;904.0;9888.0;1393;67;351;802;173;507;886;981;412
877;Gelderland;1997 oktober;827;737.0;9357.0;1258;124;344;641;149;359;899;770;488
878;Gelderland;1997 november;967;1204.0;9287.0;1289;61;393;583;252;537;752;813;476
879;Gelderland;1997 december;832;992.0;8601.0;1702;80;391;1035;196;336;1366;1248;454
880;Gelderland;1997 1e kwartaal;1792;2020.0;10419.0;1445;45;429;727;244;403;1042;1092;353
881;Gelderland;1997 2e kwartaal;2755;2428.0;10302.0;2548;38;688;1487;335;632;1916;2025;523
882;Gelderland;1997 3e kwartaal;2863;2287.0;9888.0;2679;115;707;1552;305;781;1898;1935;744
883;Gelderland;1997 4e kwartaal;2626;2933.0;8601.0;4249;265;1128;2259;597;1232;3017;2831;1418
884;Gelderland;1998;10443;9915.0;9067.0;9196;232;2490;5284;1190;2376;6820;7004;2192
885;Gelderland;1998 januari;503;1140.0;9303.0;433;10;119;261;43;161;272;270;163
886;Gelderland;1998 februari;449;493.0;9097.0;458;23;179;206;50;127;331;349;109
887;Gelderland;1998 maart;858;556.0;8955.0;700;66;94;441;99;146;554;562;138
888;Gelderland;1998 april;756;755.0;9393.0;313;2;59;175;77;52;261;285;28
889;Gelderland;1998 mei;801;647.0;9485.0;575;5;131;386;575;89;486;431;144
890;Gelderland;1998 juni;1043;788.0;9782.0;491;9;78;342;62;83;408;442;49
891;Gelderland;1998 juli;1181;657.0;9823.0;616;19;284;239;74;201;415;416;200
892;Gelderland;1998 augustus;734;561.0;9708.0;677;4;166;418;89;150;527;491;186
893;Gelderland;1998 september;960;1238.0;10049.0;896;4;227;583;82;232;664;664;232
894;Gelderland;1998 oktober;1099;1137.0;10585.0;600;17;181;309;93;132;468;500;100
895;Gelderland;1998 november;839;800.0;10033.0;1355;36;293;831;195;433;922;1108;247
896;Gelderland;1998 december;1220;1143.0;9067.0;2082;37;679;1085;281;570;1512;1486;596
897;Gelderland;1998 1e kwartaal;1810;2189.0;8955.0;1591;99;392;908;192;434;1157;1181;410
898;Gelderland;1998 2e kwartaal;2600;2190.0;9782.0;1379;16;268;903;192;224;1155;1158;221
899;Gelderland;1998 3e kwartaal;2875;2456.0;10049.0;2189;27;677;1240;245;583;1606;1571;618
900;Gelderland;1998 4e kwartaal;3158;3080.0;9067.0;4037;90;1153;2233;561;1135;2902;3094;943
901;Gelderland;1999;7787;7832.0;8172.0;8693;332;1712;5044;1605;1530;7163;7206;1487
902;Gelderland;1999 januari;660;1107.0;9909.0;256;0;40;176;40;15;241;237;19
903;Gelderland;1999 februari;652;371.0;9967.0;250;9;86;113;42;60;190;193;57
904;Gelderland;1999 maart;465;767.0;10222.0;533;22;153;283;75;77;456;446;87
905;Gelderland;1999 april;680;646.0;10241.0;616;63;26;414;113;88;528;602;14
906;Gelderland;1999 mei;649;513.0;9939.0;831;0;218;471;142;102;729;607;224
907;Gelderland;1999 juni;665;750.0;10020.0;671;23;101;413;134;123;548;532;139
908;Gelderland;1999 juli;892;715.0;9668.0;1073;51;218;651;153;224;849;845;228
909;Gelderland;1999 augustus;358;322.0;9520.0;470;4;52;335;79;55;415;432;38
910;Gelderland;1999 september;1016;654.0;9469.0;699;3;164;411;121;208;491;615;84
911;Gelderland;1999 oktober;481;608.0;9585.0;533;20;122;303;88;86;447;481;52
912;Gelderland;1999 november;657;453.0;9132.0;853;23;212;497;121;92;761;690;163
913;Gelderland;1999 december;612;926.0;8172.0;1908;114;320;977;497;400;1508;1526;382
914;Gelderland;1999 1e kwartaal;1777;2245.0;10222.0;1039;31;279;572;157;152;887;876;163
915;Gelderland;1999 2e kwartaal;1994;1909.0;10020.0;2118;86;345;1298;389;313;1805;1741;377
916;Gelderland;1999 3e kwartaal;2266;1691.0;9469.0;2242;58;434;1397;353;487;1755;1892;350
917;Gelderland;1999 4e kwartaal;1750;1987.0;8172.0;3294;157;654;1777;706;578;2716;2697;597
918;Gelderland;2000;7383;;;7360;294;2043;3814;1209;1453;5907;5915;1445
919;Gelderland;2000 januari;412;;;376;4;39;296;37;83;293;325;51
920;Gelderland;2000 februari;681;;;395;21;110;218;46;135;260;286;109
921;Gelderland;2000 maart;758;;;604;30;205;296;73;62;542;569;35
922;Gelderland;2000 april;627;;;383;33;60;223;67;11;372;368;15
923;Gelderland;2000 mei;340;;;552;31;227;262;32;107;445;367;185
924;Gelderland;2000 juni;572;;;286;0;58;176;52;1;285;250;36
925;Gelderland;2000 juli;608;;;317;2;117;167;31;50;267;228;89
926;Gelderland;2000 augustus;303;;;397;0;138;159;100;67;330;379;18
927;Gelderland;2000 september;1279;;;516;0;168;261;87;109;407;487;29
928;Gelderland;2000 oktober;489;;;537;4;186;235;112;73;464;344;193
929;Gelderland;2000 november;486;;;771;0;228;449;94;153;618;648;123
930;Gelderland;2000 december;828;;;2226;169;507;1072;478;602;1624;1664;562
931;Gelderland;2000 1e kwartaal;1851;;;1375;55;354;810;156;280;1095;1180;195
932;Gelderland;2000 2e kwartaal;1539;;;1221;64;345;661;151;119;1102;985;236
933;Gelderland;2000 3e kwartaal;2190;;;1230;2;423;587;218;226;1004;1094;136
934;Gelderland;2000 4e kwartaal;1803;;;3534;173;921;1756;684;828;2706;2656;878
