ID;Geslacht;UitstromersMboMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UurloonWerknemersNaVerlatenMbo_1
4843;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;Direct na verlaten onderwijs;2020/'21;13.83
4844;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;Direct na verlaten onderwijs;2021/'22;14.82
4845;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2007/'08;14.29
4846;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2008/'09;12.75
4847;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2009/'10;14.46
4848;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2010/'11;16.19
4849;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2011/'12;15.32
4850;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2012/'13;14.56
4851;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2013/'14;15.1
4852;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2014/'15;13.21
4853;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2015/'16;13.47
4854;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2016/'17;14.01
4855;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2017/'18;14.16
4856;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2018/'19;14.37
4857;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2019/'20;14.89
4858;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2020/'21;15.73
4859;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;1 jaar na verlaten onderwijs;2021/'22;
4860;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2007/'08;14.31
4861;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2008/'09;13.48
4862;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2009/'10;14.8
4863;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2010/'11;16.63
4864;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2011/'12;15.8
4865;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2012/'13;15.4
4866;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2013/'14;15.71
4867;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2014/'15;14.34
4868;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2015/'16;14.86
4869;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2016/'17;15.21
4870;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2017/'18;15.1
4871;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2018/'19;15.67
4872;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2019/'20;16.58
4873;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2020/'21;
4874;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;2 jaar na verlaten onderwijs;2021/'22;
4875;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2007/'08;14.71
4876;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2008/'09;13.76
4877;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2009/'10;15.71
4878;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2010/'11;17.33
4879;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2011/'12;16.72
4880;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2012/'13;15.98
4881;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2013/'14;16.25
4882;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2014/'15;15.65
4883;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2015/'16;15.92
4884;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2016/'17;16.13
4885;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2017/'18;16.17
4886;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2018/'19;17.23
4887;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2019/'20;
4888;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2020/'21;
4889;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;3 jaar na verlaten onderwijs;2021/'22;
4890;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2007/'08;14.71
4891;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2008/'09;14.6
4892;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2009/'10;16.16
4893;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2010/'11;18.4
4894;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2011/'12;16.91
4895;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2012/'13;16.37
4896;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2013/'14;16.94
4897;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2014/'15;16.5
4898;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2015/'16;16.72
4899;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2016/'17;17.19
4900;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2017/'18;17.74
4901;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2018/'19;
4902;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2019/'20;
4903;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2020/'21;
4904;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;4 jaar na verlaten onderwijs;2021/'22;
4905;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2007/'08;15.3
4906;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2008/'09;14.97
4907;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2009/'10;16.98
4908;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2010/'11;19.1
4909;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2011/'12;17.45
4910;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2012/'13;17.11
4911;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2013/'14;17.54
4912;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2014/'15;17.25
4913;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2015/'16;17.78
4914;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2016/'17;18.55
4915;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2017/'18;
4916;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2018/'19;
4917;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2019/'20;
4918;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2020/'21;
4919;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;5 jaar na verlaten onderwijs;2021/'22;
4920;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2007/'08;17.83
4921;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2008/'09;18.4
4922;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2009/'10;20.47
4923;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2010/'11;22.7
4924;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2011/'12;21.18
4925;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2012/'13;
4926;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2013/'14;
4927;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2014/'15;
4928;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2015/'16;
4929;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2016/'17;
4930;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2017/'18;
4931;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2018/'19;
4932;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2019/'20;
4933;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2020/'21;
4934;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;10 Dienstverlening;10 jaar na verlaten onderwijs;2021/'22;
4935;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2007/'08;8.08
4936;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2008/'09;8.54
4937;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2009/'10;9.46
4938;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2010/'11;9.64
4939;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2011/'12;8.73
4940;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2012/'13;9.29
4941;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2013/'14;6.82
4942;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2014/'15;8.47
4943;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2015/'16;
4944;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2016/'17;10.32
4945;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2017/'18;11.05
4946;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2018/'19;
4947;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2019/'20;
4948;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2020/'21;
4949;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;Direct na verlaten onderwijs;2021/'22;
4950;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2007/'08;7.26
4951;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2008/'09;10.07
4952;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2009/'10;9.82
4953;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2010/'11;10.08
4954;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2011/'12;9.77
4955;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2012/'13;10.48
4956;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2013/'14;10.24
4957;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2014/'15;10.81
4958;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2015/'16;10.27
4959;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2016/'17;10.17
4960;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2017/'18;
4961;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2018/'19;
4962;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2019/'20;
4963;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2020/'21;14.09
4964;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;1 jaar na verlaten onderwijs;2021/'22;
4965;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2007/'08;8.75
4966;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2008/'09;9.99
4967;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2009/'10;10.48
4968;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2010/'11;10.43
4969;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2011/'12;10.0
4970;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2012/'13;11.51
4971;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2013/'14;10.5
4972;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2014/'15;11.39
4973;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2015/'16;12.01
4974;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2016/'17;12.0
4975;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2017/'18;12.98
4976;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2018/'19;13.29
4977;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2019/'20;14.07
4978;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2020/'21;
4979;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;2 jaar na verlaten onderwijs;2021/'22;
4980;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2007/'08;10.52
4981;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2008/'09;10.26
4982;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2009/'10;10.82
4983;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2010/'11;10.82
4984;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2011/'12;11.09
4985;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2012/'13;11.59
4986;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2013/'14;11.59
4987;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2014/'15;12.64
4988;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2015/'16;12.7
4989;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2016/'17;12.68
4990;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2017/'18;13.42
4991;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2018/'19;14.65
4992;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2019/'20;
4993;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2020/'21;
4994;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;3 jaar na verlaten onderwijs;2021/'22;
4995;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2007/'08;11.05
4996;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2008/'09;11.57
4997;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2009/'10;10.86
4998;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2010/'11;11.01
4999;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2011/'12;11.59
5000;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2012/'13;12.19
5001;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2013/'14;12.34
5002;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2014/'15;13.38
5003;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2015/'16;13.96
5004;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2016/'17;13.5
5005;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2017/'18;14.95
5006;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2018/'19;
5007;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2019/'20;
5008;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2020/'21;
5009;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;4 jaar na verlaten onderwijs;2021/'22;
5010;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2007/'08;10.82
5011;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2008/'09;11.51
5012;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2009/'10;11.72
5013;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2010/'11;11.83
5014;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2011/'12;12.11
5015;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2012/'13;12.72
5016;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2013/'14;13.48
5017;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2014/'15;13.67
5018;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2015/'16;14.26
5019;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2016/'17;14.77
5020;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2017/'18;
5021;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2018/'19;
5022;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2019/'20;
5023;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2020/'21;
5024;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;5 jaar na verlaten onderwijs;2021/'22;
5025;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2007/'08;13.36
5026;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2008/'09;14.02
5027;Totaal;Bol-vt en bbl totaal;H+J Vervoer, informatie en communicatie;Studierichting onbekend;10 jaar na verlaten onderwijs;2009/'10;14.1
