ID;Sterklassen;RegioS;Perioden;Accommodaties_1;Kamers_2;Slaapplaatsen_3;Accommodaties_4;Kamers_5;Slaapplaatsen_6
688;Accommodaties met 2 sterren;Amsterdam;2017 maart;78;1918;4510;75;1881;4433
689;Accommodaties met 2 sterren;Amsterdam;2017 april;78;1918;4510;78;1918;4510
690;Accommodaties met 2 sterren;Amsterdam;2017 mei;78;1918;4510;78;1918;4510
691;Accommodaties met 2 sterren;Amsterdam;2017 juni;78;1918;4510;77;1914;4502
692;Accommodaties met 2 sterren;Amsterdam;2017 juli;78;1918;4510;78;1918;4510
693;Accommodaties met 2 sterren;Amsterdam;2017 augustus;78;1918;4510;78;1918;4510
694;Accommodaties met 2 sterren;Amsterdam;2017 september;78;1918;4510;78;1918;4510
695;Accommodaties met 2 sterren;Amsterdam;2017 oktober;78;1918;4510;75;1878;4433
696;Accommodaties met 2 sterren;Amsterdam;2017 november;78;1918;4510;73;1851;4374
697;Accommodaties met 2 sterren;Amsterdam;2017 december;78;1918;4510;71;1840;4352
698;Accommodaties met 2 sterren;Amsterdam;2018 januari;73;1966;5093;67;1895;4943
699;Accommodaties met 2 sterren;Amsterdam;2018 februari;73;1966;5093;68;1907;4972
700;Accommodaties met 2 sterren;Amsterdam;2018 maart;73;1966;5093;70;1931;5017
701;Accommodaties met 2 sterren;Amsterdam;2018 april;73;1966;5093;73;1966;5093
702;Accommodaties met 2 sterren;Amsterdam;2018 mei;73;1966;5093;73;1966;5093
703;Accommodaties met 2 sterren;Amsterdam;2018 juni;73;1966;5093;73;1966;5093
704;Accommodaties met 2 sterren;Amsterdam;2018 juli;73;1966;5093;72;1952;5058
705;Accommodaties met 2 sterren;Amsterdam;2018 augustus;73;1966;5093;71;1949;5052
706;Accommodaties met 2 sterren;Amsterdam;2018 september;73;1966;5093;73;1966;5093
707;Accommodaties met 2 sterren;Amsterdam;2018 oktober;73;1966;5093;70;1920;4999
708;Accommodaties met 2 sterren;Amsterdam;2018 november;73;1966;5093;67;1898;4950
709;Accommodaties met 2 sterren;Amsterdam;2018 december;73;1966;5093;68;1912;4985
710;Accommodaties met 2 sterren;Amsterdam;2019 januari;72;1996;4937;63;1807;4452
711;Accommodaties met 2 sterren;Amsterdam;2019 februari;72;1996;4937;67;1842;4530
712;Accommodaties met 2 sterren;Amsterdam;2019 maart;72;1996;4937;69;1872;4585
713;Accommodaties met 2 sterren;Amsterdam;2019 april;72;1996;4937;72;1996;4937
714;Accommodaties met 2 sterren;Amsterdam;2019 mei;72;1996;4937;72;1996;4937
715;Accommodaties met 2 sterren;Amsterdam;2019 juni;72;1996;4937;72;1996;4937
716;Accommodaties met 2 sterren;Amsterdam;2019 juli;72;1996;4937;70;1980;4896
717;Accommodaties met 2 sterren;Amsterdam;2019 augustus;72;1996;4937;70;1980;4896
718;Accommodaties met 2 sterren;Amsterdam;2019 september;72;1996;4937;72;1996;4937
719;Accommodaties met 2 sterren;Amsterdam;2019 oktober;72;1996;4937;70;1968;4882
720;Accommodaties met 2 sterren;Amsterdam;2019 november;72;1996;4937;67;1847;4533
721;Accommodaties met 2 sterren;Amsterdam;2019 december;72;1996;4937;66;1840;4529
722;Accommodaties met 2 sterren;Amsterdam;2020 januari;72;2097;5422;65;1930;4988
723;Accommodaties met 2 sterren;Amsterdam;2020 februari;72;2097;5422;67;1956;5036
724;Accommodaties met 2 sterren;Amsterdam;2020 maart;72;2097;5422;67;1945;5009
725;Accommodaties met 2 sterren;Amsterdam;2020 april;72;2097;5422;50;1336;3086
726;Accommodaties met 2 sterren;Amsterdam;2020 mei;72;2097;5422;49;1284;3004
727;Accommodaties met 2 sterren;Amsterdam;2020 juni;72;2097;5422;59;1537;3573
728;Accommodaties met 2 sterren;Amsterdam;2020 juli;72;2097;5422;63;1926;5072
729;Accommodaties met 2 sterren;Amsterdam;2020 augustus;72;2097;5422;65;1978;5167
730;Accommodaties met 2 sterren;Amsterdam;2020 september;72;2097;5422;66;1990;5202
731;Accommodaties met 2 sterren;Amsterdam;2020 oktober;72;2097;5422;65;1972;5164
732;Accommodaties met 2 sterren;Amsterdam;2020 november;72;2097;5422;63;1862;4844
733;Accommodaties met 2 sterren;Amsterdam;2020 december;72;2097;5422;63;1862;4844
734;Accommodaties met 2 sterren;Amsterdam;2021 januari;71;1731;3990;63;1585;3723
735;Accommodaties met 2 sterren;Amsterdam;2021 februari;71;1731;3990;66;1635;3846
736;Accommodaties met 2 sterren;Amsterdam;2021 maart;71;1731;3990;67;1636;3838
737;Accommodaties met 2 sterren;Amsterdam;2021 april;71;1731;3990;68;1646;3855
738;Accommodaties met 2 sterren;Amsterdam;2021 mei;71;1731;3990;69;1672;3890
739;Accommodaties met 2 sterren;Amsterdam;2021 juni;71;1731;3990;70;1709;3935
740;Accommodaties met 2 sterren;Amsterdam;2021 juli;71;1731;3990;69;1661;3812
741;Accommodaties met 2 sterren;Amsterdam;2021 augustus;71;1731;3990;69;1661;3812
742;Accommodaties met 2 sterren;Amsterdam;2021 september;71;1731;3990;69;1661;3812
743;Accommodaties met 2 sterren;Amsterdam;2021 oktober;71;1731;3990;67;1633;3757
744;Accommodaties met 2 sterren;Amsterdam;2021 november;71;1731;3990;66;1620;3733
745;Accommodaties met 2 sterren;Amsterdam;2021 december;71;1731;3990;66;1620;3733
746;Accommodaties met 2 sterren;Amsterdam;2022 januari;69;2046;5299;68;2036;5282
747;Accommodaties met 2 sterren;Amsterdam;2022 februari;69;2046;5299;68;2036;5282
748;Accommodaties met 2 sterren;Amsterdam;2022 maart;69;2046;5299;69;2046;5299
749;Accommodaties met 2 sterren;Amsterdam;2022 april;69;2046;5299;69;2046;5299
750;Accommodaties met 2 sterren;Amsterdam;2022 mei;69;2046;5299;68;2029;5265
751;Accommodaties met 2 sterren;Amsterdam;2022 juni;69;2046;5299;68;2029;5265
752;Accommodaties met 2 sterren;Amsterdam;2022 juli;69;2046;5299;67;2016;5241
753;Accommodaties met 2 sterren;Amsterdam;2022 augustus;69;2046;5299;67;2016;5241
754;Accommodaties met 2 sterren;Amsterdam;2022 september;69;2046;5299;66;2006;5224
755;Accommodaties met 2 sterren;Amsterdam;2022 oktober;69;2046;5299;66;2006;5224
756;Accommodaties met 2 sterren;Amsterdam;2022 november;69;2046;5299;66;2006;5224
757;Accommodaties met 2 sterren;Amsterdam;2022 december;69;2046;5299;66;2006;5224
758;Accommodaties met 2 sterren;Amsterdam;2023 januari;65;2448;7036;63;2412;6954
759;Accommodaties met 2 sterren;Amsterdam;2023 februari;65;2448;7036;63;2412;6954
760;Accommodaties met 2 sterren;Amsterdam;2023 maart;65;2448;7036;64;2438;7019
761;Accommodaties met 2 sterren;Amsterdam;2023 april;65;2448;7036;65;2448;7036
762;Accommodaties met 2 sterren;Amsterdam;2023 mei;65;2448;7036;65;2448;7036
763;Accommodaties met 2 sterren;Amsterdam;2023 juni;65;2448;7036;65;2448;7036
764;Accommodaties met 2 sterren;Amsterdam;2023 juli;65;2448;7036;65;2448;7036
765;Accommodaties met 2 sterren;Amsterdam;2023 augustus;65;2448;7036;65;2448;7036
766;Accommodaties met 2 sterren;Amsterdam;2023 september;65;2448;7036;65;2448;7036
767;Accommodaties met 2 sterren;Amsterdam;2023 oktober;65;2448;7036;64;2438;7019
768;Accommodaties met 2 sterren;Amsterdam;2023 november;65;2448;7036;64;2438;7019
769;Accommodaties met 2 sterren;Amsterdam;2023 december;65;2448;7036;64;2438;7019
770;Accommodaties met 2 sterren;Amsterdam;2024 januari;61;1786;4894;60;1776;4877
771;Accommodaties met 2 sterren;Amsterdam;2024 februari;61;1786;4894;60;1776;4877
772;Accommodaties met 2 sterren;Amsterdam;2024 maart;61;1786;4894;60;1776;4877
773;Accommodaties met 2 sterren;Amsterdam;2024 april;61;1786;4894;61;1786;4894
774;Accommodaties met 2 sterren;Amsterdam;2024 mei;61;1786;4894;61;1786;4894
775;Accommodaties met 2 sterren;Amsterdam;2024 juni;61;1786;4894;61;1786;4894
776;Accommodaties met 2 sterren;Amsterdam;2024 juli;61;1786;4894;61;1786;4894
777;Accommodaties met 2 sterren;Amsterdam;2024 augustus;61;1786;4894;61;1786;4894
778;Accommodaties met 2 sterren;Amsterdam;2024 september;61;1786;4894;61;1786;4894
779;Accommodaties met 2 sterren;Amsterdam;2024 oktober;61;1786;4894;60;1776;4877
780;Accommodaties met 2 sterren;Amsterdam;2024 november;61;1786;4894;60;1776;4877
781;Accommodaties met 2 sterren;Amsterdam;2024 december;61;1786;4894;60;1776;4877
782;Accommodaties met 2 sterren;Amsterdam;2025 januari;62;1808;4843;61;1798;4826
783;Accommodaties met 2 sterren;Amsterdam;2025 februari;62;1808;4843;61;1798;4826
784;Accommodaties met 3 sterren;Nederland;2017 januari;1299;40120;84256;1142;37475;78623
785;Accommodaties met 3 sterren;Nederland;2017 februari;1299;40120;84256;1210;38794;81392
786;Accommodaties met 3 sterren;Nederland;2017 maart;1299;40120;84256;1255;39507;82901
787;Accommodaties met 3 sterren;Nederland;2017 april;1299;40120;84256;1288;39977;83978
788;Accommodaties met 3 sterren;Nederland;2017 mei;1299;40120;84256;1295;40090;84186
789;Accommodaties met 3 sterren;Nederland;2017 juni;1299;40120;84256;1295;40056;84124
790;Accommodaties met 3 sterren;Nederland;2017 juli;1299;40120;84256;1291;40055;84117
791;Accommodaties met 3 sterren;Nederland;2017 augustus;1299;40120;84256;1288;40044;84095
792;Accommodaties met 3 sterren;Nederland;2017 september;1299;40120;84256;1288;40040;84087
793;Accommodaties met 3 sterren;Nederland;2017 oktober;1299;40120;84256;1279;39912;83809
794;Accommodaties met 3 sterren;Nederland;2017 november;1299;40120;84256;1224;39074;82019
795;Accommodaties met 3 sterren;Nederland;2017 december;1299;40120;84256;1210;38792;81414
796;Accommodaties met 3 sterren;Nederland;2018 januari;1305;40513;85420;1156;37457;79010
797;Accommodaties met 3 sterren;Nederland;2018 februari;1305;40513;85420;1219;38630;81490
798;Accommodaties met 3 sterren;Nederland;2018 maart;1305;40513;85420;1248;39315;82924
799;Accommodaties met 3 sterren;Nederland;2018 april;1305;40513;85420;1289;39933;84318
800;Accommodaties met 3 sterren;Nederland;2018 mei;1305;40513;85420;1288;39909;84268
801;Accommodaties met 3 sterren;Nederland;2018 juni;1305;40513;85420;1289;39930;84308
802;Accommodaties met 3 sterren;Nederland;2018 juli;1305;40513;85420;1283;39974;84388
803;Accommodaties met 3 sterren;Nederland;2018 augustus;1305;40513;85420;1284;40007;84465
804;Accommodaties met 3 sterren;Nederland;2018 september;1305;40513;85420;1286;40042;84524
805;Accommodaties met 3 sterren;Nederland;2018 oktober;1305;40513;85420;1277;39911;84253
806;Accommodaties met 3 sterren;Nederland;2018 november;1305;40513;85420;1227;39020;82329
807;Accommodaties met 3 sterren;Nederland;2018 december;1305;40513;85420;1206;38452;81068
808;Accommodaties met 3 sterren;Nederland;2019 januari;1339;45823;97183;1169;42413;89845
809;Accommodaties met 3 sterren;Nederland;2019 februari;1339;45823;97183;1240;43640;92528
810;Accommodaties met 3 sterren;Nederland;2019 maart;1339;45823;97183;1283;44568;94515
811;Accommodaties met 3 sterren;Nederland;2019 april;1339;45823;97183;1322;45298;96105
812;Accommodaties met 3 sterren;Nederland;2019 mei;1339;45823;97183;1329;45539;96611
813;Accommodaties met 3 sterren;Nederland;2019 juni;1339;45823;97183;1326;45512;96550
814;Accommodaties met 3 sterren;Nederland;2019 juli;1339;45823;97183;1324;45620;96775
815;Accommodaties met 3 sterren;Nederland;2019 augustus;1339;45823;97183;1322;45583;96695
816;Accommodaties met 3 sterren;Nederland;2019 september;1339;45823;97183;1326;45663;96858
817;Accommodaties met 3 sterren;Nederland;2019 oktober;1339;45823;97183;1310;45421;96352
818;Accommodaties met 3 sterren;Nederland;2019 november;1339;45823;97183;1257;44516;94332
819;Accommodaties met 3 sterren;Nederland;2019 december;1339;45823;97183;1235;44091;93322
820;Accommodaties met 3 sterren;Nederland;2020 januari;1322;44263;94106;1159;41342;87675
821;Accommodaties met 3 sterren;Nederland;2020 februari;1322;44263;94106;1229;42659;90531
822;Accommodaties met 3 sterren;Nederland;2020 maart;1322;44263;94106;1240;43149;91644
823;Accommodaties met 3 sterren;Nederland;2020 april;1322;44263;94106;1024;37535;78821
824;Accommodaties met 3 sterren;Nederland;2020 mei;1322;44263;94106;1045;37332;77755
825;Accommodaties met 3 sterren;Nederland;2020 juni;1322;44263;94106;1234;41506;86896
826;Accommodaties met 3 sterren;Nederland;2020 juli;1322;44263;94106;1277;43248;91678
827;Accommodaties met 3 sterren;Nederland;2020 augustus;1322;44263;94106;1278;43318;92102
828;Accommodaties met 3 sterren;Nederland;2020 september;1322;44263;94106;1284;43352;92188
829;Accommodaties met 3 sterren;Nederland;2020 oktober;1322;44263;94106;1277;43055;91501
830;Accommodaties met 3 sterren;Nederland;2020 november;1322;44263;94106;1221;42042;89274
831;Accommodaties met 3 sterren;Nederland;2020 december;1322;44263;94106;1192;41624;88290
832;Accommodaties met 3 sterren;Nederland;2021 januari;1442;45412;97183;1276;42230;90065
833;Accommodaties met 3 sterren;Nederland;2021 februari;1442;45412;97183;1335;43252;92303
834;Accommodaties met 3 sterren;Nederland;2021 maart;1442;45412;97183;1374;44094;94255
835;Accommodaties met 3 sterren;Nederland;2021 april;1442;45412;97183;1412;44745;95671
836;Accommodaties met 3 sterren;Nederland;2021 mei;1442;45412;97183;1418;44910;96040
837;Accommodaties met 3 sterren;Nederland;2021 juni;1442;45412;97183;1423;45005;96247
838;Accommodaties met 3 sterren;Nederland;2021 juli;1442;45412;97183;1426;44983;96184
839;Accommodaties met 3 sterren;Nederland;2021 augustus;1442;45412;97183;1418;44669;95469
840;Accommodaties met 3 sterren;Nederland;2021 september;1442;45412;97183;1422;44933;96057
841;Accommodaties met 3 sterren;Nederland;2021 oktober;1442;45412;97183;1406;44585;95332
842;Accommodaties met 3 sterren;Nederland;2021 november;1442;45412;97183;1362;43689;92426
843;Accommodaties met 3 sterren;Nederland;2021 december;1442;45412;97183;1335;43271;92219
844;Accommodaties met 3 sterren;Nederland;2022 januari;1403;44727;93892;1260;42360;88817
845;Accommodaties met 3 sterren;Nederland;2022 februari;1403;44727;93892;1297;43043;90284
846;Accommodaties met 3 sterren;Nederland;2022 maart;1403;44727;93892;1347;43539;91402
847;Accommodaties met 3 sterren;Nederland;2022 april;1403;44727;93892;1380;44310;93024
848;Accommodaties met 3 sterren;Nederland;2022 mei;1403;44727;93892;1381;44277;92957
849;Accommodaties met 3 sterren;Nederland;2022 juni;1403;44727;93892;1387;44361;93133
850;Accommodaties met 3 sterren;Nederland;2022 juli;1403;44727;93892;1385;44332;93097
851;Accommodaties met 3 sterren;Nederland;2022 augustus;1403;44727;93892;1383;44243;92926
852;Accommodaties met 3 sterren;Nederland;2022 september;1403;44727;93892;1376;43848;92083
853;Accommodaties met 3 sterren;Nederland;2022 oktober;1403;44727;93892;1366;44072;92567
854;Accommodaties met 3 sterren;Nederland;2022 november;1403;44727;93892;1328;43613;91599
855;Accommodaties met 3 sterren;Nederland;2022 december;1403;44727;93892;1300;43141;90568
856;Accommodaties met 3 sterren;Nederland;2023 januari;1290;40597;85638;1148;38592;81339
857;Accommodaties met 3 sterren;Nederland;2023 februari;1290;40597;85638;1179;39083;82384
858;Accommodaties met 3 sterren;Nederland;2023 maart;1290;40597;85638;1233;39860;84065
859;Accommodaties met 3 sterren;Nederland;2023 april;1290;40597;85638;1275;40326;85072
860;Accommodaties met 3 sterren;Nederland;2023 mei;1290;40597;85638;1276;40334;85086
861;Accommodaties met 3 sterren;Nederland;2023 juni;1290;40597;85638;1279;40384;85183
862;Accommodaties met 3 sterren;Nederland;2023 juli;1290;40597;85638;1280;40349;85101
863;Accommodaties met 3 sterren;Nederland;2023 augustus;1290;40597;85638;1274;40283;84967
864;Accommodaties met 3 sterren;Nederland;2023 september;1290;40597;85638;1267;40218;84837
865;Accommodaties met 3 sterren;Nederland;2023 oktober;1290;40597;85638;1254;40036;84432
866;Accommodaties met 3 sterren;Nederland;2023 november;1290;40597;85638;1214;39593;83480
867;Accommodaties met 3 sterren;Nederland;2023 december;1290;40597;85638;1196;39270;82734
868;Accommodaties met 3 sterren;Nederland;2024 januari;1284;41565;90020;1140;39606;85758
869;Accommodaties met 3 sterren;Nederland;2024 februari;1284;41565;90020;1175;40195;87014
870;Accommodaties met 3 sterren;Nederland;2024 maart;1284;41565;90020;1231;40996;88739
871;Accommodaties met 3 sterren;Nederland;2024 april;1284;41565;90020;1277;41487;89849
872;Accommodaties met 3 sterren;Nederland;2024 mei;1284;41565;90020;1279;41519;89915
873;Accommodaties met 3 sterren;Nederland;2024 juni;1284;41565;90020;1280;41524;89934
874;Accommodaties met 3 sterren;Nederland;2024 juli;1284;41565;90020;1276;41527;89935
875;Accommodaties met 3 sterren;Nederland;2024 augustus;1284;41565;90020;1276;41528;89934
876;Accommodaties met 3 sterren;Nederland;2024 september;1284;41565;90020;1276;41493;89856
877;Accommodaties met 3 sterren;Nederland;2024 oktober;1284;41565;90020;1260;41356;89564
878;Accommodaties met 3 sterren;Nederland;2024 november;1284;41565;90020;1213;40752;88269
879;Accommodaties met 3 sterren;Nederland;2024 december;1284;41565;90020;1197;40541;87801
880;Accommodaties met 3 sterren;Nederland;2025 januari;1267;41372;90709;1132;39760;87139
881;Accommodaties met 3 sterren;Nederland;2025 februari;1267;41372;90709;1161;40074;87866
882;Accommodaties met 3 sterren;Amsterdam;2017 januari;142;9305;19745;138;9114;19303
883;Accommodaties met 3 sterren;Amsterdam;2017 februari;142;9305;19745;137;9110;19293
884;Accommodaties met 3 sterren;Amsterdam;2017 maart;142;9305;19745;140;9258;19623
885;Accommodaties met 3 sterren;Amsterdam;2017 april;142;9305;19745;142;9305;19745
886;Accommodaties met 3 sterren;Amsterdam;2017 mei;142;9305;19745;142;9305;19745
887;Accommodaties met 3 sterren;Amsterdam;2017 juni;142;9305;19745;142;9305;19745
888;Accommodaties met 3 sterren;Amsterdam;2017 juli;142;9305;19745;142;9305;19745
889;Accommodaties met 3 sterren;Amsterdam;2017 augustus;142;9305;19745;142;9305;19745
890;Accommodaties met 3 sterren;Amsterdam;2017 september;142;9305;19745;142;9305;19745
891;Accommodaties met 3 sterren;Amsterdam;2017 oktober;142;9305;19745;141;9277;19689
892;Accommodaties met 3 sterren;Amsterdam;2017 november;142;9305;19745;139;9259;19647
893;Accommodaties met 3 sterren;Amsterdam;2017 december;142;9305;19745;138;9227;19583
894;Accommodaties met 3 sterren;Amsterdam;2018 januari;141;9908;20991;138;9742;20646
895;Accommodaties met 3 sterren;Amsterdam;2018 februari;141;9908;20991;138;9742;20646
896;Accommodaties met 3 sterren;Amsterdam;2018 maart;141;9908;20991;139;9774;20719
897;Accommodaties met 3 sterren;Amsterdam;2018 april;141;9908;20991;139;9774;20719
898;Accommodaties met 3 sterren;Amsterdam;2018 mei;141;9908;20991;139;9774;20719
899;Accommodaties met 3 sterren;Amsterdam;2018 juni;141;9908;20991;139;9774;20719
900;Accommodaties met 3 sterren;Amsterdam;2018 juli;141;9908;20991;140;9894;20959
901;Accommodaties met 3 sterren;Amsterdam;2018 augustus;141;9908;20991;140;9894;20959
902;Accommodaties met 3 sterren;Amsterdam;2018 september;141;9908;20991;140;9894;20959
903;Accommodaties met 3 sterren;Amsterdam;2018 oktober;141;9908;20991;140;9894;20959
904;Accommodaties met 3 sterren;Amsterdam;2018 november;141;9908;20991;140;9894;20959
905;Accommodaties met 3 sterren;Amsterdam;2018 december;141;9908;20991;138;9809;20789
906;Accommodaties met 3 sterren;Amsterdam;2019 januari;160;12556;26185;155;12143;25356
907;Accommodaties met 3 sterren;Amsterdam;2019 februari;160;12556;26185;154;12109;25295
908;Accommodaties met 3 sterren;Amsterdam;2019 maart;160;12556;26185;156;12175;25429
909;Accommodaties met 3 sterren;Amsterdam;2019 april;160;12556;26185;158;12366;25810
910;Accommodaties met 3 sterren;Amsterdam;2019 mei;160;12556;26185;159;12436;25945
911;Accommodaties met 3 sterren;Amsterdam;2019 juni;160;12556;26185;159;12436;25945
912;Accommodaties met 3 sterren;Amsterdam;2019 juli;160;12556;26185;160;12556;26185
913;Accommodaties met 3 sterren;Amsterdam;2019 augustus;160;12556;26185;160;12556;26185
914;Accommodaties met 3 sterren;Amsterdam;2019 september;160;12556;26185;160;12556;26185
915;Accommodaties met 3 sterren;Amsterdam;2019 oktober;160;12556;26185;160;12556;26185
916;Accommodaties met 3 sterren;Amsterdam;2019 november;160;12556;26185;160;12556;26185
917;Accommodaties met 3 sterren;Amsterdam;2019 december;160;12556;26185;159;12523;26116
918;Accommodaties met 3 sterren;Amsterdam;2020 januari;166;11759;25247;161;11544;24709
919;Accommodaties met 3 sterren;Amsterdam;2020 februari;166;11759;25247;162;11577;24782
920;Accommodaties met 3 sterren;Amsterdam;2020 maart;166;11759;25247;163;11640;24988
921;Accommodaties met 3 sterren;Amsterdam;2020 april;166;11759;25247;122;9570;19638
922;Accommodaties met 3 sterren;Amsterdam;2020 mei;166;11759;25247;118;8763;17429
923;Accommodaties met 3 sterren;Amsterdam;2020 juni;166;11759;25247;138;10123;20466
924;Accommodaties met 3 sterren;Amsterdam;2020 juli;166;11759;25247;158;11367;24160
925;Accommodaties met 3 sterren;Amsterdam;2020 augustus;166;11759;25247;160;11445;24610
926;Accommodaties met 3 sterren;Amsterdam;2020 september;166;11759;25247;161;11477;24686
927;Accommodaties met 3 sterren;Amsterdam;2020 oktober;166;11759;25247;160;11338;24329
928;Accommodaties met 3 sterren;Amsterdam;2020 november;166;11759;25247;159;11306;24254
929;Accommodaties met 3 sterren;Amsterdam;2020 december;166;11759;25247;158;11273;24185
930;Accommodaties met 3 sterren;Amsterdam;2021 januari;181;13055;28113;172;12572;27329
931;Accommodaties met 3 sterren;Amsterdam;2021 februari;181;13055;28113;173;12619;27432
932;Accommodaties met 3 sterren;Amsterdam;2021 maart;181;13055;28113;175;12779;27637
933;Accommodaties met 3 sterren;Amsterdam;2021 april;181;13055;28113;178;12987;28001
934;Accommodaties met 3 sterren;Amsterdam;2021 mei;181;13055;28113;179;13001;28030
935;Accommodaties met 3 sterren;Amsterdam;2021 juni;181;13055;28113;179;13001;28030
936;Accommodaties met 3 sterren;Amsterdam;2021 juli;181;13055;28113;179;12981;27966
937;Accommodaties met 3 sterren;Amsterdam;2021 augustus;181;13055;28113;177;12876;27744
938;Accommodaties met 3 sterren;Amsterdam;2021 september;181;13055;28113;179;12981;27966
939;Accommodaties met 3 sterren;Amsterdam;2021 oktober;181;13055;28113;178;12901;27796
940;Accommodaties met 3 sterren;Amsterdam;2021 november;181;13055;28113;177;12580;26619
941;Accommodaties met 3 sterren;Amsterdam;2021 december;181;13055;28113;177;12735;27607
942;Accommodaties met 3 sterren;Amsterdam;2022 januari;168;12327;26591;164;12134;26173
943;Accommodaties met 3 sterren;Amsterdam;2022 februari;168;12327;26591;164;12134;26173
944;Accommodaties met 3 sterren;Amsterdam;2022 maart;168;12327;26591;165;12166;26249
945;Accommodaties met 3 sterren;Amsterdam;2022 april;168;12327;26591;165;12166;26249
946;Accommodaties met 3 sterren;Amsterdam;2022 mei;168;12327;26591;165;12166;26249
947;Accommodaties met 3 sterren;Amsterdam;2022 juni;168;12327;26591;165;12166;26249
948;Accommodaties met 3 sterren;Amsterdam;2022 juli;168;12327;26591;165;12166;26249
949;Accommodaties met 3 sterren;Amsterdam;2022 augustus;168;12327;26591;164;12114;26140
950;Accommodaties met 3 sterren;Amsterdam;2022 september;168;12327;26591;163;11794;25458
951;Accommodaties met 3 sterren;Amsterdam;2022 oktober;168;12327;26591;165;12231;26394
952;Accommodaties met 3 sterren;Amsterdam;2022 november;168;12327;26591;166;12259;26450
953;Accommodaties met 3 sterren;Amsterdam;2022 december;168;12327;26591;165;12254;26437
954;Accommodaties met 3 sterren;Amsterdam;2023 januari;160;10690;23063;157;10654;22991
955;Accommodaties met 3 sterren;Amsterdam;2023 februari;160;10690;23063;158;10658;23001
956;Accommodaties met 3 sterren;Amsterdam;2023 maart;160;10690;23063;159;10662;23007
957;Accommodaties met 3 sterren;Amsterdam;2023 april;160;10690;23063;159;10662;23007
958;Accommodaties met 3 sterren;Amsterdam;2023 mei;160;10690;23063;159;10662;23007
959;Accommodaties met 3 sterren;Amsterdam;2023 juni;160;10690;23063;160;10690;23063
960;Accommodaties met 3 sterren;Amsterdam;2023 juli;160;10690;23063;160;10690;23063
961;Accommodaties met 3 sterren;Amsterdam;2023 augustus;160;10690;23063;160;10690;23063
962;Accommodaties met 3 sterren;Amsterdam;2023 september;160;10690;23063;160;10690;23063
963;Accommodaties met 3 sterren;Amsterdam;2023 oktober;160;10690;23063;160;10690;23063
964;Accommodaties met 3 sterren;Amsterdam;2023 november;160;10690;23063;159;10686;23057
965;Accommodaties met 3 sterren;Amsterdam;2023 december;160;10690;23063;159;10657;22994
966;Accommodaties met 3 sterren;Amsterdam;2024 januari;164;10860;24787;162;10844;24756
967;Accommodaties met 3 sterren;Amsterdam;2024 februari;164;10860;24787;163;10848;24765
968;Accommodaties met 3 sterren;Amsterdam;2024 maart;164;10860;24787;164;10860;24787
969;Accommodaties met 3 sterren;Amsterdam;2024 april;164;10860;24787;164;10860;24787
970;Accommodaties met 3 sterren;Amsterdam;2024 mei;164;10860;24787;164;10860;24787
971;Accommodaties met 3 sterren;Amsterdam;2024 juni;164;10860;24787;164;10860;24787
972;Accommodaties met 3 sterren;Amsterdam;2024 juli;164;10860;24787;164;10860;24787
973;Accommodaties met 3 sterren;Amsterdam;2024 augustus;164;10860;24787;164;10860;24787
974;Accommodaties met 3 sterren;Amsterdam;2024 september;164;10860;24787;164;10860;24787
975;Accommodaties met 3 sterren;Amsterdam;2024 oktober;164;10860;24787;164;10860;24787
976;Accommodaties met 3 sterren;Amsterdam;2024 november;164;10860;24787;163;10815;24702
977;Accommodaties met 3 sterren;Amsterdam;2024 december;164;10860;24787;162;10803;24680
978;Accommodaties met 3 sterren;Amsterdam;2025 januari;167;10904;24573;166;10892;24551
979;Accommodaties met 3 sterren;Amsterdam;2025 februari;167;10904;24573;166;10892;24551
980;Accommodaties met 4 sterren;Nederland;2017 januari;784;59276;126333;748;58246;124137
981;Accommodaties met 4 sterren;Nederland;2017 februari;784;59276;126333;757;58416;124535
982;Accommodaties met 4 sterren;Nederland;2017 maart;784;59276;126333;768;58617;124979
983;Accommodaties met 4 sterren;Nederland;2017 april;784;59276;126333;778;59142;126063
984;Accommodaties met 4 sterren;Nederland;2017 mei;784;59276;126333;780;59130;126035
985;Accommodaties met 4 sterren;Nederland;2017 juni;784;59276;126333;777;59147;126044
986;Accommodaties met 4 sterren;Nederland;2017 juli;784;59276;126333;776;59122;126004
987;Accommodaties met 4 sterren;Nederland;2017 augustus;784;59276;126333;777;59151;126064
988;Accommodaties met 4 sterren;Nederland;2017 september;784;59276;126333;780;59069;125901
989;Accommodaties met 4 sterren;Nederland;2017 oktober;784;59276;126333;779;59136;126036
990;Accommodaties met 4 sterren;Nederland;2017 november;784;59276;126333;770;58388;124515
991;Accommodaties met 4 sterren;Nederland;2017 december;784;59276;126333;765;58581;124873
992;Accommodaties met 4 sterren;Nederland;2018 januari;848;64896;135842;798;61966;129780
993;Accommodaties met 4 sterren;Nederland;2018 februari;848;64896;135842;815;62322;130557
994;Accommodaties met 4 sterren;Nederland;2018 maart;848;64896;135842;822;63146;132231
995;Accommodaties met 4 sterren;Nederland;2018 april;848;64896;135842;828;63092;132161
996;Accommodaties met 4 sterren;Nederland;2018 mei;848;64896;135842;832;63381;132762
997;Accommodaties met 4 sterren;Nederland;2018 juni;848;64896;135842;833;63381;132756
998;Accommodaties met 4 sterren;Nederland;2018 juli;848;64896;135842;830;63298;132591
