ID;Persoonskenmerken;Perioden;VerkeerEnOfIndustrie_1;Vliegverkeer_2;Railverkeer_3;Wegverkeer_4;Industrie_5;Buren_6;VerkeerEnOfIndustrie_7;Verkeer_8;Industrie_9;Landbouw_10;OpenHaardenEnOfAllesbranders_11;DrankInStatiegeldverpakking_12;AfvalglasNaarDeGlasbak_13;GroenteFruitafvalScheiden_14;TuinafvalScheiden_15;ChemischAfvalScheiden_16;PapierafvalScheiden_17;EigenTasGebruikenVoorBoodschappen_18;GebruikBleekmiddelen_19;GebruikChemischeToiletVerfrisser_20;GebruikSpaarlampenInDeWoning_21;MinderLichtLatenBranden_22;WaterbesparendePogingen_23;HRCVKetel_24;VRCVKetel_25;DubbelGlas_26;LuchtBodemEnWaterVerontreinigd_27;EconomischeOntwikkeling_28;SchadeAanNatuur_29;SchoneIndustrie_30;Waterverontreiniging_31;MeerBelastingBetalen_32;Demonstratie_33;Propaganda_34;ActiesTegenZureRegen_35;Spouwmuren_36;Dak_37;Vloer_38;GebruikGroeneStroom_39;Gestegen_40;NietGestegen_41;StijgingOnbekend_42
320;47;2002;46.0;17.0;8.0;36.0;1.0;29.0;18.0;9.0;11.0;12.0;5.0;58.0;84.0;70.0;86.0;77.0;85.0;67.0;;;62.0;84.0;80.0;62.0;17.0;83.0;69.0;36.0;81.0;62.0;11.0;44.0;15.0;16.0;36.0;;;;;;;
321;47;2003;45.0;14.0;5.0;35.0;6.0;;17.0;9.0;12.0;13.0;7.0;;86.0;75.0;92.0;82.0;91.0;;38.0;87.0;65.0;77.0;79.0;62.0;16.0;87.0;;;;;;;;;;64.0;62.0;43.0;27.0;31.0;32.0;38.0
322;47;2004;51.0;12.0;10.0;41.0;3.0;;17.0;9.0;10.0;12.0;5.0;;83.0;63.0;86.0;77.0;86.0;;44.0;80.0;64.0;81.0;77.0;53.0;22.0;83.0;;;;;;;;;;65.0;70.0;49.0;31.0;31.0;28.0;41.0
323;47;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;47;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;47;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;47;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;47;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;47;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;47;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;48;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;48;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;48;1999;;;;;;;;;;;;;;;;;;;;;65.0;84.0;83.0;49.0;23.0;85.0;;;;;;;;;;;;;;;;
333;48;2000;44.0;21.0;5.0;28.0;4.0;22.0;15.0;7.0;9.0;11.0;8.0;65.0;86.0;75.0;89.0;83.0;81.0;82.0;;;64.0;87.0;86.0;57.0;12.0;84.0;68.0;45.0;79.0;62.0;32.0;34.0;13.0;21.0;21.0;;;;;;;
334;48;2001;46.0;24.0;9.0;27.0;8.0;24.0;18.0;10.0;12.0;12.0;12.0;62.0;87.0;75.0;95.0;78.0;86.0;75.0;;;;;;;;92.0;68.0;43.0;79.0;65.0;31.0;39.0;14.0;28.0;29.0;;;;;;;
335;48;2002;47.0;25.0;6.0;27.0;6.0;26.0;18.0;15.0;8.0;12.0;10.0;60.0;88.0;75.0;90.0;86.0;87.0;87.0;;;61.0;75.0;81.0;61.0;10.0;86.0;65.0;47.0;77.0;46.0;37.0;35.0;19.0;28.0;26.0;;;;;;;
336;48;2003;44.0;20.0;6.0;34.0;7.0;;21.0;13.0;13.0;14.0;15.0;;81.0;71.0;91.0;85.0;90.0;;50.0;83.0;69.0;78.0;80.0;59.0;16.0;88.0;;;;;;;;;;59.0;57.0;38.0;29.0;36.0;52.0;12.0
337;48;2004;47.0;24.0;7.0;39.0;3.0;;22.0;13.0;14.0;16.0;16.0;;81.0;70.0;91.0;82.0;84.0;;51.0;85.0;65.0;80.0;77.0;54.0;29.0;93.0;;;;;;;;;;63.0;63.0;43.0;41.0;45.0;45.0;11.0
338;48;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;48;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;48;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;48;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;48;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;48;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;48;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;49;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;49;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;49;1999;;;;;;;;;;;;;;;;;;;;;71.0;79.0;77.0;56.0;22.0;96.0;;;;;;;;;;;;;;;;
348;49;2000;41.0;26.0;5.0;25.0;4.0;19.0;9.0;4.0;6.0;9.0;11.0;58.0;95.0;83.0;96.0;94.0;95.0;86.0;;;81.0;81.0;93.0;60.0;21.0;85.0;64.0;41.0;73.0;69.0;14.0;48.0;5.0;23.0;28.0;;;;;;;
349;49;2001;43.0;18.0;3.0;35.0;4.0;13.0;14.0;7.0;6.0;15.0;11.0;60.0;91.0;77.0;92.0;88.0;88.0;82.0;;;;;;;;95.0;53.0;37.0;69.0;72.0;25.0;35.0;21.0;27.0;26.0;;;;;;;
350;49;2002;45.0;24.0;8.0;32.0;5.0;17.0;10.0;5.0;6.0;11.0;15.0;55.0;91.0;80.0;94.0;95.0;94.0;90.0;;;71.0;74.0;79.0;68.0;19.0;90.0;61.0;35.0;62.0;67.0;19.0;47.0;4.0;15.0;9.0;;;;;;;
351;49;2003;47.0;22.0;8.0;35.0;1.0;;13.0;7.0;7.0;8.0;10.0;;93.0;81.0;95.0;92.0;89.0;;44.0;73.0;69.0;69.0;79.0;69.0;17.0;91.0;;;;;;;;;;66.0;69.0;43.0;32.0;31.0;54.0;15.0
352;49;2004;38.0;25.0;6.0;25.0;2.0;;14.0;9.0;7.0;13.0;18.0;;95.0;76.0;95.0;83.0;95.0;;34.0;69.0;74.0;74.0;68.0;82.0;6.0;93.0;;;;;;;;;;68.0;76.0;46.0;37.0;30.0;58.0;12.0
353;49;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;49;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;49;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;49;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;49;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;49;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;49;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;50;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;50;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;50;1999;;;;;;;;;;;;;;;;;;;;;58.0;83.0;84.0;59.0;12.0;93.0;;;;;;;;;;;;;;;;
363;50;2000;51.0;24.0;7.0;35.0;6.0;23.0;18.0;6.0;15.0;14.0;12.0;78.0;82.0;76.0;88.0;80.0;85.0;74.0;;;64.0;83.0;84.0;59.0;21.0;89.0;68.0;37.0;72.0;61.0;24.0;32.0;15.0;22.0;25.0;;;;;;;
364;50;2001;44.0;19.0;6.0;32.0;3.0;21.0;12.0;2.0;10.0;14.0;9.0;72.0;86.0;77.0;95.0;86.0;88.0;78.0;;;;;;;;95.0;68.0;33.0;71.0;66.0;22.0;33.0;12.0;21.0;26.0;;;;;;;
365;50;2002;49.0;24.0;7.0;35.0;4.0;21.0;14.0;8.0;7.0;17.0;10.0;64.0;89.0;84.0;94.0;82.0;90.0;74.0;;;60.0;83.0;88.0;60.0;10.0;91.0;71.0;38.0;74.0;58.0;21.0;34.0;8.0;28.0;25.0;;;;;;;
366;50;2003;46.0;18.0;7.0;31.0;4.0;;16.0;7.0;11.0;20.0;14.0;;83.0;74.0;94.0;83.0;92.0;;56.0;86.0;56.0;83.0;84.0;66.0;13.0;93.0;;;;;;;;;;68.0;73.0;55.0;31.0;42.0;37.0;22.0
367;50;2004;46.0;18.0;5.0;35.0;1.0;;11.0;6.0;5.0;14.0;14.0;;84.0;72.0;88.0;84.0;89.0;;62.0;85.0;60.0;82.0;82.0;64.0;12.0;91.0;;;;;;;;;;74.0;73.0;54.0;39.0;45.0;36.0;18.0
368;50;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;50;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;50;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;50;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;50;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;50;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;50;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;51;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;51;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;51;1999;;;;;;;;;;;;;;;;;;;;;62.0;79.0;85.0;51.0;17.0;87.0;;;;;;;;;;;;;;;;
378;51;2000;39.0;19.0;7.0;28.0;6.0;18.0;22.0;12.0;13.0;15.0;12.0;65.0;88.0;85.0;94.0;91.0;93.0;84.0;;;70.0;78.0;83.0;57.0;16.0;86.0;66.0;37.0;68.0;70.0;27.0;38.0;8.0;19.0;21.0;;;;;;;
379;51;2001;40.0;21.0;6.0;27.0;4.0;19.0;16.0;8.0;10.0;11.0;12.0;62.0;92.0;82.0;96.0;89.0;91.0;83.0;;;;;;;;87.0;70.0;43.0;75.0;71.0;27.0;40.0;13.0;22.0;22.0;;;;;;;
380;51;2002;42.0;20.0;6.0;30.0;5.0;17.0;20.0;11.0;10.0;10.0;9.0;62.0;91.0;79.0;96.0;85.0;87.0;86.0;;;70.0;82.0;85.0;53.0;23.0;93.0;65.0;40.0;72.0;63.0;34.0;32.0;12.0;16.0;17.0;;;;;;;
381;51;2003;39.0;15.0;7.0;29.0;3.0;;14.0;7.0;9.0;14.0;14.0;;91.0;76.0;93.0;85.0;90.0;;47.0;80.0;67.0;80.0;80.0;64.0;16.0;92.0;;;;;;;;;;61.0;66.0;37.0;29.0;33.0;53.0;14.0
382;51;2004;39.0;16.0;5.0;30.0;3.0;;13.0;7.0;8.0;14.0;15.0;;88.0;73.0;89.0;85.0;92.0;;52.0;84.0;68.0;77.0;77.0;66.0;17.0;90.0;;;;;;;;;;67.0;67.0;42.0;38.0;37.0;46.0;16.0
383;51;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;51;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;51;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;51;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;51;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;51;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;51;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;61;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;61;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;61;1999;;;;;;;;;;;;;;;;;;;;;45.0;77.0;79.0;40.0;16.0;71.0;;;;;;;;;;;;;;;;
393;61;2000;41.0;13.0;10.0;29.0;5.0;24.0;16.0;9.0;8.0;5.0;5.0;55.0;85.0;55.0;78.0;79.0;85.0;75.0;;;48.0;77.0;81.0;47.0;15.0;77.0;64.0;41.0;74.0;69.0;21.0;42.0;11.0;22.0;28.0;;;;;;;
394;61;2001;43.0;16.0;7.0;32.0;3.0;27.0;16.0;10.0;8.0;5.0;4.0;53.0;87.0;55.0;84.0;82.0;83.0;73.0;;;;;;;;80.0;61.0;37.0;76.0;68.0;19.0;47.0;13.0;20.0;27.0;;;;;;;
395;61;2002;43.0;16.0;6.0;34.0;4.0;24.0;16.0;9.0;9.0;5.0;4.0;50.0;84.0;55.0;83.0;83.0;82.0;75.0;;;50.0;77.0;79.0;46.0;22.0;81.0;63.0;41.0;78.0;62.0;25.0;46.0;13.0;20.0;25.0;;;;;;;
396;61;2003;40.0;15.0;6.0;30.0;3.0;;14.0;8.0;8.0;6.0;4.0;;83.0;55.0;86.0;78.0;83.0;;39.0;74.0;52.0;76.0;77.0;53.0;15.0;82.0;;;;;;;;;;52.0;52.0;34.0;29.0;33.0;43.0;24.0
397;61;2004;41.0;13.0;8.0;32.0;3.0;;15.0;9.0;8.0;6.0;6.0;;81.0;51.0;84.0;77.0;85.0;;39.0;74.0;52.0;74.0;72.0;55.0;17.0;82.0;;;;;;;;;;57.0;56.0;39.0;34.0;34.0;40.0;26.0
398;61;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;61;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;61;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;61;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;61;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;61;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;61;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;62;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;62;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;62;1999;;;;;;;;;;;;;;;;;;;;;55.0;82.0;81.0;43.0;17.0;83.0;;;;;;;;;;;;;;;;
408;62;2000;46.0;19.0;7.0;32.0;5.0;25.0;19.0;10.0;14.0;9.0;7.0;65.0;81.0;73.0;87.0;78.0;82.0;67.0;;;58.0;85.0;82.0;49.0;17.0;87.0;63.0;45.0;75.0;56.0;27.0;36.0;12.0;25.0;26.0;;;;;;;
409;62;2001;32.0;11.0;5.0;26.0;1.0;33.0;12.0;5.0;9.0;9.0;6.0;68.0;83.0;70.0;89.0;79.0;82.0;72.0;;;;;;;;85.0;70.0;36.0;80.0;63.0;23.0;39.0;12.0;19.0;28.0;;;;;;;
410;62;2002;40.0;13.0;12.0;32.0;5.0;25.0;12.0;7.0;7.0;6.0;4.0;62.0;80.0;73.0;89.0;76.0;78.0;74.0;;;56.0;81.0;78.0;54.0;18.0;82.0;70.0;38.0;77.0;50.0;35.0;29.0;17.0;20.0;27.0;;;;;;;
411;62;2003;35.0;13.0;7.0;27.0;2.0;;12.0;5.0;8.0;7.0;4.0;;80.0;66.0;90.0;82.0;84.0;;53.0;84.0;55.0;82.0;77.0;54.0;18.0;87.0;;;;;;;;;;62.0;56.0;38.0;37.0;38.0;44.0;17.0
412;62;2004;41.0;18.0;9.0;29.0;2.0;;14.0;5.0;9.0;11.0;8.0;;72.0;59.0;86.0;78.0;81.0;;58.0;83.0;55.0;84.0;72.0;62.0;17.0;89.0;;;;;;;;;;57.0;57.0;33.0;41.0;43.0;39.0;17.0
413;62;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;62;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;62;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;62;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;62;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;62;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;62;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;63;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;63;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;63;1999;;;;;;;;;;;;;;;;;;;;;62.0;79.0;81.0;53.0;19.0;88.0;;;;;;;;;;;;;;;;
423;63;2000;41.0;18.0;6.0;28.0;4.0;20.0;16.0;8.0;10.0;11.0;9.0;65.0;91.0;76.0;91.0;87.0;87.0;82.0;;;66.0;78.0;82.0;58.0;18.0;87.0;60.0;32.0;70.0;69.0;21.0;43.0;8.0;16.0;21.0;;;;;;;
424;63;2001;41.0;18.0;5.0;29.0;4.0;20.0;15.0;8.0;9.0;10.0;10.0;63.0;90.0;75.0;93.0;86.0;89.0;82.0;;;;;;;;91.0;60.0;36.0;73.0;72.0;21.0;46.0;10.0;20.0;23.0;;;;;;;
425;63;2002;43.0;19.0;7.0;31.0;4.0;20.0;13.0;6.0;8.0;10.0;9.0;62.0;90.0;71.0;91.0;86.0;89.0;83.0;;;65.0;77.0;78.0;62.0;19.0;92.0;63.0;37.0;72.0;65.0;23.0;45.0;9.0;18.0;21.0;;;;;;;
426;63;2003;46.0;18.0;7.0;35.0;4.0;;15.0;8.0;9.0;11.0;12.0;;90.0;72.0;92.0;86.0;91.0;;45.0;83.0;66.0;78.0;79.0;63.0;16.0;91.0;;;;;;;;;;63.0;67.0;44.0;33.0;33.0;49.0;18.0
427;63;2004;44.0;19.0;6.0;32.0;3.0;;14.0;6.0;9.0;12.0;11.0;;91.0;71.0;90.0;84.0;91.0;;45.0;82.0;70.0;76.0;77.0;66.0;19.0;91.0;;;;;;;;;;67.0;69.0;47.0;37.0;34.0;48.0;17.0
428;63;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;63;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;63;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;63;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;63;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;63;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;63;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;64;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;64;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;64;1999;;;;;;;;;;;;;;;;;;;;;65.0;81.0;79.0;58.0;19.0;90.0;;;;;;;;;;;;;;;;
438;64;2000;45.0;21.0;7.0;31.0;4.0;18.0;14.0;6.0;10.0;13.0;12.0;75.0;90.0;82.0;93.0;82.0;91.0;78.0;;;68.0;82.0;82.0;61.0;19.0;91.0;59.0;31.0;72.0;68.0;19.0;44.0;9.0;21.0;25.0;;;;;;;
439;64;2001;45.0;21.0;7.0;31.0;4.0;18.0;14.0;5.0;11.0;13.0;11.0;73.0;89.0;81.0;94.0;86.0;92.0;79.0;;;;;;;;93.0;61.0;31.0;73.0;71.0;17.0;45.0;11.0;21.0;27.0;;;;;;;
440;64;2002;44.0;20.0;7.0;32.0;3.0;18.0;13.0;5.0;9.0;12.0;10.0;69.0;90.0;81.0;94.0;86.0;91.0;78.0;;;69.0;82.0;80.0;66.0;16.0;94.0;61.0;32.0;74.0;65.0;19.0;44.0;10.0;19.0;23.0;;;;;;;
441;64;2003;44.0;19.0;6.0;32.0;4.0;;15.0;7.0;10.0;16.0;14.0;;87.0;79.0;93.0;85.0;91.0;;54.0;86.0;68.0;79.0;77.0;68.0;15.0;93.0;;;;;;;;;;72.0;79.0;56.0;35.0;40.0;41.0;19.0
442;64;2004;43.0;19.0;5.0;30.0;3.0;;13.0;6.0;8.0;14.0;13.0;;87.0;77.0;93.0;85.0;91.0;;56.0;85.0;69.0;81.0;79.0;70.0;16.0;95.0;;;;;;;;;;74.0;79.0;57.0;42.0;43.0;39.0;18.0
443;64;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;64;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;64;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;64;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;64;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;64;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;64;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;75;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;75;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;75;1999;;;;;;;;;;;;;;;;;;;;;51.0;81.0;79.0;46.0;15.0;74.0;;;;;;;;;;;;;;;;
453;75;2000;51.0;20.0;13.0;35.0;7.0;32.0;21.0;12.0;12.0;1.0;5.0;59.0;81.0;43.0;69.0;74.0;73.0;68.0;;;53.0;80.0;81.0;42.0;18.0;75.0;65.0;37.0;80.0;73.0;20.0;49.0;10.0;22.0;28.0;;;;;;;
454;75;2001;53.0;23.0;11.0;38.0;4.0;33.0;20.0;12.0;11.0;2.0;6.0;58.0;83.0;43.0;78.0;77.0;75.0;69.0;;;;;;;;81.0;66.0;42.0;83.0;73.0;18.0;51.0;15.0;26.0;34.0;;;;;;;
455;75;2002;52.0;21.0;14.0;41.0;5.0;28.0;23.0;15.0;13.0;2.0;5.0;53.0;81.0;45.0;71.0;80.0;74.0;73.0;;;60.0;83.0;79.0;45.0;23.0;79.0;67.0;41.0;80.0;68.0;25.0;50.0;11.0;19.0;27.0;;;;;;;
456;75;2003;53.0;19.0;10.0;43.0;7.0;;22.0;15.0;11.0;3.0;5.0;;79.0;34.0;68.0;73.0;73.0;;48.0;80.0;53.0;80.0;78.0;44.0;17.0;79.0;;;;;;;;;;45.0;49.0;32.0;26.0;38.0;42.0;21.0
457;75;2004;50.0;18.0;11.0;36.0;4.0;;21.0;12.0;11.0;2.0;6.0;;81.0;37.0;69.0;76.0;73.0;;51.0;78.0;59.0;80.0;76.0;50.0;24.0;79.0;;;;;;;;;;49.0;49.0;35.0;32.0;43.0;37.0;20.0
458;75;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;75;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;75;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;75;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;75;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;75;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;75;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;74;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;74;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;74;1999;;;;;;;;;;;;;;;;;;;;;60.0;80.0;80.0;52.0;20.0;88.0;;;;;;;;;;;;;;;;
468;74;2000;44.0;20.0;8.0;32.0;4.0;24.0;15.0;9.0;9.0;5.0;10.0;68.0;87.0;72.0;90.0;82.0;87.0;77.0;;;64.0;79.0;82.0;53.0;20.0;88.0;63.0;34.0;73.0;69.0;20.0;45.0;9.0;20.0;27.0;;;;;;;
469;74;2001;45.0;19.0;7.0;33.0;3.0;24.0;15.0;8.0;10.0;6.0;8.0;68.0;88.0;71.0;92.0;84.0;87.0;78.0;;;;;;;;90.0;65.0;33.0;77.0;72.0;18.0;48.0;10.0;20.0;27.0;;;;;;;
470;74;2002;48.0;22.0;7.0;35.0;4.0;21.0;13.0;6.0;8.0;5.0;7.0;63.0;85.0;70.0;93.0;83.0;88.0;76.0;;;62.0;78.0;81.0;64.0;16.0;91.0;64.0;38.0;78.0;62.0;21.0;44.0;11.0;21.0;25.0;;;;;;;
471;74;2003;47.0;18.0;7.0;36.0;4.0;;15.0;8.0;10.0;6.0;10.0;;85.0;72.0;93.0;84.0;88.0;;50.0;83.0;63.0;77.0;76.0;63.0;17.0;92.0;;;;;;;;;;67.0;72.0;50.0;33.0;38.0;43.0;19.0
472;74;2004;46.0;18.0;7.0;33.0;3.0;;15.0;7.0;10.0;7.0;11.0;;84.0;69.0;92.0;83.0;90.0;;53.0;85.0;62.0;78.0;77.0;65.0;19.0;92.0;;;;;;;;;;69.0;71.0;51.0;36.0;39.0;41.0;20.0
473;74;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;74;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;74;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;74;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;74;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;74;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;74;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;73;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;73;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;73;1999;;;;;;;;;;;;;;;;;;;;;63.0;78.0;78.0;52.0;21.0;89.0;;;;;;;;;;;;;;;;
483;73;2000;46.0;21.0;9.0;31.0;3.0;20.0;14.0;8.0;9.0;10.0;11.0;68.0;90.0;80.0;94.0;86.0;93.0;81.0;;;65.0;80.0;81.0;61.0;19.0;91.0;62.0;37.0;73.0;69.0;18.0;46.0;8.0;20.0;25.0;;;;;;;
484;73;2001;42.0;19.0;5.0;30.0;4.0;18.0;14.0;7.0;8.0;9.0;10.0;66.0;89.0;79.0;94.0;87.0;91.0;79.0;;;;;;;;91.0;62.0;34.0;74.0;70.0;20.0;45.0;10.0;21.0;23.0;;;;;;;
