ID;AfzetEnVerbruik;SBI93;Perioden;Prijsindexcijfer_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Wegingscoefficient_4
4421;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 februari;89.0;-0.37;-3.56;188
4422;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 maart;89.0;-0.18;-3.68;188
4423;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 april;89.0;0.23;-3.72;188
4424;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 mei;89.0;0.06;-3.43;188
4425;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 juni;89.0;0.13;-3.46;188
4426;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 juli;89.0;-0.18;-3.4;188
4427;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 augustus;89.0;0.14;-3.13;188
4428;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 september;89.0;-0.02;-3.05;188
4429;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 oktober;89.0;-0.23;-3.57;188
4430;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 november;89.0;-0.43;-2.71;188
4431;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002 december;89.0;0.36;-2.18;188
4432;Totale afzet;1589 Overige voedingsmiddelenindustrie;2002;89.0;;-3.27;188
4433;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 januari;88.0;-0.53;-1.03;188
4434;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 februari;88.0;-0.21;-0.87;188
4435;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 maart;88.0;-0.16;-0.86;188
4436;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 april;88.0;0.25;-0.84;188
4437;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 mei;88.0;0.09;-0.81;188
4438;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 juni;88.0;0.04;-0.89;188
4439;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 juli;89.0;0.31;-0.41;188
4440;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 augustus;89.0;0.01;-0.54;188
4441;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 september;89.0;-0.13;-0.64;188
4442;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 oktober;89.0;-0.02;-0.44;188
4443;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 november;89.0;-0.07;-0.07;188
4444;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003 december;88.0;-0.13;-0.55;188
4445;Totale afzet;1589 Overige voedingsmiddelenindustrie;2003;88.0;;-0.66;188
4446;Totale afzet;159  Drankenindustrie;1995 januari;100.0;0.0;0.0;1771
4447;Totale afzet;159  Drankenindustrie;1995 februari;100.0;-0.04;0.0;1771
4448;Totale afzet;159  Drankenindustrie;1995 maart;100.0;-0.63;0.0;1771
4449;Totale afzet;159  Drankenindustrie;1995 april;100.0;0.07;0.0;1771
4450;Totale afzet;159  Drankenindustrie;1995 mei;100.0;0.1;0.0;1771
4451;Totale afzet;159  Drankenindustrie;1995 juni;100.0;-0.01;0.0;1771
4452;Totale afzet;159  Drankenindustrie;1995 juli;100.0;-0.3;0.0;1771
4453;Totale afzet;159  Drankenindustrie;1995 augustus;100.0;0.54;0.0;1771
4454;Totale afzet;159  Drankenindustrie;1995 september;100.0;-0.12;0.0;1771
4455;Totale afzet;159  Drankenindustrie;1995 oktober;100.0;-0.07;0.0;1771
4456;Totale afzet;159  Drankenindustrie;1995 november;100.0;-0.15;0.0;1771
4457;Totale afzet;159  Drankenindustrie;1995 december;100.0;-0.12;0.0;1771
4458;Totale afzet;159  Drankenindustrie;1995;100.0;;0.0;1771
4459;Totale afzet;159  Drankenindustrie;1996 januari;100.0;0.24;-0.49;1771
4460;Totale afzet;159  Drankenindustrie;1996 februari;100.0;0.13;-0.31;1771
4461;Totale afzet;159  Drankenindustrie;1996 maart;100.0;-0.02;0.3;1771
4462;Totale afzet;159  Drankenindustrie;1996 april;101.0;1.06;1.29;1771
4463;Totale afzet;159  Drankenindustrie;1996 mei;101.0;0.3;1.49;1771
4464;Totale afzet;159  Drankenindustrie;1996 juni;101.0;-0.45;1.04;1771
4465;Totale afzet;159  Drankenindustrie;1996 juli;101.0;0.32;1.66;1771
4466;Totale afzet;159  Drankenindustrie;1996 augustus;101.0;-0.25;0.86;1771
4467;Totale afzet;159  Drankenindustrie;1996 september;101.0;0.29;1.27;1771
4468;Totale afzet;159  Drankenindustrie;1996 oktober;102.0;0.47;1.82;1771
4469;Totale afzet;159  Drankenindustrie;1996 november;102.0;-0.06;1.91;1771
4470;Totale afzet;159  Drankenindustrie;1996 december;102.0;0.48;2.52;1771
4471;Totale afzet;159  Drankenindustrie;1996;101.0;;1.11;1771
4472;Totale afzet;159  Drankenindustrie;1997 januari;103.0;0.34;2.63;1771
4473;Totale afzet;159  Drankenindustrie;1997 februari;103.0;0.4;2.9;1771
4474;Totale afzet;159  Drankenindustrie;1997 maart;103.0;0.22;3.15;1771
4475;Totale afzet;159  Drankenindustrie;1997 april;103.0;0.05;2.12;1771
4476;Totale afzet;159  Drankenindustrie;1997 mei;103.0;0.08;1.9;1771
4477;Totale afzet;159  Drankenindustrie;1997 juni;104.0;0.32;2.69;1771
4478;Totale afzet;159  Drankenindustrie;1997 juli;104.0;0.18;2.55;1771
4479;Totale afzet;159  Drankenindustrie;1997 augustus;105.0;0.6;3.42;1771
4480;Totale afzet;159  Drankenindustrie;1997 september;104.0;-0.29;2.82;1771
4481;Totale afzet;159  Drankenindustrie;1997 oktober;104.0;-0.23;2.1;1771
4482;Totale afzet;159  Drankenindustrie;1997 november;104.0;0.05;2.21;1771
4483;Totale afzet;159  Drankenindustrie;1997 december;104.0;0.2;1.93;1771
4484;Totale afzet;159  Drankenindustrie;1997;104.0;;2.53;1771
4485;Totale afzet;159  Drankenindustrie;1998 januari;105.0;0.31;1.89;1771
4486;Totale afzet;159  Drankenindustrie;1998 februari;104.0;-0.06;1.43;1771
4487;Totale afzet;159  Drankenindustrie;1998 maart;105.0;0.27;1.49;1771
4488;Totale afzet;159  Drankenindustrie;1998 april;105.0;0.37;1.81;1771
4489;Totale afzet;159  Drankenindustrie;1998 mei;105.0;-0.08;1.65;1771
4490;Totale afzet;159  Drankenindustrie;1998 juni;105.0;-0.05;1.27;1771
4491;Totale afzet;159  Drankenindustrie;1998 juli;105.0;0.39;1.49;1771
4492;Totale afzet;159  Drankenindustrie;1998 augustus;105.0;-0.27;0.61;1771
4493;Totale afzet;159  Drankenindustrie;1998 september;105.0;-0.38;0.52;1771
4494;Totale afzet;159  Drankenindustrie;1998 oktober;105.0;-0.11;0.65;1771
4495;Totale afzet;159  Drankenindustrie;1998 november;105.0;0.4;1.0;1771
4496;Totale afzet;159  Drankenindustrie;1998 december;105.0;-0.17;0.62;1771
4497;Totale afzet;159  Drankenindustrie;1998;105.0;;1.2;1771
4498;Totale afzet;159  Drankenindustrie;1999 januari;106.0;0.74;1.05;1771
4499;Totale afzet;159  Drankenindustrie;1999 februari;106.0;0.74;1.86;1771
4500;Totale afzet;159  Drankenindustrie;1999 maart;107.0;0.2;1.78;1771
4501;Totale afzet;159  Drankenindustrie;1999 april;107.0;0.36;1.77;1771
4502;Totale afzet;159  Drankenindustrie;1999 mei;107.0;0.11;1.97;1771
4503;Totale afzet;159  Drankenindustrie;1999 juni;107.0;0.06;2.08;1771
4504;Totale afzet;159  Drankenindustrie;1999 juli;107.0;-0.16;1.52;1771
4505;Totale afzet;159  Drankenindustrie;1999 augustus;107.0;-0.4;1.39;1771
4506;Totale afzet;159  Drankenindustrie;1999 september;107.0;0.32;2.1;1771
4507;Totale afzet;159  Drankenindustrie;1999 oktober;107.0;-0.39;1.81;1771
4508;Totale afzet;159  Drankenindustrie;1999 november;107.0;0.54;1.96;1771
4509;Totale afzet;159  Drankenindustrie;1999 december;108.0;0.68;2.83;1771
4510;Totale afzet;159  Drankenindustrie;1999;107.0;;1.84;1771
4511;Totale afzet;159  Drankenindustrie;2000 januari;113.0;4.61;6.79;1771
4512;Totale afzet;159  Drankenindustrie;2000 februari;113.0;0.38;6.4;1771
4513;Totale afzet;159  Drankenindustrie;2000 maart;114.0;0.43;6.65;1771
4514;Totale afzet;159  Drankenindustrie;2000 april;114.0;0.16;6.43;1771
4515;Totale afzet;159  Drankenindustrie;2000 mei;115.0;0.76;7.12;1771
4516;Totale afzet;159  Drankenindustrie;2000 juni;114.0;-0.76;6.25;1771
4517;Totale afzet;159  Drankenindustrie;2000 juli;114.0;0.44;6.88;1771
4518;Totale afzet;159  Drankenindustrie;2000 augustus;115.0;0.24;7.57;1771
4519;Totale afzet;159  Drankenindustrie;2000 september;116.0;1.06;8.36;1771
4520;Totale afzet;159  Drankenindustrie;2000 oktober;117.0;0.62;9.46;1771
4521;Totale afzet;159  Drankenindustrie;2000 november;117.0;0.26;9.16;1771
4522;Totale afzet;159  Drankenindustrie;2000 december;116.0;-0.95;7.39;1771
4523;Totale afzet;159  Drankenindustrie;2000;115.0;;7.37;1771
4524;Totale afzet;159  Drankenindustrie;2001 januari;117.0;0.99;3.68;1771
4525;Totale afzet;159  Drankenindustrie;2001 februari;117.0;0.43;3.73;1771
4526;Totale afzet;159  Drankenindustrie;2001 maart;117.0;-0.16;3.12;1771
4527;Totale afzet;159  Drankenindustrie;2001 april;118.0;0.96;3.95;1771
4528;Totale afzet;159  Drankenindustrie;2001 mei;118.0;0.02;3.18;1771
4529;Totale afzet;159  Drankenindustrie;2001 juni;119.0;0.74;4.74;1771
4530;Totale afzet;159  Drankenindustrie;2001 juli;120.0;0.5;4.8;1771
4531;Totale afzet;159  Drankenindustrie;2001 augustus;119.0;-0.97;3.53;1771
4532;Totale afzet;159  Drankenindustrie;2001 september;118.0;-0.32;2.12;1771
4533;Totale afzet;159  Drankenindustrie;2001 oktober;120.0;1.74;3.26;1771
4534;Totale afzet;159  Drankenindustrie;2001 november;121.0;0.36;3.35;1771
4535;Totale afzet;159  Drankenindustrie;2001 december;120.0;-0.49;3.83;1771
4536;Totale afzet;159  Drankenindustrie;2001;119.0;;3.6;1771
4537;Totale afzet;159  Drankenindustrie;2002 januari;120.0;-0.21;2.59;1771
4538;Totale afzet;159  Drankenindustrie;2002 februari;120.0;0.36;2.52;1771
4539;Totale afzet;159  Drankenindustrie;2002 maart;120.0;-0.53;2.14;1771
4540;Totale afzet;159  Drankenindustrie;2002 april;123.0;2.47;3.67;1771
4541;Totale afzet;159  Drankenindustrie;2002 mei;121.0;-1.34;2.26;1771
4542;Totale afzet;159  Drankenindustrie;2002 juni;121.0;-0.38;1.12;1771
4543;Totale afzet;159  Drankenindustrie;2002 juli;121.0;0.2;0.83;1771
4544;Totale afzet;159  Drankenindustrie;2002 augustus;121.0;0.48;2.31;1771
4545;Totale afzet;159  Drankenindustrie;2002 september;122.0;0.36;3.01;1771
4546;Totale afzet;159  Drankenindustrie;2002 oktober;122.0;-0.03;1.21;1771
4547;Totale afzet;159  Drankenindustrie;2002 november;121.0;-0.73;0.12;1771
4548;Totale afzet;159  Drankenindustrie;2002 december;123.0;1.71;2.34;1771
4549;Totale afzet;159  Drankenindustrie;2002;121.0;;2.0;1771
4550;Totale afzet;159  Drankenindustrie;2003 januari;124.0;0.38;2.95;1771
4551;Totale afzet;159  Drankenindustrie;2003 februari;123.0;-0.69;1.88;1771
4552;Totale afzet;159  Drankenindustrie;2003 maart;122.0;-0.61;1.8;1771
4553;Totale afzet;159  Drankenindustrie;2003 april;123.0;0.73;0.06;1771
4554;Totale afzet;159  Drankenindustrie;2003 mei;124.0;1.24;2.68;1771
4555;Totale afzet;159  Drankenindustrie;2003 juni;122.0;-1.82;1.19;1771
4556;Totale afzet;159  Drankenindustrie;2003 juli;124.0;1.72;2.72;1771
4557;Totale afzet;159  Drankenindustrie;2003 augustus;124.0;-0.01;2.22;1771
4558;Totale afzet;159  Drankenindustrie;2003 september;125.0;0.96;2.83;1771
4559;Totale afzet;159  Drankenindustrie;2003 oktober;122.0;-3.08;-0.31;1771
4560;Totale afzet;159  Drankenindustrie;2003 november;124.0;2.14;2.57;1771
4561;Totale afzet;159  Drankenindustrie;2003 december;122.0;-1.73;-0.9;1771
4562;Totale afzet;159  Drankenindustrie;2003;123.0;;1.63;1771
4563;Totale afzet;1596 Bierbrouwerijen;1995 januari;101.0;0.0;0.0;1027
4564;Totale afzet;1596 Bierbrouwerijen;1995 februari;101.0;-0.24;0.0;1027
4565;Totale afzet;1596 Bierbrouwerijen;1995 maart;100.0;-0.82;0.0;1027
4566;Totale afzet;1596 Bierbrouwerijen;1995 april;100.0;-0.26;0.0;1027
4567;Totale afzet;1596 Bierbrouwerijen;1995 mei;100.0;0.1;0.0;1027
4568;Totale afzet;1596 Bierbrouwerijen;1995 juni;100.0;-0.08;0.0;1027
4569;Totale afzet;1596 Bierbrouwerijen;1995 juli;100.0;-0.14;0.0;1027
4570;Totale afzet;1596 Bierbrouwerijen;1995 augustus;100.0;0.53;0.0;1027
4571;Totale afzet;1596 Bierbrouwerijen;1995 september;100.0;0.06;0.0;1027
4572;Totale afzet;1596 Bierbrouwerijen;1995 oktober;100.0;-0.38;0.0;1027
4573;Totale afzet;1596 Bierbrouwerijen;1995 november;100.0;0.1;0.0;1027
4574;Totale afzet;1596 Bierbrouwerijen;1995 december;100.0;0.0;0.0;1027
4575;Totale afzet;1596 Bierbrouwerijen;1995;100.0;;0.0;1027
4576;Totale afzet;1596 Bierbrouwerijen;1996 januari;100.0;0.49;-0.64;1027
4577;Totale afzet;1596 Bierbrouwerijen;1996 februari;100.0;0.03;-0.38;1027
4578;Totale afzet;1596 Bierbrouwerijen;1996 maart;100.0;0.1;0.55;1027
4579;Totale afzet;1596 Bierbrouwerijen;1996 april;102.0;1.13;1.94;1027
4580;Totale afzet;1596 Bierbrouwerijen;1996 mei;102.0;0.38;2.23;1027
4581;Totale afzet;1596 Bierbrouwerijen;1996 juni;101.0;-0.58;1.72;1027
4582;Totale afzet;1596 Bierbrouwerijen;1996 juli;102.0;0.4;2.27;1027
4583;Totale afzet;1596 Bierbrouwerijen;1996 augustus;102.0;-0.25;1.47;1027
4584;Totale afzet;1596 Bierbrouwerijen;1996 september;103.0;1.02;2.45;1027
4585;Totale afzet;1596 Bierbrouwerijen;1996 oktober;103.0;0.18;3.03;1027
4586;Totale afzet;1596 Bierbrouwerijen;1996 november;103.0;-0.08;2.84;1027
4587;Totale afzet;1596 Bierbrouwerijen;1996 december;103.0;0.32;3.17;1027
4588;Totale afzet;1596 Bierbrouwerijen;1996;102.0;;1.72;1027
4589;Totale afzet;1596 Bierbrouwerijen;1997 januari;104.0;0.68;3.36;1027
4590;Totale afzet;1596 Bierbrouwerijen;1997 februari;104.0;0.6;3.94;1027
4591;Totale afzet;1596 Bierbrouwerijen;1997 maart;105.0;0.22;4.07;1027
4592;Totale afzet;1596 Bierbrouwerijen;1997 april;104.0;-0.12;2.79;1027
4593;Totale afzet;1596 Bierbrouwerijen;1997 mei;104.0;0.0;2.4;1027
4594;Totale afzet;1596 Bierbrouwerijen;1997 juni;105.0;0.51;3.52;1027
4595;Totale afzet;1596 Bierbrouwerijen;1997 juli;105.0;0.07;3.18;1027
4596;Totale afzet;1596 Bierbrouwerijen;1997 augustus;105.0;0.34;3.79;1027
4597;Totale afzet;1596 Bierbrouwerijen;1997 september;105.0;-0.33;2.4;1027
4598;Totale afzet;1596 Bierbrouwerijen;1997 oktober;105.0;-0.27;1.95;1027
4599;Totale afzet;1596 Bierbrouwerijen;1997 november;105.0;-0.2;1.83;1027
4600;Totale afzet;1596 Bierbrouwerijen;1997 december;105.0;0.35;1.86;1027
4601;Totale afzet;1596 Bierbrouwerijen;1997;105.0;;2.92;1027
4602;Totale afzet;1596 Bierbrouwerijen;1998 januari;105.0;0.25;1.42;1027
4603;Totale afzet;1596 Bierbrouwerijen;1998 februari;105.0;0.01;0.83;1027
4604;Totale afzet;1596 Bierbrouwerijen;1998 maart;105.0;0.06;0.67;1027
4605;Totale afzet;1596 Bierbrouwerijen;1998 april;106.0;0.89;1.7;1027
4606;Totale afzet;1596 Bierbrouwerijen;1998 mei;106.0;-0.27;1.42;1027
4607;Totale afzet;1596 Bierbrouwerijen;1998 juni;106.0;0.15;1.06;1027
4608;Totale afzet;1596 Bierbrouwerijen;1998 juli;106.0;0.15;1.14;1027
4609;Totale afzet;1596 Bierbrouwerijen;1998 augustus;106.0;-0.07;0.73;1027
4610;Totale afzet;1596 Bierbrouwerijen;1998 september;105.0;-0.67;0.38;1027
4611;Totale afzet;1596 Bierbrouwerijen;1998 oktober;105.0;-0.41;0.24;1027
4612;Totale afzet;1596 Bierbrouwerijen;1998 november;105.0;0.36;0.8;1027
4613;Totale afzet;1596 Bierbrouwerijen;1998 december;105.0;-0.14;0.31;1027
4614;Totale afzet;1596 Bierbrouwerijen;1998;106.0;;0.89;1027
4615;Totale afzet;1596 Bierbrouwerijen;1999 januari;105.0;-0.02;0.04;1027
4616;Totale afzet;1596 Bierbrouwerijen;1999 februari;106.0;0.55;0.58;1027
4617;Totale afzet;1596 Bierbrouwerijen;1999 maart;106.0;0.5;1.01;1027
4618;Totale afzet;1596 Bierbrouwerijen;1999 april;106.0;0.13;0.24;1027
4619;Totale afzet;1596 Bierbrouwerijen;1999 mei;107.0;0.13;0.65;1027
4620;Totale afzet;1596 Bierbrouwerijen;1999 juni;107.0;0.23;0.73;1027
4621;Totale afzet;1596 Bierbrouwerijen;1999 juli;107.0;-0.1;0.49;1027
4622;Totale afzet;1596 Bierbrouwerijen;1999 augustus;106.0;-0.84;-0.29;1027
4623;Totale afzet;1596 Bierbrouwerijen;1999 september;106.0;0.26;0.64;1027
4624;Totale afzet;1596 Bierbrouwerijen;1999 oktober;106.0;-0.18;0.86;1027
4625;Totale afzet;1596 Bierbrouwerijen;1999 november;107.0;0.92;1.43;1027
4626;Totale afzet;1596 Bierbrouwerijen;1999 december;108.0;0.58;2.16;1027
4627;Totale afzet;1596 Bierbrouwerijen;1999;106.0;;0.71;1027
4628;Totale afzet;1596 Bierbrouwerijen;2000 januari;115.0;7.07;9.41;1027
4629;Totale afzet;1596 Bierbrouwerijen;2000 februari;116.0;0.82;9.7;1027
4630;Totale afzet;1596 Bierbrouwerijen;2000 maart;117.0;0.52;9.73;1027
4631;Totale afzet;1596 Bierbrouwerijen;2000 april;117.0;0.5;10.14;1027
4632;Totale afzet;1596 Bierbrouwerijen;2000 mei;119.0;1.17;11.28;1027
4633;Totale afzet;1596 Bierbrouwerijen;2000 juni;117.0;-1.1;9.8;1027
4634;Totale afzet;1596 Bierbrouwerijen;2000 juli;118.0;0.4;10.34;1027
4635;Totale afzet;1596 Bierbrouwerijen;2000 augustus;119.0;1.0;12.39;1027
4636;Totale afzet;1596 Bierbrouwerijen;2000 september;120.0;1.0;13.22;1027
4637;Totale afzet;1596 Bierbrouwerijen;2000 oktober;121.0;0.72;14.25;1027
4638;Totale afzet;1596 Bierbrouwerijen;2000 november;121.0;-0.1;13.09;1027
4639;Totale afzet;1596 Bierbrouwerijen;2000 december;120.0;-0.72;11.62;1027
4640;Totale afzet;1596 Bierbrouwerijen;2000;118.0;;11.25;1027
4641;Totale afzet;1596 Bierbrouwerijen;2001 januari;122.0;1.23;5.53;1027
4642;Totale afzet;1596 Bierbrouwerijen;2001 februari;122.0;0.44;5.14;1027
4643;Totale afzet;1596 Bierbrouwerijen;2001 maart;122.0;0.33;4.93;1027
4644;Totale afzet;1596 Bierbrouwerijen;2001 april;123.0;0.56;4.99;1027
4645;Totale afzet;1596 Bierbrouwerijen;2001 mei;124.0;0.53;4.33;1027
4646;Totale afzet;1596 Bierbrouwerijen;2001 juni;125.0;0.62;6.14;1027
4647;Totale afzet;1596 Bierbrouwerijen;2001 juli;124.0;-0.32;5.38;1027
4648;Totale afzet;1596 Bierbrouwerijen;2001 augustus;123.0;-1.13;3.16;1027
4649;Totale afzet;1596 Bierbrouwerijen;2001 september;122.0;-0.33;1.81;1027
4650;Totale afzet;1596 Bierbrouwerijen;2001 oktober;124.0;1.39;2.48;1027
4651;Totale afzet;1596 Bierbrouwerijen;2001 november;125.0;0.5;3.09;1027
4652;Totale afzet;1596 Bierbrouwerijen;2001 december;125.0;-0.09;3.75;1027
4653;Totale afzet;1596 Bierbrouwerijen;2001;123.0;;4.21;1027
4654;Totale afzet;1596 Bierbrouwerijen;2002 januari;125.0;0.1;2.59;1027
4655;Totale afzet;1596 Bierbrouwerijen;2002 februari;125.0;0.27;2.41;1027
4656;Totale afzet;1596 Bierbrouwerijen;2002 maart;125.0;-0.11;1.97;1027
4657;Totale afzet;1596 Bierbrouwerijen;2002 april;127.0;1.58;3.01;1027
4658;Totale afzet;1596 Bierbrouwerijen;2002 mei;126.0;-0.63;1.82;1027
4659;Totale afzet;1596 Bierbrouwerijen;2002 juni;125.0;-0.66;0.52;1027
4660;Totale afzet;1596 Bierbrouwerijen;2002 juli;124.0;-0.56;0.29;1027
4661;Totale afzet;1596 Bierbrouwerijen;2002 augustus;125.0;0.25;1.69;1027
4662;Totale afzet;1596 Bierbrouwerijen;2002 september;125.0;-0.06;1.97;1027
4663;Totale afzet;1596 Bierbrouwerijen;2002 oktober;125.0;-0.1;0.47;1027
4664;Totale afzet;1596 Bierbrouwerijen;2002 november;124.0;-0.36;-0.39;1027
4665;Totale afzet;1596 Bierbrouwerijen;2002 december;124.0;-0.29;-0.58;1027
4666;Totale afzet;1596 Bierbrouwerijen;2002;125.0;;1.31;1027
4667;Totale afzet;1596 Bierbrouwerijen;2003 januari;125.0;1.24;0.56;1027
4668;Totale afzet;1596 Bierbrouwerijen;2003 februari;125.0;-0.15;0.14;1027
4669;Totale afzet;1596 Bierbrouwerijen;2003 maart;125.0;-0.04;0.21;1027
4670;Totale afzet;1596 Bierbrouwerijen;2003 april;125.0;0.3;-1.06;1027
4671;Totale afzet;1596 Bierbrouwerijen;2003 mei;124.0;-1.54;-1.96;1027
4672;Totale afzet;1596 Bierbrouwerijen;2003 juni;123.0;-0.15;-1.46;1027
4673;Totale afzet;1596 Bierbrouwerijen;2003 juli;124.0;0.69;-0.23;1027
4674;Totale afzet;1596 Bierbrouwerijen;2003 augustus;125.0;0.51;0.02;1027
4675;Totale afzet;1596 Bierbrouwerijen;2003 september;125.0;-0.16;-0.09;1027
4676;Totale afzet;1596 Bierbrouwerijen;2003 oktober;123.0;-1.51;-1.49;1027
4677;Totale afzet;1596 Bierbrouwerijen;2003 november;123.0;-0.02;-1.15;1027
4678;Totale afzet;1596 Bierbrouwerijen;2003 december;121.0;-1.54;-2.39;1027
4679;Totale afzet;1596 Bierbrouwerijen;2003;124.0;;-0.74;1027
4680;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 januari;100.0;0.0;0.0;489
4681;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 februari;100.0;-0.14;0.0;489
4682;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 maart;99.0;-0.38;0.0;489
4683;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 april;100.0;0.52;0.0;489
4684;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 mei;100.0;-0.03;0.0;489
4685;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 juni;100.0;0.34;0.0;489
4686;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 juli;99.0;-0.87;0.0;489
4687;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 augustus;100.0;0.71;0.0;489
4688;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 september;100.0;-0.3;0.0;489
4689;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 oktober;101.0;0.77;0.0;489
4690;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 november;100.0;-0.39;0.0;489
4691;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995 december;100.0;-0.15;0.0;489
4692;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1995;100.0;;0.0;489
4693;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 januari;100.0;0.08;0.14;489
4694;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 februari;100.0;-0.45;-0.17;489
4695;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 maart;100.0;-0.04;0.17;489
4696;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 april;100.0;0.4;0.06;489
4697;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 mei;100.0;0.1;0.19;489
4698;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 juni;99.0;-0.73;-0.87;489
4699;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 juli;100.0;0.46;0.45;489
4700;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 augustus;100.0;-0.2;-0.45;489
4701;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 september;98.0;-1.37;-1.52;489
4702;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 oktober;99.0;1.1;-1.2;489
4703;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 november;99.0;-0.49;-1.3;489
4704;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996 december;100.0;0.86;-0.31;489
4705;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1996;100.0;;-0.4;489
4706;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 januari;99.0;-0.5;-0.89;489
4707;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 februari;99.0;0.04;-0.39;489
4708;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 maart;100.0;0.27;-0.08;489
4709;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 april;100.0;0.06;-0.42;489
4710;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 mei;100.0;0.14;-0.38;489
4711;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 juni;100.0;-0.01;0.34;489
4712;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 juli;100.0;0.44;0.33;489
4713;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 augustus;101.0;1.03;1.56;489
4714;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 september;101.0;0.15;3.13;489
4715;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 oktober;101.0;-0.01;2.01;489
4716;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 november;102.0;0.21;2.72;489
4717;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997 december;101.0;-0.13;1.72;489
4718;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1997;100.0;;0.8;489
4719;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 januari;102.0;0.3;2.54;489
4720;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 februari;102.0;-0.2;2.29;489
4721;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 maart;102.0;0.66;2.69;489
4722;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 april;102.0;-0.62;1.99;489
4723;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 mei;102.0;0.74;2.59;489
4724;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 juni;102.0;-0.6;1.99;489
4725;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 juli;103.0;1.21;2.77;489
4726;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 augustus;102.0;-0.69;1.02;489
4727;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 september;102.0;0.2;1.06;489
