ID;Geslacht;Leeftijd;Postcode;Perioden;Bevolking_1
5685;Totaal mannen en vrouwen;Totaal leeftijd;1431;2013;11715.0
5686;Totaal mannen en vrouwen;Totaal leeftijd;1431;2014;11765.0
5687;Totaal mannen en vrouwen;Totaal leeftijd;1431;2015;11925.0
5688;Totaal mannen en vrouwen;Totaal leeftijd;1431;2016;12055.0
5689;Totaal mannen en vrouwen;Totaal leeftijd;1431;2017;12135.0
5690;Totaal mannen en vrouwen;Totaal leeftijd;1431;2018;12275.0
5691;Totaal mannen en vrouwen;Totaal leeftijd;1431;2019;12550.0
5692;Totaal mannen en vrouwen;Totaal leeftijd;1431;2020;12625.0
5693;Totaal mannen en vrouwen;Totaal leeftijd;1431;2021;12800.0
5694;Totaal mannen en vrouwen;Totaal leeftijd;1431;2022;12800.0
5695;Totaal mannen en vrouwen;Totaal leeftijd;1431;2023;13295.0
5696;Totaal mannen en vrouwen;Totaal leeftijd;1431;2024;13475.0
5697;Totaal mannen en vrouwen;Totaal leeftijd;1432;1998;5335.0
5698;Totaal mannen en vrouwen;Totaal leeftijd;1432;1999;5270.0
5699;Totaal mannen en vrouwen;Totaal leeftijd;1432;2000;5265.0
5700;Totaal mannen en vrouwen;Totaal leeftijd;1432;2001;5265.0
5701;Totaal mannen en vrouwen;Totaal leeftijd;1432;2002;5320.0
5702;Totaal mannen en vrouwen;Totaal leeftijd;1432;2003;5275.0
5703;Totaal mannen en vrouwen;Totaal leeftijd;1432;2004;5230.0
5704;Totaal mannen en vrouwen;Totaal leeftijd;1432;2005;5350.0
5705;Totaal mannen en vrouwen;Totaal leeftijd;1432;2006;5665.0
5706;Totaal mannen en vrouwen;Totaal leeftijd;1432;2007;6415.0
5707;Totaal mannen en vrouwen;Totaal leeftijd;1432;2008;7375.0
5708;Totaal mannen en vrouwen;Totaal leeftijd;1432;2009;8415.0
5709;Totaal mannen en vrouwen;Totaal leeftijd;1432;2010;9035.0
5710;Totaal mannen en vrouwen;Totaal leeftijd;1432;2011;9645.0
5711;Totaal mannen en vrouwen;Totaal leeftijd;1432;2012;9795.0
5712;Totaal mannen en vrouwen;Totaal leeftijd;1432;2013;9900.0
5713;Totaal mannen en vrouwen;Totaal leeftijd;1432;2014;9900.0
5714;Totaal mannen en vrouwen;Totaal leeftijd;1432;2015;9945.0
5715;Totaal mannen en vrouwen;Totaal leeftijd;1432;2016;9995.0
5716;Totaal mannen en vrouwen;Totaal leeftijd;1432;2017;10025.0
5717;Totaal mannen en vrouwen;Totaal leeftijd;1432;2018;10000.0
5718;Totaal mannen en vrouwen;Totaal leeftijd;1432;2019;9980.0
5719;Totaal mannen en vrouwen;Totaal leeftijd;1432;2020;9965.0
5720;Totaal mannen en vrouwen;Totaal leeftijd;1432;2021;9940.0
5721;Totaal mannen en vrouwen;Totaal leeftijd;1432;2022;10385.0
5722;Totaal mannen en vrouwen;Totaal leeftijd;1432;2023;10540.0
5723;Totaal mannen en vrouwen;Totaal leeftijd;1432;2024;10545.0
5724;Totaal mannen en vrouwen;Totaal leeftijd;1433;1998;6655.0
5725;Totaal mannen en vrouwen;Totaal leeftijd;1433;1999;6660.0
5726;Totaal mannen en vrouwen;Totaal leeftijd;1433;2000;6680.0
5727;Totaal mannen en vrouwen;Totaal leeftijd;1433;2001;6665.0
5728;Totaal mannen en vrouwen;Totaal leeftijd;1433;2002;6725.0
5729;Totaal mannen en vrouwen;Totaal leeftijd;1433;2003;6725.0
5730;Totaal mannen en vrouwen;Totaal leeftijd;1433;2004;6805.0
5731;Totaal mannen en vrouwen;Totaal leeftijd;1433;2005;7035.0
5732;Totaal mannen en vrouwen;Totaal leeftijd;1433;2006;7325.0
5733;Totaal mannen en vrouwen;Totaal leeftijd;1433;2007;7340.0
5734;Totaal mannen en vrouwen;Totaal leeftijd;1433;2008;7475.0
5735;Totaal mannen en vrouwen;Totaal leeftijd;1433;2009;8025.0
5736;Totaal mannen en vrouwen;Totaal leeftijd;1433;2010;8590.0
5737;Totaal mannen en vrouwen;Totaal leeftijd;1433;2011;8900.0
5738;Totaal mannen en vrouwen;Totaal leeftijd;1433;2012;8940.0
5739;Totaal mannen en vrouwen;Totaal leeftijd;1433;2013;9000.0
5740;Totaal mannen en vrouwen;Totaal leeftijd;1433;2014;9095.0
5741;Totaal mannen en vrouwen;Totaal leeftijd;1433;2015;9200.0
5742;Totaal mannen en vrouwen;Totaal leeftijd;1433;2016;9250.0
5743;Totaal mannen en vrouwen;Totaal leeftijd;1433;2017;9215.0
5744;Totaal mannen en vrouwen;Totaal leeftijd;1433;2018;9220.0
5745;Totaal mannen en vrouwen;Totaal leeftijd;1433;2019;9195.0
5746;Totaal mannen en vrouwen;Totaal leeftijd;1433;2020;9270.0
5747;Totaal mannen en vrouwen;Totaal leeftijd;1433;2021;9255.0
5748;Totaal mannen en vrouwen;Totaal leeftijd;1433;2022;9265.0
5749;Totaal mannen en vrouwen;Totaal leeftijd;1433;2023;9225.0
5750;Totaal mannen en vrouwen;Totaal leeftijd;1433;2024;9260.0
5751;Totaal mannen en vrouwen;Totaal leeftijd;1435;1998;4185.0
5752;Totaal mannen en vrouwen;Totaal leeftijd;1435;1999;4180.0
5753;Totaal mannen en vrouwen;Totaal leeftijd;1435;2000;4155.0
5754;Totaal mannen en vrouwen;Totaal leeftijd;1435;2001;4175.0
5755;Totaal mannen en vrouwen;Totaal leeftijd;1435;2002;4220.0
5756;Totaal mannen en vrouwen;Totaal leeftijd;1435;2003;4200.0
5757;Totaal mannen en vrouwen;Totaal leeftijd;1435;2004;4175.0
5758;Totaal mannen en vrouwen;Totaal leeftijd;1435;2005;4220.0
5759;Totaal mannen en vrouwen;Totaal leeftijd;1435;2006;4165.0
5760;Totaal mannen en vrouwen;Totaal leeftijd;1435;2007;4145.0
5761;Totaal mannen en vrouwen;Totaal leeftijd;1435;2008;4115.0
5762;Totaal mannen en vrouwen;Totaal leeftijd;1435;2009;4110.0
5763;Totaal mannen en vrouwen;Totaal leeftijd;1435;2010;4105.0
5764;Totaal mannen en vrouwen;Totaal leeftijd;1435;2011;4055.0
5765;Totaal mannen en vrouwen;Totaal leeftijd;1435;2012;4075.0
5766;Totaal mannen en vrouwen;Totaal leeftijd;1435;2013;4030.0
5767;Totaal mannen en vrouwen;Totaal leeftijd;1435;2014;4025.0
5768;Totaal mannen en vrouwen;Totaal leeftijd;1435;2015;4005.0
5769;Totaal mannen en vrouwen;Totaal leeftijd;1435;2016;4005.0
5770;Totaal mannen en vrouwen;Totaal leeftijd;1435;2017;4080.0
5771;Totaal mannen en vrouwen;Totaal leeftijd;1435;2018;4180.0
5772;Totaal mannen en vrouwen;Totaal leeftijd;1435;2019;4230.0
5773;Totaal mannen en vrouwen;Totaal leeftijd;1435;2020;4235.0
5774;Totaal mannen en vrouwen;Totaal leeftijd;1435;2021;4215.0
5775;Totaal mannen en vrouwen;Totaal leeftijd;1435;2022;4300.0
5776;Totaal mannen en vrouwen;Totaal leeftijd;1435;2023;4325.0
5777;Totaal mannen en vrouwen;Totaal leeftijd;1435;2024;4415.0
5778;Totaal mannen en vrouwen;Totaal leeftijd;1436;1998;545.0
5779;Totaal mannen en vrouwen;Totaal leeftijd;1436;1999;540.0
5780;Totaal mannen en vrouwen;Totaal leeftijd;1436;2000;535.0
5781;Totaal mannen en vrouwen;Totaal leeftijd;1436;2001;530.0
5782;Totaal mannen en vrouwen;Totaal leeftijd;1436;2002;515.0
5783;Totaal mannen en vrouwen;Totaal leeftijd;1436;2003;500.0
5784;Totaal mannen en vrouwen;Totaal leeftijd;1436;2004;500.0
5785;Totaal mannen en vrouwen;Totaal leeftijd;1436;2005;490.0
5786;Totaal mannen en vrouwen;Totaal leeftijd;1436;2006;495.0
5787;Totaal mannen en vrouwen;Totaal leeftijd;1436;2007;515.0
5788;Totaal mannen en vrouwen;Totaal leeftijd;1436;2008;520.0
5789;Totaal mannen en vrouwen;Totaal leeftijd;1436;2009;510.0
5790;Totaal mannen en vrouwen;Totaal leeftijd;1436;2010;510.0
5791;Totaal mannen en vrouwen;Totaal leeftijd;1436;2011;505.0
5792;Totaal mannen en vrouwen;Totaal leeftijd;1436;2012;515.0
5793;Totaal mannen en vrouwen;Totaal leeftijd;1436;2013;520.0
5794;Totaal mannen en vrouwen;Totaal leeftijd;1436;2014;520.0
5795;Totaal mannen en vrouwen;Totaal leeftijd;1436;2015;505.0
5796;Totaal mannen en vrouwen;Totaal leeftijd;1436;2016;505.0
5797;Totaal mannen en vrouwen;Totaal leeftijd;1436;2017;500.0
5798;Totaal mannen en vrouwen;Totaal leeftijd;1436;2018;515.0
5799;Totaal mannen en vrouwen;Totaal leeftijd;1436;2019;495.0
5800;Totaal mannen en vrouwen;Totaal leeftijd;1436;2020;500.0
5801;Totaal mannen en vrouwen;Totaal leeftijd;1436;2021;495.0
5802;Totaal mannen en vrouwen;Totaal leeftijd;1436;2022;505.0
5803;Totaal mannen en vrouwen;Totaal leeftijd;1436;2023;505.0
5804;Totaal mannen en vrouwen;Totaal leeftijd;1436;2024;510.0
5805;Totaal mannen en vrouwen;Totaal leeftijd;1437;1998;205.0
5806;Totaal mannen en vrouwen;Totaal leeftijd;1437;1999;195.0
5807;Totaal mannen en vrouwen;Totaal leeftijd;1437;2000;190.0
5808;Totaal mannen en vrouwen;Totaal leeftijd;1437;2001;180.0
5809;Totaal mannen en vrouwen;Totaal leeftijd;1437;2002;175.0
5810;Totaal mannen en vrouwen;Totaal leeftijd;1437;2003;170.0
5811;Totaal mannen en vrouwen;Totaal leeftijd;1437;2004;150.0
5812;Totaal mannen en vrouwen;Totaal leeftijd;1437;2005;105.0
5813;Totaal mannen en vrouwen;Totaal leeftijd;1437;2006;95.0
5814;Totaal mannen en vrouwen;Totaal leeftijd;1437;2007;90.0
5815;Totaal mannen en vrouwen;Totaal leeftijd;1437;2008;90.0
5816;Totaal mannen en vrouwen;Totaal leeftijd;1437;2009;90.0
5817;Totaal mannen en vrouwen;Totaal leeftijd;1437;2010;95.0
5818;Totaal mannen en vrouwen;Totaal leeftijd;1437;2011;90.0
5819;Totaal mannen en vrouwen;Totaal leeftijd;1437;2012;85.0
5820;Totaal mannen en vrouwen;Totaal leeftijd;1437;2013;85.0
5821;Totaal mannen en vrouwen;Totaal leeftijd;1437;2014;75.0
5822;Totaal mannen en vrouwen;Totaal leeftijd;1437;2015;60.0
5823;Totaal mannen en vrouwen;Totaal leeftijd;1437;2016;65.0
5824;Totaal mannen en vrouwen;Totaal leeftijd;1437;2017;60.0
5825;Totaal mannen en vrouwen;Totaal leeftijd;1437;2018;65.0
5826;Totaal mannen en vrouwen;Totaal leeftijd;1437;2019;60.0
5827;Totaal mannen en vrouwen;Totaal leeftijd;1437;2020;50.0
5828;Totaal mannen en vrouwen;Totaal leeftijd;1437;2021;50.0
5829;Totaal mannen en vrouwen;Totaal leeftijd;1437;2022;50.0
5830;Totaal mannen en vrouwen;Totaal leeftijd;1437;2023;65.0
5831;Totaal mannen en vrouwen;Totaal leeftijd;1437;2024;75.0
5832;Totaal mannen en vrouwen;Totaal leeftijd;1438;1998;270.0
5833;Totaal mannen en vrouwen;Totaal leeftijd;1438;1999;260.0
5834;Totaal mannen en vrouwen;Totaal leeftijd;1438;2000;255.0
5835;Totaal mannen en vrouwen;Totaal leeftijd;1438;2001;270.0
5836;Totaal mannen en vrouwen;Totaal leeftijd;1438;2002;250.0
5837;Totaal mannen en vrouwen;Totaal leeftijd;1438;2003;250.0
5838;Totaal mannen en vrouwen;Totaal leeftijd;1438;2004;230.0
5839;Totaal mannen en vrouwen;Totaal leeftijd;1438;2005;215.0
5840;Totaal mannen en vrouwen;Totaal leeftijd;1438;2006;210.0
5841;Totaal mannen en vrouwen;Totaal leeftijd;1438;2007;200.0
5842;Totaal mannen en vrouwen;Totaal leeftijd;1438;2008;195.0
5843;Totaal mannen en vrouwen;Totaal leeftijd;1438;2009;190.0
5844;Totaal mannen en vrouwen;Totaal leeftijd;1438;2010;175.0
5845;Totaal mannen en vrouwen;Totaal leeftijd;1438;2011;170.0
5846;Totaal mannen en vrouwen;Totaal leeftijd;1438;2012;165.0
5847;Totaal mannen en vrouwen;Totaal leeftijd;1438;2013;160.0
5848;Totaal mannen en vrouwen;Totaal leeftijd;1438;2014;165.0
5849;Totaal mannen en vrouwen;Totaal leeftijd;1438;2015;170.0
5850;Totaal mannen en vrouwen;Totaal leeftijd;1438;2016;175.0
5851;Totaal mannen en vrouwen;Totaal leeftijd;1438;2017;170.0
5852;Totaal mannen en vrouwen;Totaal leeftijd;1438;2018;175.0
5853;Totaal mannen en vrouwen;Totaal leeftijd;1438;2019;170.0
5854;Totaal mannen en vrouwen;Totaal leeftijd;1438;2020;175.0
5855;Totaal mannen en vrouwen;Totaal leeftijd;1438;2021;175.0
5856;Totaal mannen en vrouwen;Totaal leeftijd;1438;2022;165.0
5857;Totaal mannen en vrouwen;Totaal leeftijd;1438;2023;165.0
5858;Totaal mannen en vrouwen;Totaal leeftijd;1438;2024;165.0
5859;Totaal mannen en vrouwen;Totaal leeftijd;1441;1998;14400.0
5860;Totaal mannen en vrouwen;Totaal leeftijd;1441;1999;14300.0
5861;Totaal mannen en vrouwen;Totaal leeftijd;1441;2000;14330.0
5862;Totaal mannen en vrouwen;Totaal leeftijd;1441;2001;14200.0
5863;Totaal mannen en vrouwen;Totaal leeftijd;1441;2002;14200.0
5864;Totaal mannen en vrouwen;Totaal leeftijd;1441;2003;14310.0
5865;Totaal mannen en vrouwen;Totaal leeftijd;1441;2004;14345.0
5866;Totaal mannen en vrouwen;Totaal leeftijd;1441;2005;14195.0
5867;Totaal mannen en vrouwen;Totaal leeftijd;1441;2006;14035.0
5868;Totaal mannen en vrouwen;Totaal leeftijd;1441;2007;14015.0
5869;Totaal mannen en vrouwen;Totaal leeftijd;1441;2008;13930.0
5870;Totaal mannen en vrouwen;Totaal leeftijd;1441;2009;13945.0
5871;Totaal mannen en vrouwen;Totaal leeftijd;1441;2010;13930.0
5872;Totaal mannen en vrouwen;Totaal leeftijd;1441;2011;13935.0
5873;Totaal mannen en vrouwen;Totaal leeftijd;1441;2012;13895.0
5874;Totaal mannen en vrouwen;Totaal leeftijd;1441;2013;13790.0
5875;Totaal mannen en vrouwen;Totaal leeftijd;1441;2014;13770.0
5876;Totaal mannen en vrouwen;Totaal leeftijd;1441;2015;13775.0
5877;Totaal mannen en vrouwen;Totaal leeftijd;1441;2016;13905.0
5878;Totaal mannen en vrouwen;Totaal leeftijd;1441;2017;13880.0
5879;Totaal mannen en vrouwen;Totaal leeftijd;1441;2018;13930.0
5880;Totaal mannen en vrouwen;Totaal leeftijd;1441;2019;14160.0
5881;Totaal mannen en vrouwen;Totaal leeftijd;1441;2020;14545.0
5882;Totaal mannen en vrouwen;Totaal leeftijd;1441;2021;14605.0
5883;Totaal mannen en vrouwen;Totaal leeftijd;1441;2022;14740.0
5884;Totaal mannen en vrouwen;Totaal leeftijd;1441;2023;14995.0
5885;Totaal mannen en vrouwen;Totaal leeftijd;1441;2024;15140.0
5886;Totaal mannen en vrouwen;Totaal leeftijd;1442;1998;6655.0
5887;Totaal mannen en vrouwen;Totaal leeftijd;1442;1999;6540.0
5888;Totaal mannen en vrouwen;Totaal leeftijd;1442;2000;6570.0
5889;Totaal mannen en vrouwen;Totaal leeftijd;1442;2001;6560.0
5890;Totaal mannen en vrouwen;Totaal leeftijd;1442;2002;6555.0
5891;Totaal mannen en vrouwen;Totaal leeftijd;1442;2003;6550.0
5892;Totaal mannen en vrouwen;Totaal leeftijd;1442;2004;6500.0
5893;Totaal mannen en vrouwen;Totaal leeftijd;1442;2005;6490.0
5894;Totaal mannen en vrouwen;Totaal leeftijd;1442;2006;6480.0
5895;Totaal mannen en vrouwen;Totaal leeftijd;1442;2007;6360.0
5896;Totaal mannen en vrouwen;Totaal leeftijd;1442;2008;6350.0
5897;Totaal mannen en vrouwen;Totaal leeftijd;1442;2009;6415.0
5898;Totaal mannen en vrouwen;Totaal leeftijd;1442;2010;6425.0
5899;Totaal mannen en vrouwen;Totaal leeftijd;1442;2011;6720.0
5900;Totaal mannen en vrouwen;Totaal leeftijd;1442;2012;6740.0
5901;Totaal mannen en vrouwen;Totaal leeftijd;1442;2013;6775.0
5902;Totaal mannen en vrouwen;Totaal leeftijd;1442;2014;6805.0
5903;Totaal mannen en vrouwen;Totaal leeftijd;1442;2015;6840.0
5904;Totaal mannen en vrouwen;Totaal leeftijd;1442;2016;6820.0
5905;Totaal mannen en vrouwen;Totaal leeftijd;1442;2017;6860.0
5906;Totaal mannen en vrouwen;Totaal leeftijd;1442;2018;6845.0
5907;Totaal mannen en vrouwen;Totaal leeftijd;1442;2019;6865.0
5908;Totaal mannen en vrouwen;Totaal leeftijd;1442;2020;6815.0
5909;Totaal mannen en vrouwen;Totaal leeftijd;1442;2021;6795.0
5910;Totaal mannen en vrouwen;Totaal leeftijd;1442;2022;6815.0
5911;Totaal mannen en vrouwen;Totaal leeftijd;1442;2023;6925.0
5912;Totaal mannen en vrouwen;Totaal leeftijd;1442;2024;7245.0
5913;Totaal mannen en vrouwen;Totaal leeftijd;1443;1998;7895.0
5914;Totaal mannen en vrouwen;Totaal leeftijd;1443;1999;7780.0
5915;Totaal mannen en vrouwen;Totaal leeftijd;1443;2000;7780.0
5916;Totaal mannen en vrouwen;Totaal leeftijd;1443;2001;7795.0
5917;Totaal mannen en vrouwen;Totaal leeftijd;1443;2002;7780.0
5918;Totaal mannen en vrouwen;Totaal leeftijd;1443;2003;7870.0
5919;Totaal mannen en vrouwen;Totaal leeftijd;1443;2004;7810.0
5920;Totaal mannen en vrouwen;Totaal leeftijd;1443;2005;7725.0
5921;Totaal mannen en vrouwen;Totaal leeftijd;1443;2006;7720.0
5922;Totaal mannen en vrouwen;Totaal leeftijd;1443;2007;7520.0
5923;Totaal mannen en vrouwen;Totaal leeftijd;1443;2008;7175.0
5924;Totaal mannen en vrouwen;Totaal leeftijd;1443;2009;6865.0
5925;Totaal mannen en vrouwen;Totaal leeftijd;1443;2010;6885.0
5926;Totaal mannen en vrouwen;Totaal leeftijd;1443;2011;6940.0
5927;Totaal mannen en vrouwen;Totaal leeftijd;1443;2012;6820.0
5928;Totaal mannen en vrouwen;Totaal leeftijd;1443;2013;6875.0
5929;Totaal mannen en vrouwen;Totaal leeftijd;1443;2014;7020.0
5930;Totaal mannen en vrouwen;Totaal leeftijd;1443;2015;7085.0
5931;Totaal mannen en vrouwen;Totaal leeftijd;1443;2016;7180.0
5932;Totaal mannen en vrouwen;Totaal leeftijd;1443;2017;7220.0
5933;Totaal mannen en vrouwen;Totaal leeftijd;1443;2018;7245.0
5934;Totaal mannen en vrouwen;Totaal leeftijd;1443;2019;7255.0
5935;Totaal mannen en vrouwen;Totaal leeftijd;1443;2020;7460.0
5936;Totaal mannen en vrouwen;Totaal leeftijd;1443;2021;7785.0
5937;Totaal mannen en vrouwen;Totaal leeftijd;1443;2022;7790.0
5938;Totaal mannen en vrouwen;Totaal leeftijd;1443;2023;7885.0
5939;Totaal mannen en vrouwen;Totaal leeftijd;1443;2024;8115.0
5940;Totaal mannen en vrouwen;Totaal leeftijd;1444;1998;7495.0
5941;Totaal mannen en vrouwen;Totaal leeftijd;1444;1999;7450.0
5942;Totaal mannen en vrouwen;Totaal leeftijd;1444;2000;7400.0
5943;Totaal mannen en vrouwen;Totaal leeftijd;1444;2001;7290.0
5944;Totaal mannen en vrouwen;Totaal leeftijd;1444;2002;7255.0
5945;Totaal mannen en vrouwen;Totaal leeftijd;1444;2003;7280.0
5946;Totaal mannen en vrouwen;Totaal leeftijd;1444;2004;7240.0
5947;Totaal mannen en vrouwen;Totaal leeftijd;1444;2005;7160.0
5948;Totaal mannen en vrouwen;Totaal leeftijd;1444;2006;7090.0
5949;Totaal mannen en vrouwen;Totaal leeftijd;1444;2007;7040.0
5950;Totaal mannen en vrouwen;Totaal leeftijd;1444;2008;6945.0
5951;Totaal mannen en vrouwen;Totaal leeftijd;1444;2009;6895.0
5952;Totaal mannen en vrouwen;Totaal leeftijd;1444;2010;6805.0
5953;Totaal mannen en vrouwen;Totaal leeftijd;1444;2011;6770.0
5954;Totaal mannen en vrouwen;Totaal leeftijd;1444;2012;6730.0
5955;Totaal mannen en vrouwen;Totaal leeftijd;1444;2013;6760.0
5956;Totaal mannen en vrouwen;Totaal leeftijd;1444;2014;6735.0
5957;Totaal mannen en vrouwen;Totaal leeftijd;1444;2015;6670.0
5958;Totaal mannen en vrouwen;Totaal leeftijd;1444;2016;6690.0
5959;Totaal mannen en vrouwen;Totaal leeftijd;1444;2017;6785.0
5960;Totaal mannen en vrouwen;Totaal leeftijd;1444;2018;6760.0
5961;Totaal mannen en vrouwen;Totaal leeftijd;1444;2019;6720.0
5962;Totaal mannen en vrouwen;Totaal leeftijd;1444;2020;6695.0
5963;Totaal mannen en vrouwen;Totaal leeftijd;1444;2021;6700.0
5964;Totaal mannen en vrouwen;Totaal leeftijd;1444;2022;6695.0
5965;Totaal mannen en vrouwen;Totaal leeftijd;1444;2023;6695.0
5966;Totaal mannen en vrouwen;Totaal leeftijd;1444;2024;6780.0
5967;Totaal mannen en vrouwen;Totaal leeftijd;1445;1998;10240.0
5968;Totaal mannen en vrouwen;Totaal leeftijd;1445;1999;10170.0
5969;Totaal mannen en vrouwen;Totaal leeftijd;1445;2000;10155.0
5970;Totaal mannen en vrouwen;Totaal leeftijd;1445;2001;10225.0
5971;Totaal mannen en vrouwen;Totaal leeftijd;1445;2002;10210.0
5972;Totaal mannen en vrouwen;Totaal leeftijd;1445;2003;10165.0
5973;Totaal mannen en vrouwen;Totaal leeftijd;1445;2004;10070.0
5974;Totaal mannen en vrouwen;Totaal leeftijd;1445;2005;9975.0
5975;Totaal mannen en vrouwen;Totaal leeftijd;1445;2006;9890.0
5976;Totaal mannen en vrouwen;Totaal leeftijd;1445;2007;9770.0
5977;Totaal mannen en vrouwen;Totaal leeftijd;1445;2008;9665.0
5978;Totaal mannen en vrouwen;Totaal leeftijd;1445;2009;9475.0
5979;Totaal mannen en vrouwen;Totaal leeftijd;1445;2010;9435.0
5980;Totaal mannen en vrouwen;Totaal leeftijd;1445;2011;9380.0
5981;Totaal mannen en vrouwen;Totaal leeftijd;1445;2012;9340.0
5982;Totaal mannen en vrouwen;Totaal leeftijd;1445;2013;9365.0
5983;Totaal mannen en vrouwen;Totaal leeftijd;1445;2014;9280.0
5984;Totaal mannen en vrouwen;Totaal leeftijd;1445;2015;9260.0
5985;Totaal mannen en vrouwen;Totaal leeftijd;1445;2016;9230.0
5986;Totaal mannen en vrouwen;Totaal leeftijd;1445;2017;9250.0
5987;Totaal mannen en vrouwen;Totaal leeftijd;1445;2018;9225.0
5988;Totaal mannen en vrouwen;Totaal leeftijd;1445;2019;9145.0
5989;Totaal mannen en vrouwen;Totaal leeftijd;1445;2020;9230.0
5990;Totaal mannen en vrouwen;Totaal leeftijd;1445;2021;9295.0
5991;Totaal mannen en vrouwen;Totaal leeftijd;1445;2022;9270.0
5992;Totaal mannen en vrouwen;Totaal leeftijd;1445;2023;9545.0
5993;Totaal mannen en vrouwen;Totaal leeftijd;1445;2024;9605.0
5994;Totaal mannen en vrouwen;Totaal leeftijd;1446;1998;5630.0
5995;Totaal mannen en vrouwen;Totaal leeftijd;1446;1999;5600.0
5996;Totaal mannen en vrouwen;Totaal leeftijd;1446;2000;5655.0
5997;Totaal mannen en vrouwen;Totaal leeftijd;1446;2001;5630.0
5998;Totaal mannen en vrouwen;Totaal leeftijd;1446;2002;5570.0
5999;Totaal mannen en vrouwen;Totaal leeftijd;1446;2003;5630.0
6000;Totaal mannen en vrouwen;Totaal leeftijd;1446;2004;5580.0
6001;Totaal mannen en vrouwen;Totaal leeftijd;1446;2005;5545.0
6002;Totaal mannen en vrouwen;Totaal leeftijd;1446;2006;5500.0
6003;Totaal mannen en vrouwen;Totaal leeftijd;1446;2007;5410.0
6004;Totaal mannen en vrouwen;Totaal leeftijd;1446;2008;5395.0
6005;Totaal mannen en vrouwen;Totaal leeftijd;1446;2009;5390.0
6006;Totaal mannen en vrouwen;Totaal leeftijd;1446;2010;5365.0
6007;Totaal mannen en vrouwen;Totaal leeftijd;1446;2011;5295.0
6008;Totaal mannen en vrouwen;Totaal leeftijd;1446;2012;5245.0
6009;Totaal mannen en vrouwen;Totaal leeftijd;1446;2013;5195.0
6010;Totaal mannen en vrouwen;Totaal leeftijd;1446;2014;5195.0
6011;Totaal mannen en vrouwen;Totaal leeftijd;1446;2015;5145.0
6012;Totaal mannen en vrouwen;Totaal leeftijd;1446;2016;5135.0
6013;Totaal mannen en vrouwen;Totaal leeftijd;1446;2017;5125.0
6014;Totaal mannen en vrouwen;Totaal leeftijd;1446;2018;5060.0
6015;Totaal mannen en vrouwen;Totaal leeftijd;1446;2019;5070.0
6016;Totaal mannen en vrouwen;Totaal leeftijd;1446;2020;5060.0
6017;Totaal mannen en vrouwen;Totaal leeftijd;1446;2021;5025.0
6018;Totaal mannen en vrouwen;Totaal leeftijd;1446;2022;4970.0
6019;Totaal mannen en vrouwen;Totaal leeftijd;1446;2023;5005.0
6020;Totaal mannen en vrouwen;Totaal leeftijd;1446;2024;5045.0
6021;Totaal mannen en vrouwen;Totaal leeftijd;1447;1998;13775.0
6022;Totaal mannen en vrouwen;Totaal leeftijd;1447;1999;14095.0
6023;Totaal mannen en vrouwen;Totaal leeftijd;1447;2000;14230.0
6024;Totaal mannen en vrouwen;Totaal leeftijd;1447;2001;14245.0
6025;Totaal mannen en vrouwen;Totaal leeftijd;1447;2002;14210.0
6026;Totaal mannen en vrouwen;Totaal leeftijd;1447;2003;14170.0
6027;Totaal mannen en vrouwen;Totaal leeftijd;1447;2004;14175.0
6028;Totaal mannen en vrouwen;Totaal leeftijd;1447;2005;14035.0
6029;Totaal mannen en vrouwen;Totaal leeftijd;1447;2006;13965.0
6030;Totaal mannen en vrouwen;Totaal leeftijd;1447;2007;13875.0
6031;Totaal mannen en vrouwen;Totaal leeftijd;1447;2008;13700.0
6032;Totaal mannen en vrouwen;Totaal leeftijd;1447;2009;13630.0
6033;Totaal mannen en vrouwen;Totaal leeftijd;1447;2010;13545.0
6034;Totaal mannen en vrouwen;Totaal leeftijd;1447;2011;13430.0
6035;Totaal mannen en vrouwen;Totaal leeftijd;1447;2012;13290.0
6036;Totaal mannen en vrouwen;Totaal leeftijd;1447;2013;13185.0
6037;Totaal mannen en vrouwen;Totaal leeftijd;1447;2014;13085.0
6038;Totaal mannen en vrouwen;Totaal leeftijd;1447;2015;12895.0
6039;Totaal mannen en vrouwen;Totaal leeftijd;1447;2016;12780.0
6040;Totaal mannen en vrouwen;Totaal leeftijd;1447;2017;12660.0
6041;Totaal mannen en vrouwen;Totaal leeftijd;1447;2018;12630.0
6042;Totaal mannen en vrouwen;Totaal leeftijd;1447;2019;12550.0
6043;Totaal mannen en vrouwen;Totaal leeftijd;1447;2020;12480.0
6044;Totaal mannen en vrouwen;Totaal leeftijd;1447;2021;12435.0
6045;Totaal mannen en vrouwen;Totaal leeftijd;1447;2022;12300.0
6046;Totaal mannen en vrouwen;Totaal leeftijd;1447;2023;12300.0
6047;Totaal mannen en vrouwen;Totaal leeftijd;1447;2024;12350.0
6048;Totaal mannen en vrouwen;Totaal leeftijd;1448;1998;835.0
6049;Totaal mannen en vrouwen;Totaal leeftijd;1448;1999;2500.0
6050;Totaal mannen en vrouwen;Totaal leeftijd;1448;2000;4160.0
6051;Totaal mannen en vrouwen;Totaal leeftijd;1448;2001;6200.0
6052;Totaal mannen en vrouwen;Totaal leeftijd;1448;2002;7685.0
6053;Totaal mannen en vrouwen;Totaal leeftijd;1448;2003;8945.0
