ID;TypeNietFinancieleActiva;Sectoren;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2021100_7
4420;AN211 Grond;Huishoudens;2007;722307.0;51463.0;2164.0;7931.0;-1.0;783864;87.6
4421;AN211 Grond;Huishoudens;2008;783864.0;33814.0;701.0;5841.0;1.0;824221;88.3
4422;AN211 Grond;Huishoudens;2009;824221.0;-64674.0;340.0;5483.0;-1.0;765369;89.0
4423;AN211 Grond;Huishoudens;2010;765369.0;-34882.0;1758.0;5431.0;1.0;737677;89.9
4424;AN211 Grond;Huishoudens;2011;737677.0;-16767.0;1351.0;6288.0;0.0;728549;90.8
4425;AN211 Grond;Huishoudens;2012;728549.0;-71194.0;968.0;4939.0;0.0;663262;91.6
4426;AN211 Grond;Huishoudens;2013;663262.0;-68029.0;1035.0;6600.0;0.0;602868;92.8
4427;AN211 Grond;Huishoudens;2014;602868.0;35502.0;1637.0;7578.0;0.0;647585;94.1
4428;AN211 Grond;Huishoudens;2015;647585.0;64336.0;1646.0;5258.0;0.0;718825;95.1
4429;AN211 Grond;Huishoudens;2016;718825.0;77716.0;1181.0;4161.0;1.0;801884;95.7
4430;AN211 Grond;Huishoudens;2017;801884.0;114860.0;1861.0;5057.0;0.0;923662;96.4
4431;AN211 Grond;Huishoudens;2018;923662.0;115071.0;2618.0;6814.0;-1.0;1048164;97.3
4432;AN211 Grond;Huishoudens;2019;1048164.0;75609.0;2989.0;8591.0;1.0;1135354;98.3
4433;AN211 Grond;Huishoudens;2020;1135354.0;99295.0;3906.0;9408.0;0.0;1247963;99.4
4434;AN211 Grond;Huishoudens;2021;1247963.0;255127.0;1329.0;8450.0;0.0;1512869;100.0
4435;AN211 Grond;Huishoudens;2022;1512869.0;268019.0;2865.0;11258.0;0.0;1795011;100.8
4436;AN211 Grond;Huishoudens;2023;1795011.0;-118501.0;3265.0;13660.0;1.0;1693436;101.8
4437;AN211 Grond;IZW's t.b.v. huishoudens;1995;285.0;3.0;0.0;1.0;0.0;289;91.1
4438;AN211 Grond;IZW's t.b.v. huishoudens;1996;289.0;11.0;0.0;0.0;0.0;300;91.1
4439;AN211 Grond;IZW's t.b.v. huishoudens;1997;300.0;23.0;0.0;1.0;0.0;324;91.4
4440;AN211 Grond;IZW's t.b.v. huishoudens;1998;324.0;15.0;0.0;1.0;0.0;340;91.7
4441;AN211 Grond;IZW's t.b.v. huishoudens;1999;340.0;37.0;0.0;11.0;0.0;388;94.4
4442;AN211 Grond;IZW's t.b.v. huishoudens;2000;388.0;28.0;0.0;2.0;0.0;418;94.8
4443;AN211 Grond;IZW's t.b.v. huishoudens;2001;418.0;0.0;0.0;2.0;1.0;421;95.5
4444;AN211 Grond;IZW's t.b.v. huishoudens;2002;421.0;3.0;0.0;2.0;-1.0;425;95.7
4445;AN211 Grond;IZW's t.b.v. huishoudens;2003;425.0;-10.0;0.0;1.0;1.0;417;96.2
4446;AN211 Grond;IZW's t.b.v. huishoudens;2004;417.0;-6.0;0.0;1.0;0.0;412;96.4
4447;AN211 Grond;IZW's t.b.v. huishoudens;2005;412.0;15.0;0.0;1.0;0.0;428;96.7
4448;AN211 Grond;IZW's t.b.v. huishoudens;2006;428.0;-15.0;0.0;1.0;0.0;414;96.9
4449;AN211 Grond;IZW's t.b.v. huishoudens;2007;414.0;50.0;0.0;1.0;0.0;465;97.1
4450;AN211 Grond;IZW's t.b.v. huishoudens;2008;465.0;-25.0;0.0;2.0;0.0;442;97.5
4451;AN211 Grond;IZW's t.b.v. huishoudens;2009;442.0;-27.0;0.0;1.0;1.0;417;98.0
4452;AN211 Grond;IZW's t.b.v. huishoudens;2010;417.0;-10.0;0.0;0.0;0.0;407;98.0
4453;AN211 Grond;IZW's t.b.v. huishoudens;2011;407.0;-4.0;0.0;1.0;0.0;404;98.3
4454;AN211 Grond;IZW's t.b.v. huishoudens;2012;404.0;-12.0;0.0;0.0;0.0;392;98.3
4455;AN211 Grond;IZW's t.b.v. huishoudens;2013;392.0;-17.0;0.0;0.0;-1.0;374;98.0
4456;AN211 Grond;IZW's t.b.v. huishoudens;2014;374.0;-8.0;0.0;0.0;1.0;367;98.3
4457;AN211 Grond;IZW's t.b.v. huishoudens;2015;367.0;7.0;0.0;0.0;-1.0;373;98.0
4458;AN211 Grond;IZW's t.b.v. huishoudens;2016;373.0;9.0;0.0;0.0;0.0;382;98.0
4459;AN211 Grond;IZW's t.b.v. huishoudens;2017;382.0;11.0;0.0;1.0;0.0;394;98.2
4460;AN211 Grond;IZW's t.b.v. huishoudens;2018;394.0;4.0;0.0;2.0;0.0;400;98.7
4461;AN211 Grond;IZW's t.b.v. huishoudens;2019;400.0;-3.0;0.0;3.0;0.0;400;99.5
4462;AN211 Grond;IZW's t.b.v. huishoudens;2020;400.0;-12.0;-8.0;3.0;0.0;383;98.2
4463;AN211 Grond;IZW's t.b.v. huishoudens;2021;383.0;-1.0;0.0;8.0;-1.0;389;100.0
4464;AN211 Grond;IZW's t.b.v. huishoudens;2022;389.0;-3.0;0.0;5.0;1.0;392;101.6
4465;AN211 Grond;IZW's t.b.v. huishoudens;2023;392.0;-21.0;0.0;5.0;0.0;376;102.9
4466;AN2111A Grond onder woningen;Totaal alle sectoren;1995;119822.0;2396.0;0.0;1357.0;0.0;123575;76.9
4467;AN2111A Grond onder woningen;Totaal alle sectoren;1996;123575.0;43753.0;0.0;2875.0;0.0;170203;78.2
4468;AN2111A Grond onder woningen;Totaal alle sectoren;1997;170203.0;62501.0;0.0;3039.0;-1.0;235742;79.2
4469;AN2111A Grond onder woningen;Totaal alle sectoren;1998;235742.0;59446.0;0.0;6862.0;0.0;302050;81.0
4470;AN2111A Grond onder woningen;Totaal alle sectoren;1999;302050.0;104118.0;0.0;6795.0;1.0;412964;82.4
4471;AN2111A Grond onder woningen;Totaal alle sectoren;2000;412964.0;134133.0;0.0;6657.0;-1.0;553753;83.4
4472;AN2111A Grond onder woningen;Totaal alle sectoren;2001;553753.0;87935.0;0.0;5141.0;0.0;646829;84.1
4473;AN2111A Grond onder woningen;Totaal alle sectoren;2002;646829.0;41550.0;0.0;7518.0;1.0;695898;85.0
4474;AN2111A Grond onder woningen;Totaal alle sectoren;2003;695898.0;19187.0;0.0;7664.0;-1.0;722748;85.9
4475;AN2111A Grond onder woningen;Totaal alle sectoren;2004;722748.0;38384.0;0.0;6900.0;1.0;768033;86.7
4476;AN2111A Grond onder woningen;Totaal alle sectoren;2005;768033.0;40045.0;0.0;5768.0;0.0;813846;87.3
4477;AN2111A Grond onder woningen;Totaal alle sectoren;2006;813846.0;43102.0;0.0;7360.0;0.0;864308;88.0
4478;AN2111A Grond onder woningen;Totaal alle sectoren;2007;864308.0;56956.0;0.0;8419.0;-1.0;929682;88.8
4479;AN2111A Grond onder woningen;Totaal alle sectoren;2008;929682.0;31558.0;0.0;4435.0;1.0;965676;89.3
4480;AN2111A Grond onder woningen;Totaal alle sectoren;2009;965676.0;-90718.0;0.0;7989.0;0.0;882947;90.1
4481;AN2111A Grond onder woningen;Totaal alle sectoren;2010;882947.0;-45890.0;0.0;6400.0;0.0;843457;90.8
4482;AN2111A Grond onder woningen;Totaal alle sectoren;2011;843457.0;-21645.0;0.0;8899.0;0.0;830711;91.7
4483;AN2111A Grond onder woningen;Totaal alle sectoren;2012;830711.0;-97284.0;0.0;6949.0;1.0;740377;92.6
4484;AN2111A Grond onder woningen;Totaal alle sectoren;2013;740377.0;-88819.0;0.0;9899.0;-1.0;661456;94.0
4485;AN2111A Grond onder woningen;Totaal alle sectoren;2014;661456.0;43436.0;0.0;9218.0;0.0;714110;95.2
4486;AN2111A Grond onder woningen;Totaal alle sectoren;2015;714110.0;76537.0;0.0;7294.0;-1.0;797940;96.1
4487;AN2111A Grond onder woningen;Totaal alle sectoren;2016;797940.0;94387.0;0.0;5408.0;1.0;897736;96.7
4488;AN2111A Grond onder woningen;Totaal alle sectoren;2017;897736.0;143490.0;0.0;5847.0;0.0;1047073;97.2
4489;AN2111A Grond onder woningen;Totaal alle sectoren;2018;1047073.0;136787.0;0.0;8199.0;0.0;1192059;97.9
4490;AN2111A Grond onder woningen;Totaal alle sectoren;2019;1192059.0;98180.0;0.0;9811.0;-1.0;1300049;98.7
4491;AN2111A Grond onder woningen;Totaal alle sectoren;2020;1300049.0;120807.0;0.0;10859.0;0.0;1431715;99.4
4492;AN2111A Grond onder woningen;Totaal alle sectoren;2021;1431715.0;314918.0;0.0;10153.0;0.0;1756786;100.0
4493;AN2111A Grond onder woningen;Totaal alle sectoren;2022;1756786.0;330585.0;0.0;12435.0;0.0;2099806;100.6
4494;AN2111A Grond onder woningen;Totaal alle sectoren;2023;2099806.0;-157714.0;0.0;14854.0;0.0;1956946;101.4
4495;AN2111A Grond onder woningen;Niet-financiële vennootschappen;1995;28431.0;570.0;-131.0;219.0;-1.0;29088;96.9
4496;AN2111A Grond onder woningen;Niet-financiële vennootschappen;1996;29088.0;10299.0;-244.0;472.0;0.0;39615;97.5
4497;AN2111A Grond onder woningen;Niet-financiële vennootschappen;1997;39615.0;14551.0;-409.0;408.0;0.0;54165;97.5
4498;AN2111A Grond onder woningen;Niet-financiële vennootschappen;1998;54165.0;13662.0;-579.0;871.0;1.0;68120;97.9
4499;AN2111A Grond onder woningen;Niet-financiële vennootschappen;1999;68120.0;23484.0;-505.0;761.0;-1.0;91859;98.2
4500;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2000;91859.0;29828.0;-910.0;691.0;0.0;121468;98.0
4501;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2001;121468.0;19289.0;-583.0;720.0;-1.0;140893;98.1
4502;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2002;140893.0;9051.0;-859.0;1080.0;-1.0;150164;98.2
4503;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2003;150164.0;4141.0;-609.0;826.0;0.0;154522;98.4
4504;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2004;154522.0;8218.0;-691.0;785.0;0.0;162834;98.4
4505;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2005;162834.0;8504.0;-990.0;706.0;-1.0;171053;98.3
4506;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2006;171053.0;9070.0;-963.0;869.0;-1.0;180028;98.2
4507;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2007;180028.0;11869.0;-982.0;962.0;0.0;191877;98.2
4508;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2008;191877.0;6506.0;-454.0;554.0;-1.0;198482;98.3
4509;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2009;198482.0;-18654.0;-364.0;1321.0;0.0;180785;98.8
4510;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2010;180785.0;-9421.0;-451.0;1200.0;-1.0;172112;99.2
4511;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2011;172112.0;-4419.0;-1055.0;2090.0;0.0;168728;99.8
4512;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2012;168728.0;-19741.0;-904.0;1742.0;0.0;149825;100.4
4513;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2013;149825.0;-17890.0;-1061.0;2615.0;0.0;133489;101.6
4514;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2014;133489.0;8788.0;-1307.0;1943.0;1.0;142914;102.0
4515;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2015;142914.0;15364.0;-1603.0;1487.0;0.0;158162;101.9
4516;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2016;158162.0;18943.0;-2331.0;1048.0;0.0;175822;101.2
4517;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2017;175822.0;28516.0;-1418.0;776.0;0.0;203696;100.9
4518;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2018;203696.0;26621.0;-1791.0;1121.0;0.0;229647;100.6
4519;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2019;229647.0;18962.0;-1543.0;1190.0;0.0;248256;100.5
4520;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2020;248256.0;23112.0;-2392.0;1540.0;0.0;270516;100.1
4521;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2021;270516.0;59535.0;-1968.0;1517.0;0.0;329600;100.0
4522;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2022;329600.0;61856.0;-3061.0;1710.0;1.0;390106;99.7
4523;AN2111A Grond onder woningen;Niet-financiële vennootschappen;2023;390106.0;-29410.0;-3010.0;2059.0;1.0;359746;99.4
4524;AN2111A Grond onder woningen;Financiële instellingen;1995;5056.0;97.0;-100.0;35.0;0.0;5088;145.1
4525;AN2111A Grond onder woningen;Financiële instellingen;1996;5088.0;1800.0;-139.0;186.0;0.0;6935;146.1
4526;AN2111A Grond onder woningen;Financiële instellingen;1997;6935.0;2551.0;-103.0;105.0;0.0;9488;146.1
4527;AN2111A Grond onder woningen;Financiële instellingen;1998;9488.0;2383.0;-133.0;361.0;0.0;12099;148.9
4528;AN2111A Grond onder woningen;Financiële instellingen;1999;12099.0;4170.0;-376.0;291.0;-1.0;16183;148.1
4529;AN2111A Grond onder woningen;Financiële instellingen;2000;16183.0;5315.0;-549.0;561.0;0.0;21510;148.2
4530;AN2111A Grond onder woningen;Financiële instellingen;2001;21510.0;3423.0;-833.0;315.0;0.0;24415;145.2
4531;AN2111A Grond onder woningen;Financiële instellingen;2002;24415.0;1564.0;-886.0;475.0;1.0;25569;142.9
4532;AN2111A Grond onder woningen;Financiële instellingen;2003;25569.0;678.0;-346.0;90.0;-1.0;25990;141.5
4533;AN2111A Grond onder woningen;Financiële instellingen;2004;25990.0;1284.0;-1087.0;217.0;0.0;26404;136.9
4534;AN2111A Grond onder woningen;Financiële instellingen;2005;26404.0;1315.0;-1412.0;103.0;-1.0;26409;130.5
4535;AN2111A Grond onder woningen;Financiële instellingen;2006;26409.0;1383.0;-798.0;130.0;-1.0;27123;127.3
4536;AN2111A Grond onder woningen;Financiële instellingen;2007;27123.0;1733.0;-1163.0;59.0;0.0;27752;122.5
4537;AN2111A Grond onder woningen;Financiële instellingen;2008;27752.0;940.0;-427.0;41.0;0.0;28306;120.8
4538;AN2111A Grond onder woningen;Financiële instellingen;2009;28306.0;-2674.0;-362.0;84.0;0.0;25354;119.5
4539;AN2111A Grond onder woningen;Financiële instellingen;2010;25354.0;-1332.0;-1479.0;201.0;0.0;22744;113.1
4540;AN2111A Grond onder woningen;Financiële instellingen;2011;22744.0;-609.0;-349.0;81.0;0.0;21867;111.8
4541;AN2111A Grond onder woningen;Financiële instellingen;2012;21867.0;-2842.0;-228.0;127.0;0.0;18924;111.2
4542;AN2111A Grond onder woningen;Financiële instellingen;2013;18924.0;-2521.0;-17.0;236.0;-1.0;16621;112.7
4543;AN2111A Grond onder woningen;Financiële instellingen;2014;16621.0;1062.0;-368.0;52.0;0.0;17367;110.6
4544;AN2111A Grond onder woningen;Financiële instellingen;2015;17367.0;1736.0;-67.0;-235.0;0.0;18801;108.9
4545;AN2111A Grond onder woningen;Financiële instellingen;2016;18801.0;1956.0;25.0;124.0;0.0;20906;109.7
4546;AN2111A Grond onder woningen;Financiële instellingen;2017;20906.0;2618.0;-138.0;176.0;0.0;23562;109.9
4547;AN2111A Grond onder woningen;Financiële instellingen;2018;23562.0;3146.0;-1092.0;346.0;-1.0;25961;106.8
4548;AN2111A Grond onder woningen;Financiële instellingen;2019;25961.0;2124.0;-1502.0;414.0;1.0;26998;102.7
4549;AN2111A Grond onder woningen;Financiële instellingen;2020;26998.0;2539.0;-977.0;342.0;-1.0;28901;100.4
4550;AN2111A Grond onder woningen;Financiële instellingen;2021;28901.0;6218.0;-370.0;215.0;0.0;34964;100.0
4551;AN2111A Grond onder woningen;Financiële instellingen;2022;34964.0;6796.0;-107.0;208.0;-1.0;41860;100.2
4552;AN2111A Grond onder woningen;Financiële instellingen;2023;41860.0;-2715.0;-412.0;157.0;0.0;38890;99.6
4553;AN2111A Grond onder woningen;Overheid;1995;462.0;9.0;0.0;6.0;0.0;477;77.0
4554;AN2111A Grond onder woningen;Overheid;1996;477.0;170.0;0.0;7.0;0.0;654;77.9
4555;AN2111A Grond onder woningen;Overheid;1997;654.0;221.0;0.0;2.0;0.0;877;78.0
4556;AN2111A Grond onder woningen;Overheid;1998;877.0;212.0;0.0;14.0;-1.0;1102;79.0
4557;AN2111A Grond onder woningen;Overheid;1999;1102.0;376.0;0.0;13.0;1.0;1492;79.7
4558;AN2111A Grond onder woningen;Overheid;2000;1492.0;474.0;0.0;9.0;-1.0;1974;80.1
4559;AN2111A Grond onder woningen;Overheid;2001;1974.0;312.0;0.0;15.0;0.0;2301;80.6
4560;AN2111A Grond onder woningen;Overheid;2002;2301.0;147.0;0.0;26.0;-1.0;2473;81.4
4561;AN2111A Grond onder woningen;Overheid;2003;2473.0;67.0;0.0;18.0;0.0;2558;82.0
4562;AN2111A Grond onder woningen;Overheid;2004;2558.0;128.0;0.0;17.0;0.0;2703;82.5
4563;AN2111A Grond onder woningen;Overheid;2005;2703.0;132.0;0.0;15.0;0.0;2850;82.9
4564;AN2111A Grond onder woningen;Overheid;2006;2850.0;149.0;0.0;28.0;0.0;3027;83.7
4565;AN2111A Grond onder woningen;Overheid;2007;3027.0;163.0;0.0;55.0;0.0;3245;85.1
4566;AN2111A Grond onder woningen;Overheid;2008;3245.0;107.0;0.0;23.0;0.0;3375;85.7
4567;AN2111A Grond onder woningen;Overheid;2009;3375.0;-371.0;0.0;39.0;0.0;3043;86.8
4568;AN2111A Grond onder woningen;Overheid;2010;3043.0;-182.0;0.0;33.0;0.0;2894;87.8
4569;AN2111A Grond onder woningen;Overheid;2011;2894.0;-78.0;0.0;50.0;0.0;2866;89.4
4570;AN2111A Grond onder woningen;Overheid;2012;2866.0;-296.0;0.0;45.0;1.0;2616;91.0
4571;AN2111A Grond onder woningen;Overheid;2013;2616.0;-402.0;0.0;69.0;0.0;2283;93.8
4572;AN2111A Grond onder woningen;Overheid;2014;2283.0;181.0;0.0;53.0;0.0;2517;95.9
4573;AN2111A Grond onder woningen;Overheid;2015;2517.0;328.0;0.0;31.0;0.0;2876;96.9
4574;AN2111A Grond onder woningen;Overheid;2016;2876.0;272.0;0.0;17.0;0.0;3165;97.4
4575;AN2111A Grond onder woningen;Overheid;2017;3165.0;398.0;0.0;19.0;0.0;3582;98.0
4576;AN2111A Grond onder woningen;Overheid;2018;3582.0;476.0;0.0;23.0;0.0;4081;98.5
4577;AN2111A Grond onder woningen;Overheid;2019;4081.0;331.0;0.0;25.0;0.0;4437;99.1
4578;AN2111A Grond onder woningen;Overheid;2020;4437.0;420.0;-1.0;28.0;0.0;4884;99.6
4579;AN2111A Grond onder woningen;Overheid;2021;4884.0;1063.0;-3.0;26.0;0.0;5970;100.0
4580;AN2111A Grond onder woningen;Overheid;2022;5970.0;1093.0;0.0;31.0;1.0;7095;100.5
4581;AN2111A Grond onder woningen;Overheid;2023;7095.0;-488.0;0.0;44.0;-1.0;6650;101.1
4582;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;1995;85872.0;1720.0;231.0;1098.0;1.0;88922;70.2
4583;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;1996;88922.0;31483.0;383.0;2211.0;0.0;122999;71.8
4584;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;1997;122999.0;45178.0;513.0;2524.0;-1.0;171213;73.0
4585;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;1998;171213.0;43190.0;712.0;5616.0;-2.0;220729;75.2
4586;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;1999;220729.0;76089.0;881.0;5730.0;0.0;303429;76.9
4587;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2000;303429.0;98516.0;1459.0;5396.0;2.0;408802;78.2
4588;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2001;408802.0;64912.0;1416.0;4092.0;-1.0;479221;79.1
4589;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2002;479221.0;30788.0;1745.0;5937.0;0.0;517691;80.3
4590;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2003;517691.0;14301.0;956.0;6730.0;0.0;539678;81.5
4591;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2004;539678.0;28756.0;1779.0;5880.0;-1.0;576092;82.5
4592;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2005;576092.0;30095.0;2403.0;4944.0;-1.0;613533;83.5
4593;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2006;613533.0;32501.0;1761.0;6334.0;0.0;654129;84.6
4594;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2007;654129.0;43191.0;2145.0;7343.0;0.0;706808;85.7
4595;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2008;706808.0;24006.0;881.0;3817.0;0.0;735512;86.3
4596;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2009;735512.0;-69019.0;726.0;6545.0;0.0;673764;87.2
4597;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2010;673764.0;-34954.0;1930.0;4966.0;0.0;645706;88.2
4598;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2011;645706.0;-16539.0;1405.0;6678.0;0.0;637250;89.3
4599;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2012;637250.0;-74405.0;1132.0;5035.0;-1.0;569011;90.3
4600;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2013;569011.0;-68007.0;1078.0;6980.0;1.0;509063;91.7
4601;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2014;509063.0;33405.0;1675.0;7169.0;0.0;551312;93.2
4602;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2015;551312.0;59108.0;1671.0;6011.0;-1.0;618101;94.4
4603;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2016;618101.0;73216.0;2305.0;4220.0;0.0;697842;95.3
4604;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2017;697842.0;111959.0;1557.0;4875.0;0.0;816233;96.1
4605;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2018;816233.0;106544.0;2883.0;6709.0;0.0;932369;97.1
4606;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2019;932369.0;76763.0;3044.0;8182.0;0.0;1020358;98.1
4607;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2020;1020358.0;94736.0;3371.0;8949.0;0.0;1127414;99.2
4608;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2021;1127414.0;248102.0;2340.0;8395.0;0.0;1386251;100.0
4609;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2022;1386251.0;260840.0;3168.0;10486.0;0.0;1660745;100.8
4610;AN2111A Grond onder woningen;Huishoudens incl. IZW's t.b.v. huish.;2023;1660745.0;-125101.0;3421.0;12594.0;1.0;1551660;101.9
4611;AN2111A Grond onder woningen;Huishoudens;1995;85872.0;1720.0;231.0;1098.0;1.0;88922;70.2
4612;AN2111A Grond onder woningen;Huishoudens;1996;88922.0;31483.0;383.0;2211.0;0.0;122999;71.8
4613;AN2111A Grond onder woningen;Huishoudens;1997;122999.0;45178.0;513.0;2524.0;-1.0;171213;73.0
4614;AN2111A Grond onder woningen;Huishoudens;1998;171213.0;43190.0;712.0;5616.0;-2.0;220729;75.2
4615;AN2111A Grond onder woningen;Huishoudens;1999;220729.0;76089.0;881.0;5730.0;0.0;303429;76.9
4616;AN2111A Grond onder woningen;Huishoudens;2000;303429.0;98516.0;1459.0;5396.0;2.0;408802;78.2
4617;AN2111A Grond onder woningen;Huishoudens;2001;408802.0;64912.0;1416.0;4092.0;-1.0;479221;79.1
4618;AN2111A Grond onder woningen;Huishoudens;2002;479221.0;30788.0;1745.0;5937.0;0.0;517691;80.3
4619;AN2111A Grond onder woningen;Huishoudens;2003;517691.0;14301.0;956.0;6730.0;0.0;539678;81.5
4620;AN2111A Grond onder woningen;Huishoudens;2004;539678.0;28756.0;1779.0;5880.0;-1.0;576092;82.5
4621;AN2111A Grond onder woningen;Huishoudens;2005;576092.0;30095.0;2403.0;4944.0;-1.0;613533;83.5
4622;AN2111A Grond onder woningen;Huishoudens;2006;613533.0;32501.0;1761.0;6334.0;0.0;654129;84.6
4623;AN2111A Grond onder woningen;Huishoudens;2007;654129.0;43191.0;2145.0;7343.0;0.0;706808;85.7
4624;AN2111A Grond onder woningen;Huishoudens;2008;706808.0;24006.0;881.0;3817.0;0.0;735512;86.3
4625;AN2111A Grond onder woningen;Huishoudens;2009;735512.0;-69019.0;726.0;6545.0;0.0;673764;87.2
4626;AN2111A Grond onder woningen;Huishoudens;2010;673764.0;-34954.0;1930.0;4966.0;0.0;645706;88.2
4627;AN2111A Grond onder woningen;Huishoudens;2011;645706.0;-16539.0;1405.0;6678.0;0.0;637250;89.3
4628;AN2111A Grond onder woningen;Huishoudens;2012;637250.0;-74405.0;1132.0;5035.0;-1.0;569011;90.3
4629;AN2111A Grond onder woningen;Huishoudens;2013;569011.0;-68007.0;1078.0;6980.0;1.0;509063;91.7
4630;AN2111A Grond onder woningen;Huishoudens;2014;509063.0;33405.0;1675.0;7169.0;0.0;551312;93.2
4631;AN2111A Grond onder woningen;Huishoudens;2015;551312.0;59108.0;1671.0;6011.0;-1.0;618101;94.4
4632;AN2111A Grond onder woningen;Huishoudens;2016;618101.0;73216.0;2305.0;4220.0;0.0;697842;95.3
4633;AN2111A Grond onder woningen;Huishoudens;2017;697842.0;111959.0;1557.0;4875.0;0.0;816233;96.1
4634;AN2111A Grond onder woningen;Huishoudens;2018;816233.0;106544.0;2883.0;6709.0;0.0;932369;97.1
4635;AN2111A Grond onder woningen;Huishoudens;2019;932369.0;76763.0;3044.0;8182.0;0.0;1020358;98.1
4636;AN2111A Grond onder woningen;Huishoudens;2020;1020358.0;94736.0;3371.0;8949.0;0.0;1127414;99.2
4637;AN2111A Grond onder woningen;Huishoudens;2021;1127414.0;248102.0;2340.0;8395.0;0.0;1386251;100.0
4638;AN2111A Grond onder woningen;Huishoudens;2022;1386251.0;260840.0;3168.0;10486.0;0.0;1660745;100.8
4639;AN2111A Grond onder woningen;Huishoudens;2023;1660745.0;-125101.0;3421.0;12594.0;1.0;1551660;101.9
4640;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;1995;0.0;0.0;0.0;0.0;0.0;0;
4641;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;1996;0.0;0.0;0.0;0.0;0.0;0;
4642;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;1997;0.0;0.0;0.0;0.0;0.0;0;
4643;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;1998;0.0;0.0;0.0;0.0;0.0;0;
4644;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;1999;0.0;0.0;0.0;0.0;0.0;0;
4645;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2000;0.0;0.0;0.0;0.0;0.0;0;
4646;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2001;0.0;0.0;0.0;0.0;0.0;0;
4647;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2002;0.0;0.0;0.0;0.0;0.0;0;
4648;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2003;0.0;0.0;0.0;0.0;0.0;0;
