ID;RegioS;Eigendom;Perioden;GemiddeldeWOZWaardeVanWoningen_1
4293;Harlingen;Eigendom overige verhuurders;2022;164.0
4294;Harlingen;Eigendom overige verhuurders;2023;
4295;Harlingen;Eigendom overige verhuurders;2024;
4296;Hattem;Totaal;2019;276.0
4297;Hattem;Totaal;2020;295.0
4298;Hattem;Totaal;2021;319.0
4299;Hattem;Totaal;2022;349.0
4300;Hattem;Totaal;2023;398.0
4301;Hattem;Totaal;2024;416.0
4302;Hattem;Koopwoningen;2019;329.0
4303;Hattem;Koopwoningen;2020;351.0
4304;Hattem;Koopwoningen;2021;377.0
4305;Hattem;Koopwoningen;2022;417.0
4306;Hattem;Koopwoningen;2023;476.0
4307;Hattem;Koopwoningen;2024;492.0
4308;Hattem;Huurwoning in bezit woningcorporatie;2019;161.0
4309;Hattem;Huurwoning in bezit woningcorporatie;2020;171.0
4310;Hattem;Huurwoning in bezit woningcorporatie;2021;188.0
4311;Hattem;Huurwoning in bezit woningcorporatie;2022;207.0
4312;Hattem;Huurwoning in bezit woningcorporatie;2023;239.0
4313;Hattem;Huurwoning in bezit woningcorporatie;2024;258.0
4314;Hattem;Eigendom overige verhuurders;2019;
4315;Hattem;Eigendom overige verhuurders;2020;
4316;Hattem;Eigendom overige verhuurders;2021;248.0
4317;Hattem;Eigendom overige verhuurders;2022;252.0
4318;Hattem;Eigendom overige verhuurders;2023;270.0
4319;Hattem;Eigendom overige verhuurders;2024;294.0
4320;Heemskerk;Totaal;2019;259.0
4321;Heemskerk;Totaal;2020;283.0
4322;Heemskerk;Totaal;2021;307.0
4323;Heemskerk;Totaal;2022;339.0
4324;Heemskerk;Totaal;2023;402.0
4325;Heemskerk;Totaal;2024;402.0
4326;Heemskerk;Koopwoningen;2019;306.0
4327;Heemskerk;Koopwoningen;2020;336.0
4328;Heemskerk;Koopwoningen;2021;363.0
4329;Heemskerk;Koopwoningen;2022;401.0
4330;Heemskerk;Koopwoningen;2023;479.0
4331;Heemskerk;Koopwoningen;2024;480.0
4332;Heemskerk;Huurwoning in bezit woningcorporatie;2019;177.0
4333;Heemskerk;Huurwoning in bezit woningcorporatie;2020;192.0
4334;Heemskerk;Huurwoning in bezit woningcorporatie;2021;210.0
4335;Heemskerk;Huurwoning in bezit woningcorporatie;2022;229.0
4336;Heemskerk;Huurwoning in bezit woningcorporatie;2023;268.0
4337;Heemskerk;Huurwoning in bezit woningcorporatie;2024;267.0
4338;Heemskerk;Eigendom overige verhuurders;2019;219.0
4339;Heemskerk;Eigendom overige verhuurders;2020;243.0
4340;Heemskerk;Eigendom overige verhuurders;2021;258.0
4341;Heemskerk;Eigendom overige verhuurders;2022;291.0
4342;Heemskerk;Eigendom overige verhuurders;2023;351.0
4343;Heemskerk;Eigendom overige verhuurders;2024;347.0
4344;Heemstede;Totaal;2019;475.0
4345;Heemstede;Totaal;2020;519.0
4346;Heemstede;Totaal;2021;548.0
4347;Heemstede;Totaal;2022;593.0
4348;Heemstede;Totaal;2023;673.0
4349;Heemstede;Totaal;2024;657.0
4350;Heemstede;Koopwoningen;2019;589.0
4351;Heemstede;Koopwoningen;2020;644.0
4352;Heemstede;Koopwoningen;2021;680.0
4353;Heemstede;Koopwoningen;2022;732.0
4354;Heemstede;Koopwoningen;2023;835.0
4355;Heemstede;Koopwoningen;2024;813.0
4356;Heemstede;Huurwoning in bezit woningcorporatie;2019;243.0
4357;Heemstede;Huurwoning in bezit woningcorporatie;2020;272.0
4358;Heemstede;Huurwoning in bezit woningcorporatie;2021;286.0
4359;Heemstede;Huurwoning in bezit woningcorporatie;2022;311.0
4360;Heemstede;Huurwoning in bezit woningcorporatie;2023;356.0
4361;Heemstede;Huurwoning in bezit woningcorporatie;2024;348.0
4362;Heemstede;Eigendom overige verhuurders;2019;282.0
4363;Heemstede;Eigendom overige verhuurders;2020;306.0
4364;Heemstede;Eigendom overige verhuurders;2021;332.0
4365;Heemstede;Eigendom overige verhuurders;2022;356.0
4366;Heemstede;Eigendom overige verhuurders;2023;382.0
4367;Heemstede;Eigendom overige verhuurders;2024;380.0
4368;Heerde;Totaal;2019;275.0
4369;Heerde;Totaal;2020;293.0
4370;Heerde;Totaal;2021;319.0
4371;Heerde;Totaal;2022;340.0
4372;Heerde;Totaal;2023;405.0
4373;Heerde;Totaal;2024;430.0
4374;Heerde;Koopwoningen;2019;310.0
4375;Heerde;Koopwoningen;2020;331.0
4376;Heerde;Koopwoningen;2021;361.0
4377;Heerde;Koopwoningen;2022;389.0
4378;Heerde;Koopwoningen;2023;465.0
4379;Heerde;Koopwoningen;2024;493.0
4380;Heerde;Huurwoning in bezit woningcorporatie;2019;170.0
4381;Heerde;Huurwoning in bezit woningcorporatie;2020;178.0
4382;Heerde;Huurwoning in bezit woningcorporatie;2021;190.0
4383;Heerde;Huurwoning in bezit woningcorporatie;2022;201.0
4384;Heerde;Huurwoning in bezit woningcorporatie;2023;234.0
4385;Heerde;Huurwoning in bezit woningcorporatie;2024;250.0
4386;Heerde;Eigendom overige verhuurders;2019;273.0
4387;Heerde;Eigendom overige verhuurders;2020;276.0
4388;Heerde;Eigendom overige verhuurders;2021;302.0
4389;Heerde;Eigendom overige verhuurders;2022;296.0
4390;Heerde;Eigendom overige verhuurders;2023;347.0
4391;Heerde;Eigendom overige verhuurders;2024;363.0
4392;Heerenveen;Totaal;2019;213.0
4393;Heerenveen;Totaal;2020;229.0
4394;Heerenveen;Totaal;2021;246.0
4395;Heerenveen;Totaal;2022;269.0
4396;Heerenveen;Totaal;2023;315.0
4397;Heerenveen;Totaal;2024;325.0
4398;Heerenveen;Koopwoningen;2019;258.0
4399;Heerenveen;Koopwoningen;2020;279.0
4400;Heerenveen;Koopwoningen;2021;301.0
4401;Heerenveen;Koopwoningen;2022;327.0
4402;Heerenveen;Koopwoningen;2023;384.0
4403;Heerenveen;Koopwoningen;2024;395.0
4404;Heerenveen;Huurwoning in bezit woningcorporatie;2019;130.0
4405;Heerenveen;Huurwoning in bezit woningcorporatie;2020;140.0
4406;Heerenveen;Huurwoning in bezit woningcorporatie;2021;148.0
4407;Heerenveen;Huurwoning in bezit woningcorporatie;2022;162.0
4408;Heerenveen;Huurwoning in bezit woningcorporatie;2023;190.0
4409;Heerenveen;Huurwoning in bezit woningcorporatie;2024;195.0
4410;Heerenveen;Eigendom overige verhuurders;2019;
4411;Heerenveen;Eigendom overige verhuurders;2020;180.0
4412;Heerenveen;Eigendom overige verhuurders;2021;192.0
4413;Heerenveen;Eigendom overige verhuurders;2022;
4414;Heerenveen;Eigendom overige verhuurders;2023;255.0
4415;Heerenveen;Eigendom overige verhuurders;2024;259.0
4416;Heerhugowaard;Totaal;2019;228.0
4417;Heerhugowaard;Totaal;2020;251.0
4418;Heerhugowaard;Totaal;2021;270.0
4419;Heerhugowaard;Totaal;2022;
4420;Heerhugowaard;Totaal;2023;
4421;Heerhugowaard;Totaal;2024;
4422;Heerhugowaard;Koopwoningen;2019;256.0
4423;Heerhugowaard;Koopwoningen;2020;281.0
4424;Heerhugowaard;Koopwoningen;2021;303.0
4425;Heerhugowaard;Koopwoningen;2022;
4426;Heerhugowaard;Koopwoningen;2023;
4427;Heerhugowaard;Koopwoningen;2024;
4428;Heerhugowaard;Huurwoning in bezit woningcorporatie;2019;157.0
4429;Heerhugowaard;Huurwoning in bezit woningcorporatie;2020;174.0
4430;Heerhugowaard;Huurwoning in bezit woningcorporatie;2021;188.0
4431;Heerhugowaard;Huurwoning in bezit woningcorporatie;2022;
4432;Heerhugowaard;Huurwoning in bezit woningcorporatie;2023;
4433;Heerhugowaard;Huurwoning in bezit woningcorporatie;2024;
4434;Heerhugowaard;Eigendom overige verhuurders;2019;189.0
4435;Heerhugowaard;Eigendom overige verhuurders;2020;204.0
4436;Heerhugowaard;Eigendom overige verhuurders;2021;213.0
4437;Heerhugowaard;Eigendom overige verhuurders;2022;
4438;Heerhugowaard;Eigendom overige verhuurders;2023;
4439;Heerhugowaard;Eigendom overige verhuurders;2024;
4440;Heerlen;Totaal;2019;138.0
4441;Heerlen;Totaal;2020;150.0
4442;Heerlen;Totaal;2021;159.0
4443;Heerlen;Totaal;2022;170.0
4444;Heerlen;Totaal;2023;203.0
4445;Heerlen;Totaal;2024;201.0
4446;Heerlen;Koopwoningen;2019;177.0
4447;Heerlen;Koopwoningen;2020;193.0
4448;Heerlen;Koopwoningen;2021;207.0
4449;Heerlen;Koopwoningen;2022;219.0
4450;Heerlen;Koopwoningen;2023;260.0
4451;Heerlen;Koopwoningen;2024;260.0
4452;Heerlen;Huurwoning in bezit woningcorporatie;2019;93.0
4453;Heerlen;Huurwoning in bezit woningcorporatie;2020;101.0
4454;Heerlen;Huurwoning in bezit woningcorporatie;2021;107.0
4455;Heerlen;Huurwoning in bezit woningcorporatie;2022;119.0
4456;Heerlen;Huurwoning in bezit woningcorporatie;2023;142.0
4457;Heerlen;Huurwoning in bezit woningcorporatie;2024;140.0
4458;Heerlen;Eigendom overige verhuurders;2019;119.0
4459;Heerlen;Eigendom overige verhuurders;2020;130.0
4460;Heerlen;Eigendom overige verhuurders;2021;137.0
4461;Heerlen;Eigendom overige verhuurders;2022;145.0
4462;Heerlen;Eigendom overige verhuurders;2023;171.0
4463;Heerlen;Eigendom overige verhuurders;2024;169.0
4464;Heeze-Leende;Totaal;2019;343.0
4465;Heeze-Leende;Totaal;2020;361.0
4466;Heeze-Leende;Totaal;2021;380.0
4467;Heeze-Leende;Totaal;2022;412.0
4468;Heeze-Leende;Totaal;2023;458.0
4469;Heeze-Leende;Totaal;2024;478.0
4470;Heeze-Leende;Koopwoningen;2019;377.0
4471;Heeze-Leende;Koopwoningen;2020;398.0
4472;Heeze-Leende;Koopwoningen;2021;419.0
4473;Heeze-Leende;Koopwoningen;2022;455.0
4474;Heeze-Leende;Koopwoningen;2023;506.0
4475;Heeze-Leende;Koopwoningen;2024;528.0
4476;Heeze-Leende;Huurwoning in bezit woningcorporatie;2019;170.0
4477;Heeze-Leende;Huurwoning in bezit woningcorporatie;2020;180.0
4478;Heeze-Leende;Huurwoning in bezit woningcorporatie;2021;191.0
4479;Heeze-Leende;Huurwoning in bezit woningcorporatie;2022;206.0
4480;Heeze-Leende;Huurwoning in bezit woningcorporatie;2023;235.0
4481;Heeze-Leende;Huurwoning in bezit woningcorporatie;2024;246.0
4482;Heeze-Leende;Eigendom overige verhuurders;2019;317.0
4483;Heeze-Leende;Eigendom overige verhuurders;2020;327.0
4484;Heeze-Leende;Eigendom overige verhuurders;2021;337.0
4485;Heeze-Leende;Eigendom overige verhuurders;2022;351.0
4486;Heeze-Leende;Eigendom overige verhuurders;2023;377.0
4487;Heeze-Leende;Eigendom overige verhuurders;2024;389.0
4488;Heiloo;Totaal;2019;337.0
4489;Heiloo;Totaal;2020;359.0
4490;Heiloo;Totaal;2021;385.0
4491;Heiloo;Totaal;2022;417.0
4492;Heiloo;Totaal;2023;505.0
4493;Heiloo;Totaal;2024;516.0
4494;Heiloo;Koopwoningen;2019;380.0
4495;Heiloo;Koopwoningen;2020;409.0
4496;Heiloo;Koopwoningen;2021;440.0
4497;Heiloo;Koopwoningen;2022;476.0
4498;Heiloo;Koopwoningen;2023;579.0
4499;Heiloo;Koopwoningen;2024;586.0
4500;Heiloo;Huurwoning in bezit woningcorporatie;2019;198.0
4501;Heiloo;Huurwoning in bezit woningcorporatie;2020;211.0
4502;Heiloo;Huurwoning in bezit woningcorporatie;2021;228.0
4503;Heiloo;Huurwoning in bezit woningcorporatie;2022;245.0
4504;Heiloo;Huurwoning in bezit woningcorporatie;2023;287.0
4505;Heiloo;Huurwoning in bezit woningcorporatie;2024;310.0
4506;Heiloo;Eigendom overige verhuurders;2019;248.0
4507;Heiloo;Eigendom overige verhuurders;2020;250.0
4508;Heiloo;Eigendom overige verhuurders;2021;257.0
4509;Heiloo;Eigendom overige verhuurders;2022;282.0
4510;Heiloo;Eigendom overige verhuurders;2023;331.0
4511;Heiloo;Eigendom overige verhuurders;2024;346.0
4512;Den Helder;Totaal;2019;153.0
4513;Den Helder;Totaal;2020;161.0
4514;Den Helder;Totaal;2021;171.0
4515;Den Helder;Totaal;2022;185.0
4516;Den Helder;Totaal;2023;222.0
4517;Den Helder;Totaal;2024;241.0
4518;Den Helder;Koopwoningen;2019;183.0
4519;Den Helder;Koopwoningen;2020;193.0
4520;Den Helder;Koopwoningen;2021;206.0
4521;Den Helder;Koopwoningen;2022;223.0
4522;Den Helder;Koopwoningen;2023;269.0
4523;Den Helder;Koopwoningen;2024;290.0
4524;Den Helder;Huurwoning in bezit woningcorporatie;2019;115.0
4525;Den Helder;Huurwoning in bezit woningcorporatie;2020;119.0
4526;Den Helder;Huurwoning in bezit woningcorporatie;2021;125.0
4527;Den Helder;Huurwoning in bezit woningcorporatie;2022;136.0
4528;Den Helder;Huurwoning in bezit woningcorporatie;2023;162.0
4529;Den Helder;Huurwoning in bezit woningcorporatie;2024;178.0
4530;Den Helder;Eigendom overige verhuurders;2019;135.0
4531;Den Helder;Eigendom overige verhuurders;2020;138.0
4532;Den Helder;Eigendom overige verhuurders;2021;144.0
4533;Den Helder;Eigendom overige verhuurders;2022;154.0
4534;Den Helder;Eigendom overige verhuurders;2023;180.0
4535;Den Helder;Eigendom overige verhuurders;2024;195.0
4536;Hellendoorn;Totaal;2019;248.0
4537;Hellendoorn;Totaal;2020;263.0
4538;Hellendoorn;Totaal;2021;283.0
4539;Hellendoorn;Totaal;2022;327.0
4540;Hellendoorn;Totaal;2023;363.0
4541;Hellendoorn;Totaal;2024;396.0
4542;Hellendoorn;Koopwoningen;2019;274.0
4543;Hellendoorn;Koopwoningen;2020;290.0
4544;Hellendoorn;Koopwoningen;2021;312.0
4545;Hellendoorn;Koopwoningen;2022;363.0
4546;Hellendoorn;Koopwoningen;2023;405.0
4547;Hellendoorn;Koopwoningen;2024;443.0
4548;Hellendoorn;Huurwoning in bezit woningcorporatie;2019;159.0
4549;Hellendoorn;Huurwoning in bezit woningcorporatie;2020;169.0
4550;Hellendoorn;Huurwoning in bezit woningcorporatie;2021;184.0
4551;Hellendoorn;Huurwoning in bezit woningcorporatie;2022;204.0
4552;Hellendoorn;Huurwoning in bezit woningcorporatie;2023;222.0
4553;Hellendoorn;Huurwoning in bezit woningcorporatie;2024;242.0
4554;Hellendoorn;Eigendom overige verhuurders;2019;254.0
4555;Hellendoorn;Eigendom overige verhuurders;2020;275.0
4556;Hellendoorn;Eigendom overige verhuurders;2021;281.0
4557;Hellendoorn;Eigendom overige verhuurders;2022;324.0
4558;Hellendoorn;Eigendom overige verhuurders;2023;340.0
4559;Hellendoorn;Eigendom overige verhuurders;2024;370.0
4560;Hellevoetsluis;Totaal;2019;213.0
4561;Hellevoetsluis;Totaal;2020;230.0
4562;Hellevoetsluis;Totaal;2021;245.0
4563;Hellevoetsluis;Totaal;2022;271.0
4564;Hellevoetsluis;Totaal;2023;
4565;Hellevoetsluis;Totaal;2024;
4566;Hellevoetsluis;Koopwoningen;2019;246.0
4567;Hellevoetsluis;Koopwoningen;2020;265.0
4568;Hellevoetsluis;Koopwoningen;2021;283.0
4569;Hellevoetsluis;Koopwoningen;2022;313.0
4570;Hellevoetsluis;Koopwoningen;2023;
4571;Hellevoetsluis;Koopwoningen;2024;
4572;Hellevoetsluis;Huurwoning in bezit woningcorporatie;2019;139.0
4573;Hellevoetsluis;Huurwoning in bezit woningcorporatie;2020;150.0
4574;Hellevoetsluis;Huurwoning in bezit woningcorporatie;2021;159.0
4575;Hellevoetsluis;Huurwoning in bezit woningcorporatie;2022;178.0
4576;Hellevoetsluis;Huurwoning in bezit woningcorporatie;2023;
4577;Hellevoetsluis;Huurwoning in bezit woningcorporatie;2024;
4578;Hellevoetsluis;Eigendom overige verhuurders;2019;212.0
4579;Hellevoetsluis;Eigendom overige verhuurders;2020;226.0
4580;Hellevoetsluis;Eigendom overige verhuurders;2021;241.0
4581;Hellevoetsluis;Eigendom overige verhuurders;2022;268.0
4582;Hellevoetsluis;Eigendom overige verhuurders;2023;
4583;Hellevoetsluis;Eigendom overige verhuurders;2024;
4584;Helmond;Totaal;2019;215.0
4585;Helmond;Totaal;2020;231.0
4586;Helmond;Totaal;2021;245.0
4587;Helmond;Totaal;2022;275.0
4588;Helmond;Totaal;2023;311.0
4589;Helmond;Totaal;2024;320.0
4590;Helmond;Koopwoningen;2019;272.0
4591;Helmond;Koopwoningen;2020;293.0
4592;Helmond;Koopwoningen;2021;312.0
4593;Helmond;Koopwoningen;2022;349.0
4594;Helmond;Koopwoningen;2023;394.0
4595;Helmond;Koopwoningen;2024;405.0
4596;Helmond;Huurwoning in bezit woningcorporatie;2019;139.0
4597;Helmond;Huurwoning in bezit woningcorporatie;2020;148.0
4598;Helmond;Huurwoning in bezit woningcorporatie;2021;158.0
4599;Helmond;Huurwoning in bezit woningcorporatie;2022;180.0
4600;Helmond;Huurwoning in bezit woningcorporatie;2023;205.0
4601;Helmond;Huurwoning in bezit woningcorporatie;2024;211.0
4602;Helmond;Eigendom overige verhuurders;2019;188.0
4603;Helmond;Eigendom overige verhuurders;2020;201.0
4604;Helmond;Eigendom overige verhuurders;2021;206.0
4605;Helmond;Eigendom overige verhuurders;2022;224.0
4606;Helmond;Eigendom overige verhuurders;2023;251.0
4607;Helmond;Eigendom overige verhuurders;2024;253.0
4608;Hendrik-Ido-Ambacht;Totaal;2019;254.0
4609;Hendrik-Ido-Ambacht;Totaal;2020;281.0
4610;Hendrik-Ido-Ambacht;Totaal;2021;308.0
4611;Hendrik-Ido-Ambacht;Totaal;2022;336.0
4612;Hendrik-Ido-Ambacht;Totaal;2023;394.0
4613;Hendrik-Ido-Ambacht;Totaal;2024;413.0
4614;Hendrik-Ido-Ambacht;Koopwoningen;2019;285.0
4615;Hendrik-Ido-Ambacht;Koopwoningen;2020;317.0
4616;Hendrik-Ido-Ambacht;Koopwoningen;2021;348.0
4617;Hendrik-Ido-Ambacht;Koopwoningen;2022;378.0
4618;Hendrik-Ido-Ambacht;Koopwoningen;2023;445.0
4619;Hendrik-Ido-Ambacht;Koopwoningen;2024;463.0
4620;Hendrik-Ido-Ambacht;Huurwoning in bezit woningcorporatie;2019;164.0
4621;Hendrik-Ido-Ambacht;Huurwoning in bezit woningcorporatie;2020;177.0
4622;Hendrik-Ido-Ambacht;Huurwoning in bezit woningcorporatie;2021;192.0
4623;Hendrik-Ido-Ambacht;Huurwoning in bezit woningcorporatie;2022;206.0
4624;Hendrik-Ido-Ambacht;Huurwoning in bezit woningcorporatie;2023;246.0
4625;Hendrik-Ido-Ambacht;Huurwoning in bezit woningcorporatie;2024;262.0
4626;Hendrik-Ido-Ambacht;Eigendom overige verhuurders;2019;235.0
4627;Hendrik-Ido-Ambacht;Eigendom overige verhuurders;2020;260.0
4628;Hendrik-Ido-Ambacht;Eigendom overige verhuurders;2021;293.0
4629;Hendrik-Ido-Ambacht;Eigendom overige verhuurders;2022;319.0
4630;Hendrik-Ido-Ambacht;Eigendom overige verhuurders;2023;349.0
4631;Hendrik-Ido-Ambacht;Eigendom overige verhuurders;2024;365.0
4632;Hengelo (O.);Totaal;2019;188.0
4633;Hengelo (O.);Totaal;2020;202.0
4634;Hengelo (O.);Totaal;2021;221.0
4635;Hengelo (O.);Totaal;2022;243.0
4636;Hengelo (O.);Totaal;2023;292.0
4637;Hengelo (O.);Totaal;2024;306.0
4638;Hengelo (O.);Koopwoningen;2019;233.0
4639;Hengelo (O.);Koopwoningen;2020;251.0
4640;Hengelo (O.);Koopwoningen;2021;274.0
4641;Hengelo (O.);Koopwoningen;2022;300.0
4642;Hengelo (O.);Koopwoningen;2023;359.0
4643;Hengelo (O.);Koopwoningen;2024;377.0
4644;Hengelo (O.);Huurwoning in bezit woningcorporatie;2019;124.0
4645;Hengelo (O.);Huurwoning in bezit woningcorporatie;2020;133.0
4646;Hengelo (O.);Huurwoning in bezit woningcorporatie;2021;147.0
4647;Hengelo (O.);Huurwoning in bezit woningcorporatie;2022;164.0
4648;Hengelo (O.);Huurwoning in bezit woningcorporatie;2023;199.0
4649;Hengelo (O.);Huurwoning in bezit woningcorporatie;2024;211.0
4650;Hengelo (O.);Eigendom overige verhuurders;2019;143.0
4651;Hengelo (O.);Eigendom overige verhuurders;2020;150.0
4652;Hengelo (O.);Eigendom overige verhuurders;2021;163.0
4653;Hengelo (O.);Eigendom overige verhuurders;2022;179.0
4654;Hengelo (O.);Eigendom overige verhuurders;2023;212.0
4655;Hengelo (O.);Eigendom overige verhuurders;2024;220.0
4656;'s-Hertogenbosch;Totaal;2019;281.0
4657;'s-Hertogenbosch;Totaal;2020;298.0
4658;'s-Hertogenbosch;Totaal;2021;318.0
4659;'s-Hertogenbosch;Totaal;2022;341.0
4660;'s-Hertogenbosch;Totaal;2023;396.0
4661;'s-Hertogenbosch;Totaal;2024;404.0
4662;'s-Hertogenbosch;Koopwoningen;2019;345.0
4663;'s-Hertogenbosch;Koopwoningen;2020;365.0
4664;'s-Hertogenbosch;Koopwoningen;2021;391.0
4665;'s-Hertogenbosch;Koopwoningen;2022;419.0
4666;'s-Hertogenbosch;Koopwoningen;2023;487.0
4667;'s-Hertogenbosch;Koopwoningen;2024;498.0
4668;'s-Hertogenbosch;Huurwoning in bezit woningcorporatie;2019;189.0
4669;'s-Hertogenbosch;Huurwoning in bezit woningcorporatie;2020;202.0
4670;'s-Hertogenbosch;Huurwoning in bezit woningcorporatie;2021;216.0
4671;'s-Hertogenbosch;Huurwoning in bezit woningcorporatie;2022;233.0
4672;'s-Hertogenbosch;Huurwoning in bezit woningcorporatie;2023;275.0
4673;'s-Hertogenbosch;Huurwoning in bezit woningcorporatie;2024;281.0
4674;'s-Hertogenbosch;Eigendom overige verhuurders;2019;255.0
4675;'s-Hertogenbosch;Eigendom overige verhuurders;2020;270.0
4676;'s-Hertogenbosch;Eigendom overige verhuurders;2021;287.0
4677;'s-Hertogenbosch;Eigendom overige verhuurders;2022;304.0
4678;'s-Hertogenbosch;Eigendom overige verhuurders;2023;342.0
4679;'s-Hertogenbosch;Eigendom overige verhuurders;2024;347.0
4680;Heumen;Totaal;2019;283.0
4681;Heumen;Totaal;2020;306.0
4682;Heumen;Totaal;2021;319.0
4683;Heumen;Totaal;2022;351.0
4684;Heumen;Totaal;2023;396.0
4685;Heumen;Totaal;2024;415.0
4686;Heumen;Koopwoningen;2019;322.0
4687;Heumen;Koopwoningen;2020;348.0
4688;Heumen;Koopwoningen;2021;363.0
4689;Heumen;Koopwoningen;2022;399.0
4690;Heumen;Koopwoningen;2023;449.0
4691;Heumen;Koopwoningen;2024;470.0
4692;Heumen;Huurwoning in bezit woningcorporatie;2019;157.0
4693;Heumen;Huurwoning in bezit woningcorporatie;2020;167.0
4694;Heumen;Huurwoning in bezit woningcorporatie;2021;175.0
4695;Heumen;Huurwoning in bezit woningcorporatie;2022;193.0
4696;Heumen;Huurwoning in bezit woningcorporatie;2023;222.0
4697;Heumen;Huurwoning in bezit woningcorporatie;2024;235.0
4698;Heumen;Eigendom overige verhuurders;2019;236.0
4699;Heumen;Eigendom overige verhuurders;2020;250.0
4700;Heumen;Eigendom overige verhuurders;2021;
4701;Heumen;Eigendom overige verhuurders;2022;
4702;Heumen;Eigendom overige verhuurders;2023;
4703;Heumen;Eigendom overige verhuurders;2024;
4704;Heusden;Totaal;2019;278.0
4705;Heusden;Totaal;2020;293.0
4706;Heusden;Totaal;2021;311.0
4707;Heusden;Totaal;2022;344.0
4708;Heusden;Totaal;2023;406.0
4709;Heusden;Totaal;2024;415.0
4710;Heusden;Koopwoningen;2019;317.0
4711;Heusden;Koopwoningen;2020;336.0
4712;Heusden;Koopwoningen;2021;356.0
4713;Heusden;Koopwoningen;2022;395.0
4714;Heusden;Koopwoningen;2023;466.0
4715;Heusden;Koopwoningen;2024;477.0
4716;Heusden;Huurwoning in bezit woningcorporatie;2019;180.0
4717;Heusden;Huurwoning in bezit woningcorporatie;2020;188.0
4718;Heusden;Huurwoning in bezit woningcorporatie;2021;198.0
4719;Heusden;Huurwoning in bezit woningcorporatie;2022;217.0
4720;Heusden;Huurwoning in bezit woningcorporatie;2023;259.0
4721;Heusden;Huurwoning in bezit woningcorporatie;2024;261.0
4722;Heusden;Eigendom overige verhuurders;2019;252.0
4723;Heusden;Eigendom overige verhuurders;2020;267.0
4724;Heusden;Eigendom overige verhuurders;2021;279.0
4725;Heusden;Eigendom overige verhuurders;2022;300.0
4726;Heusden;Eigendom overige verhuurders;2023;346.0
4727;Heusden;Eigendom overige verhuurders;2024;357.0
4728;Hillegom;Totaal;2019;260.0
4729;Hillegom;Totaal;2020;292.0
4730;Hillegom;Totaal;2021;319.0
4731;Hillegom;Totaal;2022;346.0
4732;Hillegom;Totaal;2023;402.0
4733;Hillegom;Totaal;2024;415.0
4734;Hillegom;Koopwoningen;2019;296.0
4735;Hillegom;Koopwoningen;2020;331.0
4736;Hillegom;Koopwoningen;2021;363.0
4737;Hillegom;Koopwoningen;2022;395.0
4738;Hillegom;Koopwoningen;2023;460.0
4739;Hillegom;Koopwoningen;2024;472.0
4740;Hillegom;Huurwoning in bezit woningcorporatie;2019;180.0
4741;Hillegom;Huurwoning in bezit woningcorporatie;2020;204.0
4742;Hillegom;Huurwoning in bezit woningcorporatie;2021;219.0
4743;Hillegom;Huurwoning in bezit woningcorporatie;2022;231.0
4744;Hillegom;Huurwoning in bezit woningcorporatie;2023;270.0
4745;Hillegom;Huurwoning in bezit woningcorporatie;2024;280.0
4746;Hillegom;Eigendom overige verhuurders;2019;214.0
4747;Hillegom;Eigendom overige verhuurders;2020;242.0
4748;Hillegom;Eigendom overige verhuurders;2021;265.0
4749;Hillegom;Eigendom overige verhuurders;2022;291.0
4750;Hillegom;Eigendom overige verhuurders;2023;336.0
4751;Hillegom;Eigendom overige verhuurders;2024;345.0
4752;Hilvarenbeek;Totaal;2019;316.0
4753;Hilvarenbeek;Totaal;2020;335.0
4754;Hilvarenbeek;Totaal;2021;355.0
4755;Hilvarenbeek;Totaal;2022;399.0
4756;Hilvarenbeek;Totaal;2023;451.0
4757;Hilvarenbeek;Totaal;2024;468.0
4758;Hilvarenbeek;Koopwoningen;2019;351.0
4759;Hilvarenbeek;Koopwoningen;2020;373.0
4760;Hilvarenbeek;Koopwoningen;2021;395.0
4761;Hilvarenbeek;Koopwoningen;2022;446.0
4762;Hilvarenbeek;Koopwoningen;2023;506.0
4763;Hilvarenbeek;Koopwoningen;2024;525.0
4764;Hilvarenbeek;Huurwoning in bezit woningcorporatie;2019;173.0
4765;Hilvarenbeek;Huurwoning in bezit woningcorporatie;2020;185.0
4766;Hilvarenbeek;Huurwoning in bezit woningcorporatie;2021;200.0
4767;Hilvarenbeek;Huurwoning in bezit woningcorporatie;2022;222.0
4768;Hilvarenbeek;Huurwoning in bezit woningcorporatie;2023;255.0
4769;Hilvarenbeek;Huurwoning in bezit woningcorporatie;2024;269.0
4770;Hilvarenbeek;Eigendom overige verhuurders;2019;252.0
4771;Hilvarenbeek;Eigendom overige verhuurders;2020;254.0
4772;Hilvarenbeek;Eigendom overige verhuurders;2021;275.0
4773;Hilvarenbeek;Eigendom overige verhuurders;2022;295.0
4774;Hilvarenbeek;Eigendom overige verhuurders;2023;315.0
4775;Hilvarenbeek;Eigendom overige verhuurders;2024;320.0
4776;Hilversum;Totaal;2019;315.0
4777;Hilversum;Totaal;2020;335.0
4778;Hilversum;Totaal;2021;358.0
4779;Hilversum;Totaal;2022;397.0
4780;Hilversum;Totaal;2023;451.0
4781;Hilversum;Totaal;2024;471.0
4782;Hilversum;Koopwoningen;2019;404.0
4783;Hilversum;Koopwoningen;2020;431.0
4784;Hilversum;Koopwoningen;2021;460.0
4785;Hilversum;Koopwoningen;2022;509.0
