ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitVolgensNationaleRichtlijn_2;CapaciteitVolgensEURichtlijn_3
1049;Totaal installaties;Lozing op Rijkswateren: kanalen;1997;21;2215.0;1993.0
1050;Totaal installaties;Lozing op Rijkswateren: kanalen;1998;21;2215.0;1993.0
1051;Totaal installaties;Lozing op Rijkswateren: kanalen;1999;21;2245.0;2020.0
1052;Totaal installaties;Lozing op Rijkswateren: kanalen;2000;21;2323.0;2090.0
1053;Totaal installaties;Lozing op Rijkswateren: kanalen;2001;21;2316.0;2084.0
1054;Totaal installaties;Lozing op Rijkswateren: kanalen;2002;20;2316.0;2084.0
1055;Totaal installaties;Lozing op Rijkswateren: kanalen;2003;20;2316.0;2084.0
1056;Totaal installaties;Lozing op Rijkswateren: kanalen;2004;20;2316.0;2084.0
1057;Totaal installaties;Lozing op Rijkswateren: kanalen;2005;21;3336.0;3002.0
1058;Totaal installaties;Lozing op Rijkswateren: kanalen;2006;20;2586.0;2327.0
1059;Totaal installaties;Lozing op Rijkswateren: kanalen;2007;20;2586.0;2327.0
1060;Totaal installaties;Lozing op Rijkswateren: kanalen;2008;20;2586.0;2327.0
1061;Totaal installaties;Lozing op Rijkswateren: kanalen;2009;20;2367.0;2130.0
1062;Totaal installaties;Lozing op Rijkswateren: kanalen;2010;20;2375.0;2138.0
1063;Totaal installaties;Lozing op Rijkswateren: kanalen;2011;20;2375.0;2138.0
1064;Totaal installaties;Lozing op Rijkswateren: kanalen;2012;20;2382.0;2143.0
1065;Totaal installaties;Lozing op Rijkswateren: kanalen;2013;19;2377.0;2139.0
1066;Totaal installaties;Lozing op Rijkswateren: meren;1981;4;410.0;369.0
1067;Totaal installaties;Lozing op Rijkswateren: meren;1985;5;417.0;375.0
1068;Totaal installaties;Lozing op Rijkswateren: meren;1990;6;421.0;378.0
1069;Totaal installaties;Lozing op Rijkswateren: meren;1991;6;421.0;378.0
1070;Totaal installaties;Lozing op Rijkswateren: meren;1992;6;421.0;378.0
1071;Totaal installaties;Lozing op Rijkswateren: meren;1993;6;441.0;396.0
1072;Totaal installaties;Lozing op Rijkswateren: meren;1994;6;441.0;396.0
1073;Totaal installaties;Lozing op Rijkswateren: meren;1995;6;441.0;396.0
1074;Totaal installaties;Lozing op Rijkswateren: meren;1996;6;441.0;396.0
1075;Totaal installaties;Lozing op Rijkswateren: meren;1997;6;442.0;398.0
1076;Totaal installaties;Lozing op Rijkswateren: meren;1998;6;442.0;398.0
1077;Totaal installaties;Lozing op Rijkswateren: meren;1999;6;442.0;398.0
1078;Totaal installaties;Lozing op Rijkswateren: meren;2000;6;442.0;398.0
1079;Totaal installaties;Lozing op Rijkswateren: meren;2001;6;442.0;398.0
1080;Totaal installaties;Lozing op Rijkswateren: meren;2002;6;442.0;398.0
1081;Totaal installaties;Lozing op Rijkswateren: meren;2003;6;442.0;398.0
1082;Totaal installaties;Lozing op Rijkswateren: meren;2004;5;412.0;371.0
1083;Totaal installaties;Lozing op Rijkswateren: meren;2005;5;412.0;371.0
1084;Totaal installaties;Lozing op Rijkswateren: meren;2006;5;412.0;371.0
1085;Totaal installaties;Lozing op Rijkswateren: meren;2007;5;365.0;328.0
1086;Totaal installaties;Lozing op Rijkswateren: meren;2008;5;365.0;328.0
1087;Totaal installaties;Lozing op Rijkswateren: meren;2009;5;333.0;299.0
1088;Totaal installaties;Lozing op Rijkswateren: meren;2010;5;333.0;299.0
1089;Totaal installaties;Lozing op Rijkswateren: meren;2011;5;333.0;299.0
1090;Totaal installaties;Lozing op Rijkswateren: meren;2012;5;333.0;299.0
1091;Totaal installaties;Lozing op Rijkswateren: meren;2013;5;333.0;299.0
1092;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1981;7;1509.0;1358.0
1093;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1985;9;1942.0;1747.0
1094;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1990;9;1749.0;1574.0
1095;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1991;9;1736.0;1562.0
1096;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1992;9;1736.0;1562.0
1097;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1993;10;1744.0;1570.0
1098;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1994;11;1751.0;1575.0
1099;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1995;11;1751.0;1575.0
1100;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1996;11;1751.0;1575.0
1101;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1997;11;1816.0;1634.0
1102;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1998;11;1816.0;1634.0
1103;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;1999;11;1816.0;1634.0
1104;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2000;11;1816.0;1634.0
1105;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2001;11;1816.0;1634.0
1106;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2002;11;1816.0;1634.0
1107;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2003;11;1816.0;1634.0
1108;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2004;11;1816.0;1634.0
1109;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2005;11;1818.0;1636.0
1110;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2006;12;2668.0;2401.0
1111;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2007;12;1878.0;1690.0
1112;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2008;12;1878.0;1690.0
1113;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2009;12;1878.0;1690.0
1114;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2010;12;1878.0;1690.0
1115;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2011;12;1865.0;1679.0
1116;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2012;12;1861.0;1675.0
1117;Totaal installaties;Lozing op Rijkswateren: zee/estuaria;2013;12;1861.0;1675.0
1118;Totaal installaties;Lozing via andere rwzi;1981;6;88.0;79.0
1119;Totaal installaties;Lozing via andere rwzi;1985;6;88.0;79.0
1120;Totaal installaties;Lozing via andere rwzi;1990;6;88.0;79.0
1121;Totaal installaties;Lozing via andere rwzi;1991;6;88.0;79.0
1122;Totaal installaties;Lozing via andere rwzi;1992;6;88.0;79.0
1123;Totaal installaties;Lozing via andere rwzi;1993;5;66.0;59.0
1124;Totaal installaties;Lozing via andere rwzi;1994;3;58.0;52.0
1125;Totaal installaties;Lozing via andere rwzi;1995;3;58.0;52.0
1126;Totaal installaties;Lozing via andere rwzi;1996;3;58.0;52.0
1127;Totaal installaties;Lozing via andere rwzi;1997;3;58.0;52.0
1128;Totaal installaties;Lozing via andere rwzi;1998;3;58.0;52.0
1129;Totaal installaties;Lozing via andere rwzi;1999;2;50.0;45.0
1130;Totaal installaties;Lozing via andere rwzi;2000;2;50.0;45.0
1131;Totaal installaties;Lozing via andere rwzi;2001;2;50.0;45.0
1132;Totaal installaties;Lozing via andere rwzi;2002;1;30.0;27.0
1133;Totaal installaties;Lozing via andere rwzi;2003;1;30.0;27.0
1134;Totaal installaties;Lozing via andere rwzi;2004;1;30.0;27.0
1135;Totaal installaties;Lozing via andere rwzi;2005;1;30.0;27.0
1136;Totaal installaties;Lozing via andere rwzi;2006;1;30.0;27.0
1137;Totaal installaties;Lozing via andere rwzi;2007;1;30.0;27.0
1138;Totaal installaties;Lozing via andere rwzi;2008;0;0.0;0.0
1139;Totaal installaties;Lozing via andere rwzi;2009;0;0.0;0.0
1140;Totaal installaties;Lozing via andere rwzi;2010;0;0.0;0.0
1141;Totaal installaties;Lozing via andere rwzi;2011;0;0.0;0.0
1142;Totaal installaties;Lozing via andere rwzi;2012;0;0.0;0.0
1143;Totaal installaties;Lozing via andere rwzi;2013;0;0.0;0.0
1144;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1981;4;19.0;17.0
1145;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1985;3;14.0;12.0
1146;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1990;2;9.0;8.0
1147;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1991;2;9.0;8.0
1148;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1992;2;9.0;8.0
1149;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1993;2;9.0;8.0
1150;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1994;1;2.0;2.0
1151;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1995;1;2.0;2.0
1152;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1996;0;0.0;0.0
1153;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1997;0;0.0;0.0
1154;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1998;0;0.0;0.0
1155;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;1999;0;0.0;0.0
1156;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2000;0;0.0;0.0
1157;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2001;0;0.0;0.0
1158;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2002;0;0.0;0.0
1159;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2003;0;0.0;0.0
1160;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2004;0;0.0;0.0
1161;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2005;0;0.0;0.0
1162;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2006;0;0.0;0.0
1163;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2007;0;0.0;0.0
1164;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2008;0;0.0;0.0
1165;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2009;0;0.0;0.0
1166;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2010;0;0.0;0.0
1167;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2011;0;0.0;0.0
1168;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2012;0;0.0;0.0
1169;Totaal installaties;Lozing op de bodem ofwel bodemverzinking;2013;0;0.0;0.0
1170;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1981;170;354.0;
1171;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1985;131;275.0;
1172;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1990;100;230.0;
1173;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1991;89;213.0;
1174;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1992;79;192.0;
1175;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1993;74;181.0;
1176;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1994;69;171.0;
1177;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1995;66;163.0;
1178;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1996;62;156.0;
1179;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1997;58;146.0;
1180;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1998;54;138.0;
1181;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;1999;48;128.0;
1182;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2000;46;123.0;
1183;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2001;41;116.0;
1184;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2002;36;99.0;
1185;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2003;36;99.0;
1186;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2004;34;96.0;
1187;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2005;30;89.0;
1188;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2006;28;85.0;
1189;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2007;24;74.0;
1190;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2008;22;68.0;
1191;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2009;22;68.0;
1192;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2010;21;66.0;
1193;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2011;20;63.0;
1194;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2012;19;60.0;
1195;Totaal installaties;Cap. klasse NL tot 5 000 i.e.;2013;17;53.0;
1196;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1981;67;423.0;
1197;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1985;66;448.0;
1198;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1990;67;458.0;
1199;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1991;66;452.0;
1200;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1992;68;468.0;
1201;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1993;65;452.0;
1202;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1994;62;432.0;
1203;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1995;62;432.0;
1204;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1996;61;428.0;
1205;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1997;59;419.0;
1206;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1998;57;409.0;
1207;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;1999;50;363.0;
1208;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2000;50;366.0;
1209;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2001;48;354.0;
1210;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2002;47;348.0;
1211;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2003;47;348.0;
1212;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2004;47;348.0;
1213;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2005;44;319.0;
1214;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2006;42;304.0;
1215;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2007;41;299.0;
1216;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2008;40;293.0;
1217;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2009;40;293.0;
1218;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2010;40;293.0;
1219;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2011;40;293.0;
1220;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2012;39;287.0;
1221;Totaal installaties;Cap. klasse NL: 5 000 tot 10 000 i.e.;2013;39;289.0;
1222;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1981;94;1407.0;
1223;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1985;98;1504.0;
1224;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1990;98;1522.0;
1225;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1991;96;1502.0;
1226;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1992;96;1502.0;
1227;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1993;90;1411.0;
1228;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1994;89;1387.0;
1229;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1995;88;1385.0;
1230;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1996;86;1357.0;
1231;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1997;83;1323.0;
1232;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1998;81;1270.0;
1233;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;1999;81;1282.0;
1234;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2000;80;1274.0;
1235;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2001;79;1254.0;
1236;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2002;79;1265.0;
1237;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2003;78;1249.0;
1238;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2004;78;1255.0;
1239;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2005;80;1280.0;
1240;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2006;79;1275.0;
1241;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2007;75;1198.0;
1242;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2008;74;1180.0;
1243;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2009;75;1198.0;
1244;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2010;74;1180.0;
1245;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2011;73;1176.0;
1246;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2012;70;1130.0;
1247;Totaal installaties;Cap. klasse NL: 10 000 tot 25 000 i.e.;2013;70;1136.0;
1248;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1981;72;2574.0;
1249;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1985;73;2591.0;
1250;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1990;76;2665.0;
1251;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1991;76;2647.0;
1252;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1992;76;2657.0;
1253;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1993;75;2621.0;
1254;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1994;75;2630.0;
1255;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1995;71;2487.0;
1256;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1996;71;2498.0;
1257;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1997;72;2557.0;
1258;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1998;73;2580.0;
1259;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;1999;72;2642.0;
1260;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2000;72;2624.0;
1261;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2001;73;2667.0;
1262;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2002;75;2705.0;
1263;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2003;76;2741.0;
1264;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2004;75;2711.0;
1265;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2005;76;2670.0;
1266;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2006;76;2654.0;
1267;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2007;79;2761.0;
1268;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2008;78;2728.0;
1269;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2009;79;2818.0;
1270;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2010;79;2832.0;
1271;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2011;76;2747.0;
1272;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2012;79;2837.0;
1273;Totaal installaties;Cap. klasse NL: 25 000 tot 50 000 i.e.;2013;79;2837.0;
1274;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1981;52;3521.0;
1275;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1985;61;4105.0;
1276;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1990;65;4479.0;
1277;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1991;66;4571.0;
1278;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1992;68;4752.0;
1279;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1993;69;4828.0;
1280;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1994;70;4931.0;
1281;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1995;71;4982.0;
1282;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1996;74;5179.0;
1283;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1997;74;5235.0;
1284;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1998;76;5381.0;
1285;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;1999;77;5437.0;
1286;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2000;77;5523.0;
1287;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2001;76;5326.0;
1288;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2002;74;5201.0;
1289;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2003;74;5190.0;
1290;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2004;74;5190.0;
1291;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2005;71;5047.0;
1292;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2006;71;5013.0;
1293;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2007;70;4952.0;
1294;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2008;71;5042.0;
1295;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2009;68;4824.0;
1296;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2010;67;4750.0;
1297;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2011;67;4732.0;
1298;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2012;67;4736.0;
1299;Totaal installaties;Cap. klasse NL: 50 000 tot 100 000 i.e.;2013;67;4736.0;
1300;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1981;34;4594.0;
1301;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1985;38;5287.0;
1302;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1990;43;5997.0;
1303;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1991;43;5997.0;
1304;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1992;42;5911.0;
1305;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1993;46;6441.0;
1306;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1994;45;6423.0;
1307;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1995;47;6698.0;
1308;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1996;47;6730.0;
1309;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1997;46;6611.0;
1310;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1998;47;7011.0;
1311;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;1999;46;6756.0;
1312;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2000;46;6760.0;
1313;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2001;47;7034.0;
1314;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2002;47;7075.0;
1315;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2003;47;7021.0;
1316;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2004;47;7077.0;
1317;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2005;46;6884.0;
1318;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2006;47;7121.0;
1319;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2007;49;7545.0;
1320;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2008;48;7416.0;
1321;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2009;49;7579.0;
1322;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2010;50;7745.0;
1323;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2011;51;7845.0;
1324;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2012;51;7878.0;
1325;Totaal installaties;Cap. klasse NL: 100 000 tot 250 000 i.e.;2013;51;7878.0;
1326;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1981;16;7160.0;
1327;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1985;20;8467.0;
1328;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1990;20;8377.0;
1329;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1991;20;8527.0;
1330;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1992;20;8517.0;
1331;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1993;20;8517.0;
1332;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1994;20;8517.0;
1333;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1995;19;8262.0;
1334;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1996;19;8262.0;
1335;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1997;20;8602.0;
1336;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1998;20;8320.0;
1337;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;1999;20;8575.0;
1338;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2000;20;8572.0;
1339;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2001;20;8572.0;
1340;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2002;20;8587.0;
1341;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2003;20;8508.0;
1342;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2004;20;8508.0;
1343;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2005;21;9251.0;
1344;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2006;20;9003.0;
1345;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2007;18;7633.0;
1346;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2008;18;7681.0;
1347;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2009;18;7425.0;
1348;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2010;18;7425.0;
1349;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2011;18;7425.0;
1350;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2012;18;7425.0;
1351;Totaal installaties;Cap. klasse NL: meer dan 250 000 i.e.;2013;18;7425.0;
1352;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1981;100;;102.0
1353;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1985;72;;74.0
1354;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1990;49;;56.0
