ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
83;Friesland (PV);2009;275.0;130.0;19.0;86.0;1.0;9.0;0.0;0.0;3.0;10.0;1.0;0.0;145.0;51.0;0.0;0.0;68.0;3.0;13.0;11.0;0.0;426.0;201.0;30.0;134.0;2.0;14.0;0.0;0.0;5.0;16.0;1.0;0.0;225.0;78.0;0.0;0.0;106.0;4.0;20.0;16.0;1.0
84;Friesland (PV);2010;280.0;135.0;20.0;89.0;1.0;9.0;0.0;0.0;3.0;11.0;1.0;0.0;145.0;51.0;1.0;0.0;67.0;3.0;12.0;10.0;1.0;433.0;208.0;31.0;138.0;2.0;14.0;0.0;0.0;5.0;17.0;1.0;0.0;225.0;79.0;2.0;1.0;104.0;5.0;19.0;16.0;1.0
85;Friesland (PV);2011;288.0;141.0;20.0;92.0;1.0;9.0;0.0;0.0;3.0;11.0;3.0;0.0;147.0;55.0;1.0;1.0;64.0;3.0;11.0;10.0;0.0;444.0;218.0;30.0;143.0;2.0;15.0;0.0;0.0;5.0;17.0;5.0;0.0;226.0;86.0;2.0;1.0;100.0;5.0;18.0;16.0;1.0
86;Friesland (PV);2012;297.0;148.0;20.0;96.0;1.0;9.0;0.0;0.0;4.0;11.0;5.0;0.0;149.0;58.0;1.0;1.0;64.0;3.0;12.0;10.0;1.0;459.0;228.0;32.0;149.0;2.0;15.0;1.0;0.0;6.0;17.0;7.0;0.0;230.0;90.0;2.0;1.0;98.0;5.0;18.0;15.0;1.0
87;Friesland (PV);2013;301.0;155.0;20.0;101.0;1.0;10.0;0.0;0.0;4.0;11.0;7.0;0.0;146.0;60.0;1.0;1.0;62.0;3.0;9.0;9.0;0.0;465.0;240.0;31.0;156.0;2.0;15.0;1.0;0.0;6.0;17.0;11.0;0.0;225.0;93.0;2.0;1.0;96.0;5.0;14.0;14.0;1.0
88;Friesland (PV);2014;311.0;162.0;22.0;104.0;1.0;10.0;1.0;0.0;4.0;11.0;9.0;0.0;149.0;61.0;1.0;1.0;60.0;4.0;12.0;10.0;0.0;481.0;251.0;34.0;160.0;2.0;16.0;1.0;0.0;7.0;17.0;15.0;0.0;230.0;94.0;2.0;1.0;93.0;6.0;18.0;16.0;1.0
89;Friesland (PV);2015;324.0;172.0;23.0;108.0;1.0;11.0;1.0;0.0;4.0;11.0;12.0;0.0;152.0;62.0;;;63.0;4.0;12.0;11.0;0.0;501.0;266.0;36.0;167.0;2.0;18.0;1.0;0.0;7.0;17.0;18.0;0.0;235.0;96.0;;;97.0;6.0;19.0;17.0;1.0
90;Friesland (PV);2016;340.0;185.0;23.0;111.0;1.0;12.0;1.0;0.0;5.0;11.0;21.0;0.0;154.0;63.0;;;62.0;4.0;13.0;12.0;0.0;526.0;287.0;35.0;172.0;2.0;18.0;1.0;0.0;7.0;18.0;33.0;0.0;239.0;98.0;;;97.0;6.0;20.0;18.0;1.0
91;Drenthe (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;Drenthe (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;Drenthe (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;Drenthe (PV);2007;191.0;83.0;11.0;59.0;0.0;4.0;0.0;0.0;1.0;7.0;0.0;0.0;108.0;35.0;;;50.0;;14.0;8.0;;393.0;172.0;22.0;122.0;0.0;9.0;0.0;0.0;2.0;15.0;1.0;0.0;221.0;72.0;;;104.0;;30.0;16.0;
95;Drenthe (PV);2008;201.0;86.0;11.0;61.0;0.0;5.0;0.0;0.0;1.0;8.0;0.0;0.0;114.0;36.0;0.0;0.0;51.0;4.0;15.0;8.0;1.0;411.0;176.0;22.0;125.0;0.0;10.0;0.0;0.0;3.0;16.0;1.0;0.0;235.0;75.0;0.0;0.0;105.0;7.0;30.0;16.0;2.0
96;Drenthe (PV);2009;205.0;91.0;11.0;65.0;0.0;5.0;0.0;0.0;1.0;8.0;0.0;0.0;114.0;38.0;0.0;0.0;51.0;4.0;12.0;8.0;1.0;418.0;185.0;23.0;132.0;0.0;11.0;0.0;0.0;3.0;16.0;0.0;0.0;233.0;78.0;0.0;0.0;104.0;8.0;25.0;16.0;2.0
97;Drenthe (PV);2010;211.0;94.0;12.0;67.0;0.0;6.0;0.0;0.0;1.0;8.0;0.0;0.0;117.0;38.0;1.0;1.0;52.0;4.0;12.0;8.0;1.0;430.0;192.0;23.0;136.0;0.0;12.0;1.0;0.0;3.0;16.0;1.0;0.0;238.0;77.0;3.0;2.0;106.0;8.0;25.0;16.0;2.0
98;Drenthe (PV);2011;218.0;101.0;13.0;70.0;0.0;6.0;0.0;0.0;1.0;9.0;0.0;0.0;118.0;41.0;2.0;1.0;51.0;4.0;10.0;8.0;1.0;444.0;205.0;27.0;143.0;0.0;13.0;1.0;0.0;3.0;18.0;1.0;0.0;240.0;83.0;3.0;3.0;104.0;9.0;20.0;16.0;1.0
99;Drenthe (PV);2012;224.0;105.0;14.0;74.0;0.0;6.0;0.0;0.0;1.0;9.0;0.0;0.0;118.0;43.0;2.0;1.0;51.0;4.0;9.0;8.0;1.0;456.0;215.0;28.0;150.0;0.0;13.0;1.0;0.0;3.0;18.0;1.0;0.0;241.0;88.0;3.0;3.0;104.0;9.0;18.0;16.0;1.0
100;Drenthe (PV);2013;225.0;108.0;14.0;77.0;0.0;7.0;0.0;0.0;1.0;9.0;0.0;0.0;117.0;43.0;2.0;1.0;51.0;5.0;8.0;7.0;1.0;460.0;220.0;28.0;156.0;0.0;14.0;1.0;0.0;3.0;17.0;1.0;0.0;240.0;88.0;3.0;3.0;104.0;10.0;16.0;14.0;1.0
101;Drenthe (PV);2014;226.0;112.0;14.0;80.0;0.0;7.0;0.0;0.0;1.0;8.0;0.0;0.0;114.0;42.0;2.0;1.0;48.0;4.0;8.0;8.0;1.0;463.0;229.0;30.0;164.0;0.0;14.0;1.0;0.0;3.0;17.0;1.0;0.0;234.0;87.0;3.0;3.0;98.0;9.0;16.0;16.0;1.0
102;Drenthe (PV);2015;233.0;115.0;15.0;82.0;0.0;7.0;0.0;0.0;1.0;9.0;0.0;0.0;117.0;46.0;;;49.0;4.0;9.0;8.0;1.0;476.0;236.0;30.0;168.0;0.0;15.0;1.0;0.0;3.0;18.0;1.0;0.0;240.0;95.0;;;101.0;9.0;18.0;17.0;1.0
103;Drenthe (PV);2016;236.0;118.0;15.0;84.0;0.0;8.0;0.0;0.0;2.0;9.0;0.0;0.0;118.0;47.0;;;48.0;5.0;8.0;9.0;1.0;482.0;242.0;30.0;172.0;0.0;16.0;1.0;0.0;3.0;19.0;0.0;0.0;241.0;97.0;;;97.0;9.0;17.0;18.0;1.0
104;Overijssel (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;Overijssel (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;Overijssel (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;Overijssel (PV);2007;449.0;207.0;32.0;140.0;4.0;3.0;0.0;0.0;2.0;25.0;1.0;0.0;242.0;77.0;;;112.0;;34.0;19.0;;403.0;186.0;29.0;125.0;4.0;3.0;0.0;0.0;1.0;22.0;1.0;0.0;217.0;69.0;;;100.0;;31.0;17.0;
108;Overijssel (PV);2008;480.0;212.0;33.0;146.0;4.0;3.0;0.0;0.0;2.0;22.0;1.0;0.0;268.0;84.0;0.0;0.0;115.0;7.0;40.0;19.0;2.0;429.0;190.0;29.0;130.0;4.0;3.0;0.0;0.0;2.0;20.0;1.0;0.0;239.0;75.0;0.0;0.0;102.0;6.0;36.0;17.0;2.0
109;Overijssel (PV);2009;485.0;227.0;37.0;154.0;4.0;3.0;0.0;0.0;2.0;25.0;1.0;0.0;259.0;85.0;0.0;0.0;115.0;7.0;30.0;20.0;2.0;431.0;201.0;33.0;137.0;4.0;3.0;0.0;0.0;2.0;22.0;1.0;0.0;230.0;76.0;0.0;0.0;102.0;6.0;27.0;18.0;2.0
110;Overijssel (PV);2010;494.0;232.0;39.0;161.0;4.0;4.0;1.0;-5.0;2.0;25.0;1.0;0.0;261.0;88.0;0.0;0.0;114.0;7.0;31.0;19.0;2.0;437.0;206.0;35.0;142.0;4.0;3.0;1.0;-4.0;2.0;22.0;1.0;0.0;231.0;77.0;0.0;0.0;101.0;6.0;27.0;17.0;2.0
111;Overijssel (PV);2011;503.0;242.0;41.0;165.0;4.0;4.0;1.0;0.0;2.0;25.0;1.0;0.0;260.0;91.0;0.0;0.0;114.0;7.0;27.0;19.0;2.0;443.0;214.0;36.0;145.0;4.0;3.0;1.0;0.0;2.0;22.0;1.0;0.0;230.0;80.0;0.0;0.0;100.0;6.0;24.0;17.0;2.0
112;Overijssel (PV);2012;517.0;255.0;42.0;175.0;4.0;5.0;1.0;0.0;2.0;24.0;1.0;0.0;263.0;94.0;0.0;0.0;113.0;7.0;27.0;19.0;2.0;455.0;224.0;37.0;153.0;4.0;4.0;1.0;0.0;2.0;22.0;1.0;0.0;231.0;83.0;0.0;0.0;99.0;7.0;24.0;17.0;2.0
113;Overijssel (PV);2013;522.0;262.0;44.0;180.0;5.0;4.0;1.0;0.0;2.0;24.0;1.0;0.0;259.0;98.0;0.0;0.0;110.0;7.0;24.0;18.0;2.0;458.0;230.0;38.0;158.0;4.0;4.0;1.0;0.0;2.0;21.0;1.0;0.0;228.0;86.0;0.0;0.0;96.0;7.0;21.0;16.0;2.0
114;Overijssel (PV);2014;526.0;270.0;45.0;187.0;5.0;5.0;1.0;0.0;2.0;24.0;1.0;0.0;256.0;99.0;0.0;0.0;106.0;8.0;21.0;20.0;2.0;461.0;237.0;39.0;164.0;4.0;4.0;1.0;0.0;2.0;21.0;1.0;0.0;224.0;87.0;0.0;0.0;93.0;7.0;18.0;17.0;2.0
115;Overijssel (PV);2015;550.0;284.0;47.0;197.0;5.0;5.0;1.0;0.0;3.0;24.0;1.0;0.0;266.0;105.0;;;108.0;8.0;23.0;20.0;2.0;482.0;249.0;42.0;173.0;4.0;5.0;1.0;0.0;2.0;21.0;1.0;0.0;233.0;92.0;;;95.0;7.0;20.0;18.0;2.0
116;Overijssel (PV);2016;562.0;294.0;49.0;205.0;5.0;6.0;1.0;0.0;3.0;25.0;1.0;0.0;268.0;106.0;;;105.0;8.0;25.0;22.0;2.0;492.0;257.0;43.0;179.0;4.0;5.0;1.0;0.0;2.0;21.0;1.0;0.0;234.0;92.0;;;92.0;7.0;21.0;20.0;2.0
117;Flevoland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;Flevoland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;Flevoland (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;Flevoland (PV);2007;149.0;68.0;11.0;48.0;2.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;81.0;16.0;;;42.0;;16.0;7.0;;398.0;182.0;30.0;129.0;5.0;4.0;1.0;0.0;0.0;9.0;2.0;0.0;216.0;43.0;;;113.0;;42.0;19.0;
121;Flevoland (PV);2008;166.0;78.0;13.0;51.0;2.0;2.0;0.0;0.0;0.0;9.0;1.0;0.0;88.0;17.0;0.0;0.0;44.0;1.0;17.0;7.0;0.0;437.0;206.0;33.0;135.0;5.0;4.0;1.0;0.0;0.0;24.0;2.0;0.0;232.0;46.0;0.0;0.0;116.0;3.0;46.0;19.0;1.0
122;Flevoland (PV);2009;165.0;79.0;13.0;55.0;2.0;2.0;1.0;0.0;0.0;5.0;1.0;0.0;86.0;17.0;0.0;0.0;45.0;1.0;15.0;8.0;1.0;430.0;206.0;35.0;142.0;6.0;4.0;3.0;0.0;1.0;13.0;2.0;0.0;223.0;43.0;0.0;0.0;117.0;4.0;38.0;20.0;2.0
123;Flevoland (PV);2010;166.0;83.0;14.0;57.0;2.0;2.0;2.0;0.0;0.0;5.0;1.0;0.0;83.0;18.0;0.0;0.0;46.0;1.0;9.0;8.0;1.0;427.0;213.0;36.0;146.0;6.0;4.0;4.0;0.0;1.0;14.0;2.0;0.0;213.0;47.0;0.0;0.0;119.0;4.0;23.0;20.0;2.0
124;Flevoland (PV);2011;171.0;87.0;14.0;60.0;2.0;2.0;2.0;0.0;0.0;6.0;1.0;0.0;84.0;18.0;0.0;0.0;46.0;2.0;10.0;7.0;1.0;436.0;222.0;34.0;153.0;6.0;6.0;4.0;0.0;1.0;14.0;3.0;0.0;214.0;47.0;0.0;0.0;118.0;4.0;25.0;19.0;1.0
125;Flevoland (PV);2012;175.0;96.0;15.0;64.0;2.0;3.0;2.0;0.0;0.0;6.0;3.0;0.0;79.0;19.0;0.0;0.0;43.0;2.0;7.0;7.0;1.0;442.0;242.0;37.0;162.0;6.0;6.0;4.0;0.0;1.0;16.0;9.0;0.0;201.0;49.0;0.0;0.0;110.0;4.0;17.0;19.0;1.0
126;Flevoland (PV);2013;177.0;98.0;14.0;67.0;2.0;3.0;2.0;0.0;0.0;6.0;3.0;0.0;79.0;20.0;0.0;0.0;44.0;2.0;6.0;7.0;1.0;444.0;246.0;35.0;169.0;6.0;7.0;4.0;0.0;1.0;16.0;8.0;0.0;198.0;51.0;0.0;0.0;110.0;4.0;15.0;17.0;1.0
127;Flevoland (PV);2014;183.0;101.0;14.0;70.0;2.0;3.0;2.0;0.0;0.0;6.0;4.0;0.0;82.0;21.0;0.0;0.0;44.0;2.0;7.0;7.0;1.0;459.0;253.0;34.0;176.0;6.0;7.0;4.0;0.0;1.0;16.0;9.0;0.0;205.0;53.0;0.0;0.0;110.0;4.0;19.0;18.0;1.0
128;Flevoland (PV);2015;190.0;104.0;13.0;74.0;2.0;3.0;2.0;0.0;1.0;7.0;3.0;0.0;86.0;23.0;;;45.0;2.0;8.0;7.0;1.0;473.0;259.0;32.0;184.0;6.0;7.0;4.0;0.0;1.0;16.0;8.0;0.0;214.0;57.0;;;111.0;5.0;21.0;18.0;1.0
129;Flevoland (PV);2016;197.0;107.0;12.0;77.0;2.0;3.0;2.0;0.0;0.0;7.0;4.0;0.0;90.0;24.0;;;46.0;2.0;10.0;8.0;1.0;487.0;264.0;29.0;190.0;5.0;8.0;5.0;0.0;1.0;17.0;9.0;0.0;223.0;60.0;;;114.0;4.0;25.0;19.0;1.0
130;Gelderland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;Gelderland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;Gelderland (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;Gelderland (PV);2007;763.0;384.0;69.0;257.0;8.0;9.0;0.0;1.0;3.0;35.0;2.0;0.0;379.0;131.0;;;151.0;;65.0;32.0;;386.0;194.0;35.0;130.0;4.0;5.0;0.0;0.0;2.0;17.0;1.0;0.0;192.0;66.0;;;76.0;;33.0;16.0;
134;Gelderland (PV);2008;810.0;400.0;59.0;279.0;8.0;10.0;0.0;0.0;3.0;37.0;2.0;0.0;410.0;144.0;0.0;0.0;147.0;14.0;71.0;33.0;2.0;408.0;201.0;30.0;141.0;4.0;5.0;0.0;0.0;2.0;19.0;1.0;0.0;207.0;73.0;0.0;0.0;74.0;7.0;36.0;17.0;1.0
135;Gelderland (PV);2009;829.0;424.0;63.0;300.0;9.0;10.0;1.0;0.0;3.0;36.0;2.0;0.0;405.0;152.0;0.0;0.0;148.0;13.0;56.0;34.0;2.0;416.0;213.0;31.0;151.0;4.0;5.0;1.0;0.0;2.0;18.0;1.0;0.0;203.0;76.0;0.0;0.0;74.0;6.0;28.0;17.0;1.0
136;Gelderland (PV);2010;847.0;438.0;66.0;308.0;9.0;11.0;2.0;0.0;4.0;37.0;2.0;0.0;409.0;153.0;4.0;0.0;149.0;13.0;53.0;33.0;2.0;424.0;219.0;33.0;154.0;4.0;5.0;1.0;0.0;2.0;19.0;1.0;0.0;204.0;76.0;2.0;0.0;75.0;7.0;27.0;17.0;1.0
137;Gelderland (PV);2011;873.0;456.0;69.0;319.0;9.0;11.0;2.0;0.0;3.0;40.0;3.0;0.0;417.0;160.0;4.0;0.0;152.0;13.0;52.0;33.0;3.0;436.0;228.0;34.0;159.0;4.0;5.0;1.0;0.0;2.0;20.0;1.0;0.0;208.0;80.0;2.0;0.0;76.0;6.0;26.0;16.0;1.0
138;Gelderland (PV);2012;886.0;478.0;72.0;335.0;9.0;12.0;2.0;0.0;4.0;39.0;6.0;0.0;408.0;166.0;4.0;0.0;145.0;15.0;42.0;33.0;3.0;441.0;238.0;36.0;167.0;4.0;6.0;1.0;0.0;2.0;19.0;3.0;0.0;203.0;83.0;2.0;0.0;72.0;7.0;21.0;16.0;1.0
139;Gelderland (PV);2013;903.0;503.0;74.0;350.0;9.0;12.0;2.0;0.0;4.0;43.0;9.0;0.0;400.0;170.0;5.0;0.0;143.0;15.0;36.0;30.0;3.0;448.0;249.0;37.0;173.0;4.0;6.0;1.0;0.0;2.0;21.0;5.0;0.0;199.0;84.0;2.0;0.0;71.0;7.0;18.0;15.0;1.0
140;Gelderland (PV);2014;946.0;532.0;76.0;358.0;9.0;12.0;2.0;0.0;4.0;43.0;27.0;0.0;414.0;176.0;5.0;0.0;143.0;14.0;40.0;34.0;3.0;468.0;263.0;38.0;177.0;4.0;6.0;1.0;0.0;2.0;21.0;13.0;0.0;205.0;87.0;2.0;0.0;71.0;7.0;20.0;17.0;1.0
141;Gelderland (PV);2015;988.0;562.0;72.0;375.0;9.0;13.0;2.0;0.0;4.0;43.0;43.0;0.0;426.0;185.0;;;142.0;16.0;46.0;35.0;2.0;487.0;277.0;36.0;185.0;4.0;6.0;1.0;0.0;2.0;21.0;21.0;0.0;210.0;91.0;;;70.0;8.0;23.0;17.0;1.0
142;Gelderland (PV);2016;1035.0;604.0;70.0;396.0;8.0;13.0;3.0;0.0;4.0;43.0;66.0;0.0;431.0;189.0;;;139.0;16.0;46.0;38.0;2.0;508.0;297.0;35.0;195.0;4.0;7.0;1.0;0.0;2.0;21.0;33.0;0.0;212.0;93.0;;;68.0;8.0;23.0;19.0;1.0
143;Utrecht (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;Utrecht (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;Utrecht (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;Utrecht (PV);2007;515.0;241.0;37.0;162.0;4.0;3.0;0.0;0.0;0.0;32.0;2.0;0.0;274.0;82.0;;;127.0;;43.0;23.0;;433.0;202.0;31.0;136.0;3.0;3.0;0.0;0.0;0.0;27.0;1.0;0.0;230.0;69.0;;;106.0;;36.0;19.0;
147;Utrecht (PV);2008;542.0;249.0;37.0;167.0;4.0;3.0;0.0;0.0;1.0;35.0;1.0;0.0;293.0;85.0;0.0;0.0;121.0;10.0;52.0;23.0;2.0;451.0;207.0;31.0;139.0;4.0;3.0;0.0;0.0;0.0;29.0;1.0;0.0;244.0;70.0;0.0;0.0;101.0;9.0;43.0;19.0;1.0
148;Utrecht (PV);2009;556.0;263.0;38.0;181.0;4.0;3.0;1.0;0.0;0.0;34.0;1.0;0.0;293.0;89.0;0.0;0.0;123.0;10.0;45.0;24.0;2.0;459.0;217.0;32.0;149.0;4.0;2.0;0.0;0.0;0.0;28.0;1.0;0.0;242.0;73.0;0.0;0.0;102.0;9.0;37.0;20.0;1.0
149;Utrecht (PV);2010;564.0;269.0;40.0;184.0;5.0;3.0;1.0;0.0;1.0;35.0;1.0;0.0;295.0;90.0;1.0;0.0;123.0;11.0;44.0;24.0;2.0;462.0;220.0;33.0;151.0;4.0;2.0;0.0;0.0;0.0;28.0;1.0;0.0;242.0;74.0;1.0;0.0;101.0;9.0;36.0;19.0;1.0
150;Utrecht (PV);2011;573.0;283.0;42.0;194.0;4.0;3.0;1.0;0.0;0.0;35.0;2.0;0.0;291.0;96.0;1.0;0.0;114.0;12.0;42.0;24.0;2.0;467.0;230.0;34.0;158.0;4.0;3.0;1.0;0.0;0.0;29.0;1.0;0.0;237.0;78.0;1.0;0.0;93.0;10.0;34.0;19.0;1.0
151;Utrecht (PV);2012;584.0;298.0;47.0;206.0;4.0;4.0;1.0;0.0;0.0;34.0;2.0;0.0;286.0;100.0;1.0;0.0;112.0;12.0;35.0;24.0;2.0;472.0;241.0;38.0;167.0;4.0;3.0;1.0;0.0;0.0;27.0;1.0;0.0;231.0;81.0;1.0;0.0;90.0;9.0;29.0;19.0;1.0
152;Utrecht (PV);2013;583.0;307.0;47.0;212.0;5.0;4.0;1.0;0.0;1.0;36.0;2.0;0.0;276.0;103.0;1.0;0.0;109.0;12.0;27.0;21.0;2.0;468.0;247.0;38.0;170.0;4.0;3.0;1.0;0.0;0.0;29.0;2.0;0.0;222.0;83.0;1.0;0.0;88.0;10.0;22.0;17.0;2.0
153;Utrecht (PV);2014;609.0;323.0;50.0;217.0;5.0;4.0;1.0;1.0;1.0;43.0;3.0;0.0;285.0;108.0;1.0;0.0;107.0;12.0;32.0;24.0;2.0;486.0;258.0;40.0;173.0;4.0;3.0;1.0;1.0;1.0;34.0;2.0;0.0;228.0;86.0;1.0;0.0;86.0;10.0;25.0;19.0;2.0
154;Utrecht (PV);2015;637.0;340.0;53.0;226.0;5.0;4.0;1.0;0.0;1.0;43.0;6.0;0.0;297.0;112.0;;;110.0;13.0;37.0;24.0;2.0;504.0;269.0;42.0;179.0;4.0;3.0;1.0;0.0;1.0;34.0;5.0;0.0;235.0;88.0;;;87.0;10.0;29.0;19.0;1.0
155;Utrecht (PV);2016;672.0;361.0;54.0;234.0;5.0;5.0;1.0;0.0;1.0;45.0;15.0;0.0;311.0;116.0;;;112.0;13.0;44.0;25.0;2.0;528.0;284.0;43.0;184.0;4.0;4.0;1.0;0.0;1.0;36.0;12.0;0.0;244.0;91.0;;;88.0;10.0;34.0;20.0;1.0
156;Noord-Holland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;Noord-Holland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;Noord-Holland (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;Noord-Holland (PV);2007;1295.0;693.0;86.0;346.0;7.0;50.0;6.0;0.0;4.0;170.0;22.0;3.0;602.0;171.0;;;292.0;;90.0;50.0;;496.0;265.0;33.0;132.0;3.0;19.0;2.0;0.0;1.0;65.0;9.0;1.0;230.0;65.0;;;112.0;;34.0;19.0;
160;Noord-Holland (PV);2008;1384.0;728.0;93.0;366.0;7.0;55.0;6.0;0.0;4.0;164.0;31.0;1.0;656.0;188.0;1.0;0.0;292.0;18.0;101.0;50.0;7.0;527.0;277.0;35.0;139.0;3.0;21.0;2.0;0.0;2.0;62.0;12.0;1.0;250.0;72.0;0.0;0.0;111.0;7.0;38.0;19.0;3.0
161;Noord-Holland (PV);2009;1405.0;740.0;104.0;372.0;7.0;41.0;8.0;0.0;4.0;180.0;22.0;1.0;665.0;200.0;0.0;0.0;308.0;18.0;79.0;52.0;9.0;531.0;279.0;39.0;141.0;3.0;15.0;3.0;0.0;2.0;68.0;8.0;1.0;251.0;76.0;0.0;0.0;116.0;7.0;30.0;20.0;3.0
162;Noord-Holland (PV);2010;1463.0;790.0;109.0;397.0;8.0;44.0;9.0;0.0;5.0;195.0;21.0;1.0;672.0;212.0;0.0;0.0;316.0;20.0;67.0;50.0;7.0;548.0;296.0;41.0;149.0;3.0;17.0;4.0;0.0;2.0;73.0;8.0;1.0;252.0;79.0;0.0;0.0;118.0;8.0;25.0;19.0;3.0
163;Noord-Holland (PV);2011;1529.0;830.0;109.0;407.0;8.0;55.0;8.0;0.0;5.0;215.0;21.0;2.0;699.0;219.0;0.0;0.0;327.0;19.0;77.0;51.0;7.0;568.0;309.0;41.0;151.0;3.0;21.0;3.0;0.0;2.0;80.0;8.0;1.0;260.0;81.0;0.0;0.0;121.0;7.0;29.0;19.0;3.0
164;Noord-Holland (PV);2012;1547.0;854.0;109.0;420.0;8.0;61.0;7.0;0.0;6.0;215.0;25.0;2.0;693.0;227.0;0.0;0.0;326.0;20.0;61.0;52.0;8.0;571.0;315.0;40.0;155.0;3.0;23.0;3.0;0.0;2.0;79.0;9.0;1.0;256.0;84.0;0.0;0.0;120.0;7.0;22.0;19.0;3.0
165;Noord-Holland (PV);2013;1580.0;885.0;114.0;430.0;8.0;66.0;7.0;0.0;7.0;221.0;31.0;1.0;695.0;234.0;0.0;0.0;332.0;19.0;58.0;45.0;7.0;580.0;325.0;42.0;158.0;3.0;24.0;3.0;0.0;3.0;81.0;11.0;0.0;255.0;86.0;0.0;0.0;122.0;7.0;21.0;17.0;3.0
166;Noord-Holland (PV);2014;1630.0;913.0;116.0;443.0;8.0;73.0;7.0;0.0;6.0;229.0;29.0;1.0;717.0;241.0;0.0;0.0;324.0;22.0;72.0;52.0;7.0;595.0;333.0;42.0;162.0;3.0;27.0;2.0;0.0;2.0;84.0;11.0;0.0;262.0;88.0;0.0;0.0;118.0;8.0;26.0;19.0;3.0
167;Noord-Holland (PV);2015;1740.0;975.0;120.0;458.0;8.0;90.0;7.0;0.0;4.0;254.0;32.0;1.0;764.0;243.0;;;346.0;23.0;91.0;54.0;7.0;630.0;353.0;44.0;166.0;3.0;32.0;3.0;0.0;2.0;92.0;12.0;0.0;277.0;88.0;;;125.0;8.0;33.0;19.0;3.0
168;Noord-Holland (PV);2016;1816.0;1013.0;122.0;463.0;7.0;97.0;3.0;0.0;6.0;267.0;47.0;1.0;803.0;246.0;;;354.0;24.0;108.0;65.0;7.0;652.0;364.0;44.0;166.0;2.0;35.0;1.0;0.0;2.0;96.0;17.0;0.0;288.0;88.0;;;127.0;9.0;39.0;23.0;2.0
169;Zuid-Holland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;Zuid-Holland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;Zuid-Holland (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
