ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
4225;Hof van Twente;"10e 10%-groep; meer dan 51 000  euro";1.6;12.0
4226;Hof van Twente;"1e 10%-groep; minder dan 12 600 euro";1.3;9.0
4227;Hof van Twente;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.7;27.0
4228;Hof van Twente;"5e-8e 10%-groep; 22 400 tot 41 000 euro";5.7;41.0
4229;Hof van Twente;"9e-10e 10%-groep; meer dan 41 000 euro";3.1;23.0
4230;Hoogeveen;Totaal particulier huishouden;22.0;100.0
4231;Hoogeveen;"1e 10%-groep; minder dan 12 600 euro";2.0;9.0
4232;Hoogeveen;"2e 10%-groep; 12 600 tot 15 900 euro";2.5;12.0
4233;Hoogeveen;"3e 10%-groep; 15 900 tot 19 000 euro";2.6;12.0
4234;Hoogeveen;"4e 10%-groep; 19 000 tot 22 400 euro";2.3;10.0
4235;Hoogeveen;"5e 10%-groep; 22 400 tot 26 300 euro";2.3;11.0
4236;Hoogeveen;"6e 10%-groep; 26 300 tot 30 400 euro";2.7;12.0
4237;Hoogeveen;"7e 10%-groep; 30 400 tot 35 000 euro";2.3;11.0
4238;Hoogeveen;"8e 10%-groep; 35 000 tot 41 000 euro";2.1;10.0
4239;Hoogeveen;"9e 10%-groep; 41 000 tot 51 000 euro";1.8;8.0
4240;Hoogeveen;"10e 10%-groep; meer dan 51 000  euro";1.4;6.0
4241;Hoogeveen;"1e 10%-groep; minder dan 12 600 euro";2.0;9.0
4242;Hoogeveen;"2e-4e 10%-groep; 12 600 tot 22 400 euro";7.4;33.0
4243;Hoogeveen;"5e-8e 10%-groep; 22 400 tot 41 000 euro";9.5;43.0
4244;Hoogeveen;"9e-10e 10%-groep; meer dan 41 000 euro";3.2;14.0
4245;Hoogezand-Sappemeer;Totaal particulier huishouden;14.7;100.0
4246;Hoogezand-Sappemeer;"1e 10%-groep; minder dan 12 600 euro";1.9;13.0
4247;Hoogezand-Sappemeer;"2e 10%-groep; 12 600 tot 15 900 euro";1.9;13.0
4248;Hoogezand-Sappemeer;"3e 10%-groep; 15 900 tot 19 000 euro";1.8;12.0
4249;Hoogezand-Sappemeer;"4e 10%-groep; 19 000 tot 22 400 euro";1.8;12.0
4250;Hoogezand-Sappemeer;"5e 10%-groep; 22 400 tot 26 300 euro";1.5;10.0
4251;Hoogezand-Sappemeer;"6e 10%-groep; 26 300 tot 30 400 euro";1.4;10.0
4252;Hoogezand-Sappemeer;"7e 10%-groep; 30 400 tot 35 000 euro";1.4;9.0
4253;Hoogezand-Sappemeer;"8e 10%-groep; 35 000 tot 41 000 euro";1.2;8.0
4254;Hoogezand-Sappemeer;"9e 10%-groep; 41 000 tot 51 000 euro";1.0;7.0
4255;Hoogezand-Sappemeer;"10e 10%-groep; meer dan 51 000  euro";0.8;5.0
4256;Hoogezand-Sappemeer;"1e 10%-groep; minder dan 12 600 euro";1.9;13.0
4257;Hoogezand-Sappemeer;"2e-4e 10%-groep; 12 600 tot 22 400 euro";5.5;37.0
4258;Hoogezand-Sappemeer;"5e-8e 10%-groep; 22 400 tot 41 000 euro";5.5;38.0
4259;Hoogezand-Sappemeer;"9e-10e 10%-groep; meer dan 41 000 euro";1.8;12.0
4260;Hoorn;Totaal particulier huishouden;28.6;100.0
4261;Hoorn;"1e 10%-groep; minder dan 12 600 euro";2.7;9.0
4262;Hoorn;"2e 10%-groep; 12 600 tot 15 900 euro";3.1;11.0
4263;Hoorn;"3e 10%-groep; 15 900 tot 19 000 euro";2.9;10.0
4264;Hoorn;"4e 10%-groep; 19 000 tot 22 400 euro";2.7;9.0
4265;Hoorn;"5e 10%-groep; 22 400 tot 26 300 euro";2.9;10.0
4266;Hoorn;"6e 10%-groep; 26 300 tot 30 400 euro";3.0;10.0
4267;Hoorn;"7e 10%-groep; 30 400 tot 35 000 euro";2.9;10.0
4268;Hoorn;"8e 10%-groep; 35 000 tot 41 000 euro";3.1;11.0
4269;Hoorn;"9e 10%-groep; 41 000 tot 51 000 euro";2.9;10.0
4270;Hoorn;"10e 10%-groep; meer dan 51 000  euro";2.5;9.0
4271;Hoorn;"1e 10%-groep; minder dan 12 600 euro";2.7;9.0
4272;Hoorn;"2e-4e 10%-groep; 12 600 tot 22 400 euro";8.7;30.0
4273;Hoorn;"5e-8e 10%-groep; 22 400 tot 41 000 euro";11.8;41.0
4274;Hoorn;"9e-10e 10%-groep; meer dan 41 000 euro";5.4;19.0
4275;Horst aan de Maas;Totaal particulier huishouden;11.1;100.0
4276;Horst aan de Maas;"1e 10%-groep; minder dan 12 600 euro";0.8;7.0
4277;Horst aan de Maas;"2e 10%-groep; 12 600 tot 15 900 euro";0.9;8.0
4278;Horst aan de Maas;"3e 10%-groep; 15 900 tot 19 000 euro";1.1;10.0
4279;Horst aan de Maas;"4e 10%-groep; 19 000 tot 22 400 euro";1.0;9.0
4280;Horst aan de Maas;"5e 10%-groep; 22 400 tot 26 300 euro";1.2;11.0
4281;Horst aan de Maas;"6e 10%-groep; 26 300 tot 30 400 euro";1.2;10.0
4282;Horst aan de Maas;"7e 10%-groep; 30 400 tot 35 000 euro";1.3;12.0
4283;Horst aan de Maas;"8e 10%-groep; 35 000 tot 41 000 euro";1.3;12.0
4284;Horst aan de Maas;"9e 10%-groep; 41 000 tot 51 000 euro";1.1;10.0
4285;Horst aan de Maas;"10e 10%-groep; meer dan 51 000  euro";1.1;10.0
4286;Horst aan de Maas;"1e 10%-groep; minder dan 12 600 euro";0.8;7.0
4287;Horst aan de Maas;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.0;27.0
4288;Horst aan de Maas;"5e-8e 10%-groep; 22 400 tot 41 000 euro";5.0;45.0
4289;Horst aan de Maas;"9e-10e 10%-groep; meer dan 41 000 euro";2.3;21.0
4290;Houten;Totaal particulier huishouden;16.3;100.0
4291;Houten;"1e 10%-groep; minder dan 12 600 euro";0.7;4.0
4292;Houten;"2e 10%-groep; 12 600 tot 15 900 euro";1.0;6.0
4293;Houten;"3e 10%-groep; 15 900 tot 19 000 euro";1.2;7.0
4294;Houten;"4e 10%-groep; 19 000 tot 22 400 euro";1.1;7.0
4295;Houten;"5e 10%-groep; 22 400 tot 26 300 euro";1.4;9.0
4296;Houten;"6e 10%-groep; 26 300 tot 30 400 euro";1.3;8.0
4297;Houten;"7e 10%-groep; 30 400 tot 35 000 euro";1.7;10.0
4298;Houten;"8e 10%-groep; 35 000 tot 41 000 euro";2.1;13.0
4299;Houten;"9e 10%-groep; 41 000 tot 51 000 euro";2.7;17.0
4300;Houten;"10e 10%-groep; meer dan 51 000  euro";3.0;18.0
4301;Houten;"1e 10%-groep; minder dan 12 600 euro";0.7;4.0
4302;Houten;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.4;21.0
4303;Houten;"5e-8e 10%-groep; 22 400 tot 41 000 euro";6.5;40.0
4304;Houten;"9e-10e 10%-groep; meer dan 41 000 euro";5.7;35.0
4305;Huizen;Totaal particulier huishouden;17.1;100.0
4306;Huizen;"1e 10%-groep; minder dan 12 600 euro";1.4;8.0
4307;Huizen;"2e 10%-groep; 12 600 tot 15 900 euro";1.3;8.0
4308;Huizen;"3e 10%-groep; 15 900 tot 19 000 euro";1.4;8.0
4309;Huizen;"4e 10%-groep; 19 000 tot 22 400 euro";1.5;9.0
4310;Huizen;"5e 10%-groep; 22 400 tot 26 300 euro";1.6;9.0
4311;Huizen;"6e 10%-groep; 26 300 tot 30 400 euro";1.6;9.0
4312;Huizen;"7e 10%-groep; 30 400 tot 35 000 euro";1.6;10.0
4313;Huizen;"8e 10%-groep; 35 000 tot 41 000 euro";1.8;11.0
4314;Huizen;"9e 10%-groep; 41 000 tot 51 000 euro";2.2;13.0
4315;Huizen;"10e 10%-groep; meer dan 51 000  euro";2.6;15.0
4316;Huizen;"1e 10%-groep; minder dan 12 600 euro";1.4;8.0
4317;Huizen;"2e-4e 10%-groep; 12 600 tot 22 400 euro";4.2;24.0
4318;Huizen;"5e-8e 10%-groep; 22 400 tot 41 000 euro";6.7;39.0
4319;Huizen;"9e-10e 10%-groep; meer dan 41 000 euro";4.8;28.0
4320;Hulst;Totaal particulier huishouden;12.0;100.0
4321;Hulst;"1e 10%-groep; minder dan 12 600 euro";1.3;11.0
4322;Hulst;"2e 10%-groep; 12 600 tot 15 900 euro";1.2;10.0
4323;Hulst;"3e 10%-groep; 15 900 tot 19 000 euro";1.2;10.0
4324;Hulst;"4e 10%-groep; 19 000 tot 22 400 euro";1.2;10.0
4325;Hulst;"5e 10%-groep; 22 400 tot 26 300 euro";1.1;9.0
4326;Hulst;"6e 10%-groep; 26 300 tot 30 400 euro";1.1;9.0
4327;Hulst;"7e 10%-groep; 30 400 tot 35 000 euro";1.3;11.0
4328;Hulst;"8e 10%-groep; 35 000 tot 41 000 euro";1.2;10.0
4329;Hulst;"9e 10%-groep; 41 000 tot 51 000 euro";1.2;10.0
4330;Hulst;"10e 10%-groep; meer dan 51 000  euro";1.1;9.0
4331;Hulst;"1e 10%-groep; minder dan 12 600 euro";1.3;11.0
4332;Hulst;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.6;30.0
4333;Hulst;"5e-8e 10%-groep; 22 400 tot 41 000 euro";4.7;39.0
4334;Hulst;"9e-10e 10%-groep; meer dan 41 000 euro";2.3;19.0
4335;Hunsel;Totaal particulier huishouden;2.4;100.0
4336;Hunsel;"1e 10%-groep; minder dan 12 600 euro";0.2;6.0
4337;Hunsel;"2e 10%-groep; 12 600 tot 15 900 euro";0.2;8.0
4338;Hunsel;"3e 10%-groep; 15 900 tot 19 000 euro";0.2;10.0
4339;Hunsel;"4e 10%-groep; 19 000 tot 22 400 euro";0.2;8.0
4340;Hunsel;"5e 10%-groep; 22 400 tot 26 300 euro";0.2;8.0
4341;Hunsel;"6e 10%-groep; 26 300 tot 30 400 euro";0.2;10.0
4342;Hunsel;"7e 10%-groep; 30 400 tot 35 000 euro";0.3;12.0
4343;Hunsel;"8e 10%-groep; 35 000 tot 41 000 euro";0.3;11.0
4344;Hunsel;"9e 10%-groep; 41 000 tot 51 000 euro";0.3;14.0
4345;Hunsel;"10e 10%-groep; meer dan 51 000  euro";0.3;11.0
4346;Hunsel;"1e 10%-groep; minder dan 12 600 euro";0.2;6.0
4347;Hunsel;"2e-4e 10%-groep; 12 600 tot 22 400 euro";0.6;27.0
4348;Hunsel;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.0;41.0
4349;Hunsel;"9e-10e 10%-groep; meer dan 41 000 euro";0.6;26.0
4350;IJsselstein;Totaal particulier huishouden;13.2;100.0
4351;IJsselstein;"1e 10%-groep; minder dan 12 600 euro";0.8;6.0
4352;IJsselstein;"2e 10%-groep; 12 600 tot 15 900 euro";0.9;7.0
4353;IJsselstein;"3e 10%-groep; 15 900 tot 19 000 euro";1.1;8.0
4354;IJsselstein;"4e 10%-groep; 19 000 tot 22 400 euro";1.2;9.0
4355;IJsselstein;"5e 10%-groep; 22 400 tot 26 300 euro";1.2;9.0
4356;IJsselstein;"6e 10%-groep; 26 300 tot 30 400 euro";1.3;10.0
4357;IJsselstein;"7e 10%-groep; 30 400 tot 35 000 euro";1.6;12.0
4358;IJsselstein;"8e 10%-groep; 35 000 tot 41 000 euro";1.7;13.0
4359;IJsselstein;"9e 10%-groep; 41 000 tot 51 000 euro";1.8;13.0
4360;IJsselstein;"10e 10%-groep; meer dan 51 000  euro";1.6;12.0
4361;IJsselstein;"1e 10%-groep; minder dan 12 600 euro";0.8;6.0
4362;IJsselstein;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.2;24.0
4363;IJsselstein;"5e-8e 10%-groep; 22 400 tot 41 000 euro";5.8;44.0
4364;IJsselstein;"9e-10e 10%-groep; meer dan 41 000 euro";3.4;26.0
4365;Jacobswoude;Totaal particulier huishouden;4.1;100.0
4366;Jacobswoude;"1e 10%-groep; minder dan 12 600 euro";0.3;7.0
4367;Jacobswoude;"2e 10%-groep; 12 600 tot 15 900 euro";0.3;6.0
4368;Jacobswoude;"3e 10%-groep; 15 900 tot 19 000 euro";0.3;7.0
4369;Jacobswoude;"4e 10%-groep; 19 000 tot 22 400 euro";0.4;10.0
4370;Jacobswoude;"5e 10%-groep; 22 400 tot 26 300 euro";0.3;8.0
4371;Jacobswoude;"6e 10%-groep; 26 300 tot 30 400 euro";0.3;8.0
4372;Jacobswoude;"7e 10%-groep; 30 400 tot 35 000 euro";0.5;11.0
4373;Jacobswoude;"8e 10%-groep; 35 000 tot 41 000 euro";0.4;11.0
4374;Jacobswoude;"9e 10%-groep; 41 000 tot 51 000 euro";0.6;15.0
4375;Jacobswoude;"10e 10%-groep; meer dan 51 000  euro";0.7;18.0
4376;Jacobswoude;"1e 10%-groep; minder dan 12 600 euro";0.3;7.0
4377;Jacobswoude;"2e-4e 10%-groep; 12 600 tot 22 400 euro";0.9;23.0
4378;Jacobswoude;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.5;37.0
4379;Jacobswoude;"9e-10e 10%-groep; meer dan 41 000 euro";1.4;33.0
4380;Kampen;Totaal particulier huishouden;18.9;100.0
4381;Kampen;"1e 10%-groep; minder dan 12 600 euro";1.8;10.0
4382;Kampen;"2e 10%-groep; 12 600 tot 15 900 euro";2.0;10.0
4383;Kampen;"3e 10%-groep; 15 900 tot 19 000 euro";1.9;10.0
4384;Kampen;"4e 10%-groep; 19 000 tot 22 400 euro";1.8;9.0
4385;Kampen;"5e 10%-groep; 22 400 tot 26 300 euro";2.1;11.0
4386;Kampen;"6e 10%-groep; 26 300 tot 30 400 euro";2.2;11.0
4387;Kampen;"7e 10%-groep; 30 400 tot 35 000 euro";2.1;11.0
4388;Kampen;"8e 10%-groep; 35 000 tot 41 000 euro";1.9;10.0
4389;Kampen;"9e 10%-groep; 41 000 tot 51 000 euro";1.8;9.0
4390;Kampen;"10e 10%-groep; meer dan 51 000  euro";1.5;8.0
4391;Kampen;"1e 10%-groep; minder dan 12 600 euro";1.8;10.0
4392;Kampen;"2e-4e 10%-groep; 12 600 tot 22 400 euro";5.7;30.0
4393;Kampen;"5e-8e 10%-groep; 22 400 tot 41 000 euro";8.2;43.0
4394;Kampen;"9e-10e 10%-groep; meer dan 41 000 euro";3.2;17.0
4395;Kapelle;Totaal particulier huishouden;4.5;100.0
4396;Kapelle;"1e 10%-groep; minder dan 12 600 euro";0.3;7.0
4397;Kapelle;"2e 10%-groep; 12 600 tot 15 900 euro";0.3;8.0
4398;Kapelle;"3e 10%-groep; 15 900 tot 19 000 euro";0.4;8.0
4399;Kapelle;"4e 10%-groep; 19 000 tot 22 400 euro";0.3;7.0
4400;Kapelle;"5e 10%-groep; 22 400 tot 26 300 euro";0.4;9.0
4401;Kapelle;"6e 10%-groep; 26 300 tot 30 400 euro";0.6;13.0
4402;Kapelle;"7e 10%-groep; 30 400 tot 35 000 euro";0.6;13.0
4403;Kapelle;"8e 10%-groep; 35 000 tot 41 000 euro";0.5;11.0
4404;Kapelle;"9e 10%-groep; 41 000 tot 51 000 euro";0.6;13.0
4405;Kapelle;"10e 10%-groep; meer dan 51 000  euro";0.5;11.0
4406;Kapelle;"1e 10%-groep; minder dan 12 600 euro";0.3;7.0
4407;Kapelle;"2e-4e 10%-groep; 12 600 tot 22 400 euro";1.0;23.0
4408;Kapelle;"5e-8e 10%-groep; 22 400 tot 41 000 euro";2.1;46.0
4409;Kapelle;"9e-10e 10%-groep; meer dan 41 000 euro";1.1;24.0
4410;Katwijk;Totaal particulier huishouden;22.6;100.0
4411;Katwijk;"1e 10%-groep; minder dan 12 600 euro";1.6;7.0
4412;Katwijk;"2e 10%-groep; 12 600 tot 15 900 euro";1.9;8.0
4413;Katwijk;"3e 10%-groep; 15 900 tot 19 000 euro";1.8;8.0
4414;Katwijk;"4e 10%-groep; 19 000 tot 22 400 euro";2.1;9.0
4415;Katwijk;"5e 10%-groep; 22 400 tot 26 300 euro";2.2;10.0
4416;Katwijk;"6e 10%-groep; 26 300 tot 30 400 euro";2.6;12.0
4417;Katwijk;"7e 10%-groep; 30 400 tot 35 000 euro";2.7;12.0
4418;Katwijk;"8e 10%-groep; 35 000 tot 41 000 euro";2.6;12.0
4419;Katwijk;"9e 10%-groep; 41 000 tot 51 000 euro";2.4;10.0
4420;Katwijk;"10e 10%-groep; meer dan 51 000  euro";2.7;12.0
4421;Katwijk;"1e 10%-groep; minder dan 12 600 euro";1.6;7.0
4422;Katwijk;"2e-4e 10%-groep; 12 600 tot 22 400 euro";5.8;26.0
4423;Katwijk;"5e-8e 10%-groep; 22 400 tot 41 000 euro";10.1;45.0
4424;Katwijk;"9e-10e 10%-groep; meer dan 41 000 euro";5.1;22.0
4425;Kerkrade;Totaal particulier huishouden;22.3;100.0
4426;Kerkrade;"1e 10%-groep; minder dan 12 600 euro";2.9;13.0
4427;Kerkrade;"2e 10%-groep; 12 600 tot 15 900 euro";3.0;13.0
4428;Kerkrade;"3e 10%-groep; 15 900 tot 19 000 euro";2.7;12.0
4429;Kerkrade;"4e 10%-groep; 19 000 tot 22 400 euro";2.6;12.0
4430;Kerkrade;"5e 10%-groep; 22 400 tot 26 300 euro";2.6;12.0
4431;Kerkrade;"6e 10%-groep; 26 300 tot 30 400 euro";2.3;10.0
4432;Kerkrade;"7e 10%-groep; 30 400 tot 35 000 euro";2.1;9.0
4433;Kerkrade;"8e 10%-groep; 35 000 tot 41 000 euro";1.7;8.0
4434;Kerkrade;"9e 10%-groep; 41 000 tot 51 000 euro";1.4;6.0
4435;Kerkrade;"10e 10%-groep; meer dan 51 000  euro";0.9;4.0
4436;Kerkrade;"1e 10%-groep; minder dan 12 600 euro";2.9;13.0
4437;Kerkrade;"2e-4e 10%-groep; 12 600 tot 22 400 euro";8.3;37.0
4438;Kerkrade;"5e-8e 10%-groep; 22 400 tot 41 000 euro";8.8;39.0
4439;Kerkrade;"9e-10e 10%-groep; meer dan 41 000 euro";2.4;11.0
4440;Kessel;Totaal particulier huishouden;1.7;100.0
4441;Kessel;"1e 10%-groep; minder dan 12 600 euro";0.1;6.0
4442;Kessel;"2e 10%-groep; 12 600 tot 15 900 euro";0.2;10.0
4443;Kessel;"3e 10%-groep; 15 900 tot 19 000 euro";0.2;10.0
4444;Kessel;"4e 10%-groep; 19 000 tot 22 400 euro";0.2;10.0
4445;Kessel;"5e 10%-groep; 22 400 tot 26 300 euro";0.2;10.0
4446;Kessel;"6e 10%-groep; 26 300 tot 30 400 euro";0.2;13.0
4447;Kessel;"7e 10%-groep; 30 400 tot 35 000 euro";0.2;12.0
4448;Kessel;"8e 10%-groep; 35 000 tot 41 000 euro";0.2;11.0
4449;Kessel;"9e 10%-groep; 41 000 tot 51 000 euro";0.2;11.0
4450;Kessel;"10e 10%-groep; meer dan 51 000  euro";0.1;9.0
4451;Kessel;"1e 10%-groep; minder dan 12 600 euro";0.1;6.0
4452;Kessel;"2e-4e 10%-groep; 12 600 tot 22 400 euro";0.5;29.0
4453;Kessel;"5e-8e 10%-groep; 22 400 tot 41 000 euro";0.8;45.0
4454;Kessel;"9e-10e 10%-groep; meer dan 41 000 euro";0.3;19.0
4455;Kollumerland en Nieuwkruisland;Totaal particulier huishouden;5.0;100.0
4456;Kollumerland en Nieuwkruisland;"1e 10%-groep; minder dan 12 600 euro";0.5;10.0
4457;Kollumerland en Nieuwkruisland;"2e 10%-groep; 12 600 tot 15 900 euro";0.6;12.0
4458;Kollumerland en Nieuwkruisland;"3e 10%-groep; 15 900 tot 19 000 euro";0.5;10.0
4459;Kollumerland en Nieuwkruisland;"4e 10%-groep; 19 000 tot 22 400 euro";0.6;11.0
4460;Kollumerland en Nieuwkruisland;"5e 10%-groep; 22 400 tot 26 300 euro";0.7;13.0
4461;Kollumerland en Nieuwkruisland;"6e 10%-groep; 26 300 tot 30 400 euro";0.6;12.0
4462;Kollumerland en Nieuwkruisland;"7e 10%-groep; 30 400 tot 35 000 euro";0.5;10.0
4463;Kollumerland en Nieuwkruisland;"8e 10%-groep; 35 000 tot 41 000 euro";0.4;8.0
4464;Kollumerland en Nieuwkruisland;"9e 10%-groep; 41 000 tot 51 000 euro";0.3;7.0
4465;Kollumerland en Nieuwkruisland;"10e 10%-groep; meer dan 51 000  euro";0.3;6.0
4466;Kollumerland en Nieuwkruisland;"1e 10%-groep; minder dan 12 600 euro";0.5;10.0
4467;Kollumerland en Nieuwkruisland;"2e-4e 10%-groep; 12 600 tot 22 400 euro";1.7;34.0
4468;Kollumerland en Nieuwkruisland;"5e-8e 10%-groep; 22 400 tot 41 000 euro";2.2;44.0
4469;Kollumerland en Nieuwkruisland;"9e-10e 10%-groep; meer dan 41 000 euro";0.6;12.0
4470;Korendijk;Totaal particulier huishouden;4.0;100.0
4471;Korendijk;"1e 10%-groep; minder dan 12 600 euro";0.3;9.0
4472;Korendijk;"2e 10%-groep; 12 600 tot 15 900 euro";0.2;6.0
4473;Korendijk;"3e 10%-groep; 15 900 tot 19 000 euro";0.3;8.0
4474;Korendijk;"4e 10%-groep; 19 000 tot 22 400 euro";0.3;7.0
4475;Korendijk;"5e 10%-groep; 22 400 tot 26 300 euro";0.4;9.0
4476;Korendijk;"6e 10%-groep; 26 300 tot 30 400 euro";0.4;10.0
4477;Korendijk;"7e 10%-groep; 30 400 tot 35 000 euro";0.5;12.0
4478;Korendijk;"8e 10%-groep; 35 000 tot 41 000 euro";0.5;13.0
4479;Korendijk;"9e 10%-groep; 41 000 tot 51 000 euro";0.6;14.0
4480;Korendijk;"10e 10%-groep; meer dan 51 000  euro";0.5;13.0
4481;Korendijk;"1e 10%-groep; minder dan 12 600 euro";0.3;9.0
4482;Korendijk;"2e-4e 10%-groep; 12 600 tot 22 400 euro";0.9;21.0
4483;Korendijk;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.8;44.0
4484;Korendijk;"9e-10e 10%-groep; meer dan 41 000 euro";1.1;27.0
4485;Krimpen aan den IJssel;Totaal particulier huishouden;11.2;100.0
4486;Krimpen aan den IJssel;"1e 10%-groep; minder dan 12 600 euro";0.8;7.0
4487;Krimpen aan den IJssel;"2e 10%-groep; 12 600 tot 15 900 euro";0.9;8.0
4488;Krimpen aan den IJssel;"3e 10%-groep; 15 900 tot 19 000 euro";0.9;8.0
4489;Krimpen aan den IJssel;"4e 10%-groep; 19 000 tot 22 400 euro";1.0;9.0
4490;Krimpen aan den IJssel;"5e 10%-groep; 22 400 tot 26 300 euro";1.1;10.0
4491;Krimpen aan den IJssel;"6e 10%-groep; 26 300 tot 30 400 euro";1.1;10.0
4492;Krimpen aan den IJssel;"7e 10%-groep; 30 400 tot 35 000 euro";1.3;11.0
4493;Krimpen aan den IJssel;"8e 10%-groep; 35 000 tot 41 000 euro";1.3;11.0
4494;Krimpen aan den IJssel;"9e 10%-groep; 41 000 tot 51 000 euro";1.3;12.0
4495;Krimpen aan den IJssel;"10e 10%-groep; meer dan 51 000  euro";1.6;14.0
4496;Krimpen aan den IJssel;"1e 10%-groep; minder dan 12 600 euro";0.8;7.0
4497;Krimpen aan den IJssel;"2e-4e 10%-groep; 12 600 tot 22 400 euro";2.8;25.0
4498;Krimpen aan den IJssel;"5e-8e 10%-groep; 22 400 tot 41 000 euro";4.7;42.0
4499;Krimpen aan den IJssel;"9e-10e 10%-groep; meer dan 41 000 euro";3.0;26.0
4500;Laarbeek;Totaal particulier huishouden;8.4;100.0
4501;Laarbeek;"1e 10%-groep; minder dan 12 600 euro";0.7;8.0
4502;Laarbeek;"2e 10%-groep; 12 600 tot 15 900 euro";0.6;7.0
4503;Laarbeek;"3e 10%-groep; 15 900 tot 19 000 euro";0.7;9.0
4504;Laarbeek;"4e 10%-groep; 19 000 tot 22 400 euro";0.9;10.0
4505;Laarbeek;"5e 10%-groep; 22 400 tot 26 300 euro";0.8;9.0
4506;Laarbeek;"6e 10%-groep; 26 300 tot 30 400 euro";0.8;10.0
4507;Laarbeek;"7e 10%-groep; 30 400 tot 35 000 euro";1.0;12.0
4508;Laarbeek;"8e 10%-groep; 35 000 tot 41 000 euro";1.0;12.0
4509;Laarbeek;"9e 10%-groep; 41 000 tot 51 000 euro";1.0;12.0
4510;Laarbeek;"10e 10%-groep; meer dan 51 000  euro";0.9;10.0
4511;Laarbeek;"1e 10%-groep; minder dan 12 600 euro";0.7;8.0
4512;Laarbeek;"2e-4e 10%-groep; 12 600 tot 22 400 euro";2.2;26.0
4513;Laarbeek;"5e-8e 10%-groep; 22 400 tot 41 000 euro";3.6;43.0
4514;Laarbeek;"9e-10e 10%-groep; meer dan 41 000 euro";1.8;22.0
4515;Landerd;Totaal particulier huishouden;5.4;100.0
4516;Landerd;"1e 10%-groep; minder dan 12 600 euro";0.3;6.0
4517;Landerd;"2e 10%-groep; 12 600 tot 15 900 euro";0.4;7.0
4518;Landerd;"3e 10%-groep; 15 900 tot 19 000 euro";0.4;8.0
4519;Landerd;"4e 10%-groep; 19 000 tot 22 400 euro";0.5;10.0
4520;Landerd;"5e 10%-groep; 22 400 tot 26 300 euro";0.5;10.0
4521;Landerd;"6e 10%-groep; 26 300 tot 30 400 euro";0.5;10.0
4522;Landerd;"7e 10%-groep; 30 400 tot 35 000 euro";0.7;12.0
4523;Landerd;"8e 10%-groep; 35 000 tot 41 000 euro";0.6;12.0
4524;Landerd;"9e 10%-groep; 41 000 tot 51 000 euro";0.6;12.0
4525;Landerd;"10e 10%-groep; meer dan 51 000  euro";0.7;14.0
4526;Landerd;"1e 10%-groep; minder dan 12 600 euro";0.3;6.0
4527;Landerd;"2e-4e 10%-groep; 12 600 tot 22 400 euro";1.3;25.0
4528;Landerd;"5e-8e 10%-groep; 22 400 tot 41 000 euro";2.4;44.0
4529;Landerd;"9e-10e 10%-groep; meer dan 41 000 euro";1.4;25.0
4530;Landgraaf;Totaal particulier huishouden;16.8;100.0
4531;Landgraaf;"1e 10%-groep; minder dan 12 600 euro";1.5;9.0
4532;Landgraaf;"2e 10%-groep; 12 600 tot 15 900 euro";1.8;11.0
4533;Landgraaf;"3e 10%-groep; 15 900 tot 19 000 euro";1.8;11.0
4534;Landgraaf;"4e 10%-groep; 19 000 tot 22 400 euro";1.9;11.0
4535;Landgraaf;"5e 10%-groep; 22 400 tot 26 300 euro";1.8;11.0
4536;Landgraaf;"6e 10%-groep; 26 300 tot 30 400 euro";1.8;11.0
4537;Landgraaf;"7e 10%-groep; 30 400 tot 35 000 euro";1.9;11.0
4538;Landgraaf;"8e 10%-groep; 35 000 tot 41 000 euro";1.9;11.0
4539;Landgraaf;"9e 10%-groep; 41 000 tot 51 000 euro";1.4;8.0
4540;Landgraaf;"10e 10%-groep; meer dan 51 000  euro";1.0;6.0
4541;Landgraaf;"1e 10%-groep; minder dan 12 600 euro";1.5;9.0
4542;Landgraaf;"2e-4e 10%-groep; 12 600 tot 22 400 euro";5.5;33.0
4543;Landgraaf;"5e-8e 10%-groep; 22 400 tot 41 000 euro";7.4;44.0
4544;Landgraaf;"9e-10e 10%-groep; meer dan 41 000 euro";2.4;14.0
4545;Landsmeer;Totaal particulier huishouden;4.2;100.0
4546;Landsmeer;"1e 10%-groep; minder dan 12 600 euro";0.3;7.0
4547;Landsmeer;"2e 10%-groep; 12 600 tot 15 900 euro";0.2;4.0
4548;Landsmeer;"3e 10%-groep; 15 900 tot 19 000 euro";0.4;10.0
4549;Landsmeer;"4e 10%-groep; 19 000 tot 22 400 euro";0.3;8.0
4550;Landsmeer;"5e 10%-groep; 22 400 tot 26 300 euro";0.3;8.0
4551;Landsmeer;"6e 10%-groep; 26 300 tot 30 400 euro";0.3;8.0
4552;Landsmeer;"7e 10%-groep; 30 400 tot 35 000 euro";0.4;10.0
4553;Landsmeer;"8e 10%-groep; 35 000 tot 41 000 euro";0.5;12.0
