ID;SoortBewoondeWoonruimten;RegioS;Perioden;BewoondeWoonruimte_1
1419;Totaal;Boekel;2014;3745.0
1420;Totaal;Boekel;2015;3775.0
1421;Totaal;Boekel;2016;3845.0
1422;Totaal;Boekel;2017;3940.0
1423;Totaal;Boekel;2018;3990.0
1424;Totaal;Boekel;2019;4050.0
1425;Totaal;Boekel;2020;4155.0
1426;Totaal;Boekel;2021;4280.0
1427;Totaal;Boekel;2022;4340.0
1428;Totaal;Boekel;2023;4405.0
1429;Totaal;Boekel;2024;4465.0
1430;Totaal;Ten Boer;2012;2890.0
1431;Totaal;Ten Boer;2013;2895.0
1432;Totaal;Ten Boer;2014;2955.0
1433;Totaal;Ten Boer;2015;2965.0
1434;Totaal;Ten Boer;2016;2955.0
1435;Totaal;Ten Boer;2017;2960.0
1436;Totaal;Ten Boer;2018;2970.0
1437;Totaal;Ten Boer;2019;
1438;Totaal;Ten Boer;2020;
1439;Totaal;Ten Boer;2021;
1440;Totaal;Ten Boer;2022;
1441;Totaal;Ten Boer;2023;
1442;Totaal;Ten Boer;2024;
1443;Totaal;Borger-Odoorn;2012;10790.0
1444;Totaal;Borger-Odoorn;2013;10800.0
1445;Totaal;Borger-Odoorn;2014;10880.0
1446;Totaal;Borger-Odoorn;2015;10905.0
1447;Totaal;Borger-Odoorn;2016;10905.0
1448;Totaal;Borger-Odoorn;2017;10885.0
1449;Totaal;Borger-Odoorn;2018;10895.0
1450;Totaal;Borger-Odoorn;2019;10955.0
1451;Totaal;Borger-Odoorn;2020;11050.0
1452;Totaal;Borger-Odoorn;2021;11100.0
1453;Totaal;Borger-Odoorn;2022;11140.0
1454;Totaal;Borger-Odoorn;2023;11175.0
1455;Totaal;Borger-Odoorn;2024;11300.0
1456;Totaal;Borne;2012;8665.0
1457;Totaal;Borne;2013;8845.0
1458;Totaal;Borne;2014;8940.0
1459;Totaal;Borne;2015;9015.0
1460;Totaal;Borne;2016;9085.0
1461;Totaal;Borne;2017;9300.0
1462;Totaal;Borne;2018;9525.0
1463;Totaal;Borne;2019;9610.0
1464;Totaal;Borne;2020;9675.0
1465;Totaal;Borne;2021;9840.0
1466;Totaal;Borne;2022;10010.0
1467;Totaal;Borne;2023;10090.0
1468;Totaal;Borne;2024;10225.0
1469;Totaal;Borsele;2012;9145.0
1470;Totaal;Borsele;2013;9250.0
1471;Totaal;Borsele;2014;9260.0
1472;Totaal;Borsele;2015;9285.0
1473;Totaal;Borsele;2016;9350.0
1474;Totaal;Borsele;2017;9400.0
1475;Totaal;Borsele;2018;9460.0
1476;Totaal;Borsele;2019;9485.0
1477;Totaal;Borsele;2020;9460.0
1478;Totaal;Borsele;2021;9520.0
1479;Totaal;Borsele;2022;9565.0
1480;Totaal;Borsele;2023;9680.0
1481;Totaal;Borsele;2024;9735.0
1482;Totaal;Boskoop;2012;5995.0
1483;Totaal;Boskoop;2013;6090.0
1484;Totaal;Boskoop;2014;
1485;Totaal;Boskoop;2015;
1486;Totaal;Boskoop;2016;
1487;Totaal;Boskoop;2017;
1488;Totaal;Boskoop;2018;
1489;Totaal;Boskoop;2019;
1490;Totaal;Boskoop;2020;
1491;Totaal;Boskoop;2021;
1492;Totaal;Boskoop;2022;
1493;Totaal;Boskoop;2023;
1494;Totaal;Boskoop;2024;
1495;Totaal;Boxmeer;2012;11250.0
1496;Totaal;Boxmeer;2013;11305.0
1497;Totaal;Boxmeer;2014;11430.0
1498;Totaal;Boxmeer;2015;11470.0
1499;Totaal;Boxmeer;2016;11605.0
1500;Totaal;Boxmeer;2017;11810.0
1501;Totaal;Boxmeer;2018;12005.0
1502;Totaal;Boxmeer;2019;12175.0
1503;Totaal;Boxmeer;2020;12370.0
1504;Totaal;Boxmeer;2021;12570.0
1505;Totaal;Boxmeer;2022;
1506;Totaal;Boxmeer;2023;
1507;Totaal;Boxmeer;2024;
1508;Totaal;Boxtel;2012;12365.0
1509;Totaal;Boxtel;2013;12480.0
1510;Totaal;Boxtel;2014;12545.0
1511;Totaal;Boxtel;2015;12645.0
1512;Totaal;Boxtel;2016;12790.0
1513;Totaal;Boxtel;2017;12885.0
1514;Totaal;Boxtel;2018;12980.0
1515;Totaal;Boxtel;2019;13060.0
1516;Totaal;Boxtel;2020;13120.0
1517;Totaal;Boxtel;2021;14070.0
1518;Totaal;Boxtel;2022;14215.0
1519;Totaal;Boxtel;2023;14385.0
1520;Totaal;Boxtel;2024;14560.0
1521;Totaal;Breda;2012;75945.0
1522;Totaal;Breda;2013;77055.0
1523;Totaal;Breda;2014;78035.0
1524;Totaal;Breda;2015;78810.0
1525;Totaal;Breda;2016;79250.0
1526;Totaal;Breda;2017;80165.0
1527;Totaal;Breda;2018;81340.0
1528;Totaal;Breda;2019;81870.0
1529;Totaal;Breda;2020;82265.0
1530;Totaal;Breda;2021;82915.0
1531;Totaal;Breda;2022;83440.0
1532;Totaal;Breda;2023;84150.0
1533;Totaal;Breda;2024;84995.0
1534;Totaal;Brielle;2012;6900.0
1535;Totaal;Brielle;2013;7090.0
1536;Totaal;Brielle;2014;7095.0
1537;Totaal;Brielle;2015;7205.0
1538;Totaal;Brielle;2016;7265.0
1539;Totaal;Brielle;2017;7400.0
1540;Totaal;Brielle;2018;7515.0
1541;Totaal;Brielle;2019;7595.0
1542;Totaal;Brielle;2020;7640.0
1543;Totaal;Brielle;2021;7715.0
1544;Totaal;Brielle;2022;7835.0
1545;Totaal;Brielle;2023;
1546;Totaal;Brielle;2024;
1547;Totaal;Bronckhorst;2012;15070.0
1548;Totaal;Bronckhorst;2013;15140.0
1549;Totaal;Bronckhorst;2014;15365.0
1550;Totaal;Bronckhorst;2015;15390.0
1551;Totaal;Bronckhorst;2016;15380.0
1552;Totaal;Bronckhorst;2017;15425.0
1553;Totaal;Bronckhorst;2018;15505.0
1554;Totaal;Bronckhorst;2019;15510.0
1555;Totaal;Bronckhorst;2020;15530.0
1556;Totaal;Bronckhorst;2021;15575.0
1557;Totaal;Bronckhorst;2022;15660.0
1558;Totaal;Bronckhorst;2023;15730.0
1559;Totaal;Bronckhorst;2024;15765.0
1560;Totaal;Brummen;2012;8800.0
1561;Totaal;Brummen;2013;8840.0
1562;Totaal;Brummen;2014;8875.0
1563;Totaal;Brummen;2015;9010.0
1564;Totaal;Brummen;2016;9030.0
1565;Totaal;Brummen;2017;9010.0
1566;Totaal;Brummen;2018;9035.0
1567;Totaal;Brummen;2019;9025.0
1568;Totaal;Brummen;2020;9095.0
1569;Totaal;Brummen;2021;9180.0
1570;Totaal;Brummen;2022;9280.0
1571;Totaal;Brummen;2023;9370.0
1572;Totaal;Brummen;2024;9535.0
1573;Totaal;Brunssum;2012;13470.0
1574;Totaal;Brunssum;2013;13435.0
1575;Totaal;Brunssum;2014;13440.0
1576;Totaal;Brunssum;2015;13390.0
1577;Totaal;Brunssum;2016;13430.0
1578;Totaal;Brunssum;2017;13460.0
1579;Totaal;Brunssum;2018;13515.0
1580;Totaal;Brunssum;2019;13510.0
1581;Totaal;Brunssum;2020;13460.0
1582;Totaal;Brunssum;2021;13490.0
1583;Totaal;Brunssum;2022;13550.0
1584;Totaal;Brunssum;2023;13475.0
1585;Totaal;Brunssum;2024;13585.0
1586;Totaal;Bunnik;2012;5790.0
1587;Totaal;Bunnik;2013;5890.0
1588;Totaal;Bunnik;2014;5920.0
1589;Totaal;Bunnik;2015;6015.0
1590;Totaal;Bunnik;2016;6070.0
1591;Totaal;Bunnik;2017;6180.0
1592;Totaal;Bunnik;2018;6220.0
1593;Totaal;Bunnik;2019;6210.0
1594;Totaal;Bunnik;2020;6215.0
1595;Totaal;Bunnik;2021;6300.0
1596;Totaal;Bunnik;2022;6410.0
1597;Totaal;Bunnik;2023;6585.0
1598;Totaal;Bunnik;2024;6600.0
1599;Totaal;Bunschoten;2012;7270.0
1600;Totaal;Bunschoten;2013;7360.0
1601;Totaal;Bunschoten;2014;7600.0
1602;Totaal;Bunschoten;2015;7695.0
1603;Totaal;Bunschoten;2016;7770.0
1604;Totaal;Bunschoten;2017;7855.0
1605;Totaal;Bunschoten;2018;7980.0
1606;Totaal;Bunschoten;2019;8135.0
1607;Totaal;Bunschoten;2020;8245.0
1608;Totaal;Bunschoten;2021;8335.0
1609;Totaal;Bunschoten;2022;8500.0
1610;Totaal;Bunschoten;2023;8580.0
1611;Totaal;Bunschoten;2024;8700.0
1612;Totaal;Buren;2012;9870.0
1613;Totaal;Buren;2013;9905.0
1614;Totaal;Buren;2014;10045.0
1615;Totaal;Buren;2015;10160.0
1616;Totaal;Buren;2016;10250.0
1617;Totaal;Buren;2017;10370.0
1618;Totaal;Buren;2018;10460.0
1619;Totaal;Buren;2019;10555.0
1620;Totaal;Buren;2020;10715.0
1621;Totaal;Buren;2021;10885.0
1622;Totaal;Buren;2022;10925.0
1623;Totaal;Buren;2023;11085.0
1624;Totaal;Buren;2024;11150.0
1625;Totaal;Bussum;2012;14265.0
1626;Totaal;Bussum;2013;14405.0
1627;Totaal;Bussum;2014;14795.0
1628;Totaal;Bussum;2015;14960.0
1629;Totaal;Bussum;2016;
1630;Totaal;Bussum;2017;
1631;Totaal;Bussum;2018;
1632;Totaal;Bussum;2019;
1633;Totaal;Bussum;2020;
1634;Totaal;Bussum;2021;
1635;Totaal;Bussum;2022;
1636;Totaal;Bussum;2023;
1637;Totaal;Bussum;2024;
1638;Totaal;Capelle aan den IJssel;2012;29145.0
1639;Totaal;Capelle aan den IJssel;2013;29265.0
1640;Totaal;Capelle aan den IJssel;2014;29560.0
1641;Totaal;Capelle aan den IJssel;2015;29725.0
1642;Totaal;Capelle aan den IJssel;2016;29820.0
1643;Totaal;Capelle aan den IJssel;2017;29890.0
1644;Totaal;Capelle aan den IJssel;2018;30070.0
1645;Totaal;Capelle aan den IJssel;2019;30170.0
1646;Totaal;Capelle aan den IJssel;2020;30415.0
1647;Totaal;Capelle aan den IJssel;2021;30675.0
1648;Totaal;Capelle aan den IJssel;2022;30555.0
1649;Totaal;Capelle aan den IJssel;2023;30595.0
1650;Totaal;Capelle aan den IJssel;2024;30695.0
1651;Totaal;Castricum;2012;14520.0
1652;Totaal;Castricum;2013;14625.0
1653;Totaal;Castricum;2014;14780.0
1654;Totaal;Castricum;2015;14955.0
1655;Totaal;Castricum;2016;15100.0
1656;Totaal;Castricum;2017;15420.0
1657;Totaal;Castricum;2018;15610.0
1658;Totaal;Castricum;2019;15680.0
1659;Totaal;Castricum;2020;15745.0
1660;Totaal;Castricum;2021;15895.0
1661;Totaal;Castricum;2022;16060.0
1662;Totaal;Castricum;2023;16025.0
1663;Totaal;Castricum;2024;16185.0
1664;Totaal;Coevorden;2012;14905.0
1665;Totaal;Coevorden;2013;14960.0
1666;Totaal;Coevorden;2014;15280.0
1667;Totaal;Coevorden;2015;15225.0
1668;Totaal;Coevorden;2016;15235.0
1669;Totaal;Coevorden;2017;15250.0
1670;Totaal;Coevorden;2018;15300.0
1671;Totaal;Coevorden;2019;15360.0
1672;Totaal;Coevorden;2020;15430.0
1673;Totaal;Coevorden;2021;15515.0
1674;Totaal;Coevorden;2022;15635.0
1675;Totaal;Coevorden;2023;15685.0
1676;Totaal;Coevorden;2024;15800.0
1677;Totaal;Cranendonck;2012;8305.0
1678;Totaal;Cranendonck;2013;8325.0
1679;Totaal;Cranendonck;2014;8415.0
1680;Totaal;Cranendonck;2015;8515.0
1681;Totaal;Cranendonck;2016;8560.0
1682;Totaal;Cranendonck;2017;8595.0
1683;Totaal;Cranendonck;2018;8640.0
1684;Totaal;Cranendonck;2019;8700.0
1685;Totaal;Cranendonck;2020;8750.0
1686;Totaal;Cranendonck;2021;8770.0
1687;Totaal;Cranendonck;2022;8865.0
1688;Totaal;Cranendonck;2023;8910.0
1689;Totaal;Cranendonck;2024;8985.0
1690;Totaal;Cromstrijen;2012;5355.0
1691;Totaal;Cromstrijen;2013;5350.0
1692;Totaal;Cromstrijen;2014;5375.0
1693;Totaal;Cromstrijen;2015;5440.0
1694;Totaal;Cromstrijen;2016;5445.0
1695;Totaal;Cromstrijen;2017;5465.0
1696;Totaal;Cromstrijen;2018;5475.0
1697;Totaal;Cromstrijen;2019;
1698;Totaal;Cromstrijen;2020;
1699;Totaal;Cromstrijen;2021;
1700;Totaal;Cromstrijen;2022;
1701;Totaal;Cromstrijen;2023;
1702;Totaal;Cromstrijen;2024;
1703;Totaal;Cuijk;2012;10000.0
1704;Totaal;Cuijk;2013;10150.0
1705;Totaal;Cuijk;2014;10235.0
1706;Totaal;Cuijk;2015;10270.0
1707;Totaal;Cuijk;2016;10370.0
1708;Totaal;Cuijk;2017;10435.0
1709;Totaal;Cuijk;2018;10675.0
1710;Totaal;Cuijk;2019;10695.0
1711;Totaal;Cuijk;2020;10835.0
1712;Totaal;Cuijk;2021;11115.0
1713;Totaal;Cuijk;2022;
1714;Totaal;Cuijk;2023;
1715;Totaal;Cuijk;2024;
1716;Totaal;Culemborg;2012;11100.0
1717;Totaal;Culemborg;2013;11175.0
1718;Totaal;Culemborg;2014;11210.0
1719;Totaal;Culemborg;2015;11300.0
1720;Totaal;Culemborg;2016;11495.0
1721;Totaal;Culemborg;2017;11730.0
1722;Totaal;Culemborg;2018;11945.0
1723;Totaal;Culemborg;2019;12115.0
1724;Totaal;Culemborg;2020;12365.0
1725;Totaal;Culemborg;2021;12535.0
1726;Totaal;Culemborg;2022;12680.0
1727;Totaal;Culemborg;2023;12780.0
1728;Totaal;Culemborg;2024;12950.0
1729;Totaal;Dalfsen;2012;10540.0
1730;Totaal;Dalfsen;2013;10690.0
1731;Totaal;Dalfsen;2014;10835.0
1732;Totaal;Dalfsen;2015;10930.0
1733;Totaal;Dalfsen;2016;11030.0
1734;Totaal;Dalfsen;2017;11165.0
1735;Totaal;Dalfsen;2018;11235.0
1736;Totaal;Dalfsen;2019;11395.0
1737;Totaal;Dalfsen;2020;11550.0
1738;Totaal;Dalfsen;2021;11760.0
1739;Totaal;Dalfsen;2022;11880.0
1740;Totaal;Dalfsen;2023;12000.0
1741;Totaal;Dalfsen;2024;12090.0
1742;Totaal;Dantumadiel;2012;7595.0
1743;Totaal;Dantumadiel;2013;7610.0
1744;Totaal;Dantumadiel;2014;7795.0
1745;Totaal;Dantumadiel;2015;7810.0
1746;Totaal;Dantumadiel;2016;7825.0
1747;Totaal;Dantumadiel;2017;7835.0
1748;Totaal;Dantumadiel;2018;7880.0
1749;Totaal;Dantumadiel;2019;7930.0
1750;Totaal;Dantumadiel;2020;7970.0
1751;Totaal;Dantumadiel;2021;8030.0
1752;Totaal;Dantumadiel;2022;8070.0
1753;Totaal;Dantumadiel;2023;8085.0
1754;Totaal;Dantumadiel;2024;8090.0
1755;Totaal;Delft;2012;45870.0
1756;Totaal;Delft;2013;46120.0
1757;Totaal;Delft;2014;46425.0
1758;Totaal;Delft;2015;47005.0
1759;Totaal;Delft;2016;47485.0
1760;Totaal;Delft;2017;47825.0
1761;Totaal;Delft;2018;47880.0
1762;Totaal;Delft;2019;48470.0
1763;Totaal;Delft;2020;48845.0
1764;Totaal;Delft;2021;49175.0
1765;Totaal;Delft;2022;50050.0
1766;Totaal;Delft;2023;50480.0
1767;Totaal;Delft;2024;51930.0
1768;Totaal;Delfzijl;2012;11380.0
1769;Totaal;Delfzijl;2013;11370.0
1770;Totaal;Delfzijl;2014;11490.0
1771;Totaal;Delfzijl;2015;11470.0
1772;Totaal;Delfzijl;2016;11425.0
1773;Totaal;Delfzijl;2017;11365.0
1774;Totaal;Delfzijl;2018;11450.0
1775;Totaal;Delfzijl;2019;11400.0
1776;Totaal;Delfzijl;2020;11390.0
1777;Totaal;Delfzijl;2021;
1778;Totaal;Delfzijl;2022;
1779;Totaal;Delfzijl;2023;
1780;Totaal;Delfzijl;2024;
1781;Totaal;Deurne;2012;12635.0
1782;Totaal;Deurne;2013;12695.0
1783;Totaal;Deurne;2014;12775.0
1784;Totaal;Deurne;2015;12980.0
1785;Totaal;Deurne;2016;13095.0
1786;Totaal;Deurne;2017;13170.0
1787;Totaal;Deurne;2018;13320.0
1788;Totaal;Deurne;2019;13520.0
1789;Totaal;Deurne;2020;13625.0
1790;Totaal;Deurne;2021;13685.0
1791;Totaal;Deurne;2022;13860.0
1792;Totaal;Deurne;2023;13995.0
1793;Totaal;Deurne;2024;14090.0
1794;Totaal;Deventer;2012;41775.0
1795;Totaal;Deventer;2013;41745.0
1796;Totaal;Deventer;2014;41860.0
1797;Totaal;Deventer;2015;42275.0
1798;Totaal;Deventer;2016;42700.0
1799;Totaal;Deventer;2017;43510.0
1800;Totaal;Deventer;2018;43890.0
1801;Totaal;Deventer;2019;44220.0
1802;Totaal;Deventer;2020;45010.0
1803;Totaal;Deventer;2021;45325.0
1804;Totaal;Deventer;2022;45725.0
1805;Totaal;Deventer;2023;46010.0
1806;Totaal;Deventer;2024;46545.0
1807;Totaal;Diemen;2012;11335.0
1808;Totaal;Diemen;2013;11430.0
1809;Totaal;Diemen;2014;12035.0
1810;Totaal;Diemen;2015;12575.0
1811;Totaal;Diemen;2016;12685.0
1812;Totaal;Diemen;2017;12280.0
1813;Totaal;Diemen;2018;12655.0
1814;Totaal;Diemen;2019;13180.0
1815;Totaal;Diemen;2020;14165.0
1816;Totaal;Diemen;2021;14530.0
1817;Totaal;Diemen;2022;14840.0
1818;Totaal;Diemen;2023;15150.0
1819;Totaal;Diemen;2024;15185.0
1820;Totaal;Dijk en Waard;2012;
1821;Totaal;Dijk en Waard;2013;
1822;Totaal;Dijk en Waard;2014;
1823;Totaal;Dijk en Waard;2015;
1824;Totaal;Dijk en Waard;2016;
1825;Totaal;Dijk en Waard;2017;
1826;Totaal;Dijk en Waard;2018;
1827;Totaal;Dijk en Waard;2019;
1828;Totaal;Dijk en Waard;2020;
1829;Totaal;Dijk en Waard;2021;
1830;Totaal;Dijk en Waard;2022;36260.0
1831;Totaal;Dijk en Waard;2023;36955.0
1832;Totaal;Dijk en Waard;2024;37545.0
1833;Totaal;Dinkelland;2012;9595.0
1834;Totaal;Dinkelland;2013;9675.0
1835;Totaal;Dinkelland;2014;9795.0
1836;Totaal;Dinkelland;2015;9865.0
1837;Totaal;Dinkelland;2016;9925.0
1838;Totaal;Dinkelland;2017;10055.0
1839;Totaal;Dinkelland;2018;10185.0
1840;Totaal;Dinkelland;2019;10280.0
1841;Totaal;Dinkelland;2020;10365.0
1842;Totaal;Dinkelland;2021;10480.0
1843;Totaal;Dinkelland;2022;10560.0
1844;Totaal;Dinkelland;2023;10590.0
1845;Totaal;Dinkelland;2024;10690.0
1846;Totaal;Dirksland;2012;3335.0
1847;Totaal;Dirksland;2013;
1848;Totaal;Dirksland;2014;
1849;Totaal;Dirksland;2015;
1850;Totaal;Dirksland;2016;
1851;Totaal;Dirksland;2017;
1852;Totaal;Dirksland;2018;
1853;Totaal;Dirksland;2019;
1854;Totaal;Dirksland;2020;
1855;Totaal;Dirksland;2021;
1856;Totaal;Dirksland;2022;
1857;Totaal;Dirksland;2023;
1858;Totaal;Dirksland;2024;
1859;Totaal;Doesburg;2012;4980.0
1860;Totaal;Doesburg;2013;5010.0
1861;Totaal;Doesburg;2014;5035.0
1862;Totaal;Doesburg;2015;5055.0
1863;Totaal;Doesburg;2016;5095.0
1864;Totaal;Doesburg;2017;5105.0
1865;Totaal;Doesburg;2018;5155.0
1866;Totaal;Doesburg;2019;5140.0
1867;Totaal;Doesburg;2020;5135.0
1868;Totaal;Doesburg;2021;5165.0
1869;Totaal;Doesburg;2022;5235.0
1870;Totaal;Doesburg;2023;5270.0
1871;Totaal;Doesburg;2024;5330.0
1872;Totaal;Doetinchem;2012;23775.0
1873;Totaal;Doetinchem;2013;23990.0
1874;Totaal;Doetinchem;2014;24230.0
1875;Totaal;Doetinchem;2015;24410.0
1876;Totaal;Doetinchem;2016;24535.0
1877;Totaal;Doetinchem;2017;24800.0
1878;Totaal;Doetinchem;2018;25080.0
1879;Totaal;Doetinchem;2019;25245.0
1880;Totaal;Doetinchem;2020;25485.0
1881;Totaal;Doetinchem;2021;25745.0
1882;Totaal;Doetinchem;2022;25965.0
1883;Totaal;Doetinchem;2023;26135.0
1884;Totaal;Doetinchem;2024;26385.0
1885;Totaal;Dongen;2012;10235.0
1886;Totaal;Dongen;2013;10415.0
1887;Totaal;Dongen;2014;10455.0
1888;Totaal;Dongen;2015;10540.0
1889;Totaal;Dongen;2016;10575.0
1890;Totaal;Dongen;2017;10655.0
1891;Totaal;Dongen;2018;10815.0
1892;Totaal;Dongen;2019;10935.0
1893;Totaal;Dongen;2020;11005.0
1894;Totaal;Dongen;2021;11180.0
1895;Totaal;Dongen;2022;11245.0
1896;Totaal;Dongen;2023;11395.0
1897;Totaal;Dongen;2024;11490.0
1898;Totaal;Dongeradeel;2012;10080.0
1899;Totaal;Dongeradeel;2013;10115.0
1900;Totaal;Dongeradeel;2014;10325.0
1901;Totaal;Dongeradeel;2015;10320.0
1902;Totaal;Dongeradeel;2016;10350.0
1903;Totaal;Dongeradeel;2017;10390.0
1904;Totaal;Dongeradeel;2018;10400.0
1905;Totaal;Dongeradeel;2019;
1906;Totaal;Dongeradeel;2020;
1907;Totaal;Dongeradeel;2021;
1908;Totaal;Dongeradeel;2022;
1909;Totaal;Dongeradeel;2023;
1910;Totaal;Dongeradeel;2024;
1911;Totaal;Dordrecht;2012;51825.0
1912;Totaal;Dordrecht;2013;51925.0
1913;Totaal;Dordrecht;2014;52170.0
1914;Totaal;Dordrecht;2015;52395.0
1915;Totaal;Dordrecht;2016;52585.0
1916;Totaal;Dordrecht;2017;52620.0
1917;Totaal;Dordrecht;2018;52685.0
1918;Totaal;Dordrecht;2019;52965.0
1919;Totaal;Dordrecht;2020;53275.0
1920;Totaal;Dordrecht;2021;53515.0
1921;Totaal;Dordrecht;2022;53900.0
1922;Totaal;Dordrecht;2023;54255.0
1923;Totaal;Dordrecht;2024;55015.0
1924;Totaal;Drechterland;2012;7655.0
1925;Totaal;Drechterland;2013;7700.0
1926;Totaal;Drechterland;2014;7800.0
1927;Totaal;Drechterland;2015;7845.0
1928;Totaal;Drechterland;2016;7890.0
1929;Totaal;Drechterland;2017;7935.0
1930;Totaal;Drechterland;2018;7965.0
1931;Totaal;Drechterland;2019;8040.0
1932;Totaal;Drechterland;2020;8150.0
1933;Totaal;Drechterland;2021;8190.0
1934;Totaal;Drechterland;2022;8280.0
1935;Totaal;Drechterland;2023;8435.0
1936;Totaal;Drechterland;2024;8560.0
1937;Totaal;Drimmelen;2012;10725.0
1938;Totaal;Drimmelen;2013;10855.0
1939;Totaal;Drimmelen;2014;11015.0
1940;Totaal;Drimmelen;2015;11095.0
1941;Totaal;Drimmelen;2016;11175.0
1942;Totaal;Drimmelen;2017;11235.0
1943;Totaal;Drimmelen;2018;11375.0
1944;Totaal;Drimmelen;2019;11420.0
1945;Totaal;Drimmelen;2020;11480.0
1946;Totaal;Drimmelen;2021;11545.0
1947;Totaal;Drimmelen;2022;11695.0
1948;Totaal;Drimmelen;2023;11835.0
1949;Totaal;Drimmelen;2024;11970.0
1950;Totaal;Dronten;2012;15610.0
1951;Totaal;Dronten;2013;15775.0
1952;Totaal;Dronten;2014;15860.0
1953;Totaal;Dronten;2015;15970.0
1954;Totaal;Dronten;2016;16160.0
1955;Totaal;Dronten;2017;16340.0
1956;Totaal;Dronten;2018;16450.0
1957;Totaal;Dronten;2019;16630.0
1958;Totaal;Dronten;2020;16920.0
1959;Totaal;Dronten;2021;17265.0
1960;Totaal;Dronten;2022;17700.0
1961;Totaal;Dronten;2023;17975.0
1962;Totaal;Dronten;2024;18190.0
1963;Totaal;Druten;2012;7075.0
1964;Totaal;Druten;2013;7120.0
1965;Totaal;Druten;2014;7250.0
1966;Totaal;Druten;2015;7380.0
1967;Totaal;Druten;2016;7500.0
1968;Totaal;Druten;2017;7605.0
1969;Totaal;Druten;2018;7730.0
1970;Totaal;Druten;2019;7780.0
1971;Totaal;Druten;2020;7880.0
1972;Totaal;Druten;2021;7955.0
1973;Totaal;Druten;2022;8035.0
1974;Totaal;Druten;2023;8105.0
1975;Totaal;Druten;2024;8205.0
1976;Totaal;Duiven;2012;10135.0
1977;Totaal;Duiven;2013;10260.0
1978;Totaal;Duiven;2014;10380.0
1979;Totaal;Duiven;2015;10420.0
1980;Totaal;Duiven;2016;10455.0
1981;Totaal;Duiven;2017;10500.0
1982;Totaal;Duiven;2018;10565.0
1983;Totaal;Duiven;2019;10580.0
1984;Totaal;Duiven;2020;10585.0
1985;Totaal;Duiven;2021;10625.0
1986;Totaal;Duiven;2022;10630.0
1987;Totaal;Duiven;2023;10675.0
1988;Totaal;Duiven;2024;10700.0
1989;Totaal;Echt-Susteren;2012;13610.0
1990;Totaal;Echt-Susteren;2013;13620.0
1991;Totaal;Echt-Susteren;2014;13640.0
1992;Totaal;Echt-Susteren;2015;13705.0
1993;Totaal;Echt-Susteren;2016;14030.0
1994;Totaal;Echt-Susteren;2017;14055.0
1995;Totaal;Echt-Susteren;2018;14075.0
1996;Totaal;Echt-Susteren;2019;14150.0
1997;Totaal;Echt-Susteren;2020;14170.0
1998;Totaal;Echt-Susteren;2021;14270.0
1999;Totaal;Echt-Susteren;2022;14345.0
2000;Totaal;Echt-Susteren;2023;14440.0
2001;Totaal;Echt-Susteren;2024;14550.0
2002;Totaal;Edam-Volendam;2012;11260.0
2003;Totaal;Edam-Volendam;2013;11295.0
2004;Totaal;Edam-Volendam;2014;11535.0
2005;Totaal;Edam-Volendam;2015;11745.0
2006;Totaal;Edam-Volendam;2016;14340.0
2007;Totaal;Edam-Volendam;2017;14445.0
2008;Totaal;Edam-Volendam;2018;14560.0
2009;Totaal;Edam-Volendam;2019;14695.0
2010;Totaal;Edam-Volendam;2020;14760.0
2011;Totaal;Edam-Volendam;2021;14965.0
2012;Totaal;Edam-Volendam;2022;15185.0
2013;Totaal;Edam-Volendam;2023;15240.0
2014;Totaal;Edam-Volendam;2024;15410.0
2015;Totaal;Ede;2012;41430.0
2016;Totaal;Ede;2013;41940.0
2017;Totaal;Ede;2014;42685.0
2018;Totaal;Ede;2015;43285.0
2019;Totaal;Ede;2016;43980.0
2020;Totaal;Ede;2017;44750.0
2021;Totaal;Ede;2018;45465.0
2022;Totaal;Ede;2019;46265.0
2023;Totaal;Ede;2020;47190.0
2024;Totaal;Ede;2021;47935.0
2025;Totaal;Ede;2022;48645.0
2026;Totaal;Ede;2023;49330.0
2027;Totaal;Ede;2024;50260.0
2028;Totaal;Eemnes;2012;3540.0
2029;Totaal;Eemnes;2013;3545.0
2030;Totaal;Eemnes;2014;3565.0
2031;Totaal;Eemnes;2015;3605.0
2032;Totaal;Eemnes;2016;3675.0
2033;Totaal;Eemnes;2017;3770.0
2034;Totaal;Eemnes;2018;3805.0
2035;Totaal;Eemnes;2019;3810.0
2036;Totaal;Eemnes;2020;3905.0
2037;Totaal;Eemnes;2021;3975.0
2038;Totaal;Eemnes;2022;3990.0
2039;Totaal;Eemnes;2023;4035.0
2040;Totaal;Eemnes;2024;4170.0
2041;Totaal;Eemsdelta;2012;
2042;Totaal;Eemsdelta;2013;
2043;Totaal;Eemsdelta;2014;
2044;Totaal;Eemsdelta;2015;
2045;Totaal;Eemsdelta;2016;
2046;Totaal;Eemsdelta;2017;
2047;Totaal;Eemsdelta;2018;
2048;Totaal;Eemsdelta;2019;
2049;Totaal;Eemsdelta;2020;
2050;Totaal;Eemsdelta;2021;21360.0
2051;Totaal;Eemsdelta;2022;21230.0
2052;Totaal;Eemsdelta;2023;21265.0
2053;Totaal;Eemsdelta;2024;21165.0
2054;Totaal;Eemsmond;2012;6960.0
2055;Totaal;Eemsmond;2013;6935.0
2056;Totaal;Eemsmond;2014;6960.0
2057;Totaal;Eemsmond;2015;6995.0
2058;Totaal;Eemsmond;2016;7055.0
