ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
4039;4211 Wegenbouw-, stratenmakersbedrijven;2016;11643.0
4040;42111 Wegenbouw;2009;8324.0
4041;42111 Wegenbouw;2010;7906.0
4042;42111 Wegenbouw;2011;8049.0
4043;42111 Wegenbouw;2012;7435.0
4044;42111 Wegenbouw;2013;7346.0
4045;42111 Wegenbouw;2014;7114.0
4046;42111 Wegenbouw;2015;6401.0
4047;42111 Wegenbouw;2016;5896.0
4048;42112 Stratenmakersbedrijven;2009;5612.0
4049;42112 Stratenmakersbedrijven;2010;5644.0
4050;42112 Stratenmakersbedrijven;2011;5760.0
4051;42112 Stratenmakersbedrijven;2012;5694.0
4052;42112 Stratenmakersbedrijven;2013;5547.0
4053;42112 Stratenmakersbedrijven;2014;5351.0
4054;42112 Stratenmakersbedrijven;2015;5482.0
4055;42112 Stratenmakersbedrijven;2016;5747.0
4056;4212 Aanleg van spoorwegen;2009;608.0
4057;4212 Aanleg van spoorwegen;2010;377.0
4058;4212 Aanleg van spoorwegen;2011;578.0
4059;4212 Aanleg van spoorwegen;2012;1545.0
4060;4212 Aanleg van spoorwegen;2013;1591.0
4061;4212 Aanleg van spoorwegen;2014;1655.0
4062;4212 Aanleg van spoorwegen;2015;1262.0
4063;4212 Aanleg van spoorwegen;2016;1299.0
4064;4213 Bouw van viaducten en tunnels;2009;477.0
4065;4213 Bouw van viaducten en tunnels;2010;435.0
4066;4213 Bouw van viaducten en tunnels;2011;438.0
4067;4213 Bouw van viaducten en tunnels;2012;379.0
4068;4213 Bouw van viaducten en tunnels;2013;346.0
4069;4213 Bouw van viaducten en tunnels;2014;232.0
4070;4213 Bouw van viaducten en tunnels;2015;187.0
4071;4213 Bouw van viaducten en tunnels;2016;179.0
4072;422 Buizen- en kabelleggers;2009;6865.0
4073;422 Buizen- en kabelleggers;2010;7709.0
4074;422 Buizen- en kabelleggers;2011;6931.0
4075;422 Buizen- en kabelleggers;2012;7581.0
4076;422 Buizen- en kabelleggers;2013;7173.0
4077;422 Buizen- en kabelleggers;2014;8448.0
4078;422 Buizen- en kabelleggers;2015;6840.0
4079;422 Buizen- en kabelleggers;2016;5888.0
4080;4221 Buizenleggers;2009;650.0
4081;4221 Buizenleggers;2010;731.0
4082;4221 Buizenleggers;2011;1201.0
4083;4221 Buizenleggers;2012;1217.0
4084;4221 Buizenleggers;2013;1256.0
4085;4221 Buizenleggers;2014;2257.0
4086;4221 Buizenleggers;2015;1120.0
4087;4221 Buizenleggers;2016;1278.0
4088;4222 Kabelleggers;2009;6215.0
4089;4222 Kabelleggers;2010;6978.0
4090;4222 Kabelleggers;2011;5730.0
4091;4222 Kabelleggers;2012;6364.0
4092;4222 Kabelleggers;2013;5917.0
4093;4222 Kabelleggers;2014;6191.0
4094;4222 Kabelleggers;2015;5720.0
4095;4222 Kabelleggers;2016;4610.0
4096;429 Overige civieltechnische bouw;2009;869.0
4097;429 Overige civieltechnische bouw;2010;849.0
4098;429 Overige civieltechnische bouw;2011;950.0
4099;429 Overige civieltechnische bouw;2012;1044.0
4100;429 Overige civieltechnische bouw;2013;1053.0
4101;429 Overige civieltechnische bouw;2014;1029.0
4102;429 Overige civieltechnische bouw;2015;1194.0
4103;429 Overige civieltechnische bouw;2016;1101.0
4104;4291 Natte waterbouw;2009;814.0
4105;4291 Natte waterbouw;2010;782.0
4106;4291 Natte waterbouw;2011;879.0
4107;4291 Natte waterbouw;2012;826.0
4108;4291 Natte waterbouw;2013;808.0
4109;4291 Natte waterbouw;2014;811.0
4110;4291 Natte waterbouw;2015;886.0
4111;4291 Natte waterbouw;2016;916.0
4112;4299 Overige civieltechnische bouw;2009;55.0
4113;4299 Overige civieltechnische bouw;2010;67.0
4114;4299 Overige civieltechnische bouw;2011;71.0
4115;4299 Overige civieltechnische bouw;2012;218.0
4116;4299 Overige civieltechnische bouw;2013;245.0
4117;4299 Overige civieltechnische bouw;2014;218.0
4118;4299 Overige civieltechnische bouw;2015;308.0
4119;4299 Overige civieltechnische bouw;2016;185.0
4120;43 Gespecialiseerde bouw;2009;150608.0
4121;43 Gespecialiseerde bouw;2010;148004.0
4122;43 Gespecialiseerde bouw;2011;152467.0
4123;43 Gespecialiseerde bouw;2012;149577.0
4124;43 Gespecialiseerde bouw;2013;143897.0
4125;43 Gespecialiseerde bouw;2014;141942.0
4126;43 Gespecialiseerde bouw;2015;142643.0
4127;43 Gespecialiseerde bouw;2016;149392.0
4128;431 Sloopbedrijven en grondwerk;2009;8798.0
4129;431 Sloopbedrijven en grondwerk;2010;9414.0
4130;431 Sloopbedrijven en grondwerk;2011;9735.0
4131;431 Sloopbedrijven en grondwerk;2012;9577.0
4132;431 Sloopbedrijven en grondwerk;2013;9703.0
4133;431 Sloopbedrijven en grondwerk;2014;9758.0
4134;431 Sloopbedrijven en grondwerk;2015;10595.0
4135;431 Sloopbedrijven en grondwerk;2016;11080.0
4136;4311 Sloopbedrijven;2009;2554.0
4137;4311 Sloopbedrijven;2010;2618.0
4138;4311 Sloopbedrijven;2011;2636.0
4139;4311 Sloopbedrijven;2012;2472.0
4140;4311 Sloopbedrijven;2013;2452.0
4141;4311 Sloopbedrijven;2014;2367.0
4142;4311 Sloopbedrijven;2015;2424.0
4143;4311 Sloopbedrijven;2016;2553.0
4144;4312 Grondverzetbedrijven;2009;6216.0
4145;4312 Grondverzetbedrijven;2010;6775.0
4146;4312 Grondverzetbedrijven;2011;7058.0
4147;4312 Grondverzetbedrijven;2012;7058.0
4148;4312 Grondverzetbedrijven;2013;7200.0
4149;4312 Grondverzetbedrijven;2014;7342.0
4150;4312 Grondverzetbedrijven;2015;8121.0
4151;4312 Grondverzetbedrijven;2016;8470.0
4152;4313 Proefboorbedrijven;2009;28.0
4153;4313 Proefboorbedrijven;2010;21.0
4154;4313 Proefboorbedrijven;2011;41.0
4155;4313 Proefboorbedrijven;2012;47.0
4156;4313 Proefboorbedrijven;2013;51.0
4157;4313 Proefboorbedrijven;2014;49.0
4158;4313 Proefboorbedrijven;2015;50.0
4159;4313 Proefboorbedrijven;2016;57.0
4160;432 Bouwinstallatie;2009;60453.0
4161;432 Bouwinstallatie;2010;57455.0
4162;432 Bouwinstallatie;2011;61524.0
4163;432 Bouwinstallatie;2012;60440.0
4164;432 Bouwinstallatie;2013;58310.0
4165;432 Bouwinstallatie;2014;57283.0
4166;432 Bouwinstallatie;2015;56422.0
4167;432 Bouwinstallatie;2016;59364.0
4168;4321 Elektrotechnische bouwinstallatie;2009;24758.0
4169;4321 Elektrotechnische bouwinstallatie;2010;22529.0
4170;4321 Elektrotechnische bouwinstallatie;2011;23716.0
4171;4321 Elektrotechnische bouwinstallatie;2012;23287.0
4172;4321 Elektrotechnische bouwinstallatie;2013;22275.0
4173;4321 Elektrotechnische bouwinstallatie;2014;22125.0
4174;4321 Elektrotechnische bouwinstallatie;2015;21465.0
4175;4321 Elektrotechnische bouwinstallatie;2016;22457.0
4176;4322 Loodgieters en installatiebedrijven;2009;32765.0
4177;4322 Loodgieters en installatiebedrijven;2010;31953.0
4178;4322 Loodgieters en installatiebedrijven;2011;32830.0
4179;4322 Loodgieters en installatiebedrijven;2012;32094.0
4180;4322 Loodgieters en installatiebedrijven;2013;31071.0
4181;4322 Loodgieters en installatiebedrijven;2014;30494.0
4182;4322 Loodgieters en installatiebedrijven;2015;30274.0
4183;4322 Loodgieters en installatiebedrijven;2016;31718.0
4184;43221 Loodgieters- en fittersbedrijven;2009;20390.0
4185;43221 Loodgieters- en fittersbedrijven;2010;19742.0
4186;43221 Loodgieters- en fittersbedrijven;2011;20427.0
4187;43221 Loodgieters- en fittersbedrijven;2012;20090.0
4188;43221 Loodgieters- en fittersbedrijven;2013;19243.0
4189;43221 Loodgieters- en fittersbedrijven;2014;18903.0
4190;43221 Loodgieters- en fittersbedrijven;2015;18520.0
4191;43221 Loodgieters- en fittersbedrijven;2016;18964.0
4192;43222 Verwarmingsinstallatiebedrijven;2009;12375.0
4193;43222 Verwarmingsinstallatiebedrijven;2010;12211.0
