ID;Bedrijfsactiviteiten;Grootteklassen;Perioden;Bedrijven_1;WerknemersUltimoSeptember_2;TotaalProductiewaarde_3;IndustrieleVerkopen_4;VoorraadmutatiesProducten_5;MargeHandelOvOpbrengsten_6;TotaalVerbruikswaarde_7;IndustrieleInkopen_8;VoorraadmutatiesGrondEnHulpstoffen_9;Energieverbruik_10;OverigeBedrijfskosten_11;TotaalToegevoegdeWaarde_12;Arbeidskosten_13;HeffingenEnBelastingen_14;TotaalBrutoBedrijfsresultaat_15;SaldoInterest_16;SaldoOverigeBatenEnLasten_17;AfschrijvingenOpVasteActiva_18;ResultaatVoorBelastingen_19;CodeBedrijfsactiviteit_20
234;DK Machine- en apparatenindustrie;0 tot 20 werknemers;1998;4061;187.0;2204.0;2003.0;14.0;187.0;1297.0;1002.0;24.0;17.0;302.0;906.0;521.0;1.0;384.0;-20.0;33.0;82.0;315.0;DK    
235;DK Machine- en apparatenindustrie;0 tot 20 werknemers;1999;4201;165.0;1953.0;1750.0;11.0;192.0;1139.0;846.0;5.0;17.0;281.0;814.0;492.0;0.0;322.0;-21.0;3.0;75.0;231.0;DK    
236;DK Machine- en apparatenindustrie;20 of meer werknemers;1996;890;687.0;9153.0;8571.0;202.0;380.0;5943.0;4744.0;-2.0;57.0;1140.0;3210.0;2296.0;-10.0;924.0;-62.0;-82.0;255.0;526.0;DK    
237;DK Machine- en apparatenindustrie;20 of meer werknemers;1997;891;681.0;9798.0;9169.0;239.0;390.0;6414.0;5222.0;47.0;59.0;1180.0;3384.0;2336.0;-12.0;1060.0;-65.0;-69.0;268.0;659.0;DK    
238;DK Machine- en apparatenindustrie;20 of meer werknemers;1998;915;711.0;10511.0;9828.0;254.0;429.0;7018.0;5615.0;71.0;60.0;1414.0;3493.0;2570.0;-48.0;971.0;-64.0;-80.0;290.0;537.0;DK    
239;DK Machine- en apparatenindustrie;20 of meer werknemers;1999;957;726.0;10917.0;10408.0;3.0;506.0;7308.0;5887.0;0.0;62.0;1359.0;3608.0;2685.0;-60.0;983.0;-69.0;20.0;313.0;623.0;DK    
240;DL Elektrische en optische apparatenind;0 of meer werknemers;1996;4719;1001.0;13742.0;11399.0;136.0;2207.0;8776.0;5982.0;-25.0;106.0;2663.0;4966.0;3491.0;-70.0;1545.0;-154.0;-30.0;658.0;703.0;DL    
241;DL Elektrische en optische apparatenind;0 of meer werknemers;1997;4895;959.0;15601.0;12887.0;112.0;2602.0;10311.0;6470.0;-1.0;110.0;3730.0;5290.0;3478.0;-64.0;1876.0;-136.0;49.0;614.0;1174.0;DL    
242;DL Elektrische en optische apparatenind;0 of meer werknemers;1998;4903;942.0;16323.0;13216.0;47.0;3060.0;11040.0;6827.0;-24.0;108.0;4081.0;5283.0;3536.0;-82.0;1829.0;-116.0;121.0;633.0;1201.0;DL    
243;DL Elektrische en optische apparatenind;0 of meer werknemers;1999;5118;918.0;17028.0;13241.0;137.0;3650.0;11841.0;6788.0;17.0;108.0;4962.0;5187.0;3574.0;-71.0;1684.0;-118.0;321.0;685.0;1201.0;DL    
244;DL Elektrische en optische apparatenind;0 tot 20 werknemers;1996;4326;115.0;1171.0;1023.0;9.0;139.0;658.0;468.0;7.0;8.0;189.0;513.0;307.0;-3.0;209.0;-20.0;-3.0;44.0;143.0;DL    
245;DL Elektrische en optische apparatenind;0 tot 20 werknemers;1997;4479;128.0;1176.0;1057.0;3.0;116.0;658.0;464.0;0.0;9.0;185.0;517.0;301.0;-3.0;219.0;-14.0;5.0;43.0;169.0;DL    
246;DL Elektrische en optische apparatenind;0 tot 20 werknemers;1998;4489;125.0;1198.0;1084.0;-1.0;115.0;657.0;464.0;7.0;10.0;190.0;541.0;327.0;-2.0;216.0;-13.0;0.0;50.0;153.0;DL    
247;DL Elektrische en optische apparatenind;0 tot 20 werknemers;1999;4678;128.0;1290.0;1165.0;-2.0;127.0;699.0;488.0;2.0;11.0;202.0;590.0;347.0;-2.0;245.0;-16.0;2.0;58.0;174.0;DL    
248;DL Elektrische en optische apparatenind;20 of meer werknemers;1996;393;886.0;12571.0;10376.0;127.0;2068.0;8117.0;5513.0;-32.0;98.0;2474.0;4453.0;3185.0;-68.0;1336.0;-134.0;-27.0;614.0;560.0;DL    
249;DL Elektrische en optische apparatenind;20 of meer werknemers;1997;416;832.0;14425.0;11830.0;109.0;2486.0;9652.0;6005.0;-2.0;101.0;3544.0;4773.0;3177.0;-61.0;1657.0;-123.0;43.0;571.0;1006.0;DL    
250;DL Elektrische en optische apparatenind;20 of meer werknemers;1998;414;818.0;15125.0;12133.0;47.0;2945.0;10383.0;6363.0;-31.0;98.0;3891.0;4742.0;3209.0;-79.0;1612.0;-103.0;121.0;583.0;1047.0;DL    
251;DL Elektrische en optische apparatenind;20 of meer werknemers;1999;440;790.0;15738.0;12076.0;138.0;3524.0;11142.0;6300.0;14.0;97.0;4759.0;4596.0;3227.0;-69.0;1438.0;-102.0;319.0;628.0;1027.0;DL    
252;30 Kantoormachine- en computerindustrie;0 of meer werknemers;1996;519;77.0;1505.0;1350.0;20.0;135.0;1101.0;920.0;-18.0;7.0;156.0;404.0;274.0;-3.0;133.0;-15.0;-10.0;50.0;59.0;30    
253;30 Kantoormachine- en computerindustrie;0 of meer werknemers;1997;544;71.0;2405.0;2287.0;8.0;110.0;1924.0;1672.0;-4.0;7.0;241.0;481.0;270.0;1.0;210.0;-13.0;-20.0;43.0;134.0;30    
254;30 Kantoormachine- en computerindustrie;0 of meer werknemers;1998;571;73.0;2710.0;2567.0;31.0;112.0;2140.0;1851.0;-7.0;8.0;274.0;570.0;289.0;-6.0;287.0;-15.0;-9.0;51.0;213.0;30    
255;30 Kantoormachine- en computerindustrie;0 of meer werknemers;1999;640;79.0;2797.0;2656.0;17.0;124.0;2294.0;2035.0;22.0;9.0;272.0;503.0;321.0;-5.0;187.0;-10.0;-3.0;60.0;113.0;30    
256;30 Kantoormachine- en computerindustrie;0 tot 20 werknemers;1996;496;7.0;74.0;54.0;0.0;20.0;44.0;25.0;0.0;0.0;19.0;29.0;25.0;-1.0;5.0;-2.0;0.0;3.0;0.0;30    
257;30 Kantoormachine- en computerindustrie;0 tot 20 werknemers;1997;518;7.0;57.0;44.0;0.0;13.0;31.0;21.0;1.0;0.0;11.0;26.0;18.0;0.0;8.0;0.0;5.0;2.0;9.0;30    
258;30 Kantoormachine- en computerindustrie;0 tot 20 werknemers;1998;547;9.0;87.0;75.0;0.0;12.0;61.0;46.0;0.0;0.0;15.0;26.0;20.0;0.0;6.0;0.0;0.0;2.0;4.0;30    
259;30 Kantoormachine- en computerindustrie;0 tot 20 werknemers;1999;613;8.0;82.0;60.0;-1.0;23.0;51.0;34.0;-2.0;0.0;15.0;31.0;22.0;0.0;9.0;-2.0;1.0;4.0;4.0;30    
260;30 Kantoormachine- en computerindustrie;20 of meer werknemers;1996;23;70.0;1432.0;1296.0;21.0;115.0;1057.0;894.0;-19.0;7.0;137.0;375.0;250.0;-3.0;128.0;-12.0;-10.0;47.0;59.0;30    
261;30 Kantoormachine- en computerindustrie;20 of meer werknemers;1997;26;64.0;2348.0;2243.0;7.0;98.0;1893.0;1651.0;-5.0;7.0;230.0;455.0;252.0;1.0;202.0;-13.0;-25.0;41.0;124.0;30    
262;30 Kantoormachine- en computerindustrie;20 of meer werknemers;1998;24;65.0;2622.0;2492.0;30.0;100.0;2078.0;1805.0;-6.0;8.0;259.0;544.0;268.0;-5.0;281.0;-15.0;-9.0;49.0;208.0;30    
263;30 Kantoormachine- en computerindustrie;20 of meer werknemers;1999;27;71.0;2715.0;2597.0;17.0;101.0;2243.0;2000.0;22.0;8.0;257.0;471.0;299.0;-6.0;178.0;-8.0;-3.0;57.0;109.0;30    
264;31t3 Overige elektrische apparatenind;0 of meer werknemers;1996;4200;924.0;12237.0;10050.0;115.0;2072.0;7674.0;5062.0;-7.0;98.0;2507.0;4562.0;3218.0;-68.0;1412.0;-139.0;-20.0;608.0;644.0;31t3  
265;31t3 Overige elektrische apparatenind;0 of meer werknemers;1997;4351;888.0;13196.0;10599.0;106.0;2491.0;8386.0;4798.0;5.0;103.0;3490.0;4810.0;3208.0;-64.0;1666.0;-123.0;69.0;570.0;1041.0;31t3  
266;31t3 Overige elektrische apparatenind;0 of meer werknemers;1998;4332;869.0;13613.0;10650.0;15.0;2948.0;8901.0;4976.0;-17.0;100.0;3808.0;4713.0;3247.0;-75.0;1541.0;-101.0;129.0;582.0;988.0;31t3  
267;31t3 Overige elektrische apparatenind;0 of meer werknemers;1999;4478;839.0;14231.0;10584.0;122.0;3525.0;9547.0;4753.0;-5.0;99.0;4690.0;4684.0;3253.0;-66.0;1497.0;-108.0;324.0;625.0;1088.0;31t3  
268;31t3 Overige elektrische apparatenind;0 tot 20 werknemers;1996;3830;108.0;1098.0;970.0;9.0;119.0;614.0;443.0;8.0;8.0;171.0;483.0;282.0;-3.0;204.0;-17.0;-3.0;40.0;143.0;31t3  
269;31t3 Overige elektrische apparatenind;0 tot 20 werknemers;1997;3961;120.0;1119.0;1013.0;3.0;103.0;627.0;443.0;0.0;9.0;175.0;491.0;283.0;-4.0;212.0;-13.0;1.0;40.0;159.0;31t3  
270;31t3 Overige elektrische apparatenind;0 tot 20 werknemers;1998;3942;116.0;1111.0;1009.0;-1.0;103.0;596.0;418.0;6.0;9.0;175.0;515.0;306.0;-2.0;211.0;-12.0;-1.0;49.0;149.0;31t3  
271;31t3 Overige elektrische apparatenind;0 tot 20 werknemers;1999;4065;120.0;1207.0;1105.0;-1.0;103.0;648.0;453.0;3.0;10.0;188.0;559.0;324.0;-1.0;236.0;-14.0;1.0;54.0;169.0;31t3  
272;31t3 Overige elektrische apparatenind;20 of meer werknemers;1996;370;816.0;11139.0;9080.0;106.0;1953.0;7060.0;4619.0;-14.0;91.0;2336.0;4079.0;2936.0;-65.0;1208.0;-122.0;-17.0;568.0;501.0;31t3  
273;31t3 Overige elektrische apparatenind;20 of meer werknemers;1997;390;768.0;12077.0;9586.0;103.0;2388.0;7759.0;4354.0;4.0;94.0;3315.0;4318.0;2925.0;-61.0;1454.0;-110.0;67.0;530.0;881.0;31t3  
274;31t3 Overige elektrische apparatenind;20 of meer werknemers;1998;390;753.0;12503.0;9641.0;17.0;2845.0;8305.0;4557.0;-24.0;91.0;3633.0;4197.0;2940.0;-73.0;1330.0;-89.0;130.0;533.0;839.0;31t3  
275;31t3 Overige elektrische apparatenind;20 of meer werknemers;1999;413;719.0;13023.0;9480.0;121.0;3422.0;8899.0;4300.0;-9.0;88.0;4502.0;4125.0;2928.0;-64.0;1261.0;-94.0;322.0;571.0;918.0;31t3  
276;DM Transportmiddelenindustrie;0 of meer werknemers;1996;3119;484.0;8382.0;8280.0;-371.0;473.0;6236.0;5310.0;-40.0;63.0;823.0;2146.0;1571.0;-27.0;602.0;-52.0;-25.0;338.0;187.0;DM    
277;DM Transportmiddelenindustrie;0 of meer werknemers;1997;3142;489.0;9383.0;8820.0;185.0;378.0;6995.0;6085.0;11.0;62.0;859.0;2387.0;1585.0;-30.0;832.0;-47.0;-35.0;381.0;368.0;DM    
278;DM Transportmiddelenindustrie;0 of meer werknemers;1998;3089;517.0;11340.0;10530.0;461.0;349.0;8567.0;7520.0;17.0;64.0;1000.0;2773.0;1748.0;-31.0;1056.0;-42.0;-38.0;440.0;536.0;DM    
279;DM Transportmiddelenindustrie;0 of meer werknemers;1999;3214;534.0;11716.0;11492.0;-162.0;386.0;8821.0;7731.0;4.0;63.0;1031.0;2895.0;1840.0;-30.0;1085.0;-37.0;12.0;513.0;548.0;DM    
280;DM Transportmiddelenindustrie;0 tot 20 werknemers;1996;2804;77.0;871.0;788.0;-3.0;86.0;560.0;427.0;1.0;8.0;126.0;312.0;204.0;1.0;107.0;-13.0;0.0;32.0;61.0;DM    
281;DM Transportmiddelenindustrie;0 tot 20 werknemers;1997;2798;75.0;800.0;741.0;-2.0;61.0;508.0;386.0;2.0;10.0;114.0;292.0;177.0;2.0;113.0;-14.0;2.0;29.0;72.0;DM    
282;DM Transportmiddelenindustrie;0 tot 20 werknemers;1998;2757;85.0;937.0;879.0;1.0;57.0;606.0;481.0;3.0;10.0;118.0;331.0;219.0;-1.0;113.0;-13.0;4.0;35.0;68.0;DM    
283;DM Transportmiddelenindustrie;0 tot 20 werknemers;1999;2877;90.0;1016.0;925.0;12.0;79.0;642.0;492.0;4.0;10.0;144.0;374.0;240.0;-2.0;136.0;-14.0;7.0;39.0;89.0;DM    
284;DM Transportmiddelenindustrie;20 of meer werknemers;1996;315;407.0;7511.0;7492.0;-368.0;387.0;5676.0;4883.0;-42.0;54.0;697.0;1834.0;1367.0;-29.0;496.0;-39.0;-24.0;306.0;126.0;DM    
285;DM Transportmiddelenindustrie;20 of meer werknemers;1997;344;414.0;8583.0;8079.0;187.0;317.0;6488.0;5699.0;8.0;52.0;745.0;2096.0;1408.0;-31.0;719.0;-33.0;-37.0;352.0;297.0;DM    
286;DM Transportmiddelenindustrie;20 of meer werknemers;1998;332;432.0;10403.0;9650.0;461.0;292.0;7961.0;7039.0;14.0;54.0;882.0;2442.0;1530.0;-31.0;943.0;-29.0;-42.0;404.0;468.0;DM    
287;DM Transportmiddelenindustrie;20 of meer werknemers;1999;337;444.0;10701.0;10568.0;-174.0;307.0;8180.0;7239.0;-2.0;53.0;886.0;2520.0;1600.0;-29.0;949.0;-23.0;5.0;473.0;458.0;DM    
288;34 Auto-, aanhangwagen-, opleggerindustr;0 of meer werknemers;1996;888;256.0;5035.0;4691.0;12.0;332.0;3763.0;3238.0;-10.0;34.0;481.0;1272.0;820.0;-4.0;456.0;-39.0;3.0;259.0;162.0;34    
289;34 Auto-, aanhangwagen-, opleggerindustr;0 of meer werknemers;1997;909;266.0;5919.0;5700.0;12.0;207.0;4489.0;3959.0;-2.0;35.0;493.0;1430.0;847.0;-3.0;586.0;-34.0;-20.0;310.0;222.0;34    
290;34 Auto-, aanhangwagen-, opleggerindustr;0 of meer werknemers;1998;870;278.0;7132.0;6944.0;8.0;180.0;5498.0;4867.0;-4.0;34.0;593.0;1634.0;935.0;-4.0;703.0;-29.0;-18.0;358.0;298.0;34    
291;34 Auto-, aanhangwagen-, opleggerindustr;0 of meer werknemers;1999;881;288.0;7446.0;7241.0;11.0;194.0;5717.0;5099.0;-6.0;33.0;579.0;1728.0;986.0;-5.0;747.0;-22.0;-1.0;422.0;302.0;34    
292;34 Auto-, aanhangwagen-, opleggerindustr;0 tot 20 werknemers;1996;747;36.0;364.0;318.0;1.0;45.0;230.0;176.0;3.0;3.0;54.0;134.0;94.0;1.0;39.0;-3.0;-2.0;12.0;22.0;34    
293;34 Auto-, aanhangwagen-, opleggerindustr;0 tot 20 werknemers;1997;754;36.0;384.0;367.0;2.0;15.0;260.0;207.0;3.0;5.0;51.0;123.0;83.0;2.0;38.0;-4.0;1.0;11.0;25.0;34    
294;34 Auto-, aanhangwagen-, opleggerindustr;0 tot 20 werknemers;1998;714;36.0;393.0;372.0;0.0;21.0;266.0;217.0;-3.0;4.0;42.0;127.0;93.0;0.0;34.0;-5.0;0.0;14.0;15.0;34    
295;34 Auto-, aanhangwagen-, opleggerindustr;0 tot 20 werknemers;1999;723;35.0;398.0;360.0;0.0;38.0;248.0;197.0;3.0;4.0;50.0;150.0;96.0;0.0;54.0;-5.0;0.0;14.0;36.0;34    
296;34 Auto-, aanhangwagen-, opleggerindustr;20 of meer werknemers;1996;141;220.0;4671.0;4373.0;11.0;287.0;3533.0;3062.0;-12.0;31.0;428.0;1138.0;725.0;-4.0;417.0;-36.0;5.0;247.0;140.0;34    
297;34 Auto-, aanhangwagen-, opleggerindustr;20 of meer werknemers;1997;155;230.0;5535.0;5333.0;10.0;192.0;4229.0;3752.0;-5.0;30.0;442.0;1306.0;763.0;-5.0;548.0;-30.0;-21.0;299.0;197.0;34    
298;34 Auto-, aanhangwagen-, opleggerindustr;20 of meer werknemers;1998;156;242.0;6739.0;6572.0;8.0;159.0;5232.0;4650.0;-1.0;30.0;551.0;1507.0;842.0;-4.0;669.0;-25.0;-18.0;345.0;282.0;34    
299;34 Auto-, aanhangwagen-, opleggerindustr;20 of meer werknemers;1999;158;253.0;7047.0;6881.0;10.0;156.0;5469.0;4901.0;-9.0;30.0;529.0;1578.0;889.0;-4.0;693.0;-18.0;-1.0;407.0;266.0;34    
300;35 Overige transportmiddelenindustrie;0 of meer werknemers;1996;2231;229.0;3348.0;3589.0;-382.0;141.0;2473.0;2072.0;-31.0;29.0;341.0;874.0;752.0;-24.0;146.0;-14.0;-28.0;79.0;25.0;35    
301;35 Overige transportmiddelenindustrie;0 of meer werknemers;1997;2233;224.0;3464.0;3120.0;174.0;170.0;2507.0;2125.0;11.0;27.0;366.0;957.0;738.0;-26.0;245.0;-13.0;-15.0;72.0;146.0;35    
302;35 Overige transportmiddelenindustrie;0 of meer werknemers;1998;2219;239.0;4207.0;3585.0;453.0;169.0;3069.0;2652.0;19.0;29.0;407.0;1139.0;814.0;-28.0;353.0;-12.0;-20.0;81.0;239.0;35    
303;35 Overige transportmiddelenindustrie;0 of meer werknemers;1999;2333;245.0;4271.0;4251.0;-172.0;192.0;3105.0;2631.0;7.0;29.0;452.0;1166.0;854.0;-26.0;338.0;-15.0;13.0;91.0;245.0;35    
304;35 Overige transportmiddelenindustrie;0 tot 20 werknemers;1996;2057;41.0;507.0;470.0;-4.0;41.0;330.0;250.0;-3.0;5.0;72.0;177.0;109.0;0.0;68.0;-10.0;1.0;20.0;39.0;35    
305;35 Overige transportmiddelenindustrie;0 tot 20 werknemers;1997;2044;39.0;416.0;374.0;-3.0;45.0;248.0;178.0;-1.0;5.0;64.0;168.0;93.0;0.0;75.0;-10.0;0.0;18.0;47.0;35    
306;35 Overige transportmiddelenindustrie;0 tot 20 werknemers;1998;2043;49.0;544.0;507.0;1.0;36.0;340.0;264.0;6.0;6.0;76.0;204.0;127.0;-2.0;79.0;-8.0;4.0;22.0;53.0;35    
307;35 Overige transportmiddelenindustrie;0 tot 20 werknemers;1999;2154;55.0;618.0;565.0;12.0;41.0;393.0;295.0;4.0;7.0;95.0;224.0;144.0;-2.0;82.0;-9.0;6.0;26.0;54.0;35    
308;35 Overige transportmiddelenindustrie;20 of meer werknemers;1996;174;187.0;2840.0;3119.0;-378.0;99.0;2143.0;1821.0;-29.0;24.0;269.0;697.0;643.0;-24.0;78.0;-3.0;-29.0;59.0;-14.0;35    
309;35 Overige transportmiddelenindustrie;20 of meer werknemers;1997;189;184.0;3048.0;2745.0;178.0;125.0;2259.0;1947.0;13.0;22.0;303.0;789.0;645.0;-27.0;171.0;-2.0;-16.0;53.0;99.0;35    
310;35 Overige transportmiddelenindustrie;20 of meer werknemers;1998;176;190.0;3664.0;3078.0;453.0;133.0;2729.0;2389.0;16.0;24.0;332.0;935.0;687.0;-26.0;274.0;-4.0;-25.0;59.0;186.0;35    
311;35 Overige transportmiddelenindustrie;20 of meer werknemers;1999;179;191.0;3653.0;3686.0;-185.0;152.0;2711.0;2337.0;6.0;23.0;357.0;942.0;710.0;-25.0;257.0;-5.0;6.0;66.0;192.0;35    
312;DNx Meubel- & ov ind neg excl soc werkpl;0 of meer werknemers;1996;7888;345.0;3731.0;3527.0;11.0;193.0;2346.0;1757.0;2.0;47.0;544.0;1385.0;888.0;4.0;493.0;-42.0;-2.0;155.0;295.0;DNx   
313;DNx Meubel- & ov ind neg excl soc werkpl;0 of meer werknemers;1997;8504;355.0;4194.0;3937.0;26.0;231.0;2660.0;2014.0;13.0;54.0;605.0;1535.0;962.0;4.0;569.0;-46.0;-7.0;170.0;346.0;DNx   
314;DNx Meubel- & ov ind neg excl soc werkpl;0 of meer werknemers;1998;8971;371.0;4581.0;4377.0;7.0;197.0;2914.0;2240.0;19.0;57.0;636.0;1667.0;1034.0;0.0;633.0;-46.0;-5.0;190.0;392.0;DNx   
315;DNx Meubel- & ov ind neg excl soc werkpl;0 of meer werknemers;1999;9384;402.0;5030.0;4771.0;23.0;236.0;3212.0;2410.0;17.0;63.0;756.0;1818.0;1125.0;2.0;691.0;-52.0;-27.0;192.0;420.0;DNx   
316;DNx Meubel- & ov ind neg excl soc werkpl;0 tot 20 werknemers;1996;7506;132.0;1257.0;1146.0;0.0;111.0;756.0;529.0;3.0;18.0;212.0;501.0;288.0;3.0;210.0;-18.0;1.0;53.0;141.0;DNx   
317;DNx Meubel- & ov ind neg excl soc werkpl;0 tot 20 werknemers;1997;8109;133.0;1449.0;1308.0;3.0;138.0;901.0;636.0;4.0;23.0;246.0;548.0;314.0;2.0;232.0;-23.0;-1.0;65.0;143.0;DNx   
318;DNx Meubel- & ov ind neg excl soc werkpl;0 tot 20 werknemers;1998;8589;147.0;1655.0;1545.0;9.0;101.0;1014.0;740.0;7.0;23.0;258.0;642.0;349.0;1.0;292.0;-23.0;3.0;83.0;189.0;DNx   
319;DNx Meubel- & ov ind neg excl soc werkpl;0 tot 20 werknemers;1999;8978;163.0;1799.0;1659.0;24.0;116.0;1095.0;756.0;17.0;27.0;329.0;703.0;382.0;1.0;320.0;-28.0;-3.0;74.0;216.0;DNx   
320;DNx Meubel- & ov ind neg excl soc werkpl;20 of meer werknemers;1996;382;213.0;2475.0;2381.0;12.0;82.0;1590.0;1228.0;-1.0;29.0;332.0;884.0;601.0;0.0;283.0;-24.0;-3.0;102.0;154.0;DNx   
321;DNx Meubel- & ov ind neg excl soc werkpl;20 of meer werknemers;1997;395;222.0;2745.0;2628.0;25.0;92.0;1759.0;1378.0;9.0;31.0;359.0;987.0;649.0;1.0;337.0;-23.0;-5.0;105.0;203.0;DNx   
322;DNx Meubel- & ov ind neg excl soc werkpl;20 of meer werknemers;1998;382;224.0;2926.0;2832.0;-1.0;95.0;1900.0;1500.0;12.0;34.0;378.0;1026.0;685.0;0.0;341.0;-23.0;-8.0;107.0;203.0;DNx   
323;DNx Meubel- & ov ind neg excl soc werkpl;20 of meer werknemers;1999;406;239.0;3231.0;3111.0;0.0;120.0;2116.0;1655.0;1.0;36.0;426.0;1114.0;744.0;-1.0;371.0;-25.0;-24.0;118.0;204.0;DNx   
324;36 Meubel- en ov. ind neg ex. soc werkpl;0 of meer werknemers;1996;7664;330.0;3408.0;3223.0;13.0;172.0;2117.0;1617.0;2.0;39.0;463.0;1291.0;841.0;4.0;446.0;-34.0;-1.0;130.0;281.0;36x   
325;36 Meubel- en ov. ind neg ex. soc werkpl;0 of meer werknemers;1997;8230;332.0;3760.0;3516.0;32.0;212.0;2355.0;1831.0;13.0;42.0;495.0;1405.0;899.0;4.0;502.0;-36.0;-7.0;139.0;320.0;36x   
326;36 Meubel- en ov. ind neg ex. soc werkpl;0 of meer werknemers;1998;8691;347.0;4125.0;3942.0;7.0;176.0;2585.0;2041.0;18.0;44.0;518.0;1540.0;964.0;1.0;575.0;-37.0;-4.0;158.0;376.0;36x   
327;36 Meubel- en ov. ind neg ex. soc werkpl;0 of meer werknemers;1999;9101;374.0;4419.0;4188.0;27.0;204.0;2764.0;2123.0;20.0;48.0;613.0;1654.0;1040.0;2.0;612.0;-39.0;-12.0;154.0;406.0;36x   
328;36 Meubel- en ov. ind neg ex. soc werkpl;0 tot 20 werknemers;1996;7304;126.0;1118.0;1009.0;0.0;109.0;660.0;475.0;5.0;15.0;175.0;457.0;269.0;2.0;186.0;-15.0;1.0;43.0;129.0;36x   
329;36 Meubel- en ov. ind neg ex. soc werkpl;0 tot 20 werknemers;1997;7860;122.0;1228.0;1092.0;2.0;134.0;736.0;536.0;3.0;16.0;187.0;492.0;288.0;3.0;201.0;-19.0;-1.0;49.0;133.0;36x   
330;36 Meubel- en ov. ind neg ex. soc werkpl;0 tot 20 werknemers;1998;8336;135.0;1417.0;1316.0;6.0;95.0;834.0;632.0;7.0;18.0;191.0;583.0;321.0;1.0;261.0;-19.0;1.0;64.0;178.0;36x   
331;36 Meubel- en ov. ind neg ex. soc werkpl;0 tot 20 werknemers;1999;8726;151.0;1541.0;1413.0;22.0;106.0;907.0;648.0;14.0;20.0;253.0;634.0;350.0;2.0;282.0;-21.0;-1.0;58.0;203.0;36x   
332;36 Meubel- en ov. ind neg ex. soc werkpl;20 of meer werknemers;1996;360;204.0;2290.0;2214.0;12.0;64.0;1457.0;1143.0;-2.0;24.0;288.0;833.0;572.0;1.0;260.0;-19.0;-2.0;87.0;152.0;36x   
333;36 Meubel- en ov. ind neg ex. soc werkpl;20 of meer werknemers;1997;370;211.0;2532.0;2425.0;29.0;78.0;1619.0;1295.0;10.0;26.0;308.0;913.0;611.0;1.0;301.0;-18.0;-6.0;90.0;187.0;36x   
334;36 Meubel- en ov. ind neg ex. soc werkpl;20 of meer werknemers;1998;355;211.0;2708.0;2626.0;1.0;81.0;1751.0;1409.0;11.0;26.0;327.0;957.0;643.0;0.0;314.0;-18.0;-5.0;93.0;198.0;36x   
335;36 Meubel- en ov. ind neg ex. soc werkpl;20 of meer werknemers;1999;375;223.0;2877.0;2776.0;3.0;98.0;1857.0;1475.0;5.0;27.0;360.0;1020.0;690.0;0.0;330.0;-19.0;-11.0;97.0;203.0;36x   
336;37 Voorbereiding tot recycling;0 of meer werknemers;1996;224;15.0;324.0;304.0;-1.0;21.0;229.0;140.0;1.0;9.0;81.0;94.0;47.0;0.0;47.0;-8.0;0.0;25.0;14.0;37    
337;37 Voorbereiding tot recycling;0 of meer werknemers;1997;274;23.0;435.0;420.0;-3.0;18.0;305.0;183.0;-1.0;11.0;110.0;130.0;63.0;0.0;67.0;-10.0;0.0;31.0;26.0;37    
338;37 Voorbereiding tot recycling;0 of meer werknemers;1998;280;24.0;457.0;436.0;0.0;21.0;329.0;199.0;2.0;13.0;119.0;128.0;70.0;0.0;58.0;-9.0;-1.0;32.0;16.0;37    
339;37 Voorbereiding tot recycling;0 of meer werknemers;1999;283;28.0;611.0;582.0;-3.0;32.0;447.0;288.0;-2.0;15.0;142.0;163.0;85.0;-1.0;79.0;-12.0;-15.0;39.0;13.0;37    
340;37 Voorbereiding tot recycling;0 tot 20 werknemers;1996;202;6.0;139.0;137.0;0.0;2.0;96.0;54.0;0.0;4.0;38.0;44.0;19.0;0.0;25.0;-3.0;0.0;10.0;12.0;37    
341;37 Voorbereiding tot recycling;0 tot 20 werknemers;1997;249;11.0;221.0;216.0;1.0;4.0;165.0;100.0;0.0;6.0;59.0;56.0;25.0;1.0;30.0;-5.0;0.0;16.0;10.0;37    
342;37 Voorbereiding tot recycling;0 tot 20 werknemers;1998;253;12.0;239.0;229.0;3.0;7.0;180.0;108.0;1.0;5.0;68.0;59.0;28.0;0.0;31.0;-4.0;2.0;18.0;10.0;37    
343;37 Voorbereiding tot recycling;0 tot 20 werknemers;1999;252;12.0;257.0;247.0;0.0;10.0;188.0;108.0;3.0;6.0;77.0;69.0;31.0;0.0;38.0;-7.0;-2.0;16.0;12.0;37    
344;37 Voorbereiding tot recycling;20 of meer werknemers;1996;22;9.0;185.0;167.0;-1.0;19.0;134.0;85.0;-1.0;5.0;43.0;51.0;29.0;-1.0;23.0;-5.0;-1.0;15.0;2.0;37    
345;37 Voorbereiding tot recycling;20 of meer werknemers;1997;25;12.0;214.0;204.0;-4.0;14.0;140.0;83.0;-1.0;5.0;51.0;74.0;37.0;1.0;36.0;-5.0;1.0;15.0;17.0;37    
346;37 Voorbereiding tot recycling;20 of meer werknemers;1998;27;13.0;218.0;206.0;-3.0;15.0;149.0;91.0;1.0;8.0;51.0;69.0;43.0;-1.0;27.0;-5.0;-3.0;14.0;5.0;37    
347;37 Voorbereiding tot recycling;20 of meer werknemers;1999;31;16.0;353.0;335.0;-4.0;22.0;259.0;180.0;-4.0;9.0;66.0;94.0;54.0;-1.0;41.0;-5.0;-12.0;22.0;1.0;37    
